# _root_ Významnou funkcionalistickou stavbu , která vyhořela v roce 1974 , rekonstruovala Národní galerie v letech 1987 až 1993 .
#goldHeads=3,3,11,6,6,3,6,7,8,6,0,13,11,11,14,17,15,17,0,
#predictedHeads=3,3,11,6,6,3,6,7,8,6,0,13,11,13,14,17,15,17,0,
(6,8),(8,13),-0.137053 # DEPENDENCYPART_GRANDPAR
(6,8),(8,14),-0.0164656 # DEPENDENCYPART_GRANDPAR
(6,8),(8,15),-0.212614 # DEPENDENCYPART_GRANDPAR
(6,8),(8,16),0.0747412 # DEPENDENCYPART_GRANDPAR
(6,8),(8,17),0.0450048 # DEPENDENCYPART_GRANDPAR
(6,8),(8,18),-0.253415 # DEPENDENCYPART_GRANDPAR
(6,9),(9,2),-1.28111 # DEPENDENCYPART_GRANDPAR
(6,9),(9,3),-1.12171 # DEPENDENCYPART_GRANDPAR
(6,9),(9,4),-0.895486 # DEPENDENCYPART_GRANDPAR
(6,9),(9,5),-0.237685 # DEPENDENCYPART_GRANDPAR
(6,9),(9,7),0.718965 # DEPENDENCYPART_GRANDPAR
(6,9),(9,8),0.511675 # DEPENDENCYPART_GRANDPAR
(6,9),(9,10),-0.123839 # DEPENDENCYPART_GRANDPAR
(6,9),(9,11),-0.257142 # DEPENDENCYPART_GRANDPAR
(6,9),(9,13),0.029629 # DEPENDENCYPART_GRANDPAR
(6,10),(10,1),-1.1722 # DEPENDENCYPART_GRANDPAR
(6,10),(10,3),-1.92014 # DEPENDENCYPART_GRANDPAR
(6,10),(10,4),-1.23477 # DEPENDENCYPART_GRANDPAR
(6,10),(10,5),-0.652952 # DEPENDENCYPART_GRANDPAR
(6,10),(10,6),-1.63651 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,10),(10,7),0.446333 # DEPENDENCYPART_GRANDPAR
(6,10),(10,8),0.209052 # DEPENDENCYPART_GRANDPAR
(6,10),(10,9),0.0998907 # DEPENDENCYPART_GRANDPAR
(6,10),(10,11),-0.985504 # DEPENDENCYPART_GRANDPAR
(6,10),(10,12),-0.561035 # DEPENDENCYPART_GRANDPAR
(6,10),(10,13),-0.294767 # DEPENDENCYPART_GRANDPAR
(6,10),(10,14),-0.0333644 # DEPENDENCYPART_GRANDPAR
(6,10),(10,15),-0.384607 # DEPENDENCYPART_GRANDPAR
(6,10),(10,16),-0.110967 # DEPENDENCYPART_GRANDPAR
(6,10),(10,17),-0.121779 # DEPENDENCYPART_GRANDPAR
(6,10),(10,18),-0.45961 # DEPENDENCYPART_GRANDPAR
(6,11),(11,1),-0.873981 # DEPENDENCYPART_GRANDPAR
(6,11),(11,2),-1.32389 # DEPENDENCYPART_GRANDPAR
(6,11),(11,3),-1.46425 # DEPENDENCYPART_GRANDPAR
(6,11),(11,4),-1.00253 # DEPENDENCYPART_GRANDPAR
(6,11),(11,5),-0.331844 # DEPENDENCYPART_GRANDPAR
(6,11),(11,6),-1.55167 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,11),(11,7),0.309539 # DEPENDENCYPART_GRANDPAR
(6,11),(11,8),0.12228 # DEPENDENCYPART_GRANDPAR
(6,11),(11,9),0.165864 # DEPENDENCYPART_GRANDPAR
(6,11),(11,10),0.220679 # DEPENDENCYPART_GRANDPAR
(6,11),(11,12),-0.505362 # DEPENDENCYPART_GRANDPAR
(6,11),(11,13),-0.348819 # DEPENDENCYPART_GRANDPAR
(6,11),(11,14),-0.141601 # DEPENDENCYPART_GRANDPAR
(6,11),(11,15),-0.429013 # DEPENDENCYPART_GRANDPAR
(6,11),(11,16),-0.168262 # DEPENDENCYPART_GRANDPAR
(6,11),(11,17),-0.0612241 # DEPENDENCYPART_GRANDPAR
(6,11),(11,18),-0.519142 # DEPENDENCYPART_GRANDPAR
(6,11),(11,19),-0.621156 # DEPENDENCYPART_GRANDPAR
(6,12),(12,9),0.235873 # DEPENDENCYPART_GRANDPAR
(6,12),(12,13),-0.26635 # DEPENDENCYPART_GRANDPAR
(6,12),(12,14),-0.128841 # DEPENDENCYPART_GRANDPAR
(6,12),(12,15),-0.346984 # DEPENDENCYPART_GRANDPAR
(6,12),(12,16),-0.0894167 # DEPENDENCYPART_GRANDPAR
(6,12),(12,17),-0.0113904 # DEPENDENCYPART_GRANDPAR
(6,13),(13,1),-0.902509 # DEPENDENCYPART_GRANDPAR
(6,13),(13,5),-0.387634 # DEPENDENCYPART_GRANDPAR
(6,13),(13,7),0.70236 # DEPENDENCYPART_GRANDPAR
(6,13),(13,8),0.567814 # DEPENDENCYPART_GRANDPAR
(6,13),(13,9),0.394323 # DEPENDENCYPART_GRANDPAR
(6,13),(13,10),-0.0499182 # DEPENDENCYPART_GRANDPAR
(6,13),(13,11),0.15177 # DEPENDENCYPART_GRANDPAR
(6,13),(13,12),-0.194074 # DEPENDENCYPART_GRANDPAR
(6,13),(13,14),0.0476923 # DEPENDENCYPART_GRANDPAR
(6,13),(13,15),-0.182906 # DEPENDENCYPART_GRANDPAR
(6,13),(13,16),0.0217436 # DEPENDENCYPART_GRANDPAR
(6,13),(13,17),0.0622772 # DEPENDENCYPART_GRANDPAR
(6,13),(13,18),-0.313039 # DEPENDENCYPART_GRANDPAR
(6,13),(13,19),-0.607406 # DEPENDENCYPART_GRANDPAR
(6,14),(14,13),0.236356 # DEPENDENCYPART_GRANDPAR
(6,14),(14,15),0.116644 # DEPENDENCYPART_GRANDPAR
(6,14),(14,16),0.189205 # DEPENDENCYPART_GRANDPAR
(6,14),(14,17),0.0445319 # DEPENDENCYPART_GRANDPAR
(6,15),(15,12),-0.161589 # DEPENDENCYPART_GRANDPAR
(6,15),(15,13),0.0513644 # DEPENDENCYPART_GRANDPAR
(6,15),(15,14),0.174832 # DEPENDENCYPART_GRANDPAR
(6,15),(15,16),-0.018076 # DEPENDENCYPART_GRANDPAR
(6,15),(15,17),0.0899775 # DEPENDENCYPART_GRANDPAR
(6,15),(15,18),-0.3522 # DEPENDENCYPART_GRANDPAR
(6,15),(15,19),-0.615527 # DEPENDENCYPART_GRANDPAR
(6,16),(16,12),-0.313981 # DEPENDENCYPART_GRANDPAR
(6,16),(16,13),0.00389436 # DEPENDENCYPART_GRANDPAR
(6,16),(16,14),0.202488 # DEPENDENCYPART_GRANDPAR
(6,16),(16,15),-0.0735125 # DEPENDENCYPART_GRANDPAR
(6,16),(16,17),0.174471 # DEPENDENCYPART_GRANDPAR
(6,16),(16,18),-0.141578 # DEPENDENCYPART_GRANDPAR
(6,16),(16,19),-0.67207 # DEPENDENCYPART_GRANDPAR
(6,17),(17,1),-1.19323 # DEPENDENCYPART_GRANDPAR
(6,17),(17,3),-1.77952 # DEPENDENCYPART_GRANDPAR
(6,17),(17,4),-1.33354 # DEPENDENCYPART_GRANDPAR
(6,17),(17,5),-0.667214 # DEPENDENCYPART_GRANDPAR
(6,17),(17,6),-1.30699 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,17),(17,7),0.588685 # DEPENDENCYPART_GRANDPAR
(6,17),(17,8),0.278385 # DEPENDENCYPART_GRANDPAR
(6,17),(17,9),0.378413 # DEPENDENCYPART_GRANDPAR
(6,17),(17,10),0.397756 # DEPENDENCYPART_GRANDPAR
(6,17),(17,11),-0.158545 # DEPENDENCYPART_GRANDPAR
(6,17),(17,12),-0.565135 # DEPENDENCYPART_GRANDPAR
(6,17),(17,13),-0.216719 # DEPENDENCYPART_GRANDPAR
(6,17),(17,14),0.0771017 # DEPENDENCYPART_GRANDPAR
(6,17),(17,15),-0.315205 # DEPENDENCYPART_GRANDPAR
(6,17),(17,16),0.128641 # DEPENDENCYPART_GRANDPAR
(6,17),(17,18),-0.260484 # DEPENDENCYPART_GRANDPAR
(6,17),(17,19),-0.606441 # DEPENDENCYPART_GRANDPAR
(6,18),(18,12),-0.314534 # DEPENDENCYPART_GRANDPAR
(6,18),(18,14),0.199692 # DEPENDENCYPART_GRANDPAR
(6,18),(18,15),-0.0816849 # DEPENDENCYPART_GRANDPAR
(6,18),(18,16),0.210925 # DEPENDENCYPART_GRANDPAR
(6,18),(18,17),0.254936 # DEPENDENCYPART_GRANDPAR
(6,18),(18,19),-0.685382 # DEPENDENCYPART_GRANDPAR
(6,19),(19,18),-0.483769 # DEPENDENCYPART_GRANDPAR
(7,3),(3,1),-1.21487 # DEPENDENCYPART_GRANDPAR
(7,3),(3,2),-1.19917 # DEPENDENCYPART_GRANDPAR
(7,3),(3,4),-0.336131 # DEPENDENCYPART_GRANDPAR
(7,3),(3,5),-0.574104 # DEPENDENCYPART_GRANDPAR
(7,3),(3,6),0.21707 # DEPENDENCYPART_GRANDPAR
(7,3),(3,7),-1.34689 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,3),(3,8),0.821499 # DEPENDENCYPART_GRANDPAR
(7,3),(3,9),-0.372325 # DEPENDENCYPART_GRANDPAR
(7,3),(3,10),-0.19231 # DEPENDENCYPART_GRANDPAR
(7,3),(3,11),-0.529433 # DEPENDENCYPART_GRANDPAR
(7,3),(3,12),-1.68883 # DEPENDENCYPART_GRANDPAR
(7,4),(4,1),-1.5981 # DEPENDENCYPART_GRANDPAR
(7,4),(4,2),-1.5835 # DEPENDENCYPART_GRANDPAR
(7,4),(4,3),-1.2771 # DEPENDENCYPART_GRANDPAR
(7,4),(4,6),-0.207093 # DEPENDENCYPART_GRANDPAR
(7,4),(4,7),-1.6906 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,4),(4,9),-0.527372 # DEPENDENCYPART_GRANDPAR
(7,4),(4,10),-0.427603 # DEPENDENCYPART_GRANDPAR
(7,4),(4,11),-0.817994 # DEPENDENCYPART_GRANDPAR
(7,8),(8,1),-1.9985 # DEPENDENCYPART_GRANDPAR
(7,8),(8,3),-2.03363 # DEPENDENCYPART_GRANDPAR
(7,8),(8,5),-1.04803 # DEPENDENCYPART_GRANDPAR
(7,8),(8,6),-0.3677 # DEPENDENCYPART_GRANDPAR
(7,8),(8,7),-0.994929 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,8),(8,9),0.507079 # DEPENDENCYPART_GRANDPAR
(7,8),(8,10),0.212675 # DEPENDENCYPART_GRANDPAR
(7,8),(8,11),0.123031 # DEPENDENCYPART_GRANDPAR
(7,8),(8,12),-0.840325 # DEPENDENCYPART_GRANDPAR
(7,8),(8,13),-0.543726 # DEPENDENCYPART_GRANDPAR
(7,8),(8,14),-0.0139743 # DEPENDENCYPART_GRANDPAR
(7,8),(8,15),0.0190345 # DEPENDENCYPART_GRANDPAR
(7,8),(8,16),0.00879831 # DEPENDENCYPART_GRANDPAR
(7,8),(8,17),0.11166 # DEPENDENCYPART_GRANDPAR
(7,8),(8,18),0.679099 # DEPENDENCYPART_GRANDPAR
(7,9),(9,2),-1.92047 # DEPENDENCYPART_GRANDPAR
(7,9),(9,3),-1.7914 # DEPENDENCYPART_GRANDPAR
(7,9),(9,4),-0.831048 # DEPENDENCYPART_GRANDPAR
(7,9),(9,5),-0.97388 # DEPENDENCYPART_GRANDPAR
(7,9),(9,7),-1.09862 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,9),(9,8),1.74118 # DEPENDENCYPART_GRANDPAR
(7,9),(9,10),0.200902 # DEPENDENCYPART_GRANDPAR
(7,9),(9,11),-0.127582 # DEPENDENCYPART_GRANDPAR
(7,9),(9,13),-0.455697 # DEPENDENCYPART_GRANDPAR
(7,10),(10,1),-2.25142 # DEPENDENCYPART_GRANDPAR
(7,10),(10,3),-2.55943 # DEPENDENCYPART_GRANDPAR
(7,10),(10,4),-1.18958 # DEPENDENCYPART_GRANDPAR
(7,10),(10,5),-1.30516 # DEPENDENCYPART_GRANDPAR
(7,10),(10,6),-0.691581 # DEPENDENCYPART_GRANDPAR
(7,10),(10,7),-1.3072 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,10),(10,8),1.62564 # DEPENDENCYPART_GRANDPAR
(7,10),(10,9),-0.165871 # DEPENDENCYPART_GRANDPAR
(7,10),(10,11),-0.446846 # DEPENDENCYPART_GRANDPAR
(7,10),(10,12),-1.25411 # DEPENDENCYPART_GRANDPAR
(7,10),(10,13),-0.556873 # DEPENDENCYPART_GRANDPAR
(7,10),(10,14),-0.237807 # DEPENDENCYPART_GRANDPAR
(7,10),(10,15),0.0167428 # DEPENDENCYPART_GRANDPAR
(7,10),(10,16),-0.460957 # DEPENDENCYPART_GRANDPAR
(7,10),(10,17),-0.135943 # DEPENDENCYPART_GRANDPAR
(7,10),(10,18),0.121424 # DEPENDENCYPART_GRANDPAR
(7,11),(11,1),-2.00352 # DEPENDENCYPART_GRANDPAR
(7,11),(11,2),-1.98891 # DEPENDENCYPART_GRANDPAR
(7,11),(11,3),-2.00471 # DEPENDENCYPART_GRANDPAR
(7,11),(11,4),-0.953348 # DEPENDENCYPART_GRANDPAR
(7,11),(11,5),-1.0788 # DEPENDENCYPART_GRANDPAR
(7,11),(11,6),-0.488658 # DEPENDENCYPART_GRANDPAR
(7,11),(11,7),-1.09145 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,11),(11,8),1.71479 # DEPENDENCYPART_GRANDPAR
(7,11),(11,9),0.126603 # DEPENDENCYPART_GRANDPAR
(7,11),(11,10),0.64469 # DEPENDENCYPART_GRANDPAR
(7,11),(11,12),-1.14802 # DEPENDENCYPART_GRANDPAR
(7,11),(11,13),-0.473307 # DEPENDENCYPART_GRANDPAR
(7,11),(11,14),-0.104804 # DEPENDENCYPART_GRANDPAR
(7,11),(11,15),0.11088 # DEPENDENCYPART_GRANDPAR
(7,11),(11,16),-0.362973 # DEPENDENCYPART_GRANDPAR
(7,11),(11,17),-0.0812914 # DEPENDENCYPART_GRANDPAR
(7,11),(11,18),0.220723 # DEPENDENCYPART_GRANDPAR
(7,11),(11,19),-0.206225 # DEPENDENCYPART_GRANDPAR
(8,1),(1,2),-1.59795 # DEPENDENCYPART_GRANDPAR
(8,1),(1,3),-1.01844 # DEPENDENCYPART_GRANDPAR
(8,1),(1,4),-0.431898 # DEPENDENCYPART_GRANDPAR
(8,1),(1,6),-1.82272 # DEPENDENCYPART_GRANDPAR
(8,1),(1,7),-0.548222 # DEPENDENCYPART_GRANDPAR
(8,3),(3,1),-1.49473 # DEPENDENCYPART_GRANDPAR
(8,3),(3,2),-1.57049 # DEPENDENCYPART_GRANDPAR
(8,3),(3,4),-0.489558 # DEPENDENCYPART_GRANDPAR
(8,3),(3,5),-0.569074 # DEPENDENCYPART_GRANDPAR
(8,3),(3,6),-1.70752 # DEPENDENCYPART_GRANDPAR
(8,3),(3,7),-0.325336 # DEPENDENCYPART_GRANDPAR
(8,3),(3,8),-2.64671 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,3),(3,9),-0.201294 # DEPENDENCYPART_GRANDPAR
(8,3),(3,10),-0.826997 # DEPENDENCYPART_GRANDPAR
(8,3),(3,11),-1.23039 # DEPENDENCYPART_GRANDPAR
(8,3),(3,12),-1.8274 # DEPENDENCYPART_GRANDPAR
(8,5),(5,4),-0.70745 # DEPENDENCYPART_GRANDPAR
(8,5),(5,6),-1.88384 # DEPENDENCYPART_GRANDPAR
(8,5),(5,8),-2.42096 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,6),(6,1),-1.41623 # DEPENDENCYPART_GRANDPAR
(8,6),(6,2),-1.49309 # DEPENDENCYPART_GRANDPAR
(8,6),(6,3),-0.724728 # DEPENDENCYPART_GRANDPAR
(8,6),(6,4),-0.431357 # DEPENDENCYPART_GRANDPAR
(8,6),(6,5),-0.714544 # DEPENDENCYPART_GRANDPAR
(8,6),(6,7),-0.674933 # DEPENDENCYPART_GRANDPAR
(8,6),(6,8),-2.57983 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,6),(6,9),-0.187686 # DEPENDENCYPART_GRANDPAR
(8,6),(6,10),-0.789144 # DEPENDENCYPART_GRANDPAR
(8,6),(6,11),-1.2499 # DEPENDENCYPART_GRANDPAR
(8,6),(6,12),-1.76399 # DEPENDENCYPART_GRANDPAR
(8,6),(6,13),-1.48325 # DEPENDENCYPART_GRANDPAR
(8,6),(6,14),-1.16312 # DEPENDENCYPART_GRANDPAR
(8,6),(6,15),-2.3652 # DEPENDENCYPART_GRANDPAR
(8,6),(6,16),-1.00914 # DEPENDENCYPART_GRANDPAR
(8,6),(6,17),-0.966845 # DEPENDENCYPART_GRANDPAR
(8,6),(6,18),-1.00046 # DEPENDENCYPART_GRANDPAR
(8,6),(6,19),-1.65025 # DEPENDENCYPART_GRANDPAR
(8,7),(7,3),-0.751287 # DEPENDENCYPART_GRANDPAR
(8,7),(7,4),-0.974559 # DEPENDENCYPART_GRANDPAR
(8,7),(7,8),-2.88225 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,7),(7,9),-0.251452 # DEPENDENCYPART_GRANDPAR
(8,7),(7,10),-0.908608 # DEPENDENCYPART_GRANDPAR
(8,7),(7,11),-1.26722 # DEPENDENCYPART_GRANDPAR
(8,9),(9,2),-2.43562 # DEPENDENCYPART_GRANDPAR
(8,9),(9,3),-1.95428 # DEPENDENCYPART_GRANDPAR
(8,9),(9,4),-1.52086 # DEPENDENCYPART_GRANDPAR
(8,9),(9,5),-1.34328 # DEPENDENCYPART_GRANDPAR
(8,9),(9,7),-1.19418 # DEPENDENCYPART_GRANDPAR
(8,9),(9,8),-1.57846 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,9),(9,10),-0.0681272 # DEPENDENCYPART_GRANDPAR
(8,9),(9,11),-0.767565 # DEPENDENCYPART_GRANDPAR
(8,9),(9,13),-0.714675 # DEPENDENCYPART_GRANDPAR
(8,10),(10,1),-2.47636 # DEPENDENCYPART_GRANDPAR
(8,10),(10,3),-2.42864 # DEPENDENCYPART_GRANDPAR
(8,10),(10,4),-1.72625 # DEPENDENCYPART_GRANDPAR
(8,10),(10,5),-1.49596 # DEPENDENCYPART_GRANDPAR
(8,10),(10,6),-2.8913 # DEPENDENCYPART_GRANDPAR
(8,10),(10,7),-1.38555 # DEPENDENCYPART_GRANDPAR
(8,10),(10,8),-1.52541 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,10),(10,9),0.325288 # DEPENDENCYPART_GRANDPAR
(8,10),(10,11),-0.694232 # DEPENDENCYPART_GRANDPAR
(8,10),(10,12),-0.794151 # DEPENDENCYPART_GRANDPAR
(8,10),(10,13),-0.503793 # DEPENDENCYPART_GRANDPAR
(8,10),(10,14),-0.571802 # DEPENDENCYPART_GRANDPAR
(8,10),(10,15),-1.41981 # DEPENDENCYPART_GRANDPAR
(8,10),(10,16),-0.483766 # DEPENDENCYPART_GRANDPAR
(8,10),(10,17),-0.525527 # DEPENDENCYPART_GRANDPAR
(8,10),(10,18),-0.468674 # DEPENDENCYPART_GRANDPAR
(8,11),(11,1),-2.38466 # DEPENDENCYPART_GRANDPAR
(8,11),(11,2),-2.4615 # DEPENDENCYPART_GRANDPAR
(8,11),(11,3),-2.10634 # DEPENDENCYPART_GRANDPAR
(8,11),(11,4),-1.61898 # DEPENDENCYPART_GRANDPAR
(8,11),(11,5),-1.40735 # DEPENDENCYPART_GRANDPAR
(8,11),(11,6),-2.81836 # DEPENDENCYPART_GRANDPAR
(8,11),(11,7),-1.37605 # DEPENDENCYPART_GRANDPAR
(8,11),(11,8),-1.48814 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,11),(11,9),0.324523 # DEPENDENCYPART_GRANDPAR
(8,11),(11,10),0.500338 # DEPENDENCYPART_GRANDPAR
(8,11),(11,12),-0.77993 # DEPENDENCYPART_GRANDPAR
(8,11),(11,13),-0.0979502 # DEPENDENCYPART_GRANDPAR
(8,11),(11,14),-0.358247 # DEPENDENCYPART_GRANDPAR
(8,11),(11,15),-1.00584 # DEPENDENCYPART_GRANDPAR
(8,11),(11,16),-0.264649 # DEPENDENCYPART_GRANDPAR
(8,11),(11,17),-0.586968 # DEPENDENCYPART_GRANDPAR
(8,11),(11,18),-0.250925 # DEPENDENCYPART_GRANDPAR
(8,11),(11,19),-0.667983 # DEPENDENCYPART_GRANDPAR
(8,12),(12,9),0.39892 # DEPENDENCYPART_GRANDPAR
(8,12),(12,13),-0.184887 # DEPENDENCYPART_GRANDPAR
(8,12),(12,14),-0.293821 # DEPENDENCYPART_GRANDPAR
(8,12),(12,15),-1.09339 # DEPENDENCYPART_GRANDPAR
(8,12),(12,16),-0.216561 # DEPENDENCYPART_GRANDPAR
(8,12),(12,17),-0.403287 # DEPENDENCYPART_GRANDPAR
(8,13),(13,1),-2.44801 # DEPENDENCYPART_GRANDPAR
(8,13),(13,5),-1.47095 # DEPENDENCYPART_GRANDPAR
(8,13),(13,7),-1.27826 # DEPENDENCYPART_GRANDPAR
(8,13),(13,8),-1.19515 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,13),(13,9),0.452558 # DEPENDENCYPART_GRANDPAR
(8,13),(13,10),0.332599 # DEPENDENCYPART_GRANDPAR
(8,13),(13,11),-0.146331 # DEPENDENCYPART_GRANDPAR
(8,13),(13,12),-0.852136 # DEPENDENCYPART_GRANDPAR
(8,13),(13,14),-0.55039 # DEPENDENCYPART_GRANDPAR
(8,13),(13,15),-1.62149 # DEPENDENCYPART_GRANDPAR
(8,13),(13,16),-0.429611 # DEPENDENCYPART_GRANDPAR
(8,13),(13,17),-0.565904 # DEPENDENCYPART_GRANDPAR
(8,13),(13,18),-0.401404 # DEPENDENCYPART_GRANDPAR
(8,13),(13,19),-0.669101 # DEPENDENCYPART_GRANDPAR
(8,14),(14,13),-0.325091 # DEPENDENCYPART_GRANDPAR
(8,14),(14,15),-1.02512 # DEPENDENCYPART_GRANDPAR
(8,14),(14,16),-0.377823 # DEPENDENCYPART_GRANDPAR
(8,14),(14,17),-0.57515 # DEPENDENCYPART_GRANDPAR
(8,15),(15,12),-0.809804 # DEPENDENCYPART_GRANDPAR
(8,15),(15,13),-0.085918 # DEPENDENCYPART_GRANDPAR
(8,15),(15,14),-0.116662 # DEPENDENCYPART_GRANDPAR
(8,15),(15,16),-0.467121 # DEPENDENCYPART_GRANDPAR
(8,15),(15,17),-0.537632 # DEPENDENCYPART_GRANDPAR
(8,15),(15,18),-0.438257 # DEPENDENCYPART_GRANDPAR
(8,15),(15,19),-0.677919 # DEPENDENCYPART_GRANDPAR
(8,16),(16,12),-1.15522 # DEPENDENCYPART_GRANDPAR
(8,16),(16,13),-0.465994 # DEPENDENCYPART_GRANDPAR
(8,16),(16,14),-0.411888 # DEPENDENCYPART_GRANDPAR
(8,16),(16,15),-1.34775 # DEPENDENCYPART_GRANDPAR
(8,16),(16,17),-0.69691 # DEPENDENCYPART_GRANDPAR
(8,16),(16,18),-0.417436 # DEPENDENCYPART_GRANDPAR
(8,16),(16,19),-0.909652 # DEPENDENCYPART_GRANDPAR
(8,17),(17,1),-2.48032 # DEPENDENCYPART_GRANDPAR
(8,17),(17,3),-2.24942 # DEPENDENCYPART_GRANDPAR
(8,17),(17,4),-1.71498 # DEPENDENCYPART_GRANDPAR
(8,17),(17,5),-1.48202 # DEPENDENCYPART_GRANDPAR
(8,17),(17,6),-2.95379 # DEPENDENCYPART_GRANDPAR
(8,17),(17,7),-1.34287 # DEPENDENCYPART_GRANDPAR
(8,17),(17,8),-1.78147 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,17),(17,9),0.383218 # DEPENDENCYPART_GRANDPAR
(8,17),(17,10),0.299426 # DEPENDENCYPART_GRANDPAR
(8,17),(17,11),-0.390686 # DEPENDENCYPART_GRANDPAR
(8,17),(17,12),-1.1489 # DEPENDENCYPART_GRANDPAR
(8,17),(17,13),-0.661495 # DEPENDENCYPART_GRANDPAR
(8,17),(17,14),-0.465074 # DEPENDENCYPART_GRANDPAR
(8,17),(17,15),-1.56582 # DEPENDENCYPART_GRANDPAR
(8,17),(17,16),-0.433483 # DEPENDENCYPART_GRANDPAR
(8,17),(17,18),-0.149124 # DEPENDENCYPART_GRANDPAR
(8,17),(17,19),-0.833645 # DEPENDENCYPART_GRANDPAR
(8,18),(18,12),-1.16818 # DEPENDENCYPART_GRANDPAR
(8,18),(18,14),-0.426934 # DEPENDENCYPART_GRANDPAR
(8,18),(18,15),-1.36901 # DEPENDENCYPART_GRANDPAR
(8,18),(18,16),-0.409102 # DEPENDENCYPART_GRANDPAR
(8,18),(18,17),-0.329186 # DEPENDENCYPART_GRANDPAR
(8,18),(18,19),-0.948902 # DEPENDENCYPART_GRANDPAR
(9,2),(2,1),-0.640913 # DEPENDENCYPART_GRANDPAR
(9,2),(2,6),-0.11662 # DEPENDENCYPART_GRANDPAR
(9,3),(3,1),-0.462882 # DEPENDENCYPART_GRANDPAR
(9,3),(3,2),-0.446318 # DEPENDENCYPART_GRANDPAR
(9,3),(3,4),-0.323495 # DEPENDENCYPART_GRANDPAR
(9,3),(3,5),-0.163401 # DEPENDENCYPART_GRANDPAR
(9,3),(3,6),-0.0668195 # DEPENDENCYPART_GRANDPAR
(9,3),(3,7),-0.074454 # DEPENDENCYPART_GRANDPAR
(9,3),(3,8),-0.00853774 # DEPENDENCYPART_GRANDPAR
(9,3),(3,9),-1.84147 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,3),(3,10),-0.424693 # DEPENDENCYPART_GRANDPAR
(9,3),(3,11),-0.620848 # DEPENDENCYPART_GRANDPAR
(9,3),(3,12),-0.83085 # DEPENDENCYPART_GRANDPAR
(9,4),(4,1),-0.654017 # DEPENDENCYPART_GRANDPAR
(9,4),(4,2),-0.638553 # DEPENDENCYPART_GRANDPAR
(9,4),(4,3),-0.172761 # DEPENDENCYPART_GRANDPAR
(9,4),(4,6),-0.0479978 # DEPENDENCYPART_GRANDPAR
(9,4),(4,7),-0.0501709 # DEPENDENCYPART_GRANDPAR
(9,4),(4,9),-1.84174 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,4),(4,10),-0.518633 # DEPENDENCYPART_GRANDPAR
(9,4),(4,11),-0.755039 # DEPENDENCYPART_GRANDPAR
(9,5),(5,4),-0.298128 # DEPENDENCYPART_GRANDPAR
(9,5),(5,6),-0.0322201 # DEPENDENCYPART_GRANDPAR
(9,5),(5,8),-0.108065 # DEPENDENCYPART_GRANDPAR
(9,7),(7,3),0.153385 # DEPENDENCYPART_GRANDPAR
(9,7),(7,4),-0.388921 # DEPENDENCYPART_GRANDPAR
(9,7),(7,8),0.122152 # DEPENDENCYPART_GRANDPAR
(9,7),(7,9),-1.85685 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,7),(7,10),-0.48548 # DEPENDENCYPART_GRANDPAR
(9,7),(7,11),-0.672515 # DEPENDENCYPART_GRANDPAR
(9,8),(8,1),-0.469438 # DEPENDENCYPART_GRANDPAR
(9,8),(8,3),-0.0449633 # DEPENDENCYPART_GRANDPAR
(9,8),(8,5),-0.153127 # DEPENDENCYPART_GRANDPAR
(9,8),(8,6),-0.119871 # DEPENDENCYPART_GRANDPAR
(9,8),(8,7),-0.194898 # DEPENDENCYPART_GRANDPAR
(9,8),(8,9),-1.84149 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,8),(8,10),-0.424887 # DEPENDENCYPART_GRANDPAR
(9,8),(8,11),-0.620856 # DEPENDENCYPART_GRANDPAR
(9,8),(8,12),-0.830854 # DEPENDENCYPART_GRANDPAR
(9,8),(8,13),-0.821592 # DEPENDENCYPART_GRANDPAR
(9,8),(8,14),-0.77074 # DEPENDENCYPART_GRANDPAR
(9,8),(8,15),-0.816735 # DEPENDENCYPART_GRANDPAR
(9,8),(8,16),-0.713825 # DEPENDENCYPART_GRANDPAR
