# _root_ 2 . etapu ( 201 km , cíl v Galway ) vyhrál Vanderaerden za 5 : 18 : 37 , 2 .
#goldHeads=3,1,12,7,7,5,3,7,8,9,7,0,12,12,18,18,18,14,18,21,19,0,
#predictedHeads=3,1,7,3,3,5,12,7,8,9,7,0,12,12,16,14,16,20,18,12,20,0,
(0,6),(6,12),-0.256716 # DEPENDENCYPART_GRANDPAR
(0,7),(7,1),0.290369 # DEPENDENCYPART_GRANDPAR
(0,7),(7,2),0.0137792 # DEPENDENCYPART_GRANDPAR
(0,7),(7,3),-0.10053 # DEPENDENCYPART_GRANDPAR
(0,7),(7,4),0.184583 # DEPENDENCYPART_GRANDPAR
(0,7),(7,5),0.0925635 # DEPENDENCYPART_GRANDPAR
(0,7),(7,6),-0.0971769 # DEPENDENCYPART_GRANDPAR
(0,7),(7,8),0.396124 # DEPENDENCYPART_GRANDPAR
(0,7),(7,9),0.345012 # DEPENDENCYPART_GRANDPAR
(0,7),(7,10),0.195326 # DEPENDENCYPART_GRANDPAR
(0,7),(7,11),0.0219534 # DEPENDENCYPART_GRANDPAR
(0,7),(7,12),0.76009 # DEPENDENCYPART_GRANDPAR
(0,7),(7,13),0.300285 # DEPENDENCYPART_GRANDPAR
(0,7),(7,14),0.480981 # DEPENDENCYPART_GRANDPAR
(0,7),(7,15),0.136258 # DEPENDENCYPART_GRANDPAR
(0,7),(7,16),-0.0846586 # DEPENDENCYPART_GRANDPAR
(0,7),(7,17),0.13691 # DEPENDENCYPART_GRANDPAR
(0,7),(7,20),0.0957211 # DEPENDENCYPART_GRANDPAR
(0,8),(8,3),-0.160894 # DEPENDENCYPART_GRANDPAR
(0,8),(8,5),-0.189934 # DEPENDENCYPART_GRANDPAR
(0,8),(8,6),-0.168624 # DEPENDENCYPART_GRANDPAR
(0,8),(8,7),-0.298923 # DEPENDENCYPART_GRANDPAR
(0,8),(8,9),0.0323971 # DEPENDENCYPART_GRANDPAR
(0,8),(8,10),-0.0205242 # DEPENDENCYPART_GRANDPAR
(0,8),(8,11),-0.243696 # DEPENDENCYPART_GRANDPAR
(0,8),(8,12),-0.248044 # DEPENDENCYPART_GRANDPAR
(0,8),(8,13),0.084434 # DEPENDENCYPART_GRANDPAR
(0,8),(8,14),0.170761 # DEPENDENCYPART_GRANDPAR
(0,8),(8,15),-0.10037 # DEPENDENCYPART_GRANDPAR
(0,8),(8,19),-0.352493 # DEPENDENCYPART_GRANDPAR
(0,8),(8,21),0.0181712 # DEPENDENCYPART_GRANDPAR
(0,9),(9,7),-0.286283 # DEPENDENCYPART_GRANDPAR
(0,9),(9,10),0.342923 # DEPENDENCYPART_GRANDPAR
(0,9),(9,11),-0.291486 # DEPENDENCYPART_GRANDPAR
(0,9),(9,13),0.447882 # DEPENDENCYPART_GRANDPAR
(0,11),(11,10),-0.368193 # DEPENDENCYPART_GRANDPAR
(0,12),(12,1),0.217428 # DEPENDENCYPART_GRANDPAR
(0,12),(12,2),0.0843109 # DEPENDENCYPART_GRANDPAR
(0,12),(12,3),-0.0367802 # DEPENDENCYPART_GRANDPAR
(0,12),(12,4),0.140038 # DEPENDENCYPART_GRANDPAR
(0,12),(12,5),0.0478281 # DEPENDENCYPART_GRANDPAR
(0,12),(12,6),-0.0482986 # DEPENDENCYPART_GRANDPAR
(0,12),(12,7),-0.00379197 # DEPENDENCYPART_GRANDPAR
(0,12),(12,8),0.245788 # DEPENDENCYPART_GRANDPAR
(0,12),(12,9),0.0546859 # DEPENDENCYPART_GRANDPAR
(0,12),(12,10),0.0443638 # DEPENDENCYPART_GRANDPAR
(0,12),(12,11),-0.0876981 # DEPENDENCYPART_GRANDPAR
(0,12),(12,13),0.434364 # DEPENDENCYPART_GRANDPAR
(0,12),(12,14),0.451983 # DEPENDENCYPART_GRANDPAR
(0,12),(12,15),-0.00171334 # DEPENDENCYPART_GRANDPAR
(0,12),(12,16),-0.0790071 # DEPENDENCYPART_GRANDPAR
(0,12),(12,17),-0.0380757 # DEPENDENCYPART_GRANDPAR
(0,12),(12,18),-0.222776 # DEPENDENCYPART_GRANDPAR
(0,12),(12,19),-0.204405 # DEPENDENCYPART_GRANDPAR
(0,12),(12,20),0.0776308 # DEPENDENCYPART_GRANDPAR
(0,12),(12,21),-0.0505524 # DEPENDENCYPART_GRANDPAR
(0,12),(12,22),0.0888153 # DEPENDENCYPART_GRANDPAR
(0,14),(14,13),-0.1938 # DEPENDENCYPART_GRANDPAR
(0,14),(14,15),-0.095316 # DEPENDENCYPART_GRANDPAR
(0,14),(14,16),-0.535965 # DEPENDENCYPART_GRANDPAR
(0,14),(14,17),-0.0714519 # DEPENDENCYPART_GRANDPAR
(0,14),(14,18),-0.679733 # DEPENDENCYPART_GRANDPAR
(0,14),(14,20),-0.181663 # DEPENDENCYPART_GRANDPAR
(0,14),(14,22),-0.21578 # DEPENDENCYPART_GRANDPAR
(0,15),(15,13),-0.283452 # DEPENDENCYPART_GRANDPAR
(0,15),(15,14),-0.162919 # DEPENDENCYPART_GRANDPAR
(0,15),(15,16),-0.334272 # DEPENDENCYPART_GRANDPAR
(0,15),(15,17),-0.2997 # DEPENDENCYPART_GRANDPAR
(0,15),(15,18),-0.47804 # DEPENDENCYPART_GRANDPAR
(0,15),(15,19),-0.482758 # DEPENDENCYPART_GRANDPAR
(0,15),(15,22),-0.122423 # DEPENDENCYPART_GRANDPAR
(0,16),(16,1),0.274744 # DEPENDENCYPART_GRANDPAR
(0,16),(16,2),0.156758 # DEPENDENCYPART_GRANDPAR
(0,16),(16,3),0.0331531 # DEPENDENCYPART_GRANDPAR
(0,16),(16,4),0.283904 # DEPENDENCYPART_GRANDPAR
(0,16),(16,5),0.0593009 # DEPENDENCYPART_GRANDPAR
(0,16),(16,6),0.029289 # DEPENDENCYPART_GRANDPAR
(0,16),(16,7),0.0654188 # DEPENDENCYPART_GRANDPAR
(0,16),(16,8),0.336092 # DEPENDENCYPART_GRANDPAR
(0,16),(16,9),0.0228904 # DEPENDENCYPART_GRANDPAR
(0,16),(16,10),0.115768 # DEPENDENCYPART_GRANDPAR
(0,16),(16,11),-0.103488 # DEPENDENCYPART_GRANDPAR
(0,16),(16,12),0.266802 # DEPENDENCYPART_GRANDPAR
(0,16),(16,13),0.220726 # DEPENDENCYPART_GRANDPAR
(0,16),(16,14),0.141152 # DEPENDENCYPART_GRANDPAR
(0,16),(16,15),-0.0979515 # DEPENDENCYPART_GRANDPAR
(0,16),(16,17),-0.000828463 # DEPENDENCYPART_GRANDPAR
(0,16),(16,18),-0.161322 # DEPENDENCYPART_GRANDPAR
(0,16),(16,19),-0.175655 # DEPENDENCYPART_GRANDPAR
(0,16),(16,20),0.452613 # DEPENDENCYPART_GRANDPAR
(0,16),(16,21),0.0211664 # DEPENDENCYPART_GRANDPAR
(0,16),(16,22),0.0844602 # DEPENDENCYPART_GRANDPAR
(0,17),(17,13),-0.259547 # DEPENDENCYPART_GRANDPAR
(0,17),(17,14),-0.143907 # DEPENDENCYPART_GRANDPAR
(0,17),(17,15),-0.337592 # DEPENDENCYPART_GRANDPAR
(0,17),(17,16),-0.639847 # DEPENDENCYPART_GRANDPAR
(0,17),(17,18),-0.578679 # DEPENDENCYPART_GRANDPAR
(0,17),(17,19),-0.533 # DEPENDENCYPART_GRANDPAR
(0,17),(17,20),0.0201594 # DEPENDENCYPART_GRANDPAR
(0,17),(17,21),-0.355073 # DEPENDENCYPART_GRANDPAR
(0,17),(17,22),-0.229709 # DEPENDENCYPART_GRANDPAR
(0,18),(18,1),0.274744 # DEPENDENCYPART_GRANDPAR
(0,18),(18,2),0.156758 # DEPENDENCYPART_GRANDPAR
(0,18),(18,4),0.283904 # DEPENDENCYPART_GRANDPAR
(0,18),(18,6),0.029289 # DEPENDENCYPART_GRANDPAR
(0,18),(18,8),0.336092 # DEPENDENCYPART_GRANDPAR
(0,18),(18,9),0.0228904 # DEPENDENCYPART_GRANDPAR
(0,18),(18,10),0.115768 # DEPENDENCYPART_GRANDPAR
(0,18),(18,12),0.266802 # DEPENDENCYPART_GRANDPAR
(0,18),(18,13),0.220726 # DEPENDENCYPART_GRANDPAR
(0,18),(18,14),0.141152 # DEPENDENCYPART_GRANDPAR
(0,18),(18,15),-0.0979515 # DEPENDENCYPART_GRANDPAR
(0,18),(18,16),-0.317359 # DEPENDENCYPART_GRANDPAR
(0,18),(18,17),-0.156653 # DEPENDENCYPART_GRANDPAR
(0,18),(18,19),-0.175655 # DEPENDENCYPART_GRANDPAR
(0,18),(18,20),0.452613 # DEPENDENCYPART_GRANDPAR
(0,18),(18,21),0.0211664 # DEPENDENCYPART_GRANDPAR
(0,18),(18,22),0.0844602 # DEPENDENCYPART_GRANDPAR
(0,19),(19,16),-0.650618 # DEPENDENCYPART_GRANDPAR
(0,19),(19,17),-0.331835 # DEPENDENCYPART_GRANDPAR
(0,19),(19,18),-0.794387 # DEPENDENCYPART_GRANDPAR
(0,19),(19,20),0.0145996 # DEPENDENCYPART_GRANDPAR
(0,19),(19,21),-0.367749 # DEPENDENCYPART_GRANDPAR
(0,19),(19,22),-0.242836 # DEPENDENCYPART_GRANDPAR
(0,20),(20,1),0.290369 # DEPENDENCYPART_GRANDPAR
(0,20),(20,2),0.0137792 # DEPENDENCYPART_GRANDPAR
(0,20),(20,3),-0.10053 # DEPENDENCYPART_GRANDPAR
(0,20),(20,4),0.184583 # DEPENDENCYPART_GRANDPAR
(0,20),(20,5),0.0925635 # DEPENDENCYPART_GRANDPAR
(0,20),(20,6),-0.0971769 # DEPENDENCYPART_GRANDPAR
(0,20),(20,7),0.169619 # DEPENDENCYPART_GRANDPAR
(0,20),(20,8),0.191591 # DEPENDENCYPART_GRANDPAR
(0,20),(20,9),-0.0362524 # DEPENDENCYPART_GRANDPAR
(0,20),(20,10),-0.0175313 # DEPENDENCYPART_GRANDPAR
(0,20),(20,12),0.446892 # DEPENDENCYPART_GRANDPAR
(0,20),(20,13),0.0874269 # DEPENDENCYPART_GRANDPAR
(0,20),(20,14),0.112055 # DEPENDENCYPART_GRANDPAR
(0,20),(20,15),-0.0879491 # DEPENDENCYPART_GRANDPAR
(0,20),(20,16),-0.319885 # DEPENDENCYPART_GRANDPAR
(0,20),(20,17),-0.123125 # DEPENDENCYPART_GRANDPAR
(0,20),(20,18),-0.463653 # DEPENDENCYPART_GRANDPAR
(0,20),(20,19),-0.272312 # DEPENDENCYPART_GRANDPAR
(0,20),(20,21),0.198556 # DEPENDENCYPART_GRANDPAR
(0,20),(20,22),-0.0291047 # DEPENDENCYPART_GRANDPAR
(0,21),(21,18),-0.879629 # DEPENDENCYPART_GRANDPAR
(0,21),(21,19),-0.560346 # DEPENDENCYPART_GRANDPAR
(0,21),(21,20),-0.431123 # DEPENDENCYPART_GRANDPAR
(0,21),(21,22),-0.207245 # DEPENDENCYPART_GRANDPAR
(0,22),(22,21),-0.702942 # DEPENDENCYPART_GRANDPAR
(1,2),(2,1),-1.40543 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,3),(3,1),-1.55589 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,3),(3,2),-0.370944 # DEPENDENCYPART_GRANDPAR
(1,3),(3,4),-0.373454 # DEPENDENCYPART_GRANDPAR
(1,3),(3,5),-0.515053 # DEPENDENCYPART_GRANDPAR
(1,3),(3,6),-0.564925 # DEPENDENCYPART_GRANDPAR
(1,3),(3,7),-0.303058 # DEPENDENCYPART_GRANDPAR
(1,3),(3,8),-0.558453 # DEPENDENCYPART_GRANDPAR
(1,3),(3,9),-0.658602 # DEPENDENCYPART_GRANDPAR
(1,3),(3,11),-0.224677 # DEPENDENCYPART_GRANDPAR
(1,3),(3,12),-0.388759 # DEPENDENCYPART_GRANDPAR
(1,4),(4,1),-1.38653 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,4),(4,2),-0.196769 # DEPENDENCYPART_GRANDPAR
(1,4),(4,3),-0.279563 # DEPENDENCYPART_GRANDPAR
(1,4),(4,5),-0.667194 # DEPENDENCYPART_GRANDPAR
(1,4),(4,6),-0.702668 # DEPENDENCYPART_GRANDPAR
(1,4),(4,7),-0.435208 # DEPENDENCYPART_GRANDPAR
(1,4),(4,8),-0.691121 # DEPENDENCYPART_GRANDPAR
(1,4),(4,11),-0.26846 # DEPENDENCYPART_GRANDPAR
(1,4),(4,12),-0.594479 # DEPENDENCYPART_GRANDPAR
(1,5),(5,2),0.260672 # DEPENDENCYPART_GRANDPAR
(1,5),(5,3),-0.173519 # DEPENDENCYPART_GRANDPAR
(1,5),(5,4),-0.245535 # DEPENDENCYPART_GRANDPAR
(1,5),(5,6),-0.682663 # DEPENDENCYPART_GRANDPAR
(1,5),(5,7),-0.435393 # DEPENDENCYPART_GRANDPAR
(1,5),(5,8),-0.707681 # DEPENDENCYPART_GRANDPAR
(1,5),(5,10),-0.694353 # DEPENDENCYPART_GRANDPAR
(2,1),(1,2),-1.79103 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,1),(1,3),-0.206075 # DEPENDENCYPART_GRANDPAR
(2,1),(1,4),-0.605896 # DEPENDENCYPART_GRANDPAR
(2,1),(1,5),-0.666062 # DEPENDENCYPART_GRANDPAR
(3,1),(1,2),1.22159 # DEPENDENCYPART_GRANDPAR
(3,1),(1,3),-2.33684 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,1),(1,4),-0.590928 # DEPENDENCYPART_GRANDPAR
(3,1),(1,5),-0.349983 # DEPENDENCYPART_GRANDPAR
(3,2),(2,1),0.0770837 # DEPENDENCYPART_GRANDPAR
(3,4),(4,1),-0.336196 # DEPENDENCYPART_GRANDPAR
(3,4),(4,2),-0.0558823 # DEPENDENCYPART_GRANDPAR
(3,4),(4,3),-1.4254 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,4),(4,5),0.0972238 # DEPENDENCYPART_GRANDPAR
(3,4),(4,6),-0.064216 # DEPENDENCYPART_GRANDPAR
(3,4),(4,7),-0.151814 # DEPENDENCYPART_GRANDPAR
(3,4),(4,8),-0.545367 # DEPENDENCYPART_GRANDPAR
(3,4),(4,11),0.135333 # DEPENDENCYPART_GRANDPAR
(3,4),(4,12),-0.541452 # DEPENDENCYPART_GRANDPAR
(3,5),(5,2),0.0679183 # DEPENDENCYPART_GRANDPAR
(3,5),(5,3),-1.47263 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,5),(5,4),0.0894938 # DEPENDENCYPART_GRANDPAR
(3,5),(5,6),-0.0717299 # DEPENDENCYPART_GRANDPAR
(3,5),(5,7),-0.0438697 # DEPENDENCYPART_GRANDPAR
(3,5),(5,8),-0.616727 # DEPENDENCYPART_GRANDPAR
(3,5),(5,10),-0.728903 # DEPENDENCYPART_GRANDPAR
(3,6),(6,1),-0.419489 # DEPENDENCYPART_GRANDPAR
(3,6),(6,3),-1.09985 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,6),(6,4),0.279667 # DEPENDENCYPART_GRANDPAR
(3,6),(6,5),0.257988 # DEPENDENCYPART_GRANDPAR
(3,6),(6,7),-0.0703168 # DEPENDENCYPART_GRANDPAR
(3,6),(6,8),-0.642511 # DEPENDENCYPART_GRANDPAR
(3,6),(6,9),0.0889391 # DEPENDENCYPART_GRANDPAR
(3,6),(6,11),0.101443 # DEPENDENCYPART_GRANDPAR
(3,6),(6,12),-0.296465 # DEPENDENCYPART_GRANDPAR
(3,7),(7,1),-0.384845 # DEPENDENCYPART_GRANDPAR
(3,7),(7,2),-0.104957 # DEPENDENCYPART_GRANDPAR
(3,7),(7,3),-1.40907 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,7),(7,4),0.334178 # DEPENDENCYPART_GRANDPAR
(3,7),(7,5),0.179615 # DEPENDENCYPART_GRANDPAR
(3,7),(7,6),0.102654 # DEPENDENCYPART_GRANDPAR
(3,7),(7,8),-0.454748 # DEPENDENCYPART_GRANDPAR
(3,7),(7,9),0.0580861 # DEPENDENCYPART_GRANDPAR
(3,7),(7,10),-0.564086 # DEPENDENCYPART_GRANDPAR
(3,7),(7,11),0.235668 # DEPENDENCYPART_GRANDPAR
(3,7),(7,12),-0.483744 # DEPENDENCYPART_GRANDPAR
(3,7),(7,13),-0.498135 # DEPENDENCYPART_GRANDPAR
(3,7),(7,14),-0.195073 # DEPENDENCYPART_GRANDPAR
(3,7),(7,15),-0.466122 # DEPENDENCYPART_GRANDPAR
(3,7),(7,16),-0.337252 # DEPENDENCYPART_GRANDPAR
(3,7),(7,17),-0.271298 # DEPENDENCYPART_GRANDPAR
(3,7),(7,20),-0.25813 # DEPENDENCYPART_GRANDPAR
(3,8),(8,3),-1.08508 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,8),(8,5),0.28643 # DEPENDENCYPART_GRANDPAR
(3,8),(8,6),0.418803 # DEPENDENCYPART_GRANDPAR
(3,8),(8,7),0.283761 # DEPENDENCYPART_GRANDPAR
(3,8),(8,9),0.0793428 # DEPENDENCYPART_GRANDPAR
(3,8),(8,10),-0.766197 # DEPENDENCYPART_GRANDPAR
(3,8),(8,11),0.108563 # DEPENDENCYPART_GRANDPAR
(3,8),(8,12),-0.287852 # DEPENDENCYPART_GRANDPAR
(3,8),(8,13),-0.700246 # DEPENDENCYPART_GRANDPAR
(3,8),(8,14),-0.205587 # DEPENDENCYPART_GRANDPAR
(3,8),(8,15),-0.376971 # DEPENDENCYPART_GRANDPAR
(3,8),(8,19),-0.347289 # DEPENDENCYPART_GRANDPAR
(3,8),(8,21),-0.00302615 # DEPENDENCYPART_GRANDPAR
(3,9),(9,7),-0.0446825 # DEPENDENCYPART_GRANDPAR
(3,9),(9,10),-0.145217 # DEPENDENCYPART_GRANDPAR
(3,9),(9,11),0.144991 # DEPENDENCYPART_GRANDPAR
(3,9),(9,13),-0.0792659 # DEPENDENCYPART_GRANDPAR
(3,11),(11,10),-0.789011 # DEPENDENCYPART_GRANDPAR
(3,12),(12,1),-0.404576 # DEPENDENCYPART_GRANDPAR
(3,12),(12,2),-0.0405633 # DEPENDENCYPART_GRANDPAR
(3,12),(12,3),-1.4512 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,12),(12,4),0.13791 # DEPENDENCYPART_GRANDPAR
(3,12),(12,5),0.0887539 # DEPENDENCYPART_GRANDPAR
(3,12),(12,6),0.0492707 # DEPENDENCYPART_GRANDPAR
(3,12),(12,7),0.334144 # DEPENDENCYPART_GRANDPAR
(3,12),(12,8),-0.425518 # DEPENDENCYPART_GRANDPAR
(3,12),(12,9),0.114914 # DEPENDENCYPART_GRANDPAR
(3,12),(12,10),-0.527071 # DEPENDENCYPART_GRANDPAR
(3,12),(12,11),-0.200397 # DEPENDENCYPART_GRANDPAR
(3,12),(12,13),-0.132397 # DEPENDENCYPART_GRANDPAR
(3,12),(12,14),-0.0245428 # DEPENDENCYPART_GRANDPAR
(3,12),(12,15),-0.284488 # DEPENDENCYPART_GRANDPAR
(3,12),(12,16),-0.284432 # DEPENDENCYPART_GRANDPAR
(3,12),(12,17),-0.078694 # DEPENDENCYPART_GRANDPAR
(3,12),(12,18),-0.330436 # DEPENDENCYPART_GRANDPAR
(3,12),(12,19),-0.214232 # DEPENDENCYPART_GRANDPAR
(3,12),(12,20),0.163187 # DEPENDENCYPART_GRANDPAR
(3,12),(12,21),0.00730763 # DEPENDENCYPART_GRANDPAR
(3,12),(12,22),-0.357037 # DEPENDENCYPART_GRANDPAR
(4,1),(1,2),0.192958 # DEPENDENCYPART_GRANDPAR
(4,1),(1,3),0.264429 # DEPENDENCYPART_GRANDPAR
(4,1),(1,4),-1.5825 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,1),(1,5),-0.490327 # DEPENDENCYPART_GRANDPAR
(4,2),(2,1),0.0540737 # DEPENDENCYPART_GRANDPAR
(4,3),(3,1),0.213222 # DEPENDENCYPART_GRANDPAR
(4,3),(3,2),-0.328164 # DEPENDENCYPART_GRANDPAR
(4,3),(3,4),-1.79875 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,3),(3,5),-0.708351 # DEPENDENCYPART_GRANDPAR
(4,3),(3,6),-0.793014 # DEPENDENCYPART_GRANDPAR
(4,3),(3,7),-0.638642 # DEPENDENCYPART_GRANDPAR
(4,3),(3,8),-0.899793 # DEPENDENCYPART_GRANDPAR
(4,3),(3,9),-0.848892 # DEPENDENCYPART_GRANDPAR
(4,3),(3,11),-0.924852 # DEPENDENCYPART_GRANDPAR
(4,3),(3,12),-1.07147 # DEPENDENCYPART_GRANDPAR
(4,5),(5,2),-0.557092 # DEPENDENCYPART_GRANDPAR
(4,5),(5,3),-0.270294 # DEPENDENCYPART_GRANDPAR
(4,5),(5,4),-1.09232 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,5),(5,6),0.0759117 # DEPENDENCYPART_GRANDPAR
(4,5),(5,7),-0.0610443 # DEPENDENCYPART_GRANDPAR
(4,5),(5,8),-0.0348038 # DEPENDENCYPART_GRANDPAR
(4,5),(5,10),-0.299413 # DEPENDENCYPART_GRANDPAR
(4,6),(6,1),-0.554294 # DEPENDENCYPART_GRANDPAR
(4,6),(6,3),-0.766464 # DEPENDENCYPART_GRANDPAR
(4,6),(6,4),-1.08189 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,6),(6,5),-0.0117486 # DEPENDENCYPART_GRANDPAR
(4,6),(6,7),-0.152836 # DEPENDENCYPART_GRANDPAR
(4,6),(6,8),-0.180108 # DEPENDENCYPART_GRANDPAR
(4,6),(6,9),-0.178673 # DEPENDENCYPART_GRANDPAR
(4,6),(6,11),-0.446049 # DEPENDENCYPART_GRANDPAR
(4,6),(6,12),-0.475225 # DEPENDENCYPART_GRANDPAR
(4,7),(7,1),-0.428194 # DEPENDENCYPART_GRANDPAR
(4,7),(7,2),-0.756796 # DEPENDENCYPART_GRANDPAR
(4,7),(7,3),-0.870967 # DEPENDENCYPART_GRANDPAR
(4,7),(7,4),-0.81652 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,7),(7,5),0.0413379 # DEPENDENCYPART_GRANDPAR
(4,7),(7,6),0.0517827 # DEPENDENCYPART_GRANDPAR
(4,7),(7,8),-0.106714 # DEPENDENCYPART_GRANDPAR
(4,7),(7,9),-0.153104 # DEPENDENCYPART_GRANDPAR
(4,7),(7,10),-0.368498 # DEPENDENCYPART_GRANDPAR
(4,7),(7,11),-0.429325 # DEPENDENCYPART_GRANDPAR
(4,7),(7,12),-0.49129 # DEPENDENCYPART_GRANDPAR
(4,7),(7,13),-0.405925 # DEPENDENCYPART_GRANDPAR
(4,7),(7,14),-0.0718896 # DEPENDENCYPART_GRANDPAR
(4,7),(7,15),-0.254559 # DEPENDENCYPART_GRANDPAR
(4,7),(7,16),-0.564688 # DEPENDENCYPART_GRANDPAR
(4,7),(7,17),-0.00731464 # DEPENDENCYPART_GRANDPAR
(4,7),(7,20),-1.00484 # DEPENDENCYPART_GRANDPAR
(4,8),(8,3),-0.766716 # DEPENDENCYPART_GRANDPAR
(4,8),(8,5),0.00531854 # DEPENDENCYPART_GRANDPAR
(4,8),(8,6),0.227306 # DEPENDENCYPART_GRANDPAR
(4,8),(8,7),0.154284 # DEPENDENCYPART_GRANDPAR
(4,8),(8,9),-0.163355 # DEPENDENCYPART_GRANDPAR
(4,8),(8,10),-0.439867 # DEPENDENCYPART_GRANDPAR
(4,8),(8,11),-0.41489 # DEPENDENCYPART_GRANDPAR
(4,8),(8,12),-0.442338 # DEPENDENCYPART_GRANDPAR
(4,8),(8,13),-0.477294 # DEPENDENCYPART_GRANDPAR
(4,8),(8,14),-0.0292507 # DEPENDENCYPART_GRANDPAR
(4,8),(8,15),-0.154269 # DEPENDENCYPART_GRANDPAR
(4,8),(8,19),-0.199434 # DEPENDENCYPART_GRANDPAR
(4,8),(8,21),-0.389582 # DEPENDENCYPART_GRANDPAR
(4,11),(11,10),-0.653857 # DEPENDENCYPART_GRANDPAR
(4,12),(12,1),-0.487545 # DEPENDENCYPART_GRANDPAR
(4,12),(12,2),-0.730707 # DEPENDENCYPART_GRANDPAR
(4,12),(12,3),-0.705325 # DEPENDENCYPART_GRANDPAR
(4,12),(12,4),-1.05633 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,12),(12,5),-0.105452 # DEPENDENCYPART_GRANDPAR
(4,12),(12,6),-0.0874221 # DEPENDENCYPART_GRANDPAR
(4,12),(12,7),0.305022 # DEPENDENCYPART_GRANDPAR
(4,12),(12,8),-0.191988 # DEPENDENCYPART_GRANDPAR
(4,12),(12,9),-0.205844 # DEPENDENCYPART_GRANDPAR
(4,12),(12,10),-0.456285 # DEPENDENCYPART_GRANDPAR
(4,12),(12,11),-0.452396 # DEPENDENCYPART_GRANDPAR
(4,12),(12,13),-0.301576 # DEPENDENCYPART_GRANDPAR
(4,12),(12,14),0.0802911 # DEPENDENCYPART_GRANDPAR
(4,12),(12,15),-0.171471 # DEPENDENCYPART_GRANDPAR
(4,12),(12,16),-0.570741 # DEPENDENCYPART_GRANDPAR
(4,12),(12,17),0.078637 # DEPENDENCYPART_GRANDPAR
(4,12),(12,18),-0.68765 # DEPENDENCYPART_GRANDPAR
(4,12),(12,19),-0.193352 # DEPENDENCYPART_GRANDPAR
(4,12),(12,20),-0.859213 # DEPENDENCYPART_GRANDPAR
(4,12),(12,21),-0.467315 # DEPENDENCYPART_GRANDPAR
(4,12),(12,22),-0.808972 # DEPENDENCYPART_GRANDPAR
(5,2),(2,1),-0.910295 # DEPENDENCYPART_GRANDPAR
(5,3),(3,1),-0.610697 # DEPENDENCYPART_GRANDPAR
(5,3),(3,2),-0.202029 # DEPENDENCYPART_GRANDPAR
(5,3),(3,4),-0.393405 # DEPENDENCYPART_GRANDPAR
(5,3),(3,5),-1.70851 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,3),(3,6),-0.476297 # DEPENDENCYPART_GRANDPAR
(5,3),(3,7),-0.577596 # DEPENDENCYPART_GRANDPAR
(5,3),(3,8),-0.738522 # DEPENDENCYPART_GRANDPAR
(5,3),(3,9),-0.646838 # DEPENDENCYPART_GRANDPAR
(5,3),(3,11),-0.625003 # DEPENDENCYPART_GRANDPAR
(5,3),(3,12),-0.71596 # DEPENDENCYPART_GRANDPAR
(5,4),(4,1),-0.826739 # DEPENDENCYPART_GRANDPAR
(5,4),(4,2),-0.553802 # DEPENDENCYPART_GRANDPAR
(5,4),(4,3),-0.59897 # DEPENDENCYPART_GRANDPAR
(5,4),(4,5),-1.69475 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,4),(4,6),-0.712957 # DEPENDENCYPART_GRANDPAR
(5,4),(4,7),-0.660604 # DEPENDENCYPART_GRANDPAR
(5,4),(4,8),-0.966968 # DEPENDENCYPART_GRANDPAR
(5,4),(4,11),-0.710231 # DEPENDENCYPART_GRANDPAR
(5,4),(4,12),-0.798579 # DEPENDENCYPART_GRANDPAR
(5,6),(6,1),-1.12251 # DEPENDENCYPART_GRANDPAR
(5,6),(6,3),-0.910468 # DEPENDENCYPART_GRANDPAR
(5,6),(6,4),-0.841833 # DEPENDENCYPART_GRANDPAR
(5,6),(6,5),-1.23946 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,6),(6,7),-0.148483 # DEPENDENCYPART_GRANDPAR
(5,6),(6,8),-0.27857 # DEPENDENCYPART_GRANDPAR
(5,6),(6,9),-0.322282 # DEPENDENCYPART_GRANDPAR
(5,6),(6,11),-0.155595 # DEPENDENCYPART_GRANDPAR
(5,6),(6,12),-0.255076 # DEPENDENCYPART_GRANDPAR
