# _root_ Ωστόσο , έχουμε παράλληλα επίγνωση του γεγονότος ότι η παρούσα οδηγία είναι μεν σημαντική και ενδιαφέρουσα , αλλά δεν λύνει δυστυχώς ακόμα όλα τα προβλήματα .
#goldHeads=0,3,1,3,3,7,5,7,11,11,12,18,12,15,12,15,18,8,20,18,20,20,25,25,20,0,
#predictedHeads=0,1,1,3,3,7,5,3,11,11,12,8,14,12,12,15,18,0,20,18,20,23,25,25,20,0,
(3,10),(3,21),-0.0326731 # DEPENDENCYPART_SIBL
(3,10),(3,22),-0.0343572 # DEPENDENCYPART_SIBL
(3,10),(3,25),-0.0280204 # DEPENDENCYPART_SIBL
(3,10),(3,26),-0.0639226 # DEPENDENCYPART_SIBL
(3,11),(3,12),-0.0633892 # DEPENDENCYPART_SIBL
(3,11),(3,13),-0.00204125 # DEPENDENCYPART_SIBL
(3,11),(3,15),-0.215567 # DEPENDENCYPART_SIBL
(3,11),(3,17),-0.0112449 # DEPENDENCYPART_SIBL
(3,11),(3,18),-0.0986073 # DEPENDENCYPART_SIBL
(3,11),(3,21),-0.00346965 # DEPENDENCYPART_SIBL
(3,11),(3,22),-0.00576836 # DEPENDENCYPART_SIBL
(3,11),(3,25),-0.221611 # DEPENDENCYPART_SIBL
(3,11),(3,26),-0.0717009 # DEPENDENCYPART_SIBL
(3,12),(3,13),-0.0298043 # DEPENDENCYPART_SIBL
(3,12),(3,15),-0.204926 # DEPENDENCYPART_SIBL
(3,12),(3,17),0.0426298 # DEPENDENCYPART_SIBL
(3,12),(3,18),-0.119647 # DEPENDENCYPART_SIBL
(3,12),(3,21),-0.0304494 # DEPENDENCYPART_SIBL
(3,12),(3,22),-0.0321703 # DEPENDENCYPART_SIBL
(3,12),(3,25),-0.0623784 # DEPENDENCYPART_SIBL
(3,12),(3,26),0.0172075 # DEPENDENCYPART_SIBL
(3,13),(3,15),-0.0602161 # DEPENDENCYPART_SIBL
(3,13),(3,17),0.00194013 # DEPENDENCYPART_SIBL
(3,13),(3,18),-0.0149381 # DEPENDENCYPART_SIBL
(3,13),(3,21),-0.0429227 # DEPENDENCYPART_SIBL
(3,13),(3,22),-0.0449495 # DEPENDENCYPART_SIBL
(3,13),(3,25),0.0121957 # DEPENDENCYPART_SIBL
(3,13),(3,26),-0.032593 # DEPENDENCYPART_SIBL
(3,15),(3,17),-0.00280977 # DEPENDENCYPART_SIBL
(3,15),(3,18),-0.0659478 # DEPENDENCYPART_SIBL
(3,15),(3,21),-0.0448143 # DEPENDENCYPART_SIBL
(3,15),(3,22),-0.0464991 # DEPENDENCYPART_SIBL
(3,15),(3,25),-0.00618832 # DEPENDENCYPART_SIBL
(3,15),(3,26),0.0209326 # DEPENDENCYPART_SIBL
(3,17),(3,18),-0.0674632 # DEPENDENCYPART_SIBL
(3,17),(3,21),-0.0030093 # DEPENDENCYPART_SIBL
(3,17),(3,22),-0.00631114 # DEPENDENCYPART_SIBL
(3,17),(3,25),0.0190353 # DEPENDENCYPART_SIBL
(3,17),(3,26),-0.104018 # DEPENDENCYPART_SIBL
(3,18),(3,21),-0.0680295 # DEPENDENCYPART_SIBL
(3,18),(3,22),-0.0697149 # DEPENDENCYPART_SIBL
(3,18),(3,25),-0.0652794 # DEPENDENCYPART_SIBL
(3,18),(3,26),0.0393421 # DEPENDENCYPART_SIBL
(3,21),(3,22),-0.0344829 # DEPENDENCYPART_SIBL
(3,21),(3,25),0.0344902 # DEPENDENCYPART_SIBL
(3,21),(3,26),-0.0249456 # DEPENDENCYPART_SIBL
(3,22),(3,25),-0.00802454 # DEPENDENCYPART_SIBL
(3,22),(3,26),-0.0587384 # DEPENDENCYPART_SIBL
(3,25),(3,26),-0.0662313 # DEPENDENCYPART_SIBL
(4,1),(4,2),0.102229 # DEPENDENCYPART_SIBL
(4,1),(4,3),0.0339931 # DEPENDENCYPART_SIBL
(4,1),(4,5),-0.019564 # DEPENDENCYPART_SIBL
(4,1),(4,7),-0.019564 # DEPENDENCYPART_SIBL
(4,2),(4,3),0.0593144 # DEPENDENCYPART_SIBL
(4,2),(4,5),-0.00203236 # DEPENDENCYPART_SIBL
(4,2),(4,7),-0.00203236 # DEPENDENCYPART_SIBL
(4,3),(4,5),-0.0145993 # DEPENDENCYPART_SIBL
(4,3),(4,7),-0.0145993 # DEPENDENCYPART_SIBL
(4,5),(4,7),-0.146447 # DEPENDENCYPART_SIBL
(5,1),(5,2),-0.0215209 # DEPENDENCYPART_SIBL
(5,1),(5,3),-0.00659893 # DEPENDENCYPART_SIBL
(5,1),(5,4),-0.0201245 # DEPENDENCYPART_SIBL
(5,1),(5,6),-0.00427327 # DEPENDENCYPART_SIBL
(5,1),(5,7),0.0109158 # DEPENDENCYPART_SIBL
(5,1),(5,8),0.0650571 # DEPENDENCYPART_SIBL
(5,1),(5,10),-0.00499723 # DEPENDENCYPART_SIBL
(5,1),(5,11),0.014052 # DEPENDENCYPART_SIBL
(5,1),(5,12),-0.0135323 # DEPENDENCYPART_SIBL
(5,1),(5,15),-0.00296689 # DEPENDENCYPART_SIBL
(5,1),(5,21),0.0130525 # DEPENDENCYPART_SIBL
(5,1),(5,22),0.0100845 # DEPENDENCYPART_SIBL
(5,2),(5,3),0.0456373 # DEPENDENCYPART_SIBL
(5,2),(5,4),0.00177105 # DEPENDENCYPART_SIBL
(5,2),(5,6),-0.03695 # DEPENDENCYPART_SIBL
(5,2),(5,7),-0.026681 # DEPENDENCYPART_SIBL
(5,2),(5,8),0.0555624 # DEPENDENCYPART_SIBL
(5,2),(5,10),-0.0247985 # DEPENDENCYPART_SIBL
(5,2),(5,11),-0.00320991 # DEPENDENCYPART_SIBL
(5,2),(5,12),0.0197471 # DEPENDENCYPART_SIBL
(5,2),(5,15),-0.0268394 # DEPENDENCYPART_SIBL
(5,2),(5,21),0.0188101 # DEPENDENCYPART_SIBL
(5,2),(5,22),-0.000778416 # DEPENDENCYPART_SIBL
(5,3),(5,4),-0.000573466 # DEPENDENCYPART_SIBL
(5,3),(5,6),-0.0233374 # DEPENDENCYPART_SIBL
(5,3),(5,7),-0.00769321 # DEPENDENCYPART_SIBL
(5,3),(5,8),0.00587728 # DEPENDENCYPART_SIBL
(5,3),(5,10),-0.0452601 # DEPENDENCYPART_SIBL
(5,3),(5,11),-0.00200878 # DEPENDENCYPART_SIBL
(5,3),(5,12),0.102205 # DEPENDENCYPART_SIBL
(5,3),(5,15),-0.0272675 # DEPENDENCYPART_SIBL
(5,3),(5,21),0.0041073 # DEPENDENCYPART_SIBL
(5,3),(5,22),0.00130386 # DEPENDENCYPART_SIBL
(5,4),(5,6),-0.00918654 # DEPENDENCYPART_SIBL
(5,4),(5,7),-0.00674827 # DEPENDENCYPART_SIBL
(5,4),(5,8),0.043511 # DEPENDENCYPART_SIBL
(5,4),(5,10),-0.0163712 # DEPENDENCYPART_SIBL
(5,4),(5,11),0.00137517 # DEPENDENCYPART_SIBL
(5,4),(5,12),-0.00230152 # DEPENDENCYPART_SIBL
(5,4),(5,15),0.00681646 # DEPENDENCYPART_SIBL
(5,4),(5,21),0.0146831 # DEPENDENCYPART_SIBL
(5,4),(5,22),0.00959762 # DEPENDENCYPART_SIBL
(5,6),(5,7),-0.00367957 # DEPENDENCYPART_SIBL
(5,6),(5,8),-0.0468384 # DEPENDENCYPART_SIBL
(5,6),(5,10),-0.0281748 # DEPENDENCYPART_SIBL
(5,6),(5,11),0.00594784 # DEPENDENCYPART_SIBL
(5,6),(5,12),-0.0467858 # DEPENDENCYPART_SIBL
(5,6),(5,15),-0.0781294 # DEPENDENCYPART_SIBL
(5,6),(5,21),0.00733534 # DEPENDENCYPART_SIBL
(5,6),(5,22),0.00732423 # DEPENDENCYPART_SIBL
(5,7),(5,8),-0.117726 # DEPENDENCYPART_SIBL
(5,7),(5,10),-0.0194422 # DEPENDENCYPART_SIBL
(5,7),(5,11),-0.114346 # DEPENDENCYPART_SIBL
(5,7),(5,12),-0.0079436 # DEPENDENCYPART_SIBL
(5,7),(5,15),-0.173872 # DEPENDENCYPART_SIBL
(5,7),(5,21),0.0535066 # DEPENDENCYPART_SIBL
(5,7),(5,22),0.0527788 # DEPENDENCYPART_SIBL
(5,8),(5,10),-0.0238165 # DEPENDENCYPART_SIBL
(5,8),(5,11),-0.0456588 # DEPENDENCYPART_SIBL
(5,8),(5,12),-0.00444487 # DEPENDENCYPART_SIBL
(5,8),(5,15),-0.084097 # DEPENDENCYPART_SIBL
(5,8),(5,21),-0.0137804 # DEPENDENCYPART_SIBL
(5,8),(5,22),-0.013796 # DEPENDENCYPART_SIBL
(5,10),(5,11),-0.0208733 # DEPENDENCYPART_SIBL
(5,10),(5,12),-0.0161238 # DEPENDENCYPART_SIBL
(5,10),(5,15),-0.102084 # DEPENDENCYPART_SIBL
(5,10),(5,21),-0.0127185 # DEPENDENCYPART_SIBL
(5,10),(5,22),-0.0127335 # DEPENDENCYPART_SIBL
(5,11),(5,12),-0.00881035 # DEPENDENCYPART_SIBL
(5,11),(5,15),-0.173971 # DEPENDENCYPART_SIBL
(5,11),(5,21),0.0531357 # DEPENDENCYPART_SIBL
(5,11),(5,22),0.0524079 # DEPENDENCYPART_SIBL
(5,12),(5,15),-0.0873827 # DEPENDENCYPART_SIBL
(5,12),(5,21),0.0483402 # DEPENDENCYPART_SIBL
(5,12),(5,22),0.0483085 # DEPENDENCYPART_SIBL
(5,15),(5,21),-0.0116589 # DEPENDENCYPART_SIBL
(5,15),(5,22),-0.0116745 # DEPENDENCYPART_SIBL
(5,21),(5,22),0.00122964 # DEPENDENCYPART_SIBL
(7,4),(7,5),0.0306374 # DEPENDENCYPART_SIBL
(7,4),(7,6),-0.115219 # DEPENDENCYPART_SIBL
(7,4),(7,8),0.043511 # DEPENDENCYPART_SIBL
(7,4),(7,9),-0.0182636 # DEPENDENCYPART_SIBL
(7,4),(7,10),-0.0163712 # DEPENDENCYPART_SIBL
(7,4),(7,11),0.00137517 # DEPENDENCYPART_SIBL
(7,5),(7,6),-0.145981 # DEPENDENCYPART_SIBL
(7,5),(7,8),0.0183357 # DEPENDENCYPART_SIBL
(7,5),(7,9),-0.0272476 # DEPENDENCYPART_SIBL
(7,5),(7,10),-0.00741189 # DEPENDENCYPART_SIBL
(7,5),(7,11),0.0149094 # DEPENDENCYPART_SIBL
(7,6),(7,8),0.0699198 # DEPENDENCYPART_SIBL
(7,6),(7,9),0.00409673 # DEPENDENCYPART_SIBL
(7,6),(7,10),0.0429997 # DEPENDENCYPART_SIBL
(7,6),(7,11),0.110803 # DEPENDENCYPART_SIBL
(7,8),(7,9),-0.0200023 # DEPENDENCYPART_SIBL
(7,8),(7,10),-0.0238165 # DEPENDENCYPART_SIBL
(7,8),(7,11),-0.0456588 # DEPENDENCYPART_SIBL
(7,9),(7,10),-0.0275562 # DEPENDENCYPART_SIBL
(7,9),(7,11),-0.00461467 # DEPENDENCYPART_SIBL
(7,10),(7,11),-0.0208733 # DEPENDENCYPART_SIBL
(8,9),(8,12),-0.199441 # DEPENDENCYPART_SIBL
(8,9),(8,13),-0.0130994 # DEPENDENCYPART_SIBL
(8,9),(8,15),-0.0535268 # DEPENDENCYPART_SIBL
(8,9),(8,17),-0.0350391 # DEPENDENCYPART_SIBL
(8,9),(8,18),-0.0522589 # DEPENDENCYPART_SIBL
(8,9),(8,20),-0.175415 # DEPENDENCYPART_SIBL
(8,12),(8,13),-0.0428089 # DEPENDENCYPART_SIBL
(8,12),(8,15),-0.204551 # DEPENDENCYPART_SIBL
(8,12),(8,17),0.0369736 # DEPENDENCYPART_SIBL
(8,12),(8,18),-0.175874 # DEPENDENCYPART_SIBL
(8,12),(8,20),-0.47782 # DEPENDENCYPART_SIBL
(8,13),(8,15),-0.000429422 # DEPENDENCYPART_SIBL
(8,13),(8,17),0.0142919 # DEPENDENCYPART_SIBL
(8,13),(8,18),-0.0218485 # DEPENDENCYPART_SIBL
(8,13),(8,20),-0.142441 # DEPENDENCYPART_SIBL
(8,15),(8,17),-0.0144894 # DEPENDENCYPART_SIBL
(8,15),(8,18),-0.0402785 # DEPENDENCYPART_SIBL
(8,15),(8,20),-0.104912 # DEPENDENCYPART_SIBL
(8,17),(8,18),-0.0932957 # DEPENDENCYPART_SIBL
(8,17),(8,20),-0.122524 # DEPENDENCYPART_SIBL
(8,18),(8,20),-0.134941 # DEPENDENCYPART_SIBL
(10,7),(10,8),0.00511425 # DEPENDENCYPART_SIBL
(10,7),(10,9),-0.0358546 # DEPENDENCYPART_SIBL
(10,7),(10,11),0.0825744 # DEPENDENCYPART_SIBL
(10,8),(10,9),0.00608451 # DEPENDENCYPART_SIBL
(10,8),(10,11),0.0227638 # DEPENDENCYPART_SIBL
(10,9),(10,11),0.0781179 # DEPENDENCYPART_SIBL
(11,1),(11,3),-0.00659933 # DEPENDENCYPART_SIBL
(11,1),(11,4),-0.0201253 # DEPENDENCYPART_SIBL
(11,1),(11,6),-0.109859 # DEPENDENCYPART_SIBL
(11,1),(11,7),-0.0154568 # DEPENDENCYPART_SIBL
(11,1),(11,9),-0.106549 # DEPENDENCYPART_SIBL
(11,1),(11,10),-0.0529622 # DEPENDENCYPART_SIBL
(11,1),(11,12),-0.0029758 # DEPENDENCYPART_SIBL
(11,1),(11,13),0.00621324 # DEPENDENCYPART_SIBL
(11,1),(11,14),-0.00572419 # DEPENDENCYPART_SIBL
(11,1),(11,16),-0.00500035 # DEPENDENCYPART_SIBL
(11,3),(11,4),-0.000573914 # DEPENDENCYPART_SIBL
(11,3),(11,6),-0.154767 # DEPENDENCYPART_SIBL
(11,3),(11,7),-0.0256484 # DEPENDENCYPART_SIBL
(11,3),(11,9),-0.164687 # DEPENDENCYPART_SIBL
(11,3),(11,10),-0.0280308 # DEPENDENCYPART_SIBL
(11,3),(11,12),0.112763 # DEPENDENCYPART_SIBL
(11,3),(11,13),-0.00145257 # DEPENDENCYPART_SIBL
(11,3),(11,14),-0.0458168 # DEPENDENCYPART_SIBL
(11,3),(11,16),-0.0452558 # DEPENDENCYPART_SIBL
(11,4),(11,6),-0.117007 # DEPENDENCYPART_SIBL
(11,4),(11,7),0.0303563 # DEPENDENCYPART_SIBL
(11,4),(11,9),-0.126909 # DEPENDENCYPART_SIBL
(11,4),(11,10),-0.00980002 # DEPENDENCYPART_SIBL
(11,4),(11,12),0.00725319 # DEPENDENCYPART_SIBL
(11,4),(11,13),0.00497067 # DEPENDENCYPART_SIBL
(11,4),(11,14),-0.0176953 # DEPENDENCYPART_SIBL
(11,4),(11,16),-0.0173613 # DEPENDENCYPART_SIBL
(11,6),(11,7),0.0558692 # DEPENDENCYPART_SIBL
(11,6),(11,9),-0.436684 # DEPENDENCYPART_SIBL
(11,6),(11,10),0.0655418 # DEPENDENCYPART_SIBL
(11,6),(11,12),0.0166681 # DEPENDENCYPART_SIBL
(11,6),(11,13),0.0426822 # DEPENDENCYPART_SIBL
(11,6),(11,14),0.0557922 # DEPENDENCYPART_SIBL
(11,6),(11,16),0.0558826 # DEPENDENCYPART_SIBL
(11,7),(11,9),-0.160013 # DEPENDENCYPART_SIBL
(11,7),(11,10),0.0233093 # DEPENDENCYPART_SIBL
(11,7),(11,12),-0.0170416 # DEPENDENCYPART_SIBL
(11,7),(11,13),-0.023728 # DEPENDENCYPART_SIBL
(11,7),(11,14),-0.00606541 # DEPENDENCYPART_SIBL
(11,7),(11,16),-0.00742564 # DEPENDENCYPART_SIBL
(11,9),(11,10),0.0968186 # DEPENDENCYPART_SIBL
(11,9),(11,12),-0.0179817 # DEPENDENCYPART_SIBL
(11,9),(11,13),0.0681039 # DEPENDENCYPART_SIBL
(11,9),(11,14),0.068493 # DEPENDENCYPART_SIBL
(11,9),(11,16),0.0685827 # DEPENDENCYPART_SIBL
(11,10),(11,12),0.00712509 # DEPENDENCYPART_SIBL
(11,10),(11,13),-0.0344863 # DEPENDENCYPART_SIBL
(11,10),(11,14),0.0263469 # DEPENDENCYPART_SIBL
(11,10),(11,16),0.0197229 # DEPENDENCYPART_SIBL
(11,12),(11,13),0.0454544 # DEPENDENCYPART_SIBL
(11,12),(11,14),-0.0090418 # DEPENDENCYPART_SIBL
(11,12),(11,16),-0.0090418 # DEPENDENCYPART_SIBL
(11,13),(11,14),-0.00890431 # DEPENDENCYPART_SIBL
(11,13),(11,16),-0.00718181 # DEPENDENCYPART_SIBL
(11,14),(11,16),-0.0433526 # DEPENDENCYPART_SIBL
(12,1),(12,2),0.0883196 # DEPENDENCYPART_SIBL
(12,1),(12,3),0.00480377 # DEPENDENCYPART_SIBL
(12,1),(12,4),-0.0188849 # DEPENDENCYPART_SIBL
(12,1),(12,5),-0.0170088 # DEPENDENCYPART_SIBL
(12,1),(12,7),-0.0170088 # DEPENDENCYPART_SIBL
(12,1),(12,8),-0.0120067 # DEPENDENCYPART_SIBL
(12,1),(12,9),0.0101323 # DEPENDENCYPART_SIBL
(12,1),(12,10),-0.00575145 # DEPENDENCYPART_SIBL
(12,1),(12,11),-0.00971505 # DEPENDENCYPART_SIBL
(12,1),(12,13),-0.0113321 # DEPENDENCYPART_SIBL
(12,1),(12,14),-0.0115908 # DEPENDENCYPART_SIBL
(12,1),(12,15),0.0011909 # DEPENDENCYPART_SIBL
(12,1),(12,16),-0.00254383 # DEPENDENCYPART_SIBL
(12,1),(12,17),-0.0342178 # DEPENDENCYPART_SIBL
(12,1),(12,18),0.0233787 # DEPENDENCYPART_SIBL
(12,1),(12,20),-0.0386474 # DEPENDENCYPART_SIBL
(12,1),(12,21),0.00813434 # DEPENDENCYPART_SIBL
(12,1),(12,22),-0.0234254 # DEPENDENCYPART_SIBL
(12,1),(12,25),0.0111814 # DEPENDENCYPART_SIBL
(12,1),(12,26),-0.0609008 # DEPENDENCYPART_SIBL
(12,2),(12,3),-0.0296164 # DEPENDENCYPART_SIBL
(12,2),(12,4),-0.0270666 # DEPENDENCYPART_SIBL
(12,2),(12,5),-0.00513237 # DEPENDENCYPART_SIBL
(12,2),(12,7),-0.00513237 # DEPENDENCYPART_SIBL
(12,2),(12,8),-0.0250539 # DEPENDENCYPART_SIBL
(12,2),(12,9),-0.0281888 # DEPENDENCYPART_SIBL
(12,2),(12,10),0.0116008 # DEPENDENCYPART_SIBL
(12,2),(12,11),0.0253235 # DEPENDENCYPART_SIBL
(12,2),(12,13),-0.00788557 # DEPENDENCYPART_SIBL
(12,2),(12,14),0.0192286 # DEPENDENCYPART_SIBL
(12,2),(12,15),0.0152572 # DEPENDENCYPART_SIBL
(12,2),(12,16),0.0153581 # DEPENDENCYPART_SIBL
(12,2),(12,17),0.038722 # DEPENDENCYPART_SIBL
(12,2),(12,18),0.0175989 # DEPENDENCYPART_SIBL
(12,2),(12,20),0.00862858 # DEPENDENCYPART_SIBL
(12,2),(12,21),0.0258555 # DEPENDENCYPART_SIBL
(12,2),(12,22),-0.0390936 # DEPENDENCYPART_SIBL
(12,2),(12,25),0.0392038 # DEPENDENCYPART_SIBL
(12,2),(12,26),-0.0808086 # DEPENDENCYPART_SIBL
(12,3),(12,4),-0.0419436 # DEPENDENCYPART_SIBL
(12,3),(12,5),-0.078515 # DEPENDENCYPART_SIBL
(12,3),(12,7),-0.078515 # DEPENDENCYPART_SIBL
(12,3),(12,8),-0.0526658 # DEPENDENCYPART_SIBL
(12,3),(12,9),-0.0672877 # DEPENDENCYPART_SIBL
(12,3),(12,10),-0.0622104 # DEPENDENCYPART_SIBL
(12,3),(12,11),-0.0704797 # DEPENDENCYPART_SIBL
(12,3),(12,13),0.00867785 # DEPENDENCYPART_SIBL
(12,3),(12,14),-0.0112722 # DEPENDENCYPART_SIBL
(12,3),(12,15),-0.0267501 # DEPENDENCYPART_SIBL
(12,3),(12,16),-0.00331555 # DEPENDENCYPART_SIBL
(12,3),(12,17),-0.00386229 # DEPENDENCYPART_SIBL
(12,3),(12,18),-0.0185711 # DEPENDENCYPART_SIBL
(12,3),(12,20),0.0642578 # DEPENDENCYPART_SIBL
(12,3),(12,21),0.0258991 # DEPENDENCYPART_SIBL
(12,3),(12,22),-0.00564167 # DEPENDENCYPART_SIBL
(12,3),(12,25),-0.0035562 # DEPENDENCYPART_SIBL
(12,3),(12,26),-0.0425681 # DEPENDENCYPART_SIBL
(12,4),(12,5),-0.00251302 # DEPENDENCYPART_SIBL
(12,4),(12,7),-0.00251302 # DEPENDENCYPART_SIBL
(12,4),(12,8),-0.0223852 # DEPENDENCYPART_SIBL
(12,4),(12,9),-0.0395828 # DEPENDENCYPART_SIBL
(12,4),(12,10),-0.0299838 # DEPENDENCYPART_SIBL
(12,4),(12,11),0.0110113 # DEPENDENCYPART_SIBL
(12,4),(12,13),-0.0333286 # DEPENDENCYPART_SIBL
(12,4),(12,14),-0.0607994 # DEPENDENCYPART_SIBL
(12,4),(12,15),-0.0176761 # DEPENDENCYPART_SIBL
(12,4),(12,16),-0.0529261 # DEPENDENCYPART_SIBL
(12,4),(12,17),-0.0110752 # DEPENDENCYPART_SIBL
(12,4),(12,18),-0.0477631 # DEPENDENCYPART_SIBL
(12,4),(12,20),-0.0480775 # DEPENDENCYPART_SIBL
(12,4),(12,21),-0.0101166 # DEPENDENCYPART_SIBL
(12,4),(12,22),-0.0454373 # DEPENDENCYPART_SIBL
(12,4),(12,25),-0.0255334 # DEPENDENCYPART_SIBL
(12,4),(12,26),-0.0865221 # DEPENDENCYPART_SIBL
(12,5),(12,7),-0.234913 # DEPENDENCYPART_SIBL
(12,5),(12,8),-0.0796251 # DEPENDENCYPART_SIBL
(12,5),(12,9),-0.11339 # DEPENDENCYPART_SIBL
(12,5),(12,10),-0.0765108 # DEPENDENCYPART_SIBL
(12,5),(12,11),-0.225095 # DEPENDENCYPART_SIBL
(12,5),(12,13),-0.00341526 # DEPENDENCYPART_SIBL
(12,5),(12,14),0.0283182 # DEPENDENCYPART_SIBL
(12,5),(12,15),-0.00450274 # DEPENDENCYPART_SIBL
(12,5),(12,16),0.0300391 # DEPENDENCYPART_SIBL
(12,5),(12,17),0.001495 # DEPENDENCYPART_SIBL
(12,5),(12,18),0.010137 # DEPENDENCYPART_SIBL
(12,5),(12,20),-0.0221524 # DEPENDENCYPART_SIBL
(12,5),(12,21),0.00906218 # DEPENDENCYPART_SIBL
(12,5),(12,22),-0.0148091 # DEPENDENCYPART_SIBL
(12,5),(12,25),-0.00939668 # DEPENDENCYPART_SIBL
(12,5),(12,26),-0.0345823 # DEPENDENCYPART_SIBL
(12,7),(12,8),-0.0796251 # DEPENDENCYPART_SIBL
(12,7),(12,9),-0.11339 # DEPENDENCYPART_SIBL
(12,7),(12,10),-0.0765108 # DEPENDENCYPART_SIBL
(12,7),(12,11),-0.225095 # DEPENDENCYPART_SIBL
(12,7),(12,13),-0.00341526 # DEPENDENCYPART_SIBL
(12,7),(12,14),0.0283182 # DEPENDENCYPART_SIBL
(12,7),(12,15),-0.00450274 # DEPENDENCYPART_SIBL
(12,7),(12,16),0.0300391 # DEPENDENCYPART_SIBL
(12,7),(12,17),0.001495 # DEPENDENCYPART_SIBL
(12,7),(12,18),0.010137 # DEPENDENCYPART_SIBL
(12,7),(12,20),-0.0221524 # DEPENDENCYPART_SIBL
(12,7),(12,21),0.00906218 # DEPENDENCYPART_SIBL
(12,7),(12,22),-0.0148091 # DEPENDENCYPART_SIBL
(12,7),(12,25),-0.00939668 # DEPENDENCYPART_SIBL
(12,7),(12,26),-0.0345823 # DEPENDENCYPART_SIBL
(12,8),(12,9),-0.0339665 # DEPENDENCYPART_SIBL
(12,8),(12,10),-0.0552572 # DEPENDENCYPART_SIBL
(12,8),(12,11),-0.0609255 # DEPENDENCYPART_SIBL
(12,8),(12,13),-0.054205 # DEPENDENCYPART_SIBL
(12,8),(12,14),-0.065022 # DEPENDENCYPART_SIBL
(12,8),(12,15),-0.0269064 # DEPENDENCYPART_SIBL
(12,8),(12,16),-0.0559751 # DEPENDENCYPART_SIBL
(12,8),(12,17),-0.078896 # DEPENDENCYPART_SIBL
(12,8),(12,18),-0.0023665 # DEPENDENCYPART_SIBL
(12,8),(12,20),-0.086908 # DEPENDENCYPART_SIBL
(12,8),(12,21),-0.0347386 # DEPENDENCYPART_SIBL
(12,8),(12,22),-0.0662983 # DEPENDENCYPART_SIBL
(12,8),(12,25),-0.0716546 # DEPENDENCYPART_SIBL
(12,8),(12,26),-0.104303 # DEPENDENCYPART_SIBL
(12,9),(12,10),0.0383041 # DEPENDENCYPART_SIBL
(12,9),(12,11),0.0118085 # DEPENDENCYPART_SIBL
(12,9),(12,13),-0.0112473 # DEPENDENCYPART_SIBL
(12,9),(12,14),0.00253125 # DEPENDENCYPART_SIBL
(12,9),(12,15),-0.063634 # DEPENDENCYPART_SIBL
(12,9),(12,16),0.00953732 # DEPENDENCYPART_SIBL
(12,9),(12,17),-0.0960862 # DEPENDENCYPART_SIBL
(12,9),(12,18),-0.0231405 # DEPENDENCYPART_SIBL
(12,9),(12,20),-0.039313 # DEPENDENCYPART_SIBL
(12,9),(12,21),0.00241704 # DEPENDENCYPART_SIBL
(12,9),(12,22),-0.0230458 # DEPENDENCYPART_SIBL
(12,9),(12,25),0.0132979 # DEPENDENCYPART_SIBL
(12,9),(12,26),-0.103467 # DEPENDENCYPART_SIBL
(12,10),(12,11),-0.0571873 # DEPENDENCYPART_SIBL
(12,10),(12,13),-0.00241805 # DEPENDENCYPART_SIBL
(12,10),(12,14),0.12222 # DEPENDENCYPART_SIBL
(12,10),(12,15),0.0291581 # DEPENDENCYPART_SIBL
(12,10),(12,16),0.122928 # DEPENDENCYPART_SIBL
(12,10),(12,17),0.0553647 # DEPENDENCYPART_SIBL
(12,10),(12,18),0.0210638 # DEPENDENCYPART_SIBL
(12,10),(12,20),0.00225547 # DEPENDENCYPART_SIBL
(12,10),(12,21),0.0124273 # DEPENDENCYPART_SIBL
(12,10),(12,22),-0.0130895 # DEPENDENCYPART_SIBL
(12,10),(12,25),0.0398314 # DEPENDENCYPART_SIBL
(12,10),(12,26),-0.0219978 # DEPENDENCYPART_SIBL
(12,11),(12,13),-0.00501665 # DEPENDENCYPART_SIBL
(12,11),(12,14),0.0233307 # DEPENDENCYPART_SIBL
(12,11),(12,15),-0.00551569 # DEPENDENCYPART_SIBL
(12,11),(12,16),0.0250516 # DEPENDENCYPART_SIBL
(12,11),(12,17),0.0238971 # DEPENDENCYPART_SIBL
(12,11),(12,18),0.00896563 # DEPENDENCYPART_SIBL
(12,11),(12,20),-0.0245213 # DEPENDENCYPART_SIBL
(12,11),(12,21),0.00746079 # DEPENDENCYPART_SIBL
(12,11),(12,22),-0.0164105 # DEPENDENCYPART_SIBL
(12,11),(12,25),-0.0201802 # DEPENDENCYPART_SIBL
(12,11),(12,26),-0.0258608 # DEPENDENCYPART_SIBL
(12,13),(12,14),-0.0580821 # DEPENDENCYPART_SIBL
(12,13),(12,15),-0.0355311 # DEPENDENCYPART_SIBL
(12,13),(12,16),-0.0459616 # DEPENDENCYPART_SIBL
(12,13),(12,17),0.0318217 # DEPENDENCYPART_SIBL
(12,13),(12,18),0.0419111 # DEPENDENCYPART_SIBL
(12,13),(12,20),-0.00319627 # DEPENDENCYPART_SIBL
(12,13),(12,21),-0.0152722 # DEPENDENCYPART_SIBL
(12,13),(12,22),-0.017299 # DEPENDENCYPART_SIBL
(12,13),(12,25),-0.00557722 # DEPENDENCYPART_SIBL
(12,13),(12,26),-0.0153264 # DEPENDENCYPART_SIBL
(12,14),(12,15),-0.159643 # DEPENDENCYPART_SIBL
(12,14),(12,16),-0.127852 # DEPENDENCYPART_SIBL
(12,14),(12,17),0.0205419 # DEPENDENCYPART_SIBL
(12,14),(12,18),-0.0142184 # DEPENDENCYPART_SIBL
(12,14),(12,20),-0.010104 # DEPENDENCYPART_SIBL
