# _root_ Τέλος , κύριε Πρόεδρε , θα αναφερθώ στη συζήτηση σχετικά με τη Συνέλευση και τη διακυβέρνηση .
#goldHeads=7,4,4,7,4,7,0,7,8,9,10,13,14,11,16,14,0,
#predictedHeads=7,4,4,7,7,7,0,7,8,9,10,13,14,11,16,14,0,
(9,17),(17,8),-0.55296 # DEPENDENCYPART_GRANDPAR
(9,17),(17,10),0.215892 # DEPENDENCYPART_GRANDPAR
(9,17),(17,11),0.160391 # DEPENDENCYPART_GRANDPAR
(9,17),(17,13),-0.257386 # DEPENDENCYPART_GRANDPAR
(9,17),(17,14),0.0822209 # DEPENDENCYPART_GRANDPAR
(9,17),(17,16),-0.340697 # DEPENDENCYPART_GRANDPAR
(10,1),(1,2),-0.337218 # DEPENDENCYPART_GRANDPAR
(10,1),(1,3),-0.320988 # DEPENDENCYPART_GRANDPAR
(10,1),(1,4),-0.318419 # DEPENDENCYPART_GRANDPAR
(10,1),(1,5),-0.329714 # DEPENDENCYPART_GRANDPAR
(10,1),(1,7),-0.0868571 # DEPENDENCYPART_GRANDPAR
(10,1),(1,11),-0.171009 # DEPENDENCYPART_GRANDPAR
(10,2),(2,1),-0.43304 # DEPENDENCYPART_GRANDPAR
(10,2),(2,3),-0.334449 # DEPENDENCYPART_GRANDPAR
(10,2),(2,4),-0.313658 # DEPENDENCYPART_GRANDPAR
(10,2),(2,5),-0.28911 # DEPENDENCYPART_GRANDPAR
(10,2),(2,7),-0.147394 # DEPENDENCYPART_GRANDPAR
(10,2),(2,8),-0.336175 # DEPENDENCYPART_GRANDPAR
(10,3),(3,1),-0.332058 # DEPENDENCYPART_GRANDPAR
(10,3),(3,2),-0.365542 # DEPENDENCYPART_GRANDPAR
(10,3),(3,4),-0.281492 # DEPENDENCYPART_GRANDPAR
(10,3),(3,5),-0.431391 # DEPENDENCYPART_GRANDPAR
(10,3),(3,7),-0.0659014 # DEPENDENCYPART_GRANDPAR
(10,3),(3,8),-0.3058 # DEPENDENCYPART_GRANDPAR
(10,3),(3,9),-0.203019 # DEPENDENCYPART_GRANDPAR
(10,3),(3,10),-1.04393 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,3),(3,11),-0.186385 # DEPENDENCYPART_GRANDPAR
(10,3),(3,14),-0.236104 # DEPENDENCYPART_GRANDPAR
(10,3),(3,17),-0.516144 # DEPENDENCYPART_GRANDPAR
(10,4),(4,1),-0.332408 # DEPENDENCYPART_GRANDPAR
(10,4),(4,2),-0.321327 # DEPENDENCYPART_GRANDPAR
(10,4),(4,3),-0.298098 # DEPENDENCYPART_GRANDPAR
(10,4),(4,5),-0.406502 # DEPENDENCYPART_GRANDPAR
(10,4),(4,7),-0.0663772 # DEPENDENCYPART_GRANDPAR
(10,4),(4,8),-0.304723 # DEPENDENCYPART_GRANDPAR
(10,4),(4,9),-0.189104 # DEPENDENCYPART_GRANDPAR
(10,4),(4,10),-1.04393 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,5),(5,1),-0.43304 # DEPENDENCYPART_GRANDPAR
(10,5),(5,2),-0.42653 # DEPENDENCYPART_GRANDPAR
(10,5),(5,3),-0.417979 # DEPENDENCYPART_GRANDPAR
(10,5),(5,4),-0.410091 # DEPENDENCYPART_GRANDPAR
(10,5),(5,7),-0.147394 # DEPENDENCYPART_GRANDPAR
(10,5),(5,8),-0.336175 # DEPENDENCYPART_GRANDPAR
(10,5),(5,9),-0.242621 # DEPENDENCYPART_GRANDPAR
(10,5),(5,10),-1.04325 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,5),(5,13),-0.394287 # DEPENDENCYPART_GRANDPAR
(10,5),(5,17),-0.514188 # DEPENDENCYPART_GRANDPAR
(10,7),(7,1),-0.228704 # DEPENDENCYPART_GRANDPAR
(10,7),(7,2),-0.347961 # DEPENDENCYPART_GRANDPAR
(10,7),(7,3),-0.180964 # DEPENDENCYPART_GRANDPAR
(10,7),(7,4),-0.176143 # DEPENDENCYPART_GRANDPAR
(10,7),(7,5),-0.340457 # DEPENDENCYPART_GRANDPAR
(10,7),(7,6),-0.288772 # DEPENDENCYPART_GRANDPAR
(10,7),(7,8),-0.304957 # DEPENDENCYPART_GRANDPAR
(10,7),(7,9),-0.190199 # DEPENDENCYPART_GRANDPAR
(10,7),(7,10),-1.04685 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,7),(7,11),-0.151337 # DEPENDENCYPART_GRANDPAR
(10,7),(7,13),-0.326128 # DEPENDENCYPART_GRANDPAR
(10,7),(7,14),-0.222501 # DEPENDENCYPART_GRANDPAR
(10,7),(7,16),-0.546003 # DEPENDENCYPART_GRANDPAR
(10,7),(7,17),-0.454831 # DEPENDENCYPART_GRANDPAR
(10,8),(8,9),-0.159346 # DEPENDENCYPART_GRANDPAR
(10,8),(8,11),-0.163195 # DEPENDENCYPART_GRANDPAR
(10,9),(9,1),-0.327487 # DEPENDENCYPART_GRANDPAR
(10,9),(9,2),-0.36402 # DEPENDENCYPART_GRANDPAR
(10,9),(9,3),-0.314185 # DEPENDENCYPART_GRANDPAR
(10,9),(9,4),-0.326107 # DEPENDENCYPART_GRANDPAR
(10,9),(9,5),-0.356516 # DEPENDENCYPART_GRANDPAR
(10,9),(9,8),-0.325051 # DEPENDENCYPART_GRANDPAR
(10,9),(9,10),-1.04393 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,9),(9,11),-0.186309 # DEPENDENCYPART_GRANDPAR
(10,9),(9,13),-0.410011 # DEPENDENCYPART_GRANDPAR
(10,9),(9,14),-0.236104 # DEPENDENCYPART_GRANDPAR
(10,9),(9,16),-0.629899 # DEPENDENCYPART_GRANDPAR
(10,9),(9,17),-0.516144 # DEPENDENCYPART_GRANDPAR
(10,11),(11,7),-0.584784 # DEPENDENCYPART_GRANDPAR
(10,11),(11,9),-0.647157 # DEPENDENCYPART_GRANDPAR
(10,11),(11,10),-0.650388 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,11),(11,12),0.151702 # DEPENDENCYPART_GRANDPAR
(10,11),(11,13),0.295218 # DEPENDENCYPART_GRANDPAR
(10,11),(11,14),0.346609 # DEPENDENCYPART_GRANDPAR
(10,11),(11,16),0.0639746 # DEPENDENCYPART_GRANDPAR
(10,11),(11,17),-0.0149615 # DEPENDENCYPART_GRANDPAR
(10,13),(13,1),-0.765092 # DEPENDENCYPART_GRANDPAR
(10,13),(13,5),-0.760389 # DEPENDENCYPART_GRANDPAR
(10,13),(13,9),-0.71985 # DEPENDENCYPART_GRANDPAR
(10,13),(13,10),-0.65835 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,13),(13,11),0.289469 # DEPENDENCYPART_GRANDPAR
(10,13),(13,12),0.0740812 # DEPENDENCYPART_GRANDPAR
(10,13),(13,14),0.233958 # DEPENDENCYPART_GRANDPAR
(10,13),(13,15),-0.290147 # DEPENDENCYPART_GRANDPAR
(10,13),(13,16),-0.148359 # DEPENDENCYPART_GRANDPAR
(10,13),(13,17),-0.0966181 # DEPENDENCYPART_GRANDPAR
(10,14),(14,1),-0.765801 # DEPENDENCYPART_GRANDPAR
(10,14),(14,2),-0.761584 # DEPENDENCYPART_GRANDPAR
(10,14),(14,3),-0.788971 # DEPENDENCYPART_GRANDPAR
(10,14),(14,4),-0.786409 # DEPENDENCYPART_GRANDPAR
(10,14),(14,5),-0.75408 # DEPENDENCYPART_GRANDPAR
(10,14),(14,7),-0.652375 # DEPENDENCYPART_GRANDPAR
(10,14),(14,8),-0.760542 # DEPENDENCYPART_GRANDPAR
(10,14),(14,9),-0.711238 # DEPENDENCYPART_GRANDPAR
(10,14),(14,10),-0.652274 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,14),(14,11),0.266167 # DEPENDENCYPART_GRANDPAR
(10,14),(14,12),-0.0662943 # DEPENDENCYPART_GRANDPAR
(10,14),(14,13),0.107875 # DEPENDENCYPART_GRANDPAR
(10,14),(14,15),-0.36293 # DEPENDENCYPART_GRANDPAR
(10,14),(14,16),-0.090461 # DEPENDENCYPART_GRANDPAR
(10,14),(14,17),-0.188361 # DEPENDENCYPART_GRANDPAR
(10,16),(16,12),0.0646524 # DEPENDENCYPART_GRANDPAR
(10,16),(16,13),0.10985 # DEPENDENCYPART_GRANDPAR
(10,16),(16,14),0.230975 # DEPENDENCYPART_GRANDPAR
(10,16),(16,15),-0.329398 # DEPENDENCYPART_GRANDPAR
(10,16),(16,17),-0.0966179 # DEPENDENCYPART_GRANDPAR
(10,17),(17,2),-0.76304 # DEPENDENCYPART_GRANDPAR
(10,17),(17,3),-0.765153 # DEPENDENCYPART_GRANDPAR
(10,17),(17,4),-0.762388 # DEPENDENCYPART_GRANDPAR
(10,17),(17,7),-0.585743 # DEPENDENCYPART_GRANDPAR
(10,17),(17,8),-0.739328 # DEPENDENCYPART_GRANDPAR
(10,17),(17,10),-0.633797 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,17),(17,11),0.256796 # DEPENDENCYPART_GRANDPAR
(10,17),(17,13),0.0411925 # DEPENDENCYPART_GRANDPAR
(10,17),(17,14),0.221704 # DEPENDENCYPART_GRANDPAR
(10,17),(17,16),-0.179211 # DEPENDENCYPART_GRANDPAR
(11,7),(7,1),-0.114022 # DEPENDENCYPART_GRANDPAR
(11,7),(7,2),-0.27561 # DEPENDENCYPART_GRANDPAR
(11,7),(7,3),-0.153225 # DEPENDENCYPART_GRANDPAR
(11,7),(7,4),-0.197784 # DEPENDENCYPART_GRANDPAR
(11,7),(7,5),-0.252597 # DEPENDENCYPART_GRANDPAR
(11,7),(7,6),-0.194961 # DEPENDENCYPART_GRANDPAR
(11,7),(7,8),-0.256365 # DEPENDENCYPART_GRANDPAR
(11,7),(7,9),-0.173141 # DEPENDENCYPART_GRANDPAR
(11,7),(7,10),-0.0393861 # DEPENDENCYPART_GRANDPAR
(11,7),(7,11),-0.939694 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,7),(7,13),0.173433 # DEPENDENCYPART_GRANDPAR
(11,7),(7,14),-0.289821 # DEPENDENCYPART_GRANDPAR
(11,7),(7,16),-0.242707 # DEPENDENCYPART_GRANDPAR
(11,7),(7,17),-0.380539 # DEPENDENCYPART_GRANDPAR
(11,9),(9,1),-0.0544883 # DEPENDENCYPART_GRANDPAR
(11,9),(9,2),-0.242028 # DEPENDENCYPART_GRANDPAR
(11,9),(9,3),-0.15302 # DEPENDENCYPART_GRANDPAR
(11,9),(9,4),-0.214316 # DEPENDENCYPART_GRANDPAR
(11,9),(9,5),-0.219016 # DEPENDENCYPART_GRANDPAR
(11,9),(9,8),-0.102105 # DEPENDENCYPART_GRANDPAR
(11,9),(9,10),0.091075 # DEPENDENCYPART_GRANDPAR
(11,9),(9,11),-0.986726 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,9),(9,13),0.0798613 # DEPENDENCYPART_GRANDPAR
(11,9),(9,14),-0.309612 # DEPENDENCYPART_GRANDPAR
(11,9),(9,16),-0.336291 # DEPENDENCYPART_GRANDPAR
(11,9),(9,17),-0.453278 # DEPENDENCYPART_GRANDPAR
(11,10),(10,1),-0.152896 # DEPENDENCYPART_GRANDPAR
(11,10),(10,2),-0.342634 # DEPENDENCYPART_GRANDPAR
(11,10),(10,3),-0.25314 # DEPENDENCYPART_GRANDPAR
(11,10),(10,4),-0.298641 # DEPENDENCYPART_GRANDPAR
(11,10),(10,5),-0.319622 # DEPENDENCYPART_GRANDPAR
(11,10),(10,7),-0.177206 # DEPENDENCYPART_GRANDPAR
(11,10),(10,8),-0.151185 # DEPENDENCYPART_GRANDPAR
(11,10),(10,9),-0.150172 # DEPENDENCYPART_GRANDPAR
(11,10),(10,11),-0.948255 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,10),(10,13),0.156102 # DEPENDENCYPART_GRANDPAR
(11,10),(10,14),-0.308025 # DEPENDENCYPART_GRANDPAR
(11,10),(10,16),-0.260037 # DEPENDENCYPART_GRANDPAR
(11,10),(10,17),-0.421597 # DEPENDENCYPART_GRANDPAR
(11,12),(12,13),0.641214 # DEPENDENCYPART_GRANDPAR
(11,12),(12,14),0.119474 # DEPENDENCYPART_GRANDPAR
(11,13),(13,1),-0.615184 # DEPENDENCYPART_GRANDPAR
(11,13),(13,5),-0.620118 # DEPENDENCYPART_GRANDPAR
(11,13),(13,9),-0.650386 # DEPENDENCYPART_GRANDPAR
(11,13),(13,10),-0.391882 # DEPENDENCYPART_GRANDPAR
(11,13),(13,11),-0.449366 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,13),(13,12),0.934682 # DEPENDENCYPART_GRANDPAR
(11,13),(13,14),0.149421 # DEPENDENCYPART_GRANDPAR
(11,13),(13,15),-0.23155 # DEPENDENCYPART_GRANDPAR
(11,13),(13,16),0.256027 # DEPENDENCYPART_GRANDPAR
(11,13),(13,17),-0.00991129 # DEPENDENCYPART_GRANDPAR
(11,14),(14,1),-0.599583 # DEPENDENCYPART_GRANDPAR
(11,14),(14,2),-0.611787 # DEPENDENCYPART_GRANDPAR
(11,14),(14,3),-0.727299 # DEPENDENCYPART_GRANDPAR
(11,14),(14,4),-0.773568 # DEPENDENCYPART_GRANDPAR
(11,14),(14,5),-0.588774 # DEPENDENCYPART_GRANDPAR
(11,14),(14,7),-0.682326 # DEPENDENCYPART_GRANDPAR
(11,14),(14,8),-0.607413 # DEPENDENCYPART_GRANDPAR
(11,14),(14,9),-0.626591 # DEPENDENCYPART_GRANDPAR
(11,14),(14,10),-0.376279 # DEPENDENCYPART_GRANDPAR
(11,14),(14,11),-0.538151 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,14),(14,12),0.696794 # DEPENDENCYPART_GRANDPAR
(11,14),(14,13),0.792232 # DEPENDENCYPART_GRANDPAR
(11,14),(14,15),-0.280321 # DEPENDENCYPART_GRANDPAR
(11,14),(14,16),0.587861 # DEPENDENCYPART_GRANDPAR
(11,14),(14,17),-0.0490007 # DEPENDENCYPART_GRANDPAR
(11,16),(16,12),0.898009 # DEPENDENCYPART_GRANDPAR
(11,16),(16,13),0.804339 # DEPENDENCYPART_GRANDPAR
(11,16),(16,14),0.167042 # DEPENDENCYPART_GRANDPAR
(11,16),(16,15),-0.292172 # DEPENDENCYPART_GRANDPAR
(11,16),(16,17),-0.00771595 # DEPENDENCYPART_GRANDPAR
(11,17),(17,2),-0.61187 # DEPENDENCYPART_GRANDPAR
(11,17),(17,3),-0.690011 # DEPENDENCYPART_GRANDPAR
(11,17),(17,4),-0.736077 # DEPENDENCYPART_GRANDPAR
(11,17),(17,7),-0.593503 # DEPENDENCYPART_GRANDPAR
(11,17),(17,8),-0.577153 # DEPENDENCYPART_GRANDPAR
(11,17),(17,10),-0.363896 # DEPENDENCYPART_GRANDPAR
(11,17),(17,11),-0.563117 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,17),(17,13),0.608436 # DEPENDENCYPART_GRANDPAR
(11,17),(17,14),0.150925 # DEPENDENCYPART_GRANDPAR
(11,17),(17,16),0.203259 # DEPENDENCYPART_GRANDPAR
(12,13),(13,1),-0.680335 # DEPENDENCYPART_GRANDPAR
(12,13),(13,5),-0.676644 # DEPENDENCYPART_GRANDPAR
(12,13),(13,9),-0.725739 # DEPENDENCYPART_GRANDPAR
(12,13),(13,10),-0.59042 # DEPENDENCYPART_GRANDPAR
(12,13),(13,11),-0.480432 # DEPENDENCYPART_GRANDPAR
(12,13),(13,12),-0.720386 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,13),(13,14),0.103249 # DEPENDENCYPART_GRANDPAR
(12,13),(13,15),-0.423333 # DEPENDENCYPART_GRANDPAR
(12,13),(13,16),-0.0635162 # DEPENDENCYPART_GRANDPAR
(12,13),(13,17),0.138231 # DEPENDENCYPART_GRANDPAR
(12,14),(14,1),-0.688811 # DEPENDENCYPART_GRANDPAR
(12,14),(14,2),-0.697005 # DEPENDENCYPART_GRANDPAR
(12,14),(14,3),-0.88961 # DEPENDENCYPART_GRANDPAR
(12,14),(14,4),-0.855166 # DEPENDENCYPART_GRANDPAR
(12,14),(14,5),-0.677888 # DEPENDENCYPART_GRANDPAR
(12,14),(14,7),-0.723493 # DEPENDENCYPART_GRANDPAR
(12,14),(14,8),-0.654619 # DEPENDENCYPART_GRANDPAR
(12,14),(14,9),-0.725735 # DEPENDENCYPART_GRANDPAR
(12,14),(14,10),-0.598893 # DEPENDENCYPART_GRANDPAR
(12,14),(14,11),-0.496159 # DEPENDENCYPART_GRANDPAR
(12,14),(14,12),-0.842525 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,14),(14,13),0.35983 # DEPENDENCYPART_GRANDPAR
(12,14),(14,15),-0.460745 # DEPENDENCYPART_GRANDPAR
(12,14),(14,16),0.0222391 # DEPENDENCYPART_GRANDPAR
(12,14),(14,17),0.112187 # DEPENDENCYPART_GRANDPAR
(13,1),(1,2),-0.469179 # DEPENDENCYPART_GRANDPAR
(13,1),(1,3),-0.668616 # DEPENDENCYPART_GRANDPAR
(13,1),(1,4),-0.694063 # DEPENDENCYPART_GRANDPAR
(13,1),(1,5),-0.4063 # DEPENDENCYPART_GRANDPAR
(13,1),(1,7),-0.219203 # DEPENDENCYPART_GRANDPAR
(13,1),(1,11),0.0184526 # DEPENDENCYPART_GRANDPAR
(13,5),(5,1),-0.351116 # DEPENDENCYPART_GRANDPAR
(13,5),(5,2),-0.490494 # DEPENDENCYPART_GRANDPAR
(13,5),(5,3),-0.608793 # DEPENDENCYPART_GRANDPAR
(13,5),(5,4),-0.6326 # DEPENDENCYPART_GRANDPAR
(13,5),(5,7),-0.193207 # DEPENDENCYPART_GRANDPAR
(13,5),(5,8),-0.176994 # DEPENDENCYPART_GRANDPAR
(13,5),(5,9),-0.306716 # DEPENDENCYPART_GRANDPAR
(13,5),(5,10),-0.130546 # DEPENDENCYPART_GRANDPAR
(13,5),(5,13),-1.4842 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,5),(5,17),-0.738162 # DEPENDENCYPART_GRANDPAR
(13,9),(9,1),-0.341589 # DEPENDENCYPART_GRANDPAR
(13,9),(9,2),-0.500269 # DEPENDENCYPART_GRANDPAR
(13,9),(9,3),-0.640174 # DEPENDENCYPART_GRANDPAR
(13,9),(9,4),-0.683381 # DEPENDENCYPART_GRANDPAR
(13,9),(9,5),-0.43739 # DEPENDENCYPART_GRANDPAR
(13,9),(9,8),-0.346774 # DEPENDENCYPART_GRANDPAR
(13,9),(9,10),-0.114641 # DEPENDENCYPART_GRANDPAR
(13,9),(9,11),0.0417646 # DEPENDENCYPART_GRANDPAR
(13,9),(9,13),-1.56901 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,9),(9,14),-0.408662 # DEPENDENCYPART_GRANDPAR
(13,9),(9,16),-1.01361 # DEPENDENCYPART_GRANDPAR
(13,9),(9,17),-0.79864 # DEPENDENCYPART_GRANDPAR
(13,10),(10,1),-0.273766 # DEPENDENCYPART_GRANDPAR
(13,10),(10,2),-0.498291 # DEPENDENCYPART_GRANDPAR
(13,10),(10,3),-0.502733 # DEPENDENCYPART_GRANDPAR
(13,10),(10,4),-0.530361 # DEPENDENCYPART_GRANDPAR
(13,10),(10,5),-0.435412 # DEPENDENCYPART_GRANDPAR
(13,10),(10,7),-0.351614 # DEPENDENCYPART_GRANDPAR
(13,10),(10,8),-0.128206 # DEPENDENCYPART_GRANDPAR
(13,10),(10,9),-0.219557 # DEPENDENCYPART_GRANDPAR
(13,10),(10,11),-0.0123658 # DEPENDENCYPART_GRANDPAR
(13,10),(10,13),-1.46944 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,10),(10,14),-0.372599 # DEPENDENCYPART_GRANDPAR
(13,10),(10,16),-0.914025 # DEPENDENCYPART_GRANDPAR
(13,10),(10,17),-0.751655 # DEPENDENCYPART_GRANDPAR
(13,11),(11,7),-0.405003 # DEPENDENCYPART_GRANDPAR
(13,11),(11,9),-0.159839 # DEPENDENCYPART_GRANDPAR
(13,11),(11,10),-0.159089 # DEPENDENCYPART_GRANDPAR
(13,11),(11,12),-0.108823 # DEPENDENCYPART_GRANDPAR
(13,11),(11,13),-1.46698 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,11),(11,14),-0.380213 # DEPENDENCYPART_GRANDPAR
(13,11),(11,16),-0.911178 # DEPENDENCYPART_GRANDPAR
(13,11),(11,17),-0.745475 # DEPENDENCYPART_GRANDPAR
(13,12),(12,13),-1.46858 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,12),(12,14),-0.37676 # DEPENDENCYPART_GRANDPAR
(13,14),(14,1),-0.771047 # DEPENDENCYPART_GRANDPAR
(13,14),(14,2),-0.947305 # DEPENDENCYPART_GRANDPAR
(13,14),(14,3),-1.19411 # DEPENDENCYPART_GRANDPAR
(13,14),(14,4),-1.22219 # DEPENDENCYPART_GRANDPAR
(13,14),(14,5),-0.884426 # DEPENDENCYPART_GRANDPAR
(13,14),(14,7),-0.8764 # DEPENDENCYPART_GRANDPAR
(13,14),(14,8),-0.748426 # DEPENDENCYPART_GRANDPAR
(13,14),(14,9),-0.914278 # DEPENDENCYPART_GRANDPAR
(13,14),(14,10),-0.608184 # DEPENDENCYPART_GRANDPAR
(13,14),(14,11),-0.568052 # DEPENDENCYPART_GRANDPAR
(13,14),(14,12),-0.514621 # DEPENDENCYPART_GRANDPAR
(13,14),(14,13),-0.901538 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,14),(14,15),-0.871567 # DEPENDENCYPART_GRANDPAR
(13,14),(14,16),-0.205476 # DEPENDENCYPART_GRANDPAR
(13,14),(14,17),-0.290277 # DEPENDENCYPART_GRANDPAR
(13,15),(15,16),-0.352867 # DEPENDENCYPART_GRANDPAR
(13,16),(16,12),-0.565572 # DEPENDENCYPART_GRANDPAR
(13,16),(16,13),-0.911933 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,16),(16,14),0.174942 # DEPENDENCYPART_GRANDPAR
(13,16),(16,15),-0.917071 # DEPENDENCYPART_GRANDPAR
(13,16),(16,17),-0.349551 # DEPENDENCYPART_GRANDPAR
(13,17),(17,2),-0.904919 # DEPENDENCYPART_GRANDPAR
(13,17),(17,3),-1.12292 # DEPENDENCYPART_GRANDPAR
(13,17),(17,4),-1.15081 # DEPENDENCYPART_GRANDPAR
(13,17),(17,7),-0.767325 # DEPENDENCYPART_GRANDPAR
(13,17),(17,8),-0.680249 # DEPENDENCYPART_GRANDPAR
(13,17),(17,10),-0.562668 # DEPENDENCYPART_GRANDPAR
(13,17),(17,11),-0.500858 # DEPENDENCYPART_GRANDPAR
(13,17),(17,13),-0.999262 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,17),(17,14),0.13804 # DEPENDENCYPART_GRANDPAR
(13,17),(17,16),-0.443889 # DEPENDENCYPART_GRANDPAR
(14,1),(1,2),0.153765 # DEPENDENCYPART_GRANDPAR
(14,1),(1,3),-0.169618 # DEPENDENCYPART_GRANDPAR
(14,1),(1,4),-0.184358 # DEPENDENCYPART_GRANDPAR
(14,1),(1,5),-0.0520403 # DEPENDENCYPART_GRANDPAR
(14,1),(1,7),0.0660349 # DEPENDENCYPART_GRANDPAR
(14,1),(1,11),0.0788242 # DEPENDENCYPART_GRANDPAR
(14,2),(2,1),-0.289965 # DEPENDENCYPART_GRANDPAR
(14,2),(2,3),-0.298675 # DEPENDENCYPART_GRANDPAR
(14,2),(2,4),-0.295774 # DEPENDENCYPART_GRANDPAR
(14,2),(2,5),-0.124941 # DEPENDENCYPART_GRANDPAR
(14,2),(2,7),-0.0979946 # DEPENDENCYPART_GRANDPAR
(14,2),(2,8),-0.0351236 # DEPENDENCYPART_GRANDPAR
(14,3),(3,1),-0.208219 # DEPENDENCYPART_GRANDPAR
(14,3),(3,2),0.0789171 # DEPENDENCYPART_GRANDPAR
(14,3),(3,4),-0.0812819 # DEPENDENCYPART_GRANDPAR
(14,3),(3,5),-0.127504 # DEPENDENCYPART_GRANDPAR
(14,3),(3,7),0.124906 # DEPENDENCYPART_GRANDPAR
(14,3),(3,8),0.196287 # DEPENDENCYPART_GRANDPAR
(14,3),(3,9),-0.0280162 # DEPENDENCYPART_GRANDPAR
(14,3),(3,10),0.0252092 # DEPENDENCYPART_GRANDPAR
(14,3),(3,11),0.148819 # DEPENDENCYPART_GRANDPAR
(14,3),(3,14),-0.943825 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,3),(3,17),-0.471126 # DEPENDENCYPART_GRANDPAR
(14,4),(4,1),-0.201913 # DEPENDENCYPART_GRANDPAR
(14,4),(4,2),0.146615 # DEPENDENCYPART_GRANDPAR
(14,4),(4,3),-0.162853 # DEPENDENCYPART_GRANDPAR
(14,4),(4,5),-0.0708832 # DEPENDENCYPART_GRANDPAR
(14,4),(4,7),0.13886 # DEPENDENCYPART_GRANDPAR
(14,4),(4,8),0.213363 # DEPENDENCYPART_GRANDPAR
(14,4),(4,9),0.00161161 # DEPENDENCYPART_GRANDPAR
(14,4),(4,10),0.0385809 # DEPENDENCYPART_GRANDPAR
(14,5),(5,1),-0.289965 # DEPENDENCYPART_GRANDPAR
(14,5),(5,2),0.00591247 # DEPENDENCYPART_GRANDPAR
(14,5),(5,3),-0.309017 # DEPENDENCYPART_GRANDPAR
(14,5),(5,4),-0.319008 # DEPENDENCYPART_GRANDPAR
(14,5),(5,7),-0.0979946 # DEPENDENCYPART_GRANDPAR
(14,5),(5,8),-0.0351236 # DEPENDENCYPART_GRANDPAR
(14,5),(5,9),-0.249827 # DEPENDENCYPART_GRANDPAR
(14,5),(5,10),-0.137113 # DEPENDENCYPART_GRANDPAR
(14,5),(5,13),0.153431 # DEPENDENCYPART_GRANDPAR
(14,5),(5,17),-0.435074 # DEPENDENCYPART_GRANDPAR
(14,7),(7,1),-0.113964 # DEPENDENCYPART_GRANDPAR
(14,7),(7,2),0.00975214 # DEPENDENCYPART_GRANDPAR
(14,7),(7,3),-0.195602 # DEPENDENCYPART_GRANDPAR
(14,7),(7,4),-0.205165 # DEPENDENCYPART_GRANDPAR
(14,7),(7,5),-0.196053 # DEPENDENCYPART_GRANDPAR
(14,7),(7,6),-0.0622521 # DEPENDENCYPART_GRANDPAR
(14,7),(7,8),0.184612 # DEPENDENCYPART_GRANDPAR
(14,7),(7,9),-0.031974 # DEPENDENCYPART_GRANDPAR
(14,7),(7,10),0.0769013 # DEPENDENCYPART_GRANDPAR
(14,7),(7,11),0.0248354 # DEPENDENCYPART_GRANDPAR
(14,7),(7,13),0.371338 # DEPENDENCYPART_GRANDPAR
(14,7),(7,14),-0.889424 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,7),(7,16),0.0448563 # DEPENDENCYPART_GRANDPAR
(14,7),(7,17),-0.354828 # DEPENDENCYPART_GRANDPAR
(14,8),(8,9),-0.063437 # DEPENDENCYPART_GRANDPAR
(14,8),(8,11),0.0487416 # DEPENDENCYPART_GRANDPAR
(14,9),(9,1),-0.212112 # DEPENDENCYPART_GRANDPAR
(14,9),(9,2),0.0724784 # DEPENDENCYPART_GRANDPAR
(14,9),(9,3),-0.192949 # DEPENDENCYPART_GRANDPAR
(14,9),(9,4),-0.216056 # DEPENDENCYPART_GRANDPAR
(14,9),(9,5),-0.133327 # DEPENDENCYPART_GRANDPAR
(14,9),(9,8),0.0866255 # DEPENDENCYPART_GRANDPAR
(14,9),(9,10),0.0294849 # DEPENDENCYPART_GRANDPAR
(14,9),(9,11),0.155813 # DEPENDENCYPART_GRANDPAR
