# _root_ Πιστεύω , κύριε Πρόεδρε , ότι το Κοινοβούλιο μπορεί να θεωρήσει γενικά ικανοποιητικό το παρόν κείμενο .
#goldHeads=0,4,4,1,4,1,8,9,6,11,9,11,11,16,16,11,0,
#predictedHeads=0,4,4,1,4,1,8,9,6,11,9,11,15,15,16,11,0,
(8,9),(9,2),-0.976195 # DEPENDENCYPART_GRANDPAR
(8,9),(9,3),-1.07192 # DEPENDENCYPART_GRANDPAR
(8,9),(9,4),-1.09501 # DEPENDENCYPART_GRANDPAR
(8,9),(9,5),-0.846771 # DEPENDENCYPART_GRANDPAR
(8,9),(9,6),-0.79914 # DEPENDENCYPART_GRANDPAR
(8,9),(9,7),-0.829932 # DEPENDENCYPART_GRANDPAR
(8,9),(9,8),-0.79405 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,9),(9,10),-0.357359 # DEPENDENCYPART_GRANDPAR
(8,9),(9,11),-0.344004 # DEPENDENCYPART_GRANDPAR
(8,9),(9,12),-0.479679 # DEPENDENCYPART_GRANDPAR
(8,9),(9,13),-0.391644 # DEPENDENCYPART_GRANDPAR
(8,9),(9,15),-0.407456 # DEPENDENCYPART_GRANDPAR
(8,9),(9,16),-0.427206 # DEPENDENCYPART_GRANDPAR
(8,9),(9,17),-0.473921 # DEPENDENCYPART_GRANDPAR
(8,10),(10,11),-0.460302 # DEPENDENCYPART_GRANDPAR
(8,11),(11,1),-1.18817 # DEPENDENCYPART_GRANDPAR
(8,11),(11,2),-0.975741 # DEPENDENCYPART_GRANDPAR
(8,11),(11,3),-1.07 # DEPENDENCYPART_GRANDPAR
(8,11),(11,4),-1.09309 # DEPENDENCYPART_GRANDPAR
(8,11),(11,5),-0.846317 # DEPENDENCYPART_GRANDPAR
(8,11),(11,6),-0.797753 # DEPENDENCYPART_GRANDPAR
(8,11),(11,7),-0.829926 # DEPENDENCYPART_GRANDPAR
(8,11),(11,8),-0.796458 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,11),(11,9),-0.122567 # DEPENDENCYPART_GRANDPAR
(8,11),(11,10),-0.103196 # DEPENDENCYPART_GRANDPAR
(8,11),(11,12),-0.485875 # DEPENDENCYPART_GRANDPAR
(8,11),(11,13),-0.398027 # DEPENDENCYPART_GRANDPAR
(8,11),(11,15),-0.416154 # DEPENDENCYPART_GRANDPAR
(8,11),(11,16),-0.435903 # DEPENDENCYPART_GRANDPAR
(8,11),(11,17),-0.475557 # DEPENDENCYPART_GRANDPAR
(8,12),(12,1),-1.20188 # DEPENDENCYPART_GRANDPAR
(8,12),(12,2),-1.04315 # DEPENDENCYPART_GRANDPAR
(8,12),(12,3),-1.08998 # DEPENDENCYPART_GRANDPAR
(8,12),(12,4),-1.11278 # DEPENDENCYPART_GRANDPAR
(8,12),(12,5),-0.913722 # DEPENDENCYPART_GRANDPAR
(8,12),(12,8),-0.835696 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,12),(12,9),-0.192597 # DEPENDENCYPART_GRANDPAR
(8,12),(12,11),-0.300116 # DEPENDENCYPART_GRANDPAR
(8,12),(12,13),-0.530698 # DEPENDENCYPART_GRANDPAR
(8,12),(12,15),-0.596288 # DEPENDENCYPART_GRANDPAR
(8,12),(12,16),-0.616395 # DEPENDENCYPART_GRANDPAR
(8,12),(12,17),-0.579417 # DEPENDENCYPART_GRANDPAR
(8,13),(13,4),-1.14755 # DEPENDENCYPART_GRANDPAR
(8,13),(13,8),-0.757938 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,13),(13,12),-0.529677 # DEPENDENCYPART_GRANDPAR
(8,13),(13,14),-1.15627 # DEPENDENCYPART_GRANDPAR
(8,13),(13,15),-0.609525 # DEPENDENCYPART_GRANDPAR
(8,13),(13,16),-0.627834 # DEPENDENCYPART_GRANDPAR
(8,13),(13,17),-0.577359 # DEPENDENCYPART_GRANDPAR
(8,15),(15,7),-0.912493 # DEPENDENCYPART_GRANDPAR
(8,15),(15,12),-0.589011 # DEPENDENCYPART_GRANDPAR
(8,15),(15,13),-0.508277 # DEPENDENCYPART_GRANDPAR
(8,15),(15,14),-1.12985 # DEPENDENCYPART_GRANDPAR
(8,15),(15,16),-0.724874 # DEPENDENCYPART_GRANDPAR
(8,15),(15,17),-0.575685 # DEPENDENCYPART_GRANDPAR
(8,16),(16,7),-0.912493 # DEPENDENCYPART_GRANDPAR
(8,16),(16,12),-0.589133 # DEPENDENCYPART_GRANDPAR
(8,16),(16,13),-0.511421 # DEPENDENCYPART_GRANDPAR
(8,16),(16,14),-1.14049 # DEPENDENCYPART_GRANDPAR
(8,16),(16,15),-0.618529 # DEPENDENCYPART_GRANDPAR
(8,16),(16,17),-0.575764 # DEPENDENCYPART_GRANDPAR
(9,1),(1,2),0.139867 # DEPENDENCYPART_GRANDPAR
(9,1),(1,3),0.11866 # DEPENDENCYPART_GRANDPAR
(9,1),(1,4),0.273142 # DEPENDENCYPART_GRANDPAR
(9,1),(1,5),0.185642 # DEPENDENCYPART_GRANDPAR
(9,1),(1,6),-0.0300926 # DEPENDENCYPART_GRANDPAR
(9,1),(1,8),0.430749 # DEPENDENCYPART_GRANDPAR
(9,1),(1,9),-1.5391 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,1),(1,11),-0.441581 # DEPENDENCYPART_GRANDPAR
(9,1),(1,12),-0.281642 # DEPENDENCYPART_GRANDPAR
(9,1),(1,15),-0.58891 # DEPENDENCYPART_GRANDPAR
(9,1),(1,16),-0.675823 # DEPENDENCYPART_GRANDPAR
(9,1),(1,17),-0.383247 # DEPENDENCYPART_GRANDPAR
(9,2),(2,1),-0.259949 # DEPENDENCYPART_GRANDPAR
(9,2),(2,3),0.170892 # DEPENDENCYPART_GRANDPAR
(9,2),(2,4),0.341186 # DEPENDENCYPART_GRANDPAR
(9,2),(2,5),0.161436 # DEPENDENCYPART_GRANDPAR
(9,2),(2,6),0.0432406 # DEPENDENCYPART_GRANDPAR
(9,2),(2,8),0.507999 # DEPENDENCYPART_GRANDPAR
(9,2),(2,9),-1.70623 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,2),(2,13),-0.699518 # DEPENDENCYPART_GRANDPAR
(9,3),(3,1),0.205256 # DEPENDENCYPART_GRANDPAR
(9,3),(3,2),0.0418615 # DEPENDENCYPART_GRANDPAR
(9,3),(3,4),0.506487 # DEPENDENCYPART_GRANDPAR
(9,3),(3,5),0.110655 # DEPENDENCYPART_GRANDPAR
(9,3),(3,6),0.143567 # DEPENDENCYPART_GRANDPAR
(9,3),(3,8),0.680971 # DEPENDENCYPART_GRANDPAR
(9,3),(3,9),-1.77254 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,3),(3,11),-0.672962 # DEPENDENCYPART_GRANDPAR
(9,3),(3,12),-0.439186 # DEPENDENCYPART_GRANDPAR
(9,3),(3,17),-0.594644 # DEPENDENCYPART_GRANDPAR
(9,4),(4,1),0.215514 # DEPENDENCYPART_GRANDPAR
(9,4),(4,2),0.107846 # DEPENDENCYPART_GRANDPAR
(9,4),(4,3),0.340915 # DEPENDENCYPART_GRANDPAR
(9,4),(4,5),0.158053 # DEPENDENCYPART_GRANDPAR
(9,4),(4,6),0.150504 # DEPENDENCYPART_GRANDPAR
(9,4),(4,8),0.700425 # DEPENDENCYPART_GRANDPAR
(9,4),(4,9),-1.77248 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,4),(4,11),-0.672899 # DEPENDENCYPART_GRANDPAR
(9,4),(4,12),-0.439121 # DEPENDENCYPART_GRANDPAR
(9,5),(5,1),-0.259949 # DEPENDENCYPART_GRANDPAR
(9,5),(5,2),0.0185746 # DEPENDENCYPART_GRANDPAR
(9,5),(5,3),0.0949868 # DEPENDENCYPART_GRANDPAR
(9,5),(5,4),0.236426 # DEPENDENCYPART_GRANDPAR
(9,5),(5,6),0.0432406 # DEPENDENCYPART_GRANDPAR
(9,5),(5,8),0.507999 # DEPENDENCYPART_GRANDPAR
(9,5),(5,9),-1.70623 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,5),(5,11),-0.608711 # DEPENDENCYPART_GRANDPAR
(9,5),(5,13),-0.699518 # DEPENDENCYPART_GRANDPAR
(9,5),(5,15),-0.78283 # DEPENDENCYPART_GRANDPAR
(9,6),(6,2),0.0934622 # DEPENDENCYPART_GRANDPAR
(9,6),(6,5),0.139237 # DEPENDENCYPART_GRANDPAR
(9,6),(6,7),0.362021 # DEPENDENCYPART_GRANDPAR
(9,6),(6,9),-1.87295 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,6),(6,11),-0.775085 # DEPENDENCYPART_GRANDPAR
(9,6),(6,17),-0.628556 # DEPENDENCYPART_GRANDPAR
(9,7),(7,8),0.568296 # DEPENDENCYPART_GRANDPAR
(9,8),(8,1),0.21655 # DEPENDENCYPART_GRANDPAR
(9,8),(8,2),0.0568564 # DEPENDENCYPART_GRANDPAR
(9,8),(8,3),0.309166 # DEPENDENCYPART_GRANDPAR
(9,8),(8,4),0.409591 # DEPENDENCYPART_GRANDPAR
(9,8),(8,5),0.102632 # DEPENDENCYPART_GRANDPAR
(9,8),(8,7),0.811254 # DEPENDENCYPART_GRANDPAR
(9,8),(8,9),-1.77736 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,8),(8,10),0.851855 # DEPENDENCYPART_GRANDPAR
(9,8),(8,11),-0.677777 # DEPENDENCYPART_GRANDPAR
(9,8),(8,12),-0.443173 # DEPENDENCYPART_GRANDPAR
(9,8),(8,13),-0.791341 # DEPENDENCYPART_GRANDPAR
(9,8),(8,15),-0.84802 # DEPENDENCYPART_GRANDPAR
(9,8),(8,16),-0.934928 # DEPENDENCYPART_GRANDPAR
(9,10),(10,11),0.214836 # DEPENDENCYPART_GRANDPAR
(9,11),(11,1),-0.608022 # DEPENDENCYPART_GRANDPAR
(9,11),(11,2),-0.179215 # DEPENDENCYPART_GRANDPAR
(9,11),(11,3),-0.111492 # DEPENDENCYPART_GRANDPAR
(9,11),(11,4),0.0306743 # DEPENDENCYPART_GRANDPAR
(9,11),(11,5),-0.13344 # DEPENDENCYPART_GRANDPAR
(9,11),(11,6),-0.282846 # DEPENDENCYPART_GRANDPAR
(9,11),(11,7),0.224117 # DEPENDENCYPART_GRANDPAR
(9,11),(11,8),0.209539 # DEPENDENCYPART_GRANDPAR
(9,11),(11,9),-1.05975 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,11),(11,10),1.82799 # DEPENDENCYPART_GRANDPAR
(9,11),(11,12),0.10808 # DEPENDENCYPART_GRANDPAR
(9,11),(11,13),-0.109057 # DEPENDENCYPART_GRANDPAR
(9,11),(11,15),-0.221098 # DEPENDENCYPART_GRANDPAR
(9,11),(11,16),-0.309057 # DEPENDENCYPART_GRANDPAR
(9,11),(11,17),-0.129551 # DEPENDENCYPART_GRANDPAR
(9,12),(12,1),-0.741189 # DEPENDENCYPART_GRANDPAR
(9,12),(12,2),-0.361415 # DEPENDENCYPART_GRANDPAR
(9,12),(12,3),-0.254509 # DEPENDENCYPART_GRANDPAR
(9,12),(12,4),-0.111954 # DEPENDENCYPART_GRANDPAR
(9,12),(12,5),-0.31564 # DEPENDENCYPART_GRANDPAR
(9,12),(12,8),0.0650594 # DEPENDENCYPART_GRANDPAR
(9,12),(12,9),-1.02848 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,12),(12,11),0.0638685 # DEPENDENCYPART_GRANDPAR
(9,12),(12,13),-0.274615 # DEPENDENCYPART_GRANDPAR
(9,12),(12,15),-0.333993 # DEPENDENCYPART_GRANDPAR
(9,12),(12,16),-0.422587 # DEPENDENCYPART_GRANDPAR
(9,12),(12,17),-0.195749 # DEPENDENCYPART_GRANDPAR
(9,13),(13,4),-0.12597 # DEPENDENCYPART_GRANDPAR
(9,13),(13,8),0.0510434 # DEPENDENCYPART_GRANDPAR
(9,13),(13,12),0.180698 # DEPENDENCYPART_GRANDPAR
(9,13),(13,14),-0.400044 # DEPENDENCYPART_GRANDPAR
(9,13),(13,15),-0.309292 # DEPENDENCYPART_GRANDPAR
(9,13),(13,16),-0.396089 # DEPENDENCYPART_GRANDPAR
(9,13),(13,17),-0.13918 # DEPENDENCYPART_GRANDPAR
(9,15),(15,7),-0.018562 # DEPENDENCYPART_GRANDPAR
(9,15),(15,12),0.0882442 # DEPENDENCYPART_GRANDPAR
(9,15),(15,13),-0.133127 # DEPENDENCYPART_GRANDPAR
(9,15),(15,14),-0.415198 # DEPENDENCYPART_GRANDPAR
(9,15),(15,16),-0.274708 # DEPENDENCYPART_GRANDPAR
(9,15),(15,17),-0.123944 # DEPENDENCYPART_GRANDPAR
(9,16),(16,7),-0.018562 # DEPENDENCYPART_GRANDPAR
(9,16),(16,12),0.091253 # DEPENDENCYPART_GRANDPAR
(9,16),(16,13),-0.133112 # DEPENDENCYPART_GRANDPAR
(9,16),(16,14),-0.423955 # DEPENDENCYPART_GRANDPAR
(9,16),(16,15),-0.0827879 # DEPENDENCYPART_GRANDPAR
(9,16),(16,17),-0.116223 # DEPENDENCYPART_GRANDPAR
(9,17),(17,1),-0.735652 # DEPENDENCYPART_GRANDPAR
(9,17),(17,3),-0.273473 # DEPENDENCYPART_GRANDPAR
(9,17),(17,13),-0.394709 # DEPENDENCYPART_GRANDPAR
(9,17),(17,15),-0.344424 # DEPENDENCYPART_GRANDPAR
(9,17),(17,16),-0.433073 # DEPENDENCYPART_GRANDPAR
(10,11),(11,1),-0.613338 # DEPENDENCYPART_GRANDPAR
(10,11),(11,2),-0.500571 # DEPENDENCYPART_GRANDPAR
(10,11),(11,3),-0.470852 # DEPENDENCYPART_GRANDPAR
(10,11),(11,4),-0.478167 # DEPENDENCYPART_GRANDPAR
(10,11),(11,5),-0.495093 # DEPENDENCYPART_GRANDPAR
(10,11),(11,6),-0.521851 # DEPENDENCYPART_GRANDPAR
(10,11),(11,7),-0.557699 # DEPENDENCYPART_GRANDPAR
(10,11),(11,8),-0.356125 # DEPENDENCYPART_GRANDPAR
(10,11),(11,9),-0.389173 # DEPENDENCYPART_GRANDPAR
(10,11),(11,10),-0.465728 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,11),(11,12),0.049429 # DEPENDENCYPART_GRANDPAR
(10,11),(11,13),-0.207546 # DEPENDENCYPART_GRANDPAR
(10,11),(11,15),-0.0985483 # DEPENDENCYPART_GRANDPAR
(10,11),(11,16),-0.179262 # DEPENDENCYPART_GRANDPAR
(10,11),(11,17),-0.171813 # DEPENDENCYPART_GRANDPAR
(11,1),(1,2),-0.230926 # DEPENDENCYPART_GRANDPAR
(11,1),(1,3),-0.406349 # DEPENDENCYPART_GRANDPAR
(11,1),(1,4),-0.32297 # DEPENDENCYPART_GRANDPAR
(11,1),(1,5),-0.23478 # DEPENDENCYPART_GRANDPAR
(11,1),(1,6),-0.267288 # DEPENDENCYPART_GRANDPAR
(11,1),(1,8),-0.284733 # DEPENDENCYPART_GRANDPAR
(11,1),(1,9),-1.07982 # DEPENDENCYPART_GRANDPAR
(11,1),(1,11),-1.75748 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,1),(1,12),-0.0876282 # DEPENDENCYPART_GRANDPAR
(11,1),(1,15),-0.192247 # DEPENDENCYPART_GRANDPAR
(11,1),(1,16),-0.258955 # DEPENDENCYPART_GRANDPAR
(11,1),(1,17),-0.547396 # DEPENDENCYPART_GRANDPAR
(11,2),(2,1),-1.34787 # DEPENDENCYPART_GRANDPAR
(11,2),(2,3),-0.321641 # DEPENDENCYPART_GRANDPAR
(11,2),(2,4),-0.22245 # DEPENDENCYPART_GRANDPAR
(11,2),(2,5),-0.243004 # DEPENDENCYPART_GRANDPAR
(11,2),(2,6),-0.180313 # DEPENDENCYPART_GRANDPAR
(11,2),(2,8),-0.17501 # DEPENDENCYPART_GRANDPAR
(11,2),(2,9),-1.17637 # DEPENDENCYPART_GRANDPAR
(11,2),(2,13),-0.345335 # DEPENDENCYPART_GRANDPAR
(11,3),(3,1),-0.86319 # DEPENDENCYPART_GRANDPAR
(11,3),(3,2),-0.286481 # DEPENDENCYPART_GRANDPAR
(11,3),(3,4),-0.0262016 # DEPENDENCYPART_GRANDPAR
(11,3),(3,5),-0.251129 # DEPENDENCYPART_GRANDPAR
(11,3),(3,6),-0.0353994 # DEPENDENCYPART_GRANDPAR
(11,3),(3,8),0.0289095 # DEPENDENCYPART_GRANDPAR
(11,3),(3,9),-0.808769 # DEPENDENCYPART_GRANDPAR
(11,3),(3,11),-1.97887 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,3),(3,12),-0.23625 # DEPENDENCYPART_GRANDPAR
(11,3),(3,17),-0.749843 # DEPENDENCYPART_GRANDPAR
(11,4),(4,1),-0.852933 # DEPENDENCYPART_GRANDPAR
(11,4),(4,2),-0.220496 # DEPENDENCYPART_GRANDPAR
(11,4),(4,3),-0.118395 # DEPENDENCYPART_GRANDPAR
(11,4),(4,5),-0.203731 # DEPENDENCYPART_GRANDPAR
(11,4),(4,6),-0.0284628 # DEPENDENCYPART_GRANDPAR
(11,4),(4,8),0.0483637 # DEPENDENCYPART_GRANDPAR
(11,4),(4,9),-0.802329 # DEPENDENCYPART_GRANDPAR
(11,4),(4,11),-1.97881 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,4),(4,12),-0.236185 # DEPENDENCYPART_GRANDPAR
(11,5),(5,1),-1.34787 # DEPENDENCYPART_GRANDPAR
(11,5),(5,2),-0.333869 # DEPENDENCYPART_GRANDPAR
(11,5),(5,3),-0.381713 # DEPENDENCYPART_GRANDPAR
(11,5),(5,4),-0.311378 # DEPENDENCYPART_GRANDPAR
(11,5),(5,6),-0.180313 # DEPENDENCYPART_GRANDPAR
(11,5),(5,8),-0.17501 # DEPENDENCYPART_GRANDPAR
(11,5),(5,9),-1.17637 # DEPENDENCYPART_GRANDPAR
(11,5),(5,11),-1.91813 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,5),(5,13),-0.345335 # DEPENDENCYPART_GRANDPAR
(11,5),(5,15),-0.389559 # DEPENDENCYPART_GRANDPAR
(11,6),(6,2),-0.267504 # DEPENDENCYPART_GRANDPAR
(11,6),(6,5),-0.271358 # DEPENDENCYPART_GRANDPAR
(11,6),(6,7),0.449429 # DEPENDENCYPART_GRANDPAR
(11,6),(6,9),-1.01167 # DEPENDENCYPART_GRANDPAR
(11,6),(6,11),-2.08587 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,6),(6,17),-0.788195 # DEPENDENCYPART_GRANDPAR
(11,7),(7,8),-0.111045 # DEPENDENCYPART_GRANDPAR
(11,8),(8,1),-0.853599 # DEPENDENCYPART_GRANDPAR
(11,8),(8,2),-0.273188 # DEPENDENCYPART_GRANDPAR
(11,8),(8,3),-0.151847 # DEPENDENCYPART_GRANDPAR
(11,8),(8,4),-0.122525 # DEPENDENCYPART_GRANDPAR
(11,8),(8,5),-0.277042 # DEPENDENCYPART_GRANDPAR
(11,8),(8,7),0.886695 # DEPENDENCYPART_GRANDPAR
(11,8),(8,9),-0.819871 # DEPENDENCYPART_GRANDPAR
(11,8),(8,10),-0.0656326 # DEPENDENCYPART_GRANDPAR
(11,8),(8,11),-1.98369 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,8),(8,12),-0.240237 # DEPENDENCYPART_GRANDPAR
(11,8),(8,13),-0.434903 # DEPENDENCYPART_GRANDPAR
(11,8),(8,15),-0.452678 # DEPENDENCYPART_GRANDPAR
(11,8),(8,16),-0.519381 # DEPENDENCYPART_GRANDPAR
(11,9),(9,1),-1.09374 # DEPENDENCYPART_GRANDPAR
(11,9),(9,2),-0.306988 # DEPENDENCYPART_GRANDPAR
(11,9),(9,3),-0.230707 # DEPENDENCYPART_GRANDPAR
(11,9),(9,4),-0.170238 # DEPENDENCYPART_GRANDPAR
(11,9),(9,5),-0.310842 # DEPENDENCYPART_GRANDPAR
(11,9),(9,6),-0.115019 # DEPENDENCYPART_GRANDPAR
(11,9),(9,7),0.666008 # DEPENDENCYPART_GRANDPAR
(11,9),(9,8),-0.10867 # DEPENDENCYPART_GRANDPAR
(11,9),(9,10),0.0963653 # DEPENDENCYPART_GRANDPAR
(11,9),(9,11),-1.76181 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,9),(9,12),-0.0924636 # DEPENDENCYPART_GRANDPAR
(11,9),(9,13),-0.232736 # DEPENDENCYPART_GRANDPAR
(11,9),(9,15),-0.19902 # DEPENDENCYPART_GRANDPAR
(11,9),(9,16),-0.265728 # DEPENDENCYPART_GRANDPAR
(11,9),(9,17),-0.552114 # DEPENDENCYPART_GRANDPAR
(11,10),(10,11),-1.8751 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,12),(12,1),-1.81255 # DEPENDENCYPART_GRANDPAR
(11,12),(12,2),-0.696837 # DEPENDENCYPART_GRANDPAR
(11,12),(12,3),-0.734256 # DEPENDENCYPART_GRANDPAR
(11,12),(12,4),-0.662804 # DEPENDENCYPART_GRANDPAR
(11,12),(12,5),-0.700691 # DEPENDENCYPART_GRANDPAR
(11,12),(12,8),-0.605219 # DEPENDENCYPART_GRANDPAR
(11,12),(12,9),-1.65592 # DEPENDENCYPART_GRANDPAR
(11,12),(12,11),-1.24487 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,12),(12,13),0.0718486 # DEPENDENCYPART_GRANDPAR
(11,12),(12,15),0.0669255 # DEPENDENCYPART_GRANDPAR
(11,12),(12,16),-0.00146289 # DEPENDENCYPART_GRANDPAR
(11,12),(12,17),-0.351563 # DEPENDENCYPART_GRANDPAR
(11,13),(13,4),-0.677465 # DEPENDENCYPART_GRANDPAR
(11,13),(13,8),-0.61988 # DEPENDENCYPART_GRANDPAR
(11,13),(13,12),0.380256 # DEPENDENCYPART_GRANDPAR
(11,13),(13,14),0.144302 # DEPENDENCYPART_GRANDPAR
(11,13),(13,15),0.0908433 # DEPENDENCYPART_GRANDPAR
(11,13),(13,16),0.0242518 # DEPENDENCYPART_GRANDPAR
(11,13),(13,17),-0.297572 # DEPENDENCYPART_GRANDPAR
(11,15),(15,7),0.0625905 # DEPENDENCYPART_GRANDPAR
(11,15),(15,12),0.317817 # DEPENDENCYPART_GRANDPAR
(11,15),(15,13),0.255337 # DEPENDENCYPART_GRANDPAR
(11,15),(15,14),0.169487 # DEPENDENCYPART_GRANDPAR
(11,15),(15,16),0.15918 # DEPENDENCYPART_GRANDPAR
(11,15),(15,17),-0.270922 # DEPENDENCYPART_GRANDPAR
(11,16),(16,7),0.0625905 # DEPENDENCYPART_GRANDPAR
(11,16),(16,12),0.320826 # DEPENDENCYPART_GRANDPAR
(11,16),(16,13),0.255353 # DEPENDENCYPART_GRANDPAR
(11,16),(16,14),0.16073 # DEPENDENCYPART_GRANDPAR
(11,16),(16,15),0.328621 # DEPENDENCYPART_GRANDPAR
(11,16),(16,17),-0.263201 # DEPENDENCYPART_GRANDPAR
(11,17),(17,1),-1.80788 # DEPENDENCYPART_GRANDPAR
(11,17),(17,3),-0.753562 # DEPENDENCYPART_GRANDPAR
(11,17),(17,13),-0.0382625 # DEPENDENCYPART_GRANDPAR
(11,17),(17,15),0.0383215 # DEPENDENCYPART_GRANDPAR
(11,17),(17,16),-0.030123 # DEPENDENCYPART_GRANDPAR
(12,1),(1,2),-0.37899 # DEPENDENCYPART_GRANDPAR
(12,1),(1,3),-0.241072 # DEPENDENCYPART_GRANDPAR
(12,1),(1,4),-0.198095 # DEPENDENCYPART_GRANDPAR
(12,1),(1,5),-0.344558 # DEPENDENCYPART_GRANDPAR
(12,1),(1,6),-0.220138 # DEPENDENCYPART_GRANDPAR
(12,1),(1,8),-0.109795 # DEPENDENCYPART_GRANDPAR
(12,1),(1,9),-0.0514568 # DEPENDENCYPART_GRANDPAR
(12,1),(1,11),0.0948116 # DEPENDENCYPART_GRANDPAR
(12,1),(1,12),-1.14198 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,1),(1,15),-0.453636 # DEPENDENCYPART_GRANDPAR
(12,1),(1,16),-0.491094 # DEPENDENCYPART_GRANDPAR
(12,1),(1,17),-0.546056 # DEPENDENCYPART_GRANDPAR
(12,2),(2,1),-0.396576 # DEPENDENCYPART_GRANDPAR
(12,2),(2,3),-0.303779 # DEPENDENCYPART_GRANDPAR
(12,2),(2,4),-0.25205 # DEPENDENCYPART_GRANDPAR
(12,2),(2,5),-0.277192 # DEPENDENCYPART_GRANDPAR
(12,2),(2,6),-0.1851 # DEPENDENCYPART_GRANDPAR
(12,2),(2,8),-0.156807 # DEPENDENCYPART_GRANDPAR
(12,2),(2,9),-0.129559 # DEPENDENCYPART_GRANDPAR
(12,2),(2,13),-0.244028 # DEPENDENCYPART_GRANDPAR
(12,3),(3,1),-0.167578 # DEPENDENCYPART_GRANDPAR
(12,3),(3,2),-0.386535 # DEPENDENCYPART_GRANDPAR
(12,3),(3,4),-0.218779 # DEPENDENCYPART_GRANDPAR
(12,3),(3,5),-0.418196 # DEPENDENCYPART_GRANDPAR
(12,3),(3,6),-0.190246 # DEPENDENCYPART_GRANDPAR
(12,3),(3,8),-0.116059 # DEPENDENCYPART_GRANDPAR
(12,3),(3,9),-0.046488 # DEPENDENCYPART_GRANDPAR
(12,3),(3,11),0.0920421 # DEPENDENCYPART_GRANDPAR
(12,3),(3,12),-1.13875 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,3),(3,17),-0.606628 # DEPENDENCYPART_GRANDPAR
(12,4),(4,1),-0.168164 # DEPENDENCYPART_GRANDPAR
(12,4),(4,2),-0.34232 # DEPENDENCYPART_GRANDPAR
(12,4),(4,3),-0.289061 # DEPENDENCYPART_GRANDPAR
(12,4),(4,5),-0.393306 # DEPENDENCYPART_GRANDPAR
(12,4),(4,6),-0.190157 # DEPENDENCYPART_GRANDPAR
(12,4),(4,8),-0.102144 # DEPENDENCYPART_GRANDPAR
(12,4),(4,9),-0.0469638 # DEPENDENCYPART_GRANDPAR
(12,4),(4,11),0.0915663 # DEPENDENCYPART_GRANDPAR
(12,4),(4,12),-1.13875 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,5),(5,1),-0.396576 # DEPENDENCYPART_GRANDPAR
(12,5),(5,2),-0.450773 # DEPENDENCYPART_GRANDPAR
(12,5),(5,3),-0.411519 # DEPENDENCYPART_GRANDPAR
(12,5),(5,4),-0.372692 # DEPENDENCYPART_GRANDPAR
(12,5),(5,6),-0.1851 # DEPENDENCYPART_GRANDPAR
(12,5),(5,8),-0.156807 # DEPENDENCYPART_GRANDPAR
(12,5),(5,9),-0.129559 # DEPENDENCYPART_GRANDPAR
(12,5),(5,11),0.00886662 # DEPENDENCYPART_GRANDPAR
(12,5),(5,13),-0.244028 # DEPENDENCYPART_GRANDPAR
(12,5),(5,15),-0.521166 # DEPENDENCYPART_GRANDPAR
(12,8),(8,1),-0.170713 # DEPENDENCYPART_GRANDPAR
(12,8),(8,2),-0.386653 # DEPENDENCYPART_GRANDPAR
(12,8),(8,3),-0.309886 # DEPENDENCYPART_GRANDPAR
(12,8),(8,4),-0.290869 # DEPENDENCYPART_GRANDPAR
(12,8),(8,5),-0.352221 # DEPENDENCYPART_GRANDPAR
(12,8),(8,7),-0.292642 # DEPENDENCYPART_GRANDPAR
(12,8),(8,9),-0.050327 # DEPENDENCYPART_GRANDPAR
(12,8),(8,10),-0.271099 # DEPENDENCYPART_GRANDPAR
(12,8),(8,11),0.0882369 # DEPENDENCYPART_GRANDPAR
