# _root_ Από τη στιγμή που εγκαταλείφθηκε το Κάστρο το 1829 , με την ίδρυση του Ανεξάρτητου Ελληνικού Κράτους , αφέθηκε στην τύχη του .
#goldHeads=5,3,1,5,19,7,5,9,5,5,5,13,11,17,17,17,13,19,0,19,20,21,0,
#predictedHeads=19,3,1,5,3,7,5,9,5,5,5,13,11,17,17,17,13,19,0,19,20,21,0,
(10,1),(1,5),0.00225224 # DEPENDENCYPART_GRANDPAR
(10,1),(1,7),-0.0354926 # DEPENDENCYPART_GRANDPAR
(10,1),(1,10),-1.16608 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,3),(3,1),-0.267569 # DEPENDENCYPART_GRANDPAR
(10,3),(3,2),-0.0893813 # DEPENDENCYPART_GRANDPAR
(10,3),(3,4),-0.193628 # DEPENDENCYPART_GRANDPAR
(10,3),(3,5),0.0950015 # DEPENDENCYPART_GRANDPAR
(10,3),(3,7),-0.000523652 # DEPENDENCYPART_GRANDPAR
(10,3),(3,9),0.128858 # DEPENDENCYPART_GRANDPAR
(10,3),(3,11),-0.3525 # DEPENDENCYPART_GRANDPAR
(10,3),(3,13),-0.84814 # DEPENDENCYPART_GRANDPAR
(10,3),(3,19),-0.641961 # DEPENDENCYPART_GRANDPAR
(10,3),(3,20),-0.831208 # DEPENDENCYPART_GRANDPAR
(10,4),(4,1),-0.331102 # DEPENDENCYPART_GRANDPAR
(10,4),(4,2),-0.203527 # DEPENDENCYPART_GRANDPAR
(10,4),(4,3),-0.1169 # DEPENDENCYPART_GRANDPAR
(10,4),(4,5),0.0471933 # DEPENDENCYPART_GRANDPAR
(10,4),(4,7),-0.0761561 # DEPENDENCYPART_GRANDPAR
(10,4),(4,10),-1.18846 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,4),(4,11),-0.349957 # DEPENDENCYPART_GRANDPAR
(10,4),(4,19),-0.630863 # DEPENDENCYPART_GRANDPAR
(10,5),(5,1),-0.207236 # DEPENDENCYPART_GRANDPAR
(10,5),(5,2),-0.19166 # DEPENDENCYPART_GRANDPAR
(10,5),(5,3),-0.0474388 # DEPENDENCYPART_GRANDPAR
(10,5),(5,4),-0.185563 # DEPENDENCYPART_GRANDPAR
(10,5),(5,6),-0.128563 # DEPENDENCYPART_GRANDPAR
(10,5),(5,7),-0.0876136 # DEPENDENCYPART_GRANDPAR
(10,5),(5,9),0.00308922 # DEPENDENCYPART_GRANDPAR
(10,5),(5,10),-1.14009 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,5),(5,11),-0.359534 # DEPENDENCYPART_GRANDPAR
(10,5),(5,13),-0.81039 # DEPENDENCYPART_GRANDPAR
(10,5),(5,17),-0.861481 # DEPENDENCYPART_GRANDPAR
(10,5),(5,18),-0.459639 # DEPENDENCYPART_GRANDPAR
(10,5),(5,19),-0.627911 # DEPENDENCYPART_GRANDPAR
(10,5),(5,20),-0.827423 # DEPENDENCYPART_GRANDPAR
(10,5),(5,23),-0.792078 # DEPENDENCYPART_GRANDPAR
(10,7),(7,4),-0.227889 # DEPENDENCYPART_GRANDPAR
(10,7),(7,5),-0.086551 # DEPENDENCYPART_GRANDPAR
(10,7),(7,6),0.060414 # DEPENDENCYPART_GRANDPAR
(10,7),(7,9),0.128668 # DEPENDENCYPART_GRANDPAR
(10,7),(7,15),-0.789843 # DEPENDENCYPART_GRANDPAR
(10,7),(7,16),-0.78908 # DEPENDENCYPART_GRANDPAR
(10,9),(9,8),-0.169569 # DEPENDENCYPART_GRANDPAR
(10,9),(9,10),-1.1847 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,9),(9,11),-0.343121 # DEPENDENCYPART_GRANDPAR
(10,9),(9,13),-0.808726 # DEPENDENCYPART_GRANDPAR
(10,11),(11,10),-0.73862 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,11),(11,12),-0.194708 # DEPENDENCYPART_GRANDPAR
(10,11),(11,13),-0.336798 # DEPENDENCYPART_GRANDPAR
(10,11),(11,15),-0.33122 # DEPENDENCYPART_GRANDPAR
(10,11),(11,17),-0.38789 # DEPENDENCYPART_GRANDPAR
(10,11),(11,18),-0.180402 # DEPENDENCYPART_GRANDPAR
(10,11),(11,23),-0.454588 # DEPENDENCYPART_GRANDPAR
(10,13),(13,4),-0.580655 # DEPENDENCYPART_GRANDPAR
(10,13),(13,5),-0.519712 # DEPENDENCYPART_GRANDPAR
(10,13),(13,6),-0.546021 # DEPENDENCYPART_GRANDPAR
(10,13),(13,8),-0.654107 # DEPENDENCYPART_GRANDPAR
(10,13),(13,10),-0.76772 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,13),(13,11),0.194129 # DEPENDENCYPART_GRANDPAR
(10,13),(13,12),-0.0886107 # DEPENDENCYPART_GRANDPAR
(10,13),(13,14),-0.334117 # DEPENDENCYPART_GRANDPAR
(10,13),(13,15),-0.302379 # DEPENDENCYPART_GRANDPAR
(10,13),(13,16),-0.301661 # DEPENDENCYPART_GRANDPAR
(10,13),(13,17),-0.31275 # DEPENDENCYPART_GRANDPAR
(10,13),(13,18),-0.139727 # DEPENDENCYPART_GRANDPAR
(10,13),(13,19),-0.213754 # DEPENDENCYPART_GRANDPAR
(10,13),(13,20),-0.384786 # DEPENDENCYPART_GRANDPAR
(10,13),(13,21),-0.51492 # DEPENDENCYPART_GRANDPAR
(10,13),(13,23),-0.413237 # DEPENDENCYPART_GRANDPAR
(10,15),(15,12),-0.180082 # DEPENDENCYPART_GRANDPAR
(10,15),(15,13),-0.362347 # DEPENDENCYPART_GRANDPAR
(10,15),(15,14),-0.433827 # DEPENDENCYPART_GRANDPAR
(10,15),(15,16),-0.320331 # DEPENDENCYPART_GRANDPAR
(10,15),(15,17),-0.378298 # DEPENDENCYPART_GRANDPAR
(10,15),(15,18),-0.139377 # DEPENDENCYPART_GRANDPAR
(10,15),(15,19),-0.244755 # DEPENDENCYPART_GRANDPAR
(10,15),(15,20),-0.432248 # DEPENDENCYPART_GRANDPAR
(10,15),(15,21),-0.581237 # DEPENDENCYPART_GRANDPAR
(10,16),(16,13),-0.362347 # DEPENDENCYPART_GRANDPAR
(10,16),(16,14),-0.433918 # DEPENDENCYPART_GRANDPAR
(10,16),(16,15),-0.321566 # DEPENDENCYPART_GRANDPAR
(10,16),(16,17),-0.378343 # DEPENDENCYPART_GRANDPAR
(10,16),(16,18),-0.139377 # DEPENDENCYPART_GRANDPAR
(10,16),(16,19),-0.244755 # DEPENDENCYPART_GRANDPAR
(10,16),(16,20),-0.432248 # DEPENDENCYPART_GRANDPAR
(10,16),(16,21),-0.581283 # DEPENDENCYPART_GRANDPAR
(10,17),(17,4),-0.580655 # DEPENDENCYPART_GRANDPAR
(10,17),(17,5),-0.519712 # DEPENDENCYPART_GRANDPAR
(10,17),(17,8),-0.654107 # DEPENDENCYPART_GRANDPAR
(10,17),(17,10),-0.76772 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,17),(17,11),0.194129 # DEPENDENCYPART_GRANDPAR
(10,17),(17,12),-0.0886107 # DEPENDENCYPART_GRANDPAR
(10,17),(17,13),-0.298196 # DEPENDENCYPART_GRANDPAR
(10,17),(17,14),-0.322854 # DEPENDENCYPART_GRANDPAR
(10,17),(17,15),-0.241254 # DEPENDENCYPART_GRANDPAR
(10,17),(17,16),-0.240446 # DEPENDENCYPART_GRANDPAR
(10,17),(17,18),-0.139727 # DEPENDENCYPART_GRANDPAR
(10,17),(17,19),-0.213754 # DEPENDENCYPART_GRANDPAR
(10,17),(17,20),-0.384786 # DEPENDENCYPART_GRANDPAR
(10,17),(17,21),-0.51492 # DEPENDENCYPART_GRANDPAR
(10,18),(18,3),-0.601095 # DEPENDENCYPART_GRANDPAR
(10,18),(18,5),-0.523782 # DEPENDENCYPART_GRANDPAR
(10,18),(18,7),-0.545563 # DEPENDENCYPART_GRANDPAR
(10,18),(18,10),-0.819065 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,18),(18,11),-0.00740453 # DEPENDENCYPART_GRANDPAR
(10,18),(18,13),-0.529276 # DEPENDENCYPART_GRANDPAR
(10,18),(18,15),-0.45729 # DEPENDENCYPART_GRANDPAR
(10,18),(18,16),-0.456527 # DEPENDENCYPART_GRANDPAR
(10,18),(18,17),-0.580368 # DEPENDENCYPART_GRANDPAR
(10,18),(18,19),-0.449017 # DEPENDENCYPART_GRANDPAR
(10,18),(18,20),-0.524509 # DEPENDENCYPART_GRANDPAR
(10,18),(18,21),-0.697719 # DEPENDENCYPART_GRANDPAR
(10,19),(19,1),-0.701667 # DEPENDENCYPART_GRANDPAR
(10,19),(19,3),-0.570081 # DEPENDENCYPART_GRANDPAR
(10,19),(19,4),-0.582267 # DEPENDENCYPART_GRANDPAR
(10,19),(19,5),-0.505766 # DEPENDENCYPART_GRANDPAR
(10,19),(19,7),-0.514538 # DEPENDENCYPART_GRANDPAR
(10,19),(19,9),-0.407243 # DEPENDENCYPART_GRANDPAR
(10,19),(19,10),-0.717305 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,19),(19,11),0.0276521 # DEPENDENCYPART_GRANDPAR
(10,19),(19,13),-0.382365 # DEPENDENCYPART_GRANDPAR
(10,19),(19,14),-0.454191 # DEPENDENCYPART_GRANDPAR
(10,19),(19,15),-0.351467 # DEPENDENCYPART_GRANDPAR
(10,19),(19,16),-0.350704 # DEPENDENCYPART_GRANDPAR
(10,19),(19,17),-0.433457 # DEPENDENCYPART_GRANDPAR
(10,19),(19,18),-0.0368543 # DEPENDENCYPART_GRANDPAR
(10,19),(19,20),-0.333254 # DEPENDENCYPART_GRANDPAR
(10,19),(19,21),-0.541227 # DEPENDENCYPART_GRANDPAR
(10,19),(19,23),-0.41073 # DEPENDENCYPART_GRANDPAR
(11,10),(10,1),-0.244421 # DEPENDENCYPART_GRANDPAR
(11,10),(10,3),-0.216776 # DEPENDENCYPART_GRANDPAR
(11,10),(10,4),-0.201713 # DEPENDENCYPART_GRANDPAR
(11,10),(10,5),-0.291959 # DEPENDENCYPART_GRANDPAR
(11,10),(10,7),-0.160691 # DEPENDENCYPART_GRANDPAR
(11,10),(10,9),-0.102644 # DEPENDENCYPART_GRANDPAR
(11,10),(10,11),-0.901157 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,10),(10,13),0.084334 # DEPENDENCYPART_GRANDPAR
(11,10),(10,15),-0.516124 # DEPENDENCYPART_GRANDPAR
(11,10),(10,16),-0.583013 # DEPENDENCYPART_GRANDPAR
(11,10),(10,17),-0.419588 # DEPENDENCYPART_GRANDPAR
(11,10),(10,18),-0.495744 # DEPENDENCYPART_GRANDPAR
(11,10),(10,19),-0.662355 # DEPENDENCYPART_GRANDPAR
(11,13),(13,4),-0.596604 # DEPENDENCYPART_GRANDPAR
(11,13),(13,5),-0.704628 # DEPENDENCYPART_GRANDPAR
(11,13),(13,6),-0.813716 # DEPENDENCYPART_GRANDPAR
(11,13),(13,8),-0.794574 # DEPENDENCYPART_GRANDPAR
(11,13),(13,10),-0.339372 # DEPENDENCYPART_GRANDPAR
(11,13),(13,11),-0.399004 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,13),(13,12),0.887273 # DEPENDENCYPART_GRANDPAR
(11,13),(13,14),-0.307143 # DEPENDENCYPART_GRANDPAR
(11,13),(13,15),0.0630163 # DEPENDENCYPART_GRANDPAR
(11,13),(13,16),-0.00398104 # DEPENDENCYPART_GRANDPAR
(11,13),(13,17),0.133204 # DEPENDENCYPART_GRANDPAR
(11,13),(13,18),-0.120325 # DEPENDENCYPART_GRANDPAR
(11,13),(13,19),-0.0747235 # DEPENDENCYPART_GRANDPAR
(11,13),(13,20),-0.081251 # DEPENDENCYPART_GRANDPAR
(11,13),(13,21),-0.341158 # DEPENDENCYPART_GRANDPAR
(11,13),(13,23),-0.153844 # DEPENDENCYPART_GRANDPAR
(11,15),(15,12),0.785494 # DEPENDENCYPART_GRANDPAR
(11,15),(15,13),0.626701 # DEPENDENCYPART_GRANDPAR
(11,15),(15,14),-0.396774 # DEPENDENCYPART_GRANDPAR
(11,15),(15,16),-0.0791886 # DEPENDENCYPART_GRANDPAR
(11,15),(15,17),0.196874 # DEPENDENCYPART_GRANDPAR
(11,15),(15,18),-0.122 # DEPENDENCYPART_GRANDPAR
(11,15),(15,19),-0.114612 # DEPENDENCYPART_GRANDPAR
(11,15),(15,20),-0.11242 # DEPENDENCYPART_GRANDPAR
(11,15),(15,21),-0.278258 # DEPENDENCYPART_GRANDPAR
(11,17),(17,4),-0.596604 # DEPENDENCYPART_GRANDPAR
(11,17),(17,5),-0.704628 # DEPENDENCYPART_GRANDPAR
(11,17),(17,8),-0.794574 # DEPENDENCYPART_GRANDPAR
(11,17),(17,10),-0.339372 # DEPENDENCYPART_GRANDPAR
(11,17),(17,11),-0.399004 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,17),(17,12),0.887273 # DEPENDENCYPART_GRANDPAR
(11,17),(17,13),0.778305 # DEPENDENCYPART_GRANDPAR
(11,17),(17,14),-0.285966 # DEPENDENCYPART_GRANDPAR
(11,17),(17,15),0.0272834 # DEPENDENCYPART_GRANDPAR
(11,17),(17,16),-0.0395603 # DEPENDENCYPART_GRANDPAR
(11,17),(17,18),-0.120325 # DEPENDENCYPART_GRANDPAR
(11,17),(17,19),-0.0747235 # DEPENDENCYPART_GRANDPAR
(11,17),(17,20),-0.081251 # DEPENDENCYPART_GRANDPAR
(11,17),(17,21),-0.341158 # DEPENDENCYPART_GRANDPAR
(11,18),(18,3),-0.711815 # DEPENDENCYPART_GRANDPAR
(11,18),(18,5),-0.667104 # DEPENDENCYPART_GRANDPAR
(11,18),(18,7),-0.65574 # DEPENDENCYPART_GRANDPAR
(11,18),(18,10),-0.315506 # DEPENDENCYPART_GRANDPAR
(11,18),(18,11),-0.511163 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,18),(18,13),0.569568 # DEPENDENCYPART_GRANDPAR
(11,18),(18,15),-0.088594 # DEPENDENCYPART_GRANDPAR
(11,18),(18,16),-0.155483 # DEPENDENCYPART_GRANDPAR
(11,18),(18,17),0.0656463 # DEPENDENCYPART_GRANDPAR
(11,18),(18,19),-0.287209 # DEPENDENCYPART_GRANDPAR
(11,18),(18,20),-0.191271 # DEPENDENCYPART_GRANDPAR
(11,18),(18,21),-0.398874 # DEPENDENCYPART_GRANDPAR
(11,23),(23,7),-0.635727 # DEPENDENCYPART_GRANDPAR
(11,23),(23,20),-0.228088 # DEPENDENCYPART_GRANDPAR
(11,23),(23,21),-0.408025 # DEPENDENCYPART_GRANDPAR
(13,4),(4,1),-0.21999 # DEPENDENCYPART_GRANDPAR
(13,4),(4,2),-0.516439 # DEPENDENCYPART_GRANDPAR
(13,4),(4,3),-0.370886 # DEPENDENCYPART_GRANDPAR
(13,4),(4,5),-0.415947 # DEPENDENCYPART_GRANDPAR
(13,4),(4,7),-0.584165 # DEPENDENCYPART_GRANDPAR
(13,4),(4,10),-0.257358 # DEPENDENCYPART_GRANDPAR
(13,4),(4,11),-0.0257395 # DEPENDENCYPART_GRANDPAR
(13,4),(4,19),-0.563277 # DEPENDENCYPART_GRANDPAR
(13,5),(5,1),-0.0512053 # DEPENDENCYPART_GRANDPAR
(13,5),(5,2),-0.442373 # DEPENDENCYPART_GRANDPAR
(13,5),(5,3),-0.176578 # DEPENDENCYPART_GRANDPAR
(13,5),(5,4),-0.274359 # DEPENDENCYPART_GRANDPAR
(13,5),(5,6),-0.519043 # DEPENDENCYPART_GRANDPAR
(13,5),(5,7),-0.534398 # DEPENDENCYPART_GRANDPAR
(13,5),(5,9),-0.124531 # DEPENDENCYPART_GRANDPAR
(13,5),(5,10),-0.126861 # DEPENDENCYPART_GRANDPAR
(13,5),(5,11),-0.0400192 # DEPENDENCYPART_GRANDPAR
(13,5),(5,13),-1.04475 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,5),(5,17),-0.0511102 # DEPENDENCYPART_GRANDPAR
(13,5),(5,18),-0.417969 # DEPENDENCYPART_GRANDPAR
(13,5),(5,19),-0.546196 # DEPENDENCYPART_GRANDPAR
(13,5),(5,20),-0.317449 # DEPENDENCYPART_GRANDPAR
(13,5),(5,23),-0.511606 # DEPENDENCYPART_GRANDPAR
(13,10),(10,1),-0.252917 # DEPENDENCYPART_GRANDPAR
(13,10),(10,3),-0.438444 # DEPENDENCYPART_GRANDPAR
(13,10),(10,4),-0.490679 # DEPENDENCYPART_GRANDPAR
(13,10),(10,5),-0.705598 # DEPENDENCYPART_GRANDPAR
(13,10),(10,7),-0.509408 # DEPENDENCYPART_GRANDPAR
(13,10),(10,9),-0.139983 # DEPENDENCYPART_GRANDPAR
(13,10),(10,11),0.0023532 # DEPENDENCYPART_GRANDPAR
(13,10),(10,13),-1.0798 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,10),(10,15),-0.204717 # DEPENDENCYPART_GRANDPAR
(13,10),(10,16),-0.387387 # DEPENDENCYPART_GRANDPAR
(13,10),(10,17),-0.0861658 # DEPENDENCYPART_GRANDPAR
(13,10),(10,18),-0.47481 # DEPENDENCYPART_GRANDPAR
(13,10),(10,19),-0.556097 # DEPENDENCYPART_GRANDPAR
(13,11),(11,10),-0.293252 # DEPENDENCYPART_GRANDPAR
(13,11),(11,12),-0.0992105 # DEPENDENCYPART_GRANDPAR
(13,11),(11,13),-1.0622 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,11),(11,15),-0.237271 # DEPENDENCYPART_GRANDPAR
(13,11),(11,17),-0.068562 # DEPENDENCYPART_GRANDPAR
(13,11),(11,18),-0.459719 # DEPENDENCYPART_GRANDPAR
(13,11),(11,23),-0.536602 # DEPENDENCYPART_GRANDPAR
(13,15),(15,12),-0.499981 # DEPENDENCYPART_GRANDPAR
(13,15),(15,13),-0.539318 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,15),(15,14),0.816076 # DEPENDENCYPART_GRANDPAR
(13,15),(15,16),0.0147918 # DEPENDENCYPART_GRANDPAR
(13,15),(15,17),0.507366 # DEPENDENCYPART_GRANDPAR
(13,15),(15,18),-0.104937 # DEPENDENCYPART_GRANDPAR
(13,15),(15,19),-0.16227 # DEPENDENCYPART_GRANDPAR
(13,15),(15,20),0.0888956 # DEPENDENCYPART_GRANDPAR
(13,15),(15,21),-0.259927 # DEPENDENCYPART_GRANDPAR
(13,16),(16,13),-0.539363 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,16),(16,14),0.815847 # DEPENDENCYPART_GRANDPAR
(13,16),(16,15),0.282766 # DEPENDENCYPART_GRANDPAR
(13,16),(16,17),0.507229 # DEPENDENCYPART_GRANDPAR
(13,16),(16,18),-0.104983 # DEPENDENCYPART_GRANDPAR
(13,16),(16,19),-0.162316 # DEPENDENCYPART_GRANDPAR
(13,16),(16,20),0.08885 # DEPENDENCYPART_GRANDPAR
(13,16),(16,21),-0.260064 # DEPENDENCYPART_GRANDPAR
(13,17),(17,4),-0.8181 # DEPENDENCYPART_GRANDPAR
(13,17),(17,5),-1.04368 # DEPENDENCYPART_GRANDPAR
(13,17),(17,8),-1.22307 # DEPENDENCYPART_GRANDPAR
(13,17),(17,10),-0.730409 # DEPENDENCYPART_GRANDPAR
(13,17),(17,11),-0.613898 # DEPENDENCYPART_GRANDPAR
(13,17),(17,12),-0.559551 # DEPENDENCYPART_GRANDPAR
(13,17),(17,13),-0.507563 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,17),(17,14),0.837455 # DEPENDENCYPART_GRANDPAR
(13,17),(17,15),0.298377 # DEPENDENCYPART_GRANDPAR
(13,17),(17,16),0.115844 # DEPENDENCYPART_GRANDPAR
(13,17),(17,18),-0.0714801 # DEPENDENCYPART_GRANDPAR
(13,17),(17,19),-0.154762 # DEPENDENCYPART_GRANDPAR
(13,17),(17,20),0.0135144 # DEPENDENCYPART_GRANDPAR
(13,17),(17,21),-0.356496 # DEPENDENCYPART_GRANDPAR
(13,18),(18,3),-0.970947 # DEPENDENCYPART_GRANDPAR
(13,18),(18,5),-0.962078 # DEPENDENCYPART_GRANDPAR
(13,18),(18,7),-1.04017 # DEPENDENCYPART_GRANDPAR
(13,18),(18,10),-0.673887 # DEPENDENCYPART_GRANDPAR
(13,18),(18,11),-0.53858 # DEPENDENCYPART_GRANDPAR
(13,18),(18,13),-0.532801 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,18),(18,15),0.286673 # DEPENDENCYPART_GRANDPAR
(13,18),(18,16),0.104049 # DEPENDENCYPART_GRANDPAR
(13,18),(18,17),0.460836 # DEPENDENCYPART_GRANDPAR
(13,18),(18,19),-0.299617 # DEPENDENCYPART_GRANDPAR
(13,18),(18,20),0.0774161 # DEPENDENCYPART_GRANDPAR
(13,18),(18,21),-0.320589 # DEPENDENCYPART_GRANDPAR
(13,19),(19,1),-0.646553 # DEPENDENCYPART_GRANDPAR
(13,19),(19,3),-0.935903 # DEPENDENCYPART_GRANDPAR
(13,19),(19,4),-0.753508 # DEPENDENCYPART_GRANDPAR
(13,19),(19,5),-0.952178 # DEPENDENCYPART_GRANDPAR
(13,19),(19,7),-1.00511 # DEPENDENCYPART_GRANDPAR
(13,19),(19,9),-0.561711 # DEPENDENCYPART_GRANDPAR
(13,19),(19,10),-0.617046 # DEPENDENCYPART_GRANDPAR
(13,19),(19,11),-0.555289 # DEPENDENCYPART_GRANDPAR
(13,19),(19,13),-0.573729 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,19),(19,14),0.782624 # DEPENDENCYPART_GRANDPAR
(13,19),(19,15),0.273471 # DEPENDENCYPART_GRANDPAR
(13,19),(19,16),0.0908472 # DEPENDENCYPART_GRANDPAR
(13,19),(19,17),0.419908 # DEPENDENCYPART_GRANDPAR
(13,19),(19,18),0.0722157 # DEPENDENCYPART_GRANDPAR
(13,19),(19,20),0.274628 # DEPENDENCYPART_GRANDPAR
(13,19),(19,21),-0.0607143 # DEPENDENCYPART_GRANDPAR
(13,19),(19,23),-0.0379367 # DEPENDENCYPART_GRANDPAR
(13,20),(20,18),-0.15288 # DEPENDENCYPART_GRANDPAR
(13,20),(20,21),-0.156357 # DEPENDENCYPART_GRANDPAR
(13,20),(20,23),-0.151827 # DEPENDENCYPART_GRANDPAR
(13,21),(21,14),0.837455 # DEPENDENCYPART_GRANDPAR
(13,21),(21,15),0.301746 # DEPENDENCYPART_GRANDPAR
(13,21),(21,16),0.119214 # DEPENDENCYPART_GRANDPAR
(13,21),(21,17),0.486075 # DEPENDENCYPART_GRANDPAR
(13,21),(21,20),0.227306 # DEPENDENCYPART_GRANDPAR
(13,21),(21,22),-0.959075 # DEPENDENCYPART_GRANDPAR
(13,21),(21,23),-0.141374 # DEPENDENCYPART_GRANDPAR
(13,23),(23,7),-1.03093 # DEPENDENCYPART_GRANDPAR
(13,23),(23,20),0.179936 # DEPENDENCYPART_GRANDPAR
(13,23),(23,21),-0.369231 # DEPENDENCYPART_GRANDPAR
(15,13),(13,4),-0.339119 # DEPENDENCYPART_GRANDPAR
(15,13),(13,5),-0.642032 # DEPENDENCYPART_GRANDPAR
(15,13),(13,6),-1.05428 # DEPENDENCYPART_GRANDPAR
(15,13),(13,8),-0.889455 # DEPENDENCYPART_GRANDPAR
(15,13),(13,10),-0.306902 # DEPENDENCYPART_GRANDPAR
(15,13),(13,11),-0.40118 # DEPENDENCYPART_GRANDPAR
(15,13),(13,12),-0.737897 # DEPENDENCYPART_GRANDPAR
(15,13),(13,14),-0.271461 # DEPENDENCYPART_GRANDPAR
(15,13),(13,15),-1.37377 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,13),(13,16),-0.692609 # DEPENDENCYPART_GRANDPAR
(15,13),(13,17),-0.630554 # DEPENDENCYPART_GRANDPAR
(15,13),(13,18),-0.715077 # DEPENDENCYPART_GRANDPAR
(15,13),(13,19),-1.26885 # DEPENDENCYPART_GRANDPAR
(15,13),(13,20),-0.818541 # DEPENDENCYPART_GRANDPAR
(15,13),(13,21),-1.26514 # DEPENDENCYPART_GRANDPAR
(15,13),(13,23),-0.825895 # DEPENDENCYPART_GRANDPAR
(15,16),(16,13),-0.397381 # DEPENDENCYPART_GRANDPAR
(15,16),(16,14),-0.806721 # DEPENDENCYPART_GRANDPAR
(15,16),(16,15),-0.876316 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,16),(16,17),-0.144111 # DEPENDENCYPART_GRANDPAR
(15,16),(16,18),-0.330443 # DEPENDENCYPART_GRANDPAR
(15,16),(16,19),-0.807954 # DEPENDENCYPART_GRANDPAR
(15,16),(16,20),-0.411848 # DEPENDENCYPART_GRANDPAR
(15,16),(16,21),-0.779469 # DEPENDENCYPART_GRANDPAR
(15,17),(17,4),-0.642602 # DEPENDENCYPART_GRANDPAR
(15,17),(17,5),-1.07372 # DEPENDENCYPART_GRANDPAR
(15,17),(17,8),-1.33127 # DEPENDENCYPART_GRANDPAR
(15,17),(17,10),-0.665799 # DEPENDENCYPART_GRANDPAR
(15,17),(17,11),-0.723909 # DEPENDENCYPART_GRANDPAR
(15,17),(17,12),-1.10991 # DEPENDENCYPART_GRANDPAR
(15,17),(17,13),-0.423181 # DEPENDENCYPART_GRANDPAR
(15,17),(17,14),-0.842982 # DEPENDENCYPART_GRANDPAR
(15,17),(17,15),-0.816608 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,17),(17,16),-0.135398 # DEPENDENCYPART_GRANDPAR
(15,17),(17,18),-0.35618 # DEPENDENCYPART_GRANDPAR
(15,17),(17,19),-0.837162 # DEPENDENCYPART_GRANDPAR
(15,17),(17,20),-0.483438 # DEPENDENCYPART_GRANDPAR
(15,17),(17,21),-0.827307 # DEPENDENCYPART_GRANDPAR
(15,18),(18,3),-0.587206 # DEPENDENCYPART_GRANDPAR
(15,18),(18,5),-1.06779 # DEPENDENCYPART_GRANDPAR
(15,18),(18,7),-0.782558 # DEPENDENCYPART_GRANDPAR
(15,18),(18,10),-0.672391 # DEPENDENCYPART_GRANDPAR
(15,18),(18,11),-0.721509 # DEPENDENCYPART_GRANDPAR
(15,18),(18,13),-0.415909 # DEPENDENCYPART_GRANDPAR
(15,18),(18,15),-0.904183 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,18),(18,16),-0.223019 # DEPENDENCYPART_GRANDPAR
(15,18),(18,17),-0.150946 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),-0.95133 # DEPENDENCYPART_GRANDPAR
(15,18),(18,20),-0.444182 # DEPENDENCYPART_GRANDPAR
(15,18),(18,21),-0.815769 # DEPENDENCYPART_GRANDPAR
(15,19),(19,1),-0.797555 # DEPENDENCYPART_GRANDPAR
(15,19),(19,3),-0.512675 # DEPENDENCYPART_GRANDPAR
(15,19),(19,4),-0.607809 # DEPENDENCYPART_GRANDPAR
(15,19),(19,5),-1.02207 # DEPENDENCYPART_GRANDPAR
(15,19),(19,7),-0.708016 # DEPENDENCYPART_GRANDPAR
(15,19),(19,9),-0.744381 # DEPENDENCYPART_GRANDPAR
(15,19),(19,10),-0.588732 # DEPENDENCYPART_GRANDPAR
(15,19),(19,11),-0.701544 # DEPENDENCYPART_GRANDPAR
(15,19),(19,13),-0.341367 # DEPENDENCYPART_GRANDPAR
(15,19),(19,14),-0.797472 # DEPENDENCYPART_GRANDPAR
(15,19),(19,15),-0.886905 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,19),(19,16),-0.20574 # DEPENDENCYPART_GRANDPAR
(15,19),(19,17),-0.166524 # DEPENDENCYPART_GRANDPAR
