# _root_ Η εταιρεία αυτή στη Black Country στο Ηνωμένο Βασίλειο απασχολεί 80 άτομα , δηλαδή 80 θέσεις εργασίες για τις οποίες υπάρχει μεγάλη ανάγκη , και συμμορφώνεται με όλες τις κοινωνικές προδιαγραφές της νομοθεσίας του Ηνωμένου Βασιλείου .
#goldHeads=2,10,2,2,6,4,6,9,7,25,12,14,14,10,16,14,16,21,20,18,16,23,21,25,0,25,26,31,31,31,27,33,31,36,36,33,0,
#predictedHeads=2,10,2,2,6,4,2,9,7,0,12,10,14,10,16,17,10,21,20,18,25,23,21,25,0,25,26,31,31,31,27,33,31,36,36,33,0,
(2,8),(2,14),-0.00289877 # DEPENDENCYPART_SIBL
(2,8),(2,18),0.0109636 # DEPENDENCYPART_SIBL
(2,8),(2,25),-0.102049 # DEPENDENCYPART_SIBL
(2,9),(2,10),0.00770812 # DEPENDENCYPART_SIBL
(2,9),(2,14),0.0650747 # DEPENDENCYPART_SIBL
(2,9),(2,18),-0.00591716 # DEPENDENCYPART_SIBL
(2,9),(2,25),-0.173877 # DEPENDENCYPART_SIBL
(2,10),(2,14),0.0614954 # DEPENDENCYPART_SIBL
(2,10),(2,18),0.0433127 # DEPENDENCYPART_SIBL
(2,10),(2,25),-0.0730856 # DEPENDENCYPART_SIBL
(2,14),(2,18),0.0408487 # DEPENDENCYPART_SIBL
(2,14),(2,25),0.0226324 # DEPENDENCYPART_SIBL
(2,18),(2,25),-0.0862892 # DEPENDENCYPART_SIBL
(4,5),(4,6),-0.0114581 # DEPENDENCYPART_SIBL
(5,6),(5,7),0.101428 # DEPENDENCYPART_SIBL
(6,5),(6,7),-0.0316806 # DEPENDENCYPART_SIBL
(6,5),(6,9),-0.00259892 # DEPENDENCYPART_SIBL
(6,5),(6,10),-0.0160555 # DEPENDENCYPART_SIBL
(6,7),(6,9),-0.0191755 # DEPENDENCYPART_SIBL
(6,7),(6,10),-0.0254327 # DEPENDENCYPART_SIBL
(6,9),(6,10),-0.004862 # DEPENDENCYPART_SIBL
(7,8),(7,9),-0.169201 # DEPENDENCYPART_SIBL
(7,8),(7,10),-0.0624788 # DEPENDENCYPART_SIBL
(7,9),(7,10),-0.227357 # DEPENDENCYPART_SIBL
(8,2),(8,9),0.075845 # DEPENDENCYPART_SIBL
(8,2),(8,11),-0.0239646 # DEPENDENCYPART_SIBL
(8,9),(8,11),0.0172178 # DEPENDENCYPART_SIBL
(9,1),(9,2),0.122366 # DEPENDENCYPART_SIBL
(9,1),(9,3),0.164186 # DEPENDENCYPART_SIBL
(9,1),(9,7),0.0695937 # DEPENDENCYPART_SIBL
(9,1),(9,8),0.0532908 # DEPENDENCYPART_SIBL
(9,1),(9,10),0.0198612 # DEPENDENCYPART_SIBL
(9,1),(9,11),0.122528 # DEPENDENCYPART_SIBL
(9,1),(9,12),-0.000715403 # DEPENDENCYPART_SIBL
(9,1),(9,15),0.122528 # DEPENDENCYPART_SIBL
(9,2),(9,3),0.0229 # DEPENDENCYPART_SIBL
(9,2),(9,7),0.0155094 # DEPENDENCYPART_SIBL
(9,2),(9,8),0.0172507 # DEPENDENCYPART_SIBL
(9,2),(9,10),-0.000148604 # DEPENDENCYPART_SIBL
(9,2),(9,11),-0.0336902 # DEPENDENCYPART_SIBL
(9,2),(9,12),0.00963085 # DEPENDENCYPART_SIBL
(9,2),(9,15),-0.0336902 # DEPENDENCYPART_SIBL
(9,3),(9,7),0.0261106 # DEPENDENCYPART_SIBL
(9,3),(9,8),0.0154459 # DEPENDENCYPART_SIBL
(9,3),(9,10),-0.0197065 # DEPENDENCYPART_SIBL
(9,3),(9,11),-0.0147586 # DEPENDENCYPART_SIBL
(9,3),(9,12),-0.0415461 # DEPENDENCYPART_SIBL
(9,3),(9,15),-0.0147586 # DEPENDENCYPART_SIBL
(9,7),(9,8),0.00298 # DEPENDENCYPART_SIBL
(9,7),(9,10),-0.0316485 # DEPENDENCYPART_SIBL
(9,7),(9,11),-0.015613 # DEPENDENCYPART_SIBL
(9,7),(9,12),-0.0342908 # DEPENDENCYPART_SIBL
(9,7),(9,15),-0.015613 # DEPENDENCYPART_SIBL
(9,8),(9,10),0.00773604 # DEPENDENCYPART_SIBL
(9,8),(9,11),-0.0309573 # DEPENDENCYPART_SIBL
(9,8),(9,12),0.0166331 # DEPENDENCYPART_SIBL
(9,8),(9,15),-0.0309573 # DEPENDENCYPART_SIBL
(9,10),(9,11),0.029084 # DEPENDENCYPART_SIBL
(9,10),(9,12),0.0289137 # DEPENDENCYPART_SIBL
(9,10),(9,15),0.029084 # DEPENDENCYPART_SIBL
(9,11),(9,12),0.0212233 # DEPENDENCYPART_SIBL
(9,11),(9,15),0.0214678 # DEPENDENCYPART_SIBL
(9,12),(9,15),0.0476312 # DEPENDENCYPART_SIBL
(10,2),(10,3),-0.172611 # DEPENDENCYPART_SIBL
(10,2),(10,4),-0.0313444 # DEPENDENCYPART_SIBL
(10,2),(10,5),-0.0696428 # DEPENDENCYPART_SIBL
(10,2),(10,6),-0.0696428 # DEPENDENCYPART_SIBL
(10,2),(10,7),-0.0295154 # DEPENDENCYPART_SIBL
(10,2),(10,8),-0.0575749 # DEPENDENCYPART_SIBL
(10,2),(10,9),-0.179826 # DEPENDENCYPART_SIBL
(10,2),(10,11),-0.0226401 # DEPENDENCYPART_SIBL
(10,2),(10,12),-0.00592149 # DEPENDENCYPART_SIBL
(10,2),(10,13),-0.00387692 # DEPENDENCYPART_SIBL
(10,2),(10,14),0.0406441 # DEPENDENCYPART_SIBL
(10,2),(10,15),-0.0226401 # DEPENDENCYPART_SIBL
(10,2),(10,16),-0.00259107 # DEPENDENCYPART_SIBL
(10,2),(10,17),-0.0019345 # DEPENDENCYPART_SIBL
(10,2),(10,18),0.0330882 # DEPENDENCYPART_SIBL
(10,2),(10,23),-0.00665594 # DEPENDENCYPART_SIBL
(10,2),(10,24),-0.00387692 # DEPENDENCYPART_SIBL
(10,2),(10,25),-0.00665505 # DEPENDENCYPART_SIBL
(10,2),(10,26),-0.0058958 # DEPENDENCYPART_SIBL
(10,2),(10,27),0.0146303 # DEPENDENCYPART_SIBL
(10,2),(10,31),0.0105798 # DEPENDENCYPART_SIBL
(10,2),(10,33),-0.00490359 # DEPENDENCYPART_SIBL
(10,2),(10,36),-0.00709012 # DEPENDENCYPART_SIBL
(10,3),(10,4),-0.00737719 # DEPENDENCYPART_SIBL
(10,3),(10,5),-0.028142 # DEPENDENCYPART_SIBL
(10,3),(10,6),-0.028142 # DEPENDENCYPART_SIBL
(10,3),(10,7),-0.0251877 # DEPENDENCYPART_SIBL
(10,3),(10,8),-0.0408214 # DEPENDENCYPART_SIBL
(10,3),(10,9),-0.0648728 # DEPENDENCYPART_SIBL
(10,3),(10,11),-0.0819145 # DEPENDENCYPART_SIBL
(10,3),(10,12),-0.0995365 # DEPENDENCYPART_SIBL
(10,3),(10,13),-0.0488935 # DEPENDENCYPART_SIBL
(10,3),(10,14),-0.000613973 # DEPENDENCYPART_SIBL
(10,3),(10,15),-0.0819145 # DEPENDENCYPART_SIBL
(10,3),(10,16),-0.0933634 # DEPENDENCYPART_SIBL
(10,3),(10,17),-0.0964908 # DEPENDENCYPART_SIBL
(10,3),(10,18),-0.133341 # DEPENDENCYPART_SIBL
(10,3),(10,23),-0.101249 # DEPENDENCYPART_SIBL
(10,3),(10,24),-0.0488935 # DEPENDENCYPART_SIBL
(10,3),(10,25),-0.0757337 # DEPENDENCYPART_SIBL
(10,3),(10,26),-0.111146 # DEPENDENCYPART_SIBL
(10,3),(10,27),-0.178402 # DEPENDENCYPART_SIBL
(10,3),(10,31),-0.0931388 # DEPENDENCYPART_SIBL
(10,3),(10,33),-0.0991129 # DEPENDENCYPART_SIBL
(10,3),(10,36),-0.0989745 # DEPENDENCYPART_SIBL
(10,4),(10,5),-0.00560726 # DEPENDENCYPART_SIBL
(10,4),(10,6),-0.00560726 # DEPENDENCYPART_SIBL
(10,4),(10,7),-0.018062 # DEPENDENCYPART_SIBL
(10,4),(10,8),0.010298 # DEPENDENCYPART_SIBL
(10,4),(10,9),0.00440777 # DEPENDENCYPART_SIBL
(10,4),(10,11),-0.0132035 # DEPENDENCYPART_SIBL
(10,4),(10,12),0.0018583 # DEPENDENCYPART_SIBL
(10,4),(10,13),0.0281687 # DEPENDENCYPART_SIBL
(10,4),(10,14),0.0371447 # DEPENDENCYPART_SIBL
(10,4),(10,15),-0.0132035 # DEPENDENCYPART_SIBL
(10,4),(10,16),0.00300035 # DEPENDENCYPART_SIBL
(10,4),(10,17),0.00287919 # DEPENDENCYPART_SIBL
(10,4),(10,18),-0.0178595 # DEPENDENCYPART_SIBL
(10,4),(10,23),-0.00187923 # DEPENDENCYPART_SIBL
(10,4),(10,24),0.0281687 # DEPENDENCYPART_SIBL
(10,4),(10,25),-0.000517088 # DEPENDENCYPART_SIBL
(10,4),(10,26),0.00199654 # DEPENDENCYPART_SIBL
(10,4),(10,27),-0.0315134 # DEPENDENCYPART_SIBL
(10,4),(10,31),0.0122823 # DEPENDENCYPART_SIBL
(10,4),(10,33),0.000294977 # DEPENDENCYPART_SIBL
(10,4),(10,36),0.000395813 # DEPENDENCYPART_SIBL
(10,5),(10,6),0.00417546 # DEPENDENCYPART_SIBL
(10,5),(10,7),-0.0104055 # DEPENDENCYPART_SIBL
(10,5),(10,8),-0.0163349 # DEPENDENCYPART_SIBL
(10,5),(10,9),-0.0258463 # DEPENDENCYPART_SIBL
(10,5),(10,11),-0.021478 # DEPENDENCYPART_SIBL
(10,5),(10,12),-0.0106861 # DEPENDENCYPART_SIBL
(10,5),(10,13),-0.0137745 # DEPENDENCYPART_SIBL
(10,5),(10,14),0.0143785 # DEPENDENCYPART_SIBL
(10,5),(10,15),-0.021478 # DEPENDENCYPART_SIBL
(10,5),(10,16),-0.00807686 # DEPENDENCYPART_SIBL
(10,5),(10,17),-0.00860553 # DEPENDENCYPART_SIBL
(10,5),(10,18),-0.0626056 # DEPENDENCYPART_SIBL
(10,5),(10,23),-0.00970513 # DEPENDENCYPART_SIBL
(10,5),(10,24),-0.0137745 # DEPENDENCYPART_SIBL
(10,5),(10,25),-0.0138693 # DEPENDENCYPART_SIBL
(10,5),(10,26),-0.0378908 # DEPENDENCYPART_SIBL
(10,5),(10,27),-0.0657178 # DEPENDENCYPART_SIBL
(10,5),(10,31),-0.00742528 # DEPENDENCYPART_SIBL
(10,5),(10,33),-0.01119 # DEPENDENCYPART_SIBL
(10,5),(10,36),-0.0110892 # DEPENDENCYPART_SIBL
(10,6),(10,7),-0.0104055 # DEPENDENCYPART_SIBL
(10,6),(10,8),-0.0163349 # DEPENDENCYPART_SIBL
(10,6),(10,9),-0.0258463 # DEPENDENCYPART_SIBL
(10,6),(10,11),-0.021478 # DEPENDENCYPART_SIBL
(10,6),(10,12),-0.0106861 # DEPENDENCYPART_SIBL
(10,6),(10,13),-0.0137745 # DEPENDENCYPART_SIBL
(10,6),(10,14),0.0143785 # DEPENDENCYPART_SIBL
(10,6),(10,15),-0.021478 # DEPENDENCYPART_SIBL
(10,6),(10,16),-0.00807686 # DEPENDENCYPART_SIBL
(10,6),(10,17),-0.00860553 # DEPENDENCYPART_SIBL
(10,6),(10,18),-0.0626056 # DEPENDENCYPART_SIBL
(10,6),(10,23),-0.00970513 # DEPENDENCYPART_SIBL
(10,6),(10,24),-0.0137745 # DEPENDENCYPART_SIBL
(10,6),(10,25),-0.0138693 # DEPENDENCYPART_SIBL
(10,6),(10,26),-0.0378908 # DEPENDENCYPART_SIBL
(10,6),(10,27),-0.0657178 # DEPENDENCYPART_SIBL
(10,6),(10,31),-0.00742528 # DEPENDENCYPART_SIBL
(10,6),(10,33),-0.01119 # DEPENDENCYPART_SIBL
(10,6),(10,36),-0.0110892 # DEPENDENCYPART_SIBL
(10,7),(10,8),-0.00332656 # DEPENDENCYPART_SIBL
(10,7),(10,9),0.00211124 # DEPENDENCYPART_SIBL
(10,7),(10,11),-0.0124477 # DEPENDENCYPART_SIBL
(10,7),(10,12),0.0137677 # DEPENDENCYPART_SIBL
(10,7),(10,13),0.00543321 # DEPENDENCYPART_SIBL
(10,7),(10,14),0.0325224 # DEPENDENCYPART_SIBL
(10,7),(10,15),-0.0124477 # DEPENDENCYPART_SIBL
(10,7),(10,16),0.0149667 # DEPENDENCYPART_SIBL
(10,7),(10,17),0.0148455 # DEPENDENCYPART_SIBL
(10,7),(10,18),-0.00786006 # DEPENDENCYPART_SIBL
(10,7),(10,23),0.0100871 # DEPENDENCYPART_SIBL
(10,7),(10,24),0.00543321 # DEPENDENCYPART_SIBL
(10,7),(10,25),-0.00504155 # DEPENDENCYPART_SIBL
(10,7),(10,26),-0.0222493 # DEPENDENCYPART_SIBL
(10,7),(10,27),-0.0130342 # DEPENDENCYPART_SIBL
(10,7),(10,31),0.0242485 # DEPENDENCYPART_SIBL
(10,7),(10,33),0.0122613 # DEPENDENCYPART_SIBL
(10,7),(10,36),0.0123621 # DEPENDENCYPART_SIBL
(10,8),(10,9),-0.0555576 # DEPENDENCYPART_SIBL
(10,8),(10,11),-0.0223994 # DEPENDENCYPART_SIBL
(10,8),(10,12),0.00421279 # DEPENDENCYPART_SIBL
(10,8),(10,13),0.00710998 # DEPENDENCYPART_SIBL
(10,8),(10,14),0.0140086 # DEPENDENCYPART_SIBL
(10,8),(10,15),-0.0223994 # DEPENDENCYPART_SIBL
(10,8),(10,16),0.00432815 # DEPENDENCYPART_SIBL
(10,8),(10,17),0.0038645 # DEPENDENCYPART_SIBL
(10,8),(10,18),0.0114421 # DEPENDENCYPART_SIBL
(10,8),(10,23),-0.000890297 # DEPENDENCYPART_SIBL
(10,8),(10,24),0.00710998 # DEPENDENCYPART_SIBL
(10,8),(10,25),-0.00840329 # DEPENDENCYPART_SIBL
(10,8),(10,26),-0.0201952 # DEPENDENCYPART_SIBL
(10,8),(10,27),0.0215496 # DEPENDENCYPART_SIBL
(10,8),(10,31),0.00723517 # DEPENDENCYPART_SIBL
(10,8),(10,33),0.00100566 # DEPENDENCYPART_SIBL
(10,8),(10,36),0.00106678 # DEPENDENCYPART_SIBL
(10,9),(10,11),-0.0251778 # DEPENDENCYPART_SIBL
(10,9),(10,12),-0.0119082 # DEPENDENCYPART_SIBL
(10,9),(10,13),-0.00458213 # DEPENDENCYPART_SIBL
(10,9),(10,14),0.0381129 # DEPENDENCYPART_SIBL
(10,9),(10,15),-0.0251778 # DEPENDENCYPART_SIBL
(10,9),(10,16),-0.00857776 # DEPENDENCYPART_SIBL
(10,9),(10,17),-0.0079212 # DEPENDENCYPART_SIBL
(10,9),(10,18),0.0279619 # DEPENDENCYPART_SIBL
(10,9),(10,23),-0.0126426 # DEPENDENCYPART_SIBL
(10,9),(10,24),-0.00458213 # DEPENDENCYPART_SIBL
(10,9),(10,25),-0.00895803 # DEPENDENCYPART_SIBL
(10,9),(10,26),-0.00820415 # DEPENDENCYPART_SIBL
(10,9),(10,27),0.00950363 # DEPENDENCYPART_SIBL
(10,9),(10,31),0.00459315 # DEPENDENCYPART_SIBL
(10,9),(10,33),-0.0108903 # DEPENDENCYPART_SIBL
(10,9),(10,36),-0.0130768 # DEPENDENCYPART_SIBL
(10,11),(10,12),-0.0372187 # DEPENDENCYPART_SIBL
(10,11),(10,13),-0.0190673 # DEPENDENCYPART_SIBL
(10,11),(10,14),-0.00541246 # DEPENDENCYPART_SIBL
(10,11),(10,15),-0.0126732 # DEPENDENCYPART_SIBL
(10,11),(10,16),-0.0402044 # DEPENDENCYPART_SIBL
(10,11),(10,17),-0.040096 # DEPENDENCYPART_SIBL
(10,11),(10,18),0.00781345 # DEPENDENCYPART_SIBL
(10,11),(10,23),-0.0375449 # DEPENDENCYPART_SIBL
(10,11),(10,24),-0.0190673 # DEPENDENCYPART_SIBL
(10,11),(10,25),-0.0851758 # DEPENDENCYPART_SIBL
(10,11),(10,26),-0.0149882 # DEPENDENCYPART_SIBL
(10,11),(10,27),0.00785966 # DEPENDENCYPART_SIBL
(10,11),(10,31),-0.0447211 # DEPENDENCYPART_SIBL
(10,11),(10,33),-0.0399325 # DEPENDENCYPART_SIBL
(10,11),(10,36),-0.0399098 # DEPENDENCYPART_SIBL
(10,12),(10,13),-0.00355755 # DEPENDENCYPART_SIBL
(10,12),(10,14),0.0248613 # DEPENDENCYPART_SIBL
(10,12),(10,15),-0.00184864 # DEPENDENCYPART_SIBL
(10,12),(10,16),-0.221361 # DEPENDENCYPART_SIBL
(10,12),(10,17),-0.220864 # DEPENDENCYPART_SIBL
(10,12),(10,18),-0.0127594 # DEPENDENCYPART_SIBL
(10,12),(10,23),-0.218312 # DEPENDENCYPART_SIBL
(10,12),(10,24),-0.00355755 # DEPENDENCYPART_SIBL
(10,12),(10,25),-0.201028 # DEPENDENCYPART_SIBL
(10,12),(10,26),-0.0242057 # DEPENDENCYPART_SIBL
(10,12),(10,27),0.0146522 # DEPENDENCYPART_SIBL
(10,12),(10,31),-0.226278 # DEPENDENCYPART_SIBL
(10,12),(10,33),-0.220718 # DEPENDENCYPART_SIBL
(10,12),(10,36),-0.220681 # DEPENDENCYPART_SIBL
(10,13),(10,14),-0.00138619 # DEPENDENCYPART_SIBL
(10,13),(10,15),0.0254374 # DEPENDENCYPART_SIBL
(10,13),(10,16),0.00406106 # DEPENDENCYPART_SIBL
(10,13),(10,17),0.00417957 # DEPENDENCYPART_SIBL
(10,13),(10,18),0.00258956 # DEPENDENCYPART_SIBL
(10,13),(10,23),0.00673069 # DEPENDENCYPART_SIBL
(10,13),(10,24),0.019737 # DEPENDENCYPART_SIBL
(10,13),(10,25),-0.0357273 # DEPENDENCYPART_SIBL
(10,13),(10,26),-0.00588399 # DEPENDENCYPART_SIBL
(10,13),(10,27),0.033281 # DEPENDENCYPART_SIBL
(10,13),(10,31),-0.000655676 # DEPENDENCYPART_SIBL
(10,13),(10,33),0.004343 # DEPENDENCYPART_SIBL
(10,13),(10,36),0.00436572 # DEPENDENCYPART_SIBL
(10,14),(10,15),-0.00550555 # DEPENDENCYPART_SIBL
(10,14),(10,16),0.0100188 # DEPENDENCYPART_SIBL
(10,14),(10,17),0.00983964 # DEPENDENCYPART_SIBL
(10,14),(10,18),0.0513885 # DEPENDENCYPART_SIBL
(10,14),(10,23),0.0175023 # DEPENDENCYPART_SIBL
(10,14),(10,24),-0.00273298 # DEPENDENCYPART_SIBL
(10,14),(10,25),-0.0379696 # DEPENDENCYPART_SIBL
(10,14),(10,26),0.0112902 # DEPENDENCYPART_SIBL
(10,14),(10,27),0.0106329 # DEPENDENCYPART_SIBL
(10,14),(10,31),0.00237092 # DEPENDENCYPART_SIBL
(10,14),(10,33),0.0103495 # DEPENDENCYPART_SIBL
(10,14),(10,36),0.0103991 # DEPENDENCYPART_SIBL
(10,15),(10,16),-0.0402044 # DEPENDENCYPART_SIBL
(10,15),(10,17),-0.040096 # DEPENDENCYPART_SIBL
(10,15),(10,18),0.00781345 # DEPENDENCYPART_SIBL
(10,15),(10,23),-0.0375449 # DEPENDENCYPART_SIBL
(10,15),(10,24),-0.0190673 # DEPENDENCYPART_SIBL
(10,15),(10,25),-0.0851758 # DEPENDENCYPART_SIBL
(10,15),(10,26),-0.0149882 # DEPENDENCYPART_SIBL
(10,15),(10,27),0.00785966 # DEPENDENCYPART_SIBL
(10,15),(10,31),-0.0447211 # DEPENDENCYPART_SIBL
(10,15),(10,33),-0.0399325 # DEPENDENCYPART_SIBL
(10,15),(10,36),-0.0399098 # DEPENDENCYPART_SIBL
(10,16),(10,17),-0.22375 # DEPENDENCYPART_SIBL
(10,16),(10,18),-0.0135241 # DEPENDENCYPART_SIBL
(10,16),(10,23),-0.221199 # DEPENDENCYPART_SIBL
(10,16),(10,24),-0.011047 # DEPENDENCYPART_SIBL
(10,16),(10,25),-0.200228 # DEPENDENCYPART_SIBL
(10,16),(10,26),-0.0325461 # DEPENDENCYPART_SIBL
(10,16),(10,27),0.0139738 # DEPENDENCYPART_SIBL
(10,16),(10,31),-0.229165 # DEPENDENCYPART_SIBL
(10,16),(10,33),-0.223604 # DEPENDENCYPART_SIBL
(10,16),(10,36),-0.223567 # DEPENDENCYPART_SIBL
(10,17),(10,18),-0.00997408 # DEPENDENCYPART_SIBL
(10,17),(10,23),-0.221303 # DEPENDENCYPART_SIBL
(10,17),(10,24),-0.00874097 # DEPENDENCYPART_SIBL
(10,17),(10,25),-0.200383 # DEPENDENCYPART_SIBL
(10,17),(10,26),-0.0326858 # DEPENDENCYPART_SIBL
(10,17),(10,27),0.0175238 # DEPENDENCYPART_SIBL
(10,17),(10,31),-0.229269 # DEPENDENCYPART_SIBL
(10,17),(10,33),-0.223709 # DEPENDENCYPART_SIBL
(10,17),(10,36),-0.223672 # DEPENDENCYPART_SIBL
(10,18),(10,23),-0.00754426 # DEPENDENCYPART_SIBL
(10,18),(10,24),-0.0121943 # DEPENDENCYPART_SIBL
(10,18),(10,25),-0.177591 # DEPENDENCYPART_SIBL
(10,18),(10,26),0.00522982 # DEPENDENCYPART_SIBL
(10,18),(10,27),-0.0727648 # DEPENDENCYPART_SIBL
(10,18),(10,31),-0.020365 # DEPENDENCYPART_SIBL
(10,18),(10,33),-0.00993189 # DEPENDENCYPART_SIBL
(10,18),(10,36),-0.00990922 # DEPENDENCYPART_SIBL
(10,23),(10,24),-0.0132858 # DEPENDENCYPART_SIBL
(10,23),(10,25),-0.202949 # DEPENDENCYPART_SIBL
(10,23),(10,26),-0.0385524 # DEPENDENCYPART_SIBL
(10,23),(10,27),0.0117141 # DEPENDENCYPART_SIBL
(10,23),(10,31),-0.228264 # DEPENDENCYPART_SIBL
(10,23),(10,33),-0.222703 # DEPENDENCYPART_SIBL
(10,23),(10,36),-0.222666 # DEPENDENCYPART_SIBL
(10,24),(10,25),-0.0357273 # DEPENDENCYPART_SIBL
(10,24),(10,26),-0.00588399 # DEPENDENCYPART_SIBL
(10,24),(10,27),0.033281 # DEPENDENCYPART_SIBL
(10,24),(10,31),-0.000655676 # DEPENDENCYPART_SIBL
(10,24),(10,33),0.004343 # DEPENDENCYPART_SIBL
(10,24),(10,36),0.00436572 # DEPENDENCYPART_SIBL
(10,25),(10,26),-0.0054231 # DEPENDENCYPART_SIBL
(10,25),(10,27),0.0199942 # DEPENDENCYPART_SIBL
(10,25),(10,31),-0.0157142 # DEPENDENCYPART_SIBL
(10,25),(10,33),-0.0109021 # DEPENDENCYPART_SIBL
(10,25),(10,36),-0.0108794 # DEPENDENCYPART_SIBL
(10,26),(10,27),0.0123793 # DEPENDENCYPART_SIBL
(10,26),(10,31),-0.0693214 # DEPENDENCYPART_SIBL
(10,26),(10,33),-0.0645301 # DEPENDENCYPART_SIBL
(10,26),(10,36),-0.0645075 # DEPENDENCYPART_SIBL
(10,27),(10,31),-0.0372741 # DEPENDENCYPART_SIBL
(10,27),(10,33),-0.0221676 # DEPENDENCYPART_SIBL
(10,27),(10,36),-0.0221449 # DEPENDENCYPART_SIBL
(10,31),(10,33),-0.232791 # DEPENDENCYPART_SIBL
(10,31),(10,36),-0.232754 # DEPENDENCYPART_SIBL
(10,33),(10,36),-0.225661 # DEPENDENCYPART_SIBL
(11,9),(11,10),0.0263048 # DEPENDENCYPART_SIBL
(11,9),(11,12),0.0183037 # DEPENDENCYPART_SIBL
(11,10),(11,12),0.00274851 # DEPENDENCYPART_SIBL
(12,8),(12,9),0.0251247 # DEPENDENCYPART_SIBL
(12,8),(12,10),0.0149059 # DEPENDENCYPART_SIBL
(12,8),(12,11),0.0195226 # DEPENDENCYPART_SIBL
(12,8),(12,13),-0.0218781 # DEPENDENCYPART_SIBL
(12,8),(12,14),-0.0105198 # DEPENDENCYPART_SIBL
(12,8),(12,15),-0.0283075 # DEPENDENCYPART_SIBL
(12,8),(12,16),0.00673563 # DEPENDENCYPART_SIBL
(12,8),(12,17),0.00677549 # DEPENDENCYPART_SIBL
(12,8),(12,18),0.0141857 # DEPENDENCYPART_SIBL
(12,8),(12,21),0.00197879 # DEPENDENCYPART_SIBL
(12,9),(12,10),0.0386297 # DEPENDENCYPART_SIBL
(12,9),(12,11),0.00440385 # DEPENDENCYPART_SIBL
(12,9),(12,13),0.010104 # DEPENDENCYPART_SIBL
(12,9),(12,14),-0.0126454 # DEPENDENCYPART_SIBL
(12,9),(12,15),-0.0337041 # DEPENDENCYPART_SIBL
(12,9),(12,16),0.00117923 # DEPENDENCYPART_SIBL
(12,9),(12,17),0.00194071 # DEPENDENCYPART_SIBL
(12,9),(12,18),-0.00320563 # DEPENDENCYPART_SIBL
(12,9),(12,21),-0.00889778 # DEPENDENCYPART_SIBL
(12,10),(12,11),-0.00191301 # DEPENDENCYPART_SIBL
(12,10),(12,13),-0.0290719 # DEPENDENCYPART_SIBL
(12,10),(12,14),0.0156697 # DEPENDENCYPART_SIBL
(12,10),(12,15),0.000193166 # DEPENDENCYPART_SIBL
(12,10),(12,16),-0.00559798 # DEPENDENCYPART_SIBL
(12,10),(12,17),-0.00640864 # DEPENDENCYPART_SIBL
(12,10),(12,18),-0.0159538 # DEPENDENCYPART_SIBL
(12,10),(12,21),0.084951 # DEPENDENCYPART_SIBL
(12,11),(12,13),-0.0171265 # DEPENDENCYPART_SIBL
(12,11),(12,14),-0.00371428 # DEPENDENCYPART_SIBL
(12,11),(12,15),0.0495546 # DEPENDENCYPART_SIBL
(12,11),(12,16),-0.00985987 # DEPENDENCYPART_SIBL
(12,11),(12,17),-0.00985039 # DEPENDENCYPART_SIBL
(12,11),(12,18),-0.0318459 # DEPENDENCYPART_SIBL
(12,11),(12,21),-0.0163398 # DEPENDENCYPART_SIBL
(12,13),(12,14),0.0842526 # DEPENDENCYPART_SIBL
(12,13),(12,15),0.0318038 # DEPENDENCYPART_SIBL
(12,13),(12,16),0.0601662 # DEPENDENCYPART_SIBL
(12,13),(12,17),0.0601762 # DEPENDENCYPART_SIBL
(12,13),(12,18),0.00265341 # DEPENDENCYPART_SIBL
(12,13),(12,21),0.0103495 # DEPENDENCYPART_SIBL
(12,14),(12,15),0.0218561 # DEPENDENCYPART_SIBL
(12,14),(12,16),0.0428427 # DEPENDENCYPART_SIBL
(12,14),(12,17),0.0427407 # DEPENDENCYPART_SIBL
(12,14),(12,18),0.0410116 # DEPENDENCYPART_SIBL
(12,14),(12,21),0.0183643 # DEPENDENCYPART_SIBL
(12,15),(12,16),0.0161424 # DEPENDENCYPART_SIBL
(12,15),(12,17),0.0161424 # DEPENDENCYPART_SIBL
(12,15),(12,18),0.0202515 # DEPENDENCYPART_SIBL
(12,15),(12,21),0.00334793 # DEPENDENCYPART_SIBL
(12,16),(12,17),-0.122507 # DEPENDENCYPART_SIBL
(12,16),(12,18),-0.00596797 # DEPENDENCYPART_SIBL
(12,16),(12,21),0.00151743 # DEPENDENCYPART_SIBL
(12,17),(12,18),-0.004111 # DEPENDENCYPART_SIBL
(12,17),(12,21),0.00152474 # DEPENDENCYPART_SIBL
(12,18),(12,21),0.00204796 # DEPENDENCYPART_SIBL
(13,2),(13,4),-0.0363146 # DEPENDENCYPART_SIBL
(13,2),(13,7),-0.0346298 # DEPENDENCYPART_SIBL
(13,2),(13,8),-0.0200028 # DEPENDENCYPART_SIBL
(13,2),(13,9),-0.00374819 # DEPENDENCYPART_SIBL
(13,2),(13,11),-0.011765 # DEPENDENCYPART_SIBL
(13,2),(13,12),-0.00492117 # DEPENDENCYPART_SIBL
(13,2),(13,14),0.0501261 # DEPENDENCYPART_SIBL
(13,2),(13,15),0.0847065 # DEPENDENCYPART_SIBL
(13,2),(13,16),0.216165 # DEPENDENCYPART_SIBL
(13,2),(13,17),0.216908 # DEPENDENCYPART_SIBL
(13,2),(13,22),0.0223615 # DEPENDENCYPART_SIBL
(13,2),(13,23),0.21696 # DEPENDENCYPART_SIBL
