# _root_ Λυπάμαι πολύ , κύριε Ύπατε Εκπρόσωπε , που δεν μπορώ να συμμεριστώ ούτε καν τη μετριασμένη αισιοδοξία σας .
#goldHeads=0,1,6,6,6,1,6,1,10,8,12,10,12,12,17,17,12,17,0,
#predictedHeads=0,1,1,6,6,1,10,10,10,6,12,10,12,13,17,17,12,17,0,
(6,4),(4,2),-0.148866 # DEPENDENCYPART_GRANDPAR
(6,4),(4,3),-0.285611 # DEPENDENCYPART_GRANDPAR
(6,4),(4,5),-0.54446 # DEPENDENCYPART_GRANDPAR
(6,4),(4,6),-1.67095 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,4),(4,7),-0.315759 # DEPENDENCYPART_GRANDPAR
(6,4),(4,10),-1.39376 # DEPENDENCYPART_GRANDPAR
(6,4),(4,12),-1.47221 # DEPENDENCYPART_GRANDPAR
(6,4),(4,13),-0.68177 # DEPENDENCYPART_GRANDPAR
(6,4),(4,14),-0.838714 # DEPENDENCYPART_GRANDPAR
(6,4),(4,17),-1.66862 # DEPENDENCYPART_GRANDPAR
(6,4),(4,19),-0.814974 # DEPENDENCYPART_GRANDPAR
(6,5),(5,2),-0.0971351 # DEPENDENCYPART_GRANDPAR
(6,5),(5,3),-0.310739 # DEPENDENCYPART_GRANDPAR
(6,5),(5,4),-0.152234 # DEPENDENCYPART_GRANDPAR
(6,5),(5,6),-1.60577 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,5),(5,7),-0.265477 # DEPENDENCYPART_GRANDPAR
(6,5),(5,10),-1.30767 # DEPENDENCYPART_GRANDPAR
(6,5),(5,13),-0.644555 # DEPENDENCYPART_GRANDPAR
(6,7),(7,1),-1.17587 # DEPENDENCYPART_GRANDPAR
(6,7),(7,2),-0.532902 # DEPENDENCYPART_GRANDPAR
(6,7),(7,3),-0.680433 # DEPENDENCYPART_GRANDPAR
(6,7),(7,4),-0.749422 # DEPENDENCYPART_GRANDPAR
(6,7),(7,5),-1.0427 # DEPENDENCYPART_GRANDPAR
(6,7),(7,6),-1.02926 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,7),(7,8),0.44385 # DEPENDENCYPART_GRANDPAR
(6,7),(7,10),-1.05609 # DEPENDENCYPART_GRANDPAR
(6,7),(7,12),-1.13413 # DEPENDENCYPART_GRANDPAR
(6,7),(7,13),-0.232121 # DEPENDENCYPART_GRANDPAR
(6,7),(7,14),-0.407684 # DEPENDENCYPART_GRANDPAR
(6,7),(7,16),-0.733937 # DEPENDENCYPART_GRANDPAR
(6,7),(7,17),-1.05202 # DEPENDENCYPART_GRANDPAR
(6,7),(7,19),-0.342697 # DEPENDENCYPART_GRANDPAR
(6,8),(8,7),0.0832694 # DEPENDENCYPART_GRANDPAR
(6,8),(8,10),-0.927219 # DEPENDENCYPART_GRANDPAR
(6,8),(8,12),-1.00546 # DEPENDENCYPART_GRANDPAR
(6,10),(10,1),-1.166 # DEPENDENCYPART_GRANDPAR
(6,10),(10,2),-0.575058 # DEPENDENCYPART_GRANDPAR
(6,10),(10,3),-0.623624 # DEPENDENCYPART_GRANDPAR
(6,10),(10,4),-0.713959 # DEPENDENCYPART_GRANDPAR
(6,10),(10,5),-1.07436 # DEPENDENCYPART_GRANDPAR
(6,10),(10,6),-1.08321 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,10),(10,7),0.274827 # DEPENDENCYPART_GRANDPAR
(6,10),(10,8),1.26348 # DEPENDENCYPART_GRANDPAR
(6,10),(10,9),0.00577808 # DEPENDENCYPART_GRANDPAR
(6,10),(10,11),-0.379505 # DEPENDENCYPART_GRANDPAR
(6,10),(10,12),-0.903366 # DEPENDENCYPART_GRANDPAR
(6,10),(10,13),-0.11216 # DEPENDENCYPART_GRANDPAR
(6,10),(10,14),-0.23963 # DEPENDENCYPART_GRANDPAR
(6,10),(10,16),-0.631469 # DEPENDENCYPART_GRANDPAR
(6,10),(10,17),-0.795268 # DEPENDENCYPART_GRANDPAR
(6,10),(10,19),-0.266481 # DEPENDENCYPART_GRANDPAR
(6,12),(12,1),-1.16596 # DEPENDENCYPART_GRANDPAR
(6,12),(12,2),-0.575026 # DEPENDENCYPART_GRANDPAR
(6,12),(12,3),-0.623592 # DEPENDENCYPART_GRANDPAR
(6,12),(12,4),-0.713923 # DEPENDENCYPART_GRANDPAR
(6,12),(12,5),-1.07427 # DEPENDENCYPART_GRANDPAR
(6,12),(12,6),-1.0804 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,12),(12,7),0.287786 # DEPENDENCYPART_GRANDPAR
(6,12),(12,8),1.2689 # DEPENDENCYPART_GRANDPAR
(6,12),(12,9),0.00853975 # DEPENDENCYPART_GRANDPAR
(6,12),(12,10),-0.669691 # DEPENDENCYPART_GRANDPAR
(6,12),(12,11),-0.113658 # DEPENDENCYPART_GRANDPAR
(6,12),(12,13),-0.108552 # DEPENDENCYPART_GRANDPAR
(6,12),(12,14),-0.234606 # DEPENDENCYPART_GRANDPAR
(6,12),(12,16),-0.628512 # DEPENDENCYPART_GRANDPAR
(6,12),(12,17),-0.792449 # DEPENDENCYPART_GRANDPAR
(6,12),(12,19),-0.263144 # DEPENDENCYPART_GRANDPAR
(6,13),(13,1),-1.23593 # DEPENDENCYPART_GRANDPAR
(6,13),(13,2),-0.566589 # DEPENDENCYPART_GRANDPAR
(6,13),(13,3),-0.70558 # DEPENDENCYPART_GRANDPAR
(6,13),(13,4),-0.773376 # DEPENDENCYPART_GRANDPAR
(6,13),(13,5),-1.1046 # DEPENDENCYPART_GRANDPAR
(6,13),(13,6),-1.08535 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,13),(13,7),0.24946 # DEPENDENCYPART_GRANDPAR
(6,13),(13,8),0.957543 # DEPENDENCYPART_GRANDPAR
(6,13),(13,9),-0.0890888 # DEPENDENCYPART_GRANDPAR
(6,13),(13,10),-0.572271 # DEPENDENCYPART_GRANDPAR
(6,13),(13,11),-0.370469 # DEPENDENCYPART_GRANDPAR
(6,13),(13,12),-0.650448 # DEPENDENCYPART_GRANDPAR
(6,13),(13,14),-0.345049 # DEPENDENCYPART_GRANDPAR
(6,13),(13,16),-0.615907 # DEPENDENCYPART_GRANDPAR
(6,13),(13,17),-0.920429 # DEPENDENCYPART_GRANDPAR
(6,13),(13,19),-0.309945 # DEPENDENCYPART_GRANDPAR
(6,14),(14,1),-1.17968 # DEPENDENCYPART_GRANDPAR
(6,14),(14,8),0.870233 # DEPENDENCYPART_GRANDPAR
(6,14),(14,12),-0.833144 # DEPENDENCYPART_GRANDPAR
(6,14),(14,13),-0.216869 # DEPENDENCYPART_GRANDPAR
(6,14),(14,15),-1.01723 # DEPENDENCYPART_GRANDPAR
(6,14),(14,16),-0.771661 # DEPENDENCYPART_GRANDPAR
(6,14),(14,17),-0.981837 # DEPENDENCYPART_GRANDPAR
(6,14),(14,19),-0.372506 # DEPENDENCYPART_GRANDPAR
(7,1),(1,2),-0.347138 # DEPENDENCYPART_GRANDPAR
(7,1),(1,3),-0.321349 # DEPENDENCYPART_GRANDPAR
(7,1),(1,4),-0.164217 # DEPENDENCYPART_GRANDPAR
(7,1),(1,5),-0.199703 # DEPENDENCYPART_GRANDPAR
(7,1),(1,6),-0.146724 # DEPENDENCYPART_GRANDPAR
(7,1),(1,7),-0.820429 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,1),(1,10),-0.237577 # DEPENDENCYPART_GRANDPAR
(7,1),(1,12),-0.368825 # DEPENDENCYPART_GRANDPAR
(7,1),(1,13),-0.361453 # DEPENDENCYPART_GRANDPAR
(7,1),(1,14),-0.575405 # DEPENDENCYPART_GRANDPAR
(7,1),(1,17),-0.781533 # DEPENDENCYPART_GRANDPAR
(7,1),(1,19),-0.410984 # DEPENDENCYPART_GRANDPAR
(7,2),(2,1),-0.30625 # DEPENDENCYPART_GRANDPAR
(7,2),(2,3),-0.248206 # DEPENDENCYPART_GRANDPAR
(7,2),(2,4),-0.144122 # DEPENDENCYPART_GRANDPAR
(7,2),(2,5),-0.102412 # DEPENDENCYPART_GRANDPAR
(7,2),(2,6),-0.128634 # DEPENDENCYPART_GRANDPAR
(7,2),(2,10),-0.238539 # DEPENDENCYPART_GRANDPAR
(7,3),(3,1),-0.468891 # DEPENDENCYPART_GRANDPAR
(7,3),(3,2),-0.440113 # DEPENDENCYPART_GRANDPAR
(7,3),(3,4),-0.319926 # DEPENDENCYPART_GRANDPAR
(7,3),(3,5),-0.300814 # DEPENDENCYPART_GRANDPAR
(7,3),(3,6),-0.278572 # DEPENDENCYPART_GRANDPAR
(7,3),(3,7),-0.875598 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,3),(3,16),-0.545415 # DEPENDENCYPART_GRANDPAR
(7,4),(4,1),-0.246522 # DEPENDENCYPART_GRANDPAR
(7,4),(4,2),-0.351598 # DEPENDENCYPART_GRANDPAR
(7,4),(4,3),-0.439862 # DEPENDENCYPART_GRANDPAR
(7,4),(4,5),-0.0788412 # DEPENDENCYPART_GRANDPAR
(7,4),(4,6),-0.0656567 # DEPENDENCYPART_GRANDPAR
(7,4),(4,7),-0.865256 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,4),(4,10),-0.251522 # DEPENDENCYPART_GRANDPAR
(7,4),(4,12),-0.382771 # DEPENDENCYPART_GRANDPAR
(7,4),(4,13),-0.34135 # DEPENDENCYPART_GRANDPAR
(7,4),(4,14),-0.530816 # DEPENDENCYPART_GRANDPAR
(7,4),(4,17),-0.819281 # DEPENDENCYPART_GRANDPAR
(7,4),(4,19),-0.423897 # DEPENDENCYPART_GRANDPAR
(7,5),(5,2),-0.379727 # DEPENDENCYPART_GRANDPAR
(7,5),(5,3),-0.419439 # DEPENDENCYPART_GRANDPAR
(7,5),(5,4),-0.107083 # DEPENDENCYPART_GRANDPAR
(7,5),(5,6),-0.122335 # DEPENDENCYPART_GRANDPAR
(7,5),(5,7),-0.86269 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,5),(5,10),-0.226787 # DEPENDENCYPART_GRANDPAR
(7,5),(5,13),-0.349778 # DEPENDENCYPART_GRANDPAR
(7,6),(6,1),-0.23654 # DEPENDENCYPART_GRANDPAR
(7,6),(6,2),-0.341657 # DEPENDENCYPART_GRANDPAR
(7,6),(6,3),-0.422022 # DEPENDENCYPART_GRANDPAR
(7,6),(6,4),-0.0726948 # DEPENDENCYPART_GRANDPAR
(7,6),(6,5),-0.178066 # DEPENDENCYPART_GRANDPAR
(7,6),(6,7),-0.865256 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,6),(6,8),-0.262594 # DEPENDENCYPART_GRANDPAR
(7,6),(6,10),-0.251522 # DEPENDENCYPART_GRANDPAR
(7,6),(6,12),-0.382771 # DEPENDENCYPART_GRANDPAR
(7,6),(6,13),-0.34135 # DEPENDENCYPART_GRANDPAR
(7,6),(6,14),-0.530816 # DEPENDENCYPART_GRANDPAR
(7,8),(8,7),-0.424221 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,8),(8,10),0.135108 # DEPENDENCYPART_GRANDPAR
(7,8),(8,12),0.00414131 # DEPENDENCYPART_GRANDPAR
(7,10),(10,1),-0.643896 # DEPENDENCYPART_GRANDPAR
(7,10),(10,2),-0.811293 # DEPENDENCYPART_GRANDPAR
(7,10),(10,3),-0.739688 # DEPENDENCYPART_GRANDPAR
(7,10),(10,4),-0.601623 # DEPENDENCYPART_GRANDPAR
(7,10),(10,5),-0.627196 # DEPENDENCYPART_GRANDPAR
(7,10),(10,6),-0.569784 # DEPENDENCYPART_GRANDPAR
(7,10),(10,7),-0.404729 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,10),(10,8),0.303557 # DEPENDENCYPART_GRANDPAR
(7,10),(10,9),0.117105 # DEPENDENCYPART_GRANDPAR
(7,10),(10,11),-0.164487 # DEPENDENCYPART_GRANDPAR
(7,10),(10,12),-0.0212243 # DEPENDENCYPART_GRANDPAR
(7,10),(10,13),0.0934888 # DEPENDENCYPART_GRANDPAR
(7,10),(10,14),-0.11022 # DEPENDENCYPART_GRANDPAR
(7,10),(10,16),-0.0705489 # DEPENDENCYPART_GRANDPAR
(7,10),(10,17),-0.263257 # DEPENDENCYPART_GRANDPAR
(7,10),(10,19),-0.0302006 # DEPENDENCYPART_GRANDPAR
(7,12),(12,1),-0.643896 # DEPENDENCYPART_GRANDPAR
(7,12),(12,2),-0.811293 # DEPENDENCYPART_GRANDPAR
(7,12),(12,3),-0.739688 # DEPENDENCYPART_GRANDPAR
(7,12),(12,4),-0.601619 # DEPENDENCYPART_GRANDPAR
(7,12),(12,5),-0.627164 # DEPENDENCYPART_GRANDPAR
(7,12),(12,6),-0.56978 # DEPENDENCYPART_GRANDPAR
(7,12),(12,7),-0.397645 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,12),(12,8),0.3055 # DEPENDENCYPART_GRANDPAR
(7,12),(12,9),0.117539 # DEPENDENCYPART_GRANDPAR
(7,12),(12,10),0.273133 # DEPENDENCYPART_GRANDPAR
(7,12),(12,11),-0.0585904 # DEPENDENCYPART_GRANDPAR
(7,12),(12,13),0.0941721 # DEPENDENCYPART_GRANDPAR
(7,12),(12,14),-0.108955 # DEPENDENCYPART_GRANDPAR
(7,12),(12,16),-0.0703652 # DEPENDENCYPART_GRANDPAR
(7,12),(12,17),-0.263211 # DEPENDENCYPART_GRANDPAR
(7,12),(12,19),-0.0296363 # DEPENDENCYPART_GRANDPAR
(7,13),(13,1),-0.692186 # DEPENDENCYPART_GRANDPAR
(7,13),(13,2),-0.778416 # DEPENDENCYPART_GRANDPAR
(7,13),(13,3),-0.791615 # DEPENDENCYPART_GRANDPAR
(7,13),(13,4),-0.629724 # DEPENDENCYPART_GRANDPAR
(7,13),(13,5),-0.630038 # DEPENDENCYPART_GRANDPAR
(7,13),(13,6),-0.597776 # DEPENDENCYPART_GRANDPAR
(7,13),(13,7),-0.250118 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,13),(13,8),0.273328 # DEPENDENCYPART_GRANDPAR
(7,13),(13,9),0.114826 # DEPENDENCYPART_GRANDPAR
(7,13),(13,10),0.457636 # DEPENDENCYPART_GRANDPAR
(7,13),(13,11),-0.16726 # DEPENDENCYPART_GRANDPAR
(7,13),(13,12),0.326661 # DEPENDENCYPART_GRANDPAR
(7,13),(13,14),-0.11516 # DEPENDENCYPART_GRANDPAR
(7,13),(13,16),-0.110517 # DEPENDENCYPART_GRANDPAR
(7,13),(13,17),-0.261911 # DEPENDENCYPART_GRANDPAR
(7,13),(13,19),-0.0128779 # DEPENDENCYPART_GRANDPAR
(7,14),(14,1),-0.644516 # DEPENDENCYPART_GRANDPAR
(7,14),(14,8),0.223469 # DEPENDENCYPART_GRANDPAR
(7,14),(14,12),0.191491 # DEPENDENCYPART_GRANDPAR
(7,14),(14,13),0.123437 # DEPENDENCYPART_GRANDPAR
(7,14),(14,15),-0.24523 # DEPENDENCYPART_GRANDPAR
(7,14),(14,16),-0.163586 # DEPENDENCYPART_GRANDPAR
(7,14),(14,17),-0.325134 # DEPENDENCYPART_GRANDPAR
(7,14),(14,19),-0.0732539 # DEPENDENCYPART_GRANDPAR
(7,16),(16,14),-0.0395777 # DEPENDENCYPART_GRANDPAR
(7,16),(16,15),-0.27634 # DEPENDENCYPART_GRANDPAR
(7,16),(16,17),-0.301549 # DEPENDENCYPART_GRANDPAR
(7,16),(16,18),-0.24902 # DEPENDENCYPART_GRANDPAR
(7,16),(16,19),-0.0227856 # DEPENDENCYPART_GRANDPAR
(7,17),(17,13),0.154926 # DEPENDENCYPART_GRANDPAR
(7,17),(17,14),-0.091925 # DEPENDENCYPART_GRANDPAR
(7,17),(17,15),-0.168893 # DEPENDENCYPART_GRANDPAR
(7,17),(17,16),-0.0322489 # DEPENDENCYPART_GRANDPAR
(7,17),(17,18),-0.228001 # DEPENDENCYPART_GRANDPAR
(7,17),(17,19),-0.0354642 # DEPENDENCYPART_GRANDPAR
(7,19),(19,16),-0.179259 # DEPENDENCYPART_GRANDPAR
(7,19),(19,17),-0.447936 # DEPENDENCYPART_GRANDPAR
(8,7),(7,1),-0.635892 # DEPENDENCYPART_GRANDPAR
(8,7),(7,2),-0.114089 # DEPENDENCYPART_GRANDPAR
(8,7),(7,3),-0.117461 # DEPENDENCYPART_GRANDPAR
(8,7),(7,4),-0.162903 # DEPENDENCYPART_GRANDPAR
(8,7),(7,5),-0.533871 # DEPENDENCYPART_GRANDPAR
(8,7),(7,6),-0.1063 # DEPENDENCYPART_GRANDPAR
(8,7),(7,8),-0.716912 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,7),(7,10),-0.687833 # DEPENDENCYPART_GRANDPAR
(8,7),(7,12),-0.832353 # DEPENDENCYPART_GRANDPAR
(8,7),(7,13),-0.785062 # DEPENDENCYPART_GRANDPAR
(8,7),(7,14),-0.770757 # DEPENDENCYPART_GRANDPAR
(8,7),(7,16),-1.51686 # DEPENDENCYPART_GRANDPAR
(8,7),(7,17),-0.981208 # DEPENDENCYPART_GRANDPAR
(8,7),(7,19),-0.716929 # DEPENDENCYPART_GRANDPAR
(8,10),(10,1),-0.903232 # DEPENDENCYPART_GRANDPAR
(8,10),(10,2),-0.497826 # DEPENDENCYPART_GRANDPAR
(8,10),(10,3),-0.40911 # DEPENDENCYPART_GRANDPAR
(8,10),(10,4),-0.517762 # DEPENDENCYPART_GRANDPAR
(8,10),(10,5),-0.930354 # DEPENDENCYPART_GRANDPAR
(8,10),(10,6),-0.460464 # DEPENDENCYPART_GRANDPAR
(8,10),(10,7),-0.261151 # DEPENDENCYPART_GRANDPAR
(8,10),(10,8),-0.0768596 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,10),(10,9),0.312617 # DEPENDENCYPART_GRANDPAR
(8,10),(10,11),-0.310579 # DEPENDENCYPART_GRANDPAR
(8,10),(10,12),-0.354429 # DEPENDENCYPART_GRANDPAR
(8,10),(10,13),-0.346784 # DEPENDENCYPART_GRANDPAR
(8,10),(10,14),-0.279415 # DEPENDENCYPART_GRANDPAR
(8,10),(10,16),-1.02314 # DEPENDENCYPART_GRANDPAR
(8,10),(10,17),-0.413951 # DEPENDENCYPART_GRANDPAR
(8,10),(10,19),-0.33213 # DEPENDENCYPART_GRANDPAR
(8,12),(12,1),-0.903232 # DEPENDENCYPART_GRANDPAR
(8,12),(12,2),-0.497826 # DEPENDENCYPART_GRANDPAR
(8,12),(12,3),-0.40911 # DEPENDENCYPART_GRANDPAR
(8,12),(12,4),-0.517758 # DEPENDENCYPART_GRANDPAR
(8,12),(12,5),-0.930322 # DEPENDENCYPART_GRANDPAR
(8,12),(12,6),-0.46046 # DEPENDENCYPART_GRANDPAR
(8,12),(12,7),-0.261151 # DEPENDENCYPART_GRANDPAR
(8,12),(12,8),-0.0754195 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,12),(12,9),0.312619 # DEPENDENCYPART_GRANDPAR
(8,12),(12,10),-0.080724 # DEPENDENCYPART_GRANDPAR
(8,12),(12,11),-0.120178 # DEPENDENCYPART_GRANDPAR
(8,12),(12,13),-0.345099 # DEPENDENCYPART_GRANDPAR
(8,12),(12,14),-0.277139 # DEPENDENCYPART_GRANDPAR
(8,12),(12,16),-1.02194 # DEPENDENCYPART_GRANDPAR
(8,12),(12,17),-0.412893 # DEPENDENCYPART_GRANDPAR
(8,12),(12,19),-0.330555 # DEPENDENCYPART_GRANDPAR
(10,1),(1,2),-0.156012 # DEPENDENCYPART_GRANDPAR
(10,1),(1,3),-0.0342961 # DEPENDENCYPART_GRANDPAR
(10,1),(1,4),0.127494 # DEPENDENCYPART_GRANDPAR
(10,1),(1,5),-0.770394 # DEPENDENCYPART_GRANDPAR
(10,1),(1,6),0.178508 # DEPENDENCYPART_GRANDPAR
(10,1),(1,7),0.0285817 # DEPENDENCYPART_GRANDPAR
(10,1),(1,10),-1.73099 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,1),(1,12),-1.10209 # DEPENDENCYPART_GRANDPAR
(10,1),(1,13),-0.264634 # DEPENDENCYPART_GRANDPAR
(10,1),(1,14),-0.524831 # DEPENDENCYPART_GRANDPAR
(10,1),(1,17),-0.602114 # DEPENDENCYPART_GRANDPAR
(10,1),(1,19),-0.654976 # DEPENDENCYPART_GRANDPAR
(10,2),(2,1),-0.438405 # DEPENDENCYPART_GRANDPAR
(10,2),(2,3),0.0229556 # DEPENDENCYPART_GRANDPAR
(10,2),(2,4),0.205214 # DEPENDENCYPART_GRANDPAR
(10,2),(2,5),-0.644937 # DEPENDENCYPART_GRANDPAR
(10,2),(2,6),0.255074 # DEPENDENCYPART_GRANDPAR
(10,2),(2,10),-1.85994 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,3),(3,1),-0.709498 # DEPENDENCYPART_GRANDPAR
(10,3),(3,2),-0.269795 # DEPENDENCYPART_GRANDPAR
(10,3),(3,4),0.201121 # DEPENDENCYPART_GRANDPAR
(10,3),(3,5),-0.841006 # DEPENDENCYPART_GRANDPAR
(10,3),(3,6),0.294664 # DEPENDENCYPART_GRANDPAR
(10,3),(3,7),0.0101887 # DEPENDENCYPART_GRANDPAR
(10,3),(3,16),-1.14102 # DEPENDENCYPART_GRANDPAR
(10,4),(4,1),-0.216944 # DEPENDENCYPART_GRANDPAR
(10,4),(4,2),-0.133885 # DEPENDENCYPART_GRANDPAR
(10,4),(4,3),-0.0994481 # DEPENDENCYPART_GRANDPAR
(10,4),(4,5),-0.520587 # DEPENDENCYPART_GRANDPAR
(10,4),(4,6),0.477288 # DEPENDENCYPART_GRANDPAR
(10,4),(4,7),0.00232004 # DEPENDENCYPART_GRANDPAR
(10,4),(4,10),-1.95466 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,4),(4,12),-1.32577 # DEPENDENCYPART_GRANDPAR
(10,4),(4,13),-0.425334 # DEPENDENCYPART_GRANDPAR
(10,4),(4,14),-0.676001 # DEPENDENCYPART_GRANDPAR
(10,4),(4,17),-0.862027 # DEPENDENCYPART_GRANDPAR
(10,4),(4,19),-0.85969 # DEPENDENCYPART_GRANDPAR
(10,5),(5,2),-0.180184 # DEPENDENCYPART_GRANDPAR
(10,5),(5,3),-0.113896 # DEPENDENCYPART_GRANDPAR
(10,5),(5,4),0.226543 # DEPENDENCYPART_GRANDPAR
(10,5),(5,6),0.393833 # DEPENDENCYPART_GRANDPAR
(10,5),(5,7),0.0557944 # DEPENDENCYPART_GRANDPAR
(10,5),(5,10),-1.82403 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,5),(5,13),-0.362757 # DEPENDENCYPART_GRANDPAR
(10,6),(6,1),-0.21473 # DEPENDENCYPART_GRANDPAR
(10,6),(6,2),-0.131706 # DEPENDENCYPART_GRANDPAR
(10,6),(6,3),-0.0854493 # DEPENDENCYPART_GRANDPAR
(10,6),(6,4),0.353204 # DEPENDENCYPART_GRANDPAR
(10,6),(6,5),-0.504457 # DEPENDENCYPART_GRANDPAR
(10,6),(6,7),0.025524 # DEPENDENCYPART_GRANDPAR
(10,6),(6,8),0.426616 # DEPENDENCYPART_GRANDPAR
(10,6),(6,10),-1.95459 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,6),(6,12),-1.32569 # DEPENDENCYPART_GRANDPAR
(10,6),(6,13),-0.425257 # DEPENDENCYPART_GRANDPAR
(10,6),(6,14),-0.675925 # DEPENDENCYPART_GRANDPAR
(10,7),(7,1),-0.709498 # DEPENDENCYPART_GRANDPAR
(10,7),(7,2),-0.269795 # DEPENDENCYPART_GRANDPAR
(10,7),(7,3),-0.147019 # DEPENDENCYPART_GRANDPAR
(10,7),(7,4),0.137886 # DEPENDENCYPART_GRANDPAR
(10,7),(7,5),-0.703513 # DEPENDENCYPART_GRANDPAR
(10,7),(7,6),0.165414 # DEPENDENCYPART_GRANDPAR
(10,7),(7,8),0.273926 # DEPENDENCYPART_GRANDPAR
(10,7),(7,10),-1.89393 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,7),(7,12),-1.26503 # DEPENDENCYPART_GRANDPAR
(10,7),(7,13),-0.387342 # DEPENDENCYPART_GRANDPAR
(10,7),(7,14),-0.628922 # DEPENDENCYPART_GRANDPAR
(10,7),(7,16),-1.14102 # DEPENDENCYPART_GRANDPAR
(10,7),(7,17),-0.80282 # DEPENDENCYPART_GRANDPAR
(10,7),(7,19),-0.812356 # DEPENDENCYPART_GRANDPAR
(10,8),(8,7),0.00786306 # DEPENDENCYPART_GRANDPAR
(10,8),(8,10),-1.83031 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,8),(8,12),-1.20142 # DEPENDENCYPART_GRANDPAR
(10,11),(11,12),-0.460748 # DEPENDENCYPART_GRANDPAR
(10,12),(12,1),-1.03519 # DEPENDENCYPART_GRANDPAR
(10,12),(12,2),-0.484279 # DEPENDENCYPART_GRANDPAR
(10,12),(12,3),-0.332657 # DEPENDENCYPART_GRANDPAR
(10,12),(12,4),-0.0646702 # DEPENDENCYPART_GRANDPAR
(10,12),(12,5),-1.00079 # DEPENDENCYPART_GRANDPAR
(10,12),(12,6),-0.0254991 # DEPENDENCYPART_GRANDPAR
(10,12),(12,7),-0.269779 # DEPENDENCYPART_GRANDPAR
(10,12),(12,8),0.392643 # DEPENDENCYPART_GRANDPAR
(10,12),(12,9),-0.261394 # DEPENDENCYPART_GRANDPAR
(10,12),(12,10),-1.26436 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,12),(12,11),1.56801 # DEPENDENCYPART_GRANDPAR
(10,12),(12,13),0.0716858 # DEPENDENCYPART_GRANDPAR
(10,12),(12,14),-0.114622 # DEPENDENCYPART_GRANDPAR
(10,12),(12,16),-0.568524 # DEPENDENCYPART_GRANDPAR
(10,12),(12,17),-0.235216 # DEPENDENCYPART_GRANDPAR
(10,12),(12,19),-0.394952 # DEPENDENCYPART_GRANDPAR
(10,13),(13,1),-1.32079 # DEPENDENCYPART_GRANDPAR
(10,13),(13,2),-0.661421 # DEPENDENCYPART_GRANDPAR
(10,13),(13,3),-0.594317 # DEPENDENCYPART_GRANDPAR
(10,13),(13,4),-0.330288 # DEPENDENCYPART_GRANDPAR
(10,13),(13,5),-1.2116 # DEPENDENCYPART_GRANDPAR
(10,13),(13,6),-0.290898 # DEPENDENCYPART_GRANDPAR
(10,13),(13,7),-0.531439 # DEPENDENCYPART_GRANDPAR
(10,13),(13,8),-0.00771187 # DEPENDENCYPART_GRANDPAR
(10,13),(13,9),-0.486288 # DEPENDENCYPART_GRANDPAR
(10,13),(13,10),-1.09647 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,13),(13,11),1.24168 # DEPENDENCYPART_GRANDPAR
(10,13),(13,12),-0.46798 # DEPENDENCYPART_GRANDPAR
(10,13),(13,14),-0.151663 # DEPENDENCYPART_GRANDPAR
(10,13),(13,16),-0.608199 # DEPENDENCYPART_GRANDPAR
(10,13),(13,17),-0.198118 # DEPENDENCYPART_GRANDPAR
(10,13),(13,19),-0.385374 # DEPENDENCYPART_GRANDPAR
(10,14),(14,1),-1.16303 # DEPENDENCYPART_GRANDPAR
(10,14),(14,8),0.131739 # DEPENDENCYPART_GRANDPAR
(10,14),(14,12),-0.587109 # DEPENDENCYPART_GRANDPAR
(10,14),(14,13),0.099739 # DEPENDENCYPART_GRANDPAR
(10,14),(14,15),-0.618781 # DEPENDENCYPART_GRANDPAR
(10,14),(14,16),-0.725196 # DEPENDENCYPART_GRANDPAR
