# _root_ Πιστεύω ότι αξίζει στ' αλήθεια τον κόπο να συνεχίσουμε το πρόγραμμα αυτό και , αν είναι δυνατόν , να αυξήσουμε τους σχετικούς πόρους .
#goldHeads=0,1,13,3,4,7,3,9,3,11,9,11,2,15,13,15,16,13,20,13,23,23,20,0,
#predictedHeads=0,1,2,5,3,7,3,9,7,11,9,11,15,15,9,15,16,15,20,16,23,23,20,0,
(3,7),(7,9),0.20767 # DEPENDENCYPART_GRANDPAR
(3,7),(7,11),-0.427062 # DEPENDENCYPART_GRANDPAR
(3,7),(7,13),-0.0516952 # DEPENDENCYPART_GRANDPAR
(3,7),(7,15),-0.189908 # DEPENDENCYPART_GRANDPAR
(3,9),(9,1),-0.957707 # DEPENDENCYPART_GRANDPAR
(3,9),(9,2),-0.441132 # DEPENDENCYPART_GRANDPAR
(3,9),(9,3),-1.41917 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,9),(9,4),0.855096 # DEPENDENCYPART_GRANDPAR
(3,9),(9,5),0.094087 # DEPENDENCYPART_GRANDPAR
(3,9),(9,6),-0.0444633 # DEPENDENCYPART_GRANDPAR
(3,9),(9,7),-0.257089 # DEPENDENCYPART_GRANDPAR
(3,9),(9,8),0.516168 # DEPENDENCYPART_GRANDPAR
(3,9),(9,10),-0.47877 # DEPENDENCYPART_GRANDPAR
(3,9),(9,11),-0.457198 # DEPENDENCYPART_GRANDPAR
(3,9),(9,12),-0.500428 # DEPENDENCYPART_GRANDPAR
(3,9),(9,13),-0.12461 # DEPENDENCYPART_GRANDPAR
(3,9),(9,14),-0.361461 # DEPENDENCYPART_GRANDPAR
(3,9),(9,15),-0.227462 # DEPENDENCYPART_GRANDPAR
(3,9),(9,16),-0.73155 # DEPENDENCYPART_GRANDPAR
(3,9),(9,17),-0.766319 # DEPENDENCYPART_GRANDPAR
(3,9),(9,18),-0.462417 # DEPENDENCYPART_GRANDPAR
(3,9),(9,20),-0.581852 # DEPENDENCYPART_GRANDPAR
(3,9),(9,23),-0.908149 # DEPENDENCYPART_GRANDPAR
(3,9),(9,24),-0.817017 # DEPENDENCYPART_GRANDPAR
(3,11),(11,6),0.147814 # DEPENDENCYPART_GRANDPAR
(3,11),(11,7),0.104943 # DEPENDENCYPART_GRANDPAR
(3,11),(11,9),0.105405 # DEPENDENCYPART_GRANDPAR
(3,11),(11,10),-0.425063 # DEPENDENCYPART_GRANDPAR
(3,11),(11,12),-0.341812 # DEPENDENCYPART_GRANDPAR
(3,11),(11,13),-0.0583729 # DEPENDENCYPART_GRANDPAR
(3,11),(11,14),-0.348842 # DEPENDENCYPART_GRANDPAR
(3,11),(11,15),-0.195196 # DEPENDENCYPART_GRANDPAR
(3,11),(11,16),-0.499639 # DEPENDENCYPART_GRANDPAR
(3,11),(11,17),-0.712139 # DEPENDENCYPART_GRANDPAR
(3,11),(11,20),-0.350696 # DEPENDENCYPART_GRANDPAR
(3,11),(11,23),-0.851787 # DEPENDENCYPART_GRANDPAR
(3,13),(13,1),-1.33298 # DEPENDENCYPART_GRANDPAR
(3,13),(13,2),-0.671501 # DEPENDENCYPART_GRANDPAR
(3,13),(13,3),-1.40354 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,13),(13,4),0.85845 # DEPENDENCYPART_GRANDPAR
(3,13),(13,5),0.196919 # DEPENDENCYPART_GRANDPAR
(3,13),(13,7),-0.155094 # DEPENDENCYPART_GRANDPAR
(3,13),(13,8),0.0982869 # DEPENDENCYPART_GRANDPAR
(3,13),(13,9),-0.14649 # DEPENDENCYPART_GRANDPAR
(3,13),(13,10),-0.797853 # DEPENDENCYPART_GRANDPAR
(3,13),(13,11),-0.546751 # DEPENDENCYPART_GRANDPAR
(3,13),(13,12),-0.618974 # DEPENDENCYPART_GRANDPAR
(3,13),(13,14),-0.437794 # DEPENDENCYPART_GRANDPAR
(3,13),(13,15),-0.361785 # DEPENDENCYPART_GRANDPAR
(3,13),(13,16),-0.864896 # DEPENDENCYPART_GRANDPAR
(3,13),(13,17),-0.841358 # DEPENDENCYPART_GRANDPAR
(3,13),(13,18),-0.53875 # DEPENDENCYPART_GRANDPAR
(3,13),(13,20),-0.709214 # DEPENDENCYPART_GRANDPAR
(3,13),(13,23),-0.86392 # DEPENDENCYPART_GRANDPAR
(3,14),(14,1),-1.12102 # DEPENDENCYPART_GRANDPAR
(3,14),(14,11),-0.553874 # DEPENDENCYPART_GRANDPAR
(3,14),(14,13),0.0399382 # DEPENDENCYPART_GRANDPAR
(3,14),(14,15),-0.316965 # DEPENDENCYPART_GRANDPAR
(3,14),(14,17),-0.91544 # DEPENDENCYPART_GRANDPAR
(3,15),(15,13),0.0417511 # DEPENDENCYPART_GRANDPAR
(3,15),(15,14),-0.155197 # DEPENDENCYPART_GRANDPAR
(3,15),(15,16),-0.506628 # DEPENDENCYPART_GRANDPAR
(3,15),(15,18),-0.382439 # DEPENDENCYPART_GRANDPAR
(3,15),(15,20),-0.37797 # DEPENDENCYPART_GRANDPAR
(3,15),(15,24),-0.754071 # DEPENDENCYPART_GRANDPAR
(3,17),(17,16),-0.781865 # DEPENDENCYPART_GRANDPAR
(3,17),(17,18),-0.484624 # DEPENDENCYPART_GRANDPAR
(3,17),(17,20),-0.538324 # DEPENDENCYPART_GRANDPAR
(3,17),(17,23),-0.997771 # DEPENDENCYPART_GRANDPAR
(3,18),(18,1),-1.12102 # DEPENDENCYPART_GRANDPAR
(3,18),(18,5),0.197547 # DEPENDENCYPART_GRANDPAR
(3,18),(18,7),-0.154466 # DEPENDENCYPART_GRANDPAR
(3,18),(18,11),-0.553874 # DEPENDENCYPART_GRANDPAR
(3,18),(18,16),-0.980605 # DEPENDENCYPART_GRANDPAR
(3,18),(18,17),-1.04512 # DEPENDENCYPART_GRANDPAR
(3,18),(18,20),-0.845754 # DEPENDENCYPART_GRANDPAR
(3,18),(18,22),-1.06225 # DEPENDENCYPART_GRANDPAR
(3,18),(18,23),-1.07033 # DEPENDENCYPART_GRANDPAR
(3,20),(20,1),-0.959167 # DEPENDENCYPART_GRANDPAR
(3,20),(20,2),-0.442704 # DEPENDENCYPART_GRANDPAR
(3,20),(20,3),-1.41789 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,20),(20,4),0.855985 # DEPENDENCYPART_GRANDPAR
(3,20),(20,5),0.09376 # DEPENDENCYPART_GRANDPAR
(3,20),(20,7),-0.257416 # DEPENDENCYPART_GRANDPAR
(3,20),(20,11),-0.653947 # DEPENDENCYPART_GRANDPAR
(3,20),(20,12),-0.584335 # DEPENDENCYPART_GRANDPAR
(3,20),(20,15),-0.248573 # DEPENDENCYPART_GRANDPAR
(3,20),(20,16),-0.878677 # DEPENDENCYPART_GRANDPAR
(3,20),(20,17),-0.97817 # DEPENDENCYPART_GRANDPAR
(3,20),(20,18),-0.420043 # DEPENDENCYPART_GRANDPAR
(3,20),(20,19),-0.00631209 # DEPENDENCYPART_GRANDPAR
(3,20),(20,21),-1.10437 # DEPENDENCYPART_GRANDPAR
(3,20),(20,22),-0.90584 # DEPENDENCYPART_GRANDPAR
(3,20),(20,23),-0.904949 # DEPENDENCYPART_GRANDPAR
(3,20),(20,24),-0.815746 # DEPENDENCYPART_GRANDPAR
(3,22),(22,21),-1.0922 # DEPENDENCYPART_GRANDPAR
(3,22),(22,23),-0.993341 # DEPENDENCYPART_GRANDPAR
(3,23),(23,17),-0.725427 # DEPENDENCYPART_GRANDPAR
(3,23),(23,21),-1.07883 # DEPENDENCYPART_GRANDPAR
(3,23),(23,22),-0.874274 # DEPENDENCYPART_GRANDPAR
(3,23),(23,24),-0.786341 # DEPENDENCYPART_GRANDPAR
(3,24),(24,1),-1.08073 # DEPENDENCYPART_GRANDPAR
(3,24),(24,23),-1.05393 # DEPENDENCYPART_GRANDPAR
(4,5),(5,1),-0.765009 # DEPENDENCYPART_GRANDPAR
(4,5),(5,4),-0.979264 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,5),(5,6),0.0760668 # DEPENDENCYPART_GRANDPAR
(4,5),(5,7),0.0782372 # DEPENDENCYPART_GRANDPAR
(4,5),(5,8),-0.300784 # DEPENDENCYPART_GRANDPAR
(4,5),(5,9),-0.375274 # DEPENDENCYPART_GRANDPAR
(4,5),(5,11),-0.244251 # DEPENDENCYPART_GRANDPAR
(4,7),(7,4),-0.979264 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,7),(7,5),0.280505 # DEPENDENCYPART_GRANDPAR
(4,7),(7,6),0.110225 # DEPENDENCYPART_GRANDPAR
(4,7),(7,8),-0.300511 # DEPENDENCYPART_GRANDPAR
(4,7),(7,9),-0.374843 # DEPENDENCYPART_GRANDPAR
(4,7),(7,11),-0.24425 # DEPENDENCYPART_GRANDPAR
(4,7),(7,13),-0.28888 # DEPENDENCYPART_GRANDPAR
(4,7),(7,15),-0.272021 # DEPENDENCYPART_GRANDPAR
(5,1),(1,2),-0.0963969 # DEPENDENCYPART_GRANDPAR
(5,1),(1,3),-0.439887 # DEPENDENCYPART_GRANDPAR
(5,1),(1,4),0.263517 # DEPENDENCYPART_GRANDPAR
(5,1),(1,5),-1.1544 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,1),(1,7),-0.404285 # DEPENDENCYPART_GRANDPAR
(5,1),(1,9),-0.831873 # DEPENDENCYPART_GRANDPAR
(5,1),(1,14),-0.546819 # DEPENDENCYPART_GRANDPAR
(5,1),(1,15),-0.622929 # DEPENDENCYPART_GRANDPAR
(5,1),(1,18),-0.605852 # DEPENDENCYPART_GRANDPAR
(5,1),(1,24),-0.880856 # DEPENDENCYPART_GRANDPAR
(5,4),(4,5),-1.16518 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,4),(4,7),-0.415076 # DEPENDENCYPART_GRANDPAR
(5,7),(7,4),-0.300564 # DEPENDENCYPART_GRANDPAR
(5,7),(7,5),-0.616343 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,7),(7,6),-0.108665 # DEPENDENCYPART_GRANDPAR
(5,7),(7,8),-0.142789 # DEPENDENCYPART_GRANDPAR
(5,7),(7,9),-0.441015 # DEPENDENCYPART_GRANDPAR
(5,7),(7,11),-0.259712 # DEPENDENCYPART_GRANDPAR
(5,7),(7,13),-0.0885453 # DEPENDENCYPART_GRANDPAR
(5,7),(7,15),-0.211357 # DEPENDENCYPART_GRANDPAR
(5,8),(8,9),-0.445133 # DEPENDENCYPART_GRANDPAR
(5,8),(8,11),-0.188474 # DEPENDENCYPART_GRANDPAR
(5,9),(9,1),-0.887004 # DEPENDENCYPART_GRANDPAR
(5,9),(9,2),-0.549563 # DEPENDENCYPART_GRANDPAR
(5,9),(9,3),-1.07097 # DEPENDENCYPART_GRANDPAR
(5,9),(9,4),-0.252167 # DEPENDENCYPART_GRANDPAR
(5,9),(9,5),-0.682352 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,9),(9,6),-0.112421 # DEPENDENCYPART_GRANDPAR
(5,9),(9,7),0.0683396 # DEPENDENCYPART_GRANDPAR
(5,9),(9,8),0.279071 # DEPENDENCYPART_GRANDPAR
(5,9),(9,10),-0.763071 # DEPENDENCYPART_GRANDPAR
(5,9),(9,11),0.0450942 # DEPENDENCYPART_GRANDPAR
(5,9),(9,12),-0.733056 # DEPENDENCYPART_GRANDPAR
(5,9),(9,13),-0.0279116 # DEPENDENCYPART_GRANDPAR
(5,9),(9,14),-0.0767208 # DEPENDENCYPART_GRANDPAR
(5,9),(9,15),-0.0875697 # DEPENDENCYPART_GRANDPAR
(5,9),(9,16),-0.220344 # DEPENDENCYPART_GRANDPAR
(5,9),(9,17),-0.315994 # DEPENDENCYPART_GRANDPAR
(5,9),(9,18),-0.135754 # DEPENDENCYPART_GRANDPAR
(5,9),(9,20),-0.414041 # DEPENDENCYPART_GRANDPAR
(5,9),(9,23),-0.326754 # DEPENDENCYPART_GRANDPAR
(5,9),(9,24),-0.409414 # DEPENDENCYPART_GRANDPAR
(5,11),(11,6),-0.122573 # DEPENDENCYPART_GRANDPAR
(5,11),(11,7),0.14939 # DEPENDENCYPART_GRANDPAR
(5,11),(11,9),-0.183017 # DEPENDENCYPART_GRANDPAR
(5,11),(11,10),-0.82196 # DEPENDENCYPART_GRANDPAR
(5,11),(11,12),-0.814075 # DEPENDENCYPART_GRANDPAR
(5,11),(11,13),-0.0928838 # DEPENDENCYPART_GRANDPAR
(5,11),(11,14),-0.198793 # DEPENDENCYPART_GRANDPAR
(5,11),(11,15),-0.214599 # DEPENDENCYPART_GRANDPAR
(5,11),(11,16),-0.315877 # DEPENDENCYPART_GRANDPAR
(5,11),(11,17),-0.499405 # DEPENDENCYPART_GRANDPAR
(5,11),(11,20),-0.504594 # DEPENDENCYPART_GRANDPAR
(5,11),(11,23),-0.621967 # DEPENDENCYPART_GRANDPAR
(7,4),(4,5),-0.49476 # DEPENDENCYPART_GRANDPAR
(7,4),(4,7),-1.24658 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,5),(5,1),-0.992306 # DEPENDENCYPART_GRANDPAR
(7,5),(5,4),-0.768561 # DEPENDENCYPART_GRANDPAR
(7,5),(5,6),-0.230034 # DEPENDENCYPART_GRANDPAR
(7,5),(5,7),-1.3547 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,5),(5,8),-0.19083 # DEPENDENCYPART_GRANDPAR
(7,5),(5,9),-0.618681 # DEPENDENCYPART_GRANDPAR
(7,5),(5,11),-0.946085 # DEPENDENCYPART_GRANDPAR
(7,8),(8,9),-0.139981 # DEPENDENCYPART_GRANDPAR
(7,8),(8,11),-0.301139 # DEPENDENCYPART_GRANDPAR
(7,9),(9,1),-1.38343 # DEPENDENCYPART_GRANDPAR
(7,9),(9,2),-0.743263 # DEPENDENCYPART_GRANDPAR
(7,9),(9,3),-1.50075 # DEPENDENCYPART_GRANDPAR
(7,9),(9,4),-1.17177 # DEPENDENCYPART_GRANDPAR
(7,9),(9,5),-0.971029 # DEPENDENCYPART_GRANDPAR
(7,9),(9,6),-0.712291 # DEPENDENCYPART_GRANDPAR
(7,9),(9,7),-0.762737 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,9),(9,8),0.588623 # DEPENDENCYPART_GRANDPAR
(7,9),(9,10),-0.702703 # DEPENDENCYPART_GRANDPAR
(7,9),(9,11),-0.0652657 # DEPENDENCYPART_GRANDPAR
(7,9),(9,12),-0.656835 # DEPENDENCYPART_GRANDPAR
(7,9),(9,13),0.126041 # DEPENDENCYPART_GRANDPAR
(7,9),(9,14),0.0774489 # DEPENDENCYPART_GRANDPAR
(7,9),(9,15),0.0915877 # DEPENDENCYPART_GRANDPAR
(7,9),(9,16),-0.140032 # DEPENDENCYPART_GRANDPAR
(7,9),(9,17),-0.313668 # DEPENDENCYPART_GRANDPAR
(7,9),(9,18),0.029753 # DEPENDENCYPART_GRANDPAR
(7,9),(9,20),-0.204801 # DEPENDENCYPART_GRANDPAR
(7,9),(9,23),-0.39471 # DEPENDENCYPART_GRANDPAR
(7,9),(9,24),-0.225227 # DEPENDENCYPART_GRANDPAR
(7,11),(11,6),-0.78857 # DEPENDENCYPART_GRANDPAR
(7,11),(11,7),-0.682076 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,11),(11,9),0.121351 # DEPENDENCYPART_GRANDPAR
(7,11),(11,10),-0.76356 # DEPENDENCYPART_GRANDPAR
(7,11),(11,12),-0.740108 # DEPENDENCYPART_GRANDPAR
(7,11),(11,13),0.0588399 # DEPENDENCYPART_GRANDPAR
(7,11),(11,14),-0.0465884 # DEPENDENCYPART_GRANDPAR
(7,11),(11,15),-0.0376701 # DEPENDENCYPART_GRANDPAR
(7,11),(11,16),-0.23753 # DEPENDENCYPART_GRANDPAR
(7,11),(11,17),-0.499044 # DEPENDENCYPART_GRANDPAR
(7,11),(11,20),-0.297318 # DEPENDENCYPART_GRANDPAR
(7,11),(11,23),-0.692221 # DEPENDENCYPART_GRANDPAR
(7,13),(13,1),-1.49414 # DEPENDENCYPART_GRANDPAR
(7,13),(13,2),-0.77027 # DEPENDENCYPART_GRANDPAR
(7,13),(13,3),-1.61143 # DEPENDENCYPART_GRANDPAR
(7,13),(13,4),-1.19794 # DEPENDENCYPART_GRANDPAR
(7,13),(13,5),-1.06824 # DEPENDENCYPART_GRANDPAR
(7,13),(13,7),-0.687223 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,13),(13,8),0.317478 # DEPENDENCYPART_GRANDPAR
(7,13),(13,9),0.231269 # DEPENDENCYPART_GRANDPAR
(7,13),(13,10),-0.907698 # DEPENDENCYPART_GRANDPAR
(7,13),(13,11),-0.272475 # DEPENDENCYPART_GRANDPAR
(7,13),(13,12),-0.569026 # DEPENDENCYPART_GRANDPAR
(7,13),(13,14),-0.0204741 # DEPENDENCYPART_GRANDPAR
(7,13),(13,15),0.0395507 # DEPENDENCYPART_GRANDPAR
(7,13),(13,16),-0.17162 # DEPENDENCYPART_GRANDPAR
(7,13),(13,17),-0.172771 # DEPENDENCYPART_GRANDPAR
(7,13),(13,18),-0.0681699 # DEPENDENCYPART_GRANDPAR
(7,13),(13,20),-0.212875 # DEPENDENCYPART_GRANDPAR
(7,13),(13,23),-0.455727 # DEPENDENCYPART_GRANDPAR
(7,15),(15,13),0.081396 # DEPENDENCYPART_GRANDPAR
(7,15),(15,14),0.063507 # DEPENDENCYPART_GRANDPAR
(7,15),(15,16),-0.147502 # DEPENDENCYPART_GRANDPAR
(7,15),(15,18),-0.0627912 # DEPENDENCYPART_GRANDPAR
(7,15),(15,20),-0.204754 # DEPENDENCYPART_GRANDPAR
(7,15),(15,24),-0.269423 # DEPENDENCYPART_GRANDPAR
(8,9),(9,1),-0.530318 # DEPENDENCYPART_GRANDPAR
(8,9),(9,2),-0.486661 # DEPENDENCYPART_GRANDPAR
(8,9),(9,3),-0.451418 # DEPENDENCYPART_GRANDPAR
(8,9),(9,4),-0.450651 # DEPENDENCYPART_GRANDPAR
(8,9),(9,5),-0.323356 # DEPENDENCYPART_GRANDPAR
(8,9),(9,6),-0.490819 # DEPENDENCYPART_GRANDPAR
(8,9),(9,7),-0.0717426 # DEPENDENCYPART_GRANDPAR
(8,9),(9,8),-0.362572 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,9),(9,10),0.112166 # DEPENDENCYPART_GRANDPAR
(8,9),(9,11),0.0853099 # DEPENDENCYPART_GRANDPAR
(8,9),(9,12),-0.211138 # DEPENDENCYPART_GRANDPAR
(8,9),(9,13),-0.108611 # DEPENDENCYPART_GRANDPAR
(8,9),(9,14),-0.0540808 # DEPENDENCYPART_GRANDPAR
(8,9),(9,15),-0.052151 # DEPENDENCYPART_GRANDPAR
(8,9),(9,16),-0.0837594 # DEPENDENCYPART_GRANDPAR
(8,9),(9,17),-0.306659 # DEPENDENCYPART_GRANDPAR
(8,9),(9,18),-0.138759 # DEPENDENCYPART_GRANDPAR
(8,9),(9,20),-0.180524 # DEPENDENCYPART_GRANDPAR
(8,9),(9,23),-0.19807 # DEPENDENCYPART_GRANDPAR
(8,9),(9,24),-0.210334 # DEPENDENCYPART_GRANDPAR
(8,11),(11,6),-0.556418 # DEPENDENCYPART_GRANDPAR
(8,11),(11,7),-0.181588 # DEPENDENCYPART_GRANDPAR
(8,11),(11,9),0.387731 # DEPENDENCYPART_GRANDPAR
(8,11),(11,10),0.127124 # DEPENDENCYPART_GRANDPAR
(8,11),(11,12),-0.177994 # DEPENDENCYPART_GRANDPAR
(8,11),(11,13),-0.0894604 # DEPENDENCYPART_GRANDPAR
(8,11),(11,14),-0.0610861 # DEPENDENCYPART_GRANDPAR
(8,11),(11,15),-0.0810392 # DEPENDENCYPART_GRANDPAR
(8,11),(11,16),-0.0684416 # DEPENDENCYPART_GRANDPAR
(8,11),(11,17),-0.343887 # DEPENDENCYPART_GRANDPAR
(8,11),(11,20),-0.156128 # DEPENDENCYPART_GRANDPAR
(8,11),(11,23),-0.253402 # DEPENDENCYPART_GRANDPAR
(9,1),(1,2),-0.296515 # DEPENDENCYPART_GRANDPAR
(9,1),(1,3),-1.54655 # DEPENDENCYPART_GRANDPAR
(9,1),(1,4),-0.210768 # DEPENDENCYPART_GRANDPAR
(9,1),(1,5),-0.282913 # DEPENDENCYPART_GRANDPAR
(9,1),(1,7),-0.329752 # DEPENDENCYPART_GRANDPAR
(9,1),(1,9),-1.50678 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,1),(1,14),-0.342942 # DEPENDENCYPART_GRANDPAR
(9,1),(1,15),-0.440956 # DEPENDENCYPART_GRANDPAR
(9,1),(1,18),-0.409567 # DEPENDENCYPART_GRANDPAR
(9,1),(1,24),-0.740704 # DEPENDENCYPART_GRANDPAR
(9,2),(2,3),-1.49251 # DEPENDENCYPART_GRANDPAR
(9,2),(2,9),-1.83523 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,2),(2,13),-0.482434 # DEPENDENCYPART_GRANDPAR
(9,2),(2,14),-0.621 # DEPENDENCYPART_GRANDPAR
(9,2),(2,16),-1.21222 # DEPENDENCYPART_GRANDPAR
(9,2),(2,18),-0.687625 # DEPENDENCYPART_GRANDPAR
(9,2),(2,20),-1.56836 # DEPENDENCYPART_GRANDPAR
(9,3),(3,1),-1.68193 # DEPENDENCYPART_GRANDPAR
(9,3),(3,2),-0.1387 # DEPENDENCYPART_GRANDPAR
(9,3),(3,5),-0.276987 # DEPENDENCYPART_GRANDPAR
(9,3),(3,7),-0.323825 # DEPENDENCYPART_GRANDPAR
(9,3),(3,9),-1.50611 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,3),(3,11),0.308313 # DEPENDENCYPART_GRANDPAR
(9,3),(3,13),-0.289093 # DEPENDENCYPART_GRANDPAR
(9,3),(3,14),-0.342296 # DEPENDENCYPART_GRANDPAR
(9,3),(3,15),-0.447313 # DEPENDENCYPART_GRANDPAR
(9,3),(3,17),-0.737841 # DEPENDENCYPART_GRANDPAR
(9,3),(3,18),-0.408921 # DEPENDENCYPART_GRANDPAR
(9,3),(3,20),-1.2393 # DEPENDENCYPART_GRANDPAR
(9,3),(3,22),-1.02967 # DEPENDENCYPART_GRANDPAR
(9,3),(3,23),-0.71025 # DEPENDENCYPART_GRANDPAR
(9,3),(3,24),-0.740058 # DEPENDENCYPART_GRANDPAR
(9,4),(4,5),-0.0808711 # DEPENDENCYPART_GRANDPAR
(9,4),(4,7),-0.128547 # DEPENDENCYPART_GRANDPAR
(9,5),(5,1),-1.46248 # DEPENDENCYPART_GRANDPAR
(9,5),(5,4),-0.0906697 # DEPENDENCYPART_GRANDPAR
(9,5),(5,6),-0.427724 # DEPENDENCYPART_GRANDPAR
(9,5),(5,7),-0.0157847 # DEPENDENCYPART_GRANDPAR
(9,5),(5,8),0.0044543 # DEPENDENCYPART_GRANDPAR
(9,5),(5,9),-1.7277 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,5),(5,11),0.0522795 # DEPENDENCYPART_GRANDPAR
(9,7),(7,4),-0.0895015 # DEPENDENCYPART_GRANDPAR
(9,7),(7,5),-0.056053 # DEPENDENCYPART_GRANDPAR
(9,7),(7,6),-0.380315 # DEPENDENCYPART_GRANDPAR
(9,7),(7,8),0.00520874 # DEPENDENCYPART_GRANDPAR
(9,7),(7,9),-1.7277 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,7),(7,11),0.05228 # DEPENDENCYPART_GRANDPAR
(9,7),(7,13),-0.444559 # DEPENDENCYPART_GRANDPAR
(9,7),(7,15),-0.603153 # DEPENDENCYPART_GRANDPAR
(9,8),(8,9),-1.62401 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,8),(8,11),0.184857 # DEPENDENCYPART_GRANDPAR
(9,11),(11,6),-1.11054 # DEPENDENCYPART_GRANDPAR
(9,11),(11,7),-0.779357 # DEPENDENCYPART_GRANDPAR
(9,11),(11,9),-0.764874 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,11),(11,10),1.25499 # DEPENDENCYPART_GRANDPAR
(9,11),(11,12),0.308065 # DEPENDENCYPART_GRANDPAR
(9,11),(11,13),0.00766053 # DEPENDENCYPART_GRANDPAR
(9,11),(11,14),-0.10545 # DEPENDENCYPART_GRANDPAR
(9,11),(11,15),-0.0942841 # DEPENDENCYPART_GRANDPAR
(9,11),(11,16),-0.0344164 # DEPENDENCYPART_GRANDPAR
(9,11),(11,17),-0.255277 # DEPENDENCYPART_GRANDPAR
(9,11),(11,20),-0.419515 # DEPENDENCYPART_GRANDPAR
(9,11),(11,23),-0.302044 # DEPENDENCYPART_GRANDPAR
(9,12),(12,13),0.0783819 # DEPENDENCYPART_GRANDPAR
(9,12),(12,14),-0.0486121 # DEPENDENCYPART_GRANDPAR
(9,12),(12,16),-0.0888679 # DEPENDENCYPART_GRANDPAR
(9,13),(13,1),-2.65986 # DEPENDENCYPART_GRANDPAR
(9,13),(13,2),-0.759502 # DEPENDENCYPART_GRANDPAR
(9,13),(13,3),-2.38028 # DEPENDENCYPART_GRANDPAR
(9,13),(13,4),-0.72721 # DEPENDENCYPART_GRANDPAR
(9,13),(13,5),-0.811589 # DEPENDENCYPART_GRANDPAR
(9,13),(13,7),-0.859633 # DEPENDENCYPART_GRANDPAR
(9,13),(13,8),-0.755666 # DEPENDENCYPART_GRANDPAR
(9,13),(13,9),-1.00719 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,13),(13,10),0.890433 # DEPENDENCYPART_GRANDPAR
(9,13),(13,11),0.615999 # DEPENDENCYPART_GRANDPAR
(9,13),(13,12),0.0507007 # DEPENDENCYPART_GRANDPAR
(9,13),(13,14),-0.178667 # DEPENDENCYPART_GRANDPAR
(9,13),(13,15),-0.238672 # DEPENDENCYPART_GRANDPAR
(9,13),(13,16),-0.3839 # DEPENDENCYPART_GRANDPAR
(9,13),(13,17),-0.368639 # DEPENDENCYPART_GRANDPAR
(9,13),(13,18),-0.245292 # DEPENDENCYPART_GRANDPAR
(9,13),(13,20),-0.76226 # DEPENDENCYPART_GRANDPAR
(9,13),(13,23),-0.298999 # DEPENDENCYPART_GRANDPAR
(9,14),(14,1),-2.4471 # DEPENDENCYPART_GRANDPAR
(9,14),(14,11),0.600946 # DEPENDENCYPART_GRANDPAR
(9,14),(14,13),0.134172 # DEPENDENCYPART_GRANDPAR
(9,14),(14,15),-0.19795 # DEPENDENCYPART_GRANDPAR
(9,14),(14,17),-0.444735 # DEPENDENCYPART_GRANDPAR
(9,15),(15,13),0.140986 # DEPENDENCYPART_GRANDPAR
(9,15),(15,14),0.12213 # DEPENDENCYPART_GRANDPAR
(9,15),(15,16),-0.0248804 # DEPENDENCYPART_GRANDPAR
(9,15),(15,18),-0.088294 # DEPENDENCYPART_GRANDPAR
(9,15),(15,20),-0.430263 # DEPENDENCYPART_GRANDPAR
(9,15),(15,24),-0.416149 # DEPENDENCYPART_GRANDPAR
(9,16),(16,1),-2.27835 # DEPENDENCYPART_GRANDPAR
(9,16),(16,2),-0.524168 # DEPENDENCYPART_GRANDPAR
(9,16),(16,3),-1.99883 # DEPENDENCYPART_GRANDPAR
(9,16),(16,4),-0.481569 # DEPENDENCYPART_GRANDPAR
(9,16),(16,5),-0.433607 # DEPENDENCYPART_GRANDPAR
(9,16),(16,7),-0.481641 # DEPENDENCYPART_GRANDPAR
(9,16),(16,9),-1.04937 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,16),(16,11),0.508501 # DEPENDENCYPART_GRANDPAR
(9,16),(16,12),0.0891355 # DEPENDENCYPART_GRANDPAR
