# _root_ Ιδιαίτερα , όσον αφορά μια μελλοντική συνεργασία βασισμένη στις δημοκρατικές αρχές των ανθρωπίνων δικαιωμάτων , των θεμελιωδών ελευθεριών και του κράτους δικαίου .
#goldHeads=4,4,4,0,7,7,4,7,8,11,9,14,14,19,19,18,18,19,11,21,19,21,0,
#predictedHeads=4,4,4,0,7,7,4,7,8,11,9,14,14,11,19,18,18,19,11,22,22,19,0,
(4,19),(19,8),-0.335942 # DEPENDENCYPART_GRANDPAR
(4,19),(19,9),-0.0612209 # DEPENDENCYPART_GRANDPAR
(4,19),(19,10),-0.955094 # DEPENDENCYPART_GRANDPAR
(4,19),(19,11),-0.1807 # DEPENDENCYPART_GRANDPAR
(4,19),(19,13),-1.2312 # DEPENDENCYPART_GRANDPAR
(4,19),(19,14),-0.521716 # DEPENDENCYPART_GRANDPAR
(4,19),(19,15),-0.0222202 # DEPENDENCYPART_GRANDPAR
(4,19),(19,16),-1.70594 # DEPENDENCYPART_GRANDPAR
(4,19),(19,17),-0.636068 # DEPENDENCYPART_GRANDPAR
(4,19),(19,18),-0.873392 # DEPENDENCYPART_GRANDPAR
(4,19),(19,20),-1.5672 # DEPENDENCYPART_GRANDPAR
(4,19),(19,21),-0.932913 # DEPENDENCYPART_GRANDPAR
(4,19),(19,22),-0.491172 # DEPENDENCYPART_GRANDPAR
(4,19),(19,23),-0.512888 # DEPENDENCYPART_GRANDPAR
(4,21),(21,14),-0.454415 # DEPENDENCYPART_GRANDPAR
(4,21),(21,18),-0.80324 # DEPENDENCYPART_GRANDPAR
(4,21),(21,20),-1.51573 # DEPENDENCYPART_GRANDPAR
(4,21),(21,22),-0.626587 # DEPENDENCYPART_GRANDPAR
(4,22),(22,12),-1.05601 # DEPENDENCYPART_GRANDPAR
(4,22),(22,16),-1.32954 # DEPENDENCYPART_GRANDPAR
(4,22),(22,17),-0.456017 # DEPENDENCYPART_GRANDPAR
(4,22),(22,18),-0.70447 # DEPENDENCYPART_GRANDPAR
(4,22),(22,19),0.00814958 # DEPENDENCYPART_GRANDPAR
(4,22),(22,20),-1.41952 # DEPENDENCYPART_GRANDPAR
(4,22),(22,21),-0.825756 # DEPENDENCYPART_GRANDPAR
(4,22),(22,23),-0.396817 # DEPENDENCYPART_GRANDPAR
(4,23),(23,2),-0.639087 # DEPENDENCYPART_GRANDPAR
(4,23),(23,21),-1.123 # DEPENDENCYPART_GRANDPAR
(4,23),(23,22),-0.690812 # DEPENDENCYPART_GRANDPAR
(6,1),(1,2),-0.200395 # DEPENDENCYPART_GRANDPAR
(6,1),(1,3),-0.0247631 # DEPENDENCYPART_GRANDPAR
(6,1),(1,8),-0.553255 # DEPENDENCYPART_GRANDPAR
(6,3),(3,1),-0.0565974 # DEPENDENCYPART_GRANDPAR
(6,3),(3,2),-0.273159 # DEPENDENCYPART_GRANDPAR
(6,3),(3,4),-1.04539 # DEPENDENCYPART_GRANDPAR
(6,3),(3,6),-1.16947 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,3),(3,7),-0.444639 # DEPENDENCYPART_GRANDPAR
(6,3),(3,8),-0.553557 # DEPENDENCYPART_GRANDPAR
(6,3),(3,15),-0.697193 # DEPENDENCYPART_GRANDPAR
(6,7),(7,1),-0.503146 # DEPENDENCYPART_GRANDPAR
(6,7),(7,2),-0.658514 # DEPENDENCYPART_GRANDPAR
(6,7),(7,3),-0.468934 # DEPENDENCYPART_GRANDPAR
(6,7),(7,5),-0.707783 # DEPENDENCYPART_GRANDPAR
(6,7),(7,6),-0.658365 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,7),(7,8),-0.165613 # DEPENDENCYPART_GRANDPAR
(6,7),(7,9),-0.254969 # DEPENDENCYPART_GRANDPAR
(6,7),(7,10),-0.604923 # DEPENDENCYPART_GRANDPAR
(6,7),(7,11),-0.492569 # DEPENDENCYPART_GRANDPAR
(6,8),(8,1),-0.513322 # DEPENDENCYPART_GRANDPAR
(6,8),(8,2),-0.581446 # DEPENDENCYPART_GRANDPAR
(6,8),(8,3),-0.479123 # DEPENDENCYPART_GRANDPAR
(6,8),(8,4),-1.50092 # DEPENDENCYPART_GRANDPAR
(6,8),(8,5),-0.66211 # DEPENDENCYPART_GRANDPAR
(6,8),(8,6),-0.729515 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,8),(8,7),-0.030082 # DEPENDENCYPART_GRANDPAR
(6,8),(8,9),-0.0991058 # DEPENDENCYPART_GRANDPAR
(6,8),(8,10),-0.501441 # DEPENDENCYPART_GRANDPAR
(6,8),(8,11),-0.366207 # DEPENDENCYPART_GRANDPAR
(6,8),(8,13),-0.517771 # DEPENDENCYPART_GRANDPAR
(6,8),(8,14),-0.071785 # DEPENDENCYPART_GRANDPAR
(6,8),(8,15),-0.306328 # DEPENDENCYPART_GRANDPAR
(6,8),(8,17),-0.433566 # DEPENDENCYPART_GRANDPAR
(6,8),(8,18),-0.482247 # DEPENDENCYPART_GRANDPAR
(6,8),(8,19),-0.0701338 # DEPENDENCYPART_GRANDPAR
(6,8),(8,22),-0.239111 # DEPENDENCYPART_GRANDPAR
(6,8),(8,23),-0.297896 # DEPENDENCYPART_GRANDPAR
(6,9),(9,10),-0.533853 # DEPENDENCYPART_GRANDPAR
(6,9),(9,11),-0.326251 # DEPENDENCYPART_GRANDPAR
(6,11),(11,1),-0.503145 # DEPENDENCYPART_GRANDPAR
(6,11),(11,2),-0.658513 # DEPENDENCYPART_GRANDPAR
(6,11),(11,3),-0.468934 # DEPENDENCYPART_GRANDPAR
(6,11),(11,5),-0.70737 # DEPENDENCYPART_GRANDPAR
(6,11),(11,6),-0.656026 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,11),(11,7),0.0633426 # DEPENDENCYPART_GRANDPAR
(6,11),(11,8),0.00504349 # DEPENDENCYPART_GRANDPAR
(6,11),(11,9),-0.0825313 # DEPENDENCYPART_GRANDPAR
(6,11),(11,10),-0.464596 # DEPENDENCYPART_GRANDPAR
(6,11),(11,12),-0.826278 # DEPENDENCYPART_GRANDPAR
(6,11),(11,13),-0.616021 # DEPENDENCYPART_GRANDPAR
(6,11),(11,14),-0.211704 # DEPENDENCYPART_GRANDPAR
(6,11),(11,15),-0.353941 # DEPENDENCYPART_GRANDPAR
(6,11),(11,17),-0.570518 # DEPENDENCYPART_GRANDPAR
(6,11),(11,18),-0.621048 # DEPENDENCYPART_GRANDPAR
(6,11),(11,19),-0.089907 # DEPENDENCYPART_GRANDPAR
(6,11),(11,22),-0.371049 # DEPENDENCYPART_GRANDPAR
(7,1),(1,2),-0.237091 # DEPENDENCYPART_GRANDPAR
(7,1),(1,3),-0.149628 # DEPENDENCYPART_GRANDPAR
(7,1),(1,8),-0.474337 # DEPENDENCYPART_GRANDPAR
(7,2),(2,1),-0.265967 # DEPENDENCYPART_GRANDPAR
(7,2),(2,3),-0.13838 # DEPENDENCYPART_GRANDPAR
(7,2),(2,4),-0.771831 # DEPENDENCYPART_GRANDPAR
(7,2),(2,6),0.244483 # DEPENDENCYPART_GRANDPAR
(7,2),(2,7),-1.34653 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,2),(2,8),-0.470351 # DEPENDENCYPART_GRANDPAR
(7,2),(2,9),-0.538406 # DEPENDENCYPART_GRANDPAR
(7,3),(3,1),-0.227385 # DEPENDENCYPART_GRANDPAR
(7,3),(3,2),-0.299893 # DEPENDENCYPART_GRANDPAR
(7,3),(3,4),-0.797938 # DEPENDENCYPART_GRANDPAR
(7,3),(3,6),0.198368 # DEPENDENCYPART_GRANDPAR
(7,3),(3,7),-1.33202 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,3),(3,8),-0.474639 # DEPENDENCYPART_GRANDPAR
(7,3),(3,15),-0.68008 # DEPENDENCYPART_GRANDPAR
(7,6),(6,1),-0.254639 # DEPENDENCYPART_GRANDPAR
(7,6),(6,3),-0.209757 # DEPENDENCYPART_GRANDPAR
(7,6),(6,5),-0.236516 # DEPENDENCYPART_GRANDPAR
(7,6),(6,7),-1.36623 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,6),(6,8),-0.465937 # DEPENDENCYPART_GRANDPAR
(7,6),(6,9),-0.530318 # DEPENDENCYPART_GRANDPAR
(7,6),(6,11),-1.18127 # DEPENDENCYPART_GRANDPAR
(7,8),(8,1),-0.680223 # DEPENDENCYPART_GRANDPAR
(7,8),(8,2),-0.611491 # DEPENDENCYPART_GRANDPAR
(7,8),(8,3),-0.624529 # DEPENDENCYPART_GRANDPAR
(7,8),(8,4),-1.33754 # DEPENDENCYPART_GRANDPAR
(7,8),(8,5),-0.653671 # DEPENDENCYPART_GRANDPAR
(7,8),(8,6),-0.278958 # DEPENDENCYPART_GRANDPAR
(7,8),(8,7),-0.839195 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,8),(8,9),-0.00423034 # DEPENDENCYPART_GRANDPAR
(7,8),(8,10),-0.223054 # DEPENDENCYPART_GRANDPAR
(7,8),(8,11),-0.376334 # DEPENDENCYPART_GRANDPAR
(7,8),(8,13),-0.323513 # DEPENDENCYPART_GRANDPAR
(7,8),(8,14),0.0319838 # DEPENDENCYPART_GRANDPAR
(7,8),(8,15),-0.145695 # DEPENDENCYPART_GRANDPAR
(7,8),(8,17),-0.392491 # DEPENDENCYPART_GRANDPAR
(7,8),(8,18),-0.317748 # DEPENDENCYPART_GRANDPAR
(7,8),(8,19),-0.212496 # DEPENDENCYPART_GRANDPAR
(7,8),(8,22),-0.328063 # DEPENDENCYPART_GRANDPAR
(7,8),(8,23),-0.507796 # DEPENDENCYPART_GRANDPAR
(7,9),(9,10),-0.310279 # DEPENDENCYPART_GRANDPAR
(7,9),(9,11),-0.474791 # DEPENDENCYPART_GRANDPAR
(7,10),(10,11),-0.568798 # DEPENDENCYPART_GRANDPAR
(7,10),(10,13),-0.528096 # DEPENDENCYPART_GRANDPAR
(7,10),(10,14),-0.157824 # DEPENDENCYPART_GRANDPAR
(7,10),(10,19),-0.250112 # DEPENDENCYPART_GRANDPAR
(7,11),(11,1),-0.699826 # DEPENDENCYPART_GRANDPAR
(7,11),(11,2),-0.724854 # DEPENDENCYPART_GRANDPAR
(7,11),(11,3),-0.644121 # DEPENDENCYPART_GRANDPAR
(7,11),(11,5),-0.730105 # DEPENDENCYPART_GRANDPAR
(7,11),(11,6),-0.363657 # DEPENDENCYPART_GRANDPAR
(7,11),(11,7),-0.770741 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,11),(11,8),0.195828 # DEPENDENCYPART_GRANDPAR
(7,11),(11,9),-0.0186897 # DEPENDENCYPART_GRANDPAR
(7,11),(11,10),-0.311653 # DEPENDENCYPART_GRANDPAR
(7,11),(11,12),-0.24202 # DEPENDENCYPART_GRANDPAR
(7,11),(11,13),-0.504691 # DEPENDENCYPART_GRANDPAR
(7,11),(11,14),-0.270731 # DEPENDENCYPART_GRANDPAR
(7,11),(11,15),-0.269574 # DEPENDENCYPART_GRANDPAR
(7,11),(11,17),-0.697362 # DEPENDENCYPART_GRANDPAR
(7,11),(11,18),-0.620788 # DEPENDENCYPART_GRANDPAR
(7,11),(11,19),-0.277789 # DEPENDENCYPART_GRANDPAR
(7,11),(11,22),-0.623336 # DEPENDENCYPART_GRANDPAR
(8,1),(1,2),-0.12485 # DEPENDENCYPART_GRANDPAR
(8,1),(1,3),-0.0071076 # DEPENDENCYPART_GRANDPAR
(8,1),(1,8),-3.19209 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,2),(2,1),-0.409155 # DEPENDENCYPART_GRANDPAR
(8,2),(2,3),-0.1695 # DEPENDENCYPART_GRANDPAR
(8,2),(2,4),-1.22359 # DEPENDENCYPART_GRANDPAR
(8,2),(2,6),-1.12569 # DEPENDENCYPART_GRANDPAR
(8,2),(2,7),-0.322879 # DEPENDENCYPART_GRANDPAR
(8,2),(2,8),-3.22718 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,2),(2,9),0.275368 # DEPENDENCYPART_GRANDPAR
(8,3),(3,1),-0.336647 # DEPENDENCYPART_GRANDPAR
(8,3),(3,2),-0.300905 # DEPENDENCYPART_GRANDPAR
(8,3),(3,4),-1.06467 # DEPENDENCYPART_GRANDPAR
(8,3),(3,6),-0.92788 # DEPENDENCYPART_GRANDPAR
(8,3),(3,7),-0.335949 # DEPENDENCYPART_GRANDPAR
(8,3),(3,8),-3.19299 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,3),(3,15),-0.40733 # DEPENDENCYPART_GRANDPAR
(8,4),(4,1),-0.198699 # DEPENDENCYPART_GRANDPAR
(8,4),(4,2),-0.237931 # DEPENDENCYPART_GRANDPAR
(8,4),(4,3),0.0440687 # DEPENDENCYPART_GRANDPAR
(8,4),(4,6),-1.03077 # DEPENDENCYPART_GRANDPAR
(8,4),(4,7),-0.362367 # DEPENDENCYPART_GRANDPAR
(8,4),(4,8),-3.0678 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,4),(4,10),-0.876808 # DEPENDENCYPART_GRANDPAR
(8,4),(4,11),0.0200493 # DEPENDENCYPART_GRANDPAR
(8,4),(4,13),-1.02956 # DEPENDENCYPART_GRANDPAR
(8,4),(4,14),-0.921917 # DEPENDENCYPART_GRANDPAR
(8,4),(4,15),-0.235447 # DEPENDENCYPART_GRANDPAR
(8,4),(4,17),-0.674261 # DEPENDENCYPART_GRANDPAR
(8,4),(4,19),-0.391059 # DEPENDENCYPART_GRANDPAR
(8,4),(4,21),-1.46112 # DEPENDENCYPART_GRANDPAR
(8,4),(4,22),-1.13777 # DEPENDENCYPART_GRANDPAR
(8,4),(4,23),-0.584352 # DEPENDENCYPART_GRANDPAR
(8,6),(6,1),-0.341788 # DEPENDENCYPART_GRANDPAR
(8,6),(6,3),-0.124443 # DEPENDENCYPART_GRANDPAR
(8,6),(6,5),-1.23533 # DEPENDENCYPART_GRANDPAR
(8,6),(6,7),-0.199331 # DEPENDENCYPART_GRANDPAR
(8,6),(6,8),-3.15728 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,6),(6,9),0.311495 # DEPENDENCYPART_GRANDPAR
(8,6),(6,11),-0.140331 # DEPENDENCYPART_GRANDPAR
(8,7),(7,1),-0.273228 # DEPENDENCYPART_GRANDPAR
(8,7),(7,2),-0.251535 # DEPENDENCYPART_GRANDPAR
(8,7),(7,3),-0.0591049 # DEPENDENCYPART_GRANDPAR
(8,7),(7,5),-1.14033 # DEPENDENCYPART_GRANDPAR
(8,7),(7,6),-0.79548 # DEPENDENCYPART_GRANDPAR
(8,7),(7,8),-3.28797 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,7),(7,9),0.225216 # DEPENDENCYPART_GRANDPAR
(8,7),(7,10),-1.07875 # DEPENDENCYPART_GRANDPAR
(8,7),(7,11),-0.238223 # DEPENDENCYPART_GRANDPAR
(8,9),(9,10),-0.46835 # DEPENDENCYPART_GRANDPAR
(8,9),(9,11),0.480101 # DEPENDENCYPART_GRANDPAR
(8,10),(10,11),0.302011 # DEPENDENCYPART_GRANDPAR
(8,10),(10,13),-0.674346 # DEPENDENCYPART_GRANDPAR
(8,10),(10,14),-0.633814 # DEPENDENCYPART_GRANDPAR
(8,10),(10,19),-0.0685202 # DEPENDENCYPART_GRANDPAR
(8,11),(11,1),-0.779116 # DEPENDENCYPART_GRANDPAR
(8,11),(11,2),-0.723598 # DEPENDENCYPART_GRANDPAR
(8,11),(11,3),-0.56229 # DEPENDENCYPART_GRANDPAR
(8,11),(11,5),-1.8797 # DEPENDENCYPART_GRANDPAR
(8,11),(11,6),-1.48961 # DEPENDENCYPART_GRANDPAR
(8,11),(11,7),-0.872589 # DEPENDENCYPART_GRANDPAR
(8,11),(11,8),-2.34239 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,11),(11,9),0.837801 # DEPENDENCYPART_GRANDPAR
(8,11),(11,10),-0.390612 # DEPENDENCYPART_GRANDPAR
(8,11),(11,12),-0.655572 # DEPENDENCYPART_GRANDPAR
(8,11),(11,13),-0.537655 # DEPENDENCYPART_GRANDPAR
(8,11),(11,14),-0.511526 # DEPENDENCYPART_GRANDPAR
(8,11),(11,15),0.00362556 # DEPENDENCYPART_GRANDPAR
(8,11),(11,17),-0.264091 # DEPENDENCYPART_GRANDPAR
(8,11),(11,18),-0.384334 # DEPENDENCYPART_GRANDPAR
(8,11),(11,19),-0.092573 # DEPENDENCYPART_GRANDPAR
(8,11),(11,22),-0.717116 # DEPENDENCYPART_GRANDPAR
(8,13),(13,11),0.429914 # DEPENDENCYPART_GRANDPAR
(8,13),(13,12),-0.722922 # DEPENDENCYPART_GRANDPAR
(8,13),(13,14),-0.62735 # DEPENDENCYPART_GRANDPAR
(8,13),(13,15),-0.0106346 # DEPENDENCYPART_GRANDPAR
(8,13),(13,17),-0.387541 # DEPENDENCYPART_GRANDPAR
(8,13),(13,18),-0.506771 # DEPENDENCYPART_GRANDPAR
(8,13),(13,22),-0.848882 # DEPENDENCYPART_GRANDPAR
(8,14),(14,1),-0.778899 # DEPENDENCYPART_GRANDPAR
(8,14),(14,3),-0.562073 # DEPENDENCYPART_GRANDPAR
(8,14),(14,7),-0.872139 # DEPENDENCYPART_GRANDPAR
(8,14),(14,10),-0.397707 # DEPENDENCYPART_GRANDPAR
(8,14),(14,11),0.522185 # DEPENDENCYPART_GRANDPAR
(8,14),(14,12),-0.643519 # DEPENDENCYPART_GRANDPAR
(8,14),(14,13),-0.555629 # DEPENDENCYPART_GRANDPAR
(8,14),(14,15),0.00763353 # DEPENDENCYPART_GRANDPAR
(8,14),(14,16),-0.793435 # DEPENDENCYPART_GRANDPAR
(8,14),(14,17),-0.256465 # DEPENDENCYPART_GRANDPAR
(8,14),(14,18),-0.377607 # DEPENDENCYPART_GRANDPAR
(8,14),(14,19),-0.0885007 # DEPENDENCYPART_GRANDPAR
(8,15),(15,2),-0.679318 # DEPENDENCYPART_GRANDPAR
(8,15),(15,7),-0.812966 # DEPENDENCYPART_GRANDPAR
(8,15),(15,8),-2.71234 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,15),(15,9),0.69207 # DEPENDENCYPART_GRANDPAR
(8,15),(15,10),-0.714885 # DEPENDENCYPART_GRANDPAR
(8,15),(15,11),0.307507 # DEPENDENCYPART_GRANDPAR
(8,15),(15,13),-0.867052 # DEPENDENCYPART_GRANDPAR
(8,15),(15,14),-0.623814 # DEPENDENCYPART_GRANDPAR
(8,15),(15,17),-0.467719 # DEPENDENCYPART_GRANDPAR
(8,15),(15,18),-0.586845 # DEPENDENCYPART_GRANDPAR
(8,15),(15,19),-0.115853 # DEPENDENCYPART_GRANDPAR
(8,15),(15,21),-1.16238 # DEPENDENCYPART_GRANDPAR
(8,15),(15,22),-0.928801 # DEPENDENCYPART_GRANDPAR
(8,15),(15,23),-0.386708 # DEPENDENCYPART_GRANDPAR
(8,17),(17,12),-0.674121 # DEPENDENCYPART_GRANDPAR
(8,17),(17,13),-0.549887 # DEPENDENCYPART_GRANDPAR
(8,17),(17,14),-0.409203 # DEPENDENCYPART_GRANDPAR
(8,17),(17,15),0.0501111 # DEPENDENCYPART_GRANDPAR
(8,17),(17,16),-0.817193 # DEPENDENCYPART_GRANDPAR
(8,17),(17,18),-0.398147 # DEPENDENCYPART_GRANDPAR
(8,17),(17,19),-0.0890033 # DEPENDENCYPART_GRANDPAR
(8,17),(17,21),-0.955516 # DEPENDENCYPART_GRANDPAR
(8,17),(17,22),-0.725879 # DEPENDENCYPART_GRANDPAR
(8,18),(18,12),-0.637796 # DEPENDENCYPART_GRANDPAR
(8,18),(18,13),-0.549265 # DEPENDENCYPART_GRANDPAR
(8,18),(18,14),-0.402862 # DEPENDENCYPART_GRANDPAR
(8,18),(18,15),0.0508208 # DEPENDENCYPART_GRANDPAR
(8,18),(18,16),-0.780868 # DEPENDENCYPART_GRANDPAR
(8,18),(18,17),-0.145275 # DEPENDENCYPART_GRANDPAR
(8,18),(18,19),-0.0874674 # DEPENDENCYPART_GRANDPAR
(8,18),(18,20),-1.25806 # DEPENDENCYPART_GRANDPAR
(8,18),(18,21),-0.954249 # DEPENDENCYPART_GRANDPAR
(8,18),(18,22),-0.713647 # DEPENDENCYPART_GRANDPAR
(8,19),(19,1),-0.859866 # DEPENDENCYPART_GRANDPAR
(8,19),(19,2),-0.800968 # DEPENDENCYPART_GRANDPAR
(8,19),(19,3),-0.643103 # DEPENDENCYPART_GRANDPAR
(8,19),(19,4),-1.95118 # DEPENDENCYPART_GRANDPAR
(8,19),(19,6),-1.56374 # DEPENDENCYPART_GRANDPAR
(8,19),(19,7),-0.954117 # DEPENDENCYPART_GRANDPAR
(8,19),(19,8),-2.57059 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,19),(19,9),0.824541 # DEPENDENCYPART_GRANDPAR
(8,19),(19,10),-0.689475 # DEPENDENCYPART_GRANDPAR
(8,19),(19,11),0.316625 # DEPENDENCYPART_GRANDPAR
(8,19),(19,13),-0.843825 # DEPENDENCYPART_GRANDPAR
(8,19),(19,14),-0.612495 # DEPENDENCYPART_GRANDPAR
(8,19),(19,15),0.120342 # DEPENDENCYPART_GRANDPAR
(8,19),(19,16),-1.17583 # DEPENDENCYPART_GRANDPAR
(8,19),(19,17),-0.368291 # DEPENDENCYPART_GRANDPAR
(8,19),(19,18),-0.487415 # DEPENDENCYPART_GRANDPAR
(8,19),(19,20),-1.39735 # DEPENDENCYPART_GRANDPAR
(8,19),(19,21),-1.08395 # DEPENDENCYPART_GRANDPAR
(8,19),(19,22),-0.719396 # DEPENDENCYPART_GRANDPAR
(8,19),(19,23),-0.400054 # DEPENDENCYPART_GRANDPAR
(8,22),(22,12),-0.649858 # DEPENDENCYPART_GRANDPAR
(8,22),(22,16),-0.792931 # DEPENDENCYPART_GRANDPAR
(8,22),(22,17),-0.15649 # DEPENDENCYPART_GRANDPAR
(8,22),(22,18),-0.286742 # DEPENDENCYPART_GRANDPAR
(8,22),(22,19),0.134295 # DEPENDENCYPART_GRANDPAR
(8,22),(22,20),-1.26663 # DEPENDENCYPART_GRANDPAR
(8,22),(22,21),-0.987779 # DEPENDENCYPART_GRANDPAR
(8,22),(22,23),-0.305964 # DEPENDENCYPART_GRANDPAR
(8,23),(23,2),-0.660216 # DEPENDENCYPART_GRANDPAR
(8,23),(23,21),-1.27063 # DEPENDENCYPART_GRANDPAR
(8,23),(23,22),-0.906829 # DEPENDENCYPART_GRANDPAR
(9,10),(10,11),0.891341 # DEPENDENCYPART_GRANDPAR
(9,10),(10,13),0.330525 # DEPENDENCYPART_GRANDPAR
(9,10),(10,14),0.182699 # DEPENDENCYPART_GRANDPAR
(9,10),(10,19),0.329762 # DEPENDENCYPART_GRANDPAR
(9,11),(11,1),-0.637141 # DEPENDENCYPART_GRANDPAR
(9,11),(11,2),-0.624493 # DEPENDENCYPART_GRANDPAR
(9,11),(11,3),-0.655372 # DEPENDENCYPART_GRANDPAR
(9,11),(11,5),-0.894681 # DEPENDENCYPART_GRANDPAR
(9,11),(11,6),-1.02777 # DEPENDENCYPART_GRANDPAR
(9,11),(11,7),-0.71273 # DEPENDENCYPART_GRANDPAR
(9,11),(11,8),-0.431963 # DEPENDENCYPART_GRANDPAR
(9,11),(11,9),-0.250359 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,11),(11,10),0.939905 # DEPENDENCYPART_GRANDPAR
(9,11),(11,12),-0.676367 # DEPENDENCYPART_GRANDPAR
(9,11),(11,13),0.389546 # DEPENDENCYPART_GRANDPAR
(9,11),(11,14),0.0978993 # DEPENDENCYPART_GRANDPAR
(9,11),(11,15),-0.0542919 # DEPENDENCYPART_GRANDPAR
(9,11),(11,17),-0.288793 # DEPENDENCYPART_GRANDPAR
(9,11),(11,18),-0.0733679 # DEPENDENCYPART_GRANDPAR
(9,11),(11,19),0.308326 # DEPENDENCYPART_GRANDPAR
(9,11),(11,22),-0.249569 # DEPENDENCYPART_GRANDPAR
(10,11),(11,1),-0.594064 # DEPENDENCYPART_GRANDPAR
(10,11),(11,2),-0.73237 # DEPENDENCYPART_GRANDPAR
(10,11),(11,3),-0.569494 # DEPENDENCYPART_GRANDPAR
(10,11),(11,5),-1.09762 # DEPENDENCYPART_GRANDPAR
(10,11),(11,6),-1.03557 # DEPENDENCYPART_GRANDPAR
(10,11),(11,7),-0.883625 # DEPENDENCYPART_GRANDPAR
(10,11),(11,8),-0.843512 # DEPENDENCYPART_GRANDPAR
(10,11),(11,9),-0.673525 # DEPENDENCYPART_GRANDPAR
(10,11),(11,10),-0.88923 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,11),(11,12),-0.276706 # DEPENDENCYPART_GRANDPAR
(10,11),(11,13),-0.507995 # DEPENDENCYPART_GRANDPAR
(10,11),(11,14),-0.212284 # DEPENDENCYPART_GRANDPAR
(10,11),(11,15),-0.369039 # DEPENDENCYPART_GRANDPAR
(10,11),(11,17),-0.718924 # DEPENDENCYPART_GRANDPAR
(10,11),(11,18),-0.734676 # DEPENDENCYPART_GRANDPAR
(10,11),(11,19),-0.0485698 # DEPENDENCYPART_GRANDPAR
(10,11),(11,22),-0.245231 # DEPENDENCYPART_GRANDPAR
(10,13),(13,11),-0.15973 # DEPENDENCYPART_GRANDPAR
(10,13),(13,12),-0.150792 # DEPENDENCYPART_GRANDPAR
(10,13),(13,14),-0.146929 # DEPENDENCYPART_GRANDPAR
(10,13),(13,15),-0.343297 # DEPENDENCYPART_GRANDPAR
(10,13),(13,17),-0.6626 # DEPENDENCYPART_GRANDPAR
(10,13),(13,18),-0.677237 # DEPENDENCYPART_GRANDPAR
(10,13),(13,22),-0.194803 # DEPENDENCYPART_GRANDPAR
(10,14),(14,1),-0.594064 # DEPENDENCYPART_GRANDPAR
(10,14),(14,3),-0.569494 # DEPENDENCYPART_GRANDPAR
(10,14),(14,7),-0.883518 # DEPENDENCYPART_GRANDPAR
(10,14),(14,10),-0.896028 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,14),(14,11),-0.0769188 # DEPENDENCYPART_GRANDPAR
(10,14),(14,12),-0.0584799 # DEPENDENCYPART_GRANDPAR
(10,14),(14,13),-0.386268 # DEPENDENCYPART_GRANDPAR
(10,14),(14,15),-0.369039 # DEPENDENCYPART_GRANDPAR
(10,14),(14,16),-0.576749 # DEPENDENCYPART_GRANDPAR
(10,14),(14,17),-0.714926 # DEPENDENCYPART_GRANDPAR
(10,14),(14,18),-0.731577 # DEPENDENCYPART_GRANDPAR
(10,14),(14,19),-0.0485902 # DEPENDENCYPART_GRANDPAR
(10,19),(19,1),-0.603814 # DEPENDENCYPART_GRANDPAR
(10,19),(19,2),-0.735037 # DEPENDENCYPART_GRANDPAR
(10,19),(19,3),-0.579274 # DEPENDENCYPART_GRANDPAR
(10,19),(19,4),-2.04373 # DEPENDENCYPART_GRANDPAR
(10,19),(19,6),-1.03485 # DEPENDENCYPART_GRANDPAR
(10,19),(19,7),-0.885447 # DEPENDENCYPART_GRANDPAR
(10,19),(19,8),-0.893273 # DEPENDENCYPART_GRANDPAR
(10,19),(19,9),-0.686222 # DEPENDENCYPART_GRANDPAR
(10,19),(19,10),-0.964599 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,19),(19,11),-0.114391 # DEPENDENCYPART_GRANDPAR
(10,19),(19,13),-0.449953 # DEPENDENCYPART_GRANDPAR
(10,19),(19,14),-0.105546 # DEPENDENCYPART_GRANDPAR
(10,19),(19,15),-0.190922 # DEPENDENCYPART_GRANDPAR
