# _root_ Τα κράτη δεν μπορούν να διαθέτουν δύο ποινικούς κώδικες , έναν που θα εφαρμόζεται στη διακίνηση ναρκωτικών αποκλειστικά μέσα στα σύνορά τους , και έναν άλλο που θα εφαρμόζεται στη διακίνηση ναρκωτικών όταν αυτή έχει διασυνοριακή διάσταση .
#goldHeads=2,4,4,0,6,4,9,9,10,6,24,14,14,11,14,15,16,19,16,19,20,21,10,10,24,25,29,29,25,29,30,31,29,35,33,37,35,0,
#predictedHeads=2,4,4,0,6,4,9,9,6,14,10,14,14,9,14,15,16,19,14,19,20,21,24,21,26,27,29,29,24,29,30,31,29,35,33,37,35,0,
(4,2),(4,6),-0.0136216 # DEPENDENCYPART_SIBL
(4,2),(4,7),-0.00963194 # DEPENDENCYPART_SIBL
(4,2),(4,8),0.0153835 # DEPENDENCYPART_SIBL
(4,2),(4,9),-0.0192934 # DEPENDENCYPART_SIBL
(4,2),(4,10),0.00710666 # DEPENDENCYPART_SIBL
(4,2),(4,14),-0.0097155 # DEPENDENCYPART_SIBL
(4,2),(4,15),-0.0512572 # DEPENDENCYPART_SIBL
(4,2),(4,16),-0.0204434 # DEPENDENCYPART_SIBL
(4,2),(4,17),-0.0193802 # DEPENDENCYPART_SIBL
(4,2),(4,18),-0.00596146 # DEPENDENCYPART_SIBL
(4,2),(4,19),-0.0159284 # DEPENDENCYPART_SIBL
(4,2),(4,20),0.00456624 # DEPENDENCYPART_SIBL
(4,2),(4,23),0.00710666 # DEPENDENCYPART_SIBL
(4,2),(4,24),-0.0103026 # DEPENDENCYPART_SIBL
(4,2),(4,29),-0.0097155 # DEPENDENCYPART_SIBL
(4,2),(4,30),-0.0512572 # DEPENDENCYPART_SIBL
(4,2),(4,37),-0.0231111 # DEPENDENCYPART_SIBL
(4,3),(4,5),0.0760477 # DEPENDENCYPART_SIBL
(4,3),(4,6),0.0952271 # DEPENDENCYPART_SIBL
(4,3),(4,7),0.0715335 # DEPENDENCYPART_SIBL
(4,3),(4,8),0.108571 # DEPENDENCYPART_SIBL
(4,3),(4,9),0.114393 # DEPENDENCYPART_SIBL
(4,3),(4,10),0.0421867 # DEPENDENCYPART_SIBL
(4,3),(4,14),0.0970186 # DEPENDENCYPART_SIBL
(4,3),(4,15),0.199049 # DEPENDENCYPART_SIBL
(4,3),(4,16),0.111288 # DEPENDENCYPART_SIBL
(4,3),(4,17),0.114262 # DEPENDENCYPART_SIBL
(4,3),(4,18),0.106469 # DEPENDENCYPART_SIBL
(4,3),(4,19),0.0982207 # DEPENDENCYPART_SIBL
(4,3),(4,20),0.167771 # DEPENDENCYPART_SIBL
(4,3),(4,23),0.0421867 # DEPENDENCYPART_SIBL
(4,3),(4,24),-0.0589993 # DEPENDENCYPART_SIBL
(4,3),(4,29),0.0970186 # DEPENDENCYPART_SIBL
(4,3),(4,30),0.199049 # DEPENDENCYPART_SIBL
(4,3),(4,37),0.117381 # DEPENDENCYPART_SIBL
(4,5),(4,6),-0.00871064 # DEPENDENCYPART_SIBL
(4,5),(4,7),-0.0380288 # DEPENDENCYPART_SIBL
(4,5),(4,8),-0.0833917 # DEPENDENCYPART_SIBL
(4,5),(4,9),-0.0724222 # DEPENDENCYPART_SIBL
(4,5),(4,10),-0.0315006 # DEPENDENCYPART_SIBL
(4,5),(4,14),-0.00796124 # DEPENDENCYPART_SIBL
(4,5),(4,15),-0.0245638 # DEPENDENCYPART_SIBL
(4,5),(4,16),-0.072278 # DEPENDENCYPART_SIBL
(4,5),(4,17),-0.0740244 # DEPENDENCYPART_SIBL
(4,5),(4,18),-0.0369686 # DEPENDENCYPART_SIBL
(4,5),(4,19),-0.0269119 # DEPENDENCYPART_SIBL
(4,5),(4,20),-0.0150216 # DEPENDENCYPART_SIBL
(4,5),(4,23),-0.0315006 # DEPENDENCYPART_SIBL
(4,5),(4,24),-0.10952 # DEPENDENCYPART_SIBL
(4,5),(4,29),-0.00796124 # DEPENDENCYPART_SIBL
(4,5),(4,30),-0.0245638 # DEPENDENCYPART_SIBL
(4,5),(4,37),-0.0688103 # DEPENDENCYPART_SIBL
(4,6),(4,7),-0.0517143 # DEPENDENCYPART_SIBL
(4,6),(4,8),-0.104362 # DEPENDENCYPART_SIBL
(4,6),(4,9),-0.0635946 # DEPENDENCYPART_SIBL
(4,6),(4,10),0.040573 # DEPENDENCYPART_SIBL
(4,6),(4,14),-0.190593 # DEPENDENCYPART_SIBL
(4,6),(4,15),-0.0130488 # DEPENDENCYPART_SIBL
(4,6),(4,16),-0.065083 # DEPENDENCYPART_SIBL
(4,6),(4,17),-0.0636036 # DEPENDENCYPART_SIBL
(4,6),(4,18),-0.0220595 # DEPENDENCYPART_SIBL
(4,6),(4,19),-0.00979498 # DEPENDENCYPART_SIBL
(4,6),(4,20),0.000372551 # DEPENDENCYPART_SIBL
(4,6),(4,23),0.040573 # DEPENDENCYPART_SIBL
(4,6),(4,24),-0.174137 # DEPENDENCYPART_SIBL
(4,6),(4,29),-0.190593 # DEPENDENCYPART_SIBL
(4,6),(4,30),-0.0130488 # DEPENDENCYPART_SIBL
(4,6),(4,37),-0.0599908 # DEPENDENCYPART_SIBL
(4,7),(4,8),-0.048878 # DEPENDENCYPART_SIBL
(4,7),(4,9),-0.0197874 # DEPENDENCYPART_SIBL
(4,7),(4,10),0.0440489 # DEPENDENCYPART_SIBL
(4,7),(4,14),0.0215218 # DEPENDENCYPART_SIBL
(4,7),(4,15),0.00838049 # DEPENDENCYPART_SIBL
(4,7),(4,16),-0.0196433 # DEPENDENCYPART_SIBL
(4,7),(4,17),-0.0197964 # DEPENDENCYPART_SIBL
(4,7),(4,18),-0.00466207 # DEPENDENCYPART_SIBL
(4,7),(4,19),0.00539139 # DEPENDENCYPART_SIBL
(4,7),(4,20),0.019407 # DEPENDENCYPART_SIBL
(4,7),(4,23),0.0440489 # DEPENDENCYPART_SIBL
(4,7),(4,24),-0.0587747 # DEPENDENCYPART_SIBL
(4,7),(4,29),0.0215218 # DEPENDENCYPART_SIBL
(4,7),(4,30),0.00838049 # DEPENDENCYPART_SIBL
(4,7),(4,37),-0.0161755 # DEPENDENCYPART_SIBL
(4,8),(4,9),-0.035063 # DEPENDENCYPART_SIBL
(4,8),(4,10),-0.00171397 # DEPENDENCYPART_SIBL
(4,8),(4,14),0.00916734 # DEPENDENCYPART_SIBL
(4,8),(4,15),0.0335425 # DEPENDENCYPART_SIBL
(4,8),(4,16),-0.0349204 # DEPENDENCYPART_SIBL
(4,8),(4,17),-0.035072 # DEPENDENCYPART_SIBL
(4,8),(4,18),-0.0268728 # DEPENDENCYPART_SIBL
(4,8),(4,19),-0.0182132 # DEPENDENCYPART_SIBL
(4,8),(4,20),0.0376077 # DEPENDENCYPART_SIBL
(4,8),(4,23),-0.00171397 # DEPENDENCYPART_SIBL
(4,8),(4,24),-0.1401 # DEPENDENCYPART_SIBL
(4,8),(4,29),0.00916734 # DEPENDENCYPART_SIBL
(4,8),(4,30),0.0335425 # DEPENDENCYPART_SIBL
(4,8),(4,37),-0.0314516 # DEPENDENCYPART_SIBL
(4,9),(4,10),0.00273717 # DEPENDENCYPART_SIBL
(4,9),(4,14),-0.021259 # DEPENDENCYPART_SIBL
(4,9),(4,15),0.0196259 # DEPENDENCYPART_SIBL
(4,9),(4,16),-0.220808 # DEPENDENCYPART_SIBL
(4,9),(4,17),-0.223567 # DEPENDENCYPART_SIBL
(4,9),(4,18),0.0120324 # DEPENDENCYPART_SIBL
(4,9),(4,19),0.0321336 # DEPENDENCYPART_SIBL
(4,9),(4,20),0.023325 # DEPENDENCYPART_SIBL
(4,9),(4,23),0.00273717 # DEPENDENCYPART_SIBL
(4,9),(4,24),-0.191563 # DEPENDENCYPART_SIBL
(4,9),(4,29),-0.021259 # DEPENDENCYPART_SIBL
(4,9),(4,30),0.0196259 # DEPENDENCYPART_SIBL
(4,9),(4,37),-0.217769 # DEPENDENCYPART_SIBL
(4,10),(4,14),0.00494707 # DEPENDENCYPART_SIBL
(4,10),(4,15),0.00365874 # DEPENDENCYPART_SIBL
(4,10),(4,16),0.0131706 # DEPENDENCYPART_SIBL
(4,10),(4,17),0.0130088 # DEPENDENCYPART_SIBL
(4,10),(4,18),0.0091543 # DEPENDENCYPART_SIBL
(4,10),(4,19),0.0184556 # DEPENDENCYPART_SIBL
(4,10),(4,20),0.0501434 # DEPENDENCYPART_SIBL
(4,10),(4,23),0.0372046 # DEPENDENCYPART_SIBL
(4,10),(4,24),-0.0111133 # DEPENDENCYPART_SIBL
(4,10),(4,29),0.00494707 # DEPENDENCYPART_SIBL
(4,10),(4,30),0.00365874 # DEPENDENCYPART_SIBL
(4,10),(4,37),0.0166127 # DEPENDENCYPART_SIBL
(4,14),(4,15),-0.0130485 # DEPENDENCYPART_SIBL
(4,14),(4,16),-0.0648696 # DEPENDENCYPART_SIBL
(4,14),(4,17),-0.0633902 # DEPENDENCYPART_SIBL
(4,14),(4,18),-0.0217378 # DEPENDENCYPART_SIBL
(4,14),(4,19),-0.00947325 # DEPENDENCYPART_SIBL
(4,14),(4,20),0.000372836 # DEPENDENCYPART_SIBL
(4,14),(4,23),0.041163 # DEPENDENCYPART_SIBL
(4,14),(4,24),-0.177114 # DEPENDENCYPART_SIBL
(4,14),(4,29),-0.190593 # DEPENDENCYPART_SIBL
(4,14),(4,30),-0.0130485 # DEPENDENCYPART_SIBL
(4,14),(4,37),-0.0597774 # DEPENDENCYPART_SIBL
(4,15),(4,16),0.0122204 # DEPENDENCYPART_SIBL
(4,15),(4,17),0.0119704 # DEPENDENCYPART_SIBL
(4,15),(4,18),-0.0525306 # DEPENDENCYPART_SIBL
(4,15),(4,19),-0.0350784 # DEPENDENCYPART_SIBL
(4,15),(4,20),-0.0420888 # DEPENDENCYPART_SIBL
(4,15),(4,23),-0.00112143 # DEPENDENCYPART_SIBL
(4,15),(4,24),-0.182853 # DEPENDENCYPART_SIBL
(4,15),(4,29),-0.0162536 # DEPENDENCYPART_SIBL
(4,15),(4,30),-0.0546124 # DEPENDENCYPART_SIBL
(4,15),(4,37),0.0269405 # DEPENDENCYPART_SIBL
(4,16),(4,17),-0.22401 # DEPENDENCYPART_SIBL
(4,16),(4,18),0.0119995 # DEPENDENCYPART_SIBL
(4,16),(4,19),0.0321007 # DEPENDENCYPART_SIBL
(4,16),(4,20),0.0232248 # DEPENDENCYPART_SIBL
(4,16),(4,23),0.00269822 # DEPENDENCYPART_SIBL
(4,16),(4,24),-0.191624 # DEPENDENCYPART_SIBL
(4,16),(4,29),-0.0212924 # DEPENDENCYPART_SIBL
(4,16),(4,30),0.0195257 # DEPENDENCYPART_SIBL
(4,16),(4,37),-0.218007 # DEPENDENCYPART_SIBL
(4,17),(4,18),0.0112115 # DEPENDENCYPART_SIBL
(4,17),(4,19),0.0313127 # DEPENDENCYPART_SIBL
(4,17),(4,20),0.0242975 # DEPENDENCYPART_SIBL
(4,17),(4,23),0.00218796 # DEPENDENCYPART_SIBL
(4,17),(4,24),-0.191707 # DEPENDENCYPART_SIBL
(4,17),(4,29),-0.0193326 # DEPENDENCYPART_SIBL
(4,17),(4,30),0.0205983 # DEPENDENCYPART_SIBL
(4,17),(4,37),-0.217779 # DEPENDENCYPART_SIBL
(4,18),(4,19),-0.0283811 # DEPENDENCYPART_SIBL
(4,18),(4,20),0.00744301 # DEPENDENCYPART_SIBL
(4,18),(4,23),-0.00609703 # DEPENDENCYPART_SIBL
(4,18),(4,24),-0.0412171 # DEPENDENCYPART_SIBL
(4,18),(4,29),-0.00476144 # DEPENDENCYPART_SIBL
(4,18),(4,30),-0.0121568 # DEPENDENCYPART_SIBL
(4,18),(4,37),0.00870192 # DEPENDENCYPART_SIBL
(4,19),(4,20),0.00182242 # DEPENDENCYPART_SIBL
(4,19),(4,23),0.0109349 # DEPENDENCYPART_SIBL
(4,19),(4,24),-0.030165 # DEPENDENCYPART_SIBL
(4,19),(4,29),0.0111865 # DEPENDENCYPART_SIBL
(4,19),(4,30),-0.0277459 # DEPENDENCYPART_SIBL
(4,19),(4,37),0.015273 # DEPENDENCYPART_SIBL
(4,20),(4,23),-0.00941439 # DEPENDENCYPART_SIBL
(4,20),(4,24),-0.151495 # DEPENDENCYPART_SIBL
(4,20),(4,29),-0.0078077 # DEPENDENCYPART_SIBL
(4,20),(4,30),-0.0140938 # DEPENDENCYPART_SIBL
(4,20),(4,37),0.00640721 # DEPENDENCYPART_SIBL
(4,23),(4,24),-0.0111133 # DEPENDENCYPART_SIBL
(4,23),(4,29),0.00494707 # DEPENDENCYPART_SIBL
(4,23),(4,30),0.00365874 # DEPENDENCYPART_SIBL
(4,23),(4,37),0.0166127 # DEPENDENCYPART_SIBL
(4,24),(4,29),-0.0044722 # DEPENDENCYPART_SIBL
(4,24),(4,30),0.00741243 # DEPENDENCYPART_SIBL
(4,24),(4,37),-0.00844896 # DEPENDENCYPART_SIBL
(4,29),(4,30),-0.0130485 # DEPENDENCYPART_SIBL
(4,29),(4,37),-0.0597774 # DEPENDENCYPART_SIBL
(4,30),(4,37),0.0269405 # DEPENDENCYPART_SIBL
(6,1),(6,2),-0.00898385 # DEPENDENCYPART_SIBL
(6,1),(6,3),0.0831082 # DEPENDENCYPART_SIBL
(6,1),(6,4),0.0182152 # DEPENDENCYPART_SIBL
(6,1),(6,5),0.00259728 # DEPENDENCYPART_SIBL
(6,1),(6,7),-0.00878743 # DEPENDENCYPART_SIBL
(6,1),(6,8),-0.012432 # DEPENDENCYPART_SIBL
(6,1),(6,9),0.00620352 # DEPENDENCYPART_SIBL
(6,1),(6,10),-0.0640258 # DEPENDENCYPART_SIBL
(6,1),(6,14),-0.0270908 # DEPENDENCYPART_SIBL
(6,1),(6,15),-0.0570037 # DEPENDENCYPART_SIBL
(6,1),(6,16),0.00505691 # DEPENDENCYPART_SIBL
(6,1),(6,17),0.00792692 # DEPENDENCYPART_SIBL
(6,1),(6,18),-0.0365155 # DEPENDENCYPART_SIBL
(6,1),(6,19),-0.0447561 # DEPENDENCYPART_SIBL
(6,1),(6,20),-0.0542087 # DEPENDENCYPART_SIBL
(6,1),(6,23),-0.0640258 # DEPENDENCYPART_SIBL
(6,1),(6,24),-0.062707 # DEPENDENCYPART_SIBL
(6,1),(6,30),-0.0570037 # DEPENDENCYPART_SIBL
(6,1),(6,33),-0.00404382 # DEPENDENCYPART_SIBL
(6,2),(6,3),0.104075 # DEPENDENCYPART_SIBL
(6,2),(6,4),-0.0274555 # DEPENDENCYPART_SIBL
(6,2),(6,5),-0.0122709 # DEPENDENCYPART_SIBL
(6,2),(6,7),-0.0195827 # DEPENDENCYPART_SIBL
(6,2),(6,8),0.00375954 # DEPENDENCYPART_SIBL
(6,2),(6,9),-0.0204841 # DEPENDENCYPART_SIBL
(6,2),(6,10),-0.0273501 # DEPENDENCYPART_SIBL
(6,2),(6,14),-0.0311898 # DEPENDENCYPART_SIBL
(6,2),(6,15),-0.0727565 # DEPENDENCYPART_SIBL
(6,2),(6,16),-0.0216341 # DEPENDENCYPART_SIBL
(6,2),(6,17),-0.0205709 # DEPENDENCYPART_SIBL
(6,2),(6,18),-0.0101633 # DEPENDENCYPART_SIBL
(6,2),(6,19),-0.0194169 # DEPENDENCYPART_SIBL
(6,2),(6,20),-0.0170174 # DEPENDENCYPART_SIBL
(6,2),(6,23),-0.0273501 # DEPENDENCYPART_SIBL
(6,2),(6,24),-0.0315145 # DEPENDENCYPART_SIBL
(6,2),(6,30),-0.0727565 # DEPENDENCYPART_SIBL
(6,2),(6,33),0.0551691 # DEPENDENCYPART_SIBL
(6,3),(6,4),0.201053 # DEPENDENCYPART_SIBL
(6,3),(6,5),-0.0167798 # DEPENDENCYPART_SIBL
(6,3),(6,7),0.0515456 # DEPENDENCYPART_SIBL
(6,3),(6,8),0.0878082 # DEPENDENCYPART_SIBL
(6,3),(6,9),0.104758 # DEPENDENCYPART_SIBL
(6,3),(6,10),-0.00902447 # DEPENDENCYPART_SIBL
(6,3),(6,14),0.0630471 # DEPENDENCYPART_SIBL
(6,3),(6,15),0.167372 # DEPENDENCYPART_SIBL
(6,3),(6,16),0.101653 # DEPENDENCYPART_SIBL
(6,3),(6,17),0.104627 # DEPENDENCYPART_SIBL
(6,3),(6,18),0.0934508 # DEPENDENCYPART_SIBL
(6,3),(6,19),0.085669 # DEPENDENCYPART_SIBL
(6,3),(6,20),0.13602 # DEPENDENCYPART_SIBL
(6,3),(6,23),-0.00902447 # DEPENDENCYPART_SIBL
(6,3),(6,24),-0.103717 # DEPENDENCYPART_SIBL
(6,3),(6,30),0.167372 # DEPENDENCYPART_SIBL
(6,3),(6,33),0.0533741 # DEPENDENCYPART_SIBL
(6,4),(6,5),-0.164193 # DEPENDENCYPART_SIBL
(6,4),(6,7),-0.00926144 # DEPENDENCYPART_SIBL
(6,4),(6,8),-0.0198667 # DEPENDENCYPART_SIBL
(6,4),(6,9),-0.0121434 # DEPENDENCYPART_SIBL
(6,4),(6,10),-0.0232058 # DEPENDENCYPART_SIBL
(6,4),(6,14),0.0528898 # DEPENDENCYPART_SIBL
(6,4),(6,15),-0.0397607 # DEPENDENCYPART_SIBL
(6,4),(6,16),-0.0133308 # DEPENDENCYPART_SIBL
(6,4),(6,17),-0.0122307 # DEPENDENCYPART_SIBL
(6,4),(6,18),-0.0142094 # DEPENDENCYPART_SIBL
(6,4),(6,19),-0.011979 # DEPENDENCYPART_SIBL
(6,4),(6,20),-0.0129443 # DEPENDENCYPART_SIBL
(6,4),(6,23),-0.0232058 # DEPENDENCYPART_SIBL
(6,4),(6,24),-0.0337729 # DEPENDENCYPART_SIBL
(6,4),(6,30),-0.0397607 # DEPENDENCYPART_SIBL
(6,4),(6,33),0.0180187 # DEPENDENCYPART_SIBL
(6,5),(6,7),0.0324309 # DEPENDENCYPART_SIBL
(6,5),(6,8),0.0452661 # DEPENDENCYPART_SIBL
(6,5),(6,9),0.14387 # DEPENDENCYPART_SIBL
(6,5),(6,10),-0.0200365 # DEPENDENCYPART_SIBL
(6,5),(6,14),0.0414709 # DEPENDENCYPART_SIBL
(6,5),(6,15),0.0860432 # DEPENDENCYPART_SIBL
(6,5),(6,16),0.139568 # DEPENDENCYPART_SIBL
(6,5),(6,17),0.143689 # DEPENDENCYPART_SIBL
(6,5),(6,18),0.0188201 # DEPENDENCYPART_SIBL
(6,5),(6,19),0.0133698 # DEPENDENCYPART_SIBL
(6,5),(6,20),0.0802467 # DEPENDENCYPART_SIBL
(6,5),(6,23),-0.0200365 # DEPENDENCYPART_SIBL
(6,5),(6,24),0.00993751 # DEPENDENCYPART_SIBL
(6,5),(6,30),0.0860432 # DEPENDENCYPART_SIBL
(6,5),(6,33),0.122661 # DEPENDENCYPART_SIBL
(6,7),(6,8),-0.0488292 # DEPENDENCYPART_SIBL
(6,7),(6,9),-0.0176837 # DEPENDENCYPART_SIBL
(6,7),(6,10),0.0355045 # DEPENDENCYPART_SIBL
(6,7),(6,14),0.0193464 # DEPENDENCYPART_SIBL
(6,7),(6,15),0.00518234 # DEPENDENCYPART_SIBL
(6,7),(6,16),-0.0175396 # DEPENDENCYPART_SIBL
(6,7),(6,17),-0.0176927 # DEPENDENCYPART_SIBL
(6,7),(6,18),-0.00345786 # DEPENDENCYPART_SIBL
(6,7),(6,19),0.00659571 # DEPENDENCYPART_SIBL
(6,7),(6,20),0.0161653 # DEPENDENCYPART_SIBL
(6,7),(6,23),0.0355045 # DEPENDENCYPART_SIBL
(6,7),(6,24),-0.0651246 # DEPENDENCYPART_SIBL
(6,7),(6,30),0.00518234 # DEPENDENCYPART_SIBL
(6,7),(6,33),0.0311671 # DEPENDENCYPART_SIBL
(6,8),(6,9),-0.034236 # DEPENDENCYPART_SIBL
(6,8),(6,10),-0.0111355 # DEPENDENCYPART_SIBL
(6,8),(6,14),0.00563683 # DEPENDENCYPART_SIBL
(6,8),(6,15),0.0294677 # DEPENDENCYPART_SIBL
(6,8),(6,16),-0.0340935 # DEPENDENCYPART_SIBL
(6,8),(6,17),-0.034245 # DEPENDENCYPART_SIBL
(6,8),(6,18),-0.0265457 # DEPENDENCYPART_SIBL
(6,8),(6,19),-0.017886 # DEPENDENCYPART_SIBL
(6,8),(6,20),0.0334894 # DEPENDENCYPART_SIBL
(6,8),(6,23),-0.0111355 # DEPENDENCYPART_SIBL
(6,8),(6,24),-0.147327 # DEPENDENCYPART_SIBL
(6,8),(6,30),0.0294677 # DEPENDENCYPART_SIBL
(6,8),(6,33),0.0043515 # DEPENDENCYPART_SIBL
(6,9),(6,10),-0.0160884 # DEPENDENCYPART_SIBL
(6,9),(6,14),-0.0389816 # DEPENDENCYPART_SIBL
(6,9),(6,15),0.00137147 # DEPENDENCYPART_SIBL
(6,9),(6,16),-0.228963 # DEPENDENCYPART_SIBL
(6,9),(6,17),-0.231722 # DEPENDENCYPART_SIBL
(6,9),(6,18),0.00297241 # DEPENDENCYPART_SIBL
(6,9),(6,19),0.0230738 # DEPENDENCYPART_SIBL
(6,9),(6,20),0.00502711 # DEPENDENCYPART_SIBL
(6,9),(6,23),-0.0160884 # DEPENDENCYPART_SIBL
(6,9),(6,24),-0.208192 # DEPENDENCYPART_SIBL
(6,9),(6,30),0.00137147 # DEPENDENCYPART_SIBL
(6,9),(6,33),-0.0242858 # DEPENDENCYPART_SIBL
(6,10),(6,14),-0.00825847 # DEPENDENCYPART_SIBL
(6,10),(6,15),-0.0107882 # DEPENDENCYPART_SIBL
(6,10),(6,16),0.00257794 # DEPENDENCYPART_SIBL
(6,10),(6,17),0.00241615 # DEPENDENCYPART_SIBL
(6,10),(6,18),-0.00110256 # DEPENDENCYPART_SIBL
(6,10),(6,19),0.00819885 # DEPENDENCYPART_SIBL
(6,10),(6,20),0.035653 # DEPENDENCYPART_SIBL
(6,10),(6,23),0.0171845 # DEPENDENCYPART_SIBL
(6,10),(6,24),-0.0384044 # DEPENDENCYPART_SIBL
(6,10),(6,30),-0.0107882 # DEPENDENCYPART_SIBL
(6,10),(6,33),-0.0127912 # DEPENDENCYPART_SIBL
(6,14),(6,15),-0.0177646 # DEPENDENCYPART_SIBL
(6,14),(6,16),-0.0646365 # DEPENDENCYPART_SIBL
(6,14),(6,17),-0.063157 # DEPENDENCYPART_SIBL
(6,14),(6,18),-0.0220277 # DEPENDENCYPART_SIBL
(6,14),(6,19),-0.00976302 # DEPENDENCYPART_SIBL
(6,14),(6,20),-0.00441475 # DEPENDENCYPART_SIBL
(6,14),(6,23),0.0217993 # DEPENDENCYPART_SIBL
(6,14),(6,24),-0.187018 # DEPENDENCYPART_SIBL
(6,14),(6,30),-0.0177646 # DEPENDENCYPART_SIBL
(6,14),(6,33),-0.0634096 # DEPENDENCYPART_SIBL
(6,15),(6,16),0.013804 # DEPENDENCYPART_SIBL
(6,15),(6,17),0.0135539 # DEPENDENCYPART_SIBL
(6,15),(6,18),-0.051764 # DEPENDENCYPART_SIBL
(6,15),(6,19),-0.0343117 # DEPENDENCYPART_SIBL
(6,15),(6,20),-0.0467445 # DEPENDENCYPART_SIBL
(6,15),(6,23),-0.0102057 # DEPENDENCYPART_SIBL
(6,15),(6,24),-0.189681 # DEPENDENCYPART_SIBL
(6,15),(6,30),-0.0592246 # DEPENDENCYPART_SIBL
(6,15),(6,33),0.00931562 # DEPENDENCYPART_SIBL
(6,16),(6,17),-0.232165 # DEPENDENCYPART_SIBL
(6,16),(6,18),0.00293951 # DEPENDENCYPART_SIBL
(6,16),(6,19),0.0230409 # DEPENDENCYPART_SIBL
(6,16),(6,20),0.00492694 # DEPENDENCYPART_SIBL
(6,16),(6,23),-0.0161273 # DEPENDENCYPART_SIBL
(6,16),(6,24),-0.208253 # DEPENDENCYPART_SIBL
(6,16),(6,30),0.0012713 # DEPENDENCYPART_SIBL
(6,16),(6,33),-0.0243327 # DEPENDENCYPART_SIBL
(6,17),(6,18),0.00215152 # DEPENDENCYPART_SIBL
(6,17),(6,19),0.0222529 # DEPENDENCYPART_SIBL
(6,17),(6,20),0.00599957 # DEPENDENCYPART_SIBL
(6,17),(6,23),-0.0166376 # DEPENDENCYPART_SIBL
(6,17),(6,24),-0.208336 # DEPENDENCYPART_SIBL
(6,17),(6,30),0.00234393 # DEPENDENCYPART_SIBL
(6,17),(6,33),-0.0243636 # DEPENDENCYPART_SIBL
(6,18),(6,19),-0.023133 # DEPENDENCYPART_SIBL
(6,18),(6,20),0.0091538 # DEPENDENCYPART_SIBL
(6,18),(6,23),-0.0108583 # DEPENDENCYPART_SIBL
(6,18),(6,24),-0.0441116 # DEPENDENCYPART_SIBL
(6,18),(6,30),-0.0104025 # DEPENDENCYPART_SIBL
(6,18),(6,33),0.0223486 # DEPENDENCYPART_SIBL
(6,19),(6,20),0.00162812 # DEPENDENCYPART_SIBL
(6,19),(6,23),0.00425823 # DEPENDENCYPART_SIBL
(6,19),(6,24),-0.0348728 # DEPENDENCYPART_SIBL
(6,19),(6,30),-0.0278967 # DEPENDENCYPART_SIBL
(6,19),(6,33),0.0326206 # DEPENDENCYPART_SIBL
(6,20),(6,23),-0.0184988 # DEPENDENCYPART_SIBL
(6,20),(6,24),-0.158324 # DEPENDENCYPART_SIBL
(6,20),(6,30),-0.0187062 # DEPENDENCYPART_SIBL
(6,20),(6,33),0.0474694 # DEPENDENCYPART_SIBL
(6,23),(6,24),-0.0384044 # DEPENDENCYPART_SIBL
(6,23),(6,30),-0.0107882 # DEPENDENCYPART_SIBL
(6,23),(6,33),-0.0127912 # DEPENDENCYPART_SIBL
(6,24),(6,30),0.00462123 # DEPENDENCYPART_SIBL
(6,24),(6,33),-0.0173411 # DEPENDENCYPART_SIBL
(6,30),(6,33),0.00931562 # DEPENDENCYPART_SIBL
(7,8),(7,14),-0.0172234 # DEPENDENCYPART_SIBL
(8,2),(8,7),-0.00715698 # DEPENDENCYPART_SIBL
(8,2),(8,9),0.0816921 # DEPENDENCYPART_SIBL
(8,2),(8,10),0.0484865 # DEPENDENCYPART_SIBL
(8,2),(8,14),0.00302117 # DEPENDENCYPART_SIBL
(8,7),(8,9),0.0904944 # DEPENDENCYPART_SIBL
(8,7),(8,10),0.0203811 # DEPENDENCYPART_SIBL
(8,7),(8,14),0.0339365 # DEPENDENCYPART_SIBL
(8,9),(8,10),0.0469429 # DEPENDENCYPART_SIBL
(8,9),(8,14),-0.00870716 # DEPENDENCYPART_SIBL
(8,10),(8,14),0.0232468 # DEPENDENCYPART_SIBL
(9,1),(9,2),-0.0104469 # DEPENDENCYPART_SIBL
(9,1),(9,4),0.0780127 # DEPENDENCYPART_SIBL
(9,1),(9,6),0.0777909 # DEPENDENCYPART_SIBL
(9,1),(9,7),0.149235 # DEPENDENCYPART_SIBL
(9,1),(9,8),0.0279154 # DEPENDENCYPART_SIBL
(9,1),(9,10),-0.0129019 # DEPENDENCYPART_SIBL
(9,1),(9,12),-0.153903 # DEPENDENCYPART_SIBL
(9,1),(9,14),0.0406205 # DEPENDENCYPART_SIBL
(9,2),(9,4),0.0404217 # DEPENDENCYPART_SIBL
(9,2),(9,6),0.0405445 # DEPENDENCYPART_SIBL
(9,2),(9,7),0.0275204 # DEPENDENCYPART_SIBL
(9,2),(9,8),0.0219179 # DEPENDENCYPART_SIBL
(9,2),(9,10),0.00607555 # DEPENDENCYPART_SIBL
(9,2),(9,12),-0.135572 # DEPENDENCYPART_SIBL
(9,2),(9,14),-0.00682337 # DEPENDENCYPART_SIBL
(9,4),(9,6),-0.0213169 # DEPENDENCYPART_SIBL
(9,4),(9,7),0.025676 # DEPENDENCYPART_SIBL
(9,4),(9,8),-0.0286756 # DEPENDENCYPART_SIBL
(9,4),(9,10),-0.0269879 # DEPENDENCYPART_SIBL
(9,4),(9,12),-0.126247 # DEPENDENCYPART_SIBL
