# _root_ While Mayor Norman found the market 's performance Monday reassuring , he says , he remains uneasy .
#goldHeads=16,3,4,1,6,8,6,4,10,4,13,13,0,13,16,13,16,16,
#predictedHeads=16,3,4,1,6,8,6,4,4,4,13,13,0,16,16,13,16,16,
(6,4),(6,16),0.0456084 # DEPENDENCYPART_SIBL
(6,4),(6,17),0.0276681 # DEPENDENCYPART_SIBL
(6,4),(6,18),0.0752732 # DEPENDENCYPART_SIBL
(6,5),(6,7),0.467838 # DEPENDENCYPART_SIBL
(6,5),(6,8),-0.118751 # DEPENDENCYPART_SIBL
(6,5),(6,9),-0.0864812 # DEPENDENCYPART_SIBL
(6,5),(6,10),-0.0945634 # DEPENDENCYPART_SIBL
(6,5),(6,11),-0.02681 # DEPENDENCYPART_SIBL
(6,5),(6,13),0.151027 # DEPENDENCYPART_SIBL
(6,5),(6,14),-0.02681 # DEPENDENCYPART_SIBL
(6,5),(6,16),0.106517 # DEPENDENCYPART_SIBL
(6,5),(6,17),-0.217692 # DEPENDENCYPART_SIBL
(6,5),(6,18),-0.173419 # DEPENDENCYPART_SIBL
(6,7),(6,8),-0.0371045 # DEPENDENCYPART_SIBL
(6,7),(6,9),-0.0113545 # DEPENDENCYPART_SIBL
(6,7),(6,10),0.0221358 # DEPENDENCYPART_SIBL
(6,7),(6,11),-0.0811931 # DEPENDENCYPART_SIBL
(6,7),(6,13),-0.0306403 # DEPENDENCYPART_SIBL
(6,7),(6,14),-0.0811931 # DEPENDENCYPART_SIBL
(6,7),(6,16),-0.0456422 # DEPENDENCYPART_SIBL
(6,7),(6,17),0.060895 # DEPENDENCYPART_SIBL
(6,7),(6,18),-0.0675985 # DEPENDENCYPART_SIBL
(6,8),(6,9),-0.0174942 # DEPENDENCYPART_SIBL
(6,8),(6,10),-0.0193208 # DEPENDENCYPART_SIBL
(6,8),(6,11),-0.0132331 # DEPENDENCYPART_SIBL
(6,8),(6,13),-0.00782989 # DEPENDENCYPART_SIBL
(6,8),(6,14),-0.0132331 # DEPENDENCYPART_SIBL
(6,8),(6,16),-0.023433 # DEPENDENCYPART_SIBL
(6,8),(6,17),-0.00478248 # DEPENDENCYPART_SIBL
(6,8),(6,18),0.0141081 # DEPENDENCYPART_SIBL
(6,9),(6,10),-0.0101791 # DEPENDENCYPART_SIBL
(6,9),(6,11),0.0294771 # DEPENDENCYPART_SIBL
(6,9),(6,13),0.0201592 # DEPENDENCYPART_SIBL
(6,9),(6,14),0.0294771 # DEPENDENCYPART_SIBL
(6,9),(6,16),-0.00200547 # DEPENDENCYPART_SIBL
(6,9),(6,17),0.017491 # DEPENDENCYPART_SIBL
(6,9),(6,18),0.0127664 # DEPENDENCYPART_SIBL
(6,10),(6,11),0.00203426 # DEPENDENCYPART_SIBL
(6,10),(6,13),0.00228378 # DEPENDENCYPART_SIBL
(6,10),(6,14),0.00203426 # DEPENDENCYPART_SIBL
(6,10),(6,16),-0.0145443 # DEPENDENCYPART_SIBL
(6,10),(6,17),-0.0108989 # DEPENDENCYPART_SIBL
(6,10),(6,18),0.0168383 # DEPENDENCYPART_SIBL
(6,11),(6,13),0.042124 # DEPENDENCYPART_SIBL
(6,11),(6,14),0.0454813 # DEPENDENCYPART_SIBL
(6,11),(6,16),0.0329337 # DEPENDENCYPART_SIBL
(6,11),(6,17),0.0454043 # DEPENDENCYPART_SIBL
(6,11),(6,18),-0.000216559 # DEPENDENCYPART_SIBL
(6,13),(6,14),0.0986864 # DEPENDENCYPART_SIBL
(6,13),(6,16),-0.00162956 # DEPENDENCYPART_SIBL
(6,13),(6,17),0.0698554 # DEPENDENCYPART_SIBL
(6,13),(6,18),0.107364 # DEPENDENCYPART_SIBL
(6,14),(6,16),0.0329337 # DEPENDENCYPART_SIBL
(6,14),(6,17),0.0454043 # DEPENDENCYPART_SIBL
(6,14),(6,18),-0.000216559 # DEPENDENCYPART_SIBL
(6,16),(6,17),0.0586902 # DEPENDENCYPART_SIBL
(6,16),(6,18),0.0757761 # DEPENDENCYPART_SIBL
(6,17),(6,18),-0.0103321 # DEPENDENCYPART_SIBL
(7,1),(7,3),0.0437964 # DEPENDENCYPART_SIBL
(7,1),(7,8),0.0934253 # DEPENDENCYPART_SIBL
(7,1),(7,9),-0.0372854 # DEPENDENCYPART_SIBL
(7,3),(7,8),-0.0530037 # DEPENDENCYPART_SIBL
(7,3),(7,9),-0.100161 # DEPENDENCYPART_SIBL
(7,8),(7,9),-0.0317883 # DEPENDENCYPART_SIBL
(8,1),(8,3),-0.0182982 # DEPENDENCYPART_SIBL
(8,1),(8,4),-0.00911113 # DEPENDENCYPART_SIBL
(8,1),(8,5),-0.0364309 # DEPENDENCYPART_SIBL
(8,1),(8,6),-0.0122296 # DEPENDENCYPART_SIBL
(8,1),(8,7),0.0288101 # DEPENDENCYPART_SIBL
(8,1),(8,9),-0.0338242 # DEPENDENCYPART_SIBL
(8,1),(8,10),-0.0289339 # DEPENDENCYPART_SIBL
(8,1),(8,11),-0.117834 # DEPENDENCYPART_SIBL
(8,1),(8,12),-0.0439346 # DEPENDENCYPART_SIBL
(8,1),(8,13),-0.0196193 # DEPENDENCYPART_SIBL
(8,1),(8,14),-0.117834 # DEPENDENCYPART_SIBL
(8,1),(8,16),-0.0406783 # DEPENDENCYPART_SIBL
(8,1),(8,17),-0.0133004 # DEPENDENCYPART_SIBL
(8,1),(8,18),0.0785634 # DEPENDENCYPART_SIBL
(8,3),(8,4),0.0220849 # DEPENDENCYPART_SIBL
(8,3),(8,5),-0.183333 # DEPENDENCYPART_SIBL
(8,3),(8,6),0.0769147 # DEPENDENCYPART_SIBL
(8,3),(8,7),-0.0177418 # DEPENDENCYPART_SIBL
(8,3),(8,9),0.0504469 # DEPENDENCYPART_SIBL
(8,3),(8,10),-0.0407464 # DEPENDENCYPART_SIBL
(8,3),(8,11),0.00880697 # DEPENDENCYPART_SIBL
(8,3),(8,12),-0.0357528 # DEPENDENCYPART_SIBL
(8,3),(8,13),0.029965 # DEPENDENCYPART_SIBL
(8,3),(8,14),0.00880697 # DEPENDENCYPART_SIBL
(8,3),(8,16),0.00131984 # DEPENDENCYPART_SIBL
(8,3),(8,17),-0.034434 # DEPENDENCYPART_SIBL
(8,3),(8,18),-0.0024873 # DEPENDENCYPART_SIBL
(8,4),(8,5),0.00125615 # DEPENDENCYPART_SIBL
(8,4),(8,6),0.0371078 # DEPENDENCYPART_SIBL
(8,4),(8,7),0.042211 # DEPENDENCYPART_SIBL
(8,4),(8,9),0.105359 # DEPENDENCYPART_SIBL
(8,4),(8,10),0.0308507 # DEPENDENCYPART_SIBL
(8,4),(8,11),0.0284529 # DEPENDENCYPART_SIBL
(8,4),(8,12),0.022237 # DEPENDENCYPART_SIBL
(8,4),(8,13),0.0430725 # DEPENDENCYPART_SIBL
(8,4),(8,14),0.0284529 # DEPENDENCYPART_SIBL
(8,4),(8,16),0.0145344 # DEPENDENCYPART_SIBL
(8,4),(8,17),0.027989 # DEPENDENCYPART_SIBL
(8,4),(8,18),0.0857291 # DEPENDENCYPART_SIBL
(8,5),(8,6),0.0981122 # DEPENDENCYPART_SIBL
(8,5),(8,7),0.0257505 # DEPENDENCYPART_SIBL
(8,5),(8,9),0.0275696 # DEPENDENCYPART_SIBL
(8,5),(8,10),0.0278821 # DEPENDENCYPART_SIBL
(8,5),(8,11),0.00414705 # DEPENDENCYPART_SIBL
(8,5),(8,12),-0.0026875 # DEPENDENCYPART_SIBL
(8,5),(8,13),0.198662 # DEPENDENCYPART_SIBL
(8,5),(8,14),0.00414705 # DEPENDENCYPART_SIBL
(8,5),(8,16),0.153173 # DEPENDENCYPART_SIBL
(8,5),(8,17),-0.113405 # DEPENDENCYPART_SIBL
(8,5),(8,18),-0.0622302 # DEPENDENCYPART_SIBL
(8,6),(8,7),-0.0207936 # DEPENDENCYPART_SIBL
(8,6),(8,9),0.0873131 # DEPENDENCYPART_SIBL
(8,6),(8,10),0.00491737 # DEPENDENCYPART_SIBL
(8,6),(8,11),0.023956 # DEPENDENCYPART_SIBL
(8,6),(8,12),-0.0373972 # DEPENDENCYPART_SIBL
(8,6),(8,13),0.0439456 # DEPENDENCYPART_SIBL
(8,6),(8,14),0.023956 # DEPENDENCYPART_SIBL
(8,6),(8,16),0.00792775 # DEPENDENCYPART_SIBL
(8,6),(8,17),0.0161512 # DEPENDENCYPART_SIBL
(8,6),(8,18),0.00386136 # DEPENDENCYPART_SIBL
(8,7),(8,9),0.0285551 # DEPENDENCYPART_SIBL
(8,7),(8,10),0.0107015 # DEPENDENCYPART_SIBL
(8,7),(8,11),-0.0489386 # DEPENDENCYPART_SIBL
(8,7),(8,12),-0.00519829 # DEPENDENCYPART_SIBL
(8,7),(8,13),0.018596 # DEPENDENCYPART_SIBL
(8,7),(8,14),-0.0489386 # DEPENDENCYPART_SIBL
(8,7),(8,16),-0.00865495 # DEPENDENCYPART_SIBL
(8,7),(8,17),-0.00367668 # DEPENDENCYPART_SIBL
(8,7),(8,18),0.137934 # DEPENDENCYPART_SIBL
(8,9),(8,10),-0.00712514 # DEPENDENCYPART_SIBL
(8,9),(8,11),-0.00411613 # DEPENDENCYPART_SIBL
(8,9),(8,12),-0.00213643 # DEPENDENCYPART_SIBL
(8,9),(8,13),0.00473221 # DEPENDENCYPART_SIBL
(8,9),(8,14),-0.00411613 # DEPENDENCYPART_SIBL
(8,9),(8,16),-0.0174319 # DEPENDENCYPART_SIBL
(8,9),(8,17),-0.00424641 # DEPENDENCYPART_SIBL
(8,9),(8,18),0.00605874 # DEPENDENCYPART_SIBL
(8,10),(8,11),-0.00407807 # DEPENDENCYPART_SIBL
(8,10),(8,12),-0.00711622 # DEPENDENCYPART_SIBL
(8,10),(8,13),-0.00474172 # DEPENDENCYPART_SIBL
(8,10),(8,14),-0.00407807 # DEPENDENCYPART_SIBL
(8,10),(8,16),-0.0215691 # DEPENDENCYPART_SIBL
(8,10),(8,17),-0.0242177 # DEPENDENCYPART_SIBL
(8,10),(8,18),0.0185544 # DEPENDENCYPART_SIBL
(8,11),(8,12),0.00677847 # DEPENDENCYPART_SIBL
(8,11),(8,13),-0.00971536 # DEPENDENCYPART_SIBL
(8,11),(8,14),0.000479854 # DEPENDENCYPART_SIBL
(8,11),(8,16),-0.0189049 # DEPENDENCYPART_SIBL
(8,11),(8,17),0.00133346 # DEPENDENCYPART_SIBL
(8,11),(8,18),-0.0211453 # DEPENDENCYPART_SIBL
(8,12),(8,13),-0.0249732 # DEPENDENCYPART_SIBL
(8,12),(8,14),0.0112466 # DEPENDENCYPART_SIBL
(8,12),(8,16),-0.0349828 # DEPENDENCYPART_SIBL
(8,12),(8,17),-0.00070774 # DEPENDENCYPART_SIBL
(8,12),(8,18),-0.0169918 # DEPENDENCYPART_SIBL
(8,13),(8,14),0.0551094 # DEPENDENCYPART_SIBL
(8,13),(8,16),-0.0291138 # DEPENDENCYPART_SIBL
(8,13),(8,17),0.0310932 # DEPENDENCYPART_SIBL
(8,13),(8,18),0.0898737 # DEPENDENCYPART_SIBL
(8,14),(8,16),-0.0189049 # DEPENDENCYPART_SIBL
(8,14),(8,17),0.00133346 # DEPENDENCYPART_SIBL
(8,14),(8,18),-0.0211453 # DEPENDENCYPART_SIBL
(8,16),(8,17),0.0199739 # DEPENDENCYPART_SIBL
(8,16),(8,18),0.0583201 # DEPENDENCYPART_SIBL
(8,17),(8,18),-0.0102492 # DEPENDENCYPART_SIBL
(9,2),(9,3),0.00593001 # DEPENDENCYPART_SIBL
(9,2),(9,4),0.0016182 # DEPENDENCYPART_SIBL
(9,2),(9,5),-0.10192 # DEPENDENCYPART_SIBL
(9,2),(9,6),0.102392 # DEPENDENCYPART_SIBL
(9,2),(9,7),-0.0389142 # DEPENDENCYPART_SIBL
(9,2),(9,8),0.093652 # DEPENDENCYPART_SIBL
(9,2),(9,10),-0.0602932 # DEPENDENCYPART_SIBL
(9,2),(9,11),0.0622085 # DEPENDENCYPART_SIBL
(9,2),(9,12),0.00983328 # DEPENDENCYPART_SIBL
(9,2),(9,13),0.0838968 # DEPENDENCYPART_SIBL
(9,2),(9,14),0.0622085 # DEPENDENCYPART_SIBL
(9,2),(9,16),0.0461513 # DEPENDENCYPART_SIBL
(9,2),(9,17),-0.0219901 # DEPENDENCYPART_SIBL
(9,2),(9,18),0.0455546 # DEPENDENCYPART_SIBL
(9,3),(9,4),-0.00329192 # DEPENDENCYPART_SIBL
(9,3),(9,5),-0.10683 # DEPENDENCYPART_SIBL
(9,3),(9,6),0.0954173 # DEPENDENCYPART_SIBL
(9,3),(9,7),-0.0436549 # DEPENDENCYPART_SIBL
(9,3),(9,8),0.0866776 # DEPENDENCYPART_SIBL
(9,3),(9,10),-0.0584306 # DEPENDENCYPART_SIBL
(9,3),(9,11),0.0663098 # DEPENDENCYPART_SIBL
(9,3),(9,12),0.0131998 # DEPENDENCYPART_SIBL
(9,3),(9,13),0.0823596 # DEPENDENCYPART_SIBL
(9,3),(9,14),0.0663098 # DEPENDENCYPART_SIBL
(9,3),(9,16),0.044614 # DEPENDENCYPART_SIBL
(9,3),(9,17),-0.0186224 # DEPENDENCYPART_SIBL
(9,3),(9,18),0.0587823 # DEPENDENCYPART_SIBL
(9,4),(9,5),0.00510548 # DEPENDENCYPART_SIBL
(9,4),(9,6),0.0256469 # DEPENDENCYPART_SIBL
(9,4),(9,7),-0.0125938 # DEPENDENCYPART_SIBL
(9,4),(9,8),0.0335681 # DEPENDENCYPART_SIBL
(9,4),(9,10),-0.0219798 # DEPENDENCYPART_SIBL
(9,4),(9,11),0.0295522 # DEPENDENCYPART_SIBL
(9,4),(9,12),0.0162387 # DEPENDENCYPART_SIBL
(9,4),(9,13),0.045647 # DEPENDENCYPART_SIBL
(9,4),(9,14),0.0295522 # DEPENDENCYPART_SIBL
(9,4),(9,16),0.0140055 # DEPENDENCYPART_SIBL
(9,4),(9,17),0.0241835 # DEPENDENCYPART_SIBL
(9,4),(9,18),0.00386464 # DEPENDENCYPART_SIBL
(9,5),(9,6),0.00490566 # DEPENDENCYPART_SIBL
(9,5),(9,7),-0.00501583 # DEPENDENCYPART_SIBL
(9,5),(9,8),0.0022971 # DEPENDENCYPART_SIBL
(9,5),(9,10),-0.0127256 # DEPENDENCYPART_SIBL
(9,5),(9,11),0.0159343 # DEPENDENCYPART_SIBL
(9,5),(9,12),0.0353336 # DEPENDENCYPART_SIBL
(9,5),(9,13),0.208612 # DEPENDENCYPART_SIBL
(9,5),(9,14),0.0159343 # DEPENDENCYPART_SIBL
(9,5),(9,16),0.171218 # DEPENDENCYPART_SIBL
(9,5),(9,17),-0.0214902 # DEPENDENCYPART_SIBL
(9,5),(9,18),-0.0375946 # DEPENDENCYPART_SIBL
(9,6),(9,7),0.0233502 # DEPENDENCYPART_SIBL
(9,6),(9,8),0.0701449 # DEPENDENCYPART_SIBL
(9,6),(9,10),-0.0212693 # DEPENDENCYPART_SIBL
(9,6),(9,11),0.0344704 # DEPENDENCYPART_SIBL
(9,6),(9,12),-0.0353337 # DEPENDENCYPART_SIBL
(9,6),(9,13),0.0640863 # DEPENDENCYPART_SIBL
(9,6),(9,14),0.0344704 # DEPENDENCYPART_SIBL
(9,6),(9,16),0.0185674 # DEPENDENCYPART_SIBL
(9,6),(9,17),0.0206859 # DEPENDENCYPART_SIBL
(9,6),(9,18),-0.0533965 # DEPENDENCYPART_SIBL
(9,7),(9,8),0.0258895 # DEPENDENCYPART_SIBL
(9,7),(9,10),-0.0473251 # DEPENDENCYPART_SIBL
(9,7),(9,11),-0.0468607 # DEPENDENCYPART_SIBL
(9,7),(9,12),-0.0194244 # DEPENDENCYPART_SIBL
(9,7),(9,13),0.0284042 # DEPENDENCYPART_SIBL
(9,7),(9,14),-0.0468607 # DEPENDENCYPART_SIBL
(9,7),(9,16),-0.00178225 # DEPENDENCYPART_SIBL
(9,7),(9,17),-0.0109531 # DEPENDENCYPART_SIBL
(9,7),(9,18),0.00254198 # DEPENDENCYPART_SIBL
(9,8),(9,10),-0.0666974 # DEPENDENCYPART_SIBL
(9,8),(9,11),-0.0428412 # DEPENDENCYPART_SIBL
(9,8),(9,12),-0.06714 # DEPENDENCYPART_SIBL
(9,8),(9,13),0.00859224 # DEPENDENCYPART_SIBL
(9,8),(9,14),-0.0428412 # DEPENDENCYPART_SIBL
(9,8),(9,16),-0.0367981 # DEPENDENCYPART_SIBL
(9,8),(9,17),-0.0298314 # DEPENDENCYPART_SIBL
(9,8),(9,18),-0.0994652 # DEPENDENCYPART_SIBL
(9,10),(9,11),0.0669688 # DEPENDENCYPART_SIBL
(9,10),(9,12),0.0157916 # DEPENDENCYPART_SIBL
(9,10),(9,13),0.0481642 # DEPENDENCYPART_SIBL
(9,10),(9,14),0.0669688 # DEPENDENCYPART_SIBL
(9,10),(9,16),0.0460363 # DEPENDENCYPART_SIBL
(9,10),(9,17),0.0324709 # DEPENDENCYPART_SIBL
(9,10),(9,18),0.11279 # DEPENDENCYPART_SIBL
(9,11),(9,12),0.0237023 # DEPENDENCYPART_SIBL
(9,11),(9,13),0.0453793 # DEPENDENCYPART_SIBL
(9,11),(9,14),0.0408251 # DEPENDENCYPART_SIBL
(9,11),(9,16),0.0717839 # DEPENDENCYPART_SIBL
(9,11),(9,17),0.0598007 # DEPENDENCYPART_SIBL
(9,11),(9,18),0.0861288 # DEPENDENCYPART_SIBL
(9,12),(9,13),-0.0251128 # DEPENDENCYPART_SIBL
(9,12),(9,14),0.00119969 # DEPENDENCYPART_SIBL
(9,12),(9,16),-0.0216311 # DEPENDENCYPART_SIBL
(9,12),(9,17),-0.00454242 # DEPENDENCYPART_SIBL
(9,12),(9,18),0.0246336 # DEPENDENCYPART_SIBL
(9,13),(9,14),0.0638296 # DEPENDENCYPART_SIBL
(9,13),(9,16),-0.0122611 # DEPENDENCYPART_SIBL
(9,13),(9,17),0.029507 # DEPENDENCYPART_SIBL
(9,13),(9,18),0.153784 # DEPENDENCYPART_SIBL
(9,14),(9,16),0.0717839 # DEPENDENCYPART_SIBL
(9,14),(9,17),0.0598007 # DEPENDENCYPART_SIBL
(9,14),(9,18),0.0861288 # DEPENDENCYPART_SIBL
(9,16),(9,17),0.0276064 # DEPENDENCYPART_SIBL
(9,16),(9,18),0.134981 # DEPENDENCYPART_SIBL
(9,17),(9,18),0.0674399 # DEPENDENCYPART_SIBL
(10,1),(10,3),-0.0313016 # DEPENDENCYPART_SIBL
(10,1),(10,4),-0.0252174 # DEPENDENCYPART_SIBL
(10,1),(10,6),-0.0172519 # DEPENDENCYPART_SIBL
(10,1),(10,7),-0.00344491 # DEPENDENCYPART_SIBL
(10,1),(10,8),-0.0183378 # DEPENDENCYPART_SIBL
(10,1),(10,9),-0.00764329 # DEPENDENCYPART_SIBL
(10,1),(10,11),-0.104658 # DEPENDENCYPART_SIBL
(10,1),(10,12),-0.040778 # DEPENDENCYPART_SIBL
(10,1),(10,13),-0.0515355 # DEPENDENCYPART_SIBL
(10,1),(10,14),-0.104658 # DEPENDENCYPART_SIBL
(10,1),(10,15),-0.040778 # DEPENDENCYPART_SIBL
(10,1),(10,16),-0.0433851 # DEPENDENCYPART_SIBL
(10,1),(10,17),-0.00744765 # DEPENDENCYPART_SIBL
(10,1),(10,18),0.0698628 # DEPENDENCYPART_SIBL
(10,3),(10,4),0.00875941 # DEPENDENCYPART_SIBL
(10,3),(10,6),0.0235117 # DEPENDENCYPART_SIBL
(10,3),(10,7),-0.0233834 # DEPENDENCYPART_SIBL
(10,3),(10,8),0.0100423 # DEPENDENCYPART_SIBL
(10,3),(10,9),-0.0286567 # DEPENDENCYPART_SIBL
(10,3),(10,11),0.0328964 # DEPENDENCYPART_SIBL
(10,3),(10,12),-0.00321236 # DEPENDENCYPART_SIBL
(10,3),(10,13),0.0239116 # DEPENDENCYPART_SIBL
(10,3),(10,14),0.0328964 # DEPENDENCYPART_SIBL
(10,3),(10,15),-0.00321236 # DEPENDENCYPART_SIBL
(10,3),(10,16),0.0173572 # DEPENDENCYPART_SIBL
(10,3),(10,17),-0.00970802 # DEPENDENCYPART_SIBL
(10,3),(10,18),0.0691564 # DEPENDENCYPART_SIBL
(10,4),(10,6),0.0220582 # DEPENDENCYPART_SIBL
(10,4),(10,7),0.020714 # DEPENDENCYPART_SIBL
(10,4),(10,8),0.0228816 # DEPENDENCYPART_SIBL
(10,4),(10,9),0.0237464 # DEPENDENCYPART_SIBL
(10,4),(10,11),0.0154349 # DEPENDENCYPART_SIBL
(10,4),(10,12),-6.46211e-05 # DEPENDENCYPART_SIBL
(10,4),(10,13),-0.0281919 # DEPENDENCYPART_SIBL
(10,4),(10,14),0.0154349 # DEPENDENCYPART_SIBL
(10,4),(10,15),-6.46211e-05 # DEPENDENCYPART_SIBL
(10,4),(10,16),-0.0286905 # DEPENDENCYPART_SIBL
(10,4),(10,17),0.00552433 # DEPENDENCYPART_SIBL
(10,4),(10,18),0.0518444 # DEPENDENCYPART_SIBL
(10,6),(10,7),0.0111793 # DEPENDENCYPART_SIBL
(10,6),(10,8),-0.0187722 # DEPENDENCYPART_SIBL
(10,6),(10,9),-0.0158222 # DEPENDENCYPART_SIBL
(10,6),(10,11),0.0444043 # DEPENDENCYPART_SIBL
(10,6),(10,12),-0.0228769 # DEPENDENCYPART_SIBL
(10,6),(10,13),0.0100183 # DEPENDENCYPART_SIBL
(10,6),(10,14),0.0444043 # DEPENDENCYPART_SIBL
(10,6),(10,15),-0.0228769 # DEPENDENCYPART_SIBL
(10,6),(10,16),0.00694206 # DEPENDENCYPART_SIBL
(10,6),(10,17),0.0384055 # DEPENDENCYPART_SIBL
(10,6),(10,18),0.0120426 # DEPENDENCYPART_SIBL
(10,7),(10,8),0.0157081 # DEPENDENCYPART_SIBL
(10,7),(10,9),-0.0130829 # DEPENDENCYPART_SIBL
(10,7),(10,11),0.00914422 # DEPENDENCYPART_SIBL
(10,7),(10,12),0.0181115 # DEPENDENCYPART_SIBL
(10,7),(10,13),0.00378571 # DEPENDENCYPART_SIBL
(10,7),(10,14),0.00914422 # DEPENDENCYPART_SIBL
(10,7),(10,15),0.0181115 # DEPENDENCYPART_SIBL
(10,7),(10,16),0.00474286 # DEPENDENCYPART_SIBL
(10,7),(10,17),0.0237553 # DEPENDENCYPART_SIBL
(10,7),(10,18),0.100246 # DEPENDENCYPART_SIBL
(10,8),(10,9),-0.016065 # DEPENDENCYPART_SIBL
(10,8),(10,11),0.0232768 # DEPENDENCYPART_SIBL
(10,8),(10,12),-0.0212413 # DEPENDENCYPART_SIBL
(10,8),(10,13),-0.00826033 # DEPENDENCYPART_SIBL
(10,8),(10,14),0.0232768 # DEPENDENCYPART_SIBL
(10,8),(10,15),-0.0212413 # DEPENDENCYPART_SIBL
(10,8),(10,16),-0.0112075 # DEPENDENCYPART_SIBL
(10,8),(10,17),0.0168093 # DEPENDENCYPART_SIBL
(10,8),(10,18),0.00623199 # DEPENDENCYPART_SIBL
(10,9),(10,11),0.0378495 # DEPENDENCYPART_SIBL
(10,9),(10,12),-0.00398109 # DEPENDENCYPART_SIBL
(10,9),(10,13),0.0196479 # DEPENDENCYPART_SIBL
(10,9),(10,14),0.0378495 # DEPENDENCYPART_SIBL
(10,9),(10,15),-0.00398109 # DEPENDENCYPART_SIBL
(10,9),(10,16),0.0130938 # DEPENDENCYPART_SIBL
(10,9),(10,17),-0.0112047 # DEPENDENCYPART_SIBL
(10,9),(10,18),0.0832954 # DEPENDENCYPART_SIBL
(10,11),(10,12),0.0211173 # DEPENDENCYPART_SIBL
(10,11),(10,13),-0.0098857 # DEPENDENCYPART_SIBL
(10,11),(10,14),0.0163618 # DEPENDENCYPART_SIBL
(10,11),(10,15),0.0211173 # DEPENDENCYPART_SIBL
(10,11),(10,16),0.0125743 # DEPENDENCYPART_SIBL
(10,11),(10,17),0.0349693 # DEPENDENCYPART_SIBL
(10,11),(10,18),0.0617343 # DEPENDENCYPART_SIBL
(10,12),(10,13),-0.0342115 # DEPENDENCYPART_SIBL
(10,12),(10,14),-0.00115767 # DEPENDENCYPART_SIBL
(10,12),(10,15),-0.0148742 # DEPENDENCYPART_SIBL
(10,12),(10,16),-0.027964 # DEPENDENCYPART_SIBL
(10,12),(10,17),-0.00697053 # DEPENDENCYPART_SIBL
(10,12),(10,18),-0.019975 # DEPENDENCYPART_SIBL
(10,13),(10,14),-0.0106013 # DEPENDENCYPART_SIBL
(10,13),(10,15),-0.0245588 # DEPENDENCYPART_SIBL
(10,13),(10,16),-0.0766901 # DEPENDENCYPART_SIBL
(10,13),(10,17),-0.03308 # DEPENDENCYPART_SIBL
(10,13),(10,18),0.0421653 # DEPENDENCYPART_SIBL
(10,14),(10,15),0.0211173 # DEPENDENCYPART_SIBL
(10,14),(10,16),0.0125743 # DEPENDENCYPART_SIBL
(10,14),(10,17),0.0349693 # DEPENDENCYPART_SIBL
(10,14),(10,18),0.0617343 # DEPENDENCYPART_SIBL
(10,15),(10,16),-0.027964 # DEPENDENCYPART_SIBL
(10,15),(10,17),-0.00697053 # DEPENDENCYPART_SIBL
(10,15),(10,18),-0.019975 # DEPENDENCYPART_SIBL
(10,16),(10,17),-0.0328127 # DEPENDENCYPART_SIBL
(10,16),(10,18),0.0252118 # DEPENDENCYPART_SIBL
(10,17),(10,18),-0.00241872 # DEPENDENCYPART_SIBL
(12,9),(12,10),0.0304332 # DEPENDENCYPART_SIBL
(12,9),(12,13),0.0615248 # DEPENDENCYPART_SIBL
(12,9),(12,14),0.0805656 # DEPENDENCYPART_SIBL
(12,9),(12,16),0.0367431 # DEPENDENCYPART_SIBL
(12,9),(12,17),-0.0348259 # DEPENDENCYPART_SIBL
(12,10),(12,13),0.0383856 # DEPENDENCYPART_SIBL
(12,10),(12,14),0.00947064 # DEPENDENCYPART_SIBL
(12,10),(12,16),0.0251008 # DEPENDENCYPART_SIBL
(12,10),(12,17),-0.005267 # DEPENDENCYPART_SIBL
(12,13),(12,14),0.129174 # DEPENDENCYPART_SIBL
(12,13),(12,16),-0.0421458 # DEPENDENCYPART_SIBL
(12,13),(12,17),-0.00284699 # DEPENDENCYPART_SIBL
(12,14),(12,16),0.0338126 # DEPENDENCYPART_SIBL
(12,14),(12,17),0.0435663 # DEPENDENCYPART_SIBL
(12,16),(12,17),-0.00981909 # DEPENDENCYPART_SIBL
(13,1),(13,2),0.00766067 # DEPENDENCYPART_SIBL
(13,1),(13,3),0.0098235 # DEPENDENCYPART_SIBL
(13,1),(13,4),-0.0419772 # DEPENDENCYPART_SIBL
(13,1),(13,6),0.00772777 # DEPENDENCYPART_SIBL
(13,1),(13,7),-0.00732817 # DEPENDENCYPART_SIBL
(13,1),(13,8),0.00291039 # DEPENDENCYPART_SIBL
(13,1),(13,9),0.0334948 # DEPENDENCYPART_SIBL
(13,1),(13,10),-0.0249837 # DEPENDENCYPART_SIBL
(13,1),(13,11),0.0602666 # DEPENDENCYPART_SIBL
(13,1),(13,12),-0.082372 # DEPENDENCYPART_SIBL
(13,1),(13,14),-0.232582 # DEPENDENCYPART_SIBL
(13,1),(13,15),-0.0503725 # DEPENDENCYPART_SIBL
(13,1),(13,16),-0.0408239 # DEPENDENCYPART_SIBL
(13,1),(13,17),-0.0259047 # DEPENDENCYPART_SIBL
(13,1),(13,18),0.130336 # DEPENDENCYPART_SIBL
(13,2),(13,3),-0.0695816 # DEPENDENCYPART_SIBL
(13,2),(13,4),-0.0600275 # DEPENDENCYPART_SIBL
(13,2),(13,6),-0.0560817 # DEPENDENCYPART_SIBL
(13,2),(13,7),-0.0766928 # DEPENDENCYPART_SIBL
(13,2),(13,8),-0.0646148 # DEPENDENCYPART_SIBL
(13,2),(13,9),-0.0763602 # DEPENDENCYPART_SIBL
(13,2),(13,10),-0.0227075 # DEPENDENCYPART_SIBL
