# _root_ By the market 's close , volume on the New York exchange totaled more than 416 million , the fourth highest on record .
#goldHeads=13,3,5,3,1,13,13,7,12,12,12,8,0,17,17,17,13,17,20,17,20,20,22,13,
#predictedHeads=13,3,5,3,1,13,13,7,12,12,12,8,0,17,17,17,13,13,20,21,13,21,22,13,
(5,14),(5,18),0.0174094 # DEPENDENCYPART_SIBL
(5,14),(5,20),0.0143334 # DEPENDENCYPART_SIBL
(5,14),(5,21),0.0258686 # DEPENDENCYPART_SIBL
(5,14),(5,22),0.0433585 # DEPENDENCYPART_SIBL
(5,14),(5,23),0.00737551 # DEPENDENCYPART_SIBL
(5,14),(5,24),-0.0170973 # DEPENDENCYPART_SIBL
(5,15),(5,16),0.101389 # DEPENDENCYPART_SIBL
(5,15),(5,18),0.0461225 # DEPENDENCYPART_SIBL
(5,15),(5,20),0.0343685 # DEPENDENCYPART_SIBL
(5,15),(5,21),0.0391568 # DEPENDENCYPART_SIBL
(5,15),(5,22),0.0215339 # DEPENDENCYPART_SIBL
(5,15),(5,23),0.0221238 # DEPENDENCYPART_SIBL
(5,15),(5,24),0.00714406 # DEPENDENCYPART_SIBL
(5,16),(5,18),0.0423409 # DEPENDENCYPART_SIBL
(5,16),(5,20),-0.0162812 # DEPENDENCYPART_SIBL
(5,16),(5,21),0.0348771 # DEPENDENCYPART_SIBL
(5,16),(5,22),0.00835812 # DEPENDENCYPART_SIBL
(5,16),(5,23),0.0308668 # DEPENDENCYPART_SIBL
(5,16),(5,24),-0.0221263 # DEPENDENCYPART_SIBL
(5,18),(5,20),0.0589272 # DEPENDENCYPART_SIBL
(5,18),(5,21),0.0942271 # DEPENDENCYPART_SIBL
(5,18),(5,22),0.050671 # DEPENDENCYPART_SIBL
(5,18),(5,23),0.0634022 # DEPENDENCYPART_SIBL
(5,18),(5,24),0.00843758 # DEPENDENCYPART_SIBL
(5,20),(5,21),0.0145092 # DEPENDENCYPART_SIBL
(5,20),(5,22),0.0135556 # DEPENDENCYPART_SIBL
(5,20),(5,23),-0.00336738 # DEPENDENCYPART_SIBL
(5,20),(5,24),-0.0165768 # DEPENDENCYPART_SIBL
(5,21),(5,22),0.0481177 # DEPENDENCYPART_SIBL
(5,21),(5,23),-0.00167554 # DEPENDENCYPART_SIBL
(5,21),(5,24),-0.000864104 # DEPENDENCYPART_SIBL
(5,22),(5,23),0.0422185 # DEPENDENCYPART_SIBL
(5,22),(5,24),0.116476 # DEPENDENCYPART_SIBL
(5,23),(5,24),-0.0142171 # DEPENDENCYPART_SIBL
(7,1),(7,2),-0.0487967 # DEPENDENCYPART_SIBL
(7,1),(7,3),-0.0267584 # DEPENDENCYPART_SIBL
(7,1),(7,4),0.0105039 # DEPENDENCYPART_SIBL
(7,1),(7,5),-0.0178101 # DEPENDENCYPART_SIBL
(7,1),(7,6),-0.0169092 # DEPENDENCYPART_SIBL
(7,1),(7,8),-0.0666678 # DEPENDENCYPART_SIBL
(7,1),(7,9),-0.0762146 # DEPENDENCYPART_SIBL
(7,1),(7,10),-0.0447708 # DEPENDENCYPART_SIBL
(7,1),(7,11),-0.0441274 # DEPENDENCYPART_SIBL
(7,1),(7,12),-0.0478471 # DEPENDENCYPART_SIBL
(7,1),(7,13),-0.0335184 # DEPENDENCYPART_SIBL
(7,1),(7,14),0.0188186 # DEPENDENCYPART_SIBL
(7,1),(7,15),-0.0158864 # DEPENDENCYPART_SIBL
(7,1),(7,16),0.0159661 # DEPENDENCYPART_SIBL
(7,1),(7,17),0.0159161 # DEPENDENCYPART_SIBL
(7,1),(7,18),-0.0758717 # DEPENDENCYPART_SIBL
(7,1),(7,20),0.0255134 # DEPENDENCYPART_SIBL
(7,1),(7,22),-0.0666678 # DEPENDENCYPART_SIBL
(7,1),(7,23),-0.0557538 # DEPENDENCYPART_SIBL
(7,1),(7,24),0.04434 # DEPENDENCYPART_SIBL
(7,2),(7,3),0.0888779 # DEPENDENCYPART_SIBL
(7,2),(7,4),0.00784447 # DEPENDENCYPART_SIBL
(7,2),(7,5),0.0586582 # DEPENDENCYPART_SIBL
(7,2),(7,6),0.0416054 # DEPENDENCYPART_SIBL
(7,2),(7,8),-0.0331301 # DEPENDENCYPART_SIBL
(7,2),(7,9),-0.103851 # DEPENDENCYPART_SIBL
(7,2),(7,10),-0.0286509 # DEPENDENCYPART_SIBL
(7,2),(7,11),-0.0368799 # DEPENDENCYPART_SIBL
(7,2),(7,12),-0.048312 # DEPENDENCYPART_SIBL
(7,2),(7,13),0.23555 # DEPENDENCYPART_SIBL
(7,2),(7,14),-0.089045 # DEPENDENCYPART_SIBL
(7,2),(7,15),-0.134952 # DEPENDENCYPART_SIBL
(7,2),(7,16),-0.13385 # DEPENDENCYPART_SIBL
(7,2),(7,17),-0.136009 # DEPENDENCYPART_SIBL
(7,2),(7,18),0.0200163 # DEPENDENCYPART_SIBL
(7,2),(7,20),-0.0882335 # DEPENDENCYPART_SIBL
(7,2),(7,22),-0.0331301 # DEPENDENCYPART_SIBL
(7,2),(7,23),-0.057219 # DEPENDENCYPART_SIBL
(7,2),(7,24),-0.0758771 # DEPENDENCYPART_SIBL
(7,3),(7,4),-0.00430273 # DEPENDENCYPART_SIBL
(7,3),(7,5),-0.0165442 # DEPENDENCYPART_SIBL
(7,3),(7,6),0.0792302 # DEPENDENCYPART_SIBL
(7,3),(7,8),0.067286 # DEPENDENCYPART_SIBL
(7,3),(7,9),-0.0455016 # DEPENDENCYPART_SIBL
(7,3),(7,10),0.0810532 # DEPENDENCYPART_SIBL
(7,3),(7,11),0.0735892 # DEPENDENCYPART_SIBL
(7,3),(7,12),-0.00271975 # DEPENDENCYPART_SIBL
(7,3),(7,13),0.00759919 # DEPENDENCYPART_SIBL
(7,3),(7,14),-0.0279663 # DEPENDENCYPART_SIBL
(7,3),(7,15),0.0685481 # DEPENDENCYPART_SIBL
(7,3),(7,16),0.00701609 # DEPENDENCYPART_SIBL
(7,3),(7,17),-0.00122279 # DEPENDENCYPART_SIBL
(7,3),(7,18),0.0618341 # DEPENDENCYPART_SIBL
(7,3),(7,20),0.0669666 # DEPENDENCYPART_SIBL
(7,3),(7,22),0.067286 # DEPENDENCYPART_SIBL
(7,3),(7,23),-0.00260235 # DEPENDENCYPART_SIBL
(7,3),(7,24),0.0223771 # DEPENDENCYPART_SIBL
(7,4),(7,5),0.0378443 # DEPENDENCYPART_SIBL
(7,4),(7,6),0.0989518 # DEPENDENCYPART_SIBL
(7,4),(7,8),-0.00935907 # DEPENDENCYPART_SIBL
(7,4),(7,9),-0.0392372 # DEPENDENCYPART_SIBL
(7,4),(7,10),0.00923597 # DEPENDENCYPART_SIBL
(7,4),(7,11),0.00700674 # DEPENDENCYPART_SIBL
(7,4),(7,12),-0.0475106 # DEPENDENCYPART_SIBL
(7,4),(7,13),-0.0127322 # DEPENDENCYPART_SIBL
(7,4),(7,14),-0.0217284 # DEPENDENCYPART_SIBL
(7,4),(7,15),0.0397159 # DEPENDENCYPART_SIBL
(7,4),(7,16),-0.0247053 # DEPENDENCYPART_SIBL
(7,4),(7,17),-0.0324592 # DEPENDENCYPART_SIBL
(7,4),(7,18),-0.0369689 # DEPENDENCYPART_SIBL
(7,4),(7,20),0.0124598 # DEPENDENCYPART_SIBL
(7,4),(7,22),-0.00935907 # DEPENDENCYPART_SIBL
(7,4),(7,23),-0.0488667 # DEPENDENCYPART_SIBL
(7,4),(7,24),0.130802 # DEPENDENCYPART_SIBL
(7,5),(7,6),0.0823886 # DEPENDENCYPART_SIBL
(7,5),(7,8),0.0248012 # DEPENDENCYPART_SIBL
(7,5),(7,9),-0.0641437 # DEPENDENCYPART_SIBL
(7,5),(7,10),0.0668715 # DEPENDENCYPART_SIBL
(7,5),(7,11),0.0610749 # DEPENDENCYPART_SIBL
(7,5),(7,12),-0.0149431 # DEPENDENCYPART_SIBL
(7,5),(7,13),0.00671768 # DEPENDENCYPART_SIBL
(7,5),(7,14),-0.0428927 # DEPENDENCYPART_SIBL
(7,5),(7,15),0.0467615 # DEPENDENCYPART_SIBL
(7,5),(7,16),0.0432298 # DEPENDENCYPART_SIBL
(7,5),(7,17),0.0439226 # DEPENDENCYPART_SIBL
(7,5),(7,18),-0.010472 # DEPENDENCYPART_SIBL
(7,5),(7,20),0.0332788 # DEPENDENCYPART_SIBL
(7,5),(7,22),0.0248012 # DEPENDENCYPART_SIBL
(7,5),(7,23),-0.0148268 # DEPENDENCYPART_SIBL
(7,5),(7,24),0.0061653 # DEPENDENCYPART_SIBL
(7,6),(7,8),-0.0431777 # DEPENDENCYPART_SIBL
(7,6),(7,9),-0.0535298 # DEPENDENCYPART_SIBL
(7,6),(7,10),-0.0264685 # DEPENDENCYPART_SIBL
(7,6),(7,11),-0.0162753 # DEPENDENCYPART_SIBL
(7,6),(7,12),-0.056816 # DEPENDENCYPART_SIBL
(7,6),(7,13),0.0150219 # DEPENDENCYPART_SIBL
(7,6),(7,14),-0.0477255 # DEPENDENCYPART_SIBL
(7,6),(7,15),-0.0291581 # DEPENDENCYPART_SIBL
(7,6),(7,16),-0.0308157 # DEPENDENCYPART_SIBL
(7,6),(7,17),-0.0380353 # DEPENDENCYPART_SIBL
(7,6),(7,18),-0.00484766 # DEPENDENCYPART_SIBL
(7,6),(7,20),-0.0153463 # DEPENDENCYPART_SIBL
(7,6),(7,22),-0.0431777 # DEPENDENCYPART_SIBL
(7,6),(7,23),-0.0614398 # DEPENDENCYPART_SIBL
(7,6),(7,24),0.0508266 # DEPENDENCYPART_SIBL
(7,8),(7,9),-0.0343638 # DEPENDENCYPART_SIBL
(7,8),(7,10),0.0362313 # DEPENDENCYPART_SIBL
(7,8),(7,11),0.0241498 # DEPENDENCYPART_SIBL
(7,8),(7,12),-0.00654745 # DEPENDENCYPART_SIBL
(7,8),(7,13),-0.0212807 # DEPENDENCYPART_SIBL
(7,8),(7,14),-0.00606632 # DEPENDENCYPART_SIBL
(7,8),(7,15),0.0570354 # DEPENDENCYPART_SIBL
(7,8),(7,16),0.0184861 # DEPENDENCYPART_SIBL
(7,8),(7,17),0.0343731 # DEPENDENCYPART_SIBL
(7,8),(7,18),-0.0106093 # DEPENDENCYPART_SIBL
(7,8),(7,20),0.0272173 # DEPENDENCYPART_SIBL
(7,8),(7,22),0.0323686 # DEPENDENCYPART_SIBL
(7,8),(7,23),-0.005636 # DEPENDENCYPART_SIBL
(7,8),(7,24),0.104599 # DEPENDENCYPART_SIBL
(7,9),(7,10),-0.0552172 # DEPENDENCYPART_SIBL
(7,9),(7,11),-0.0615415 # DEPENDENCYPART_SIBL
(7,9),(7,12),-0.0451875 # DEPENDENCYPART_SIBL
(7,9),(7,13),-0.0365327 # DEPENDENCYPART_SIBL
(7,9),(7,14),-0.040889 # DEPENDENCYPART_SIBL
(7,9),(7,15),-0.0433967 # DEPENDENCYPART_SIBL
(7,9),(7,16),-0.0158624 # DEPENDENCYPART_SIBL
(7,9),(7,17),-0.00968738 # DEPENDENCYPART_SIBL
(7,9),(7,18),-0.0289526 # DEPENDENCYPART_SIBL
(7,9),(7,20),-0.0159136 # DEPENDENCYPART_SIBL
(7,9),(7,22),-0.0225415 # DEPENDENCYPART_SIBL
(7,9),(7,23),-0.0456448 # DEPENDENCYPART_SIBL
(7,9),(7,24),-0.093232 # DEPENDENCYPART_SIBL
(7,10),(7,11),-0.0440371 # DEPENDENCYPART_SIBL
(7,10),(7,12),-0.0608681 # DEPENDENCYPART_SIBL
(7,10),(7,13),-0.0153097 # DEPENDENCYPART_SIBL
(7,10),(7,14),-0.0161889 # DEPENDENCYPART_SIBL
(7,10),(7,15),-0.0351367 # DEPENDENCYPART_SIBL
(7,10),(7,16),-0.00512407 # DEPENDENCYPART_SIBL
(7,10),(7,17),-0.00109117 # DEPENDENCYPART_SIBL
(7,10),(7,18),-0.00709943 # DEPENDENCYPART_SIBL
(7,10),(7,20),-0.0106482 # DEPENDENCYPART_SIBL
(7,10),(7,22),-0.0288362 # DEPENDENCYPART_SIBL
(7,10),(7,23),-0.0601926 # DEPENDENCYPART_SIBL
(7,10),(7,24),-0.00592044 # DEPENDENCYPART_SIBL
(7,11),(7,12),-0.0589601 # DEPENDENCYPART_SIBL
(7,11),(7,13),-0.0157291 # DEPENDENCYPART_SIBL
(7,11),(7,14),-0.0165573 # DEPENDENCYPART_SIBL
(7,11),(7,15),-0.0277173 # DEPENDENCYPART_SIBL
(7,11),(7,16),-0.00520937 # DEPENDENCYPART_SIBL
(7,11),(7,17),-0.00117647 # DEPENDENCYPART_SIBL
(7,11),(7,18),0.0248585 # DEPENDENCYPART_SIBL
(7,11),(7,20),-0.0108999 # DEPENDENCYPART_SIBL
(7,11),(7,22),-0.0218736 # DEPENDENCYPART_SIBL
(7,11),(7,23),-0.0582846 # DEPENDENCYPART_SIBL
(7,11),(7,24),-0.0173109 # DEPENDENCYPART_SIBL
(7,12),(7,13),-0.020933 # DEPENDENCYPART_SIBL
(7,12),(7,14),-0.00080392 # DEPENDENCYPART_SIBL
(7,12),(7,15),-0.0261288 # DEPENDENCYPART_SIBL
(7,12),(7,16),-0.02583 # DEPENDENCYPART_SIBL
(7,12),(7,17),-0.0287569 # DEPENDENCYPART_SIBL
(7,12),(7,18),-0.0110983 # DEPENDENCYPART_SIBL
(7,12),(7,20),-0.00979429 # DEPENDENCYPART_SIBL
(7,12),(7,22),0.0352953 # DEPENDENCYPART_SIBL
(7,12),(7,23),-0.0500801 # DEPENDENCYPART_SIBL
(7,12),(7,24),0.000880334 # DEPENDENCYPART_SIBL
(7,13),(7,14),-5.66578e-06 # DEPENDENCYPART_SIBL
(7,13),(7,15),0.00075516 # DEPENDENCYPART_SIBL
(7,13),(7,16),0.00555559 # DEPENDENCYPART_SIBL
(7,13),(7,17),0.0041602 # DEPENDENCYPART_SIBL
(7,13),(7,18),0.0419731 # DEPENDENCYPART_SIBL
(7,13),(7,20),-0.00746046 # DEPENDENCYPART_SIBL
(7,13),(7,22),0.0129051 # DEPENDENCYPART_SIBL
(7,13),(7,23),-0.0165631 # DEPENDENCYPART_SIBL
(7,13),(7,24),0.0119621 # DEPENDENCYPART_SIBL
(7,14),(7,15),0.0242412 # DEPENDENCYPART_SIBL
(7,14),(7,16),0.071571 # DEPENDENCYPART_SIBL
(7,14),(7,17),0.0777423 # DEPENDENCYPART_SIBL
(7,14),(7,18),-0.00148449 # DEPENDENCYPART_SIBL
(7,14),(7,20),0.0205966 # DEPENDENCYPART_SIBL
(7,14),(7,22),0.0492147 # DEPENDENCYPART_SIBL
(7,14),(7,23),-0.0113806 # DEPENDENCYPART_SIBL
(7,14),(7,24),-0.00715327 # DEPENDENCYPART_SIBL
(7,15),(7,16),0.0427077 # DEPENDENCYPART_SIBL
(7,15),(7,17),0.0626125 # DEPENDENCYPART_SIBL
(7,15),(7,18),-0.00169729 # DEPENDENCYPART_SIBL
(7,15),(7,20),0.0278194 # DEPENDENCYPART_SIBL
(7,15),(7,22),0.0141425 # DEPENDENCYPART_SIBL
(7,15),(7,23),-0.0214382 # DEPENDENCYPART_SIBL
(7,15),(7,24),-0.00163062 # DEPENDENCYPART_SIBL
(7,16),(7,17),0.0453806 # DEPENDENCYPART_SIBL
(7,16),(7,18),0.0161954 # DEPENDENCYPART_SIBL
(7,16),(7,20),-0.0173248 # DEPENDENCYPART_SIBL
(7,16),(7,22),0.0050609 # DEPENDENCYPART_SIBL
(7,16),(7,23),0.00480095 # DEPENDENCYPART_SIBL
(7,16),(7,24),-0.0194886 # DEPENDENCYPART_SIBL
(7,17),(7,18),0.0418444 # DEPENDENCYPART_SIBL
(7,17),(7,20),-0.0244291 # DEPENDENCYPART_SIBL
(7,17),(7,22),0.00281466 # DEPENDENCYPART_SIBL
(7,17),(7,23),-0.00859118 # DEPENDENCYPART_SIBL
(7,17),(7,24),-0.0196612 # DEPENDENCYPART_SIBL
(7,18),(7,20),0.0443591 # DEPENDENCYPART_SIBL
(7,18),(7,22),0.0178729 # DEPENDENCYPART_SIBL
(7,18),(7,23),0.0121134 # DEPENDENCYPART_SIBL
(7,18),(7,24),-0.00455635 # DEPENDENCYPART_SIBL
(7,20),(7,22),0.0213213 # DEPENDENCYPART_SIBL
(7,20),(7,23),-0.0206995 # DEPENDENCYPART_SIBL
(7,20),(7,24),-0.0052084 # DEPENDENCYPART_SIBL
(7,22),(7,23),-0.005636 # DEPENDENCYPART_SIBL
(7,22),(7,24),0.104599 # DEPENDENCYPART_SIBL
(7,23),(7,24),-0.00547233 # DEPENDENCYPART_SIBL
(8,5),(8,6),-0.0160532 # DEPENDENCYPART_SIBL
(8,5),(8,7),-0.0553267 # DEPENDENCYPART_SIBL
(8,5),(8,9),-0.0848248 # DEPENDENCYPART_SIBL
(8,5),(8,10),-0.0609951 # DEPENDENCYPART_SIBL
(8,5),(8,11),-0.0704126 # DEPENDENCYPART_SIBL
(8,5),(8,12),0.00648776 # DEPENDENCYPART_SIBL
(8,5),(8,13),0.00215029 # DEPENDENCYPART_SIBL
(8,5),(8,14),-0.0791123 # DEPENDENCYPART_SIBL
(8,5),(8,15),0.00363259 # DEPENDENCYPART_SIBL
(8,5),(8,16),-0.0189122 # DEPENDENCYPART_SIBL
(8,5),(8,17),-0.0187179 # DEPENDENCYPART_SIBL
(8,5),(8,18),-0.00500163 # DEPENDENCYPART_SIBL
(8,5),(8,21),-0.0229821 # DEPENDENCYPART_SIBL
(8,5),(8,24),-0.0309521 # DEPENDENCYPART_SIBL
(8,6),(8,7),-0.0298073 # DEPENDENCYPART_SIBL
(8,6),(8,9),0.000986314 # DEPENDENCYPART_SIBL
(8,6),(8,10),-0.0603345 # DEPENDENCYPART_SIBL
(8,6),(8,11),-0.0559592 # DEPENDENCYPART_SIBL
(8,6),(8,12),-0.0414475 # DEPENDENCYPART_SIBL
(8,6),(8,13),-0.0344809 # DEPENDENCYPART_SIBL
(8,6),(8,14),-0.0301919 # DEPENDENCYPART_SIBL
(8,6),(8,15),-0.0496143 # DEPENDENCYPART_SIBL
(8,6),(8,16),-0.0511924 # DEPENDENCYPART_SIBL
(8,6),(8,17),-0.0598878 # DEPENDENCYPART_SIBL
(8,6),(8,18),0.707506 # DEPENDENCYPART_SIBL
(8,6),(8,21),-0.00312647 # DEPENDENCYPART_SIBL
(8,6),(8,24),0.0372787 # DEPENDENCYPART_SIBL
(8,7),(8,9),-0.0799578 # DEPENDENCYPART_SIBL
(8,7),(8,10),-0.0651906 # DEPENDENCYPART_SIBL
(8,7),(8,11),-0.0746082 # DEPENDENCYPART_SIBL
(8,7),(8,12),0.0188074 # DEPENDENCYPART_SIBL
(8,7),(8,13),0.00823103 # DEPENDENCYPART_SIBL
(8,7),(8,14),-0.0721007 # DEPENDENCYPART_SIBL
(8,7),(8,15),0.0185438 # DEPENDENCYPART_SIBL
(8,7),(8,16),-0.062473 # DEPENDENCYPART_SIBL
(8,7),(8,17),-0.0714737 # DEPENDENCYPART_SIBL
(8,7),(8,18),0.0139465 # DEPENDENCYPART_SIBL
(8,7),(8,21),-0.0212831 # DEPENDENCYPART_SIBL
(8,7),(8,24),-0.0270695 # DEPENDENCYPART_SIBL
(8,9),(8,10),-0.0965805 # DEPENDENCYPART_SIBL
(8,9),(8,11),-0.0964 # DEPENDENCYPART_SIBL
(8,9),(8,12),-0.120698 # DEPENDENCYPART_SIBL
(8,9),(8,13),-0.0801449 # DEPENDENCYPART_SIBL
(8,9),(8,14),-0.0567186 # DEPENDENCYPART_SIBL
(8,9),(8,15),-0.0360683 # DEPENDENCYPART_SIBL
(8,9),(8,16),-0.073817 # DEPENDENCYPART_SIBL
(8,9),(8,17),-0.0800452 # DEPENDENCYPART_SIBL
(8,9),(8,18),-0.0209415 # DEPENDENCYPART_SIBL
(8,9),(8,21),-0.0606319 # DEPENDENCYPART_SIBL
(8,9),(8,24),-0.0516426 # DEPENDENCYPART_SIBL
(8,10),(8,11),-0.126533 # DEPENDENCYPART_SIBL
(8,10),(8,12),-0.179459 # DEPENDENCYPART_SIBL
(8,10),(8,13),-0.100865 # DEPENDENCYPART_SIBL
(8,10),(8,14),-0.0697473 # DEPENDENCYPART_SIBL
(8,10),(8,15),-0.0528214 # DEPENDENCYPART_SIBL
(8,10),(8,16),-0.103578 # DEPENDENCYPART_SIBL
(8,10),(8,17),-0.108002 # DEPENDENCYPART_SIBL
(8,10),(8,18),-0.0602121 # DEPENDENCYPART_SIBL
(8,10),(8,21),-0.0736631 # DEPENDENCYPART_SIBL
(8,10),(8,24),-0.00447301 # DEPENDENCYPART_SIBL
(8,11),(8,12),-0.183355 # DEPENDENCYPART_SIBL
(8,11),(8,13),-0.106855 # DEPENDENCYPART_SIBL
(8,11),(8,14),-0.0756521 # DEPENDENCYPART_SIBL
(8,11),(8,15),-0.0512487 # DEPENDENCYPART_SIBL
(8,11),(8,16),-0.109201 # DEPENDENCYPART_SIBL
(8,11),(8,17),-0.113625 # DEPENDENCYPART_SIBL
(8,11),(8,18),-0.0305399 # DEPENDENCYPART_SIBL
(8,11),(8,21),-0.0795698 # DEPENDENCYPART_SIBL
(8,11),(8,24),-0.0209102 # DEPENDENCYPART_SIBL
(8,12),(8,13),-0.0813015 # DEPENDENCYPART_SIBL
(8,12),(8,14),-0.0460867 # DEPENDENCYPART_SIBL
(8,12),(8,15),-0.0285893 # DEPENDENCYPART_SIBL
(8,12),(8,16),-0.118996 # DEPENDENCYPART_SIBL
(8,12),(8,17),-0.130464 # DEPENDENCYPART_SIBL
(8,12),(8,18),0.00226686 # DEPENDENCYPART_SIBL
(8,12),(8,21),-0.0712937 # DEPENDENCYPART_SIBL
(8,12),(8,24),0.00182752 # DEPENDENCYPART_SIBL
(8,13),(8,14),-0.0125787 # DEPENDENCYPART_SIBL
(8,13),(8,15),0.0337578 # DEPENDENCYPART_SIBL
(8,13),(8,16),-0.0454058 # DEPENDENCYPART_SIBL
(8,13),(8,17),-0.0552618 # DEPENDENCYPART_SIBL
(8,13),(8,18),0.0054613 # DEPENDENCYPART_SIBL
(8,13),(8,21),-0.0146441 # DEPENDENCYPART_SIBL
(8,13),(8,24),0.119954 # DEPENDENCYPART_SIBL
(8,14),(8,15),-0.0365647 # DEPENDENCYPART_SIBL
(8,14),(8,16),-0.011543 # DEPENDENCYPART_SIBL
(8,14),(8,17),-0.0138596 # DEPENDENCYPART_SIBL
(8,14),(8,18),-0.0354394 # DEPENDENCYPART_SIBL
(8,14),(8,21),-0.0503347 # DEPENDENCYPART_SIBL
(8,14),(8,24),0.00560488 # DEPENDENCYPART_SIBL
(8,15),(8,16),-0.00727423 # DEPENDENCYPART_SIBL
(8,15),(8,17),0.00106595 # DEPENDENCYPART_SIBL
(8,15),(8,18),-0.0177768 # DEPENDENCYPART_SIBL
(8,15),(8,21),-0.0273165 # DEPENDENCYPART_SIBL
(8,15),(8,24),-0.0265112 # DEPENDENCYPART_SIBL
(8,16),(8,17),-0.0439566 # DEPENDENCYPART_SIBL
(8,16),(8,18),0.00980471 # DEPENDENCYPART_SIBL
(8,16),(8,21),-0.031369 # DEPENDENCYPART_SIBL
(8,16),(8,24),0.00795934 # DEPENDENCYPART_SIBL
(8,17),(8,18),0.0412683 # DEPENDENCYPART_SIBL
(8,17),(8,21),-0.0272048 # DEPENDENCYPART_SIBL
(8,17),(8,24),0.0163033 # DEPENDENCYPART_SIBL
(8,18),(8,21),-0.0112616 # DEPENDENCYPART_SIBL
(8,18),(8,24),0.106111 # DEPENDENCYPART_SIBL
(8,21),(8,24),0.063245 # DEPENDENCYPART_SIBL
(10,9),(10,11),-0.0722389 # DEPENDENCYPART_SIBL
(11,9),(11,10),-0.068248 # DEPENDENCYPART_SIBL
(11,9),(11,13),0.201695 # DEPENDENCYPART_SIBL
(11,9),(11,14),-0.0157128 # DEPENDENCYPART_SIBL
(11,10),(11,13),0.0281719 # DEPENDENCYPART_SIBL
(11,10),(11,14),-0.0878472 # DEPENDENCYPART_SIBL
(11,13),(11,14),-0.0353453 # DEPENDENCYPART_SIBL
(12,3),(12,5),-0.0471922 # DEPENDENCYPART_SIBL
(12,3),(12,6),0.0299498 # DEPENDENCYPART_SIBL
(12,3),(12,7),-0.0383731 # DEPENDENCYPART_SIBL
(12,3),(12,8),-0.0196744 # DEPENDENCYPART_SIBL
(12,3),(12,9),-0.211416 # DEPENDENCYPART_SIBL
(12,3),(12,10),-0.0680607 # DEPENDENCYPART_SIBL
(12,3),(12,11),-0.0567939 # DEPENDENCYPART_SIBL
(12,3),(12,13),-0.00603614 # DEPENDENCYPART_SIBL
(12,3),(12,14),-0.0418752 # DEPENDENCYPART_SIBL
(12,3),(12,15),0.0250391 # DEPENDENCYPART_SIBL
(12,3),(12,16),-0.012478 # DEPENDENCYPART_SIBL
(12,3),(12,22),0.0204931 # DEPENDENCYPART_SIBL
(12,5),(12,6),0.0342623 # DEPENDENCYPART_SIBL
(12,5),(12,7),-0.00410462 # DEPENDENCYPART_SIBL
(12,5),(12,8),0.00311215 # DEPENDENCYPART_SIBL
(12,5),(12,9),-0.17368 # DEPENDENCYPART_SIBL
(12,5),(12,10),-0.0522178 # DEPENDENCYPART_SIBL
(12,5),(12,11),-0.0413611 # DEPENDENCYPART_SIBL
(12,5),(12,13),-0.00691661 # DEPENDENCYPART_SIBL
(12,5),(12,14),-0.0568006 # DEPENDENCYPART_SIBL
(12,5),(12,15),0.00325357 # DEPENDENCYPART_SIBL
(12,5),(12,16),0.0237367 # DEPENDENCYPART_SIBL
(12,5),(12,22),-0.0219907 # DEPENDENCYPART_SIBL
(12,6),(12,7),0.0374398 # DEPENDENCYPART_SIBL
(12,6),(12,8),0.061273 # DEPENDENCYPART_SIBL
(12,6),(12,9),-0.0181583 # DEPENDENCYPART_SIBL
(12,6),(12,10),-0.0145961 # DEPENDENCYPART_SIBL
(12,6),(12,11),-0.00639342 # DEPENDENCYPART_SIBL
(12,6),(12,13),0.012481 # DEPENDENCYPART_SIBL
(12,6),(12,14),-0.0502073 # DEPENDENCYPART_SIBL
(12,6),(12,15),-0.0523948 # DEPENDENCYPART_SIBL
(12,6),(12,16),-0.0396649 # DEPENDENCYPART_SIBL
(12,6),(12,22),-0.0646039 # DEPENDENCYPART_SIBL
(12,7),(12,8),-0.000662224 # DEPENDENCYPART_SIBL
(12,7),(12,9),-0.193093 # DEPENDENCYPART_SIBL
(12,7),(12,10),-0.0444605 # DEPENDENCYPART_SIBL
(12,7),(12,11),-0.0336692 # DEPENDENCYPART_SIBL
(12,7),(12,13),-0.00458132 # DEPENDENCYPART_SIBL
(12,7),(12,14),-0.053404 # DEPENDENCYPART_SIBL
(12,7),(12,15),0.0134344 # DEPENDENCYPART_SIBL
(12,7),(12,16),-0.023461 # DEPENDENCYPART_SIBL
(12,7),(12,22),-0.00766338 # DEPENDENCYPART_SIBL
(12,8),(12,9),-0.0432876 # DEPENDENCYPART_SIBL
(12,8),(12,10),-0.0489707 # DEPENDENCYPART_SIBL
(12,8),(12,11),-0.0433635 # DEPENDENCYPART_SIBL
(12,8),(12,13),-0.0581112 # DEPENDENCYPART_SIBL
(12,8),(12,14),0.0184213 # DEPENDENCYPART_SIBL
(12,8),(12,15),-0.00988364 # DEPENDENCYPART_SIBL
(12,8),(12,16),0.00259141 # DEPENDENCYPART_SIBL
(12,8),(12,22),-0.0624715 # DEPENDENCYPART_SIBL
(12,9),(12,10),0.14644 # DEPENDENCYPART_SIBL
(12,9),(12,11),0.134117 # DEPENDENCYPART_SIBL
(12,9),(12,13),0.214471 # DEPENDENCYPART_SIBL
(12,9),(12,14),-0.10962 # DEPENDENCYPART_SIBL
(12,9),(12,15),-0.19845 # DEPENDENCYPART_SIBL
(12,9),(12,16),-0.164963 # DEPENDENCYPART_SIBL
(12,9),(12,22),-0.094988 # DEPENDENCYPART_SIBL
