# _root_ Boeing has declined to say how many employees are working at its giant Renton , Wash. , plant .
#goldHeads=2,0,2,3,4,8,6,9,5,9,10,18,18,16,16,18,16,11,2,
#predictedHeads=2,0,2,3,4,8,6,9,5,9,10,18,18,16,16,18,16,11,2,
(4,5),(4,7),-0.0517346 # DEPENDENCYPART_SIBL
(4,5),(4,8),-0.0510469 # DEPENDENCYPART_SIBL
(4,5),(4,9),-0.00339997 # DEPENDENCYPART_SIBL
(4,5),(4,10),-0.0742916 # DEPENDENCYPART_SIBL
(4,5),(4,14),-0.0635333 # DEPENDENCYPART_SIBL
(4,6),(4,7),-0.0465194 # DEPENDENCYPART_SIBL
(4,6),(4,8),-0.0622159 # DEPENDENCYPART_SIBL
(4,6),(4,9),-0.0268331 # DEPENDENCYPART_SIBL
(4,6),(4,10),-0.0571467 # DEPENDENCYPART_SIBL
(4,6),(4,14),-0.0472335 # DEPENDENCYPART_SIBL
(4,7),(4,8),-0.0998682 # DEPENDENCYPART_SIBL
(4,7),(4,9),-0.0673036 # DEPENDENCYPART_SIBL
(4,7),(4,10),-0.0926749 # DEPENDENCYPART_SIBL
(4,7),(4,14),-0.0677985 # DEPENDENCYPART_SIBL
(4,8),(4,9),-0.032672 # DEPENDENCYPART_SIBL
(4,8),(4,10),-0.0199603 # DEPENDENCYPART_SIBL
(4,8),(4,14),-0.063289 # DEPENDENCYPART_SIBL
(4,9),(4,10),-0.0727221 # DEPENDENCYPART_SIBL
(4,9),(4,14),-0.0499484 # DEPENDENCYPART_SIBL
(4,10),(4,14),-0.0612134 # DEPENDENCYPART_SIBL
(5,1),(5,2),0.0538675 # DEPENDENCYPART_SIBL
(5,1),(5,6),-0.0146618 # DEPENDENCYPART_SIBL
(5,1),(5,7),-0.0740054 # DEPENDENCYPART_SIBL
(5,1),(5,8),-0.0606603 # DEPENDENCYPART_SIBL
(5,1),(5,9),0.08452 # DEPENDENCYPART_SIBL
(5,1),(5,10),-0.0532992 # DEPENDENCYPART_SIBL
(5,1),(5,11),-0.0507448 # DEPENDENCYPART_SIBL
(5,1),(5,12),-0.0109071 # DEPENDENCYPART_SIBL
(5,1),(5,13),-0.0688915 # DEPENDENCYPART_SIBL
(5,1),(5,14),-0.0104695 # DEPENDENCYPART_SIBL
(5,1),(5,15),-0.0010655 # DEPENDENCYPART_SIBL
(5,1),(5,16),-0.0121629 # DEPENDENCYPART_SIBL
(5,1),(5,17),-0.0010655 # DEPENDENCYPART_SIBL
(5,1),(5,18),-0.024183 # DEPENDENCYPART_SIBL
(5,1),(5,19),0.0780411 # DEPENDENCYPART_SIBL
(5,2),(5,6),0.0218989 # DEPENDENCYPART_SIBL
(5,2),(5,7),-0.01811 # DEPENDENCYPART_SIBL
(5,2),(5,8),-0.00836368 # DEPENDENCYPART_SIBL
(5,2),(5,9),0.0875539 # DEPENDENCYPART_SIBL
(5,2),(5,10),-0.000180279 # DEPENDENCYPART_SIBL
(5,2),(5,11),-0.0101041 # DEPENDENCYPART_SIBL
(5,2),(5,12),0.027455 # DEPENDENCYPART_SIBL
(5,2),(5,13),-0.01469 # DEPENDENCYPART_SIBL
(5,2),(5,14),0.0648982 # DEPENDENCYPART_SIBL
(5,2),(5,15),0.00510612 # DEPENDENCYPART_SIBL
(5,2),(5,16),0.0648979 # DEPENDENCYPART_SIBL
(5,2),(5,17),0.00510612 # DEPENDENCYPART_SIBL
(5,2),(5,18),-0.00431045 # DEPENDENCYPART_SIBL
(5,2),(5,19),0.160332 # DEPENDENCYPART_SIBL
(5,6),(5,7),-0.0492398 # DEPENDENCYPART_SIBL
(5,6),(5,8),-0.0538078 # DEPENDENCYPART_SIBL
(5,6),(5,9),-0.0309031 # DEPENDENCYPART_SIBL
(5,6),(5,10),-0.0161481 # DEPENDENCYPART_SIBL
(5,6),(5,11),-0.0261668 # DEPENDENCYPART_SIBL
(5,6),(5,12),-0.0288871 # DEPENDENCYPART_SIBL
(5,6),(5,13),-0.0435091 # DEPENDENCYPART_SIBL
(5,6),(5,14),-0.0364981 # DEPENDENCYPART_SIBL
(5,6),(5,15),-0.0348714 # DEPENDENCYPART_SIBL
(5,6),(5,16),-0.0364981 # DEPENDENCYPART_SIBL
(5,6),(5,17),-0.0348714 # DEPENDENCYPART_SIBL
(5,6),(5,18),-0.0364435 # DEPENDENCYPART_SIBL
(5,6),(5,19),-0.0953477 # DEPENDENCYPART_SIBL
(5,7),(5,8),-0.0658337 # DEPENDENCYPART_SIBL
(5,7),(5,9),-0.0559217 # DEPENDENCYPART_SIBL
(5,7),(5,10),-0.032268 # DEPENDENCYPART_SIBL
(5,7),(5,11),-0.048339 # DEPENDENCYPART_SIBL
(5,7),(5,12),-0.0408799 # DEPENDENCYPART_SIBL
(5,7),(5,13),-0.0766339 # DEPENDENCYPART_SIBL
(5,7),(5,14),-0.0389195 # DEPENDENCYPART_SIBL
(5,7),(5,15),-0.0709076 # DEPENDENCYPART_SIBL
(5,7),(5,16),-0.0389195 # DEPENDENCYPART_SIBL
(5,7),(5,17),-0.0709076 # DEPENDENCYPART_SIBL
(5,7),(5,18),-0.0593667 # DEPENDENCYPART_SIBL
(5,7),(5,19),-0.109986 # DEPENDENCYPART_SIBL
(5,8),(5,9),-0.0509281 # DEPENDENCYPART_SIBL
(5,8),(5,10),-0.0093832 # DEPENDENCYPART_SIBL
(5,8),(5,11),-0.0601268 # DEPENDENCYPART_SIBL
(5,8),(5,12),-0.0595231 # DEPENDENCYPART_SIBL
(5,8),(5,13),-0.0581716 # DEPENDENCYPART_SIBL
(5,8),(5,14),-0.0894998 # DEPENDENCYPART_SIBL
(5,8),(5,15),-0.0388462 # DEPENDENCYPART_SIBL
(5,8),(5,16),-0.0894998 # DEPENDENCYPART_SIBL
(5,8),(5,17),-0.0388462 # DEPENDENCYPART_SIBL
(5,8),(5,18),-0.091814 # DEPENDENCYPART_SIBL
(5,8),(5,19),-0.12358 # DEPENDENCYPART_SIBL
(5,9),(5,10),0.0225312 # DEPENDENCYPART_SIBL
(5,9),(5,11),0.0379582 # DEPENDENCYPART_SIBL
(5,9),(5,12),0.0286222 # DEPENDENCYPART_SIBL
(5,9),(5,13),0.0111995 # DEPENDENCYPART_SIBL
(5,9),(5,14),0.018934 # DEPENDENCYPART_SIBL
(5,9),(5,15),0.0217901 # DEPENDENCYPART_SIBL
(5,9),(5,16),0.018934 # DEPENDENCYPART_SIBL
(5,9),(5,17),0.0217901 # DEPENDENCYPART_SIBL
(5,9),(5,18),0.0263241 # DEPENDENCYPART_SIBL
(5,9),(5,19),0.101603 # DEPENDENCYPART_SIBL
(5,10),(5,11),-0.0486908 # DEPENDENCYPART_SIBL
(5,10),(5,12),-0.0356304 # DEPENDENCYPART_SIBL
(5,10),(5,13),-0.0584113 # DEPENDENCYPART_SIBL
(5,10),(5,14),-0.0468706 # DEPENDENCYPART_SIBL
(5,10),(5,15),-0.0433982 # DEPENDENCYPART_SIBL
(5,10),(5,16),-0.0468706 # DEPENDENCYPART_SIBL
(5,10),(5,17),-0.0433982 # DEPENDENCYPART_SIBL
(5,10),(5,18),-0.0447543 # DEPENDENCYPART_SIBL
(5,10),(5,19),-0.0747766 # DEPENDENCYPART_SIBL
(5,11),(5,12),-0.0338884 # DEPENDENCYPART_SIBL
(5,11),(5,13),-0.0321157 # DEPENDENCYPART_SIBL
(5,11),(5,14),-0.0257328 # DEPENDENCYPART_SIBL
(5,11),(5,15),0.0808737 # DEPENDENCYPART_SIBL
(5,11),(5,16),-0.0259749 # DEPENDENCYPART_SIBL
(5,11),(5,17),0.0808737 # DEPENDENCYPART_SIBL
(5,11),(5,18),-0.0121728 # DEPENDENCYPART_SIBL
(5,11),(5,19),-0.0558441 # DEPENDENCYPART_SIBL
(5,12),(5,13),-0.0432696 # DEPENDENCYPART_SIBL
(5,12),(5,14),-0.0303827 # DEPENDENCYPART_SIBL
(5,12),(5,15),-0.0525903 # DEPENDENCYPART_SIBL
(5,12),(5,16),-0.0303827 # DEPENDENCYPART_SIBL
(5,12),(5,17),-0.0525903 # DEPENDENCYPART_SIBL
(5,12),(5,18),-0.0245515 # DEPENDENCYPART_SIBL
(5,12),(5,19),-0.0963616 # DEPENDENCYPART_SIBL
(5,13),(5,14),-0.0355976 # DEPENDENCYPART_SIBL
(5,13),(5,15),-0.062104 # DEPENDENCYPART_SIBL
(5,13),(5,16),-0.0355976 # DEPENDENCYPART_SIBL
(5,13),(5,17),-0.062104 # DEPENDENCYPART_SIBL
(5,13),(5,18),-0.0496991 # DEPENDENCYPART_SIBL
(5,13),(5,19),-0.0791887 # DEPENDENCYPART_SIBL
(5,14),(5,15),-0.0597799 # DEPENDENCYPART_SIBL
(5,14),(5,16),-0.0560737 # DEPENDENCYPART_SIBL
(5,14),(5,17),-0.0597799 # DEPENDENCYPART_SIBL
(5,14),(5,18),-0.0343678 # DEPENDENCYPART_SIBL
(5,14),(5,19),-0.106223 # DEPENDENCYPART_SIBL
(5,15),(5,16),-0.0374235 # DEPENDENCYPART_SIBL
(5,15),(5,17),-0.00908189 # DEPENDENCYPART_SIBL
(5,15),(5,18),-0.00362502 # DEPENDENCYPART_SIBL
(5,15),(5,19),-0.174046 # DEPENDENCYPART_SIBL
(5,16),(5,17),-0.0566234 # DEPENDENCYPART_SIBL
(5,16),(5,18),-0.0359113 # DEPENDENCYPART_SIBL
(5,16),(5,19),-0.106686 # DEPENDENCYPART_SIBL
(5,17),(5,18),-0.00362502 # DEPENDENCYPART_SIBL
(5,17),(5,19),-0.174046 # DEPENDENCYPART_SIBL
(5,18),(5,19),-0.144233 # DEPENDENCYPART_SIBL
(6,2),(6,7),0.0114089 # DEPENDENCYPART_SIBL
(6,2),(6,8),-0.0108987 # DEPENDENCYPART_SIBL
(6,2),(6,9),-0.0291098 # DEPENDENCYPART_SIBL
(6,2),(6,10),-0.000517217 # DEPENDENCYPART_SIBL
(6,2),(6,11),-0.0306179 # DEPENDENCYPART_SIBL
(6,2),(6,13),0.00705929 # DEPENDENCYPART_SIBL
(6,2),(6,14),0.057425 # DEPENDENCYPART_SIBL
(6,2),(6,16),0.0574246 # DEPENDENCYPART_SIBL
(6,2),(6,18),-0.00316229 # DEPENDENCYPART_SIBL
(6,2),(6,19),0.079448 # DEPENDENCYPART_SIBL
(6,7),(6,8),0.0147626 # DEPENDENCYPART_SIBL
(6,7),(6,9),0.0127369 # DEPENDENCYPART_SIBL
(6,7),(6,10),0.0207831 # DEPENDENCYPART_SIBL
(6,7),(6,11),0.0662699 # DEPENDENCYPART_SIBL
(6,7),(6,13),0.00322254 # DEPENDENCYPART_SIBL
(6,7),(6,14),0.035774 # DEPENDENCYPART_SIBL
(6,7),(6,16),0.035774 # DEPENDENCYPART_SIBL
(6,7),(6,18),0.0898057 # DEPENDENCYPART_SIBL
(6,7),(6,19),0.0392886 # DEPENDENCYPART_SIBL
(6,8),(6,9),-0.0282331 # DEPENDENCYPART_SIBL
(6,8),(6,10),0.0255647 # DEPENDENCYPART_SIBL
(6,8),(6,11),0.026584 # DEPENDENCYPART_SIBL
(6,8),(6,13),-0.00208852 # DEPENDENCYPART_SIBL
(6,8),(6,14),-0.0310126 # DEPENDENCYPART_SIBL
(6,8),(6,16),-0.0310126 # DEPENDENCYPART_SIBL
(6,8),(6,18),0.0129934 # DEPENDENCYPART_SIBL
(6,8),(6,19),0.0136742 # DEPENDENCYPART_SIBL
(6,9),(6,10),-0.0270882 # DEPENDENCYPART_SIBL
(6,9),(6,11),0.0132501 # DEPENDENCYPART_SIBL
(6,9),(6,13),-0.0163265 # DEPENDENCYPART_SIBL
(6,9),(6,14),-0.0142094 # DEPENDENCYPART_SIBL
(6,9),(6,16),-0.0142094 # DEPENDENCYPART_SIBL
(6,9),(6,18),0.0234331 # DEPENDENCYPART_SIBL
(6,9),(6,19),0.0414915 # DEPENDENCYPART_SIBL
(6,10),(6,11),0.00121613 # DEPENDENCYPART_SIBL
(6,10),(6,13),-0.0179537 # DEPENDENCYPART_SIBL
(6,10),(6,14),-0.0205211 # DEPENDENCYPART_SIBL
(6,10),(6,16),-0.0205211 # DEPENDENCYPART_SIBL
(6,10),(6,18),0.015517 # DEPENDENCYPART_SIBL
(6,10),(6,19),0.0166625 # DEPENDENCYPART_SIBL
(6,11),(6,13),-0.00568391 # DEPENDENCYPART_SIBL
(6,11),(6,14),-0.0109726 # DEPENDENCYPART_SIBL
(6,11),(6,16),-0.0112147 # DEPENDENCYPART_SIBL
(6,11),(6,18),0.0438147 # DEPENDENCYPART_SIBL
(6,11),(6,19),0.0257371 # DEPENDENCYPART_SIBL
(6,13),(6,14),0.034922 # DEPENDENCYPART_SIBL
(6,13),(6,16),0.034922 # DEPENDENCYPART_SIBL
(6,13),(6,18),0.0947572 # DEPENDENCYPART_SIBL
(6,13),(6,19),0.0649484 # DEPENDENCYPART_SIBL
(6,14),(6,16),-0.0306865 # DEPENDENCYPART_SIBL
(6,14),(6,18),0.00808071 # DEPENDENCYPART_SIBL
(6,14),(6,19),0.0078795 # DEPENDENCYPART_SIBL
(6,16),(6,18),0.00653717 # DEPENDENCYPART_SIBL
(6,16),(6,19),0.0074162 # DEPENDENCYPART_SIBL
(6,18),(6,19),-0.00645299 # DEPENDENCYPART_SIBL
(7,2),(7,6),0.0151604 # DEPENDENCYPART_SIBL
(7,2),(7,8),0.0134474 # DEPENDENCYPART_SIBL
(7,2),(7,9),-0.0463738 # DEPENDENCYPART_SIBL
(7,2),(7,10),-0.0100564 # DEPENDENCYPART_SIBL
(7,2),(7,11),-0.0538272 # DEPENDENCYPART_SIBL
(7,6),(7,8),0.0542308 # DEPENDENCYPART_SIBL
(7,6),(7,9),-0.0923098 # DEPENDENCYPART_SIBL
(7,6),(7,10),-0.181157 # DEPENDENCYPART_SIBL
(7,6),(7,11),-0.0923889 # DEPENDENCYPART_SIBL
(7,8),(7,9),-0.0294882 # DEPENDENCYPART_SIBL
(7,8),(7,10),0.0297529 # DEPENDENCYPART_SIBL
(7,8),(7,11),0.0250181 # DEPENDENCYPART_SIBL
(7,9),(7,10),-0.033528 # DEPENDENCYPART_SIBL
(7,9),(7,11),-0.0117716 # DEPENDENCYPART_SIBL
(7,10),(7,11),0.0366217 # DEPENDENCYPART_SIBL
(8,1),(8,2),0.0201859 # DEPENDENCYPART_SIBL
(8,1),(8,3),0.0418316 # DEPENDENCYPART_SIBL
(8,1),(8,6),-0.00679229 # DEPENDENCYPART_SIBL
(8,1),(8,7),-0.0545794 # DEPENDENCYPART_SIBL
(8,1),(8,9),-0.0704836 # DEPENDENCYPART_SIBL
(8,1),(8,10),-0.150455 # DEPENDENCYPART_SIBL
(8,1),(8,11),-0.103376 # DEPENDENCYPART_SIBL
(8,2),(8,3),0.0313034 # DEPENDENCYPART_SIBL
(8,2),(8,6),0.00547686 # DEPENDENCYPART_SIBL
(8,2),(8,7),-0.00740669 # DEPENDENCYPART_SIBL
(8,2),(8,9),-0.0596098 # DEPENDENCYPART_SIBL
(8,2),(8,10),-0.0474012 # DEPENDENCYPART_SIBL
(8,2),(8,11),-0.00726189 # DEPENDENCYPART_SIBL
(8,3),(8,6),-0.013025 # DEPENDENCYPART_SIBL
(8,3),(8,7),-0.0546467 # DEPENDENCYPART_SIBL
(8,3),(8,9),-0.0343949 # DEPENDENCYPART_SIBL
(8,3),(8,10),-0.0634089 # DEPENDENCYPART_SIBL
(8,3),(8,11),-0.0457632 # DEPENDENCYPART_SIBL
(8,6),(8,7),-0.0142259 # DEPENDENCYPART_SIBL
(8,6),(8,9),-0.0212807 # DEPENDENCYPART_SIBL
(8,6),(8,10),-0.131017 # DEPENDENCYPART_SIBL
(8,6),(8,11),0.0759004 # DEPENDENCYPART_SIBL
(8,7),(8,9),-0.0821165 # DEPENDENCYPART_SIBL
(8,7),(8,10),0.057608 # DEPENDENCYPART_SIBL
(8,7),(8,11),0.141749 # DEPENDENCYPART_SIBL
(8,9),(8,10),-0.0572888 # DEPENDENCYPART_SIBL
(8,9),(8,11),-0.0372539 # DEPENDENCYPART_SIBL
(8,10),(8,11),-0.0283312 # DEPENDENCYPART_SIBL
(9,1),(9,2),-0.0589592 # DEPENDENCYPART_SIBL
(9,1),(9,3),-0.0395991 # DEPENDENCYPART_SIBL
(9,1),(9,6),-0.0789885 # DEPENDENCYPART_SIBL
(9,1),(9,7),-0.0896221 # DEPENDENCYPART_SIBL
(9,1),(9,8),-0.102975 # DEPENDENCYPART_SIBL
(9,1),(9,10),0.0265978 # DEPENDENCYPART_SIBL
(9,1),(9,11),-0.0345515 # DEPENDENCYPART_SIBL
(9,1),(9,12),-0.0222856 # DEPENDENCYPART_SIBL
(9,1),(9,13),0.00297191 # DEPENDENCYPART_SIBL
(9,1),(9,14),0.0185638 # DEPENDENCYPART_SIBL
(9,1),(9,15),-0.0153051 # DEPENDENCYPART_SIBL
(9,1),(9,16),0.0168703 # DEPENDENCYPART_SIBL
(9,1),(9,17),-0.0153051 # DEPENDENCYPART_SIBL
(9,1),(9,18),-0.0216186 # DEPENDENCYPART_SIBL
(9,1),(9,19),-0.0101678 # DEPENDENCYPART_SIBL
(9,2),(9,3),-0.0274949 # DEPENDENCYPART_SIBL
(9,2),(9,6),-0.0496562 # DEPENDENCYPART_SIBL
(9,2),(9,7),-0.0209718 # DEPENDENCYPART_SIBL
(9,2),(9,8),-0.0206083 # DEPENDENCYPART_SIBL
(9,2),(9,10),0.0363279 # DEPENDENCYPART_SIBL
(9,2),(9,11),-0.0168585 # DEPENDENCYPART_SIBL
(9,2),(9,12),-0.0181496 # DEPENDENCYPART_SIBL
(9,2),(9,13),0.00922906 # DEPENDENCYPART_SIBL
(9,2),(9,14),0.0612788 # DEPENDENCYPART_SIBL
(9,2),(9,15),-0.0138911 # DEPENDENCYPART_SIBL
(9,2),(9,16),0.0612785 # DEPENDENCYPART_SIBL
(9,2),(9,17),-0.0138911 # DEPENDENCYPART_SIBL
(9,2),(9,18),-0.0403894 # DEPENDENCYPART_SIBL
(9,2),(9,19),0.055125 # DEPENDENCYPART_SIBL
(9,3),(9,6),-0.026935 # DEPENDENCYPART_SIBL
(9,3),(9,7),-0.0151327 # DEPENDENCYPART_SIBL
(9,3),(9,8),-0.0345878 # DEPENDENCYPART_SIBL
(9,3),(9,10),0.0354498 # DEPENDENCYPART_SIBL
(9,3),(9,11),-0.0379222 # DEPENDENCYPART_SIBL
(9,3),(9,12),-0.0220383 # DEPENDENCYPART_SIBL
(9,3),(9,13),-0.011077 # DEPENDENCYPART_SIBL
(9,3),(9,14),0.0157234 # DEPENDENCYPART_SIBL
(9,3),(9,15),-0.0626846 # DEPENDENCYPART_SIBL
(9,3),(9,16),0.0157234 # DEPENDENCYPART_SIBL
(9,3),(9,17),-0.0626846 # DEPENDENCYPART_SIBL
(9,3),(9,18),-0.0736512 # DEPENDENCYPART_SIBL
(9,3),(9,19),0.0289352 # DEPENDENCYPART_SIBL
(9,6),(9,7),0.0413314 # DEPENDENCYPART_SIBL
(9,6),(9,8),0.0170072 # DEPENDENCYPART_SIBL
(9,6),(9,10),-0.230162 # DEPENDENCYPART_SIBL
(9,6),(9,11),-0.0984177 # DEPENDENCYPART_SIBL
(9,6),(9,12),-0.0975447 # DEPENDENCYPART_SIBL
(9,6),(9,13),0.0708047 # DEPENDENCYPART_SIBL
(9,6),(9,14),-0.0708496 # DEPENDENCYPART_SIBL
(9,6),(9,15),-0.172754 # DEPENDENCYPART_SIBL
(9,6),(9,16),-0.0708496 # DEPENDENCYPART_SIBL
(9,6),(9,17),-0.172754 # DEPENDENCYPART_SIBL
(9,6),(9,18),0.0296261 # DEPENDENCYPART_SIBL
(9,6),(9,19),-0.254229 # DEPENDENCYPART_SIBL
(9,7),(9,8),-0.0828744 # DEPENDENCYPART_SIBL
(9,7),(9,10),0.127831 # DEPENDENCYPART_SIBL
(9,7),(9,11),0.125237 # DEPENDENCYPART_SIBL
(9,7),(9,12),0.029885 # DEPENDENCYPART_SIBL
(9,7),(9,13),0.0237388 # DEPENDENCYPART_SIBL
(9,7),(9,14),0.0713081 # DEPENDENCYPART_SIBL
(9,7),(9,15),0.0311215 # DEPENDENCYPART_SIBL
(9,7),(9,16),0.0713081 # DEPENDENCYPART_SIBL
(9,7),(9,17),0.0311215 # DEPENDENCYPART_SIBL
(9,7),(9,18),0.0118606 # DEPENDENCYPART_SIBL
(9,7),(9,19),0.1063 # DEPENDENCYPART_SIBL
(9,8),(9,10),0.0381998 # DEPENDENCYPART_SIBL
(9,8),(9,11),0.00457064 # DEPENDENCYPART_SIBL
(9,8),(9,12),-0.0123181 # DEPENDENCYPART_SIBL
(9,8),(9,13),0.0209169 # DEPENDENCYPART_SIBL
(9,8),(9,14),-0.0164509 # DEPENDENCYPART_SIBL
(9,8),(9,15),-0.0218877 # DEPENDENCYPART_SIBL
(9,8),(9,16),-0.0164525 # DEPENDENCYPART_SIBL
(9,8),(9,17),-0.0218877 # DEPENDENCYPART_SIBL
(9,8),(9,18),0.00391456 # DEPENDENCYPART_SIBL
(9,8),(9,19),-0.0071474 # DEPENDENCYPART_SIBL
(9,10),(9,11),-0.109809 # DEPENDENCYPART_SIBL
(9,10),(9,12),-0.0456472 # DEPENDENCYPART_SIBL
(9,10),(9,13),-0.0576931 # DEPENDENCYPART_SIBL
(9,10),(9,14),-0.0746308 # DEPENDENCYPART_SIBL
(9,10),(9,15),-0.024803 # DEPENDENCYPART_SIBL
(9,10),(9,16),-0.0746308 # DEPENDENCYPART_SIBL
(9,10),(9,17),-0.024803 # DEPENDENCYPART_SIBL
(9,10),(9,18),-0.0434136 # DEPENDENCYPART_SIBL
(9,10),(9,19),0.0276431 # DEPENDENCYPART_SIBL
(9,11),(9,12),0.000680692 # DEPENDENCYPART_SIBL
(9,11),(9,13),0.00741049 # DEPENDENCYPART_SIBL
(9,11),(9,14),-0.0108083 # DEPENDENCYPART_SIBL
(9,11),(9,15),0.0560267 # DEPENDENCYPART_SIBL
(9,11),(9,16),-0.0110504 # DEPENDENCYPART_SIBL
(9,11),(9,17),0.0560267 # DEPENDENCYPART_SIBL
(9,11),(9,18),0.0357506 # DEPENDENCYPART_SIBL
(9,11),(9,19),0.045681 # DEPENDENCYPART_SIBL
(9,12),(9,13),-0.0185748 # DEPENDENCYPART_SIBL
(9,12),(9,14),-0.0292408 # DEPENDENCYPART_SIBL
(9,12),(9,15),-0.0432074 # DEPENDENCYPART_SIBL
(9,12),(9,16),-0.0292408 # DEPENDENCYPART_SIBL
(9,12),(9,17),-0.0432074 # DEPENDENCYPART_SIBL
(9,12),(9,18),-0.00375274 # DEPENDENCYPART_SIBL
(9,12),(9,19),-0.0295182 # DEPENDENCYPART_SIBL
(9,13),(9,14),-0.0132322 # DEPENDENCYPART_SIBL
(9,13),(9,15),-0.00169344 # DEPENDENCYPART_SIBL
(9,13),(9,16),-0.0132322 # DEPENDENCYPART_SIBL
(9,13),(9,17),-0.00169344 # DEPENDENCYPART_SIBL
(9,13),(9,18),-0.0138538 # DEPENDENCYPART_SIBL
(9,13),(9,19),0.0420156 # DEPENDENCYPART_SIBL
(9,14),(9,15),-0.0315745 # DEPENDENCYPART_SIBL
(9,14),(9,16),-0.0582485 # DEPENDENCYPART_SIBL
(9,14),(9,17),-0.0315745 # DEPENDENCYPART_SIBL
(9,14),(9,18),-0.0176151 # DEPENDENCYPART_SIBL
(9,14),(9,19),0.026744 # DEPENDENCYPART_SIBL
(9,15),(9,16),0.0126319 # DEPENDENCYPART_SIBL
(9,15),(9,17),0.00567116 # DEPENDENCYPART_SIBL
(9,15),(9,18),0.0259 # DEPENDENCYPART_SIBL
(9,15),(9,19),-0.00738738 # DEPENDENCYPART_SIBL
(9,16),(9,17),-0.028418 # DEPENDENCYPART_SIBL
(9,16),(9,18),-0.0191586 # DEPENDENCYPART_SIBL
(9,16),(9,19),0.0262807 # DEPENDENCYPART_SIBL
(9,17),(9,18),0.0259 # DEPENDENCYPART_SIBL
(9,17),(9,19),-0.00738738 # DEPENDENCYPART_SIBL
(9,18),(9,19),0.00633738 # DEPENDENCYPART_SIBL
(10,1),(10,2),0.00320332 # DEPENDENCYPART_SIBL
(10,1),(10,6),-0.00522043 # DEPENDENCYPART_SIBL
(10,1),(10,7),-0.0335015 # DEPENDENCYPART_SIBL
(10,1),(10,8),-0.0171453 # DEPENDENCYPART_SIBL
(10,1),(10,9),0.0142385 # DEPENDENCYPART_SIBL
(10,1),(10,11),-0.0357327 # DEPENDENCYPART_SIBL
(10,1),(10,12),-0.0037394 # DEPENDENCYPART_SIBL
(10,1),(10,13),-0.0152497 # DEPENDENCYPART_SIBL
(10,1),(10,14),0.0347348 # DEPENDENCYPART_SIBL
(10,1),(10,15),0.0257371 # DEPENDENCYPART_SIBL
(10,1),(10,16),0.0330413 # DEPENDENCYPART_SIBL
(10,1),(10,17),0.0257371 # DEPENDENCYPART_SIBL
(10,1),(10,18),0.0285738 # DEPENDENCYPART_SIBL
(10,1),(10,19),0.0732118 # DEPENDENCYPART_SIBL
(10,2),(10,6),-0.00322997 # DEPENDENCYPART_SIBL
(10,2),(10,7),0.00899304 # DEPENDENCYPART_SIBL
(10,2),(10,8),-0.000186515 # DEPENDENCYPART_SIBL
(10,2),(10,9),0.00996807 # DEPENDENCYPART_SIBL
(10,2),(10,11),-0.0287794 # DEPENDENCYPART_SIBL
(10,2),(10,12),-0.0141911 # DEPENDENCYPART_SIBL
(10,2),(10,13),-0.0102026 # DEPENDENCYPART_SIBL
(10,2),(10,14),0.0640153 # DEPENDENCYPART_SIBL
(10,2),(10,15),-0.0137075 # DEPENDENCYPART_SIBL
(10,2),(10,16),0.0640149 # DEPENDENCYPART_SIBL
(10,2),(10,17),-0.0137075 # DEPENDENCYPART_SIBL
(10,2),(10,18),-0.00356359 # DEPENDENCYPART_SIBL
(10,2),(10,19),0.0622696 # DEPENDENCYPART_SIBL
(10,6),(10,7),0.0105691 # DEPENDENCYPART_SIBL
(10,6),(10,8),-0.0114393 # DEPENDENCYPART_SIBL
(10,6),(10,9),-0.006201 # DEPENDENCYPART_SIBL
(10,6),(10,11),0.0169218 # DEPENDENCYPART_SIBL
(10,6),(10,12),-0.0104931 # DEPENDENCYPART_SIBL
(10,6),(10,13),0.0651307 # DEPENDENCYPART_SIBL
(10,6),(10,14),0.0110224 # DEPENDENCYPART_SIBL
(10,6),(10,15),-0.0211922 # DEPENDENCYPART_SIBL
(10,6),(10,16),0.0110224 # DEPENDENCYPART_SIBL
(10,6),(10,17),-0.0211922 # DEPENDENCYPART_SIBL
(10,6),(10,18),0.0847792 # DEPENDENCYPART_SIBL
(10,6),(10,19),-0.110989 # DEPENDENCYPART_SIBL
(10,7),(10,8),-0.0160504 # DEPENDENCYPART_SIBL
(10,7),(10,9),0.0100369 # DEPENDENCYPART_SIBL
(10,7),(10,11),0.0360435 # DEPENDENCYPART_SIBL
(10,7),(10,12),-0.0369873 # DEPENDENCYPART_SIBL
(10,7),(10,13),-0.0539261 # DEPENDENCYPART_SIBL
(10,7),(10,14),-0.00379255 # DEPENDENCYPART_SIBL
(10,7),(10,15),-0.0493687 # DEPENDENCYPART_SIBL
(10,7),(10,16),-0.00379262 # DEPENDENCYPART_SIBL
(10,7),(10,17),-0.0493687 # DEPENDENCYPART_SIBL
(10,7),(10,18),-0.0239276 # DEPENDENCYPART_SIBL
(10,7),(10,19),-0.0103259 # DEPENDENCYPART_SIBL
(10,8),(10,9),0.0688131 # DEPENDENCYPART_SIBL
(10,8),(10,11),-0.0321661 # DEPENDENCYPART_SIBL
(10,8),(10,12),-0.00771875 # DEPENDENCYPART_SIBL
(10,8),(10,13),-0.00286421 # DEPENDENCYPART_SIBL
(10,8),(10,14),-0.0145098 # DEPENDENCYPART_SIBL
