# _root_ West German Economics Minister Helmut Haussmann said , `` In my view , the stock market will stabilize relatively quickly .
#goldHeads=6,6,6,6,6,7,0,7,7,17,12,10,17,16,16,17,7,17,18,19,7,
#predictedHeads=2,6,6,6,6,7,0,7,7,17,12,10,17,16,16,17,7,17,18,19,7,
(7,3),(7,13),-0.0012658 # DEPENDENCYPART_SIBL
(7,3),(7,16),-0.0470502 # DEPENDENCYPART_SIBL
(7,3),(7,17),0.00305776 # DEPENDENCYPART_SIBL
(7,3),(7,18),-0.0552383 # DEPENDENCYPART_SIBL
(7,3),(7,19),-0.0467017 # DEPENDENCYPART_SIBL
(7,3),(7,20),-0.0407668 # DEPENDENCYPART_SIBL
(7,3),(7,21),0.0286532 # DEPENDENCYPART_SIBL
(7,4),(7,5),-0.0910534 # DEPENDENCYPART_SIBL
(7,4),(7,6),-0.0889515 # DEPENDENCYPART_SIBL
(7,4),(7,8),0.000596192 # DEPENDENCYPART_SIBL
(7,4),(7,9),0.035757 # DEPENDENCYPART_SIBL
(7,4),(7,10),-0.00254952 # DEPENDENCYPART_SIBL
(7,4),(7,12),-0.0361191 # DEPENDENCYPART_SIBL
(7,4),(7,13),0.000596192 # DEPENDENCYPART_SIBL
(7,4),(7,16),-0.0479884 # DEPENDENCYPART_SIBL
(7,4),(7,17),0.0053986 # DEPENDENCYPART_SIBL
(7,4),(7,18),-0.053421 # DEPENDENCYPART_SIBL
(7,4),(7,19),-0.043267 # DEPENDENCYPART_SIBL
(7,4),(7,20),-0.0373321 # DEPENDENCYPART_SIBL
(7,4),(7,21),0.0381099 # DEPENDENCYPART_SIBL
(7,5),(7,6),-0.0901951 # DEPENDENCYPART_SIBL
(7,5),(7,8),5.12741e-06 # DEPENDENCYPART_SIBL
(7,5),(7,9),0.031976 # DEPENDENCYPART_SIBL
(7,5),(7,10),-0.0159207 # DEPENDENCYPART_SIBL
(7,5),(7,12),-0.037717 # DEPENDENCYPART_SIBL
(7,5),(7,13),5.12741e-06 # DEPENDENCYPART_SIBL
(7,5),(7,16),-0.0495863 # DEPENDENCYPART_SIBL
(7,5),(7,17),-0.000350938 # DEPENDENCYPART_SIBL
(7,5),(7,18),-0.058647 # DEPENDENCYPART_SIBL
(7,5),(7,19),-0.0483974 # DEPENDENCYPART_SIBL
(7,5),(7,20),-0.0424626 # DEPENDENCYPART_SIBL
(7,5),(7,21),0.0178402 # DEPENDENCYPART_SIBL
(7,6),(7,8),0.00524952 # DEPENDENCYPART_SIBL
(7,6),(7,9),0.0372204 # DEPENDENCYPART_SIBL
(7,6),(7,10),-0.00896903 # DEPENDENCYPART_SIBL
(7,6),(7,12),-0.0324721 # DEPENDENCYPART_SIBL
(7,6),(7,13),0.00524952 # DEPENDENCYPART_SIBL
(7,6),(7,16),-0.0443414 # DEPENDENCYPART_SIBL
(7,6),(7,17),0.00487415 # DEPENDENCYPART_SIBL
(7,6),(7,18),-0.0534024 # DEPENDENCYPART_SIBL
(7,6),(7,19),-0.0431528 # DEPENDENCYPART_SIBL
(7,6),(7,20),-0.0372179 # DEPENDENCYPART_SIBL
(7,6),(7,21),0.0353861 # DEPENDENCYPART_SIBL
(7,8),(7,9),0.0788265 # DEPENDENCYPART_SIBL
(7,8),(7,10),-0.0614661 # DEPENDENCYPART_SIBL
(7,8),(7,12),-0.0191679 # DEPENDENCYPART_SIBL
(7,8),(7,13),-0.044162 # DEPENDENCYPART_SIBL
(7,8),(7,16),-0.00930218 # DEPENDENCYPART_SIBL
(7,8),(7,17),0.00464329 # DEPENDENCYPART_SIBL
(7,8),(7,18),-0.0129737 # DEPENDENCYPART_SIBL
(7,8),(7,19),-0.00157214 # DEPENDENCYPART_SIBL
(7,8),(7,20),0.00243665 # DEPENDENCYPART_SIBL
(7,8),(7,21),-0.0768676 # DEPENDENCYPART_SIBL
(7,9),(7,10),-0.0312715 # DEPENDENCYPART_SIBL
(7,9),(7,12),-0.0466871 # DEPENDENCYPART_SIBL
(7,9),(7,13),-0.0504282 # DEPENDENCYPART_SIBL
(7,9),(7,16),-0.0642402 # DEPENDENCYPART_SIBL
(7,9),(7,17),-0.00153091 # DEPENDENCYPART_SIBL
(7,9),(7,18),-0.0197992 # DEPENDENCYPART_SIBL
(7,9),(7,19),-0.0307295 # DEPENDENCYPART_SIBL
(7,9),(7,20),-0.0299756 # DEPENDENCYPART_SIBL
(7,9),(7,21),-0.00497172 # DEPENDENCYPART_SIBL
(7,10),(7,12),0.0892893 # DEPENDENCYPART_SIBL
(7,10),(7,13),0.111813 # DEPENDENCYPART_SIBL
(7,10),(7,16),0.0948226 # DEPENDENCYPART_SIBL
(7,10),(7,17),-0.0225472 # DEPENDENCYPART_SIBL
(7,10),(7,18),0.0503344 # DEPENDENCYPART_SIBL
(7,10),(7,19),0.0881261 # DEPENDENCYPART_SIBL
(7,10),(7,20),0.0987391 # DEPENDENCYPART_SIBL
(7,10),(7,21),0.0297567 # DEPENDENCYPART_SIBL
(7,12),(7,13),0.000537114 # DEPENDENCYPART_SIBL
(7,12),(7,16),-0.0690416 # DEPENDENCYPART_SIBL
(7,12),(7,17),-0.117023 # DEPENDENCYPART_SIBL
(7,12),(7,18),-0.0651332 # DEPENDENCYPART_SIBL
(7,12),(7,19),-0.0219455 # DEPENDENCYPART_SIBL
(7,12),(7,20),-0.019389 # DEPENDENCYPART_SIBL
(7,12),(7,21),-0.0674987 # DEPENDENCYPART_SIBL
(7,13),(7,16),-0.00930218 # DEPENDENCYPART_SIBL
(7,13),(7,17),0.00464329 # DEPENDENCYPART_SIBL
(7,13),(7,18),-0.0129737 # DEPENDENCYPART_SIBL
(7,13),(7,19),-0.00157214 # DEPENDENCYPART_SIBL
(7,13),(7,20),0.00243665 # DEPENDENCYPART_SIBL
(7,13),(7,21),-0.0768676 # DEPENDENCYPART_SIBL
(7,16),(7,17),-0.0995528 # DEPENDENCYPART_SIBL
(7,16),(7,18),-0.0419799 # DEPENDENCYPART_SIBL
(7,16),(7,19),-0.00838186 # DEPENDENCYPART_SIBL
(7,16),(7,20),-0.00660268 # DEPENDENCYPART_SIBL
(7,16),(7,21),-0.0515036 # DEPENDENCYPART_SIBL
(7,17),(7,18),-0.0584123 # DEPENDENCYPART_SIBL
(7,17),(7,19),-0.00663505 # DEPENDENCYPART_SIBL
(7,17),(7,20),-0.00616182 # DEPENDENCYPART_SIBL
(7,17),(7,21),0.0409346 # DEPENDENCYPART_SIBL
(7,18),(7,19),-0.0240126 # DEPENDENCYPART_SIBL
(7,18),(7,20),-0.0200731 # DEPENDENCYPART_SIBL
(7,18),(7,21),-0.00799635 # DEPENDENCYPART_SIBL
(7,19),(7,20),-0.00237886 # DEPENDENCYPART_SIBL
(7,19),(7,21),-0.0268803 # DEPENDENCYPART_SIBL
(7,20),(7,21),-0.0239635 # DEPENDENCYPART_SIBL
(9,6),(9,7),0.000779904 # DEPENDENCYPART_SIBL
(9,6),(9,8),0.0142304 # DEPENDENCYPART_SIBL
(9,6),(9,10),-0.0211594 # DEPENDENCYPART_SIBL
(9,7),(9,8),0.0139774 # DEPENDENCYPART_SIBL
(9,7),(9,10),-0.0170023 # DEPENDENCYPART_SIBL
(9,8),(9,10),-0.0113855 # DEPENDENCYPART_SIBL
(10,6),(10,7),-0.000863197 # DEPENDENCYPART_SIBL
(10,6),(10,8),-0.0157952 # DEPENDENCYPART_SIBL
(10,6),(10,9),-0.00503938 # DEPENDENCYPART_SIBL
(10,6),(10,11),-0.0514368 # DEPENDENCYPART_SIBL
(10,6),(10,12),0.0144608 # DEPENDENCYPART_SIBL
(10,6),(10,13),0.0705283 # DEPENDENCYPART_SIBL
(10,6),(10,15),-0.0112256 # DEPENDENCYPART_SIBL
(10,6),(10,16),-0.0228725 # DEPENDENCYPART_SIBL
(10,6),(10,17),-0.0712966 # DEPENDENCYPART_SIBL
(10,6),(10,18),-0.0304516 # DEPENDENCYPART_SIBL
(10,6),(10,19),-0.0724306 # DEPENDENCYPART_SIBL
(10,6),(10,20),-0.0701995 # DEPENDENCYPART_SIBL
(10,6),(10,21),0.0109387 # DEPENDENCYPART_SIBL
(10,7),(10,8),0.0212081 # DEPENDENCYPART_SIBL
(10,7),(10,9),0.02808 # DEPENDENCYPART_SIBL
(10,7),(10,11),0.00355541 # DEPENDENCYPART_SIBL
(10,7),(10,12),0.0793298 # DEPENDENCYPART_SIBL
(10,7),(10,13),0.122092 # DEPENDENCYPART_SIBL
(10,7),(10,15),0.0648849 # DEPENDENCYPART_SIBL
(10,7),(10,16),0.0501691 # DEPENDENCYPART_SIBL
(10,7),(10,17),-0.0158912 # DEPENDENCYPART_SIBL
(10,7),(10,18),0.00507666 # DEPENDENCYPART_SIBL
(10,7),(10,19),-0.0321747 # DEPENDENCYPART_SIBL
(10,7),(10,20),-0.0321758 # DEPENDENCYPART_SIBL
(10,7),(10,21),0.0506621 # DEPENDENCYPART_SIBL
(10,8),(10,9),0.016332 # DEPENDENCYPART_SIBL
(10,8),(10,11),0.0208528 # DEPENDENCYPART_SIBL
(10,8),(10,12),0.066715 # DEPENDENCYPART_SIBL
(10,8),(10,13),0.91674 # DEPENDENCYPART_SIBL
(10,8),(10,15),0.0505006 # DEPENDENCYPART_SIBL
(10,8),(10,16),0.0089961 # DEPENDENCYPART_SIBL
(10,8),(10,17),-0.0235874 # DEPENDENCYPART_SIBL
(10,8),(10,18),0.0808668 # DEPENDENCYPART_SIBL
(10,8),(10,19),-0.0317744 # DEPENDENCYPART_SIBL
(10,8),(10,20),-0.0304402 # DEPENDENCYPART_SIBL
(10,8),(10,21),0.0816575 # DEPENDENCYPART_SIBL
(10,9),(10,11),-0.0690763 # DEPENDENCYPART_SIBL
(10,9),(10,12),0.029444 # DEPENDENCYPART_SIBL
(10,9),(10,13),0.0389696 # DEPENDENCYPART_SIBL
(10,9),(10,15),0.0210864 # DEPENDENCYPART_SIBL
(10,9),(10,16),0.00893963 # DEPENDENCYPART_SIBL
(10,9),(10,17),-0.063494 # DEPENDENCYPART_SIBL
(10,9),(10,18),-0.0335172 # DEPENDENCYPART_SIBL
(10,9),(10,19),-0.0971677 # DEPENDENCYPART_SIBL
(10,9),(10,20),-0.0956058 # DEPENDENCYPART_SIBL
(10,9),(10,21),0.0540976 # DEPENDENCYPART_SIBL
(10,11),(10,12),-0.100987 # DEPENDENCYPART_SIBL
(10,11),(10,13),-0.0225575 # DEPENDENCYPART_SIBL
(10,11),(10,15),-0.102675 # DEPENDENCYPART_SIBL
(10,11),(10,16),-0.103506 # DEPENDENCYPART_SIBL
(10,11),(10,17),-0.00263942 # DEPENDENCYPART_SIBL
(10,11),(10,18),-0.0499618 # DEPENDENCYPART_SIBL
(10,11),(10,19),-0.00993435 # DEPENDENCYPART_SIBL
(10,11),(10,20),-0.0116718 # DEPENDENCYPART_SIBL
(10,11),(10,21),0.018898 # DEPENDENCYPART_SIBL
(10,12),(10,13),0.0768502 # DEPENDENCYPART_SIBL
(10,12),(10,15),-0.184049 # DEPENDENCYPART_SIBL
(10,12),(10,16),-0.19533 # DEPENDENCYPART_SIBL
(10,12),(10,17),-0.0225826 # DEPENDENCYPART_SIBL
(10,12),(10,18),-0.0617163 # DEPENDENCYPART_SIBL
(10,12),(10,19),0.00318453 # DEPENDENCYPART_SIBL
(10,12),(10,20),0.00232732 # DEPENDENCYPART_SIBL
(10,12),(10,21),0.0581101 # DEPENDENCYPART_SIBL
(10,13),(10,15),-0.0457596 # DEPENDENCYPART_SIBL
(10,13),(10,16),-0.0539456 # DEPENDENCYPART_SIBL
(10,13),(10,17),0.113049 # DEPENDENCYPART_SIBL
(10,13),(10,18),0.01612 # DEPENDENCYPART_SIBL
(10,13),(10,19),0.120284 # DEPENDENCYPART_SIBL
(10,13),(10,20),0.121897 # DEPENDENCYPART_SIBL
(10,13),(10,21),0.19052 # DEPENDENCYPART_SIBL
(10,15),(10,16),-0.222067 # DEPENDENCYPART_SIBL
(10,15),(10,17),-0.0507857 # DEPENDENCYPART_SIBL
(10,15),(10,18),-0.0891048 # DEPENDENCYPART_SIBL
(10,15),(10,19),-0.016936 # DEPENDENCYPART_SIBL
(10,15),(10,20),-0.0177932 # DEPENDENCYPART_SIBL
(10,15),(10,21),0.0263029 # DEPENDENCYPART_SIBL
(10,16),(10,17),-0.0425751 # DEPENDENCYPART_SIBL
(10,16),(10,18),-0.0798164 # DEPENDENCYPART_SIBL
(10,16),(10,19),-0.0340677 # DEPENDENCYPART_SIBL
(10,16),(10,20),-0.0364797 # DEPENDENCYPART_SIBL
(10,16),(10,21),0.0300795 # DEPENDENCYPART_SIBL
(10,17),(10,18),-0.00931496 # DEPENDENCYPART_SIBL
(10,17),(10,19),0.0620323 # DEPENDENCYPART_SIBL
(10,17),(10,20),0.0601118 # DEPENDENCYPART_SIBL
(10,17),(10,21),0.204197 # DEPENDENCYPART_SIBL
(10,18),(10,19),-0.00383069 # DEPENDENCYPART_SIBL
(10,18),(10,20),-0.00228495 # DEPENDENCYPART_SIBL
(10,18),(10,21),0.0548196 # DEPENDENCYPART_SIBL
(10,19),(10,20),-0.0257429 # DEPENDENCYPART_SIBL
(10,19),(10,21),0.00874187 # DEPENDENCYPART_SIBL
(10,20),(10,21),0.000328939 # DEPENDENCYPART_SIBL
(12,1),(12,2),-0.116544 # DEPENDENCYPART_SIBL
(12,1),(12,3),0.0379348 # DEPENDENCYPART_SIBL
(12,1),(12,6),0.0362969 # DEPENDENCYPART_SIBL
(12,1),(12,7),-0.0133555 # DEPENDENCYPART_SIBL
(12,1),(12,8),0.0324098 # DEPENDENCYPART_SIBL
(12,1),(12,9),0.00888946 # DEPENDENCYPART_SIBL
(12,1),(12,11),-0.10959 # DEPENDENCYPART_SIBL
(12,1),(12,13),-0.0689537 # DEPENDENCYPART_SIBL
(12,1),(12,15),-0.0345904 # DEPENDENCYPART_SIBL
(12,1),(12,16),0.000158597 # DEPENDENCYPART_SIBL
(12,1),(12,17),-0.0193843 # DEPENDENCYPART_SIBL
(12,1),(12,19),-0.0512685 # DEPENDENCYPART_SIBL
(12,1),(12,20),-0.0547174 # DEPENDENCYPART_SIBL
(12,1),(12,21),-0.0197809 # DEPENDENCYPART_SIBL
(12,2),(12,3),0.0459617 # DEPENDENCYPART_SIBL
(12,2),(12,6),0.0443238 # DEPENDENCYPART_SIBL
(12,2),(12,7),-0.00639653 # DEPENDENCYPART_SIBL
(12,2),(12,8),0.0314836 # DEPENDENCYPART_SIBL
(12,2),(12,9),0.0158483 # DEPENDENCYPART_SIBL
(12,2),(12,11),-0.102642 # DEPENDENCYPART_SIBL
(12,2),(12,13),-0.0611952 # DEPENDENCYPART_SIBL
(12,2),(12,15),-0.0423337 # DEPENDENCYPART_SIBL
(12,2),(12,16),-0.00758493 # DEPENDENCYPART_SIBL
(12,2),(12,17),-0.0318264 # DEPENDENCYPART_SIBL
(12,2),(12,19),-0.0609304 # DEPENDENCYPART_SIBL
(12,2),(12,20),-0.0643793 # DEPENDENCYPART_SIBL
(12,2),(12,21),-0.0262208 # DEPENDENCYPART_SIBL
(12,3),(12,6),0.0169965 # DEPENDENCYPART_SIBL
(12,3),(12,7),0.0184638 # DEPENDENCYPART_SIBL
(12,3),(12,8),0.0539058 # DEPENDENCYPART_SIBL
(12,3),(12,9),0.0229956 # DEPENDENCYPART_SIBL
(12,3),(12,11),-0.0679377 # DEPENDENCYPART_SIBL
(12,3),(12,13),-0.0212928 # DEPENDENCYPART_SIBL
(12,3),(12,15),-0.0203284 # DEPENDENCYPART_SIBL
(12,3),(12,16),-0.000467596 # DEPENDENCYPART_SIBL
(12,3),(12,17),-0.0419615 # DEPENDENCYPART_SIBL
(12,3),(12,19),-0.0379727 # DEPENDENCYPART_SIBL
(12,3),(12,20),-0.0366819 # DEPENDENCYPART_SIBL
(12,3),(12,21),-0.00637137 # DEPENDENCYPART_SIBL
(12,6),(12,7),0.018466 # DEPENDENCYPART_SIBL
(12,6),(12,8),0.0539112 # DEPENDENCYPART_SIBL
(12,6),(12,9),0.0230008 # DEPENDENCYPART_SIBL
(12,6),(12,11),-0.0679355 # DEPENDENCYPART_SIBL
(12,6),(12,13),-0.0147025 # DEPENDENCYPART_SIBL
(12,6),(12,15),-0.0175666 # DEPENDENCYPART_SIBL
(12,6),(12,16),0.00229419 # DEPENDENCYPART_SIBL
(12,6),(12,17),-0.040061 # DEPENDENCYPART_SIBL
(12,6),(12,19),-0.0343506 # DEPENDENCYPART_SIBL
(12,6),(12,20),-0.0330598 # DEPENDENCYPART_SIBL
(12,6),(12,21),-0.00225059 # DEPENDENCYPART_SIBL
(12,7),(12,8),0.122378 # DEPENDENCYPART_SIBL
(12,7),(12,9),0.0195949 # DEPENDENCYPART_SIBL
(12,7),(12,11),-0.0353723 # DEPENDENCYPART_SIBL
(12,7),(12,13),-0.00607925 # DEPENDENCYPART_SIBL
(12,7),(12,15),0.00272853 # DEPENDENCYPART_SIBL
(12,7),(12,16),0.0199107 # DEPENDENCYPART_SIBL
(12,7),(12,17),0.0327948 # DEPENDENCYPART_SIBL
(12,7),(12,19),-0.00663201 # DEPENDENCYPART_SIBL
(12,7),(12,20),-0.00757255 # DEPENDENCYPART_SIBL
(12,7),(12,21),0.0679816 # DEPENDENCYPART_SIBL
(12,8),(12,9),0.0570292 # DEPENDENCYPART_SIBL
(12,8),(12,11),0.0210313 # DEPENDENCYPART_SIBL
(12,8),(12,13),-0.0334233 # DEPENDENCYPART_SIBL
(12,8),(12,15),-0.0195174 # DEPENDENCYPART_SIBL
(12,8),(12,16),-0.0299694 # DEPENDENCYPART_SIBL
(12,8),(12,17),0.00427109 # DEPENDENCYPART_SIBL
(12,8),(12,19),-0.0250636 # DEPENDENCYPART_SIBL
(12,8),(12,20),-0.0246689 # DEPENDENCYPART_SIBL
(12,8),(12,21),0.0611939 # DEPENDENCYPART_SIBL
(12,9),(12,11),0.0143789 # DEPENDENCYPART_SIBL
(12,9),(12,13),-0.0485471 # DEPENDENCYPART_SIBL
(12,9),(12,15),-9.7526e-06 # DEPENDENCYPART_SIBL
(12,9),(12,16),0.0197633 # DEPENDENCYPART_SIBL
(12,9),(12,17),0.0297057 # DEPENDENCYPART_SIBL
(12,9),(12,19),-0.0453658 # DEPENDENCYPART_SIBL
(12,9),(12,20),-0.0447433 # DEPENDENCYPART_SIBL
(12,9),(12,21),0.141756 # DEPENDENCYPART_SIBL
(12,11),(12,13),0.128583 # DEPENDENCYPART_SIBL
(12,11),(12,15),-0.0660677 # DEPENDENCYPART_SIBL
(12,11),(12,16),-0.0429075 # DEPENDENCYPART_SIBL
(12,11),(12,17),-0.07691 # DEPENDENCYPART_SIBL
(12,11),(12,19),0.0162615 # DEPENDENCYPART_SIBL
(12,11),(12,20),0.0153219 # DEPENDENCYPART_SIBL
(12,11),(12,21),-0.0420802 # DEPENDENCYPART_SIBL
(12,13),(12,15),0.0107455 # DEPENDENCYPART_SIBL
(12,13),(12,16),0.0211037 # DEPENDENCYPART_SIBL
(12,13),(12,17),0.00706799 # DEPENDENCYPART_SIBL
(12,13),(12,19),0.00264524 # DEPENDENCYPART_SIBL
(12,13),(12,20),0.0111833 # DEPENDENCYPART_SIBL
(12,13),(12,21),-0.0127429 # DEPENDENCYPART_SIBL
(12,15),(12,16),-0.026763 # DEPENDENCYPART_SIBL
(12,15),(12,17),-0.0336225 # DEPENDENCYPART_SIBL
(12,15),(12,19),-0.00926078 # DEPENDENCYPART_SIBL
(12,15),(12,20),-0.00571478 # DEPENDENCYPART_SIBL
(12,15),(12,21),0.0218621 # DEPENDENCYPART_SIBL
(12,16),(12,17),-0.0363778 # DEPENDENCYPART_SIBL
(12,16),(12,19),-0.0203007 # DEPENDENCYPART_SIBL
(12,16),(12,20),-0.0175321 # DEPENDENCYPART_SIBL
(12,16),(12,21),0.0154904 # DEPENDENCYPART_SIBL
(12,17),(12,19),-0.00363676 # DEPENDENCYPART_SIBL
(12,17),(12,20),-0.00217488 # DEPENDENCYPART_SIBL
(12,17),(12,21),0.0438598 # DEPENDENCYPART_SIBL
(12,19),(12,20),0.0018028 # DEPENDENCYPART_SIBL
(12,19),(12,21),-0.00160689 # DEPENDENCYPART_SIBL
(12,20),(12,21),-0.00825528 # DEPENDENCYPART_SIBL
(15,11),(15,14),-0.142811 # DEPENDENCYPART_SIBL
(15,11),(15,16),-0.0122712 # DEPENDENCYPART_SIBL
(15,11),(15,19),0.0286527 # DEPENDENCYPART_SIBL
(15,11),(15,20),0.0277132 # DEPENDENCYPART_SIBL
(15,14),(15,16),0.0701838 # DEPENDENCYPART_SIBL
(15,14),(15,19),0.00971093 # DEPENDENCYPART_SIBL
(15,14),(15,20),0.0141879 # DEPENDENCYPART_SIBL
(15,16),(15,19),-0.0234139 # DEPENDENCYPART_SIBL
(15,16),(15,20),-0.0206453 # DEPENDENCYPART_SIBL
(15,19),(15,20),-0.00316202 # DEPENDENCYPART_SIBL
(16,1),(16,2),-0.140803 # DEPENDENCYPART_SIBL
(16,1),(16,7),-0.0318826 # DEPENDENCYPART_SIBL
(16,1),(16,9),-0.0400407 # DEPENDENCYPART_SIBL
(16,1),(16,10),-0.0498214 # DEPENDENCYPART_SIBL
(16,1),(16,11),-0.125929 # DEPENDENCYPART_SIBL
(16,1),(16,12),0.050702 # DEPENDENCYPART_SIBL
(16,1),(16,13),-0.0325753 # DEPENDENCYPART_SIBL
(16,1),(16,14),-0.315123 # DEPENDENCYPART_SIBL
(16,1),(16,15),0.0785218 # DEPENDENCYPART_SIBL
(16,1),(16,17),-0.00643386 # DEPENDENCYPART_SIBL
(16,1),(16,19),-0.0433425 # DEPENDENCYPART_SIBL
(16,1),(16,20),-0.0467916 # DEPENDENCYPART_SIBL
(16,2),(16,7),-0.0223082 # DEPENDENCYPART_SIBL
(16,2),(16,9),-0.0304664 # DEPENDENCYPART_SIBL
(16,2),(16,10),-0.0402531 # DEPENDENCYPART_SIBL
(16,2),(16,11),-0.116366 # DEPENDENCYPART_SIBL
(16,2),(16,12),0.0642419 # DEPENDENCYPART_SIBL
(16,2),(16,13),-0.0308861 # DEPENDENCYPART_SIBL
(16,2),(16,14),-0.305562 # DEPENDENCYPART_SIBL
(16,2),(16,15),0.0920617 # DEPENDENCYPART_SIBL
(16,2),(16,17),-0.0188759 # DEPENDENCYPART_SIBL
(16,2),(16,19),-0.0530044 # DEPENDENCYPART_SIBL
(16,2),(16,20),-0.0564535 # DEPENDENCYPART_SIBL
(16,7),(16,9),-0.00735286 # DEPENDENCYPART_SIBL
(16,7),(16,10),-0.0258702 # DEPENDENCYPART_SIBL
(16,7),(16,11),-0.0343609 # DEPENDENCYPART_SIBL
(16,7),(16,12),0.0626058 # DEPENDENCYPART_SIBL
(16,7),(16,13),0.0891838 # DEPENDENCYPART_SIBL
(16,7),(16,14),-0.0491421 # DEPENDENCYPART_SIBL
(16,7),(16,15),0.0736172 # DEPENDENCYPART_SIBL
(16,7),(16,17),0.024084 # DEPENDENCYPART_SIBL
(16,7),(16,19),-0.0116732 # DEPENDENCYPART_SIBL
(16,7),(16,20),-0.012614 # DEPENDENCYPART_SIBL
(16,9),(16,10),-0.0282633 # DEPENDENCYPART_SIBL
(16,9),(16,11),-0.00474906 # DEPENDENCYPART_SIBL
(16,9),(16,12),0.0304521 # DEPENDENCYPART_SIBL
(16,9),(16,13),0.0100795 # DEPENDENCYPART_SIBL
(16,9),(16,14),-0.0679533 # DEPENDENCYPART_SIBL
(16,9),(16,15),0.0359385 # DEPENDENCYPART_SIBL
(16,9),(16,17),0.0335228 # DEPENDENCYPART_SIBL
(16,9),(16,19),-0.0379378 # DEPENDENCYPART_SIBL
(16,9),(16,20),-0.0373156 # DEPENDENCYPART_SIBL
(16,10),(16,11),-0.0477239 # DEPENDENCYPART_SIBL
(16,10),(16,12),-0.000316395 # DEPENDENCYPART_SIBL
(16,10),(16,13),0.00663451 # DEPENDENCYPART_SIBL
(16,10),(16,14),-0.0666727 # DEPENDENCYPART_SIBL
(16,10),(16,15),0.00175801 # DEPENDENCYPART_SIBL
(16,10),(16,17),0.0236587 # DEPENDENCYPART_SIBL
(16,10),(16,19),-0.0296921 # DEPENDENCYPART_SIBL
(16,10),(16,20),-0.0308753 # DEPENDENCYPART_SIBL
(16,11),(16,12),0.0378364 # DEPENDENCYPART_SIBL
(16,11),(16,13),0.0754304 # DEPENDENCYPART_SIBL
(16,11),(16,14),-0.181868 # DEPENDENCYPART_SIBL
(16,11),(16,15),0.0522776 # DEPENDENCYPART_SIBL
(16,11),(16,17),-0.0594946 # DEPENDENCYPART_SIBL
(16,11),(16,19),0.0370556 # DEPENDENCYPART_SIBL
(16,11),(16,20),0.0361159 # DEPENDENCYPART_SIBL
(16,12),(16,13),0.0349445 # DEPENDENCYPART_SIBL
(16,12),(16,14),-0.202755 # DEPENDENCYPART_SIBL
(16,12),(16,15),0.0340672 # DEPENDENCYPART_SIBL
(16,12),(16,17),0.0307381 # DEPENDENCYPART_SIBL
(16,12),(16,19),-0.00105961 # DEPENDENCYPART_SIBL
(16,12),(16,20),-0.0197689 # DEPENDENCYPART_SIBL
(16,13),(16,14),-0.0583589 # DEPENDENCYPART_SIBL
(16,13),(16,15),0.0223257 # DEPENDENCYPART_SIBL
(16,13),(16,17),-0.0192286 # DEPENDENCYPART_SIBL
(16,13),(16,19),-0.0448133 # DEPENDENCYPART_SIBL
(16,13),(16,20),-0.0444188 # DEPENDENCYPART_SIBL
(16,14),(16,15),0.243671 # DEPENDENCYPART_SIBL
(16,14),(16,17),0.0813587 # DEPENDENCYPART_SIBL
(16,14),(16,19),-0.136207 # DEPENDENCYPART_SIBL
(16,14),(16,20),-0.131731 # DEPENDENCYPART_SIBL
(16,15),(16,17),-0.0193877 # DEPENDENCYPART_SIBL
(16,15),(16,19),-0.0567872 # DEPENDENCYPART_SIBL
(16,15),(16,20),-0.0754965 # DEPENDENCYPART_SIBL
(16,17),(16,19),-0.007405 # DEPENDENCYPART_SIBL
(16,17),(16,20),-0.00594312 # DEPENDENCYPART_SIBL
(16,19),(16,20),0.00399487 # DEPENDENCYPART_SIBL
(17,1),(17,2),-0.127202 # DEPENDENCYPART_SIBL
(17,1),(17,3),-0.0446987 # DEPENDENCYPART_SIBL
(17,1),(17,4),-0.0437182 # DEPENDENCYPART_SIBL
(17,1),(17,5),-0.0486131 # DEPENDENCYPART_SIBL
(17,1),(17,6),-0.046477 # DEPENDENCYPART_SIBL
(17,1),(17,7),-0.0350164 # DEPENDENCYPART_SIBL
(17,1),(17,8),-0.0144031 # DEPENDENCYPART_SIBL
(17,1),(17,9),0.0363919 # DEPENDENCYPART_SIBL
(17,1),(17,10),-0.0105579 # DEPENDENCYPART_SIBL
(17,1),(17,11),-0.0644883 # DEPENDENCYPART_SIBL
(17,1),(17,12),-0.0516696 # DEPENDENCYPART_SIBL
(17,1),(17,13),-0.0144031 # DEPENDENCYPART_SIBL
(17,1),(17,14),-0.142667 # DEPENDENCYPART_SIBL
(17,1),(17,15),-0.0447924 # DEPENDENCYPART_SIBL
(17,1),(17,16),-0.0411769 # DEPENDENCYPART_SIBL
(17,1),(17,18),-0.027252 # DEPENDENCYPART_SIBL
(17,1),(17,19),-0.0444417 # DEPENDENCYPART_SIBL
(17,1),(17,20),-0.0567638 # DEPENDENCYPART_SIBL
(17,1),(17,21),-0.0183227 # DEPENDENCYPART_SIBL
(17,2),(17,3),-0.0393325 # DEPENDENCYPART_SIBL
(17,2),(17,4),-0.0379974 # DEPENDENCYPART_SIBL
(17,2),(17,5),-0.040481 # DEPENDENCYPART_SIBL
(17,2),(17,6),-0.0411108 # DEPENDENCYPART_SIBL
(17,2),(17,7),-0.0343674 # DEPENDENCYPART_SIBL
(17,2),(17,8),-0.0211705 # DEPENDENCYPART_SIBL
