# _root_ `` They 've been laggard , '' he says , `` but they 'll have to become more aggressive . ''
#goldHeads=3,3,9,3,4,3,3,9,0,3,3,3,14,12,14,15,16,19,17,3,3,
#predictedHeads=3,3,9,3,4,9,9,9,0,9,3,3,14,12,14,15,16,19,17,3,3,
(4,11),(4,14),0.0551507 # DEPENDENCYPART_SIBL
(4,11),(4,15),0.0311442 # DEPENDENCYPART_SIBL
(4,11),(4,16),-0.0442998 # DEPENDENCYPART_SIBL
(4,11),(4,18),-0.0124098 # DEPENDENCYPART_SIBL
(4,11),(4,19),0.0283138 # DEPENDENCYPART_SIBL
(4,11),(4,20),0.0425507 # DEPENDENCYPART_SIBL
(4,11),(4,21),0.20848 # DEPENDENCYPART_SIBL
(4,12),(4,13),0.00717567 # DEPENDENCYPART_SIBL
(4,12),(4,14),-0.0466645 # DEPENDENCYPART_SIBL
(4,12),(4,15),-0.0770691 # DEPENDENCYPART_SIBL
(4,12),(4,16),-0.0688761 # DEPENDENCYPART_SIBL
(4,12),(4,18),-0.0406318 # DEPENDENCYPART_SIBL
(4,12),(4,19),-0.0222126 # DEPENDENCYPART_SIBL
(4,12),(4,20),0.0412009 # DEPENDENCYPART_SIBL
(4,12),(4,21),0.054481 # DEPENDENCYPART_SIBL
(4,13),(4,14),0.00402031 # DEPENDENCYPART_SIBL
(4,13),(4,15),0.0301239 # DEPENDENCYPART_SIBL
(4,13),(4,16),-0.0333683 # DEPENDENCYPART_SIBL
(4,13),(4,18),0.00128764 # DEPENDENCYPART_SIBL
(4,13),(4,19),0.0229576 # DEPENDENCYPART_SIBL
(4,13),(4,20),-0.0078741 # DEPENDENCYPART_SIBL
(4,13),(4,21),-0.0259415 # DEPENDENCYPART_SIBL
(4,14),(4,15),-0.0665447 # DEPENDENCYPART_SIBL
(4,14),(4,16),-0.0582176 # DEPENDENCYPART_SIBL
(4,14),(4,18),-0.0405179 # DEPENDENCYPART_SIBL
(4,14),(4,19),-0.0362532 # DEPENDENCYPART_SIBL
(4,14),(4,20),0.00623177 # DEPENDENCYPART_SIBL
(4,14),(4,21),0.0278983 # DEPENDENCYPART_SIBL
(4,15),(4,16),-0.0461452 # DEPENDENCYPART_SIBL
(4,15),(4,18),-0.0387883 # DEPENDENCYPART_SIBL
(4,15),(4,19),-0.0439823 # DEPENDENCYPART_SIBL
(4,15),(4,20),-0.00177235 # DEPENDENCYPART_SIBL
(4,15),(4,21),0.0309374 # DEPENDENCYPART_SIBL
(4,16),(4,18),-0.0533797 # DEPENDENCYPART_SIBL
(4,16),(4,19),-0.0469109 # DEPENDENCYPART_SIBL
(4,16),(4,20),0.00817 # DEPENDENCYPART_SIBL
(4,16),(4,21),-0.0182177 # DEPENDENCYPART_SIBL
(4,18),(4,19),-0.017157 # DEPENDENCYPART_SIBL
(4,18),(4,20),-0.0342012 # DEPENDENCYPART_SIBL
(4,18),(4,21),0.00456667 # DEPENDENCYPART_SIBL
(4,19),(4,20),-0.00937518 # DEPENDENCYPART_SIBL
(4,19),(4,21),0.0436397 # DEPENDENCYPART_SIBL
(4,20),(4,21),0.074664 # DEPENDENCYPART_SIBL
(5,1),(5,2),0.0136554 # DEPENDENCYPART_SIBL
(5,1),(5,3),0.0456323 # DEPENDENCYPART_SIBL
(5,1),(5,4),-0.00126623 # DEPENDENCYPART_SIBL
(5,1),(5,6),0.0319682 # DEPENDENCYPART_SIBL
(5,1),(5,7),0.677757 # DEPENDENCYPART_SIBL
(5,1),(5,8),-0.00402449 # DEPENDENCYPART_SIBL
(5,1),(5,9),0.024505 # DEPENDENCYPART_SIBL
(5,1),(5,10),0.0319682 # DEPENDENCYPART_SIBL
(5,1),(5,11),0.0651486 # DEPENDENCYPART_SIBL
(5,1),(5,12),0.0822068 # DEPENDENCYPART_SIBL
(5,1),(5,14),0.0808764 # DEPENDENCYPART_SIBL
(5,1),(5,16),0.0293656 # DEPENDENCYPART_SIBL
(5,2),(5,3),-0.0071503 # DEPENDENCYPART_SIBL
(5,2),(5,4),-0.0132848 # DEPENDENCYPART_SIBL
(5,2),(5,6),-0.02638 # DEPENDENCYPART_SIBL
(5,2),(5,7),0.0160637 # DEPENDENCYPART_SIBL
(5,2),(5,8),-0.0586582 # DEPENDENCYPART_SIBL
(5,2),(5,9),-0.0505946 # DEPENDENCYPART_SIBL
(5,2),(5,10),-0.02638 # DEPENDENCYPART_SIBL
(5,2),(5,11),0.00754072 # DEPENDENCYPART_SIBL
(5,2),(5,12),-0.0393814 # DEPENDENCYPART_SIBL
(5,2),(5,14),0.0464899 # DEPENDENCYPART_SIBL
(5,2),(5,16),-0.0592866 # DEPENDENCYPART_SIBL
(5,3),(5,4),-0.00698907 # DEPENDENCYPART_SIBL
(5,3),(5,6),-0.00209019 # DEPENDENCYPART_SIBL
(5,3),(5,7),-0.0444722 # DEPENDENCYPART_SIBL
(5,3),(5,8),-0.00222592 # DEPENDENCYPART_SIBL
(5,3),(5,9),-0.0186298 # DEPENDENCYPART_SIBL
(5,3),(5,10),-0.00209019 # DEPENDENCYPART_SIBL
(5,3),(5,11),-0.0305748 # DEPENDENCYPART_SIBL
(5,3),(5,12),-0.0406648 # DEPENDENCYPART_SIBL
(5,3),(5,14),0.00610285 # DEPENDENCYPART_SIBL
(5,3),(5,16),-0.0317696 # DEPENDENCYPART_SIBL
(5,4),(5,6),-0.0300154 # DEPENDENCYPART_SIBL
(5,4),(5,7),-0.0117738 # DEPENDENCYPART_SIBL
(5,4),(5,8),-0.0125352 # DEPENDENCYPART_SIBL
(5,4),(5,9),-0.00837123 # DEPENDENCYPART_SIBL
(5,4),(5,10),-0.0300154 # DEPENDENCYPART_SIBL
(5,4),(5,11),-0.00891912 # DEPENDENCYPART_SIBL
(5,4),(5,12),-0.0187086 # DEPENDENCYPART_SIBL
(5,4),(5,14),-0.000766768 # DEPENDENCYPART_SIBL
(5,4),(5,16),-0.00271552 # DEPENDENCYPART_SIBL
(5,6),(5,7),0.0276789 # DEPENDENCYPART_SIBL
(5,6),(5,8),0.00611865 # DEPENDENCYPART_SIBL
(5,6),(5,9),-0.0140213 # DEPENDENCYPART_SIBL
(5,6),(5,10),0.0283017 # DEPENDENCYPART_SIBL
(5,6),(5,11),0.0826043 # DEPENDENCYPART_SIBL
(5,6),(5,12),0.0547064 # DEPENDENCYPART_SIBL
(5,6),(5,14),0.0719156 # DEPENDENCYPART_SIBL
(5,6),(5,16),0.00319323 # DEPENDENCYPART_SIBL
(5,7),(5,8),0.00280906 # DEPENDENCYPART_SIBL
(5,7),(5,9),0.0232586 # DEPENDENCYPART_SIBL
(5,7),(5,10),0.00130064 # DEPENDENCYPART_SIBL
(5,7),(5,11),0.159365 # DEPENDENCYPART_SIBL
(5,7),(5,12),0.0263739 # DEPENDENCYPART_SIBL
(5,7),(5,14),0.040362 # DEPENDENCYPART_SIBL
(5,7),(5,16),0.0394666 # DEPENDENCYPART_SIBL
(5,8),(5,9),-0.025211 # DEPENDENCYPART_SIBL
(5,8),(5,10),0.00470481 # DEPENDENCYPART_SIBL
(5,8),(5,11),-0.0437658 # DEPENDENCYPART_SIBL
(5,8),(5,12),-0.0291494 # DEPENDENCYPART_SIBL
(5,8),(5,14),0.00590225 # DEPENDENCYPART_SIBL
(5,8),(5,16),-0.0195725 # DEPENDENCYPART_SIBL
(5,9),(5,10),0.0475843 # DEPENDENCYPART_SIBL
(5,9),(5,11),-0.000858979 # DEPENDENCYPART_SIBL
(5,9),(5,12),0.0388966 # DEPENDENCYPART_SIBL
(5,9),(5,14),0.0178859 # DEPENDENCYPART_SIBL
(5,9),(5,16),0.00539107 # DEPENDENCYPART_SIBL
(5,10),(5,11),0.0826043 # DEPENDENCYPART_SIBL
(5,10),(5,12),0.0547064 # DEPENDENCYPART_SIBL
(5,10),(5,14),0.0719156 # DEPENDENCYPART_SIBL
(5,10),(5,16),0.00319323 # DEPENDENCYPART_SIBL
(5,11),(5,12),-0.0201549 # DEPENDENCYPART_SIBL
(5,11),(5,14),0.0633503 # DEPENDENCYPART_SIBL
(5,11),(5,16),-0.0317217 # DEPENDENCYPART_SIBL
(5,12),(5,14),0.00588563 # DEPENDENCYPART_SIBL
(5,12),(5,16),-0.0363923 # DEPENDENCYPART_SIBL
(5,14),(5,16),0.00357062 # DEPENDENCYPART_SIBL
(6,5),(6,7),-0.00457036 # DEPENDENCYPART_SIBL
(7,3),(7,5),-0.00688979 # DEPENDENCYPART_SIBL
(7,3),(7,6),0.0654466 # DEPENDENCYPART_SIBL
(7,3),(7,8),-0.00841699 # DEPENDENCYPART_SIBL
(7,3),(7,9),-0.0264841 # DEPENDENCYPART_SIBL
(7,3),(7,10),-0.00716329 # DEPENDENCYPART_SIBL
(7,3),(7,12),0.0147979 # DEPENDENCYPART_SIBL
(7,3),(7,14),-0.0102574 # DEPENDENCYPART_SIBL
(7,5),(7,6),0.0597519 # DEPENDENCYPART_SIBL
(7,5),(7,8),-0.0396017 # DEPENDENCYPART_SIBL
(7,5),(7,9),-0.00165405 # DEPENDENCYPART_SIBL
(7,5),(7,10),-0.0094587 # DEPENDENCYPART_SIBL
(7,5),(7,12),0.0331138 # DEPENDENCYPART_SIBL
(7,5),(7,14),-0.0119113 # DEPENDENCYPART_SIBL
(7,6),(7,8),-0.0081348 # DEPENDENCYPART_SIBL
(7,6),(7,9),0.0891078 # DEPENDENCYPART_SIBL
(7,6),(7,10),0.169408 # DEPENDENCYPART_SIBL
(7,6),(7,12),-0.0602327 # DEPENDENCYPART_SIBL
(7,6),(7,14),0.0115358 # DEPENDENCYPART_SIBL
(7,8),(7,9),-0.0266968 # DEPENDENCYPART_SIBL
(7,8),(7,10),0.00239029 # DEPENDENCYPART_SIBL
(7,8),(7,12),-0.0229914 # DEPENDENCYPART_SIBL
(7,8),(7,14),-0.00904079 # DEPENDENCYPART_SIBL
(7,9),(7,10),0.024595 # DEPENDENCYPART_SIBL
(7,9),(7,12),0.0172728 # DEPENDENCYPART_SIBL
(7,9),(7,14),-0.0232711 # DEPENDENCYPART_SIBL
(7,10),(7,12),0.03191 # DEPENDENCYPART_SIBL
(7,10),(7,14),0.0522592 # DEPENDENCYPART_SIBL
(7,12),(7,14),-0.0151344 # DEPENDENCYPART_SIBL
(8,1),(8,3),0.0332672 # DEPENDENCYPART_SIBL
(8,1),(8,4),0.000859565 # DEPENDENCYPART_SIBL
(8,1),(8,5),-0.00444668 # DEPENDENCYPART_SIBL
(8,1),(8,6),-0.00788103 # DEPENDENCYPART_SIBL
(8,1),(8,7),0.514639 # DEPENDENCYPART_SIBL
(8,1),(8,10),0.0651772 # DEPENDENCYPART_SIBL
(8,1),(8,12),0.0766504 # DEPENDENCYPART_SIBL
(8,1),(8,14),0.0108526 # DEPENDENCYPART_SIBL
(8,3),(8,4),-0.0035702 # DEPENDENCYPART_SIBL
(8,3),(8,5),-0.0010969 # DEPENDENCYPART_SIBL
(8,3),(8,6),-0.010408 # DEPENDENCYPART_SIBL
(8,3),(8,7),0.0399927 # DEPENDENCYPART_SIBL
(8,3),(8,10),0.046411 # DEPENDENCYPART_SIBL
(8,3),(8,12),-0.0159195 # DEPENDENCYPART_SIBL
(8,3),(8,14),-0.0103513 # DEPENDENCYPART_SIBL
(8,4),(8,5),-0.000713008 # DEPENDENCYPART_SIBL
(8,4),(8,6),-0.0113461 # DEPENDENCYPART_SIBL
(8,4),(8,7),-0.0267659 # DEPENDENCYPART_SIBL
(8,4),(8,10),0.022788 # DEPENDENCYPART_SIBL
(8,4),(8,12),0.00778105 # DEPENDENCYPART_SIBL
(8,4),(8,14),-0.0118617 # DEPENDENCYPART_SIBL
(8,5),(8,6),-0.00606415 # DEPENDENCYPART_SIBL
(8,5),(8,7),-0.016104 # DEPENDENCYPART_SIBL
(8,5),(8,10),0.0483511 # DEPENDENCYPART_SIBL
(8,5),(8,12),0.00834772 # DEPENDENCYPART_SIBL
(8,5),(8,14),-0.00779027 # DEPENDENCYPART_SIBL
(8,6),(8,7),0.0137417 # DEPENDENCYPART_SIBL
(8,6),(8,10),0.452746 # DEPENDENCYPART_SIBL
(8,6),(8,12),0.00317444 # DEPENDENCYPART_SIBL
(8,6),(8,14),0.132829 # DEPENDENCYPART_SIBL
(8,7),(8,10),0.0908278 # DEPENDENCYPART_SIBL
(8,7),(8,12),-0.050662 # DEPENDENCYPART_SIBL
(8,7),(8,14),-0.00852438 # DEPENDENCYPART_SIBL
(8,10),(8,12),0.050764 # DEPENDENCYPART_SIBL
(8,10),(8,14),0.080009 # DEPENDENCYPART_SIBL
(8,12),(8,14),-0.0155324 # DEPENDENCYPART_SIBL
(9,1),(9,2),-0.0976647 # DEPENDENCYPART_SIBL
(9,1),(9,3),0.0328053 # DEPENDENCYPART_SIBL
(9,1),(9,4),-0.0155003 # DEPENDENCYPART_SIBL
(9,1),(9,5),-0.0606586 # DEPENDENCYPART_SIBL
(9,1),(9,6),0.0249796 # DEPENDENCYPART_SIBL
(9,1),(9,7),0.489252 # DEPENDENCYPART_SIBL
(9,1),(9,8),-0.0434961 # DEPENDENCYPART_SIBL
(9,1),(9,10),-0.228514 # DEPENDENCYPART_SIBL
(9,1),(9,11),-0.210273 # DEPENDENCYPART_SIBL
(9,1),(9,12),-0.0210802 # DEPENDENCYPART_SIBL
(9,1),(9,13),-0.0706283 # DEPENDENCYPART_SIBL
(9,1),(9,14),-0.0216828 # DEPENDENCYPART_SIBL
(9,1),(9,15),-0.0723018 # DEPENDENCYPART_SIBL
(9,1),(9,16),-0.0549538 # DEPENDENCYPART_SIBL
(9,1),(9,18),-0.0197586 # DEPENDENCYPART_SIBL
(9,1),(9,19),-0.0313646 # DEPENDENCYPART_SIBL
(9,1),(9,20),0.372722 # DEPENDENCYPART_SIBL
(9,1),(9,21),0.246817 # DEPENDENCYPART_SIBL
(9,2),(9,3),-0.0882658 # DEPENDENCYPART_SIBL
(9,2),(9,4),-0.0482593 # DEPENDENCYPART_SIBL
(9,2),(9,5),-0.0664396 # DEPENDENCYPART_SIBL
(9,2),(9,6),-0.0969908 # DEPENDENCYPART_SIBL
(9,2),(9,7),-0.127158 # DEPENDENCYPART_SIBL
(9,2),(9,8),-0.235985 # DEPENDENCYPART_SIBL
(9,2),(9,10),-0.150451 # DEPENDENCYPART_SIBL
(9,2),(9,11),-0.219607 # DEPENDENCYPART_SIBL
(9,2),(9,12),-0.239685 # DEPENDENCYPART_SIBL
(9,2),(9,13),-0.186921 # DEPENDENCYPART_SIBL
(9,2),(9,14),-0.0367474 # DEPENDENCYPART_SIBL
(9,2),(9,15),-0.0999639 # DEPENDENCYPART_SIBL
(9,2),(9,16),-0.168232 # DEPENDENCYPART_SIBL
(9,2),(9,18),-0.125852 # DEPENDENCYPART_SIBL
(9,2),(9,19),-0.0951224 # DEPENDENCYPART_SIBL
(9,2),(9,20),-0.0798758 # DEPENDENCYPART_SIBL
(9,2),(9,21),-0.133781 # DEPENDENCYPART_SIBL
(9,3),(9,4),-0.0100812 # DEPENDENCYPART_SIBL
(9,3),(9,5),-0.0235352 # DEPENDENCYPART_SIBL
(9,3),(9,6),0.0167306 # DEPENDENCYPART_SIBL
(9,3),(9,7),-0.0169891 # DEPENDENCYPART_SIBL
(9,3),(9,8),-0.035893 # DEPENDENCYPART_SIBL
(9,3),(9,10),-0.0637601 # DEPENDENCYPART_SIBL
(9,3),(9,11),-0.172154 # DEPENDENCYPART_SIBL
(9,3),(9,12),-0.138775 # DEPENDENCYPART_SIBL
(9,3),(9,13),-0.0495477 # DEPENDENCYPART_SIBL
(9,3),(9,14),-0.0644168 # DEPENDENCYPART_SIBL
(9,3),(9,15),-0.138112 # DEPENDENCYPART_SIBL
(9,3),(9,16),-0.0998552 # DEPENDENCYPART_SIBL
(9,3),(9,18),-0.0651282 # DEPENDENCYPART_SIBL
(9,3),(9,19),-0.0601935 # DEPENDENCYPART_SIBL
(9,3),(9,20),0.0825489 # DEPENDENCYPART_SIBL
(9,3),(9,21),-0.11129 # DEPENDENCYPART_SIBL
(9,4),(9,5),-0.0265078 # DEPENDENCYPART_SIBL
(9,4),(9,6),-0.00274958 # DEPENDENCYPART_SIBL
(9,4),(9,7),-0.064742 # DEPENDENCYPART_SIBL
(9,4),(9,8),-0.098732 # DEPENDENCYPART_SIBL
(9,4),(9,10),-0.0198317 # DEPENDENCYPART_SIBL
(9,4),(9,11),-0.0410633 # DEPENDENCYPART_SIBL
(9,4),(9,12),-0.0512594 # DEPENDENCYPART_SIBL
(9,4),(9,13),0.00427505 # DEPENDENCYPART_SIBL
(9,4),(9,14),0.00434545 # DEPENDENCYPART_SIBL
(9,4),(9,15),-0.0558223 # DEPENDENCYPART_SIBL
(9,4),(9,16),-0.00774204 # DEPENDENCYPART_SIBL
(9,4),(9,18),-0.00312191 # DEPENDENCYPART_SIBL
(9,4),(9,19),-0.0066519 # DEPENDENCYPART_SIBL
(9,4),(9,20),0.129436 # DEPENDENCYPART_SIBL
(9,4),(9,21),0.0101624 # DEPENDENCYPART_SIBL
(9,5),(9,6),-0.0300513 # DEPENDENCYPART_SIBL
(9,5),(9,7),-0.081347 # DEPENDENCYPART_SIBL
(9,5),(9,8),-0.0759107 # DEPENDENCYPART_SIBL
(9,5),(9,10),-0.0547613 # DEPENDENCYPART_SIBL
(9,5),(9,11),-0.109237 # DEPENDENCYPART_SIBL
(9,5),(9,12),-0.0874639 # DEPENDENCYPART_SIBL
(9,5),(9,13),-0.0547466 # DEPENDENCYPART_SIBL
(9,5),(9,14),-0.0340615 # DEPENDENCYPART_SIBL
(9,5),(9,15),-0.0948989 # DEPENDENCYPART_SIBL
(9,5),(9,16),0.0138091 # DEPENDENCYPART_SIBL
(9,5),(9,18),-0.0614077 # DEPENDENCYPART_SIBL
(9,5),(9,19),-0.0525893 # DEPENDENCYPART_SIBL
(9,5),(9,20),0.0712239 # DEPENDENCYPART_SIBL
(9,5),(9,21),-0.038584 # DEPENDENCYPART_SIBL
(9,6),(9,7),0.0891643 # DEPENDENCYPART_SIBL
(9,6),(9,8),0.0087036 # DEPENDENCYPART_SIBL
(9,6),(9,10),0.242276 # DEPENDENCYPART_SIBL
(9,6),(9,11),-0.039974 # DEPENDENCYPART_SIBL
(9,6),(9,12),-0.182392 # DEPENDENCYPART_SIBL
(9,6),(9,13),0.012774 # DEPENDENCYPART_SIBL
(9,6),(9,14),-0.0102482 # DEPENDENCYPART_SIBL
(9,6),(9,15),-0.0676065 # DEPENDENCYPART_SIBL
(9,6),(9,16),-0.115425 # DEPENDENCYPART_SIBL
(9,6),(9,18),-0.0461056 # DEPENDENCYPART_SIBL
(9,6),(9,19),-0.0226861 # DEPENDENCYPART_SIBL
(9,6),(9,20),0.00364116 # DEPENDENCYPART_SIBL
(9,6),(9,21),-0.0758574 # DEPENDENCYPART_SIBL
(9,7),(9,8),0.0974422 # DEPENDENCYPART_SIBL
(9,7),(9,10),0.0797992 # DEPENDENCYPART_SIBL
(9,7),(9,11),0.0438205 # DEPENDENCYPART_SIBL
(9,7),(9,12),-0.121842 # DEPENDENCYPART_SIBL
(9,7),(9,13),0.0139103 # DEPENDENCYPART_SIBL
(9,7),(9,14),0.0126043 # DEPENDENCYPART_SIBL
(9,7),(9,15),-0.0380149 # DEPENDENCYPART_SIBL
(9,7),(9,16),-0.0964917 # DEPENDENCYPART_SIBL
(9,7),(9,18),-0.0107152 # DEPENDENCYPART_SIBL
(9,7),(9,19),0.0265682 # DEPENDENCYPART_SIBL
(9,7),(9,20),0.200123 # DEPENDENCYPART_SIBL
(9,7),(9,21),-0.270497 # DEPENDENCYPART_SIBL
(9,8),(9,10),-0.0745364 # DEPENDENCYPART_SIBL
(9,8),(9,11),-0.307629 # DEPENDENCYPART_SIBL
(9,8),(9,12),-0.304038 # DEPENDENCYPART_SIBL
(9,8),(9,13),-0.248249 # DEPENDENCYPART_SIBL
(9,8),(9,14),-0.0145255 # DEPENDENCYPART_SIBL
(9,8),(9,15),-0.143477 # DEPENDENCYPART_SIBL
(9,8),(9,16),-0.31282 # DEPENDENCYPART_SIBL
(9,8),(9,18),-0.137709 # DEPENDENCYPART_SIBL
(9,8),(9,19),-0.155336 # DEPENDENCYPART_SIBL
(9,8),(9,20),0.0168153 # DEPENDENCYPART_SIBL
(9,8),(9,21),-0.237203 # DEPENDENCYPART_SIBL
(9,10),(9,11),0.0570805 # DEPENDENCYPART_SIBL
(9,10),(9,12),0.00055476 # DEPENDENCYPART_SIBL
(9,10),(9,13),-0.0715614 # DEPENDENCYPART_SIBL
(9,10),(9,14),0.0749429 # DEPENDENCYPART_SIBL
(9,10),(9,15),-0.0539725 # DEPENDENCYPART_SIBL
(9,10),(9,16),-0.0786227 # DEPENDENCYPART_SIBL
(9,10),(9,18),-0.0631242 # DEPENDENCYPART_SIBL
(9,10),(9,19),-0.0268733 # DEPENDENCYPART_SIBL
(9,10),(9,20),-0.136339 # DEPENDENCYPART_SIBL
(9,10),(9,21),-0.0306983 # DEPENDENCYPART_SIBL
(9,11),(9,12),-0.0350142 # DEPENDENCYPART_SIBL
(9,11),(9,13),-0.0529631 # DEPENDENCYPART_SIBL
(9,11),(9,14),0.0691263 # DEPENDENCYPART_SIBL
(9,11),(9,15),-0.0232405 # DEPENDENCYPART_SIBL
(9,11),(9,16),-0.0524385 # DEPENDENCYPART_SIBL
(9,11),(9,18),-0.0286561 # DEPENDENCYPART_SIBL
(9,11),(9,19),0.0186591 # DEPENDENCYPART_SIBL
(9,11),(9,20),0.000933268 # DEPENDENCYPART_SIBL
(9,11),(9,21),0.0693176 # DEPENDENCYPART_SIBL
(9,12),(9,13),-0.0234855 # DEPENDENCYPART_SIBL
(9,12),(9,14),-0.0486547 # DEPENDENCYPART_SIBL
(9,12),(9,15),-0.0904669 # DEPENDENCYPART_SIBL
(9,12),(9,16),-0.0729228 # DEPENDENCYPART_SIBL
(9,12),(9,18),-0.0381717 # DEPENDENCYPART_SIBL
(9,12),(9,19),-0.033027 # DEPENDENCYPART_SIBL
(9,12),(9,20),-0.00753936 # DEPENDENCYPART_SIBL
(9,12),(9,21),-0.00189879 # DEPENDENCYPART_SIBL
(9,13),(9,14),-0.00645701 # DEPENDENCYPART_SIBL
(9,13),(9,15),-0.0147518 # DEPENDENCYPART_SIBL
(9,13),(9,16),-0.0481974 # DEPENDENCYPART_SIBL
(9,13),(9,18),-0.0122371 # DEPENDENCYPART_SIBL
(9,13),(9,19),-0.0145934 # DEPENDENCYPART_SIBL
(9,13),(9,20),-0.0598116 # DEPENDENCYPART_SIBL
(9,13),(9,21),-0.0589574 # DEPENDENCYPART_SIBL
(9,14),(9,15),-0.0452345 # DEPENDENCYPART_SIBL
(9,14),(9,16),-0.0307741 # DEPENDENCYPART_SIBL
(9,14),(9,18),-0.00410196 # DEPENDENCYPART_SIBL
(9,14),(9,19),-0.01352 # DEPENDENCYPART_SIBL
(9,14),(9,20),0.0167553 # DEPENDENCYPART_SIBL
(9,14),(9,21),0.0510778 # DEPENDENCYPART_SIBL
(9,15),(9,16),-0.0494998 # DEPENDENCYPART_SIBL
(9,15),(9,18),-0.0291626 # DEPENDENCYPART_SIBL
(9,15),(9,19),-0.0482006 # DEPENDENCYPART_SIBL
(9,15),(9,20),-0.040205 # DEPENDENCYPART_SIBL
(9,15),(9,21),0.0527741 # DEPENDENCYPART_SIBL
(9,16),(9,18),-0.045177 # DEPENDENCYPART_SIBL
(9,16),(9,19),-0.0521856 # DEPENDENCYPART_SIBL
(9,16),(9,20),-0.0651124 # DEPENDENCYPART_SIBL
(9,16),(9,21),-0.0203994 # DEPENDENCYPART_SIBL
(9,18),(9,19),-0.0178037 # DEPENDENCYPART_SIBL
(9,18),(9,20),-0.0746649 # DEPENDENCYPART_SIBL
(9,18),(9,21),0.0101847 # DEPENDENCYPART_SIBL
(9,19),(9,20),-0.0658706 # DEPENDENCYPART_SIBL
(9,19),(9,21),-0.0579647 # DEPENDENCYPART_SIBL
(9,20),(9,21),0.203839 # DEPENDENCYPART_SIBL
(11,9),(11,10),0.00674253 # DEPENDENCYPART_SIBL
(11,9),(11,12),0.007592 # DEPENDENCYPART_SIBL
(11,10),(11,12),-0.13631 # DEPENDENCYPART_SIBL
(12,11),(12,13),-0.076649 # DEPENDENCYPART_SIBL
(12,11),(12,14),-0.0341891 # DEPENDENCYPART_SIBL
(12,11),(12,15),-0.0604755 # DEPENDENCYPART_SIBL
(12,11),(12,16),-0.0768053 # DEPENDENCYPART_SIBL
(12,11),(12,17),-0.0495102 # DEPENDENCYPART_SIBL
(12,11),(12,18),-0.0403821 # DEPENDENCYPART_SIBL
(12,11),(12,19),-0.0749417 # DEPENDENCYPART_SIBL
(12,13),(12,14),-0.0470411 # DEPENDENCYPART_SIBL
(12,13),(12,15),-0.0106669 # DEPENDENCYPART_SIBL
(12,13),(12,16),-0.0396073 # DEPENDENCYPART_SIBL
(12,13),(12,17),-0.0118541 # DEPENDENCYPART_SIBL
(12,13),(12,18),-0.0149882 # DEPENDENCYPART_SIBL
(12,13),(12,19),-0.0183887 # DEPENDENCYPART_SIBL
(12,14),(12,15),-0.0486956 # DEPENDENCYPART_SIBL
(12,14),(12,16),-0.0194046 # DEPENDENCYPART_SIBL
(12,14),(12,17),-0.0467239 # DEPENDENCYPART_SIBL
(12,14),(12,18),-0.00815011 # DEPENDENCYPART_SIBL
(12,14),(12,19),-0.0265126 # DEPENDENCYPART_SIBL
(12,15),(12,16),-0.0220107 # DEPENDENCYPART_SIBL
(12,15),(12,17),-0.131471 # DEPENDENCYPART_SIBL
(12,15),(12,18),-0.0224407 # DEPENDENCYPART_SIBL
(12,15),(12,19),-0.0500435 # DEPENDENCYPART_SIBL
(12,16),(12,17),-0.0279412 # DEPENDENCYPART_SIBL
(12,16),(12,18),-0.00861069 # DEPENDENCYPART_SIBL
(12,16),(12,19),-0.0234687 # DEPENDENCYPART_SIBL
(12,17),(12,18),-0.0212577 # DEPENDENCYPART_SIBL
(12,17),(12,19),-0.0480293 # DEPENDENCYPART_SIBL
(12,18),(12,19),-0.000395077 # DEPENDENCYPART_SIBL
(13,15),(13,16),-0.0217976 # DEPENDENCYPART_SIBL
(14,1),(14,2),-0.00752586 # DEPENDENCYPART_SIBL
(14,1),(14,3),-0.0102857 # DEPENDENCYPART_SIBL
(14,1),(14,4),-0.0145217 # DEPENDENCYPART_SIBL
(14,1),(14,5),-0.0143789 # DEPENDENCYPART_SIBL
(14,1),(14,6),0.0360658 # DEPENDENCYPART_SIBL
(14,1),(14,7),0.531432 # DEPENDENCYPART_SIBL
(14,1),(14,8),0.0525384 # DEPENDENCYPART_SIBL
(14,1),(14,9),-0.0127658 # DEPENDENCYPART_SIBL
(14,1),(14,10),0.0360658 # DEPENDENCYPART_SIBL
(14,1),(14,11),-0.0474544 # DEPENDENCYPART_SIBL
(14,1),(14,12),-0.026593 # DEPENDENCYPART_SIBL
(14,1),(14,13),-0.00752586 # DEPENDENCYPART_SIBL
(14,1),(14,15),0.0604706 # DEPENDENCYPART_SIBL
(14,1),(14,16),-0.0396798 # DEPENDENCYPART_SIBL
(14,1),(14,17),-0.0247943 # DEPENDENCYPART_SIBL
(14,1),(14,18),0.00654417 # DEPENDENCYPART_SIBL
(14,1),(14,19),-0.0274294 # DEPENDENCYPART_SIBL
(14,1),(14,20),0.0978905 # DEPENDENCYPART_SIBL
(14,1),(14,21),0.624461 # DEPENDENCYPART_SIBL
(14,2),(14,3),-0.063956 # DEPENDENCYPART_SIBL
(14,2),(14,4),-0.0553553 # DEPENDENCYPART_SIBL
(14,2),(14,5),-0.0328147 # DEPENDENCYPART_SIBL
(14,2),(14,6),-0.0505249 # DEPENDENCYPART_SIBL
(14,2),(14,7),-0.0216538 # DEPENDENCYPART_SIBL
(14,2),(14,8),-0.164056 # DEPENDENCYPART_SIBL
