# _root_ `` The MMI has gone better , '' shouted one trader at about 3:15 London time , as the U.S. Major Markets Index contract suddenly indicated a turnabout .
#goldHeads=9,3,4,9,4,5,9,9,0,11,9,9,16,16,16,12,9,9,24,24,24,24,24,26,26,18,28,26,9,
#predictedHeads=9,3,4,9,4,5,9,9,0,11,9,9,16,13,16,12,9,9,24,24,24,24,24,26,26,18,28,26,9,
(5,2),(5,26),0.15221 # DEPENDENCYPART_SIBL
(5,2),(5,28),-0.0311036 # DEPENDENCYPART_SIBL
(5,2),(5,29),-0.0118755 # DEPENDENCYPART_SIBL
(5,3),(5,4),0.0135065 # DEPENDENCYPART_SIBL
(5,3),(5,6),0.00434769 # DEPENDENCYPART_SIBL
(5,3),(5,7),0.0422957 # DEPENDENCYPART_SIBL
(5,3),(5,8),0.0297255 # DEPENDENCYPART_SIBL
(5,3),(5,9),0.0149356 # DEPENDENCYPART_SIBL
(5,3),(5,10),0.0403296 # DEPENDENCYPART_SIBL
(5,3),(5,11),0.0423247 # DEPENDENCYPART_SIBL
(5,3),(5,12),-0.0160678 # DEPENDENCYPART_SIBL
(5,3),(5,13),0.0198928 # DEPENDENCYPART_SIBL
(5,3),(5,14),0.0349262 # DEPENDENCYPART_SIBL
(5,3),(5,16),0.0349337 # DEPENDENCYPART_SIBL
(5,3),(5,17),0.0422957 # DEPENDENCYPART_SIBL
(5,3),(5,18),-0.00378536 # DEPENDENCYPART_SIBL
(5,3),(5,24),0.0296044 # DEPENDENCYPART_SIBL
(5,3),(5,25),0.0282075 # DEPENDENCYPART_SIBL
(5,3),(5,26),0.0156351 # DEPENDENCYPART_SIBL
(5,3),(5,28),0.0343546 # DEPENDENCYPART_SIBL
(5,3),(5,29),0.148938 # DEPENDENCYPART_SIBL
(5,4),(5,6),-0.0225089 # DEPENDENCYPART_SIBL
(5,4),(5,7),-0.0172953 # DEPENDENCYPART_SIBL
(5,4),(5,8),-0.0497798 # DEPENDENCYPART_SIBL
(5,4),(5,9),-0.0579001 # DEPENDENCYPART_SIBL
(5,4),(5,10),-0.0229414 # DEPENDENCYPART_SIBL
(5,4),(5,11),-0.0208821 # DEPENDENCYPART_SIBL
(5,4),(5,12),-0.0230043 # DEPENDENCYPART_SIBL
(5,4),(5,13),-0.0312511 # DEPENDENCYPART_SIBL
(5,4),(5,14),-0.0219707 # DEPENDENCYPART_SIBL
(5,4),(5,16),-0.0195297 # DEPENDENCYPART_SIBL
(5,4),(5,17),-0.0172953 # DEPENDENCYPART_SIBL
(5,4),(5,18),-0.0147482 # DEPENDENCYPART_SIBL
(5,4),(5,24),-0.0201837 # DEPENDENCYPART_SIBL
(5,4),(5,25),-0.0215976 # DEPENDENCYPART_SIBL
(5,4),(5,26),-0.0579 # DEPENDENCYPART_SIBL
(5,4),(5,28),-0.0201648 # DEPENDENCYPART_SIBL
(5,4),(5,29),0.0987709 # DEPENDENCYPART_SIBL
(5,6),(5,7),0.0505507 # DEPENDENCYPART_SIBL
(5,6),(5,8),0.00812589 # DEPENDENCYPART_SIBL
(5,6),(5,9),-0.00915293 # DEPENDENCYPART_SIBL
(5,6),(5,10),0.0191978 # DEPENDENCYPART_SIBL
(5,6),(5,11),-0.0221997 # DEPENDENCYPART_SIBL
(5,6),(5,12),-0.00415239 # DEPENDENCYPART_SIBL
(5,6),(5,13),-0.0070408 # DEPENDENCYPART_SIBL
(5,6),(5,14),0.0203688 # DEPENDENCYPART_SIBL
(5,6),(5,16),-0.00948262 # DEPENDENCYPART_SIBL
(5,6),(5,17),0.0505507 # DEPENDENCYPART_SIBL
(5,6),(5,18),0.0135563 # DEPENDENCYPART_SIBL
(5,6),(5,24),-0.0225365 # DEPENDENCYPART_SIBL
(5,6),(5,25),-0.012555 # DEPENDENCYPART_SIBL
(5,6),(5,26),-0.00915362 # DEPENDENCYPART_SIBL
(5,6),(5,28),-0.0221064 # DEPENDENCYPART_SIBL
(5,6),(5,29),0.00382752 # DEPENDENCYPART_SIBL
(5,7),(5,8),0.0587944 # DEPENDENCYPART_SIBL
(5,7),(5,9),0.0100888 # DEPENDENCYPART_SIBL
(5,7),(5,10),0.0392855 # DEPENDENCYPART_SIBL
(5,7),(5,11),0.00217872 # DEPENDENCYPART_SIBL
(5,7),(5,12),-0.00737604 # DEPENDENCYPART_SIBL
(5,7),(5,13),-0.0128052 # DEPENDENCYPART_SIBL
(5,7),(5,14),0.0296574 # DEPENDENCYPART_SIBL
(5,7),(5,16),0.00815397 # DEPENDENCYPART_SIBL
(5,7),(5,17),0.0350191 # DEPENDENCYPART_SIBL
(5,7),(5,18),0.0400912 # DEPENDENCYPART_SIBL
(5,7),(5,24),-0.00595484 # DEPENDENCYPART_SIBL
(5,7),(5,25),0.0232924 # DEPENDENCYPART_SIBL
(5,7),(5,26),0.00733877 # DEPENDENCYPART_SIBL
(5,7),(5,28),0.00133981 # DEPENDENCYPART_SIBL
(5,7),(5,29),0.0230812 # DEPENDENCYPART_SIBL
(5,8),(5,9),0.0251648 # DEPENDENCYPART_SIBL
(5,8),(5,10),0.0762432 # DEPENDENCYPART_SIBL
(5,8),(5,11),0.0539261 # DEPENDENCYPART_SIBL
(5,8),(5,12),0.0310193 # DEPENDENCYPART_SIBL
(5,8),(5,13),-0.00394661 # DEPENDENCYPART_SIBL
(5,8),(5,14),0.069934 # DEPENDENCYPART_SIBL
(5,8),(5,16),0.0718981 # DEPENDENCYPART_SIBL
(5,8),(5,17),0.0474071 # DEPENDENCYPART_SIBL
(5,8),(5,18),0.0626952 # DEPENDENCYPART_SIBL
(5,8),(5,24),0.0554338 # DEPENDENCYPART_SIBL
(5,8),(5,25),0.00782629 # DEPENDENCYPART_SIBL
(5,8),(5,26),0.0249931 # DEPENDENCYPART_SIBL
(5,8),(5,28),0.0565075 # DEPENDENCYPART_SIBL
(5,8),(5,29),0.0149271 # DEPENDENCYPART_SIBL
(5,9),(5,10),-0.0169002 # DEPENDENCYPART_SIBL
(5,9),(5,11),-0.0490916 # DEPENDENCYPART_SIBL
(5,9),(5,12),-0.0342493 # DEPENDENCYPART_SIBL
(5,9),(5,13),-0.0539575 # DEPENDENCYPART_SIBL
(5,9),(5,14),-0.0123849 # DEPENDENCYPART_SIBL
(5,9),(5,16),-0.0331092 # DEPENDENCYPART_SIBL
(5,9),(5,17),-0.00417252 # DEPENDENCYPART_SIBL
(5,9),(5,18),-0.0344256 # DEPENDENCYPART_SIBL
(5,9),(5,24),-0.0494285 # DEPENDENCYPART_SIBL
(5,9),(5,25),-0.0362445 # DEPENDENCYPART_SIBL
(5,9),(5,26),-0.0586958 # DEPENDENCYPART_SIBL
(5,9),(5,28),-0.0489982 # DEPENDENCYPART_SIBL
(5,9),(5,29),-0.00427654 # DEPENDENCYPART_SIBL
(5,10),(5,11),-0.0356966 # DEPENDENCYPART_SIBL
(5,10),(5,12),-0.0600045 # DEPENDENCYPART_SIBL
(5,10),(5,13),-0.0478663 # DEPENDENCYPART_SIBL
(5,10),(5,14),0.0229479 # DEPENDENCYPART_SIBL
(5,10),(5,16),-0.0217249 # DEPENDENCYPART_SIBL
(5,10),(5,17),0.0743332 # DEPENDENCYPART_SIBL
(5,10),(5,18),-0.0684517 # DEPENDENCYPART_SIBL
(5,10),(5,24),-0.0329188 # DEPENDENCYPART_SIBL
(5,10),(5,25),-0.0255744 # DEPENDENCYPART_SIBL
(5,10),(5,26),0.00910123 # DEPENDENCYPART_SIBL
(5,10),(5,28),-0.0352844 # DEPENDENCYPART_SIBL
(5,10),(5,29),0.0176585 # DEPENDENCYPART_SIBL
(5,11),(5,12),-0.00579156 # DEPENDENCYPART_SIBL
(5,11),(5,13),-0.0259604 # DEPENDENCYPART_SIBL
(5,11),(5,14),-0.0166807 # DEPENDENCYPART_SIBL
(5,11),(5,16),-0.0169399 # DEPENDENCYPART_SIBL
(5,11),(5,17),0.0294733 # DEPENDENCYPART_SIBL
(5,11),(5,18),0.00602864 # DEPENDENCYPART_SIBL
(5,11),(5,24),-0.0569225 # DEPENDENCYPART_SIBL
(5,11),(5,25),-0.0120156 # DEPENDENCYPART_SIBL
(5,11),(5,26),-0.0107393 # DEPENDENCYPART_SIBL
(5,11),(5,28),-0.0551784 # DEPENDENCYPART_SIBL
(5,11),(5,29),0.0598015 # DEPENDENCYPART_SIBL
(5,12),(5,13),0.00601353 # DEPENDENCYPART_SIBL
(5,12),(5,14),0.0338115 # DEPENDENCYPART_SIBL
(5,12),(5,16),0.018498 # DEPENDENCYPART_SIBL
(5,12),(5,17),0.0928491 # DEPENDENCYPART_SIBL
(5,12),(5,18),-0.0475103 # DEPENDENCYPART_SIBL
(5,12),(5,24),-0.00472842 # DEPENDENCYPART_SIBL
(5,12),(5,25),0.00411863 # DEPENDENCYPART_SIBL
(5,12),(5,26),-0.014593 # DEPENDENCYPART_SIBL
(5,12),(5,28),0.00564683 # DEPENDENCYPART_SIBL
(5,12),(5,29),0.037672 # DEPENDENCYPART_SIBL
(5,13),(5,14),0.0225883 # DEPENDENCYPART_SIBL
(5,13),(5,16),0.00397787 # DEPENDENCYPART_SIBL
(5,13),(5,17),0.0711338 # DEPENDENCYPART_SIBL
(5,13),(5,18),-0.00666176 # DEPENDENCYPART_SIBL
(5,13),(5,24),-0.0226048 # DEPENDENCYPART_SIBL
(5,13),(5,25),-0.0213073 # DEPENDENCYPART_SIBL
(5,13),(5,26),-0.0151441 # DEPENDENCYPART_SIBL
(5,13),(5,28),-0.0212046 # DEPENDENCYPART_SIBL
(5,13),(5,29),-0.0365444 # DEPENDENCYPART_SIBL
(5,14),(5,16),-0.00857041 # DEPENDENCYPART_SIBL
(5,14),(5,17),0.0202291 # DEPENDENCYPART_SIBL
(5,14),(5,18),-0.0655834 # DEPENDENCYPART_SIBL
(5,14),(5,24),-0.0206879 # DEPENDENCYPART_SIBL
(5,14),(5,25),-0.0170006 # DEPENDENCYPART_SIBL
(5,14),(5,26),0.0111863 # DEPENDENCYPART_SIBL
(5,14),(5,28),-0.0230535 # DEPENDENCYPART_SIBL
(5,14),(5,29),-0.00336949 # DEPENDENCYPART_SIBL
(5,16),(5,17),0.0496011 # DEPENDENCYPART_SIBL
(5,16),(5,18),0.0315482 # DEPENDENCYPART_SIBL
(5,16),(5,24),-0.0281015 # DEPENDENCYPART_SIBL
(5,16),(5,25),0.000142866 # DEPENDENCYPART_SIBL
(5,16),(5,26),-0.00115991 # DEPENDENCYPART_SIBL
(5,16),(5,28),-0.0263574 # DEPENDENCYPART_SIBL
(5,16),(5,29),0.0670024 # DEPENDENCYPART_SIBL
(5,17),(5,18),0.0400912 # DEPENDENCYPART_SIBL
(5,17),(5,24),-0.00595484 # DEPENDENCYPART_SIBL
(5,17),(5,25),0.0232924 # DEPENDENCYPART_SIBL
(5,17),(5,26),0.00733877 # DEPENDENCYPART_SIBL
(5,17),(5,28),0.00133981 # DEPENDENCYPART_SIBL
(5,17),(5,29),0.0230812 # DEPENDENCYPART_SIBL
(5,18),(5,24),-0.0421209 # DEPENDENCYPART_SIBL
(5,18),(5,25),-0.0591085 # DEPENDENCYPART_SIBL
(5,18),(5,26),-0.0323394 # DEPENDENCYPART_SIBL
(5,18),(5,28),-0.0317963 # DEPENDENCYPART_SIBL
(5,18),(5,29),0.027403 # DEPENDENCYPART_SIBL
(5,24),(5,25),-0.0181148 # DEPENDENCYPART_SIBL
(5,24),(5,26),-0.0158612 # DEPENDENCYPART_SIBL
(5,24),(5,28),-0.051498 # DEPENDENCYPART_SIBL
(5,24),(5,29),0.0416603 # DEPENDENCYPART_SIBL
(5,25),(5,26),-0.0187218 # DEPENDENCYPART_SIBL
(5,25),(5,28),-0.00435381 # DEPENDENCYPART_SIBL
(5,25),(5,29),-0.00686072 # DEPENDENCYPART_SIBL
(5,26),(5,28),-0.0491846 # DEPENDENCYPART_SIBL
(5,26),(5,29),-0.00457484 # DEPENDENCYPART_SIBL
(5,28),(5,29),0.0567588 # DEPENDENCYPART_SIBL
(6,1),(6,2),-0.00972652 # DEPENDENCYPART_SIBL
(6,1),(6,3),-0.0162427 # DEPENDENCYPART_SIBL
(6,1),(6,4),0.0323669 # DEPENDENCYPART_SIBL
(6,1),(6,5),-0.0147027 # DEPENDENCYPART_SIBL
(6,1),(6,7),0.019817 # DEPENDENCYPART_SIBL
(6,1),(6,8),0.548214 # DEPENDENCYPART_SIBL
(6,1),(6,9),-0.0250877 # DEPENDENCYPART_SIBL
(6,1),(6,10),0.0663546 # DEPENDENCYPART_SIBL
(6,1),(6,11),0.00497536 # DEPENDENCYPART_SIBL
(6,1),(6,12),0.0352811 # DEPENDENCYPART_SIBL
(6,1),(6,16),-0.00425704 # DEPENDENCYPART_SIBL
(6,1),(6,18),0.0412014 # DEPENDENCYPART_SIBL
(6,1),(6,29),0.0625964 # DEPENDENCYPART_SIBL
(6,2),(6,3),-0.0167887 # DEPENDENCYPART_SIBL
(6,2),(6,4),-0.0104326 # DEPENDENCYPART_SIBL
(6,2),(6,5),0.0520531 # DEPENDENCYPART_SIBL
(6,2),(6,7),-0.0322434 # DEPENDENCYPART_SIBL
(6,2),(6,8),-0.025314 # DEPENDENCYPART_SIBL
(6,2),(6,9),0.122017 # DEPENDENCYPART_SIBL
(6,2),(6,10),-0.107747 # DEPENDENCYPART_SIBL
(6,2),(6,11),-0.084326 # DEPENDENCYPART_SIBL
(6,2),(6,12),-0.0503029 # DEPENDENCYPART_SIBL
(6,2),(6,16),-0.0786773 # DEPENDENCYPART_SIBL
(6,2),(6,18),-0.131187 # DEPENDENCYPART_SIBL
(6,2),(6,29),-0.113674 # DEPENDENCYPART_SIBL
(6,3),(6,4),0.00850371 # DEPENDENCYPART_SIBL
(6,3),(6,5),0.0199217 # DEPENDENCYPART_SIBL
(6,3),(6,7),0.0199324 # DEPENDENCYPART_SIBL
(6,3),(6,8),-0.00903448 # DEPENDENCYPART_SIBL
(6,3),(6,9),0.00503467 # DEPENDENCYPART_SIBL
(6,3),(6,10),0.0107886 # DEPENDENCYPART_SIBL
(6,3),(6,11),-0.00692636 # DEPENDENCYPART_SIBL
(6,3),(6,12),-0.0512375 # DEPENDENCYPART_SIBL
(6,3),(6,16),-0.0162492 # DEPENDENCYPART_SIBL
(6,3),(6,18),-0.0535538 # DEPENDENCYPART_SIBL
(6,3),(6,29),0.00740401 # DEPENDENCYPART_SIBL
(6,4),(6,5),-0.000907063 # DEPENDENCYPART_SIBL
(6,4),(6,7),-0.00967535 # DEPENDENCYPART_SIBL
(6,4),(6,8),-0.0376833 # DEPENDENCYPART_SIBL
(6,4),(6,9),-0.0201673 # DEPENDENCYPART_SIBL
(6,4),(6,10),-0.00221338 # DEPENDENCYPART_SIBL
(6,4),(6,11),-0.0118034 # DEPENDENCYPART_SIBL
(6,4),(6,12),-0.0216303 # DEPENDENCYPART_SIBL
(6,4),(6,16),-0.0123882 # DEPENDENCYPART_SIBL
(6,4),(6,18),-0.0269965 # DEPENDENCYPART_SIBL
(6,4),(6,29),0.0428789 # DEPENDENCYPART_SIBL
(6,5),(6,7),-0.0283106 # DEPENDENCYPART_SIBL
(6,5),(6,8),-0.00158079 # DEPENDENCYPART_SIBL
(6,5),(6,9),-0.0139723 # DEPENDENCYPART_SIBL
(6,5),(6,10),0.00720238 # DEPENDENCYPART_SIBL
(6,5),(6,11),-0.0428157 # DEPENDENCYPART_SIBL
(6,5),(6,12),-0.0370395 # DEPENDENCYPART_SIBL
(6,5),(6,16),-0.0451841 # DEPENDENCYPART_SIBL
(6,5),(6,18),-0.0216042 # DEPENDENCYPART_SIBL
(6,5),(6,29),0.0137511 # DEPENDENCYPART_SIBL
(6,7),(6,8),0.0518656 # DEPENDENCYPART_SIBL
(6,7),(6,9),0.0390822 # DEPENDENCYPART_SIBL
(6,7),(6,10),0.0153676 # DEPENDENCYPART_SIBL
(6,7),(6,11),0.0261821 # DEPENDENCYPART_SIBL
(6,7),(6,12),0.0460557 # DEPENDENCYPART_SIBL
(6,7),(6,16),0.0102654 # DEPENDENCYPART_SIBL
(6,7),(6,18),0.0702606 # DEPENDENCYPART_SIBL
(6,7),(6,29),0.0741899 # DEPENDENCYPART_SIBL
(6,8),(6,9),0.00304613 # DEPENDENCYPART_SIBL
(6,8),(6,10),0.017814 # DEPENDENCYPART_SIBL
(6,8),(6,11),0.0253217 # DEPENDENCYPART_SIBL
(6,8),(6,12),0.0414466 # DEPENDENCYPART_SIBL
(6,8),(6,16),0.0270592 # DEPENDENCYPART_SIBL
(6,8),(6,18),0.0613917 # DEPENDENCYPART_SIBL
(6,8),(6,29),-0.000154675 # DEPENDENCYPART_SIBL
(6,9),(6,10),-0.0120827 # DEPENDENCYPART_SIBL
(6,9),(6,11),-0.0199916 # DEPENDENCYPART_SIBL
(6,9),(6,12),0.0357613 # DEPENDENCYPART_SIBL
(6,9),(6,16),-0.0202262 # DEPENDENCYPART_SIBL
(6,9),(6,18),0.0312048 # DEPENDENCYPART_SIBL
(6,9),(6,29),0.071972 # DEPENDENCYPART_SIBL
(6,10),(6,11),-0.0349723 # DEPENDENCYPART_SIBL
(6,10),(6,12),-0.0195614 # DEPENDENCYPART_SIBL
(6,10),(6,16),-0.0372176 # DEPENDENCYPART_SIBL
(6,10),(6,18),-0.0323961 # DEPENDENCYPART_SIBL
(6,10),(6,29),0.0290907 # DEPENDENCYPART_SIBL
(6,11),(6,12),0.0380932 # DEPENDENCYPART_SIBL
(6,11),(6,16),-0.0369259 # DEPENDENCYPART_SIBL
(6,11),(6,18),0.0380952 # DEPENDENCYPART_SIBL
(6,11),(6,29),0.0476334 # DEPENDENCYPART_SIBL
(6,12),(6,16),0.0705428 # DEPENDENCYPART_SIBL
(6,12),(6,18),0.0884366 # DEPENDENCYPART_SIBL
(6,12),(6,29),0.151599 # DEPENDENCYPART_SIBL
(6,16),(6,18),0.0470434 # DEPENDENCYPART_SIBL
(6,16),(6,29),0.0401509 # DEPENDENCYPART_SIBL
(6,18),(6,29),0.145939 # DEPENDENCYPART_SIBL
(7,6),(7,8),-0.0230644 # DEPENDENCYPART_SIBL
(8,6),(8,7),0.0461696 # DEPENDENCYPART_SIBL
(8,6),(8,9),-0.0236256 # DEPENDENCYPART_SIBL
(8,7),(8,9),0.0442041 # DEPENDENCYPART_SIBL
(9,1),(9,2),0.00592103 # DEPENDENCYPART_SIBL
(9,1),(9,3),-0.0168265 # DEPENDENCYPART_SIBL
(9,1),(9,4),0.0571573 # DEPENDENCYPART_SIBL
(9,1),(9,5),0.0111656 # DEPENDENCYPART_SIBL
(9,1),(9,6),0.0173532 # DEPENDENCYPART_SIBL
(9,1),(9,7),0.0328356 # DEPENDENCYPART_SIBL
(9,1),(9,8),0.461714 # DEPENDENCYPART_SIBL
(9,1),(9,10),0.0305237 # DEPENDENCYPART_SIBL
(9,1),(9,11),0.0414776 # DEPENDENCYPART_SIBL
(9,1),(9,12),-0.043544 # DEPENDENCYPART_SIBL
(9,1),(9,13),-0.00207952 # DEPENDENCYPART_SIBL
(9,1),(9,14),-0.0171671 # DEPENDENCYPART_SIBL
(9,1),(9,15),0.0465823 # DEPENDENCYPART_SIBL
(9,1),(9,16),0.00680871 # DEPENDENCYPART_SIBL
(9,1),(9,17),-0.020256 # DEPENDENCYPART_SIBL
(9,1),(9,18),0.00932793 # DEPENDENCYPART_SIBL
(9,1),(9,20),0.0450796 # DEPENDENCYPART_SIBL
(9,1),(9,21),0.043526 # DEPENDENCYPART_SIBL
(9,1),(9,22),0.0436896 # DEPENDENCYPART_SIBL
(9,1),(9,23),0.0476618 # DEPENDENCYPART_SIBL
(9,1),(9,24),0.00955695 # DEPENDENCYPART_SIBL
(9,1),(9,25),-0.0212391 # DEPENDENCYPART_SIBL
(9,1),(9,26),-0.0886317 # DEPENDENCYPART_SIBL
(9,1),(9,28),0.0150834 # DEPENDENCYPART_SIBL
(9,1),(9,29),0.141738 # DEPENDENCYPART_SIBL
(9,2),(9,3),-0.0746668 # DEPENDENCYPART_SIBL
(9,2),(9,4),-0.0792822 # DEPENDENCYPART_SIBL
(9,2),(9,5),0.0130756 # DEPENDENCYPART_SIBL
(9,2),(9,6),-0.000686821 # DEPENDENCYPART_SIBL
(9,2),(9,7),-0.0507924 # DEPENDENCYPART_SIBL
(9,2),(9,8),-0.0086863 # DEPENDENCYPART_SIBL
(9,2),(9,10),-0.135512 # DEPENDENCYPART_SIBL
(9,2),(9,11),-0.0816213 # DEPENDENCYPART_SIBL
(9,2),(9,12),-0.0727999 # DEPENDENCYPART_SIBL
(9,2),(9,13),-0.0980972 # DEPENDENCYPART_SIBL
(9,2),(9,14),-0.139725 # DEPENDENCYPART_SIBL
(9,2),(9,15),-0.151067 # DEPENDENCYPART_SIBL
(9,2),(9,16),-0.0917094 # DEPENDENCYPART_SIBL
(9,2),(9,17),-0.0823745 # DEPENDENCYPART_SIBL
(9,2),(9,18),-0.125564 # DEPENDENCYPART_SIBL
(9,2),(9,20),-0.160034 # DEPENDENCYPART_SIBL
(9,2),(9,21),-0.158053 # DEPENDENCYPART_SIBL
(9,2),(9,22),-0.150851 # DEPENDENCYPART_SIBL
(9,2),(9,23),-0.164408 # DEPENDENCYPART_SIBL
(9,2),(9,24),-0.0960493 # DEPENDENCYPART_SIBL
(9,2),(9,25),-0.0469643 # DEPENDENCYPART_SIBL
(9,2),(9,26),0.0739628 # DEPENDENCYPART_SIBL
(9,2),(9,28),-0.0983091 # DEPENDENCYPART_SIBL
(9,2),(9,29),-0.0887201 # DEPENDENCYPART_SIBL
(9,3),(9,4),-0.0710791 # DEPENDENCYPART_SIBL
(9,3),(9,5),-0.00563833 # DEPENDENCYPART_SIBL
(9,3),(9,6),-0.00868392 # DEPENDENCYPART_SIBL
(9,3),(9,7),-0.0279271 # DEPENDENCYPART_SIBL
(9,3),(9,8),-0.0201532 # DEPENDENCYPART_SIBL
(9,3),(9,10),0.0339567 # DEPENDENCYPART_SIBL
(9,3),(9,11),0.0164318 # DEPENDENCYPART_SIBL
(9,3),(9,12),-0.0370472 # DEPENDENCYPART_SIBL
(9,3),(9,13),-0.0209137 # DEPENDENCYPART_SIBL
(9,3),(9,14),0.00213413 # DEPENDENCYPART_SIBL
(9,3),(9,15),0.0037463 # DEPENDENCYPART_SIBL
(9,3),(9,16),-0.0133753 # DEPENDENCYPART_SIBL
(9,3),(9,17),0.025657 # DEPENDENCYPART_SIBL
(9,3),(9,18),-0.0209332 # DEPENDENCYPART_SIBL
(9,3),(9,20),-0.0176589 # DEPENDENCYPART_SIBL
(9,3),(9,21),-0.00293171 # DEPENDENCYPART_SIBL
(9,3),(9,22),-0.0046376 # DEPENDENCYPART_SIBL
(9,3),(9,23),-0.0010408 # DEPENDENCYPART_SIBL
(9,3),(9,24),-0.0135654 # DEPENDENCYPART_SIBL
(9,3),(9,25),-0.012861 # DEPENDENCYPART_SIBL
(9,3),(9,26),0.0128493 # DEPENDENCYPART_SIBL
(9,3),(9,28),-0.009058 # DEPENDENCYPART_SIBL
(9,3),(9,29),0.013081 # DEPENDENCYPART_SIBL
(9,4),(9,5),-0.0336611 # DEPENDENCYPART_SIBL
(9,4),(9,6),-0.0163732 # DEPENDENCYPART_SIBL
(9,4),(9,7),0.0227948 # DEPENDENCYPART_SIBL
(9,4),(9,8),0.0385243 # DEPENDENCYPART_SIBL
(9,4),(9,10),-0.0892213 # DEPENDENCYPART_SIBL
(9,4),(9,11),-0.0670384 # DEPENDENCYPART_SIBL
(9,4),(9,12),-0.142821 # DEPENDENCYPART_SIBL
(9,4),(9,13),-0.13833 # DEPENDENCYPART_SIBL
(9,4),(9,14),-0.111253 # DEPENDENCYPART_SIBL
(9,4),(9,15),0.020854 # DEPENDENCYPART_SIBL
(9,4),(9,16),-0.0855257 # DEPENDENCYPART_SIBL
(9,4),(9,17),-0.0684143 # DEPENDENCYPART_SIBL
(9,4),(9,18),-0.119423 # DEPENDENCYPART_SIBL
(9,4),(9,20),0.019844 # DEPENDENCYPART_SIBL
(9,4),(9,21),0.0180442 # DEPENDENCYPART_SIBL
(9,4),(9,22),0.0200288 # DEPENDENCYPART_SIBL
(9,4),(9,23),0.0225208 # DEPENDENCYPART_SIBL
(9,4),(9,24),-0.0852649 # DEPENDENCYPART_SIBL
(9,4),(9,25),-0.126711 # DEPENDENCYPART_SIBL
(9,4),(9,26),-0.140609 # DEPENDENCYPART_SIBL
(9,4),(9,28),-0.0828202 # DEPENDENCYPART_SIBL
(9,4),(9,29),-0.0178988 # DEPENDENCYPART_SIBL
(9,5),(9,6),0.00155928 # DEPENDENCYPART_SIBL
(9,5),(9,7),0.022325 # DEPENDENCYPART_SIBL
(9,5),(9,8),-0.0379691 # DEPENDENCYPART_SIBL
(9,5),(9,10),0.0064305 # DEPENDENCYPART_SIBL
(9,5),(9,11),-0.0124913 # DEPENDENCYPART_SIBL
(9,5),(9,12),-0.0805704 # DEPENDENCYPART_SIBL
(9,5),(9,13),-0.00537524 # DEPENDENCYPART_SIBL
(9,5),(9,14),-0.00763199 # DEPENDENCYPART_SIBL
(9,5),(9,15),0.0220066 # DEPENDENCYPART_SIBL
(9,5),(9,16),-0.0353514 # DEPENDENCYPART_SIBL
(9,5),(9,17),-0.0193904 # DEPENDENCYPART_SIBL
(9,5),(9,18),-0.023892 # DEPENDENCYPART_SIBL
(9,5),(9,20),0.0211507 # DEPENDENCYPART_SIBL
(9,5),(9,21),0.0191524 # DEPENDENCYPART_SIBL
(9,5),(9,22),0.020578 # DEPENDENCYPART_SIBL
(9,5),(9,23),0.0236677 # DEPENDENCYPART_SIBL
(9,5),(9,24),-0.0339668 # DEPENDENCYPART_SIBL
(9,5),(9,25),-0.00406674 # DEPENDENCYPART_SIBL
(9,5),(9,26),-0.0365923 # DEPENDENCYPART_SIBL
(9,5),(9,28),-0.0315207 # DEPENDENCYPART_SIBL
(9,5),(9,29),0.0355049 # DEPENDENCYPART_SIBL
(9,6),(9,7),-0.0212982 # DEPENDENCYPART_SIBL
(9,6),(9,8),-0.019506 # DEPENDENCYPART_SIBL
(9,6),(9,10),-0.0285242 # DEPENDENCYPART_SIBL
(9,6),(9,11),-0.00364478 # DEPENDENCYPART_SIBL
(9,6),(9,12),-0.063406 # DEPENDENCYPART_SIBL
(9,6),(9,13),-0.0188667 # DEPENDENCYPART_SIBL
(9,6),(9,14),-0.0451701 # DEPENDENCYPART_SIBL
(9,6),(9,15),-0.0313645 # DEPENDENCYPART_SIBL
(9,6),(9,16),-0.0280317 # DEPENDENCYPART_SIBL
(9,6),(9,17),-0.0503208 # DEPENDENCYPART_SIBL
(9,6),(9,18),-0.0655273 # DEPENDENCYPART_SIBL
(9,6),(9,20),-0.0322134 # DEPENDENCYPART_SIBL
(9,6),(9,21),-0.0341747 # DEPENDENCYPART_SIBL
(9,6),(9,22),-0.0321794 # DEPENDENCYPART_SIBL
(9,6),(9,23),-0.0296992 # DEPENDENCYPART_SIBL
(9,6),(9,24),-0.0251538 # DEPENDENCYPART_SIBL
(9,6),(9,25),-0.0186408 # DEPENDENCYPART_SIBL
(9,6),(9,26),-0.0526151 # DEPENDENCYPART_SIBL
(9,6),(9,28),-0.0227113 # DEPENDENCYPART_SIBL
(9,6),(9,29),-0.00649763 # DEPENDENCYPART_SIBL
(9,7),(9,8),0.0888913 # DEPENDENCYPART_SIBL
(9,7),(9,10),-0.008803 # DEPENDENCYPART_SIBL
(9,7),(9,11),0.0261814 # DEPENDENCYPART_SIBL
(9,7),(9,12),0.000471172 # DEPENDENCYPART_SIBL
(9,7),(9,13),0.0139471 # DEPENDENCYPART_SIBL
(9,7),(9,14),-0.0355134 # DEPENDENCYPART_SIBL
(9,7),(9,15),9.33449e-06 # DEPENDENCYPART_SIBL
(9,7),(9,16),0.0102757 # DEPENDENCYPART_SIBL
