# _root_ At Shearson Lehman , executives created potential new commercials Friday night and throughout the weekend , then had to regroup yesterday afternoon .
#goldHeads=6,3,1,6,6,0,9,9,6,11,6,11,12,15,13,6,18,6,18,19,22,20,6,
#predictedHeads=6,3,1,6,6,0,9,9,6,11,6,6,18,15,13,18,18,12,18,19,22,20,6,
(5,8),(5,11),-0.0104554 # DEPENDENCYPART_SIBL
(5,8),(5,12),-0.0151828 # DEPENDENCYPART_SIBL
(5,8),(5,13),0.0235959 # DEPENDENCYPART_SIBL
(5,8),(5,16),-0.00522921 # DEPENDENCYPART_SIBL
(5,8),(5,18),-0.0204443 # DEPENDENCYPART_SIBL
(5,8),(5,23),0.0468135 # DEPENDENCYPART_SIBL
(5,9),(5,10),-0.00872227 # DEPENDENCYPART_SIBL
(5,9),(5,11),-0.029119 # DEPENDENCYPART_SIBL
(5,9),(5,12),-0.0262117 # DEPENDENCYPART_SIBL
(5,9),(5,13),0.0202025 # DEPENDENCYPART_SIBL
(5,9),(5,16),-0.0068326 # DEPENDENCYPART_SIBL
(5,9),(5,18),-0.0202541 # DEPENDENCYPART_SIBL
(5,9),(5,23),0.0393622 # DEPENDENCYPART_SIBL
(5,10),(5,11),-0.0274962 # DEPENDENCYPART_SIBL
(5,10),(5,12),-0.0220552 # DEPENDENCYPART_SIBL
(5,10),(5,13),0.0256069 # DEPENDENCYPART_SIBL
(5,10),(5,16),0.00782199 # DEPENDENCYPART_SIBL
(5,10),(5,18),0.00261516 # DEPENDENCYPART_SIBL
(5,10),(5,23),0.0522051 # DEPENDENCYPART_SIBL
(5,11),(5,12),-0.0342773 # DEPENDENCYPART_SIBL
(5,11),(5,13),0.00705146 # DEPENDENCYPART_SIBL
(5,11),(5,16),-0.0127433 # DEPENDENCYPART_SIBL
(5,11),(5,18),-0.00915613 # DEPENDENCYPART_SIBL
(5,11),(5,23),0.0727669 # DEPENDENCYPART_SIBL
(5,12),(5,13),-0.0495527 # DEPENDENCYPART_SIBL
(5,12),(5,16),-0.0270506 # DEPENDENCYPART_SIBL
(5,12),(5,18),-0.0167544 # DEPENDENCYPART_SIBL
(5,12),(5,23),-0.00565228 # DEPENDENCYPART_SIBL
(5,13),(5,16),-0.00259495 # DEPENDENCYPART_SIBL
(5,13),(5,18),-0.00710633 # DEPENDENCYPART_SIBL
(5,13),(5,23),0.0661986 # DEPENDENCYPART_SIBL
(5,16),(5,18),0.0223592 # DEPENDENCYPART_SIBL
(5,16),(5,23),-0.00735385 # DEPENDENCYPART_SIBL
(5,18),(5,23),0.0581562 # DEPENDENCYPART_SIBL
(6,1),(6,2),0.00674088 # DEPENDENCYPART_SIBL
(6,1),(6,3),0.0127676 # DEPENDENCYPART_SIBL
(6,1),(6,4),0.0323093 # DEPENDENCYPART_SIBL
(6,1),(6,5),0.00612316 # DEPENDENCYPART_SIBL
(6,1),(6,7),0.0132466 # DEPENDENCYPART_SIBL
(6,1),(6,8),0.0071127 # DEPENDENCYPART_SIBL
(6,1),(6,9),0.0606781 # DEPENDENCYPART_SIBL
(6,1),(6,10),-0.0195576 # DEPENDENCYPART_SIBL
(6,1),(6,11),0.0232339 # DEPENDENCYPART_SIBL
(6,1),(6,12),0.0105082 # DEPENDENCYPART_SIBL
(6,1),(6,13),0.00176024 # DEPENDENCYPART_SIBL
(6,1),(6,15),-0.00653147 # DEPENDENCYPART_SIBL
(6,1),(6,16),0.0316909 # DEPENDENCYPART_SIBL
(6,1),(6,17),0.0249793 # DEPENDENCYPART_SIBL
(6,1),(6,18),0.081084 # DEPENDENCYPART_SIBL
(6,1),(6,19),-0.00896136 # DEPENDENCYPART_SIBL
(6,1),(6,21),-0.0468934 # DEPENDENCYPART_SIBL
(6,1),(6,22),-0.0142077 # DEPENDENCYPART_SIBL
(6,1),(6,23),0.0378887 # DEPENDENCYPART_SIBL
(6,2),(6,3),-0.0934558 # DEPENDENCYPART_SIBL
(6,2),(6,4),-0.0407013 # DEPENDENCYPART_SIBL
(6,2),(6,5),-0.0829882 # DEPENDENCYPART_SIBL
(6,2),(6,7),-0.024639 # DEPENDENCYPART_SIBL
(6,2),(6,8),-0.0320458 # DEPENDENCYPART_SIBL
(6,2),(6,9),0.0125714 # DEPENDENCYPART_SIBL
(6,2),(6,10),0.0172458 # DEPENDENCYPART_SIBL
(6,2),(6,11),0.045433 # DEPENDENCYPART_SIBL
(6,2),(6,12),0.0135231 # DEPENDENCYPART_SIBL
(6,2),(6,13),0.00330517 # DEPENDENCYPART_SIBL
(6,2),(6,15),0.00139477 # DEPENDENCYPART_SIBL
(6,2),(6,16),0.019768 # DEPENDENCYPART_SIBL
(6,2),(6,17),0.0501547 # DEPENDENCYPART_SIBL
(6,2),(6,18),-0.00117551 # DEPENDENCYPART_SIBL
(6,2),(6,19),0.0211138 # DEPENDENCYPART_SIBL
(6,2),(6,21),0.0366639 # DEPENDENCYPART_SIBL
(6,2),(6,22),0.00802583 # DEPENDENCYPART_SIBL
(6,2),(6,23),0.0222545 # DEPENDENCYPART_SIBL
(6,3),(6,4),-0.0454081 # DEPENDENCYPART_SIBL
(6,3),(6,5),-0.0844688 # DEPENDENCYPART_SIBL
(6,3),(6,7),-0.0496614 # DEPENDENCYPART_SIBL
(6,3),(6,8),-0.0570682 # DEPENDENCYPART_SIBL
(6,3),(6,9),-0.00958205 # DEPENDENCYPART_SIBL
(6,3),(6,10),0.00445847 # DEPENDENCYPART_SIBL
(6,3),(6,11),0.0255897 # DEPENDENCYPART_SIBL
(6,3),(6,12),-0.0209088 # DEPENDENCYPART_SIBL
(6,3),(6,13),-0.0162896 # DEPENDENCYPART_SIBL
(6,3),(6,15),-0.0184485 # DEPENDENCYPART_SIBL
(6,3),(6,16),-0.00667963 # DEPENDENCYPART_SIBL
(6,3),(6,17),0.0231517 # DEPENDENCYPART_SIBL
(6,3),(6,18),-0.0171096 # DEPENDENCYPART_SIBL
(6,3),(6,19),0.000187687 # DEPENDENCYPART_SIBL
(6,3),(6,21),0.0168206 # DEPENDENCYPART_SIBL
(6,3),(6,22),-0.0118174 # DEPENDENCYPART_SIBL
(6,3),(6,23),-0.0245633 # DEPENDENCYPART_SIBL
(6,4),(6,5),0.0288275 # DEPENDENCYPART_SIBL
(6,4),(6,7),-0.0620407 # DEPENDENCYPART_SIBL
(6,4),(6,8),-0.0746113 # DEPENDENCYPART_SIBL
(6,4),(6,9),-0.00707568 # DEPENDENCYPART_SIBL
(6,4),(6,10),-0.0653675 # DEPENDENCYPART_SIBL
(6,4),(6,11),0.0154029 # DEPENDENCYPART_SIBL
(6,4),(6,12),-0.0848182 # DEPENDENCYPART_SIBL
(6,4),(6,13),-0.0255893 # DEPENDENCYPART_SIBL
(6,4),(6,15),-0.0275433 # DEPENDENCYPART_SIBL
(6,4),(6,16),0.0230501 # DEPENDENCYPART_SIBL
(6,4),(6,17),-0.0100011 # DEPENDENCYPART_SIBL
(6,4),(6,18),-0.0315515 # DEPENDENCYPART_SIBL
(6,4),(6,19),-0.067818 # DEPENDENCYPART_SIBL
(6,4),(6,21),-0.0553857 # DEPENDENCYPART_SIBL
(6,4),(6,22),-0.0360305 # DEPENDENCYPART_SIBL
(6,4),(6,23),0.0063523 # DEPENDENCYPART_SIBL
(6,5),(6,7),-0.0169223 # DEPENDENCYPART_SIBL
(6,5),(6,8),-0.0239823 # DEPENDENCYPART_SIBL
(6,5),(6,9),-0.00102839 # DEPENDENCYPART_SIBL
(6,5),(6,10),-0.0685655 # DEPENDENCYPART_SIBL
(6,5),(6,11),0.0353286 # DEPENDENCYPART_SIBL
(6,5),(6,12),0.0292035 # DEPENDENCYPART_SIBL
(6,5),(6,13),0.00601879 # DEPENDENCYPART_SIBL
(6,5),(6,15),0.0173033 # DEPENDENCYPART_SIBL
(6,5),(6,16),2.48256e-05 # DEPENDENCYPART_SIBL
(6,5),(6,17),0.00631744 # DEPENDENCYPART_SIBL
(6,5),(6,18),0.0182173 # DEPENDENCYPART_SIBL
(6,5),(6,19),-0.0687122 # DEPENDENCYPART_SIBL
(6,5),(6,21),-0.0169326 # DEPENDENCYPART_SIBL
(6,5),(6,22),0.0134242 # DEPENDENCYPART_SIBL
(6,5),(6,23),0.0179003 # DEPENDENCYPART_SIBL
(6,7),(6,8),-0.0606893 # DEPENDENCYPART_SIBL
(6,7),(6,9),-0.0560221 # DEPENDENCYPART_SIBL
(6,7),(6,10),-0.0183285 # DEPENDENCYPART_SIBL
(6,7),(6,11),-0.00257331 # DEPENDENCYPART_SIBL
(6,7),(6,12),0.0351031 # DEPENDENCYPART_SIBL
(6,7),(6,13),-0.0112784 # DEPENDENCYPART_SIBL
(6,7),(6,15),-0.0274793 # DEPENDENCYPART_SIBL
(6,7),(6,16),-0.066236 # DEPENDENCYPART_SIBL
(6,7),(6,17),-0.0141563 # DEPENDENCYPART_SIBL
(6,7),(6,18),-0.0518598 # DEPENDENCYPART_SIBL
(6,7),(6,19),-0.0267023 # DEPENDENCYPART_SIBL
(6,7),(6,21),0.0516753 # DEPENDENCYPART_SIBL
(6,7),(6,22),-0.0225869 # DEPENDENCYPART_SIBL
(6,7),(6,23),0.0154358 # DEPENDENCYPART_SIBL
(6,8),(6,9),-0.0513527 # DEPENDENCYPART_SIBL
(6,8),(6,10),-0.0159155 # DEPENDENCYPART_SIBL
(6,8),(6,11),0.00125852 # DEPENDENCYPART_SIBL
(6,8),(6,12),0.0242747 # DEPENDENCYPART_SIBL
(6,8),(6,13),-0.0216671 # DEPENDENCYPART_SIBL
(6,8),(6,15),-0.0236475 # DEPENDENCYPART_SIBL
(6,8),(6,16),-0.0685343 # DEPENDENCYPART_SIBL
(6,8),(6,17),-0.00777769 # DEPENDENCYPART_SIBL
(6,8),(6,18),-0.044824 # DEPENDENCYPART_SIBL
(6,8),(6,19),0.004867 # DEPENDENCYPART_SIBL
(6,8),(6,21),0.0555072 # DEPENDENCYPART_SIBL
(6,8),(6,22),-0.0187551 # DEPENDENCYPART_SIBL
(6,8),(6,23),0.00813378 # DEPENDENCYPART_SIBL
(6,9),(6,10),0.00394461 # DEPENDENCYPART_SIBL
(6,9),(6,11),-0.0173831 # DEPENDENCYPART_SIBL
(6,9),(6,12),0.05056 # DEPENDENCYPART_SIBL
(6,9),(6,13),0.0147024 # DEPENDENCYPART_SIBL
(6,9),(6,15),-0.0262481 # DEPENDENCYPART_SIBL
(6,9),(6,16),0.00976893 # DEPENDENCYPART_SIBL
(6,9),(6,17),0.0589694 # DEPENDENCYPART_SIBL
(6,9),(6,18),0.00859428 # DEPENDENCYPART_SIBL
(6,9),(6,19),0.0350594 # DEPENDENCYPART_SIBL
(6,9),(6,21),0.0593731 # DEPENDENCYPART_SIBL
(6,9),(6,22),-0.0205629 # DEPENDENCYPART_SIBL
(6,9),(6,23),0.0142533 # DEPENDENCYPART_SIBL
(6,10),(6,11),-0.0523203 # DEPENDENCYPART_SIBL
(6,10),(6,12),-0.0241228 # DEPENDENCYPART_SIBL
(6,10),(6,13),-0.0126094 # DEPENDENCYPART_SIBL
(6,10),(6,15),-0.0434524 # DEPENDENCYPART_SIBL
(6,10),(6,16),-0.0530201 # DEPENDENCYPART_SIBL
(6,10),(6,17),0.00582611 # DEPENDENCYPART_SIBL
(6,10),(6,18),-0.0367264 # DEPENDENCYPART_SIBL
(6,10),(6,19),-0.0131877 # DEPENDENCYPART_SIBL
(6,10),(6,21),0.0117827 # DEPENDENCYPART_SIBL
(6,10),(6,22),-0.0445557 # DEPENDENCYPART_SIBL
(6,10),(6,23),-0.00893278 # DEPENDENCYPART_SIBL
(6,11),(6,12),-0.00263892 # DEPENDENCYPART_SIBL
(6,11),(6,13),0.0187216 # DEPENDENCYPART_SIBL
(6,11),(6,15),-0.0315069 # DEPENDENCYPART_SIBL
(6,11),(6,16),-0.0290456 # DEPENDENCYPART_SIBL
(6,11),(6,17),0.0112896 # DEPENDENCYPART_SIBL
(6,11),(6,18),-0.00153718 # DEPENDENCYPART_SIBL
(6,11),(6,19),-0.0372474 # DEPENDENCYPART_SIBL
(6,11),(6,21),0.0342078 # DEPENDENCYPART_SIBL
(6,11),(6,22),-0.0155644 # DEPENDENCYPART_SIBL
(6,11),(6,23),0.0482065 # DEPENDENCYPART_SIBL
(6,12),(6,13),-0.0615387 # DEPENDENCYPART_SIBL
(6,12),(6,15),-0.0444898 # DEPENDENCYPART_SIBL
(6,12),(6,16),-0.0697277 # DEPENDENCYPART_SIBL
(6,12),(6,17),-0.00308713 # DEPENDENCYPART_SIBL
(6,12),(6,18),-0.0486995 # DEPENDENCYPART_SIBL
(6,12),(6,19),-0.0781202 # DEPENDENCYPART_SIBL
(6,12),(6,21),-0.010125 # DEPENDENCYPART_SIBL
(6,12),(6,22),-0.0383734 # DEPENDENCYPART_SIBL
(6,12),(6,23),0.0110541 # DEPENDENCYPART_SIBL
(6,13),(6,15),-0.0562432 # DEPENDENCYPART_SIBL
(6,13),(6,16),-0.0604738 # DEPENDENCYPART_SIBL
(6,13),(6,17),0.0249016 # DEPENDENCYPART_SIBL
(6,13),(6,18),-0.0293974 # DEPENDENCYPART_SIBL
(6,13),(6,19),-0.0386456 # DEPENDENCYPART_SIBL
(6,13),(6,21),0.0722669 # DEPENDENCYPART_SIBL
(6,13),(6,22),-0.0362637 # DEPENDENCYPART_SIBL
(6,13),(6,23),-0.00539756 # DEPENDENCYPART_SIBL
(6,15),(6,16),-0.0382883 # DEPENDENCYPART_SIBL
(6,15),(6,17),0.00280727 # DEPENDENCYPART_SIBL
(6,15),(6,18),-0.0113282 # DEPENDENCYPART_SIBL
(6,15),(6,19),-0.018394 # DEPENDENCYPART_SIBL
(6,15),(6,21),0.0223462 # DEPENDENCYPART_SIBL
(6,15),(6,22),-0.0300763 # DEPENDENCYPART_SIBL
(6,15),(6,23),0.011026 # DEPENDENCYPART_SIBL
(6,16),(6,17),0.0254587 # DEPENDENCYPART_SIBL
(6,16),(6,18),-0.0206216 # DEPENDENCYPART_SIBL
(6,16),(6,19),-0.0274777 # DEPENDENCYPART_SIBL
(6,16),(6,21),-0.0183185 # DEPENDENCYPART_SIBL
(6,16),(6,22),-0.0396067 # DEPENDENCYPART_SIBL
(6,16),(6,23),-0.0165963 # DEPENDENCYPART_SIBL
(6,17),(6,18),0.0184878 # DEPENDENCYPART_SIBL
(6,17),(6,19),0.0207609 # DEPENDENCYPART_SIBL
(6,17),(6,21),0.0629602 # DEPENDENCYPART_SIBL
(6,17),(6,22),0.00125857 # DEPENDENCYPART_SIBL
(6,17),(6,23),0.062426 # DEPENDENCYPART_SIBL
(6,18),(6,19),-0.0886471 # DEPENDENCYPART_SIBL
(6,18),(6,21),-0.0368889 # DEPENDENCYPART_SIBL
(6,18),(6,22),-0.0840984 # DEPENDENCYPART_SIBL
(6,18),(6,23),-0.0240132 # DEPENDENCYPART_SIBL
(6,19),(6,21),0.0562536 # DEPENDENCYPART_SIBL
(6,19),(6,22),-0.044027 # DEPENDENCYPART_SIBL
(6,19),(6,23),0.00129577 # DEPENDENCYPART_SIBL
(6,21),(6,22),-0.0274285 # DEPENDENCYPART_SIBL
(6,21),(6,23),0.0540979 # DEPENDENCYPART_SIBL
(6,22),(6,23),0.00025305 # DEPENDENCYPART_SIBL
(7,3),(7,5),0.0257473 # DEPENDENCYPART_SIBL
(7,3),(7,6),0.0436634 # DEPENDENCYPART_SIBL
(7,3),(7,8),-0.0600274 # DEPENDENCYPART_SIBL
(7,3),(7,9),-0.000190297 # DEPENDENCYPART_SIBL
(7,3),(7,10),-0.0137297 # DEPENDENCYPART_SIBL
(7,3),(7,11),-0.0128359 # DEPENDENCYPART_SIBL
(7,3),(7,12),0.0420752 # DEPENDENCYPART_SIBL
(7,3),(7,13),-0.0534539 # DEPENDENCYPART_SIBL
(7,5),(7,6),-0.00825379 # DEPENDENCYPART_SIBL
(7,5),(7,8),0.0134662 # DEPENDENCYPART_SIBL
(7,5),(7,9),0.034252 # DEPENDENCYPART_SIBL
(7,5),(7,10),-0.0168184 # DEPENDENCYPART_SIBL
(7,5),(7,11),0.0400463 # DEPENDENCYPART_SIBL
(7,5),(7,12),0.0862235 # DEPENDENCYPART_SIBL
(7,5),(7,13),0.0215747 # DEPENDENCYPART_SIBL
(7,6),(7,8),-0.0181062 # DEPENDENCYPART_SIBL
(7,6),(7,9),0.00180847 # DEPENDENCYPART_SIBL
(7,6),(7,10),0.00668549 # DEPENDENCYPART_SIBL
(7,6),(7,11),-0.0142859 # DEPENDENCYPART_SIBL
(7,6),(7,12),-0.0699578 # DEPENDENCYPART_SIBL
(7,6),(7,13),-0.0141765 # DEPENDENCYPART_SIBL
(7,8),(7,9),-0.0127302 # DEPENDENCYPART_SIBL
(7,8),(7,10),0.0230313 # DEPENDENCYPART_SIBL
(7,8),(7,11),0.00265517 # DEPENDENCYPART_SIBL
(7,8),(7,12),-0.0231453 # DEPENDENCYPART_SIBL
(7,8),(7,13),0.00593912 # DEPENDENCYPART_SIBL
(7,9),(7,10),0.0148917 # DEPENDENCYPART_SIBL
(7,9),(7,11),-0.00663912 # DEPENDENCYPART_SIBL
(7,9),(7,12),0.00922953 # DEPENDENCYPART_SIBL
(7,9),(7,13),0.029081 # DEPENDENCYPART_SIBL
(7,10),(7,11),-0.000228106 # DEPENDENCYPART_SIBL
(7,10),(7,12),0.00619287 # DEPENDENCYPART_SIBL
(7,10),(7,13),0.0159247 # DEPENDENCYPART_SIBL
(7,11),(7,12),-0.0159135 # DEPENDENCYPART_SIBL
(7,11),(7,13),0.0241964 # DEPENDENCYPART_SIBL
(7,12),(7,13),-0.0119783 # DEPENDENCYPART_SIBL
(8,1),(8,3),0.0671795 # DEPENDENCYPART_SIBL
(8,1),(8,4),0.045581 # DEPENDENCYPART_SIBL
(8,1),(8,5),0.0169358 # DEPENDENCYPART_SIBL
(8,1),(8,6),0.0219744 # DEPENDENCYPART_SIBL
(8,1),(8,7),0.0348583 # DEPENDENCYPART_SIBL
(8,1),(8,9),0.0258264 # DEPENDENCYPART_SIBL
(8,1),(8,10),-0.0532479 # DEPENDENCYPART_SIBL
(8,1),(8,11),0.0156828 # DEPENDENCYPART_SIBL
(8,1),(8,12),-0.0497549 # DEPENDENCYPART_SIBL
(8,3),(8,4),0.19623 # DEPENDENCYPART_SIBL
(8,3),(8,5),0.0250068 # DEPENDENCYPART_SIBL
(8,3),(8,6),0.0422294 # DEPENDENCYPART_SIBL
(8,3),(8,7),0.0210652 # DEPENDENCYPART_SIBL
(8,3),(8,9),-0.00726456 # DEPENDENCYPART_SIBL
(8,3),(8,10),-0.0340783 # DEPENDENCYPART_SIBL
(8,3),(8,11),-0.0154563 # DEPENDENCYPART_SIBL
(8,3),(8,12),0.0502224 # DEPENDENCYPART_SIBL
(8,4),(8,5),0.000404463 # DEPENDENCYPART_SIBL
(8,4),(8,6),-0.00398362 # DEPENDENCYPART_SIBL
(8,4),(8,7),0.0190391 # DEPENDENCYPART_SIBL
(8,4),(8,9),-0.0329527 # DEPENDENCYPART_SIBL
(8,4),(8,10),-0.0965515 # DEPENDENCYPART_SIBL
(8,4),(8,11),-0.0747311 # DEPENDENCYPART_SIBL
(8,4),(8,12),-0.273645 # DEPENDENCYPART_SIBL
(8,5),(8,6),-0.00789645 # DEPENDENCYPART_SIBL
(8,5),(8,7),-0.0255362 # DEPENDENCYPART_SIBL
(8,5),(8,9),0.0358082 # DEPENDENCYPART_SIBL
(8,5),(8,10),-0.0225353 # DEPENDENCYPART_SIBL
(8,5),(8,11),0.0460538 # DEPENDENCYPART_SIBL
(8,5),(8,12),0.105787 # DEPENDENCYPART_SIBL
(8,6),(8,7),-0.000533433 # DEPENDENCYPART_SIBL
(8,6),(8,9),0.00275248 # DEPENDENCYPART_SIBL
(8,6),(8,10),0.000356743 # DEPENDENCYPART_SIBL
(8,6),(8,11),-0.00889002 # DEPENDENCYPART_SIBL
(8,6),(8,12),-0.049837 # DEPENDENCYPART_SIBL
(8,7),(8,9),0.0159551 # DEPENDENCYPART_SIBL
(8,7),(8,10),-0.0413389 # DEPENDENCYPART_SIBL
(8,7),(8,11),0.00186221 # DEPENDENCYPART_SIBL
(8,7),(8,12),-0.122286 # DEPENDENCYPART_SIBL
(8,9),(8,10),0.0106976 # DEPENDENCYPART_SIBL
(8,9),(8,11),-0.00724962 # DEPENDENCYPART_SIBL
(8,9),(8,12),0.00534103 # DEPENDENCYPART_SIBL
(8,10),(8,11),-0.0100263 # DEPENDENCYPART_SIBL
(8,10),(8,12),-0.0124992 # DEPENDENCYPART_SIBL
(8,11),(8,12),-0.0193161 # DEPENDENCYPART_SIBL
(9,1),(9,2),0.00818223 # DEPENDENCYPART_SIBL
(9,1),(9,3),0.0148892 # DEPENDENCYPART_SIBL
(9,1),(9,4),0.0375164 # DEPENDENCYPART_SIBL
(9,1),(9,5),-0.0194518 # DEPENDENCYPART_SIBL
(9,1),(9,6),0.00736651 # DEPENDENCYPART_SIBL
(9,1),(9,7),-0.0171183 # DEPENDENCYPART_SIBL
(9,1),(9,8),-0.0248031 # DEPENDENCYPART_SIBL
(9,1),(9,10),0.00478254 # DEPENDENCYPART_SIBL
(9,1),(9,11),0.0503837 # DEPENDENCYPART_SIBL
(9,1),(9,12),-0.0690191 # DEPENDENCYPART_SIBL
(9,1),(9,13),0.00793636 # DEPENDENCYPART_SIBL
(9,1),(9,15),0.040551 # DEPENDENCYPART_SIBL
(9,1),(9,16),5.70748e-05 # DEPENDENCYPART_SIBL
(9,1),(9,17),-0.000844157 # DEPENDENCYPART_SIBL
(9,1),(9,18),0.0127737 # DEPENDENCYPART_SIBL
(9,1),(9,19),-0.0346856 # DEPENDENCYPART_SIBL
(9,1),(9,23),0.0636052 # DEPENDENCYPART_SIBL
(9,2),(9,3),0.050655 # DEPENDENCYPART_SIBL
(9,2),(9,4),0.000940549 # DEPENDENCYPART_SIBL
(9,2),(9,5),0.0021328 # DEPENDENCYPART_SIBL
(9,2),(9,6),0.0245916 # DEPENDENCYPART_SIBL
(9,2),(9,7),-0.00167542 # DEPENDENCYPART_SIBL
(9,2),(9,8),-0.0296678 # DEPENDENCYPART_SIBL
(9,2),(9,10),0.0422516 # DEPENDENCYPART_SIBL
(9,2),(9,11),0.0261375 # DEPENDENCYPART_SIBL
(9,2),(9,12),0.0254456 # DEPENDENCYPART_SIBL
(9,2),(9,13),-0.0783657 # DEPENDENCYPART_SIBL
(9,2),(9,15),0.0108103 # DEPENDENCYPART_SIBL
(9,2),(9,16),0.0578907 # DEPENDENCYPART_SIBL
(9,2),(9,17),-0.0531859 # DEPENDENCYPART_SIBL
(9,2),(9,18),-0.0174294 # DEPENDENCYPART_SIBL
(9,2),(9,19),-0.137529 # DEPENDENCYPART_SIBL
(9,2),(9,23),0.0201514 # DEPENDENCYPART_SIBL
(9,3),(9,4),0.000549938 # DEPENDENCYPART_SIBL
(9,3),(9,5),0.00482801 # DEPENDENCYPART_SIBL
(9,3),(9,6),0.0268439 # DEPENDENCYPART_SIBL
(9,3),(9,7),0.000883957 # DEPENDENCYPART_SIBL
(9,3),(9,8),-0.0271084 # DEPENDENCYPART_SIBL
(9,3),(9,10),0.0504062 # DEPENDENCYPART_SIBL
(9,3),(9,11),0.0269673 # DEPENDENCYPART_SIBL
(9,3),(9,12),0.0119562 # DEPENDENCYPART_SIBL
(9,3),(9,13),-0.0770711 # DEPENDENCYPART_SIBL
(9,3),(9,15),0.0116401 # DEPENDENCYPART_SIBL
(9,3),(9,16),0.0586246 # DEPENDENCYPART_SIBL
(9,3),(9,17),-0.0565818 # DEPENDENCYPART_SIBL
(9,3),(9,18),-0.0148565 # DEPENDENCYPART_SIBL
(9,3),(9,19),-0.13753 # DEPENDENCYPART_SIBL
(9,3),(9,23),0.0033511 # DEPENDENCYPART_SIBL
(9,4),(9,5),0.0582754 # DEPENDENCYPART_SIBL
(9,4),(9,6),0.0599377 # DEPENDENCYPART_SIBL
(9,4),(9,7),0.0426606 # DEPENDENCYPART_SIBL
(9,4),(9,8),0.0156543 # DEPENDENCYPART_SIBL
(9,4),(9,10),0.0173053 # DEPENDENCYPART_SIBL
(9,4),(9,11),0.0262926 # DEPENDENCYPART_SIBL
(9,4),(9,12),-0.0483116 # DEPENDENCYPART_SIBL
(9,4),(9,13),-0.0173673 # DEPENDENCYPART_SIBL
(9,4),(9,15),0.014952 # DEPENDENCYPART_SIBL
(9,4),(9,16),0.043025 # DEPENDENCYPART_SIBL
(9,4),(9,17),-0.0163605 # DEPENDENCYPART_SIBL
(9,4),(9,18),0.0401677 # DEPENDENCYPART_SIBL
(9,4),(9,19),0.00614515 # DEPENDENCYPART_SIBL
(9,4),(9,23),0.144104 # DEPENDENCYPART_SIBL
(9,5),(9,6),0.042729 # DEPENDENCYPART_SIBL
(9,5),(9,7),-0.0244245 # DEPENDENCYPART_SIBL
(9,5),(9,8),-0.0287734 # DEPENDENCYPART_SIBL
(9,5),(9,10),-0.00709751 # DEPENDENCYPART_SIBL
(9,5),(9,11),0.0278269 # DEPENDENCYPART_SIBL
(9,5),(9,12),-0.00157003 # DEPENDENCYPART_SIBL
(9,5),(9,13),-0.0404319 # DEPENDENCYPART_SIBL
(9,5),(9,15),0.0262926 # DEPENDENCYPART_SIBL
(9,5),(9,16),0.0134159 # DEPENDENCYPART_SIBL
(9,5),(9,17),-0.0396587 # DEPENDENCYPART_SIBL
(9,5),(9,18),0.0130311 # DEPENDENCYPART_SIBL
(9,5),(9,19),-0.0630656 # DEPENDENCYPART_SIBL
(9,5),(9,23),0.00953748 # DEPENDENCYPART_SIBL
(9,6),(9,7),0.0242884 # DEPENDENCYPART_SIBL
(9,6),(9,8),0.0158427 # DEPENDENCYPART_SIBL
(9,6),(9,10),0.0512201 # DEPENDENCYPART_SIBL
(9,6),(9,11),0.0148845 # DEPENDENCYPART_SIBL
(9,6),(9,12),-0.0766661 # DEPENDENCYPART_SIBL
(9,6),(9,13),-0.0308995 # DEPENDENCYPART_SIBL
(9,6),(9,15),0.0137136 # DEPENDENCYPART_SIBL
(9,6),(9,16),-0.00845744 # DEPENDENCYPART_SIBL
(9,6),(9,17),-0.0399033 # DEPENDENCYPART_SIBL
(9,6),(9,18),-0.0570622 # DEPENDENCYPART_SIBL
(9,6),(9,19),-0.0786024 # DEPENDENCYPART_SIBL
(9,6),(9,23),0.0122763 # DEPENDENCYPART_SIBL
(9,7),(9,8),-0.0192146 # DEPENDENCYPART_SIBL
(9,7),(9,10),0.06408 # DEPENDENCYPART_SIBL
(9,7),(9,11),0.0588183 # DEPENDENCYPART_SIBL
(9,7),(9,12),-0.0265963 # DEPENDENCYPART_SIBL
(9,7),(9,13),0.0191391 # DEPENDENCYPART_SIBL
(9,7),(9,15),0.0453566 # DEPENDENCYPART_SIBL
(9,7),(9,16),0.0533925 # DEPENDENCYPART_SIBL
(9,7),(9,17),-0.0678544 # DEPENDENCYPART_SIBL
(9,7),(9,18),0.0471976 # DEPENDENCYPART_SIBL
(9,7),(9,19),0.0211125 # DEPENDENCYPART_SIBL
(9,7),(9,23),-0.072491 # DEPENDENCYPART_SIBL
(9,8),(9,10),0.091593 # DEPENDENCYPART_SIBL
(9,8),(9,11),0.0518316 # DEPENDENCYPART_SIBL
(9,8),(9,12),-0.0178131 # DEPENDENCYPART_SIBL
(9,8),(9,13),0.0337054 # DEPENDENCYPART_SIBL
(9,8),(9,15),0.0383744 # DEPENDENCYPART_SIBL
(9,8),(9,16),-0.00867469 # DEPENDENCYPART_SIBL
(9,8),(9,17),-0.0797417 # DEPENDENCYPART_SIBL
(9,8),(9,18),0.0658754 # DEPENDENCYPART_SIBL
(9,8),(9,19),0.0505474 # DEPENDENCYPART_SIBL
(9,8),(9,23),-0.0826785 # DEPENDENCYPART_SIBL
