# _root_ The carnage on the Chicago Board Options Exchange , the nation 's major options market , was heavy after the trading in S&P 100 stock-index options was halted Friday .
#goldHeads=2,17,2,8,8,8,8,3,8,11,15,11,15,15,8,8,0,17,17,21,27,21,26,26,26,22,19,27,28,17,
#predictedHeads=2,17,2,8,8,8,8,3,8,11,15,11,15,15,8,8,0,17,17,21,27,21,26,26,26,22,19,27,28,17,
(6,5),(6,7),-0.014855 # DEPENDENCYPART_SIBL
(6,5),(6,8),-0.0148294 # DEPENDENCYPART_SIBL
(6,5),(6,9),0.0610599 # DEPENDENCYPART_SIBL
(6,5),(6,15),0.00855572 # DEPENDENCYPART_SIBL
(6,5),(6,16),0.0610599 # DEPENDENCYPART_SIBL
(6,7),(6,8),-0.0250684 # DEPENDENCYPART_SIBL
(6,7),(6,9),0.0496509 # DEPENDENCYPART_SIBL
(6,7),(6,15),-0.0275446 # DEPENDENCYPART_SIBL
(6,7),(6,16),0.0496509 # DEPENDENCYPART_SIBL
(6,8),(6,9),0.0340962 # DEPENDENCYPART_SIBL
(6,8),(6,15),-0.0291703 # DEPENDENCYPART_SIBL
(6,8),(6,16),0.0340962 # DEPENDENCYPART_SIBL
(6,9),(6,15),0.0803139 # DEPENDENCYPART_SIBL
(6,9),(6,16),0.114407 # DEPENDENCYPART_SIBL
(6,15),(6,16),0.0676914 # DEPENDENCYPART_SIBL
(7,2),(7,4),-0.0489219 # DEPENDENCYPART_SIBL
(7,2),(7,5),0.047255 # DEPENDENCYPART_SIBL
(7,2),(7,6),0.0579511 # DEPENDENCYPART_SIBL
(7,2),(7,8),0.000733638 # DEPENDENCYPART_SIBL
(7,2),(7,9),0.00350317 # DEPENDENCYPART_SIBL
(7,2),(7,11),-0.00560634 # DEPENDENCYPART_SIBL
(7,2),(7,12),-0.145129 # DEPENDENCYPART_SIBL
(7,2),(7,14),-0.0216645 # DEPENDENCYPART_SIBL
(7,2),(7,15),-0.00795807 # DEPENDENCYPART_SIBL
(7,2),(7,16),0.00350317 # DEPENDENCYPART_SIBL
(7,2),(7,17),0.0465475 # DEPENDENCYPART_SIBL
(7,2),(7,30),-0.0688801 # DEPENDENCYPART_SIBL
(7,4),(7,5),0.0335636 # DEPENDENCYPART_SIBL
(7,4),(7,6),0.0444626 # DEPENDENCYPART_SIBL
(7,4),(7,8),-0.0822401 # DEPENDENCYPART_SIBL
(7,4),(7,9),0.0350025 # DEPENDENCYPART_SIBL
(7,4),(7,11),-0.00165514 # DEPENDENCYPART_SIBL
(7,4),(7,12),0.39754 # DEPENDENCYPART_SIBL
(7,4),(7,14),-0.00925781 # DEPENDENCYPART_SIBL
(7,4),(7,15),0.00886471 # DEPENDENCYPART_SIBL
(7,4),(7,16),0.0350025 # DEPENDENCYPART_SIBL
(7,4),(7,17),0.198866 # DEPENDENCYPART_SIBL
(7,4),(7,30),-0.0357803 # DEPENDENCYPART_SIBL
(7,5),(7,6),0.0667679 # DEPENDENCYPART_SIBL
(7,5),(7,8),-0.00378215 # DEPENDENCYPART_SIBL
(7,5),(7,9),0.0958143 # DEPENDENCYPART_SIBL
(7,5),(7,11),0.0365308 # DEPENDENCYPART_SIBL
(7,5),(7,12),0.170473 # DEPENDENCYPART_SIBL
(7,5),(7,14),0.0398965 # DEPENDENCYPART_SIBL
(7,5),(7,15),0.0333282 # DEPENDENCYPART_SIBL
(7,5),(7,16),0.0958143 # DEPENDENCYPART_SIBL
(7,5),(7,17),0.0627151 # DEPENDENCYPART_SIBL
(7,5),(7,30),0.0569827 # DEPENDENCYPART_SIBL
(7,6),(7,8),-0.00264389 # DEPENDENCYPART_SIBL
(7,6),(7,9),0.0755469 # DEPENDENCYPART_SIBL
(7,6),(7,11),0.0412648 # DEPENDENCYPART_SIBL
(7,6),(7,12),0.150905 # DEPENDENCYPART_SIBL
(7,6),(7,14),0.0215089 # DEPENDENCYPART_SIBL
(7,6),(7,15),0.03793 # DEPENDENCYPART_SIBL
(7,6),(7,16),0.0755469 # DEPENDENCYPART_SIBL
(7,6),(7,17),0.0565777 # DEPENDENCYPART_SIBL
(7,6),(7,30),0.0527338 # DEPENDENCYPART_SIBL
(7,8),(7,9),0.00989463 # DEPENDENCYPART_SIBL
(7,8),(7,11),-0.0276327 # DEPENDENCYPART_SIBL
(7,8),(7,12),-0.103388 # DEPENDENCYPART_SIBL
(7,8),(7,14),0.00205943 # DEPENDENCYPART_SIBL
(7,8),(7,15),-0.0248263 # DEPENDENCYPART_SIBL
(7,8),(7,16),0.00989463 # DEPENDENCYPART_SIBL
(7,8),(7,17),-0.0436948 # DEPENDENCYPART_SIBL
(7,8),(7,30),0.0163696 # DEPENDENCYPART_SIBL
(7,9),(7,11),0.0696886 # DEPENDENCYPART_SIBL
(7,9),(7,12),-0.0318444 # DEPENDENCYPART_SIBL
(7,9),(7,14),0.0864433 # DEPENDENCYPART_SIBL
(7,9),(7,15),0.0806546 # DEPENDENCYPART_SIBL
(7,9),(7,16),0.0676234 # DEPENDENCYPART_SIBL
(7,9),(7,17),0.0602898 # DEPENDENCYPART_SIBL
(7,9),(7,30),0.039174 # DEPENDENCYPART_SIBL
(7,11),(7,12),0.00250956 # DEPENDENCYPART_SIBL
(7,11),(7,14),-0.0143686 # DEPENDENCYPART_SIBL
(7,11),(7,15),-0.100902 # DEPENDENCYPART_SIBL
(7,11),(7,16),0.0693028 # DEPENDENCYPART_SIBL
(7,11),(7,17),0.0132505 # DEPENDENCYPART_SIBL
(7,11),(7,30),0.089262 # DEPENDENCYPART_SIBL
(7,12),(7,14),-0.0131801 # DEPENDENCYPART_SIBL
(7,12),(7,15),-0.0427735 # DEPENDENCYPART_SIBL
(7,12),(7,16),-0.0422746 # DEPENDENCYPART_SIBL
(7,12),(7,17),0.0569403 # DEPENDENCYPART_SIBL
(7,12),(7,30),-0.0307267 # DEPENDENCYPART_SIBL
(7,14),(7,15),-0.0476918 # DEPENDENCYPART_SIBL
(7,14),(7,16),0.0234652 # DEPENDENCYPART_SIBL
(7,14),(7,17),-0.043136 # DEPENDENCYPART_SIBL
(7,14),(7,30),0.0551721 # DEPENDENCYPART_SIBL
(7,15),(7,16),0.0725918 # DEPENDENCYPART_SIBL
(7,15),(7,17),0.0126423 # DEPENDENCYPART_SIBL
(7,15),(7,30),0.0875728 # DEPENDENCYPART_SIBL
(7,16),(7,17),0.0602898 # DEPENDENCYPART_SIBL
(7,16),(7,30),0.039174 # DEPENDENCYPART_SIBL
(7,17),(7,30),0.00656007 # DEPENDENCYPART_SIBL
(8,1),(8,2),0.119776 # DEPENDENCYPART_SIBL
(8,1),(8,4),-0.265862 # DEPENDENCYPART_SIBL
(8,1),(8,5),0.148757 # DEPENDENCYPART_SIBL
(8,1),(8,6),0.160353 # DEPENDENCYPART_SIBL
(8,1),(8,7),0.197446 # DEPENDENCYPART_SIBL
(8,1),(8,9),-0.0238737 # DEPENDENCYPART_SIBL
(8,1),(8,10),-0.0465209 # DEPENDENCYPART_SIBL
(8,1),(8,11),-0.0308215 # DEPENDENCYPART_SIBL
(8,1),(8,12),0.372199 # DEPENDENCYPART_SIBL
(8,1),(8,13),-0.0620772 # DEPENDENCYPART_SIBL
(8,1),(8,14),-0.0498263 # DEPENDENCYPART_SIBL
(8,1),(8,15),-0.0228599 # DEPENDENCYPART_SIBL
(8,1),(8,16),-0.0238737 # DEPENDENCYPART_SIBL
(8,1),(8,17),0.154856 # DEPENDENCYPART_SIBL
(8,1),(8,18),-0.0582599 # DEPENDENCYPART_SIBL
(8,1),(8,21),0.000871665 # DEPENDENCYPART_SIBL
(8,1),(8,26),-0.0498263 # DEPENDENCYPART_SIBL
(8,1),(8,27),0.154856 # DEPENDENCYPART_SIBL
(8,1),(8,30),-0.0732501 # DEPENDENCYPART_SIBL
(8,2),(8,4),-0.0648307 # DEPENDENCYPART_SIBL
(8,2),(8,5),0.0566736 # DEPENDENCYPART_SIBL
(8,2),(8,6),0.0727007 # DEPENDENCYPART_SIBL
(8,2),(8,7),0.0875434 # DEPENDENCYPART_SIBL
(8,2),(8,9),-0.0375559 # DEPENDENCYPART_SIBL
(8,2),(8,10),-0.0611356 # DEPENDENCYPART_SIBL
(8,2),(8,11),-0.00696314 # DEPENDENCYPART_SIBL
(8,2),(8,12),-0.148713 # DEPENDENCYPART_SIBL
(8,2),(8,13),-0.0309199 # DEPENDENCYPART_SIBL
(8,2),(8,14),-0.0335909 # DEPENDENCYPART_SIBL
(8,2),(8,15),-0.0114044 # DEPENDENCYPART_SIBL
(8,2),(8,16),-0.0375559 # DEPENDENCYPART_SIBL
(8,2),(8,17),0.0320482 # DEPENDENCYPART_SIBL
(8,2),(8,18),-0.0214107 # DEPENDENCYPART_SIBL
(8,2),(8,21),0.0304119 # DEPENDENCYPART_SIBL
(8,2),(8,26),-0.0335909 # DEPENDENCYPART_SIBL
(8,2),(8,27),0.0320482 # DEPENDENCYPART_SIBL
(8,2),(8,30),-0.0797664 # DEPENDENCYPART_SIBL
(8,4),(8,5),0.148757 # DEPENDENCYPART_SIBL
(8,4),(8,6),0.160353 # DEPENDENCYPART_SIBL
(8,4),(8,7),0.197446 # DEPENDENCYPART_SIBL
(8,4),(8,9),-0.0238737 # DEPENDENCYPART_SIBL
(8,4),(8,10),-0.0465209 # DEPENDENCYPART_SIBL
(8,4),(8,11),-0.0308215 # DEPENDENCYPART_SIBL
(8,4),(8,12),0.372199 # DEPENDENCYPART_SIBL
(8,4),(8,13),-0.0620772 # DEPENDENCYPART_SIBL
(8,4),(8,14),-0.0498263 # DEPENDENCYPART_SIBL
(8,4),(8,15),-0.0228599 # DEPENDENCYPART_SIBL
(8,4),(8,16),-0.0238737 # DEPENDENCYPART_SIBL
(8,4),(8,17),0.154856 # DEPENDENCYPART_SIBL
(8,4),(8,18),-0.0582599 # DEPENDENCYPART_SIBL
(8,4),(8,21),0.000871665 # DEPENDENCYPART_SIBL
(8,4),(8,26),-0.0498263 # DEPENDENCYPART_SIBL
(8,4),(8,27),0.154856 # DEPENDENCYPART_SIBL
(8,4),(8,30),-0.0732501 # DEPENDENCYPART_SIBL
(8,5),(8,6),0.0992649 # DEPENDENCYPART_SIBL
(8,5),(8,7),0.105396 # DEPENDENCYPART_SIBL
(8,5),(8,9),0.00813816 # DEPENDENCYPART_SIBL
(8,5),(8,10),-0.034749 # DEPENDENCYPART_SIBL
(8,5),(8,11),0.0171201 # DEPENDENCYPART_SIBL
(8,5),(8,12),0.139263 # DEPENDENCYPART_SIBL
(8,5),(8,13),-0.0515109 # DEPENDENCYPART_SIBL
(8,5),(8,14),-0.00287589 # DEPENDENCYPART_SIBL
(8,5),(8,15),0.010357 # DEPENDENCYPART_SIBL
(8,5),(8,16),0.00813816 # DEPENDENCYPART_SIBL
(8,5),(8,17),0.021425 # DEPENDENCYPART_SIBL
(8,5),(8,18),-0.0488484 # DEPENDENCYPART_SIBL
(8,5),(8,21),0.114782 # DEPENDENCYPART_SIBL
(8,5),(8,26),-0.00287589 # DEPENDENCYPART_SIBL
(8,5),(8,27),0.021425 # DEPENDENCYPART_SIBL
(8,5),(8,30),0.0203832 # DEPENDENCYPART_SIBL
(8,6),(8,7),0.112131 # DEPENDENCYPART_SIBL
(8,6),(8,9),-0.0156039 # DEPENDENCYPART_SIBL
(8,6),(8,10),-0.0476348 # DEPENDENCYPART_SIBL
(8,6),(8,11),0.018661 # DEPENDENCYPART_SIBL
(8,6),(8,12),0.114357 # DEPENDENCYPART_SIBL
(8,6),(8,13),-0.0613941 # DEPENDENCYPART_SIBL
(8,6),(8,14),-0.0243192 # DEPENDENCYPART_SIBL
(8,6),(8,15),0.0117657 # DEPENDENCYPART_SIBL
(8,6),(8,16),-0.0156039 # DEPENDENCYPART_SIBL
(8,6),(8,17),0.012067 # DEPENDENCYPART_SIBL
(8,6),(8,18),-0.0587316 # DEPENDENCYPART_SIBL
(8,6),(8,21),0.119713 # DEPENDENCYPART_SIBL
(8,6),(8,26),-0.0243192 # DEPENDENCYPART_SIBL
(8,6),(8,27),0.012067 # DEPENDENCYPART_SIBL
(8,6),(8,30),0.0128525 # DEPENDENCYPART_SIBL
(8,7),(8,9),-0.00289083 # DEPENDENCYPART_SIBL
(8,7),(8,10),-0.0305073 # DEPENDENCYPART_SIBL
(8,7),(8,11),0.0230261 # DEPENDENCYPART_SIBL
(8,7),(8,12),0.136737 # DEPENDENCYPART_SIBL
(8,7),(8,13),-0.049776 # DEPENDENCYPART_SIBL
(8,7),(8,14),0.00231955 # DEPENDENCYPART_SIBL
(8,7),(8,15),0.0160575 # DEPENDENCYPART_SIBL
(8,7),(8,16),-0.00289083 # DEPENDENCYPART_SIBL
(8,7),(8,17),0.0324895 # DEPENDENCYPART_SIBL
(8,7),(8,18),-0.0471135 # DEPENDENCYPART_SIBL
(8,7),(8,21),0.11855 # DEPENDENCYPART_SIBL
(8,7),(8,26),0.00231955 # DEPENDENCYPART_SIBL
(8,7),(8,27),0.0324895 # DEPENDENCYPART_SIBL
(8,7),(8,30),0.0106726 # DEPENDENCYPART_SIBL
(8,9),(8,10),-0.0154869 # DEPENDENCYPART_SIBL
(8,9),(8,11),0.0306734 # DEPENDENCYPART_SIBL
(8,9),(8,12),-0.0670623 # DEPENDENCYPART_SIBL
(8,9),(8,13),0.0176249 # DEPENDENCYPART_SIBL
(8,9),(8,14),0.0477197 # DEPENDENCYPART_SIBL
(8,9),(8,15),0.0414019 # DEPENDENCYPART_SIBL
(8,9),(8,16),-0.0124272 # DEPENDENCYPART_SIBL
(8,9),(8,17),0.00473426 # DEPENDENCYPART_SIBL
(8,9),(8,18),0.0123611 # DEPENDENCYPART_SIBL
(8,9),(8,21),0.0311934 # DEPENDENCYPART_SIBL
(8,9),(8,26),0.0477197 # DEPENDENCYPART_SIBL
(8,9),(8,27),0.00473426 # DEPENDENCYPART_SIBL
(8,9),(8,30),-0.00494578 # DEPENDENCYPART_SIBL
(8,10),(8,11),0.00152968 # DEPENDENCYPART_SIBL
(8,10),(8,12),0.00524537 # DEPENDENCYPART_SIBL
(8,10),(8,13),0.0739704 # DEPENDENCYPART_SIBL
(8,10),(8,14),0.0296537 # DEPENDENCYPART_SIBL
(8,10),(8,15),0.00730588 # DEPENDENCYPART_SIBL
(8,10),(8,16),0.00225272 # DEPENDENCYPART_SIBL
(8,10),(8,17),-9.20532e-05 # DEPENDENCYPART_SIBL
(8,10),(8,18),0.0741015 # DEPENDENCYPART_SIBL
(8,10),(8,21),0.00698043 # DEPENDENCYPART_SIBL
(8,10),(8,26),0.0296537 # DEPENDENCYPART_SIBL
(8,10),(8,27),-9.20532e-05 # DEPENDENCYPART_SIBL
(8,10),(8,30),-0.0131392 # DEPENDENCYPART_SIBL
(8,11),(8,12),0.0200207 # DEPENDENCYPART_SIBL
(8,11),(8,13),0.0224068 # DEPENDENCYPART_SIBL
(8,11),(8,14),0.00228916 # DEPENDENCYPART_SIBL
(8,11),(8,15),-0.0822736 # DEPENDENCYPART_SIBL
(8,11),(8,16),0.0654559 # DEPENDENCYPART_SIBL
(8,11),(8,17),0.0193769 # DEPENDENCYPART_SIBL
(8,11),(8,18),0.0227992 # DEPENDENCYPART_SIBL
(8,11),(8,21),-0.0754097 # DEPENDENCYPART_SIBL
(8,11),(8,26),0.00228916 # DEPENDENCYPART_SIBL
(8,11),(8,27),0.0193769 # DEPENDENCYPART_SIBL
(8,11),(8,30),0.0976136 # DEPENDENCYPART_SIBL
(8,12),(8,13),0.0631976 # DEPENDENCYPART_SIBL
(8,12),(8,14),-0.0162166 # DEPENDENCYPART_SIBL
(8,12),(8,15),-0.0437994 # DEPENDENCYPART_SIBL
(8,12),(8,16),-0.0668209 # DEPENDENCYPART_SIBL
(8,12),(8,17),0.0424045 # DEPENDENCYPART_SIBL
(8,12),(8,18),0.0634738 # DEPENDENCYPART_SIBL
(8,12),(8,21),-0.0493813 # DEPENDENCYPART_SIBL
(8,12),(8,26),-0.0162166 # DEPENDENCYPART_SIBL
(8,12),(8,27),0.0424045 # DEPENDENCYPART_SIBL
(8,12),(8,30),-0.0420056 # DEPENDENCYPART_SIBL
(8,13),(8,14),-0.00843665 # DEPENDENCYPART_SIBL
(8,13),(8,15),-0.0165311 # DEPENDENCYPART_SIBL
(8,13),(8,16),-0.000200451 # DEPENDENCYPART_SIBL
(8,13),(8,17),-0.0400182 # DEPENDENCYPART_SIBL
(8,13),(8,18),-0.016846 # DEPENDENCYPART_SIBL
(8,13),(8,21),-0.0177211 # DEPENDENCYPART_SIBL
(8,13),(8,26),-0.00843665 # DEPENDENCYPART_SIBL
(8,13),(8,27),-0.0400182 # DEPENDENCYPART_SIBL
(8,13),(8,30),0.029828 # DEPENDENCYPART_SIBL
(8,14),(8,15),-0.0460202 # DEPENDENCYPART_SIBL
(8,14),(8,16),0.00243285 # DEPENDENCYPART_SIBL
(8,14),(8,17),-0.052894 # DEPENDENCYPART_SIBL
(8,14),(8,18),-0.0169163 # DEPENDENCYPART_SIBL
(8,14),(8,21),-0.0456411 # DEPENDENCYPART_SIBL
(8,14),(8,26),-0.0857339 # DEPENDENCYPART_SIBL
(8,14),(8,27),-0.052894 # DEPENDENCYPART_SIBL
(8,14),(8,30),0.0457855 # DEPENDENCYPART_SIBL
(8,15),(8,16),0.0676463 # DEPENDENCYPART_SIBL
(8,15),(8,17),0.0182017 # DEPENDENCYPART_SIBL
(8,15),(8,18),0.0244146 # DEPENDENCYPART_SIBL
(8,15),(8,21),-0.0625555 # DEPENDENCYPART_SIBL
(8,15),(8,26),0.00658725 # DEPENDENCYPART_SIBL
(8,15),(8,27),0.0182017 # DEPENDENCYPART_SIBL
(8,15),(8,30),0.0953573 # DEPENDENCYPART_SIBL
(8,16),(8,17),0.00473426 # DEPENDENCYPART_SIBL
(8,16),(8,18),0.0123611 # DEPENDENCYPART_SIBL
(8,16),(8,21),0.0311934 # DEPENDENCYPART_SIBL
(8,16),(8,26),0.0477197 # DEPENDENCYPART_SIBL
(8,16),(8,27),0.00473426 # DEPENDENCYPART_SIBL
(8,16),(8,30),-0.00494578 # DEPENDENCYPART_SIBL
(8,17),(8,18),-0.0323823 # DEPENDENCYPART_SIBL
(8,17),(8,21),-0.0477347 # DEPENDENCYPART_SIBL
(8,17),(8,26),-0.0118649 # DEPENDENCYPART_SIBL
(8,17),(8,27),-0.0763202 # DEPENDENCYPART_SIBL
(8,17),(8,30),-0.0042024 # DEPENDENCYPART_SIBL
(8,18),(8,21),-0.0179982 # DEPENDENCYPART_SIBL
(8,18),(8,26),-0.00772497 # DEPENDENCYPART_SIBL
(8,18),(8,27),-0.0395627 # DEPENDENCYPART_SIBL
(8,18),(8,30),0.0294746 # DEPENDENCYPART_SIBL
(8,21),(8,26),0.00796271 # DEPENDENCYPART_SIBL
(8,21),(8,27),0.0259476 # DEPENDENCYPART_SIBL
(8,21),(8,30),0.109052 # DEPENDENCYPART_SIBL
(8,26),(8,27),-0.052894 # DEPENDENCYPART_SIBL
(8,26),(8,30),0.0457855 # DEPENDENCYPART_SIBL
(8,27),(8,30),-0.0042024 # DEPENDENCYPART_SIBL
(11,4),(11,6),0.0911852 # DEPENDENCYPART_SIBL
(11,4),(11,7),0.104637 # DEPENDENCYPART_SIBL
(11,4),(11,8),0.0733018 # DEPENDENCYPART_SIBL
(11,4),(11,9),0.021242 # DEPENDENCYPART_SIBL
(11,4),(11,10),-0.624017 # DEPENDENCYPART_SIBL
(11,4),(11,12),0.577635 # DEPENDENCYPART_SIBL
(11,4),(11,13),-0.117781 # DEPENDENCYPART_SIBL
(11,4),(11,14),-0.118779 # DEPENDENCYPART_SIBL
(11,4),(11,16),0.0406336 # DEPENDENCYPART_SIBL
(11,4),(11,17),0.199027 # DEPENDENCYPART_SIBL
(11,4),(11,18),-0.11459 # DEPENDENCYPART_SIBL
(11,4),(11,19),0.0100553 # DEPENDENCYPART_SIBL
(11,4),(11,21),-0.0283129 # DEPENDENCYPART_SIBL
(11,4),(11,28),0.0673848 # DEPENDENCYPART_SIBL
(11,4),(11,30),-0.05276 # DEPENDENCYPART_SIBL
(11,6),(11,7),0.0341927 # DEPENDENCYPART_SIBL
(11,6),(11,8),0.0648473 # DEPENDENCYPART_SIBL
(11,6),(11,9),0.038356 # DEPENDENCYPART_SIBL
(11,6),(11,10),-0.199014 # DEPENDENCYPART_SIBL
(11,6),(11,12),0.168353 # DEPENDENCYPART_SIBL
(11,6),(11,13),-0.0301486 # DEPENDENCYPART_SIBL
(11,6),(11,14),-0.0608648 # DEPENDENCYPART_SIBL
(11,6),(11,16),0.0358765 # DEPENDENCYPART_SIBL
(11,6),(11,17),0.0472122 # DEPENDENCYPART_SIBL
(11,6),(11,18),-0.0335147 # DEPENDENCYPART_SIBL
(11,6),(11,19),-0.14538 # DEPENDENCYPART_SIBL
(11,6),(11,21),0.0369904 # DEPENDENCYPART_SIBL
(11,6),(11,28),-0.0200859 # DEPENDENCYPART_SIBL
(11,6),(11,30),0.00594465 # DEPENDENCYPART_SIBL
(11,7),(11,8),0.0625236 # DEPENDENCYPART_SIBL
(11,7),(11,9),0.0219729 # DEPENDENCYPART_SIBL
(11,7),(11,10),-0.202224 # DEPENDENCYPART_SIBL
(11,7),(11,12),0.16835 # DEPENDENCYPART_SIBL
(11,7),(11,13),-0.0396755 # DEPENDENCYPART_SIBL
(11,7),(11,14),-0.0562715 # DEPENDENCYPART_SIBL
(11,7),(11,16),0.00809749 # DEPENDENCYPART_SIBL
(11,7),(11,17),0.0457452 # DEPENDENCYPART_SIBL
(11,7),(11,18),-0.0430417 # DEPENDENCYPART_SIBL
(11,7),(11,19),-0.125848 # DEPENDENCYPART_SIBL
(11,7),(11,21),0.0183275 # DEPENDENCYPART_SIBL
(11,7),(11,28),-0.0283569 # DEPENDENCYPART_SIBL
(11,7),(11,30),-0.0175503 # DEPENDENCYPART_SIBL
(11,8),(11,9),0.0271696 # DEPENDENCYPART_SIBL
(11,8),(11,10),-0.19544 # DEPENDENCYPART_SIBL
(11,8),(11,12),0.147103 # DEPENDENCYPART_SIBL
(11,8),(11,13),-0.0588457 # DEPENDENCYPART_SIBL
(11,8),(11,14),-0.0809355 # DEPENDENCYPART_SIBL
(11,8),(11,16),-0.0739618 # DEPENDENCYPART_SIBL
(11,8),(11,17),0.0291515 # DEPENDENCYPART_SIBL
(11,8),(11,18),-0.0622118 # DEPENDENCYPART_SIBL
(11,8),(11,19),-0.132745 # DEPENDENCYPART_SIBL
(11,8),(11,21),-0.00808088 # DEPENDENCYPART_SIBL
(11,8),(11,28),-0.0363374 # DEPENDENCYPART_SIBL
(11,8),(11,30),-0.0290285 # DEPENDENCYPART_SIBL
(11,9),(11,10),-0.0184658 # DEPENDENCYPART_SIBL
(11,9),(11,12),-0.276706 # DEPENDENCYPART_SIBL
(11,9),(11,13),-0.0346068 # DEPENDENCYPART_SIBL
(11,9),(11,14),-0.0625499 # DEPENDENCYPART_SIBL
(11,9),(11,16),0.00402252 # DEPENDENCYPART_SIBL
(11,9),(11,17),0.0159302 # DEPENDENCYPART_SIBL
(11,9),(11,18),-0.0302542 # DEPENDENCYPART_SIBL
(11,9),(11,19),-0.0850688 # DEPENDENCYPART_SIBL
(11,9),(11,21),-0.0363986 # DEPENDENCYPART_SIBL
(11,9),(11,28),0.033635 # DEPENDENCYPART_SIBL
(11,9),(11,30),0.062885 # DEPENDENCYPART_SIBL
(11,10),(11,12),0.577635 # DEPENDENCYPART_SIBL
(11,10),(11,13),-0.117781 # DEPENDENCYPART_SIBL
(11,10),(11,14),-0.118779 # DEPENDENCYPART_SIBL
(11,10),(11,16),0.0406336 # DEPENDENCYPART_SIBL
(11,10),(11,17),0.199027 # DEPENDENCYPART_SIBL
(11,10),(11,18),-0.11459 # DEPENDENCYPART_SIBL
(11,10),(11,19),0.0100553 # DEPENDENCYPART_SIBL
(11,10),(11,21),-0.0283129 # DEPENDENCYPART_SIBL
(11,10),(11,28),0.0673848 # DEPENDENCYPART_SIBL
(11,10),(11,30),-0.05276 # DEPENDENCYPART_SIBL
(11,12),(11,13),0.0394375 # DEPENDENCYPART_SIBL
(11,12),(11,14),-0.0495014 # DEPENDENCYPART_SIBL
(11,12),(11,16),-0.101866 # DEPENDENCYPART_SIBL
(11,12),(11,17),-0.0132319 # DEPENDENCYPART_SIBL
(11,12),(11,18),0.0351674 # DEPENDENCYPART_SIBL
(11,12),(11,19),0.0737631 # DEPENDENCYPART_SIBL
(11,12),(11,21),-0.0504363 # DEPENDENCYPART_SIBL
(11,12),(11,28),-0.00174304 # DEPENDENCYPART_SIBL
(11,12),(11,30),-0.0754378 # DEPENDENCYPART_SIBL
(11,13),(11,14),-0.0209057 # DEPENDENCYPART_SIBL
(11,13),(11,16),0.0085045 # DEPENDENCYPART_SIBL
(11,13),(11,17),-0.0236179 # DEPENDENCYPART_SIBL
(11,13),(11,18),-0.0370005 # DEPENDENCYPART_SIBL
(11,13),(11,19),0.0149597 # DEPENDENCYPART_SIBL
(11,13),(11,21),-0.0111413 # DEPENDENCYPART_SIBL
(11,13),(11,28),-0.00590962 # DEPENDENCYPART_SIBL
(11,13),(11,30),-0.0123866 # DEPENDENCYPART_SIBL
(11,14),(11,16),-0.0128813 # DEPENDENCYPART_SIBL
(11,14),(11,17),-0.041939 # DEPENDENCYPART_SIBL
(11,14),(11,18),-0.0222091 # DEPENDENCYPART_SIBL
(11,14),(11,19),-0.0226515 # DEPENDENCYPART_SIBL
(11,14),(11,21),-0.0398049 # DEPENDENCYPART_SIBL
(11,14),(11,28),-0.0312531 # DEPENDENCYPART_SIBL
(11,14),(11,30),0.0071425 # DEPENDENCYPART_SIBL
(11,16),(11,17),0.00244019 # DEPENDENCYPART_SIBL
(11,16),(11,18),0.00831132 # DEPENDENCYPART_SIBL
(11,16),(11,19),0.0276634 # DEPENDENCYPART_SIBL
(11,16),(11,21),0.0322605 # DEPENDENCYPART_SIBL
(11,16),(11,28),0.0269971 # DEPENDENCYPART_SIBL
(11,16),(11,30),-0.00673559 # DEPENDENCYPART_SIBL
(11,17),(11,18),-0.0372426 # DEPENDENCYPART_SIBL
(11,17),(11,19),0.00400524 # DEPENDENCYPART_SIBL
(11,17),(11,21),-0.0263727 # DEPENDENCYPART_SIBL
(11,17),(11,28),-0.0385246 # DEPENDENCYPART_SIBL
(11,17),(11,30),-0.00742638 # DEPENDENCYPART_SIBL
(11,18),(11,19),0.0262698 # DEPENDENCYPART_SIBL
(11,18),(11,21),-0.0150249 # DEPENDENCYPART_SIBL
(11,18),(11,28),-0.00869995 # DEPENDENCYPART_SIBL
(11,18),(11,30),-0.0171811 # DEPENDENCYPART_SIBL
(11,19),(11,21),0.0198327 # DEPENDENCYPART_SIBL
(11,19),(11,28),0.000318581 # DEPENDENCYPART_SIBL
(11,19),(11,30),0.10318 # DEPENDENCYPART_SIBL
(11,21),(11,28),-0.0144573 # DEPENDENCYPART_SIBL
(11,21),(11,30),0.0258642 # DEPENDENCYPART_SIBL
(11,28),(11,30),-0.00902737 # DEPENDENCYPART_SIBL
(12,2),(12,10),-0.0120171 # DEPENDENCYPART_SIBL
(12,2),(12,13),-0.0171559 # DEPENDENCYPART_SIBL
(12,10),(12,13),0.0201187 # DEPENDENCYPART_SIBL
(13,11),(13,12),0.0195209 # DEPENDENCYPART_SIBL
(13,11),(13,14),0.0534332 # DEPENDENCYPART_SIBL
(13,11),(13,17),0.0215016 # DEPENDENCYPART_SIBL
(13,12),(13,14),0.018683 # DEPENDENCYPART_SIBL
(13,12),(13,17),-0.0199341 # DEPENDENCYPART_SIBL
(13,14),(13,17),-0.00100011 # DEPENDENCYPART_SIBL
(14,4),(14,10),-0.356922 # DEPENDENCYPART_SIBL
(14,4),(14,11),0.0326231 # DEPENDENCYPART_SIBL
