# _root_ Gatoil Suisse owns an oil refinery in Switzerland with a capacity of 70,000 barrels a day , along with a network of gasoline retailing outlets .
#goldHeads=2,3,0,6,6,3,6,7,6,11,9,11,14,12,16,14,3,3,18,21,19,21,25,25,22,3,
#predictedHeads=2,3,0,6,6,3,6,7,3,11,9,11,14,12,16,14,14,14,18,21,19,21,25,25,22,3,
(5,6),(5,8),-0.0316226 # DEPENDENCYPART_SIBL
(5,6),(5,9),-0.013031 # DEPENDENCYPART_SIBL
(5,6),(5,11),-0.0351283 # DEPENDENCYPART_SIBL
(5,6),(5,12),0.00680249 # DEPENDENCYPART_SIBL
(5,7),(5,8),-0.00342288 # DEPENDENCYPART_SIBL
(5,7),(5,9),-0.0126181 # DEPENDENCYPART_SIBL
(5,7),(5,11),0.0400569 # DEPENDENCYPART_SIBL
(5,7),(5,12),-0.0554078 # DEPENDENCYPART_SIBL
(5,8),(5,9),-0.0225517 # DEPENDENCYPART_SIBL
(5,8),(5,11),-0.051349 # DEPENDENCYPART_SIBL
(5,8),(5,12),0.000971087 # DEPENDENCYPART_SIBL
(5,9),(5,11),-0.00150182 # DEPENDENCYPART_SIBL
(5,9),(5,12),-0.0808769 # DEPENDENCYPART_SIBL
(5,11),(5,12),0.00699522 # DEPENDENCYPART_SIBL
(6,1),(6,2),0.0143041 # DEPENDENCYPART_SIBL
(6,1),(6,4),-0.153905 # DEPENDENCYPART_SIBL
(6,1),(6,5),0.0678676 # DEPENDENCYPART_SIBL
(6,1),(6,7),-0.0606707 # DEPENDENCYPART_SIBL
(6,1),(6,8),0.0361769 # DEPENDENCYPART_SIBL
(6,1),(6,9),-0.0330516 # DEPENDENCYPART_SIBL
(6,1),(6,11),0.00120573 # DEPENDENCYPART_SIBL
(6,1),(6,12),-0.0961493 # DEPENDENCYPART_SIBL
(6,1),(6,14),-0.0562722 # DEPENDENCYPART_SIBL
(6,1),(6,16),0.00491852 # DEPENDENCYPART_SIBL
(6,1),(6,17),0.0374713 # DEPENDENCYPART_SIBL
(6,1),(6,18),-0.0790603 # DEPENDENCYPART_SIBL
(6,1),(6,19),-0.0330516 # DEPENDENCYPART_SIBL
(6,1),(6,21),-0.0135037 # DEPENDENCYPART_SIBL
(6,1),(6,26),0.00119587 # DEPENDENCYPART_SIBL
(6,2),(6,4),-0.153943 # DEPENDENCYPART_SIBL
(6,2),(6,5),0.0677842 # DEPENDENCYPART_SIBL
(6,2),(6,7),-0.0596325 # DEPENDENCYPART_SIBL
(6,2),(6,8),0.0383666 # DEPENDENCYPART_SIBL
(6,2),(6,9),-0.0325897 # DEPENDENCYPART_SIBL
(6,2),(6,11),0.00124569 # DEPENDENCYPART_SIBL
(6,2),(6,12),-0.0956921 # DEPENDENCYPART_SIBL
(6,2),(6,14),-0.055846 # DEPENDENCYPART_SIBL
(6,2),(6,16),0.00495847 # DEPENDENCYPART_SIBL
(6,2),(6,17),0.035536 # DEPENDENCYPART_SIBL
(6,2),(6,18),-0.0785985 # DEPENDENCYPART_SIBL
(6,2),(6,19),-0.0325897 # DEPENDENCYPART_SIBL
(6,2),(6,21),-0.0134638 # DEPENDENCYPART_SIBL
(6,2),(6,26),0.00244761 # DEPENDENCYPART_SIBL
(6,4),(6,5),0.0552476 # DEPENDENCYPART_SIBL
(6,4),(6,7),0.0980278 # DEPENDENCYPART_SIBL
(6,4),(6,8),0.0810247 # DEPENDENCYPART_SIBL
(6,4),(6,9),0.111948 # DEPENDENCYPART_SIBL
(6,4),(6,11),-0.00219191 # DEPENDENCYPART_SIBL
(6,4),(6,12),0.28257 # DEPENDENCYPART_SIBL
(6,4),(6,14),-0.0352692 # DEPENDENCYPART_SIBL
(6,4),(6,16),0.00176131 # DEPENDENCYPART_SIBL
(6,4),(6,17),-0.0678091 # DEPENDENCYPART_SIBL
(6,4),(6,18),0.0806109 # DEPENDENCYPART_SIBL
(6,4),(6,19),0.111948 # DEPENDENCYPART_SIBL
(6,4),(6,21),-0.0143467 # DEPENDENCYPART_SIBL
(6,4),(6,26),0.0351124 # DEPENDENCYPART_SIBL
(6,5),(6,7),-0.109041 # DEPENDENCYPART_SIBL
(6,5),(6,8),0.0331359 # DEPENDENCYPART_SIBL
(6,5),(6,9),-0.1073 # DEPENDENCYPART_SIBL
(6,5),(6,11),-0.0229703 # DEPENDENCYPART_SIBL
(6,5),(6,12),-0.111466 # DEPENDENCYPART_SIBL
(6,5),(6,14),-0.0120476 # DEPENDENCYPART_SIBL
(6,5),(6,16),-0.0236834 # DEPENDENCYPART_SIBL
(6,5),(6,17),-0.00121282 # DEPENDENCYPART_SIBL
(6,5),(6,18),-0.110113 # DEPENDENCYPART_SIBL
(6,5),(6,19),-0.1073 # DEPENDENCYPART_SIBL
(6,5),(6,21),-0.036085 # DEPENDENCYPART_SIBL
(6,5),(6,26),-0.0359568 # DEPENDENCYPART_SIBL
(6,7),(6,8),-0.0116414 # DEPENDENCYPART_SIBL
(6,7),(6,9),-0.00447505 # DEPENDENCYPART_SIBL
(6,7),(6,11),0.0386734 # DEPENDENCYPART_SIBL
(6,7),(6,12),-0.0464256 # DEPENDENCYPART_SIBL
(6,7),(6,14),0.0345688 # DEPENDENCYPART_SIBL
(6,7),(6,16),0.0421899 # DEPENDENCYPART_SIBL
(6,7),(6,17),-0.0146223 # DEPENDENCYPART_SIBL
(6,7),(6,18),0.0334036 # DEPENDENCYPART_SIBL
(6,7),(6,19),-0.00447505 # DEPENDENCYPART_SIBL
(6,7),(6,21),0.0292738 # DEPENDENCYPART_SIBL
(6,7),(6,26),0.0358182 # DEPENDENCYPART_SIBL
(6,8),(6,9),-0.0107252 # DEPENDENCYPART_SIBL
(6,8),(6,11),-0.0466434 # DEPENDENCYPART_SIBL
(6,8),(6,12),0.0130336 # DEPENDENCYPART_SIBL
(6,8),(6,14),-0.0254073 # DEPENDENCYPART_SIBL
(6,8),(6,16),-0.044531 # DEPENDENCYPART_SIBL
(6,8),(6,17),-0.00384514 # DEPENDENCYPART_SIBL
(6,8),(6,18),-0.00777352 # DEPENDENCYPART_SIBL
(6,8),(6,19),-0.0107252 # DEPENDENCYPART_SIBL
(6,8),(6,21),-0.0517373 # DEPENDENCYPART_SIBL
(6,8),(6,26),-0.00838593 # DEPENDENCYPART_SIBL
(6,9),(6,11),-0.00282347 # DEPENDENCYPART_SIBL
(6,9),(6,12),-0.0724574 # DEPENDENCYPART_SIBL
(6,9),(6,14),0.00123252 # DEPENDENCYPART_SIBL
(6,9),(6,16),0.00204833 # DEPENDENCYPART_SIBL
(6,9),(6,17),0.00361451 # DEPENDENCYPART_SIBL
(6,9),(6,18),-0.00268729 # DEPENDENCYPART_SIBL
(6,9),(6,19),-0.0389375 # DEPENDENCYPART_SIBL
(6,9),(6,21),-0.0117444 # DEPENDENCYPART_SIBL
(6,9),(6,26),0.0434282 # DEPENDENCYPART_SIBL
(6,11),(6,12),0.0201804 # DEPENDENCYPART_SIBL
(6,11),(6,14),-0.0390626 # DEPENDENCYPART_SIBL
(6,11),(6,16),-0.0232276 # DEPENDENCYPART_SIBL
(6,11),(6,17),-0.0193039 # DEPENDENCYPART_SIBL
(6,11),(6,18),-0.000385392 # DEPENDENCYPART_SIBL
(6,11),(6,19),-0.000301884 # DEPENDENCYPART_SIBL
(6,11),(6,21),-0.0320173 # DEPENDENCYPART_SIBL
(6,11),(6,26),0.00498859 # DEPENDENCYPART_SIBL
(6,12),(6,14),0.0334387 # DEPENDENCYPART_SIBL
(6,12),(6,16),0.0254811 # DEPENDENCYPART_SIBL
(6,12),(6,17),-0.00234747 # DEPENDENCYPART_SIBL
(6,12),(6,18),-0.0185956 # DEPENDENCYPART_SIBL
(6,12),(6,19),-0.0497617 # DEPENDENCYPART_SIBL
(6,12),(6,21),0.0149187 # DEPENDENCYPART_SIBL
(6,12),(6,26),0.00409015 # DEPENDENCYPART_SIBL
(6,14),(6,16),-0.0314041 # DEPENDENCYPART_SIBL
(6,14),(6,17),-0.0162829 # DEPENDENCYPART_SIBL
(6,14),(6,18),0.00780422 # DEPENDENCYPART_SIBL
(6,14),(6,19),-0.00976737 # DEPENDENCYPART_SIBL
(6,14),(6,21),-0.0394525 # DEPENDENCYPART_SIBL
(6,14),(6,26),-0.00548586 # DEPENDENCYPART_SIBL
(6,16),(6,17),0.0177118 # DEPENDENCYPART_SIBL
(6,16),(6,18),-0.00809056 # DEPENDENCYPART_SIBL
(6,16),(6,19),-0.00762101 # DEPENDENCYPART_SIBL
(6,16),(6,21),-0.0269729 # DEPENDENCYPART_SIBL
(6,16),(6,26),0.0136621 # DEPENDENCYPART_SIBL
(6,17),(6,18),0.0344427 # DEPENDENCYPART_SIBL
(6,17),(6,19),0.031298 # DEPENDENCYPART_SIBL
(6,17),(6,21),0.0351253 # DEPENDENCYPART_SIBL
(6,17),(6,26),-0.00508277 # DEPENDENCYPART_SIBL
(6,18),(6,19),-0.0352614 # DEPENDENCYPART_SIBL
(6,18),(6,21),-0.000701683 # DEPENDENCYPART_SIBL
(6,18),(6,26),0.0575883 # DEPENDENCYPART_SIBL
(6,19),(6,21),-0.0117444 # DEPENDENCYPART_SIBL
(6,19),(6,26),0.0434282 # DEPENDENCYPART_SIBL
(6,21),(6,26),0.00956526 # DEPENDENCYPART_SIBL
(7,6),(7,8),-0.058633 # DEPENDENCYPART_SIBL
(7,6),(7,9),-0.0368084 # DEPENDENCYPART_SIBL
(7,6),(7,11),0.0320829 # DEPENDENCYPART_SIBL
(7,6),(7,12),-0.0482979 # DEPENDENCYPART_SIBL
(7,6),(7,14),-0.116044 # DEPENDENCYPART_SIBL
(7,6),(7,26),-0.0288193 # DEPENDENCYPART_SIBL
(7,8),(7,9),-0.0315751 # DEPENDENCYPART_SIBL
(7,8),(7,11),-0.179638 # DEPENDENCYPART_SIBL
(7,8),(7,12),0.0290669 # DEPENDENCYPART_SIBL
(7,8),(7,14),-0.112088 # DEPENDENCYPART_SIBL
(7,8),(7,26),0.00339167 # DEPENDENCYPART_SIBL
(7,9),(7,11),-0.0707438 # DEPENDENCYPART_SIBL
(7,9),(7,12),-0.0571759 # DEPENDENCYPART_SIBL
(7,9),(7,14),-0.0705812 # DEPENDENCYPART_SIBL
(7,9),(7,26),0.00411646 # DEPENDENCYPART_SIBL
(7,11),(7,12),0.0190129 # DEPENDENCYPART_SIBL
(7,11),(7,14),-0.139786 # DEPENDENCYPART_SIBL
(7,11),(7,26),0.0335461 # DEPENDENCYPART_SIBL
(7,12),(7,14),0.0456376 # DEPENDENCYPART_SIBL
(7,12),(7,26),-0.00778686 # DEPENDENCYPART_SIBL
(7,14),(7,26),0.00962968 # DEPENDENCYPART_SIBL
(8,6),(8,9),-0.0112585 # DEPENDENCYPART_SIBL
(8,6),(8,11),0.0039763 # DEPENDENCYPART_SIBL
(8,6),(8,12),-0.0547207 # DEPENDENCYPART_SIBL
(8,6),(8,13),-0.0891643 # DEPENDENCYPART_SIBL
(8,6),(8,14),-0.0151333 # DEPENDENCYPART_SIBL
(8,6),(8,16),-0.0126852 # DEPENDENCYPART_SIBL
(8,6),(8,17),-0.00622953 # DEPENDENCYPART_SIBL
(8,6),(8,26),-0.0687024 # DEPENDENCYPART_SIBL
(8,9),(8,11),0.0368693 # DEPENDENCYPART_SIBL
(8,9),(8,12),-0.0506705 # DEPENDENCYPART_SIBL
(8,9),(8,13),-0.00107365 # DEPENDENCYPART_SIBL
(8,9),(8,14),0.0221315 # DEPENDENCYPART_SIBL
(8,9),(8,16),0.0632253 # DEPENDENCYPART_SIBL
(8,9),(8,17),0.0576633 # DEPENDENCYPART_SIBL
(8,9),(8,26),0.0856843 # DEPENDENCYPART_SIBL
(8,11),(8,12),-0.0118951 # DEPENDENCYPART_SIBL
(8,11),(8,13),-0.0455803 # DEPENDENCYPART_SIBL
(8,11),(8,14),-0.0159338 # DEPENDENCYPART_SIBL
(8,11),(8,16),-0.0838173 # DEPENDENCYPART_SIBL
(8,11),(8,17),0.017874 # DEPENDENCYPART_SIBL
(8,11),(8,26),0.0807179 # DEPENDENCYPART_SIBL
(8,12),(8,13),0.0195124 # DEPENDENCYPART_SIBL
(8,12),(8,14),0.0898141 # DEPENDENCYPART_SIBL
(8,12),(8,16),0.148969 # DEPENDENCYPART_SIBL
(8,12),(8,17),0.0240235 # DEPENDENCYPART_SIBL
(8,12),(8,26),0.0624419 # DEPENDENCYPART_SIBL
(8,13),(8,14),-0.0158221 # DEPENDENCYPART_SIBL
(8,13),(8,16),0.049744 # DEPENDENCYPART_SIBL
(8,13),(8,17),0.0590378 # DEPENDENCYPART_SIBL
(8,13),(8,26),-0.012217 # DEPENDENCYPART_SIBL
(8,14),(8,16),-0.0300718 # DEPENDENCYPART_SIBL
(8,14),(8,17),0.0121226 # DEPENDENCYPART_SIBL
(8,14),(8,26),0.0460434 # DEPENDENCYPART_SIBL
(8,16),(8,17),0.0426286 # DEPENDENCYPART_SIBL
(8,16),(8,26),0.0860325 # DEPENDENCYPART_SIBL
(8,17),(8,26),0.0179727 # DEPENDENCYPART_SIBL
(9,6),(9,7),0.0459488 # DEPENDENCYPART_SIBL
(9,6),(9,8),-0.0218323 # DEPENDENCYPART_SIBL
(9,6),(9,10),-0.0728392 # DEPENDENCYPART_SIBL
(9,6),(9,11),-0.035845 # DEPENDENCYPART_SIBL
(9,6),(9,12),-0.0839863 # DEPENDENCYPART_SIBL
(9,6),(9,13),-0.0762503 # DEPENDENCYPART_SIBL
(9,6),(9,14),-0.0885275 # DEPENDENCYPART_SIBL
(9,6),(9,16),-0.0504683 # DEPENDENCYPART_SIBL
(9,6),(9,17),-0.0380561 # DEPENDENCYPART_SIBL
(9,6),(9,18),-0.0522181 # DEPENDENCYPART_SIBL
(9,6),(9,19),-0.0690201 # DEPENDENCYPART_SIBL
(9,6),(9,24),-0.0727458 # DEPENDENCYPART_SIBL
(9,6),(9,26),-0.00581789 # DEPENDENCYPART_SIBL
(9,7),(9,8),0.0244459 # DEPENDENCYPART_SIBL
(9,7),(9,10),-0.0253664 # DEPENDENCYPART_SIBL
(9,7),(9,11),0.0533791 # DEPENDENCYPART_SIBL
(9,7),(9,12),0.0138001 # DEPENDENCYPART_SIBL
(9,7),(9,13),-0.00308254 # DEPENDENCYPART_SIBL
(9,7),(9,14),-0.101341 # DEPENDENCYPART_SIBL
(9,7),(9,16),0.0629869 # DEPENDENCYPART_SIBL
(9,7),(9,17),-0.0414988 # DEPENDENCYPART_SIBL
(9,7),(9,18),-0.00155409 # DEPENDENCYPART_SIBL
(9,7),(9,19),0.0301208 # DEPENDENCYPART_SIBL
(9,7),(9,24),-0.0545378 # DEPENDENCYPART_SIBL
(9,7),(9,26),0.0829173 # DEPENDENCYPART_SIBL
(9,8),(9,10),-0.0536584 # DEPENDENCYPART_SIBL
(9,8),(9,11),-0.0393978 # DEPENDENCYPART_SIBL
(9,8),(9,12),-0.0713449 # DEPENDENCYPART_SIBL
(9,8),(9,13),-0.0449793 # DEPENDENCYPART_SIBL
(9,8),(9,14),-0.0879898 # DEPENDENCYPART_SIBL
(9,8),(9,16),-0.0524681 # DEPENDENCYPART_SIBL
(9,8),(9,17),-0.00624615 # DEPENDENCYPART_SIBL
(9,8),(9,18),-0.0504975 # DEPENDENCYPART_SIBL
(9,8),(9,19),-0.0308516 # DEPENDENCYPART_SIBL
(9,8),(9,24),-0.0904537 # DEPENDENCYPART_SIBL
(9,8),(9,26),0.0450543 # DEPENDENCYPART_SIBL
(9,10),(9,11),-0.0858126 # DEPENDENCYPART_SIBL
(9,10),(9,12),-0.070781 # DEPENDENCYPART_SIBL
(9,10),(9,13),-0.0687359 # DEPENDENCYPART_SIBL
(9,10),(9,14),-0.0794017 # DEPENDENCYPART_SIBL
(9,10),(9,16),-0.0908608 # DEPENDENCYPART_SIBL
(9,10),(9,17),-0.0129558 # DEPENDENCYPART_SIBL
(9,10),(9,18),-0.0831592 # DEPENDENCYPART_SIBL
(9,10),(9,19),-0.119858 # DEPENDENCYPART_SIBL
(9,10),(9,24),-0.108794 # DEPENDENCYPART_SIBL
(9,10),(9,26),-0.0465685 # DEPENDENCYPART_SIBL
(9,11),(9,12),-0.0112624 # DEPENDENCYPART_SIBL
(9,11),(9,13),-0.108049 # DEPENDENCYPART_SIBL
(9,11),(9,14),-0.138065 # DEPENDENCYPART_SIBL
(9,11),(9,16),-0.139774 # DEPENDENCYPART_SIBL
(9,11),(9,17),0.00784924 # DEPENDENCYPART_SIBL
(9,11),(9,18),-0.0473596 # DEPENDENCYPART_SIBL
(9,11),(9,19),-0.0744652 # DEPENDENCYPART_SIBL
(9,11),(9,24),-0.117697 # DEPENDENCYPART_SIBL
(9,11),(9,26),0.0240298 # DEPENDENCYPART_SIBL
(9,12),(9,13),-0.0176754 # DEPENDENCYPART_SIBL
(9,12),(9,14),0.0873311 # DEPENDENCYPART_SIBL
(9,12),(9,16),0.115047 # DEPENDENCYPART_SIBL
(9,12),(9,17),0.0653479 # DEPENDENCYPART_SIBL
(9,12),(9,18),-0.0831078 # DEPENDENCYPART_SIBL
(9,12),(9,19),-0.11422 # DEPENDENCYPART_SIBL
(9,12),(9,24),-0.0724153 # DEPENDENCYPART_SIBL
(9,12),(9,26),0.00857459 # DEPENDENCYPART_SIBL
(9,13),(9,14),-0.109357 # DEPENDENCYPART_SIBL
(9,13),(9,16),-0.0730895 # DEPENDENCYPART_SIBL
(9,13),(9,17),0.0113417 # DEPENDENCYPART_SIBL
(9,13),(9,18),-0.0522935 # DEPENDENCYPART_SIBL
(9,13),(9,19),-0.0908301 # DEPENDENCYPART_SIBL
(9,13),(9,24),-0.108903 # DEPENDENCYPART_SIBL
(9,13),(9,26),-0.0337718 # DEPENDENCYPART_SIBL
(9,14),(9,16),-0.128584 # DEPENDENCYPART_SIBL
(9,14),(9,17),-0.00729964 # DEPENDENCYPART_SIBL
(9,14),(9,18),-0.0426417 # DEPENDENCYPART_SIBL
(9,14),(9,19),-0.0801444 # DEPENDENCYPART_SIBL
(9,14),(9,24),-0.0809324 # DEPENDENCYPART_SIBL
(9,14),(9,26),-0.0236039 # DEPENDENCYPART_SIBL
(9,16),(9,17),0.0508872 # DEPENDENCYPART_SIBL
(9,16),(9,18),-0.0570337 # DEPENDENCYPART_SIBL
(9,16),(9,19),-0.0837533 # DEPENDENCYPART_SIBL
(9,16),(9,24),-0.119277 # DEPENDENCYPART_SIBL
(9,16),(9,26),0.030784 # DEPENDENCYPART_SIBL
(9,17),(9,18),0.0922061 # DEPENDENCYPART_SIBL
(9,17),(9,19),0.0317803 # DEPENDENCYPART_SIBL
(9,17),(9,24),0.0100463 # DEPENDENCYPART_SIBL
(9,17),(9,26),0.13977 # DEPENDENCYPART_SIBL
(9,18),(9,19),-0.116103 # DEPENDENCYPART_SIBL
(9,18),(9,24),-0.0625022 # DEPENDENCYPART_SIBL
(9,18),(9,26),0.00477193 # DEPENDENCYPART_SIBL
(9,19),(9,24),-0.0750252 # DEPENDENCYPART_SIBL
(9,19),(9,26),0.00656021 # DEPENDENCYPART_SIBL
(9,24),(9,26),0.019074 # DEPENDENCYPART_SIBL
(11,7),(11,8),-0.0123814 # DEPENDENCYPART_SIBL
(11,7),(11,9),-0.0712137 # DEPENDENCYPART_SIBL
(11,7),(11,10),0.0385744 # DEPENDENCYPART_SIBL
(11,7),(11,12),0.0806162 # DEPENDENCYPART_SIBL
(11,7),(11,13),0.0325998 # DEPENDENCYPART_SIBL
(11,7),(11,14),-0.0263299 # DEPENDENCYPART_SIBL
(11,7),(11,16),0.0324754 # DEPENDENCYPART_SIBL
(11,7),(11,17),-0.0177095 # DEPENDENCYPART_SIBL
(11,7),(11,18),-0.005786 # DEPENDENCYPART_SIBL
(11,7),(11,19),0.0365875 # DEPENDENCYPART_SIBL
(11,7),(11,21),0.00752412 # DEPENDENCYPART_SIBL
(11,7),(11,22),0.0806162 # DEPENDENCYPART_SIBL
(11,7),(11,23),0.0165247 # DEPENDENCYPART_SIBL
(11,7),(11,24),-0.00209148 # DEPENDENCYPART_SIBL
(11,7),(11,26),0.0159629 # DEPENDENCYPART_SIBL
(11,8),(11,9),-0.0159278 # DEPENDENCYPART_SIBL
(11,8),(11,10),-0.158898 # DEPENDENCYPART_SIBL
(11,8),(11,12),-0.0532126 # DEPENDENCYPART_SIBL
(11,8),(11,13),0.0418834 # DEPENDENCYPART_SIBL
(11,8),(11,14),-0.0382522 # DEPENDENCYPART_SIBL
(11,8),(11,16),0.0198827 # DEPENDENCYPART_SIBL
(11,8),(11,17),0.0964724 # DEPENDENCYPART_SIBL
(11,8),(11,18),-0.0463312 # DEPENDENCYPART_SIBL
(11,8),(11,19),-0.000322536 # DEPENDENCYPART_SIBL
(11,8),(11,21),0.00146046 # DEPENDENCYPART_SIBL
(11,8),(11,22),-0.0532126 # DEPENDENCYPART_SIBL
(11,8),(11,23),0.0216649 # DEPENDENCYPART_SIBL
(11,8),(11,24),-0.0220117 # DEPENDENCYPART_SIBL
(11,8),(11,26),0.0169092 # DEPENDENCYPART_SIBL
(11,9),(11,10),-0.00459155 # DEPENDENCYPART_SIBL
(11,9),(11,12),0.0548862 # DEPENDENCYPART_SIBL
(11,9),(11,13),0.0144687 # DEPENDENCYPART_SIBL
(11,9),(11,14),-0.0409672 # DEPENDENCYPART_SIBL
(11,9),(11,16),-0.0302615 # DEPENDENCYPART_SIBL
(11,9),(11,17),-0.0496502 # DEPENDENCYPART_SIBL
(11,9),(11,18),-0.0251278 # DEPENDENCYPART_SIBL
(11,9),(11,19),-0.000402223 # DEPENDENCYPART_SIBL
(11,9),(11,21),-0.0491994 # DEPENDENCYPART_SIBL
(11,9),(11,22),0.0548862 # DEPENDENCYPART_SIBL
(11,9),(11,23),-0.0454064 # DEPENDENCYPART_SIBL
(11,9),(11,24),-0.0135436 # DEPENDENCYPART_SIBL
(11,9),(11,26),0.00304071 # DEPENDENCYPART_SIBL
(11,10),(11,12),0.15597 # DEPENDENCYPART_SIBL
(11,10),(11,13),0.0800174 # DEPENDENCYPART_SIBL
(11,10),(11,14),-0.00701426 # DEPENDENCYPART_SIBL
(11,10),(11,16),-0.0144377 # DEPENDENCYPART_SIBL
(11,10),(11,17),-0.0443669 # DEPENDENCYPART_SIBL
(11,10),(11,18),0.0882677 # DEPENDENCYPART_SIBL
(11,10),(11,19),0.226838 # DEPENDENCYPART_SIBL
(11,10),(11,21),-0.0395374 # DEPENDENCYPART_SIBL
(11,10),(11,22),0.15597 # DEPENDENCYPART_SIBL
(11,10),(11,23),-0.0249474 # DEPENDENCYPART_SIBL
(11,10),(11,24),0.39532 # DEPENDENCYPART_SIBL
(11,10),(11,26),0.0211169 # DEPENDENCYPART_SIBL
(11,12),(11,13),0.0151436 # DEPENDENCYPART_SIBL
(11,12),(11,14),0.0339033 # DEPENDENCYPART_SIBL
(11,12),(11,16),0.0247287 # DEPENDENCYPART_SIBL
(11,12),(11,17),0.00181765 # DEPENDENCYPART_SIBL
(11,12),(11,18),-0.0205401 # DEPENDENCYPART_SIBL
(11,12),(11,19),-0.0517061 # DEPENDENCYPART_SIBL
(11,12),(11,21),0.0141665 # DEPENDENCYPART_SIBL
(11,12),(11,22),-0.283684 # DEPENDENCYPART_SIBL
(11,12),(11,23),0.0209754 # DEPENDENCYPART_SIBL
(11,12),(11,24),-0.0256347 # DEPENDENCYPART_SIBL
(11,12),(11,26),0.00375136 # DEPENDENCYPART_SIBL
(11,13),(11,14),-0.0364556 # DEPENDENCYPART_SIBL
(11,13),(11,16),0.0264459 # DEPENDENCYPART_SIBL
(11,13),(11,17),0.00959919 # DEPENDENCYPART_SIBL
(11,13),(11,18),-0.013493 # DEPENDENCYPART_SIBL
(11,13),(11,19),-0.0314349 # DEPENDENCYPART_SIBL
(11,13),(11,21),0.0100035 # DEPENDENCYPART_SIBL
(11,13),(11,22),0.0142298 # DEPENDENCYPART_SIBL
(11,13),(11,23),0.0144841 # DEPENDENCYPART_SIBL
(11,13),(11,24),-0.0237371 # DEPENDENCYPART_SIBL
(11,13),(11,26),-0.0216582 # DEPENDENCYPART_SIBL
(11,14),(11,16),-0.031634 # DEPENDENCYPART_SIBL
(11,14),(11,17),-0.0168646 # DEPENDENCYPART_SIBL
(11,14),(11,18),0.00830142 # DEPENDENCYPART_SIBL
(11,14),(11,19),-0.00927017 # DEPENDENCYPART_SIBL
(11,14),(11,21),-0.0396823 # DEPENDENCYPART_SIBL
(11,14),(11,22),-0.0097617 # DEPENDENCYPART_SIBL
(11,14),(11,23),-0.0324646 # DEPENDENCYPART_SIBL
(11,14),(11,24),0.0170093 # DEPENDENCYPART_SIBL
(11,14),(11,26),-0.00552644 # DEPENDENCYPART_SIBL
(11,16),(11,17),0.0171287 # DEPENDENCYPART_SIBL
(11,16),(11,18),-0.00759948 # DEPENDENCYPART_SIBL
(11,16),(11,19),-0.00712992 # DEPENDENCYPART_SIBL
(11,16),(11,21),-0.0272041 # DEPENDENCYPART_SIBL
(11,16),(11,22),0.0223215 # DEPENDENCYPART_SIBL
(11,16),(11,23),-0.0226815 # DEPENDENCYPART_SIBL
(11,16),(11,24),-0.00868152 # DEPENDENCYPART_SIBL
(11,16),(11,26),0.0136209 # DEPENDENCYPART_SIBL
(11,17),(11,18),0.0340477 # DEPENDENCYPART_SIBL
(11,17),(11,19),0.0309029 # DEPENDENCYPART_SIBL
(11,17),(11,21),0.0340239 # DEPENDENCYPART_SIBL
(11,17),(11,22),0.0496297 # DEPENDENCYPART_SIBL
(11,17),(11,23),0.0487285 # DEPENDENCYPART_SIBL
(11,17),(11,24),0.018223 # DEPENDENCYPART_SIBL
(11,17),(11,26),-0.00599076 # DEPENDENCYPART_SIBL
(11,18),(11,19),-0.0344786 # DEPENDENCYPART_SIBL
(11,18),(11,21),0.000208195 # DEPENDENCYPART_SIBL
(11,18),(11,22),-0.0644926 # DEPENDENCYPART_SIBL
(11,18),(11,23),0.00643816 # DEPENDENCYPART_SIBL
(11,18),(11,24),0.0216687 # DEPENDENCYPART_SIBL
(11,18),(11,26),0.0589133 # DEPENDENCYPART_SIBL
(11,19),(11,21),-0.0108345 # DEPENDENCYPART_SIBL
(11,19),(11,22),-0.0677692 # DEPENDENCYPART_SIBL
(11,19),(11,23),-0.00460456 # DEPENDENCYPART_SIBL
(11,19),(11,24),0.0060372 # DEPENDENCYPART_SIBL
(11,19),(11,26),0.0447531 # DEPENDENCYPART_SIBL
(11,21),(11,22),0.0116251 # DEPENDENCYPART_SIBL
(11,21),(11,23),-0.0283784 # DEPENDENCYPART_SIBL
(11,21),(11,24),-0.0129995 # DEPENDENCYPART_SIBL
(11,21),(11,26),0.00952411 # DEPENDENCYPART_SIBL
(11,22),(11,23),0.0209754 # DEPENDENCYPART_SIBL
(11,22),(11,24),-0.0256347 # DEPENDENCYPART_SIBL
(11,22),(11,26),0.00375136 # DEPENDENCYPART_SIBL
(11,23),(11,24),-0.00803907 # DEPENDENCYPART_SIBL
(11,23),(11,26),0.00881158 # DEPENDENCYPART_SIBL
(11,24),(11,26),0.0183443 # DEPENDENCYPART_SIBL
(12,7),(12,13),-0.0149867 # DEPENDENCYPART_SIBL
(12,7),(12,14),-0.166237 # DEPENDENCYPART_SIBL
(12,7),(12,16),0.0257316 # DEPENDENCYPART_SIBL
(12,7),(12,18),-0.0194476 # DEPENDENCYPART_SIBL
(12,7),(12,19),0.0129175 # DEPENDENCYPART_SIBL
(12,13),(12,14),-0.117429 # DEPENDENCYPART_SIBL
(12,13),(12,16),-0.110727 # DEPENDENCYPART_SIBL
(12,13),(12,18),-0.0201497 # DEPENDENCYPART_SIBL
(12,13),(12,19),-0.0549431 # DEPENDENCYPART_SIBL
(12,14),(12,16),-0.146552 # DEPENDENCYPART_SIBL
(12,14),(12,18),0.0376205 # DEPENDENCYPART_SIBL
