# _root_ Hughes Aircraft Co. , a unit of General Motors Corp. , said it agreed to purchase the Electro-Optics Technology division of Perkin-Elmer Corp .
#goldHeads=2,12,2,2,6,2,6,9,7,9,2,0,14,12,14,15,20,20,20,16,20,21,22,12,
#predictedHeads=2,12,2,2,6,2,6,9,7,9,2,0,14,12,14,15,20,20,20,16,20,21,22,12,
(6,7),(6,10),-0.0226342 # DEPENDENCYPART_SIBL
(6,7),(6,11),-0.00246548 # DEPENDENCYPART_SIBL
(6,7),(6,12),-0.073042 # DEPENDENCYPART_SIBL
(6,7),(6,13),-0.0149086 # DEPENDENCYPART_SIBL
(6,7),(6,14),-0.0987871 # DEPENDENCYPART_SIBL
(6,7),(6,15),-0.122974 # DEPENDENCYPART_SIBL
(6,7),(6,20),-0.0119469 # DEPENDENCYPART_SIBL
(6,7),(6,24),-0.0298225 # DEPENDENCYPART_SIBL
(6,8),(6,9),-0.0381369 # DEPENDENCYPART_SIBL
(6,8),(6,10),-0.0659966 # DEPENDENCYPART_SIBL
(6,8),(6,11),0.0260377 # DEPENDENCYPART_SIBL
(6,8),(6,12),-0.00207419 # DEPENDENCYPART_SIBL
(6,8),(6,13),-0.00135184 # DEPENDENCYPART_SIBL
(6,8),(6,14),-0.0222733 # DEPENDENCYPART_SIBL
(6,8),(6,15),-0.00869074 # DEPENDENCYPART_SIBL
(6,8),(6,20),-0.0419096 # DEPENDENCYPART_SIBL
(6,8),(6,24),-0.0166086 # DEPENDENCYPART_SIBL
(6,9),(6,10),-0.0707881 # DEPENDENCYPART_SIBL
(6,9),(6,11),0.0306266 # DEPENDENCYPART_SIBL
(6,9),(6,12),-0.00868227 # DEPENDENCYPART_SIBL
(6,9),(6,13),-0.00701907 # DEPENDENCYPART_SIBL
(6,9),(6,14),-0.0288814 # DEPENDENCYPART_SIBL
(6,9),(6,15),-0.0127238 # DEPENDENCYPART_SIBL
(6,9),(6,20),-0.0466346 # DEPENDENCYPART_SIBL
(6,9),(6,24),-0.0215597 # DEPENDENCYPART_SIBL
(6,10),(6,11),0.0114055 # DEPENDENCYPART_SIBL
(6,10),(6,12),-0.0309335 # DEPENDENCYPART_SIBL
(6,10),(6,13),-0.0212625 # DEPENDENCYPART_SIBL
(6,10),(6,14),-0.0501214 # DEPENDENCYPART_SIBL
(6,10),(6,15),-0.0416593 # DEPENDENCYPART_SIBL
(6,10),(6,20),-0.0488504 # DEPENDENCYPART_SIBL
(6,10),(6,24),0.0120063 # DEPENDENCYPART_SIBL
(6,11),(6,12),0.00676628 # DEPENDENCYPART_SIBL
(6,11),(6,13),0.0371014 # DEPENDENCYPART_SIBL
(6,11),(6,14),0.0121774 # DEPENDENCYPART_SIBL
(6,11),(6,15),0.0224221 # DEPENDENCYPART_SIBL
(6,11),(6,20),0.0751187 # DEPENDENCYPART_SIBL
(6,11),(6,24),-0.0021722 # DEPENDENCYPART_SIBL
(6,12),(6,13),0.0110405 # DEPENDENCYPART_SIBL
(6,12),(6,14),-0.0529124 # DEPENDENCYPART_SIBL
(6,12),(6,15),-0.01644 # DEPENDENCYPART_SIBL
(6,12),(6,20),-0.0127045 # DEPENDENCYPART_SIBL
(6,12),(6,24),0.0270999 # DEPENDENCYPART_SIBL
(6,13),(6,14),-0.0170774 # DEPENDENCYPART_SIBL
(6,13),(6,15),-0.0250502 # DEPENDENCYPART_SIBL
(6,13),(6,20),0.0300932 # DEPENDENCYPART_SIBL
(6,13),(6,24),-0.0188418 # DEPENDENCYPART_SIBL
(6,14),(6,15),-0.0178276 # DEPENDENCYPART_SIBL
(6,14),(6,20),-0.00407826 # DEPENDENCYPART_SIBL
(6,14),(6,24),-0.0108337 # DEPENDENCYPART_SIBL
(6,15),(6,20),0.0641815 # DEPENDENCYPART_SIBL
(6,15),(6,24),0.0424925 # DEPENDENCYPART_SIBL
(6,20),(6,24),0.00905399 # DEPENDENCYPART_SIBL
(7,4),(7,6),-0.0576629 # DEPENDENCYPART_SIBL
(7,4),(7,8),-0.0540848 # DEPENDENCYPART_SIBL
(7,4),(7,9),-0.0470071 # DEPENDENCYPART_SIBL
(7,4),(7,10),-0.0625163 # DEPENDENCYPART_SIBL
(7,4),(7,11),0.697581 # DEPENDENCYPART_SIBL
(7,4),(7,13),-0.0982874 # DEPENDENCYPART_SIBL
(7,4),(7,14),-0.0242921 # DEPENDENCYPART_SIBL
(7,6),(7,8),-0.0683617 # DEPENDENCYPART_SIBL
(7,6),(7,9),-0.0672234 # DEPENDENCYPART_SIBL
(7,6),(7,10),-0.0720793 # DEPENDENCYPART_SIBL
(7,6),(7,11),0.0175977 # DEPENDENCYPART_SIBL
(7,6),(7,13),-0.131114 # DEPENDENCYPART_SIBL
(7,6),(7,14),0.00677126 # DEPENDENCYPART_SIBL
(7,8),(7,9),-0.117249 # DEPENDENCYPART_SIBL
(7,8),(7,10),-0.134872 # DEPENDENCYPART_SIBL
(7,8),(7,11),-0.0199662 # DEPENDENCYPART_SIBL
(7,8),(7,13),-0.0680288 # DEPENDENCYPART_SIBL
(7,8),(7,14),-0.0490614 # DEPENDENCYPART_SIBL
(7,9),(7,10),-0.127869 # DEPENDENCYPART_SIBL
(7,9),(7,11),0.00114974 # DEPENDENCYPART_SIBL
(7,9),(7,13),-0.0617608 # DEPENDENCYPART_SIBL
(7,9),(7,14),-0.0437352 # DEPENDENCYPART_SIBL
(7,10),(7,11),0.0123609 # DEPENDENCYPART_SIBL
(7,10),(7,13),-0.0654021 # DEPENDENCYPART_SIBL
(7,10),(7,14),-0.054284 # DEPENDENCYPART_SIBL
(7,11),(7,13),0.055572 # DEPENDENCYPART_SIBL
(7,11),(7,14),0.148664 # DEPENDENCYPART_SIBL
(7,13),(7,14),-0.069316 # DEPENDENCYPART_SIBL
(8,9),(8,10),-0.0831965 # DEPENDENCYPART_SIBL
(8,9),(8,11),-0.0209098 # DEPENDENCYPART_SIBL
(8,9),(8,14),-0.0595361 # DEPENDENCYPART_SIBL
(8,10),(8,11),0.129593 # DEPENDENCYPART_SIBL
(8,10),(8,14),0.014838 # DEPENDENCYPART_SIBL
(8,11),(8,14),0.0395719 # DEPENDENCYPART_SIBL
(9,1),(9,2),0.0463853 # DEPENDENCYPART_SIBL
(9,1),(9,4),0.052306 # DEPENDENCYPART_SIBL
(9,1),(9,5),0.0272933 # DEPENDENCYPART_SIBL
(9,1),(9,6),0.143563 # DEPENDENCYPART_SIBL
(9,1),(9,7),0.0410981 # DEPENDENCYPART_SIBL
(9,1),(9,8),0.029154 # DEPENDENCYPART_SIBL
(9,1),(9,10),0.342279 # DEPENDENCYPART_SIBL
(9,1),(9,11),0.0609852 # DEPENDENCYPART_SIBL
(9,1),(9,12),0.0414869 # DEPENDENCYPART_SIBL
(9,1),(9,13),0.0418124 # DEPENDENCYPART_SIBL
(9,1),(9,14),0.0394841 # DEPENDENCYPART_SIBL
(9,1),(9,15),-0.0394882 # DEPENDENCYPART_SIBL
(9,1),(9,19),0.051968 # DEPENDENCYPART_SIBL
(9,1),(9,20),0.0156197 # DEPENDENCYPART_SIBL
(9,1),(9,21),0.0284324 # DEPENDENCYPART_SIBL
(9,1),(9,22),0.0502029 # DEPENDENCYPART_SIBL
(9,1),(9,23),0.197386 # DEPENDENCYPART_SIBL
(9,2),(9,4),0.0515626 # DEPENDENCYPART_SIBL
(9,2),(9,5),0.0317716 # DEPENDENCYPART_SIBL
(9,2),(9,6),0.155509 # DEPENDENCYPART_SIBL
(9,2),(9,7),0.0459212 # DEPENDENCYPART_SIBL
(9,2),(9,8),0.0367005 # DEPENDENCYPART_SIBL
(9,2),(9,10),0.33709 # DEPENDENCYPART_SIBL
(9,2),(9,11),0.0748585 # DEPENDENCYPART_SIBL
(9,2),(9,12),0.0433598 # DEPENDENCYPART_SIBL
(9,2),(9,13),0.0427811 # DEPENDENCYPART_SIBL
(9,2),(9,14),0.0413693 # DEPENDENCYPART_SIBL
(9,2),(9,15),-0.0488577 # DEPENDENCYPART_SIBL
(9,2),(9,19),0.0467793 # DEPENDENCYPART_SIBL
(9,2),(9,20),0.0252035 # DEPENDENCYPART_SIBL
(9,2),(9,21),0.0249695 # DEPENDENCYPART_SIBL
(9,2),(9,22),0.0450142 # DEPENDENCYPART_SIBL
(9,2),(9,23),0.190733 # DEPENDENCYPART_SIBL
(9,4),(9,5),0.0232267 # DEPENDENCYPART_SIBL
(9,4),(9,6),-0.00516811 # DEPENDENCYPART_SIBL
(9,4),(9,7),-0.0210659 # DEPENDENCYPART_SIBL
(9,4),(9,8),-0.0175696 # DEPENDENCYPART_SIBL
(9,4),(9,10),0.00827093 # DEPENDENCYPART_SIBL
(9,4),(9,11),0.0543836 # DEPENDENCYPART_SIBL
(9,4),(9,12),0.195787 # DEPENDENCYPART_SIBL
(9,4),(9,13),-0.135306 # DEPENDENCYPART_SIBL
(9,4),(9,14),-0.00394386 # DEPENDENCYPART_SIBL
(9,4),(9,15),-0.134944 # DEPENDENCYPART_SIBL
(9,4),(9,19),-0.11162 # DEPENDENCYPART_SIBL
(9,4),(9,20),-0.170453 # DEPENDENCYPART_SIBL
(9,4),(9,21),-0.129584 # DEPENDENCYPART_SIBL
(9,4),(9,22),-0.107375 # DEPENDENCYPART_SIBL
(9,4),(9,23),-0.0567414 # DEPENDENCYPART_SIBL
(9,5),(9,6),0.0244919 # DEPENDENCYPART_SIBL
(9,5),(9,7),0.0709102 # DEPENDENCYPART_SIBL
(9,5),(9,8),0.0360993 # DEPENDENCYPART_SIBL
(9,5),(9,10),0.159031 # DEPENDENCYPART_SIBL
(9,5),(9,11),-0.0590254 # DEPENDENCYPART_SIBL
(9,5),(9,12),0.229258 # DEPENDENCYPART_SIBL
(9,5),(9,13),0.0617394 # DEPENDENCYPART_SIBL
(9,5),(9,14),0.224862 # DEPENDENCYPART_SIBL
(9,5),(9,15),0.131826 # DEPENDENCYPART_SIBL
(9,5),(9,19),-0.0283754 # DEPENDENCYPART_SIBL
(9,5),(9,20),-0.00431751 # DEPENDENCYPART_SIBL
(9,5),(9,21),0.0537976 # DEPENDENCYPART_SIBL
(9,5),(9,22),-0.0234856 # DEPENDENCYPART_SIBL
(9,5),(9,23),0.0281508 # DEPENDENCYPART_SIBL
(9,6),(9,7),0.0630131 # DEPENDENCYPART_SIBL
(9,6),(9,8),0.0684301 # DEPENDENCYPART_SIBL
(9,6),(9,10),0.160426 # DEPENDENCYPART_SIBL
(9,6),(9,11),0.00655938 # DEPENDENCYPART_SIBL
(9,6),(9,12),0.0412596 # DEPENDENCYPART_SIBL
(9,6),(9,13),-0.0627172 # DEPENDENCYPART_SIBL
(9,6),(9,14),0.0236782 # DEPENDENCYPART_SIBL
(9,6),(9,15),-0.0476807 # DEPENDENCYPART_SIBL
(9,6),(9,19),0.025117 # DEPENDENCYPART_SIBL
(9,6),(9,20),0.0136529 # DEPENDENCYPART_SIBL
(9,6),(9,21),-0.0734894 # DEPENDENCYPART_SIBL
(9,6),(9,22),0.02217 # DEPENDENCYPART_SIBL
(9,6),(9,23),0.0691017 # DEPENDENCYPART_SIBL
(9,7),(9,8),0.00521009 # DEPENDENCYPART_SIBL
(9,7),(9,10),0.101497 # DEPENDENCYPART_SIBL
(9,7),(9,11),-0.0742506 # DEPENDENCYPART_SIBL
(9,7),(9,12),0.024944 # DEPENDENCYPART_SIBL
(9,7),(9,13),-0.00790329 # DEPENDENCYPART_SIBL
(9,7),(9,14),0.0077339 # DEPENDENCYPART_SIBL
(9,7),(9,15),-0.0332693 # DEPENDENCYPART_SIBL
(9,7),(9,19),-0.0339051 # DEPENDENCYPART_SIBL
(9,7),(9,20),-0.0235453 # DEPENDENCYPART_SIBL
(9,7),(9,21),-0.000763892 # DEPENDENCYPART_SIBL
(9,7),(9,22),-0.0288403 # DEPENDENCYPART_SIBL
(9,7),(9,23),0.0231748 # DEPENDENCYPART_SIBL
(9,8),(9,10),0.41401 # DEPENDENCYPART_SIBL
(9,8),(9,11),0.0751682 # DEPENDENCYPART_SIBL
(9,8),(9,12),0.0590637 # DEPENDENCYPART_SIBL
(9,8),(9,13),0.0614265 # DEPENDENCYPART_SIBL
(9,8),(9,14),0.0578771 # DEPENDENCYPART_SIBL
(9,8),(9,15),-0.0295763 # DEPENDENCYPART_SIBL
(9,8),(9,19),0.0991482 # DEPENDENCYPART_SIBL
(9,8),(9,20),0.0093278 # DEPENDENCYPART_SIBL
(9,8),(9,21),0.0759715 # DEPENDENCYPART_SIBL
(9,8),(9,22),0.0973851 # DEPENDENCYPART_SIBL
(9,8),(9,23),0.253783 # DEPENDENCYPART_SIBL
(9,10),(9,11),0.170804 # DEPENDENCYPART_SIBL
(9,10),(9,12),0.0433684 # DEPENDENCYPART_SIBL
(9,10),(9,13),0.0571177 # DEPENDENCYPART_SIBL
(9,10),(9,14),0.0285891 # DEPENDENCYPART_SIBL
(9,10),(9,15),0.0603249 # DEPENDENCYPART_SIBL
(9,10),(9,19),0.107405 # DEPENDENCYPART_SIBL
(9,10),(9,20),0.0956236 # DEPENDENCYPART_SIBL
(9,10),(9,21),0.125732 # DEPENDENCYPART_SIBL
(9,10),(9,22),0.107171 # DEPENDENCYPART_SIBL
(9,10),(9,23),0.0781766 # DEPENDENCYPART_SIBL
(9,11),(9,12),0.00230484 # DEPENDENCYPART_SIBL
(9,11),(9,13),-0.0167502 # DEPENDENCYPART_SIBL
(9,11),(9,14),0.0268073 # DEPENDENCYPART_SIBL
(9,11),(9,15),-0.010319 # DEPENDENCYPART_SIBL
(9,11),(9,19),0.0551615 # DEPENDENCYPART_SIBL
(9,11),(9,20),0.0486655 # DEPENDENCYPART_SIBL
(9,11),(9,21),0.0239345 # DEPENDENCYPART_SIBL
(9,11),(9,22),0.0679741 # DEPENDENCYPART_SIBL
(9,11),(9,23),0.023661 # DEPENDENCYPART_SIBL
(9,12),(9,13),-0.0212871 # DEPENDENCYPART_SIBL
(9,12),(9,14),-0.0615266 # DEPENDENCYPART_SIBL
(9,12),(9,15),-0.00933742 # DEPENDENCYPART_SIBL
(9,12),(9,19),0.0100724 # DEPENDENCYPART_SIBL
(9,12),(9,20),-0.044081 # DEPENDENCYPART_SIBL
(9,12),(9,21),-0.0296901 # DEPENDENCYPART_SIBL
(9,12),(9,22),0.00903727 # DEPENDENCYPART_SIBL
(9,12),(9,23),0.000458904 # DEPENDENCYPART_SIBL
(9,13),(9,14),-0.0302396 # DEPENDENCYPART_SIBL
(9,13),(9,15),-0.036223 # DEPENDENCYPART_SIBL
(9,13),(9,19),-0.006625 # DEPENDENCYPART_SIBL
(9,13),(9,20),-0.0172307 # DEPENDENCYPART_SIBL
(9,13),(9,21),-0.0390163 # DEPENDENCYPART_SIBL
(9,13),(9,22),-0.00766009 # DEPENDENCYPART_SIBL
(9,13),(9,23),-0.0162326 # DEPENDENCYPART_SIBL
(9,14),(9,15),-0.0249269 # DEPENDENCYPART_SIBL
(9,14),(9,19),0.00125614 # DEPENDENCYPART_SIBL
(9,14),(9,20),-0.0529527 # DEPENDENCYPART_SIBL
(9,14),(9,21),-0.0355969 # DEPENDENCYPART_SIBL
(9,14),(9,22),0.000221038 # DEPENDENCYPART_SIBL
(9,14),(9,23),-0.00835733 # DEPENDENCYPART_SIBL
(9,15),(9,19),0.0129564 # DEPENDENCYPART_SIBL
(9,15),(9,20),-0.0256155 # DEPENDENCYPART_SIBL
(9,15),(9,21),-0.0263312 # DEPENDENCYPART_SIBL
(9,15),(9,22),0.0121189 # DEPENDENCYPART_SIBL
(9,15),(9,23),0.00354332 # DEPENDENCYPART_SIBL
(9,19),(9,20),-0.0325684 # DEPENDENCYPART_SIBL
(9,19),(9,21),0.00251532 # DEPENDENCYPART_SIBL
(9,19),(9,22),-0.0125804 # DEPENDENCYPART_SIBL
(9,19),(9,23),-0.0318213 # DEPENDENCYPART_SIBL
(9,20),(9,21),-0.0175392 # DEPENDENCYPART_SIBL
(9,20),(9,22),-9.98036e-05 # DEPENDENCYPART_SIBL
(9,20),(9,23),-0.00968479 # DEPENDENCYPART_SIBL
(9,21),(9,22),0.03128 # DEPENDENCYPART_SIBL
(9,21),(9,23),0.0200919 # DEPENDENCYPART_SIBL
(9,22),(9,23),-0.0243512 # DEPENDENCYPART_SIBL
(10,1),(10,2),0.020751 # DEPENDENCYPART_SIBL
(10,1),(10,5),0.0286074 # DEPENDENCYPART_SIBL
(10,1),(10,6),0.136305 # DEPENDENCYPART_SIBL
(10,1),(10,8),0.0101607 # DEPENDENCYPART_SIBL
(10,1),(10,9),0.00678229 # DEPENDENCYPART_SIBL
(10,1),(10,11),0.0745082 # DEPENDENCYPART_SIBL
(10,1),(10,13),0.0992554 # DEPENDENCYPART_SIBL
(10,1),(10,14),0.0958041 # DEPENDENCYPART_SIBL
(10,1),(10,20),0.0674597 # DEPENDENCYPART_SIBL
(10,2),(10,5),0.0330857 # DEPENDENCYPART_SIBL
(10,2),(10,6),0.148252 # DEPENDENCYPART_SIBL
(10,2),(10,8),0.0177072 # DEPENDENCYPART_SIBL
(10,2),(10,9),0.0143288 # DEPENDENCYPART_SIBL
(10,2),(10,11),0.0883815 # DEPENDENCYPART_SIBL
(10,2),(10,13),0.100224 # DEPENDENCYPART_SIBL
(10,2),(10,14),0.0976893 # DEPENDENCYPART_SIBL
(10,2),(10,20),0.0770435 # DEPENDENCYPART_SIBL
(10,5),(10,6),-0.0134042 # DEPENDENCYPART_SIBL
(10,5),(10,8),-0.0488085 # DEPENDENCYPART_SIBL
(10,5),(10,9),-0.0648841 # DEPENDENCYPART_SIBL
(10,5),(10,11),-0.0794497 # DEPENDENCYPART_SIBL
(10,5),(10,13),0.0548045 # DEPENDENCYPART_SIBL
(10,5),(10,14),0.217343 # DEPENDENCYPART_SIBL
(10,5),(10,20),-0.0149769 # DEPENDENCYPART_SIBL
(10,6),(10,8),0.0305827 # DEPENDENCYPART_SIBL
(10,6),(10,9),0.0145423 # DEPENDENCYPART_SIBL
(10,6),(10,11),0.00260378 # DEPENDENCYPART_SIBL
(10,6),(10,13),-0.0567402 # DEPENDENCYPART_SIBL
(10,6),(10,14),0.0290836 # DEPENDENCYPART_SIBL
(10,6),(10,20),0.0107006 # DEPENDENCYPART_SIBL
(10,8),(10,9),0.0332218 # DEPENDENCYPART_SIBL
(10,8),(10,11),0.100203 # DEPENDENCYPART_SIBL
(10,8),(10,13),0.127199 # DEPENDENCYPART_SIBL
(10,8),(10,14),0.122925 # DEPENDENCYPART_SIBL
(10,8),(10,20),0.0731686 # DEPENDENCYPART_SIBL
(10,9),(10,11),0.0634153 # DEPENDENCYPART_SIBL
(10,9),(10,13),0.106613 # DEPENDENCYPART_SIBL
(10,9),(10,14),0.101875 # DEPENDENCYPART_SIBL
(10,9),(10,20),0.074739 # DEPENDENCYPART_SIBL
(10,11),(10,13),-0.0362492 # DEPENDENCYPART_SIBL
(10,11),(10,14),0.00389019 # DEPENDENCYPART_SIBL
(10,11),(10,20),0.040824 # DEPENDENCYPART_SIBL
(10,13),(10,14),-0.0314707 # DEPENDENCYPART_SIBL
(10,13),(10,20),-0.00691668 # DEPENDENCYPART_SIBL
(10,14),(10,20),-0.042618 # DEPENDENCYPART_SIBL
(12,1),(12,2),-0.105445 # DEPENDENCYPART_SIBL
(12,1),(12,3),-0.136237 # DEPENDENCYPART_SIBL
(12,1),(12,4),-0.00834995 # DEPENDENCYPART_SIBL
(12,1),(12,6),-0.0870686 # DEPENDENCYPART_SIBL
(12,1),(12,7),-0.0552506 # DEPENDENCYPART_SIBL
(12,1),(12,8),-0.107324 # DEPENDENCYPART_SIBL
(12,1),(12,9),-0.102529 # DEPENDENCYPART_SIBL
(12,1),(12,10),-0.11979 # DEPENDENCYPART_SIBL
(12,1),(12,11),-0.00834995 # DEPENDENCYPART_SIBL
(12,1),(12,13),-0.00593678 # DEPENDENCYPART_SIBL
(12,1),(12,14),0.0255782 # DEPENDENCYPART_SIBL
(12,1),(12,15),-0.135657 # DEPENDENCYPART_SIBL
(12,1),(12,16),-0.0540121 # DEPENDENCYPART_SIBL
(12,1),(12,19),-0.0799664 # DEPENDENCYPART_SIBL
(12,1),(12,20),-0.0603643 # DEPENDENCYPART_SIBL
(12,1),(12,21),-0.068703 # DEPENDENCYPART_SIBL
(12,1),(12,22),-0.0808162 # DEPENDENCYPART_SIBL
(12,1),(12,24),0.0229627 # DEPENDENCYPART_SIBL
(12,2),(12,3),-0.137277 # DEPENDENCYPART_SIBL
(12,2),(12,4),-0.0212445 # DEPENDENCYPART_SIBL
(12,2),(12,6),-0.0813963 # DEPENDENCYPART_SIBL
(12,2),(12,7),-0.0570465 # DEPENDENCYPART_SIBL
(12,2),(12,8),-0.108364 # DEPENDENCYPART_SIBL
(12,2),(12,9),-0.103569 # DEPENDENCYPART_SIBL
(12,2),(12,10),-0.12083 # DEPENDENCYPART_SIBL
(12,2),(12,11),-0.0212445 # DEPENDENCYPART_SIBL
(12,2),(12,13),-0.00606151 # DEPENDENCYPART_SIBL
(12,2),(12,14),0.0263567 # DEPENDENCYPART_SIBL
(12,2),(12,15),-0.144808 # DEPENDENCYPART_SIBL
(12,2),(12,16),-0.0605674 # DEPENDENCYPART_SIBL
(12,2),(12,19),-0.0845469 # DEPENDENCYPART_SIBL
(12,2),(12,20),-0.0491366 # DEPENDENCYPART_SIBL
(12,2),(12,21),-0.0732386 # DEPENDENCYPART_SIBL
(12,2),(12,22),-0.0853967 # DEPENDENCYPART_SIBL
(12,2),(12,24),-0.00137718 # DEPENDENCYPART_SIBL
(12,3),(12,4),-0.0363534 # DEPENDENCYPART_SIBL
(12,3),(12,6),-0.068956 # DEPENDENCYPART_SIBL
(12,3),(12,7),-0.057802 # DEPENDENCYPART_SIBL
(12,3),(12,8),-0.108344 # DEPENDENCYPART_SIBL
(12,3),(12,9),-0.101797 # DEPENDENCYPART_SIBL
(12,3),(12,10),-0.11913 # DEPENDENCYPART_SIBL
(12,3),(12,11),-0.0363534 # DEPENDENCYPART_SIBL
(12,3),(12,13),-0.106524 # DEPENDENCYPART_SIBL
(12,3),(12,14),-0.100132 # DEPENDENCYPART_SIBL
(12,3),(12,15),-0.262711 # DEPENDENCYPART_SIBL
(12,3),(12,16),-0.161337 # DEPENDENCYPART_SIBL
(12,3),(12,19),-0.200861 # DEPENDENCYPART_SIBL
(12,3),(12,20),-0.16749 # DEPENDENCYPART_SIBL
(12,3),(12,21),-0.162972 # DEPENDENCYPART_SIBL
(12,3),(12,22),-0.201711 # DEPENDENCYPART_SIBL
(12,3),(12,24),-0.207685 # DEPENDENCYPART_SIBL
(12,4),(12,6),-0.0250521 # DEPENDENCYPART_SIBL
(12,4),(12,7),-0.0433683 # DEPENDENCYPART_SIBL
(12,4),(12,8),0.00981546 # DEPENDENCYPART_SIBL
(12,4),(12,9),0.0206098 # DEPENDENCYPART_SIBL
(12,4),(12,10),-0.00609874 # DEPENDENCYPART_SIBL
(12,4),(12,11),-0.0307177 # DEPENDENCYPART_SIBL
(12,4),(12,13),-0.161424 # DEPENDENCYPART_SIBL
(12,4),(12,14),-0.0461221 # DEPENDENCYPART_SIBL
(12,4),(12,15),-0.202503 # DEPENDENCYPART_SIBL
(12,4),(12,16),-0.11423 # DEPENDENCYPART_SIBL
(12,4),(12,19),-0.0164625 # DEPENDENCYPART_SIBL
(12,4),(12,20),0.022849 # DEPENDENCYPART_SIBL
(12,4),(12,21),-0.0952576 # DEPENDENCYPART_SIBL
(12,4),(12,22),-0.00860468 # DEPENDENCYPART_SIBL
(12,4),(12,24),0.00314724 # DEPENDENCYPART_SIBL
(12,6),(12,7),-0.0355068 # DEPENDENCYPART_SIBL
(12,6),(12,8),-0.117762 # DEPENDENCYPART_SIBL
(12,6),(12,9),-0.118598 # DEPENDENCYPART_SIBL
(12,6),(12,10),-0.127891 # DEPENDENCYPART_SIBL
(12,6),(12,11),-0.0599085 # DEPENDENCYPART_SIBL
(12,6),(12,13),-0.134958 # DEPENDENCYPART_SIBL
(12,6),(12,14),-0.00605028 # DEPENDENCYPART_SIBL
(12,6),(12,15),-0.141851 # DEPENDENCYPART_SIBL
(12,6),(12,16),-0.0706998 # DEPENDENCYPART_SIBL
(12,6),(12,19),-0.107109 # DEPENDENCYPART_SIBL
(12,6),(12,20),-0.0272055 # DEPENDENCYPART_SIBL
(12,6),(12,21),-0.118906 # DEPENDENCYPART_SIBL
(12,6),(12,22),-0.107794 # DEPENDENCYPART_SIBL
(12,6),(12,24),0.0510323 # DEPENDENCYPART_SIBL
(12,7),(12,8),-0.0286401 # DEPENDENCYPART_SIBL
(12,7),(12,9),-0.0146531 # DEPENDENCYPART_SIBL
(12,7),(12,10),-0.0411117 # DEPENDENCYPART_SIBL
(12,7),(12,11),-0.117208 # DEPENDENCYPART_SIBL
(12,7),(12,13),-0.0787438 # DEPENDENCYPART_SIBL
(12,7),(12,14),0.0281218 # DEPENDENCYPART_SIBL
(12,7),(12,15),-0.120664 # DEPENDENCYPART_SIBL
(12,7),(12,16),-0.0550822 # DEPENDENCYPART_SIBL
(12,7),(12,19),-0.0903127 # DEPENDENCYPART_SIBL
(12,7),(12,20),-0.012143 # DEPENDENCYPART_SIBL
(12,7),(12,21),-0.013805 # DEPENDENCYPART_SIBL
(12,7),(12,22),-0.0828868 # DEPENDENCYPART_SIBL
(12,7),(12,24),0.0421014 # DEPENDENCYPART_SIBL
(12,8),(12,9),-0.0809759 # DEPENDENCYPART_SIBL
(12,8),(12,10),-0.106449 # DEPENDENCYPART_SIBL
(12,8),(12,11),-0.00229542 # DEPENDENCYPART_SIBL
(12,8),(12,13),-0.0199413 # DEPENDENCYPART_SIBL
(12,8),(12,14),0.0080791 # DEPENDENCYPART_SIBL
(12,8),(12,15),-0.162491 # DEPENDENCYPART_SIBL
(12,8),(12,16),-0.0711045 # DEPENDENCYPART_SIBL
(12,8),(12,19),-0.0829676 # DEPENDENCYPART_SIBL
(12,8),(12,20),-0.088105 # DEPENDENCYPART_SIBL
(12,8),(12,21),-0.0604748 # DEPENDENCYPART_SIBL
(12,8),(12,22),-0.0838154 # DEPENDENCYPART_SIBL
(12,8),(12,24),-0.00956078 # DEPENDENCYPART_SIBL
(12,9),(12,10),-0.112198 # DEPENDENCYPART_SIBL
(12,9),(12,11),0.0181476 # DEPENDENCYPART_SIBL
(12,9),(12,13),0.0120023 # DEPENDENCYPART_SIBL
(12,9),(12,14),0.0397648 # DEPENDENCYPART_SIBL
(12,9),(12,15),-0.125964 # DEPENDENCYPART_SIBL
(12,9),(12,16),-0.0346692 # DEPENDENCYPART_SIBL
(12,9),(12,19),-0.0603388 # DEPENDENCYPART_SIBL
(12,9),(12,20),-0.0351493 # DEPENDENCYPART_SIBL
(12,9),(12,21),-0.0454401 # DEPENDENCYPART_SIBL
(12,9),(12,22),-0.0611886 # DEPENDENCYPART_SIBL
(12,9),(12,24),0.0457659 # DEPENDENCYPART_SIBL
(12,10),(12,11),0.10353 # DEPENDENCYPART_SIBL
(12,10),(12,13),-0.0953827 # DEPENDENCYPART_SIBL
(12,10),(12,14),-0.092029 # DEPENDENCYPART_SIBL
(12,10),(12,15),-0.265254 # DEPENDENCYPART_SIBL
(12,10),(12,16),-0.153074 # DEPENDENCYPART_SIBL
(12,10),(12,19),-0.186579 # DEPENDENCYPART_SIBL
(12,10),(12,20),-0.185313 # DEPENDENCYPART_SIBL
(12,10),(12,21),-0.157489 # DEPENDENCYPART_SIBL
(12,10),(12,22),-0.187429 # DEPENDENCYPART_SIBL
(12,10),(12,24),-0.189757 # DEPENDENCYPART_SIBL
(12,11),(12,13),-0.161424 # DEPENDENCYPART_SIBL
(12,11),(12,14),-0.0461221 # DEPENDENCYPART_SIBL
(12,11),(12,15),-0.202503 # DEPENDENCYPART_SIBL
(12,11),(12,16),-0.11423 # DEPENDENCYPART_SIBL
