# _root_ The average discount rate on new three-month Treasury bills was 7.37 % , the lowest since the average of 7.36 % at the auction on Oct. 17 , 1988 .
#goldHeads=4,4,4,10,4,9,9,9,5,0,12,10,12,15,12,15,18,16,18,21,19,18,24,22,24,25,26,26,26,10,
#predictedHeads=4,4,4,10,4,9,9,9,5,0,12,10,10,15,10,15,18,16,18,21,19,18,24,22,24,25,26,26,26,10,
(4,16),(4,24),0.0177212 # DEPENDENCYPART_SIBL
(4,16),(4,25),0.0476996 # DEPENDENCYPART_SIBL
(4,16),(4,30),0.16431 # DEPENDENCYPART_SIBL
(4,18),(4,19),0.0173285 # DEPENDENCYPART_SIBL
(4,18),(4,21),-0.00722407 # DEPENDENCYPART_SIBL
(4,18),(4,22),0.0268242 # DEPENDENCYPART_SIBL
(4,18),(4,24),-0.0258485 # DEPENDENCYPART_SIBL
(4,18),(4,25),0.0416449 # DEPENDENCYPART_SIBL
(4,18),(4,30),0.0583998 # DEPENDENCYPART_SIBL
(4,19),(4,21),0.0118917 # DEPENDENCYPART_SIBL
(4,19),(4,22),0.0620572 # DEPENDENCYPART_SIBL
(4,19),(4,24),0.0369912 # DEPENDENCYPART_SIBL
(4,19),(4,25),0.0695162 # DEPENDENCYPART_SIBL
(4,19),(4,30),0.108713 # DEPENDENCYPART_SIBL
(4,21),(4,22),-0.0166935 # DEPENDENCYPART_SIBL
(4,21),(4,24),-0.00455007 # DEPENDENCYPART_SIBL
(4,21),(4,25),0.0346064 # DEPENDENCYPART_SIBL
(4,21),(4,30),0.0757231 # DEPENDENCYPART_SIBL
(4,22),(4,24),0.00660973 # DEPENDENCYPART_SIBL
(4,22),(4,25),0.026921 # DEPENDENCYPART_SIBL
(4,22),(4,30),0.19122 # DEPENDENCYPART_SIBL
(4,24),(4,25),0.0238531 # DEPENDENCYPART_SIBL
(4,24),(4,30),0.0533511 # DEPENDENCYPART_SIBL
(4,25),(4,30),0.207014 # DEPENDENCYPART_SIBL
(5,4),(5,6),-0.0571966 # DEPENDENCYPART_SIBL
(5,4),(5,7),-0.0550123 # DEPENDENCYPART_SIBL
(5,4),(5,8),-0.0629943 # DEPENDENCYPART_SIBL
(5,4),(5,9),-0.113922 # DEPENDENCYPART_SIBL
(5,4),(5,10),0.0272579 # DEPENDENCYPART_SIBL
(5,4),(5,12),0.00662054 # DEPENDENCYPART_SIBL
(5,4),(5,13),0.0234428 # DEPENDENCYPART_SIBL
(5,4),(5,15),-0.0267504 # DEPENDENCYPART_SIBL
(5,4),(5,30),-0.0192291 # DEPENDENCYPART_SIBL
(5,6),(5,7),-0.0841701 # DEPENDENCYPART_SIBL
(5,6),(5,8),-0.0558718 # DEPENDENCYPART_SIBL
(5,6),(5,9),-0.0853357 # DEPENDENCYPART_SIBL
(5,6),(5,10),-0.0860811 # DEPENDENCYPART_SIBL
(5,6),(5,12),-0.105866 # DEPENDENCYPART_SIBL
(5,6),(5,13),-0.0220924 # DEPENDENCYPART_SIBL
(5,6),(5,15),-0.0459766 # DEPENDENCYPART_SIBL
(5,6),(5,30),0.0326846 # DEPENDENCYPART_SIBL
(5,7),(5,8),-0.0526187 # DEPENDENCYPART_SIBL
(5,7),(5,9),-0.084321 # DEPENDENCYPART_SIBL
(5,7),(5,10),-0.0843934 # DEPENDENCYPART_SIBL
(5,7),(5,12),-0.103477 # DEPENDENCYPART_SIBL
(5,7),(5,13),-0.00954444 # DEPENDENCYPART_SIBL
(5,7),(5,15),-0.0450789 # DEPENDENCYPART_SIBL
(5,7),(5,30),0.0289962 # DEPENDENCYPART_SIBL
(5,8),(5,9),-0.121581 # DEPENDENCYPART_SIBL
(5,8),(5,10),-0.092285 # DEPENDENCYPART_SIBL
(5,8),(5,12),-0.170901 # DEPENDENCYPART_SIBL
(5,8),(5,13),-0.0501264 # DEPENDENCYPART_SIBL
(5,8),(5,15),-0.0695881 # DEPENDENCYPART_SIBL
(5,8),(5,30),-7.02196e-05 # DEPENDENCYPART_SIBL
(5,9),(5,10),-0.0636909 # DEPENDENCYPART_SIBL
(5,9),(5,12),-0.128434 # DEPENDENCYPART_SIBL
(5,9),(5,13),0.00435078 # DEPENDENCYPART_SIBL
(5,9),(5,15),-0.0276203 # DEPENDENCYPART_SIBL
(5,9),(5,30),0.0666973 # DEPENDENCYPART_SIBL
(5,10),(5,12),-0.0831821 # DEPENDENCYPART_SIBL
(5,10),(5,13),0.0172072 # DEPENDENCYPART_SIBL
(5,10),(5,15),0.00251475 # DEPENDENCYPART_SIBL
(5,10),(5,30),0.173248 # DEPENDENCYPART_SIBL
(5,12),(5,13),0.0645486 # DEPENDENCYPART_SIBL
(5,12),(5,15),-0.0163578 # DEPENDENCYPART_SIBL
(5,12),(5,30),0.0623379 # DEPENDENCYPART_SIBL
(5,13),(5,15),-0.0105936 # DEPENDENCYPART_SIBL
(5,13),(5,30),0.106111 # DEPENDENCYPART_SIBL
(5,15),(5,30),0.05307 # DEPENDENCYPART_SIBL
(6,4),(6,5),0.122393 # DEPENDENCYPART_SIBL
(6,4),(6,7),-0.0171043 # DEPENDENCYPART_SIBL
(6,4),(6,8),-0.0114517 # DEPENDENCYPART_SIBL
(6,4),(6,16),0.00731496 # DEPENDENCYPART_SIBL
(6,5),(6,7),0.0126012 # DEPENDENCYPART_SIBL
(6,5),(6,8),-0.0343554 # DEPENDENCYPART_SIBL
(6,5),(6,16),0.0412518 # DEPENDENCYPART_SIBL
(6,7),(6,8),0.00798445 # DEPENDENCYPART_SIBL
(6,7),(6,16),0.00259079 # DEPENDENCYPART_SIBL
(6,8),(6,16),-0.00982416 # DEPENDENCYPART_SIBL
(7,4),(7,5),0.1224 # DEPENDENCYPART_SIBL
(7,4),(7,6),0.051155 # DEPENDENCYPART_SIBL
(7,4),(7,8),-0.00460788 # DEPENDENCYPART_SIBL
(7,4),(7,9),0.066579 # DEPENDENCYPART_SIBL
(7,4),(7,10),0.021662 # DEPENDENCYPART_SIBL
(7,4),(7,11),0.0102192 # DEPENDENCYPART_SIBL
(7,4),(7,12),0.0332384 # DEPENDENCYPART_SIBL
(7,4),(7,13),0.050302 # DEPENDENCYPART_SIBL
(7,4),(7,15),0.0304609 # DEPENDENCYPART_SIBL
(7,4),(7,16),0.00461017 # DEPENDENCYPART_SIBL
(7,5),(7,6),0.0342774 # DEPENDENCYPART_SIBL
(7,5),(7,8),-0.0274527 # DEPENDENCYPART_SIBL
(7,5),(7,9),0.0645293 # DEPENDENCYPART_SIBL
(7,5),(7,10),-0.0284628 # DEPENDENCYPART_SIBL
(7,5),(7,11),0.0894773 # DEPENDENCYPART_SIBL
(7,5),(7,12),0.00253905 # DEPENDENCYPART_SIBL
(7,5),(7,13),-0.00396977 # DEPENDENCYPART_SIBL
(7,5),(7,15),0.0236761 # DEPENDENCYPART_SIBL
(7,5),(7,16),0.0386121 # DEPENDENCYPART_SIBL
(7,6),(7,8),-0.000382622 # DEPENDENCYPART_SIBL
(7,6),(7,9),0.0213167 # DEPENDENCYPART_SIBL
(7,6),(7,10),-0.00791676 # DEPENDENCYPART_SIBL
(7,6),(7,11),-0.0336565 # DEPENDENCYPART_SIBL
(7,6),(7,12),-0.0360688 # DEPENDENCYPART_SIBL
(7,6),(7,13),0.00103117 # DEPENDENCYPART_SIBL
(7,6),(7,15),-0.0030986 # DEPENDENCYPART_SIBL
(7,6),(7,16),0.00910436 # DEPENDENCYPART_SIBL
(7,8),(7,9),0.006621 # DEPENDENCYPART_SIBL
(7,8),(7,10),0.0175783 # DEPENDENCYPART_SIBL
(7,8),(7,11),0.0108959 # DEPENDENCYPART_SIBL
(7,8),(7,12),0.0201105 # DEPENDENCYPART_SIBL
(7,8),(7,13),0.0410578 # DEPENDENCYPART_SIBL
(7,8),(7,15),0.00308005 # DEPENDENCYPART_SIBL
(7,8),(7,16),0.00414177 # DEPENDENCYPART_SIBL
(7,9),(7,10),-0.00143901 # DEPENDENCYPART_SIBL
(7,9),(7,11),-0.00108586 # DEPENDENCYPART_SIBL
(7,9),(7,12),0.00268535 # DEPENDENCYPART_SIBL
(7,9),(7,13),0.0357513 # DEPENDENCYPART_SIBL
(7,9),(7,15),-0.0111015 # DEPENDENCYPART_SIBL
(7,9),(7,16),0.0442993 # DEPENDENCYPART_SIBL
(7,10),(7,11),-0.00255613 # DEPENDENCYPART_SIBL
(7,10),(7,12),-0.000197249 # DEPENDENCYPART_SIBL
(7,10),(7,13),0.00700811 # DEPENDENCYPART_SIBL
(7,10),(7,15),-0.0100072 # DEPENDENCYPART_SIBL
(7,10),(7,16),0.0355058 # DEPENDENCYPART_SIBL
(7,11),(7,12),-0.000352146 # DEPENDENCYPART_SIBL
(7,11),(7,13),-0.0134733 # DEPENDENCYPART_SIBL
(7,11),(7,15),-0.017084 # DEPENDENCYPART_SIBL
(7,11),(7,16),-0.0398835 # DEPENDENCYPART_SIBL
(7,12),(7,13),0.0532217 # DEPENDENCYPART_SIBL
(7,12),(7,15),-0.0147535 # DEPENDENCYPART_SIBL
(7,12),(7,16),0.0188877 # DEPENDENCYPART_SIBL
(7,13),(7,15),0.00259455 # DEPENDENCYPART_SIBL
(7,13),(7,16),0.0507435 # DEPENDENCYPART_SIBL
(7,15),(7,16),0.0344328 # DEPENDENCYPART_SIBL
(8,4),(8,6),0.0347249 # DEPENDENCYPART_SIBL
(8,4),(8,7),0.0639575 # DEPENDENCYPART_SIBL
(8,4),(8,9),-0.00868245 # DEPENDENCYPART_SIBL
(8,4),(8,10),0.0423096 # DEPENDENCYPART_SIBL
(8,4),(8,11),-0.0889701 # DEPENDENCYPART_SIBL
(8,4),(8,12),0.0278518 # DEPENDENCYPART_SIBL
(8,4),(8,13),0.00209782 # DEPENDENCYPART_SIBL
(8,4),(8,18),0.0193067 # DEPENDENCYPART_SIBL
(8,6),(8,7),0.0241089 # DEPENDENCYPART_SIBL
(8,6),(8,9),-0.0410942 # DEPENDENCYPART_SIBL
(8,6),(8,10),0.0313542 # DEPENDENCYPART_SIBL
(8,6),(8,11),-0.122496 # DEPENDENCYPART_SIBL
(8,6),(8,12),-0.112455 # DEPENDENCYPART_SIBL
(8,6),(8,13),-0.107665 # DEPENDENCYPART_SIBL
(8,6),(8,18),-0.0897767 # DEPENDENCYPART_SIBL
(8,7),(8,9),-0.0165735 # DEPENDENCYPART_SIBL
(8,7),(8,10),0.037918 # DEPENDENCYPART_SIBL
(8,7),(8,11),-0.106668 # DEPENDENCYPART_SIBL
(8,7),(8,12),-0.0587335 # DEPENDENCYPART_SIBL
(8,7),(8,13),-0.0546484 # DEPENDENCYPART_SIBL
(8,7),(8,18),-0.0363815 # DEPENDENCYPART_SIBL
(8,9),(8,10),-0.0517788 # DEPENDENCYPART_SIBL
(8,9),(8,11),-0.0492015 # DEPENDENCYPART_SIBL
(8,9),(8,12),-0.0543155 # DEPENDENCYPART_SIBL
(8,9),(8,13),-0.00186299 # DEPENDENCYPART_SIBL
(8,9),(8,18),-0.0529711 # DEPENDENCYPART_SIBL
(8,10),(8,11),-0.0398697 # DEPENDENCYPART_SIBL
(8,10),(8,12),-0.0716325 # DEPENDENCYPART_SIBL
(8,10),(8,13),0.0356659 # DEPENDENCYPART_SIBL
(8,10),(8,18),-0.056133 # DEPENDENCYPART_SIBL
(8,11),(8,12),-0.01352 # DEPENDENCYPART_SIBL
(8,11),(8,13),0.0471407 # DEPENDENCYPART_SIBL
(8,11),(8,18),-0.00254121 # DEPENDENCYPART_SIBL
(8,12),(8,13),0.0166915 # DEPENDENCYPART_SIBL
(8,12),(8,18),-0.0982493 # DEPENDENCYPART_SIBL
(8,13),(8,18),0.037632 # DEPENDENCYPART_SIBL
(9,1),(9,2),0.0152809 # DEPENDENCYPART_SIBL
(9,1),(9,3),0.0623129 # DEPENDENCYPART_SIBL
(9,1),(9,4),0.047347 # DEPENDENCYPART_SIBL
(9,1),(9,5),-0.039566 # DEPENDENCYPART_SIBL
(9,1),(9,6),-0.00612666 # DEPENDENCYPART_SIBL
(9,1),(9,7),-0.0045971 # DEPENDENCYPART_SIBL
(9,1),(9,8),-0.0356551 # DEPENDENCYPART_SIBL
(9,1),(9,10),0.210241 # DEPENDENCYPART_SIBL
(9,1),(9,12),-0.0667773 # DEPENDENCYPART_SIBL
(9,1),(9,13),0.00623652 # DEPENDENCYPART_SIBL
(9,1),(9,15),0.0653225 # DEPENDENCYPART_SIBL
(9,1),(9,16),0.123014 # DEPENDENCYPART_SIBL
(9,1),(9,18),-0.0500226 # DEPENDENCYPART_SIBL
(9,1),(9,30),-0.0505928 # DEPENDENCYPART_SIBL
(9,2),(9,3),0.074347 # DEPENDENCYPART_SIBL
(9,2),(9,4),0.0649647 # DEPENDENCYPART_SIBL
(9,2),(9,5),0.0152128 # DEPENDENCYPART_SIBL
(9,2),(9,6),0.00298704 # DEPENDENCYPART_SIBL
(9,2),(9,7),0.00399513 # DEPENDENCYPART_SIBL
(9,2),(9,8),0.0476386 # DEPENDENCYPART_SIBL
(9,2),(9,10),-0.0573602 # DEPENDENCYPART_SIBL
(9,2),(9,12),-0.0382746 # DEPENDENCYPART_SIBL
(9,2),(9,13),0.00675254 # DEPENDENCYPART_SIBL
(9,2),(9,15),-0.0070371 # DEPENDENCYPART_SIBL
(9,2),(9,16),-0.012987 # DEPENDENCYPART_SIBL
(9,2),(9,18),-0.02709 # DEPENDENCYPART_SIBL
(9,2),(9,30),-0.123704 # DEPENDENCYPART_SIBL
(9,3),(9,4),0.0767803 # DEPENDENCYPART_SIBL
(9,3),(9,5),0.0116031 # DEPENDENCYPART_SIBL
(9,3),(9,6),-0.0373761 # DEPENDENCYPART_SIBL
(9,3),(9,7),-0.0210035 # DEPENDENCYPART_SIBL
(9,3),(9,8),-0.0101242 # DEPENDENCYPART_SIBL
(9,3),(9,10),0.0152666 # DEPENDENCYPART_SIBL
(9,3),(9,12),0.0104729 # DEPENDENCYPART_SIBL
(9,3),(9,13),0.122655 # DEPENDENCYPART_SIBL
(9,3),(9,15),0.0174719 # DEPENDENCYPART_SIBL
(9,3),(9,16),-0.0806772 # DEPENDENCYPART_SIBL
(9,3),(9,18),0.0113934 # DEPENDENCYPART_SIBL
(9,3),(9,30),0.0124207 # DEPENDENCYPART_SIBL
(9,4),(9,5),0.0319133 # DEPENDENCYPART_SIBL
(9,4),(9,6),0.00868962 # DEPENDENCYPART_SIBL
(9,4),(9,7),0.0244016 # DEPENDENCYPART_SIBL
(9,4),(9,8),0.0140873 # DEPENDENCYPART_SIBL
(9,4),(9,10),-0.0217455 # DEPENDENCYPART_SIBL
(9,4),(9,12),0.0183693 # DEPENDENCYPART_SIBL
(9,4),(9,13),0.0901206 # DEPENDENCYPART_SIBL
(9,4),(9,15),0.0128393 # DEPENDENCYPART_SIBL
(9,4),(9,16),-0.0764506 # DEPENDENCYPART_SIBL
(9,4),(9,18),0.00928547 # DEPENDENCYPART_SIBL
(9,4),(9,30),0.0152947 # DEPENDENCYPART_SIBL
(9,5),(9,6),-0.0452416 # DEPENDENCYPART_SIBL
(9,5),(9,7),-0.0401704 # DEPENDENCYPART_SIBL
(9,5),(9,8),-0.00458293 # DEPENDENCYPART_SIBL
(9,5),(9,10),-0.0736558 # DEPENDENCYPART_SIBL
(9,5),(9,12),-0.0124601 # DEPENDENCYPART_SIBL
(9,5),(9,13),-0.0355649 # DEPENDENCYPART_SIBL
(9,5),(9,15),0.00627339 # DEPENDENCYPART_SIBL
(9,5),(9,16),0.0148839 # DEPENDENCYPART_SIBL
(9,5),(9,18),-0.00407936 # DEPENDENCYPART_SIBL
(9,5),(9,30),0.0527641 # DEPENDENCYPART_SIBL
(9,6),(9,7),-0.0278299 # DEPENDENCYPART_SIBL
(9,6),(9,8),0.111194 # DEPENDENCYPART_SIBL
(9,6),(9,10),-0.0152215 # DEPENDENCYPART_SIBL
(9,6),(9,12),0.00021116 # DEPENDENCYPART_SIBL
(9,6),(9,13),0.00811153 # DEPENDENCYPART_SIBL
(9,6),(9,15),0.0306653 # DEPENDENCYPART_SIBL
(9,6),(9,16),0.0418453 # DEPENDENCYPART_SIBL
(9,6),(9,18),0.00733598 # DEPENDENCYPART_SIBL
(9,6),(9,30),-0.081015 # DEPENDENCYPART_SIBL
(9,7),(9,8),0.0472646 # DEPENDENCYPART_SIBL
(9,7),(9,10),-0.0609111 # DEPENDENCYPART_SIBL
(9,7),(9,12),-0.023606 # DEPENDENCYPART_SIBL
(9,7),(9,13),0.0339079 # DEPENDENCYPART_SIBL
(9,7),(9,15),-0.0111104 # DEPENDENCYPART_SIBL
(9,7),(9,16),-0.0512929 # DEPENDENCYPART_SIBL
(9,7),(9,18),-0.0167963 # DEPENDENCYPART_SIBL
(9,7),(9,30),-0.0982252 # DEPENDENCYPART_SIBL
(9,8),(9,10),0.0437601 # DEPENDENCYPART_SIBL
(9,8),(9,12),0.00732697 # DEPENDENCYPART_SIBL
(9,8),(9,13),0.135296 # DEPENDENCYPART_SIBL
(9,8),(9,15),-0.00560819 # DEPENDENCYPART_SIBL
(9,8),(9,16),-0.097449 # DEPENDENCYPART_SIBL
(9,8),(9,18),0.0186551 # DEPENDENCYPART_SIBL
(9,8),(9,30),0.0210053 # DEPENDENCYPART_SIBL
(9,10),(9,12),-0.0121536 # DEPENDENCYPART_SIBL
(9,10),(9,13),0.00362524 # DEPENDENCYPART_SIBL
(9,10),(9,15),-0.000794344 # DEPENDENCYPART_SIBL
(9,10),(9,16),0.0200129 # DEPENDENCYPART_SIBL
(9,10),(9,18),-0.0126076 # DEPENDENCYPART_SIBL
(9,10),(9,30),0.0364498 # DEPENDENCYPART_SIBL
(9,12),(9,13),-0.012378 # DEPENDENCYPART_SIBL
(9,12),(9,15),-0.0240552 # DEPENDENCYPART_SIBL
(9,12),(9,16),-0.0339006 # DEPENDENCYPART_SIBL
(9,12),(9,18),-0.0221821 # DEPENDENCYPART_SIBL
(9,12),(9,30),0.0889637 # DEPENDENCYPART_SIBL
(9,13),(9,15),-0.00956931 # DEPENDENCYPART_SIBL
(9,13),(9,16),-0.0155244 # DEPENDENCYPART_SIBL
(9,13),(9,18),0.021779 # DEPENDENCYPART_SIBL
(9,13),(9,30),-0.0180253 # DEPENDENCYPART_SIBL
(9,15),(9,16),-0.0177525 # DEPENDENCYPART_SIBL
(9,15),(9,18),-0.0245632 # DEPENDENCYPART_SIBL
(9,15),(9,30),0.0176814 # DEPENDENCYPART_SIBL
(9,16),(9,18),-0.0356927 # DEPENDENCYPART_SIBL
(9,16),(9,30),0.0579322 # DEPENDENCYPART_SIBL
(9,18),(9,30),0.066872 # DEPENDENCYPART_SIBL
(10,2),(10,3),-0.0513286 # DEPENDENCYPART_SIBL
(10,2),(10,4),-0.065543 # DEPENDENCYPART_SIBL
(10,2),(10,5),-0.0296811 # DEPENDENCYPART_SIBL
(10,2),(10,6),-0.029547 # DEPENDENCYPART_SIBL
(10,2),(10,7),-0.0337775 # DEPENDENCYPART_SIBL
(10,2),(10,8),-0.0509918 # DEPENDENCYPART_SIBL
(10,2),(10,9),-0.0887756 # DEPENDENCYPART_SIBL
(10,2),(10,11),-0.0265565 # DEPENDENCYPART_SIBL
(10,2),(10,12),0.00456811 # DEPENDENCYPART_SIBL
(10,2),(10,13),-0.00620071 # DEPENDENCYPART_SIBL
(10,2),(10,14),-0.0230446 # DEPENDENCYPART_SIBL
(10,2),(10,15),0.0279449 # DEPENDENCYPART_SIBL
(10,2),(10,16),0.0371809 # DEPENDENCYPART_SIBL
(10,2),(10,18),0.0313677 # DEPENDENCYPART_SIBL
(10,2),(10,19),-0.00540535 # DEPENDENCYPART_SIBL
(10,2),(10,21),0.00456811 # DEPENDENCYPART_SIBL
(10,2),(10,22),0.058013 # DEPENDENCYPART_SIBL
(10,2),(10,25),0.0578692 # DEPENDENCYPART_SIBL
(10,2),(10,26),-0.00197503 # DEPENDENCYPART_SIBL
(10,2),(10,28),-0.00620071 # DEPENDENCYPART_SIBL
(10,2),(10,30),-0.0441283 # DEPENDENCYPART_SIBL
(10,3),(10,4),-0.106042 # DEPENDENCYPART_SIBL
(10,3),(10,5),-0.00100297 # DEPENDENCYPART_SIBL
(10,3),(10,6),-0.0758677 # DEPENDENCYPART_SIBL
(10,3),(10,7),-0.0771349 # DEPENDENCYPART_SIBL
(10,3),(10,8),-0.147678 # DEPENDENCYPART_SIBL
(10,3),(10,9),-0.172937 # DEPENDENCYPART_SIBL
(10,3),(10,11),-0.0256997 # DEPENDENCYPART_SIBL
(10,3),(10,12),0.00261157 # DEPENDENCYPART_SIBL
(10,3),(10,13),0.0211438 # DEPENDENCYPART_SIBL
(10,3),(10,14),-0.0914749 # DEPENDENCYPART_SIBL
(10,3),(10,15),0.0248914 # DEPENDENCYPART_SIBL
(10,3),(10,16),-0.0402675 # DEPENDENCYPART_SIBL
(10,3),(10,18),-0.0197982 # DEPENDENCYPART_SIBL
(10,3),(10,19),-0.082819 # DEPENDENCYPART_SIBL
(10,3),(10,21),0.00261157 # DEPENDENCYPART_SIBL
(10,3),(10,22),0.0446174 # DEPENDENCYPART_SIBL
(10,3),(10,25),0.0315422 # DEPENDENCYPART_SIBL
(10,3),(10,26),-0.0678367 # DEPENDENCYPART_SIBL
(10,3),(10,28),0.0211438 # DEPENDENCYPART_SIBL
(10,3),(10,30),0.00224773 # DEPENDENCYPART_SIBL
(10,4),(10,5),0.00712854 # DEPENDENCYPART_SIBL
(10,4),(10,6),-0.053054 # DEPENDENCYPART_SIBL
(10,4),(10,7),-0.0546515 # DEPENDENCYPART_SIBL
(10,4),(10,8),-0.134768 # DEPENDENCYPART_SIBL
(10,4),(10,9),-0.16563 # DEPENDENCYPART_SIBL
(10,4),(10,11),-0.032558 # DEPENDENCYPART_SIBL
(10,4),(10,12),0.0205492 # DEPENDENCYPART_SIBL
(10,4),(10,13),-0.0192936 # DEPENDENCYPART_SIBL
(10,4),(10,14),-0.0958334 # DEPENDENCYPART_SIBL
(10,4),(10,15),0.0311298 # DEPENDENCYPART_SIBL
(10,4),(10,16),-0.0175003 # DEPENDENCYPART_SIBL
(10,4),(10,18),-0.0174334 # DEPENDENCYPART_SIBL
(10,4),(10,19),-0.0626193 # DEPENDENCYPART_SIBL
(10,4),(10,21),0.0205492 # DEPENDENCYPART_SIBL
(10,4),(10,22),0.0887206 # DEPENDENCYPART_SIBL
(10,4),(10,25),0.0520337 # DEPENDENCYPART_SIBL
(10,4),(10,26),-0.0637364 # DEPENDENCYPART_SIBL
(10,4),(10,28),-0.0192936 # DEPENDENCYPART_SIBL
(10,4),(10,30),0.0125079 # DEPENDENCYPART_SIBL
(10,5),(10,6),-0.00918232 # DEPENDENCYPART_SIBL
(10,5),(10,7),-0.0172176 # DEPENDENCYPART_SIBL
(10,5),(10,8),-0.062772 # DEPENDENCYPART_SIBL
(10,5),(10,9),-0.043601 # DEPENDENCYPART_SIBL
(10,5),(10,11),0.0260719 # DEPENDENCYPART_SIBL
(10,5),(10,12),-0.0586194 # DEPENDENCYPART_SIBL
(10,5),(10,13),0.0105072 # DEPENDENCYPART_SIBL
(10,5),(10,14),-0.0526028 # DEPENDENCYPART_SIBL
(10,5),(10,15),0.0318403 # DEPENDENCYPART_SIBL
(10,5),(10,16),0.0308052 # DEPENDENCYPART_SIBL
(10,5),(10,18),-0.0541624 # DEPENDENCYPART_SIBL
(10,5),(10,19),0.0108806 # DEPENDENCYPART_SIBL
(10,5),(10,21),-0.0586194 # DEPENDENCYPART_SIBL
(10,5),(10,22),0.0541435 # DEPENDENCYPART_SIBL
(10,5),(10,25),-0.00481569 # DEPENDENCYPART_SIBL
(10,5),(10,26),-0.0405427 # DEPENDENCYPART_SIBL
(10,5),(10,28),0.0105072 # DEPENDENCYPART_SIBL
(10,5),(10,30),0.0971508 # DEPENDENCYPART_SIBL
(10,6),(10,7),-0.0608696 # DEPENDENCYPART_SIBL
(10,6),(10,8),-0.00971009 # DEPENDENCYPART_SIBL
(10,6),(10,9),-0.0987101 # DEPENDENCYPART_SIBL
(10,6),(10,11),-0.023882 # DEPENDENCYPART_SIBL
(10,6),(10,12),0.0130474 # DEPENDENCYPART_SIBL
(10,6),(10,13),0.0232641 # DEPENDENCYPART_SIBL
(10,6),(10,14),-0.00849846 # DEPENDENCYPART_SIBL
(10,6),(10,15),0.0324718 # DEPENDENCYPART_SIBL
(10,6),(10,16),0.0108181 # DEPENDENCYPART_SIBL
(10,6),(10,18),0.0338129 # DEPENDENCYPART_SIBL
(10,6),(10,19),-0.0416736 # DEPENDENCYPART_SIBL
(10,6),(10,21),0.0130474 # DEPENDENCYPART_SIBL
(10,6),(10,22),0.0304368 # DEPENDENCYPART_SIBL
(10,6),(10,25),0.0486358 # DEPENDENCYPART_SIBL
(10,6),(10,26),0.0132449 # DEPENDENCYPART_SIBL
(10,6),(10,28),0.0232641 # DEPENDENCYPART_SIBL
(10,6),(10,30),-0.0213635 # DEPENDENCYPART_SIBL
(10,7),(10,8),-0.0455446 # DEPENDENCYPART_SIBL
(10,7),(10,9),-0.0826752 # DEPENDENCYPART_SIBL
(10,7),(10,11),-0.0207453 # DEPENDENCYPART_SIBL
(10,7),(10,12),0.0383759 # DEPENDENCYPART_SIBL
(10,7),(10,13),0.0440953 # DEPENDENCYPART_SIBL
(10,7),(10,14),-0.00125987 # DEPENDENCYPART_SIBL
(10,7),(10,15),0.0383791 # DEPENDENCYPART_SIBL
(10,7),(10,16),0.00925371 # DEPENDENCYPART_SIBL
(10,7),(10,18),0.0586048 # DEPENDENCYPART_SIBL
(10,7),(10,19),-0.040434 # DEPENDENCYPART_SIBL
(10,7),(10,21),0.0383759 # DEPENDENCYPART_SIBL
(10,7),(10,22),0.0263948 # DEPENDENCYPART_SIBL
(10,7),(10,25),0.0288744 # DEPENDENCYPART_SIBL
(10,7),(10,26),0.0112419 # DEPENDENCYPART_SIBL
(10,7),(10,28),0.0440953 # DEPENDENCYPART_SIBL
(10,7),(10,30),0.00681111 # DEPENDENCYPART_SIBL
(10,8),(10,9),-0.137724 # DEPENDENCYPART_SIBL
(10,8),(10,11),-0.00709519 # DEPENDENCYPART_SIBL
(10,8),(10,12),-0.107078 # DEPENDENCYPART_SIBL
(10,8),(10,13),0.0140973 # DEPENDENCYPART_SIBL
(10,8),(10,14),-0.0718828 # DEPENDENCYPART_SIBL
(10,8),(10,15),-0.0279332 # DEPENDENCYPART_SIBL
(10,8),(10,16),-0.069769 # DEPENDENCYPART_SIBL
(10,8),(10,18),-0.0564941 # DEPENDENCYPART_SIBL
(10,8),(10,19),-0.101345 # DEPENDENCYPART_SIBL
(10,8),(10,21),-0.107078 # DEPENDENCYPART_SIBL
(10,8),(10,22),-0.112741 # DEPENDENCYPART_SIBL
(10,8),(10,25),-0.0376904 # DEPENDENCYPART_SIBL
(10,8),(10,26),-0.0416059 # DEPENDENCYPART_SIBL
(10,8),(10,28),0.0140973 # DEPENDENCYPART_SIBL
(10,8),(10,30),-0.0407863 # DEPENDENCYPART_SIBL
(10,9),(10,11),-0.167019 # DEPENDENCYPART_SIBL
(10,9),(10,12),-0.154914 # DEPENDENCYPART_SIBL
(10,9),(10,13),-0.106052 # DEPENDENCYPART_SIBL
(10,9),(10,14),-0.196758 # DEPENDENCYPART_SIBL
(10,9),(10,15),-0.133722 # DEPENDENCYPART_SIBL
(10,9),(10,16),-0.206258 # DEPENDENCYPART_SIBL
(10,9),(10,18),-0.156991 # DEPENDENCYPART_SIBL
(10,9),(10,19),-0.210479 # DEPENDENCYPART_SIBL
(10,9),(10,21),-0.154914 # DEPENDENCYPART_SIBL
(10,9),(10,22),-0.212782 # DEPENDENCYPART_SIBL
(10,9),(10,25),-0.146256 # DEPENDENCYPART_SIBL
(10,9),(10,26),-0.234014 # DEPENDENCYPART_SIBL
(10,9),(10,28),-0.106052 # DEPENDENCYPART_SIBL
