# _root_ Excluding the $ 2 billion provision and allowing for the taxes Morgan paid , earnings were about 65 cents a share , Mr. Salem said .
#goldHeads=16,6,6,3,3,1,1,7,8,11,9,13,11,16,16,25,19,17,16,21,19,25,24,25,0,25,
#predictedHeads=16,6,6,3,3,1,1,7,8,11,9,13,11,16,16,25,19,17,16,21,19,25,24,25,0,25,
(6,1),(6,15),-0.0226831 # DEPENDENCYPART_SIBL
(6,1),(6,16),-0.0283066 # DEPENDENCYPART_SIBL
(6,1),(6,22),-0.0171094 # DEPENDENCYPART_SIBL
(6,1),(6,24),0.0285287 # DEPENDENCYPART_SIBL
(6,2),(6,3),0.151533 # DEPENDENCYPART_SIBL
(6,2),(6,4),0.119708 # DEPENDENCYPART_SIBL
(6,2),(6,5),0.11566 # DEPENDENCYPART_SIBL
(6,2),(6,7),-0.00412274 # DEPENDENCYPART_SIBL
(6,2),(6,8),0.136499 # DEPENDENCYPART_SIBL
(6,2),(6,9),0.112326 # DEPENDENCYPART_SIBL
(6,2),(6,10),-0.0230744 # DEPENDENCYPART_SIBL
(6,2),(6,11),-0.0482816 # DEPENDENCYPART_SIBL
(6,2),(6,12),0.0574319 # DEPENDENCYPART_SIBL
(6,2),(6,13),0.36117 # DEPENDENCYPART_SIBL
(6,2),(6,14),0.185343 # DEPENDENCYPART_SIBL
(6,2),(6,15),-0.0272813 # DEPENDENCYPART_SIBL
(6,2),(6,16),0.251389 # DEPENDENCYPART_SIBL
(6,2),(6,22),0.185343 # DEPENDENCYPART_SIBL
(6,2),(6,24),0.0590844 # DEPENDENCYPART_SIBL
(6,3),(6,4),0.00689138 # DEPENDENCYPART_SIBL
(6,3),(6,5),0.0374849 # DEPENDENCYPART_SIBL
(6,3),(6,7),0.106458 # DEPENDENCYPART_SIBL
(6,3),(6,8),0.081341 # DEPENDENCYPART_SIBL
(6,3),(6,9),0.125505 # DEPENDENCYPART_SIBL
(6,3),(6,10),-0.0238072 # DEPENDENCYPART_SIBL
(6,3),(6,11),0.00388911 # DEPENDENCYPART_SIBL
(6,3),(6,12),0.00140421 # DEPENDENCYPART_SIBL
(6,3),(6,13),0.0584661 # DEPENDENCYPART_SIBL
(6,3),(6,14),0.121844 # DEPENDENCYPART_SIBL
(6,3),(6,15),-0.000112026 # DEPENDENCYPART_SIBL
(6,3),(6,16),0.0238182 # DEPENDENCYPART_SIBL
(6,3),(6,22),0.121844 # DEPENDENCYPART_SIBL
(6,3),(6,24),0.00203974 # DEPENDENCYPART_SIBL
(6,4),(6,5),0.00581164 # DEPENDENCYPART_SIBL
(6,4),(6,7),0.0586073 # DEPENDENCYPART_SIBL
(6,4),(6,8),0.0385554 # DEPENDENCYPART_SIBL
(6,4),(6,9),0.0652559 # DEPENDENCYPART_SIBL
(6,4),(6,10),-0.00379653 # DEPENDENCYPART_SIBL
(6,4),(6,11),0.0108421 # DEPENDENCYPART_SIBL
(6,4),(6,12),0.041306 # DEPENDENCYPART_SIBL
(6,4),(6,13),0.0240885 # DEPENDENCYPART_SIBL
(6,4),(6,14),0.0581018 # DEPENDENCYPART_SIBL
(6,4),(6,15),0.0123096 # DEPENDENCYPART_SIBL
(6,4),(6,16),-0.00458837 # DEPENDENCYPART_SIBL
(6,4),(6,22),0.0581018 # DEPENDENCYPART_SIBL
(6,4),(6,24),0.0419538 # DEPENDENCYPART_SIBL
(6,5),(6,7),0.0223748 # DEPENDENCYPART_SIBL
(6,5),(6,8),0.0190017 # DEPENDENCYPART_SIBL
(6,5),(6,9),0.0125925 # DEPENDENCYPART_SIBL
(6,5),(6,10),-0.0257744 # DEPENDENCYPART_SIBL
(6,5),(6,11),-0.0163162 # DEPENDENCYPART_SIBL
(6,5),(6,12),0.0203534 # DEPENDENCYPART_SIBL
(6,5),(6,13),0.00875039 # DEPENDENCYPART_SIBL
(6,5),(6,14),0.0200017 # DEPENDENCYPART_SIBL
(6,5),(6,15),-0.0148487 # DEPENDENCYPART_SIBL
(6,5),(6,16),-0.0198652 # DEPENDENCYPART_SIBL
(6,5),(6,22),0.0200017 # DEPENDENCYPART_SIBL
(6,5),(6,24),0.0210012 # DEPENDENCYPART_SIBL
(6,7),(6,8),0.00261077 # DEPENDENCYPART_SIBL
(6,7),(6,9),-0.0336654 # DEPENDENCYPART_SIBL
(6,7),(6,10),-0.0215947 # DEPENDENCYPART_SIBL
(6,7),(6,11),0.0054085 # DEPENDENCYPART_SIBL
(6,7),(6,12),0.0186285 # DEPENDENCYPART_SIBL
(6,7),(6,13),-0.00457897 # DEPENDENCYPART_SIBL
(6,7),(6,14),0.0240365 # DEPENDENCYPART_SIBL
(6,7),(6,15),-0.00512841 # DEPENDENCYPART_SIBL
(6,7),(6,16),0.0144927 # DEPENDENCYPART_SIBL
(6,7),(6,22),0.0240365 # DEPENDENCYPART_SIBL
(6,7),(6,24),0.0189126 # DEPENDENCYPART_SIBL
(6,8),(6,9),-0.0239626 # DEPENDENCYPART_SIBL
(6,8),(6,10),-0.0279589 # DEPENDENCYPART_SIBL
(6,8),(6,11),-0.00827238 # DEPENDENCYPART_SIBL
(6,8),(6,12),-0.0226077 # DEPENDENCYPART_SIBL
(6,8),(6,13),-0.0173655 # DEPENDENCYPART_SIBL
(6,8),(6,14),0.0429876 # DEPENDENCYPART_SIBL
(6,8),(6,15),-0.0219225 # DEPENDENCYPART_SIBL
(6,8),(6,16),-0.0202205 # DEPENDENCYPART_SIBL
(6,8),(6,22),0.0429876 # DEPENDENCYPART_SIBL
(6,8),(6,24),-0.0223258 # DEPENDENCYPART_SIBL
(6,9),(6,10),-0.027413 # DEPENDENCYPART_SIBL
(6,9),(6,11),0.0616118 # DEPENDENCYPART_SIBL
(6,9),(6,12),0.0116186 # DEPENDENCYPART_SIBL
(6,9),(6,13),0.00186319 # DEPENDENCYPART_SIBL
(6,9),(6,14),0.0428716 # DEPENDENCYPART_SIBL
(6,9),(6,15),0.0561847 # DEPENDENCYPART_SIBL
(6,9),(6,16),-0.0145581 # DEPENDENCYPART_SIBL
(6,9),(6,22),0.0428716 # DEPENDENCYPART_SIBL
(6,9),(6,24),0.00741805 # DEPENDENCYPART_SIBL
(6,10),(6,11),-0.0213542 # DEPENDENCYPART_SIBL
(6,10),(6,12),-0.0575997 # DEPENDENCYPART_SIBL
(6,10),(6,13),-0.0346182 # DEPENDENCYPART_SIBL
(6,10),(6,14),-0.00836379 # DEPENDENCYPART_SIBL
(6,10),(6,15),-0.034299 # DEPENDENCYPART_SIBL
(6,10),(6,16),-0.0447724 # DEPENDENCYPART_SIBL
(6,10),(6,22),-0.00836379 # DEPENDENCYPART_SIBL
(6,10),(6,24),-0.0573178 # DEPENDENCYPART_SIBL
(6,11),(6,12),-0.0376472 # DEPENDENCYPART_SIBL
(6,11),(6,13),-0.0307575 # DEPENDENCYPART_SIBL
(6,11),(6,14),-0.000668109 # DEPENDENCYPART_SIBL
(6,11),(6,15),-0.0973766 # DEPENDENCYPART_SIBL
(6,11),(6,16),-0.0516704 # DEPENDENCYPART_SIBL
(6,11),(6,22),-0.000668109 # DEPENDENCYPART_SIBL
(6,11),(6,24),-0.0373653 # DEPENDENCYPART_SIBL
(6,12),(6,13),-0.00852416 # DEPENDENCYPART_SIBL
(6,12),(6,14),0.0327632 # DEPENDENCYPART_SIBL
(6,12),(6,15),-0.0351503 # DEPENDENCYPART_SIBL
(6,12),(6,16),-0.0141942 # DEPENDENCYPART_SIBL
(6,12),(6,22),0.0327632 # DEPENDENCYPART_SIBL
(6,12),(6,24),-0.0375882 # DEPENDENCYPART_SIBL
(6,13),(6,14),0.0525625 # DEPENDENCYPART_SIBL
(6,13),(6,15),-0.00590433 # DEPENDENCYPART_SIBL
(6,13),(6,16),-0.0376805 # DEPENDENCYPART_SIBL
(6,13),(6,22),0.0525625 # DEPENDENCYPART_SIBL
(6,13),(6,24),0.0247318 # DEPENDENCYPART_SIBL
(6,14),(6,15),0.0552724 # DEPENDENCYPART_SIBL
(6,14),(6,16),0.0430291 # DEPENDENCYPART_SIBL
(6,14),(6,22),0.100975 # DEPENDENCYPART_SIBL
(6,14),(6,24),0.0673409 # DEPENDENCYPART_SIBL
(6,15),(6,16),-0.0564403 # DEPENDENCYPART_SIBL
(6,15),(6,22),0.0137362 # DEPENDENCYPART_SIBL
(6,15),(6,24),-0.0389434 # DEPENDENCYPART_SIBL
(6,16),(6,22),0.0811563 # DEPENDENCYPART_SIBL
(6,16),(6,24),0.0229402 # DEPENDENCYPART_SIBL
(6,22),(6,24),0.0673409 # DEPENDENCYPART_SIBL
(7,6),(7,8),0.0323219 # DEPENDENCYPART_SIBL
(7,6),(7,9),-0.0423835 # DEPENDENCYPART_SIBL
(7,6),(7,11),0.0754465 # DEPENDENCYPART_SIBL
(7,6),(7,12),0.0443208 # DEPENDENCYPART_SIBL
(7,6),(7,13),-0.00406489 # DEPENDENCYPART_SIBL
(7,6),(7,16),-0.0243434 # DEPENDENCYPART_SIBL
(7,6),(7,25),-0.0109888 # DEPENDENCYPART_SIBL
(7,8),(7,9),-0.00765977 # DEPENDENCYPART_SIBL
(7,8),(7,11),-0.0621154 # DEPENDENCYPART_SIBL
(7,8),(7,12),-0.0432713 # DEPENDENCYPART_SIBL
(7,8),(7,13),-0.0493911 # DEPENDENCYPART_SIBL
(7,8),(7,16),-0.0556984 # DEPENDENCYPART_SIBL
(7,8),(7,25),-0.0606674 # DEPENDENCYPART_SIBL
(7,9),(7,11),-0.00609143 # DEPENDENCYPART_SIBL
(7,9),(7,12),-0.00428888 # DEPENDENCYPART_SIBL
(7,9),(7,13),-0.0274442 # DEPENDENCYPART_SIBL
(7,9),(7,16),-0.0436071 # DEPENDENCYPART_SIBL
(7,9),(7,25),-0.0239501 # DEPENDENCYPART_SIBL
(7,11),(7,12),-0.0561339 # DEPENDENCYPART_SIBL
(7,11),(7,13),-0.0598102 # DEPENDENCYPART_SIBL
(7,11),(7,16),-0.0867777 # DEPENDENCYPART_SIBL
(7,11),(7,25),-0.0716287 # DEPENDENCYPART_SIBL
(7,12),(7,13),-0.0427896 # DEPENDENCYPART_SIBL
(7,12),(7,16),-0.0541661 # DEPENDENCYPART_SIBL
(7,12),(7,25),-0.0455894 # DEPENDENCYPART_SIBL
(7,13),(7,16),-0.120953 # DEPENDENCYPART_SIBL
(7,13),(7,25),-0.11662 # DEPENDENCYPART_SIBL
(7,16),(7,25),-0.117914 # DEPENDENCYPART_SIBL
(8,3),(8,6),0.00541955 # DEPENDENCYPART_SIBL
(8,3),(8,7),0.0324366 # DEPENDENCYPART_SIBL
(8,3),(8,9),0.0184611 # DEPENDENCYPART_SIBL
(8,3),(8,10),-0.00252399 # DEPENDENCYPART_SIBL
(8,3),(8,11),-0.00383316 # DEPENDENCYPART_SIBL
(8,3),(8,12),-0.0256218 # DEPENDENCYPART_SIBL
(8,3),(8,13),-0.017209 # DEPENDENCYPART_SIBL
(8,3),(8,14),0.018144 # DEPENDENCYPART_SIBL
(8,3),(8,15),0.000574969 # DEPENDENCYPART_SIBL
(8,3),(8,16),-0.0234878 # DEPENDENCYPART_SIBL
(8,3),(8,17),-0.00819922 # DEPENDENCYPART_SIBL
(8,3),(8,22),0.018144 # DEPENDENCYPART_SIBL
(8,6),(8,7),0.0467524 # DEPENDENCYPART_SIBL
(8,6),(8,9),-0.00491768 # DEPENDENCYPART_SIBL
(8,6),(8,10),-0.0165014 # DEPENDENCYPART_SIBL
(8,6),(8,11),0.0165065 # DEPENDENCYPART_SIBL
(8,6),(8,12),0.0116843 # DEPENDENCYPART_SIBL
(8,6),(8,13),-0.000460492 # DEPENDENCYPART_SIBL
(8,6),(8,14),0.0291908 # DEPENDENCYPART_SIBL
(8,6),(8,15),0.0153055 # DEPENDENCYPART_SIBL
(8,6),(8,16),-0.0165088 # DEPENDENCYPART_SIBL
(8,6),(8,17),-0.0188863 # DEPENDENCYPART_SIBL
(8,6),(8,22),0.0291908 # DEPENDENCYPART_SIBL
(8,7),(8,9),-0.0235245 # DEPENDENCYPART_SIBL
(8,7),(8,10),-0.0385763 # DEPENDENCYPART_SIBL
(8,7),(8,11),-0.0242244 # DEPENDENCYPART_SIBL
(8,7),(8,12),-0.0380796 # DEPENDENCYPART_SIBL
(8,7),(8,13),-0.0348465 # DEPENDENCYPART_SIBL
(8,7),(8,14),-0.04722 # DEPENDENCYPART_SIBL
(8,7),(8,15),-0.0211669 # DEPENDENCYPART_SIBL
(8,7),(8,16),-0.0298849 # DEPENDENCYPART_SIBL
(8,7),(8,17),-0.0292712 # DEPENDENCYPART_SIBL
(8,7),(8,22),-0.04722 # DEPENDENCYPART_SIBL
(8,9),(8,10),-0.0595555 # DEPENDENCYPART_SIBL
(8,9),(8,11),-0.0402113 # DEPENDENCYPART_SIBL
(8,9),(8,12),-0.0394536 # DEPENDENCYPART_SIBL
(8,9),(8,13),-0.0540416 # DEPENDENCYPART_SIBL
(8,9),(8,14),-0.00056266 # DEPENDENCYPART_SIBL
(8,9),(8,15),-0.0382363 # DEPENDENCYPART_SIBL
(8,9),(8,16),-0.0638032 # DEPENDENCYPART_SIBL
(8,9),(8,17),-0.0158992 # DEPENDENCYPART_SIBL
(8,9),(8,22),-0.00056266 # DEPENDENCYPART_SIBL
(8,10),(8,11),-0.0374268 # DEPENDENCYPART_SIBL
(8,10),(8,12),-0.0531593 # DEPENDENCYPART_SIBL
(8,10),(8,13),-0.0368116 # DEPENDENCYPART_SIBL
(8,10),(8,14),-0.0316191 # DEPENDENCYPART_SIBL
(8,10),(8,15),-0.0389454 # DEPENDENCYPART_SIBL
(8,10),(8,16),-0.0426774 # DEPENDENCYPART_SIBL
(8,10),(8,17),-0.0465269 # DEPENDENCYPART_SIBL
(8,10),(8,22),-0.0316191 # DEPENDENCYPART_SIBL
(8,11),(8,12),-0.0294593 # DEPENDENCYPART_SIBL
(8,11),(8,13),-0.0134792 # DEPENDENCYPART_SIBL
(8,11),(8,14),0.00798141 # DEPENDENCYPART_SIBL
(8,11),(8,15),-0.088842 # DEPENDENCYPART_SIBL
(8,11),(8,16),-0.0265965 # DEPENDENCYPART_SIBL
(8,11),(8,17),-0.0486656 # DEPENDENCYPART_SIBL
(8,11),(8,22),0.00798141 # DEPENDENCYPART_SIBL
(8,12),(8,13),-0.0304029 # DEPENDENCYPART_SIBL
(8,12),(8,14),-0.0199306 # DEPENDENCYPART_SIBL
(8,12),(8,15),-0.0343846 # DEPENDENCYPART_SIBL
(8,12),(8,16),-0.0318996 # DEPENDENCYPART_SIBL
(8,12),(8,17),-0.0332085 # DEPENDENCYPART_SIBL
(8,12),(8,22),-0.0199306 # DEPENDENCYPART_SIBL
(8,13),(8,14),-0.0240272 # DEPENDENCYPART_SIBL
(8,13),(8,15),-0.0354604 # DEPENDENCYPART_SIBL
(8,13),(8,16),-0.0705149 # DEPENDENCYPART_SIBL
(8,13),(8,17),-0.0379078 # DEPENDENCYPART_SIBL
(8,13),(8,22),-0.0240272 # DEPENDENCYPART_SIBL
(8,14),(8,15),-0.0187364 # DEPENDENCYPART_SIBL
(8,14),(8,16),-0.00415104 # DEPENDENCYPART_SIBL
(8,14),(8,17),-0.0293737 # DEPENDENCYPART_SIBL
(8,14),(8,22),-0.00163956 # DEPENDENCYPART_SIBL
(8,15),(8,16),-0.0226697 # DEPENDENCYPART_SIBL
(8,15),(8,17),-0.0388959 # DEPENDENCYPART_SIBL
(8,15),(8,22),0.0373783 # DEPENDENCYPART_SIBL
(8,16),(8,17),-0.0398209 # DEPENDENCYPART_SIBL
(8,16),(8,22),-0.00420762 # DEPENDENCYPART_SIBL
(8,17),(8,22),-0.00476152 # DEPENDENCYPART_SIBL
(9,8),(9,10),-0.0437255 # DEPENDENCYPART_SIBL
(9,8),(9,11),-0.0474139 # DEPENDENCYPART_SIBL
(9,8),(9,12),-0.0577976 # DEPENDENCYPART_SIBL
(9,8),(9,13),-0.0182189 # DEPENDENCYPART_SIBL
(9,8),(9,14),0.0256858 # DEPENDENCYPART_SIBL
(9,8),(9,15),-0.0491594 # DEPENDENCYPART_SIBL
(9,8),(9,16),-0.0336097 # DEPENDENCYPART_SIBL
(9,10),(9,11),-0.0811558 # DEPENDENCYPART_SIBL
(9,10),(9,12),-0.0931806 # DEPENDENCYPART_SIBL
(9,10),(9,13),-0.0687145 # DEPENDENCYPART_SIBL
(9,10),(9,14),-0.0117589 # DEPENDENCYPART_SIBL
(9,10),(9,15),-0.08583 # DEPENDENCYPART_SIBL
(9,10),(9,16),-0.0697141 # DEPENDENCYPART_SIBL
(9,11),(9,12),-0.081098 # DEPENDENCYPART_SIBL
(9,11),(9,13),-0.0588303 # DEPENDENCYPART_SIBL
(9,11),(9,14),0.0232369 # DEPENDENCYPART_SIBL
(9,11),(9,15),-0.181033 # DEPENDENCYPART_SIBL
(9,11),(9,16),-0.0731941 # DEPENDENCYPART_SIBL
(9,12),(9,13),-0.074557 # DEPENDENCYPART_SIBL
(9,12),(9,14),-0.00194048 # DEPENDENCYPART_SIBL
(9,12),(9,15),-0.120609 # DEPENDENCYPART_SIBL
(9,12),(9,16),-0.0711502 # DEPENDENCYPART_SIBL
(9,13),(9,14),0.0196483 # DEPENDENCYPART_SIBL
(9,13),(9,15),-0.0584141 # DEPENDENCYPART_SIBL
(9,13),(9,16),-0.0854193 # DEPENDENCYPART_SIBL
(9,14),(9,15),-0.0723117 # DEPENDENCYPART_SIBL
(9,14),(9,16),0.0214149 # DEPENDENCYPART_SIBL
(9,15),(9,16),-0.0901995 # DEPENDENCYPART_SIBL
(11,8),(11,10),-0.0803306 # DEPENDENCYPART_SIBL
(11,8),(11,12),0.00941249 # DEPENDENCYPART_SIBL
(11,8),(11,13),-0.0579122 # DEPENDENCYPART_SIBL
(11,8),(11,14),-0.0347764 # DEPENDENCYPART_SIBL
(11,8),(11,15),-0.0124188 # DEPENDENCYPART_SIBL
(11,8),(11,16),-0.0765223 # DEPENDENCYPART_SIBL
(11,8),(11,17),-0.0334842 # DEPENDENCYPART_SIBL
(11,8),(11,19),-0.00579576 # DEPENDENCYPART_SIBL
(11,8),(11,21),0.0222409 # DEPENDENCYPART_SIBL
(11,8),(11,24),0.00962403 # DEPENDENCYPART_SIBL
(11,8),(11,25),-0.0603817 # DEPENDENCYPART_SIBL
(11,10),(11,12),-0.00371299 # DEPENDENCYPART_SIBL
(11,10),(11,13),0.191743 # DEPENDENCYPART_SIBL
(11,10),(11,14),-0.0472138 # DEPENDENCYPART_SIBL
(11,10),(11,15),-0.017915 # DEPENDENCYPART_SIBL
(11,10),(11,16),0.12145 # DEPENDENCYPART_SIBL
(11,10),(11,17),-0.0497088 # DEPENDENCYPART_SIBL
(11,10),(11,19),-0.0247845 # DEPENDENCYPART_SIBL
(11,10),(11,21),0.00746948 # DEPENDENCYPART_SIBL
(11,10),(11,24),-0.00299294 # DEPENDENCYPART_SIBL
(11,10),(11,25),0.0870088 # DEPENDENCYPART_SIBL
(11,12),(11,13),-0.020969 # DEPENDENCYPART_SIBL
(11,12),(11,14),-0.0151397 # DEPENDENCYPART_SIBL
(11,12),(11,15),-0.00134708 # DEPENDENCYPART_SIBL
(11,12),(11,16),-0.00961162 # DEPENDENCYPART_SIBL
(11,12),(11,17),-0.00359742 # DEPENDENCYPART_SIBL
(11,12),(11,19),-5.63531e-05 # DEPENDENCYPART_SIBL
(11,12),(11,21),-0.0085533 # DEPENDENCYPART_SIBL
(11,12),(11,24),-0.0163501 # DEPENDENCYPART_SIBL
(11,12),(11,25),-0.00764356 # DEPENDENCYPART_SIBL
(11,13),(11,14),-0.00191284 # DEPENDENCYPART_SIBL
(11,13),(11,15),0.00844453 # DEPENDENCYPART_SIBL
(11,13),(11,16),-0.051307 # DEPENDENCYPART_SIBL
(11,13),(11,17),0.00938192 # DEPENDENCYPART_SIBL
(11,13),(11,19),0.00600497 # DEPENDENCYPART_SIBL
(11,13),(11,21),0.00270405 # DEPENDENCYPART_SIBL
(11,13),(11,24),0.0215755 # DEPENDENCYPART_SIBL
(11,13),(11,25),-0.0469247 # DEPENDENCYPART_SIBL
(11,14),(11,15),0.0441265 # DEPENDENCYPART_SIBL
(11,14),(11,16),0.0555303 # DEPENDENCYPART_SIBL
(11,14),(11,17),0.0296604 # DEPENDENCYPART_SIBL
(11,14),(11,19),0.0529628 # DEPENDENCYPART_SIBL
(11,14),(11,21),0.0217759 # DEPENDENCYPART_SIBL
(11,14),(11,24),0.0541627 # DEPENDENCYPART_SIBL
(11,14),(11,25),0.0185554 # DEPENDENCYPART_SIBL
(11,15),(11,16),-0.0371341 # DEPENDENCYPART_SIBL
(11,15),(11,17),-0.0202101 # DEPENDENCYPART_SIBL
(11,15),(11,19),-0.0787862 # DEPENDENCYPART_SIBL
(11,15),(11,21),0.00250009 # DEPENDENCYPART_SIBL
(11,15),(11,24),-0.0262388 # DEPENDENCYPART_SIBL
(11,15),(11,25),-0.0266071 # DEPENDENCYPART_SIBL
(11,16),(11,17),0.00105549 # DEPENDENCYPART_SIBL
(11,16),(11,19),0.0063885 # DEPENDENCYPART_SIBL
(11,16),(11,21),-0.00706551 # DEPENDENCYPART_SIBL
(11,16),(11,24),0.0131309 # DEPENDENCYPART_SIBL
(11,16),(11,25),-0.055208 # DEPENDENCYPART_SIBL
(11,17),(11,19),0.0703903 # DEPENDENCYPART_SIBL
(11,17),(11,21),0.0225566 # DEPENDENCYPART_SIBL
(11,17),(11,24),0.0480233 # DEPENDENCYPART_SIBL
(11,17),(11,25),-0.0140219 # DEPENDENCYPART_SIBL
(11,19),(11,21),0.0338296 # DEPENDENCYPART_SIBL
(11,19),(11,24),-0.00208373 # DEPENDENCYPART_SIBL
(11,19),(11,25),-0.00217323 # DEPENDENCYPART_SIBL
(11,21),(11,24),-0.0117558 # DEPENDENCYPART_SIBL
(11,21),(11,25),-0.00775226 # DEPENDENCYPART_SIBL
(11,24),(11,25),-0.0076268 # DEPENDENCYPART_SIBL
(12,2),(12,3),0.102693 # DEPENDENCYPART_SIBL
(12,2),(12,6),0.0726305 # DEPENDENCYPART_SIBL
(12,2),(12,8),0.114092 # DEPENDENCYPART_SIBL
(12,2),(12,9),0.0860025 # DEPENDENCYPART_SIBL
(12,2),(12,10),-0.296922 # DEPENDENCYPART_SIBL
(12,2),(12,11),0.0488909 # DEPENDENCYPART_SIBL
(12,2),(12,15),0.0138185 # DEPENDENCYPART_SIBL
(12,3),(12,6),0.0663142 # DEPENDENCYPART_SIBL
(12,3),(12,8),0.00995779 # DEPENDENCYPART_SIBL
(12,3),(12,9),0.0494063 # DEPENDENCYPART_SIBL
(12,3),(12,10),-0.0308426 # DEPENDENCYPART_SIBL
(12,3),(12,11),0.0320416 # DEPENDENCYPART_SIBL
(12,3),(12,15),0.00961768 # DEPENDENCYPART_SIBL
(12,6),(12,8),0.0431923 # DEPENDENCYPART_SIBL
(12,6),(12,9),0.0921563 # DEPENDENCYPART_SIBL
(12,6),(12,10),-0.0388829 # DEPENDENCYPART_SIBL
(12,6),(12,11),0.0736769 # DEPENDENCYPART_SIBL
(12,6),(12,15),-0.0274839 # DEPENDENCYPART_SIBL
(12,8),(12,9),0.055958 # DEPENDENCYPART_SIBL
(12,8),(12,10),0.00411177 # DEPENDENCYPART_SIBL
(12,8),(12,11),0.065 # DEPENDENCYPART_SIBL
(12,8),(12,15),-0.021701 # DEPENDENCYPART_SIBL
(12,9),(12,10),-0.012393 # DEPENDENCYPART_SIBL
(12,9),(12,11),0.0053762 # DEPENDENCYPART_SIBL
(12,9),(12,15),-0.0342854 # DEPENDENCYPART_SIBL
(12,10),(12,11),0.0488909 # DEPENDENCYPART_SIBL
(12,10),(12,15),0.0138185 # DEPENDENCYPART_SIBL
(12,11),(12,15),0.0188905 # DEPENDENCYPART_SIBL
(13,1),(13,2),-0.00176142 # DEPENDENCYPART_SIBL
(13,1),(13,3),0.00549733 # DEPENDENCYPART_SIBL
(13,1),(13,5),-0.0295512 # DEPENDENCYPART_SIBL
(13,1),(13,6),7.4182e-05 # DEPENDENCYPART_SIBL
(13,1),(13,7),-0.0168252 # DEPENDENCYPART_SIBL
(13,1),(13,8),0.0135115 # DEPENDENCYPART_SIBL
(13,1),(13,9),-0.00552537 # DEPENDENCYPART_SIBL
(13,1),(13,10),-0.00176142 # DEPENDENCYPART_SIBL
(13,1),(13,11),-0.011282 # DEPENDENCYPART_SIBL
(13,1),(13,12),0.00784322 # DEPENDENCYPART_SIBL
(13,1),(13,14),-0.15805 # DEPENDENCYPART_SIBL
(13,1),(13,15),-0.000184928 # DEPENDENCYPART_SIBL
(13,1),(13,16),-0.0643724 # DEPENDENCYPART_SIBL
(13,1),(13,17),-0.0199032 # DEPENDENCYPART_SIBL
(13,1),(13,18),-0.0562748 # DEPENDENCYPART_SIBL
(13,1),(13,19),-0.00542319 # DEPENDENCYPART_SIBL
(13,1),(13,21),0.0315309 # DEPENDENCYPART_SIBL
(13,1),(13,22),-0.15805 # DEPENDENCYPART_SIBL
(13,1),(13,24),-0.0330809 # DEPENDENCYPART_SIBL
(13,1),(13,25),-0.0650546 # DEPENDENCYPART_SIBL
(13,1),(13,26),0.000115602 # DEPENDENCYPART_SIBL
(13,2),(13,3),-0.00805082 # DEPENDENCYPART_SIBL
(13,2),(13,5),-0.0286761 # DEPENDENCYPART_SIBL
(13,2),(13,6),-0.0364064 # DEPENDENCYPART_SIBL
(13,2),(13,7),-0.128825 # DEPENDENCYPART_SIBL
(13,2),(13,8),0.00293866 # DEPENDENCYPART_SIBL
(13,2),(13,9),-0.031164 # DEPENDENCYPART_SIBL
(13,2),(13,10),-0.334448 # DEPENDENCYPART_SIBL
(13,2),(13,11),-0.0754725 # DEPENDENCYPART_SIBL
(13,2),(13,12),-0.0564243 # DEPENDENCYPART_SIBL
(13,2),(13,14),-0.110468 # DEPENDENCYPART_SIBL
(13,2),(13,15),-0.065228 # DEPENDENCYPART_SIBL
(13,2),(13,16),0.0297164 # DEPENDENCYPART_SIBL
(13,2),(13,17),-0.0911008 # DEPENDENCYPART_SIBL
(13,2),(13,18),-0.139952 # DEPENDENCYPART_SIBL
(13,2),(13,19),-0.0800693 # DEPENDENCYPART_SIBL
(13,2),(13,21),-0.0949402 # DEPENDENCYPART_SIBL
(13,2),(13,22),-0.110468 # DEPENDENCYPART_SIBL
(13,2),(13,24),-0.141395 # DEPENDENCYPART_SIBL
(13,2),(13,25),-0.0117893 # DEPENDENCYPART_SIBL
(13,2),(13,26),-0.091901 # DEPENDENCYPART_SIBL
(13,3),(13,5),-0.0369494 # DEPENDENCYPART_SIBL
(13,3),(13,6),-0.0338039 # DEPENDENCYPART_SIBL
(13,3),(13,7),-0.0532164 # DEPENDENCYPART_SIBL
(13,3),(13,8),-0.0122811 # DEPENDENCYPART_SIBL
(13,3),(13,9),-0.0185858 # DEPENDENCYPART_SIBL
(13,3),(13,10),-0.0555309 # DEPENDENCYPART_SIBL
(13,3),(13,11),-0.0724463 # DEPENDENCYPART_SIBL
(13,3),(13,12),0.000989933 # DEPENDENCYPART_SIBL
(13,3),(13,14),0.0128128 # DEPENDENCYPART_SIBL
(13,3),(13,15),0.0252157 # DEPENDENCYPART_SIBL
(13,3),(13,16),-0.02839 # DEPENDENCYPART_SIBL
(13,3),(13,17),-0.00814635 # DEPENDENCYPART_SIBL
(13,3),(13,18),-0.0326647 # DEPENDENCYPART_SIBL
(13,3),(13,19),0.0104277 # DEPENDENCYPART_SIBL
(13,3),(13,21),0.00730402 # DEPENDENCYPART_SIBL
(13,3),(13,22),0.0128128 # DEPENDENCYPART_SIBL
(13,3),(13,24),-0.0214043 # DEPENDENCYPART_SIBL
(13,3),(13,25),-0.042547 # DEPENDENCYPART_SIBL
(13,3),(13,26),-0.0895578 # DEPENDENCYPART_SIBL
