# _root_ Bear Stearns 's chief economist , Lawrence Kudlow , in the Sept. 29 issue of the firm 's Global Spectator :
#goldHeads=2,5,2,5,0,5,8,5,5,5,14,14,14,10,14,17,20,17,20,15,5,
#predictedHeads=2,5,2,5,0,5,8,5,5,5,14,14,14,10,14,17,20,17,20,15,5,
(5,6),(5,21),0.0162227 # DEPENDENCYPART_SIBL
(5,7),(5,8),-0.0344651 # DEPENDENCYPART_SIBL
(5,7),(5,9),0.025496 # DEPENDENCYPART_SIBL
(5,7),(5,10),-0.0205918 # DEPENDENCYPART_SIBL
(5,7),(5,12),-0.0192506 # DEPENDENCYPART_SIBL
(5,7),(5,13),0.00327262 # DEPENDENCYPART_SIBL
(5,7),(5,14),-0.0396305 # DEPENDENCYPART_SIBL
(5,7),(5,15),0.0227691 # DEPENDENCYPART_SIBL
(5,7),(5,17),-0.0280039 # DEPENDENCYPART_SIBL
(5,7),(5,18),-0.0735705 # DEPENDENCYPART_SIBL
(5,7),(5,20),-0.0344882 # DEPENDENCYPART_SIBL
(5,7),(5,21),-0.00918574 # DEPENDENCYPART_SIBL
(5,8),(5,9),0.0269887 # DEPENDENCYPART_SIBL
(5,8),(5,10),-0.020586 # DEPENDENCYPART_SIBL
(5,8),(5,12),-0.0190593 # DEPENDENCYPART_SIBL
(5,8),(5,13),0.00327746 # DEPENDENCYPART_SIBL
(5,8),(5,14),-0.0396257 # DEPENDENCYPART_SIBL
(5,8),(5,15),0.0227746 # DEPENDENCYPART_SIBL
(5,8),(5,17),-0.027999 # DEPENDENCYPART_SIBL
(5,8),(5,18),-0.0735657 # DEPENDENCYPART_SIBL
(5,8),(5,20),-0.0342969 # DEPENDENCYPART_SIBL
(5,8),(5,21),-0.0091809 # DEPENDENCYPART_SIBL
(5,9),(5,10),0.00995435 # DEPENDENCYPART_SIBL
(5,9),(5,12),0.0856928 # DEPENDENCYPART_SIBL
(5,9),(5,13),0.0383946 # DEPENDENCYPART_SIBL
(5,9),(5,14),0.0497779 # DEPENDENCYPART_SIBL
(5,9),(5,15),0.0633864 # DEPENDENCYPART_SIBL
(5,9),(5,17),0.0245984 # DEPENDENCYPART_SIBL
(5,9),(5,18),-0.0600144 # DEPENDENCYPART_SIBL
(5,9),(5,20),0.0529457 # DEPENDENCYPART_SIBL
(5,9),(5,21),0.0162227 # DEPENDENCYPART_SIBL
(5,10),(5,12),0.0196005 # DEPENDENCYPART_SIBL
(5,10),(5,13),0.0237562 # DEPENDENCYPART_SIBL
(5,10),(5,14),0.0373479 # DEPENDENCYPART_SIBL
(5,10),(5,15),-0.0321232 # DEPENDENCYPART_SIBL
(5,10),(5,17),0.0180458 # DEPENDENCYPART_SIBL
(5,10),(5,18),-0.0444113 # DEPENDENCYPART_SIBL
(5,10),(5,20),0.00402448 # DEPENDENCYPART_SIBL
(5,10),(5,21),0.0267923 # DEPENDENCYPART_SIBL
(5,12),(5,13),0.00373723 # DEPENDENCYPART_SIBL
(5,12),(5,14),-0.0317771 # DEPENDENCYPART_SIBL
(5,12),(5,15),0.0169039 # DEPENDENCYPART_SIBL
(5,12),(5,17),-0.0201504 # DEPENDENCYPART_SIBL
(5,12),(5,18),-0.0705836 # DEPENDENCYPART_SIBL
(5,12),(5,20),-0.0313167 # DEPENDENCYPART_SIBL
(5,12),(5,21),0.00486201 # DEPENDENCYPART_SIBL
(5,13),(5,14),0.00698429 # DEPENDENCYPART_SIBL
(5,13),(5,15),0.0151423 # DEPENDENCYPART_SIBL
(5,13),(5,17),0.00216122 # DEPENDENCYPART_SIBL
(5,13),(5,18),-0.0131091 # DEPENDENCYPART_SIBL
(5,13),(5,20),-0.00830316 # DEPENDENCYPART_SIBL
(5,13),(5,21),-0.0379258 # DEPENDENCYPART_SIBL
(5,14),(5,15),0.029761 # DEPENDENCYPART_SIBL
(5,14),(5,17),-0.0446216 # DEPENDENCYPART_SIBL
(5,14),(5,18),-0.022511 # DEPENDENCYPART_SIBL
(5,14),(5,20),-0.0291411 # DEPENDENCYPART_SIBL
(5,14),(5,21),0.0187175 # DEPENDENCYPART_SIBL
(5,15),(5,17),-0.0107097 # DEPENDENCYPART_SIBL
(5,15),(5,18),-0.0200302 # DEPENDENCYPART_SIBL
(5,15),(5,20),0.021615 # DEPENDENCYPART_SIBL
(5,15),(5,21),-0.00710628 # DEPENDENCYPART_SIBL
(5,17),(5,18),-0.0231487 # DEPENDENCYPART_SIBL
(5,17),(5,20),-0.0326739 # DEPENDENCYPART_SIBL
(5,17),(5,21),0.00960579 # DEPENDENCYPART_SIBL
(5,18),(5,20),-0.0139522 # DEPENDENCYPART_SIBL
(5,18),(5,21),-0.0671717 # DEPENDENCYPART_SIBL
(5,20),(5,21),-0.0091809 # DEPENDENCYPART_SIBL
(7,2),(7,4),0.0646956 # DEPENDENCYPART_SIBL
(7,2),(7,5),0.182386 # DEPENDENCYPART_SIBL
(7,2),(7,6),0.0729776 # DEPENDENCYPART_SIBL
(7,2),(7,8),0.0187887 # DEPENDENCYPART_SIBL
(7,2),(7,9),0.0190905 # DEPENDENCYPART_SIBL
(7,2),(7,10),0.0665473 # DEPENDENCYPART_SIBL
(7,2),(7,12),0.0383318 # DEPENDENCYPART_SIBL
(7,2),(7,13),-0.0259284 # DEPENDENCYPART_SIBL
(7,2),(7,14),0.0407244 # DEPENDENCYPART_SIBL
(7,2),(7,15),0.0188844 # DEPENDENCYPART_SIBL
(7,2),(7,17),0.0302881 # DEPENDENCYPART_SIBL
(7,2),(7,18),0.14997 # DEPENDENCYPART_SIBL
(7,2),(7,21),0.00350833 # DEPENDENCYPART_SIBL
(7,4),(7,5),0.143742 # DEPENDENCYPART_SIBL
(7,4),(7,6),0.0437483 # DEPENDENCYPART_SIBL
(7,4),(7,8),-0.00309087 # DEPENDENCYPART_SIBL
(7,4),(7,9),-0.046729 # DEPENDENCYPART_SIBL
(7,4),(7,10),-0.0368996 # DEPENDENCYPART_SIBL
(7,4),(7,12),0.0205963 # DEPENDENCYPART_SIBL
(7,4),(7,13),-0.105221 # DEPENDENCYPART_SIBL
(7,4),(7,14),-0.028187 # DEPENDENCYPART_SIBL
(7,4),(7,15),-0.0575564 # DEPENDENCYPART_SIBL
(7,4),(7,17),-0.0264298 # DEPENDENCYPART_SIBL
(7,4),(7,18),-0.119131 # DEPENDENCYPART_SIBL
(7,4),(7,21),-0.038979 # DEPENDENCYPART_SIBL
(7,5),(7,6),0.0134286 # DEPENDENCYPART_SIBL
(7,5),(7,8),0.0115612 # DEPENDENCYPART_SIBL
(7,5),(7,9),-0.0500315 # DEPENDENCYPART_SIBL
(7,5),(7,10),-0.00707989 # DEPENDENCYPART_SIBL
(7,5),(7,12),0.0180705 # DEPENDENCYPART_SIBL
(7,5),(7,13),-0.0950077 # DEPENDENCYPART_SIBL
(7,5),(7,14),-0.00101124 # DEPENDENCYPART_SIBL
(7,5),(7,15),-0.0612548 # DEPENDENCYPART_SIBL
(7,5),(7,17),-0.0127155 # DEPENDENCYPART_SIBL
(7,5),(7,18),-0.145858 # DEPENDENCYPART_SIBL
(7,5),(7,21),-0.0280739 # DEPENDENCYPART_SIBL
(7,6),(7,8),-0.109143 # DEPENDENCYPART_SIBL
(7,6),(7,9),0.0443299 # DEPENDENCYPART_SIBL
(7,6),(7,10),-0.0109234 # DEPENDENCYPART_SIBL
(7,6),(7,12),-0.105766 # DEPENDENCYPART_SIBL
(7,6),(7,13),-0.0972101 # DEPENDENCYPART_SIBL
(7,6),(7,14),-0.160508 # DEPENDENCYPART_SIBL
(7,6),(7,15),-0.121725 # DEPENDENCYPART_SIBL
(7,6),(7,17),-0.162638 # DEPENDENCYPART_SIBL
(7,6),(7,18),-0.705445 # DEPENDENCYPART_SIBL
(7,6),(7,21),-0.203409 # DEPENDENCYPART_SIBL
(7,8),(7,9),-0.00299304 # DEPENDENCYPART_SIBL
(7,8),(7,10),-0.0385368 # DEPENDENCYPART_SIBL
(7,8),(7,12),-0.013284 # DEPENDENCYPART_SIBL
(7,8),(7,13),-0.0450247 # DEPENDENCYPART_SIBL
(7,8),(7,14),-0.0305713 # DEPENDENCYPART_SIBL
(7,8),(7,15),-0.00379943 # DEPENDENCYPART_SIBL
(7,8),(7,17),0.00860172 # DEPENDENCYPART_SIBL
(7,8),(7,18),-0.102918 # DEPENDENCYPART_SIBL
(7,8),(7,21),0.0349853 # DEPENDENCYPART_SIBL
(7,9),(7,10),0.000181993 # DEPENDENCYPART_SIBL
(7,9),(7,12),0.0666929 # DEPENDENCYPART_SIBL
(7,9),(7,13),-0.0333934 # DEPENDENCYPART_SIBL
(7,9),(7,14),0.0153273 # DEPENDENCYPART_SIBL
(7,9),(7,15),0.00916525 # DEPENDENCYPART_SIBL
(7,9),(7,17),-0.00510735 # DEPENDENCYPART_SIBL
(7,9),(7,18),-0.0614857 # DEPENDENCYPART_SIBL
(7,9),(7,21),0.0200476 # DEPENDENCYPART_SIBL
(7,10),(7,12),0.00464029 # DEPENDENCYPART_SIBL
(7,10),(7,13),-0.023918 # DEPENDENCYPART_SIBL
(7,10),(7,14),0.00311834 # DEPENDENCYPART_SIBL
(7,10),(7,15),-0.0581472 # DEPENDENCYPART_SIBL
(7,10),(7,17),-0.0106718 # DEPENDENCYPART_SIBL
(7,10),(7,18),-0.0118429 # DEPENDENCYPART_SIBL
(7,10),(7,21),0.0596851 # DEPENDENCYPART_SIBL
(7,12),(7,13),-0.0438018 # DEPENDENCYPART_SIBL
(7,12),(7,14),-0.0250681 # DEPENDENCYPART_SIBL
(7,12),(7,15),-0.00899061 # DEPENDENCYPART_SIBL
(7,12),(7,17),0.0141049 # DEPENDENCYPART_SIBL
(7,12),(7,18),-0.0992642 # DEPENDENCYPART_SIBL
(7,12),(7,21),0.0428653 # DEPENDENCYPART_SIBL
(7,13),(7,14),-0.002466 # DEPENDENCYPART_SIBL
(7,13),(7,15),0.0182346 # DEPENDENCYPART_SIBL
(7,13),(7,17),0.00230538 # DEPENDENCYPART_SIBL
(7,13),(7,18),0.0227162 # DEPENDENCYPART_SIBL
(7,13),(7,21),-0.017555 # DEPENDENCYPART_SIBL
(7,14),(7,15),-0.010735 # DEPENDENCYPART_SIBL
(7,14),(7,17),-0.121109 # DEPENDENCYPART_SIBL
(7,14),(7,18),-0.00503464 # DEPENDENCYPART_SIBL
(7,14),(7,21),0.0354119 # DEPENDENCYPART_SIBL
(7,15),(7,17),0.0919993 # DEPENDENCYPART_SIBL
(7,15),(7,18),0.116676 # DEPENDENCYPART_SIBL
(7,15),(7,21),0.11589 # DEPENDENCYPART_SIBL
(7,17),(7,18),-0.00538832 # DEPENDENCYPART_SIBL
(7,17),(7,21),0.0270347 # DEPENDENCYPART_SIBL
(7,18),(7,21),-0.0195293 # DEPENDENCYPART_SIBL
(8,1),(8,2),-0.00191758 # DEPENDENCYPART_SIBL
(8,1),(8,4),0.0586198 # DEPENDENCYPART_SIBL
(8,1),(8,5),0.170124 # DEPENDENCYPART_SIBL
(8,1),(8,6),0.117888 # DEPENDENCYPART_SIBL
(8,1),(8,7),0.0649279 # DEPENDENCYPART_SIBL
(8,1),(8,9),0.0567137 # DEPENDENCYPART_SIBL
(8,1),(8,10),0.0642647 # DEPENDENCYPART_SIBL
(8,1),(8,11),-0.0151129 # DEPENDENCYPART_SIBL
(8,1),(8,12),0.0512935 # DEPENDENCYPART_SIBL
(8,1),(8,13),-0.0230647 # DEPENDENCYPART_SIBL
(8,1),(8,14),0.0459553 # DEPENDENCYPART_SIBL
(8,1),(8,15),0.0181129 # DEPENDENCYPART_SIBL
(8,1),(8,17),0.0355222 # DEPENDENCYPART_SIBL
(8,1),(8,18),0.154595 # DEPENDENCYPART_SIBL
(8,1),(8,20),0.0273036 # DEPENDENCYPART_SIBL
(8,1),(8,21),0.00541164 # DEPENDENCYPART_SIBL
(8,2),(8,4),0.0530507 # DEPENDENCYPART_SIBL
(8,2),(8,5),0.163997 # DEPENDENCYPART_SIBL
(8,2),(8,6),0.0613327 # DEPENDENCYPART_SIBL
(8,2),(8,7),0.0781927 # DEPENDENCYPART_SIBL
(8,2),(8,9),0.0571638 # DEPENDENCYPART_SIBL
(8,2),(8,10),0.0807089 # DEPENDENCYPART_SIBL
(8,2),(8,11),-0.00800553 # DEPENDENCYPART_SIBL
(8,2),(8,12),0.0442658 # DEPENDENCYPART_SIBL
(8,2),(8,13),-0.0159576 # DEPENDENCYPART_SIBL
(8,2),(8,14),0.0500437 # DEPENDENCYPART_SIBL
(8,2),(8,15),0.0307981 # DEPENDENCYPART_SIBL
(8,2),(8,17),0.0396074 # DEPENDENCYPART_SIBL
(8,2),(8,18),0.159284 # DEPENDENCYPART_SIBL
(8,2),(8,20),0.020276 # DEPENDENCYPART_SIBL
(8,2),(8,21),0.0128229 # DEPENDENCYPART_SIBL
(8,4),(8,5),0.139247 # DEPENDENCYPART_SIBL
(8,4),(8,6),0.0437483 # DEPENDENCYPART_SIBL
(8,4),(8,7),0.169429 # DEPENDENCYPART_SIBL
(8,4),(8,9),-0.0323497 # DEPENDENCYPART_SIBL
(8,4),(8,10),-0.0344758 # DEPENDENCYPART_SIBL
(8,4),(8,11),0.00773225 # DEPENDENCYPART_SIBL
(8,4),(8,12),0.0166598 # DEPENDENCYPART_SIBL
(8,4),(8,13),-0.104892 # DEPENDENCYPART_SIBL
(8,4),(8,14),-0.0281823 # DEPENDENCYPART_SIBL
(8,4),(8,15),-0.0562564 # DEPENDENCYPART_SIBL
(8,4),(8,17),-0.026425 # DEPENDENCYPART_SIBL
(8,4),(8,18),-0.119131 # DEPENDENCYPART_SIBL
(8,4),(8,20),-0.00924097 # DEPENDENCYPART_SIBL
(8,4),(8,21),-0.038979 # DEPENDENCYPART_SIBL
(8,5),(8,6),0.00893439 # DEPENDENCYPART_SIBL
(8,5),(8,7),0.0875332 # DEPENDENCYPART_SIBL
(8,5),(8,9),-0.0378939 # DEPENDENCYPART_SIBL
(8,5),(8,10),-0.0068977 # DEPENDENCYPART_SIBL
(8,5),(8,11),-0.0622965 # DEPENDENCYPART_SIBL
(8,5),(8,12),0.00964787 # DEPENDENCYPART_SIBL
(8,5),(8,13),-0.0969213 # DEPENDENCYPART_SIBL
(8,5),(8,14),-0.00324612 # DEPENDENCYPART_SIBL
(8,5),(8,15),-0.0621964 # DEPENDENCYPART_SIBL
(8,5),(8,17),-0.0149504 # DEPENDENCYPART_SIBL
(8,5),(8,18),-0.1481 # DEPENDENCYPART_SIBL
(8,5),(8,20),0.000912105 # DEPENDENCYPART_SIBL
(8,5),(8,21),-0.0303156 # DEPENDENCYPART_SIBL
(8,6),(8,7),0.0211929 # DEPENDENCYPART_SIBL
(8,6),(8,9),0.0587094 # DEPENDENCYPART_SIBL
(8,6),(8,10),-0.00849941 # DEPENDENCYPART_SIBL
(8,6),(8,11),-0.10724 # DEPENDENCYPART_SIBL
(8,6),(8,12),-0.109702 # DEPENDENCYPART_SIBL
(8,6),(8,13),-0.0968818 # DEPENDENCYPART_SIBL
(8,6),(8,14),-0.160503 # DEPENDENCYPART_SIBL
(8,6),(8,15),-0.120425 # DEPENDENCYPART_SIBL
(8,6),(8,17),-0.162633 # DEPENDENCYPART_SIBL
(8,6),(8,18),-0.705445 # DEPENDENCYPART_SIBL
(8,6),(8,20),-0.11527 # DEPENDENCYPART_SIBL
(8,6),(8,21),-0.203408 # DEPENDENCYPART_SIBL
(8,7),(8,9),0.0618925 # DEPENDENCYPART_SIBL
(8,7),(8,10),0.111342 # DEPENDENCYPART_SIBL
(8,7),(8,11),0.00380238 # DEPENDENCYPART_SIBL
(8,7),(8,12),0.0739478 # DEPENDENCYPART_SIBL
(8,7),(8,13),-0.00317997 # DEPENDENCYPART_SIBL
(8,7),(8,14),0.0672021 # DEPENDENCYPART_SIBL
(8,7),(8,15),0.0582829 # DEPENDENCYPART_SIBL
(8,7),(8,17),0.0567689 # DEPENDENCYPART_SIBL
(8,7),(8,18),0.172951 # DEPENDENCYPART_SIBL
(8,7),(8,20),0.049958 # DEPENDENCYPART_SIBL
(8,7),(8,21),0.0252488 # DEPENDENCYPART_SIBL
(8,9),(8,10),0.0254326 # DEPENDENCYPART_SIBL
(8,9),(8,11),0.00698933 # DEPENDENCYPART_SIBL
(8,9),(8,12),0.103283 # DEPENDENCYPART_SIBL
(8,9),(8,13),-0.0147651 # DEPENDENCYPART_SIBL
(8,9),(8,14),0.0324631 # DEPENDENCYPART_SIBL
(8,9),(8,15),0.0311063 # DEPENDENCYPART_SIBL
(8,9),(8,17),0.0120285 # DEPENDENCYPART_SIBL
(8,9),(8,18),-0.0443568 # DEPENDENCYPART_SIBL
(8,9),(8,20),0.0658783 # DEPENDENCYPART_SIBL
(8,9),(8,21),0.0371766 # DEPENDENCYPART_SIBL
(8,10),(8,11),-0.0226296 # DEPENDENCYPART_SIBL
(8,10),(8,12),0.0111349 # DEPENDENCYPART_SIBL
(8,10),(8,13),-0.0231992 # DEPENDENCYPART_SIBL
(8,10),(8,14),0.00312359 # DEPENDENCYPART_SIBL
(8,10),(8,15),-0.0556488 # DEPENDENCYPART_SIBL
(8,10),(8,17),-0.0106666 # DEPENDENCYPART_SIBL
(8,10),(8,18),-0.0118405 # DEPENDENCYPART_SIBL
(8,10),(8,20),0.00109191 # DEPENDENCYPART_SIBL
(8,10),(8,21),0.0596874 # DEPENDENCYPART_SIBL
(8,11),(8,12),0.0116962 # DEPENDENCYPART_SIBL
(8,11),(8,13),-0.00903747 # DEPENDENCYPART_SIBL
(8,11),(8,14),-0.0058641 # DEPENDENCYPART_SIBL
(8,11),(8,15),-0.000286785 # DEPENDENCYPART_SIBL
(8,11),(8,17),-0.00243624 # DEPENDENCYPART_SIBL
(8,11),(8,18),0.00463169 # DEPENDENCYPART_SIBL
(8,11),(8,20),0.000117692 # DEPENDENCYPART_SIBL
(8,11),(8,21),0.0404032 # DEPENDENCYPART_SIBL
(8,12),(8,13),-0.040428 # DEPENDENCYPART_SIBL
(8,12),(8,14),-0.0227325 # DEPENDENCYPART_SIBL
(8,12),(8,15),-0.00293905 # DEPENDENCYPART_SIBL
(8,12),(8,17),0.0164405 # DEPENDENCYPART_SIBL
(8,12),(8,18),-0.0969316 # DEPENDENCYPART_SIBL
(8,12),(8,20),-0.0119116 # DEPENDENCYPART_SIBL
(8,12),(8,21),0.0451979 # DEPENDENCYPART_SIBL
(8,13),(8,14),-0.00196157 # DEPENDENCYPART_SIBL
(8,13),(8,15),0.0213474 # DEPENDENCYPART_SIBL
(8,13),(8,17),0.00280981 # DEPENDENCYPART_SIBL
(8,13),(8,18),0.0232177 # DEPENDENCYPART_SIBL
(8,13),(8,20),-0.00189094 # DEPENDENCYPART_SIBL
(8,13),(8,21),-0.0170534 # DEPENDENCYPART_SIBL
(8,14),(8,15),-0.00823893 # DEPENDENCYPART_SIBL
(8,14),(8,17),-0.121106 # DEPENDENCYPART_SIBL
(8,14),(8,18),-0.00503464 # DEPENDENCYPART_SIBL
(8,14),(8,20),-0.00252385 # DEPENDENCYPART_SIBL
(8,14),(8,21),0.0354119 # DEPENDENCYPART_SIBL
(8,15),(8,17),0.0920034 # DEPENDENCYPART_SIBL
(8,15),(8,18),0.116677 # DEPENDENCYPART_SIBL
(8,15),(8,20),0.0296924 # DEPENDENCYPART_SIBL
(8,15),(8,21),0.115891 # DEPENDENCYPART_SIBL
(8,17),(8,18),-0.00538832 # DEPENDENCYPART_SIBL
(8,17),(8,20),-0.00792326 # DEPENDENCYPART_SIBL
(8,17),(8,21),0.0270347 # DEPENDENCYPART_SIBL
(8,18),(8,20),0.0196214 # DEPENDENCYPART_SIBL
(8,18),(8,21),-0.0195293 # DEPENDENCYPART_SIBL
(8,20),(8,21),0.0373179 # DEPENDENCYPART_SIBL
(9,8),(9,10),-0.0296359 # DEPENDENCYPART_SIBL
(10,5),(10,6),-0.0168087 # DEPENDENCYPART_SIBL
(10,5),(10,8),-0.0214469 # DEPENDENCYPART_SIBL
(10,5),(10,9),-0.0168087 # DEPENDENCYPART_SIBL
(10,5),(10,11),-0.0805095 # DEPENDENCYPART_SIBL
(10,5),(10,12),-0.0664255 # DEPENDENCYPART_SIBL
(10,5),(10,13),-0.0646573 # DEPENDENCYPART_SIBL
(10,5),(10,14),0.0194875 # DEPENDENCYPART_SIBL
(10,5),(10,15),-0.0474083 # DEPENDENCYPART_SIBL
(10,5),(10,20),-0.0594207 # DEPENDENCYPART_SIBL
(10,5),(10,21),0.0493707 # DEPENDENCYPART_SIBL
(10,6),(10,8),-0.0139224 # DEPENDENCYPART_SIBL
(10,6),(10,9),0.0066593 # DEPENDENCYPART_SIBL
(10,6),(10,11),0.0512096 # DEPENDENCYPART_SIBL
(10,6),(10,12),0.00312576 # DEPENDENCYPART_SIBL
(10,6),(10,13),-0.00357918 # DEPENDENCYPART_SIBL
(10,6),(10,14),0.0205619 # DEPENDENCYPART_SIBL
(10,6),(10,15),-0.0324107 # DEPENDENCYPART_SIBL
(10,6),(10,20),0.0140239 # DEPENDENCYPART_SIBL
(10,6),(10,21),0.0562462 # DEPENDENCYPART_SIBL
(10,8),(10,9),-0.0157952 # DEPENDENCYPART_SIBL
(10,8),(10,11),-0.0641148 # DEPENDENCYPART_SIBL
(10,8),(10,12),-0.0249264 # DEPENDENCYPART_SIBL
(10,8),(10,13),-0.0441047 # DEPENDENCYPART_SIBL
(10,8),(10,14),5.25692e-05 # DEPENDENCYPART_SIBL
(10,8),(10,15),-0.0503108 # DEPENDENCYPART_SIBL
(10,8),(10,20),-0.0274957 # DEPENDENCYPART_SIBL
(10,8),(10,21),0.0384235 # DEPENDENCYPART_SIBL
(10,9),(10,11),0.0512096 # DEPENDENCYPART_SIBL
(10,9),(10,12),0.00312576 # DEPENDENCYPART_SIBL
(10,9),(10,13),-0.00357918 # DEPENDENCYPART_SIBL
(10,9),(10,14),0.0205619 # DEPENDENCYPART_SIBL
(10,9),(10,15),-0.0324107 # DEPENDENCYPART_SIBL
(10,9),(10,20),0.0140239 # DEPENDENCYPART_SIBL
(10,9),(10,21),0.0562462 # DEPENDENCYPART_SIBL
(10,11),(10,12),-0.110288 # DEPENDENCYPART_SIBL
(10,11),(10,13),-0.0850963 # DEPENDENCYPART_SIBL
(10,11),(10,14),-0.150943 # DEPENDENCYPART_SIBL
(10,11),(10,15),-0.0289893 # DEPENDENCYPART_SIBL
(10,11),(10,20),-0.106494 # DEPENDENCYPART_SIBL
(10,11),(10,21),-0.0607812 # DEPENDENCYPART_SIBL
(10,12),(10,13),-0.0834576 # DEPENDENCYPART_SIBL
(10,12),(10,14),-0.168287 # DEPENDENCYPART_SIBL
(10,12),(10,15),0.0282054 # DEPENDENCYPART_SIBL
(10,12),(10,20),-0.103985 # DEPENDENCYPART_SIBL
(10,12),(10,21),-0.0295483 # DEPENDENCYPART_SIBL
(10,13),(10,14),-0.166355 # DEPENDENCYPART_SIBL
(10,13),(10,15),-0.00415152 # DEPENDENCYPART_SIBL
(10,13),(10,20),-0.0900042 # DEPENDENCYPART_SIBL
(10,13),(10,21),-0.100151 # DEPENDENCYPART_SIBL
(10,14),(10,15),0.0219714 # DEPENDENCYPART_SIBL
(10,14),(10,20),-0.0983967 # DEPENDENCYPART_SIBL
(10,14),(10,21),-0.00764881 # DEPENDENCYPART_SIBL
(10,15),(10,20),-0.0142985 # DEPENDENCYPART_SIBL
(10,15),(10,21),0.0388033 # DEPENDENCYPART_SIBL
(10,20),(10,21),-0.0387724 # DEPENDENCYPART_SIBL
(11,12),(11,13),0.0489237 # DEPENDENCYPART_SIBL
(12,7),(12,8),0.0757068 # DEPENDENCYPART_SIBL
(12,7),(12,9),0.0938256 # DEPENDENCYPART_SIBL
(12,7),(12,11),-0.0617532 # DEPENDENCYPART_SIBL
(12,7),(12,13),-0.0325327 # DEPENDENCYPART_SIBL
(12,7),(12,14),0.0604013 # DEPENDENCYPART_SIBL
(12,7),(12,15),0.0535824 # DEPENDENCYPART_SIBL
(12,7),(12,17),0.0499682 # DEPENDENCYPART_SIBL
(12,7),(12,18),0.168283 # DEPENDENCYPART_SIBL
(12,7),(12,20),0.0451165 # DEPENDENCYPART_SIBL
(12,7),(12,21),0.020606 # DEPENDENCYPART_SIBL
(12,8),(12,9),0.0655411 # DEPENDENCYPART_SIBL
(12,8),(12,11),-0.0693524 # DEPENDENCYPART_SIBL
(12,8),(12,13),-0.0423055 # DEPENDENCYPART_SIBL
(12,8),(12,14),0.049602 # DEPENDENCYPART_SIBL
(12,8),(12,15),0.0299403 # DEPENDENCYPART_SIBL
(12,8),(12,17),0.0391689 # DEPENDENCYPART_SIBL
(12,8),(12,18),0.15994 # DEPENDENCYPART_SIBL
(12,8),(12,20),0.0187124 # DEPENDENCYPART_SIBL
(12,8),(12,21),0.0118023 # DEPENDENCYPART_SIBL
(12,9),(12,11),-0.0145876 # DEPENDENCYPART_SIBL
(12,9),(12,13),-0.12243 # DEPENDENCYPART_SIBL
(12,9),(12,14),-0.164606 # DEPENDENCYPART_SIBL
(12,9),(12,15),-0.123419 # DEPENDENCYPART_SIBL
(12,9),(12,17),-0.166736 # DEPENDENCYPART_SIBL
(12,9),(12,18),-0.708415 # DEPENDENCYPART_SIBL
(12,9),(12,20),-0.118425 # DEPENDENCYPART_SIBL
(12,9),(12,21),-0.206366 # DEPENDENCYPART_SIBL
(12,11),(12,13),-0.0835676 # DEPENDENCYPART_SIBL
(12,11),(12,14),0.00124698 # DEPENDENCYPART_SIBL
(12,11),(12,15),0.263074 # DEPENDENCYPART_SIBL
(12,11),(12,17),0.00450329 # DEPENDENCYPART_SIBL
(12,11),(12,18),0.401021 # DEPENDENCYPART_SIBL
(12,11),(12,20),-0.0918052 # DEPENDENCYPART_SIBL
(12,11),(12,21),-0.0089602 # DEPENDENCYPART_SIBL
(12,13),(12,14),-0.00328395 # DEPENDENCYPART_SIBL
(12,13),(12,15),-0.00609244 # DEPENDENCYPART_SIBL
(12,13),(12,17),0.00148743 # DEPENDENCYPART_SIBL
(12,13),(12,18),0.0129538 # DEPENDENCYPART_SIBL
(12,13),(12,20),-0.0139595 # DEPENDENCYPART_SIBL
(12,13),(12,21),-0.0309428 # DEPENDENCYPART_SIBL
(12,14),(12,15),-0.0198802 # DEPENDENCYPART_SIBL
(12,14),(12,17),-0.116489 # DEPENDENCYPART_SIBL
(12,14),(12,18),-0.00572427 # DEPENDENCYPART_SIBL
(12,14),(12,20),-0.00428218 # DEPENDENCYPART_SIBL
(12,14),(12,21),0.0326011 # DEPENDENCYPART_SIBL
(12,15),(12,17),0.0947838 # DEPENDENCYPART_SIBL
(12,15),(12,18),0.114163 # DEPENDENCYPART_SIBL
(12,15),(12,20),0.0261001 # DEPENDENCYPART_SIBL
(12,15),(12,21),0.111233 # DEPENDENCYPART_SIBL
(12,17),(12,18),-0.00607795 # DEPENDENCYPART_SIBL
(12,17),(12,20),-0.00968159 # DEPENDENCYPART_SIBL
(12,17),(12,21),0.0242239 # DEPENDENCYPART_SIBL
(12,18),(12,20),0.0185107 # DEPENDENCYPART_SIBL
(12,18),(12,21),-0.0216924 # DEPENDENCYPART_SIBL
(12,20),(12,21),0.0351502 # DEPENDENCYPART_SIBL
(13,10),(13,11),-0.0100108 # DEPENDENCYPART_SIBL
(13,10),(13,12),-0.00543069 # DEPENDENCYPART_SIBL
(13,10),(13,14),0.0970236 # DEPENDENCYPART_SIBL
(13,10),(13,15),0.0402531 # DEPENDENCYPART_SIBL
(13,10),(13,17),0.101104 # DEPENDENCYPART_SIBL
(13,11),(13,12),-0.0123736 # DEPENDENCYPART_SIBL
(13,11),(13,14),0.0638276 # DEPENDENCYPART_SIBL
(13,11),(13,15),0.420168 # DEPENDENCYPART_SIBL
(13,11),(13,17),0.0703793 # DEPENDENCYPART_SIBL
