# _root_ But then , as quickly as the Dow had fallen , it began to turn around .
#goldHeads=13,13,13,13,4,4,8,9,6,9,13,13,0,13,14,15,13,
#predictedHeads=13,13,13,13,4,4,8,9,6,9,13,13,0,13,14,15,13,
(6,4),(6,16),0.0162367 # DEPENDENCYPART_SIBL
(6,4),(6,17),0.154167 # DEPENDENCYPART_SIBL
(6,5),(6,7),-0.0489244 # DEPENDENCYPART_SIBL
(6,5),(6,8),-0.00508111 # DEPENDENCYPART_SIBL
(6,5),(6,9),-0.0200439 # DEPENDENCYPART_SIBL
(6,5),(6,10),-0.000647383 # DEPENDENCYPART_SIBL
(6,5),(6,11),0.0433641 # DEPENDENCYPART_SIBL
(6,5),(6,13),0.033595 # DEPENDENCYPART_SIBL
(6,5),(6,14),0.0751986 # DEPENDENCYPART_SIBL
(6,5),(6,15),-0.0289165 # DEPENDENCYPART_SIBL
(6,5),(6,16),0.00983781 # DEPENDENCYPART_SIBL
(6,5),(6,17),0.12034 # DEPENDENCYPART_SIBL
(6,7),(6,8),-0.0734491 # DEPENDENCYPART_SIBL
(6,7),(6,9),-0.085878 # DEPENDENCYPART_SIBL
(6,7),(6,10),-0.0432561 # DEPENDENCYPART_SIBL
(6,7),(6,11),-0.0199758 # DEPENDENCYPART_SIBL
(6,7),(6,13),-0.0908082 # DEPENDENCYPART_SIBL
(6,7),(6,14),-0.149475 # DEPENDENCYPART_SIBL
(6,7),(6,15),-0.0807123 # DEPENDENCYPART_SIBL
(6,7),(6,16),-0.052526 # DEPENDENCYPART_SIBL
(6,7),(6,17),-0.135854 # DEPENDENCYPART_SIBL
(6,8),(6,9),-0.0786677 # DEPENDENCYPART_SIBL
(6,8),(6,10),-0.0794322 # DEPENDENCYPART_SIBL
(6,8),(6,11),-0.042229 # DEPENDENCYPART_SIBL
(6,8),(6,13),-0.0922894 # DEPENDENCYPART_SIBL
(6,8),(6,14),-0.144423 # DEPENDENCYPART_SIBL
(6,8),(6,15),-0.0602747 # DEPENDENCYPART_SIBL
(6,8),(6,16),-0.0579485 # DEPENDENCYPART_SIBL
(6,8),(6,17),-0.0648302 # DEPENDENCYPART_SIBL
(6,9),(6,10),-0.0292168 # DEPENDENCYPART_SIBL
(6,9),(6,11),0.0188446 # DEPENDENCYPART_SIBL
(6,9),(6,13),-0.106837 # DEPENDENCYPART_SIBL
(6,9),(6,14),-0.0952603 # DEPENDENCYPART_SIBL
(6,9),(6,15),-0.0314391 # DEPENDENCYPART_SIBL
(6,9),(6,16),-0.011683 # DEPENDENCYPART_SIBL
(6,9),(6,17),0.0576015 # DEPENDENCYPART_SIBL
(6,10),(6,11),0.00531476 # DEPENDENCYPART_SIBL
(6,10),(6,13),-0.0684061 # DEPENDENCYPART_SIBL
(6,10),(6,14),-0.122104 # DEPENDENCYPART_SIBL
(6,10),(6,15),-0.0688732 # DEPENDENCYPART_SIBL
(6,10),(6,16),-0.0469278 # DEPENDENCYPART_SIBL
(6,10),(6,17),-0.0365189 # DEPENDENCYPART_SIBL
(6,11),(6,13),-0.0436744 # DEPENDENCYPART_SIBL
(6,11),(6,14),-0.0929789 # DEPENDENCYPART_SIBL
(6,11),(6,15),-0.0412479 # DEPENDENCYPART_SIBL
(6,11),(6,16),-0.0486331 # DEPENDENCYPART_SIBL
(6,11),(6,17),0.0133516 # DEPENDENCYPART_SIBL
(6,13),(6,14),-0.0937618 # DEPENDENCYPART_SIBL
(6,13),(6,15),-0.0349207 # DEPENDENCYPART_SIBL
(6,13),(6,16),-0.0132152 # DEPENDENCYPART_SIBL
(6,13),(6,17),0.0479291 # DEPENDENCYPART_SIBL
(6,14),(6,15),-0.0708818 # DEPENDENCYPART_SIBL
(6,14),(6,16),-0.0827095 # DEPENDENCYPART_SIBL
(6,14),(6,17),-0.0556843 # DEPENDENCYPART_SIBL
(6,15),(6,16),-0.0144823 # DEPENDENCYPART_SIBL
(6,15),(6,17),-0.0119116 # DEPENDENCYPART_SIBL
(6,16),(6,17),-0.0652521 # DEPENDENCYPART_SIBL
(7,9),(7,10),-0.0224652 # DEPENDENCYPART_SIBL
(7,9),(7,13),-0.0642423 # DEPENDENCYPART_SIBL
(7,10),(7,13),-0.010321 # DEPENDENCYPART_SIBL
(8,3),(8,5),0.000506245 # DEPENDENCYPART_SIBL
(8,3),(8,6),0.0275878 # DEPENDENCYPART_SIBL
(8,3),(8,7),-0.0146048 # DEPENDENCYPART_SIBL
(8,3),(8,9),0.0147092 # DEPENDENCYPART_SIBL
(8,3),(8,10),-0.0772886 # DEPENDENCYPART_SIBL
(8,3),(8,11),0.0560489 # DEPENDENCYPART_SIBL
(8,3),(8,13),-0.00535404 # DEPENDENCYPART_SIBL
(8,5),(8,6),0.07904 # DEPENDENCYPART_SIBL
(8,5),(8,7),0.0389384 # DEPENDENCYPART_SIBL
(8,5),(8,9),0.00937095 # DEPENDENCYPART_SIBL
(8,5),(8,10),0.0546955 # DEPENDENCYPART_SIBL
(8,5),(8,11),-0.0166922 # DEPENDENCYPART_SIBL
(8,5),(8,13),0.0171645 # DEPENDENCYPART_SIBL
(8,6),(8,7),-0.0405903 # DEPENDENCYPART_SIBL
(8,6),(8,9),0.0178132 # DEPENDENCYPART_SIBL
(8,6),(8,10),-0.0016825 # DEPENDENCYPART_SIBL
(8,6),(8,11),-0.128033 # DEPENDENCYPART_SIBL
(8,6),(8,13),-0.0129712 # DEPENDENCYPART_SIBL
(8,7),(8,9),0.271659 # DEPENDENCYPART_SIBL
(8,7),(8,10),0.174286 # DEPENDENCYPART_SIBL
(8,7),(8,11),0.0378697 # DEPENDENCYPART_SIBL
(8,7),(8,13),0.211204 # DEPENDENCYPART_SIBL
(8,9),(8,10),-0.0528202 # DEPENDENCYPART_SIBL
(8,9),(8,11),0.0140639 # DEPENDENCYPART_SIBL
(8,9),(8,13),-0.0899478 # DEPENDENCYPART_SIBL
(8,10),(8,11),0.012103 # DEPENDENCYPART_SIBL
(8,10),(8,13),-0.0101396 # DEPENDENCYPART_SIBL
(8,11),(8,13),-0.00317322 # DEPENDENCYPART_SIBL
(9,1),(9,2),0.139745 # DEPENDENCYPART_SIBL
(9,1),(9,3),0.123303 # DEPENDENCYPART_SIBL
(9,1),(9,4),0.104298 # DEPENDENCYPART_SIBL
(9,1),(9,5),0.0995047 # DEPENDENCYPART_SIBL
(9,1),(9,6),0.0352952 # DEPENDENCYPART_SIBL
(9,1),(9,7),0.0878375 # DEPENDENCYPART_SIBL
(9,1),(9,8),0.0560289 # DEPENDENCYPART_SIBL
(9,1),(9,10),0.0654553 # DEPENDENCYPART_SIBL
(9,1),(9,11),0.00695178 # DEPENDENCYPART_SIBL
(9,1),(9,12),0.00101961 # DEPENDENCYPART_SIBL
(9,1),(9,13),0.0465247 # DEPENDENCYPART_SIBL
(9,1),(9,14),-0.0233214 # DEPENDENCYPART_SIBL
(9,1),(9,15),0.0223618 # DEPENDENCYPART_SIBL
(9,1),(9,16),0.00416193 # DEPENDENCYPART_SIBL
(9,1),(9,17),0.351569 # DEPENDENCYPART_SIBL
(9,2),(9,3),0.130535 # DEPENDENCYPART_SIBL
(9,2),(9,4),0.110942 # DEPENDENCYPART_SIBL
(9,2),(9,5),0.0529458 # DEPENDENCYPART_SIBL
(9,2),(9,6),0.102326 # DEPENDENCYPART_SIBL
(9,2),(9,7),0.0313044 # DEPENDENCYPART_SIBL
(9,2),(9,8),0.0576889 # DEPENDENCYPART_SIBL
(9,2),(9,10),0.0982865 # DEPENDENCYPART_SIBL
(9,2),(9,11),-0.00359664 # DEPENDENCYPART_SIBL
(9,2),(9,12),-0.0426889 # DEPENDENCYPART_SIBL
(9,2),(9,13),0.0409192 # DEPENDENCYPART_SIBL
(9,2),(9,14),0.0740175 # DEPENDENCYPART_SIBL
(9,2),(9,15),-0.0114313 # DEPENDENCYPART_SIBL
(9,2),(9,16),0.0353446 # DEPENDENCYPART_SIBL
(9,2),(9,17),0.121055 # DEPENDENCYPART_SIBL
(9,3),(9,4),0.100963 # DEPENDENCYPART_SIBL
(9,3),(9,5),0.0190826 # DEPENDENCYPART_SIBL
(9,3),(9,6),0.06135 # DEPENDENCYPART_SIBL
(9,3),(9,7),-0.0294515 # DEPENDENCYPART_SIBL
(9,3),(9,8),0.00923091 # DEPENDENCYPART_SIBL
(9,3),(9,10),-0.0055186 # DEPENDENCYPART_SIBL
(9,3),(9,11),-0.00566389 # DEPENDENCYPART_SIBL
(9,3),(9,12),-0.10936 # DEPENDENCYPART_SIBL
(9,3),(9,13),0.00563574 # DEPENDENCYPART_SIBL
(9,3),(9,14),-0.115567 # DEPENDENCYPART_SIBL
(9,3),(9,15),-0.0795112 # DEPENDENCYPART_SIBL
(9,3),(9,16),0.0567333 # DEPENDENCYPART_SIBL
(9,3),(9,17),0.0512636 # DEPENDENCYPART_SIBL
(9,4),(9,5),-0.0188783 # DEPENDENCYPART_SIBL
(9,4),(9,6),0.0443769 # DEPENDENCYPART_SIBL
(9,4),(9,7),-0.0304903 # DEPENDENCYPART_SIBL
(9,4),(9,8),-0.00872159 # DEPENDENCYPART_SIBL
(9,4),(9,10),0.0650223 # DEPENDENCYPART_SIBL
(9,4),(9,11),-0.0949946 # DEPENDENCYPART_SIBL
(9,4),(9,12),-0.0287157 # DEPENDENCYPART_SIBL
(9,4),(9,13),0.0162798 # DEPENDENCYPART_SIBL
(9,4),(9,14),0.0308575 # DEPENDENCYPART_SIBL
(9,4),(9,15),-0.0333517 # DEPENDENCYPART_SIBL
(9,4),(9,16),0.0177958 # DEPENDENCYPART_SIBL
(9,4),(9,17),0.115084 # DEPENDENCYPART_SIBL
(9,5),(9,6),0.0226764 # DEPENDENCYPART_SIBL
(9,5),(9,7),-0.0123969 # DEPENDENCYPART_SIBL
(9,5),(9,8),-0.0168474 # DEPENDENCYPART_SIBL
(9,5),(9,10),0.0352233 # DEPENDENCYPART_SIBL
(9,5),(9,11),-0.0536781 # DEPENDENCYPART_SIBL
(9,5),(9,12),-0.0303986 # DEPENDENCYPART_SIBL
(9,5),(9,13),0.00716635 # DEPENDENCYPART_SIBL
(9,5),(9,14),0.0187806 # DEPENDENCYPART_SIBL
(9,5),(9,15),-0.0620396 # DEPENDENCYPART_SIBL
(9,5),(9,16),0.0187597 # DEPENDENCYPART_SIBL
(9,5),(9,17),0.0626428 # DEPENDENCYPART_SIBL
(9,6),(9,7),-0.0375425 # DEPENDENCYPART_SIBL
(9,6),(9,8),0.0116065 # DEPENDENCYPART_SIBL
(9,6),(9,10),0.0105326 # DEPENDENCYPART_SIBL
(9,6),(9,11),-0.0559426 # DEPENDENCYPART_SIBL
(9,6),(9,12),-0.0241514 # DEPENDENCYPART_SIBL
(9,6),(9,13),0.0346545 # DEPENDENCYPART_SIBL
(9,6),(9,14),0.0288956 # DEPENDENCYPART_SIBL
(9,6),(9,15),0.030694 # DEPENDENCYPART_SIBL
(9,6),(9,16),0.0400845 # DEPENDENCYPART_SIBL
(9,6),(9,17),0.183901 # DEPENDENCYPART_SIBL
(9,7),(9,8),-0.0808546 # DEPENDENCYPART_SIBL
(9,7),(9,10),0.0220919 # DEPENDENCYPART_SIBL
(9,7),(9,11),-0.101027 # DEPENDENCYPART_SIBL
(9,7),(9,12),-0.111349 # DEPENDENCYPART_SIBL
(9,7),(9,13),0.0724147 # DEPENDENCYPART_SIBL
(9,7),(9,14),-0.206482 # DEPENDENCYPART_SIBL
(9,7),(9,15),-0.113517 # DEPENDENCYPART_SIBL
(9,7),(9,16),-0.119512 # DEPENDENCYPART_SIBL
(9,7),(9,17),-0.0844552 # DEPENDENCYPART_SIBL
(9,8),(9,10),0.0307705 # DEPENDENCYPART_SIBL
(9,8),(9,11),0.00652386 # DEPENDENCYPART_SIBL
(9,8),(9,12),0.0254681 # DEPENDENCYPART_SIBL
(9,8),(9,13),0.0113686 # DEPENDENCYPART_SIBL
(9,8),(9,14),-0.0264804 # DEPENDENCYPART_SIBL
(9,8),(9,15),-0.0126892 # DEPENDENCYPART_SIBL
(9,8),(9,16),-0.0228404 # DEPENDENCYPART_SIBL
(9,8),(9,17),0.0164518 # DEPENDENCYPART_SIBL
(9,10),(9,11),-0.0258715 # DEPENDENCYPART_SIBL
(9,10),(9,12),-0.1064 # DEPENDENCYPART_SIBL
(9,10),(9,13),-0.0161983 # DEPENDENCYPART_SIBL
(9,10),(9,14),-0.116543 # DEPENDENCYPART_SIBL
(9,10),(9,15),-0.0862846 # DEPENDENCYPART_SIBL
(9,10),(9,16),-0.0944825 # DEPENDENCYPART_SIBL
(9,10),(9,17),0.0195435 # DEPENDENCYPART_SIBL
(9,11),(9,12),-0.0359826 # DEPENDENCYPART_SIBL
(9,11),(9,13),0.0513837 # DEPENDENCYPART_SIBL
(9,11),(9,14),-0.0200214 # DEPENDENCYPART_SIBL
(9,11),(9,15),0.0164029 # DEPENDENCYPART_SIBL
(9,11),(9,16),-0.0303514 # DEPENDENCYPART_SIBL
(9,11),(9,17),0.0264857 # DEPENDENCYPART_SIBL
(9,12),(9,13),0.0254946 # DEPENDENCYPART_SIBL
(9,12),(9,14),-0.0718901 # DEPENDENCYPART_SIBL
(9,12),(9,15),0.00888041 # DEPENDENCYPART_SIBL
(9,12),(9,16),0.0128677 # DEPENDENCYPART_SIBL
(9,12),(9,17),-0.0289054 # DEPENDENCYPART_SIBL
(9,13),(9,14),-0.0953977 # DEPENDENCYPART_SIBL
(9,13),(9,15),-0.0504517 # DEPENDENCYPART_SIBL
(9,13),(9,16),-0.0603961 # DEPENDENCYPART_SIBL
(9,13),(9,17),0.0154953 # DEPENDENCYPART_SIBL
(9,14),(9,15),-0.0926927 # DEPENDENCYPART_SIBL
(9,14),(9,16),-0.126523 # DEPENDENCYPART_SIBL
(9,14),(9,17),-0.0149376 # DEPENDENCYPART_SIBL
(9,15),(9,16),-0.0589453 # DEPENDENCYPART_SIBL
(9,15),(9,17),-0.0192738 # DEPENDENCYPART_SIBL
(9,16),(9,17),-0.100039 # DEPENDENCYPART_SIBL
(10,1),(10,2),0.0434902 # DEPENDENCYPART_SIBL
(10,1),(10,3),0.0262105 # DEPENDENCYPART_SIBL
(10,1),(10,4),-0.00252844 # DEPENDENCYPART_SIBL
(10,1),(10,5),0.0198056 # DEPENDENCYPART_SIBL
(10,1),(10,6),-0.0304162 # DEPENDENCYPART_SIBL
(10,1),(10,7),0.0317778 # DEPENDENCYPART_SIBL
(10,1),(10,8),0.00108946 # DEPENDENCYPART_SIBL
(10,1),(10,9),-0.0187637 # DEPENDENCYPART_SIBL
(10,1),(10,11),-9.67028e-05 # DEPENDENCYPART_SIBL
(10,1),(10,12),-0.0147452 # DEPENDENCYPART_SIBL
(10,1),(10,13),-0.0292841 # DEPENDENCYPART_SIBL
(10,1),(10,14),-0.0432418 # DEPENDENCYPART_SIBL
(10,1),(10,15),-0.000669039 # DEPENDENCYPART_SIBL
(10,1),(10,16),-0.0147188 # DEPENDENCYPART_SIBL
(10,1),(10,17),0.257751 # DEPENDENCYPART_SIBL
(10,2),(10,3),0.0118575 # DEPENDENCYPART_SIBL
(10,2),(10,4),0.0310522 # DEPENDENCYPART_SIBL
(10,2),(10,5),-0.00511151 # DEPENDENCYPART_SIBL
(10,2),(10,6),0.0462487 # DEPENDENCYPART_SIBL
(10,2),(10,7),-0.0144323 # DEPENDENCYPART_SIBL
(10,2),(10,8),0.0196095 # DEPENDENCYPART_SIBL
(10,2),(10,9),-0.0149587 # DEPENDENCYPART_SIBL
(10,2),(10,11),0.0307147 # DEPENDENCYPART_SIBL
(10,2),(10,12),-0.110579 # DEPENDENCYPART_SIBL
(10,2),(10,13),-0.0796125 # DEPENDENCYPART_SIBL
(10,2),(10,14),0.00828069 # DEPENDENCYPART_SIBL
(10,2),(10,15),-0.0680043 # DEPENDENCYPART_SIBL
(10,2),(10,16),-0.0115082 # DEPENDENCYPART_SIBL
(10,2),(10,17),0.0540115 # DEPENDENCYPART_SIBL
(10,3),(10,4),-0.013196 # DEPENDENCYPART_SIBL
(10,3),(10,5),-0.0270967 # DEPENDENCYPART_SIBL
(10,3),(10,6),0.00607849 # DEPENDENCYPART_SIBL
(10,3),(10,7),-0.0229503 # DEPENDENCYPART_SIBL
(10,3),(10,8),0.0176775 # DEPENDENCYPART_SIBL
(10,3),(10,9),-0.0337457 # DEPENDENCYPART_SIBL
(10,3),(10,11),0.0943845 # DEPENDENCYPART_SIBL
(10,3),(10,12),-0.020218 # DEPENDENCYPART_SIBL
(10,3),(10,13),0.0015674 # DEPENDENCYPART_SIBL
(10,3),(10,14),0.00865928 # DEPENDENCYPART_SIBL
(10,3),(10,15),-0.0256613 # DEPENDENCYPART_SIBL
(10,3),(10,16),0.0713348 # DEPENDENCYPART_SIBL
(10,3),(10,17),0.0993159 # DEPENDENCYPART_SIBL
(10,4),(10,5),-0.0319544 # DEPENDENCYPART_SIBL
(10,4),(10,6),0.0714469 # DEPENDENCYPART_SIBL
(10,4),(10,7),-0.0316986 # DEPENDENCYPART_SIBL
(10,4),(10,8),-0.00538445 # DEPENDENCYPART_SIBL
(10,4),(10,9),-0.0187822 # DEPENDENCYPART_SIBL
(10,4),(10,11),-0.0498426 # DEPENDENCYPART_SIBL
(10,4),(10,12),-0.101501 # DEPENDENCYPART_SIBL
(10,4),(10,13),-0.0932987 # DEPENDENCYPART_SIBL
(10,4),(10,14),-0.00750194 # DEPENDENCYPART_SIBL
(10,4),(10,15),-0.0848621 # DEPENDENCYPART_SIBL
(10,4),(10,16),-0.0255377 # DEPENDENCYPART_SIBL
(10,4),(10,17),0.0512369 # DEPENDENCYPART_SIBL
(10,5),(10,6),0.0332523 # DEPENDENCYPART_SIBL
(10,5),(10,7),-0.00204988 # DEPENDENCYPART_SIBL
(10,5),(10,8),0.000304922 # DEPENDENCYPART_SIBL
(10,5),(10,9),-0.0185884 # DEPENDENCYPART_SIBL
(10,5),(10,11),0.0418619 # DEPENDENCYPART_SIBL
(10,5),(10,12),-0.055364 # DEPENDENCYPART_SIBL
(10,5),(10,13),-0.0558288 # DEPENDENCYPART_SIBL
(10,5),(10,14),0.0308236 # DEPENDENCYPART_SIBL
(10,5),(10,15),-0.0629434 # DEPENDENCYPART_SIBL
(10,5),(10,16),0.0247422 # DEPENDENCYPART_SIBL
(10,5),(10,17),0.0655555 # DEPENDENCYPART_SIBL
(10,6),(10,7),-0.0248748 # DEPENDENCYPART_SIBL
(10,6),(10,8),0.0171545 # DEPENDENCYPART_SIBL
(10,6),(10,9),-0.0142401 # DEPENDENCYPART_SIBL
(10,6),(10,11),-0.105574 # DEPENDENCYPART_SIBL
(10,6),(10,12),-0.0383049 # DEPENDENCYPART_SIBL
(10,6),(10,13),-0.0698901 # DEPENDENCYPART_SIBL
(10,6),(10,14),-0.0208186 # DEPENDENCYPART_SIBL
(10,6),(10,15),-0.0369806 # DEPENDENCYPART_SIBL
(10,6),(10,16),-0.0275087 # DEPENDENCYPART_SIBL
(10,6),(10,17),0.0605041 # DEPENDENCYPART_SIBL
(10,7),(10,8),-0.0167999 # DEPENDENCYPART_SIBL
(10,7),(10,9),-0.0114023 # DEPENDENCYPART_SIBL
(10,7),(10,11),0.0476169 # DEPENDENCYPART_SIBL
(10,7),(10,12),-0.00562352 # DEPENDENCYPART_SIBL
(10,7),(10,13),0.149421 # DEPENDENCYPART_SIBL
(10,7),(10,14),-0.0990023 # DEPENDENCYPART_SIBL
(10,7),(10,15),-0.0394037 # DEPENDENCYPART_SIBL
(10,7),(10,16),-0.0295225 # DEPENDENCYPART_SIBL
(10,7),(10,17),-0.0120334 # DEPENDENCYPART_SIBL
(10,8),(10,9),-0.0159771 # DEPENDENCYPART_SIBL
(10,8),(10,11),0.00932293 # DEPENDENCYPART_SIBL
(10,8),(10,12),0.0423818 # DEPENDENCYPART_SIBL
(10,8),(10,13),0.0113367 # DEPENDENCYPART_SIBL
(10,8),(10,14),0.0199277 # DEPENDENCYPART_SIBL
(10,8),(10,15),0.0133326 # DEPENDENCYPART_SIBL
(10,8),(10,16),0.0212409 # DEPENDENCYPART_SIBL
(10,8),(10,17),0.145964 # DEPENDENCYPART_SIBL
(10,9),(10,11),0.0536453 # DEPENDENCYPART_SIBL
(10,9),(10,12),0.00853378 # DEPENDENCYPART_SIBL
(10,9),(10,13),-0.0331846 # DEPENDENCYPART_SIBL
(10,9),(10,14),-0.00655602 # DEPENDENCYPART_SIBL
(10,9),(10,15),-0.00874618 # DEPENDENCYPART_SIBL
(10,9),(10,16),0.029759 # DEPENDENCYPART_SIBL
(10,9),(10,17),0.0948406 # DEPENDENCYPART_SIBL
(10,11),(10,12),-0.00202435 # DEPENDENCYPART_SIBL
(10,11),(10,13),-0.000171862 # DEPENDENCYPART_SIBL
(10,11),(10,14),0.052569 # DEPENDENCYPART_SIBL
(10,11),(10,15),0.00859541 # DEPENDENCYPART_SIBL
(10,11),(10,16),-0.0296982 # DEPENDENCYPART_SIBL
(10,11),(10,17),0.0190678 # DEPENDENCYPART_SIBL
(10,12),(10,13),0.0336142 # DEPENDENCYPART_SIBL
(10,12),(10,14),0.0222939 # DEPENDENCYPART_SIBL
(10,12),(10,15),0.061439 # DEPENDENCYPART_SIBL
(10,12),(10,16),0.0496537 # DEPENDENCYPART_SIBL
(10,12),(10,17),0.0257057 # DEPENDENCYPART_SIBL
(10,13),(10,14),-0.0210541 # DEPENDENCYPART_SIBL
(10,13),(10,15),-0.0212941 # DEPENDENCYPART_SIBL
(10,13),(10,16),-0.0383551 # DEPENDENCYPART_SIBL
(10,13),(10,17),-0.000142849 # DEPENDENCYPART_SIBL
(10,14),(10,15),-0.0123922 # DEPENDENCYPART_SIBL
(10,14),(10,16),-0.0579653 # DEPENDENCYPART_SIBL
(10,14),(10,17),0.0435765 # DEPENDENCYPART_SIBL
(10,15),(10,16),-0.0308471 # DEPENDENCYPART_SIBL
(10,15),(10,17),0.000931433 # DEPENDENCYPART_SIBL
(10,16),(10,17),-0.0189091 # DEPENDENCYPART_SIBL
(12,11),(12,14),0.0806344 # DEPENDENCYPART_SIBL
(13,1),(13,2),0.125078 # DEPENDENCYPART_SIBL
(13,1),(13,3),0.134406 # DEPENDENCYPART_SIBL
(13,1),(13,4),0.0907995 # DEPENDENCYPART_SIBL
(13,1),(13,5),0.0921322 # DEPENDENCYPART_SIBL
(13,1),(13,6),0.0299497 # DEPENDENCYPART_SIBL
(13,1),(13,7),0.0821938 # DEPENDENCYPART_SIBL
(13,1),(13,8),0.043157 # DEPENDENCYPART_SIBL
(13,1),(13,9),0.0342149 # DEPENDENCYPART_SIBL
(13,1),(13,10),0.0137898 # DEPENDENCYPART_SIBL
(13,1),(13,11),0.134406 # DEPENDENCYPART_SIBL
(13,1),(13,12),0.0571263 # DEPENDENCYPART_SIBL
(13,1),(13,14),-0.00215911 # DEPENDENCYPART_SIBL
(13,1),(13,15),0.0118523 # DEPENDENCYPART_SIBL
(13,1),(13,16),-0.00108074 # DEPENDENCYPART_SIBL
(13,1),(13,17),0.349458 # DEPENDENCYPART_SIBL
(13,2),(13,3),0.129212 # DEPENDENCYPART_SIBL
(13,2),(13,4),0.0814526 # DEPENDENCYPART_SIBL
(13,2),(13,5),0.0282504 # DEPENDENCYPART_SIBL
(13,2),(13,6),0.0935211 # DEPENDENCYPART_SIBL
(13,2),(13,7),0.0171165 # DEPENDENCYPART_SIBL
(13,2),(13,8),0.0305962 # DEPENDENCYPART_SIBL
(13,2),(13,9),0.0260136 # DEPENDENCYPART_SIBL
(13,2),(13,10),0.02523 # DEPENDENCYPART_SIBL
(13,2),(13,11),0.129212 # DEPENDENCYPART_SIBL
(13,2),(13,12),0.15095 # DEPENDENCYPART_SIBL
(13,2),(13,14),0.0936038 # DEPENDENCYPART_SIBL
(13,2),(13,15),-0.028411 # DEPENDENCYPART_SIBL
(13,2),(13,16),0.0245656 # DEPENDENCYPART_SIBL
(13,2),(13,17),0.113843 # DEPENDENCYPART_SIBL
(13,3),(13,4),0.0887298 # DEPENDENCYPART_SIBL
(13,3),(13,5),0.0139635 # DEPENDENCYPART_SIBL
(13,3),(13,6),0.092321 # DEPENDENCYPART_SIBL
(13,3),(13,7),-0.0227995 # DEPENDENCYPART_SIBL
(13,3),(13,8),0.0139869 # DEPENDENCYPART_SIBL
(13,3),(13,9),-0.0045354 # DEPENDENCYPART_SIBL
(13,3),(13,10),0.0302494 # DEPENDENCYPART_SIBL
(13,3),(13,11),0.0861072 # DEPENDENCYPART_SIBL
(13,3),(13,12),-0.0162837 # DEPENDENCYPART_SIBL
(13,3),(13,14),0.0139367 # DEPENDENCYPART_SIBL
(13,3),(13,15),-0.0326454 # DEPENDENCYPART_SIBL
(13,3),(13,16),0.110077 # DEPENDENCYPART_SIBL
(13,3),(13,17),0.149861 # DEPENDENCYPART_SIBL
(13,4),(13,5),-0.0407838 # DEPENDENCYPART_SIBL
(13,4),(13,6),0.0386518 # DEPENDENCYPART_SIBL
(13,4),(13,7),-0.0420601 # DEPENDENCYPART_SIBL
(13,4),(13,8),-0.0378011 # DEPENDENCYPART_SIBL
(13,4),(13,9),-0.0241282 # DEPENDENCYPART_SIBL
(13,4),(13,10),-0.0167968 # DEPENDENCYPART_SIBL
(13,4),(13,11),0.123066 # DEPENDENCYPART_SIBL
(13,4),(13,12),0.0647229 # DEPENDENCYPART_SIBL
(13,4),(13,14),0.0457347 # DEPENDENCYPART_SIBL
(13,4),(13,15),-0.0563185 # DEPENDENCYPART_SIBL
(13,4),(13,16),0.00105029 # DEPENDENCYPART_SIBL
(13,4),(13,17),0.091328 # DEPENDENCYPART_SIBL
(13,5),(13,6),0.0160114 # DEPENDENCYPART_SIBL
(13,5),(13,7),-0.0244199 # DEPENDENCYPART_SIBL
(13,5),(13,8),-0.0410389 # DEPENDENCYPART_SIBL
(13,5),(13,9),-0.0336169 # DEPENDENCYPART_SIBL
(13,5),(13,10),-0.0272681 # DEPENDENCYPART_SIBL
(13,5),(13,11),0.0298049 # DEPENDENCYPART_SIBL
(13,5),(13,12),0.0531515 # DEPENDENCYPART_SIBL
(13,5),(13,14),0.0636595 # DEPENDENCYPART_SIBL
(13,5),(13,15),-0.0578235 # DEPENDENCYPART_SIBL
(13,5),(13,16),0.0291983 # DEPENDENCYPART_SIBL
(13,5),(13,17),0.077881 # DEPENDENCYPART_SIBL
(13,6),(13,7),-0.0269416 # DEPENDENCYPART_SIBL
(13,6),(13,8),0.00832103 # DEPENDENCYPART_SIBL
(13,6),(13,9),-0.000840085 # DEPENDENCYPART_SIBL
(13,6),(13,10),0.00500729 # DEPENDENCYPART_SIBL
(13,6),(13,11),0.20876 # DEPENDENCYPART_SIBL
(13,6),(13,12),0.0423494 # DEPENDENCYPART_SIBL
(13,6),(13,14),0.0337133 # DEPENDENCYPART_SIBL
(13,6),(13,15),-0.00646565 # DEPENDENCYPART_SIBL
(13,6),(13,16),0.00895633 # DEPENDENCYPART_SIBL
(13,6),(13,17),0.104001 # DEPENDENCYPART_SIBL
(13,7),(13,8),-0.0760803 # DEPENDENCYPART_SIBL
(13,7),(13,9),-0.0444136 # DEPENDENCYPART_SIBL
(13,7),(13,10),0.0125547 # DEPENDENCYPART_SIBL
(13,7),(13,11),-0.0055062 # DEPENDENCYPART_SIBL
(13,7),(13,12),-0.0778011 # DEPENDENCYPART_SIBL
(13,7),(13,14),-0.160967 # DEPENDENCYPART_SIBL
(13,7),(13,15),-0.111461 # DEPENDENCYPART_SIBL
(13,7),(13,16),-0.111531 # DEPENDENCYPART_SIBL
(13,7),(13,17),-0.0630803 # DEPENDENCYPART_SIBL
(13,8),(13,9),-0.0517221 # DEPENDENCYPART_SIBL
(13,8),(13,10),-0.00835458 # DEPENDENCYPART_SIBL
(13,8),(13,11),0.0139214 # DEPENDENCYPART_SIBL
