# _root_ New Jersey Turnpike Authority 's 7.20 % issue of 2018 was off 3\/4 at 98 1\/2 bid , yielding 7.32 % , up 0.07 percentage point from late Friday .
#goldHeads=4,4,4,8,4,7,8,11,8,9,0,11,12,11,16,17,14,11,11,21,19,19,19,26,26,23,23,29,27,11,
#predictedHeads=4,4,4,8,4,7,8,11,8,9,0,11,12,11,16,17,14,11,11,21,19,19,19,26,26,23,23,29,27,11,
(8,7),(8,10),-0.0390344 # DEPENDENCYPART_SIBL
(8,7),(8,11),0.0130467 # DEPENDENCYPART_SIBL
(8,7),(8,12),0.0338869 # DEPENDENCYPART_SIBL
(8,7),(8,13),-0.0433281 # DEPENDENCYPART_SIBL
(8,7),(8,14),0.0630928 # DEPENDENCYPART_SIBL
(8,7),(8,17),0.0200806 # DEPENDENCYPART_SIBL
(8,7),(8,18),0.0444508 # DEPENDENCYPART_SIBL
(8,7),(8,19),-0.0195078 # DEPENDENCYPART_SIBL
(8,7),(8,22),0.0444508 # DEPENDENCYPART_SIBL
(8,7),(8,23),0.00258119 # DEPENDENCYPART_SIBL
(8,7),(8,26),-0.010396 # DEPENDENCYPART_SIBL
(8,7),(8,27),0.00791867 # DEPENDENCYPART_SIBL
(8,7),(8,28),-0.0317069 # DEPENDENCYPART_SIBL
(8,7),(8,30),-0.0063114 # DEPENDENCYPART_SIBL
(8,9),(8,10),0.0574542 # DEPENDENCYPART_SIBL
(8,9),(8,11),-0.0106799 # DEPENDENCYPART_SIBL
(8,9),(8,12),0.0713972 # DEPENDENCYPART_SIBL
(8,9),(8,13),0.0538497 # DEPENDENCYPART_SIBL
(8,9),(8,14),0.0476618 # DEPENDENCYPART_SIBL
(8,9),(8,17),0.047673 # DEPENDENCYPART_SIBL
(8,9),(8,18),0.0827404 # DEPENDENCYPART_SIBL
(8,9),(8,19),0.0463279 # DEPENDENCYPART_SIBL
(8,9),(8,22),0.0827404 # DEPENDENCYPART_SIBL
(8,9),(8,23),0.0406935 # DEPENDENCYPART_SIBL
(8,9),(8,26),0.0314279 # DEPENDENCYPART_SIBL
(8,9),(8,27),0.0245617 # DEPENDENCYPART_SIBL
(8,9),(8,28),0.0945969 # DEPENDENCYPART_SIBL
(8,9),(8,30),0.0628404 # DEPENDENCYPART_SIBL
(8,10),(8,11),-0.0120907 # DEPENDENCYPART_SIBL
(8,10),(8,12),-0.0139844 # DEPENDENCYPART_SIBL
(8,10),(8,13),-0.00242674 # DEPENDENCYPART_SIBL
(8,10),(8,14),-0.07169 # DEPENDENCYPART_SIBL
(8,10),(8,17),0.00403787 # DEPENDENCYPART_SIBL
(8,10),(8,18),0.0253654 # DEPENDENCYPART_SIBL
(8,10),(8,19),-0.00602131 # DEPENDENCYPART_SIBL
(8,10),(8,22),0.0253654 # DEPENDENCYPART_SIBL
(8,10),(8,23),0.00763502 # DEPENDENCYPART_SIBL
(8,10),(8,26),-0.0019407 # DEPENDENCYPART_SIBL
(8,10),(8,27),-0.0417656 # DEPENDENCYPART_SIBL
(8,10),(8,28),-0.0158568 # DEPENDENCYPART_SIBL
(8,10),(8,30),-0.015208 # DEPENDENCYPART_SIBL
(8,11),(8,12),-0.0342701 # DEPENDENCYPART_SIBL
(8,11),(8,13),-0.0113876 # DEPENDENCYPART_SIBL
(8,11),(8,14),-0.0371565 # DEPENDENCYPART_SIBL
(8,11),(8,17),-0.0394322 # DEPENDENCYPART_SIBL
(8,11),(8,18),0.0346094 # DEPENDENCYPART_SIBL
(8,11),(8,19),-0.0144581 # DEPENDENCYPART_SIBL
(8,11),(8,22),0.0346094 # DEPENDENCYPART_SIBL
(8,11),(8,23),-0.0367239 # DEPENDENCYPART_SIBL
(8,11),(8,26),-0.0411525 # DEPENDENCYPART_SIBL
(8,11),(8,27),-0.010972 # DEPENDENCYPART_SIBL
(8,11),(8,28),-0.025653 # DEPENDENCYPART_SIBL
(8,11),(8,30),-0.00658669 # DEPENDENCYPART_SIBL
(8,12),(8,13),-0.0173129 # DEPENDENCYPART_SIBL
(8,12),(8,14),0.00262727 # DEPENDENCYPART_SIBL
(8,12),(8,17),0.00204176 # DEPENDENCYPART_SIBL
(8,12),(8,18),0.0311102 # DEPENDENCYPART_SIBL
(8,12),(8,19),0.0346529 # DEPENDENCYPART_SIBL
(8,12),(8,22),0.0311102 # DEPENDENCYPART_SIBL
(8,12),(8,23),-0.016968 # DEPENDENCYPART_SIBL
(8,12),(8,26),-0.00253805 # DEPENDENCYPART_SIBL
(8,12),(8,27),-0.0275352 # DEPENDENCYPART_SIBL
(8,12),(8,28),-0.00838676 # DEPENDENCYPART_SIBL
(8,12),(8,30),0.0246311 # DEPENDENCYPART_SIBL
(8,13),(8,14),-0.0627387 # DEPENDENCYPART_SIBL
(8,13),(8,17),0.00152169 # DEPENDENCYPART_SIBL
(8,13),(8,18),0.00841532 # DEPENDENCYPART_SIBL
(8,13),(8,19),-0.00700519 # DEPENDENCYPART_SIBL
(8,13),(8,22),0.00841532 # DEPENDENCYPART_SIBL
(8,13),(8,23),0.00687951 # DEPENDENCYPART_SIBL
(8,13),(8,26),-0.00445667 # DEPENDENCYPART_SIBL
(8,13),(8,27),-0.0333541 # DEPENDENCYPART_SIBL
(8,13),(8,28),-0.0166027 # DEPENDENCYPART_SIBL
(8,13),(8,30),-0.0116144 # DEPENDENCYPART_SIBL
(8,14),(8,17),-0.0260241 # DEPENDENCYPART_SIBL
(8,14),(8,18),0.0260229 # DEPENDENCYPART_SIBL
(8,14),(8,19),0.0192569 # DEPENDENCYPART_SIBL
(8,14),(8,22),0.0260229 # DEPENDENCYPART_SIBL
(8,14),(8,23),0.0166907 # DEPENDENCYPART_SIBL
(8,14),(8,26),-0.0374556 # DEPENDENCYPART_SIBL
(8,14),(8,27),-0.0652096 # DEPENDENCYPART_SIBL
(8,14),(8,28),0.0165453 # DEPENDENCYPART_SIBL
(8,14),(8,30),0.103066 # DEPENDENCYPART_SIBL
(8,17),(8,18),0.0282139 # DEPENDENCYPART_SIBL
(8,17),(8,19),0.00796311 # DEPENDENCYPART_SIBL
(8,17),(8,22),0.0282139 # DEPENDENCYPART_SIBL
(8,17),(8,23),-0.0253562 # DEPENDENCYPART_SIBL
(8,17),(8,26),-0.0305059 # DEPENDENCYPART_SIBL
(8,17),(8,27),-0.0192498 # DEPENDENCYPART_SIBL
(8,17),(8,28),-0.00559874 # DEPENDENCYPART_SIBL
(8,17),(8,30),0.0142957 # DEPENDENCYPART_SIBL
(8,18),(8,19),0.0493351 # DEPENDENCYPART_SIBL
(8,18),(8,22),0.0532724 # DEPENDENCYPART_SIBL
(8,18),(8,23),0.0195698 # DEPENDENCYPART_SIBL
(8,18),(8,26),0.0285865 # DEPENDENCYPART_SIBL
(8,18),(8,27),0.000440503 # DEPENDENCYPART_SIBL
(8,18),(8,28),0.0397961 # DEPENDENCYPART_SIBL
(8,18),(8,30),0.00673384 # DEPENDENCYPART_SIBL
(8,19),(8,22),0.0240129 # DEPENDENCYPART_SIBL
(8,19),(8,23),-0.0162216 # DEPENDENCYPART_SIBL
(8,19),(8,26),-0.0188591 # DEPENDENCYPART_SIBL
(8,19),(8,27),-0.0241757 # DEPENDENCYPART_SIBL
(8,19),(8,28),-0.0143888 # DEPENDENCYPART_SIBL
(8,19),(8,30),0.0318169 # DEPENDENCYPART_SIBL
(8,22),(8,23),0.0195698 # DEPENDENCYPART_SIBL
(8,22),(8,26),0.0285865 # DEPENDENCYPART_SIBL
(8,22),(8,27),0.000440503 # DEPENDENCYPART_SIBL
(8,22),(8,28),0.0397961 # DEPENDENCYPART_SIBL
(8,22),(8,30),0.00673384 # DEPENDENCYPART_SIBL
(8,23),(8,26),0.02844 # DEPENDENCYPART_SIBL
(8,23),(8,27),-0.0147737 # DEPENDENCYPART_SIBL
(8,23),(8,28),-0.0379132 # DEPENDENCYPART_SIBL
(8,23),(8,30),-0.0343175 # DEPENDENCYPART_SIBL
(8,26),(8,27),-0.0284241 # DEPENDENCYPART_SIBL
(8,26),(8,28),-0.0104134 # DEPENDENCYPART_SIBL
(8,26),(8,30),0.0149692 # DEPENDENCYPART_SIBL
(8,27),(8,28),0.0441965 # DEPENDENCYPART_SIBL
(8,27),(8,30),0.104084 # DEPENDENCYPART_SIBL
(8,28),(8,30),-0.00456099 # DEPENDENCYPART_SIBL
(9,8),(9,10),-0.0650675 # DEPENDENCYPART_SIBL
(9,8),(9,11),0.0262412 # DEPENDENCYPART_SIBL
(9,8),(9,12),0.0251969 # DEPENDENCYPART_SIBL
(9,8),(9,13),-0.0673655 # DEPENDENCYPART_SIBL
(9,8),(9,14),0.0122323 # DEPENDENCYPART_SIBL
(9,8),(9,17),-0.0863 # DEPENDENCYPART_SIBL
(9,10),(9,11),-0.0379675 # DEPENDENCYPART_SIBL
(9,10),(9,12),-0.0753139 # DEPENDENCYPART_SIBL
(9,10),(9,13),-0.100153 # DEPENDENCYPART_SIBL
(9,10),(9,14),-0.0350836 # DEPENDENCYPART_SIBL
(9,10),(9,17),-0.123925 # DEPENDENCYPART_SIBL
(9,11),(9,12),-0.00179228 # DEPENDENCYPART_SIBL
(9,11),(9,13),-0.0151289 # DEPENDENCYPART_SIBL
(9,11),(9,14),0.0931669 # DEPENDENCYPART_SIBL
(9,11),(9,17),-0.064246 # DEPENDENCYPART_SIBL
(9,12),(9,13),-0.0889322 # DEPENDENCYPART_SIBL
(9,12),(9,14),0.021204 # DEPENDENCYPART_SIBL
(9,12),(9,17),-0.0942201 # DEPENDENCYPART_SIBL
(9,13),(9,14),-0.012742 # DEPENDENCYPART_SIBL
(9,13),(9,17),-0.118519 # DEPENDENCYPART_SIBL
(9,14),(9,17),-0.0570635 # DEPENDENCYPART_SIBL
(10,6),(10,8),0.0600343 # DEPENDENCYPART_SIBL
(10,6),(10,9),0.201162 # DEPENDENCYPART_SIBL
(10,6),(10,11),-0.0216238 # DEPENDENCYPART_SIBL
(10,6),(10,12),0.0452647 # DEPENDENCYPART_SIBL
(10,8),(10,9),0.116646 # DEPENDENCYPART_SIBL
(10,8),(10,11),-0.00409896 # DEPENDENCYPART_SIBL
(10,8),(10,12),0.0435705 # DEPENDENCYPART_SIBL
(10,9),(10,11),-0.0605098 # DEPENDENCYPART_SIBL
(10,9),(10,12),0.0060138 # DEPENDENCYPART_SIBL
(10,11),(10,12),-0.0243947 # DEPENDENCYPART_SIBL
(11,1),(11,2),-0.0927203 # DEPENDENCYPART_SIBL
(11,1),(11,3),-0.0977422 # DEPENDENCYPART_SIBL
(11,1),(11,4),-0.0904602 # DEPENDENCYPART_SIBL
(11,1),(11,5),-0.0725524 # DEPENDENCYPART_SIBL
(11,1),(11,6),-0.0995842 # DEPENDENCYPART_SIBL
(11,1),(11,7),-0.0410527 # DEPENDENCYPART_SIBL
(11,1),(11,8),-0.0774513 # DEPENDENCYPART_SIBL
(11,1),(11,9),-0.0859467 # DEPENDENCYPART_SIBL
(11,1),(11,10),-0.0985141 # DEPENDENCYPART_SIBL
(11,1),(11,12),0.00695266 # DEPENDENCYPART_SIBL
(11,1),(11,13),0.0298069 # DEPENDENCYPART_SIBL
(11,1),(11,14),-0.0604668 # DEPENDENCYPART_SIBL
(11,1),(11,15),0.014478 # DEPENDENCYPART_SIBL
(11,1),(11,16),0.0264831 # DEPENDENCYPART_SIBL
(11,1),(11,17),-0.0477446 # DEPENDENCYPART_SIBL
(11,1),(11,18),0.0328286 # DEPENDENCYPART_SIBL
(11,1),(11,19),0.0423817 # DEPENDENCYPART_SIBL
(11,1),(11,21),-0.10912 # DEPENDENCYPART_SIBL
(11,1),(11,22),0.0328286 # DEPENDENCYPART_SIBL
(11,1),(11,23),-0.004241 # DEPENDENCYPART_SIBL
(11,1),(11,26),-0.0634671 # DEPENDENCYPART_SIBL
(11,1),(11,27),-0.0732742 # DEPENDENCYPART_SIBL
(11,1),(11,28),-0.0129723 # DEPENDENCYPART_SIBL
(11,1),(11,29),-0.015814 # DEPENDENCYPART_SIBL
(11,1),(11,30),-0.024881 # DEPENDENCYPART_SIBL
(11,2),(11,3),-0.129617 # DEPENDENCYPART_SIBL
(11,2),(11,4),-0.122335 # DEPENDENCYPART_SIBL
(11,2),(11,5),-0.0695133 # DEPENDENCYPART_SIBL
(11,2),(11,6),-0.0951 # DEPENDENCYPART_SIBL
(11,2),(11,7),-0.0423694 # DEPENDENCYPART_SIBL
(11,2),(11,8),-0.0791711 # DEPENDENCYPART_SIBL
(11,2),(11,9),-0.0777076 # DEPENDENCYPART_SIBL
(11,2),(11,10),-0.09403 # DEPENDENCYPART_SIBL
(11,2),(11,12),0.0194852 # DEPENDENCYPART_SIBL
(11,2),(11,13),0.0319672 # DEPENDENCYPART_SIBL
(11,2),(11,14),-0.0595692 # DEPENDENCYPART_SIBL
(11,2),(11,15),0.0166383 # DEPENDENCYPART_SIBL
(11,2),(11,16),0.0286435 # DEPENDENCYPART_SIBL
(11,2),(11,17),-0.0172004 # DEPENDENCYPART_SIBL
(11,2),(11,18),0.0681411 # DEPENDENCYPART_SIBL
(11,2),(11,19),0.0442243 # DEPENDENCYPART_SIBL
(11,2),(11,21),-0.0802277 # DEPENDENCYPART_SIBL
(11,2),(11,22),0.0681411 # DEPENDENCYPART_SIBL
(11,2),(11,23),0.00925031 # DEPENDENCYPART_SIBL
(11,2),(11,26),-0.035121 # DEPENDENCYPART_SIBL
(11,2),(11,27),-0.067449 # DEPENDENCYPART_SIBL
(11,2),(11,28),-2.35848e-05 # DEPENDENCYPART_SIBL
(11,2),(11,29),-0.0160832 # DEPENDENCYPART_SIBL
(11,2),(11,30),-0.00555223 # DEPENDENCYPART_SIBL
(11,3),(11,4),-0.126249 # DEPENDENCYPART_SIBL
(11,3),(11,5),-0.0706064 # DEPENDENCYPART_SIBL
(11,3),(11,6),-0.0961812 # DEPENDENCYPART_SIBL
(11,3),(11,7),-0.0442021 # DEPENDENCYPART_SIBL
(11,3),(11,8),-0.0810038 # DEPENDENCYPART_SIBL
(11,3),(11,9),-0.0790704 # DEPENDENCYPART_SIBL
(11,3),(11,10),-0.0951111 # DEPENDENCYPART_SIBL
(11,3),(11,12),0.0210749 # DEPENDENCYPART_SIBL
(11,3),(11,13),0.0326472 # DEPENDENCYPART_SIBL
(11,3),(11,14),-0.062752 # DEPENDENCYPART_SIBL
(11,3),(11,15),0.0173182 # DEPENDENCYPART_SIBL
(11,3),(11,16),0.0293234 # DEPENDENCYPART_SIBL
(11,3),(11,17),-0.0216026 # DEPENDENCYPART_SIBL
(11,3),(11,18),0.0493284 # DEPENDENCYPART_SIBL
(11,3),(11,19),0.0448792 # DEPENDENCYPART_SIBL
(11,3),(11,21),-0.0846273 # DEPENDENCYPART_SIBL
(11,3),(11,22),0.0493284 # DEPENDENCYPART_SIBL
(11,3),(11,23),0.00960077 # DEPENDENCYPART_SIBL
(11,3),(11,26),-0.0395232 # DEPENDENCYPART_SIBL
(11,3),(11,27),-0.0698137 # DEPENDENCYPART_SIBL
(11,3),(11,28),0.00156636 # DEPENDENCYPART_SIBL
(11,3),(11,29),-0.0180997 # DEPENDENCYPART_SIBL
(11,3),(11,30),0.00272424 # DEPENDENCYPART_SIBL
(11,4),(11,5),-0.0673952 # DEPENDENCYPART_SIBL
(11,4),(11,6),-0.0951087 # DEPENDENCYPART_SIBL
(11,4),(11,7),-0.0415983 # DEPENDENCYPART_SIBL
(11,4),(11,8),-0.0784029 # DEPENDENCYPART_SIBL
(11,4),(11,9),-0.0736871 # DEPENDENCYPART_SIBL
(11,4),(11,10),-0.0929719 # DEPENDENCYPART_SIBL
(11,4),(11,12),0.0205411 # DEPENDENCYPART_SIBL
(11,4),(11,13),0.0329052 # DEPENDENCYPART_SIBL
(11,4),(11,14),-0.0638199 # DEPENDENCYPART_SIBL
(11,4),(11,15),0.0175763 # DEPENDENCYPART_SIBL
(11,4),(11,16),0.0295814 # DEPENDENCYPART_SIBL
(11,4),(11,17),-0.0171974 # DEPENDENCYPART_SIBL
(11,4),(11,18),0.0452606 # DEPENDENCYPART_SIBL
(11,4),(11,19),0.0451327 # DEPENDENCYPART_SIBL
(11,4),(11,21),-0.0802218 # DEPENDENCYPART_SIBL
(11,4),(11,22),0.0452606 # DEPENDENCYPART_SIBL
(11,4),(11,23),0.0101813 # DEPENDENCYPART_SIBL
(11,4),(11,26),-0.0351176 # DEPENDENCYPART_SIBL
(11,4),(11,27),-0.073224 # DEPENDENCYPART_SIBL
(11,4),(11,28),0.00103259 # DEPENDENCYPART_SIBL
(11,4),(11,29),-0.0190534 # DEPENDENCYPART_SIBL
(11,4),(11,30),-9.63673e-05 # DEPENDENCYPART_SIBL
(11,5),(11,6),-0.0156286 # DEPENDENCYPART_SIBL
(11,5),(11,7),-0.00834013 # DEPENDENCYPART_SIBL
(11,5),(11,8),-0.00958128 # DEPENDENCYPART_SIBL
(11,5),(11,9),-0.037023 # DEPENDENCYPART_SIBL
(11,5),(11,10),-0.0156286 # DEPENDENCYPART_SIBL
(11,5),(11,12),0.0429796 # DEPENDENCYPART_SIBL
(11,5),(11,13),-0.0127173 # DEPENDENCYPART_SIBL
(11,5),(11,14),-0.0379033 # DEPENDENCYPART_SIBL
(11,5),(11,15),-0.0210148 # DEPENDENCYPART_SIBL
(11,5),(11,16),-0.0256352 # DEPENDENCYPART_SIBL
(11,5),(11,17),0.0161957 # DEPENDENCYPART_SIBL
(11,5),(11,18),-0.00760721 # DEPENDENCYPART_SIBL
(11,5),(11,19),0.0104482 # DEPENDENCYPART_SIBL
(11,5),(11,21),0.00979094 # DEPENDENCYPART_SIBL
(11,5),(11,22),-0.00760721 # DEPENDENCYPART_SIBL
(11,5),(11,23),0.00590042 # DEPENDENCYPART_SIBL
(11,5),(11,26),0.0117577 # DEPENDENCYPART_SIBL
(11,5),(11,27),-0.0626242 # DEPENDENCYPART_SIBL
(11,5),(11,28),0.0146336 # DEPENDENCYPART_SIBL
(11,5),(11,29),-0.0277051 # DEPENDENCYPART_SIBL
(11,5),(11,30),0.0325543 # DEPENDENCYPART_SIBL
(11,6),(11,7),-0.110004 # DEPENDENCYPART_SIBL
(11,6),(11,8),-0.0633074 # DEPENDENCYPART_SIBL
(11,6),(11,9),-0.0333437 # DEPENDENCYPART_SIBL
(11,6),(11,10),-0.0693006 # DEPENDENCYPART_SIBL
(11,6),(11,12),0.0251442 # DEPENDENCYPART_SIBL
(11,6),(11,13),-0.0337769 # DEPENDENCYPART_SIBL
(11,6),(11,14),-0.0694516 # DEPENDENCYPART_SIBL
(11,6),(11,15),-0.0380914 # DEPENDENCYPART_SIBL
(11,6),(11,16),-0.045205 # DEPENDENCYPART_SIBL
(11,6),(11,17),0.0324426 # DEPENDENCYPART_SIBL
(11,6),(11,18),-0.021665 # DEPENDENCYPART_SIBL
(11,6),(11,19),-0.0345845 # DEPENDENCYPART_SIBL
(11,6),(11,21),0.0571716 # DEPENDENCYPART_SIBL
(11,6),(11,22),-0.021665 # DEPENDENCYPART_SIBL
(11,6),(11,23),-0.0265404 # DEPENDENCYPART_SIBL
(11,6),(11,26),0.00534334 # DEPENDENCYPART_SIBL
(11,6),(11,27),-0.117133 # DEPENDENCYPART_SIBL
(11,6),(11,28),-0.0181475 # DEPENDENCYPART_SIBL
(11,6),(11,29),-0.0574004 # DEPENDENCYPART_SIBL
(11,6),(11,30),-0.0221663 # DEPENDENCYPART_SIBL
(11,7),(11,8),-0.15948 # DEPENDENCYPART_SIBL
(11,7),(11,9),-0.0548798 # DEPENDENCYPART_SIBL
(11,7),(11,10),-0.123699 # DEPENDENCYPART_SIBL
(11,7),(11,12),0.0777752 # DEPENDENCYPART_SIBL
(11,7),(11,13),-0.0131549 # DEPENDENCYPART_SIBL
(11,7),(11,14),0.0643262 # DEPENDENCYPART_SIBL
(11,7),(11,15),-0.0184692 # DEPENDENCYPART_SIBL
(11,7),(11,16),-0.0190992 # DEPENDENCYPART_SIBL
(11,7),(11,17),-0.00308539 # DEPENDENCYPART_SIBL
(11,7),(11,18),0.0724421 # DEPENDENCYPART_SIBL
(11,7),(11,19),0.0125228 # DEPENDENCYPART_SIBL
(11,7),(11,21),-0.0070196 # DEPENDENCYPART_SIBL
(11,7),(11,22),0.0724421 # DEPENDENCYPART_SIBL
(11,7),(11,23),0.0294281 # DEPENDENCYPART_SIBL
(11,7),(11,26),-0.0219854 # DEPENDENCYPART_SIBL
(11,7),(11,27),-0.0277822 # DEPENDENCYPART_SIBL
(11,7),(11,28),-0.0026593 # DEPENDENCYPART_SIBL
(11,7),(11,29),-0.0367634 # DEPENDENCYPART_SIBL
(11,7),(11,30),0.00966116 # DEPENDENCYPART_SIBL
(11,8),(11,9),-0.00474919 # DEPENDENCYPART_SIBL
(11,8),(11,10),-0.0938578 # DEPENDENCYPART_SIBL
(11,8),(11,12),0.083699 # DEPENDENCYPART_SIBL
(11,8),(11,13),-0.0147295 # DEPENDENCYPART_SIBL
(11,8),(11,14),0.0549706 # DEPENDENCYPART_SIBL
(11,8),(11,15),-0.0200802 # DEPENDENCYPART_SIBL
(11,8),(11,16),-0.0207002 # DEPENDENCYPART_SIBL
(11,8),(11,17),-0.0379255 # DEPENDENCYPART_SIBL
(11,8),(11,18),-0.06789 # DEPENDENCYPART_SIBL
(11,8),(11,19),0.00439506 # DEPENDENCYPART_SIBL
(11,8),(11,21),-0.0137174 # DEPENDENCYPART_SIBL
(11,8),(11,22),-0.06789 # DEPENDENCYPART_SIBL
(11,8),(11,23),5.63772e-05 # DEPENDENCYPART_SIBL
(11,8),(11,26),-0.0639775 # DEPENDENCYPART_SIBL
(11,8),(11,27),-0.0641899 # DEPENDENCYPART_SIBL
(11,8),(11,28),-0.00468857 # DEPENDENCYPART_SIBL
(11,8),(11,29),-0.0303864 # DEPENDENCYPART_SIBL
(11,8),(11,30),-0.00368878 # DEPENDENCYPART_SIBL
(11,9),(11,10),-0.0788558 # DEPENDENCYPART_SIBL
(11,9),(11,12),0.0257586 # DEPENDENCYPART_SIBL
(11,9),(11,13),0.0493747 # DEPENDENCYPART_SIBL
(11,9),(11,14),-0.0819564 # DEPENDENCYPART_SIBL
(11,9),(11,15),0.0350162 # DEPENDENCYPART_SIBL
(11,9),(11,16),0.0287268 # DEPENDENCYPART_SIBL
(11,9),(11,17),-0.0638105 # DEPENDENCYPART_SIBL
(11,9),(11,18),-0.0296402 # DEPENDENCYPART_SIBL
(11,9),(11,19),-0.0120212 # DEPENDENCYPART_SIBL
(11,9),(11,21),-0.0587105 # DEPENDENCYPART_SIBL
(11,9),(11,22),-0.0296402 # DEPENDENCYPART_SIBL
(11,9),(11,23),0.0222057 # DEPENDENCYPART_SIBL
(11,9),(11,26),-0.0587463 # DEPENDENCYPART_SIBL
(11,9),(11,27),-0.135562 # DEPENDENCYPART_SIBL
(11,9),(11,28),-0.0132535 # DEPENDENCYPART_SIBL
(11,9),(11,29),-0.0690717 # DEPENDENCYPART_SIBL
(11,9),(11,30),-0.0155168 # DEPENDENCYPART_SIBL
(11,10),(11,12),0.0250777 # DEPENDENCYPART_SIBL
(11,10),(11,13),-0.0338438 # DEPENDENCYPART_SIBL
(11,10),(11,14),-0.0626955 # DEPENDENCYPART_SIBL
(11,10),(11,15),-0.0381583 # DEPENDENCYPART_SIBL
(11,10),(11,16),-0.0452719 # DEPENDENCYPART_SIBL
(11,10),(11,17),0.0323688 # DEPENDENCYPART_SIBL
(11,10),(11,18),-0.0216877 # DEPENDENCYPART_SIBL
(11,10),(11,19),-0.034651 # DEPENDENCYPART_SIBL
(11,10),(11,21),0.0570999 # DEPENDENCYPART_SIBL
(11,10),(11,22),-0.0216877 # DEPENDENCYPART_SIBL
(11,10),(11,23),-0.0266069 # DEPENDENCYPART_SIBL
(11,10),(11,26),0.00526929 # DEPENDENCYPART_SIBL
(11,10),(11,27),-0.110377 # DEPENDENCYPART_SIBL
(11,10),(11,28),-0.018214 # DEPENDENCYPART_SIBL
(11,10),(11,29),-0.0574708 # DEPENDENCYPART_SIBL
(11,10),(11,30),-0.0223295 # DEPENDENCYPART_SIBL
(11,12),(11,13),-0.00407725 # DEPENDENCYPART_SIBL
(11,12),(11,14),0.097219 # DEPENDENCYPART_SIBL
(11,12),(11,15),-0.000441168 # DEPENDENCYPART_SIBL
(11,12),(11,16),-0.00104281 # DEPENDENCYPART_SIBL
(11,12),(11,17),0.0482 # DEPENDENCYPART_SIBL
(11,12),(11,18),0.105987 # DEPENDENCYPART_SIBL
(11,12),(11,19),0.0222702 # DEPENDENCYPART_SIBL
(11,12),(11,21),0.041749 # DEPENDENCYPART_SIBL
(11,12),(11,22),0.105987 # DEPENDENCYPART_SIBL
(11,12),(11,23),0.0150643 # DEPENDENCYPART_SIBL
(11,12),(11,26),0.0353051 # DEPENDENCYPART_SIBL
(11,12),(11,27),-0.0321211 # DEPENDENCYPART_SIBL
(11,12),(11,28),-0.0123347 # DEPENDENCYPART_SIBL
(11,12),(11,29),0.0354721 # DEPENDENCYPART_SIBL
(11,12),(11,30),0.126956 # DEPENDENCYPART_SIBL
(11,13),(11,14),-0.121541 # DEPENDENCYPART_SIBL
(11,13),(11,15),-0.0678993 # DEPENDENCYPART_SIBL
(11,13),(11,16),-0.075876 # DEPENDENCYPART_SIBL
(11,13),(11,17),-0.0540581 # DEPENDENCYPART_SIBL
(11,13),(11,18),-0.0222567 # DEPENDENCYPART_SIBL
(11,13),(11,19),-0.0621115 # DEPENDENCYPART_SIBL
(11,13),(11,21),-0.0664146 # DEPENDENCYPART_SIBL
(11,13),(11,22),-0.0222567 # DEPENDENCYPART_SIBL
(11,13),(11,23),-0.0294106 # DEPENDENCYPART_SIBL
(11,13),(11,26),-0.0660814 # DEPENDENCYPART_SIBL
(11,13),(11,27),-0.148058 # DEPENDENCYPART_SIBL
(11,13),(11,28),-0.0740677 # DEPENDENCYPART_SIBL
(11,13),(11,29),-0.0466115 # DEPENDENCYPART_SIBL
(11,13),(11,30),-0.0299069 # DEPENDENCYPART_SIBL
(11,14),(11,15),0.0456571 # DEPENDENCYPART_SIBL
(11,14),(11,16),0.049727 # DEPENDENCYPART_SIBL
(11,14),(11,17),0.0895933 # DEPENDENCYPART_SIBL
(11,14),(11,18),0.163516 # DEPENDENCYPART_SIBL
(11,14),(11,19),0.0573773 # DEPENDENCYPART_SIBL
(11,14),(11,21),0.0591165 # DEPENDENCYPART_SIBL
(11,14),(11,22),0.163516 # DEPENDENCYPART_SIBL
(11,14),(11,23),0.124988 # DEPENDENCYPART_SIBL
(11,14),(11,26),0.0726743 # DEPENDENCYPART_SIBL
(11,14),(11,27),-0.127443 # DEPENDENCYPART_SIBL
(11,14),(11,28),0.0595667 # DEPENDENCYPART_SIBL
(11,14),(11,29),0.0718611 # DEPENDENCYPART_SIBL
(11,14),(11,30),0.0630888 # DEPENDENCYPART_SIBL
(11,15),(11,16),-0.0753067 # DEPENDENCYPART_SIBL
(11,15),(11,17),-0.0530684 # DEPENDENCYPART_SIBL
(11,15),(11,18),0.0107655 # DEPENDENCYPART_SIBL
(11,15),(11,19),-0.0629986 # DEPENDENCYPART_SIBL
(11,15),(11,21),-0.0644303 # DEPENDENCYPART_SIBL
(11,15),(11,22),0.0107655 # DEPENDENCYPART_SIBL
(11,15),(11,23),-0.0308104 # DEPENDENCYPART_SIBL
(11,15),(11,26),-0.0650918 # DEPENDENCYPART_SIBL
(11,15),(11,27),-0.15997 # DEPENDENCYPART_SIBL
(11,15),(11,28),-0.0756198 # DEPENDENCYPART_SIBL
(11,15),(11,29),-0.047512 # DEPENDENCYPART_SIBL
(11,15),(11,30),-0.0412876 # DEPENDENCYPART_SIBL
(11,16),(11,17),-0.0444942 # DEPENDENCYPART_SIBL
(11,16),(11,18),0.0155678 # DEPENDENCYPART_SIBL
(11,16),(11,19),-0.0528522 # DEPENDENCYPART_SIBL
