# _root_ Thomas G. Dahlen , Big Bear 's executive vice president , said the chain is still reviewing its product list to avoid such problems .
#goldHeads=3,3,12,3,6,10,6,10,10,3,3,0,14,15,12,15,15,20,20,17,17,21,24,22,12,
#predictedHeads=3,3,12,3,6,10,6,10,10,3,3,0,14,15,12,15,15,20,20,17,17,21,24,22,12,
(6,2),(6,10),0.226606 # DEPENDENCYPART_SIBL
(6,2),(6,11),0.12311 # DEPENDENCYPART_SIBL
(6,2),(6,14),0.0756598 # DEPENDENCYPART_SIBL
(6,2),(6,15),0.0654352 # DEPENDENCYPART_SIBL
(6,3),(6,4),0.0678369 # DEPENDENCYPART_SIBL
(6,3),(6,5),0.0645259 # DEPENDENCYPART_SIBL
(6,3),(6,7),0.163229 # DEPENDENCYPART_SIBL
(6,3),(6,8),0.00649822 # DEPENDENCYPART_SIBL
(6,3),(6,9),0.0387109 # DEPENDENCYPART_SIBL
(6,3),(6,10),0.198772 # DEPENDENCYPART_SIBL
(6,3),(6,11),0.066422 # DEPENDENCYPART_SIBL
(6,3),(6,14),0.0482964 # DEPENDENCYPART_SIBL
(6,3),(6,15),0.0447555 # DEPENDENCYPART_SIBL
(6,4),(6,5),0.0163063 # DEPENDENCYPART_SIBL
(6,4),(6,7),-0.705461 # DEPENDENCYPART_SIBL
(6,4),(6,8),-0.122808 # DEPENDENCYPART_SIBL
(6,4),(6,9),-0.159071 # DEPENDENCYPART_SIBL
(6,4),(6,10),-0.153749 # DEPENDENCYPART_SIBL
(6,4),(6,11),0.0611009 # DEPENDENCYPART_SIBL
(6,4),(6,14),-0.147485 # DEPENDENCYPART_SIBL
(6,4),(6,15),-0.0340003 # DEPENDENCYPART_SIBL
(6,5),(6,7),0.14881 # DEPENDENCYPART_SIBL
(6,5),(6,8),-0.00219461 # DEPENDENCYPART_SIBL
(6,5),(6,9),0.0264363 # DEPENDENCYPART_SIBL
(6,5),(6,10),0.186408 # DEPENDENCYPART_SIBL
(6,5),(6,11),-0.00645079 # DEPENDENCYPART_SIBL
(6,5),(6,14),0.0360219 # DEPENDENCYPART_SIBL
(6,5),(6,15),0.0260495 # DEPENDENCYPART_SIBL
(6,7),(6,8),0.0651737 # DEPENDENCYPART_SIBL
(6,7),(6,9),-0.0669218 # DEPENDENCYPART_SIBL
(6,7),(6,10),-0.0659508 # DEPENDENCYPART_SIBL
(6,7),(6,11),-0.0672278 # DEPENDENCYPART_SIBL
(6,7),(6,14),-0.075664 # DEPENDENCYPART_SIBL
(6,7),(6,15),-0.0334166 # DEPENDENCYPART_SIBL
(6,8),(6,9),-0.034326 # DEPENDENCYPART_SIBL
(6,8),(6,10),-0.0122007 # DEPENDENCYPART_SIBL
(6,8),(6,11),-0.000177587 # DEPENDENCYPART_SIBL
(6,8),(6,14),-0.0272584 # DEPENDENCYPART_SIBL
(6,8),(6,15),-0.0188348 # DEPENDENCYPART_SIBL
(6,9),(6,10),-0.156926 # DEPENDENCYPART_SIBL
(6,9),(6,11),-0.0224227 # DEPENDENCYPART_SIBL
(6,9),(6,14),-0.136002 # DEPENDENCYPART_SIBL
(6,9),(6,15),-0.0226538 # DEPENDENCYPART_SIBL
(6,10),(6,11),-0.0150506 # DEPENDENCYPART_SIBL
(6,10),(6,14),-0.17986 # DEPENDENCYPART_SIBL
(6,10),(6,15),-0.0349889 # DEPENDENCYPART_SIBL
(6,11),(6,14),0.0191061 # DEPENDENCYPART_SIBL
(6,11),(6,15),0.0262729 # DEPENDENCYPART_SIBL
(6,14),(6,15),-0.0170247 # DEPENDENCYPART_SIBL
(7,4),(7,8),-0.0199617 # DEPENDENCYPART_SIBL
(8,3),(8,4),0.200552 # DEPENDENCYPART_SIBL
(8,3),(8,6),0.0892276 # DEPENDENCYPART_SIBL
(8,3),(8,7),0.0118865 # DEPENDENCYPART_SIBL
(8,3),(8,9),-0.0197472 # DEPENDENCYPART_SIBL
(8,3),(8,11),0.0185382 # DEPENDENCYPART_SIBL
(8,4),(8,6),0.0524991 # DEPENDENCYPART_SIBL
(8,4),(8,7),0.0314387 # DEPENDENCYPART_SIBL
(8,4),(8,9),-0.104829 # DEPENDENCYPART_SIBL
(8,4),(8,11),0.0755772 # DEPENDENCYPART_SIBL
(8,6),(8,7),0.0118795 # DEPENDENCYPART_SIBL
(8,6),(8,9),-0.0199256 # DEPENDENCYPART_SIBL
(8,6),(8,11),0.0190162 # DEPENDENCYPART_SIBL
(8,7),(8,9),-0.0288767 # DEPENDENCYPART_SIBL
(8,7),(8,11),-0.00599716 # DEPENDENCYPART_SIBL
(8,9),(8,11),0.0271188 # DEPENDENCYPART_SIBL
(9,1),(9,2),0.00276728 # DEPENDENCYPART_SIBL
(9,1),(9,5),-0.00909309 # DEPENDENCYPART_SIBL
(9,1),(9,6),-0.00488087 # DEPENDENCYPART_SIBL
(9,1),(9,8),0.00702156 # DEPENDENCYPART_SIBL
(9,1),(9,10),0.0294947 # DEPENDENCYPART_SIBL
(9,1),(9,11),0.0676609 # DEPENDENCYPART_SIBL
(9,1),(9,15),0.01715 # DEPENDENCYPART_SIBL
(9,2),(9,5),-0.00336945 # DEPENDENCYPART_SIBL
(9,2),(9,6),0.000842766 # DEPENDENCYPART_SIBL
(9,2),(9,8),0.00953426 # DEPENDENCYPART_SIBL
(9,2),(9,10),0.0282007 # DEPENDENCYPART_SIBL
(9,2),(9,11),0.0613192 # DEPENDENCYPART_SIBL
(9,2),(9,15),0.0157273 # DEPENDENCYPART_SIBL
(9,5),(9,6),0.00259645 # DEPENDENCYPART_SIBL
(9,5),(9,8),0.0266669 # DEPENDENCYPART_SIBL
(9,5),(9,10),0.0172061 # DEPENDENCYPART_SIBL
(9,5),(9,11),-0.00907098 # DEPENDENCYPART_SIBL
(9,5),(9,15),0.00679846 # DEPENDENCYPART_SIBL
(9,6),(9,8),0.00947683 # DEPENDENCYPART_SIBL
(9,6),(9,10),0.0271941 # DEPENDENCYPART_SIBL
(9,6),(9,11),0.0465797 # DEPENDENCYPART_SIBL
(9,6),(9,15),0.0183327 # DEPENDENCYPART_SIBL
(9,8),(9,10),-0.0155446 # DEPENDENCYPART_SIBL
(9,8),(9,11),-0.0400724 # DEPENDENCYPART_SIBL
(9,8),(9,15),-0.0194465 # DEPENDENCYPART_SIBL
(9,10),(9,11),-0.000116866 # DEPENDENCYPART_SIBL
(9,10),(9,15),-0.00563909 # DEPENDENCYPART_SIBL
(9,11),(9,15),0.0405146 # DEPENDENCYPART_SIBL
(10,1),(10,2),-0.0394781 # DEPENDENCYPART_SIBL
(10,1),(10,3),-0.0425191 # DEPENDENCYPART_SIBL
(10,1),(10,4),0.0209117 # DEPENDENCYPART_SIBL
(10,1),(10,5),-0.0513391 # DEPENDENCYPART_SIBL
(10,1),(10,6),-0.0471264 # DEPENDENCYPART_SIBL
(10,1),(10,7),-0.0421444 # DEPENDENCYPART_SIBL
(10,1),(10,8),0.019057 # DEPENDENCYPART_SIBL
(10,1),(10,9),0.0508268 # DEPENDENCYPART_SIBL
(10,1),(10,11),0.0259611 # DEPENDENCYPART_SIBL
(10,1),(10,12),-0.101875 # DEPENDENCYPART_SIBL
(10,1),(10,14),-0.0491262 # DEPENDENCYPART_SIBL
(10,1),(10,15),-0.047223 # DEPENDENCYPART_SIBL
(10,1),(10,16),-0.0851161 # DEPENDENCYPART_SIBL
(10,1),(10,17),-0.115361 # DEPENDENCYPART_SIBL
(10,1),(10,20),-0.0554783 # DEPENDENCYPART_SIBL
(10,1),(10,21),-0.135123 # DEPENDENCYPART_SIBL
(10,2),(10,3),-0.0350802 # DEPENDENCYPART_SIBL
(10,2),(10,4),0.0278981 # DEPENDENCYPART_SIBL
(10,2),(10,5),-0.0439002 # DEPENDENCYPART_SIBL
(10,2),(10,6),-0.0396875 # DEPENDENCYPART_SIBL
(10,2),(10,7),-0.0389161 # DEPENDENCYPART_SIBL
(10,2),(10,8),0.0232827 # DEPENDENCYPART_SIBL
(10,2),(10,9),0.0563911 # DEPENDENCYPART_SIBL
(10,2),(10,11),0.0226464 # DEPENDENCYPART_SIBL
(10,2),(10,12),-0.0991399 # DEPENDENCYPART_SIBL
(10,2),(10,14),-0.0472581 # DEPENDENCYPART_SIBL
(10,2),(10,15),-0.0470184 # DEPENDENCYPART_SIBL
(10,2),(10,16),-0.0813521 # DEPENDENCYPART_SIBL
(10,2),(10,17),-0.111895 # DEPENDENCYPART_SIBL
(10,2),(10,20),-0.0536102 # DEPENDENCYPART_SIBL
(10,2),(10,21),-0.13178 # DEPENDENCYPART_SIBL
(10,3),(10,4),0.0279693 # DEPENDENCYPART_SIBL
(10,3),(10,5),-0.0446164 # DEPENDENCYPART_SIBL
(10,3),(10,6),-0.0404037 # DEPENDENCYPART_SIBL
(10,3),(10,7),-0.0389076 # DEPENDENCYPART_SIBL
(10,3),(10,8),0.0232935 # DEPENDENCYPART_SIBL
(10,3),(10,9),0.0564158 # DEPENDENCYPART_SIBL
(10,3),(10,11),0.00549786 # DEPENDENCYPART_SIBL
(10,3),(10,12),-0.0995609 # DEPENDENCYPART_SIBL
(10,3),(10,14),-0.0497815 # DEPENDENCYPART_SIBL
(10,3),(10,15),-0.0454449 # DEPENDENCYPART_SIBL
(10,3),(10,16),-0.0813289 # DEPENDENCYPART_SIBL
(10,3),(10,17),-0.111871 # DEPENDENCYPART_SIBL
(10,3),(10,20),-0.0561336 # DEPENDENCYPART_SIBL
(10,3),(10,21),-0.131757 # DEPENDENCYPART_SIBL
(10,4),(10,5),-0.0194745 # DEPENDENCYPART_SIBL
(10,4),(10,6),0.000646851 # DEPENDENCYPART_SIBL
(10,4),(10,7),0.108544 # DEPENDENCYPART_SIBL
(10,4),(10,8),0.054792 # DEPENDENCYPART_SIBL
(10,4),(10,9),0.00187909 # DEPENDENCYPART_SIBL
(10,4),(10,11),0.00851185 # DEPENDENCYPART_SIBL
(10,4),(10,12),0.111227 # DEPENDENCYPART_SIBL
(10,4),(10,14),-0.025099 # DEPENDENCYPART_SIBL
(10,4),(10,15),0.0142805 # DEPENDENCYPART_SIBL
(10,4),(10,16),-0.00427215 # DEPENDENCYPART_SIBL
(10,4),(10,17),0.0204385 # DEPENDENCYPART_SIBL
(10,4),(10,20),-0.0385115 # DEPENDENCYPART_SIBL
(10,4),(10,21),-0.031061 # DEPENDENCYPART_SIBL
(10,5),(10,6),-0.0379348 # DEPENDENCYPART_SIBL
(10,5),(10,7),-0.0329761 # DEPENDENCYPART_SIBL
(10,5),(10,8),0.040414 # DEPENDENCYPART_SIBL
(10,5),(10,9),0.0679351 # DEPENDENCYPART_SIBL
(10,5),(10,11),-0.0512686 # DEPENDENCYPART_SIBL
(10,5),(10,12),-0.112594 # DEPENDENCYPART_SIBL
(10,5),(10,14),-0.0613595 # DEPENDENCYPART_SIBL
(10,5),(10,15),-0.0582959 # DEPENDENCYPART_SIBL
(10,5),(10,16),-0.102809 # DEPENDENCYPART_SIBL
(10,5),(10,17),-0.127854 # DEPENDENCYPART_SIBL
(10,5),(10,20),-0.0677217 # DEPENDENCYPART_SIBL
(10,5),(10,21),-0.125005 # DEPENDENCYPART_SIBL
(10,6),(10,7),-0.0389822 # DEPENDENCYPART_SIBL
(10,6),(10,8),0.0232254 # DEPENDENCYPART_SIBL
(10,6),(10,9),0.0563379 # DEPENDENCYPART_SIBL
(10,6),(10,11),0.00790684 # DEPENDENCYPART_SIBL
(10,6),(10,12),-0.0990459 # DEPENDENCYPART_SIBL
(10,6),(10,14),-0.0480277 # DEPENDENCYPART_SIBL
(10,6),(10,15),-0.044413 # DEPENDENCYPART_SIBL
(10,6),(10,16),-0.0794594 # DEPENDENCYPART_SIBL
(10,6),(10,17),-0.110026 # DEPENDENCYPART_SIBL
(10,6),(10,20),-0.0543799 # DEPENDENCYPART_SIBL
(10,6),(10,21),-0.129826 # DEPENDENCYPART_SIBL
(10,7),(10,8),0.052179 # DEPENDENCYPART_SIBL
(10,7),(10,9),0.0241786 # DEPENDENCYPART_SIBL
(10,7),(10,11),0.0114785 # DEPENDENCYPART_SIBL
(10,7),(10,12),-0.0590581 # DEPENDENCYPART_SIBL
(10,7),(10,14),-0.0274013 # DEPENDENCYPART_SIBL
(10,7),(10,15),-0.0191341 # DEPENDENCYPART_SIBL
(10,7),(10,16),-0.0142002 # DEPENDENCYPART_SIBL
(10,7),(10,17),-0.0158774 # DEPENDENCYPART_SIBL
(10,7),(10,20),-0.0351665 # DEPENDENCYPART_SIBL
(10,7),(10,21),-0.0115513 # DEPENDENCYPART_SIBL
(10,8),(10,9),0.113546 # DEPENDENCYPART_SIBL
(10,8),(10,11),0.0438685 # DEPENDENCYPART_SIBL
(10,8),(10,12),-0.0280987 # DEPENDENCYPART_SIBL
(10,8),(10,14),0.06613 # DEPENDENCYPART_SIBL
(10,8),(10,15),0.0168426 # DEPENDENCYPART_SIBL
(10,8),(10,16),-0.0305412 # DEPENDENCYPART_SIBL
(10,8),(10,17),0.0385457 # DEPENDENCYPART_SIBL
(10,8),(10,20),0.0520439 # DEPENDENCYPART_SIBL
(10,8),(10,21),0.0270406 # DEPENDENCYPART_SIBL
(10,9),(10,11),0.215118 # DEPENDENCYPART_SIBL
(10,9),(10,12),-0.00598521 # DEPENDENCYPART_SIBL
(10,9),(10,14),0.114639 # DEPENDENCYPART_SIBL
(10,9),(10,15),0.0674753 # DEPENDENCYPART_SIBL
(10,9),(10,16),0.0799574 # DEPENDENCYPART_SIBL
(10,9),(10,17),0.0177683 # DEPENDENCYPART_SIBL
(10,9),(10,20),0.0954151 # DEPENDENCYPART_SIBL
(10,9),(10,21),-0.0486346 # DEPENDENCYPART_SIBL
(10,11),(10,12),-0.00399344 # DEPENDENCYPART_SIBL
(10,11),(10,14),0.0803376 # DEPENDENCYPART_SIBL
(10,11),(10,15),0.0697519 # DEPENDENCYPART_SIBL
(10,11),(10,16),0.0530336 # DEPENDENCYPART_SIBL
(10,11),(10,17),0.0146346 # DEPENDENCYPART_SIBL
(10,11),(10,20),0.0805573 # DEPENDENCYPART_SIBL
(10,11),(10,21),0.0390891 # DEPENDENCYPART_SIBL
(10,12),(10,14),-0.0289391 # DEPENDENCYPART_SIBL
(10,12),(10,15),-0.052365 # DEPENDENCYPART_SIBL
(10,12),(10,16),-0.0292881 # DEPENDENCYPART_SIBL
(10,12),(10,17),-0.0390812 # DEPENDENCYPART_SIBL
(10,12),(10,20),-0.0282896 # DEPENDENCYPART_SIBL
(10,12),(10,21),-0.0184265 # DEPENDENCYPART_SIBL
(10,14),(10,15),0.00679662 # DEPENDENCYPART_SIBL
(10,14),(10,16),-0.0151941 # DEPENDENCYPART_SIBL
(10,14),(10,17),-0.0106577 # DEPENDENCYPART_SIBL
(10,14),(10,20),-0.0217602 # DEPENDENCYPART_SIBL
(10,14),(10,21),0.00493441 # DEPENDENCYPART_SIBL
(10,15),(10,16),0.00797987 # DEPENDENCYPART_SIBL
(10,15),(10,17),-0.0293142 # DEPENDENCYPART_SIBL
(10,15),(10,20),0.0196406 # DEPENDENCYPART_SIBL
(10,15),(10,21),-0.0228605 # DEPENDENCYPART_SIBL
(10,16),(10,17),-0.0382604 # DEPENDENCYPART_SIBL
(10,16),(10,20),0.0328848 # DEPENDENCYPART_SIBL
(10,16),(10,21),0.0204856 # DEPENDENCYPART_SIBL
(10,17),(10,20),-0.0170513 # DEPENDENCYPART_SIBL
(10,17),(10,21),-0.00780336 # DEPENDENCYPART_SIBL
(10,20),(10,21),0.0151214 # DEPENDENCYPART_SIBL
(12,1),(12,2),-0.0959171 # DEPENDENCYPART_SIBL
(12,1),(12,3),-0.0989336 # DEPENDENCYPART_SIBL
(12,1),(12,4),-0.0141913 # DEPENDENCYPART_SIBL
(12,1),(12,5),-0.0983969 # DEPENDENCYPART_SIBL
(12,1),(12,6),-0.101002 # DEPENDENCYPART_SIBL
(12,1),(12,8),-0.0550567 # DEPENDENCYPART_SIBL
(12,1),(12,9),-0.0601566 # DEPENDENCYPART_SIBL
(12,1),(12,10),-0.0315753 # DEPENDENCYPART_SIBL
(12,1),(12,11),-0.0141913 # DEPENDENCYPART_SIBL
(12,1),(12,13),-0.0729358 # DEPENDENCYPART_SIBL
(12,1),(12,14),-0.0387614 # DEPENDENCYPART_SIBL
(12,1),(12,15),0.0819765 # DEPENDENCYPART_SIBL
(12,1),(12,16),-0.0237443 # DEPENDENCYPART_SIBL
(12,1),(12,17),0.0195193 # DEPENDENCYPART_SIBL
(12,1),(12,20),-0.0367013 # DEPENDENCYPART_SIBL
(12,1),(12,21),-0.138466 # DEPENDENCYPART_SIBL
(12,1),(12,22),-0.0599771 # DEPENDENCYPART_SIBL
(12,1),(12,25),0.019319 # DEPENDENCYPART_SIBL
(12,2),(12,3),-0.0930367 # DEPENDENCYPART_SIBL
(12,2),(12,4),-0.00503775 # DEPENDENCYPART_SIBL
(12,2),(12,5),-0.0925001 # DEPENDENCYPART_SIBL
(12,2),(12,6),-0.0951054 # DEPENDENCYPART_SIBL
(12,2),(12,8),-0.052184 # DEPENDENCYPART_SIBL
(12,2),(12,9),-0.0566752 # DEPENDENCYPART_SIBL
(12,2),(12,10),-0.028338 # DEPENDENCYPART_SIBL
(12,2),(12,11),-0.00503775 # DEPENDENCYPART_SIBL
(12,2),(12,13),-0.0708987 # DEPENDENCYPART_SIBL
(12,2),(12,14),-0.0381528 # DEPENDENCYPART_SIBL
(12,2),(12,15),0.0809253 # DEPENDENCYPART_SIBL
(12,2),(12,16),-0.0212628 # DEPENDENCYPART_SIBL
(12,2),(12,17),0.0217303 # DEPENDENCYPART_SIBL
(12,2),(12,20),-0.0360927 # DEPENDENCYPART_SIBL
(12,2),(12,21),-0.136379 # DEPENDENCYPART_SIBL
(12,2),(12,22),-0.0577523 # DEPENDENCYPART_SIBL
(12,2),(12,25),0.0349946 # DEPENDENCYPART_SIBL
(12,3),(12,4),-0.0049431 # DEPENDENCYPART_SIBL
(12,3),(12,5),-0.0932072 # DEPENDENCYPART_SIBL
(12,3),(12,6),-0.0958125 # DEPENDENCYPART_SIBL
(12,3),(12,8),-0.0521589 # DEPENDENCYPART_SIBL
(12,3),(12,9),-0.0566271 # DEPENDENCYPART_SIBL
(12,3),(12,10),-0.0282899 # DEPENDENCYPART_SIBL
(12,3),(12,11),-0.0049431 # DEPENDENCYPART_SIBL
(12,3),(12,13),-0.0699544 # DEPENDENCYPART_SIBL
(12,3),(12,14),-0.0397933 # DEPENDENCYPART_SIBL
(12,3),(12,15),0.0833715 # DEPENDENCYPART_SIBL
(12,3),(12,16),-0.0203668 # DEPENDENCYPART_SIBL
(12,3),(12,17),0.0226263 # DEPENDENCYPART_SIBL
(12,3),(12,20),-0.0377333 # DEPENDENCYPART_SIBL
(12,3),(12,21),-0.135484 # DEPENDENCYPART_SIBL
(12,3),(12,22),-0.0568573 # DEPENDENCYPART_SIBL
(12,3),(12,25),0.0291359 # DEPENDENCYPART_SIBL
(12,4),(12,5),0.0229694 # DEPENDENCYPART_SIBL
(12,4),(12,6),0.0228812 # DEPENDENCYPART_SIBL
(12,4),(12,8),-0.00381443 # DEPENDENCYPART_SIBL
(12,4),(12,9),0.00250721 # DEPENDENCYPART_SIBL
(12,4),(12,10),0.0651611 # DEPENDENCYPART_SIBL
(12,4),(12,11),-0.0307177 # DEPENDENCYPART_SIBL
(12,4),(12,13),-0.0518828 # DEPENDENCYPART_SIBL
(12,4),(12,14),0.0304978 # DEPENDENCYPART_SIBL
(12,4),(12,15),0.135944 # DEPENDENCYPART_SIBL
(12,4),(12,16),-0.0115813 # DEPENDENCYPART_SIBL
(12,4),(12,17),0.0645965 # DEPENDENCYPART_SIBL
(12,4),(12,20),0.025251 # DEPENDENCYPART_SIBL
(12,4),(12,21),-0.202503 # DEPENDENCYPART_SIBL
(12,4),(12,22),-0.096647 # DEPENDENCYPART_SIBL
(12,4),(12,25),0.00314724 # DEPENDENCYPART_SIBL
(12,5),(12,6),-0.0895744 # DEPENDENCYPART_SIBL
(12,5),(12,8),-0.0397878 # DEPENDENCYPART_SIBL
(12,5),(12,9),-0.0440068 # DEPENDENCYPART_SIBL
(12,5),(12,10),-0.0156693 # DEPENDENCYPART_SIBL
(12,5),(12,11),0.0199965 # DEPENDENCYPART_SIBL
(12,5),(12,13),-0.0737437 # DEPENDENCYPART_SIBL
(12,5),(12,14),-0.0338627 # DEPENDENCYPART_SIBL
(12,5),(12,15),0.0810728 # DEPENDENCYPART_SIBL
(12,5),(12,16),-0.026681 # DEPENDENCYPART_SIBL
(12,5),(12,17),0.0160258 # DEPENDENCYPART_SIBL
(12,5),(12,20),-0.0318127 # DEPENDENCYPART_SIBL
(12,5),(12,21),-0.123114 # DEPENDENCYPART_SIBL
(12,5),(12,22),-0.0569705 # DEPENDENCYPART_SIBL
(12,5),(12,25),0.0383725 # DEPENDENCYPART_SIBL
(12,6),(12,8),-0.0579381 # DEPENDENCYPART_SIBL
(12,6),(12,9),-0.0624193 # DEPENDENCYPART_SIBL
(12,6),(12,10),-0.0340821 # DEPENDENCYPART_SIBL
(12,6),(12,11),0.00287973 # DEPENDENCYPART_SIBL
(12,6),(12,13),-0.07592 # DEPENDENCYPART_SIBL
(12,6),(12,14),-0.045953 # DEPENDENCYPART_SIBL
(12,6),(12,15),0.0765057 # DEPENDENCYPART_SIBL
(12,6),(12,16),-0.0264003 # DEPENDENCYPART_SIBL
(12,6),(12,17),0.0165742 # DEPENDENCYPART_SIBL
(12,6),(12,20),-0.043893 # DEPENDENCYPART_SIBL
(12,6),(12,21),-0.14145 # DEPENDENCYPART_SIBL
(12,6),(12,22),-0.0628388 # DEPENDENCYPART_SIBL
(12,6),(12,25),0.022575 # DEPENDENCYPART_SIBL
(12,8),(12,9),-0.0232048 # DEPENDENCYPART_SIBL
(12,8),(12,10),0.00311634 # DEPENDENCYPART_SIBL
(12,8),(12,11),-0.0177509 # DEPENDENCYPART_SIBL
(12,8),(12,13),0.00387199 # DEPENDENCYPART_SIBL
(12,8),(12,14),0.0953458 # DEPENDENCYPART_SIBL
(12,8),(12,15),0.0269995 # DEPENDENCYPART_SIBL
(12,8),(12,16),-0.0386665 # DEPENDENCYPART_SIBL
(12,8),(12,17),0.0569517 # DEPENDENCYPART_SIBL
(12,8),(12,20),0.0926469 # DEPENDENCYPART_SIBL
(12,8),(12,21),-0.0878948 # DEPENDENCYPART_SIBL
(12,8),(12,22),-0.038616 # DEPENDENCYPART_SIBL
(12,8),(12,25),0.0635676 # DEPENDENCYPART_SIBL
(12,9),(12,10),-0.0262671 # DEPENDENCYPART_SIBL
(12,9),(12,11),-0.0423924 # DEPENDENCYPART_SIBL
(12,9),(12,13),-0.105623 # DEPENDENCYPART_SIBL
(12,9),(12,14),-0.0353517 # DEPENDENCYPART_SIBL
(12,9),(12,15),0.0252691 # DEPENDENCYPART_SIBL
(12,9),(12,16),-0.0153973 # DEPENDENCYPART_SIBL
(12,9),(12,17),-0.00971639 # DEPENDENCYPART_SIBL
(12,9),(12,20),-0.0418639 # DEPENDENCYPART_SIBL
(12,9),(12,21),-0.141968 # DEPENDENCYPART_SIBL
(12,9),(12,22),-0.06033 # DEPENDENCYPART_SIBL
(12,9),(12,25),0.0734977 # DEPENDENCYPART_SIBL
(12,10),(12,11),-0.0275594 # DEPENDENCYPART_SIBL
(12,10),(12,13),-0.100256 # DEPENDENCYPART_SIBL
(12,10),(12,14),-0.0327336 # DEPENDENCYPART_SIBL
(12,10),(12,15),0.0413458 # DEPENDENCYPART_SIBL
(12,10),(12,16),-0.0147572 # DEPENDENCYPART_SIBL
(12,10),(12,17),-0.00413591 # DEPENDENCYPART_SIBL
(12,10),(12,20),-0.0392459 # DEPENDENCYPART_SIBL
(12,10),(12,21),-0.134295 # DEPENDENCYPART_SIBL
(12,10),(12,22),-0.0578216 # DEPENDENCYPART_SIBL
(12,10),(12,25),0.0968998 # DEPENDENCYPART_SIBL
(12,11),(12,13),-0.0518828 # DEPENDENCYPART_SIBL
(12,11),(12,14),0.0304978 # DEPENDENCYPART_SIBL
(12,11),(12,15),0.135944 # DEPENDENCYPART_SIBL
(12,11),(12,16),-0.0115813 # DEPENDENCYPART_SIBL
(12,11),(12,17),0.0645965 # DEPENDENCYPART_SIBL
(12,11),(12,20),0.025251 # DEPENDENCYPART_SIBL
(12,11),(12,21),-0.202503 # DEPENDENCYPART_SIBL
(12,11),(12,22),-0.096647 # DEPENDENCYPART_SIBL
(12,11),(12,25),0.00314724 # DEPENDENCYPART_SIBL
(12,13),(12,14),-0.0501395 # DEPENDENCYPART_SIBL
(12,13),(12,15),-0.0670931 # DEPENDENCYPART_SIBL
(12,13),(12,16),-0.0215545 # DEPENDENCYPART_SIBL
(12,13),(12,17),-0.0181655 # DEPENDENCYPART_SIBL
(12,13),(12,20),-0.0540962 # DEPENDENCYPART_SIBL
(12,13),(12,21),-0.114566 # DEPENDENCYPART_SIBL
(12,13),(12,22),-0.0541058 # DEPENDENCYPART_SIBL
(12,13),(12,25),-0.158287 # DEPENDENCYPART_SIBL
(12,14),(12,15),-0.0317551 # DEPENDENCYPART_SIBL
(12,14),(12,16),-0.0199221 # DEPENDENCYPART_SIBL
(12,14),(12,17),-0.0109974 # DEPENDENCYPART_SIBL
(12,14),(12,20),-0.0585603 # DEPENDENCYPART_SIBL
(12,14),(12,21),-0.121796 # DEPENDENCYPART_SIBL
(12,14),(12,22),-0.0629617 # DEPENDENCYPART_SIBL
(12,14),(12,25),-0.0685673 # DEPENDENCYPART_SIBL
(12,15),(12,16),-0.0234003 # DEPENDENCYPART_SIBL
(12,15),(12,17),-0.0715422 # DEPENDENCYPART_SIBL
(12,15),(12,20),-0.0120806 # DEPENDENCYPART_SIBL
(12,15),(12,21),-0.138454 # DEPENDENCYPART_SIBL
(12,15),(12,22),-0.0661069 # DEPENDENCYPART_SIBL
(12,15),(12,25),0.042074 # DEPENDENCYPART_SIBL
(12,16),(12,17),-0.0130126 # DEPENDENCYPART_SIBL
(12,16),(12,20),0.00229798 # DEPENDENCYPART_SIBL
(12,16),(12,21),-0.0398378 # DEPENDENCYPART_SIBL
(12,16),(12,22),-0.0153129 # DEPENDENCYPART_SIBL
(12,16),(12,25),0.00506119 # DEPENDENCYPART_SIBL
(12,17),(12,20),-0.0487554 # DEPENDENCYPART_SIBL
(12,17),(12,21),-0.10458 # DEPENDENCYPART_SIBL
(12,17),(12,22),-0.0371665 # DEPENDENCYPART_SIBL
(12,17),(12,25),0.0239148 # DEPENDENCYPART_SIBL
(12,20),(12,21),-0.120157 # DEPENDENCYPART_SIBL
(12,20),(12,22),-0.065655 # DEPENDENCYPART_SIBL
(12,20),(12,25),-0.0621877 # DEPENDENCYPART_SIBL
(12,21),(12,22),-0.138699 # DEPENDENCYPART_SIBL
(12,21),(12,25),-0.158506 # DEPENDENCYPART_SIBL
(12,22),(12,25),-0.0146637 # DEPENDENCYPART_SIBL
(14,10),(14,12),0.00907877 # DEPENDENCYPART_SIBL
(14,10),(14,13),-0.151968 # DEPENDENCYPART_SIBL
(14,10),(14,15),-0.0376686 # DEPENDENCYPART_SIBL
(14,10),(14,16),-0.047369 # DEPENDENCYPART_SIBL
(14,10),(14,17),-0.051391 # DEPENDENCYPART_SIBL
(14,10),(14,21),-0.155181 # DEPENDENCYPART_SIBL
(14,12),(14,13),0.00955007 # DEPENDENCYPART_SIBL
(14,12),(14,15),-0.00074453 # DEPENDENCYPART_SIBL
(14,12),(14,16),-0.0170329 # DEPENDENCYPART_SIBL
(14,12),(14,17),0.0269513 # DEPENDENCYPART_SIBL
(14,12),(14,21),-0.0180756 # DEPENDENCYPART_SIBL
(14,13),(14,15),0.127676 # DEPENDENCYPART_SIBL
(14,13),(14,16),-0.0424377 # DEPENDENCYPART_SIBL
(14,13),(14,17),0.0408278 # DEPENDENCYPART_SIBL
