# _root_ In New York Stock Exchange composite trading yesterday , Di Giorgio closed at $ 31.50 a share , down $ 1.75 .
#goldHeads=12,7,7,7,7,7,1,12,12,11,12,0,12,13,14,17,14,12,12,19,20,12,
#predictedHeads=12,7,7,7,7,7,1,12,12,11,12,0,12,13,14,17,14,12,12,19,20,12,
(8,4),(8,17),-0.000155879 # DEPENDENCYPART_SIBL
(8,4),(8,18),0.00453374 # DEPENDENCYPART_SIBL
(8,4),(8,19),-0.0261767 # DEPENDENCYPART_SIBL
(8,4),(8,20),-0.0799389 # DEPENDENCYPART_SIBL
(8,4),(8,22),0.0159722 # DEPENDENCYPART_SIBL
(8,5),(8,6),-0.0243575 # DEPENDENCYPART_SIBL
(8,5),(8,7),-0.111627 # DEPENDENCYPART_SIBL
(8,5),(8,9),-0.06943 # DEPENDENCYPART_SIBL
(8,5),(8,10),0.00421595 # DEPENDENCYPART_SIBL
(8,5),(8,11),0.00548681 # DEPENDENCYPART_SIBL
(8,5),(8,12),-0.00761215 # DEPENDENCYPART_SIBL
(8,5),(8,13),-0.140226 # DEPENDENCYPART_SIBL
(8,5),(8,14),-0.0903392 # DEPENDENCYPART_SIBL
(8,5),(8,17),-0.017215 # DEPENDENCYPART_SIBL
(8,5),(8,18),-0.06943 # DEPENDENCYPART_SIBL
(8,5),(8,19),-0.0218633 # DEPENDENCYPART_SIBL
(8,5),(8,20),-0.0903392 # DEPENDENCYPART_SIBL
(8,5),(8,22),0.000180997 # DEPENDENCYPART_SIBL
(8,6),(8,7),-0.13238 # DEPENDENCYPART_SIBL
(8,6),(8,9),-0.0184672 # DEPENDENCYPART_SIBL
(8,6),(8,10),0.011056 # DEPENDENCYPART_SIBL
(8,6),(8,11),0.0110561 # DEPENDENCYPART_SIBL
(8,6),(8,12),-0.0175205 # DEPENDENCYPART_SIBL
(8,6),(8,13),-0.01284 # DEPENDENCYPART_SIBL
(8,6),(8,14),-0.0779032 # DEPENDENCYPART_SIBL
(8,6),(8,17),-0.0196945 # DEPENDENCYPART_SIBL
(8,6),(8,18),-0.0184672 # DEPENDENCYPART_SIBL
(8,6),(8,19),0.000258383 # DEPENDENCYPART_SIBL
(8,6),(8,20),-0.0779032 # DEPENDENCYPART_SIBL
(8,6),(8,22),0.0170362 # DEPENDENCYPART_SIBL
(8,7),(8,9),-0.0348997 # DEPENDENCYPART_SIBL
(8,7),(8,10),0.0460078 # DEPENDENCYPART_SIBL
(8,7),(8,11),0.0460079 # DEPENDENCYPART_SIBL
(8,7),(8,12),-0.0103233 # DEPENDENCYPART_SIBL
(8,7),(8,13),0.0403614 # DEPENDENCYPART_SIBL
(8,7),(8,14),-0.0553203 # DEPENDENCYPART_SIBL
(8,7),(8,17),-0.0133632 # DEPENDENCYPART_SIBL
(8,7),(8,18),-0.0348997 # DEPENDENCYPART_SIBL
(8,7),(8,19),0.0219962 # DEPENDENCYPART_SIBL
(8,7),(8,20),-0.0553203 # DEPENDENCYPART_SIBL
(8,7),(8,22),0.0123613 # DEPENDENCYPART_SIBL
(8,9),(8,10),0.027693 # DEPENDENCYPART_SIBL
(8,9),(8,11),0.0270969 # DEPENDENCYPART_SIBL
(8,9),(8,12),0.0716557 # DEPENDENCYPART_SIBL
(8,9),(8,13),0.0299316 # DEPENDENCYPART_SIBL
(8,9),(8,14),0.0131485 # DEPENDENCYPART_SIBL
(8,9),(8,17),0.0375812 # DEPENDENCYPART_SIBL
(8,9),(8,18),0.0569529 # DEPENDENCYPART_SIBL
(8,9),(8,19),0.0528104 # DEPENDENCYPART_SIBL
(8,9),(8,20),0.0131485 # DEPENDENCYPART_SIBL
(8,9),(8,22),0.0197997 # DEPENDENCYPART_SIBL
(8,10),(8,11),-0.0560087 # DEPENDENCYPART_SIBL
(8,10),(8,12),-0.00482419 # DEPENDENCYPART_SIBL
(8,10),(8,13),-0.0154408 # DEPENDENCYPART_SIBL
(8,10),(8,14),0.00181029 # DEPENDENCYPART_SIBL
(8,10),(8,17),-0.0335412 # DEPENDENCYPART_SIBL
(8,10),(8,18),-0.00500609 # DEPENDENCYPART_SIBL
(8,10),(8,19),-0.0336985 # DEPENDENCYPART_SIBL
(8,10),(8,20),0.00181029 # DEPENDENCYPART_SIBL
(8,10),(8,22),-0.0034411 # DEPENDENCYPART_SIBL
(8,11),(8,12),-0.00482413 # DEPENDENCYPART_SIBL
(8,11),(8,13),-0.0154408 # DEPENDENCYPART_SIBL
(8,11),(8,14),0.00181035 # DEPENDENCYPART_SIBL
(8,11),(8,17),-0.0321575 # DEPENDENCYPART_SIBL
(8,11),(8,18),-0.00246826 # DEPENDENCYPART_SIBL
(8,11),(8,19),-0.0336984 # DEPENDENCYPART_SIBL
(8,11),(8,20),0.00181035 # DEPENDENCYPART_SIBL
(8,11),(8,22),-0.00344104 # DEPENDENCYPART_SIBL
(8,12),(8,13),0.00191223 # DEPENDENCYPART_SIBL
(8,12),(8,14),0.00525602 # DEPENDENCYPART_SIBL
(8,12),(8,17),0.0243014 # DEPENDENCYPART_SIBL
(8,12),(8,18),0.0697596 # DEPENDENCYPART_SIBL
(8,12),(8,19),-0.00840504 # DEPENDENCYPART_SIBL
(8,12),(8,20),0.00525602 # DEPENDENCYPART_SIBL
(8,12),(8,22),0.0411519 # DEPENDENCYPART_SIBL
(8,13),(8,14),-0.00784282 # DEPENDENCYPART_SIBL
(8,13),(8,17),0.00109078 # DEPENDENCYPART_SIBL
(8,13),(8,18),0.0341998 # DEPENDENCYPART_SIBL
(8,13),(8,19),0.0273517 # DEPENDENCYPART_SIBL
(8,13),(8,20),-0.00784282 # DEPENDENCYPART_SIBL
(8,13),(8,22),0.101791 # DEPENDENCYPART_SIBL
(8,14),(8,17),0.162326 # DEPENDENCYPART_SIBL
(8,14),(8,18),0.185642 # DEPENDENCYPART_SIBL
(8,14),(8,19),0.0511562 # DEPENDENCYPART_SIBL
(8,14),(8,20),-0.0393301 # DEPENDENCYPART_SIBL
(8,14),(8,22),0.077982 # DEPENDENCYPART_SIBL
(8,17),(8,18),0.0234101 # DEPENDENCYPART_SIBL
(8,17),(8,19),-0.00779888 # DEPENDENCYPART_SIBL
(8,17),(8,20),-0.023914 # DEPENDENCYPART_SIBL
(8,17),(8,22),0.0210872 # DEPENDENCYPART_SIBL
(8,18),(8,19),0.0528104 # DEPENDENCYPART_SIBL
(8,18),(8,20),0.0131485 # DEPENDENCYPART_SIBL
(8,18),(8,22),0.0197997 # DEPENDENCYPART_SIBL
(8,19),(8,20),-0.0397664 # DEPENDENCYPART_SIBL
(8,19),(8,22),-0.0139899 # DEPENDENCYPART_SIBL
(8,20),(8,22),0.077982 # DEPENDENCYPART_SIBL
(10,5),(10,6),0.187972 # DEPENDENCYPART_SIBL
(10,5),(10,7),0.150484 # DEPENDENCYPART_SIBL
(10,5),(10,8),0.144603 # DEPENDENCYPART_SIBL
(10,5),(10,9),0.0553519 # DEPENDENCYPART_SIBL
(10,5),(10,11),-0.0175693 # DEPENDENCYPART_SIBL
(10,5),(10,14),0.00800086 # DEPENDENCYPART_SIBL
(10,5),(10,18),-0.0385309 # DEPENDENCYPART_SIBL
(10,5),(10,22),0.0284708 # DEPENDENCYPART_SIBL
(10,6),(10,7),0.0741236 # DEPENDENCYPART_SIBL
(10,6),(10,8),0.0644335 # DEPENDENCYPART_SIBL
(10,6),(10,9),0.00725457 # DEPENDENCYPART_SIBL
(10,6),(10,11),0.003391 # DEPENDENCYPART_SIBL
(10,6),(10,14),-0.0197503 # DEPENDENCYPART_SIBL
(10,6),(10,18),-0.00692656 # DEPENDENCYPART_SIBL
(10,6),(10,22),-0.059544 # DEPENDENCYPART_SIBL
(10,7),(10,8),0.0526464 # DEPENDENCYPART_SIBL
(10,7),(10,9),-0.0189268 # DEPENDENCYPART_SIBL
(10,7),(10,11),-0.006138 # DEPENDENCYPART_SIBL
(10,7),(10,14),-0.0300698 # DEPENDENCYPART_SIBL
(10,7),(10,18),-0.0559704 # DEPENDENCYPART_SIBL
(10,7),(10,22),-0.0976778 # DEPENDENCYPART_SIBL
(10,8),(10,9),0.04275 # DEPENDENCYPART_SIBL
(10,8),(10,11),-0.00782435 # DEPENDENCYPART_SIBL
(10,8),(10,14),-0.0322492 # DEPENDENCYPART_SIBL
(10,8),(10,18),-0.0470598 # DEPENDENCYPART_SIBL
(10,8),(10,22),-0.0400415 # DEPENDENCYPART_SIBL
(10,9),(10,11),-0.113505 # DEPENDENCYPART_SIBL
(10,9),(10,14),-0.1255 # DEPENDENCYPART_SIBL
(10,9),(10,18),0.0587082 # DEPENDENCYPART_SIBL
(10,9),(10,22),-0.142181 # DEPENDENCYPART_SIBL
(10,11),(10,14),0.0351896 # DEPENDENCYPART_SIBL
(10,11),(10,18),0.00294783 # DEPENDENCYPART_SIBL
(10,11),(10,22),0.0255165 # DEPENDENCYPART_SIBL
(10,14),(10,18),0.0690622 # DEPENDENCYPART_SIBL
(10,14),(10,22),0.107796 # DEPENDENCYPART_SIBL
(10,18),(10,22),0.0264877 # DEPENDENCYPART_SIBL
(11,2),(11,3),0.0858194 # DEPENDENCYPART_SIBL
(11,2),(11,4),0.114008 # DEPENDENCYPART_SIBL
(11,2),(11,5),0.0806519 # DEPENDENCYPART_SIBL
(11,2),(11,6),0.183188 # DEPENDENCYPART_SIBL
(11,2),(11,7),0.141215 # DEPENDENCYPART_SIBL
(11,2),(11,8),0.139925 # DEPENDENCYPART_SIBL
(11,2),(11,9),0.0925227 # DEPENDENCYPART_SIBL
(11,2),(11,10),0.128374 # DEPENDENCYPART_SIBL
(11,2),(11,13),0.0140473 # DEPENDENCYPART_SIBL
(11,2),(11,14),0.0174108 # DEPENDENCYPART_SIBL
(11,2),(11,17),-0.0115131 # DEPENDENCYPART_SIBL
(11,2),(11,18),0.0161933 # DEPENDENCYPART_SIBL
(11,2),(11,22),0.00812795 # DEPENDENCYPART_SIBL
(11,3),(11,4),0.117077 # DEPENDENCYPART_SIBL
(11,3),(11,5),0.0830883 # DEPENDENCYPART_SIBL
(11,3),(11,6),0.206725 # DEPENDENCYPART_SIBL
(11,3),(11,7),0.164708 # DEPENDENCYPART_SIBL
(11,3),(11,8),0.163243 # DEPENDENCYPART_SIBL
(11,3),(11,9),0.0639383 # DEPENDENCYPART_SIBL
(11,3),(11,10),0.131563 # DEPENDENCYPART_SIBL
(11,3),(11,13),0.0178241 # DEPENDENCYPART_SIBL
(11,3),(11,14),0.0175435 # DEPENDENCYPART_SIBL
(11,3),(11,17),0.0318544 # DEPENDENCYPART_SIBL
(11,3),(11,18),0.019301 # DEPENDENCYPART_SIBL
(11,3),(11,22),0.0250551 # DEPENDENCYPART_SIBL
(11,4),(11,5),0.00673377 # DEPENDENCYPART_SIBL
(11,4),(11,6),0.17746 # DEPENDENCYPART_SIBL
(11,4),(11,7),0.137378 # DEPENDENCYPART_SIBL
(11,4),(11,8),0.131946 # DEPENDENCYPART_SIBL
(11,4),(11,9),0.0474869 # DEPENDENCYPART_SIBL
(11,4),(11,10),0.0657732 # DEPENDENCYPART_SIBL
(11,4),(11,13),0.00711908 # DEPENDENCYPART_SIBL
(11,4),(11,14),0.0274237 # DEPENDENCYPART_SIBL
(11,4),(11,17),0.0261511 # DEPENDENCYPART_SIBL
(11,4),(11,18),0.0458149 # DEPENDENCYPART_SIBL
(11,4),(11,22),0.0565804 # DEPENDENCYPART_SIBL
(11,5),(11,6),0.187973 # DEPENDENCYPART_SIBL
(11,5),(11,7),0.150485 # DEPENDENCYPART_SIBL
(11,5),(11,8),0.144604 # DEPENDENCYPART_SIBL
(11,5),(11,9),0.055353 # DEPENDENCYPART_SIBL
(11,5),(11,10),0.0916042 # DEPENDENCYPART_SIBL
(11,5),(11,13),0.00540975 # DEPENDENCYPART_SIBL
(11,5),(11,14),0.00832164 # DEPENDENCYPART_SIBL
(11,5),(11,17),0.00317176 # DEPENDENCYPART_SIBL
(11,5),(11,18),-0.0377576 # DEPENDENCYPART_SIBL
(11,5),(11,22),0.0287916 # DEPENDENCYPART_SIBL
(11,6),(11,7),0.0741236 # DEPENDENCYPART_SIBL
(11,6),(11,8),0.0644335 # DEPENDENCYPART_SIBL
(11,6),(11,9),0.00725457 # DEPENDENCYPART_SIBL
(11,6),(11,10),0.0865344 # DEPENDENCYPART_SIBL
(11,6),(11,13),0.0390523 # DEPENDENCYPART_SIBL
(11,6),(11,14),-0.0197503 # DEPENDENCYPART_SIBL
(11,6),(11,17),-0.0128707 # DEPENDENCYPART_SIBL
(11,6),(11,18),-0.00670023 # DEPENDENCYPART_SIBL
(11,6),(11,22),-0.059544 # DEPENDENCYPART_SIBL
(11,7),(11,8),0.0526464 # DEPENDENCYPART_SIBL
(11,7),(11,9),-0.0189268 # DEPENDENCYPART_SIBL
(11,7),(11,10),0.0764667 # DEPENDENCYPART_SIBL
(11,7),(11,13),0.0362483 # DEPENDENCYPART_SIBL
(11,7),(11,14),-0.0300698 # DEPENDENCYPART_SIBL
(11,7),(11,17),-0.0337417 # DEPENDENCYPART_SIBL
(11,7),(11,18),-0.0557441 # DEPENDENCYPART_SIBL
(11,7),(11,22),-0.0976778 # DEPENDENCYPART_SIBL
(11,8),(11,9),0.04275 # DEPENDENCYPART_SIBL
(11,8),(11,10),0.0795474 # DEPENDENCYPART_SIBL
(11,8),(11,13),0.0160004 # DEPENDENCYPART_SIBL
(11,8),(11,14),-0.0322492 # DEPENDENCYPART_SIBL
(11,8),(11,17),-0.014481 # DEPENDENCYPART_SIBL
(11,8),(11,18),-0.0468335 # DEPENDENCYPART_SIBL
(11,8),(11,22),-0.0400415 # DEPENDENCYPART_SIBL
(11,9),(11,10),0.0285299 # DEPENDENCYPART_SIBL
(11,9),(11,13),-0.0414958 # DEPENDENCYPART_SIBL
(11,9),(11,14),-0.1255 # DEPENDENCYPART_SIBL
(11,9),(11,17),-0.165218 # DEPENDENCYPART_SIBL
(11,9),(11,18),0.0589345 # DEPENDENCYPART_SIBL
(11,9),(11,22),-0.142181 # DEPENDENCYPART_SIBL
(11,10),(11,13),0.0564236 # DEPENDENCYPART_SIBL
(11,10),(11,14),0.050984 # DEPENDENCYPART_SIBL
(11,10),(11,17),0.0683178 # DEPENDENCYPART_SIBL
(11,10),(11,18),0.103707 # DEPENDENCYPART_SIBL
(11,10),(11,22),0.074097 # DEPENDENCYPART_SIBL
(11,13),(11,14),0.0424852 # DEPENDENCYPART_SIBL
(11,13),(11,17),0.0102079 # DEPENDENCYPART_SIBL
(11,13),(11,18),0.0220339 # DEPENDENCYPART_SIBL
(11,13),(11,22),0.059987 # DEPENDENCYPART_SIBL
(11,14),(11,17),0.0339433 # DEPENDENCYPART_SIBL
(11,14),(11,18),0.0697386 # DEPENDENCYPART_SIBL
(11,14),(11,22),0.107796 # DEPENDENCYPART_SIBL
(11,17),(11,18),0.0546252 # DEPENDENCYPART_SIBL
(11,17),(11,22),0.0887869 # DEPENDENCYPART_SIBL
(11,18),(11,22),0.026939 # DEPENDENCYPART_SIBL
(12,1),(12,2),0.0936505 # DEPENDENCYPART_SIBL
(12,1),(12,3),0.0732818 # DEPENDENCYPART_SIBL
(12,1),(12,4),0.0728959 # DEPENDENCYPART_SIBL
(12,1),(12,5),0.0580637 # DEPENDENCYPART_SIBL
(12,1),(12,6),0.0157472 # DEPENDENCYPART_SIBL
(12,1),(12,7),0.0115922 # DEPENDENCYPART_SIBL
(12,1),(12,8),0.0847015 # DEPENDENCYPART_SIBL
(12,1),(12,9),0.143994 # DEPENDENCYPART_SIBL
(12,1),(12,10),0.0801072 # DEPENDENCYPART_SIBL
(12,1),(12,11),0.0807559 # DEPENDENCYPART_SIBL
(12,1),(12,13),-0.00574788 # DEPENDENCYPART_SIBL
(12,1),(12,14),0.0217652 # DEPENDENCYPART_SIBL
(12,1),(12,15),-0.0114528 # DEPENDENCYPART_SIBL
(12,1),(12,17),-0.0130266 # DEPENDENCYPART_SIBL
(12,1),(12,18),-0.0133722 # DEPENDENCYPART_SIBL
(12,1),(12,19),0.063636 # DEPENDENCYPART_SIBL
(12,1),(12,20),0.0217652 # DEPENDENCYPART_SIBL
(12,1),(12,22),0.0917365 # DEPENDENCYPART_SIBL
(12,2),(12,3),-0.0543559 # DEPENDENCYPART_SIBL
(12,2),(12,4),-0.0457048 # DEPENDENCYPART_SIBL
(12,2),(12,5),-0.0413074 # DEPENDENCYPART_SIBL
(12,2),(12,6),-0.0236052 # DEPENDENCYPART_SIBL
(12,2),(12,7),-0.0561175 # DEPENDENCYPART_SIBL
(12,2),(12,8),-0.0091896 # DEPENDENCYPART_SIBL
(12,2),(12,9),0.0488025 # DEPENDENCYPART_SIBL
(12,2),(12,10),-0.0423106 # DEPENDENCYPART_SIBL
(12,2),(12,11),-0.0464689 # DEPENDENCYPART_SIBL
(12,2),(12,13),0.0202828 # DEPENDENCYPART_SIBL
(12,2),(12,14),0.00432758 # DEPENDENCYPART_SIBL
(12,2),(12,15),0.0190739 # DEPENDENCYPART_SIBL
(12,2),(12,17),-0.03196 # DEPENDENCYPART_SIBL
(12,2),(12,18),0.00780056 # DEPENDENCYPART_SIBL
(12,2),(12,19),0.0485666 # DEPENDENCYPART_SIBL
(12,2),(12,20),0.00432758 # DEPENDENCYPART_SIBL
(12,2),(12,22),0.0239101 # DEPENDENCYPART_SIBL
(12,3),(12,4),-0.0630328 # DEPENDENCYPART_SIBL
(12,3),(12,5),-0.0591857 # DEPENDENCYPART_SIBL
(12,3),(12,6),-0.0262937 # DEPENDENCYPART_SIBL
(12,3),(12,7),-0.058598 # DEPENDENCYPART_SIBL
(12,3),(12,8),-0.0123156 # DEPENDENCYPART_SIBL
(12,3),(12,9),-0.000307633 # DEPENDENCYPART_SIBL
(12,3),(12,10),-0.0596821 # DEPENDENCYPART_SIBL
(12,3),(12,11),-0.0638404 # DEPENDENCYPART_SIBL
(12,3),(12,13),-0.0161616 # DEPENDENCYPART_SIBL
(12,3),(12,14),-0.025137 # DEPENDENCYPART_SIBL
(12,3),(12,15),-0.0047677 # DEPENDENCYPART_SIBL
(12,3),(12,17),-0.0303882 # DEPENDENCYPART_SIBL
(12,3),(12,18),-0.0137036 # DEPENDENCYPART_SIBL
(12,3),(12,19),0.048687 # DEPENDENCYPART_SIBL
(12,3),(12,20),-0.025137 # DEPENDENCYPART_SIBL
(12,3),(12,22),-0.00277051 # DEPENDENCYPART_SIBL
(12,4),(12,5),-0.0972893 # DEPENDENCYPART_SIBL
(12,4),(12,6),-0.0344075 # DEPENDENCYPART_SIBL
(12,4),(12,7),-0.0673489 # DEPENDENCYPART_SIBL
(12,4),(12,8),-0.021736 # DEPENDENCYPART_SIBL
(12,4),(12,9),-0.00221858 # DEPENDENCYPART_SIBL
(12,4),(12,10),-0.0923916 # DEPENDENCYPART_SIBL
(12,4),(12,11),-0.09655 # DEPENDENCYPART_SIBL
(12,4),(12,13),0.103734 # DEPENDENCYPART_SIBL
(12,4),(12,14),0.101827 # DEPENDENCYPART_SIBL
(12,4),(12,15),0.108794 # DEPENDENCYPART_SIBL
(12,4),(12,17),0.0639782 # DEPENDENCYPART_SIBL
(12,4),(12,18),0.143405 # DEPENDENCYPART_SIBL
(12,4),(12,19),0.147835 # DEPENDENCYPART_SIBL
(12,4),(12,20),0.101827 # DEPENDENCYPART_SIBL
(12,4),(12,22),0.168574 # DEPENDENCYPART_SIBL
(12,5),(12,6),-0.0302013 # DEPENDENCYPART_SIBL
(12,5),(12,7),-0.0603863 # DEPENDENCYPART_SIBL
(12,5),(12,8),-0.0161046 # DEPENDENCYPART_SIBL
(12,5),(12,9),0.00633928 # DEPENDENCYPART_SIBL
(12,5),(12,10),-0.0787456 # DEPENDENCYPART_SIBL
(12,5),(12,11),-0.082904 # DEPENDENCYPART_SIBL
(12,5),(12,13),0.000934392 # DEPENDENCYPART_SIBL
(12,5),(12,14),-0.014143 # DEPENDENCYPART_SIBL
(12,5),(12,15),0.00490059 # DEPENDENCYPART_SIBL
(12,5),(12,17),-0.0381405 # DEPENDENCYPART_SIBL
(12,5),(12,18),-0.0578988 # DEPENDENCYPART_SIBL
(12,5),(12,19),0.0438259 # DEPENDENCYPART_SIBL
(12,5),(12,20),-0.014143 # DEPENDENCYPART_SIBL
(12,5),(12,22),0.0144538 # DEPENDENCYPART_SIBL
(12,6),(12,7),-0.112027 # DEPENDENCYPART_SIBL
(12,6),(12,8),-0.0905832 # DEPENDENCYPART_SIBL
(12,6),(12,9),-0.00923759 # DEPENDENCYPART_SIBL
(12,6),(12,10),-0.0719234 # DEPENDENCYPART_SIBL
(12,6),(12,11),-0.0712871 # DEPENDENCYPART_SIBL
(12,6),(12,13),0.0370256 # DEPENDENCYPART_SIBL
(12,6),(12,14),-0.0300353 # DEPENDENCYPART_SIBL
(12,6),(12,15),-0.0378432 # DEPENDENCYPART_SIBL
(12,6),(12,17),-0.0522183 # DEPENDENCYPART_SIBL
(12,6),(12,18),-0.0128835 # DEPENDENCYPART_SIBL
(12,6),(12,19),0.0351649 # DEPENDENCYPART_SIBL
(12,6),(12,20),-0.0300353 # DEPENDENCYPART_SIBL
(12,6),(12,22),0.0228946 # DEPENDENCYPART_SIBL
(12,7),(12,8),-0.108956 # DEPENDENCYPART_SIBL
(12,7),(12,9),-0.053091 # DEPENDENCYPART_SIBL
(12,7),(12,10),-0.0862146 # DEPENDENCYPART_SIBL
(12,7),(12,11),-0.0855784 # DEPENDENCYPART_SIBL
(12,7),(12,13),0.0418239 # DEPENDENCYPART_SIBL
(12,7),(12,14),-0.0414007 # DEPENDENCYPART_SIBL
(12,7),(12,15),-0.0524395 # DEPENDENCYPART_SIBL
(12,7),(12,17),-0.0746791 # DEPENDENCYPART_SIBL
(12,7),(12,18),-0.0456074 # DEPENDENCYPART_SIBL
(12,7),(12,19),0.0152668 # DEPENDENCYPART_SIBL
(12,7),(12,20),-0.0414007 # DEPENDENCYPART_SIBL
(12,7),(12,22),-0.0283195 # DEPENDENCYPART_SIBL
(12,8),(12,9),0.119767 # DEPENDENCYPART_SIBL
(12,8),(12,10),0.000340184 # DEPENDENCYPART_SIBL
(12,8),(12,11),0.000976405 # DEPENDENCYPART_SIBL
(12,8),(12,13),0.000999485 # DEPENDENCYPART_SIBL
(12,8),(12,14),-0.0511515 # DEPENDENCYPART_SIBL
(12,8),(12,15),-0.0527779 # DEPENDENCYPART_SIBL
(12,8),(12,17),-0.0439429 # DEPENDENCYPART_SIBL
(12,8),(12,18),-0.0603567 # DEPENDENCYPART_SIBL
(12,8),(12,19),0.0159165 # DEPENDENCYPART_SIBL
(12,8),(12,20),-0.0511515 # DEPENDENCYPART_SIBL
(12,8),(12,22),0.0844 # DEPENDENCYPART_SIBL
(12,9),(12,10),0.00916793 # DEPENDENCYPART_SIBL
(12,9),(12,11),0.0108489 # DEPENDENCYPART_SIBL
(12,9),(12,13),0.0588792 # DEPENDENCYPART_SIBL
(12,9),(12,14),-0.0596197 # DEPENDENCYPART_SIBL
(12,9),(12,15),-0.00633059 # DEPENDENCYPART_SIBL
(12,9),(12,17),-0.025895 # DEPENDENCYPART_SIBL
(12,9),(12,18),0.0511225 # DEPENDENCYPART_SIBL
(12,9),(12,19),0.0515708 # DEPENDENCYPART_SIBL
(12,9),(12,20),-0.0596197 # DEPENDENCYPART_SIBL
(12,9),(12,22),0.119136 # DEPENDENCYPART_SIBL
(12,10),(12,11),-0.0835077 # DEPENDENCYPART_SIBL
(12,10),(12,13),0.0183657 # DEPENDENCYPART_SIBL
(12,10),(12,14),0.00433571 # DEPENDENCYPART_SIBL
(12,10),(12,15),0.0212555 # DEPENDENCYPART_SIBL
(12,10),(12,17),-0.00320084 # DEPENDENCYPART_SIBL
(12,10),(12,18),0.0341504 # DEPENDENCYPART_SIBL
(12,10),(12,19),0.0699573 # DEPENDENCYPART_SIBL
(12,10),(12,20),0.00433571 # DEPENDENCYPART_SIBL
(12,10),(12,22),0.0505015 # DEPENDENCYPART_SIBL
(12,11),(12,13),0.0191979 # DEPENDENCYPART_SIBL
(12,11),(12,14),0.00662895 # DEPENDENCYPART_SIBL
(12,11),(12,15),0.0235487 # DEPENDENCYPART_SIBL
(12,11),(12,17),-0.00516131 # DEPENDENCYPART_SIBL
(12,11),(12,18),0.0135081 # DEPENDENCYPART_SIBL
(12,11),(12,19),0.0725171 # DEPENDENCYPART_SIBL
(12,11),(12,20),0.00662895 # DEPENDENCYPART_SIBL
(12,11),(12,22),0.0604038 # DEPENDENCYPART_SIBL
(12,13),(12,14),0.0291607 # DEPENDENCYPART_SIBL
(12,13),(12,15),0.0613312 # DEPENDENCYPART_SIBL
(12,13),(12,17),0.0673034 # DEPENDENCYPART_SIBL
(12,13),(12,18),0.153069 # DEPENDENCYPART_SIBL
(12,13),(12,19),0.250594 # DEPENDENCYPART_SIBL
(12,13),(12,20),0.0291607 # DEPENDENCYPART_SIBL
(12,13),(12,22),0.161385 # DEPENDENCYPART_SIBL
(12,14),(12,15),-0.047346 # DEPENDENCYPART_SIBL
(12,14),(12,17),-0.0577458 # DEPENDENCYPART_SIBL
(12,14),(12,18),-0.0119559 # DEPENDENCYPART_SIBL
(12,14),(12,19),0.0899915 # DEPENDENCYPART_SIBL
(12,14),(12,20),-0.121525 # DEPENDENCYPART_SIBL
(12,14),(12,22),-0.00625857 # DEPENDENCYPART_SIBL
(12,15),(12,17),-0.0611151 # DEPENDENCYPART_SIBL
(12,15),(12,18),-0.0245319 # DEPENDENCYPART_SIBL
(12,15),(12,19),0.00860609 # DEPENDENCYPART_SIBL
(12,15),(12,20),-0.0142477 # DEPENDENCYPART_SIBL
(12,15),(12,22),-0.0221719 # DEPENDENCYPART_SIBL
(12,17),(12,18),-0.00697552 # DEPENDENCYPART_SIBL
(12,17),(12,19),0.0743712 # DEPENDENCYPART_SIBL
(12,17),(12,20),-0.0661555 # DEPENDENCYPART_SIBL
(12,17),(12,22),0.00783025 # DEPENDENCYPART_SIBL
(12,18),(12,19),0.224298 # DEPENDENCYPART_SIBL
(12,18),(12,20),0.0514872 # DEPENDENCYPART_SIBL
(12,18),(12,22),0.146913 # DEPENDENCYPART_SIBL
(12,19),(12,20),-0.0832163 # DEPENDENCYPART_SIBL
(12,19),(12,22),0.0601562 # DEPENDENCYPART_SIBL
(12,20),(12,22),-0.00625857 # DEPENDENCYPART_SIBL
(13,14),(13,15),-0.0596726 # DEPENDENCYPART_SIBL
(13,14),(13,17),-0.0514934 # DEPENDENCYPART_SIBL
(13,14),(13,18),0.0694871 # DEPENDENCYPART_SIBL
(13,14),(13,19),-0.0671291 # DEPENDENCYPART_SIBL
(13,14),(13,20),-0.179775 # DEPENDENCYPART_SIBL
(13,14),(13,22),-0.0470502 # DEPENDENCYPART_SIBL
(13,15),(13,17),-0.0812141 # DEPENDENCYPART_SIBL
(13,15),(13,18),-0.0312447 # DEPENDENCYPART_SIBL
(13,15),(13,19),-0.0911438 # DEPENDENCYPART_SIBL
(13,15),(13,20),-0.0694268 # DEPENDENCYPART_SIBL
(13,15),(13,22),-0.0965154 # DEPENDENCYPART_SIBL
(13,17),(13,18),0.0291741 # DEPENDENCYPART_SIBL
(13,17),(13,19),-0.0171935 # DEPENDENCYPART_SIBL
(13,17),(13,20),-0.138321 # DEPENDENCYPART_SIBL
(13,17),(13,22),-0.0508574 # DEPENDENCYPART_SIBL
(13,18),(13,19),0.0763227 # DEPENDENCYPART_SIBL
(13,18),(13,20),-0.0814023 # DEPENDENCYPART_SIBL
(13,18),(13,22),0.0232566 # DEPENDENCYPART_SIBL
(13,19),(13,20),-0.118711 # DEPENDENCYPART_SIBL
(13,19),(13,22),-0.0461337 # DEPENDENCYPART_SIBL
(13,20),(13,22),-0.0470502 # DEPENDENCYPART_SIBL
(14,1),(14,8),0.0341899 # DEPENDENCYPART_SIBL
