# _root_ Sales climbed to an estimated $ 245 million in fiscal 1989 , ended Aug. 31 , from $ 99.9 million in fiscal 1985 .
#goldHeads=2,0,2,6,6,3,6,6,3,11,9,11,11,13,14,11,2,17,18,18,17,23,21,2,
#predictedHeads=2,0,2,6,6,3,6,6,6,11,9,6,6,13,14,6,2,17,18,18,18,23,21,2,
(3,11),(3,14),-0.0970327 # DEPENDENCYPART_SIBL
(3,11),(3,15),-0.0908655 # DEPENDENCYPART_SIBL
(3,11),(3,16),-0.0463106 # DEPENDENCYPART_SIBL
(3,11),(3,17),-0.0111206 # DEPENDENCYPART_SIBL
(3,11),(3,18),-0.043111 # DEPENDENCYPART_SIBL
(3,11),(3,21),0.015483 # DEPENDENCYPART_SIBL
(3,11),(3,23),-0.0934253 # DEPENDENCYPART_SIBL
(3,12),(3,13),0.0779011 # DEPENDENCYPART_SIBL
(3,12),(3,14),-0.00470621 # DEPENDENCYPART_SIBL
(3,12),(3,15),0.00429891 # DEPENDENCYPART_SIBL
(3,12),(3,16),0.058594 # DEPENDENCYPART_SIBL
(3,12),(3,17),0.0614328 # DEPENDENCYPART_SIBL
(3,12),(3,18),-0.0111478 # DEPENDENCYPART_SIBL
(3,12),(3,21),0.0231948 # DEPENDENCYPART_SIBL
(3,12),(3,23),0.0045284 # DEPENDENCYPART_SIBL
(3,13),(3,14),-0.0648845 # DEPENDENCYPART_SIBL
(3,13),(3,15),-0.0326348 # DEPENDENCYPART_SIBL
(3,13),(3,16),0.0150539 # DEPENDENCYPART_SIBL
(3,13),(3,17),-0.0175527 # DEPENDENCYPART_SIBL
(3,13),(3,18),-0.0530514 # DEPENDENCYPART_SIBL
(3,13),(3,21),-0.0162059 # DEPENDENCYPART_SIBL
(3,13),(3,23),-0.0325514 # DEPENDENCYPART_SIBL
(3,14),(3,15),-0.0753925 # DEPENDENCYPART_SIBL
(3,14),(3,16),-0.00448804 # DEPENDENCYPART_SIBL
(3,14),(3,17),-0.0190747 # DEPENDENCYPART_SIBL
(3,14),(3,18),-0.0737094 # DEPENDENCYPART_SIBL
(3,14),(3,21),-0.0490178 # DEPENDENCYPART_SIBL
(3,14),(3,23),-0.0747981 # DEPENDENCYPART_SIBL
(3,15),(3,16),-0.0296401 # DEPENDENCYPART_SIBL
(3,15),(3,17),-0.0228659 # DEPENDENCYPART_SIBL
(3,15),(3,18),-0.0428832 # DEPENDENCYPART_SIBL
(3,15),(3,21),0.00472642 # DEPENDENCYPART_SIBL
(3,15),(3,23),-0.0738706 # DEPENDENCYPART_SIBL
(3,16),(3,17),0.0614328 # DEPENDENCYPART_SIBL
(3,16),(3,18),-0.0111478 # DEPENDENCYPART_SIBL
(3,16),(3,21),0.0231948 # DEPENDENCYPART_SIBL
(3,16),(3,23),0.0045284 # DEPENDENCYPART_SIBL
(3,17),(3,18),-0.051966 # DEPENDENCYPART_SIBL
(3,17),(3,21),-0.00740651 # DEPENDENCYPART_SIBL
(3,17),(3,23),-0.0318599 # DEPENDENCYPART_SIBL
(3,18),(3,21),0.043243 # DEPENDENCYPART_SIBL
(3,18),(3,23),-0.0364108 # DEPENDENCYPART_SIBL
(3,21),(3,23),-0.0538813 # DEPENDENCYPART_SIBL
(4,5),(4,6),-0.00856128 # DEPENDENCYPART_SIBL
(5,1),(5,2),-0.00702047 # DEPENDENCYPART_SIBL
(5,1),(5,3),0.00724772 # DEPENDENCYPART_SIBL
(5,1),(5,4),-0.0323855 # DEPENDENCYPART_SIBL
(5,1),(5,6),0.0578964 # DEPENDENCYPART_SIBL
(5,1),(5,7),-0.00419068 # DEPENDENCYPART_SIBL
(5,1),(5,8),-0.00931681 # DEPENDENCYPART_SIBL
(5,1),(5,9),0.0594184 # DEPENDENCYPART_SIBL
(5,1),(5,10),0.00144672 # DEPENDENCYPART_SIBL
(5,1),(5,11),-0.00186791 # DEPENDENCYPART_SIBL
(5,1),(5,12),0.0194536 # DEPENDENCYPART_SIBL
(5,1),(5,13),0.047019 # DEPENDENCYPART_SIBL
(5,1),(5,14),0.00432497 # DEPENDENCYPART_SIBL
(5,1),(5,16),0.0194536 # DEPENDENCYPART_SIBL
(5,1),(5,17),0.0879674 # DEPENDENCYPART_SIBL
(5,1),(5,18),0.0578964 # DEPENDENCYPART_SIBL
(5,1),(5,21),0.0594184 # DEPENDENCYPART_SIBL
(5,1),(5,24),0.154788 # DEPENDENCYPART_SIBL
(5,2),(5,3),0.00278045 # DEPENDENCYPART_SIBL
(5,2),(5,4),0.0139663 # DEPENDENCYPART_SIBL
(5,2),(5,6),0.0344194 # DEPENDENCYPART_SIBL
(5,2),(5,7),-0.0030885 # DEPENDENCYPART_SIBL
(5,2),(5,8),-0.00532232 # DEPENDENCYPART_SIBL
(5,2),(5,9),-0.00451169 # DEPENDENCYPART_SIBL
(5,2),(5,10),-0.0130984 # DEPENDENCYPART_SIBL
(5,2),(5,11),-0.00315369 # DEPENDENCYPART_SIBL
(5,2),(5,12),0.0101992 # DEPENDENCYPART_SIBL
(5,2),(5,13),-0.012396 # DEPENDENCYPART_SIBL
(5,2),(5,14),0.0356959 # DEPENDENCYPART_SIBL
(5,2),(5,16),0.0101992 # DEPENDENCYPART_SIBL
(5,2),(5,17),0.0250374 # DEPENDENCYPART_SIBL
(5,2),(5,18),0.0344194 # DEPENDENCYPART_SIBL
(5,2),(5,21),-0.00451169 # DEPENDENCYPART_SIBL
(5,2),(5,24),0.123324 # DEPENDENCYPART_SIBL
(5,3),(5,4),-4.74754e-05 # DEPENDENCYPART_SIBL
(5,3),(5,6),0.0214715 # DEPENDENCYPART_SIBL
(5,3),(5,7),-0.0267353 # DEPENDENCYPART_SIBL
(5,3),(5,8),-0.00860388 # DEPENDENCYPART_SIBL
(5,3),(5,9),-0.0292502 # DEPENDENCYPART_SIBL
(5,3),(5,10),-0.048144 # DEPENDENCYPART_SIBL
(5,3),(5,11),-0.0268245 # DEPENDENCYPART_SIBL
(5,3),(5,12),-0.109957 # DEPENDENCYPART_SIBL
(5,3),(5,13),-0.0369545 # DEPENDENCYPART_SIBL
(5,3),(5,14),-0.0548087 # DEPENDENCYPART_SIBL
(5,3),(5,16),-0.109957 # DEPENDENCYPART_SIBL
(5,3),(5,17),-0.0111337 # DEPENDENCYPART_SIBL
(5,3),(5,18),0.0214715 # DEPENDENCYPART_SIBL
(5,3),(5,21),-0.0292502 # DEPENDENCYPART_SIBL
(5,3),(5,24),0.0670908 # DEPENDENCYPART_SIBL
(5,4),(5,6),0.0789421 # DEPENDENCYPART_SIBL
(5,4),(5,7),-0.0267102 # DEPENDENCYPART_SIBL
(5,4),(5,8),-0.0328828 # DEPENDENCYPART_SIBL
(5,4),(5,9),0.0936439 # DEPENDENCYPART_SIBL
(5,4),(5,10),-0.0068229 # DEPENDENCYPART_SIBL
(5,4),(5,11),-0.0318641 # DEPENDENCYPART_SIBL
(5,4),(5,12),-0.0569302 # DEPENDENCYPART_SIBL
(5,4),(5,13),0.115327 # DEPENDENCYPART_SIBL
(5,4),(5,14),-0.0402136 # DEPENDENCYPART_SIBL
(5,4),(5,16),-0.0569302 # DEPENDENCYPART_SIBL
(5,4),(5,17),0.110541 # DEPENDENCYPART_SIBL
(5,4),(5,18),0.0789421 # DEPENDENCYPART_SIBL
(5,4),(5,21),0.0936439 # DEPENDENCYPART_SIBL
(5,4),(5,24),0.0622182 # DEPENDENCYPART_SIBL
(5,6),(5,7),0.0370696 # DEPENDENCYPART_SIBL
(5,6),(5,8),0.0394001 # DEPENDENCYPART_SIBL
(5,6),(5,9),0.103573 # DEPENDENCYPART_SIBL
(5,6),(5,10),-0.0134689 # DEPENDENCYPART_SIBL
(5,6),(5,11),0.0365014 # DEPENDENCYPART_SIBL
(5,6),(5,12),0.0396607 # DEPENDENCYPART_SIBL
(5,6),(5,13),-0.0375659 # DEPENDENCYPART_SIBL
(5,6),(5,14),-0.0314724 # DEPENDENCYPART_SIBL
(5,6),(5,16),0.0396607 # DEPENDENCYPART_SIBL
(5,6),(5,17),-0.0139019 # DEPENDENCYPART_SIBL
(5,6),(5,18),-0.072637 # DEPENDENCYPART_SIBL
(5,6),(5,21),0.103573 # DEPENDENCYPART_SIBL
(5,6),(5,24),-0.00402017 # DEPENDENCYPART_SIBL
(5,7),(5,8),0.0350702 # DEPENDENCYPART_SIBL
(5,7),(5,9),0.0180352 # DEPENDENCYPART_SIBL
(5,7),(5,10),-0.0211839 # DEPENDENCYPART_SIBL
(5,7),(5,11),0.00873973 # DEPENDENCYPART_SIBL
(5,7),(5,12),0.00698882 # DEPENDENCYPART_SIBL
(5,7),(5,13),-0.0274316 # DEPENDENCYPART_SIBL
(5,7),(5,14),-0.0278834 # DEPENDENCYPART_SIBL
(5,7),(5,16),0.00698882 # DEPENDENCYPART_SIBL
(5,7),(5,17),-0.0687408 # DEPENDENCYPART_SIBL
(5,7),(5,18),0.0336241 # DEPENDENCYPART_SIBL
(5,7),(5,21),0.0180352 # DEPENDENCYPART_SIBL
(5,7),(5,24),-0.0589271 # DEPENDENCYPART_SIBL
(5,8),(5,9),0.0498587 # DEPENDENCYPART_SIBL
(5,8),(5,10),-0.0263919 # DEPENDENCYPART_SIBL
(5,8),(5,11),0.000287323 # DEPENDENCYPART_SIBL
(5,8),(5,12),0.0361514 # DEPENDENCYPART_SIBL
(5,8),(5,13),-0.0150092 # DEPENDENCYPART_SIBL
(5,8),(5,14),-0.0244058 # DEPENDENCYPART_SIBL
(5,8),(5,16),0.0361514 # DEPENDENCYPART_SIBL
(5,8),(5,17),-0.0501006 # DEPENDENCYPART_SIBL
(5,8),(5,18),0.048251 # DEPENDENCYPART_SIBL
(5,8),(5,21),0.0498587 # DEPENDENCYPART_SIBL
(5,8),(5,24),-0.0558101 # DEPENDENCYPART_SIBL
(5,9),(5,10),-0.0334383 # DEPENDENCYPART_SIBL
(5,9),(5,11),0.0188592 # DEPENDENCYPART_SIBL
(5,9),(5,12),-0.00339716 # DEPENDENCYPART_SIBL
(5,9),(5,13),-0.0657255 # DEPENDENCYPART_SIBL
(5,9),(5,14),-0.0378452 # DEPENDENCYPART_SIBL
(5,9),(5,16),-0.00339716 # DEPENDENCYPART_SIBL
(5,9),(5,17),-0.148282 # DEPENDENCYPART_SIBL
(5,9),(5,18),-0.0621251 # DEPENDENCYPART_SIBL
(5,9),(5,21),-0.0992171 # DEPENDENCYPART_SIBL
(5,9),(5,24),-0.0553378 # DEPENDENCYPART_SIBL
(5,10),(5,11),-0.0217166 # DEPENDENCYPART_SIBL
(5,10),(5,12),-0.0035117 # DEPENDENCYPART_SIBL
(5,10),(5,13),0.000365996 # DEPENDENCYPART_SIBL
(5,10),(5,14),-0.0156508 # DEPENDENCYPART_SIBL
(5,10),(5,16),-0.0035117 # DEPENDENCYPART_SIBL
(5,10),(5,17),-0.0601383 # DEPENDENCYPART_SIBL
(5,10),(5,18),-0.0374626 # DEPENDENCYPART_SIBL
(5,10),(5,21),0.0300882 # DEPENDENCYPART_SIBL
(5,10),(5,24),-0.0624294 # DEPENDENCYPART_SIBL
(5,11),(5,12),-0.013544 # DEPENDENCYPART_SIBL
(5,11),(5,13),-0.0289329 # DEPENDENCYPART_SIBL
(5,11),(5,14),-0.0304793 # DEPENDENCYPART_SIBL
(5,11),(5,16),-0.013544 # DEPENDENCYPART_SIBL
(5,11),(5,17),-0.0598799 # DEPENDENCYPART_SIBL
(5,11),(5,18),0.0320833 # DEPENDENCYPART_SIBL
(5,11),(5,21),0.0259048 # DEPENDENCYPART_SIBL
(5,11),(5,24),-0.0466557 # DEPENDENCYPART_SIBL
(5,12),(5,13),0.0437977 # DEPENDENCYPART_SIBL
(5,12),(5,14),-0.0326025 # DEPENDENCYPART_SIBL
(5,12),(5,16),0.0206436 # DEPENDENCYPART_SIBL
(5,12),(5,17),-0.0209859 # DEPENDENCYPART_SIBL
(5,12),(5,18),-0.0146015 # DEPENDENCYPART_SIBL
(5,12),(5,21),-0.000448203 # DEPENDENCYPART_SIBL
(5,12),(5,24),-0.0514398 # DEPENDENCYPART_SIBL
(5,13),(5,14),-0.0575963 # DEPENDENCYPART_SIBL
(5,13),(5,16),-0.0431702 # DEPENDENCYPART_SIBL
(5,13),(5,17),-0.0894143 # DEPENDENCYPART_SIBL
(5,13),(5,18),-0.033536 # DEPENDENCYPART_SIBL
(5,13),(5,21),-0.0451493 # DEPENDENCYPART_SIBL
(5,13),(5,24),-0.0268055 # DEPENDENCYPART_SIBL
(5,14),(5,16),0.00486778 # DEPENDENCYPART_SIBL
(5,14),(5,17),-0.0156027 # DEPENDENCYPART_SIBL
(5,14),(5,18),0.0163927 # DEPENDENCYPART_SIBL
(5,14),(5,21),0.0106591 # DEPENDENCYPART_SIBL
(5,14),(5,24),-0.00536314 # DEPENDENCYPART_SIBL
(5,16),(5,17),-0.0209859 # DEPENDENCYPART_SIBL
(5,16),(5,18),-0.0146015 # DEPENDENCYPART_SIBL
(5,16),(5,21),-0.000448203 # DEPENDENCYPART_SIBL
(5,16),(5,24),-0.0514398 # DEPENDENCYPART_SIBL
(5,17),(5,18),-0.0215336 # DEPENDENCYPART_SIBL
(5,17),(5,21),-0.00608788 # DEPENDENCYPART_SIBL
(5,17),(5,24),-0.0143491 # DEPENDENCYPART_SIBL
(5,18),(5,21),0.103573 # DEPENDENCYPART_SIBL
(5,18),(5,24),-0.00402017 # DEPENDENCYPART_SIBL
(5,21),(5,24),-0.0553378 # DEPENDENCYPART_SIBL
(6,1),(6,2),0.0243542 # DEPENDENCYPART_SIBL
(6,1),(6,3),0.119256 # DEPENDENCYPART_SIBL
(6,1),(6,4),0.0133242 # DEPENDENCYPART_SIBL
(6,1),(6,5),0.0198362 # DEPENDENCYPART_SIBL
(6,1),(6,7),0.00724901 # DEPENDENCYPART_SIBL
(6,1),(6,8),-0.0679009 # DEPENDENCYPART_SIBL
(6,1),(6,9),0.0303047 # DEPENDENCYPART_SIBL
(6,1),(6,10),-0.0570467 # DEPENDENCYPART_SIBL
(6,1),(6,11),0.00493634 # DEPENDENCYPART_SIBL
(6,1),(6,12),0.000109495 # DEPENDENCYPART_SIBL
(6,1),(6,13),-0.000325774 # DEPENDENCYPART_SIBL
(6,1),(6,14),-0.0456544 # DEPENDENCYPART_SIBL
(6,1),(6,15),0.00711838 # DEPENDENCYPART_SIBL
(6,1),(6,16),0.000109495 # DEPENDENCYPART_SIBL
(6,1),(6,17),-0.0107425 # DEPENDENCYPART_SIBL
(6,1),(6,18),-0.0559956 # DEPENDENCYPART_SIBL
(6,1),(6,20),-0.0679009 # DEPENDENCYPART_SIBL
(6,1),(6,21),0.0303047 # DEPENDENCYPART_SIBL
(6,1),(6,22),-0.0570467 # DEPENDENCYPART_SIBL
(6,1),(6,24),-0.0820418 # DEPENDENCYPART_SIBL
(6,2),(6,3),0.0669566 # DEPENDENCYPART_SIBL
(6,2),(6,4),0.0323043 # DEPENDENCYPART_SIBL
(6,2),(6,5),-0.0187773 # DEPENDENCYPART_SIBL
(6,2),(6,7),0.0723438 # DEPENDENCYPART_SIBL
(6,2),(6,8),-0.00153258 # DEPENDENCYPART_SIBL
(6,2),(6,9),0.0080899 # DEPENDENCYPART_SIBL
(6,2),(6,10),-0.0144647 # DEPENDENCYPART_SIBL
(6,2),(6,11),0.0676309 # DEPENDENCYPART_SIBL
(6,2),(6,12),0.0515279 # DEPENDENCYPART_SIBL
(6,2),(6,13),-0.0141593 # DEPENDENCYPART_SIBL
(6,2),(6,14),0.0440212 # DEPENDENCYPART_SIBL
(6,2),(6,15),0.0726966 # DEPENDENCYPART_SIBL
(6,2),(6,16),0.0515279 # DEPENDENCYPART_SIBL
(6,2),(6,17),-0.0337647 # DEPENDENCYPART_SIBL
(6,2),(6,18),-0.0237584 # DEPENDENCYPART_SIBL
(6,2),(6,20),-0.00153258 # DEPENDENCYPART_SIBL
(6,2),(6,21),0.0080899 # DEPENDENCYPART_SIBL
(6,2),(6,22),-0.0144647 # DEPENDENCYPART_SIBL
(6,2),(6,24),-0.0173148 # DEPENDENCYPART_SIBL
(6,3),(6,4),0.0841212 # DEPENDENCYPART_SIBL
(6,3),(6,5),0.00402726 # DEPENDENCYPART_SIBL
(6,3),(6,7),0.0403538 # DEPENDENCYPART_SIBL
(6,3),(6,8),0.00268687 # DEPENDENCYPART_SIBL
(6,3),(6,9),0.0952453 # DEPENDENCYPART_SIBL
(6,3),(6,10),-0.0403467 # DEPENDENCYPART_SIBL
(6,3),(6,11),0.0355926 # DEPENDENCYPART_SIBL
(6,3),(6,12),-0.0874223 # DEPENDENCYPART_SIBL
(6,3),(6,13),-0.0185408 # DEPENDENCYPART_SIBL
(6,3),(6,14),-0.0302507 # DEPENDENCYPART_SIBL
(6,3),(6,15),0.0404647 # DEPENDENCYPART_SIBL
(6,3),(6,16),-0.0874223 # DEPENDENCYPART_SIBL
(6,3),(6,17),0.0153708 # DEPENDENCYPART_SIBL
(6,3),(6,18),-0.0319351 # DEPENDENCYPART_SIBL
(6,3),(6,20),0.00268687 # DEPENDENCYPART_SIBL
(6,3),(6,21),0.0952453 # DEPENDENCYPART_SIBL
(6,3),(6,22),-0.0403467 # DEPENDENCYPART_SIBL
(6,3),(6,24),-0.0508445 # DEPENDENCYPART_SIBL
(6,4),(6,5),0.145497 # DEPENDENCYPART_SIBL
(6,4),(6,7),0.038502 # DEPENDENCYPART_SIBL
(6,4),(6,8),-0.0605444 # DEPENDENCYPART_SIBL
(6,4),(6,9),0.0326363 # DEPENDENCYPART_SIBL
(6,4),(6,10),-0.0408678 # DEPENDENCYPART_SIBL
(6,4),(6,11),0.0286963 # DEPENDENCYPART_SIBL
(6,4),(6,12),-0.0804651 # DEPENDENCYPART_SIBL
(6,4),(6,13),0.13092 # DEPENDENCYPART_SIBL
(6,4),(6,14),-0.0492636 # DEPENDENCYPART_SIBL
(6,4),(6,15),0.033649 # DEPENDENCYPART_SIBL
(6,4),(6,16),-0.0804651 # DEPENDENCYPART_SIBL
(6,4),(6,17),-0.0196139 # DEPENDENCYPART_SIBL
(6,4),(6,18),-0.0398257 # DEPENDENCYPART_SIBL
(6,4),(6,20),-0.0605444 # DEPENDENCYPART_SIBL
(6,4),(6,21),0.0326363 # DEPENDENCYPART_SIBL
(6,4),(6,22),-0.0408678 # DEPENDENCYPART_SIBL
(6,4),(6,24),-0.0850925 # DEPENDENCYPART_SIBL
(6,5),(6,7),0.161119 # DEPENDENCYPART_SIBL
(6,5),(6,8),0.0996549 # DEPENDENCYPART_SIBL
(6,5),(6,9),0.0765884 # DEPENDENCYPART_SIBL
(6,5),(6,10),0.0177491 # DEPENDENCYPART_SIBL
(6,5),(6,11),0.158609 # DEPENDENCYPART_SIBL
(6,5),(6,12),0.0529226 # DEPENDENCYPART_SIBL
(6,5),(6,13),0.070603 # DEPENDENCYPART_SIBL
(6,5),(6,14),0.0831664 # DEPENDENCYPART_SIBL
(6,5),(6,15),0.161304 # DEPENDENCYPART_SIBL
(6,5),(6,16),0.0529226 # DEPENDENCYPART_SIBL
(6,5),(6,17),0.0484302 # DEPENDENCYPART_SIBL
(6,5),(6,18),0.0548818 # DEPENDENCYPART_SIBL
(6,5),(6,20),0.0996549 # DEPENDENCYPART_SIBL
(6,5),(6,21),0.0765884 # DEPENDENCYPART_SIBL
(6,5),(6,22),0.0177491 # DEPENDENCYPART_SIBL
(6,5),(6,24),0.0384439 # DEPENDENCYPART_SIBL
(6,7),(6,8),0.178273 # DEPENDENCYPART_SIBL
(6,7),(6,9),0.10325 # DEPENDENCYPART_SIBL
(6,7),(6,10),-0.0428177 # DEPENDENCYPART_SIBL
(6,7),(6,11),-0.0228211 # DEPENDENCYPART_SIBL
(6,7),(6,12),0.00384214 # DEPENDENCYPART_SIBL
(6,7),(6,13),0.0236071 # DEPENDENCYPART_SIBL
(6,7),(6,14),-0.054759 # DEPENDENCYPART_SIBL
(6,7),(6,15),-0.0537604 # DEPENDENCYPART_SIBL
(6,7),(6,16),0.00384214 # DEPENDENCYPART_SIBL
(6,7),(6,17),0.0066408 # DEPENDENCYPART_SIBL
(6,7),(6,18),0.158531 # DEPENDENCYPART_SIBL
(6,7),(6,20),0.178273 # DEPENDENCYPART_SIBL
(6,7),(6,21),0.10325 # DEPENDENCYPART_SIBL
(6,7),(6,22),-0.0428177 # DEPENDENCYPART_SIBL
(6,7),(6,24),0.0154446 # DEPENDENCYPART_SIBL
(6,8),(6,9),0.180384 # DEPENDENCYPART_SIBL
(6,8),(6,10),-0.0465229 # DEPENDENCYPART_SIBL
(6,8),(6,11),-0.0187832 # DEPENDENCYPART_SIBL
(6,8),(6,12),0.0804264 # DEPENDENCYPART_SIBL
(6,8),(6,13),0.0785278 # DEPENDENCYPART_SIBL
(6,8),(6,14),-0.0401487 # DEPENDENCYPART_SIBL
(6,8),(6,15),-0.0531679 # DEPENDENCYPART_SIBL
(6,8),(6,16),0.0804264 # DEPENDENCYPART_SIBL
(6,8),(6,17),0.0577283 # DEPENDENCYPART_SIBL
(6,8),(6,18),0.188569 # DEPENDENCYPART_SIBL
(6,8),(6,20),0.200878 # DEPENDENCYPART_SIBL
(6,8),(6,21),0.180384 # DEPENDENCYPART_SIBL
(6,8),(6,22),-0.0465229 # DEPENDENCYPART_SIBL
(6,8),(6,24),0.0355228 # DEPENDENCYPART_SIBL
(6,9),(6,10),0.0131258 # DEPENDENCYPART_SIBL
(6,9),(6,11),-0.0333647 # DEPENDENCYPART_SIBL
(6,9),(6,12),0.0111195 # DEPENDENCYPART_SIBL
(6,9),(6,13),-0.0510261 # DEPENDENCYPART_SIBL
(6,9),(6,14),-0.0321623 # DEPENDENCYPART_SIBL
(6,9),(6,15),-0.052768 # DEPENDENCYPART_SIBL
(6,9),(6,16),0.0111195 # DEPENDENCYPART_SIBL
(6,9),(6,17),0.052632 # DEPENDENCYPART_SIBL
(6,9),(6,18),0.0457597 # DEPENDENCYPART_SIBL
(6,9),(6,20),0.0806805 # DEPENDENCYPART_SIBL
(6,9),(6,21),0.016385 # DEPENDENCYPART_SIBL
(6,9),(6,22),0.0131258 # DEPENDENCYPART_SIBL
(6,9),(6,24),0.0393005 # DEPENDENCYPART_SIBL
(6,10),(6,11),-0.0956296 # DEPENDENCYPART_SIBL
(6,10),(6,12),0.0089713 # DEPENDENCYPART_SIBL
(6,10),(6,13),-0.00596383 # DEPENDENCYPART_SIBL
(6,10),(6,14),-0.0661162 # DEPENDENCYPART_SIBL
(6,10),(6,15),-0.107864 # DEPENDENCYPART_SIBL
(6,10),(6,16),0.0089713 # DEPENDENCYPART_SIBL
(6,10),(6,17),-0.0434256 # DEPENDENCYPART_SIBL
(6,10),(6,18),-0.0155656 # DEPENDENCYPART_SIBL
(6,10),(6,20),0.00568144 # DEPENDENCYPART_SIBL
(6,10),(6,21),0.0132641 # DEPENDENCYPART_SIBL
(6,10),(6,22),-0.0825911 # DEPENDENCYPART_SIBL
(6,10),(6,24),0.0076384 # DEPENDENCYPART_SIBL
(6,11),(6,12),-0.0255196 # DEPENDENCYPART_SIBL
(6,11),(6,13),0.0143591 # DEPENDENCYPART_SIBL
(6,11),(6,14),-0.0666971 # DEPENDENCYPART_SIBL
(6,11),(6,15),-0.0733616 # DEPENDENCYPART_SIBL
(6,11),(6,16),-0.0255196 # DEPENDENCYPART_SIBL
(6,11),(6,17),0.00909618 # DEPENDENCYPART_SIBL
(6,11),(6,18),0.14584 # DEPENDENCYPART_SIBL
(6,11),(6,20),0.158665 # DEPENDENCYPART_SIBL
(6,11),(6,21),0.103892 # DEPENDENCYPART_SIBL
(6,11),(6,22),-0.0629385 # DEPENDENCYPART_SIBL
(6,11),(6,24),0.0183488 # DEPENDENCYPART_SIBL
(6,12),(6,13),0.0229689 # DEPENDENCYPART_SIBL
(6,12),(6,14),-0.0563873 # DEPENDENCYPART_SIBL
(6,12),(6,15),-0.12486 # DEPENDENCYPART_SIBL
(6,12),(6,16),0.00824593 # DEPENDENCYPART_SIBL
(6,12),(6,17),0.0445575 # DEPENDENCYPART_SIBL
(6,12),(6,18),0.068371 # DEPENDENCYPART_SIBL
(6,12),(6,20),-0.0269538 # DEPENDENCYPART_SIBL
(6,12),(6,21),-0.0252258 # DEPENDENCYPART_SIBL
(6,12),(6,22),-0.0140743 # DEPENDENCYPART_SIBL
(6,12),(6,24),0.035861 # DEPENDENCYPART_SIBL
(6,13),(6,14),-0.0444859 # DEPENDENCYPART_SIBL
(6,13),(6,15),-0.0288587 # DEPENDENCYPART_SIBL
(6,13),(6,16),0.0571971 # DEPENDENCYPART_SIBL
(6,13),(6,17),-0.0160332 # DEPENDENCYPART_SIBL
(6,13),(6,18),0.0607745 # DEPENDENCYPART_SIBL
(6,13),(6,20),0.0836954 # DEPENDENCYPART_SIBL
(6,13),(6,21),-0.00798663 # DEPENDENCYPART_SIBL
(6,13),(6,22),-0.0157425 # DEPENDENCYPART_SIBL
(6,13),(6,24),0.0714385 # DEPENDENCYPART_SIBL
(6,14),(6,15),-0.0324617 # DEPENDENCYPART_SIBL
(6,14),(6,16),0.0484601 # DEPENDENCYPART_SIBL
(6,14),(6,17),0.0369905 # DEPENDENCYPART_SIBL
(6,14),(6,18),0.0781937 # DEPENDENCYPART_SIBL
(6,14),(6,20),0.0868294 # DEPENDENCYPART_SIBL
(6,14),(6,21),0.0125286 # DEPENDENCYPART_SIBL
(6,14),(6,22),-0.00737934 # DEPENDENCYPART_SIBL
(6,14),(6,24),0.045994 # DEPENDENCYPART_SIBL
(6,15),(6,16),-0.0283744 # DEPENDENCYPART_SIBL
(6,15),(6,17),-0.0141962 # DEPENDENCYPART_SIBL
(6,15),(6,18),0.137383 # DEPENDENCYPART_SIBL
(6,15),(6,20),0.169636 # DEPENDENCYPART_SIBL
(6,15),(6,21),0.0824113 # DEPENDENCYPART_SIBL
(6,15),(6,22),-0.0610965 # DEPENDENCYPART_SIBL
(6,15),(6,24),-0.00639701 # DEPENDENCYPART_SIBL
(6,16),(6,17),0.0445575 # DEPENDENCYPART_SIBL
(6,16),(6,18),0.068371 # DEPENDENCYPART_SIBL
(6,16),(6,20),-0.0269538 # DEPENDENCYPART_SIBL
(6,16),(6,21),-0.0252258 # DEPENDENCYPART_SIBL
(6,16),(6,22),-0.0140743 # DEPENDENCYPART_SIBL
(6,16),(6,24),0.035861 # DEPENDENCYPART_SIBL
(6,17),(6,18),0.0542198 # DEPENDENCYPART_SIBL
(6,17),(6,20),0.052942 # DEPENDENCYPART_SIBL
(6,17),(6,21),0.0045602 # DEPENDENCYPART_SIBL
(6,17),(6,22),-0.0256105 # DEPENDENCYPART_SIBL
(6,17),(6,24),0.0627758 # DEPENDENCYPART_SIBL
(6,18),(6,20),0.230681 # DEPENDENCYPART_SIBL
(6,18),(6,21),0.125761 # DEPENDENCYPART_SIBL
(6,18),(6,22),-0.0163134 # DEPENDENCYPART_SIBL
(6,18),(6,24),0.0715983 # DEPENDENCYPART_SIBL
(6,20),(6,21),0.180384 # DEPENDENCYPART_SIBL
(6,20),(6,22),-0.0465229 # DEPENDENCYPART_SIBL
(6,20),(6,24),0.0355228 # DEPENDENCYPART_SIBL
(6,21),(6,22),0.0131258 # DEPENDENCYPART_SIBL
(6,21),(6,24),0.0393005 # DEPENDENCYPART_SIBL
(6,22),(6,24),0.0076384 # DEPENDENCYPART_SIBL
(7,4),(7,5),0.06364 # DEPENDENCYPART_SIBL
(7,4),(7,8),-0.0344585 # DEPENDENCYPART_SIBL
(7,4),(7,9),0.0981855 # DEPENDENCYPART_SIBL
(7,5),(7,8),-0.00293157 # DEPENDENCYPART_SIBL
(7,5),(7,9),0.030082 # DEPENDENCYPART_SIBL
(7,8),(7,9),0.0275464 # DEPENDENCYPART_SIBL
(8,4),(8,5),0.0644115 # DEPENDENCYPART_SIBL
