# _root_ `` When I want to buy , they run from you -- they keep changing their prices , '' Mr. Smith said .
#goldHeads=22,6,4,9,4,5,9,9,22,9,10,9,14,9,14,17,15,22,22,21,22,0,22,
#predictedHeads=22,4,4,9,4,5,9,9,22,9,10,9,14,9,14,17,15,22,22,21,22,0,22,
(5,3),(5,11),-0.0720932 # DEPENDENCYPART_SIBL
(5,3),(5,12),0.137909 # DEPENDENCYPART_SIBL
(5,3),(5,14),-0.0114263 # DEPENDENCYPART_SIBL
(5,4),(5,6),-0.042983 # DEPENDENCYPART_SIBL
(5,4),(5,7),0.0259721 # DEPENDENCYPART_SIBL
(5,4),(5,8),-0.0118204 # DEPENDENCYPART_SIBL
(5,4),(5,9),-0.0301298 # DEPENDENCYPART_SIBL
(5,4),(5,10),-0.00720035 # DEPENDENCYPART_SIBL
(5,4),(5,11),-0.00747366 # DEPENDENCYPART_SIBL
(5,4),(5,12),0.132402 # DEPENDENCYPART_SIBL
(5,4),(5,14),-0.026082 # DEPENDENCYPART_SIBL
(5,6),(5,7),0.194735 # DEPENDENCYPART_SIBL
(5,6),(5,8),0.0191734 # DEPENDENCYPART_SIBL
(5,6),(5,9),0.0475397 # DEPENDENCYPART_SIBL
(5,6),(5,10),0.15918 # DEPENDENCYPART_SIBL
(5,6),(5,11),0.0211707 # DEPENDENCYPART_SIBL
(5,6),(5,12),0.12302 # DEPENDENCYPART_SIBL
(5,6),(5,14),0.0500965 # DEPENDENCYPART_SIBL
(5,7),(5,8),0.00475203 # DEPENDENCYPART_SIBL
(5,7),(5,9),0.0447597 # DEPENDENCYPART_SIBL
(5,7),(5,10),0.0614328 # DEPENDENCYPART_SIBL
(5,7),(5,11),0.00773788 # DEPENDENCYPART_SIBL
(5,7),(5,12),0.0789956 # DEPENDENCYPART_SIBL
(5,7),(5,14),0.0387053 # DEPENDENCYPART_SIBL
(5,8),(5,9),-0.0504042 # DEPENDENCYPART_SIBL
(5,8),(5,10),-0.0290296 # DEPENDENCYPART_SIBL
(5,8),(5,11),-0.0708193 # DEPENDENCYPART_SIBL
(5,8),(5,12),-0.0118312 # DEPENDENCYPART_SIBL
(5,8),(5,14),-0.0495273 # DEPENDENCYPART_SIBL
(5,9),(5,10),0.0164457 # DEPENDENCYPART_SIBL
(5,9),(5,11),-0.0342181 # DEPENDENCYPART_SIBL
(5,9),(5,12),0.0302186 # DEPENDENCYPART_SIBL
(5,9),(5,14),-0.0634531 # DEPENDENCYPART_SIBL
(5,10),(5,11),-0.0562037 # DEPENDENCYPART_SIBL
(5,10),(5,12),0.0284053 # DEPENDENCYPART_SIBL
(5,10),(5,14),-0.0416701 # DEPENDENCYPART_SIBL
(5,11),(5,12),-0.0212073 # DEPENDENCYPART_SIBL
(5,11),(5,14),-0.0372934 # DEPENDENCYPART_SIBL
(5,12),(5,14),0.0247116 # DEPENDENCYPART_SIBL
(6,1),(6,2),-0.019037 # DEPENDENCYPART_SIBL
(6,1),(6,3),0.0824509 # DEPENDENCYPART_SIBL
(6,1),(6,4),0.0194955 # DEPENDENCYPART_SIBL
(6,1),(6,5),-0.0451748 # DEPENDENCYPART_SIBL
(6,1),(6,7),-0.028345 # DEPENDENCYPART_SIBL
(6,1),(6,8),-0.0424352 # DEPENDENCYPART_SIBL
(6,1),(6,9),0.0039473 # DEPENDENCYPART_SIBL
(6,1),(6,10),-0.0564838 # DEPENDENCYPART_SIBL
(6,1),(6,11),-0.017084 # DEPENDENCYPART_SIBL
(6,1),(6,12),0.0177036 # DEPENDENCYPART_SIBL
(6,1),(6,13),-0.0424352 # DEPENDENCYPART_SIBL
(6,1),(6,14),-0.00271669 # DEPENDENCYPART_SIBL
(6,1),(6,15),-0.00305543 # DEPENDENCYPART_SIBL
(6,1),(6,17),-0.013948 # DEPENDENCYPART_SIBL
(6,1),(6,18),-0.028345 # DEPENDENCYPART_SIBL
(6,1),(6,19),0.693688 # DEPENDENCYPART_SIBL
(6,1),(6,21),0.0402193 # DEPENDENCYPART_SIBL
(6,2),(6,3),0.0540101 # DEPENDENCYPART_SIBL
(6,2),(6,4),-0.00520996 # DEPENDENCYPART_SIBL
(6,2),(6,5),-0.0252073 # DEPENDENCYPART_SIBL
(6,2),(6,7),-0.179104 # DEPENDENCYPART_SIBL
(6,2),(6,8),-0.0601389 # DEPENDENCYPART_SIBL
(6,2),(6,9),-0.090787 # DEPENDENCYPART_SIBL
(6,2),(6,10),-0.103238 # DEPENDENCYPART_SIBL
(6,2),(6,11),-0.052723 # DEPENDENCYPART_SIBL
(6,2),(6,12),-0.0443435 # DEPENDENCYPART_SIBL
(6,2),(6,13),-0.0601389 # DEPENDENCYPART_SIBL
(6,2),(6,14),-0.0911192 # DEPENDENCYPART_SIBL
(6,2),(6,15),-0.232179 # DEPENDENCYPART_SIBL
(6,2),(6,17),0.0773345 # DEPENDENCYPART_SIBL
(6,2),(6,18),-0.179104 # DEPENDENCYPART_SIBL
(6,2),(6,19),-0.0780301 # DEPENDENCYPART_SIBL
(6,2),(6,21),-0.040842 # DEPENDENCYPART_SIBL
(6,3),(6,4),-0.0038141 # DEPENDENCYPART_SIBL
(6,3),(6,5),-0.0213937 # DEPENDENCYPART_SIBL
(6,3),(6,7),-0.0208027 # DEPENDENCYPART_SIBL
(6,3),(6,8),-0.0607544 # DEPENDENCYPART_SIBL
(6,3),(6,9),0.0063377 # DEPENDENCYPART_SIBL
(6,3),(6,10),-0.0896694 # DEPENDENCYPART_SIBL
(6,3),(6,11),-0.0511884 # DEPENDENCYPART_SIBL
(6,3),(6,12),0.0426918 # DEPENDENCYPART_SIBL
(6,3),(6,13),-0.0607544 # DEPENDENCYPART_SIBL
(6,3),(6,14),0.0136122 # DEPENDENCYPART_SIBL
(6,3),(6,15),0.0109252 # DEPENDENCYPART_SIBL
(6,3),(6,17),-0.014046 # DEPENDENCYPART_SIBL
(6,3),(6,18),-0.0208027 # DEPENDENCYPART_SIBL
(6,3),(6,19),0.0626065 # DEPENDENCYPART_SIBL
(6,3),(6,21),-0.0450065 # DEPENDENCYPART_SIBL
(6,4),(6,5),-0.0306272 # DEPENDENCYPART_SIBL
(6,4),(6,7),-0.0376962 # DEPENDENCYPART_SIBL
(6,4),(6,8),-0.0153626 # DEPENDENCYPART_SIBL
(6,4),(6,9),-0.0264139 # DEPENDENCYPART_SIBL
(6,4),(6,10),-0.0487493 # DEPENDENCYPART_SIBL
(6,4),(6,11),-0.00215395 # DEPENDENCYPART_SIBL
(6,4),(6,12),0.0150575 # DEPENDENCYPART_SIBL
(6,4),(6,13),-0.0153626 # DEPENDENCYPART_SIBL
(6,4),(6,14),-0.0275172 # DEPENDENCYPART_SIBL
(6,4),(6,15),-0.0519128 # DEPENDENCYPART_SIBL
(6,4),(6,17),-0.022338 # DEPENDENCYPART_SIBL
(6,4),(6,18),-0.0376962 # DEPENDENCYPART_SIBL
(6,4),(6,19),-0.0294859 # DEPENDENCYPART_SIBL
(6,4),(6,21),-0.00202025 # DEPENDENCYPART_SIBL
(6,5),(6,7),-0.112616 # DEPENDENCYPART_SIBL
(6,5),(6,8),0.00867422 # DEPENDENCYPART_SIBL
(6,5),(6,9),-0.0310616 # DEPENDENCYPART_SIBL
(6,5),(6,10),-0.0471508 # DEPENDENCYPART_SIBL
(6,5),(6,11),0.0181281 # DEPENDENCYPART_SIBL
(6,5),(6,12),0.0526382 # DEPENDENCYPART_SIBL
(6,5),(6,13),0.00867422 # DEPENDENCYPART_SIBL
(6,5),(6,14),-0.0337079 # DEPENDENCYPART_SIBL
(6,5),(6,15),-0.035015 # DEPENDENCYPART_SIBL
(6,5),(6,17),0.0245484 # DEPENDENCYPART_SIBL
(6,5),(6,18),-0.112616 # DEPENDENCYPART_SIBL
(6,5),(6,19),-0.0385195 # DEPENDENCYPART_SIBL
(6,5),(6,21),-0.0373141 # DEPENDENCYPART_SIBL
(6,7),(6,8),-0.0518221 # DEPENDENCYPART_SIBL
(6,7),(6,9),0.00123896 # DEPENDENCYPART_SIBL
(6,7),(6,10),-0.0274489 # DEPENDENCYPART_SIBL
(6,7),(6,11),-0.0485629 # DEPENDENCYPART_SIBL
(6,7),(6,12),0.0218694 # DEPENDENCYPART_SIBL
(6,7),(6,13),-0.0518221 # DEPENDENCYPART_SIBL
(6,7),(6,14),-0.00704245 # DEPENDENCYPART_SIBL
(6,7),(6,15),0.0536902 # DEPENDENCYPART_SIBL
(6,7),(6,17),0.0197762 # DEPENDENCYPART_SIBL
(6,7),(6,18),-0.0471406 # DEPENDENCYPART_SIBL
(6,7),(6,19),-0.0118711 # DEPENDENCYPART_SIBL
(6,7),(6,21),-0.0541046 # DEPENDENCYPART_SIBL
(6,8),(6,9),-0.00527341 # DEPENDENCYPART_SIBL
(6,8),(6,10),0.00809087 # DEPENDENCYPART_SIBL
(6,8),(6,11),-0.0401884 # DEPENDENCYPART_SIBL
(6,8),(6,12),0.0205418 # DEPENDENCYPART_SIBL
(6,8),(6,13),-0.0385836 # DEPENDENCYPART_SIBL
(6,8),(6,14),-0.00655551 # DEPENDENCYPART_SIBL
(6,8),(6,15),-0.00427897 # DEPENDENCYPART_SIBL
(6,8),(6,17),-0.0447156 # DEPENDENCYPART_SIBL
(6,8),(6,18),-0.0585439 # DEPENDENCYPART_SIBL
(6,8),(6,19),-0.0495355 # DEPENDENCYPART_SIBL
(6,8),(6,21),-0.0232092 # DEPENDENCYPART_SIBL
(6,9),(6,10),0.0251401 # DEPENDENCYPART_SIBL
(6,9),(6,11),-0.00869816 # DEPENDENCYPART_SIBL
(6,9),(6,12),0.0718508 # DEPENDENCYPART_SIBL
(6,9),(6,13),-0.00882934 # DEPENDENCYPART_SIBL
(6,9),(6,14),-0.033647 # DEPENDENCYPART_SIBL
(6,9),(6,15),0.0171925 # DEPENDENCYPART_SIBL
(6,9),(6,17),0.00638712 # DEPENDENCYPART_SIBL
(6,9),(6,18),0.00201664 # DEPENDENCYPART_SIBL
(6,9),(6,19),0.0512298 # DEPENDENCYPART_SIBL
(6,9),(6,21),-0.00439885 # DEPENDENCYPART_SIBL
(6,10),(6,11),-0.01309 # DEPENDENCYPART_SIBL
(6,10),(6,12),0.0796011 # DEPENDENCYPART_SIBL
(6,10),(6,13),-0.0129625 # DEPENDENCYPART_SIBL
(6,10),(6,14),0.00987436 # DEPENDENCYPART_SIBL
(6,10),(6,15),0.0657014 # DEPENDENCYPART_SIBL
(6,10),(6,17),0.0378116 # DEPENDENCYPART_SIBL
(6,10),(6,18),0.0252466 # DEPENDENCYPART_SIBL
(6,10),(6,19),0.0416321 # DEPENDENCYPART_SIBL
(6,10),(6,21),0.000164599 # DEPENDENCYPART_SIBL
(6,11),(6,12),0.0193197 # DEPENDENCYPART_SIBL
(6,11),(6,13),-0.0319852 # DEPENDENCYPART_SIBL
(6,11),(6,14),0.0221288 # DEPENDENCYPART_SIBL
(6,11),(6,15),0.00497343 # DEPENDENCYPART_SIBL
(6,11),(6,17),-0.033677 # DEPENDENCYPART_SIBL
(6,11),(6,18),-0.0498684 # DEPENDENCYPART_SIBL
(6,11),(6,19),-0.0332018 # DEPENDENCYPART_SIBL
(6,11),(6,21),-0.0122852 # DEPENDENCYPART_SIBL
(6,12),(6,13),-0.0141197 # DEPENDENCYPART_SIBL
(6,12),(6,14),0.0201979 # DEPENDENCYPART_SIBL
(6,12),(6,15),0.0388338 # DEPENDENCYPART_SIBL
(6,12),(6,17),-0.00368928 # DEPENDENCYPART_SIBL
(6,12),(6,18),-0.0535659 # DEPENDENCYPART_SIBL
(6,12),(6,19),0.00570521 # DEPENDENCYPART_SIBL
(6,12),(6,21),0.0274035 # DEPENDENCYPART_SIBL
(6,13),(6,14),-0.00655551 # DEPENDENCYPART_SIBL
(6,13),(6,15),-0.00427897 # DEPENDENCYPART_SIBL
(6,13),(6,17),-0.0447156 # DEPENDENCYPART_SIBL
(6,13),(6,18),-0.0585439 # DEPENDENCYPART_SIBL
(6,13),(6,19),-0.0495355 # DEPENDENCYPART_SIBL
(6,13),(6,21),-0.0232092 # DEPENDENCYPART_SIBL
(6,14),(6,15),-0.00633997 # DEPENDENCYPART_SIBL
(6,14),(6,17),-0.0148919 # DEPENDENCYPART_SIBL
(6,14),(6,18),-0.034998 # DEPENDENCYPART_SIBL
(6,14),(6,19),0.02396 # DEPENDENCYPART_SIBL
(6,14),(6,21),-0.0226985 # DEPENDENCYPART_SIBL
(6,15),(6,17),-0.0404061 # DEPENDENCYPART_SIBL
(6,15),(6,18),-0.0379698 # DEPENDENCYPART_SIBL
(6,15),(6,19),-0.015943 # DEPENDENCYPART_SIBL
(6,15),(6,21),-0.0500695 # DEPENDENCYPART_SIBL
(6,17),(6,18),-0.00450326 # DEPENDENCYPART_SIBL
(6,17),(6,19),0.0148155 # DEPENDENCYPART_SIBL
(6,17),(6,21),-0.0233613 # DEPENDENCYPART_SIBL
(6,18),(6,19),-0.0118711 # DEPENDENCYPART_SIBL
(6,18),(6,21),-0.0541046 # DEPENDENCYPART_SIBL
(6,19),(6,21),0.0324191 # DEPENDENCYPART_SIBL
(8,7),(8,10),0.0602414 # DEPENDENCYPART_SIBL
(9,1),(9,2),-0.0438445 # DEPENDENCYPART_SIBL
(9,1),(9,3),-0.00482435 # DEPENDENCYPART_SIBL
(9,1),(9,4),0.0325757 # DEPENDENCYPART_SIBL
(9,1),(9,5),-0.00587514 # DEPENDENCYPART_SIBL
(9,1),(9,6),-0.0158855 # DEPENDENCYPART_SIBL
(9,1),(9,7),0.0604617 # DEPENDENCYPART_SIBL
(9,1),(9,8),-0.0337304 # DEPENDENCYPART_SIBL
(9,1),(9,10),-0.0343018 # DEPENDENCYPART_SIBL
(9,1),(9,11),-0.0468152 # DEPENDENCYPART_SIBL
(9,1),(9,12),-0.0375852 # DEPENDENCYPART_SIBL
(9,1),(9,13),-0.0524801 # DEPENDENCYPART_SIBL
(9,1),(9,14),-0.0112327 # DEPENDENCYPART_SIBL
(9,1),(9,15),0.0245789 # DEPENDENCYPART_SIBL
(9,1),(9,17),-0.0628874 # DEPENDENCYPART_SIBL
(9,1),(9,18),-0.0204209 # DEPENDENCYPART_SIBL
(9,1),(9,19),0.551935 # DEPENDENCYPART_SIBL
(9,1),(9,21),0.071153 # DEPENDENCYPART_SIBL
(9,1),(9,22),-0.0425951 # DEPENDENCYPART_SIBL
(9,1),(9,23),0.164625 # DEPENDENCYPART_SIBL
(9,2),(9,3),0.0291412 # DEPENDENCYPART_SIBL
(9,2),(9,4),0.0121096 # DEPENDENCYPART_SIBL
(9,2),(9,5),0.0118128 # DEPENDENCYPART_SIBL
(9,2),(9,6),-0.00338698 # DEPENDENCYPART_SIBL
(9,2),(9,7),-0.0258552 # DEPENDENCYPART_SIBL
(9,2),(9,8),-0.027567 # DEPENDENCYPART_SIBL
(9,2),(9,10),0.0697039 # DEPENDENCYPART_SIBL
(9,2),(9,11),-0.00984791 # DEPENDENCYPART_SIBL
(9,2),(9,12),-0.00718947 # DEPENDENCYPART_SIBL
(9,2),(9,13),-0.0173678 # DEPENDENCYPART_SIBL
(9,2),(9,14),-0.027182 # DEPENDENCYPART_SIBL
(9,2),(9,15),-0.22471 # DEPENDENCYPART_SIBL
(9,2),(9,17),0.143496 # DEPENDENCYPART_SIBL
(9,2),(9,18),-0.176505 # DEPENDENCYPART_SIBL
(9,2),(9,19),-0.0385173 # DEPENDENCYPART_SIBL
(9,2),(9,21),0.0505662 # DEPENDENCYPART_SIBL
(9,2),(9,22),-0.0449992 # DEPENDENCYPART_SIBL
(9,2),(9,23),-0.29733 # DEPENDENCYPART_SIBL
(9,3),(9,4),-0.0330881 # DEPENDENCYPART_SIBL
(9,3),(9,5),-0.0321237 # DEPENDENCYPART_SIBL
(9,3),(9,6),-0.0538089 # DEPENDENCYPART_SIBL
(9,3),(9,7),-0.0319969 # DEPENDENCYPART_SIBL
(9,3),(9,8),-0.173543 # DEPENDENCYPART_SIBL
(9,3),(9,10),-0.0951709 # DEPENDENCYPART_SIBL
(9,3),(9,11),-0.113801 # DEPENDENCYPART_SIBL
(9,3),(9,12),0.0205461 # DEPENDENCYPART_SIBL
(9,3),(9,13),-0.132701 # DEPENDENCYPART_SIBL
(9,3),(9,14),-0.0276518 # DEPENDENCYPART_SIBL
(9,3),(9,15),0.0452952 # DEPENDENCYPART_SIBL
(9,3),(9,17),-0.0484956 # DEPENDENCYPART_SIBL
(9,3),(9,18),-0.00805716 # DEPENDENCYPART_SIBL
(9,3),(9,19),0.0190821 # DEPENDENCYPART_SIBL
(9,3),(9,21),-0.0289678 # DEPENDENCYPART_SIBL
(9,3),(9,22),-0.0226392 # DEPENDENCYPART_SIBL
(9,3),(9,23),0.0151557 # DEPENDENCYPART_SIBL
(9,4),(9,5),-0.0135809 # DEPENDENCYPART_SIBL
(9,4),(9,6),-0.0294493 # DEPENDENCYPART_SIBL
(9,4),(9,7),-0.0129018 # DEPENDENCYPART_SIBL
(9,4),(9,8),-0.0202252 # DEPENDENCYPART_SIBL
(9,4),(9,10),-0.030023 # DEPENDENCYPART_SIBL
(9,4),(9,11),-0.027656 # DEPENDENCYPART_SIBL
(9,4),(9,12),-0.0192856 # DEPENDENCYPART_SIBL
(9,4),(9,13),-0.0446804 # DEPENDENCYPART_SIBL
(9,4),(9,14),-0.0460944 # DEPENDENCYPART_SIBL
(9,4),(9,15),-0.0301101 # DEPENDENCYPART_SIBL
(9,4),(9,17),-0.0226464 # DEPENDENCYPART_SIBL
(9,4),(9,18),-0.0467027 # DEPENDENCYPART_SIBL
(9,4),(9,19),-0.0403251 # DEPENDENCYPART_SIBL
(9,4),(9,21),0.0125791 # DEPENDENCYPART_SIBL
(9,4),(9,22),-0.0545401 # DEPENDENCYPART_SIBL
(9,4),(9,23),0.00396785 # DEPENDENCYPART_SIBL
(9,5),(9,6),-0.0148046 # DEPENDENCYPART_SIBL
(9,5),(9,7),0.00690677 # DEPENDENCYPART_SIBL
(9,5),(9,8),0.035242 # DEPENDENCYPART_SIBL
(9,5),(9,10),-0.00541995 # DEPENDENCYPART_SIBL
(9,5),(9,11),-0.0291969 # DEPENDENCYPART_SIBL
(9,5),(9,12),-0.000276271 # DEPENDENCYPART_SIBL
(9,5),(9,13),-0.0383795 # DEPENDENCYPART_SIBL
(9,5),(9,14),-0.0416929 # DEPENDENCYPART_SIBL
(9,5),(9,15),-0.00289726 # DEPENDENCYPART_SIBL
(9,5),(9,17),0.0227682 # DEPENDENCYPART_SIBL
(9,5),(9,18),-0.122465 # DEPENDENCYPART_SIBL
(9,5),(9,19),-0.027897 # DEPENDENCYPART_SIBL
(9,5),(9,21),-0.0240136 # DEPENDENCYPART_SIBL
(9,5),(9,22),-0.0527293 # DEPENDENCYPART_SIBL
(9,5),(9,23),0.0367506 # DEPENDENCYPART_SIBL
(9,6),(9,7),-0.0126287 # DEPENDENCYPART_SIBL
(9,6),(9,8),-0.0860579 # DEPENDENCYPART_SIBL
(9,6),(9,10),-0.0374826 # DEPENDENCYPART_SIBL
(9,6),(9,11),-0.0622594 # DEPENDENCYPART_SIBL
(9,6),(9,12),-0.0576222 # DEPENDENCYPART_SIBL
(9,6),(9,13),-0.0714365 # DEPENDENCYPART_SIBL
(9,6),(9,14),-0.0573679 # DEPENDENCYPART_SIBL
(9,6),(9,15),-0.0516578 # DEPENDENCYPART_SIBL
(9,6),(9,17),-0.0531856 # DEPENDENCYPART_SIBL
(9,6),(9,18),-0.099049 # DEPENDENCYPART_SIBL
(9,6),(9,19),-0.0994779 # DEPENDENCYPART_SIBL
(9,6),(9,21),-0.0206182 # DEPENDENCYPART_SIBL
(9,6),(9,22),-0.0651387 # DEPENDENCYPART_SIBL
(9,6),(9,23),-0.0704643 # DEPENDENCYPART_SIBL
(9,7),(9,8),-0.0149689 # DEPENDENCYPART_SIBL
(9,7),(9,10),-0.00477567 # DEPENDENCYPART_SIBL
(9,7),(9,11),-0.0662375 # DEPENDENCYPART_SIBL
(9,7),(9,12),-0.0584827 # DEPENDENCYPART_SIBL
(9,7),(9,13),-0.0692762 # DEPENDENCYPART_SIBL
(9,7),(9,14),-0.0192636 # DEPENDENCYPART_SIBL
(9,7),(9,15),0.00815208 # DEPENDENCYPART_SIBL
(9,7),(9,17),-0.0373555 # DEPENDENCYPART_SIBL
(9,7),(9,18),0.0301107 # DEPENDENCYPART_SIBL
(9,7),(9,19),0.000296053 # DEPENDENCYPART_SIBL
(9,7),(9,21),-0.0105027 # DEPENDENCYPART_SIBL
(9,7),(9,22),0.114015 # DEPENDENCYPART_SIBL
(9,7),(9,23),0.0439377 # DEPENDENCYPART_SIBL
(9,8),(9,10),0.0014445 # DEPENDENCYPART_SIBL
(9,8),(9,11),-0.0602891 # DEPENDENCYPART_SIBL
(9,8),(9,12),0.0561272 # DEPENDENCYPART_SIBL
(9,8),(9,13),-0.0840204 # DEPENDENCYPART_SIBL
(9,8),(9,14),0.0275917 # DEPENDENCYPART_SIBL
(9,8),(9,15),0.07836 # DEPENDENCYPART_SIBL
(9,8),(9,17),0.0225205 # DEPENDENCYPART_SIBL
(9,8),(9,18),-0.000368146 # DEPENDENCYPART_SIBL
(9,8),(9,19),0.0644348 # DEPENDENCYPART_SIBL
(9,8),(9,21),0.00438669 # DEPENDENCYPART_SIBL
(9,8),(9,22),-0.0191648 # DEPENDENCYPART_SIBL
(9,8),(9,23),-0.0994219 # DEPENDENCYPART_SIBL
(9,10),(9,11),-0.0377375 # DEPENDENCYPART_SIBL
(9,10),(9,12),0.00754435 # DEPENDENCYPART_SIBL
(9,10),(9,13),-0.0430124 # DEPENDENCYPART_SIBL
(9,10),(9,14),0.00481695 # DEPENDENCYPART_SIBL
(9,10),(9,15),-0.00151413 # DEPENDENCYPART_SIBL
(9,10),(9,17),-0.0216752 # DEPENDENCYPART_SIBL
(9,10),(9,18),0.00348793 # DEPENDENCYPART_SIBL
(9,10),(9,19),0.0152195 # DEPENDENCYPART_SIBL
(9,10),(9,21),-0.0189979 # DEPENDENCYPART_SIBL
(9,10),(9,22),-0.0275043 # DEPENDENCYPART_SIBL
(9,10),(9,23),0.0328922 # DEPENDENCYPART_SIBL
(9,11),(9,12),-0.0317749 # DEPENDENCYPART_SIBL
(9,11),(9,13),-0.0317363 # DEPENDENCYPART_SIBL
(9,11),(9,14),0.0319929 # DEPENDENCYPART_SIBL
(9,11),(9,15),-0.0098348 # DEPENDENCYPART_SIBL
(9,11),(9,17),-0.0435461 # DEPENDENCYPART_SIBL
(9,11),(9,18),-0.060608 # DEPENDENCYPART_SIBL
(9,11),(9,19),-0.0538788 # DEPENDENCYPART_SIBL
(9,11),(9,21),-0.00900504 # DEPENDENCYPART_SIBL
(9,11),(9,22),-0.0300302 # DEPENDENCYPART_SIBL
(9,11),(9,23),-0.013313 # DEPENDENCYPART_SIBL
(9,12),(9,13),-0.0421195 # DEPENDENCYPART_SIBL
(9,12),(9,14),0.0470697 # DEPENDENCYPART_SIBL
(9,12),(9,15),-0.0274752 # DEPENDENCYPART_SIBL
(9,12),(9,17),-0.0333986 # DEPENDENCYPART_SIBL
(9,12),(9,18),-0.0918313 # DEPENDENCYPART_SIBL
(9,12),(9,19),-0.0399009 # DEPENDENCYPART_SIBL
(9,12),(9,21),-0.00430488 # DEPENDENCYPART_SIBL
(9,12),(9,22),-0.0207631 # DEPENDENCYPART_SIBL
(9,12),(9,23),0.020653 # DEPENDENCYPART_SIBL
(9,13),(9,14),0.00858188 # DEPENDENCYPART_SIBL
(9,13),(9,15),-0.0170896 # DEPENDENCYPART_SIBL
(9,13),(9,17),-0.0524712 # DEPENDENCYPART_SIBL
(9,13),(9,18),-0.060752 # DEPENDENCYPART_SIBL
(9,13),(9,19),-0.0576303 # DEPENDENCYPART_SIBL
(9,13),(9,21),-0.0161458 # DEPENDENCYPART_SIBL
(9,13),(9,22),-0.0352596 # DEPENDENCYPART_SIBL
(9,13),(9,23),-0.0334472 # DEPENDENCYPART_SIBL
(9,14),(9,15),-0.0353831 # DEPENDENCYPART_SIBL
(9,14),(9,17),-0.0218254 # DEPENDENCYPART_SIBL
(9,14),(9,18),-0.0208112 # DEPENDENCYPART_SIBL
(9,14),(9,19),0.00137378 # DEPENDENCYPART_SIBL
(9,14),(9,21),-0.0214588 # DEPENDENCYPART_SIBL
(9,14),(9,22),-0.0644321 # DEPENDENCYPART_SIBL
(9,14),(9,23),5.17304e-05 # DEPENDENCYPART_SIBL
(9,15),(9,17),-0.0465181 # DEPENDENCYPART_SIBL
(9,15),(9,18),0.018486 # DEPENDENCYPART_SIBL
(9,15),(9,19),0.0259364 # DEPENDENCYPART_SIBL
(9,15),(9,21),-0.033842 # DEPENDENCYPART_SIBL
(9,15),(9,22),-0.0532753 # DEPENDENCYPART_SIBL
(9,15),(9,23),0.0154054 # DEPENDENCYPART_SIBL
(9,17),(9,18),-0.00174034 # DEPENDENCYPART_SIBL
(9,17),(9,19),-0.0126089 # DEPENDENCYPART_SIBL
(9,17),(9,21),-0.0250764 # DEPENDENCYPART_SIBL
(9,17),(9,22),-0.0297728 # DEPENDENCYPART_SIBL
(9,17),(9,23),0.00869148 # DEPENDENCYPART_SIBL
(9,18),(9,19),-0.0037603 # DEPENDENCYPART_SIBL
(9,18),(9,21),-0.00720637 # DEPENDENCYPART_SIBL
(9,18),(9,22),-0.0730299 # DEPENDENCYPART_SIBL
(9,18),(9,23),-0.0446041 # DEPENDENCYPART_SIBL
(9,19),(9,21),-0.0109793 # DEPENDENCYPART_SIBL
(9,19),(9,22),-0.0732712 # DEPENDENCYPART_SIBL
(9,19),(9,23),-0.0742964 # DEPENDENCYPART_SIBL
(9,21),(9,22),-0.0388199 # DEPENDENCYPART_SIBL
(9,21),(9,23),0.0143104 # DEPENDENCYPART_SIBL
(9,22),(9,23),0.0451866 # DEPENDENCYPART_SIBL
(10,2),(10,7),-0.0638595 # DEPENDENCYPART_SIBL
(10,2),(10,9),-0.0272368 # DEPENDENCYPART_SIBL
(10,2),(10,11),-0.0550685 # DEPENDENCYPART_SIBL
(10,2),(10,12),0.0878014 # DEPENDENCYPART_SIBL
(10,2),(10,13),-0.0485628 # DEPENDENCYPART_SIBL
(10,2),(10,14),-0.0853984 # DEPENDENCYPART_SIBL
(10,2),(10,15),-0.212912 # DEPENDENCYPART_SIBL
(10,2),(10,17),0.0498898 # DEPENDENCYPART_SIBL
(10,2),(10,18),-0.112683 # DEPENDENCYPART_SIBL
(10,2),(10,19),-0.0841661 # DEPENDENCYPART_SIBL
(10,2),(10,21),0.0353058 # DEPENDENCYPART_SIBL
(10,2),(10,22),-0.0106821 # DEPENDENCYPART_SIBL
(10,7),(10,9),-0.0201886 # DEPENDENCYPART_SIBL
(10,7),(10,11),-0.112588 # DEPENDENCYPART_SIBL
(10,7),(10,12),0.0526378 # DEPENDENCYPART_SIBL
(10,7),(10,13),-0.100463 # DEPENDENCYPART_SIBL
(10,7),(10,14),-0.065224 # DEPENDENCYPART_SIBL
(10,7),(10,15),-0.0823264 # DEPENDENCYPART_SIBL
(10,7),(10,17),-0.03161 # DEPENDENCYPART_SIBL
(10,7),(10,18),0.638193 # DEPENDENCYPART_SIBL
(10,7),(10,19),-0.0978075 # DEPENDENCYPART_SIBL
(10,7),(10,21),-0.0371142 # DEPENDENCYPART_SIBL
(10,7),(10,22),0.120467 # DEPENDENCYPART_SIBL
(10,9),(10,11),-0.0379973 # DEPENDENCYPART_SIBL
(10,9),(10,12),0.111856 # DEPENDENCYPART_SIBL
(10,9),(10,13),-0.0369887 # DEPENDENCYPART_SIBL
(10,9),(10,14),-0.0504782 # DEPENDENCYPART_SIBL
(10,9),(10,15),-0.0564669 # DEPENDENCYPART_SIBL
(10,9),(10,17),-0.0347297 # DEPENDENCYPART_SIBL
(10,9),(10,18),0.00150609 # DEPENDENCYPART_SIBL
