# _root_ The new expiration date is the date on which DIG 's financing commitments , which total about $ 240 million , are to expire .
#goldHeads=4,4,4,5,0,7,5,24,8,13,10,13,22,13,16,13,18,16,18,18,13,7,22,23,5,
#predictedHeads=4,4,4,5,0,7,5,24,8,13,10,13,22,13,16,13,18,16,18,18,13,7,22,23,5,
(5,15),(5,23),-0.0304885 # DEPENDENCYPART_SIBL
(5,15),(5,25),-0.063504 # DEPENDENCYPART_SIBL
(5,16),(5,17),-0.0632287 # DEPENDENCYPART_SIBL
(5,16),(5,18),-0.0664379 # DEPENDENCYPART_SIBL
(5,16),(5,21),-0.0436577 # DEPENDENCYPART_SIBL
(5,16),(5,22),-0.0618228 # DEPENDENCYPART_SIBL
(5,16),(5,23),-0.0233587 # DEPENDENCYPART_SIBL
(5,16),(5,25),-0.026569 # DEPENDENCYPART_SIBL
(5,17),(5,18),-0.0673554 # DEPENDENCYPART_SIBL
(5,17),(5,21),-0.0404139 # DEPENDENCYPART_SIBL
(5,17),(5,22),-0.00879899 # DEPENDENCYPART_SIBL
(5,17),(5,23),-0.0178989 # DEPENDENCYPART_SIBL
(5,17),(5,25),-0.105005 # DEPENDENCYPART_SIBL
(5,18),(5,21),0.0975542 # DEPENDENCYPART_SIBL
(5,18),(5,22),0.0127869 # DEPENDENCYPART_SIBL
(5,18),(5,23),0.0257347 # DEPENDENCYPART_SIBL
(5,18),(5,25),0.019882 # DEPENDENCYPART_SIBL
(5,21),(5,22),0.096815 # DEPENDENCYPART_SIBL
(5,21),(5,23),0.04691 # DEPENDENCYPART_SIBL
(5,21),(5,25),0.000254243 # DEPENDENCYPART_SIBL
(5,22),(5,23),-0.0708341 # DEPENDENCYPART_SIBL
(5,22),(5,25),-0.0347234 # DEPENDENCYPART_SIBL
(5,23),(5,25),-0.00310743 # DEPENDENCYPART_SIBL
(7,1),(7,2),0.0209588 # DEPENDENCYPART_SIBL
(7,1),(7,3),0.0906491 # DEPENDENCYPART_SIBL
(7,1),(7,4),0.0847507 # DEPENDENCYPART_SIBL
(7,1),(7,6),-0.601057 # DEPENDENCYPART_SIBL
(7,1),(7,8),-0.0102342 # DEPENDENCYPART_SIBL
(7,1),(7,9),-0.0209154 # DEPENDENCYPART_SIBL
(7,1),(7,10),0.00355764 # DEPENDENCYPART_SIBL
(7,1),(7,11),0.559606 # DEPENDENCYPART_SIBL
(7,1),(7,12),0.0249776 # DEPENDENCYPART_SIBL
(7,1),(7,13),-0.105767 # DEPENDENCYPART_SIBL
(7,1),(7,14),0.0737803 # DEPENDENCYPART_SIBL
(7,1),(7,16),0.237217 # DEPENDENCYPART_SIBL
(7,1),(7,17),-0.0514258 # DEPENDENCYPART_SIBL
(7,1),(7,18),-0.12464 # DEPENDENCYPART_SIBL
(7,1),(7,21),0.0737803 # DEPENDENCYPART_SIBL
(7,1),(7,22),0.285341 # DEPENDENCYPART_SIBL
(7,1),(7,23),-0.135227 # DEPENDENCYPART_SIBL
(7,1),(7,25),-0.0460007 # DEPENDENCYPART_SIBL
(7,2),(7,3),0.129907 # DEPENDENCYPART_SIBL
(7,2),(7,4),0.126684 # DEPENDENCYPART_SIBL
(7,2),(7,6),-0.205173 # DEPENDENCYPART_SIBL
(7,2),(7,8),0.0895629 # DEPENDENCYPART_SIBL
(7,2),(7,9),0.0660469 # DEPENDENCYPART_SIBL
(7,2),(7,10),0.131659 # DEPENDENCYPART_SIBL
(7,2),(7,11),0.109407 # DEPENDENCYPART_SIBL
(7,2),(7,12),0.116247 # DEPENDENCYPART_SIBL
(7,2),(7,13),0.0768685 # DEPENDENCYPART_SIBL
(7,2),(7,14),0.175217 # DEPENDENCYPART_SIBL
(7,2),(7,16),0.0893967 # DEPENDENCYPART_SIBL
(7,2),(7,17),0.101053 # DEPENDENCYPART_SIBL
(7,2),(7,18),0.0812904 # DEPENDENCYPART_SIBL
(7,2),(7,21),0.175217 # DEPENDENCYPART_SIBL
(7,2),(7,22),0.0184327 # DEPENDENCYPART_SIBL
(7,2),(7,23),0.165387 # DEPENDENCYPART_SIBL
(7,2),(7,25),0.0494898 # DEPENDENCYPART_SIBL
(7,3),(7,4),0.00792901 # DEPENDENCYPART_SIBL
(7,3),(7,6),-0.170887 # DEPENDENCYPART_SIBL
(7,3),(7,8),-0.0159572 # DEPENDENCYPART_SIBL
(7,3),(7,9),-0.0246868 # DEPENDENCYPART_SIBL
(7,3),(7,10),0.0327419 # DEPENDENCYPART_SIBL
(7,3),(7,11),0.0642481 # DEPENDENCYPART_SIBL
(7,3),(7,12),-0.0448008 # DEPENDENCYPART_SIBL
(7,3),(7,13),-0.0116031 # DEPENDENCYPART_SIBL
(7,3),(7,14),0.006197 # DEPENDENCYPART_SIBL
(7,3),(7,16),-0.0217415 # DEPENDENCYPART_SIBL
(7,3),(7,17),-0.0217909 # DEPENDENCYPART_SIBL
(7,3),(7,18),-0.0701511 # DEPENDENCYPART_SIBL
(7,3),(7,21),0.006197 # DEPENDENCYPART_SIBL
(7,3),(7,22),-0.0502102 # DEPENDENCYPART_SIBL
(7,3),(7,23),-0.146433 # DEPENDENCYPART_SIBL
(7,3),(7,25),-0.0156922 # DEPENDENCYPART_SIBL
(7,4),(7,6),-0.170549 # DEPENDENCYPART_SIBL
(7,4),(7,8),-0.0137183 # DEPENDENCYPART_SIBL
(7,4),(7,9),-0.0242517 # DEPENDENCYPART_SIBL
(7,4),(7,10),0.0331765 # DEPENDENCYPART_SIBL
(7,4),(7,11),0.0646831 # DEPENDENCYPART_SIBL
(7,4),(7,12),-0.0445593 # DEPENDENCYPART_SIBL
(7,4),(7,13),-0.0111746 # DEPENDENCYPART_SIBL
(7,4),(7,14),0.0203203 # DEPENDENCYPART_SIBL
(7,4),(7,16),-0.0215472 # DEPENDENCYPART_SIBL
(7,4),(7,17),-0.0189292 # DEPENDENCYPART_SIBL
(7,4),(7,18),-0.0697161 # DEPENDENCYPART_SIBL
(7,4),(7,21),0.0203203 # DEPENDENCYPART_SIBL
(7,4),(7,22),-0.0500159 # DEPENDENCYPART_SIBL
(7,4),(7,23),-0.14635 # DEPENDENCYPART_SIBL
(7,4),(7,25),-0.00752736 # DEPENDENCYPART_SIBL
(7,6),(7,8),-0.0102342 # DEPENDENCYPART_SIBL
(7,6),(7,9),-0.0209154 # DEPENDENCYPART_SIBL
(7,6),(7,10),0.00355764 # DEPENDENCYPART_SIBL
(7,6),(7,11),0.559606 # DEPENDENCYPART_SIBL
(7,6),(7,12),0.0249776 # DEPENDENCYPART_SIBL
(7,6),(7,13),-0.105767 # DEPENDENCYPART_SIBL
(7,6),(7,14),0.0737803 # DEPENDENCYPART_SIBL
(7,6),(7,16),0.237217 # DEPENDENCYPART_SIBL
(7,6),(7,17),-0.0514258 # DEPENDENCYPART_SIBL
(7,6),(7,18),-0.12464 # DEPENDENCYPART_SIBL
(7,6),(7,21),0.0737803 # DEPENDENCYPART_SIBL
(7,6),(7,22),0.285341 # DEPENDENCYPART_SIBL
(7,6),(7,23),-0.135227 # DEPENDENCYPART_SIBL
(7,6),(7,25),-0.0460007 # DEPENDENCYPART_SIBL
(7,8),(7,9),-0.0108546 # DEPENDENCYPART_SIBL
(7,8),(7,10),0.0275215 # DEPENDENCYPART_SIBL
(7,8),(7,11),-0.0403494 # DEPENDENCYPART_SIBL
(7,8),(7,12),0.016226 # DEPENDENCYPART_SIBL
(7,8),(7,13),0.0525205 # DEPENDENCYPART_SIBL
(7,8),(7,14),0.0265825 # DEPENDENCYPART_SIBL
(7,8),(7,16),0.00336379 # DEPENDENCYPART_SIBL
(7,8),(7,17),0.0194787 # DEPENDENCYPART_SIBL
(7,8),(7,18),0.0146561 # DEPENDENCYPART_SIBL
(7,8),(7,21),0.0265825 # DEPENDENCYPART_SIBL
(7,8),(7,22),-0.0306654 # DEPENDENCYPART_SIBL
(7,8),(7,23),0.0226244 # DEPENDENCYPART_SIBL
(7,8),(7,25),0.120862 # DEPENDENCYPART_SIBL
(7,9),(7,10),-0.015706 # DEPENDENCYPART_SIBL
(7,9),(7,11),-0.0345522 # DEPENDENCYPART_SIBL
(7,9),(7,12),-0.0130048 # DEPENDENCYPART_SIBL
(7,9),(7,13),-0.0276334 # DEPENDENCYPART_SIBL
(7,9),(7,14),-0.0124747 # DEPENDENCYPART_SIBL
(7,9),(7,16),-0.0310593 # DEPENDENCYPART_SIBL
(7,9),(7,17),-0.0283345 # DEPENDENCYPART_SIBL
(7,9),(7,18),-0.0109633 # DEPENDENCYPART_SIBL
(7,9),(7,21),-0.0124747 # DEPENDENCYPART_SIBL
(7,9),(7,22),-0.0215479 # DEPENDENCYPART_SIBL
(7,9),(7,23),-0.0161359 # DEPENDENCYPART_SIBL
(7,9),(7,25),-0.025323 # DEPENDENCYPART_SIBL
(7,10),(7,11),-0.0754546 # DEPENDENCYPART_SIBL
(7,10),(7,12),-0.0170226 # DEPENDENCYPART_SIBL
(7,10),(7,13),-0.0197375 # DEPENDENCYPART_SIBL
(7,10),(7,14),0.0323759 # DEPENDENCYPART_SIBL
(7,10),(7,16),-0.0284593 # DEPENDENCYPART_SIBL
(7,10),(7,17),-0.0324831 # DEPENDENCYPART_SIBL
(7,10),(7,18),0.0107693 # DEPENDENCYPART_SIBL
(7,10),(7,21),0.0323759 # DEPENDENCYPART_SIBL
(7,10),(7,22),-0.0284557 # DEPENDENCYPART_SIBL
(7,10),(7,23),-0.00352026 # DEPENDENCYPART_SIBL
(7,10),(7,25),0.00624356 # DEPENDENCYPART_SIBL
(7,11),(7,12),0.032363 # DEPENDENCYPART_SIBL
(7,11),(7,13),-0.0351969 # DEPENDENCYPART_SIBL
(7,11),(7,14),-0.0645808 # DEPENDENCYPART_SIBL
(7,11),(7,16),-0.0319177 # DEPENDENCYPART_SIBL
(7,11),(7,17),-0.0177657 # DEPENDENCYPART_SIBL
(7,11),(7,18),0.163298 # DEPENDENCYPART_SIBL
(7,11),(7,21),-0.0645808 # DEPENDENCYPART_SIBL
(7,11),(7,22),-0.0354453 # DEPENDENCYPART_SIBL
(7,11),(7,23),-0.0119015 # DEPENDENCYPART_SIBL
(7,11),(7,25),-0.0533042 # DEPENDENCYPART_SIBL
(7,12),(7,13),-0.0148608 # DEPENDENCYPART_SIBL
(7,12),(7,14),0.0499909 # DEPENDENCYPART_SIBL
(7,12),(7,16),-0.0230712 # DEPENDENCYPART_SIBL
(7,12),(7,17),-0.0153037 # DEPENDENCYPART_SIBL
(7,12),(7,18),-0.0152861 # DEPENDENCYPART_SIBL
(7,12),(7,21),0.0499909 # DEPENDENCYPART_SIBL
(7,12),(7,22),-0.00986624 # DEPENDENCYPART_SIBL
(7,12),(7,23),-0.00420291 # DEPENDENCYPART_SIBL
(7,12),(7,25),0.0208318 # DEPENDENCYPART_SIBL
(7,13),(7,14),0.000901162 # DEPENDENCYPART_SIBL
(7,13),(7,16),-0.0388825 # DEPENDENCYPART_SIBL
(7,13),(7,17),-0.024277 # DEPENDENCYPART_SIBL
(7,13),(7,18),-0.020041 # DEPENDENCYPART_SIBL
(7,13),(7,21),0.000901162 # DEPENDENCYPART_SIBL
(7,13),(7,22),-0.0364835 # DEPENDENCYPART_SIBL
(7,13),(7,23),-0.01303 # DEPENDENCYPART_SIBL
(7,13),(7,25),0.00981074 # DEPENDENCYPART_SIBL
(7,14),(7,16),-0.0203118 # DEPENDENCYPART_SIBL
(7,14),(7,17),-0.0159215 # DEPENDENCYPART_SIBL
(7,14),(7,18),-0.0138774 # DEPENDENCYPART_SIBL
(7,14),(7,21),0.0468825 # DEPENDENCYPART_SIBL
(7,14),(7,22),0.0228694 # DEPENDENCYPART_SIBL
(7,14),(7,23),0.00155533 # DEPENDENCYPART_SIBL
(7,14),(7,25),0.00478844 # DEPENDENCYPART_SIBL
(7,16),(7,17),0.00617102 # DEPENDENCYPART_SIBL
(7,16),(7,18),0.00846267 # DEPENDENCYPART_SIBL
(7,16),(7,21),0.056876 # DEPENDENCYPART_SIBL
(7,16),(7,22),-0.0421338 # DEPENDENCYPART_SIBL
(7,16),(7,23),0.0238676 # DEPENDENCYPART_SIBL
(7,16),(7,25),0.0427793 # DEPENDENCYPART_SIBL
(7,17),(7,18),-0.0144675 # DEPENDENCYPART_SIBL
(7,17),(7,21),0.0416802 # DEPENDENCYPART_SIBL
(7,17),(7,22),-0.0204968 # DEPENDENCYPART_SIBL
(7,17),(7,23),0.0201209 # DEPENDENCYPART_SIBL
(7,17),(7,25),-0.032594 # DEPENDENCYPART_SIBL
(7,18),(7,21),0.195411 # DEPENDENCYPART_SIBL
(7,18),(7,22),0.0305377 # DEPENDENCYPART_SIBL
(7,18),(7,23),0.0933336 # DEPENDENCYPART_SIBL
(7,18),(7,25),0.0790873 # DEPENDENCYPART_SIBL
(7,21),(7,22),0.0228694 # DEPENDENCYPART_SIBL
(7,21),(7,23),0.00155533 # DEPENDENCYPART_SIBL
(7,21),(7,25),0.00478844 # DEPENDENCYPART_SIBL
(7,22),(7,23),-0.0034862 # DEPENDENCYPART_SIBL
(7,22),(7,25),0.0466318 # DEPENDENCYPART_SIBL
(7,23),(7,25),0.105536 # DEPENDENCYPART_SIBL
(8,4),(8,5),0.0217072 # DEPENDENCYPART_SIBL
(8,4),(8,6),-0.058433 # DEPENDENCYPART_SIBL
(8,4),(8,7),-0.0471332 # DEPENDENCYPART_SIBL
(8,4),(8,9),-0.0643396 # DEPENDENCYPART_SIBL
(8,4),(8,10),-0.0579052 # DEPENDENCYPART_SIBL
(8,4),(8,11),-0.00805062 # DEPENDENCYPART_SIBL
(8,4),(8,12),-0.0676527 # DEPENDENCYPART_SIBL
(8,4),(8,13),-0.0991032 # DEPENDENCYPART_SIBL
(8,4),(8,15),-0.0643396 # DEPENDENCYPART_SIBL
(8,4),(8,16),-0.086469 # DEPENDENCYPART_SIBL
(8,4),(8,18),-0.061508 # DEPENDENCYPART_SIBL
(8,4),(8,25),-0.0167171 # DEPENDENCYPART_SIBL
(8,5),(8,6),0.0460974 # DEPENDENCYPART_SIBL
(8,5),(8,7),0.0104014 # DEPENDENCYPART_SIBL
(8,5),(8,9),0.0218281 # DEPENDENCYPART_SIBL
(8,5),(8,10),0.0879351 # DEPENDENCYPART_SIBL
(8,5),(8,11),0.030396 # DEPENDENCYPART_SIBL
(8,5),(8,12),0.0337114 # DEPENDENCYPART_SIBL
(8,5),(8,13),-0.0128684 # DEPENDENCYPART_SIBL
(8,5),(8,15),0.0218281 # DEPENDENCYPART_SIBL
(8,5),(8,16),-0.0159445 # DEPENDENCYPART_SIBL
(8,5),(8,18),0.00905728 # DEPENDENCYPART_SIBL
(8,5),(8,25),0.190958 # DEPENDENCYPART_SIBL
(8,6),(8,7),-0.00131656 # DEPENDENCYPART_SIBL
(8,6),(8,9),-0.0324923 # DEPENDENCYPART_SIBL
(8,6),(8,10),-0.127149 # DEPENDENCYPART_SIBL
(8,6),(8,11),0.335735 # DEPENDENCYPART_SIBL
(8,6),(8,12),-0.0789047 # DEPENDENCYPART_SIBL
(8,6),(8,13),-0.166576 # DEPENDENCYPART_SIBL
(8,6),(8,15),-0.0324923 # DEPENDENCYPART_SIBL
(8,6),(8,16),0.0624187 # DEPENDENCYPART_SIBL
(8,6),(8,18),-0.125672 # DEPENDENCYPART_SIBL
(8,6),(8,25),-0.0572232 # DEPENDENCYPART_SIBL
(8,7),(8,9),-0.0643396 # DEPENDENCYPART_SIBL
(8,7),(8,10),-0.0579052 # DEPENDENCYPART_SIBL
(8,7),(8,11),-0.00805062 # DEPENDENCYPART_SIBL
(8,7),(8,12),-0.0676527 # DEPENDENCYPART_SIBL
(8,7),(8,13),-0.0991032 # DEPENDENCYPART_SIBL
(8,7),(8,15),-0.0643396 # DEPENDENCYPART_SIBL
(8,7),(8,16),-0.086469 # DEPENDENCYPART_SIBL
(8,7),(8,18),-0.061508 # DEPENDENCYPART_SIBL
(8,7),(8,25),-0.0167171 # DEPENDENCYPART_SIBL
(8,9),(8,10),-0.0501578 # DEPENDENCYPART_SIBL
(8,9),(8,11),-0.00374387 # DEPENDENCYPART_SIBL
(8,9),(8,12),-0.0648298 # DEPENDENCYPART_SIBL
(8,9),(8,13),-0.0871603 # DEPENDENCYPART_SIBL
(8,9),(8,15),-0.0540521 # DEPENDENCYPART_SIBL
(8,9),(8,16),-0.0304768 # DEPENDENCYPART_SIBL
(8,9),(8,18),-0.0686259 # DEPENDENCYPART_SIBL
(8,9),(8,25),0.0170169 # DEPENDENCYPART_SIBL
(8,10),(8,11),-0.090266 # DEPENDENCYPART_SIBL
(8,10),(8,12),-0.125769 # DEPENDENCYPART_SIBL
(8,10),(8,13),-0.12386 # DEPENDENCYPART_SIBL
(8,10),(8,15),-0.108389 # DEPENDENCYPART_SIBL
(8,10),(8,16),-0.0805503 # DEPENDENCYPART_SIBL
(8,10),(8,18),-0.0939611 # DEPENDENCYPART_SIBL
(8,10),(8,25),-0.00523224 # DEPENDENCYPART_SIBL
(8,11),(8,12),-0.0467057 # DEPENDENCYPART_SIBL
(8,11),(8,13),-0.0952173 # DEPENDENCYPART_SIBL
(8,11),(8,15),-0.0495257 # DEPENDENCYPART_SIBL
(8,11),(8,16),-0.0364418 # DEPENDENCYPART_SIBL
(8,11),(8,18),0.0356195 # DEPENDENCYPART_SIBL
(8,11),(8,25),0.0250378 # DEPENDENCYPART_SIBL
(8,12),(8,13),-0.0792657 # DEPENDENCYPART_SIBL
(8,12),(8,15),-0.0485142 # DEPENDENCYPART_SIBL
(8,12),(8,16),-0.021492 # DEPENDENCYPART_SIBL
(8,12),(8,18),-0.0675286 # DEPENDENCYPART_SIBL
(8,12),(8,25),0.0362897 # DEPENDENCYPART_SIBL
(8,13),(8,15),-0.0591492 # DEPENDENCYPART_SIBL
(8,13),(8,16),-0.01278 # DEPENDENCYPART_SIBL
(8,13),(8,18),-0.0622791 # DEPENDENCYPART_SIBL
(8,13),(8,25),0.0780016 # DEPENDENCYPART_SIBL
(8,15),(8,16),-0.0304768 # DEPENDENCYPART_SIBL
(8,15),(8,18),-0.0686259 # DEPENDENCYPART_SIBL
(8,15),(8,25),0.0170169 # DEPENDENCYPART_SIBL
(8,16),(8,18),-0.0464812 # DEPENDENCYPART_SIBL
(8,16),(8,25),0.13142 # DEPENDENCYPART_SIBL
(8,18),(8,25),0.0370542 # DEPENDENCYPART_SIBL
(9,10),(9,11),-0.0527378 # DEPENDENCYPART_SIBL
(9,10),(9,12),-0.0182071 # DEPENDENCYPART_SIBL
(9,10),(9,13),-0.014611 # DEPENDENCYPART_SIBL
(9,11),(9,12),0.00308676 # DEPENDENCYPART_SIBL
(9,11),(9,13),-0.040261 # DEPENDENCYPART_SIBL
(9,12),(9,13),-0.0163821 # DEPENDENCYPART_SIBL
(10,5),(10,6),0.0112175 # DEPENDENCYPART_SIBL
(10,5),(10,7),0.0547745 # DEPENDENCYPART_SIBL
(10,5),(10,9),-0.00900449 # DEPENDENCYPART_SIBL
(10,5),(10,11),-0.166262 # DEPENDENCYPART_SIBL
(10,5),(10,12),-0.0236732 # DEPENDENCYPART_SIBL
(10,5),(10,13),0.00464044 # DEPENDENCYPART_SIBL
(10,5),(10,14),-0.0223889 # DEPENDENCYPART_SIBL
(10,5),(10,16),-0.0407843 # DEPENDENCYPART_SIBL
(10,5),(10,21),-0.0223889 # DEPENDENCYPART_SIBL
(10,6),(10,7),0.0753107 # DEPENDENCYPART_SIBL
(10,6),(10,9),0.025812 # DEPENDENCYPART_SIBL
(10,6),(10,11),0.405021 # DEPENDENCYPART_SIBL
(10,6),(10,12),-0.00861159 # DEPENDENCYPART_SIBL
(10,6),(10,13),0.00581579 # DEPENDENCYPART_SIBL
(10,6),(10,14),0.0235573 # DEPENDENCYPART_SIBL
(10,6),(10,16),0.171468 # DEPENDENCYPART_SIBL
(10,6),(10,21),0.0235573 # DEPENDENCYPART_SIBL
(10,7),(10,9),0.0155929 # DEPENDENCYPART_SIBL
(10,7),(10,11),-0.148747 # DEPENDENCYPART_SIBL
(10,7),(10,12),-0.0563826 # DEPENDENCYPART_SIBL
(10,7),(10,13),-0.0117806 # DEPENDENCYPART_SIBL
(10,7),(10,14),-0.0152967 # DEPENDENCYPART_SIBL
(10,7),(10,16),-0.0415645 # DEPENDENCYPART_SIBL
(10,7),(10,21),-0.0152967 # DEPENDENCYPART_SIBL
(10,9),(10,11),-0.17369 # DEPENDENCYPART_SIBL
(10,9),(10,12),-0.0743638 # DEPENDENCYPART_SIBL
(10,9),(10,13),0.0427151 # DEPENDENCYPART_SIBL
(10,9),(10,14),-0.122894 # DEPENDENCYPART_SIBL
(10,9),(10,16),-0.0403716 # DEPENDENCYPART_SIBL
(10,9),(10,21),-0.122894 # DEPENDENCYPART_SIBL
(10,11),(10,12),0.0152697 # DEPENDENCYPART_SIBL
(10,11),(10,13),-0.00680439 # DEPENDENCYPART_SIBL
(10,11),(10,14),-0.060256 # DEPENDENCYPART_SIBL
(10,11),(10,16),-0.00523931 # DEPENDENCYPART_SIBL
(10,11),(10,21),-0.060256 # DEPENDENCYPART_SIBL
(10,12),(10,13),0.0472403 # DEPENDENCYPART_SIBL
(10,12),(10,14),0.0948747 # DEPENDENCYPART_SIBL
(10,12),(10,16),0.0348363 # DEPENDENCYPART_SIBL
(10,12),(10,21),0.0948747 # DEPENDENCYPART_SIBL
(10,13),(10,14),0.00603844 # DEPENDENCYPART_SIBL
(10,13),(10,16),-0.0275727 # DEPENDENCYPART_SIBL
(10,13),(10,21),0.00603844 # DEPENDENCYPART_SIBL
(10,14),(10,16),0.0326626 # DEPENDENCYPART_SIBL
(10,14),(10,21),0.0294821 # DEPENDENCYPART_SIBL
(10,16),(10,21),0.0360922 # DEPENDENCYPART_SIBL
(11,7),(11,9),-0.0149577 # DEPENDENCYPART_SIBL
(11,7),(11,10),0.00548294 # DEPENDENCYPART_SIBL
(11,9),(11,10),-0.0118475 # DEPENDENCYPART_SIBL
(12,4),(12,5),0.0225587 # DEPENDENCYPART_SIBL
(12,4),(12,7),-0.0223883 # DEPENDENCYPART_SIBL
(12,4),(12,8),0.0384445 # DEPENDENCYPART_SIBL
(12,4),(12,9),-0.0198108 # DEPENDENCYPART_SIBL
(12,4),(12,10),-0.0152646 # DEPENDENCYPART_SIBL
(12,4),(12,11),0.00941564 # DEPENDENCYPART_SIBL
(12,4),(12,13),0.0153947 # DEPENDENCYPART_SIBL
(12,4),(12,14),0.0131624 # DEPENDENCYPART_SIBL
(12,4),(12,15),-0.00730551 # DEPENDENCYPART_SIBL
(12,4),(12,16),-0.0176401 # DEPENDENCYPART_SIBL
(12,4),(12,17),-0.0216922 # DEPENDENCYPART_SIBL
(12,4),(12,18),-0.0344891 # DEPENDENCYPART_SIBL
(12,4),(12,21),0.0131624 # DEPENDENCYPART_SIBL
(12,4),(12,22),-0.0286456 # DEPENDENCYPART_SIBL
(12,4),(12,23),-0.073222 # DEPENDENCYPART_SIBL
(12,5),(12,7),-0.00351136 # DEPENDENCYPART_SIBL
(12,5),(12,8),-0.0306979 # DEPENDENCYPART_SIBL
(12,5),(12,9),-0.00136188 # DEPENDENCYPART_SIBL
(12,5),(12,10),0.00157455 # DEPENDENCYPART_SIBL
(12,5),(12,11),0.0081038 # DEPENDENCYPART_SIBL
(12,5),(12,13),-0.00861235 # DEPENDENCYPART_SIBL
(12,5),(12,14),-0.0109671 # DEPENDENCYPART_SIBL
(12,5),(12,15),-0.0179794 # DEPENDENCYPART_SIBL
(12,5),(12,16),-0.0392171 # DEPENDENCYPART_SIBL
(12,5),(12,17),-0.0525993 # DEPENDENCYPART_SIBL
(12,5),(12,18),-0.0517516 # DEPENDENCYPART_SIBL
(12,5),(12,21),-0.0109671 # DEPENDENCYPART_SIBL
(12,5),(12,22),-0.0447714 # DEPENDENCYPART_SIBL
(12,5),(12,23),-0.140667 # DEPENDENCYPART_SIBL
(12,7),(12,8),0.0384445 # DEPENDENCYPART_SIBL
(12,7),(12,9),-0.0198108 # DEPENDENCYPART_SIBL
(12,7),(12,10),-0.0152646 # DEPENDENCYPART_SIBL
(12,7),(12,11),0.00941564 # DEPENDENCYPART_SIBL
(12,7),(12,13),0.0153947 # DEPENDENCYPART_SIBL
(12,7),(12,14),0.0131624 # DEPENDENCYPART_SIBL
(12,7),(12,15),-0.00730551 # DEPENDENCYPART_SIBL
(12,7),(12,16),-0.0176401 # DEPENDENCYPART_SIBL
(12,7),(12,17),-0.0216922 # DEPENDENCYPART_SIBL
(12,7),(12,18),-0.0344891 # DEPENDENCYPART_SIBL
(12,7),(12,21),0.0131624 # DEPENDENCYPART_SIBL
(12,7),(12,22),-0.0286456 # DEPENDENCYPART_SIBL
(12,7),(12,23),-0.073222 # DEPENDENCYPART_SIBL
(12,8),(12,9),-0.0252636 # DEPENDENCYPART_SIBL
(12,8),(12,10),-0.0323895 # DEPENDENCYPART_SIBL
(12,8),(12,11),-0.00479885 # DEPENDENCYPART_SIBL
(12,8),(12,13),-0.0502205 # DEPENDENCYPART_SIBL
(12,8),(12,14),-0.100552 # DEPENDENCYPART_SIBL
(12,8),(12,15),-0.0411133 # DEPENDENCYPART_SIBL
(12,8),(12,16),-0.0553703 # DEPENDENCYPART_SIBL
(12,8),(12,17),-0.0492247 # DEPENDENCYPART_SIBL
(12,8),(12,18),-0.0299304 # DEPENDENCYPART_SIBL
(12,8),(12,21),-0.100552 # DEPENDENCYPART_SIBL
(12,8),(12,22),-0.058564 # DEPENDENCYPART_SIBL
(12,8),(12,23),-0.0198742 # DEPENDENCYPART_SIBL
(12,9),(12,10),-0.0362566 # DEPENDENCYPART_SIBL
(12,9),(12,11),0.0234463 # DEPENDENCYPART_SIBL
(12,9),(12,13),0.0604332 # DEPENDENCYPART_SIBL
(12,9),(12,14),-0.0804715 # DEPENDENCYPART_SIBL
(12,9),(12,15),0.0203713 # DEPENDENCYPART_SIBL
(12,9),(12,16),-0.0054769 # DEPENDENCYPART_SIBL
(12,9),(12,17),0.04712 # DEPENDENCYPART_SIBL
(12,9),(12,18),0.00158066 # DEPENDENCYPART_SIBL
(12,9),(12,21),-0.0804715 # DEPENDENCYPART_SIBL
(12,9),(12,22),-0.0190756 # DEPENDENCYPART_SIBL
(12,9),(12,23),0.0506658 # DEPENDENCYPART_SIBL
(12,10),(12,11),-0.0262411 # DEPENDENCYPART_SIBL
(12,10),(12,13),-0.0126674 # DEPENDENCYPART_SIBL
(12,10),(12,14),0.00621269 # DEPENDENCYPART_SIBL
(12,10),(12,15),-0.0170265 # DEPENDENCYPART_SIBL
(12,10),(12,16),-0.0195163 # DEPENDENCYPART_SIBL
(12,10),(12,17),-0.0123019 # DEPENDENCYPART_SIBL
(12,10),(12,18),-0.0312819 # DEPENDENCYPART_SIBL
(12,10),(12,21),0.00621269 # DEPENDENCYPART_SIBL
(12,10),(12,22),-0.00419012 # DEPENDENCYPART_SIBL
(12,10),(12,23),-0.0256232 # DEPENDENCYPART_SIBL
(12,11),(12,13),0.0148228 # DEPENDENCYPART_SIBL
(12,11),(12,14),-0.0065045 # DEPENDENCYPART_SIBL
(12,11),(12,15),0.0166102 # DEPENDENCYPART_SIBL
(12,11),(12,16),0.0265918 # DEPENDENCYPART_SIBL
(12,11),(12,17),0.0107691 # DEPENDENCYPART_SIBL
(12,11),(12,18),0.00447736 # DEPENDENCYPART_SIBL
(12,11),(12,21),-0.0065045 # DEPENDENCYPART_SIBL
(12,11),(12,22),0.0424413 # DEPENDENCYPART_SIBL
(12,11),(12,23),0.0110082 # DEPENDENCYPART_SIBL
(12,13),(12,14),-0.00884463 # DEPENDENCYPART_SIBL
(12,13),(12,15),-0.0226166 # DEPENDENCYPART_SIBL
(12,13),(12,16),-0.0286269 # DEPENDENCYPART_SIBL
(12,13),(12,17),-0.0605291 # DEPENDENCYPART_SIBL
