# _root_ Boeing has declined to say how many employees are working at its giant Renton , Wash. , plant .
#goldHeads=2,0,2,3,4,8,6,9,5,9,10,18,18,16,16,18,16,11,2,
#predictedHeads=2,0,2,3,4,8,6,9,5,9,10,18,18,16,16,18,16,11,2,
(5,16),(16,6),-0.136949 # DEPENDENCYPART_GRANDPAR
(5,16),(16,7),0.190015 # DEPENDENCYPART_GRANDPAR
(5,16),(16,12),-0.400709 # DEPENDENCYPART_GRANDPAR
(5,16),(16,13),0.0161278 # DEPENDENCYPART_GRANDPAR
(5,16),(16,14),0.115518 # DEPENDENCYPART_GRANDPAR
(5,16),(16,15),0.00370644 # DEPENDENCYPART_GRANDPAR
(5,16),(16,17),0.043596 # DEPENDENCYPART_GRANDPAR
(5,16),(16,18),-0.232599 # DEPENDENCYPART_GRANDPAR
(5,16),(16,19),-0.108355 # DEPENDENCYPART_GRANDPAR
(5,18),(18,8),0.430247 # DEPENDENCYPART_GRANDPAR
(5,18),(18,12),-0.437975 # DEPENDENCYPART_GRANDPAR
(5,18),(18,13),-0.220124 # DEPENDENCYPART_GRANDPAR
(5,18),(18,14),-0.213142 # DEPENDENCYPART_GRANDPAR
(5,18),(18,15),-0.205943 # DEPENDENCYPART_GRANDPAR
(5,18),(18,16),-0.467695 # DEPENDENCYPART_GRANDPAR
(5,18),(18,17),-0.242756 # DEPENDENCYPART_GRANDPAR
(5,18),(18,19),-0.210194 # DEPENDENCYPART_GRANDPAR
(5,19),(19,18),-0.23639 # DEPENDENCYPART_GRANDPAR
(6,2),(2,1),-0.399221 # DEPENDENCYPART_GRANDPAR
(6,2),(2,3),-0.241327 # DEPENDENCYPART_GRANDPAR
(6,2),(2,4),-0.236113 # DEPENDENCYPART_GRANDPAR
(6,2),(2,5),-0.246389 # DEPENDENCYPART_GRANDPAR
(6,2),(2,6),-1.32558 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,2),(2,7),-0.385701 # DEPENDENCYPART_GRANDPAR
(6,2),(2,8),-0.515105 # DEPENDENCYPART_GRANDPAR
(6,2),(2,9),-0.515014 # DEPENDENCYPART_GRANDPAR
(6,2),(2,10),-0.655764 # DEPENDENCYPART_GRANDPAR
(6,2),(2,11),-0.645834 # DEPENDENCYPART_GRANDPAR
(6,2),(2,12),-0.965092 # DEPENDENCYPART_GRANDPAR
(6,2),(2,15),-0.58421 # DEPENDENCYPART_GRANDPAR
(6,2),(2,16),-0.673376 # DEPENDENCYPART_GRANDPAR
(6,2),(2,17),-0.624847 # DEPENDENCYPART_GRANDPAR
(6,2),(2,19),-0.763696 # DEPENDENCYPART_GRANDPAR
(6,7),(7,2),-0.670067 # DEPENDENCYPART_GRANDPAR
(6,7),(7,6),-0.86129 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,7),(7,8),-0.0670194 # DEPENDENCYPART_GRANDPAR
(6,7),(7,9),-0.086111 # DEPENDENCYPART_GRANDPAR
(6,7),(7,10),-0.248155 # DEPENDENCYPART_GRANDPAR
(6,7),(7,11),-0.15381 # DEPENDENCYPART_GRANDPAR
(6,8),(8,1),-0.930978 # DEPENDENCYPART_GRANDPAR
(6,8),(8,2),-0.673952 # DEPENDENCYPART_GRANDPAR
(6,8),(8,3),-0.731012 # DEPENDENCYPART_GRANDPAR
(6,8),(8,6),-0.97371 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,8),(8,7),0.0491339 # DEPENDENCYPART_GRANDPAR
(6,8),(8,9),-0.106802 # DEPENDENCYPART_GRANDPAR
(6,8),(8,10),-0.271234 # DEPENDENCYPART_GRANDPAR
(6,8),(8,11),-0.25345 # DEPENDENCYPART_GRANDPAR
(6,9),(9,1),-0.908209 # DEPENDENCYPART_GRANDPAR
(6,9),(9,2),-0.649798 # DEPENDENCYPART_GRANDPAR
(6,9),(9,3),-0.716033 # DEPENDENCYPART_GRANDPAR
(6,9),(9,6),-0.66386 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,9),(9,7),0.129131 # DEPENDENCYPART_GRANDPAR
(6,9),(9,8),0.0208248 # DEPENDENCYPART_GRANDPAR
(6,9),(9,10),-0.087976 # DEPENDENCYPART_GRANDPAR
(6,9),(9,11),-0.0991784 # DEPENDENCYPART_GRANDPAR
(6,9),(9,12),-0.527098 # DEPENDENCYPART_GRANDPAR
(6,9),(9,13),-0.175236 # DEPENDENCYPART_GRANDPAR
(6,9),(9,14),-0.185147 # DEPENDENCYPART_GRANDPAR
(6,9),(9,15),-0.195067 # DEPENDENCYPART_GRANDPAR
(6,9),(9,16),-0.198045 # DEPENDENCYPART_GRANDPAR
(6,9),(9,17),-0.235704 # DEPENDENCYPART_GRANDPAR
(6,9),(9,18),-0.182978 # DEPENDENCYPART_GRANDPAR
(6,9),(9,19),-0.37368 # DEPENDENCYPART_GRANDPAR
(6,10),(10,1),-0.905242 # DEPENDENCYPART_GRANDPAR
(6,10),(10,2),-0.670906 # DEPENDENCYPART_GRANDPAR
(6,10),(10,6),-0.813089 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,10),(10,7),0.0170192 # DEPENDENCYPART_GRANDPAR
(6,10),(10,8),0.0566221 # DEPENDENCYPART_GRANDPAR
(6,10),(10,9),-0.00978884 # DEPENDENCYPART_GRANDPAR
(6,10),(10,11),-0.0800968 # DEPENDENCYPART_GRANDPAR
(6,10),(10,12),-0.502174 # DEPENDENCYPART_GRANDPAR
(6,10),(10,13),-0.314848 # DEPENDENCYPART_GRANDPAR
(6,10),(10,14),-0.156241 # DEPENDENCYPART_GRANDPAR
(6,10),(10,15),-0.173331 # DEPENDENCYPART_GRANDPAR
(6,10),(10,16),-0.169139 # DEPENDENCYPART_GRANDPAR
(6,10),(10,17),-0.213968 # DEPENDENCYPART_GRANDPAR
(6,10),(10,18),-0.203086 # DEPENDENCYPART_GRANDPAR
(6,10),(10,19),-0.387772 # DEPENDENCYPART_GRANDPAR
(6,11),(11,6),-0.819749 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,11),(11,8),0.0281617 # DEPENDENCYPART_GRANDPAR
(6,11),(11,10),-0.140097 # DEPENDENCYPART_GRANDPAR
(6,11),(11,12),-0.495169 # DEPENDENCYPART_GRANDPAR
(6,11),(11,13),-0.192929 # DEPENDENCYPART_GRANDPAR
(6,11),(11,14),-0.0122169 # DEPENDENCYPART_GRANDPAR
(6,11),(11,15),-0.171197 # DEPENDENCYPART_GRANDPAR
(6,11),(11,16),-0.0269224 # DEPENDENCYPART_GRANDPAR
(6,11),(11,17),-0.211834 # DEPENDENCYPART_GRANDPAR
(6,11),(11,18),-0.00190886 # DEPENDENCYPART_GRANDPAR
(6,11),(11,19),-0.343436 # DEPENDENCYPART_GRANDPAR
(6,13),(13,12),-0.500269 # DEPENDENCYPART_GRANDPAR
(6,13),(13,14),-0.137818 # DEPENDENCYPART_GRANDPAR
(6,13),(13,15),-0.129968 # DEPENDENCYPART_GRANDPAR
(6,13),(13,16),-0.150716 # DEPENDENCYPART_GRANDPAR
(6,13),(13,17),-0.170605 # DEPENDENCYPART_GRANDPAR
(6,13),(13,18),-0.237512 # DEPENDENCYPART_GRANDPAR
(6,14),(14,7),0.135033 # DEPENDENCYPART_GRANDPAR
(6,14),(14,10),-0.197349 # DEPENDENCYPART_GRANDPAR
(6,14),(14,11),-0.0859582 # DEPENDENCYPART_GRANDPAR
(6,14),(14,12),-0.509591 # DEPENDENCYPART_GRANDPAR
(6,14),(14,13),-0.272053 # DEPENDENCYPART_GRANDPAR
(6,14),(14,15),-0.128793 # DEPENDENCYPART_GRANDPAR
(6,14),(14,16),-0.133724 # DEPENDENCYPART_GRANDPAR
(6,14),(14,17),-0.16943 # DEPENDENCYPART_GRANDPAR
(6,14),(14,18),-0.245486 # DEPENDENCYPART_GRANDPAR
(6,14),(14,19),-0.225858 # DEPENDENCYPART_GRANDPAR
(6,16),(16,6),-0.826104 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,16),(16,7),0.135033 # DEPENDENCYPART_GRANDPAR
(6,16),(16,12),-0.509931 # DEPENDENCYPART_GRANDPAR
(6,16),(16,13),-0.272053 # DEPENDENCYPART_GRANDPAR
(6,16),(16,14),-0.0702531 # DEPENDENCYPART_GRANDPAR
(6,16),(16,15),-0.0871808 # DEPENDENCYPART_GRANDPAR
(6,16),(16,17),-0.15846 # DEPENDENCYPART_GRANDPAR
(6,16),(16,18),-0.24749 # DEPENDENCYPART_GRANDPAR
(6,16),(16,19),-0.225858 # DEPENDENCYPART_GRANDPAR
(6,18),(18,8),-0.0410595 # DEPENDENCYPART_GRANDPAR
(6,18),(18,12),-0.38772 # DEPENDENCYPART_GRANDPAR
(6,18),(18,13),-0.283664 # DEPENDENCYPART_GRANDPAR
(6,18),(18,14),-0.17018 # DEPENDENCYPART_GRANDPAR
(6,18),(18,15),-0.152729 # DEPENDENCYPART_GRANDPAR
(6,18),(18,16),-0.189539 # DEPENDENCYPART_GRANDPAR
(6,18),(18,17),-0.193366 # DEPENDENCYPART_GRANDPAR
(6,18),(18,19),-0.258261 # DEPENDENCYPART_GRANDPAR
(6,19),(19,18),-0.335085 # DEPENDENCYPART_GRANDPAR
(7,2),(2,1),-0.236138 # DEPENDENCYPART_GRANDPAR
(7,2),(2,3),-0.133652 # DEPENDENCYPART_GRANDPAR
(7,2),(2,4),-0.0402874 # DEPENDENCYPART_GRANDPAR
(7,2),(2,5),-0.234889 # DEPENDENCYPART_GRANDPAR
(7,2),(2,6),0.189191 # DEPENDENCYPART_GRANDPAR
(7,2),(2,7),-1.64791 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,2),(2,8),-0.396317 # DEPENDENCYPART_GRANDPAR
(7,2),(2,9),-1.10802 # DEPENDENCYPART_GRANDPAR
(7,2),(2,10),-0.67991 # DEPENDENCYPART_GRANDPAR
(7,2),(2,11),-0.827772 # DEPENDENCYPART_GRANDPAR
(7,2),(2,12),-0.710486 # DEPENDENCYPART_GRANDPAR
(7,2),(2,15),-0.885816 # DEPENDENCYPART_GRANDPAR
(7,2),(2,16),-0.889515 # DEPENDENCYPART_GRANDPAR
(7,2),(2,17),-1.00599 # DEPENDENCYPART_GRANDPAR
(7,2),(2,19),-1.0332 # DEPENDENCYPART_GRANDPAR
(7,6),(6,2),-0.264827 # DEPENDENCYPART_GRANDPAR
(7,6),(6,7),-1.66955 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,6),(6,8),-0.386142 # DEPENDENCYPART_GRANDPAR
(7,6),(6,9),-1.11231 # DEPENDENCYPART_GRANDPAR
(7,6),(6,10),-0.687277 # DEPENDENCYPART_GRANDPAR
(7,6),(6,11),-0.761401 # DEPENDENCYPART_GRANDPAR
(7,6),(6,13),-1.10187 # DEPENDENCYPART_GRANDPAR
(7,6),(6,14),-0.88701 # DEPENDENCYPART_GRANDPAR
(7,6),(6,16),-0.916981 # DEPENDENCYPART_GRANDPAR
(7,6),(6,18),-1.29265 # DEPENDENCYPART_GRANDPAR
(7,6),(6,19),-1.03782 # DEPENDENCYPART_GRANDPAR
(7,8),(8,1),-0.79509 # DEPENDENCYPART_GRANDPAR
(7,8),(8,2),-0.687119 # DEPENDENCYPART_GRANDPAR
(7,8),(8,3),-0.6208 # DEPENDENCYPART_GRANDPAR
(7,8),(8,6),-0.253123 # DEPENDENCYPART_GRANDPAR
(7,8),(8,7),-1.24085 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,8),(8,9),-0.648272 # DEPENDENCYPART_GRANDPAR
(7,8),(8,10),-0.172014 # DEPENDENCYPART_GRANDPAR
(7,8),(8,11),-0.366901 # DEPENDENCYPART_GRANDPAR
(7,9),(9,1),-0.769359 # DEPENDENCYPART_GRANDPAR
(7,9),(9,2),-0.660213 # DEPENDENCYPART_GRANDPAR
(7,9),(9,3),-0.603063 # DEPENDENCYPART_GRANDPAR
(7,9),(9,6),-0.341414 # DEPENDENCYPART_GRANDPAR
(7,9),(9,7),-1.16378 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,9),(9,8),0.0934177 # DEPENDENCYPART_GRANDPAR
(7,9),(9,10),-0.125537 # DEPENDENCYPART_GRANDPAR
(7,9),(9,11),-0.339914 # DEPENDENCYPART_GRANDPAR
(7,9),(9,12),-0.250918 # DEPENDENCYPART_GRANDPAR
(7,9),(9,13),-0.427031 # DEPENDENCYPART_GRANDPAR
(7,9),(9,14),-0.419575 # DEPENDENCYPART_GRANDPAR
(7,9),(9,15),-0.453872 # DEPENDENCYPART_GRANDPAR
(7,9),(9,16),-0.449546 # DEPENDENCYPART_GRANDPAR
(7,9),(9,17),-0.574049 # DEPENDENCYPART_GRANDPAR
(7,9),(9,18),-0.817159 # DEPENDENCYPART_GRANDPAR
(7,9),(9,19),-0.706824 # DEPENDENCYPART_GRANDPAR
(7,10),(10,1),-0.759229 # DEPENDENCYPART_GRANDPAR
(7,10),(10,2),-0.674153 # DEPENDENCYPART_GRANDPAR
(7,10),(10,6),-0.202358 # DEPENDENCYPART_GRANDPAR
(7,10),(10,7),-1.28763 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,10),(10,8),0.107208 # DEPENDENCYPART_GRANDPAR
(7,10),(10,9),-0.628762 # DEPENDENCYPART_GRANDPAR
(7,10),(10,11),-0.30715 # DEPENDENCYPART_GRANDPAR
(7,10),(10,12),-0.18557 # DEPENDENCYPART_GRANDPAR
(7,10),(10,13),-0.495798 # DEPENDENCYPART_GRANDPAR
(7,10),(10,14),-0.348986 # DEPENDENCYPART_GRANDPAR
(7,10),(10,15),-0.380185 # DEPENDENCYPART_GRANDPAR
(7,10),(10,16),-0.378956 # DEPENDENCYPART_GRANDPAR
(7,10),(10,17),-0.500362 # DEPENDENCYPART_GRANDPAR
(7,10),(10,18),-0.806364 # DEPENDENCYPART_GRANDPAR
(7,10),(10,19),-0.671525 # DEPENDENCYPART_GRANDPAR
(7,11),(11,6),-0.217084 # DEPENDENCYPART_GRANDPAR
(7,11),(11,8),0.0144491 # DEPENDENCYPART_GRANDPAR
(7,11),(11,10),-0.250468 # DEPENDENCYPART_GRANDPAR
(7,11),(11,12),-0.123766 # DEPENDENCYPART_GRANDPAR
(7,11),(11,13),-0.494641 # DEPENDENCYPART_GRANDPAR
(7,11),(11,14),-0.318128 # DEPENDENCYPART_GRANDPAR
(7,11),(11,15),-0.443979 # DEPENDENCYPART_GRANDPAR
(7,11),(11,16),-0.349907 # DEPENDENCYPART_GRANDPAR
(7,11),(11,17),-0.564155 # DEPENDENCYPART_GRANDPAR
(7,11),(11,18),-0.654683 # DEPENDENCYPART_GRANDPAR
(7,11),(11,19),-0.651433 # DEPENDENCYPART_GRANDPAR
(8,1),(1,2),-0.0212618 # DEPENDENCYPART_GRANDPAR
(8,1),(1,3),-0.022612 # DEPENDENCYPART_GRANDPAR
(8,1),(1,9),-0.576025 # DEPENDENCYPART_GRANDPAR
(8,2),(2,1),-0.387551 # DEPENDENCYPART_GRANDPAR
(8,2),(2,3),0.00623636 # DEPENDENCYPART_GRANDPAR
(8,2),(2,4),-0.0909234 # DEPENDENCYPART_GRANDPAR
(8,2),(2,5),0.00350248 # DEPENDENCYPART_GRANDPAR
(8,2),(2,6),-0.203711 # DEPENDENCYPART_GRANDPAR
(8,2),(2,7),0.636294 # DEPENDENCYPART_GRANDPAR
(8,2),(2,8),-1.05423 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,2),(2,9),-0.561779 # DEPENDENCYPART_GRANDPAR
(8,2),(2,10),-0.66617 # DEPENDENCYPART_GRANDPAR
(8,2),(2,11),-1.0084 # DEPENDENCYPART_GRANDPAR
(8,2),(2,12),-1.00606 # DEPENDENCYPART_GRANDPAR
(8,2),(2,15),-0.604779 # DEPENDENCYPART_GRANDPAR
(8,2),(2,16),-0.71523 # DEPENDENCYPART_GRANDPAR
(8,2),(2,17),-0.510791 # DEPENDENCYPART_GRANDPAR
(8,2),(2,19),-1.13702 # DEPENDENCYPART_GRANDPAR
(8,3),(3,1),-0.410601 # DEPENDENCYPART_GRANDPAR
(8,3),(3,2),-0.20854 # DEPENDENCYPART_GRANDPAR
(8,3),(3,4),-0.318628 # DEPENDENCYPART_GRANDPAR
(8,3),(3,5),-0.132343 # DEPENDENCYPART_GRANDPAR
(8,3),(3,6),-0.413981 # DEPENDENCYPART_GRANDPAR
(8,3),(3,7),0.4531 # DEPENDENCYPART_GRANDPAR
(8,3),(3,8),-1.12215 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,3),(3,9),-0.623774 # DEPENDENCYPART_GRANDPAR
(8,3),(3,10),-0.723868 # DEPENDENCYPART_GRANDPAR
(8,3),(3,11),-1.04842 # DEPENDENCYPART_GRANDPAR
(8,3),(3,12),-1.07438 # DEPENDENCYPART_GRANDPAR
(8,3),(3,13),-0.954967 # DEPENDENCYPART_GRANDPAR
(8,3),(3,14),-0.750477 # DEPENDENCYPART_GRANDPAR
(8,3),(3,15),-0.745895 # DEPENDENCYPART_GRANDPAR
(8,3),(3,16),-0.79608 # DEPENDENCYPART_GRANDPAR
(8,3),(3,17),-0.651906 # DEPENDENCYPART_GRANDPAR
(8,3),(3,18),-0.587286 # DEPENDENCYPART_GRANDPAR
(8,3),(3,19),-1.20753 # DEPENDENCYPART_GRANDPAR
(8,6),(6,2),-0.0924005 # DEPENDENCYPART_GRANDPAR
(8,6),(6,7),1.24718 # DEPENDENCYPART_GRANDPAR
(8,6),(6,8),-1.0379 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,6),(6,9),-0.561379 # DEPENDENCYPART_GRANDPAR
(8,6),(6,10),-0.675797 # DEPENDENCYPART_GRANDPAR
(8,6),(6,11),-0.935228 # DEPENDENCYPART_GRANDPAR
(8,6),(6,13),-0.906485 # DEPENDENCYPART_GRANDPAR
(8,6),(6,14),-0.679683 # DEPENDENCYPART_GRANDPAR
(8,6),(6,16),-0.725286 # DEPENDENCYPART_GRANDPAR
(8,6),(6,18),-0.518493 # DEPENDENCYPART_GRANDPAR
(8,6),(6,19),-1.13844 # DEPENDENCYPART_GRANDPAR
(8,7),(7,2),0.0666483 # DEPENDENCYPART_GRANDPAR
(8,7),(7,6),-0.0996526 # DEPENDENCYPART_GRANDPAR
(8,7),(7,8),-1.09964 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,7),(7,9),-0.626859 # DEPENDENCYPART_GRANDPAR
(8,7),(7,10),-0.728092 # DEPENDENCYPART_GRANDPAR
(8,7),(7,11),-0.993956 # DEPENDENCYPART_GRANDPAR
(8,9),(9,1),-0.885428 # DEPENDENCYPART_GRANDPAR
(8,9),(9,2),-0.520748 # DEPENDENCYPART_GRANDPAR
(8,9),(9,3),-0.561921 # DEPENDENCYPART_GRANDPAR
(8,9),(9,6),-0.889614 # DEPENDENCYPART_GRANDPAR
(8,9),(9,7),-0.0576531 # DEPENDENCYPART_GRANDPAR
(8,9),(9,8),-0.545382 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,9),(9,10),-0.0680404 # DEPENDENCYPART_GRANDPAR
(8,9),(9,11),-0.134589 # DEPENDENCYPART_GRANDPAR
(8,9),(9,12),-0.570757 # DEPENDENCYPART_GRANDPAR
(8,9),(9,13),-0.257793 # DEPENDENCYPART_GRANDPAR
(8,9),(9,14),-0.170253 # DEPENDENCYPART_GRANDPAR
(8,9),(9,15),-0.120428 # DEPENDENCYPART_GRANDPAR
(8,9),(9,16),-0.215899 # DEPENDENCYPART_GRANDPAR
(8,9),(9,17),-0.0264394 # DEPENDENCYPART_GRANDPAR
(8,9),(9,18),0.0743 # DEPENDENCYPART_GRANDPAR
(8,9),(9,19),-0.792735 # DEPENDENCYPART_GRANDPAR
(8,10),(10,1),-0.937714 # DEPENDENCYPART_GRANDPAR
(8,10),(10,2),-0.59552 # DEPENDENCYPART_GRANDPAR
(8,10),(10,6),-0.806218 # DEPENDENCYPART_GRANDPAR
(8,10),(10,7),-0.127944 # DEPENDENCYPART_GRANDPAR
(8,10),(10,8),-0.676892 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,10),(10,9),-0.166557 # DEPENDENCYPART_GRANDPAR
(8,10),(10,11),-0.225792 # DEPENDENCYPART_GRANDPAR
(8,10),(10,12),-0.598854 # DEPENDENCYPART_GRANDPAR
(8,10),(10,13),-0.534935 # DEPENDENCYPART_GRANDPAR
(8,10),(10,14),-0.15623 # DEPENDENCYPART_GRANDPAR
(8,10),(10,15),-0.156413 # DEPENDENCYPART_GRANDPAR
(8,10),(10,16),-0.201876 # DEPENDENCYPART_GRANDPAR
(8,10),(10,17),-0.0624241 # DEPENDENCYPART_GRANDPAR
(8,10),(10,18),0.0151261 # DEPENDENCYPART_GRANDPAR
(8,10),(10,19),-0.834325 # DEPENDENCYPART_GRANDPAR
(8,11),(11,6),-0.7741 # DEPENDENCYPART_GRANDPAR
(8,11),(11,8),-0.526112 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,11),(11,10),-0.169546 # DEPENDENCYPART_GRANDPAR
(8,11),(11,12),-0.651271 # DEPENDENCYPART_GRANDPAR
(8,11),(11,13),-0.398711 # DEPENDENCYPART_GRANDPAR
(8,11),(11,14),-0.0168285 # DEPENDENCYPART_GRANDPAR
(8,11),(11,15),-0.142505 # DEPENDENCYPART_GRANDPAR
(8,11),(11,16),-0.0642816 # DEPENDENCYPART_GRANDPAR
(8,11),(11,17),-0.0485159 # DEPENDENCYPART_GRANDPAR
(8,11),(11,18),0.135805 # DEPENDENCYPART_GRANDPAR
(8,11),(11,19),-0.829947 # DEPENDENCYPART_GRANDPAR
(9,1),(1,2),0.477064 # DEPENDENCYPART_GRANDPAR
(9,1),(1,3),0.257639 # DEPENDENCYPART_GRANDPAR
(9,1),(1,9),-1.07653 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,2),(2,1),0.247402 # DEPENDENCYPART_GRANDPAR
(9,2),(2,3),0.121673 # DEPENDENCYPART_GRANDPAR
(9,2),(2,4),0.177793 # DEPENDENCYPART_GRANDPAR
(9,2),(2,5),-0.154297 # DEPENDENCYPART_GRANDPAR
(9,2),(2,6),0.667566 # DEPENDENCYPART_GRANDPAR
(9,2),(2,7),-0.131069 # DEPENDENCYPART_GRANDPAR
(9,2),(2,8),-0.203748 # DEPENDENCYPART_GRANDPAR
(9,2),(2,9),-1.002 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,2),(2,10),0.110246 # DEPENDENCYPART_GRANDPAR
(9,2),(2,11),0.0723547 # DEPENDENCYPART_GRANDPAR
(9,2),(2,12),-0.746389 # DEPENDENCYPART_GRANDPAR
(9,2),(2,15),-0.400676 # DEPENDENCYPART_GRANDPAR
(9,2),(2,16),-0.52619 # DEPENDENCYPART_GRANDPAR
(9,2),(2,17),-0.48302 # DEPENDENCYPART_GRANDPAR
(9,2),(2,19),-0.646958 # DEPENDENCYPART_GRANDPAR
(9,3),(3,1),0.180401 # DEPENDENCYPART_GRANDPAR
(9,3),(3,2),0.332726 # DEPENDENCYPART_GRANDPAR
(9,3),(3,4),0.0194913 # DEPENDENCYPART_GRANDPAR
(9,3),(3,5),-0.218341 # DEPENDENCYPART_GRANDPAR
(9,3),(3,6),0.542277 # DEPENDENCYPART_GRANDPAR
(9,3),(3,7),-0.251068 # DEPENDENCYPART_GRANDPAR
(9,3),(3,8),-0.135648 # DEPENDENCYPART_GRANDPAR
(9,3),(3,9),-0.996346 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,3),(3,10),0.124197 # DEPENDENCYPART_GRANDPAR
(9,3),(3,11),0.131083 # DEPENDENCYPART_GRANDPAR
(9,3),(3,12),-0.752344 # DEPENDENCYPART_GRANDPAR
(9,3),(3,13),-0.528758 # DEPENDENCYPART_GRANDPAR
(9,3),(3,14),-0.417538 # DEPENDENCYPART_GRANDPAR
(9,3),(3,15),-0.465137 # DEPENDENCYPART_GRANDPAR
(9,3),(3,16),-0.540264 # DEPENDENCYPART_GRANDPAR
(9,3),(3,17),-0.547482 # DEPENDENCYPART_GRANDPAR
(9,3),(3,18),-0.269112 # DEPENDENCYPART_GRANDPAR
(9,3),(3,19),-0.674973 # DEPENDENCYPART_GRANDPAR
(9,6),(6,2),0.296904 # DEPENDENCYPART_GRANDPAR
(9,6),(6,7),0.112288 # DEPENDENCYPART_GRANDPAR
(9,6),(6,8),-0.126605 # DEPENDENCYPART_GRANDPAR
(9,6),(6,9),-1.06251 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,6),(6,10),0.0450034 # DEPENDENCYPART_GRANDPAR
(9,6),(6,11),0.0887481 # DEPENDENCYPART_GRANDPAR
(9,6),(6,13),-0.617579 # DEPENDENCYPART_GRANDPAR
(9,6),(6,14),-0.47521 # DEPENDENCYPART_GRANDPAR
(9,6),(6,16),-0.597936 # DEPENDENCYPART_GRANDPAR
(9,6),(6,18),-0.32695 # DEPENDENCYPART_GRANDPAR
(9,6),(6,19),-0.734216 # DEPENDENCYPART_GRANDPAR
(9,7),(7,2),0.305136 # DEPENDENCYPART_GRANDPAR
(9,7),(7,6),0.905664 # DEPENDENCYPART_GRANDPAR
(9,7),(7,8),0.019135 # DEPENDENCYPART_GRANDPAR
(9,7),(7,9),-1.00273 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,7),(7,10),0.118373 # DEPENDENCYPART_GRANDPAR
(9,7),(7,11),0.18542 # DEPENDENCYPART_GRANDPAR
(9,8),(8,1),0.19712 # DEPENDENCYPART_GRANDPAR
(9,8),(8,2),0.396176 # DEPENDENCYPART_GRANDPAR
(9,8),(8,3),0.200078 # DEPENDENCYPART_GRANDPAR
(9,8),(8,6),0.709554 # DEPENDENCYPART_GRANDPAR
(9,8),(8,7),0.245555 # DEPENDENCYPART_GRANDPAR
(9,8),(8,9),-1.00626 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,8),(8,10),0.201282 # DEPENDENCYPART_GRANDPAR
(9,8),(8,11),0.322183 # DEPENDENCYPART_GRANDPAR
(9,10),(10,1),-0.204624 # DEPENDENCYPART_GRANDPAR
(9,10),(10,2),-0.00353729 # DEPENDENCYPART_GRANDPAR
(9,10),(10,6),0.557868 # DEPENDENCYPART_GRANDPAR
(9,10),(10,7),-0.369125 # DEPENDENCYPART_GRANDPAR
(9,10),(10,8),-0.448485 # DEPENDENCYPART_GRANDPAR
(9,10),(10,9),-0.611513 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,10),(10,11),0.558802 # DEPENDENCYPART_GRANDPAR
(9,10),(10,12),-0.24396 # DEPENDENCYPART_GRANDPAR
(9,10),(10,13),0.0979412 # DEPENDENCYPART_GRANDPAR
(9,10),(10,14),0.108284 # DEPENDENCYPART_GRANDPAR
(9,10),(10,15),0.188 # DEPENDENCYPART_GRANDPAR
(9,10),(10,16),-0.0144425 # DEPENDENCYPART_GRANDPAR
(9,10),(10,17),0.105655 # DEPENDENCYPART_GRANDPAR
(9,10),(10,18),0.229791 # DEPENDENCYPART_GRANDPAR
(9,10),(10,19),-0.500554 # DEPENDENCYPART_GRANDPAR
(9,11),(11,6),0.293833 # DEPENDENCYPART_GRANDPAR
(9,11),(11,8),-0.674281 # DEPENDENCYPART_GRANDPAR
(9,11),(11,10),0.502931 # DEPENDENCYPART_GRANDPAR
(9,11),(11,12),-0.336684 # DEPENDENCYPART_GRANDPAR
(9,11),(11,13),0.0475433 # DEPENDENCYPART_GRANDPAR
(9,11),(11,14),0.210991 # DEPENDENCYPART_GRANDPAR
(9,11),(11,15),-0.0904001 # DEPENDENCYPART_GRANDPAR
