# _root_ But then , as quickly as the Dow had fallen , it began to turn around .
#goldHeads=13,13,13,13,4,4,8,9,6,9,13,13,0,13,14,15,13,
#predictedHeads=13,13,13,13,4,4,8,9,6,9,13,13,0,13,14,15,13,
(7,10),(10,1),-1.10428 # DEPENDENCYPART_GRANDPAR
(7,10),(10,2),-1.10307 # DEPENDENCYPART_GRANDPAR
(7,10),(10,3),-1.26557 # DEPENDENCYPART_GRANDPAR
(7,10),(10,4),-1.0746 # DEPENDENCYPART_GRANDPAR
(7,10),(10,5),-1.06662 # DEPENDENCYPART_GRANDPAR
(7,10),(10,6),-0.996188 # DEPENDENCYPART_GRANDPAR
(7,10),(10,7),-1.32993 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,10),(10,8),0.298204 # DEPENDENCYPART_GRANDPAR
(7,10),(10,9),-0.42867 # DEPENDENCYPART_GRANDPAR
(7,10),(10,11),-0.393541 # DEPENDENCYPART_GRANDPAR
(7,10),(10,12),-0.536212 # DEPENDENCYPART_GRANDPAR
(7,10),(10,13),-0.608306 # DEPENDENCYPART_GRANDPAR
(7,10),(10,14),-0.436769 # DEPENDENCYPART_GRANDPAR
(7,10),(10,15),-0.904524 # DEPENDENCYPART_GRANDPAR
(7,10),(10,16),-0.466236 # DEPENDENCYPART_GRANDPAR
(7,10),(10,17),-0.95021 # DEPENDENCYPART_GRANDPAR
(7,13),(13,1),-1.05578 # DEPENDENCYPART_GRANDPAR
(7,13),(13,2),-1.01975 # DEPENDENCYPART_GRANDPAR
(7,13),(13,3),-1.22091 # DEPENDENCYPART_GRANDPAR
(7,13),(13,4),-0.994705 # DEPENDENCYPART_GRANDPAR
(7,13),(13,5),-0.985175 # DEPENDENCYPART_GRANDPAR
(7,13),(13,6),-0.995611 # DEPENDENCYPART_GRANDPAR
(7,13),(13,7),-1.3767 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,13),(13,8),0.244872 # DEPENDENCYPART_GRANDPAR
(7,13),(13,9),-0.550813 # DEPENDENCYPART_GRANDPAR
(7,13),(13,10),-0.477585 # DEPENDENCYPART_GRANDPAR
(7,13),(13,11),-0.605849 # DEPENDENCYPART_GRANDPAR
(7,13),(13,12),-0.452765 # DEPENDENCYPART_GRANDPAR
(7,13),(13,14),-0.475806 # DEPENDENCYPART_GRANDPAR
(7,13),(13,15),-0.873097 # DEPENDENCYPART_GRANDPAR
(7,13),(13,16),-0.486345 # DEPENDENCYPART_GRANDPAR
(7,13),(13,17),-1.05309 # DEPENDENCYPART_GRANDPAR
(8,3),(3,1),-0.478507 # DEPENDENCYPART_GRANDPAR
(8,3),(3,2),-0.445351 # DEPENDENCYPART_GRANDPAR
(8,5),(5,1),-0.438241 # DEPENDENCYPART_GRANDPAR
(8,5),(5,2),-0.332096 # DEPENDENCYPART_GRANDPAR
(8,5),(5,3),-0.271736 # DEPENDENCYPART_GRANDPAR
(8,5),(5,4),-0.284122 # DEPENDENCYPART_GRANDPAR
(8,5),(5,6),-0.205392 # DEPENDENCYPART_GRANDPAR
(8,5),(5,7),-0.317584 # DEPENDENCYPART_GRANDPAR
(8,5),(5,8),-1.39137 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,5),(5,9),-0.791839 # DEPENDENCYPART_GRANDPAR
(8,5),(5,10),-0.912337 # DEPENDENCYPART_GRANDPAR
(8,5),(5,11),-0.814352 # DEPENDENCYPART_GRANDPAR
(8,5),(5,13),-0.748796 # DEPENDENCYPART_GRANDPAR
(8,5),(5,17),-1.05378 # DEPENDENCYPART_GRANDPAR
(8,6),(6,1),-0.580449 # DEPENDENCYPART_GRANDPAR
(8,6),(6,2),-0.302883 # DEPENDENCYPART_GRANDPAR
(8,6),(6,3),-0.26436 # DEPENDENCYPART_GRANDPAR
(8,6),(6,4),-0.253988 # DEPENDENCYPART_GRANDPAR
(8,6),(6,5),-0.193867 # DEPENDENCYPART_GRANDPAR
(8,6),(6,7),-0.288124 # DEPENDENCYPART_GRANDPAR
(8,6),(6,8),-1.41526 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,6),(6,9),-0.855087 # DEPENDENCYPART_GRANDPAR
(8,6),(6,10),-0.921805 # DEPENDENCYPART_GRANDPAR
(8,6),(6,11),-0.827531 # DEPENDENCYPART_GRANDPAR
(8,6),(6,13),-0.810876 # DEPENDENCYPART_GRANDPAR
(8,6),(6,14),-0.999 # DEPENDENCYPART_GRANDPAR
(8,6),(6,15),-0.870709 # DEPENDENCYPART_GRANDPAR
(8,6),(6,16),-0.887524 # DEPENDENCYPART_GRANDPAR
(8,6),(6,17),-1.07023 # DEPENDENCYPART_GRANDPAR
(8,7),(7,9),-0.813358 # DEPENDENCYPART_GRANDPAR
(8,7),(7,10),-0.910483 # DEPENDENCYPART_GRANDPAR
(8,7),(7,13),-0.770595 # DEPENDENCYPART_GRANDPAR
(8,9),(9,1),-0.866401 # DEPENDENCYPART_GRANDPAR
(8,9),(9,2),-0.745881 # DEPENDENCYPART_GRANDPAR
(8,9),(9,3),-0.774158 # DEPENDENCYPART_GRANDPAR
(8,9),(9,4),-0.691834 # DEPENDENCYPART_GRANDPAR
(8,9),(9,5),-0.630388 # DEPENDENCYPART_GRANDPAR
(8,9),(9,6),-0.809417 # DEPENDENCYPART_GRANDPAR
(8,9),(9,7),-0.800459 # DEPENDENCYPART_GRANDPAR
(8,9),(9,8),-0.949364 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,9),(9,10),-0.209872 # DEPENDENCYPART_GRANDPAR
(8,9),(9,11),-0.350193 # DEPENDENCYPART_GRANDPAR
(8,9),(9,12),-0.294668 # DEPENDENCYPART_GRANDPAR
(8,9),(9,13),-0.262339 # DEPENDENCYPART_GRANDPAR
(8,9),(9,14),-0.423614 # DEPENDENCYPART_GRANDPAR
(8,9),(9,15),-0.350879 # DEPENDENCYPART_GRANDPAR
(8,9),(9,16),-0.341107 # DEPENDENCYPART_GRANDPAR
(8,9),(9,17),-0.58779 # DEPENDENCYPART_GRANDPAR
(8,10),(10,1),-0.907959 # DEPENDENCYPART_GRANDPAR
(8,10),(10,2),-0.811601 # DEPENDENCYPART_GRANDPAR
(8,10),(10,3),-0.811 # DEPENDENCYPART_GRANDPAR
(8,10),(10,4),-0.752991 # DEPENDENCYPART_GRANDPAR
(8,10),(10,5),-0.694232 # DEPENDENCYPART_GRANDPAR
(8,10),(10,6),-0.796222 # DEPENDENCYPART_GRANDPAR
(8,10),(10,7),-0.781341 # DEPENDENCYPART_GRANDPAR
(8,10),(10,8),-0.959652 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,10),(10,9),-0.318495 # DEPENDENCYPART_GRANDPAR
(8,10),(10,11),-0.305279 # DEPENDENCYPART_GRANDPAR
(8,10),(10,12),-0.44341 # DEPENDENCYPART_GRANDPAR
(8,10),(10,13),-0.33158 # DEPENDENCYPART_GRANDPAR
(8,10),(10,14),-0.466016 # DEPENDENCYPART_GRANDPAR
(8,10),(10,15),-0.409929 # DEPENDENCYPART_GRANDPAR
(8,10),(10,16),-0.346169 # DEPENDENCYPART_GRANDPAR
(8,10),(10,17),-0.540093 # DEPENDENCYPART_GRANDPAR
(8,13),(13,1),-0.869397 # DEPENDENCYPART_GRANDPAR
(8,13),(13,2),-0.737595 # DEPENDENCYPART_GRANDPAR
(8,13),(13,3),-0.775699 # DEPENDENCYPART_GRANDPAR
(8,13),(13,4),-0.682413 # DEPENDENCYPART_GRANDPAR
(8,13),(13,5),-0.622101 # DEPENDENCYPART_GRANDPAR
(8,13),(13,6),-0.805481 # DEPENDENCYPART_GRANDPAR
(8,13),(13,7),-0.810303 # DEPENDENCYPART_GRANDPAR
(8,13),(13,8),-0.982415 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,13),(13,9),-0.372165 # DEPENDENCYPART_GRANDPAR
(8,13),(13,10),-0.440125 # DEPENDENCYPART_GRANDPAR
(8,13),(13,11),-0.428251 # DEPENDENCYPART_GRANDPAR
(8,13),(13,12),-0.301383 # DEPENDENCYPART_GRANDPAR
(8,13),(13,14),-0.397789 # DEPENDENCYPART_GRANDPAR
(8,13),(13,15),-0.338205 # DEPENDENCYPART_GRANDPAR
(8,13),(13,16),-0.327198 # DEPENDENCYPART_GRANDPAR
(8,13),(13,17),-0.634329 # DEPENDENCYPART_GRANDPAR
(9,1),(1,2),-0.44528 # DEPENDENCYPART_GRANDPAR
(9,1),(1,3),-0.391713 # DEPENDENCYPART_GRANDPAR
(9,1),(1,4),-0.353969 # DEPENDENCYPART_GRANDPAR
(9,1),(1,5),-0.19547 # DEPENDENCYPART_GRANDPAR
(9,1),(1,9),-1.23527 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,1),(1,13),-0.583046 # DEPENDENCYPART_GRANDPAR
(9,2),(2,1),-0.358315 # DEPENDENCYPART_GRANDPAR
(9,2),(2,3),-0.0555648 # DEPENDENCYPART_GRANDPAR
(9,2),(2,4),0.0644605 # DEPENDENCYPART_GRANDPAR
(9,2),(2,5),0.123146 # DEPENDENCYPART_GRANDPAR
(9,2),(2,6),0.288349 # DEPENDENCYPART_GRANDPAR
(9,2),(2,8),-0.0100271 # DEPENDENCYPART_GRANDPAR
(9,2),(2,9),-1.17453 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,2),(2,13),-0.522273 # DEPENDENCYPART_GRANDPAR
(9,2),(2,17),-0.989357 # DEPENDENCYPART_GRANDPAR
(9,3),(3,1),-0.251599 # DEPENDENCYPART_GRANDPAR
(9,3),(3,2),-0.183826 # DEPENDENCYPART_GRANDPAR
(9,4),(4,1),-0.32652 # DEPENDENCYPART_GRANDPAR
(9,4),(4,2),-0.135356 # DEPENDENCYPART_GRANDPAR
(9,4),(4,3),-0.113271 # DEPENDENCYPART_GRANDPAR
(9,4),(4,5),0.234964 # DEPENDENCYPART_GRANDPAR
(9,4),(4,6),0.423456 # DEPENDENCYPART_GRANDPAR
(9,4),(4,7),0.124765 # DEPENDENCYPART_GRANDPAR
(9,4),(4,8),0.00627442 # DEPENDENCYPART_GRANDPAR
(9,4),(4,9),-1.20003 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,4),(4,10),-0.376618 # DEPENDENCYPART_GRANDPAR
(9,4),(4,11),-0.758589 # DEPENDENCYPART_GRANDPAR
(9,4),(4,12),-0.992772 # DEPENDENCYPART_GRANDPAR
(9,4),(4,13),-0.546816 # DEPENDENCYPART_GRANDPAR
(9,4),(4,14),-0.655257 # DEPENDENCYPART_GRANDPAR
(9,4),(4,16),-0.668982 # DEPENDENCYPART_GRANDPAR
(9,4),(4,17),-1.00473 # DEPENDENCYPART_GRANDPAR
(9,5),(5,1),-0.347911 # DEPENDENCYPART_GRANDPAR
(9,5),(5,2),-0.171591 # DEPENDENCYPART_GRANDPAR
(9,5),(5,3),-0.175207 # DEPENDENCYPART_GRANDPAR
(9,5),(5,4),-0.0604652 # DEPENDENCYPART_GRANDPAR
(9,5),(5,6),0.380632 # DEPENDENCYPART_GRANDPAR
(9,5),(5,7),0.16687 # DEPENDENCYPART_GRANDPAR
(9,5),(5,8),0.0535958 # DEPENDENCYPART_GRANDPAR
(9,5),(5,9),-1.17406 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,5),(5,10),-0.362887 # DEPENDENCYPART_GRANDPAR
(9,5),(5,11),-0.74529 # DEPENDENCYPART_GRANDPAR
(9,5),(5,13),-0.521806 # DEPENDENCYPART_GRANDPAR
(9,5),(5,17),-0.988871 # DEPENDENCYPART_GRANDPAR
(9,6),(6,1),-0.359038 # DEPENDENCYPART_GRANDPAR
(9,6),(6,2),-0.0570991 # DEPENDENCYPART_GRANDPAR
(9,6),(6,3),-0.086967 # DEPENDENCYPART_GRANDPAR
(9,6),(6,4),0.0789061 # DEPENDENCYPART_GRANDPAR
(9,6),(6,5),0.164862 # DEPENDENCYPART_GRANDPAR
(9,6),(6,7),0.199256 # DEPENDENCYPART_GRANDPAR
(9,6),(6,8),0.0290934 # DEPENDENCYPART_GRANDPAR
(9,6),(6,9),-1.30495 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,6),(6,10),-0.412789 # DEPENDENCYPART_GRANDPAR
(9,6),(6,11),-0.799762 # DEPENDENCYPART_GRANDPAR
(9,6),(6,13),-0.651513 # DEPENDENCYPART_GRANDPAR
(9,6),(6,14),-0.723152 # DEPENDENCYPART_GRANDPAR
(9,6),(6,15),-0.841003 # DEPENDENCYPART_GRANDPAR
(9,6),(6,16),-0.699616 # DEPENDENCYPART_GRANDPAR
(9,6),(6,17),-1.02254 # DEPENDENCYPART_GRANDPAR
(9,7),(7,9),-1.19352 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,7),(7,10),-0.355008 # DEPENDENCYPART_GRANDPAR
(9,7),(7,13),-0.54102 # DEPENDENCYPART_GRANDPAR
(9,8),(8,3),-0.314986 # DEPENDENCYPART_GRANDPAR
(9,8),(8,5),-0.113716 # DEPENDENCYPART_GRANDPAR
(9,8),(8,6),0.144479 # DEPENDENCYPART_GRANDPAR
(9,8),(8,7),0.13348 # DEPENDENCYPART_GRANDPAR
(9,8),(8,9),-1.28328 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,8),(8,10),-0.44766 # DEPENDENCYPART_GRANDPAR
(9,8),(8,11),-1.0652 # DEPENDENCYPART_GRANDPAR
(9,8),(8,13),-0.628689 # DEPENDENCYPART_GRANDPAR
(9,10),(10,1),-0.478541 # DEPENDENCYPART_GRANDPAR
(9,10),(10,2),-0.377211 # DEPENDENCYPART_GRANDPAR
(9,10),(10,3),-0.554704 # DEPENDENCYPART_GRANDPAR
(9,10),(10,4),-0.29788 # DEPENDENCYPART_GRANDPAR
(9,10),(10,5),-0.131926 # DEPENDENCYPART_GRANDPAR
(9,10),(10,6),0.225399 # DEPENDENCYPART_GRANDPAR
(9,10),(10,7),-0.231893 # DEPENDENCYPART_GRANDPAR
(9,10),(10,8),-0.35172 # DEPENDENCYPART_GRANDPAR
(9,10),(10,9),-0.867296 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,10),(10,11),0.0579594 # DEPENDENCYPART_GRANDPAR
(9,10),(10,12),-0.238016 # DEPENDENCYPART_GRANDPAR
(9,10),(10,13),0.176117 # DEPENDENCYPART_GRANDPAR
(9,10),(10,14),0.130694 # DEPENDENCYPART_GRANDPAR
(9,10),(10,15),-0.0635295 # DEPENDENCYPART_GRANDPAR
(9,10),(10,16),0.197102 # DEPENDENCYPART_GRANDPAR
(9,10),(10,17),-0.545129 # DEPENDENCYPART_GRANDPAR
(9,12),(12,11),-0.059474 # DEPENDENCYPART_GRANDPAR
(9,12),(12,14),-0.438154 # DEPENDENCYPART_GRANDPAR
(9,13),(13,1),-0.557278 # DEPENDENCYPART_GRANDPAR
(9,13),(13,2),-0.40968 # DEPENDENCYPART_GRANDPAR
(9,13),(13,3),-0.624003 # DEPENDENCYPART_GRANDPAR
(9,13),(13,4),-0.336286 # DEPENDENCYPART_GRANDPAR
(9,13),(13,5),-0.163643 # DEPENDENCYPART_GRANDPAR
(9,13),(13,6),-0.0125504 # DEPENDENCYPART_GRANDPAR
(9,13),(13,7),-0.389012 # DEPENDENCYPART_GRANDPAR
(9,13),(13,8),-0.487537 # DEPENDENCYPART_GRANDPAR
(9,13),(13,9),-0.893522 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,13),(13,10),-0.0553164 # DEPENDENCYPART_GRANDPAR
(9,13),(13,11),-0.323308 # DEPENDENCYPART_GRANDPAR
(9,13),(13,12),-0.490924 # DEPENDENCYPART_GRANDPAR
(9,13),(13,14),-0.0766411 # DEPENDENCYPART_GRANDPAR
(9,13),(13,15),-0.222848 # DEPENDENCYPART_GRANDPAR
(9,13),(13,16),-0.0437789 # DEPENDENCYPART_GRANDPAR
(9,13),(13,17),-0.848998 # DEPENDENCYPART_GRANDPAR
(9,14),(14,4),-0.391164 # DEPENDENCYPART_GRANDPAR
(9,14),(14,8),-0.489653 # DEPENDENCYPART_GRANDPAR
(9,14),(14,10),-0.0529548 # DEPENDENCYPART_GRANDPAR
(9,14),(14,11),-0.146139 # DEPENDENCYPART_GRANDPAR
(9,14),(14,12),-0.759811 # DEPENDENCYPART_GRANDPAR
(9,14),(14,15),-0.223604 # DEPENDENCYPART_GRANDPAR
(9,14),(14,16),-0.133633 # DEPENDENCYPART_GRANDPAR
(9,14),(14,17),-0.870186 # DEPENDENCYPART_GRANDPAR
(9,15),(15,1),-0.559926 # DEPENDENCYPART_GRANDPAR
(9,15),(15,2),-0.369556 # DEPENDENCYPART_GRANDPAR
(9,15),(15,3),-0.599457 # DEPENDENCYPART_GRANDPAR
(9,15),(15,4),-0.291989 # DEPENDENCYPART_GRANDPAR
(9,15),(15,5),-0.120547 # DEPENDENCYPART_GRANDPAR
(9,15),(15,6),0.0972877 # DEPENDENCYPART_GRANDPAR
(9,15),(15,8),-0.449919 # DEPENDENCYPART_GRANDPAR
(9,15),(15,10),-0.0133744 # DEPENDENCYPART_GRANDPAR
(9,15),(15,11),-0.129198 # DEPENDENCYPART_GRANDPAR
(9,15),(15,12),-0.587852 # DEPENDENCYPART_GRANDPAR
(9,15),(15,16),-0.084079 # DEPENDENCYPART_GRANDPAR
(9,15),(15,17),-0.73513 # DEPENDENCYPART_GRANDPAR
(9,16),(16,1),-0.60988 # DEPENDENCYPART_GRANDPAR
(9,16),(16,6),0.111277 # DEPENDENCYPART_GRANDPAR
(9,16),(16,8),-0.481092 # DEPENDENCYPART_GRANDPAR
(9,16),(16,17),-0.83426 # DEPENDENCYPART_GRANDPAR
(10,1),(1,2),-0.230874 # DEPENDENCYPART_GRANDPAR
(10,1),(1,3),-0.383032 # DEPENDENCYPART_GRANDPAR
(10,1),(1,4),-0.210389 # DEPENDENCYPART_GRANDPAR
(10,1),(1,5),-0.165148 # DEPENDENCYPART_GRANDPAR
(10,1),(1,9),-0.155768 # DEPENDENCYPART_GRANDPAR
(10,1),(1,13),-0.335698 # DEPENDENCYPART_GRANDPAR
(10,2),(2,1),-0.272418 # DEPENDENCYPART_GRANDPAR
(10,2),(2,3),-0.197396 # DEPENDENCYPART_GRANDPAR
(10,2),(2,4),0.0108048 # DEPENDENCYPART_GRANDPAR
(10,2),(2,5),0.0266606 # DEPENDENCYPART_GRANDPAR
(10,2),(2,6),-0.0410661 # DEPENDENCYPART_GRANDPAR
(10,2),(2,8),-0.219738 # DEPENDENCYPART_GRANDPAR
(10,2),(2,9),-0.0692117 # DEPENDENCYPART_GRANDPAR
(10,2),(2,13),-0.305922 # DEPENDENCYPART_GRANDPAR
(10,2),(2,17),-0.605518 # DEPENDENCYPART_GRANDPAR
(10,3),(3,1),-0.282177 # DEPENDENCYPART_GRANDPAR
(10,3),(3,2),-0.191194 # DEPENDENCYPART_GRANDPAR
(10,4),(4,1),-0.257041 # DEPENDENCYPART_GRANDPAR
(10,4),(4,2),0.0375937 # DEPENDENCYPART_GRANDPAR
(10,4),(4,3),-0.247727 # DEPENDENCYPART_GRANDPAR
(10,4),(4,5),-0.00650961 # DEPENDENCYPART_GRANDPAR
(10,4),(4,6),-0.0310343 # DEPENDENCYPART_GRANDPAR
(10,4),(4,7),-0.0165859 # DEPENDENCYPART_GRANDPAR
(10,4),(4,8),-0.259126 # DEPENDENCYPART_GRANDPAR
(10,4),(4,9),-0.00565061 # DEPENDENCYPART_GRANDPAR
(10,4),(4,10),-1.01816 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,4),(4,11),-0.270205 # DEPENDENCYPART_GRANDPAR
(10,4),(4,12),-0.386747 # DEPENDENCYPART_GRANDPAR
(10,4),(4,13),-0.317843 # DEPENDENCYPART_GRANDPAR
(10,4),(4,14),-0.371495 # DEPENDENCYPART_GRANDPAR
(10,4),(4,16),-0.280286 # DEPENDENCYPART_GRANDPAR
(10,4),(4,17),-0.611197 # DEPENDENCYPART_GRANDPAR
(10,5),(5,1),-0.235389 # DEPENDENCYPART_GRANDPAR
(10,5),(5,2),-0.0230049 # DEPENDENCYPART_GRANDPAR
(10,5),(5,3),-0.230716 # DEPENDENCYPART_GRANDPAR
(10,5),(5,4),0.109706 # DEPENDENCYPART_GRANDPAR
(10,5),(5,6),-0.0229598 # DEPENDENCYPART_GRANDPAR
(10,5),(5,7),0.0359182 # DEPENDENCYPART_GRANDPAR
(10,5),(5,8),-0.219222 # DEPENDENCYPART_GRANDPAR
(10,5),(5,9),-0.0545744 # DEPENDENCYPART_GRANDPAR
(10,5),(5,10),-1.01332 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,5),(5,11),-0.265883 # DEPENDENCYPART_GRANDPAR
(10,5),(5,13),-0.305854 # DEPENDENCYPART_GRANDPAR
(10,5),(5,17),-0.605421 # DEPENDENCYPART_GRANDPAR
(10,6),(6,1),-0.225263 # DEPENDENCYPART_GRANDPAR
(10,6),(6,2),0.029753 # DEPENDENCYPART_GRANDPAR
(10,6),(6,3),-0.120267 # DEPENDENCYPART_GRANDPAR
(10,6),(6,4),0.16512 # DEPENDENCYPART_GRANDPAR
(10,6),(6,5),0.107569 # DEPENDENCYPART_GRANDPAR
(10,6),(6,7),-0.0293461 # DEPENDENCYPART_GRANDPAR
(10,6),(6,8),-0.331987 # DEPENDENCYPART_GRANDPAR
(10,6),(6,9),0.0132331 # DEPENDENCYPART_GRANDPAR
(10,6),(6,10),-0.946451 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,6),(6,11),-0.203127 # DEPENDENCYPART_GRANDPAR
(10,6),(6,13),-0.292988 # DEPENDENCYPART_GRANDPAR
(10,6),(6,14),-0.327712 # DEPENDENCYPART_GRANDPAR
(10,6),(6,15),-0.5821 # DEPENDENCYPART_GRANDPAR
(10,6),(6,16),-0.206073 # DEPENDENCYPART_GRANDPAR
(10,6),(6,17),-0.545068 # DEPENDENCYPART_GRANDPAR
(10,7),(7,9),-0.0301865 # DEPENDENCYPART_GRANDPAR
(10,7),(7,10),-1.01659 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,7),(7,13),-0.333628 # DEPENDENCYPART_GRANDPAR
(10,8),(8,3),-0.310498 # DEPENDENCYPART_GRANDPAR
(10,8),(8,5),-0.150978 # DEPENDENCYPART_GRANDPAR
(10,8),(8,6),-0.209667 # DEPENDENCYPART_GRANDPAR
(10,8),(8,7),0.0079072 # DEPENDENCYPART_GRANDPAR
(10,8),(8,9),0.0220178 # DEPENDENCYPART_GRANDPAR
(10,8),(8,10),-1.02084 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,8),(8,11),-0.417921 # DEPENDENCYPART_GRANDPAR
(10,8),(8,13),-0.332 # DEPENDENCYPART_GRANDPAR
(10,9),(9,1),-0.250603 # DEPENDENCYPART_GRANDPAR
(10,9),(9,2),-0.0444231 # DEPENDENCYPART_GRANDPAR
(10,9),(9,3),-0.334588 # DEPENDENCYPART_GRANDPAR
(10,9),(9,4),0.0432866 # DEPENDENCYPART_GRANDPAR
(10,9),(9,5),0.0103863 # DEPENDENCYPART_GRANDPAR
(10,9),(9,6),-0.155138 # DEPENDENCYPART_GRANDPAR
(10,9),(9,7),0.0343967 # DEPENDENCYPART_GRANDPAR
(10,9),(9,8),-0.196853 # DEPENDENCYPART_GRANDPAR
(10,9),(9,10),-0.996904 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,9),(9,11),-0.240758 # DEPENDENCYPART_GRANDPAR
(10,9),(9,12),-0.37439 # DEPENDENCYPART_GRANDPAR
(10,9),(9,13),-0.303039 # DEPENDENCYPART_GRANDPAR
(10,9),(9,14),-0.37778 # DEPENDENCYPART_GRANDPAR
(10,9),(9,15),-0.638051 # DEPENDENCYPART_GRANDPAR
(10,9),(9,16),-0.271272 # DEPENDENCYPART_GRANDPAR
(10,9),(9,17),-0.520378 # DEPENDENCYPART_GRANDPAR
(10,12),(12,11),0.377242 # DEPENDENCYPART_GRANDPAR
(10,12),(12,14),-0.0406221 # DEPENDENCYPART_GRANDPAR
(10,13),(13,1),-0.603756 # DEPENDENCYPART_GRANDPAR
(10,13),(13,2),-0.52743 # DEPENDENCYPART_GRANDPAR
(10,13),(13,3),-0.719865 # DEPENDENCYPART_GRANDPAR
(10,13),(13,4),-0.463065 # DEPENDENCYPART_GRANDPAR
(10,13),(13,5),-0.458912 # DEPENDENCYPART_GRANDPAR
(10,13),(13,6),-0.501132 # DEPENDENCYPART_GRANDPAR
(10,13),(13,7),-0.483357 # DEPENDENCYPART_GRANDPAR
(10,13),(13,8),-0.696432 # DEPENDENCYPART_GRANDPAR
(10,13),(13,9),-0.556431 # DEPENDENCYPART_GRANDPAR
(10,13),(13,10),-0.564222 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,13),(13,11),0.076268 # DEPENDENCYPART_GRANDPAR
(10,13),(13,12),0.240279 # DEPENDENCYPART_GRANDPAR
(10,13),(13,14),0.148556 # DEPENDENCYPART_GRANDPAR
(10,13),(13,15),-0.170074 # DEPENDENCYPART_GRANDPAR
(10,13),(13,16),0.245358 # DEPENDENCYPART_GRANDPAR
(10,13),(13,17),-0.281927 # DEPENDENCYPART_GRANDPAR
(10,14),(14,4),-0.512943 # DEPENDENCYPART_GRANDPAR
(10,14),(14,8),-0.706517 # DEPENDENCYPART_GRANDPAR
(10,14),(14,10),-0.634509 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,14),(14,11),0.157618 # DEPENDENCYPART_GRANDPAR
(10,14),(14,12),0.00246067 # DEPENDENCYPART_GRANDPAR
(10,14),(14,15),0.0577482 # DEPENDENCYPART_GRANDPAR
(10,14),(14,16),0.293853 # DEPENDENCYPART_GRANDPAR
(10,14),(14,17),-0.138717 # DEPENDENCYPART_GRANDPAR
(10,15),(15,1),-0.647315 # DEPENDENCYPART_GRANDPAR
(10,15),(15,2),-0.538951 # DEPENDENCYPART_GRANDPAR
(10,15),(15,3),-0.739583 # DEPENDENCYPART_GRANDPAR
(10,15),(15,4),-0.474828 # DEPENDENCYPART_GRANDPAR
(10,15),(15,5),-0.464839 # DEPENDENCYPART_GRANDPAR
(10,15),(15,6),-0.47742 # DEPENDENCYPART_GRANDPAR
(10,15),(15,8),-0.715562 # DEPENDENCYPART_GRANDPAR
(10,15),(15,10),-0.632233 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,15),(15,11),0.105498 # DEPENDENCYPART_GRANDPAR
(10,15),(15,12),0.0678367 # DEPENDENCYPART_GRANDPAR
(10,15),(15,16),0.257293 # DEPENDENCYPART_GRANDPAR
(10,15),(15,17),-0.12581 # DEPENDENCYPART_GRANDPAR
(10,16),(16,1),-0.625578 # DEPENDENCYPART_GRANDPAR
(10,16),(16,6),-0.406564 # DEPENDENCYPART_GRANDPAR
(10,16),(16,8),-0.683261 # DEPENDENCYPART_GRANDPAR
(10,16),(16,17),-0.179159 # DEPENDENCYPART_GRANDPAR
(12,14),(14,4),-0.748327 # DEPENDENCYPART_GRANDPAR
(12,14),(14,8),-0.845222 # DEPENDENCYPART_GRANDPAR
(12,14),(14,10),-0.700393 # DEPENDENCYPART_GRANDPAR
(12,14),(14,11),-0.702655 # DEPENDENCYPART_GRANDPAR
(12,14),(14,12),-0.609595 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,14),(14,15),0.553973 # DEPENDENCYPART_GRANDPAR
(12,14),(14,16),0.0595839 # DEPENDENCYPART_GRANDPAR
(12,14),(14,17),-0.182717 # DEPENDENCYPART_GRANDPAR
(13,1),(1,2),-0.457657 # DEPENDENCYPART_GRANDPAR
