# _root_ `` It seems computers as hobbies have waned , '' says Ian Brightman , Beseler 's chairman and chief executive officer .
#goldHeads=3,3,11,7,4,5,3,7,3,3,0,13,11,13,17,15,13,17,21,21,18,11,
#predictedHeads=11,3,11,3,3,7,5,7,11,11,0,13,11,13,17,15,13,17,21,21,18,11,
(3,17),(17,21),-0.505388 # DEPENDENCYPART_GRANDPAR
(3,18),(18,19),-0.885637 # DEPENDENCYPART_GRANDPAR
(3,18),(18,20),-0.736787 # DEPENDENCYPART_GRANDPAR
(3,18),(18,21),-0.726165 # DEPENDENCYPART_GRANDPAR
(3,21),(21,1),-0.656404 # DEPENDENCYPART_GRANDPAR
(3,21),(21,3),-0.539425 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,21),(21,4),0.569432 # DEPENDENCYPART_GRANDPAR
(3,21),(21,5),0.0765927 # DEPENDENCYPART_GRANDPAR
(3,21),(21,8),0.152481 # DEPENDENCYPART_GRANDPAR
(3,21),(21,9),-0.0736939 # DEPENDENCYPART_GRANDPAR
(3,21),(21,12),-0.541028 # DEPENDENCYPART_GRANDPAR
(3,21),(21,13),-0.394557 # DEPENDENCYPART_GRANDPAR
(3,21),(21,15),-0.600384 # DEPENDENCYPART_GRANDPAR
(3,21),(21,17),-0.259752 # DEPENDENCYPART_GRANDPAR
(3,21),(21,19),-0.593794 # DEPENDENCYPART_GRANDPAR
(3,21),(21,20),-0.607845 # DEPENDENCYPART_GRANDPAR
(4,1),(1,2),-0.140851 # DEPENDENCYPART_GRANDPAR
(4,1),(1,3),-0.0910546 # DEPENDENCYPART_GRANDPAR
(4,1),(1,4),-1.26456 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,2),(2,1),-0.401916 # DEPENDENCYPART_GRANDPAR
(4,2),(2,3),-0.117968 # DEPENDENCYPART_GRANDPAR
(4,2),(2,4),-1.26742 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,2),(2,5),-0.497947 # DEPENDENCYPART_GRANDPAR
(4,2),(2,6),-0.221002 # DEPENDENCYPART_GRANDPAR
(4,2),(2,7),-0.643208 # DEPENDENCYPART_GRANDPAR
(4,3),(3,1),-0.45018 # DEPENDENCYPART_GRANDPAR
(4,3),(3,2),-0.148311 # DEPENDENCYPART_GRANDPAR
(4,3),(3,4),-1.27579 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,3),(3,5),-0.640055 # DEPENDENCYPART_GRANDPAR
(4,3),(3,6),-0.229365 # DEPENDENCYPART_GRANDPAR
(4,3),(3,7),-0.641374 # DEPENDENCYPART_GRANDPAR
(4,3),(3,8),-0.542283 # DEPENDENCYPART_GRANDPAR
(4,3),(3,9),-0.88741 # DEPENDENCYPART_GRANDPAR
(4,3),(3,10),-0.782135 # DEPENDENCYPART_GRANDPAR
(4,3),(3,11),-0.702545 # DEPENDENCYPART_GRANDPAR
(4,3),(3,13),-0.912608 # DEPENDENCYPART_GRANDPAR
(4,3),(3,14),-1.28392 # DEPENDENCYPART_GRANDPAR
(4,3),(3,17),-0.753887 # DEPENDENCYPART_GRANDPAR
(4,3),(3,18),-0.938506 # DEPENDENCYPART_GRANDPAR
(4,3),(3,21),-0.779315 # DEPENDENCYPART_GRANDPAR
(4,3),(3,22),-1.32532 # DEPENDENCYPART_GRANDPAR
(4,5),(5,1),-0.857799 # DEPENDENCYPART_GRANDPAR
(4,5),(5,2),-0.612447 # DEPENDENCYPART_GRANDPAR
(4,5),(5,3),-0.613245 # DEPENDENCYPART_GRANDPAR
(4,5),(5,4),-0.780292 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,5),(5,6),0.216301 # DEPENDENCYPART_GRANDPAR
(4,5),(5,7),-0.219789 # DEPENDENCYPART_GRANDPAR
(4,5),(5,8),-0.0634245 # DEPENDENCYPART_GRANDPAR
(4,5),(5,9),-0.501321 # DEPENDENCYPART_GRANDPAR
(4,5),(5,10),-0.297098 # DEPENDENCYPART_GRANDPAR
(4,5),(5,11),-0.288693 # DEPENDENCYPART_GRANDPAR
(4,5),(5,13),-0.292248 # DEPENDENCYPART_GRANDPAR
(4,5),(5,14),-0.897833 # DEPENDENCYPART_GRANDPAR
(4,5),(5,18),-0.702141 # DEPENDENCYPART_GRANDPAR
(4,6),(6,1),-0.884693 # DEPENDENCYPART_GRANDPAR
(4,6),(6,2),-0.619023 # DEPENDENCYPART_GRANDPAR
(4,6),(6,4),-0.826338 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,6),(6,5),0.181279 # DEPENDENCYPART_GRANDPAR
(4,6),(6,7),-0.112128 # DEPENDENCYPART_GRANDPAR
(4,6),(6,8),-0.0628691 # DEPENDENCYPART_GRANDPAR
(4,6),(6,9),-0.241472 # DEPENDENCYPART_GRANDPAR
(4,6),(6,10),-0.258531 # DEPENDENCYPART_GRANDPAR
(4,6),(6,11),-0.236589 # DEPENDENCYPART_GRANDPAR
(4,7),(7,1),-0.71363 # DEPENDENCYPART_GRANDPAR
(4,7),(7,2),-0.621434 # DEPENDENCYPART_GRANDPAR
(4,7),(7,3),-0.567318 # DEPENDENCYPART_GRANDPAR
(4,7),(7,4),-0.754756 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,7),(7,5),0.175859 # DEPENDENCYPART_GRANDPAR
(4,7),(7,6),0.299318 # DEPENDENCYPART_GRANDPAR
(4,7),(7,8),0.0388855 # DEPENDENCYPART_GRANDPAR
(4,7),(7,9),-0.56071 # DEPENDENCYPART_GRANDPAR
(4,7),(7,10),-0.454051 # DEPENDENCYPART_GRANDPAR
(4,7),(7,11),-0.359827 # DEPENDENCYPART_GRANDPAR
(4,7),(7,12),-0.672042 # DEPENDENCYPART_GRANDPAR
(4,7),(7,13),-0.499435 # DEPENDENCYPART_GRANDPAR
(4,7),(7,14),-0.957222 # DEPENDENCYPART_GRANDPAR
(4,7),(7,17),-0.245752 # DEPENDENCYPART_GRANDPAR
(4,7),(7,18),-0.567785 # DEPENDENCYPART_GRANDPAR
(4,7),(7,21),-0.247589 # DEPENDENCYPART_GRANDPAR
(4,7),(7,22),-0.999682 # DEPENDENCYPART_GRANDPAR
(4,8),(8,1),-0.899146 # DEPENDENCYPART_GRANDPAR
(4,8),(8,2),-0.65117 # DEPENDENCYPART_GRANDPAR
(4,8),(8,3),-0.601943 # DEPENDENCYPART_GRANDPAR
(4,8),(8,4),-0.874439 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,8),(8,5),-0.0238288 # DEPENDENCYPART_GRANDPAR
(4,8),(8,6),0.171156 # DEPENDENCYPART_GRANDPAR
(4,8),(8,7),-0.224872 # DEPENDENCYPART_GRANDPAR
(4,8),(8,9),-0.508089 # DEPENDENCYPART_GRANDPAR
(4,8),(8,10),-0.376982 # DEPENDENCYPART_GRANDPAR
(4,8),(8,11),-0.395903 # DEPENDENCYPART_GRANDPAR
(4,8),(8,12),-0.681391 # DEPENDENCYPART_GRANDPAR
(4,8),(8,13),-0.508784 # DEPENDENCYPART_GRANDPAR
(4,8),(8,14),-0.904601 # DEPENDENCYPART_GRANDPAR
(4,8),(8,15),-0.795732 # DEPENDENCYPART_GRANDPAR
(4,8),(8,17),-0.386597 # DEPENDENCYPART_GRANDPAR
(4,8),(8,18),-0.646336 # DEPENDENCYPART_GRANDPAR
(4,8),(8,21),-0.41894 # DEPENDENCYPART_GRANDPAR
(4,8),(8,22),-0.984143 # DEPENDENCYPART_GRANDPAR
(4,9),(9,8),-0.0902494 # DEPENDENCYPART_GRANDPAR
(4,10),(10,5),0.0992401 # DEPENDENCYPART_GRANDPAR
(4,10),(10,7),-0.134692 # DEPENDENCYPART_GRANDPAR
(4,10),(10,9),-0.367245 # DEPENDENCYPART_GRANDPAR
(4,11),(11,1),-0.729919 # DEPENDENCYPART_GRANDPAR
(4,11),(11,2),-0.589083 # DEPENDENCYPART_GRANDPAR
(4,11),(11,3),-0.544033 # DEPENDENCYPART_GRANDPAR
(4,11),(11,4),-0.89001 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,11),(11,5),0.167201 # DEPENDENCYPART_GRANDPAR
(4,11),(11,6),0.159337 # DEPENDENCYPART_GRANDPAR
(4,11),(11,7),-0.000507106 # DEPENDENCYPART_GRANDPAR
(4,11),(11,8),-0.0583655 # DEPENDENCYPART_GRANDPAR
(4,11),(11,9),-0.502831 # DEPENDENCYPART_GRANDPAR
(4,11),(11,10),-0.407953 # DEPENDENCYPART_GRANDPAR
(4,11),(11,12),-0.741301 # DEPENDENCYPART_GRANDPAR
(4,11),(11,13),-0.568694 # DEPENDENCYPART_GRANDPAR
(4,11),(11,14),-0.881173 # DEPENDENCYPART_GRANDPAR
(4,11),(11,15),-0.855643 # DEPENDENCYPART_GRANDPAR
(4,11),(11,16),-1.3468 # DEPENDENCYPART_GRANDPAR
(4,11),(11,17),-0.46378 # DEPENDENCYPART_GRANDPAR
(4,11),(11,18),-0.623748 # DEPENDENCYPART_GRANDPAR
(4,11),(11,19),-0.573896 # DEPENDENCYPART_GRANDPAR
(4,11),(11,21),-0.467329 # DEPENDENCYPART_GRANDPAR
(4,11),(11,22),-0.93818 # DEPENDENCYPART_GRANDPAR
(4,13),(13,1),-0.847081 # DEPENDENCYPART_GRANDPAR
(4,13),(13,3),-0.562402 # DEPENDENCYPART_GRANDPAR
(4,13),(13,4),-0.808662 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,13),(13,5),0.152703 # DEPENDENCYPART_GRANDPAR
(4,13),(13,6),0.2379 # DEPENDENCYPART_GRANDPAR
(4,13),(13,7),-0.178028 # DEPENDENCYPART_GRANDPAR
(4,13),(13,8),-0.0430946 # DEPENDENCYPART_GRANDPAR
(4,13),(13,9),-0.301515 # DEPENDENCYPART_GRANDPAR
(4,13),(13,10),-0.329507 # DEPENDENCYPART_GRANDPAR
(4,13),(13,11),-0.223316 # DEPENDENCYPART_GRANDPAR
(4,13),(13,12),-0.455668 # DEPENDENCYPART_GRANDPAR
(4,13),(13,14),-0.685758 # DEPENDENCYPART_GRANDPAR
(4,13),(13,15),-0.662546 # DEPENDENCYPART_GRANDPAR
(4,13),(13,16),-1.40119 # DEPENDENCYPART_GRANDPAR
(4,13),(13,17),-0.318355 # DEPENDENCYPART_GRANDPAR
(4,13),(13,18),-0.333201 # DEPENDENCYPART_GRANDPAR
(4,13),(13,19),-0.549855 # DEPENDENCYPART_GRANDPAR
(4,13),(13,20),-0.690312 # DEPENDENCYPART_GRANDPAR
(4,13),(13,21),-0.311366 # DEPENDENCYPART_GRANDPAR
(4,13),(13,22),-0.790093 # DEPENDENCYPART_GRANDPAR
(4,17),(17,8),0.0628073 # DEPENDENCYPART_GRANDPAR
(4,17),(17,12),-0.477317 # DEPENDENCYPART_GRANDPAR
(4,17),(17,13),-0.304671 # DEPENDENCYPART_GRANDPAR
(4,17),(17,14),-0.676622 # DEPENDENCYPART_GRANDPAR
(4,17),(17,15),-0.591619 # DEPENDENCYPART_GRANDPAR
(4,17),(17,16),-0.342208 # DEPENDENCYPART_GRANDPAR
(4,17),(17,18),-0.209727 # DEPENDENCYPART_GRANDPAR
(4,17),(17,19),-0.594869 # DEPENDENCYPART_GRANDPAR
(4,17),(17,20),-0.689319 # DEPENDENCYPART_GRANDPAR
(4,17),(17,21),-0.285905 # DEPENDENCYPART_GRANDPAR
(4,18),(18,19),-0.567542 # DEPENDENCYPART_GRANDPAR
(4,18),(18,20),-0.600822 # DEPENDENCYPART_GRANDPAR
(4,18),(18,21),-0.0988055 # DEPENDENCYPART_GRANDPAR
(5,1),(1,2),-0.480873 # DEPENDENCYPART_GRANDPAR
(5,1),(1,3),-0.355479 # DEPENDENCYPART_GRANDPAR
(5,1),(1,4),-0.367594 # DEPENDENCYPART_GRANDPAR
(5,2),(2,1),-0.610752 # DEPENDENCYPART_GRANDPAR
(5,2),(2,3),-0.352448 # DEPENDENCYPART_GRANDPAR
(5,2),(2,4),-0.331251 # DEPENDENCYPART_GRANDPAR
(5,2),(2,5),-1.59416 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,2),(2,6),-0.10743 # DEPENDENCYPART_GRANDPAR
(5,2),(2,7),-0.316932 # DEPENDENCYPART_GRANDPAR
(5,3),(3,1),-0.437447 # DEPENDENCYPART_GRANDPAR
(5,3),(3,2),0.000891688 # DEPENDENCYPART_GRANDPAR
(5,3),(3,4),-0.44656 # DEPENDENCYPART_GRANDPAR
(5,3),(3,5),-1.79795 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,3),(3,6),-0.172017 # DEPENDENCYPART_GRANDPAR
(5,3),(3,7),-0.370449 # DEPENDENCYPART_GRANDPAR
(5,3),(3,8),-0.599585 # DEPENDENCYPART_GRANDPAR
(5,3),(3,9),-0.772839 # DEPENDENCYPART_GRANDPAR
(5,3),(3,10),-0.839993 # DEPENDENCYPART_GRANDPAR
(5,3),(3,11),-0.853004 # DEPENDENCYPART_GRANDPAR
(5,3),(3,13),-1.10743 # DEPENDENCYPART_GRANDPAR
(5,3),(3,14),-1.04472 # DEPENDENCYPART_GRANDPAR
(5,3),(3,17),-1.52117 # DEPENDENCYPART_GRANDPAR
(5,3),(3,18),-1.16144 # DEPENDENCYPART_GRANDPAR
(5,3),(3,21),-1.60129 # DEPENDENCYPART_GRANDPAR
(5,3),(3,22),-2.18702 # DEPENDENCYPART_GRANDPAR
(5,4),(4,1),-0.56247 # DEPENDENCYPART_GRANDPAR
(5,4),(4,2),-0.347107 # DEPENDENCYPART_GRANDPAR
(5,4),(4,3),-0.438907 # DEPENDENCYPART_GRANDPAR
(5,4),(4,5),-1.73989 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,4),(4,6),-0.283653 # DEPENDENCYPART_GRANDPAR
(5,4),(4,7),-0.482242 # DEPENDENCYPART_GRANDPAR
(5,4),(4,8),-0.719757 # DEPENDENCYPART_GRANDPAR
(5,4),(4,9),-0.970242 # DEPENDENCYPART_GRANDPAR
(5,4),(4,10),-0.94273 # DEPENDENCYPART_GRANDPAR
(5,4),(4,11),-0.940751 # DEPENDENCYPART_GRANDPAR
(5,4),(4,13),-1.2469 # DEPENDENCYPART_GRANDPAR
(5,4),(4,14),-1.24212 # DEPENDENCYPART_GRANDPAR
(5,4),(4,17),-1.71484 # DEPENDENCYPART_GRANDPAR
(5,4),(4,18),-1.35733 # DEPENDENCYPART_GRANDPAR
(5,6),(6,1),-1.15873 # DEPENDENCYPART_GRANDPAR
(5,6),(6,2),-1.09732 # DEPENDENCYPART_GRANDPAR
(5,6),(6,4),-1.2921 # DEPENDENCYPART_GRANDPAR
(5,6),(6,5),-1.24299 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,6),(6,7),0.113481 # DEPENDENCYPART_GRANDPAR
(5,6),(6,8),-0.0013427 # DEPENDENCYPART_GRANDPAR
(5,6),(6,9),-0.35729 # DEPENDENCYPART_GRANDPAR
(5,6),(6,10),-0.204572 # DEPENDENCYPART_GRANDPAR
(5,6),(6,11),-0.364988 # DEPENDENCYPART_GRANDPAR
(5,7),(7,1),-0.883654 # DEPENDENCYPART_GRANDPAR
(5,7),(7,2),-0.990597 # DEPENDENCYPART_GRANDPAR
(5,7),(7,3),-0.837943 # DEPENDENCYPART_GRANDPAR
(5,7),(7,4),-1.11126 # DEPENDENCYPART_GRANDPAR
(5,7),(7,5),-1.23481 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,7),(7,6),0.792083 # DEPENDENCYPART_GRANDPAR
(5,7),(7,8),0.371914 # DEPENDENCYPART_GRANDPAR
(5,7),(7,9),-0.326352 # DEPENDENCYPART_GRANDPAR
(5,7),(7,10),-0.200652 # DEPENDENCYPART_GRANDPAR
(5,7),(7,11),-0.302041 # DEPENDENCYPART_GRANDPAR
(5,7),(7,12),-0.720651 # DEPENDENCYPART_GRANDPAR
(5,7),(7,13),-0.35574 # DEPENDENCYPART_GRANDPAR
(5,7),(7,14),-0.598235 # DEPENDENCYPART_GRANDPAR
(5,7),(7,17),-0.497916 # DEPENDENCYPART_GRANDPAR
(5,7),(7,18),-0.364774 # DEPENDENCYPART_GRANDPAR
(5,7),(7,21),-0.57493 # DEPENDENCYPART_GRANDPAR
(5,7),(7,22),-1.78134 # DEPENDENCYPART_GRANDPAR
(5,8),(8,1),-1.03546 # DEPENDENCYPART_GRANDPAR
(5,8),(8,2),-0.989806 # DEPENDENCYPART_GRANDPAR
(5,8),(8,3),-0.844095 # DEPENDENCYPART_GRANDPAR
(5,8),(8,4),-1.15421 # DEPENDENCYPART_GRANDPAR
(5,8),(8,5),-1.19116 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,8),(8,6),0.878429 # DEPENDENCYPART_GRANDPAR
(5,8),(8,7),0.270805 # DEPENDENCYPART_GRANDPAR
(5,8),(8,9),-0.338486 # DEPENDENCYPART_GRANDPAR
(5,8),(8,10),-0.341208 # DEPENDENCYPART_GRANDPAR
(5,8),(8,11),-0.479217 # DEPENDENCYPART_GRANDPAR
(5,8),(8,12),-0.91024 # DEPENDENCYPART_GRANDPAR
(5,8),(8,13),-0.545329 # DEPENDENCYPART_GRANDPAR
(5,8),(8,14),-0.610369 # DEPENDENCYPART_GRANDPAR
(5,8),(8,15),-0.913131 # DEPENDENCYPART_GRANDPAR
(5,8),(8,17),-0.918532 # DEPENDENCYPART_GRANDPAR
(5,8),(8,18),-0.630291 # DEPENDENCYPART_GRANDPAR
(5,8),(8,21),-1.02544 # DEPENDENCYPART_GRANDPAR
(5,8),(8,22),-1.89961 # DEPENDENCYPART_GRANDPAR
(5,9),(9,8),-0.0819076 # DEPENDENCYPART_GRANDPAR
(5,10),(10,5),-1.14094 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,10),(10,7),0.288246 # DEPENDENCYPART_GRANDPAR
(5,10),(10,9),-0.00915542 # DEPENDENCYPART_GRANDPAR
(5,11),(11,1),-0.968846 # DEPENDENCYPART_GRANDPAR
(5,11),(11,2),-1.02967 # DEPENDENCYPART_GRANDPAR
(5,11),(11,3),-0.885036 # DEPENDENCYPART_GRANDPAR
(5,11),(11,4),-1.18472 # DEPENDENCYPART_GRANDPAR
(5,11),(11,5),-1.32507 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,11),(11,6),0.457891 # DEPENDENCYPART_GRANDPAR
(5,11),(11,7),0.254696 # DEPENDENCYPART_GRANDPAR
(5,11),(11,8),-0.107348 # DEPENDENCYPART_GRANDPAR
(5,11),(11,9),-0.303463 # DEPENDENCYPART_GRANDPAR
(5,11),(11,10),-0.539531 # DEPENDENCYPART_GRANDPAR
(5,11),(11,12),-0.804874 # DEPENDENCYPART_GRANDPAR
(5,11),(11,13),-0.439963 # DEPENDENCYPART_GRANDPAR
(5,11),(11,14),-0.482116 # DEPENDENCYPART_GRANDPAR
(5,11),(11,15),-0.807765 # DEPENDENCYPART_GRANDPAR
(5,11),(11,16),-0.977239 # DEPENDENCYPART_GRANDPAR
(5,11),(11,17),-0.615251 # DEPENDENCYPART_GRANDPAR
(5,11),(11,18),-0.418976 # DEPENDENCYPART_GRANDPAR
(5,11),(11,19),-1.1787 # DEPENDENCYPART_GRANDPAR
(5,11),(11,21),-0.694077 # DEPENDENCYPART_GRANDPAR
(5,11),(11,22),-1.71979 # DEPENDENCYPART_GRANDPAR
(5,13),(13,1),-1.02408 # DEPENDENCYPART_GRANDPAR
(5,13),(13,3),-0.846065 # DEPENDENCYPART_GRANDPAR
(5,13),(13,4),-1.14224 # DEPENDENCYPART_GRANDPAR
(5,13),(13,5),-1.11154 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,13),(13,6),0.856797 # DEPENDENCYPART_GRANDPAR
(5,13),(13,7),0.301354 # DEPENDENCYPART_GRANDPAR
(5,13),(13,8),0.165853 # DEPENDENCYPART_GRANDPAR
(5,13),(13,9),-0.0725234 # DEPENDENCYPART_GRANDPAR
(5,13),(13,10),-0.15724 # DEPENDENCYPART_GRANDPAR
(5,13),(13,11),-0.139483 # DEPENDENCYPART_GRANDPAR
(5,13),(13,12),-0.640588 # DEPENDENCYPART_GRANDPAR
(5,13),(13,14),-0.4101 # DEPENDENCYPART_GRANDPAR
(5,13),(13,15),-0.69007 # DEPENDENCYPART_GRANDPAR
(5,13),(13,16),-1.12871 # DEPENDENCYPART_GRANDPAR
(5,13),(13,17),-0.696949 # DEPENDENCYPART_GRANDPAR
(5,13),(13,18),-0.436172 # DEPENDENCYPART_GRANDPAR
(5,13),(13,19),-1.22036 # DEPENDENCYPART_GRANDPAR
(5,13),(13,20),-0.699921 # DEPENDENCYPART_GRANDPAR
(5,13),(13,21),-0.770306 # DEPENDENCYPART_GRANDPAR
(5,13),(13,22),-1.64892 # DEPENDENCYPART_GRANDPAR
(5,18),(18,19),-1.42048 # DEPENDENCYPART_GRANDPAR
(5,18),(18,20),-0.779477 # DEPENDENCYPART_GRANDPAR
(5,18),(18,21),-1.14869 # DEPENDENCYPART_GRANDPAR
(6,1),(1,2),-0.698166 # DEPENDENCYPART_GRANDPAR
(6,1),(1,3),-0.613141 # DEPENDENCYPART_GRANDPAR
(6,1),(1,4),-1.02952 # DEPENDENCYPART_GRANDPAR
(6,2),(2,1),-0.986833 # DEPENDENCYPART_GRANDPAR
(6,2),(2,3),-0.640054 # DEPENDENCYPART_GRANDPAR
(6,2),(2,4),-1.00194 # DEPENDENCYPART_GRANDPAR
(6,2),(2,5),-0.598124 # DEPENDENCYPART_GRANDPAR
(6,2),(2,6),-1.00986 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,2),(2,7),-0.458189 # DEPENDENCYPART_GRANDPAR
(6,4),(4,1),-0.962621 # DEPENDENCYPART_GRANDPAR
(6,4),(4,2),-0.671276 # DEPENDENCYPART_GRANDPAR
(6,4),(4,3),-0.607535 # DEPENDENCYPART_GRANDPAR
(6,4),(4,5),-0.53648 # DEPENDENCYPART_GRANDPAR
(6,4),(4,6),-1.0825 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,4),(4,7),-0.527786 # DEPENDENCYPART_GRANDPAR
(6,4),(4,8),-0.672048 # DEPENDENCYPART_GRANDPAR
(6,4),(4,9),-0.76733 # DEPENDENCYPART_GRANDPAR
(6,4),(4,10),-0.740383 # DEPENDENCYPART_GRANDPAR
(6,4),(4,11),-0.752052 # DEPENDENCYPART_GRANDPAR
(6,4),(4,13),-0.607795 # DEPENDENCYPART_GRANDPAR
(6,4),(4,14),-1.10232 # DEPENDENCYPART_GRANDPAR
(6,4),(4,17),-0.850543 # DEPENDENCYPART_GRANDPAR
(6,4),(4,18),-1.05632 # DEPENDENCYPART_GRANDPAR
(6,5),(5,1),-1.02349 # DEPENDENCYPART_GRANDPAR
(6,5),(5,2),-0.785178 # DEPENDENCYPART_GRANDPAR
(6,5),(5,3),-0.614953 # DEPENDENCYPART_GRANDPAR
(6,5),(5,4),-0.907095 # DEPENDENCYPART_GRANDPAR
(6,5),(5,6),-1.10422 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,5),(5,7),-0.53753 # DEPENDENCYPART_GRANDPAR
(6,5),(5,8),-0.639603 # DEPENDENCYPART_GRANDPAR
(6,5),(5,9),-0.649182 # DEPENDENCYPART_GRANDPAR
(6,5),(5,10),-0.715278 # DEPENDENCYPART_GRANDPAR
(6,5),(5,11),-0.780796 # DEPENDENCYPART_GRANDPAR
(6,5),(5,13),-0.577 # DEPENDENCYPART_GRANDPAR
(6,5),(5,14),-0.984176 # DEPENDENCYPART_GRANDPAR
(6,5),(5,18),-1.03853 # DEPENDENCYPART_GRANDPAR
(6,7),(7,1),-1.29855 # DEPENDENCYPART_GRANDPAR
(6,7),(7,2),-1.18113 # DEPENDENCYPART_GRANDPAR
(6,7),(7,3),-1.08942 # DEPENDENCYPART_GRANDPAR
(6,7),(7,4),-1.44092 # DEPENDENCYPART_GRANDPAR
(6,7),(7,5),-1.35002 # DEPENDENCYPART_GRANDPAR
(6,7),(7,6),-0.512342 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,7),(7,8),-0.0310686 # DEPENDENCYPART_GRANDPAR
(6,7),(7,9),-0.235617 # DEPENDENCYPART_GRANDPAR
(6,7),(7,10),-0.350736 # DEPENDENCYPART_GRANDPAR
(6,7),(7,11),-0.365924 # DEPENDENCYPART_GRANDPAR
(6,7),(7,12),-0.369498 # DEPENDENCYPART_GRANDPAR
(6,7),(7,13),-0.0927278 # DEPENDENCYPART_GRANDPAR
(6,7),(7,14),-0.570611 # DEPENDENCYPART_GRANDPAR
(6,7),(7,17),-0.194581 # DEPENDENCYPART_GRANDPAR
(6,7),(7,18),-0.529148 # DEPENDENCYPART_GRANDPAR
(6,7),(7,21),-0.122796 # DEPENDENCYPART_GRANDPAR
(6,7),(7,22),-0.857723 # DEPENDENCYPART_GRANDPAR
(6,8),(8,1),-1.48402 # DEPENDENCYPART_GRANDPAR
(6,8),(8,2),-1.21082 # DEPENDENCYPART_GRANDPAR
(6,8),(8,3),-1.124 # DEPENDENCYPART_GRANDPAR
(6,8),(8,4),-1.5164 # DEPENDENCYPART_GRANDPAR
(6,8),(8,5),-1.38056 # DEPENDENCYPART_GRANDPAR
(6,8),(8,6),-0.624093 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,8),(8,7),-0.0420211 # DEPENDENCYPART_GRANDPAR
(6,8),(8,9),-0.177612 # DEPENDENCYPART_GRANDPAR
(6,8),(8,10),-0.268316 # DEPENDENCYPART_GRANDPAR
(6,8),(8,11),-0.396944 # DEPENDENCYPART_GRANDPAR
(6,8),(8,12),-0.369119 # DEPENDENCYPART_GRANDPAR
(6,8),(8,13),-0.0923492 # DEPENDENCYPART_GRANDPAR
(6,8),(8,14),-0.512605 # DEPENDENCYPART_GRANDPAR
(6,8),(8,15),-0.395871 # DEPENDENCYPART_GRANDPAR
(6,8),(8,17),-0.33316 # DEPENDENCYPART_GRANDPAR
(6,8),(8,18),-0.600522 # DEPENDENCYPART_GRANDPAR
(6,8),(8,21),-0.291881 # DEPENDENCYPART_GRANDPAR
(6,8),(8,22),-0.836834 # DEPENDENCYPART_GRANDPAR
(6,9),(9,8),-0.150276 # DEPENDENCYPART_GRANDPAR
(6,10),(10,5),-1.26966 # DEPENDENCYPART_GRANDPAR
(6,10),(10,7),0.0504313 # DEPENDENCYPART_GRANDPAR
(6,10),(10,9),-0.0664573 # DEPENDENCYPART_GRANDPAR
(6,11),(11,1),-1.31484 # DEPENDENCYPART_GRANDPAR
(6,11),(11,2),-1.14878 # DEPENDENCYPART_GRANDPAR
(6,11),(11,3),-1.06613 # DEPENDENCYPART_GRANDPAR
(6,11),(11,4),-1.44621 # DEPENDENCYPART_GRANDPAR
(6,11),(11,5),-1.34049 # DEPENDENCYPART_GRANDPAR
(6,11),(11,6),-0.631698 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,11),(11,7),0.186553 # DEPENDENCYPART_GRANDPAR
(6,11),(11,8),-0.116498 # DEPENDENCYPART_GRANDPAR
(6,11),(11,9),-0.200113 # DEPENDENCYPART_GRANDPAR
(6,11),(11,10),-0.302985 # DEPENDENCYPART_GRANDPAR
(6,11),(11,12),-0.43824 # DEPENDENCYPART_GRANDPAR
(6,11),(11,13),-0.16147 # DEPENDENCYPART_GRANDPAR
(6,11),(11,14),-0.494044 # DEPENDENCYPART_GRANDPAR
(6,11),(11,15),-0.464991 # DEPENDENCYPART_GRANDPAR
(6,11),(11,16),-1.17769 # DEPENDENCYPART_GRANDPAR
(6,11),(11,17),-0.410454 # DEPENDENCYPART_GRANDPAR
