# _root_ The new expiration date is the date on which DIG 's financing commitments , which total about $ 240 million , are to expire .
#goldHeads=4,4,4,5,0,7,5,24,8,13,10,13,22,13,16,13,18,16,18,18,13,7,22,23,5,
#predictedHeads=4,4,4,5,0,7,5,24,8,13,10,13,22,13,16,13,18,16,18,18,13,7,22,23,5,
(0,5),(5,16),-0.114956 # DEPENDENCYPART_GRANDPAR
(0,5),(5,17),-0.669175 # DEPENDENCYPART_GRANDPAR
(0,5),(5,18),-0.00828119 # DEPENDENCYPART_GRANDPAR
(0,5),(5,21),-0.664266 # DEPENDENCYPART_GRANDPAR
(0,5),(5,22),-0.588092 # DEPENDENCYPART_GRANDPAR
(0,5),(5,23),0.0843379 # DEPENDENCYPART_GRANDPAR
(0,5),(5,25),1.98349 # DEPENDENCYPART_GRANDPAR
(0,16),(16,4),-0.138229 # DEPENDENCYPART_GRANDPAR
(0,16),(16,5),0.336497 # DEPENDENCYPART_GRANDPAR
(0,16),(16,7),-0.267381 # DEPENDENCYPART_GRANDPAR
(0,16),(16,8),-0.764261 # DEPENDENCYPART_GRANDPAR
(0,16),(16,9),-1.48093 # DEPENDENCYPART_GRANDPAR
(0,16),(16,10),-0.709911 # DEPENDENCYPART_GRANDPAR
(0,16),(16,11),-0.860273 # DEPENDENCYPART_GRANDPAR
(0,16),(16,12),-0.554297 # DEPENDENCYPART_GRANDPAR
(0,16),(16,13),-0.404401 # DEPENDENCYPART_GRANDPAR
(0,16),(16,14),-0.321059 # DEPENDENCYPART_GRANDPAR
(0,16),(16,15),-1.78319 # DEPENDENCYPART_GRANDPAR
(0,16),(16,17),-0.569017 # DEPENDENCYPART_GRANDPAR
(0,16),(16,18),-0.0715794 # DEPENDENCYPART_GRANDPAR
(0,16),(16,20),-0.105285 # DEPENDENCYPART_GRANDPAR
(0,16),(16,21),-0.586169 # DEPENDENCYPART_GRANDPAR
(0,16),(16,22),-0.630906 # DEPENDENCYPART_GRANDPAR
(0,16),(16,23),0.0417688 # DEPENDENCYPART_GRANDPAR
(0,16),(16,24),-0.480765 # DEPENDENCYPART_GRANDPAR
(0,16),(16,25),1.88034 # DEPENDENCYPART_GRANDPAR
(0,22),(22,4),-0.0982588 # DEPENDENCYPART_GRANDPAR
(0,22),(22,5),0.260038 # DEPENDENCYPART_GRANDPAR
(0,22),(22,7),-0.227411 # DEPENDENCYPART_GRANDPAR
(0,22),(22,8),-0.764884 # DEPENDENCYPART_GRANDPAR
(0,22),(22,9),-1.36792 # DEPENDENCYPART_GRANDPAR
(0,22),(22,10),-0.709027 # DEPENDENCYPART_GRANDPAR
(0,22),(22,11),-0.882192 # DEPENDENCYPART_GRANDPAR
(0,22),(22,12),-0.48476 # DEPENDENCYPART_GRANDPAR
(0,22),(22,13),-0.45818 # DEPENDENCYPART_GRANDPAR
(0,22),(22,14),-0.365952 # DEPENDENCYPART_GRANDPAR
(0,22),(22,15),-1.67018 # DEPENDENCYPART_GRANDPAR
(0,22),(22,16),-0.394215 # DEPENDENCYPART_GRANDPAR
(0,22),(22,17),-0.928517 # DEPENDENCYPART_GRANDPAR
(0,22),(22,18),-0.50792 # DEPENDENCYPART_GRANDPAR
(0,22),(22,19),-0.553633 # DEPENDENCYPART_GRANDPAR
(0,22),(22,20),-0.244599 # DEPENDENCYPART_GRANDPAR
(0,22),(22,21),-0.424812 # DEPENDENCYPART_GRANDPAR
(0,22),(22,23),-0.105529 # DEPENDENCYPART_GRANDPAR
(0,22),(22,24),-0.561939 # DEPENDENCYPART_GRANDPAR
(0,22),(22,25),1.92799 # DEPENDENCYPART_GRANDPAR
(1,2),(2,1),-1.39586 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,2),(2,3),-0.188137 # DEPENDENCYPART_GRANDPAR
(2,1),(1,2),-1.71045 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,3),(3,1),-1.12469 # DEPENDENCYPART_GRANDPAR
(2,3),(3,2),-1.33228 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,3),(3,4),0.247831 # DEPENDENCYPART_GRANDPAR
(2,3),(3,7),-0.389573 # DEPENDENCYPART_GRANDPAR
(2,3),(3,8),-0.229181 # DEPENDENCYPART_GRANDPAR
(2,3),(3,12),-0.363367 # DEPENDENCYPART_GRANDPAR
(2,3),(3,14),-0.698993 # DEPENDENCYPART_GRANDPAR
(3,1),(1,2),-0.488607 # DEPENDENCYPART_GRANDPAR
(3,2),(2,1),-0.743447 # DEPENDENCYPART_GRANDPAR
(3,2),(2,3),-1.68133 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,4),(4,1),-1.38821 # DEPENDENCYPART_GRANDPAR
(3,4),(4,2),-1.07632 # DEPENDENCYPART_GRANDPAR
(3,4),(4,3),-0.976676 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,4),(4,5),-0.40095 # DEPENDENCYPART_GRANDPAR
(3,4),(4,7),-0.343937 # DEPENDENCYPART_GRANDPAR
(3,4),(4,8),-0.296225 # DEPENDENCYPART_GRANDPAR
(3,4),(4,14),-0.33869 # DEPENDENCYPART_GRANDPAR
(3,7),(7,1),-1.38821 # DEPENDENCYPART_GRANDPAR
(3,7),(7,2),-1.07632 # DEPENDENCYPART_GRANDPAR
(3,7),(7,3),-0.976676 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,7),(7,4),0.43584 # DEPENDENCYPART_GRANDPAR
(3,7),(7,6),-0.147754 # DEPENDENCYPART_GRANDPAR
(3,7),(7,8),-0.296225 # DEPENDENCYPART_GRANDPAR
(3,7),(7,9),-1.13959 # DEPENDENCYPART_GRANDPAR
(3,7),(7,10),-0.429501 # DEPENDENCYPART_GRANDPAR
(3,7),(7,11),-1.03649 # DEPENDENCYPART_GRANDPAR
(3,7),(7,12),-0.130996 # DEPENDENCYPART_GRANDPAR
(3,7),(7,13),-0.304784 # DEPENDENCYPART_GRANDPAR
(3,7),(7,14),-0.33869 # DEPENDENCYPART_GRANDPAR
(3,7),(7,16),-0.476179 # DEPENDENCYPART_GRANDPAR
(3,7),(7,17),-0.275067 # DEPENDENCYPART_GRANDPAR
(3,7),(7,18),-0.418972 # DEPENDENCYPART_GRANDPAR
(3,7),(7,21),-0.455986 # DEPENDENCYPART_GRANDPAR
(3,7),(7,22),-0.577765 # DEPENDENCYPART_GRANDPAR
(3,7),(7,23),-0.475649 # DEPENDENCYPART_GRANDPAR
(3,7),(7,25),-1.18757 # DEPENDENCYPART_GRANDPAR
(3,8),(8,4),0.273186 # DEPENDENCYPART_GRANDPAR
(3,8),(8,5),-0.290677 # DEPENDENCYPART_GRANDPAR
(3,8),(8,6),-0.341571 # DEPENDENCYPART_GRANDPAR
(3,8),(8,7),-0.474272 # DEPENDENCYPART_GRANDPAR
(3,8),(8,9),-1.36321 # DEPENDENCYPART_GRANDPAR
(3,8),(8,10),-0.199861 # DEPENDENCYPART_GRANDPAR
(3,8),(8,11),-0.863167 # DEPENDENCYPART_GRANDPAR
(3,8),(8,12),-0.13042 # DEPENDENCYPART_GRANDPAR
(3,8),(8,13),-0.183593 # DEPENDENCYPART_GRANDPAR
(3,8),(8,15),-1.4276 # DEPENDENCYPART_GRANDPAR
(3,8),(8,16),-0.516313 # DEPENDENCYPART_GRANDPAR
(3,8),(8,18),-0.390631 # DEPENDENCYPART_GRANDPAR
(3,8),(8,25),-1.31881 # DEPENDENCYPART_GRANDPAR
(3,12),(12,4),0.262395 # DEPENDENCYPART_GRANDPAR
(3,12),(12,5),-0.414278 # DEPENDENCYPART_GRANDPAR
(3,12),(12,7),-0.485063 # DEPENDENCYPART_GRANDPAR
(3,12),(12,8),-0.408459 # DEPENDENCYPART_GRANDPAR
(3,12),(12,9),-0.885414 # DEPENDENCYPART_GRANDPAR
(3,12),(12,10),-0.448975 # DEPENDENCYPART_GRANDPAR
(3,12),(12,11),-0.595154 # DEPENDENCYPART_GRANDPAR
(3,12),(12,13),-0.289703 # DEPENDENCYPART_GRANDPAR
(3,12),(12,14),-0.485127 # DEPENDENCYPART_GRANDPAR
(3,12),(12,15),-1.19869 # DEPENDENCYPART_GRANDPAR
(3,12),(12,16),-0.498235 # DEPENDENCYPART_GRANDPAR
(3,12),(12,17),-0.28639 # DEPENDENCYPART_GRANDPAR
(3,12),(12,18),-0.348487 # DEPENDENCYPART_GRANDPAR
(3,12),(12,21),-0.602423 # DEPENDENCYPART_GRANDPAR
(3,12),(12,22),-0.63432 # DEPENDENCYPART_GRANDPAR
(3,12),(12,23),-0.416318 # DEPENDENCYPART_GRANDPAR
(4,1),(1,2),-0.292761 # DEPENDENCYPART_GRANDPAR
(4,2),(2,1),-0.458045 # DEPENDENCYPART_GRANDPAR
(4,2),(2,3),-0.209683 # DEPENDENCYPART_GRANDPAR
(4,3),(3,1),-0.556714 # DEPENDENCYPART_GRANDPAR
(4,3),(3,2),-0.326418 # DEPENDENCYPART_GRANDPAR
(4,3),(3,4),-1.52602 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,3),(3,7),-0.961732 # DEPENDENCYPART_GRANDPAR
(4,3),(3,8),-0.938872 # DEPENDENCYPART_GRANDPAR
(4,3),(3,12),-0.797308 # DEPENDENCYPART_GRANDPAR
(4,3),(3,14),-1.03795 # DEPENDENCYPART_GRANDPAR
(4,5),(5,1),-0.830685 # DEPENDENCYPART_GRANDPAR
(4,5),(5,2),-0.73642 # DEPENDENCYPART_GRANDPAR
(4,5),(5,3),-0.725326 # DEPENDENCYPART_GRANDPAR
(4,5),(5,4),-0.797391 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,5),(5,6),-0.409767 # DEPENDENCYPART_GRANDPAR
(4,5),(5,7),-0.194077 # DEPENDENCYPART_GRANDPAR
(4,5),(5,8),-0.183987 # DEPENDENCYPART_GRANDPAR
(4,5),(5,9),-1.16047 # DEPENDENCYPART_GRANDPAR
(4,5),(5,10),-0.265064 # DEPENDENCYPART_GRANDPAR
(4,5),(5,11),-0.697319 # DEPENDENCYPART_GRANDPAR
(4,5),(5,12),-0.0569598 # DEPENDENCYPART_GRANDPAR
(4,5),(5,13),-0.25846 # DEPENDENCYPART_GRANDPAR
(4,5),(5,14),-0.23794 # DEPENDENCYPART_GRANDPAR
(4,5),(5,15),-1.19866 # DEPENDENCYPART_GRANDPAR
(4,5),(5,16),-0.528128 # DEPENDENCYPART_GRANDPAR
(4,5),(5,17),-0.195349 # DEPENDENCYPART_GRANDPAR
(4,5),(5,18),-0.25777 # DEPENDENCYPART_GRANDPAR
(4,5),(5,21),-0.326214 # DEPENDENCYPART_GRANDPAR
(4,5),(5,22),-0.658115 # DEPENDENCYPART_GRANDPAR
(4,5),(5,23),-0.500306 # DEPENDENCYPART_GRANDPAR
(4,5),(5,25),-1.12721 # DEPENDENCYPART_GRANDPAR
(4,7),(7,1),-1.08747 # DEPENDENCYPART_GRANDPAR
(4,7),(7,2),-0.875993 # DEPENDENCYPART_GRANDPAR
(4,7),(7,3),-0.979303 # DEPENDENCYPART_GRANDPAR
(4,7),(7,4),-0.707644 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,7),(7,6),-0.217691 # DEPENDENCYPART_GRANDPAR
(4,7),(7,8),-0.272644 # DEPENDENCYPART_GRANDPAR
(4,7),(7,9),-1.05777 # DEPENDENCYPART_GRANDPAR
(4,7),(7,10),-0.363321 # DEPENDENCYPART_GRANDPAR
(4,7),(7,11),-0.883909 # DEPENDENCYPART_GRANDPAR
(4,7),(7,12),-0.230902 # DEPENDENCYPART_GRANDPAR
(4,7),(7,13),-0.308841 # DEPENDENCYPART_GRANDPAR
(4,7),(7,14),-0.182097 # DEPENDENCYPART_GRANDPAR
(4,7),(7,16),-0.458198 # DEPENDENCYPART_GRANDPAR
(4,7),(7,17),-0.189551 # DEPENDENCYPART_GRANDPAR
(4,7),(7,18),-0.304857 # DEPENDENCYPART_GRANDPAR
(4,7),(7,21),-0.27037 # DEPENDENCYPART_GRANDPAR
(4,7),(7,22),-0.631675 # DEPENDENCYPART_GRANDPAR
(4,7),(7,23),-0.54245 # DEPENDENCYPART_GRANDPAR
(4,7),(7,25),-1.02852 # DEPENDENCYPART_GRANDPAR
(4,8),(8,4),-0.871847 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,8),(8,5),-0.106425 # DEPENDENCYPART_GRANDPAR
(4,8),(8,6),-0.412707 # DEPENDENCYPART_GRANDPAR
(4,8),(8,7),-0.307563 # DEPENDENCYPART_GRANDPAR
(4,8),(8,9),-1.30961 # DEPENDENCYPART_GRANDPAR
(4,8),(8,10),-0.156452 # DEPENDENCYPART_GRANDPAR
(4,8),(8,11),-0.738813 # DEPENDENCYPART_GRANDPAR
(4,8),(8,12),-0.256721 # DEPENDENCYPART_GRANDPAR
(4,8),(8,13),-0.2405 # DEPENDENCYPART_GRANDPAR
(4,8),(8,15),-1.3478 # DEPENDENCYPART_GRANDPAR
(4,8),(8,16),-0.533115 # DEPENDENCYPART_GRANDPAR
(4,8),(8,18),-0.304754 # DEPENDENCYPART_GRANDPAR
(4,8),(8,25),-1.18799 # DEPENDENCYPART_GRANDPAR
(5,1),(1,2),0.0939769 # DEPENDENCYPART_GRANDPAR
(5,2),(2,1),0.742171 # DEPENDENCYPART_GRANDPAR
(5,2),(2,3),0.324506 # DEPENDENCYPART_GRANDPAR
(5,3),(3,1),0.838956 # DEPENDENCYPART_GRANDPAR
(5,3),(3,2),0.270485 # DEPENDENCYPART_GRANDPAR
(5,3),(3,4),0.300168 # DEPENDENCYPART_GRANDPAR
(5,3),(3,7),0.0046342 # DEPENDENCYPART_GRANDPAR
(5,3),(3,8),0.0904779 # DEPENDENCYPART_GRANDPAR
(5,3),(3,12),-0.4673 # DEPENDENCYPART_GRANDPAR
(5,3),(3,14),-0.666777 # DEPENDENCYPART_GRANDPAR
(5,4),(4,1),0.839191 # DEPENDENCYPART_GRANDPAR
(5,4),(4,2),0.261963 # DEPENDENCYPART_GRANDPAR
(5,4),(4,3),0.240526 # DEPENDENCYPART_GRANDPAR
(5,4),(4,5),-0.626723 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,4),(4,7),0.00455253 # DEPENDENCYPART_GRANDPAR
(5,4),(4,8),0.0900388 # DEPENDENCYPART_GRANDPAR
(5,4),(4,14),-0.666859 # DEPENDENCYPART_GRANDPAR
(5,6),(6,8),-0.0548106 # DEPENDENCYPART_GRANDPAR
(5,7),(7,1),-0.161185 # DEPENDENCYPART_GRANDPAR
(5,7),(7,2),-0.372016 # DEPENDENCYPART_GRANDPAR
(5,7),(7,3),-0.378836 # DEPENDENCYPART_GRANDPAR
(5,7),(7,4),-0.410192 # DEPENDENCYPART_GRANDPAR
(5,7),(7,6),0.379714 # DEPENDENCYPART_GRANDPAR
(5,7),(7,8),0.0087748 # DEPENDENCYPART_GRANDPAR
(5,7),(7,9),-0.506195 # DEPENDENCYPART_GRANDPAR
(5,7),(7,10),-0.115401 # DEPENDENCYPART_GRANDPAR
(5,7),(7,11),-0.807563 # DEPENDENCYPART_GRANDPAR
(5,7),(7,12),-0.0442974 # DEPENDENCYPART_GRANDPAR
(5,7),(7,13),-0.15605 # DEPENDENCYPART_GRANDPAR
(5,7),(7,14),-0.000302049 # DEPENDENCYPART_GRANDPAR
(5,7),(7,16),0.0946254 # DEPENDENCYPART_GRANDPAR
(5,7),(7,17),-0.249175 # DEPENDENCYPART_GRANDPAR
(5,7),(7,18),-0.151712 # DEPENDENCYPART_GRANDPAR
(5,7),(7,21),-0.18944 # DEPENDENCYPART_GRANDPAR
(5,7),(7,22),0.258715 # DEPENDENCYPART_GRANDPAR
(5,7),(7,23),-0.16925 # DEPENDENCYPART_GRANDPAR
(5,7),(7,25),-0.861941 # DEPENDENCYPART_GRANDPAR
(5,8),(8,4),-0.543494 # DEPENDENCYPART_GRANDPAR
(5,8),(8,5),-0.0210743 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,8),(8,6),0.1918 # DEPENDENCYPART_GRANDPAR
(5,8),(8,7),0.706726 # DEPENDENCYPART_GRANDPAR
(5,8),(8,9),-0.856953 # DEPENDENCYPART_GRANDPAR
(5,8),(8,10),-0.0594407 # DEPENDENCYPART_GRANDPAR
(5,8),(8,11),-0.683903 # DEPENDENCYPART_GRANDPAR
(5,8),(8,12),-0.0998831 # DEPENDENCYPART_GRANDPAR
(5,8),(8,13),-0.0762222 # DEPENDENCYPART_GRANDPAR
(5,8),(8,15),-0.850814 # DEPENDENCYPART_GRANDPAR
(5,8),(8,16),-0.142789 # DEPENDENCYPART_GRANDPAR
(5,8),(8,18),-0.321567 # DEPENDENCYPART_GRANDPAR
(5,8),(8,25),-1.07887 # DEPENDENCYPART_GRANDPAR
(5,9),(9,10),-0.204579 # DEPENDENCYPART_GRANDPAR
(5,9),(9,11),-0.667754 # DEPENDENCYPART_GRANDPAR
(5,9),(9,12),-0.0848339 # DEPENDENCYPART_GRANDPAR
(5,9),(9,13),-0.248424 # DEPENDENCYPART_GRANDPAR
(5,10),(10,5),-0.218215 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,10),(10,6),0.453349 # DEPENDENCYPART_GRANDPAR
(5,10),(10,7),0.802605 # DEPENDENCYPART_GRANDPAR
(5,10),(10,9),-0.668925 # DEPENDENCYPART_GRANDPAR
(5,10),(10,11),-0.830446 # DEPENDENCYPART_GRANDPAR
(5,10),(10,12),-0.124281 # DEPENDENCYPART_GRANDPAR
(5,10),(10,13),-0.289311 # DEPENDENCYPART_GRANDPAR
(5,10),(10,14),0.0571818 # DEPENDENCYPART_GRANDPAR
(5,10),(10,16),-0.034713 # DEPENDENCYPART_GRANDPAR
(5,10),(10,21),-0.131956 # DEPENDENCYPART_GRANDPAR
(5,11),(11,7),0.49416 # DEPENDENCYPART_GRANDPAR
(5,11),(11,9),-0.625286 # DEPENDENCYPART_GRANDPAR
(5,11),(11,10),-0.281107 # DEPENDENCYPART_GRANDPAR
(5,12),(12,4),-0.304482 # DEPENDENCYPART_GRANDPAR
(5,12),(12,5),-0.25809 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,12),(12,7),0.704843 # DEPENDENCYPART_GRANDPAR
(5,12),(12,8),0.246318 # DEPENDENCYPART_GRANDPAR
(5,12),(12,9),-0.62119 # DEPENDENCYPART_GRANDPAR
(5,12),(12,10),-0.0827189 # DEPENDENCYPART_GRANDPAR
(5,12),(12,11),-0.642693 # DEPENDENCYPART_GRANDPAR
(5,12),(12,13),-0.0470143 # DEPENDENCYPART_GRANDPAR
(5,12),(12,14),0.0894178 # DEPENDENCYPART_GRANDPAR
(5,12),(12,15),-0.522257 # DEPENDENCYPART_GRANDPAR
(5,12),(12,16),-0.0305812 # DEPENDENCYPART_GRANDPAR
(5,12),(12,17),-0.23302 # DEPENDENCYPART_GRANDPAR
(5,12),(12,18),-0.239368 # DEPENDENCYPART_GRANDPAR
(5,12),(12,21),-0.0997202 # DEPENDENCYPART_GRANDPAR
(5,12),(12,22),0.0874421 # DEPENDENCYPART_GRANDPAR
(5,12),(12,23),-0.25726 # DEPENDENCYPART_GRANDPAR
(5,13),(13,3),-0.398225 # DEPENDENCYPART_GRANDPAR
(5,13),(13,4),-0.429828 # DEPENDENCYPART_GRANDPAR
(5,13),(13,5),-0.257082 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,13),(13,6),0.115301 # DEPENDENCYPART_GRANDPAR
(5,13),(13,7),0.517104 # DEPENDENCYPART_GRANDPAR
(5,13),(13,9),-0.765318 # DEPENDENCYPART_GRANDPAR
(5,13),(13,10),-0.155007 # DEPENDENCYPART_GRANDPAR
(5,13),(13,11),-0.363343 # DEPENDENCYPART_GRANDPAR
(5,13),(13,12),-0.192598 # DEPENDENCYPART_GRANDPAR
(5,13),(13,14),0.0501378 # DEPENDENCYPART_GRANDPAR
(5,13),(13,15),-0.628215 # DEPENDENCYPART_GRANDPAR
(5,13),(13,16),-0.07665 # DEPENDENCYPART_GRANDPAR
(5,13),(13,17),-0.199019 # DEPENDENCYPART_GRANDPAR
(5,13),(13,18),-0.241461 # DEPENDENCYPART_GRANDPAR
(5,13),(13,20),-0.350661 # DEPENDENCYPART_GRANDPAR
(5,13),(13,21),-0.139 # DEPENDENCYPART_GRANDPAR
(5,13),(13,22),0.0733748 # DEPENDENCYPART_GRANDPAR
(5,13),(13,23),-0.304858 # DEPENDENCYPART_GRANDPAR
(5,13),(13,25),-0.989034 # DEPENDENCYPART_GRANDPAR
(5,16),(16,4),-0.309192 # DEPENDENCYPART_GRANDPAR
(5,16),(16,5),-0.342271 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,16),(16,7),0.544017 # DEPENDENCYPART_GRANDPAR
(5,16),(16,8),0.136117 # DEPENDENCYPART_GRANDPAR
(5,16),(16,9),-0.453842 # DEPENDENCYPART_GRANDPAR
(5,16),(16,10),-0.206931 # DEPENDENCYPART_GRANDPAR
(5,16),(16,11),-0.652585 # DEPENDENCYPART_GRANDPAR
(5,16),(16,12),-0.149171 # DEPENDENCYPART_GRANDPAR
(5,16),(16,13),-0.125617 # DEPENDENCYPART_GRANDPAR
(5,16),(16,14),-0.175371 # DEPENDENCYPART_GRANDPAR
(5,16),(16,15),-0.447703 # DEPENDENCYPART_GRANDPAR
(5,16),(16,17),-0.296706 # DEPENDENCYPART_GRANDPAR
(5,16),(16,18),-0.262096 # DEPENDENCYPART_GRANDPAR
(5,16),(16,20),-0.324534 # DEPENDENCYPART_GRANDPAR
(5,16),(16,21),-0.121653 # DEPENDENCYPART_GRANDPAR
(5,16),(16,22),0.168064 # DEPENDENCYPART_GRANDPAR
(5,16),(16,23),-0.25918 # DEPENDENCYPART_GRANDPAR
(5,16),(16,24),-0.56305 # DEPENDENCYPART_GRANDPAR
(5,16),(16,25),-0.978634 # DEPENDENCYPART_GRANDPAR
(5,17),(17,15),-0.635327 # DEPENDENCYPART_GRANDPAR
(5,17),(17,16),0.00467295 # DEPENDENCYPART_GRANDPAR
(5,17),(17,18),-0.492864 # DEPENDENCYPART_GRANDPAR
(5,17),(17,19),-0.798783 # DEPENDENCYPART_GRANDPAR
(5,17),(17,20),-0.814027 # DEPENDENCYPART_GRANDPAR
(5,17),(17,22),0.0560442 # DEPENDENCYPART_GRANDPAR
(5,17),(17,23),-0.181633 # DEPENDENCYPART_GRANDPAR
(5,17),(17,25),-1.12463 # DEPENDENCYPART_GRANDPAR
(5,18),(18,4),-0.188855 # DEPENDENCYPART_GRANDPAR
(5,18),(18,5),-0.155026 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,18),(18,8),0.333575 # DEPENDENCYPART_GRANDPAR
(5,18),(18,9),-0.501283 # DEPENDENCYPART_GRANDPAR
(5,18),(18,10),-0.0751861 # DEPENDENCYPART_GRANDPAR
(5,18),(18,12),-0.053058 # DEPENDENCYPART_GRANDPAR
(5,18),(18,13),-0.0485585 # DEPENDENCYPART_GRANDPAR
(5,18),(18,14),0.0891344 # DEPENDENCYPART_GRANDPAR
(5,18),(18,15),-0.495144 # DEPENDENCYPART_GRANDPAR
(5,18),(18,16),0.275004 # DEPENDENCYPART_GRANDPAR
(5,18),(18,17),0.207285 # DEPENDENCYPART_GRANDPAR
(5,18),(18,19),-0.192775 # DEPENDENCYPART_GRANDPAR
(5,18),(18,20),-0.122738 # DEPENDENCYPART_GRANDPAR
(5,18),(18,21),-0.159508 # DEPENDENCYPART_GRANDPAR
(5,18),(18,22),0.184829 # DEPENDENCYPART_GRANDPAR
(5,18),(18,23),-0.239728 # DEPENDENCYPART_GRANDPAR
(5,18),(18,24),-0.542574 # DEPENDENCYPART_GRANDPAR
(5,18),(18,25),-0.916237 # DEPENDENCYPART_GRANDPAR
(5,22),(22,4),-0.271109 # DEPENDENCYPART_GRANDPAR
(5,22),(22,5),-0.393306 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,22),(22,7),0.553788 # DEPENDENCYPART_GRANDPAR
(5,22),(22,8),0.083548 # DEPENDENCYPART_GRANDPAR
(5,22),(22,9),-0.403549 # DEPENDENCYPART_GRANDPAR
(5,22),(22,10),-0.176056 # DEPENDENCYPART_GRANDPAR
(5,22),(22,11),-0.661732 # DEPENDENCYPART_GRANDPAR
(5,22),(22,12),-0.120475 # DEPENDENCYPART_GRANDPAR
(5,22),(22,13),-0.0326289 # DEPENDENCYPART_GRANDPAR
(5,22),(22,14),-0.259861 # DEPENDENCYPART_GRANDPAR
(5,22),(22,15),-0.39741 # DEPENDENCYPART_GRANDPAR
(5,22),(22,16),0.0537772 # DEPENDENCYPART_GRANDPAR
(5,22),(22,17),-0.317052 # DEPENDENCYPART_GRANDPAR
(5,22),(22,18),-0.26354 # DEPENDENCYPART_GRANDPAR
(5,22),(22,19),-0.279593 # DEPENDENCYPART_GRANDPAR
(5,22),(22,20),-0.282676 # DEPENDENCYPART_GRANDPAR
(5,22),(22,21),-0.448999 # DEPENDENCYPART_GRANDPAR
(5,22),(22,23),-0.281478 # DEPENDENCYPART_GRANDPAR
(5,22),(22,24),-0.499144 # DEPENDENCYPART_GRANDPAR
(5,22),(22,25),-0.792868 # DEPENDENCYPART_GRANDPAR
(5,23),(23,18),-0.190798 # DEPENDENCYPART_GRANDPAR
(5,23),(23,24),-0.335279 # DEPENDENCYPART_GRANDPAR
(5,23),(23,25),-1.04264 # DEPENDENCYPART_GRANDPAR
(6,8),(8,4),-1.11662 # DEPENDENCYPART_GRANDPAR
(6,8),(8,5),-0.925021 # DEPENDENCYPART_GRANDPAR
(6,8),(8,6),-1.39279 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,8),(8,7),0.224068 # DEPENDENCYPART_GRANDPAR
(6,8),(8,9),-0.682006 # DEPENDENCYPART_GRANDPAR
(6,8),(8,10),-0.347304 # DEPENDENCYPART_GRANDPAR
(6,8),(8,11),-0.904464 # DEPENDENCYPART_GRANDPAR
(6,8),(8,12),-0.450835 # DEPENDENCYPART_GRANDPAR
(6,8),(8,13),-0.374635 # DEPENDENCYPART_GRANDPAR
(6,8),(8,15),-0.768837 # DEPENDENCYPART_GRANDPAR
(6,8),(8,16),-0.851661 # DEPENDENCYPART_GRANDPAR
(6,8),(8,18),-0.578021 # DEPENDENCYPART_GRANDPAR
(6,8),(8,25),-1.43052 # DEPENDENCYPART_GRANDPAR
(7,1),(1,2),-0.324941 # DEPENDENCYPART_GRANDPAR
(7,2),(2,1),-0.52466 # DEPENDENCYPART_GRANDPAR
(7,2),(2,3),-0.288776 # DEPENDENCYPART_GRANDPAR
(7,3),(3,1),-0.623329 # DEPENDENCYPART_GRANDPAR
(7,3),(3,2),-0.358598 # DEPENDENCYPART_GRANDPAR
(7,3),(3,4),-0.132422 # DEPENDENCYPART_GRANDPAR
(7,3),(3,7),-1.11307 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,3),(3,8),-0.250189 # DEPENDENCYPART_GRANDPAR
(7,3),(3,12),-0.345623 # DEPENDENCYPART_GRANDPAR
(7,3),(3,14),-0.753184 # DEPENDENCYPART_GRANDPAR
(7,4),(4,1),-0.617389 # DEPENDENCYPART_GRANDPAR
(7,4),(4,2),-0.362602 # DEPENDENCYPART_GRANDPAR
(7,4),(4,3),-0.301395 # DEPENDENCYPART_GRANDPAR
(7,4),(4,5),0.0210581 # DEPENDENCYPART_GRANDPAR
(7,4),(4,7),-1.11307 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,4),(4,8),-0.250546 # DEPENDENCYPART_GRANDPAR
(7,4),(4,14),-0.753184 # DEPENDENCYPART_GRANDPAR
(7,6),(6,8),-0.278536 # DEPENDENCYPART_GRANDPAR
