# _root_ Isao Ushikubo , general manager of the investment research department at Toyo Trust & Banking Co. , also was optimistic .
#goldHeads=2,19,2,5,2,5,10,10,10,6,10,13,11,13,14,15,2,19,0,19,19,
#predictedHeads=2,19,2,5,2,5,10,10,10,6,5,13,11,13,14,15,2,19,0,19,19,
(5,2),(2,1),-0.175678 # DEPENDENCYPART_GRANDPAR
(5,2),(2,3),-0.012681 # DEPENDENCYPART_GRANDPAR
(5,2),(2,4),0.0453558 # DEPENDENCYPART_GRANDPAR
(5,2),(2,5),-1.08892 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,2),(2,6),-0.521275 # DEPENDENCYPART_GRANDPAR
(5,2),(2,8),-0.757823 # DEPENDENCYPART_GRANDPAR
(5,2),(2,9),-0.730123 # DEPENDENCYPART_GRANDPAR
(5,2),(2,10),-0.479083 # DEPENDENCYPART_GRANDPAR
(5,2),(2,11),-0.710185 # DEPENDENCYPART_GRANDPAR
(5,2),(2,13),-0.390531 # DEPENDENCYPART_GRANDPAR
(5,2),(2,14),-0.76458 # DEPENDENCYPART_GRANDPAR
(5,2),(2,16),-1.00492 # DEPENDENCYPART_GRANDPAR
(5,2),(2,17),-0.994561 # DEPENDENCYPART_GRANDPAR
(5,2),(2,18),-0.364228 # DEPENDENCYPART_GRANDPAR
(5,2),(2,19),-0.656524 # DEPENDENCYPART_GRANDPAR
(5,2),(2,21),-1.2455 # DEPENDENCYPART_GRANDPAR
(5,3),(3,2),-0.158451 # DEPENDENCYPART_GRANDPAR
(5,3),(3,5),-0.997509 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,4),(4,1),-0.116032 # DEPENDENCYPART_GRANDPAR
(5,4),(4,2),0.113426 # DEPENDENCYPART_GRANDPAR
(5,4),(4,3),0.0133035 # DEPENDENCYPART_GRANDPAR
(5,4),(4,5),-1.06132 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,4),(4,6),-0.536169 # DEPENDENCYPART_GRANDPAR
(5,6),(6,3),-0.60636 # DEPENDENCYPART_GRANDPAR
(5,6),(6,4),-0.589931 # DEPENDENCYPART_GRANDPAR
(5,6),(6,7),-0.204326 # DEPENDENCYPART_GRANDPAR
(5,6),(6,8),0.0823163 # DEPENDENCYPART_GRANDPAR
(5,6),(6,9),0.115324 # DEPENDENCYPART_GRANDPAR
(5,6),(6,10),0.354211 # DEPENDENCYPART_GRANDPAR
(5,6),(6,11),-0.0419549 # DEPENDENCYPART_GRANDPAR
(5,6),(6,13),0.327116 # DEPENDENCYPART_GRANDPAR
(5,6),(6,14),-0.290789 # DEPENDENCYPART_GRANDPAR
(5,6),(6,15),-0.133107 # DEPENDENCYPART_GRANDPAR
(5,6),(6,16),-0.498853 # DEPENDENCYPART_GRANDPAR
(5,6),(6,21),-0.809443 # DEPENDENCYPART_GRANDPAR
(5,8),(8,7),-0.130414 # DEPENDENCYPART_GRANDPAR
(5,8),(8,9),-0.0369761 # DEPENDENCYPART_GRANDPAR
(5,8),(8,11),0.13179 # DEPENDENCYPART_GRANDPAR
(5,9),(9,7),-0.185315 # DEPENDENCYPART_GRANDPAR
(5,9),(9,8),0.00305783 # DEPENDENCYPART_GRANDPAR
(5,9),(9,10),0.196788 # DEPENDENCYPART_GRANDPAR
(5,9),(9,11),0.0273605 # DEPENDENCYPART_GRANDPAR
(5,9),(9,13),0.117579 # DEPENDENCYPART_GRANDPAR
(5,10),(10,1),-0.951096 # DEPENDENCYPART_GRANDPAR
(5,10),(10,2),-0.721638 # DEPENDENCYPART_GRANDPAR
(5,10),(10,3),-0.773948 # DEPENDENCYPART_GRANDPAR
(5,10),(10,4),-0.691354 # DEPENDENCYPART_GRANDPAR
(5,10),(10,5),-0.400548 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,10),(10,6),0.35475 # DEPENDENCYPART_GRANDPAR
(5,10),(10,7),-0.148923 # DEPENDENCYPART_GRANDPAR
(5,10),(10,8),-0.00508227 # DEPENDENCYPART_GRANDPAR
(5,10),(10,9),-0.0457199 # DEPENDENCYPART_GRANDPAR
(5,10),(10,11),0.0948188 # DEPENDENCYPART_GRANDPAR
(5,10),(10,13),0.171632 # DEPENDENCYPART_GRANDPAR
(5,10),(10,14),-0.048564 # DEPENDENCYPART_GRANDPAR
(5,10),(10,15),-0.286671 # DEPENDENCYPART_GRANDPAR
(5,10),(10,16),-0.489565 # DEPENDENCYPART_GRANDPAR
(5,10),(10,17),-0.0771892 # DEPENDENCYPART_GRANDPAR
(5,10),(10,18),0.00816198 # DEPENDENCYPART_GRANDPAR
(5,10),(10,19),-0.0647609 # DEPENDENCYPART_GRANDPAR
(5,10),(10,20),-0.0336922 # DEPENDENCYPART_GRANDPAR
(5,10),(10,21),-0.773165 # DEPENDENCYPART_GRANDPAR
(5,11),(11,10),0.169998 # DEPENDENCYPART_GRANDPAR
(5,11),(11,12),0.0854564 # DEPENDENCYPART_GRANDPAR
(5,11),(11,13),0.481397 # DEPENDENCYPART_GRANDPAR
(5,11),(11,14),-0.354602 # DEPENDENCYPART_GRANDPAR
(5,11),(11,15),0.00234389 # DEPENDENCYPART_GRANDPAR
(5,11),(11,16),-0.331872 # DEPENDENCYPART_GRANDPAR
(5,11),(11,17),-0.268872 # DEPENDENCYPART_GRANDPAR
(5,11),(11,18),0.0776848 # DEPENDENCYPART_GRANDPAR
(5,11),(11,19),-0.237733 # DEPENDENCYPART_GRANDPAR
(5,11),(11,20),0.115007 # DEPENDENCYPART_GRANDPAR
(5,11),(11,21),-0.941468 # DEPENDENCYPART_GRANDPAR
(5,13),(13,1),-0.866642 # DEPENDENCYPART_GRANDPAR
(5,13),(13,2),-0.637184 # DEPENDENCYPART_GRANDPAR
(5,13),(13,4),-0.606878 # DEPENDENCYPART_GRANDPAR
(5,13),(13,5),-0.502413 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,13),(13,7),-0.0421927 # DEPENDENCYPART_GRANDPAR
(5,13),(13,8),-0.16863 # DEPENDENCYPART_GRANDPAR
(5,13),(13,9),-0.178123 # DEPENDENCYPART_GRANDPAR
(5,13),(13,10),0.0951423 # DEPENDENCYPART_GRANDPAR
(5,13),(13,11),-0.0374568 # DEPENDENCYPART_GRANDPAR
(5,13),(13,12),0.0219149 # DEPENDENCYPART_GRANDPAR
(5,13),(13,14),-0.170907 # DEPENDENCYPART_GRANDPAR
(5,13),(13,15),-0.158 # DEPENDENCYPART_GRANDPAR
(5,13),(13,16),-0.108593 # DEPENDENCYPART_GRANDPAR
(5,13),(13,17),-0.191317 # DEPENDENCYPART_GRANDPAR
(5,13),(13,18),-0.0699286 # DEPENDENCYPART_GRANDPAR
(5,13),(13,19),-0.213289 # DEPENDENCYPART_GRANDPAR
(5,13),(13,20),-0.0801646 # DEPENDENCYPART_GRANDPAR
(5,13),(13,21),-0.784772 # DEPENDENCYPART_GRANDPAR
(5,14),(14,15),-0.217291 # DEPENDENCYPART_GRANDPAR
(5,14),(14,16),-0.358299 # DEPENDENCYPART_GRANDPAR
(5,14),(14,17),-0.149763 # DEPENDENCYPART_GRANDPAR
(5,14),(14,18),0.259766 # DEPENDENCYPART_GRANDPAR
(5,14),(14,19),-0.290619 # DEPENDENCYPART_GRANDPAR
(5,14),(14,20),0.112453 # DEPENDENCYPART_GRANDPAR
(5,15),(15,10),0.0658933 # DEPENDENCYPART_GRANDPAR
(5,15),(15,12),-0.0243189 # DEPENDENCYPART_GRANDPAR
(5,15),(15,13),0.304698 # DEPENDENCYPART_GRANDPAR
(5,15),(15,16),-0.173284 # DEPENDENCYPART_GRANDPAR
(5,15),(15,17),-0.140159 # DEPENDENCYPART_GRANDPAR
(5,15),(15,18),-0.0861951 # DEPENDENCYPART_GRANDPAR
(5,15),(15,19),-0.226606 # DEPENDENCYPART_GRANDPAR
(5,15),(15,20),-0.0874166 # DEPENDENCYPART_GRANDPAR
(5,15),(15,21),-0.793939 # DEPENDENCYPART_GRANDPAR
(5,18),(18,11),0.0407742 # DEPENDENCYPART_GRANDPAR
(5,18),(18,20),0.00740285 # DEPENDENCYPART_GRANDPAR
(5,19),(19,1),-0.784433 # DEPENDENCYPART_GRANDPAR
(5,19),(19,2),-0.554975 # DEPENDENCYPART_GRANDPAR
(5,19),(19,3),-0.572741 # DEPENDENCYPART_GRANDPAR
(5,19),(19,4),-0.586106 # DEPENDENCYPART_GRANDPAR
(5,19),(19,5),-0.408503 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,19),(19,6),0.139251 # DEPENDENCYPART_GRANDPAR
(5,19),(19,8),-0.0677119 # DEPENDENCYPART_GRANDPAR
(5,19),(19,9),-0.0664146 # DEPENDENCYPART_GRANDPAR
(5,19),(19,10),0.219434 # DEPENDENCYPART_GRANDPAR
(5,19),(19,11),0.0459953 # DEPENDENCYPART_GRANDPAR
(5,19),(19,12),-0.196624 # DEPENDENCYPART_GRANDPAR
(5,19),(19,13),0.158698 # DEPENDENCYPART_GRANDPAR
(5,19),(19,14),-0.0994448 # DEPENDENCYPART_GRANDPAR
(5,19),(19,15),-0.309237 # DEPENDENCYPART_GRANDPAR
(5,19),(19,16),-0.536429 # DEPENDENCYPART_GRANDPAR
(5,19),(19,17),-0.327398 # DEPENDENCYPART_GRANDPAR
(5,19),(19,18),0.149792 # DEPENDENCYPART_GRANDPAR
(5,19),(19,20),0.200088 # DEPENDENCYPART_GRANDPAR
(5,19),(19,21),-0.91052 # DEPENDENCYPART_GRANDPAR
(5,20),(20,2),-0.612521 # DEPENDENCYPART_GRANDPAR
(5,20),(20,15),-0.263558 # DEPENDENCYPART_GRANDPAR
(5,20),(20,16),-0.408524 # DEPENDENCYPART_GRANDPAR
(5,20),(20,18),0.143028 # DEPENDENCYPART_GRANDPAR
(5,20),(20,21),-0.867316 # DEPENDENCYPART_GRANDPAR
(5,21),(21,20),-0.0567132 # DEPENDENCYPART_GRANDPAR
(6,3),(3,2),-0.564254 # DEPENDENCYPART_GRANDPAR
(6,3),(3,5),-0.262125 # DEPENDENCYPART_GRANDPAR
(6,4),(4,1),-0.416963 # DEPENDENCYPART_GRANDPAR
(6,4),(4,2),-0.402908 # DEPENDENCYPART_GRANDPAR
(6,4),(4,3),-0.837789 # DEPENDENCYPART_GRANDPAR
(6,4),(4,5),0.0185735 # DEPENDENCYPART_GRANDPAR
(6,4),(4,6),-1.59222 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,8),(8,7),0.979536 # DEPENDENCYPART_GRANDPAR
(6,8),(8,9),0.23455 # DEPENDENCYPART_GRANDPAR
(6,8),(8,11),-0.0704995 # DEPENDENCYPART_GRANDPAR
(6,9),(9,7),0.936217 # DEPENDENCYPART_GRANDPAR
(6,9),(9,8),0.899075 # DEPENDENCYPART_GRANDPAR
(6,9),(9,10),0.381821 # DEPENDENCYPART_GRANDPAR
(6,9),(9,11),-0.21036 # DEPENDENCYPART_GRANDPAR
(6,9),(9,13),-0.000814592 # DEPENDENCYPART_GRANDPAR
(6,10),(10,1),-1.35457 # DEPENDENCYPART_GRANDPAR
(6,10),(10,2),-1.34051 # DEPENDENCYPART_GRANDPAR
(6,10),(10,3),-1.62097 # DEPENDENCYPART_GRANDPAR
(6,10),(10,4),-1.2058 # DEPENDENCYPART_GRANDPAR
(6,10),(10,5),-1.1493 # DEPENDENCYPART_GRANDPAR
(6,10),(10,6),-0.898715 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,10),(10,7),1.01487 # DEPENDENCYPART_GRANDPAR
(6,10),(10,8),0.901959 # DEPENDENCYPART_GRANDPAR
(6,10),(10,9),0.453364 # DEPENDENCYPART_GRANDPAR
(6,10),(10,11),-0.00615124 # DEPENDENCYPART_GRANDPAR
(6,10),(10,13),0.122897 # DEPENDENCYPART_GRANDPAR
(6,10),(10,14),-0.389751 # DEPENDENCYPART_GRANDPAR
(6,10),(10,15),-1.26287 # DEPENDENCYPART_GRANDPAR
(6,10),(10,16),-0.397099 # DEPENDENCYPART_GRANDPAR
(6,10),(10,17),-0.102113 # DEPENDENCYPART_GRANDPAR
(6,10),(10,18),-0.45776 # DEPENDENCYPART_GRANDPAR
(6,10),(10,19),-0.109748 # DEPENDENCYPART_GRANDPAR
(6,10),(10,20),-0.704029 # DEPENDENCYPART_GRANDPAR
(6,10),(10,21),-1.17287 # DEPENDENCYPART_GRANDPAR
(6,11),(11,10),0.457296 # DEPENDENCYPART_GRANDPAR
(6,11),(11,12),-0.641213 # DEPENDENCYPART_GRANDPAR
(6,11),(11,13),0.0647113 # DEPENDENCYPART_GRANDPAR
(6,11),(11,14),-0.281187 # DEPENDENCYPART_GRANDPAR
(6,11),(11,15),-1.29676 # DEPENDENCYPART_GRANDPAR
(6,11),(11,16),-0.513104 # DEPENDENCYPART_GRANDPAR
(6,11),(11,17),-0.221158 # DEPENDENCYPART_GRANDPAR
(6,11),(11,18),-0.451753 # DEPENDENCYPART_GRANDPAR
(6,11),(11,19),-0.353515 # DEPENDENCYPART_GRANDPAR
(6,11),(11,20),-0.654788 # DEPENDENCYPART_GRANDPAR
(6,11),(11,21),-1.45008 # DEPENDENCYPART_GRANDPAR
(6,13),(13,1),-1.21947 # DEPENDENCYPART_GRANDPAR
(6,13),(13,2),-1.20541 # DEPENDENCYPART_GRANDPAR
(6,13),(13,4),-1.06459 # DEPENDENCYPART_GRANDPAR
(6,13),(13,5),-0.986735 # DEPENDENCYPART_GRANDPAR
(6,13),(13,7),1.19139 # DEPENDENCYPART_GRANDPAR
(6,13),(13,8),1.08867 # DEPENDENCYPART_GRANDPAR
(6,13),(13,9),0.68102 # DEPENDENCYPART_GRANDPAR
(6,13),(13,10),0.88574 # DEPENDENCYPART_GRANDPAR
(6,13),(13,11),0.232684 # DEPENDENCYPART_GRANDPAR
(6,13),(13,12),-0.261821 # DEPENDENCYPART_GRANDPAR
(6,13),(13,14),-0.0814037 # DEPENDENCYPART_GRANDPAR
(6,13),(13,15),-1.05907 # DEPENDENCYPART_GRANDPAR
(6,13),(13,16),0.185605 # DEPENDENCYPART_GRANDPAR
(6,13),(13,17),-0.147909 # DEPENDENCYPART_GRANDPAR
(6,13),(13,18),-0.447722 # DEPENDENCYPART_GRANDPAR
(6,13),(13,19),-0.108457 # DEPENDENCYPART_GRANDPAR
(6,13),(13,20),-0.643093 # DEPENDENCYPART_GRANDPAR
(6,13),(13,21),-1.18565 # DEPENDENCYPART_GRANDPAR
(6,14),(14,15),-1.54755 # DEPENDENCYPART_GRANDPAR
(6,14),(14,16),-0.631913 # DEPENDENCYPART_GRANDPAR
(6,14),(14,17),-0.298847 # DEPENDENCYPART_GRANDPAR
(6,14),(14,18),-0.218936 # DEPENDENCYPART_GRANDPAR
(6,14),(14,19),-0.424845 # DEPENDENCYPART_GRANDPAR
(6,14),(14,20),-0.749539 # DEPENDENCYPART_GRANDPAR
(6,15),(15,10),0.780991 # DEPENDENCYPART_GRANDPAR
(6,15),(15,12),-0.449181 # DEPENDENCYPART_GRANDPAR
(6,15),(15,13),0.201865 # DEPENDENCYPART_GRANDPAR
(6,15),(15,16),0.159039 # DEPENDENCYPART_GRANDPAR
(6,15),(15,17),0.0170152 # DEPENDENCYPART_GRANDPAR
(6,15),(15,18),-0.390622 # DEPENDENCYPART_GRANDPAR
(6,15),(15,19),-0.0511164 # DEPENDENCYPART_GRANDPAR
(6,15),(15,20),-0.578866 # DEPENDENCYPART_GRANDPAR
(6,15),(15,21),-1.12407 # DEPENDENCYPART_GRANDPAR
(6,16),(16,7),0.886603 # DEPENDENCYPART_GRANDPAR
(6,16),(16,12),-1.031 # DEPENDENCYPART_GRANDPAR
(6,16),(16,13),-0.393403 # DEPENDENCYPART_GRANDPAR
(6,16),(16,15),-1.63063 # DEPENDENCYPART_GRANDPAR
(6,16),(16,17),-0.301002 # DEPENDENCYPART_GRANDPAR
(6,16),(16,18),-0.500299 # DEPENDENCYPART_GRANDPAR
(6,16),(16,19),-0.167217 # DEPENDENCYPART_GRANDPAR
(6,16),(16,20),-0.695714 # DEPENDENCYPART_GRANDPAR
(6,21),(21,20),-0.896014 # DEPENDENCYPART_GRANDPAR
(8,9),(9,7),-1.25406 # DEPENDENCYPART_GRANDPAR
(8,9),(9,8),-1.09938 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,9),(9,10),-0.211717 # DEPENDENCYPART_GRANDPAR
(8,9),(9,11),-0.00358217 # DEPENDENCYPART_GRANDPAR
(8,9),(9,13),-0.286208 # DEPENDENCYPART_GRANDPAR
(8,11),(11,10),-0.15421 # DEPENDENCYPART_GRANDPAR
(8,11),(11,12),-0.115091 # DEPENDENCYPART_GRANDPAR
(8,11),(11,13),0.15547 # DEPENDENCYPART_GRANDPAR
(8,11),(11,14),-0.616361 # DEPENDENCYPART_GRANDPAR
(8,11),(11,15),-0.292995 # DEPENDENCYPART_GRANDPAR
(8,11),(11,16),-0.605632 # DEPENDENCYPART_GRANDPAR
(8,11),(11,17),-0.484067 # DEPENDENCYPART_GRANDPAR
(8,11),(11,18),-0.242116 # DEPENDENCYPART_GRANDPAR
(8,11),(11,19),-0.55643 # DEPENDENCYPART_GRANDPAR
(8,11),(11,20),-0.340204 # DEPENDENCYPART_GRANDPAR
(8,11),(11,21),-1.00859 # DEPENDENCYPART_GRANDPAR
(9,8),(8,7),-0.760549 # DEPENDENCYPART_GRANDPAR
(9,8),(8,9),-1.79614 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,8),(8,11),-0.755599 # DEPENDENCYPART_GRANDPAR
(9,10),(10,1),-1.59427 # DEPENDENCYPART_GRANDPAR
(9,10),(10,2),-1.34869 # DEPENDENCYPART_GRANDPAR
(9,10),(10,3),-1.53167 # DEPENDENCYPART_GRANDPAR
(9,10),(10,4),-1.21773 # DEPENDENCYPART_GRANDPAR
(9,10),(10,5),-1.29957 # DEPENDENCYPART_GRANDPAR
(9,10),(10,6),-1.24202 # DEPENDENCYPART_GRANDPAR
(9,10),(10,7),-1.30521 # DEPENDENCYPART_GRANDPAR
(9,10),(10,8),-1.02314 # DEPENDENCYPART_GRANDPAR
(9,10),(10,9),-0.97798 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,10),(10,11),0.0803811 # DEPENDENCYPART_GRANDPAR
(9,10),(10,13),-0.315119 # DEPENDENCYPART_GRANDPAR
(9,10),(10,14),-0.105138 # DEPENDENCYPART_GRANDPAR
(9,10),(10,15),-0.831034 # DEPENDENCYPART_GRANDPAR
(9,10),(10,16),-0.87418 # DEPENDENCYPART_GRANDPAR
(9,10),(10,17),-0.254303 # DEPENDENCYPART_GRANDPAR
(9,10),(10,18),-0.361385 # DEPENDENCYPART_GRANDPAR
(9,10),(10,19),-0.492408 # DEPENDENCYPART_GRANDPAR
(9,10),(10,20),-0.565121 # DEPENDENCYPART_GRANDPAR
(9,10),(10,21),-0.772292 # DEPENDENCYPART_GRANDPAR
(9,11),(11,10),0.248908 # DEPENDENCYPART_GRANDPAR
(9,11),(11,12),-0.332235 # DEPENDENCYPART_GRANDPAR
(9,11),(11,13),-0.0635013 # DEPENDENCYPART_GRANDPAR
(9,11),(11,14),-0.408794 # DEPENDENCYPART_GRANDPAR
(9,11),(11,15),-0.600163 # DEPENDENCYPART_GRANDPAR
(9,11),(11,16),-0.774634 # DEPENDENCYPART_GRANDPAR
(9,11),(11,17),-0.442652 # DEPENDENCYPART_GRANDPAR
(9,11),(11,18),-0.291305 # DEPENDENCYPART_GRANDPAR
(9,11),(11,19),-0.661414 # DEPENDENCYPART_GRANDPAR
(9,11),(11,20),-0.418076 # DEPENDENCYPART_GRANDPAR
(9,11),(11,21),-0.940011 # DEPENDENCYPART_GRANDPAR
(9,13),(13,1),-1.50978 # DEPENDENCYPART_GRANDPAR
(9,13),(13,2),-1.2642 # DEPENDENCYPART_GRANDPAR
(9,13),(13,4),-1.13322 # DEPENDENCYPART_GRANDPAR
(9,13),(13,5),-1.20513 # DEPENDENCYPART_GRANDPAR
(9,13),(13,7),-1.0906 # DEPENDENCYPART_GRANDPAR
(9,13),(13,8),-0.926858 # DEPENDENCYPART_GRANDPAR
(9,13),(13,9),-1.14325 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,13),(13,10),0.160048 # DEPENDENCYPART_GRANDPAR
(9,13),(13,11),-0.0475518 # DEPENDENCYPART_GRANDPAR
(9,13),(13,12),-0.33982 # DEPENDENCYPART_GRANDPAR
(9,13),(13,14),-0.185233 # DEPENDENCYPART_GRANDPAR
(9,13),(13,15),-0.65181 # DEPENDENCYPART_GRANDPAR
(9,13),(13,16),-0.442657 # DEPENDENCYPART_GRANDPAR
(9,13),(13,17),-0.313186 # DEPENDENCYPART_GRANDPAR
(9,13),(13,18),-0.398338 # DEPENDENCYPART_GRANDPAR
(9,13),(13,19),-0.594647 # DEPENDENCYPART_GRANDPAR
(9,13),(13,20),-0.570738 # DEPENDENCYPART_GRANDPAR
(9,13),(13,21),-0.74046 # DEPENDENCYPART_GRANDPAR
(10,1),(1,2),-0.18466 # DEPENDENCYPART_GRANDPAR
(10,1),(1,3),-0.490176 # DEPENDENCYPART_GRANDPAR
(10,1),(1,4),-0.295874 # DEPENDENCYPART_GRANDPAR
(10,1),(1,5),-0.315893 # DEPENDENCYPART_GRANDPAR
(10,1),(1,6),0.158749 # DEPENDENCYPART_GRANDPAR
(10,1),(1,10),-1.23703 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,1),(1,11),-0.548118 # DEPENDENCYPART_GRANDPAR
(10,1),(1,14),-0.589349 # DEPENDENCYPART_GRANDPAR
(10,1),(1,17),-0.94532 # DEPENDENCYPART_GRANDPAR
(10,1),(1,21),-0.959267 # DEPENDENCYPART_GRANDPAR
(10,2),(2,1),-0.466151 # DEPENDENCYPART_GRANDPAR
(10,2),(2,3),-0.490176 # DEPENDENCYPART_GRANDPAR
(10,2),(2,4),-0.295874 # DEPENDENCYPART_GRANDPAR
(10,2),(2,5),-0.315893 # DEPENDENCYPART_GRANDPAR
(10,2),(2,6),0.158749 # DEPENDENCYPART_GRANDPAR
(10,2),(2,8),-0.0958413 # DEPENDENCYPART_GRANDPAR
(10,2),(2,9),-0.221994 # DEPENDENCYPART_GRANDPAR
(10,2),(2,10),-1.23703 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,2),(2,11),-0.548118 # DEPENDENCYPART_GRANDPAR
(10,2),(2,13),-0.548681 # DEPENDENCYPART_GRANDPAR
(10,2),(2,14),-0.589349 # DEPENDENCYPART_GRANDPAR
(10,2),(2,16),-0.867473 # DEPENDENCYPART_GRANDPAR
(10,2),(2,17),-0.94532 # DEPENDENCYPART_GRANDPAR
(10,2),(2,18),-0.484626 # DEPENDENCYPART_GRANDPAR
(10,2),(2,19),-0.815347 # DEPENDENCYPART_GRANDPAR
(10,2),(2,21),-0.959267 # DEPENDENCYPART_GRANDPAR
(10,3),(3,2),-0.415871 # DEPENDENCYPART_GRANDPAR
(10,3),(3,5),-0.357547 # DEPENDENCYPART_GRANDPAR
(10,4),(4,1),-0.456206 # DEPENDENCYPART_GRANDPAR
(10,4),(4,2),-0.147337 # DEPENDENCYPART_GRANDPAR
(10,4),(4,3),-0.467694 # DEPENDENCYPART_GRANDPAR
(10,4),(4,5),-0.213323 # DEPENDENCYPART_GRANDPAR
(10,4),(4,6),-0.134672 # DEPENDENCYPART_GRANDPAR
(10,5),(5,1),-0.656232 # DEPENDENCYPART_GRANDPAR
(10,5),(5,2),-0.347363 # DEPENDENCYPART_GRANDPAR
(10,5),(5,3),-0.339136 # DEPENDENCYPART_GRANDPAR
(10,5),(5,4),-0.458666 # DEPENDENCYPART_GRANDPAR
(10,5),(5,6),0.0346921 # DEPENDENCYPART_GRANDPAR
(10,5),(5,7),-0.177985 # DEPENDENCYPART_GRANDPAR
(10,5),(5,8),0.106439 # DEPENDENCYPART_GRANDPAR
(10,5),(5,9),-0.0590824 # DEPENDENCYPART_GRANDPAR
(10,5),(5,10),-1.32682 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,5),(5,11),-0.601251 # DEPENDENCYPART_GRANDPAR
(10,5),(5,13),-0.634315 # DEPENDENCYPART_GRANDPAR
(10,5),(5,14),-0.662887 # DEPENDENCYPART_GRANDPAR
(10,5),(5,15),-1.05833 # DEPENDENCYPART_GRANDPAR
(10,5),(5,17),-0.959064 # DEPENDENCYPART_GRANDPAR
(10,5),(5,18),-0.570871 # DEPENDENCYPART_GRANDPAR
(10,5),(5,19),-0.876658 # DEPENDENCYPART_GRANDPAR
(10,5),(5,20),-0.822407 # DEPENDENCYPART_GRANDPAR
(10,5),(5,21),-1.03791 # DEPENDENCYPART_GRANDPAR
(10,6),(6,3),-0.419996 # DEPENDENCYPART_GRANDPAR
(10,6),(6,4),-0.134729 # DEPENDENCYPART_GRANDPAR
(10,6),(6,7),-0.501049 # DEPENDENCYPART_GRANDPAR
(10,6),(6,8),-0.131427 # DEPENDENCYPART_GRANDPAR
(10,6),(6,9),-0.235598 # DEPENDENCYPART_GRANDPAR
(10,6),(6,10),-1.25945 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,6),(6,11),-0.459433 # DEPENDENCYPART_GRANDPAR
(10,6),(6,13),-0.501757 # DEPENDENCYPART_GRANDPAR
(10,6),(6,14),-0.567714 # DEPENDENCYPART_GRANDPAR
(10,6),(6,15),-0.926581 # DEPENDENCYPART_GRANDPAR
(10,6),(6,16),-0.806293 # DEPENDENCYPART_GRANDPAR
(10,6),(6,21),-0.952733 # DEPENDENCYPART_GRANDPAR
(10,8),(8,7),-0.46626 # DEPENDENCYPART_GRANDPAR
(10,8),(8,9),-0.0727665 # DEPENDENCYPART_GRANDPAR
(10,8),(8,11),-0.606044 # DEPENDENCYPART_GRANDPAR
(10,9),(9,7),-0.499586 # DEPENDENCYPART_GRANDPAR
(10,9),(9,8),-0.011016 # DEPENDENCYPART_GRANDPAR
(10,9),(9,10),-1.32667 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,9),(9,11),-0.601212 # DEPENDENCYPART_GRANDPAR
(10,9),(9,13),-0.634162 # DEPENDENCYPART_GRANDPAR
(10,11),(11,10),-0.581306 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,11),(11,12),0.0863073 # DEPENDENCYPART_GRANDPAR
(10,11),(11,13),0.366984 # DEPENDENCYPART_GRANDPAR
(10,11),(11,14),-0.172724 # DEPENDENCYPART_GRANDPAR
(10,11),(11,15),-0.0555273 # DEPENDENCYPART_GRANDPAR
(10,11),(11,16),-0.137053 # DEPENDENCYPART_GRANDPAR
(10,11),(11,17),-0.208958 # DEPENDENCYPART_GRANDPAR
(10,11),(11,18),-0.0289658 # DEPENDENCYPART_GRANDPAR
(10,11),(11,19),-0.390322 # DEPENDENCYPART_GRANDPAR
(10,11),(11,20),-0.0847761 # DEPENDENCYPART_GRANDPAR
(10,11),(11,21),-0.641535 # DEPENDENCYPART_GRANDPAR
(10,13),(13,1),-1.22311 # DEPENDENCYPART_GRANDPAR
(10,13),(13,2),-0.914235 # DEPENDENCYPART_GRANDPAR
(10,13),(13,4),-0.93313 # DEPENDENCYPART_GRANDPAR
(10,13),(13,5),-0.887047 # DEPENDENCYPART_GRANDPAR
(10,13),(13,7),-0.817474 # DEPENDENCYPART_GRANDPAR
(10,13),(13,8),-0.663358 # DEPENDENCYPART_GRANDPAR
(10,13),(13,9),-0.758639 # DEPENDENCYPART_GRANDPAR
(10,13),(13,10),-0.665314 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,13),(13,11),0.113847 # DEPENDENCYPART_GRANDPAR
