# _root_ Similarly , Agfa is sponsoring scores of photography contests at high schools and colleges , offering free black-and-white film and paper as prizes .
#goldHeads=4,4,4,0,4,5,6,9,7,9,12,10,12,13,5,5,19,19,16,19,20,16,22,4,
#predictedHeads=4,4,4,0,4,5,6,9,7,5,12,10,12,13,5,5,19,19,16,19,20,16,22,4,
(4,20),(20,22),0.178652 # DEPENDENCYPART_GRANDPAR
(4,20),(20,23),-0.500887 # DEPENDENCYPART_GRANDPAR
(4,24),(24,23),-0.558615 # DEPENDENCYPART_GRANDPAR
(5,1),(1,2),-0.522462 # DEPENDENCYPART_GRANDPAR
(5,1),(1,3),-0.439703 # DEPENDENCYPART_GRANDPAR
(5,1),(1,4),-0.344651 # DEPENDENCYPART_GRANDPAR
(5,1),(1,5),-1.03849 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,1),(1,6),-0.00088254 # DEPENDENCYPART_GRANDPAR
(5,1),(1,7),-0.293909 # DEPENDENCYPART_GRANDPAR
(5,1),(1,10),-0.518916 # DEPENDENCYPART_GRANDPAR
(5,1),(1,24),-0.94561 # DEPENDENCYPART_GRANDPAR
(5,2),(2,1),-0.254473 # DEPENDENCYPART_GRANDPAR
(5,2),(2,3),-0.447426 # DEPENDENCYPART_GRANDPAR
(5,3),(3,1),-0.30132 # DEPENDENCYPART_GRANDPAR
(5,3),(3,2),-0.313902 # DEPENDENCYPART_GRANDPAR
(5,3),(3,4),-0.243814 # DEPENDENCYPART_GRANDPAR
(5,3),(3,5),-1.02937 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,3),(3,6),-0.00591937 # DEPENDENCYPART_GRANDPAR
(5,6),(6,1),-0.747788 # DEPENDENCYPART_GRANDPAR
(5,6),(6,2),-1.03413 # DEPENDENCYPART_GRANDPAR
(5,6),(6,3),-0.940203 # DEPENDENCYPART_GRANDPAR
(5,6),(6,5),-0.619818 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,6),(6,7),0.183032 # DEPENDENCYPART_GRANDPAR
(5,6),(6,8),0.178955 # DEPENDENCYPART_GRANDPAR
(5,6),(6,9),0.000358855 # DEPENDENCYPART_GRANDPAR
(5,6),(6,10),-0.264366 # DEPENDENCYPART_GRANDPAR
(5,6),(6,11),-0.212606 # DEPENDENCYPART_GRANDPAR
(5,6),(6,12),-0.285031 # DEPENDENCYPART_GRANDPAR
(5,6),(6,13),0.0620001 # DEPENDENCYPART_GRANDPAR
(5,6),(6,14),-0.513828 # DEPENDENCYPART_GRANDPAR
(5,6),(6,15),0.182192 # DEPENDENCYPART_GRANDPAR
(5,6),(6,16),0.0226856 # DEPENDENCYPART_GRANDPAR
(5,6),(6,17),-0.101655 # DEPENDENCYPART_GRANDPAR
(5,6),(6,19),-0.358464 # DEPENDENCYPART_GRANDPAR
(5,6),(6,20),-0.0262932 # DEPENDENCYPART_GRANDPAR
(5,6),(6,22),-0.270423 # DEPENDENCYPART_GRANDPAR
(5,6),(6,24),-0.551842 # DEPENDENCYPART_GRANDPAR
(5,7),(7,1),-0.697876 # DEPENDENCYPART_GRANDPAR
(5,7),(7,2),-0.889418 # DEPENDENCYPART_GRANDPAR
(5,7),(7,8),0.101727 # DEPENDENCYPART_GRANDPAR
(5,7),(7,9),-0.120775 # DEPENDENCYPART_GRANDPAR
(5,7),(7,10),-0.242316 # DEPENDENCYPART_GRANDPAR
(5,7),(7,12),-0.396816 # DEPENDENCYPART_GRANDPAR
(5,7),(7,13),-0.0310662 # DEPENDENCYPART_GRANDPAR
(5,7),(7,14),-0.628036 # DEPENDENCYPART_GRANDPAR
(5,7),(7,16),-0.0944931 # DEPENDENCYPART_GRANDPAR
(5,8),(8,10),-0.0762946 # DEPENDENCYPART_GRANDPAR
(5,8),(8,12),-0.266239 # DEPENDENCYPART_GRANDPAR
(5,8),(8,13),0.13521 # DEPENDENCYPART_GRANDPAR
(5,9),(9,1),-0.747788 # DEPENDENCYPART_GRANDPAR
(5,9),(9,2),-1.03412 # DEPENDENCYPART_GRANDPAR
(5,9),(9,3),-0.940203 # DEPENDENCYPART_GRANDPAR
(5,9),(9,5),-0.618169 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,9),(9,6),0.535895 # DEPENDENCYPART_GRANDPAR
(5,9),(9,7),0.31647 # DEPENDENCYPART_GRANDPAR
(5,9),(9,8),0.160207 # DEPENDENCYPART_GRANDPAR
(5,9),(9,10),-0.277389 # DEPENDENCYPART_GRANDPAR
(5,9),(9,11),-0.226373 # DEPENDENCYPART_GRANDPAR
(5,9),(9,12),-0.298309 # DEPENDENCYPART_GRANDPAR
(5,9),(9,13),0.0534214 # DEPENDENCYPART_GRANDPAR
(5,9),(9,14),-0.527105 # DEPENDENCYPART_GRANDPAR
(5,9),(9,15),0.125241 # DEPENDENCYPART_GRANDPAR
(5,9),(9,16),-0.000303126 # DEPENDENCYPART_GRANDPAR
(5,9),(9,17),-0.115421 # DEPENDENCYPART_GRANDPAR
(5,9),(9,19),-0.373146 # DEPENDENCYPART_GRANDPAR
(5,9),(9,20),-0.0348719 # DEPENDENCYPART_GRANDPAR
(5,9),(9,22),-0.283426 # DEPENDENCYPART_GRANDPAR
(5,9),(9,24),-0.565643 # DEPENDENCYPART_GRANDPAR
(5,10),(10,1),-0.687882 # DEPENDENCYPART_GRANDPAR
(5,10),(10,7),0.145684 # DEPENDENCYPART_GRANDPAR
(5,10),(10,9),-0.0818154 # DEPENDENCYPART_GRANDPAR
(5,10),(10,11),-0.0718005 # DEPENDENCYPART_GRANDPAR
(5,10),(10,12),-0.137528 # DEPENDENCYPART_GRANDPAR
(5,10),(10,13),0.146882 # DEPENDENCYPART_GRANDPAR
(5,10),(10,14),-0.368772 # DEPENDENCYPART_GRANDPAR
(5,10),(10,15),0.131132 # DEPENDENCYPART_GRANDPAR
(5,10),(10,16),0.0252644 # DEPENDENCYPART_GRANDPAR
(5,10),(10,19),-0.157446 # DEPENDENCYPART_GRANDPAR
(5,10),(10,24),-0.595278 # DEPENDENCYPART_GRANDPAR
(5,11),(11,13),0.284596 # DEPENDENCYPART_GRANDPAR
(5,12),(12,3),-0.940203 # DEPENDENCYPART_GRANDPAR
(5,12),(12,7),0.319801 # DEPENDENCYPART_GRANDPAR
(5,12),(12,8),0.159522 # DEPENDENCYPART_GRANDPAR
(5,12),(12,9),-0.0181822 # DEPENDENCYPART_GRANDPAR
(5,12),(12,10),0.156482 # DEPENDENCYPART_GRANDPAR
(5,12),(12,11),-0.184115 # DEPENDENCYPART_GRANDPAR
(5,12),(12,13),0.0735762 # DEPENDENCYPART_GRANDPAR
(5,12),(12,14),-0.527793 # DEPENDENCYPART_GRANDPAR
(5,12),(12,15),0.142606 # DEPENDENCYPART_GRANDPAR
(5,12),(12,16),0.00029966 # DEPENDENCYPART_GRANDPAR
(5,12),(12,17),-0.117711 # DEPENDENCYPART_GRANDPAR
(5,12),(12,18),-0.249432 # DEPENDENCYPART_GRANDPAR
(5,12),(12,19),-0.368456 # DEPENDENCYPART_GRANDPAR
(5,12),(12,20),-0.0147171 # DEPENDENCYPART_GRANDPAR
(5,12),(12,21),-0.431047 # DEPENDENCYPART_GRANDPAR
(5,12),(12,22),-0.285446 # DEPENDENCYPART_GRANDPAR
(5,12),(12,23),-0.741878 # DEPENDENCYPART_GRANDPAR
(5,12),(12,24),-0.565708 # DEPENDENCYPART_GRANDPAR
(5,13),(13,14),-0.674608 # DEPENDENCYPART_GRANDPAR
(5,13),(13,15),0.162385 # DEPENDENCYPART_GRANDPAR
(5,13),(13,16),0.901393 # DEPENDENCYPART_GRANDPAR
(5,13),(13,17),0.00954542 # DEPENDENCYPART_GRANDPAR
(5,13),(13,18),-0.104584 # DEPENDENCYPART_GRANDPAR
(5,13),(13,19),-0.508567 # DEPENDENCYPART_GRANDPAR
(5,13),(13,21),-0.576818 # DEPENDENCYPART_GRANDPAR
(5,13),(13,23),-0.897566 # DEPENDENCYPART_GRANDPAR
(5,14),(14,11),-0.200054 # DEPENDENCYPART_GRANDPAR
(5,14),(14,12),-0.308466 # DEPENDENCYPART_GRANDPAR
(5,14),(14,15),0.146746 # DEPENDENCYPART_GRANDPAR
(5,14),(14,16),-0.000303345 # DEPENDENCYPART_GRANDPAR
(5,14),(14,17),-0.115968 # DEPENDENCYPART_GRANDPAR
(5,14),(14,18),-0.247688 # DEPENDENCYPART_GRANDPAR
(5,14),(14,19),-0.366239 # DEPENDENCYPART_GRANDPAR
(5,14),(14,20),-0.0199295 # DEPENDENCYPART_GRANDPAR
(5,14),(14,21),-0.42883 # DEPENDENCYPART_GRANDPAR
(5,14),(14,22),-0.283432 # DEPENDENCYPART_GRANDPAR
(5,14),(14,23),-0.741236 # DEPENDENCYPART_GRANDPAR
(5,16),(16,1),-0.731139 # DEPENDENCYPART_GRANDPAR
(5,16),(16,10),-0.0807167 # DEPENDENCYPART_GRANDPAR
(5,16),(16,12),-0.299331 # DEPENDENCYPART_GRANDPAR
(5,16),(16,13),0.328162 # DEPENDENCYPART_GRANDPAR
(5,16),(16,14),-0.52044 # DEPENDENCYPART_GRANDPAR
(5,16),(16,15),0.121216 # DEPENDENCYPART_GRANDPAR
(5,16),(16,17),0.00542614 # DEPENDENCYPART_GRANDPAR
(5,16),(16,18),-0.121009 # DEPENDENCYPART_GRANDPAR
(5,16),(16,19),-0.195725 # DEPENDENCYPART_GRANDPAR
(5,16),(16,20),0.414664 # DEPENDENCYPART_GRANDPAR
(5,16),(16,21),-0.273344 # DEPENDENCYPART_GRANDPAR
(5,16),(16,22),0.0477844 # DEPENDENCYPART_GRANDPAR
(5,16),(16,23),-0.514153 # DEPENDENCYPART_GRANDPAR
(5,16),(16,24),-0.517752 # DEPENDENCYPART_GRANDPAR
(5,20),(20,21),-0.576818 # DEPENDENCYPART_GRANDPAR
(5,20),(20,22),-0.237043 # DEPENDENCYPART_GRANDPAR
(5,20),(20,23),-0.897566 # DEPENDENCYPART_GRANDPAR
(5,22),(22,21),-0.65431 # DEPENDENCYPART_GRANDPAR
(5,22),(22,23),-0.605716 # DEPENDENCYPART_GRANDPAR
(5,22),(22,24),-0.535419 # DEPENDENCYPART_GRANDPAR
(6,1),(1,2),-0.30565 # DEPENDENCYPART_GRANDPAR
(6,1),(1,3),-0.200671 # DEPENDENCYPART_GRANDPAR
(6,1),(1,4),0.00806146 # DEPENDENCYPART_GRANDPAR
(6,1),(1,5),-0.0874095 # DEPENDENCYPART_GRANDPAR
(6,1),(1,6),-0.94183 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,1),(1,7),-0.508865 # DEPENDENCYPART_GRANDPAR
(6,1),(1,10),-0.486313 # DEPENDENCYPART_GRANDPAR
(6,1),(1,24),-1.06919 # DEPENDENCYPART_GRANDPAR
(6,2),(2,1),-0.414181 # DEPENDENCYPART_GRANDPAR
(6,2),(2,3),-0.352981 # DEPENDENCYPART_GRANDPAR
(6,3),(3,1),-0.318109 # DEPENDENCYPART_GRANDPAR
(6,3),(3,2),-0.203664 # DEPENDENCYPART_GRANDPAR
(6,3),(3,4),-0.0846636 # DEPENDENCYPART_GRANDPAR
(6,3),(3,5),-0.165112 # DEPENDENCYPART_GRANDPAR
(6,3),(3,6),-0.942391 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,5),(5,1),-0.239019 # DEPENDENCYPART_GRANDPAR
(6,5),(5,2),-0.344341 # DEPENDENCYPART_GRANDPAR
(6,5),(5,3),-0.231607 # DEPENDENCYPART_GRANDPAR
(6,5),(5,6),-1.02545 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,5),(5,7),-0.651001 # DEPENDENCYPART_GRANDPAR
(6,5),(5,8),-0.817015 # DEPENDENCYPART_GRANDPAR
(6,5),(5,9),-0.248509 # DEPENDENCYPART_GRANDPAR
(6,5),(5,10),-0.617912 # DEPENDENCYPART_GRANDPAR
(6,5),(5,11),-0.788052 # DEPENDENCYPART_GRANDPAR
(6,5),(5,12),-0.578117 # DEPENDENCYPART_GRANDPAR
(6,5),(5,13),-0.57182 # DEPENDENCYPART_GRANDPAR
(6,5),(5,14),-0.906261 # DEPENDENCYPART_GRANDPAR
(6,5),(5,15),-0.844927 # DEPENDENCYPART_GRANDPAR
(6,5),(5,16),-0.55671 # DEPENDENCYPART_GRANDPAR
(6,5),(5,20),-1.04016 # DEPENDENCYPART_GRANDPAR
(6,5),(5,22),-1.12739 # DEPENDENCYPART_GRANDPAR
(6,7),(7,1),-0.790749 # DEPENDENCYPART_GRANDPAR
(6,7),(7,2),-0.911741 # DEPENDENCYPART_GRANDPAR
(6,7),(7,8),-0.00103876 # DEPENDENCYPART_GRANDPAR
(6,7),(7,9),0.455364 # DEPENDENCYPART_GRANDPAR
(6,7),(7,10),0.27345 # DEPENDENCYPART_GRANDPAR
(6,7),(7,12),0.114859 # DEPENDENCYPART_GRANDPAR
(6,7),(7,13),-0.0548233 # DEPENDENCYPART_GRANDPAR
(6,7),(7,14),-0.19613 # DEPENDENCYPART_GRANDPAR
(6,7),(7,16),0.122983 # DEPENDENCYPART_GRANDPAR
(6,8),(8,10),0.290949 # DEPENDENCYPART_GRANDPAR
(6,8),(8,12),0.167663 # DEPENDENCYPART_GRANDPAR
(6,8),(8,13),0.320476 # DEPENDENCYPART_GRANDPAR
(6,9),(9,1),-0.804377 # DEPENDENCYPART_GRANDPAR
(6,9),(9,2),-1.02705 # DEPENDENCYPART_GRANDPAR
(6,9),(9,3),-0.876412 # DEPENDENCYPART_GRANDPAR
(6,9),(9,5),-0.588487 # DEPENDENCYPART_GRANDPAR
(6,9),(9,6),-0.46959 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,9),(9,7),0.121395 # DEPENDENCYPART_GRANDPAR
(6,9),(9,8),-0.159349 # DEPENDENCYPART_GRANDPAR
(6,9),(9,10),0.165177 # DEPENDENCYPART_GRANDPAR
(6,9),(9,11),-0.246778 # DEPENDENCYPART_GRANDPAR
(6,9),(9,12),0.245137 # DEPENDENCYPART_GRANDPAR
(6,9),(9,13),0.37827 # DEPENDENCYPART_GRANDPAR
(6,9),(9,14),-0.0704995 # DEPENDENCYPART_GRANDPAR
(6,9),(9,15),-0.0341551 # DEPENDENCYPART_GRANDPAR
(6,9),(9,16),0.0364598 # DEPENDENCYPART_GRANDPAR
(6,9),(9,17),-0.328116 # DEPENDENCYPART_GRANDPAR
(6,9),(9,19),0.00642739 # DEPENDENCYPART_GRANDPAR
(6,9),(9,20),-0.0900701 # DEPENDENCYPART_GRANDPAR
(6,9),(9,22),-0.26699 # DEPENDENCYPART_GRANDPAR
(6,9),(9,24),-0.583543 # DEPENDENCYPART_GRANDPAR
(6,10),(10,1),-0.786942 # DEPENDENCYPART_GRANDPAR
(6,10),(10,7),0.0282139 # DEPENDENCYPART_GRANDPAR
(6,10),(10,9),0.370706 # DEPENDENCYPART_GRANDPAR
(6,10),(10,11),-0.188414 # DEPENDENCYPART_GRANDPAR
(6,10),(10,12),0.0868344 # DEPENDENCYPART_GRANDPAR
(6,10),(10,13),-0.0642377 # DEPENDENCYPART_GRANDPAR
(6,10),(10,14),-0.231531 # DEPENDENCYPART_GRANDPAR
(6,10),(10,15),-0.285235 # DEPENDENCYPART_GRANDPAR
(6,10),(10,16),-0.0495701 # DEPENDENCYPART_GRANDPAR
(6,10),(10,19),0.0589962 # DEPENDENCYPART_GRANDPAR
(6,10),(10,24),-0.7825 # DEPENDENCYPART_GRANDPAR
(6,11),(11,13),0.025043 # DEPENDENCYPART_GRANDPAR
(6,12),(12,3),-0.876416 # DEPENDENCYPART_GRANDPAR
(6,12),(12,7),0.119481 # DEPENDENCYPART_GRANDPAR
(6,12),(12,8),-0.165516 # DEPENDENCYPART_GRANDPAR
(6,12),(12,9),0.300506 # DEPENDENCYPART_GRANDPAR
(6,12),(12,10),0.171408 # DEPENDENCYPART_GRANDPAR
(6,12),(12,11),-0.0640267 # DEPENDENCYPART_GRANDPAR
(6,12),(12,13),0.374786 # DEPENDENCYPART_GRANDPAR
(6,12),(12,14),-0.0757284 # DEPENDENCYPART_GRANDPAR
(6,12),(12,15),-0.0211184 # DEPENDENCYPART_GRANDPAR
(6,12),(12,16),0.0324424 # DEPENDENCYPART_GRANDPAR
(6,12),(12,17),-0.335023 # DEPENDENCYPART_GRANDPAR
(6,12),(12,18),-0.330079 # DEPENDENCYPART_GRANDPAR
(6,12),(12,19),0.00723331 # DEPENDENCYPART_GRANDPAR
(6,12),(12,20),-0.0935533 # DEPENDENCYPART_GRANDPAR
(6,12),(12,21),-0.418488 # DEPENDENCYPART_GRANDPAR
(6,12),(12,22),-0.268807 # DEPENDENCYPART_GRANDPAR
(6,12),(12,23),-0.329318 # DEPENDENCYPART_GRANDPAR
(6,12),(12,24),-0.588225 # DEPENDENCYPART_GRANDPAR
(6,13),(13,14),0.13741 # DEPENDENCYPART_GRANDPAR
(6,13),(13,15),-0.204358 # DEPENDENCYPART_GRANDPAR
(6,13),(13,16),-0.0756527 # DEPENDENCYPART_GRANDPAR
(6,13),(13,17),-0.275036 # DEPENDENCYPART_GRANDPAR
(6,13),(13,18),-0.255958 # DEPENDENCYPART_GRANDPAR
(6,13),(13,19),0.261587 # DEPENDENCYPART_GRANDPAR
(6,13),(13,21),-0.162328 # DEPENDENCYPART_GRANDPAR
(6,13),(13,23),-0.135543 # DEPENDENCYPART_GRANDPAR
(6,14),(14,11),-0.0759713 # DEPENDENCYPART_GRANDPAR
(6,14),(14,12),-0.0314609 # DEPENDENCYPART_GRANDPAR
(6,14),(14,15),-0.0157587 # DEPENDENCYPART_GRANDPAR
(6,14),(14,16),0.0339364 # DEPENDENCYPART_GRANDPAR
(6,14),(14,17),-0.331185 # DEPENDENCYPART_GRANDPAR
(6,14),(14,18),-0.326242 # DEPENDENCYPART_GRANDPAR
(6,14),(14,19),0.0108104 # DEPENDENCYPART_GRANDPAR
(6,14),(14,20),-0.0807668 # DEPENDENCYPART_GRANDPAR
(6,14),(14,21),-0.414911 # DEPENDENCYPART_GRANDPAR
(6,14),(14,22),-0.26952 # DEPENDENCYPART_GRANDPAR
(6,14),(14,23),-0.326696 # DEPENDENCYPART_GRANDPAR
(6,16),(16,1),-0.858162 # DEPENDENCYPART_GRANDPAR
(6,16),(16,10),-0.0776872 # DEPENDENCYPART_GRANDPAR
(6,16),(16,12),-0.105253 # DEPENDENCYPART_GRANDPAR
(6,16),(16,13),-0.0527205 # DEPENDENCYPART_GRANDPAR
(6,16),(16,14),-0.432218 # DEPENDENCYPART_GRANDPAR
(6,16),(16,15),-0.301531 # DEPENDENCYPART_GRANDPAR
(6,16),(16,17),-0.332628 # DEPENDENCYPART_GRANDPAR
(6,16),(16,18),-0.327698 # DEPENDENCYPART_GRANDPAR
(6,16),(16,19),0.100769 # DEPENDENCYPART_GRANDPAR
(6,16),(16,20),-0.452535 # DEPENDENCYPART_GRANDPAR
(6,16),(16,21),-0.344438 # DEPENDENCYPART_GRANDPAR
(6,16),(16,22),-0.173395 # DEPENDENCYPART_GRANDPAR
(6,16),(16,23),-0.344421 # DEPENDENCYPART_GRANDPAR
(6,16),(16,24),-0.714924 # DEPENDENCYPART_GRANDPAR
(6,17),(17,18),-0.231522 # DEPENDENCYPART_GRANDPAR
(6,17),(17,19),-0.00769673 # DEPENDENCYPART_GRANDPAR
(6,17),(17,20),-0.445103 # DEPENDENCYPART_GRANDPAR
(6,17),(17,21),-0.441914 # DEPENDENCYPART_GRANDPAR
(6,17),(17,23),-0.39859 # DEPENDENCYPART_GRANDPAR
(6,19),(19,10),0.156127 # DEPENDENCYPART_GRANDPAR
(6,19),(19,11),-0.0118398 # DEPENDENCYPART_GRANDPAR
(6,19),(19,12),0.00971205 # DEPENDENCYPART_GRANDPAR
(6,19),(19,14),-0.312584 # DEPENDENCYPART_GRANDPAR
(6,19),(19,15),-0.201995 # DEPENDENCYPART_GRANDPAR
(6,19),(19,16),0.072709 # DEPENDENCYPART_GRANDPAR
(6,19),(19,17),-0.132573 # DEPENDENCYPART_GRANDPAR
(6,19),(19,18),-0.125971 # DEPENDENCYPART_GRANDPAR
(6,19),(19,20),-0.0900632 # DEPENDENCYPART_GRANDPAR
(6,19),(19,21),-0.377041 # DEPENDENCYPART_GRANDPAR
(6,19),(19,22),-0.194958 # DEPENDENCYPART_GRANDPAR
(6,19),(19,23),-0.377375 # DEPENDENCYPART_GRANDPAR
(6,19),(19,24),-0.532492 # DEPENDENCYPART_GRANDPAR
(6,20),(20,21),-0.162328 # DEPENDENCYPART_GRANDPAR
(6,20),(20,22),-0.556547 # DEPENDENCYPART_GRANDPAR
(6,20),(20,23),-0.135543 # DEPENDENCYPART_GRANDPAR
(6,22),(22,21),-0.481621 # DEPENDENCYPART_GRANDPAR
(6,22),(22,23),-0.537653 # DEPENDENCYPART_GRANDPAR
(6,22),(22,24),-0.742854 # DEPENDENCYPART_GRANDPAR
(6,24),(24,23),-0.724452 # DEPENDENCYPART_GRANDPAR
(7,1),(1,2),-0.99383 # DEPENDENCYPART_GRANDPAR
(7,1),(1,3),-0.741935 # DEPENDENCYPART_GRANDPAR
(7,1),(1,4),-0.370054 # DEPENDENCYPART_GRANDPAR
(7,1),(1,5),-0.412093 # DEPENDENCYPART_GRANDPAR
(7,1),(1,6),-0.730341 # DEPENDENCYPART_GRANDPAR
(7,1),(1,7),-1.72676 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,1),(1,10),-0.86741 # DEPENDENCYPART_GRANDPAR
(7,1),(1,24),-2.14011 # DEPENDENCYPART_GRANDPAR
(7,2),(2,1),-0.497816 # DEPENDENCYPART_GRANDPAR
(7,2),(2,3),-0.815053 # DEPENDENCYPART_GRANDPAR
(7,8),(8,10),-0.363892 # DEPENDENCYPART_GRANDPAR
(7,8),(8,12),0.223692 # DEPENDENCYPART_GRANDPAR
(7,8),(8,13),0.160985 # DEPENDENCYPART_GRANDPAR
(7,9),(9,1),-1.20649 # DEPENDENCYPART_GRANDPAR
(7,9),(9,2),-1.76015 # DEPENDENCYPART_GRANDPAR
(7,9),(9,3),-1.46679 # DEPENDENCYPART_GRANDPAR
(7,9),(9,5),-1.0789 # DEPENDENCYPART_GRANDPAR
(7,9),(9,6),-1.49242 # DEPENDENCYPART_GRANDPAR
(7,9),(9,7),-1.00425 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,9),(9,8),0.923517 # DEPENDENCYPART_GRANDPAR
(7,9),(9,10),-0.423828 # DEPENDENCYPART_GRANDPAR
(7,9),(9,11),-0.419645 # DEPENDENCYPART_GRANDPAR
(7,9),(9,12),0.241158 # DEPENDENCYPART_GRANDPAR
(7,9),(9,13),0.0641749 # DEPENDENCYPART_GRANDPAR
(7,9),(9,14),-0.444247 # DEPENDENCYPART_GRANDPAR
(7,9),(9,15),0.174332 # DEPENDENCYPART_GRANDPAR
(7,9),(9,16),-0.116015 # DEPENDENCYPART_GRANDPAR
(7,9),(9,17),-0.856103 # DEPENDENCYPART_GRANDPAR
(7,9),(9,19),-0.211895 # DEPENDENCYPART_GRANDPAR
(7,9),(9,20),-0.193864 # DEPENDENCYPART_GRANDPAR
(7,9),(9,22),0.0245395 # DEPENDENCYPART_GRANDPAR
(7,9),(9,24),-1.69704 # DEPENDENCYPART_GRANDPAR
(7,10),(10,1),-1.0877 # DEPENDENCYPART_GRANDPAR
(7,10),(10,7),-1.32076 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,10),(10,9),0.838499 # DEPENDENCYPART_GRANDPAR
(7,10),(10,11),-0.527277 # DEPENDENCYPART_GRANDPAR
(7,10),(10,12),0.247847 # DEPENDENCYPART_GRANDPAR
(7,10),(10,13),0.392592 # DEPENDENCYPART_GRANDPAR
(7,10),(10,14),-0.444166 # DEPENDENCYPART_GRANDPAR
(7,10),(10,15),0.128291 # DEPENDENCYPART_GRANDPAR
(7,10),(10,16),-0.186127 # DEPENDENCYPART_GRANDPAR
(7,10),(10,19),-0.0884638 # DEPENDENCYPART_GRANDPAR
(7,10),(10,24),-1.84546 # DEPENDENCYPART_GRANDPAR
(7,12),(12,3),-1.4668 # DEPENDENCYPART_GRANDPAR
(7,12),(12,7),-0.986893 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,12),(12,8),0.936878 # DEPENDENCYPART_GRANDPAR
(7,12),(12,9),1.05192 # DEPENDENCYPART_GRANDPAR
(7,12),(12,10),-0.0104712 # DEPENDENCYPART_GRANDPAR
(7,12),(12,11),-0.456631 # DEPENDENCYPART_GRANDPAR
(7,12),(12,13),0.0632201 # DEPENDENCYPART_GRANDPAR
(7,12),(12,14),-0.452899 # DEPENDENCYPART_GRANDPAR
(7,12),(12,15),0.179797 # DEPENDENCYPART_GRANDPAR
(7,12),(12,16),-0.12292 # DEPENDENCYPART_GRANDPAR
(7,12),(12,17),-0.865899 # DEPENDENCYPART_GRANDPAR
(7,12),(12,18),-0.611045 # DEPENDENCYPART_GRANDPAR
(7,12),(12,19),-0.211816 # DEPENDENCYPART_GRANDPAR
(7,12),(12,20),-0.194819 # DEPENDENCYPART_GRANDPAR
(7,12),(12,21),-0.940959 # DEPENDENCYPART_GRANDPAR
(7,12),(12,22),0.0237521 # DEPENDENCYPART_GRANDPAR
(7,12),(12,23),-0.689557 # DEPENDENCYPART_GRANDPAR
(7,12),(12,24),-1.70461 # DEPENDENCYPART_GRANDPAR
(7,13),(13,14),-0.860438 # DEPENDENCYPART_GRANDPAR
(7,13),(13,15),-0.0610492 # DEPENDENCYPART_GRANDPAR
(7,13),(13,16),-0.218637 # DEPENDENCYPART_GRANDPAR
(7,13),(13,17),-1.0369 # DEPENDENCYPART_GRANDPAR
(7,13),(13,18),-0.76953 # DEPENDENCYPART_GRANDPAR
(7,13),(13,19),-0.478023 # DEPENDENCYPART_GRANDPAR
(7,13),(13,21),-1.20961 # DEPENDENCYPART_GRANDPAR
(7,13),(13,23),-1.10328 # DEPENDENCYPART_GRANDPAR
(7,14),(14,11),-0.479398 # DEPENDENCYPART_GRANDPAR
(7,14),(14,12),0.362225 # DEPENDENCYPART_GRANDPAR
(7,14),(14,15),0.195837 # DEPENDENCYPART_GRANDPAR
(7,14),(14,16),-0.116016 # DEPENDENCYPART_GRANDPAR
(7,14),(14,17),-0.856649 # DEPENDENCYPART_GRANDPAR
(7,14),(14,18),-0.601795 # DEPENDENCYPART_GRANDPAR
(7,14),(14,19),-0.204989 # DEPENDENCYPART_GRANDPAR
(7,14),(14,20),-0.178922 # DEPENDENCYPART_GRANDPAR
(7,14),(14,21),-0.934131 # DEPENDENCYPART_GRANDPAR
(7,14),(14,22),0.0245335 # DEPENDENCYPART_GRANDPAR
(7,14),(14,23),-0.68095 # DEPENDENCYPART_GRANDPAR
(7,16),(16,1),-1.00948 # DEPENDENCYPART_GRANDPAR
(7,16),(16,10),-0.0708966 # DEPENDENCYPART_GRANDPAR
(7,16),(16,12),0.482334 # DEPENDENCYPART_GRANDPAR
(7,16),(16,13),0.436258 # DEPENDENCYPART_GRANDPAR
(7,16),(16,14),-0.204758 # DEPENDENCYPART_GRANDPAR
(7,16),(16,15),0.441616 # DEPENDENCYPART_GRANDPAR
(7,16),(16,17),-0.785497 # DEPENDENCYPART_GRANDPAR
(7,16),(16,18),-0.530436 # DEPENDENCYPART_GRANDPAR
(7,16),(16,19),0.0378086 # DEPENDENCYPART_GRANDPAR
(7,16),(16,20),0.390804 # DEPENDENCYPART_GRANDPAR
(7,16),(16,21),-0.705132 # DEPENDENCYPART_GRANDPAR
(7,16),(16,22),0.421986 # DEPENDENCYPART_GRANDPAR
(7,16),(16,23),-0.452038 # DEPENDENCYPART_GRANDPAR
