# _root_ While Mayor Norman found the market 's performance Monday reassuring , he says , he remains uneasy .
#goldHeads=16,3,4,1,6,8,6,4,10,4,13,13,0,13,16,13,16,16,
#predictedHeads=16,3,4,1,6,8,6,4,4,4,13,13,0,13,16,13,16,16,
(6,10),(10,12),-1.06098 # DEPENDENCYPART_GRANDPAR
(6,10),(10,13),-0.722726 # DEPENDENCYPART_GRANDPAR
(6,10),(10,14),-0.706673 # DEPENDENCYPART_GRANDPAR
(6,10),(10,15),-1.27552 # DEPENDENCYPART_GRANDPAR
(6,10),(10,16),-0.734988 # DEPENDENCYPART_GRANDPAR
(6,10),(10,17),-1.05302 # DEPENDENCYPART_GRANDPAR
(6,10),(10,18),-1.18861 # DEPENDENCYPART_GRANDPAR
(6,11),(11,10),-0.56782 # DEPENDENCYPART_GRANDPAR
(6,13),(13,1),-1.13896 # DEPENDENCYPART_GRANDPAR
(6,13),(13,2),-1.12767 # DEPENDENCYPART_GRANDPAR
(6,13),(13,3),-1.14381 # DEPENDENCYPART_GRANDPAR
(6,13),(13,4),-0.869775 # DEPENDENCYPART_GRANDPAR
(6,13),(13,6),-1.30379 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,13),(13,7),-0.623751 # DEPENDENCYPART_GRANDPAR
(6,13),(13,8),-0.24124 # DEPENDENCYPART_GRANDPAR
(6,13),(13,9),-0.0332216 # DEPENDENCYPART_GRANDPAR
(6,13),(13,10),-0.434316 # DEPENDENCYPART_GRANDPAR
(6,13),(13,11),-0.568899 # DEPENDENCYPART_GRANDPAR
(6,13),(13,12),-0.749177 # DEPENDENCYPART_GRANDPAR
(6,13),(13,14),-0.594041 # DEPENDENCYPART_GRANDPAR
(6,13),(13,15),-1.14453 # DEPENDENCYPART_GRANDPAR
(6,13),(13,16),-0.565895 # DEPENDENCYPART_GRANDPAR
(6,13),(13,17),-0.972645 # DEPENDENCYPART_GRANDPAR
(6,13),(13,18),-1.04372 # DEPENDENCYPART_GRANDPAR
(6,16),(16,1),-1.13627 # DEPENDENCYPART_GRANDPAR
(6,16),(16,2),-1.12678 # DEPENDENCYPART_GRANDPAR
(6,16),(16,3),-1.14292 # DEPENDENCYPART_GRANDPAR
(6,16),(16,4),-0.86626 # DEPENDENCYPART_GRANDPAR
(6,16),(16,6),-1.28196 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,16),(16,7),-0.659205 # DEPENDENCYPART_GRANDPAR
(6,16),(16,8),-0.222156 # DEPENDENCYPART_GRANDPAR
(6,16),(16,9),-0.0718201 # DEPENDENCYPART_GRANDPAR
(6,16),(16,10),-0.440689 # DEPENDENCYPART_GRANDPAR
(6,16),(16,11),-0.592722 # DEPENDENCYPART_GRANDPAR
(6,16),(16,12),-0.807721 # DEPENDENCYPART_GRANDPAR
(6,16),(16,13),-0.58522 # DEPENDENCYPART_GRANDPAR
(6,16),(16,14),-0.683994 # DEPENDENCYPART_GRANDPAR
(6,16),(16,15),-1.02226 # DEPENDENCYPART_GRANDPAR
(6,16),(16,17),-1.0202 # DEPENDENCYPART_GRANDPAR
(6,16),(16,18),-1.16717 # DEPENDENCYPART_GRANDPAR
(6,17),(17,9),-0.122337 # DEPENDENCYPART_GRANDPAR
(6,17),(17,10),-0.440326 # DEPENDENCYPART_GRANDPAR
(6,17),(17,13),-0.520225 # DEPENDENCYPART_GRANDPAR
(6,17),(17,14),-0.694024 # DEPENDENCYPART_GRANDPAR
(6,17),(17,15),-1.18507 # DEPENDENCYPART_GRANDPAR
(6,17),(17,16),-0.536985 # DEPENDENCYPART_GRANDPAR
(6,17),(17,18),-1.09811 # DEPENDENCYPART_GRANDPAR
(6,18),(18,17),-1.17225 # DEPENDENCYPART_GRANDPAR
(7,1),(1,2),-0.181959 # DEPENDENCYPART_GRANDPAR
(7,1),(1,3),-0.21126 # DEPENDENCYPART_GRANDPAR
(7,1),(1,4),0.056019 # DEPENDENCYPART_GRANDPAR
(7,1),(1,6),-0.17521 # DEPENDENCYPART_GRANDPAR
(7,1),(1,8),-0.600794 # DEPENDENCYPART_GRANDPAR
(7,1),(1,9),-0.710695 # DEPENDENCYPART_GRANDPAR
(7,1),(1,10),-1.00628 # DEPENDENCYPART_GRANDPAR
(7,1),(1,11),-0.97783 # DEPENDENCYPART_GRANDPAR
(7,1),(1,13),-1.10169 # DEPENDENCYPART_GRANDPAR
(7,1),(1,14),-0.940778 # DEPENDENCYPART_GRANDPAR
(7,1),(1,16),-1.09049 # DEPENDENCYPART_GRANDPAR
(7,1),(1,18),-1.27702 # DEPENDENCYPART_GRANDPAR
(7,3),(3,1),-0.000148535 # DEPENDENCYPART_GRANDPAR
(7,3),(3,2),-0.0946569 # DEPENDENCYPART_GRANDPAR
(7,3),(3,4),-0.0993651 # DEPENDENCYPART_GRANDPAR
(7,3),(3,6),-0.0655576 # DEPENDENCYPART_GRANDPAR
(7,3),(3,7),-2.04565 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,3),(3,8),-0.584373 # DEPENDENCYPART_GRANDPAR
(7,3),(3,11),-1.12427 # DEPENDENCYPART_GRANDPAR
(7,8),(8,1),-0.365395 # DEPENDENCYPART_GRANDPAR
(7,8),(8,3),-0.76979 # DEPENDENCYPART_GRANDPAR
(7,8),(8,4),-0.663566 # DEPENDENCYPART_GRANDPAR
(7,8),(8,5),-0.975908 # DEPENDENCYPART_GRANDPAR
(7,8),(8,6),-0.742698 # DEPENDENCYPART_GRANDPAR
(7,8),(8,7),-1.32893 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,8),(8,9),-0.216658 # DEPENDENCYPART_GRANDPAR
(7,8),(8,10),-0.571987 # DEPENDENCYPART_GRANDPAR
(7,8),(8,11),-0.544969 # DEPENDENCYPART_GRANDPAR
(7,8),(8,12),-0.713524 # DEPENDENCYPART_GRANDPAR
(7,8),(8,13),-0.596228 # DEPENDENCYPART_GRANDPAR
(7,8),(8,14),-0.507916 # DEPENDENCYPART_GRANDPAR
(7,8),(8,16),-0.626029 # DEPENDENCYPART_GRANDPAR
(7,8),(8,17),-0.891129 # DEPENDENCYPART_GRANDPAR
(7,8),(8,18),-0.801535 # DEPENDENCYPART_GRANDPAR
(7,9),(9,2),-0.702776 # DEPENDENCYPART_GRANDPAR
(7,9),(9,3),-0.72927 # DEPENDENCYPART_GRANDPAR
(7,9),(9,4),-0.641642 # DEPENDENCYPART_GRANDPAR
(7,9),(9,5),-0.803953 # DEPENDENCYPART_GRANDPAR
(7,9),(9,6),-0.701121 # DEPENDENCYPART_GRANDPAR
(7,9),(9,7),-1.28093 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,9),(9,8),-0.0469444 # DEPENDENCYPART_GRANDPAR
(7,9),(9,10),-0.558132 # DEPENDENCYPART_GRANDPAR
(7,9),(9,11),-0.468789 # DEPENDENCYPART_GRANDPAR
(7,9),(9,12),-0.680767 # DEPENDENCYPART_GRANDPAR
(7,9),(9,13),-0.589225 # DEPENDENCYPART_GRANDPAR
(7,9),(9,14),-0.431736 # DEPENDENCYPART_GRANDPAR
(7,9),(9,16),-0.569579 # DEPENDENCYPART_GRANDPAR
(7,9),(9,17),-0.909393 # DEPENDENCYPART_GRANDPAR
(7,9),(9,18),-0.756105 # DEPENDENCYPART_GRANDPAR
(8,1),(1,2),-0.425198 # DEPENDENCYPART_GRANDPAR
(8,1),(1,3),-0.350848 # DEPENDENCYPART_GRANDPAR
(8,1),(1,4),0.0871015 # DEPENDENCYPART_GRANDPAR
(8,1),(1,6),-0.0847488 # DEPENDENCYPART_GRANDPAR
(8,1),(1,8),-1.50748 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,1),(1,9),-0.180081 # DEPENDENCYPART_GRANDPAR
(8,1),(1,10),-0.72921 # DEPENDENCYPART_GRANDPAR
(8,1),(1,11),-0.854134 # DEPENDENCYPART_GRANDPAR
(8,1),(1,13),-0.956821 # DEPENDENCYPART_GRANDPAR
(8,1),(1,14),-1.04131 # DEPENDENCYPART_GRANDPAR
(8,1),(1,16),-0.864453 # DEPENDENCYPART_GRANDPAR
(8,1),(1,18),-1.14788 # DEPENDENCYPART_GRANDPAR
(8,3),(3,1),-0.330181 # DEPENDENCYPART_GRANDPAR
(8,3),(3,2),-0.148574 # DEPENDENCYPART_GRANDPAR
(8,3),(3,4),-0.00627216 # DEPENDENCYPART_GRANDPAR
(8,3),(3,6),0.0401103 # DEPENDENCYPART_GRANDPAR
(8,3),(3,7),1.04522 # DEPENDENCYPART_GRANDPAR
(8,3),(3,8),-1.49332 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,3),(3,11),-1.00876 # DEPENDENCYPART_GRANDPAR
(8,4),(4,1),-0.1228 # DEPENDENCYPART_GRANDPAR
(8,4),(4,2),-0.0857392 # DEPENDENCYPART_GRANDPAR
(8,4),(4,3),-0.0287466 # DEPENDENCYPART_GRANDPAR
(8,4),(4,5),0.448666 # DEPENDENCYPART_GRANDPAR
(8,4),(4,6),0.114606 # DEPENDENCYPART_GRANDPAR
(8,4),(4,7),0.693842 # DEPENDENCYPART_GRANDPAR
(8,4),(4,8),-1.38804 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,4),(4,9),-0.155201 # DEPENDENCYPART_GRANDPAR
(8,4),(4,10),-0.712493 # DEPENDENCYPART_GRANDPAR
(8,4),(4,11),-0.833434 # DEPENDENCYPART_GRANDPAR
(8,4),(4,12),-1.05702 # DEPENDENCYPART_GRANDPAR
(8,4),(4,13),-0.910219 # DEPENDENCYPART_GRANDPAR
(8,4),(4,14),-1.02061 # DEPENDENCYPART_GRANDPAR
(8,4),(4,16),-0.816501 # DEPENDENCYPART_GRANDPAR
(8,4),(4,17),-1.1654 # DEPENDENCYPART_GRANDPAR
(8,4),(4,18),-1.06676 # DEPENDENCYPART_GRANDPAR
(8,6),(6,1),-0.381762 # DEPENDENCYPART_GRANDPAR
(8,6),(6,2),-0.339437 # DEPENDENCYPART_GRANDPAR
(8,6),(6,3),-0.302862 # DEPENDENCYPART_GRANDPAR
(8,6),(6,4),-0.0731334 # DEPENDENCYPART_GRANDPAR
(8,6),(6,5),0.329573 # DEPENDENCYPART_GRANDPAR
(8,6),(6,7),1.29429 # DEPENDENCYPART_GRANDPAR
(8,6),(6,8),-1.58539 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,6),(6,9),-0.31427 # DEPENDENCYPART_GRANDPAR
(8,6),(6,10),-0.785518 # DEPENDENCYPART_GRANDPAR
(8,6),(6,11),-1.02309 # DEPENDENCYPART_GRANDPAR
(8,6),(6,13),-0.981259 # DEPENDENCYPART_GRANDPAR
(8,6),(6,14),-1.21027 # DEPENDENCYPART_GRANDPAR
(8,6),(6,16),-0.886888 # DEPENDENCYPART_GRANDPAR
(8,6),(6,17),-1.27571 # DEPENDENCYPART_GRANDPAR
(8,6),(6,18),-1.23277 # DEPENDENCYPART_GRANDPAR
(8,7),(7,1),-0.248984 # DEPENDENCYPART_GRANDPAR
(8,7),(7,3),-0.0537387 # DEPENDENCYPART_GRANDPAR
(8,7),(7,8),-1.41618 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,7),(7,9),-0.14704 # DEPENDENCYPART_GRANDPAR
(8,9),(9,2),-0.886941 # DEPENDENCYPART_GRANDPAR
(8,9),(9,3),-0.812803 # DEPENDENCYPART_GRANDPAR
(8,9),(9,4),-0.596594 # DEPENDENCYPART_GRANDPAR
(8,9),(9,5),-0.0620272 # DEPENDENCYPART_GRANDPAR
(8,9),(9,6),-0.528624 # DEPENDENCYPART_GRANDPAR
(8,9),(9,7),-0.146935 # DEPENDENCYPART_GRANDPAR
(8,9),(9,8),-0.996942 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,9),(9,10),-0.234983 # DEPENDENCYPART_GRANDPAR
(8,9),(9,11),-0.154146 # DEPENDENCYPART_GRANDPAR
(8,9),(9,12),-0.645588 # DEPENDENCYPART_GRANDPAR
(8,9),(9,13),-0.428883 # DEPENDENCYPART_GRANDPAR
(8,9),(9,14),-0.34132 # DEPENDENCYPART_GRANDPAR
(8,9),(9,16),-0.337286 # DEPENDENCYPART_GRANDPAR
(8,9),(9,17),-0.710417 # DEPENDENCYPART_GRANDPAR
(8,9),(9,18),-0.652699 # DEPENDENCYPART_GRANDPAR
(8,10),(10,1),-1.027 # DEPENDENCYPART_GRANDPAR
(8,10),(10,3),-0.807925 # DEPENDENCYPART_GRANDPAR
(8,10),(10,4),-0.631756 # DEPENDENCYPART_GRANDPAR
(8,10),(10,6),-0.567487 # DEPENDENCYPART_GRANDPAR
(8,10),(10,7),-0.18728 # DEPENDENCYPART_GRANDPAR
(8,10),(10,8),-0.928015 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,10),(10,9),0.2743 # DEPENDENCYPART_GRANDPAR
(8,10),(10,11),-0.255547 # DEPENDENCYPART_GRANDPAR
(8,10),(10,12),-0.610882 # DEPENDENCYPART_GRANDPAR
(8,10),(10,13),-0.500114 # DEPENDENCYPART_GRANDPAR
(8,10),(10,14),-0.442722 # DEPENDENCYPART_GRANDPAR
(8,10),(10,15),-0.81768 # DEPENDENCYPART_GRANDPAR
(8,10),(10,16),-0.39875 # DEPENDENCYPART_GRANDPAR
(8,10),(10,17),-0.640132 # DEPENDENCYPART_GRANDPAR
(8,10),(10,18),-0.820273 # DEPENDENCYPART_GRANDPAR
(8,11),(11,10),-0.297784 # DEPENDENCYPART_GRANDPAR
(8,12),(12,9),0.293178 # DEPENDENCYPART_GRANDPAR
(8,12),(12,10),-0.276527 # DEPENDENCYPART_GRANDPAR
(8,12),(12,13),-0.342536 # DEPENDENCYPART_GRANDPAR
(8,12),(12,14),-0.410333 # DEPENDENCYPART_GRANDPAR
(8,12),(12,16),-0.298547 # DEPENDENCYPART_GRANDPAR
(8,12),(12,17),-0.721019 # DEPENDENCYPART_GRANDPAR
(8,13),(13,1),-1.01307 # DEPENDENCYPART_GRANDPAR
(8,13),(13,2),-0.817071 # DEPENDENCYPART_GRANDPAR
(8,13),(13,3),-0.742933 # DEPENDENCYPART_GRANDPAR
(8,13),(13,4),-0.592444 # DEPENDENCYPART_GRANDPAR
(8,13),(13,6),-0.41165 # DEPENDENCYPART_GRANDPAR
(8,13),(13,7),-0.154775 # DEPENDENCYPART_GRANDPAR
(8,13),(13,8),-0.859015 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,13),(13,9),0.43085 # DEPENDENCYPART_GRANDPAR
(8,13),(13,10),-0.186545 # DEPENDENCYPART_GRANDPAR
(8,13),(13,11),-0.270037 # DEPENDENCYPART_GRANDPAR
(8,13),(13,12),-0.328527 # DEPENDENCYPART_GRANDPAR
(8,13),(13,14),-0.334199 # DEPENDENCYPART_GRANDPAR
(8,13),(13,15),-0.695855 # DEPENDENCYPART_GRANDPAR
(8,13),(13,16),-0.237922 # DEPENDENCYPART_GRANDPAR
(8,13),(13,17),-0.568161 # DEPENDENCYPART_GRANDPAR
(8,13),(13,18),-0.683612 # DEPENDENCYPART_GRANDPAR
(8,16),(16,1),-1.01038 # DEPENDENCYPART_GRANDPAR
(8,16),(16,2),-0.816185 # DEPENDENCYPART_GRANDPAR
(8,16),(16,3),-0.742047 # DEPENDENCYPART_GRANDPAR
(8,16),(16,4),-0.588931 # DEPENDENCYPART_GRANDPAR
(8,16),(16,6),-0.408515 # DEPENDENCYPART_GRANDPAR
(8,16),(16,7),-0.151813 # DEPENDENCYPART_GRANDPAR
(8,16),(16,8),-0.839777 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,16),(16,9),0.392344 # DEPENDENCYPART_GRANDPAR
(8,16),(16,10),-0.192825 # DEPENDENCYPART_GRANDPAR
(8,16),(16,11),-0.293769 # DEPENDENCYPART_GRANDPAR
(8,16),(16,12),-0.386978 # DEPENDENCYPART_GRANDPAR
(8,16),(16,13),-0.385221 # DEPENDENCYPART_GRANDPAR
(8,16),(16,14),-0.480944 # DEPENDENCYPART_GRANDPAR
(8,16),(16,15),-0.593776 # DEPENDENCYPART_GRANDPAR
(8,16),(16,17),-0.615456 # DEPENDENCYPART_GRANDPAR
(8,16),(16,18),-0.806808 # DEPENDENCYPART_GRANDPAR
(8,17),(17,9),0.373235 # DEPENDENCYPART_GRANDPAR
(8,17),(17,10),-0.167102 # DEPENDENCYPART_GRANDPAR
(8,17),(17,13),-0.294871 # DEPENDENCYPART_GRANDPAR
(8,17),(17,14),-0.491044 # DEPENDENCYPART_GRANDPAR
(8,17),(17,15),-0.737012 # DEPENDENCYPART_GRANDPAR
(8,17),(17,16),-0.198399 # DEPENDENCYPART_GRANDPAR
(8,17),(17,18),-0.739788 # DEPENDENCYPART_GRANDPAR
(8,18),(18,17),-0.739938 # DEPENDENCYPART_GRANDPAR
(9,2),(2,1),-0.645415 # DEPENDENCYPART_GRANDPAR
(9,2),(2,3),-0.335637 # DEPENDENCYPART_GRANDPAR
(9,2),(2,4),-0.222529 # DEPENDENCYPART_GRANDPAR
(9,2),(2,6),-0.407288 # DEPENDENCYPART_GRANDPAR
(9,2),(2,7),0.368851 # DEPENDENCYPART_GRANDPAR
(9,2),(2,8),-0.2985 # DEPENDENCYPART_GRANDPAR
(9,2),(2,11),-1.28859 # DEPENDENCYPART_GRANDPAR
(9,3),(3,1),-0.633012 # DEPENDENCYPART_GRANDPAR
(9,3),(3,2),-0.36141 # DEPENDENCYPART_GRANDPAR
(9,3),(3,4),-0.227929 # DEPENDENCYPART_GRANDPAR
(9,3),(3,6),-0.403194 # DEPENDENCYPART_GRANDPAR
(9,3),(3,7),0.361093 # DEPENDENCYPART_GRANDPAR
(9,3),(3,8),-0.294406 # DEPENDENCYPART_GRANDPAR
(9,3),(3,11),-1.28863 # DEPENDENCYPART_GRANDPAR
(9,4),(4,1),-0.317122 # DEPENDENCYPART_GRANDPAR
(9,4),(4,2),-0.267446 # DEPENDENCYPART_GRANDPAR
(9,4),(4,3),-0.335718 # DEPENDENCYPART_GRANDPAR
(9,4),(4,5),-0.324556 # DEPENDENCYPART_GRANDPAR
(9,4),(4,6),-0.378621 # DEPENDENCYPART_GRANDPAR
(9,4),(4,7),0.189265 # DEPENDENCYPART_GRANDPAR
(9,4),(4,8),-0.258056 # DEPENDENCYPART_GRANDPAR
(9,4),(4,9),-1.37583 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,4),(4,10),-0.492027 # DEPENDENCYPART_GRANDPAR
(9,4),(4,11),-1.0443 # DEPENDENCYPART_GRANDPAR
(9,4),(4,12),-0.649245 # DEPENDENCYPART_GRANDPAR
(9,4),(4,13),-0.710729 # DEPENDENCYPART_GRANDPAR
(9,4),(4,14),-0.76255 # DEPENDENCYPART_GRANDPAR
(9,4),(4,16),-0.718219 # DEPENDENCYPART_GRANDPAR
(9,4),(4,17),-0.895537 # DEPENDENCYPART_GRANDPAR
(9,4),(4,18),-0.890088 # DEPENDENCYPART_GRANDPAR
(9,6),(6,1),-0.554031 # DEPENDENCYPART_GRANDPAR
(9,6),(6,2),-0.477822 # DEPENDENCYPART_GRANDPAR
(9,6),(6,3),-0.556931 # DEPENDENCYPART_GRANDPAR
(9,6),(6,4),-0.157514 # DEPENDENCYPART_GRANDPAR
(9,6),(6,5),-0.293166 # DEPENDENCYPART_GRANDPAR
(9,6),(6,7),0.587422 # DEPENDENCYPART_GRANDPAR
(9,6),(6,8),0.0154293 # DEPENDENCYPART_GRANDPAR
(9,6),(6,9),-1.4826 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,6),(6,10),-0.511787 # DEPENDENCYPART_GRANDPAR
(9,6),(6,11),-1.1913 # DEPENDENCYPART_GRANDPAR
(9,6),(6,13),-0.729166 # DEPENDENCYPART_GRANDPAR
(9,6),(6,14),-0.909542 # DEPENDENCYPART_GRANDPAR
(9,6),(6,16),-0.736005 # DEPENDENCYPART_GRANDPAR
(9,6),(6,17),-0.952342 # DEPENDENCYPART_GRANDPAR
(9,6),(6,18),-1.00458 # DEPENDENCYPART_GRANDPAR
(9,7),(7,1),-0.620728 # DEPENDENCYPART_GRANDPAR
(9,7),(7,3),-0.484482 # DEPENDENCYPART_GRANDPAR
(9,7),(7,8),-0.397853 # DEPENDENCYPART_GRANDPAR
(9,7),(7,9),-1.37486 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,8),(8,1),-0.500022 # DEPENDENCYPART_GRANDPAR
(9,8),(8,3),-0.538175 # DEPENDENCYPART_GRANDPAR
(9,8),(8,4),-0.14093 # DEPENDENCYPART_GRANDPAR
(9,8),(8,5),-0.421771 # DEPENDENCYPART_GRANDPAR
(9,8),(8,6),-0.438215 # DEPENDENCYPART_GRANDPAR
(9,8),(8,7),-0.122749 # DEPENDENCYPART_GRANDPAR
(9,8),(8,9),-1.48252 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,8),(8,10),-0.511765 # DEPENDENCYPART_GRANDPAR
(9,8),(8,11),-1.19131 # DEPENDENCYPART_GRANDPAR
(9,8),(8,12),-0.656778 # DEPENDENCYPART_GRANDPAR
(9,8),(8,13),-0.728969 # DEPENDENCYPART_GRANDPAR
(9,8),(8,14),-0.909555 # DEPENDENCYPART_GRANDPAR
(9,8),(8,16),-0.735807 # DEPENDENCYPART_GRANDPAR
(9,8),(8,17),-0.952345 # DEPENDENCYPART_GRANDPAR
(9,8),(8,18),-1.00459 # DEPENDENCYPART_GRANDPAR
(9,10),(10,1),-0.971131 # DEPENDENCYPART_GRANDPAR
(9,10),(10,3),-1.02647 # DEPENDENCYPART_GRANDPAR
(9,10),(10,4),-0.747821 # DEPENDENCYPART_GRANDPAR
(9,10),(10,6),-0.991588 # DEPENDENCYPART_GRANDPAR
(9,10),(10,7),-0.403845 # DEPENDENCYPART_GRANDPAR
(9,10),(10,8),-0.866246 # DEPENDENCYPART_GRANDPAR
(9,10),(10,9),-0.914744 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,10),(10,11),-0.550067 # DEPENDENCYPART_GRANDPAR
(9,10),(10,12),-0.235427 # DEPENDENCYPART_GRANDPAR
(9,10),(10,13),-0.329873 # DEPENDENCYPART_GRANDPAR
(9,10),(10,14),-0.268313 # DEPENDENCYPART_GRANDPAR
(9,10),(10,15),-0.395571 # DEPENDENCYPART_GRANDPAR
(9,10),(10,16),-0.332336 # DEPENDENCYPART_GRANDPAR
(9,10),(10,17),-0.450859 # DEPENDENCYPART_GRANDPAR
(9,10),(10,18),-0.558615 # DEPENDENCYPART_GRANDPAR
(9,11),(11,10),0.0230509 # DEPENDENCYPART_GRANDPAR
(9,12),(12,9),-0.898634 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,12),(12,10),0.0335063 # DEPENDENCYPART_GRANDPAR
(9,12),(12,13),-0.102685 # DEPENDENCYPART_GRANDPAR
(9,12),(12,14),-0.21929 # DEPENDENCYPART_GRANDPAR
(9,12),(12,16),-0.162521 # DEPENDENCYPART_GRANDPAR
(9,12),(12,17),-0.461757 # DEPENDENCYPART_GRANDPAR
(9,13),(13,1),-1.03573 # DEPENDENCYPART_GRANDPAR
(9,13),(13,2),-0.937789 # DEPENDENCYPART_GRANDPAR
(9,13),(13,3),-1.00613 # DEPENDENCYPART_GRANDPAR
(9,13),(13,4),-0.755798 # DEPENDENCYPART_GRANDPAR
(9,13),(13,6),-0.887607 # DEPENDENCYPART_GRANDPAR
(9,13),(13,7),-0.411606 # DEPENDENCYPART_GRANDPAR
(9,13),(13,8),-0.761251 # DEPENDENCYPART_GRANDPAR
(9,13),(13,9),-0.860256 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,13),(13,10),0.0671242 # DEPENDENCYPART_GRANDPAR
(9,13),(13,11),-0.594101 # DEPENDENCYPART_GRANDPAR
(9,13),(13,12),-0.00157199 # DEPENDENCYPART_GRANDPAR
(9,13),(13,14),-0.187593 # DEPENDENCYPART_GRANDPAR
(9,13),(13,15),-0.297686 # DEPENDENCYPART_GRANDPAR
(9,13),(13,16),-0.140201 # DEPENDENCYPART_GRANDPAR
(9,13),(13,17),-0.368044 # DEPENDENCYPART_GRANDPAR
(9,13),(13,18),-0.404453 # DEPENDENCYPART_GRANDPAR
(9,16),(16,1),-1.0316 # DEPENDENCYPART_GRANDPAR
(9,16),(16,2),-0.935772 # DEPENDENCYPART_GRANDPAR
(9,16),(16,3),-1.00412 # DEPENDENCYPART_GRANDPAR
(9,16),(16,4),-0.751351 # DEPENDENCYPART_GRANDPAR
(9,16),(16,6),-0.883159 # DEPENDENCYPART_GRANDPAR
(9,16),(16,7),-0.408021 # DEPENDENCYPART_GRANDPAR
(9,16),(16,8),-0.756803 # DEPENDENCYPART_GRANDPAR
(9,16),(16,9),-0.881974 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,16),(16,10),0.082283 # DEPENDENCYPART_GRANDPAR
(9,16),(16,11),-0.608779 # DEPENDENCYPART_GRANDPAR
(9,16),(16,12),0.00795922 # DEPENDENCYPART_GRANDPAR
(9,16),(16,13),-0.239142 # DEPENDENCYPART_GRANDPAR
(9,16),(16,14),-0.327026 # DEPENDENCYPART_GRANDPAR
(9,16),(16,15),-0.152184 # DEPENDENCYPART_GRANDPAR
(9,16),(16,17),-0.359004 # DEPENDENCYPART_GRANDPAR
(9,16),(16,18),-0.467568 # DEPENDENCYPART_GRANDPAR
(9,17),(17,9),-0.952046 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,17),(17,10),0.0543199 # DEPENDENCYPART_GRANDPAR
(9,17),(17,13),-0.204494 # DEPENDENCYPART_GRANDPAR
(9,17),(17,14),-0.344284 # DEPENDENCYPART_GRANDPAR
(9,17),(17,15),-0.329949 # DEPENDENCYPART_GRANDPAR
(9,17),(17,16),-0.213251 # DEPENDENCYPART_GRANDPAR
(9,17),(17,18),-0.420164 # DEPENDENCYPART_GRANDPAR
(9,18),(18,17),-0.51666 # DEPENDENCYPART_GRANDPAR
(10,1),(1,2),-0.198067 # DEPENDENCYPART_GRANDPAR
(10,1),(1,3),-0.267057 # DEPENDENCYPART_GRANDPAR
(10,1),(1,4),0.254616 # DEPENDENCYPART_GRANDPAR
(10,1),(1,6),0.0339422 # DEPENDENCYPART_GRANDPAR
(10,1),(1,8),0.0383025 # DEPENDENCYPART_GRANDPAR
(10,1),(1,9),-0.0986909 # DEPENDENCYPART_GRANDPAR
(10,1),(1,10),-0.8765 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,1),(1,11),-0.197954 # DEPENDENCYPART_GRANDPAR
(10,1),(1,13),-0.185045 # DEPENDENCYPART_GRANDPAR
(10,1),(1,14),-0.356939 # DEPENDENCYPART_GRANDPAR
(10,1),(1,16),-0.273356 # DEPENDENCYPART_GRANDPAR
(10,1),(1,18),-0.75683 # DEPENDENCYPART_GRANDPAR
(10,3),(3,1),-0.00399294 # DEPENDENCYPART_GRANDPAR
(10,3),(3,2),0.0762449 # DEPENDENCYPART_GRANDPAR
(10,3),(3,4),0.21642 # DEPENDENCYPART_GRANDPAR
(10,3),(3,6),0.260376 # DEPENDENCYPART_GRANDPAR
(10,3),(3,7),0.195331 # DEPENDENCYPART_GRANDPAR
(10,3),(3,8),0.2305 # DEPENDENCYPART_GRANDPAR
(10,3),(3,11),-0.360582 # DEPENDENCYPART_GRANDPAR
(10,4),(4,1),0.0307632 # DEPENDENCYPART_GRANDPAR
(10,4),(4,2),-0.0401468 # DEPENDENCYPART_GRANDPAR
(10,4),(4,3),-0.102992 # DEPENDENCYPART_GRANDPAR
(10,4),(4,5),-0.133877 # DEPENDENCYPART_GRANDPAR
