# _root_ Gatoil Suisse owns an oil refinery in Switzerland with a capacity of 70,000 barrels a day , along with a network of gasoline retailing outlets .
#goldHeads=2,3,0,6,6,3,6,7,6,11,9,11,14,12,16,14,3,3,18,21,19,21,25,25,22,3,
#predictedHeads=2,3,0,6,6,3,6,7,3,11,9,11,14,12,16,14,14,14,18,21,19,21,25,25,22,3,
(5,8),(8,26),-1.493 # DEPENDENCYPART_GRANDPAR
(5,9),(9,6),0.0192721 # DEPENDENCYPART_GRANDPAR
(5,9),(9,7),0.135723 # DEPENDENCYPART_GRANDPAR
(5,9),(9,8),-0.269531 # DEPENDENCYPART_GRANDPAR
(5,9),(9,10),-0.491798 # DEPENDENCYPART_GRANDPAR
(5,9),(9,11),-0.149369 # DEPENDENCYPART_GRANDPAR
(5,9),(9,12),-0.0861161 # DEPENDENCYPART_GRANDPAR
(5,9),(9,13),-0.202849 # DEPENDENCYPART_GRANDPAR
(5,9),(9,14),-0.147082 # DEPENDENCYPART_GRANDPAR
(5,9),(9,16),-0.678074 # DEPENDENCYPART_GRANDPAR
(5,9),(9,17),-0.190719 # DEPENDENCYPART_GRANDPAR
(5,9),(9,18),-0.00455808 # DEPENDENCYPART_GRANDPAR
(5,9),(9,19),0.0660543 # DEPENDENCYPART_GRANDPAR
(5,9),(9,24),-0.463992 # DEPENDENCYPART_GRANDPAR
(5,9),(9,26),-1.6024 # DEPENDENCYPART_GRANDPAR
(5,11),(11,7),0.181422 # DEPENDENCYPART_GRANDPAR
(5,11),(11,8),-0.186628 # DEPENDENCYPART_GRANDPAR
(5,11),(11,9),0.213421 # DEPENDENCYPART_GRANDPAR
(5,11),(11,10),-0.13795 # DEPENDENCYPART_GRANDPAR
(5,11),(11,12),0.0525152 # DEPENDENCYPART_GRANDPAR
(5,11),(11,13),-0.528966 # DEPENDENCYPART_GRANDPAR
(5,11),(11,14),-0.334011 # DEPENDENCYPART_GRANDPAR
(5,11),(11,16),-0.770368 # DEPENDENCYPART_GRANDPAR
(5,11),(11,17),-0.0955728 # DEPENDENCYPART_GRANDPAR
(5,11),(11,18),0.228024 # DEPENDENCYPART_GRANDPAR
(5,11),(11,19),0.193153 # DEPENDENCYPART_GRANDPAR
(5,11),(11,21),-0.75751 # DEPENDENCYPART_GRANDPAR
(5,11),(11,22),-0.0776542 # DEPENDENCYPART_GRANDPAR
(5,11),(11,23),-0.881269 # DEPENDENCYPART_GRANDPAR
(5,11),(11,24),-0.480068 # DEPENDENCYPART_GRANDPAR
(5,11),(11,26),-1.54146 # DEPENDENCYPART_GRANDPAR
(5,12),(12,7),-0.0556418 # DEPENDENCYPART_GRANDPAR
(5,12),(12,13),-0.00611098 # DEPENDENCYPART_GRANDPAR
(5,12),(12,14),-0.165757 # DEPENDENCYPART_GRANDPAR
(5,12),(12,16),-0.610579 # DEPENDENCYPART_GRANDPAR
(5,12),(12,18),0.0911707 # DEPENDENCYPART_GRANDPAR
(5,12),(12,19),0.151941 # DEPENDENCYPART_GRANDPAR
(6,1),(1,2),-0.38935 # DEPENDENCYPART_GRANDPAR
(6,1),(1,3),-0.038395 # DEPENDENCYPART_GRANDPAR
(6,1),(1,6),-1.19735 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,1),(1,7),-0.530501 # DEPENDENCYPART_GRANDPAR
(6,1),(1,8),-0.690643 # DEPENDENCYPART_GRANDPAR
(6,1),(1,9),-0.523801 # DEPENDENCYPART_GRANDPAR
(6,1),(1,17),-0.960897 # DEPENDENCYPART_GRANDPAR
(6,1),(1,26),-1.74378 # DEPENDENCYPART_GRANDPAR
(6,2),(2,1),-0.529149 # DEPENDENCYPART_GRANDPAR
(6,2),(2,3),-0.0385291 # DEPENDENCYPART_GRANDPAR
(6,2),(2,5),-0.0600596 # DEPENDENCYPART_GRANDPAR
(6,2),(2,6),-1.19735 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,2),(2,7),-0.530501 # DEPENDENCYPART_GRANDPAR
(6,2),(2,8),-0.690643 # DEPENDENCYPART_GRANDPAR
(6,2),(2,9),-0.523801 # DEPENDENCYPART_GRANDPAR
(6,2),(2,11),-0.73587 # DEPENDENCYPART_GRANDPAR
(6,2),(2,17),-0.960897 # DEPENDENCYPART_GRANDPAR
(6,2),(2,26),-1.74378 # DEPENDENCYPART_GRANDPAR
(6,4),(4,2),-0.528972 # DEPENDENCYPART_GRANDPAR
(6,4),(4,5),-0.0423143 # DEPENDENCYPART_GRANDPAR
(6,4),(4,7),-0.571883 # DEPENDENCYPART_GRANDPAR
(6,4),(4,9),-0.571604 # DEPENDENCYPART_GRANDPAR
(6,5),(5,2),-0.612701 # DEPENDENCYPART_GRANDPAR
(6,5),(5,4),-0.610041 # DEPENDENCYPART_GRANDPAR
(6,5),(5,6),-1.28725 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,5),(5,7),-0.591989 # DEPENDENCYPART_GRANDPAR
(6,5),(5,8),-0.775392 # DEPENDENCYPART_GRANDPAR
(6,5),(5,9),-0.580025 # DEPENDENCYPART_GRANDPAR
(6,5),(5,11),-0.825725 # DEPENDENCYPART_GRANDPAR
(6,5),(5,12),-0.985716 # DEPENDENCYPART_GRANDPAR
(6,7),(7,6),-0.502132 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,7),(7,8),0.0606322 # DEPENDENCYPART_GRANDPAR
(6,7),(7,9),0.0188255 # DEPENDENCYPART_GRANDPAR
(6,7),(7,11),-0.0597253 # DEPENDENCYPART_GRANDPAR
(6,7),(7,12),-0.0980312 # DEPENDENCYPART_GRANDPAR
(6,7),(7,14),0.200092 # DEPENDENCYPART_GRANDPAR
(6,7),(7,26),-1.41986 # DEPENDENCYPART_GRANDPAR
(6,8),(8,6),-0.614172 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,8),(8,9),0.109722 # DEPENDENCYPART_GRANDPAR
(6,8),(8,11),-0.116958 # DEPENDENCYPART_GRANDPAR
(6,8),(8,12),-0.0919152 # DEPENDENCYPART_GRANDPAR
(6,8),(8,13),-0.187578 # DEPENDENCYPART_GRANDPAR
(6,8),(8,14),0.0134196 # DEPENDENCYPART_GRANDPAR
(6,8),(8,16),-0.476411 # DEPENDENCYPART_GRANDPAR
(6,8),(8,17),-0.103255 # DEPENDENCYPART_GRANDPAR
(6,8),(8,26),-1.2385 # DEPENDENCYPART_GRANDPAR
(6,9),(9,6),-0.726155 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,9),(9,7),0.221642 # DEPENDENCYPART_GRANDPAR
(6,9),(9,8),-0.215032 # DEPENDENCYPART_GRANDPAR
(6,9),(9,10),-0.468963 # DEPENDENCYPART_GRANDPAR
(6,9),(9,11),0.0352494 # DEPENDENCYPART_GRANDPAR
(6,9),(9,12),-0.142984 # DEPENDENCYPART_GRANDPAR
(6,9),(9,13),-0.167671 # DEPENDENCYPART_GRANDPAR
(6,9),(9,14),0.256294 # DEPENDENCYPART_GRANDPAR
(6,9),(9,16),-0.345304 # DEPENDENCYPART_GRANDPAR
(6,9),(9,17),-0.207943 # DEPENDENCYPART_GRANDPAR
(6,9),(9,18),-0.218852 # DEPENDENCYPART_GRANDPAR
(6,9),(9,19),-0.0897328 # DEPENDENCYPART_GRANDPAR
(6,9),(9,24),-0.495789 # DEPENDENCYPART_GRANDPAR
(6,9),(9,26),-1.34522 # DEPENDENCYPART_GRANDPAR
(6,11),(11,7),0.280455 # DEPENDENCYPART_GRANDPAR
(6,11),(11,8),-0.118725 # DEPENDENCYPART_GRANDPAR
(6,11),(11,9),0.248983 # DEPENDENCYPART_GRANDPAR
(6,11),(11,10),-0.08051 # DEPENDENCYPART_GRANDPAR
(6,11),(11,12),-0.0023763 # DEPENDENCYPART_GRANDPAR
(6,11),(11,13),-0.494709 # DEPENDENCYPART_GRANDPAR
(6,11),(11,14),0.0421931 # DEPENDENCYPART_GRANDPAR
(6,11),(11,16),-0.457899 # DEPENDENCYPART_GRANDPAR
(6,11),(11,17),-0.123958 # DEPENDENCYPART_GRANDPAR
(6,11),(11,18),0.0184237 # DEPENDENCYPART_GRANDPAR
(6,11),(11,19),0.0420595 # DEPENDENCYPART_GRANDPAR
(6,11),(11,21),-0.476679 # DEPENDENCYPART_GRANDPAR
(6,11),(11,22),-0.475498 # DEPENDENCYPART_GRANDPAR
(6,11),(11,23),-0.735822 # DEPENDENCYPART_GRANDPAR
(6,11),(11,24),-0.519243 # DEPENDENCYPART_GRANDPAR
(6,11),(11,26),-1.29166 # DEPENDENCYPART_GRANDPAR
(6,12),(12,7),0.0279368 # DEPENDENCYPART_GRANDPAR
(6,12),(12,13),0.0165237 # DEPENDENCYPART_GRANDPAR
(6,12),(12,14),0.2251 # DEPENDENCYPART_GRANDPAR
(6,12),(12,16),-0.282039 # DEPENDENCYPART_GRANDPAR
(6,12),(12,18),-0.135691 # DEPENDENCYPART_GRANDPAR
(6,12),(12,19),-0.0164128 # DEPENDENCYPART_GRANDPAR
(6,14),(14,7),0.267118 # DEPENDENCYPART_GRANDPAR
(6,14),(14,8),-0.16166 # DEPENDENCYPART_GRANDPAR
(6,14),(14,9),0.164616 # DEPENDENCYPART_GRANDPAR
(6,14),(14,10),-0.421104 # DEPENDENCYPART_GRANDPAR
(6,14),(14,11),-0.0982692 # DEPENDENCYPART_GRANDPAR
(6,14),(14,12),-0.155348 # DEPENDENCYPART_GRANDPAR
(6,14),(14,13),-0.266138 # DEPENDENCYPART_GRANDPAR
(6,14),(14,15),-0.476434 # DEPENDENCYPART_GRANDPAR
(6,14),(14,16),-0.355285 # DEPENDENCYPART_GRANDPAR
(6,14),(14,17),-0.125406 # DEPENDENCYPART_GRANDPAR
(6,14),(14,18),-0.125081 # DEPENDENCYPART_GRANDPAR
(6,14),(14,19),0.0355955 # DEPENDENCYPART_GRANDPAR
(6,14),(14,21),-0.476832 # DEPENDENCYPART_GRANDPAR
(6,14),(14,22),-0.508126 # DEPENDENCYPART_GRANDPAR
(6,14),(14,23),-0.729465 # DEPENDENCYPART_GRANDPAR
(6,14),(14,24),-0.524086 # DEPENDENCYPART_GRANDPAR
(6,14),(14,25),-0.507402 # DEPENDENCYPART_GRANDPAR
(6,14),(14,26),-1.33663 # DEPENDENCYPART_GRANDPAR
(6,16),(16,10),0.0602145 # DEPENDENCYPART_GRANDPAR
(6,16),(16,13),-0.30397 # DEPENDENCYPART_GRANDPAR
(6,16),(16,14),0.0718567 # DEPENDENCYPART_GRANDPAR
(6,16),(16,15),0.0909059 # DEPENDENCYPART_GRANDPAR
(6,16),(16,17),-0.10638 # DEPENDENCYPART_GRANDPAR
(6,16),(16,18),-0.0135944 # DEPENDENCYPART_GRANDPAR
(6,16),(16,19),0.00864039 # DEPENDENCYPART_GRANDPAR
(6,16),(16,21),-0.431568 # DEPENDENCYPART_GRANDPAR
(6,16),(16,22),-0.508291 # DEPENDENCYPART_GRANDPAR
(6,16),(16,23),-0.690711 # DEPENDENCYPART_GRANDPAR
(6,16),(16,25),-0.49943 # DEPENDENCYPART_GRANDPAR
(6,18),(18,16),-0.427144 # DEPENDENCYPART_GRANDPAR
(6,18),(18,17),-0.198215 # DEPENDENCYPART_GRANDPAR
(6,18),(18,19),0.235445 # DEPENDENCYPART_GRANDPAR
(6,18),(18,20),-0.70497 # DEPENDENCYPART_GRANDPAR
(6,18),(18,21),-0.322044 # DEPENDENCYPART_GRANDPAR
(6,18),(18,22),-0.364016 # DEPENDENCYPART_GRANDPAR
(6,18),(18,23),-0.580312 # DEPENDENCYPART_GRANDPAR
(6,18),(18,24),-0.489025 # DEPENDENCYPART_GRANDPAR
(6,18),(18,25),-0.374649 # DEPENDENCYPART_GRANDPAR
(6,18),(18,26),-1.29744 # DEPENDENCYPART_GRANDPAR
(6,19),(19,18),-0.135041 # DEPENDENCYPART_GRANDPAR
(6,19),(19,20),-0.802197 # DEPENDENCYPART_GRANDPAR
(6,19),(19,21),-0.353881 # DEPENDENCYPART_GRANDPAR
(6,19),(19,22),-0.616106 # DEPENDENCYPART_GRANDPAR
(6,19),(19,23),-0.616499 # DEPENDENCYPART_GRANDPAR
(6,19),(19,24),-0.495789 # DEPENDENCYPART_GRANDPAR
(6,19),(19,25),-0.331427 # DEPENDENCYPART_GRANDPAR
(6,21),(21,18),-0.00656166 # DEPENDENCYPART_GRANDPAR
(6,21),(21,19),0.138143 # DEPENDENCYPART_GRANDPAR
(6,21),(21,20),-0.400339 # DEPENDENCYPART_GRANDPAR
(6,21),(21,22),-0.50764 # DEPENDENCYPART_GRANDPAR
(6,21),(21,23),-0.710205 # DEPENDENCYPART_GRANDPAR
(6,21),(21,24),-0.510639 # DEPENDENCYPART_GRANDPAR
(6,21),(21,25),-0.550673 # DEPENDENCYPART_GRANDPAR
(6,26),(26,25),-0.667108 # DEPENDENCYPART_GRANDPAR
(7,6),(6,1),-0.52062 # DEPENDENCYPART_GRANDPAR
(7,6),(6,2),-0.532219 # DEPENDENCYPART_GRANDPAR
(7,6),(6,4),-0.220599 # DEPENDENCYPART_GRANDPAR
(7,6),(6,5),-0.405756 # DEPENDENCYPART_GRANDPAR
(7,6),(6,7),-1.79638 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,6),(6,8),-0.389186 # DEPENDENCYPART_GRANDPAR
(7,6),(6,9),-0.90129 # DEPENDENCYPART_GRANDPAR
(7,6),(6,11),-1.0932 # DEPENDENCYPART_GRANDPAR
(7,6),(6,12),-1.21985 # DEPENDENCYPART_GRANDPAR
(7,6),(6,14),-1.42494 # DEPENDENCYPART_GRANDPAR
(7,6),(6,16),-1.44156 # DEPENDENCYPART_GRANDPAR
(7,6),(6,17),-0.851744 # DEPENDENCYPART_GRANDPAR
(7,6),(6,18),-0.951941 # DEPENDENCYPART_GRANDPAR
(7,6),(6,19),-1.50227 # DEPENDENCYPART_GRANDPAR
(7,6),(6,21),-1.80899 # DEPENDENCYPART_GRANDPAR
(7,6),(6,26),-1.92666 # DEPENDENCYPART_GRANDPAR
(7,8),(8,6),-0.963969 # DEPENDENCYPART_GRANDPAR
(7,8),(8,9),-0.354805 # DEPENDENCYPART_GRANDPAR
(7,8),(8,11),-0.187459 # DEPENDENCYPART_GRANDPAR
(7,8),(8,12),-0.401655 # DEPENDENCYPART_GRANDPAR
(7,8),(8,13),-0.635232 # DEPENDENCYPART_GRANDPAR
(7,8),(8,14),-0.751787 # DEPENDENCYPART_GRANDPAR
(7,8),(8,16),-0.560726 # DEPENDENCYPART_GRANDPAR
(7,8),(8,17),0.018934 # DEPENDENCYPART_GRANDPAR
(7,8),(8,26),-1.36868 # DEPENDENCYPART_GRANDPAR
(7,9),(9,6),-1.05628 # DEPENDENCYPART_GRANDPAR
(7,9),(9,7),-0.966438 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,9),(9,8),0.293234 # DEPENDENCYPART_GRANDPAR
(7,9),(9,10),-0.917077 # DEPENDENCYPART_GRANDPAR
(7,9),(9,11),-0.0768343 # DEPENDENCYPART_GRANDPAR
(7,9),(9,12),-0.37345 # DEPENDENCYPART_GRANDPAR
(7,9),(9,13),-0.744156 # DEPENDENCYPART_GRANDPAR
(7,9),(9,14),-0.513448 # DEPENDENCYPART_GRANDPAR
(7,9),(9,16),-0.448098 # DEPENDENCYPART_GRANDPAR
(7,9),(9,17),-0.117518 # DEPENDENCYPART_GRANDPAR
(7,9),(9,18),-0.472327 # DEPENDENCYPART_GRANDPAR
(7,9),(9,19),-0.99211 # DEPENDENCYPART_GRANDPAR
(7,9),(9,24),-0.556252 # DEPENDENCYPART_GRANDPAR
(7,9),(9,26),-1.5219 # DEPENDENCYPART_GRANDPAR
(7,11),(11,7),-0.965105 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,11),(11,8),0.668425 # DEPENDENCYPART_GRANDPAR
(7,11),(11,9),-0.0567139 # DEPENDENCYPART_GRANDPAR
(7,11),(11,10),-0.660081 # DEPENDENCYPART_GRANDPAR
(7,11),(11,12),-0.253536 # DEPENDENCYPART_GRANDPAR
(7,11),(11,13),-0.674901 # DEPENDENCYPART_GRANDPAR
(7,11),(11,14),-0.630334 # DEPENDENCYPART_GRANDPAR
(7,11),(11,16),-0.558114 # DEPENDENCYPART_GRANDPAR
(7,11),(11,17),-0.216352 # DEPENDENCYPART_GRANDPAR
(7,11),(11,18),-0.223149 # DEPENDENCYPART_GRANDPAR
(7,11),(11,19),-0.635666 # DEPENDENCYPART_GRANDPAR
(7,11),(11,21),-0.936217 # DEPENDENCYPART_GRANDPAR
(7,11),(11,22),-0.741979 # DEPENDENCYPART_GRANDPAR
(7,11),(11,23),-1.02233 # DEPENDENCYPART_GRANDPAR
(7,11),(11,24),-0.462015 # DEPENDENCYPART_GRANDPAR
(7,11),(11,26),-1.36359 # DEPENDENCYPART_GRANDPAR
(7,12),(12,7),-1.17046 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,12),(12,13),-0.737803 # DEPENDENCYPART_GRANDPAR
(7,12),(12,14),-0.77761 # DEPENDENCYPART_GRANDPAR
(7,12),(12,16),-0.637056 # DEPENDENCYPART_GRANDPAR
(7,12),(12,18),-0.502849 # DEPENDENCYPART_GRANDPAR
(7,12),(12,19),-1.03149 # DEPENDENCYPART_GRANDPAR
(7,14),(14,7),-0.919669 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,14),(14,8),0.658987 # DEPENDENCYPART_GRANDPAR
(7,14),(14,9),-0.102313 # DEPENDENCYPART_GRANDPAR
(7,14),(14,10),-1.16878 # DEPENDENCYPART_GRANDPAR
(7,14),(14,11),-0.0242707 # DEPENDENCYPART_GRANDPAR
(7,14),(14,12),-0.377526 # DEPENDENCYPART_GRANDPAR
(7,14),(14,13),-0.570954 # DEPENDENCYPART_GRANDPAR
(7,14),(14,15),-1.44806 # DEPENDENCYPART_GRANDPAR
(7,14),(14,16),-0.445733 # DEPENDENCYPART_GRANDPAR
(7,14),(14,17),-0.16103 # DEPENDENCYPART_GRANDPAR
(7,14),(14,18),-0.37124 # DEPENDENCYPART_GRANDPAR
(7,14),(14,19),-0.811445 # DEPENDENCYPART_GRANDPAR
(7,14),(14,21),-0.91972 # DEPENDENCYPART_GRANDPAR
(7,14),(14,22),-0.75313 # DEPENDENCYPART_GRANDPAR
(7,14),(14,23),-1.01179 # DEPENDENCYPART_GRANDPAR
(7,14),(14,24),-0.498438 # DEPENDENCYPART_GRANDPAR
(7,14),(14,25),-0.518617 # DEPENDENCYPART_GRANDPAR
(7,14),(14,26),-1.48951 # DEPENDENCYPART_GRANDPAR
(7,26),(26,25),-0.700114 # DEPENDENCYPART_GRANDPAR
(8,6),(6,1),-0.703271 # DEPENDENCYPART_GRANDPAR
(8,6),(6,2),-0.691124 # DEPENDENCYPART_GRANDPAR
(8,6),(6,4),-0.666406 # DEPENDENCYPART_GRANDPAR
(8,6),(6,5),-0.474798 # DEPENDENCYPART_GRANDPAR
(8,6),(6,7),-0.297579 # DEPENDENCYPART_GRANDPAR
(8,6),(6,8),-1.54574 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,6),(6,9),-0.638047 # DEPENDENCYPART_GRANDPAR
(8,6),(6,11),-0.742373 # DEPENDENCYPART_GRANDPAR
(8,6),(6,12),-0.779162 # DEPENDENCYPART_GRANDPAR
(8,6),(6,14),-0.750102 # DEPENDENCYPART_GRANDPAR
(8,6),(6,16),-0.699407 # DEPENDENCYPART_GRANDPAR
(8,6),(6,17),-1.00255 # DEPENDENCYPART_GRANDPAR
(8,6),(6,18),-0.828738 # DEPENDENCYPART_GRANDPAR
(8,6),(6,19),-0.531235 # DEPENDENCYPART_GRANDPAR
(8,6),(6,21),-1.05117 # DEPENDENCYPART_GRANDPAR
(8,6),(6,26),-1.17268 # DEPENDENCYPART_GRANDPAR
(8,9),(9,6),-1.0742 # DEPENDENCYPART_GRANDPAR
(8,9),(9,7),-0.798034 # DEPENDENCYPART_GRANDPAR
(8,9),(9,8),-1.0138 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,9),(9,10),-0.457985 # DEPENDENCYPART_GRANDPAR
(8,9),(9,11),-0.056677 # DEPENDENCYPART_GRANDPAR
(8,9),(9,12),-0.259972 # DEPENDENCYPART_GRANDPAR
(8,9),(9,13),-0.185115 # DEPENDENCYPART_GRANDPAR
(8,9),(9,14),-0.156223 # DEPENDENCYPART_GRANDPAR
(8,9),(9,16),-0.04067 # DEPENDENCYPART_GRANDPAR
(8,9),(9,17),-0.390515 # DEPENDENCYPART_GRANDPAR
(8,9),(9,18),-0.53164 # DEPENDENCYPART_GRANDPAR
(8,9),(9,19),-0.213591 # DEPENDENCYPART_GRANDPAR
(8,9),(9,24),-0.439839 # DEPENDENCYPART_GRANDPAR
(8,9),(9,26),-0.652089 # DEPENDENCYPART_GRANDPAR
(8,11),(11,7),-0.844036 # DEPENDENCYPART_GRANDPAR
(8,11),(11,8),-0.862762 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,11),(11,9),-0.109682 # DEPENDENCYPART_GRANDPAR
(8,11),(11,10),0.2208 # DEPENDENCYPART_GRANDPAR
(8,11),(11,12),0.0411948 # DEPENDENCYPART_GRANDPAR
(8,11),(11,13),-0.234831 # DEPENDENCYPART_GRANDPAR
(8,11),(11,14),-0.219991 # DEPENDENCYPART_GRANDPAR
(8,11),(11,16),-0.12896 # DEPENDENCYPART_GRANDPAR
(8,11),(11,17),-0.429707 # DEPENDENCYPART_GRANDPAR
(8,11),(11,18),-0.228208 # DEPENDENCYPART_GRANDPAR
(8,11),(11,19),0.028984 # DEPENDENCYPART_GRANDPAR
(8,11),(11,21),-0.419736 # DEPENDENCYPART_GRANDPAR
(8,11),(11,22),-1.00152 # DEPENDENCYPART_GRANDPAR
(8,11),(11,23),-0.547794 # DEPENDENCYPART_GRANDPAR
(8,11),(11,24),-0.32276 # DEPENDENCYPART_GRANDPAR
(8,11),(11,26),-0.472917 # DEPENDENCYPART_GRANDPAR
(8,12),(12,7),-0.774607 # DEPENDENCYPART_GRANDPAR
(8,12),(12,13),-0.0907999 # DEPENDENCYPART_GRANDPAR
(8,12),(12,14),-0.363655 # DEPENDENCYPART_GRANDPAR
(8,12),(12,16),-0.212637 # DEPENDENCYPART_GRANDPAR
(8,12),(12,18),-0.521066 # DEPENDENCYPART_GRANDPAR
(8,12),(12,19),-0.2119 # DEPENDENCYPART_GRANDPAR
(8,13),(13,12),-0.221855 # DEPENDENCYPART_GRANDPAR
(8,13),(13,16),-0.407525 # DEPENDENCYPART_GRANDPAR
(8,13),(13,21),-0.747519 # DEPENDENCYPART_GRANDPAR
(8,14),(14,7),-0.808277 # DEPENDENCYPART_GRANDPAR
(8,14),(14,8),-0.996875 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,14),(14,9),-0.142536 # DEPENDENCYPART_GRANDPAR
(8,14),(14,10),-0.254505 # DEPENDENCYPART_GRANDPAR
(8,14),(14,11),-0.0866477 # DEPENDENCYPART_GRANDPAR
(8,14),(14,12),-0.154169 # DEPENDENCYPART_GRANDPAR
(8,14),(14,13),-0.03778 # DEPENDENCYPART_GRANDPAR
(8,14),(14,15),-0.871038 # DEPENDENCYPART_GRANDPAR
(8,14),(14,16),-0.0182302 # DEPENDENCYPART_GRANDPAR
(8,14),(14,17),-0.223655 # DEPENDENCYPART_GRANDPAR
(8,14),(14,18),-0.328425 # DEPENDENCYPART_GRANDPAR
(8,14),(14,19),0.0232905 # DEPENDENCYPART_GRANDPAR
(8,14),(14,21),-0.408404 # DEPENDENCYPART_GRANDPAR
(8,14),(14,22),-1.06067 # DEPENDENCYPART_GRANDPAR
(8,14),(14,23),-0.530413 # DEPENDENCYPART_GRANDPAR
(8,14),(14,24),-0.320654 # DEPENDENCYPART_GRANDPAR
(8,14),(14,25),-0.601107 # DEPENDENCYPART_GRANDPAR
(8,14),(14,26),-0.496417 # DEPENDENCYPART_GRANDPAR
(8,16),(16,10),0.283655 # DEPENDENCYPART_GRANDPAR
(8,16),(16,13),-0.0844037 # DEPENDENCYPART_GRANDPAR
(8,16),(16,14),-0.160083 # DEPENDENCYPART_GRANDPAR
(8,16),(16,15),-0.268116 # DEPENDENCYPART_GRANDPAR
(8,16),(16,17),-0.426568 # DEPENDENCYPART_GRANDPAR
(8,16),(16,18),-0.270065 # DEPENDENCYPART_GRANDPAR
(8,16),(16,19),-0.0142634 # DEPENDENCYPART_GRANDPAR
(8,16),(16,21),-0.391415 # DEPENDENCYPART_GRANDPAR
(8,16),(16,22),-1.04653 # DEPENDENCYPART_GRANDPAR
(8,16),(16,23),-0.519473 # DEPENDENCYPART_GRANDPAR
(8,16),(16,25),-0.625987 # DEPENDENCYPART_GRANDPAR
(8,26),(26,25),-0.714189 # DEPENDENCYPART_GRANDPAR
(9,6),(6,1),-0.389258 # DEPENDENCYPART_GRANDPAR
(9,6),(6,2),-0.370147 # DEPENDENCYPART_GRANDPAR
(9,6),(6,4),-0.208909 # DEPENDENCYPART_GRANDPAR
(9,6),(6,5),-0.37523 # DEPENDENCYPART_GRANDPAR
(9,6),(6,7),-0.263449 # DEPENDENCYPART_GRANDPAR
(9,6),(6,8),-0.162978 # DEPENDENCYPART_GRANDPAR
(9,6),(6,9),-1.4527 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,6),(6,11),-0.0685552 # DEPENDENCYPART_GRANDPAR
(9,6),(6,12),-0.718586 # DEPENDENCYPART_GRANDPAR
(9,6),(6,14),-0.86182 # DEPENDENCYPART_GRANDPAR
(9,6),(6,16),-1.04912 # DEPENDENCYPART_GRANDPAR
(9,6),(6,17),-0.837904 # DEPENDENCYPART_GRANDPAR
(9,6),(6,18),-0.844606 # DEPENDENCYPART_GRANDPAR
(9,6),(6,19),-1.12457 # DEPENDENCYPART_GRANDPAR
(9,6),(6,21),-1.40843 # DEPENDENCYPART_GRANDPAR
(9,6),(6,26),-1.81038 # DEPENDENCYPART_GRANDPAR
(9,7),(7,6),-0.256829 # DEPENDENCYPART_GRANDPAR
(9,7),(7,8),-0.0541464 # DEPENDENCYPART_GRANDPAR
(9,7),(7,9),-1.40374 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,7),(7,11),-0.0366083 # DEPENDENCYPART_GRANDPAR
(9,7),(7,12),-0.635043 # DEPENDENCYPART_GRANDPAR
(9,7),(7,14),-0.916532 # DEPENDENCYPART_GRANDPAR
(9,7),(7,26),-1.74855 # DEPENDENCYPART_GRANDPAR
(9,8),(8,6),-0.344718 # DEPENDENCYPART_GRANDPAR
(9,8),(8,9),-1.38822 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,8),(8,11),0.0723034 # DEPENDENCYPART_GRANDPAR
(9,8),(8,12),-0.641689 # DEPENDENCYPART_GRANDPAR
(9,8),(8,13),-0.881477 # DEPENDENCYPART_GRANDPAR
(9,8),(8,14),-0.777787 # DEPENDENCYPART_GRANDPAR
(9,8),(8,16),-0.908565 # DEPENDENCYPART_GRANDPAR
(9,8),(8,17),-0.780021 # DEPENDENCYPART_GRANDPAR
(9,8),(8,26),-1.69675 # DEPENDENCYPART_GRANDPAR
(9,10),(10,12),0.22105 # DEPENDENCYPART_GRANDPAR
(9,11),(11,7),-0.823829 # DEPENDENCYPART_GRANDPAR
(9,11),(11,8),-1.04025 # DEPENDENCYPART_GRANDPAR
(9,11),(11,9),-0.862501 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,11),(11,10),1.06853 # DEPENDENCYPART_GRANDPAR
(9,11),(11,12),0.392343 # DEPENDENCYPART_GRANDPAR
(9,11),(11,13),-0.217173 # DEPENDENCYPART_GRANDPAR
