# _root_ `` The MMI has gone better , '' shouted one trader at about 3:15 London time , as the U.S. Major Markets Index contract suddenly indicated a turnabout .
#goldHeads=9,3,4,9,4,5,9,9,0,11,9,9,16,16,16,12,9,9,24,24,24,24,24,26,26,18,28,26,9,
#predictedHeads=9,3,4,9,4,5,9,9,0,11,9,9,16,13,16,12,9,9,24,24,24,24,24,26,26,18,28,26,9,
(5,2),(5,28),-0.0196313 # DEPENDENCYPART_SIBL
(5,2),(5,29),-0.0463604 # DEPENDENCYPART_SIBL
(5,3),(5,4),0.0312881 # DEPENDENCYPART_SIBL
(5,3),(5,6),-0.0433251 # DEPENDENCYPART_SIBL
(5,3),(5,7),0.0040131 # DEPENDENCYPART_SIBL
(5,3),(5,8),0.039127 # DEPENDENCYPART_SIBL
(5,3),(5,9),-0.0182753 # DEPENDENCYPART_SIBL
(5,3),(5,10),0.015682 # DEPENDENCYPART_SIBL
(5,3),(5,11),0.0359373 # DEPENDENCYPART_SIBL
(5,3),(5,12),-0.0261837 # DEPENDENCYPART_SIBL
(5,3),(5,13),-0.0357172 # DEPENDENCYPART_SIBL
(5,3),(5,14),0.00581382 # DEPENDENCYPART_SIBL
(5,3),(5,16),0.0251693 # DEPENDENCYPART_SIBL
(5,3),(5,17),0.0040131 # DEPENDENCYPART_SIBL
(5,3),(5,18),-0.00681861 # DEPENDENCYPART_SIBL
(5,3),(5,24),0.00787084 # DEPENDENCYPART_SIBL
(5,3),(5,25),-0.0124876 # DEPENDENCYPART_SIBL
(5,3),(5,26),-0.0169131 # DEPENDENCYPART_SIBL
(5,3),(5,28),0.0161192 # DEPENDENCYPART_SIBL
(5,3),(5,29),0.194973 # DEPENDENCYPART_SIBL
(5,4),(5,6),-0.0612061 # DEPENDENCYPART_SIBL
(5,4),(5,7),-0.0421887 # DEPENDENCYPART_SIBL
(5,4),(5,8),-0.0655306 # DEPENDENCYPART_SIBL
(5,4),(5,9),-0.0920041 # DEPENDENCYPART_SIBL
(5,4),(5,10),-0.0642003 # DEPENDENCYPART_SIBL
(5,4),(5,11),-0.0411924 # DEPENDENCYPART_SIBL
(5,4),(5,12),-0.0618624 # DEPENDENCYPART_SIBL
(5,4),(5,13),-0.0816388 # DEPENDENCYPART_SIBL
(5,4),(5,14),-0.0635835 # DEPENDENCYPART_SIBL
(5,4),(5,16),-0.0411839 # DEPENDENCYPART_SIBL
(5,4),(5,17),-0.0421887 # DEPENDENCYPART_SIBL
(5,4),(5,18),-0.0524461 # DEPENDENCYPART_SIBL
(5,4),(5,24),-0.0424821 # DEPENDENCYPART_SIBL
(5,4),(5,25),-0.0605642 # DEPENDENCYPART_SIBL
(5,4),(5,26),-0.0920032 # DEPENDENCYPART_SIBL
(5,4),(5,28),-0.0424241 # DEPENDENCYPART_SIBL
(5,4),(5,29),0.0860852 # DEPENDENCYPART_SIBL
(5,6),(5,7),0.0270806 # DEPENDENCYPART_SIBL
(5,6),(5,8),-0.017045 # DEPENDENCYPART_SIBL
(5,6),(5,9),-0.0436296 # DEPENDENCYPART_SIBL
(5,6),(5,10),-0.0128732 # DEPENDENCYPART_SIBL
(5,6),(5,11),-0.12266 # DEPENDENCYPART_SIBL
(5,6),(5,12),0.0319089 # DEPENDENCYPART_SIBL
(5,6),(5,13),-0.0270012 # DEPENDENCYPART_SIBL
(5,6),(5,14),-0.0063523 # DEPENDENCYPART_SIBL
(5,6),(5,16),-0.104822 # DEPENDENCYPART_SIBL
(5,6),(5,17),0.0270806 # DEPENDENCYPART_SIBL
(5,6),(5,18),0.0423927 # DEPENDENCYPART_SIBL
(5,6),(5,24),-0.12401 # DEPENDENCYPART_SIBL
(5,6),(5,25),-0.0426743 # DEPENDENCYPART_SIBL
(5,6),(5,26),-0.0457417 # DEPENDENCYPART_SIBL
(5,6),(5,28),-0.122634 # DEPENDENCYPART_SIBL
(5,6),(5,29),-0.0283944 # DEPENDENCYPART_SIBL
(5,7),(5,8),0.177796 # DEPENDENCYPART_SIBL
(5,7),(5,9),0.296362 # DEPENDENCYPART_SIBL
(5,7),(5,10),0.24113 # DEPENDENCYPART_SIBL
(5,7),(5,11),0.185878 # DEPENDENCYPART_SIBL
(5,7),(5,12),0.180115 # DEPENDENCYPART_SIBL
(5,7),(5,13),0.14368 # DEPENDENCYPART_SIBL
(5,7),(5,14),0.22146 # DEPENDENCYPART_SIBL
(5,7),(5,16),0.183594 # DEPENDENCYPART_SIBL
(5,7),(5,17),-0.0309261 # DEPENDENCYPART_SIBL
(5,7),(5,18),0.468968 # DEPENDENCYPART_SIBL
(5,7),(5,24),0.170842 # DEPENDENCYPART_SIBL
(5,7),(5,25),0.260903 # DEPENDENCYPART_SIBL
(5,7),(5,26),0.282919 # DEPENDENCYPART_SIBL
(5,7),(5,28),0.174643 # DEPENDENCYPART_SIBL
(5,7),(5,29),0.0372495 # DEPENDENCYPART_SIBL
(5,8),(5,9),0.104193 # DEPENDENCYPART_SIBL
(5,8),(5,10),0.20329 # DEPENDENCYPART_SIBL
(5,8),(5,11),0.167952 # DEPENDENCYPART_SIBL
(5,8),(5,12),0.314198 # DEPENDENCYPART_SIBL
(5,8),(5,13),0.0227003 # DEPENDENCYPART_SIBL
(5,8),(5,14),0.179508 # DEPENDENCYPART_SIBL
(5,8),(5,16),0.200925 # DEPENDENCYPART_SIBL
(5,8),(5,17),0.0256163 # DEPENDENCYPART_SIBL
(5,8),(5,18),0.362345 # DEPENDENCYPART_SIBL
(5,8),(5,24),0.173009 # DEPENDENCYPART_SIBL
(5,8),(5,25),0.0513823 # DEPENDENCYPART_SIBL
(5,8),(5,26),0.101493 # DEPENDENCYPART_SIBL
(5,8),(5,28),0.174501 # DEPENDENCYPART_SIBL
(5,8),(5,29),0.00614599 # DEPENDENCYPART_SIBL
(5,9),(5,10),-0.0839801 # DEPENDENCYPART_SIBL
(5,9),(5,11),-0.18497 # DEPENDENCYPART_SIBL
(5,9),(5,12),-0.0648922 # DEPENDENCYPART_SIBL
(5,9),(5,13),-0.135634 # DEPENDENCYPART_SIBL
(5,9),(5,14),-0.0713001 # DEPENDENCYPART_SIBL
(5,9),(5,16),-0.162574 # DEPENDENCYPART_SIBL
(5,9),(5,17),0.0531009 # DEPENDENCYPART_SIBL
(5,9),(5,18),-0.0721183 # DEPENDENCYPART_SIBL
(5,9),(5,24),-0.187561 # DEPENDENCYPART_SIBL
(5,9),(5,25),-0.0989525 # DEPENDENCYPART_SIBL
(5,9),(5,26),-0.322972 # DEPENDENCYPART_SIBL
(5,9),(5,28),-0.184939 # DEPENDENCYPART_SIBL
(5,9),(5,29),0.00389673 # DEPENDENCYPART_SIBL
(5,10),(5,11),-0.172406 # DEPENDENCYPART_SIBL
(5,10),(5,12),-0.0592632 # DEPENDENCYPART_SIBL
(5,10),(5,13),-0.101795 # DEPENDENCYPART_SIBL
(5,10),(5,14),0.0361389 # DEPENDENCYPART_SIBL
(5,10),(5,16),-0.14987 # DEPENDENCYPART_SIBL
(5,10),(5,17),0.155951 # DEPENDENCYPART_SIBL
(5,10),(5,18),-0.106953 # DEPENDENCYPART_SIBL
(5,10),(5,24),-0.167866 # DEPENDENCYPART_SIBL
(5,10),(5,25),-0.0656549 # DEPENDENCYPART_SIBL
(5,10),(5,26),-0.0344941 # DEPENDENCYPART_SIBL
(5,10),(5,28),-0.170488 # DEPENDENCYPART_SIBL
(5,10),(5,29),0.0271781 # DEPENDENCYPART_SIBL
(5,11),(5,12),0.051177 # DEPENDENCYPART_SIBL
(5,11),(5,13),-0.0403227 # DEPENDENCYPART_SIBL
(5,11),(5,14),-0.0489325 # DEPENDENCYPART_SIBL
(5,11),(5,16),-0.149121 # DEPENDENCYPART_SIBL
(5,11),(5,17),0.0833375 # DEPENDENCYPART_SIBL
(5,11),(5,18),0.012834 # DEPENDENCYPART_SIBL
(5,11),(5,24),-0.225622 # DEPENDENCYPART_SIBL
(5,11),(5,25),-0.0138512 # DEPENDENCYPART_SIBL
(5,11),(5,26),-0.0593068 # DEPENDENCYPART_SIBL
(5,11),(5,28),-0.22294 # DEPENDENCYPART_SIBL
(5,11),(5,29),0.0540208 # DEPENDENCYPART_SIBL
(5,12),(5,13),0.0302599 # DEPENDENCYPART_SIBL
(5,12),(5,14),0.00958888 # DEPENDENCYPART_SIBL
(5,12),(5,16),0.00937737 # DEPENDENCYPART_SIBL
(5,12),(5,17),0.235025 # DEPENDENCYPART_SIBL
(5,12),(5,18),-0.0789598 # DEPENDENCYPART_SIBL
(5,12),(5,24),-0.00978445 # DEPENDENCYPART_SIBL
(5,12),(5,25),0.0042245 # DEPENDENCYPART_SIBL
(5,12),(5,26),-0.0403182 # DEPENDENCYPART_SIBL
(5,12),(5,28),0.0046025 # DEPENDENCYPART_SIBL
(5,12),(5,29),0.0152553 # DEPENDENCYPART_SIBL
(5,13),(5,14),-0.0313696 # DEPENDENCYPART_SIBL
(5,13),(5,16),-0.173455 # DEPENDENCYPART_SIBL
(5,13),(5,17),0.0373661 # DEPENDENCYPART_SIBL
(5,13),(5,18),-0.0989115 # DEPENDENCYPART_SIBL
(5,13),(5,24),-0.228095 # DEPENDENCYPART_SIBL
(5,13),(5,25),-0.130785 # DEPENDENCYPART_SIBL
(5,13),(5,26),-0.0928795 # DEPENDENCYPART_SIBL
(5,13),(5,28),-0.222724 # DEPENDENCYPART_SIBL
(5,13),(5,29),-0.122224 # DEPENDENCYPART_SIBL
(5,14),(5,16),-0.115933 # DEPENDENCYPART_SIBL
(5,14),(5,17),-0.00634696 # DEPENDENCYPART_SIBL
(5,14),(5,18),-0.120946 # DEPENDENCYPART_SIBL
(5,14),(5,24),-0.134299 # DEPENDENCYPART_SIBL
(5,14),(5,25),-0.0562246 # DEPENDENCYPART_SIBL
(5,14),(5,26),-0.0301564 # DEPENDENCYPART_SIBL
(5,14),(5,28),-0.136921 # DEPENDENCYPART_SIBL
(5,14),(5,29),-0.0200821 # DEPENDENCYPART_SIBL
(5,16),(5,17),0.0782982 # DEPENDENCYPART_SIBL
(5,16),(5,18),0.0348306 # DEPENDENCYPART_SIBL
(5,16),(5,24),-0.173469 # DEPENDENCYPART_SIBL
(5,16),(5,25),-0.00272362 # DEPENDENCYPART_SIBL
(5,16),(5,26),-0.0463204 # DEPENDENCYPART_SIBL
(5,16),(5,28),-0.170787 # DEPENDENCYPART_SIBL
(5,16),(5,29),0.0823968 # DEPENDENCYPART_SIBL
(5,17),(5,18),0.468968 # DEPENDENCYPART_SIBL
(5,17),(5,24),0.170842 # DEPENDENCYPART_SIBL
(5,17),(5,25),0.260903 # DEPENDENCYPART_SIBL
(5,17),(5,26),0.282919 # DEPENDENCYPART_SIBL
(5,17),(5,28),0.174643 # DEPENDENCYPART_SIBL
(5,17),(5,29),0.0372495 # DEPENDENCYPART_SIBL
(5,18),(5,24),-0.120713 # DEPENDENCYPART_SIBL
(5,18),(5,25),-0.115195 # DEPENDENCYPART_SIBL
(5,18),(5,26),-0.0655688 # DEPENDENCYPART_SIBL
(5,18),(5,28),-0.106385 # DEPENDENCYPART_SIBL
(5,18),(5,29),0.0543288 # DEPENDENCYPART_SIBL
(5,24),(5,25),-0.031054 # DEPENDENCYPART_SIBL
(5,24),(5,26),-0.0698478 # DEPENDENCYPART_SIBL
(5,24),(5,28),-0.218395 # DEPENDENCYPART_SIBL
(5,24),(5,29),0.0254494 # DEPENDENCYPART_SIBL
(5,25),(5,26),-0.0387715 # DEPENDENCYPART_SIBL
(5,25),(5,28),-0.0686316 # DEPENDENCYPART_SIBL
(5,25),(5,29),-0.0144972 # DEPENDENCYPART_SIBL
(5,26),(5,28),-0.186289 # DEPENDENCYPART_SIBL
(5,26),(5,29),0.00249263 # DEPENDENCYPART_SIBL
(5,28),(5,29),0.0546786 # DEPENDENCYPART_SIBL
(6,1),(6,2),0.0675839 # DEPENDENCYPART_SIBL
(6,1),(6,3),-0.00296174 # DEPENDENCYPART_SIBL
(6,1),(6,4),0.157636 # DEPENDENCYPART_SIBL
(6,1),(6,5),-0.0098961 # DEPENDENCYPART_SIBL
(6,1),(6,7),0.0310576 # DEPENDENCYPART_SIBL
(6,1),(6,8),0.460119 # DEPENDENCYPART_SIBL
(6,1),(6,9),-0.023358 # DEPENDENCYPART_SIBL
(6,1),(6,10),0.101138 # DEPENDENCYPART_SIBL
(6,1),(6,11),0.0192531 # DEPENDENCYPART_SIBL
(6,1),(6,12),0.0700436 # DEPENDENCYPART_SIBL
(6,1),(6,16),0.00156373 # DEPENDENCYPART_SIBL
(6,1),(6,18),0.0950057 # DEPENDENCYPART_SIBL
(6,1),(6,29),0.0437047 # DEPENDENCYPART_SIBL
(6,2),(6,3),-0.0354069 # DEPENDENCYPART_SIBL
(6,2),(6,4),-0.0224651 # DEPENDENCYPART_SIBL
(6,2),(6,5),0.237576 # DEPENDENCYPART_SIBL
(6,2),(6,7),-0.0638222 # DEPENDENCYPART_SIBL
(6,2),(6,8),-0.0300236 # DEPENDENCYPART_SIBL
(6,2),(6,9),0.0905625 # DEPENDENCYPART_SIBL
(6,2),(6,10),-0.136149 # DEPENDENCYPART_SIBL
(6,2),(6,11),-0.129572 # DEPENDENCYPART_SIBL
(6,2),(6,12),-0.115266 # DEPENDENCYPART_SIBL
(6,2),(6,16),-0.0939439 # DEPENDENCYPART_SIBL
(6,2),(6,18),-0.183328 # DEPENDENCYPART_SIBL
(6,2),(6,29),-0.199493 # DEPENDENCYPART_SIBL
(6,3),(6,4),0.0395319 # DEPENDENCYPART_SIBL
(6,3),(6,5),0.0486756 # DEPENDENCYPART_SIBL
(6,3),(6,7),0.000630529 # DEPENDENCYPART_SIBL
(6,3),(6,8),-0.00580744 # DEPENDENCYPART_SIBL
(6,3),(6,9),-0.00867182 # DEPENDENCYPART_SIBL
(6,3),(6,10),0.00423771 # DEPENDENCYPART_SIBL
(6,3),(6,11),-0.0237579 # DEPENDENCYPART_SIBL
(6,3),(6,12),-0.0437854 # DEPENDENCYPART_SIBL
(6,3),(6,16),-0.0363441 # DEPENDENCYPART_SIBL
(6,3),(6,18),-0.0500324 # DEPENDENCYPART_SIBL
(6,3),(6,29),-3.42287e-05 # DEPENDENCYPART_SIBL
(6,4),(6,5),-0.0120432 # DEPENDENCYPART_SIBL
(6,4),(6,7),-0.0203195 # DEPENDENCYPART_SIBL
(6,4),(6,8),-0.0423453 # DEPENDENCYPART_SIBL
(6,4),(6,9),-0.0240907 # DEPENDENCYPART_SIBL
(6,4),(6,10),-0.0118899 # DEPENDENCYPART_SIBL
(6,4),(6,11),-0.0206223 # DEPENDENCYPART_SIBL
(6,4),(6,12),-0.0373518 # DEPENDENCYPART_SIBL
(6,4),(6,16),-0.0225983 # DEPENDENCYPART_SIBL
(6,4),(6,18),-0.0458901 # DEPENDENCYPART_SIBL
(6,4),(6,29),0.0422163 # DEPENDENCYPART_SIBL
(6,5),(6,7),-0.0398212 # DEPENDENCYPART_SIBL
(6,5),(6,8),0.00612118 # DEPENDENCYPART_SIBL
(6,5),(6,9),-0.0195492 # DEPENDENCYPART_SIBL
(6,5),(6,10),-0.00388123 # DEPENDENCYPART_SIBL
(6,5),(6,11),-0.0525238 # DEPENDENCYPART_SIBL
(6,5),(6,12),-0.0486292 # DEPENDENCYPART_SIBL
(6,5),(6,16),-0.0555399 # DEPENDENCYPART_SIBL
(6,5),(6,18),-0.0212729 # DEPENDENCYPART_SIBL
(6,5),(6,29),0.000682162 # DEPENDENCYPART_SIBL
(6,7),(6,8),0.0867459 # DEPENDENCYPART_SIBL
(6,7),(6,9),0.271273 # DEPENDENCYPART_SIBL
(6,7),(6,10),0.128226 # DEPENDENCYPART_SIBL
(6,7),(6,11),0.245232 # DEPENDENCYPART_SIBL
(6,7),(6,12),0.1215 # DEPENDENCYPART_SIBL
(6,7),(6,16),0.209244 # DEPENDENCYPART_SIBL
(6,7),(6,18),0.373576 # DEPENDENCYPART_SIBL
(6,7),(6,29),0.0424133 # DEPENDENCYPART_SIBL
(6,8),(6,9),-0.00805046 # DEPENDENCYPART_SIBL
(6,8),(6,10),0.0549308 # DEPENDENCYPART_SIBL
(6,8),(6,11),0.102898 # DEPENDENCYPART_SIBL
(6,8),(6,12),0.261817 # DEPENDENCYPART_SIBL
(6,8),(6,16),0.113277 # DEPENDENCYPART_SIBL
(6,8),(6,18),0.286637 # DEPENDENCYPART_SIBL
(6,8),(6,29),-0.0608624 # DEPENDENCYPART_SIBL
(6,9),(6,10),-0.062088 # DEPENDENCYPART_SIBL
(6,9),(6,11),-0.0869305 # DEPENDENCYPART_SIBL
(6,9),(6,12),0.062128 # DEPENDENCYPART_SIBL
(6,9),(6,16),-0.0871341 # DEPENDENCYPART_SIBL
(6,9),(6,18),0.0532014 # DEPENDENCYPART_SIBL
(6,9),(6,29),0.157681 # DEPENDENCYPART_SIBL
(6,10),(6,11),-0.126742 # DEPENDENCYPART_SIBL
(6,10),(6,12),0.00606005 # DEPENDENCYPART_SIBL
(6,10),(6,16),-0.126806 # DEPENDENCYPART_SIBL
(6,10),(6,18),-0.0397697 # DEPENDENCYPART_SIBL
(6,10),(6,29),0.0594073 # DEPENDENCYPART_SIBL
(6,11),(6,12),0.121407 # DEPENDENCYPART_SIBL
(6,11),(6,16),-0.150364 # DEPENDENCYPART_SIBL
(6,11),(6,18),0.0733313 # DEPENDENCYPART_SIBL
(6,11),(6,29),0.0529339 # DEPENDENCYPART_SIBL
(6,12),(6,16),0.104275 # DEPENDENCYPART_SIBL
(6,12),(6,18),0.126566 # DEPENDENCYPART_SIBL
(6,12),(6,29),0.171995 # DEPENDENCYPART_SIBL
(6,16),(6,18),0.0844712 # DEPENDENCYPART_SIBL
(6,16),(6,29),0.062922 # DEPENDENCYPART_SIBL
(6,18),(6,29),0.216842 # DEPENDENCYPART_SIBL
(7,6),(7,8),-0.0480684 # DEPENDENCYPART_SIBL
(8,6),(8,7),0.0890042 # DEPENDENCYPART_SIBL
(8,6),(8,9),-0.0365088 # DEPENDENCYPART_SIBL
(8,7),(8,9),0.0458622 # DEPENDENCYPART_SIBL
(9,1),(9,2),0.042975 # DEPENDENCYPART_SIBL
(9,1),(9,3),-0.0346947 # DEPENDENCYPART_SIBL
(9,1),(9,4),0.178444 # DEPENDENCYPART_SIBL
(9,1),(9,5),0.0421208 # DEPENDENCYPART_SIBL
(9,1),(9,6),0.0333973 # DEPENDENCYPART_SIBL
(9,1),(9,7),0.0429563 # DEPENDENCYPART_SIBL
(9,1),(9,8),0.451913 # DEPENDENCYPART_SIBL
(9,1),(9,10),-0.00298083 # DEPENDENCYPART_SIBL
(9,1),(9,11),-0.0172466 # DEPENDENCYPART_SIBL
(9,1),(9,12),-0.120971 # DEPENDENCYPART_SIBL
(9,1),(9,13),-0.0448997 # DEPENDENCYPART_SIBL
(9,1),(9,14),-0.0565093 # DEPENDENCYPART_SIBL
(9,1),(9,15),-0.0411739 # DEPENDENCYPART_SIBL
(9,1),(9,16),-0.0352984 # DEPENDENCYPART_SIBL
(9,1),(9,17),-0.0399785 # DEPENDENCYPART_SIBL
(9,1),(9,18),-0.0147722 # DEPENDENCYPART_SIBL
(9,1),(9,20),-0.0569635 # DEPENDENCYPART_SIBL
(9,1),(9,21),-0.0436237 # DEPENDENCYPART_SIBL
(9,1),(9,22),-0.0578645 # DEPENDENCYPART_SIBL
(9,1),(9,23),-0.0387595 # DEPENDENCYPART_SIBL
(9,1),(9,24),-0.0236085 # DEPENDENCYPART_SIBL
(9,1),(9,25),-0.0525674 # DEPENDENCYPART_SIBL
(9,1),(9,26),-0.146477 # DEPENDENCYPART_SIBL
(9,1),(9,28),-0.0239289 # DEPENDENCYPART_SIBL
(9,1),(9,29),0.0959608 # DEPENDENCYPART_SIBL
(9,2),(9,3),-0.222142 # DEPENDENCYPART_SIBL
(9,2),(9,4),-0.263082 # DEPENDENCYPART_SIBL
(9,2),(9,5),0.144871 # DEPENDENCYPART_SIBL
(9,2),(9,6),-0.0375515 # DEPENDENCYPART_SIBL
(9,2),(9,7),-0.115706 # DEPENDENCYPART_SIBL
(9,2),(9,8),-0.0741806 # DEPENDENCYPART_SIBL
(9,2),(9,10),-0.171129 # DEPENDENCYPART_SIBL
(9,2),(9,11),-0.164623 # DEPENDENCYPART_SIBL
(9,2),(9,12),-0.152063 # DEPENDENCYPART_SIBL
(9,2),(9,13),-0.194864 # DEPENDENCYPART_SIBL
(9,2),(9,14),-0.1811 # DEPENDENCYPART_SIBL
(9,2),(9,15),-0.170962 # DEPENDENCYPART_SIBL
(9,2),(9,16),-0.118196 # DEPENDENCYPART_SIBL
(9,2),(9,17),-0.138199 # DEPENDENCYPART_SIBL
(9,2),(9,18),-0.178105 # DEPENDENCYPART_SIBL
(9,2),(9,20),-0.2107 # DEPENDENCYPART_SIBL
(9,2),(9,21),-0.181379 # DEPENDENCYPART_SIBL
(9,2),(9,22),-0.188313 # DEPENDENCYPART_SIBL
(9,2),(9,23),-0.191066 # DEPENDENCYPART_SIBL
(9,2),(9,24),-0.159191 # DEPENDENCYPART_SIBL
(9,2),(9,25),-0.098585 # DEPENDENCYPART_SIBL
(9,2),(9,26),0.00931419 # DEPENDENCYPART_SIBL
(9,2),(9,28),-0.171381 # DEPENDENCYPART_SIBL
(9,2),(9,29),-0.195253 # DEPENDENCYPART_SIBL
(9,3),(9,4),-0.24258 # DEPENDENCYPART_SIBL
(9,3),(9,5),-0.0367202 # DEPENDENCYPART_SIBL
(9,3),(9,6),-0.0741211 # DEPENDENCYPART_SIBL
(9,3),(9,7),-0.0423069 # DEPENDENCYPART_SIBL
(9,3),(9,8),-0.0596287 # DEPENDENCYPART_SIBL
(9,3),(9,10),0.0585865 # DEPENDENCYPART_SIBL
(9,3),(9,11),0.00675196 # DEPENDENCYPART_SIBL
(9,3),(9,12),-0.0220497 # DEPENDENCYPART_SIBL
(9,3),(9,13),-0.0346507 # DEPENDENCYPART_SIBL
(9,3),(9,14),-0.000591932 # DEPENDENCYPART_SIBL
(9,3),(9,15),-0.0135774 # DEPENDENCYPART_SIBL
(9,3),(9,16),0.00186206 # DEPENDENCYPART_SIBL
(9,3),(9,17),0.0258009 # DEPENDENCYPART_SIBL
(9,3),(9,18),-0.0394354 # DEPENDENCYPART_SIBL
(9,3),(9,20),-0.055355 # DEPENDENCYPART_SIBL
(9,3),(9,21),-0.0225891 # DEPENDENCYPART_SIBL
(9,3),(9,22),-0.0183975 # DEPENDENCYPART_SIBL
(9,3),(9,23),-0.0132971 # DEPENDENCYPART_SIBL
(9,3),(9,24),-0.022817 # DEPENDENCYPART_SIBL
(9,3),(9,25),-0.0123522 # DEPENDENCYPART_SIBL
(9,3),(9,26),0.000211067 # DEPENDENCYPART_SIBL
(9,3),(9,28),-0.0200442 # DEPENDENCYPART_SIBL
(9,3),(9,29),0.0100677 # DEPENDENCYPART_SIBL
(9,4),(9,5),-0.0565109 # DEPENDENCYPART_SIBL
(9,4),(9,6),-0.0314001 # DEPENDENCYPART_SIBL
(9,4),(9,7),0.281192 # DEPENDENCYPART_SIBL
(9,4),(9,8),0.176115 # DEPENDENCYPART_SIBL
(9,4),(9,10),-0.0745307 # DEPENDENCYPART_SIBL
(9,4),(9,11),-0.0507075 # DEPENDENCYPART_SIBL
(9,4),(9,12),-0.146279 # DEPENDENCYPART_SIBL
(9,4),(9,13),-0.160821 # DEPENDENCYPART_SIBL
(9,4),(9,14),-0.109087 # DEPENDENCYPART_SIBL
(9,4),(9,15),0.0362688 # DEPENDENCYPART_SIBL
(9,4),(9,16),-0.046958 # DEPENDENCYPART_SIBL
(9,4),(9,17),-0.0233027 # DEPENDENCYPART_SIBL
(9,4),(9,18),-0.127841 # DEPENDENCYPART_SIBL
(9,4),(9,20),0.0194952 # DEPENDENCYPART_SIBL
(9,4),(9,21),0.0331473 # DEPENDENCYPART_SIBL
(9,4),(9,22),0.0273747 # DEPENDENCYPART_SIBL
(9,4),(9,23),0.0407187 # DEPENDENCYPART_SIBL
(9,4),(9,24),-0.0605078 # DEPENDENCYPART_SIBL
(9,4),(9,25),-0.131979 # DEPENDENCYPART_SIBL
(9,4),(9,26),-0.155932 # DEPENDENCYPART_SIBL
(9,4),(9,28),-0.0616838 # DEPENDENCYPART_SIBL
(9,4),(9,29),-0.000400729 # DEPENDENCYPART_SIBL
(9,5),(9,6),0.000267954 # DEPENDENCYPART_SIBL
(9,5),(9,7),0.278223 # DEPENDENCYPART_SIBL
(9,5),(9,8),-0.0269078 # DEPENDENCYPART_SIBL
(9,5),(9,10),0.000469294 # DEPENDENCYPART_SIBL
(9,5),(9,11),-0.0456237 # DEPENDENCYPART_SIBL
(9,5),(9,12),-0.100911 # DEPENDENCYPART_SIBL
(9,5),(9,13),-0.0475053 # DEPENDENCYPART_SIBL
(9,5),(9,14),-0.0151973 # DEPENDENCYPART_SIBL
(9,5),(9,15),0.0174002 # DEPENDENCYPART_SIBL
(9,5),(9,16),-0.0485217 # DEPENDENCYPART_SIBL
(9,5),(9,17),-0.02539 # DEPENDENCYPART_SIBL
(9,5),(9,18),-0.0354267 # DEPENDENCYPART_SIBL
(9,5),(9,20),0.00195261 # DEPENDENCYPART_SIBL
(9,5),(9,21),0.0140469 # DEPENDENCYPART_SIBL
(9,5),(9,22),0.00975318 # DEPENDENCYPART_SIBL
(9,5),(9,23),0.0212598 # DEPENDENCYPART_SIBL
(9,5),(9,24),-0.0574928 # DEPENDENCYPART_SIBL
(9,5),(9,25),-0.0334652 # DEPENDENCYPART_SIBL
(9,5),(9,26),-0.0546649 # DEPENDENCYPART_SIBL
(9,5),(9,28),-0.0586742 # DEPENDENCYPART_SIBL
(9,5),(9,29),0.0354573 # DEPENDENCYPART_SIBL
(9,6),(9,7),0.00474893 # DEPENDENCYPART_SIBL
(9,6),(9,8),-0.016843 # DEPENDENCYPART_SIBL
(9,6),(9,10),-0.0153636 # DEPENDENCYPART_SIBL
(9,6),(9,11),-0.0171469 # DEPENDENCYPART_SIBL
(9,6),(9,12),-0.0781034 # DEPENDENCYPART_SIBL
(9,6),(9,13),-0.0385403 # DEPENDENCYPART_SIBL
(9,6),(9,14),-0.0371271 # DEPENDENCYPART_SIBL
(9,6),(9,15),-0.0204282 # DEPENDENCYPART_SIBL
(9,6),(9,16),-0.025887 # DEPENDENCYPART_SIBL
(9,6),(9,17),-0.0606553 # DEPENDENCYPART_SIBL
(9,6),(9,18),-0.0956363 # DEPENDENCYPART_SIBL
(9,6),(9,20),-0.0358352 # DEPENDENCYPART_SIBL
(9,6),(9,21),-0.0237829 # DEPENDENCYPART_SIBL
(9,6),(9,22),-0.0280824 # DEPENDENCYPART_SIBL
(9,6),(9,23),-0.0162105 # DEPENDENCYPART_SIBL
(9,6),(9,24),-0.0301419 # DEPENDENCYPART_SIBL
(9,6),(9,25),-0.0205322 # DEPENDENCYPART_SIBL
(9,6),(9,26),-0.0640659 # DEPENDENCYPART_SIBL
(9,6),(9,28),-0.0313205 # DEPENDENCYPART_SIBL
(9,6),(9,29),-0.00982064 # DEPENDENCYPART_SIBL
(9,7),(9,8),0.4773 # DEPENDENCYPART_SIBL
(9,7),(9,10),0.0100424 # DEPENDENCYPART_SIBL
(9,7),(9,11),0.00962185 # DEPENDENCYPART_SIBL
(9,7),(9,12),0.00860487 # DEPENDENCYPART_SIBL
(9,7),(9,13),-0.000799345 # DEPENDENCYPART_SIBL
(9,7),(9,14),-0.0766038 # DEPENDENCYPART_SIBL
(9,7),(9,15),-0.0212328 # DEPENDENCYPART_SIBL
(9,7),(9,16),0.0470507 # DEPENDENCYPART_SIBL
(9,7),(9,17),0.0203769 # DEPENDENCYPART_SIBL
(9,7),(9,18),-0.0162518 # DEPENDENCYPART_SIBL
(9,7),(9,20),-0.0424238 # DEPENDENCYPART_SIBL
(9,7),(9,21),-0.0265784 # DEPENDENCYPART_SIBL
