# _root_ That move , along with the return to the Manpower name , could bolster the company 's prospects during possibly difficult times for temporary help .
#goldHeads=2,13,13,13,4,7,5,7,11,11,8,13,0,13,16,18,16,14,14,21,22,19,22,25,23,13,
#predictedHeads=2,13,13,13,4,7,5,7,11,11,8,13,0,13,16,18,16,14,14,22,22,19,22,25,23,13,
(1,13),(13,19),-0.50546 # DEPENDENCYPART_GRANDPAR
(1,13),(13,20),-0.919402 # DEPENDENCYPART_GRANDPAR
(1,13),(13,22),-0.581838 # DEPENDENCYPART_GRANDPAR
(1,13),(13,23),-0.421472 # DEPENDENCYPART_GRANDPAR
(1,13),(13,26),-1.22948 # DEPENDENCYPART_GRANDPAR
(2,1),(1,3),-0.678325 # DEPENDENCYPART_GRANDPAR
(2,1),(1,4),-0.918972 # DEPENDENCYPART_GRANDPAR
(2,1),(1,5),-0.785678 # DEPENDENCYPART_GRANDPAR
(2,1),(1,12),-0.288372 # DEPENDENCYPART_GRANDPAR
(2,1),(1,13),-0.991576 # DEPENDENCYPART_GRANDPAR
(2,3),(3,2),-0.800929 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,3),(3,4),-0.254022 # DEPENDENCYPART_GRANDPAR
(2,4),(4,1),-0.730133 # DEPENDENCYPART_GRANDPAR
(2,4),(4,2),-0.759471 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,4),(4,3),0.0204911 # DEPENDENCYPART_GRANDPAR
(2,4),(4,5),0.162372 # DEPENDENCYPART_GRANDPAR
(2,4),(4,6),-0.431783 # DEPENDENCYPART_GRANDPAR
(2,4),(4,7),0.202478 # DEPENDENCYPART_GRANDPAR
(2,4),(4,8),-0.24789 # DEPENDENCYPART_GRANDPAR
(2,4),(4,11),0.0364403 # DEPENDENCYPART_GRANDPAR
(2,4),(4,12),0.570773 # DEPENDENCYPART_GRANDPAR
(2,4),(4,13),-0.230132 # DEPENDENCYPART_GRANDPAR
(2,4),(4,14),-0.120268 # DEPENDENCYPART_GRANDPAR
(2,4),(4,19),-0.180289 # DEPENDENCYPART_GRANDPAR
(2,4),(4,26),-1.4865 # DEPENDENCYPART_GRANDPAR
(2,5),(5,2),-0.860882 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,5),(5,3),-0.00237302 # DEPENDENCYPART_GRANDPAR
(2,5),(5,4),-0.188734 # DEPENDENCYPART_GRANDPAR
(2,5),(5,6),-0.530647 # DEPENDENCYPART_GRANDPAR
(2,5),(5,7),0.172306 # DEPENDENCYPART_GRANDPAR
(2,5),(5,8),-0.360788 # DEPENDENCYPART_GRANDPAR
(2,5),(5,10),-0.0465708 # DEPENDENCYPART_GRANDPAR
(2,5),(5,11),0.00282493 # DEPENDENCYPART_GRANDPAR
(2,5),(5,12),0.468642 # DEPENDENCYPART_GRANDPAR
(2,5),(5,13),-0.39405 # DEPENDENCYPART_GRANDPAR
(2,5),(5,14),-0.201298 # DEPENDENCYPART_GRANDPAR
(2,5),(5,26),-1.53422 # DEPENDENCYPART_GRANDPAR
(2,7),(7,2),-0.638683 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,7),(7,3),-0.110897 # DEPENDENCYPART_GRANDPAR
(2,7),(7,4),-0.0865894 # DEPENDENCYPART_GRANDPAR
(2,7),(7,5),0.0685789 # DEPENDENCYPART_GRANDPAR
(2,7),(7,6),-0.438303 # DEPENDENCYPART_GRANDPAR
(2,7),(7,8),-0.292526 # DEPENDENCYPART_GRANDPAR
(2,7),(7,10),-0.442553 # DEPENDENCYPART_GRANDPAR
(2,7),(7,11),-0.127209 # DEPENDENCYPART_GRANDPAR
(2,7),(7,12),0.474311 # DEPENDENCYPART_GRANDPAR
(2,7),(7,13),-0.421161 # DEPENDENCYPART_GRANDPAR
(2,7),(7,17),-1.06213 # DEPENDENCYPART_GRANDPAR
(2,7),(7,19),-0.358815 # DEPENDENCYPART_GRANDPAR
(2,7),(7,23),-0.563495 # DEPENDENCYPART_GRANDPAR
(2,7),(7,26),-1.53627 # DEPENDENCYPART_GRANDPAR
(2,8),(8,2),-0.936043 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,8),(8,3),-0.115813 # DEPENDENCYPART_GRANDPAR
(2,8),(8,4),-0.320798 # DEPENDENCYPART_GRANDPAR
(2,8),(8,5),-0.205812 # DEPENDENCYPART_GRANDPAR
(2,8),(8,6),-0.777662 # DEPENDENCYPART_GRANDPAR
(2,8),(8,7),-0.179156 # DEPENDENCYPART_GRANDPAR
(2,8),(8,9),-0.432372 # DEPENDENCYPART_GRANDPAR
(2,8),(8,10),-0.141974 # DEPENDENCYPART_GRANDPAR
(2,8),(8,11),-0.0295508 # DEPENDENCYPART_GRANDPAR
(2,8),(8,12),0.527377 # DEPENDENCYPART_GRANDPAR
(2,8),(8,13),-0.309255 # DEPENDENCYPART_GRANDPAR
(2,8),(8,14),0.178212 # DEPENDENCYPART_GRANDPAR
(2,8),(8,16),-0.473737 # DEPENDENCYPART_GRANDPAR
(2,8),(8,18),-0.434935 # DEPENDENCYPART_GRANDPAR
(2,8),(8,19),-0.22134 # DEPENDENCYPART_GRANDPAR
(2,8),(8,20),-0.427052 # DEPENDENCYPART_GRANDPAR
(2,8),(8,22),-0.631226 # DEPENDENCYPART_GRANDPAR
(2,8),(8,26),-1.54607 # DEPENDENCYPART_GRANDPAR
(2,11),(11,2),-0.622288 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,11),(11,3),-0.118767 # DEPENDENCYPART_GRANDPAR
(2,11),(11,4),-0.1036 # DEPENDENCYPART_GRANDPAR
(2,11),(11,5),0.05142 # DEPENDENCYPART_GRANDPAR
(2,11),(11,6),-0.426904 # DEPENDENCYPART_GRANDPAR
(2,11),(11,7),0.137145 # DEPENDENCYPART_GRANDPAR
(2,11),(11,8),-0.448378 # DEPENDENCYPART_GRANDPAR
(2,11),(11,9),-0.270358 # DEPENDENCYPART_GRANDPAR
(2,11),(11,10),-0.381034 # DEPENDENCYPART_GRANDPAR
(2,11),(11,12),0.429037 # DEPENDENCYPART_GRANDPAR
(2,11),(11,13),-0.414529 # DEPENDENCYPART_GRANDPAR
(2,11),(11,14),-0.233611 # DEPENDENCYPART_GRANDPAR
(2,11),(11,16),-0.572145 # DEPENDENCYPART_GRANDPAR
(2,11),(11,17),-1.08142 # DEPENDENCYPART_GRANDPAR
(2,11),(11,18),-0.639159 # DEPENDENCYPART_GRANDPAR
(2,11),(11,19),-0.424711 # DEPENDENCYPART_GRANDPAR
(2,11),(11,22),-0.797236 # DEPENDENCYPART_GRANDPAR
(2,11),(11,25),-0.527126 # DEPENDENCYPART_GRANDPAR
(2,11),(11,26),-1.54914 # DEPENDENCYPART_GRANDPAR
(2,13),(13,1),-0.686075 # DEPENDENCYPART_GRANDPAR
(2,13),(13,2),-0.740529 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,13),(13,3),-0.0398517 # DEPENDENCYPART_GRANDPAR
(2,13),(13,4),-0.161155 # DEPENDENCYPART_GRANDPAR
(2,13),(13,5),-0.0804914 # DEPENDENCYPART_GRANDPAR
(2,13),(13,6),-0.537165 # DEPENDENCYPART_GRANDPAR
(2,13),(13,7),0.0154236 # DEPENDENCYPART_GRANDPAR
(2,13),(13,8),-0.4684 # DEPENDENCYPART_GRANDPAR
(2,13),(13,9),-0.380618 # DEPENDENCYPART_GRANDPAR
(2,13),(13,10),-0.362717 # DEPENDENCYPART_GRANDPAR
(2,13),(13,11),-0.184241 # DEPENDENCYPART_GRANDPAR
(2,13),(13,12),0.350101 # DEPENDENCYPART_GRANDPAR
(2,13),(13,14),0.0187101 # DEPENDENCYPART_GRANDPAR
(2,13),(13,16),-0.554183 # DEPENDENCYPART_GRANDPAR
(2,13),(13,17),-0.897883 # DEPENDENCYPART_GRANDPAR
(2,13),(13,18),-0.631683 # DEPENDENCYPART_GRANDPAR
(2,13),(13,19),-0.327994 # DEPENDENCYPART_GRANDPAR
(2,13),(13,20),-0.520149 # DEPENDENCYPART_GRANDPAR
(2,13),(13,22),-0.803334 # DEPENDENCYPART_GRANDPAR
(2,13),(13,23),-0.622938 # DEPENDENCYPART_GRANDPAR
(2,13),(13,26),-1.54773 # DEPENDENCYPART_GRANDPAR
(3,2),(2,1),-0.351432 # DEPENDENCYPART_GRANDPAR
(3,2),(2,3),-1.90691 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,2),(2,4),-0.544679 # DEPENDENCYPART_GRANDPAR
(3,2),(2,5),-0.801356 # DEPENDENCYPART_GRANDPAR
(3,2),(2,7),-0.999453 # DEPENDENCYPART_GRANDPAR
(3,2),(2,8),-0.585178 # DEPENDENCYPART_GRANDPAR
(3,2),(2,11),-1.11131 # DEPENDENCYPART_GRANDPAR
(3,2),(2,12),-0.98043 # DEPENDENCYPART_GRANDPAR
(3,2),(2,13),-0.814995 # DEPENDENCYPART_GRANDPAR
(3,2),(2,26),-1.20923 # DEPENDENCYPART_GRANDPAR
(3,4),(4,1),-0.70925 # DEPENDENCYPART_GRANDPAR
(3,4),(4,2),-0.650253 # DEPENDENCYPART_GRANDPAR
(3,4),(4,3),-1.39548 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,4),(4,5),-0.412651 # DEPENDENCYPART_GRANDPAR
(3,4),(4,6),-0.509395 # DEPENDENCYPART_GRANDPAR
(3,4),(4,7),-0.433167 # DEPENDENCYPART_GRANDPAR
(3,4),(4,8),-0.215926 # DEPENDENCYPART_GRANDPAR
(3,4),(4,11),-0.53876 # DEPENDENCYPART_GRANDPAR
(3,4),(4,12),-0.453514 # DEPENDENCYPART_GRANDPAR
(3,4),(4,13),-0.431691 # DEPENDENCYPART_GRANDPAR
(3,4),(4,14),-0.651975 # DEPENDENCYPART_GRANDPAR
(3,4),(4,19),-0.776708 # DEPENDENCYPART_GRANDPAR
(3,4),(4,26),-0.78183 # DEPENDENCYPART_GRANDPAR
(4,1),(1,3),-0.436793 # DEPENDENCYPART_GRANDPAR
(4,1),(1,4),-1.3928 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,1),(1,5),0.166829 # DEPENDENCYPART_GRANDPAR
(4,1),(1,12),-0.744425 # DEPENDENCYPART_GRANDPAR
(4,1),(1,13),-0.777317 # DEPENDENCYPART_GRANDPAR
(4,2),(2,1),0.186227 # DEPENDENCYPART_GRANDPAR
(4,2),(2,3),-0.29376 # DEPENDENCYPART_GRANDPAR
(4,2),(2,4),-1.43311 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,2),(2,5),0.11828 # DEPENDENCYPART_GRANDPAR
(4,2),(2,7),-0.743817 # DEPENDENCYPART_GRANDPAR
(4,2),(2,8),-0.575171 # DEPENDENCYPART_GRANDPAR
(4,2),(2,11),-1.25916 # DEPENDENCYPART_GRANDPAR
(4,2),(2,12),-0.938024 # DEPENDENCYPART_GRANDPAR
(4,2),(2,13),-0.791812 # DEPENDENCYPART_GRANDPAR
(4,2),(2,26),-2.11348 # DEPENDENCYPART_GRANDPAR
(4,3),(3,2),-0.233068 # DEPENDENCYPART_GRANDPAR
(4,3),(3,4),-1.36613 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,5),(5,2),-1.03419 # DEPENDENCYPART_GRANDPAR
(4,5),(5,3),-1.08815 # DEPENDENCYPART_GRANDPAR
(4,5),(5,4),-0.846246 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,5),(5,6),0.431407 # DEPENDENCYPART_GRANDPAR
(4,5),(5,7),0.321087 # DEPENDENCYPART_GRANDPAR
(4,5),(5,8),-0.00159426 # DEPENDENCYPART_GRANDPAR
(4,5),(5,10),-0.151119 # DEPENDENCYPART_GRANDPAR
(4,5),(5,11),-0.193667 # DEPENDENCYPART_GRANDPAR
(4,5),(5,12),-0.157025 # DEPENDENCYPART_GRANDPAR
(4,5),(5,13),-0.282936 # DEPENDENCYPART_GRANDPAR
(4,5),(5,14),-0.296099 # DEPENDENCYPART_GRANDPAR
(4,5),(5,26),-1.59558 # DEPENDENCYPART_GRANDPAR
(4,6),(6,5),0.65367 # DEPENDENCYPART_GRANDPAR
(4,6),(6,8),-0.173018 # DEPENDENCYPART_GRANDPAR
(4,7),(7,2),-1.08364 # DEPENDENCYPART_GRANDPAR
(4,7),(7,3),-1.23535 # DEPENDENCYPART_GRANDPAR
(4,7),(7,4),-0.870185 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,7),(7,5),0.68592 # DEPENDENCYPART_GRANDPAR
(4,7),(7,6),0.384286 # DEPENDENCYPART_GRANDPAR
(4,7),(7,8),0.193278 # DEPENDENCYPART_GRANDPAR
(4,7),(7,10),-0.332931 # DEPENDENCYPART_GRANDPAR
(4,7),(7,11),-0.351292 # DEPENDENCYPART_GRANDPAR
(4,7),(7,12),-0.2951 # DEPENDENCYPART_GRANDPAR
(4,7),(7,13),-0.184127 # DEPENDENCYPART_GRANDPAR
(4,7),(7,17),-1.21781 # DEPENDENCYPART_GRANDPAR
(4,7),(7,19),-0.0207057 # DEPENDENCYPART_GRANDPAR
(4,7),(7,23),-0.379652 # DEPENDENCYPART_GRANDPAR
(4,7),(7,26),-1.5528 # DEPENDENCYPART_GRANDPAR
(4,8),(8,2),-0.894434 # DEPENDENCYPART_GRANDPAR
(4,8),(8,3),-1.03077 # DEPENDENCYPART_GRANDPAR
(4,8),(8,4),-0.87072 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,8),(8,5),0.646714 # DEPENDENCYPART_GRANDPAR
(4,8),(8,6),0.097817 # DEPENDENCYPART_GRANDPAR
(4,8),(8,7),0.374165 # DEPENDENCYPART_GRANDPAR
(4,8),(8,9),-0.514044 # DEPENDENCYPART_GRANDPAR
(4,8),(8,10),-0.376005 # DEPENDENCYPART_GRANDPAR
(4,8),(8,11),-0.388048 # DEPENDENCYPART_GRANDPAR
(4,8),(8,12),-0.408837 # DEPENDENCYPART_GRANDPAR
(4,8),(8,13),-0.278038 # DEPENDENCYPART_GRANDPAR
(4,8),(8,14),-0.189764 # DEPENDENCYPART_GRANDPAR
(4,8),(8,16),-0.792787 # DEPENDENCYPART_GRANDPAR
(4,8),(8,18),-0.170467 # DEPENDENCYPART_GRANDPAR
(4,8),(8,19),-0.117283 # DEPENDENCYPART_GRANDPAR
(4,8),(8,20),-0.437684 # DEPENDENCYPART_GRANDPAR
(4,8),(8,22),-0.119087 # DEPENDENCYPART_GRANDPAR
(4,8),(8,26),-1.78387 # DEPENDENCYPART_GRANDPAR
(4,11),(11,2),-1.08331 # DEPENDENCYPART_GRANDPAR
(4,11),(11,3),-1.23522 # DEPENDENCYPART_GRANDPAR
(4,11),(11,4),-0.824206 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,11),(11,5),0.731748 # DEPENDENCYPART_GRANDPAR
(4,11),(11,6),0.496649 # DEPENDENCYPART_GRANDPAR
(4,11),(11,7),0.387065 # DEPENDENCYPART_GRANDPAR
(4,11),(11,8),0.0271159 # DEPENDENCYPART_GRANDPAR
(4,11),(11,9),-0.425532 # DEPENDENCYPART_GRANDPAR
(4,11),(11,10),-0.279032 # DEPENDENCYPART_GRANDPAR
(4,11),(11,12),-0.258393 # DEPENDENCYPART_GRANDPAR
(4,11),(11,13),-0.119826 # DEPENDENCYPART_GRANDPAR
(4,11),(11,14),-0.280093 # DEPENDENCYPART_GRANDPAR
(4,11),(11,16),-0.703417 # DEPENDENCYPART_GRANDPAR
(4,11),(11,17),-1.19328 # DEPENDENCYPART_GRANDPAR
(4,11),(11,18),-0.0545811 # DEPENDENCYPART_GRANDPAR
(4,11),(11,19),-0.0867896 # DEPENDENCYPART_GRANDPAR
(4,11),(11,22),0.0295213 # DEPENDENCYPART_GRANDPAR
(4,11),(11,25),-0.777528 # DEPENDENCYPART_GRANDPAR
(4,11),(11,26),-1.52184 # DEPENDENCYPART_GRANDPAR
(4,13),(13,1),-0.612001 # DEPENDENCYPART_GRANDPAR
(4,13),(13,2),-0.829843 # DEPENDENCYPART_GRANDPAR
(4,13),(13,3),-1.00581 # DEPENDENCYPART_GRANDPAR
(4,13),(13,4),-0.984002 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,13),(13,5),0.512513 # DEPENDENCYPART_GRANDPAR
(4,13),(13,6),0.0399939 # DEPENDENCYPART_GRANDPAR
(4,13),(13,7),0.0258974 # DEPENDENCYPART_GRANDPAR
(4,13),(13,8),-0.160755 # DEPENDENCYPART_GRANDPAR
(4,13),(13,9),-0.882187 # DEPENDENCYPART_GRANDPAR
(4,13),(13,10),-0.531145 # DEPENDENCYPART_GRANDPAR
(4,13),(13,11),-0.542305 # DEPENDENCYPART_GRANDPAR
(4,13),(13,12),-0.436305 # DEPENDENCYPART_GRANDPAR
(4,13),(13,14),-0.115313 # DEPENDENCYPART_GRANDPAR
(4,13),(13,16),-0.834568 # DEPENDENCYPART_GRANDPAR
(4,13),(13,17),-1.08929 # DEPENDENCYPART_GRANDPAR
(4,13),(13,18),-0.219866 # DEPENDENCYPART_GRANDPAR
(4,13),(13,19),-0.0667123 # DEPENDENCYPART_GRANDPAR
(4,13),(13,20),-0.45344 # DEPENDENCYPART_GRANDPAR
(4,13),(13,22),-0.140548 # DEPENDENCYPART_GRANDPAR
(4,13),(13,23),-0.540554 # DEPENDENCYPART_GRANDPAR
(4,13),(13,26),-1.73592 # DEPENDENCYPART_GRANDPAR
(4,14),(14,2),-0.883225 # DEPENDENCYPART_GRANDPAR
(4,14),(14,3),-1.04508 # DEPENDENCYPART_GRANDPAR
(4,14),(14,4),-0.897037 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,14),(14,5),0.596506 # DEPENDENCYPART_GRANDPAR
(4,14),(14,7),0.196654 # DEPENDENCYPART_GRANDPAR
(4,14),(14,8),-0.0125618 # DEPENDENCYPART_GRANDPAR
(4,14),(14,11),-0.340471 # DEPENDENCYPART_GRANDPAR
(4,14),(14,12),-0.223197 # DEPENDENCYPART_GRANDPAR
(4,14),(14,13),-0.172245 # DEPENDENCYPART_GRANDPAR
(4,14),(14,15),-0.530905 # DEPENDENCYPART_GRANDPAR
(4,14),(14,16),-0.77162 # DEPENDENCYPART_GRANDPAR
(4,14),(14,17),-1.07173 # DEPENDENCYPART_GRANDPAR
(4,14),(14,18),-0.19445 # DEPENDENCYPART_GRANDPAR
(4,14),(14,19),-0.106296 # DEPENDENCYPART_GRANDPAR
(4,14),(14,20),-0.487773 # DEPENDENCYPART_GRANDPAR
(4,14),(14,21),-0.64931 # DEPENDENCYPART_GRANDPAR
(4,14),(14,22),-0.132917 # DEPENDENCYPART_GRANDPAR
(4,14),(14,23),-0.577685 # DEPENDENCYPART_GRANDPAR
(4,14),(14,24),-0.855509 # DEPENDENCYPART_GRANDPAR
(4,14),(14,25),-0.818313 # DEPENDENCYPART_GRANDPAR
(4,14),(14,26),-1.65569 # DEPENDENCYPART_GRANDPAR
(4,19),(19,2),-1.02658 # DEPENDENCYPART_GRANDPAR
(4,19),(19,16),-0.746428 # DEPENDENCYPART_GRANDPAR
(4,19),(19,17),-0.835863 # DEPENDENCYPART_GRANDPAR
(4,19),(19,18),-0.153782 # DEPENDENCYPART_GRANDPAR
(4,19),(19,20),-0.441896 # DEPENDENCYPART_GRANDPAR
(4,19),(19,21),-0.67852 # DEPENDENCYPART_GRANDPAR
(4,19),(19,22),0.041617 # DEPENDENCYPART_GRANDPAR
(4,19),(19,23),-0.576116 # DEPENDENCYPART_GRANDPAR
(4,19),(19,24),-0.861663 # DEPENDENCYPART_GRANDPAR
(4,19),(19,25),-0.799205 # DEPENDENCYPART_GRANDPAR
(4,19),(19,26),-1.7256 # DEPENDENCYPART_GRANDPAR
(5,2),(2,1),-0.108806 # DEPENDENCYPART_GRANDPAR
(5,2),(2,3),-0.693073 # DEPENDENCYPART_GRANDPAR
(5,2),(2,4),-0.275517 # DEPENDENCYPART_GRANDPAR
(5,2),(2,5),-1.38724 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,2),(2,7),-0.0916839 # DEPENDENCYPART_GRANDPAR
(5,2),(2,8),-0.72971 # DEPENDENCYPART_GRANDPAR
(5,2),(2,11),-1.03562 # DEPENDENCYPART_GRANDPAR
(5,2),(2,12),-0.855461 # DEPENDENCYPART_GRANDPAR
(5,2),(2,13),-1.11268 # DEPENDENCYPART_GRANDPAR
(5,2),(2,26),-2.11171 # DEPENDENCYPART_GRANDPAR
(5,3),(3,2),-0.647817 # DEPENDENCYPART_GRANDPAR
(5,3),(3,4),-0.470725 # DEPENDENCYPART_GRANDPAR
(5,4),(4,1),-0.410281 # DEPENDENCYPART_GRANDPAR
(5,4),(4,2),-0.642938 # DEPENDENCYPART_GRANDPAR
(5,4),(4,3),-0.953522 # DEPENDENCYPART_GRANDPAR
(5,4),(4,5),-1.32849 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,4),(4,6),-0.191179 # DEPENDENCYPART_GRANDPAR
(5,4),(4,7),-0.0394269 # DEPENDENCYPART_GRANDPAR
(5,4),(4,8),-0.757712 # DEPENDENCYPART_GRANDPAR
(5,4),(4,11),-0.983202 # DEPENDENCYPART_GRANDPAR
(5,4),(4,12),-0.709521 # DEPENDENCYPART_GRANDPAR
(5,4),(4,13),-1.09834 # DEPENDENCYPART_GRANDPAR
(5,4),(4,14),-1.23383 # DEPENDENCYPART_GRANDPAR
(5,4),(4,19),-1.13815 # DEPENDENCYPART_GRANDPAR
(5,4),(4,26),-2.05041 # DEPENDENCYPART_GRANDPAR
(5,6),(6,5),-0.859132 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,6),(6,8),-0.289216 # DEPENDENCYPART_GRANDPAR
(5,7),(7,2),-1.48344 # DEPENDENCYPART_GRANDPAR
(5,7),(7,3),-1.63568 # DEPENDENCYPART_GRANDPAR
(5,7),(7,4),-0.882539 # DEPENDENCYPART_GRANDPAR
(5,7),(7,5),-0.814257 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,7),(7,6),0.339378 # DEPENDENCYPART_GRANDPAR
(5,7),(7,8),0.161295 # DEPENDENCYPART_GRANDPAR
(5,7),(7,10),-0.282615 # DEPENDENCYPART_GRANDPAR
(5,7),(7,11),-0.0886893 # DEPENDENCYPART_GRANDPAR
(5,7),(7,12),0.0208064 # DEPENDENCYPART_GRANDPAR
(5,7),(7,13),-0.469089 # DEPENDENCYPART_GRANDPAR
(5,7),(7,17),-1.37044 # DEPENDENCYPART_GRANDPAR
(5,7),(7,19),-0.406529 # DEPENDENCYPART_GRANDPAR
(5,7),(7,23),-0.435827 # DEPENDENCYPART_GRANDPAR
(5,7),(7,26),-1.47877 # DEPENDENCYPART_GRANDPAR
(5,8),(8,2),-1.29107 # DEPENDENCYPART_GRANDPAR
(5,8),(8,3),-1.42822 # DEPENDENCYPART_GRANDPAR
(5,8),(8,4),-0.824312 # DEPENDENCYPART_GRANDPAR
(5,8),(8,5),-0.860877 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,8),(8,6),0.134269 # DEPENDENCYPART_GRANDPAR
(5,8),(8,7),1.11367 # DEPENDENCYPART_GRANDPAR
(5,8),(8,9),-0.70246 # DEPENDENCYPART_GRANDPAR
(5,8),(8,10),-0.394374 # DEPENDENCYPART_GRANDPAR
(5,8),(8,11),-0.223557 # DEPENDENCYPART_GRANDPAR
(5,8),(8,12),-0.307274 # DEPENDENCYPART_GRANDPAR
(5,8),(8,13),-0.635066 # DEPENDENCYPART_GRANDPAR
(5,8),(8,14),-0.575338 # DEPENDENCYPART_GRANDPAR
(5,8),(8,16),-0.675952 # DEPENDENCYPART_GRANDPAR
(5,8),(8,18),-0.696132 # DEPENDENCYPART_GRANDPAR
(5,8),(8,19),-0.596461 # DEPENDENCYPART_GRANDPAR
(5,8),(8,20),-0.721868 # DEPENDENCYPART_GRANDPAR
(5,8),(8,22),-0.624998 # DEPENDENCYPART_GRANDPAR
(5,8),(8,26),-1.79018 # DEPENDENCYPART_GRANDPAR
(5,10),(10,7),1.33653 # DEPENDENCYPART_GRANDPAR
(5,10),(10,9),-0.509679 # DEPENDENCYPART_GRANDPAR
(5,10),(10,11),-0.160996 # DEPENDENCYPART_GRANDPAR
(5,10),(10,12),-0.0973524 # DEPENDENCYPART_GRANDPAR
(5,11),(11,2),-1.48311 # DEPENDENCYPART_GRANDPAR
(5,11),(11,3),-1.63555 # DEPENDENCYPART_GRANDPAR
(5,11),(11,4),-0.889266 # DEPENDENCYPART_GRANDPAR
(5,11),(11,5),-0.774599 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,11),(11,6),0.445762 # DEPENDENCYPART_GRANDPAR
(5,11),(11,7),1.08101 # DEPENDENCYPART_GRANDPAR
(5,11),(11,8),-0.133185 # DEPENDENCYPART_GRANDPAR
(5,11),(11,9),-0.695406 # DEPENDENCYPART_GRANDPAR
(5,11),(11,10),-0.167194 # DEPENDENCYPART_GRANDPAR
(5,11),(11,12),0.0553867 # DEPENDENCYPART_GRANDPAR
(5,11),(11,13),-0.406575 # DEPENDENCYPART_GRANDPAR
(5,11),(11,14),-0.574451 # DEPENDENCYPART_GRANDPAR
(5,11),(11,16),-0.490285 # DEPENDENCYPART_GRANDPAR
(5,11),(11,17),-1.3477 # DEPENDENCYPART_GRANDPAR
(5,11),(11,18),-0.450366 # DEPENDENCYPART_GRANDPAR
(5,11),(11,19),-0.474397 # DEPENDENCYPART_GRANDPAR
(5,11),(11,22),-0.347333 # DEPENDENCYPART_GRANDPAR
(5,11),(11,25),-0.397657 # DEPENDENCYPART_GRANDPAR
(5,11),(11,26),-1.44961 # DEPENDENCYPART_GRANDPAR
(5,13),(13,1),-1.02663 # DEPENDENCYPART_GRANDPAR
(5,13),(13,2),-1.22649 # DEPENDENCYPART_GRANDPAR
(5,13),(13,3),-1.40326 # DEPENDENCYPART_GRANDPAR
(5,13),(13,4),-0.869853 # DEPENDENCYPART_GRANDPAR
(5,13),(13,5),-1.11376 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,13),(13,6),-0.0408674 # DEPENDENCYPART_GRANDPAR
(5,13),(13,7),0.635075 # DEPENDENCYPART_GRANDPAR
(5,13),(13,8),-0.433096 # DEPENDENCYPART_GRANDPAR
(5,13),(13,9),-1.18204 # DEPENDENCYPART_GRANDPAR
(5,13),(13,10),-0.590513 # DEPENDENCYPART_GRANDPAR
(5,13),(13,11),-0.362336 # DEPENDENCYPART_GRANDPAR
(5,13),(13,12),-0.474413 # DEPENDENCYPART_GRANDPAR
(5,13),(13,14),-0.636902 # DEPENDENCYPART_GRANDPAR
(5,13),(13,16),-0.76454 # DEPENDENCYPART_GRANDPAR
(5,13),(13,17),-1.39675 # DEPENDENCYPART_GRANDPAR
(5,13),(13,18),-0.77375 # DEPENDENCYPART_GRANDPAR
(5,13),(13,19),-0.595789 # DEPENDENCYPART_GRANDPAR
(5,13),(13,20),-0.790325 # DEPENDENCYPART_GRANDPAR
(5,13),(13,22),-0.674678 # DEPENDENCYPART_GRANDPAR
(5,13),(13,23),-0.738961 # DEPENDENCYPART_GRANDPAR
(5,13),(13,26),-1.7927 # DEPENDENCYPART_GRANDPAR
(5,14),(14,2),-1.27974 # DEPENDENCYPART_GRANDPAR
(5,14),(14,3),-1.4424 # DEPENDENCYPART_GRANDPAR
(5,14),(14,4),-0.839618 # DEPENDENCYPART_GRANDPAR
(5,14),(14,5),-0.933147 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,14),(14,7),0.921999 # DEPENDENCYPART_GRANDPAR
(5,14),(14,8),-0.191143 # DEPENDENCYPART_GRANDPAR
