# _root_ Gitano , which makes budget-priced apparel sold mainly through mass merchandisers like K mart and Wal-Mart , said the Regatta acquisition will enhance its strategy to expand into department stores .
#goldHeads=18,1,4,1,6,4,6,7,7,11,9,11,14,12,14,15,1,0,21,21,22,18,22,25,23,25,26,27,30,28,18,
#predictedHeads=18,1,4,1,6,4,6,9,7,11,9,11,14,12,14,15,1,0,21,21,22,18,22,25,23,25,26,27,30,28,18,
(4,9),(4,12),-0.184282 # DEPENDENCYPART_SIBL
(4,9),(4,14),-0.21193 # DEPENDENCYPART_SIBL
(4,9),(4,15),-0.0473279 # DEPENDENCYPART_SIBL
(4,9),(4,17),-0.0289729 # DEPENDENCYPART_SIBL
(4,9),(4,18),-0.157551 # DEPENDENCYPART_SIBL
(4,9),(4,22),-0.293444 # DEPENDENCYPART_SIBL
(4,9),(4,26),-0.0760217 # DEPENDENCYPART_SIBL
(4,9),(4,28),-0.170848 # DEPENDENCYPART_SIBL
(4,9),(4,31),0.0436362 # DEPENDENCYPART_SIBL
(4,11),(4,12),-0.0569813 # DEPENDENCYPART_SIBL
(4,11),(4,14),-0.104627 # DEPENDENCYPART_SIBL
(4,11),(4,15),-0.00609527 # DEPENDENCYPART_SIBL
(4,11),(4,17),0.0448619 # DEPENDENCYPART_SIBL
(4,11),(4,18),-0.124194 # DEPENDENCYPART_SIBL
(4,11),(4,22),-0.155723 # DEPENDENCYPART_SIBL
(4,11),(4,26),0.0854768 # DEPENDENCYPART_SIBL
(4,11),(4,28),0.112201 # DEPENDENCYPART_SIBL
(4,11),(4,31),0.079502 # DEPENDENCYPART_SIBL
(4,12),(4,14),-0.21029 # DEPENDENCYPART_SIBL
(4,12),(4,15),0.000903473 # DEPENDENCYPART_SIBL
(4,12),(4,17),-0.0169761 # DEPENDENCYPART_SIBL
(4,12),(4,18),-0.161511 # DEPENDENCYPART_SIBL
(4,12),(4,22),-0.308814 # DEPENDENCYPART_SIBL
(4,12),(4,26),-0.0896888 # DEPENDENCYPART_SIBL
(4,12),(4,28),-0.218709 # DEPENDENCYPART_SIBL
(4,12),(4,31),-0.0257628 # DEPENDENCYPART_SIBL
(4,14),(4,15),0.00779158 # DEPENDENCYPART_SIBL
(4,14),(4,17),-0.0193021 # DEPENDENCYPART_SIBL
(4,14),(4,18),-0.111987 # DEPENDENCYPART_SIBL
(4,14),(4,22),-0.223592 # DEPENDENCYPART_SIBL
(4,14),(4,26),-0.0661748 # DEPENDENCYPART_SIBL
(4,14),(4,28),0.0199689 # DEPENDENCYPART_SIBL
(4,14),(4,31),0.00284645 # DEPENDENCYPART_SIBL
(4,15),(4,17),-0.0896707 # DEPENDENCYPART_SIBL
(4,15),(4,18),-0.113006 # DEPENDENCYPART_SIBL
(4,15),(4,22),-0.188188 # DEPENDENCYPART_SIBL
(4,15),(4,26),-0.156635 # DEPENDENCYPART_SIBL
(4,15),(4,28),-0.188997 # DEPENDENCYPART_SIBL
(4,15),(4,31),0.053093 # DEPENDENCYPART_SIBL
(4,17),(4,18),-0.182611 # DEPENDENCYPART_SIBL
(4,17),(4,22),-0.0324328 # DEPENDENCYPART_SIBL
(4,17),(4,26),-0.159956 # DEPENDENCYPART_SIBL
(4,17),(4,28),0.0851515 # DEPENDENCYPART_SIBL
(4,17),(4,31),-0.110604 # DEPENDENCYPART_SIBL
(4,18),(4,22),-0.40783 # DEPENDENCYPART_SIBL
(4,18),(4,26),-0.200229 # DEPENDENCYPART_SIBL
(4,18),(4,28),-0.201972 # DEPENDENCYPART_SIBL
(4,18),(4,31),0.0433251 # DEPENDENCYPART_SIBL
(4,22),(4,26),-0.171288 # DEPENDENCYPART_SIBL
(4,22),(4,28),-0.0491505 # DEPENDENCYPART_SIBL
(4,22),(4,31),0.0619539 # DEPENDENCYPART_SIBL
(4,26),(4,28),-0.202343 # DEPENDENCYPART_SIBL
(4,26),(4,31),-0.0352268 # DEPENDENCYPART_SIBL
(4,28),(4,31),-0.0312805 # DEPENDENCYPART_SIBL
(5,1),(5,2),0.605951 # DEPENDENCYPART_SIBL
(5,1),(5,3),0.0360423 # DEPENDENCYPART_SIBL
(5,1),(5,4),0.142628 # DEPENDENCYPART_SIBL
(5,1),(5,6),-0.0631207 # DEPENDENCYPART_SIBL
(5,1),(5,7),0.0351084 # DEPENDENCYPART_SIBL
(5,2),(5,3),-0.0137787 # DEPENDENCYPART_SIBL
(5,2),(5,4),0.0546499 # DEPENDENCYPART_SIBL
(5,2),(5,6),-0.104788 # DEPENDENCYPART_SIBL
(5,2),(5,7),-0.0315163 # DEPENDENCYPART_SIBL
(5,3),(5,4),0.0308048 # DEPENDENCYPART_SIBL
(5,3),(5,6),-0.0024976 # DEPENDENCYPART_SIBL
(5,3),(5,7),-0.0759783 # DEPENDENCYPART_SIBL
(5,4),(5,6),-0.0506907 # DEPENDENCYPART_SIBL
(5,4),(5,7),0.0387394 # DEPENDENCYPART_SIBL
(5,6),(5,7),-0.00539847 # DEPENDENCYPART_SIBL
(6,1),(6,2),0.118116 # DEPENDENCYPART_SIBL
(6,1),(6,3),-0.0616848 # DEPENDENCYPART_SIBL
(6,1),(6,4),0.0500957 # DEPENDENCYPART_SIBL
(6,1),(6,5),0.0656273 # DEPENDENCYPART_SIBL
(6,1),(6,7),0.0454258 # DEPENDENCYPART_SIBL
(6,1),(6,8),-0.0149729 # DEPENDENCYPART_SIBL
(6,1),(6,9),-0.150124 # DEPENDENCYPART_SIBL
(6,1),(6,11),-0.0359041 # DEPENDENCYPART_SIBL
(6,1),(6,12),-0.053579 # DEPENDENCYPART_SIBL
(6,1),(6,17),0.0505912 # DEPENDENCYPART_SIBL
(6,1),(6,22),-0.0383412 # DEPENDENCYPART_SIBL
(6,1),(6,26),-0.0958434 # DEPENDENCYPART_SIBL
(6,2),(6,3),-0.0452638 # DEPENDENCYPART_SIBL
(6,2),(6,4),0.0186236 # DEPENDENCYPART_SIBL
(6,2),(6,5),0.198243 # DEPENDENCYPART_SIBL
(6,2),(6,7),0.00191143 # DEPENDENCYPART_SIBL
(6,2),(6,8),-0.00694718 # DEPENDENCYPART_SIBL
(6,2),(6,9),-0.136051 # DEPENDENCYPART_SIBL
(6,2),(6,11),-0.051085 # DEPENDENCYPART_SIBL
(6,2),(6,12),-0.0277983 # DEPENDENCYPART_SIBL
(6,2),(6,17),0.00177056 # DEPENDENCYPART_SIBL
(6,2),(6,22),-0.0205208 # DEPENDENCYPART_SIBL
(6,2),(6,26),-0.0422821 # DEPENDENCYPART_SIBL
(6,3),(6,4),-0.0967267 # DEPENDENCYPART_SIBL
(6,3),(6,5),-0.103375 # DEPENDENCYPART_SIBL
(6,3),(6,7),-0.152432 # DEPENDENCYPART_SIBL
(6,3),(6,8),0.0188922 # DEPENDENCYPART_SIBL
(6,3),(6,9),-0.0655401 # DEPENDENCYPART_SIBL
(6,3),(6,11),-0.0233635 # DEPENDENCYPART_SIBL
(6,3),(6,12),0.0393076 # DEPENDENCYPART_SIBL
(6,3),(6,17),-0.138232 # DEPENDENCYPART_SIBL
(6,3),(6,22),-0.167451 # DEPENDENCYPART_SIBL
(6,3),(6,26),-0.0682091 # DEPENDENCYPART_SIBL
(6,4),(6,5),0.100972 # DEPENDENCYPART_SIBL
(6,4),(6,7),-0.00981243 # DEPENDENCYPART_SIBL
(6,4),(6,8),-0.0711207 # DEPENDENCYPART_SIBL
(6,4),(6,9),-0.165471 # DEPENDENCYPART_SIBL
(6,4),(6,11),-0.0538009 # DEPENDENCYPART_SIBL
(6,4),(6,12),-0.0636818 # DEPENDENCYPART_SIBL
(6,4),(6,17),-0.0173663 # DEPENDENCYPART_SIBL
(6,4),(6,22),-0.112508 # DEPENDENCYPART_SIBL
(6,4),(6,26),-0.0716502 # DEPENDENCYPART_SIBL
(6,5),(6,7),0.0613321 # DEPENDENCYPART_SIBL
(6,5),(6,8),-0.00949005 # DEPENDENCYPART_SIBL
(6,5),(6,9),-0.195721 # DEPENDENCYPART_SIBL
(6,5),(6,11),0.0187879 # DEPENDENCYPART_SIBL
(6,5),(6,12),0.0872671 # DEPENDENCYPART_SIBL
(6,5),(6,17),0.0290239 # DEPENDENCYPART_SIBL
(6,5),(6,22),-0.0256566 # DEPENDENCYPART_SIBL
(6,5),(6,26),-0.0267198 # DEPENDENCYPART_SIBL
(6,7),(6,8),-0.144249 # DEPENDENCYPART_SIBL
(6,7),(6,9),-0.0392442 # DEPENDENCYPART_SIBL
(6,7),(6,11),-0.030881 # DEPENDENCYPART_SIBL
(6,7),(6,12),-0.0483923 # DEPENDENCYPART_SIBL
(6,7),(6,17),0.201258 # DEPENDENCYPART_SIBL
(6,7),(6,22),-0.048858 # DEPENDENCYPART_SIBL
(6,7),(6,26),-0.0557291 # DEPENDENCYPART_SIBL
(6,8),(6,9),0.0822315 # DEPENDENCYPART_SIBL
(6,8),(6,11),0.0925964 # DEPENDENCYPART_SIBL
(6,8),(6,12),0.0143004 # DEPENDENCYPART_SIBL
(6,8),(6,17),0.0581409 # DEPENDENCYPART_SIBL
(6,8),(6,22),-0.0235748 # DEPENDENCYPART_SIBL
(6,8),(6,26),0.121809 # DEPENDENCYPART_SIBL
(6,9),(6,11),0.00197129 # DEPENDENCYPART_SIBL
(6,9),(6,12),0.0268359 # DEPENDENCYPART_SIBL
(6,9),(6,17),0.0713089 # DEPENDENCYPART_SIBL
(6,9),(6,22),-0.129956 # DEPENDENCYPART_SIBL
(6,9),(6,26),0.11801 # DEPENDENCYPART_SIBL
(6,11),(6,12),-0.05226 # DEPENDENCYPART_SIBL
(6,11),(6,17),0.00447756 # DEPENDENCYPART_SIBL
(6,11),(6,22),-0.0927013 # DEPENDENCYPART_SIBL
(6,11),(6,26),0.0473534 # DEPENDENCYPART_SIBL
(6,12),(6,17),0.122812 # DEPENDENCYPART_SIBL
(6,12),(6,22),-0.133533 # DEPENDENCYPART_SIBL
(6,12),(6,26),0.0929589 # DEPENDENCYPART_SIBL
(6,17),(6,22),0.427662 # DEPENDENCYPART_SIBL
(6,17),(6,26),0.181829 # DEPENDENCYPART_SIBL
(6,22),(6,26),-0.0637153 # DEPENDENCYPART_SIBL
(7,1),(7,2),0.129322 # DEPENDENCYPART_SIBL
(7,1),(7,3),-0.0627184 # DEPENDENCYPART_SIBL
(7,1),(7,4),0.0421076 # DEPENDENCYPART_SIBL
(7,1),(7,5),-0.0236945 # DEPENDENCYPART_SIBL
(7,1),(7,6),0.0323673 # DEPENDENCYPART_SIBL
(7,1),(7,8),0.0243546 # DEPENDENCYPART_SIBL
(7,1),(7,9),-0.0103094 # DEPENDENCYPART_SIBL
(7,1),(7,10),0.0263342 # DEPENDENCYPART_SIBL
(7,1),(7,11),0.107115 # DEPENDENCYPART_SIBL
(7,1),(7,12),-0.0166208 # DEPENDENCYPART_SIBL
(7,1),(7,14),0.0516402 # DEPENDENCYPART_SIBL
(7,1),(7,15),0.130701 # DEPENDENCYPART_SIBL
(7,1),(7,16),0.0582036 # DEPENDENCYPART_SIBL
(7,1),(7,17),0.023312 # DEPENDENCYPART_SIBL
(7,1),(7,21),0.0794568 # DEPENDENCYPART_SIBL
(7,1),(7,22),-0.0220822 # DEPENDENCYPART_SIBL
(7,1),(7,25),0.0717782 # DEPENDENCYPART_SIBL
(7,1),(7,26),0.252127 # DEPENDENCYPART_SIBL
(7,1),(7,28),0.00946407 # DEPENDENCYPART_SIBL
(7,1),(7,31),0.227111 # DEPENDENCYPART_SIBL
(7,2),(7,3),-0.0918633 # DEPENDENCYPART_SIBL
(7,2),(7,4),-0.0139578 # DEPENDENCYPART_SIBL
(7,2),(7,5),0.129104 # DEPENDENCYPART_SIBL
(7,2),(7,6),0.0352216 # DEPENDENCYPART_SIBL
(7,2),(7,8),-0.044624 # DEPENDENCYPART_SIBL
(7,2),(7,9),-0.0593643 # DEPENDENCYPART_SIBL
(7,2),(7,10),0.0131141 # DEPENDENCYPART_SIBL
(7,2),(7,11),0.0340274 # DEPENDENCYPART_SIBL
(7,2),(7,12),-0.06342 # DEPENDENCYPART_SIBL
(7,2),(7,14),-0.0308261 # DEPENDENCYPART_SIBL
(7,2),(7,15),-0.069633 # DEPENDENCYPART_SIBL
(7,2),(7,16),-0.0307938 # DEPENDENCYPART_SIBL
(7,2),(7,17),-0.0221525 # DEPENDENCYPART_SIBL
(7,2),(7,21),0.0326662 # DEPENDENCYPART_SIBL
(7,2),(7,22),-0.080343 # DEPENDENCYPART_SIBL
(7,2),(7,25),0.0319957 # DEPENDENCYPART_SIBL
(7,2),(7,26),0.178627 # DEPENDENCYPART_SIBL
(7,2),(7,28),-0.015607 # DEPENDENCYPART_SIBL
(7,2),(7,31),0.118039 # DEPENDENCYPART_SIBL
(7,3),(7,4),0.0440732 # DEPENDENCYPART_SIBL
(7,3),(7,5),-0.012678 # DEPENDENCYPART_SIBL
(7,3),(7,6),-0.0251576 # DEPENDENCYPART_SIBL
(7,3),(7,8),0.0979429 # DEPENDENCYPART_SIBL
(7,3),(7,9),0.0227034 # DEPENDENCYPART_SIBL
(7,3),(7,10),0.005297 # DEPENDENCYPART_SIBL
(7,3),(7,11),0.0348186 # DEPENDENCYPART_SIBL
(7,3),(7,12),-0.00629815 # DEPENDENCYPART_SIBL
(7,3),(7,14),0.030884 # DEPENDENCYPART_SIBL
(7,3),(7,15),-0.102724 # DEPENDENCYPART_SIBL
(7,3),(7,16),0.030884 # DEPENDENCYPART_SIBL
(7,3),(7,17),-0.140675 # DEPENDENCYPART_SIBL
(7,3),(7,21),0.013653 # DEPENDENCYPART_SIBL
(7,3),(7,22),-0.202487 # DEPENDENCYPART_SIBL
(7,3),(7,25),0.0157838 # DEPENDENCYPART_SIBL
(7,3),(7,26),0.134285 # DEPENDENCYPART_SIBL
(7,3),(7,28),-0.00289684 # DEPENDENCYPART_SIBL
(7,3),(7,31),-0.382452 # DEPENDENCYPART_SIBL
(7,4),(7,5),0.0399365 # DEPENDENCYPART_SIBL
(7,4),(7,6),0.0522341 # DEPENDENCYPART_SIBL
(7,4),(7,8),-0.0457354 # DEPENDENCYPART_SIBL
(7,4),(7,9),-0.0500699 # DEPENDENCYPART_SIBL
(7,4),(7,10),-0.0309826 # DEPENDENCYPART_SIBL
(7,4),(7,11),0.0154497 # DEPENDENCYPART_SIBL
(7,4),(7,12),-0.0690208 # DEPENDENCYPART_SIBL
(7,4),(7,14),0.0405531 # DEPENDENCYPART_SIBL
(7,4),(7,15),0.0358181 # DEPENDENCYPART_SIBL
(7,4),(7,16),0.0405916 # DEPENDENCYPART_SIBL
(7,4),(7,17),-0.0305482 # DEPENDENCYPART_SIBL
(7,4),(7,21),-0.0235823 # DEPENDENCYPART_SIBL
(7,4),(7,22),-0.160267 # DEPENDENCYPART_SIBL
(7,4),(7,25),-0.0212293 # DEPENDENCYPART_SIBL
(7,4),(7,26),0.0842133 # DEPENDENCYPART_SIBL
(7,4),(7,28),-0.0313603 # DEPENDENCYPART_SIBL
(7,4),(7,31),0.0765614 # DEPENDENCYPART_SIBL
(7,5),(7,6),0.0490841 # DEPENDENCYPART_SIBL
(7,5),(7,8),-0.0744144 # DEPENDENCYPART_SIBL
(7,5),(7,9),-0.168001 # DEPENDENCYPART_SIBL
(7,5),(7,10),-0.0164616 # DEPENDENCYPART_SIBL
(7,5),(7,11),0.00936699 # DEPENDENCYPART_SIBL
(7,5),(7,12),-0.0460706 # DEPENDENCYPART_SIBL
(7,5),(7,14),-0.0130094 # DEPENDENCYPART_SIBL
(7,5),(7,15),-0.0477781 # DEPENDENCYPART_SIBL
(7,5),(7,16),-0.0103698 # DEPENDENCYPART_SIBL
(7,5),(7,17),-0.0309346 # DEPENDENCYPART_SIBL
(7,5),(7,21),-0.0136409 # DEPENDENCYPART_SIBL
(7,5),(7,22),-0.116081 # DEPENDENCYPART_SIBL
(7,5),(7,25),-0.0117398 # DEPENDENCYPART_SIBL
(7,5),(7,26),0.152111 # DEPENDENCYPART_SIBL
(7,5),(7,28),-0.111399 # DEPENDENCYPART_SIBL
(7,5),(7,31),0.0159855 # DEPENDENCYPART_SIBL
(7,6),(7,8),-0.0443156 # DEPENDENCYPART_SIBL
(7,6),(7,9),-0.0261659 # DEPENDENCYPART_SIBL
(7,6),(7,10),-0.0302683 # DEPENDENCYPART_SIBL
(7,6),(7,11),0.0424228 # DEPENDENCYPART_SIBL
(7,6),(7,12),-0.0545804 # DEPENDENCYPART_SIBL
(7,6),(7,14),-0.0228309 # DEPENDENCYPART_SIBL
(7,6),(7,15),0.0654567 # DEPENDENCYPART_SIBL
(7,6),(7,16),-0.0224001 # DEPENDENCYPART_SIBL
(7,6),(7,17),0.0240026 # DEPENDENCYPART_SIBL
(7,6),(7,21),-0.0162556 # DEPENDENCYPART_SIBL
(7,6),(7,22),-0.0703987 # DEPENDENCYPART_SIBL
(7,6),(7,25),0.00535676 # DEPENDENCYPART_SIBL
(7,6),(7,26),0.140068 # DEPENDENCYPART_SIBL
(7,6),(7,28),-0.0418218 # DEPENDENCYPART_SIBL
(7,6),(7,31),0.113704 # DEPENDENCYPART_SIBL
(7,8),(7,9),-0.0554642 # DEPENDENCYPART_SIBL
(7,8),(7,10),-0.0727934 # DEPENDENCYPART_SIBL
(7,8),(7,11),-0.0923342 # DEPENDENCYPART_SIBL
(7,8),(7,12),-0.122351 # DEPENDENCYPART_SIBL
(7,8),(7,14),-0.0486397 # DEPENDENCYPART_SIBL
(7,8),(7,15),0.129348 # DEPENDENCYPART_SIBL
(7,8),(7,16),-0.0486397 # DEPENDENCYPART_SIBL
(7,8),(7,17),0.0580529 # DEPENDENCYPART_SIBL
(7,8),(7,21),-0.0725462 # DEPENDENCYPART_SIBL
(7,8),(7,22),-0.104224 # DEPENDENCYPART_SIBL
(7,8),(7,25),-0.0742528 # DEPENDENCYPART_SIBL
(7,8),(7,26),0.128841 # DEPENDENCYPART_SIBL
(7,8),(7,28),-0.0488504 # DEPENDENCYPART_SIBL
(7,8),(7,31),0.0191651 # DEPENDENCYPART_SIBL
(7,9),(7,10),-0.130564 # DEPENDENCYPART_SIBL
(7,9),(7,11),-0.213767 # DEPENDENCYPART_SIBL
(7,9),(7,12),-0.124624 # DEPENDENCYPART_SIBL
(7,9),(7,14),-0.178126 # DEPENDENCYPART_SIBL
(7,9),(7,15),0.030906 # DEPENDENCYPART_SIBL
(7,9),(7,16),-0.177398 # DEPENDENCYPART_SIBL
(7,9),(7,17),0.0173113 # DEPENDENCYPART_SIBL
(7,9),(7,21),-0.138651 # DEPENDENCYPART_SIBL
(7,9),(7,22),-0.222956 # DEPENDENCYPART_SIBL
(7,9),(7,25),-0.143958 # DEPENDENCYPART_SIBL
(7,9),(7,26),-0.00833762 # DEPENDENCYPART_SIBL
(7,9),(7,28),-0.102706 # DEPENDENCYPART_SIBL
(7,9),(7,31),-0.00338148 # DEPENDENCYPART_SIBL
(7,10),(7,11),-0.298831 # DEPENDENCYPART_SIBL
(7,10),(7,12),-0.116756 # DEPENDENCYPART_SIBL
(7,10),(7,14),-0.138336 # DEPENDENCYPART_SIBL
(7,10),(7,15),0.0183439 # DEPENDENCYPART_SIBL
(7,10),(7,16),-0.138336 # DEPENDENCYPART_SIBL
(7,10),(7,17),-0.0798022 # DEPENDENCYPART_SIBL
(7,10),(7,21),-0.24815 # DEPENDENCYPART_SIBL
(7,10),(7,22),-0.261655 # DEPENDENCYPART_SIBL
(7,10),(7,25),-0.253932 # DEPENDENCYPART_SIBL
(7,10),(7,26),0.0823208 # DEPENDENCYPART_SIBL
(7,10),(7,28),0.0454633 # DEPENDENCYPART_SIBL
(7,10),(7,31),0.0269662 # DEPENDENCYPART_SIBL
(7,11),(7,12),0.0753504 # DEPENDENCYPART_SIBL
(7,11),(7,14),-0.0502457 # DEPENDENCYPART_SIBL
(7,11),(7,15),0.0873598 # DEPENDENCYPART_SIBL
(7,11),(7,16),-0.0502457 # DEPENDENCYPART_SIBL
(7,11),(7,17),0.158318 # DEPENDENCYPART_SIBL
(7,11),(7,21),-0.104025 # DEPENDENCYPART_SIBL
(7,11),(7,22),-0.0492141 # DEPENDENCYPART_SIBL
(7,11),(7,25),-0.108055 # DEPENDENCYPART_SIBL
(7,11),(7,26),0.135263 # DEPENDENCYPART_SIBL
(7,11),(7,28),0.250168 # DEPENDENCYPART_SIBL
(7,11),(7,31),0.214657 # DEPENDENCYPART_SIBL
(7,12),(7,14),-0.195343 # DEPENDENCYPART_SIBL
(7,12),(7,15),0.0372091 # DEPENDENCYPART_SIBL
(7,12),(7,16),-0.194615 # DEPENDENCYPART_SIBL
(7,12),(7,17),-0.0377055 # DEPENDENCYPART_SIBL
(7,12),(7,21),-0.184012 # DEPENDENCYPART_SIBL
(7,12),(7,22),-0.2607 # DEPENDENCYPART_SIBL
(7,12),(7,25),-0.189318 # DEPENDENCYPART_SIBL
(7,12),(7,26),-0.0745108 # DEPENDENCYPART_SIBL
(7,12),(7,28),-0.184984 # DEPENDENCYPART_SIBL
(7,12),(7,31),-0.0490313 # DEPENDENCYPART_SIBL
(7,14),(7,15),0.0158219 # DEPENDENCYPART_SIBL
(7,14),(7,16),-0.222359 # DEPENDENCYPART_SIBL
(7,14),(7,17),-0.0539115 # DEPENDENCYPART_SIBL
(7,14),(7,21),-0.166632 # DEPENDENCYPART_SIBL
(7,14),(7,22),-0.196294 # DEPENDENCYPART_SIBL
(7,14),(7,25),-0.165688 # DEPENDENCYPART_SIBL
(7,14),(7,26),-0.0238707 # DEPENDENCYPART_SIBL
(7,14),(7,28),0.0286982 # DEPENDENCYPART_SIBL
(7,14),(7,31),0.0493307 # DEPENDENCYPART_SIBL
(7,15),(7,16),0.00467327 # DEPENDENCYPART_SIBL
(7,15),(7,17),0.0142304 # DEPENDENCYPART_SIBL
(7,15),(7,21),-0.0798122 # DEPENDENCYPART_SIBL
(7,15),(7,22),-0.065348 # DEPENDENCYPART_SIBL
(7,15),(7,25),-0.0821238 # DEPENDENCYPART_SIBL
(7,15),(7,26),0.0141838 # DEPENDENCYPART_SIBL
(7,15),(7,28),-0.0241459 # DEPENDENCYPART_SIBL
(7,15),(7,31),0.0806355 # DEPENDENCYPART_SIBL
(7,16),(7,17),-0.0446468 # DEPENDENCYPART_SIBL
(7,16),(7,21),-0.166627 # DEPENDENCYPART_SIBL
(7,16),(7,22),-0.196294 # DEPENDENCYPART_SIBL
(7,16),(7,25),-0.165682 # DEPENDENCYPART_SIBL
(7,16),(7,26),-0.0238446 # DEPENDENCYPART_SIBL
(7,16),(7,28),0.0287014 # DEPENDENCYPART_SIBL
(7,16),(7,31),0.0495748 # DEPENDENCYPART_SIBL
(7,17),(7,21),0.188379 # DEPENDENCYPART_SIBL
(7,17),(7,22),0.247655 # DEPENDENCYPART_SIBL
(7,17),(7,25),0.16764 # DEPENDENCYPART_SIBL
(7,17),(7,26),0.193253 # DEPENDENCYPART_SIBL
(7,17),(7,28),0.323542 # DEPENDENCYPART_SIBL
(7,17),(7,31),0.0571345 # DEPENDENCYPART_SIBL
(7,21),(7,22),-0.260969 # DEPENDENCYPART_SIBL
(7,21),(7,25),-0.254542 # DEPENDENCYPART_SIBL
(7,21),(7,26),0.0818609 # DEPENDENCYPART_SIBL
(7,21),(7,28),0.0766386 # DEPENDENCYPART_SIBL
(7,21),(7,31),0.0743262 # DEPENDENCYPART_SIBL
(7,22),(7,25),-0.198894 # DEPENDENCYPART_SIBL
(7,22),(7,26),-0.130367 # DEPENDENCYPART_SIBL
(7,22),(7,28),-0.0648579 # DEPENDENCYPART_SIBL
(7,22),(7,31),0.00292421 # DEPENDENCYPART_SIBL
(7,25),(7,26),0.0567885 # DEPENDENCYPART_SIBL
(7,25),(7,28),0.0207612 # DEPENDENCYPART_SIBL
(7,25),(7,31),0.0751661 # DEPENDENCYPART_SIBL
(7,26),(7,28),-0.118097 # DEPENDENCYPART_SIBL
(7,26),(7,31),0.0430322 # DEPENDENCYPART_SIBL
(7,28),(7,31),-0.0497999 # DEPENDENCYPART_SIBL
(8,3),(8,5),0.0111316 # DEPENDENCYPART_SIBL
(8,3),(8,6),-0.0707262 # DEPENDENCYPART_SIBL
(8,3),(8,7),-0.0117638 # DEPENDENCYPART_SIBL
(8,3),(8,9),0.042637 # DEPENDENCYPART_SIBL
(8,3),(8,10),0.019022 # DEPENDENCYPART_SIBL
(8,3),(8,11),-0.00582663 # DEPENDENCYPART_SIBL
(8,3),(8,12),0.0359174 # DEPENDENCYPART_SIBL
(8,5),(8,6),0.0905831 # DEPENDENCYPART_SIBL
(8,5),(8,7),0.055939 # DEPENDENCYPART_SIBL
(8,5),(8,9),-0.112759 # DEPENDENCYPART_SIBL
(8,5),(8,10),0.0389546 # DEPENDENCYPART_SIBL
(8,5),(8,11),-0.018675 # DEPENDENCYPART_SIBL
(8,5),(8,12),0.0175609 # DEPENDENCYPART_SIBL
(8,6),(8,7),0.0103471 # DEPENDENCYPART_SIBL
(8,6),(8,9),0.00815203 # DEPENDENCYPART_SIBL
(8,6),(8,10),-0.00781948 # DEPENDENCYPART_SIBL
(8,6),(8,11),-0.0423872 # DEPENDENCYPART_SIBL
(8,6),(8,12),-0.0166584 # DEPENDENCYPART_SIBL
(8,7),(8,9),0.022729 # DEPENDENCYPART_SIBL
(8,7),(8,10),0.0228417 # DEPENDENCYPART_SIBL
(8,7),(8,11),0.0258946 # DEPENDENCYPART_SIBL
(8,7),(8,12),0.0195706 # DEPENDENCYPART_SIBL
(8,9),(8,10),0.101738 # DEPENDENCYPART_SIBL
(8,9),(8,11),0.0684478 # DEPENDENCYPART_SIBL
(8,9),(8,12),0.0275285 # DEPENDENCYPART_SIBL
(8,10),(8,11),-0.236844 # DEPENDENCYPART_SIBL
(8,10),(8,12),-0.0805721 # DEPENDENCYPART_SIBL
(8,11),(8,12),0.00508355 # DEPENDENCYPART_SIBL
(9,5),(9,6),0.0535929 # DEPENDENCYPART_SIBL
(9,5),(9,7),0.0160665 # DEPENDENCYPART_SIBL
(9,5),(9,8),0.0225177 # DEPENDENCYPART_SIBL
(9,5),(9,10),0.0164826 # DEPENDENCYPART_SIBL
(9,5),(9,11),-0.0694405 # DEPENDENCYPART_SIBL
(9,5),(9,12),-0.0123141 # DEPENDENCYPART_SIBL
(9,5),(9,14),-0.00816236 # DEPENDENCYPART_SIBL
(9,5),(9,15),-0.151114 # DEPENDENCYPART_SIBL
(9,5),(9,16),-0.00551925 # DEPENDENCYPART_SIBL
(9,5),(9,18),-0.000706394 # DEPENDENCYPART_SIBL
(9,5),(9,22),-0.111861 # DEPENDENCYPART_SIBL
(9,6),(9,7),-0.0346454 # DEPENDENCYPART_SIBL
(9,6),(9,8),0.0569224 # DEPENDENCYPART_SIBL
(9,6),(9,10),-0.00164522 # DEPENDENCYPART_SIBL
(9,6),(9,11),-0.0883461 # DEPENDENCYPART_SIBL
(9,6),(9,12),-0.0565009 # DEPENDENCYPART_SIBL
(9,6),(9,14),-0.0407227 # DEPENDENCYPART_SIBL
(9,6),(9,15),0.00478539 # DEPENDENCYPART_SIBL
(9,6),(9,16),-0.0402885 # DEPENDENCYPART_SIBL
(9,6),(9,18),0.0268647 # DEPENDENCYPART_SIBL
(9,6),(9,22),-0.046611 # DEPENDENCYPART_SIBL
(9,7),(9,8),-0.00672624 # DEPENDENCYPART_SIBL
(9,7),(9,10),-0.0209255 # DEPENDENCYPART_SIBL
(9,7),(9,11),-0.0281945 # DEPENDENCYPART_SIBL
(9,7),(9,12),-0.0226768 # DEPENDENCYPART_SIBL
(9,7),(9,14),0.000412836 # DEPENDENCYPART_SIBL
(9,7),(9,15),-0.0949484 # DEPENDENCYPART_SIBL
(9,7),(9,16),0.000416366 # DEPENDENCYPART_SIBL
(9,7),(9,18),0.00820463 # DEPENDENCYPART_SIBL
