# _root_ Now in its 13th day , the strike has idled about 55,000 machinists and has started to delay delivery of some jetliners .
#goldHeads=2,9,5,5,2,9,8,9,0,9,13,11,10,9,14,15,16,17,18,19,22,20,9,
#predictedHeads=9,9,5,5,2,9,8,9,0,9,13,11,10,9,14,15,16,17,18,19,22,20,9,
(5,10),(10,12),-0.139403 # DEPENDENCYPART_GRANDPAR
(5,10),(10,13),-0.0374059 # DEPENDENCYPART_GRANDPAR
(5,10),(10,14),-0.125825 # DEPENDENCYPART_GRANDPAR
(5,10),(10,15),-0.476794 # DEPENDENCYPART_GRANDPAR
(5,10),(10,16),-0.136536 # DEPENDENCYPART_GRANDPAR
(5,10),(10,17),-0.353673 # DEPENDENCYPART_GRANDPAR
(5,10),(10,18),-0.513961 # DEPENDENCYPART_GRANDPAR
(5,10),(10,19),-0.658681 # DEPENDENCYPART_GRANDPAR
(5,10),(10,20),-0.947938 # DEPENDENCYPART_GRANDPAR
(5,10),(10,22),-0.836037 # DEPENDENCYPART_GRANDPAR
(5,10),(10,23),-1.13119 # DEPENDENCYPART_GRANDPAR
(5,11),(11,2),-0.68001 # DEPENDENCYPART_GRANDPAR
(5,11),(11,8),0.118436 # DEPENDENCYPART_GRANDPAR
(5,11),(11,10),0.165928 # DEPENDENCYPART_GRANDPAR
(5,11),(11,12),-0.273836 # DEPENDENCYPART_GRANDPAR
(5,11),(11,13),0.130869 # DEPENDENCYPART_GRANDPAR
(5,11),(11,14),0.0143597 # DEPENDENCYPART_GRANDPAR
(5,11),(11,15),-0.239971 # DEPENDENCYPART_GRANDPAR
(5,11),(11,16),-0.0359817 # DEPENDENCYPART_GRANDPAR
(5,11),(11,17),-0.0758129 # DEPENDENCYPART_GRANDPAR
(5,11),(11,19),-0.347881 # DEPENDENCYPART_GRANDPAR
(5,11),(11,20),-0.74228 # DEPENDENCYPART_GRANDPAR
(5,11),(11,23),-1.03363 # DEPENDENCYPART_GRANDPAR
(5,13),(13,1),-0.674925 # DEPENDENCYPART_GRANDPAR
(5,13),(13,3),-0.551378 # DEPENDENCYPART_GRANDPAR
(5,13),(13,4),-0.361571 # DEPENDENCYPART_GRANDPAR
(5,13),(13,5),-0.57932 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,13),(13,7),0.038465 # DEPENDENCYPART_GRANDPAR
(5,13),(13,8),0.0179719 # DEPENDENCYPART_GRANDPAR
(5,13),(13,9),-0.0563381 # DEPENDENCYPART_GRANDPAR
(5,13),(13,10),0.0758215 # DEPENDENCYPART_GRANDPAR
(5,13),(13,11),-0.298464 # DEPENDENCYPART_GRANDPAR
(5,13),(13,12),-0.109445 # DEPENDENCYPART_GRANDPAR
(5,13),(13,14),0.0955931 # DEPENDENCYPART_GRANDPAR
(5,13),(13,15),-0.413577 # DEPENDENCYPART_GRANDPAR
(5,13),(13,16),-0.142784 # DEPENDENCYPART_GRANDPAR
(5,13),(13,17),-0.44744 # DEPENDENCYPART_GRANDPAR
(5,13),(13,19),-0.665232 # DEPENDENCYPART_GRANDPAR
(5,13),(13,20),-0.860584 # DEPENDENCYPART_GRANDPAR
(5,13),(13,22),-0.840226 # DEPENDENCYPART_GRANDPAR
(5,14),(14,13),-0.280783 # DEPENDENCYPART_GRANDPAR
(5,14),(14,15),-0.595025 # DEPENDENCYPART_GRANDPAR
(5,14),(14,16),-0.221303 # DEPENDENCYPART_GRANDPAR
(5,14),(14,17),-0.675301 # DEPENDENCYPART_GRANDPAR
(5,14),(14,18),-0.61633 # DEPENDENCYPART_GRANDPAR
(5,14),(14,19),-0.220078 # DEPENDENCYPART_GRANDPAR
(5,15),(15,1),-0.58897 # DEPENDENCYPART_GRANDPAR
(5,15),(15,2),-0.83507 # DEPENDENCYPART_GRANDPAR
(5,15),(15,5),-0.641264 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,15),(15,6),-0.238165 # DEPENDENCYPART_GRANDPAR
(5,15),(15,8),0.00706852 # DEPENDENCYPART_GRANDPAR
(5,15),(15,9),-0.129647 # DEPENDENCYPART_GRANDPAR
(5,15),(15,11),-0.327193 # DEPENDENCYPART_GRANDPAR
(5,15),(15,12),-0.255357 # DEPENDENCYPART_GRANDPAR
(5,15),(15,13),-0.147381 # DEPENDENCYPART_GRANDPAR
(5,15),(15,14),-0.123842 # DEPENDENCYPART_GRANDPAR
(5,15),(15,16),0.0803582 # DEPENDENCYPART_GRANDPAR
(5,15),(15,17),-0.366535 # DEPENDENCYPART_GRANDPAR
(5,15),(15,18),-0.571811 # DEPENDENCYPART_GRANDPAR
(5,15),(15,19),-0.662926 # DEPENDENCYPART_GRANDPAR
(5,15),(15,20),-1.04224 # DEPENDENCYPART_GRANDPAR
(5,15),(15,22),-0.748948 # DEPENDENCYPART_GRANDPAR
(5,15),(15,23),-1.18101 # DEPENDENCYPART_GRANDPAR
(5,16),(16,1),-0.711232 # DEPENDENCYPART_GRANDPAR
(5,16),(16,2),-0.770015 # DEPENDENCYPART_GRANDPAR
(5,16),(16,8),-0.0152296 # DEPENDENCYPART_GRANDPAR
(5,16),(16,9),-0.0851401 # DEPENDENCYPART_GRANDPAR
(5,16),(16,11),-0.276732 # DEPENDENCYPART_GRANDPAR
(5,16),(16,12),-0.311882 # DEPENDENCYPART_GRANDPAR
(5,16),(16,13),-0.0309659 # DEPENDENCYPART_GRANDPAR
(5,16),(16,15),-0.318751 # DEPENDENCYPART_GRANDPAR
(5,16),(16,17),-0.413822 # DEPENDENCYPART_GRANDPAR
(5,16),(16,18),-0.527185 # DEPENDENCYPART_GRANDPAR
(5,16),(16,19),-0.658148 # DEPENDENCYPART_GRANDPAR
(5,16),(16,20),-0.979812 # DEPENDENCYPART_GRANDPAR
(5,16),(16,22),-0.876486 # DEPENDENCYPART_GRANDPAR
(5,16),(16,23),-1.12224 # DEPENDENCYPART_GRANDPAR
(5,20),(20,21),-0.201561 # DEPENDENCYPART_GRANDPAR
(5,20),(20,22),-0.770753 # DEPENDENCYPART_GRANDPAR
(7,5),(5,1),-0.354305 # DEPENDENCYPART_GRANDPAR
(7,5),(5,2),-0.233828 # DEPENDENCYPART_GRANDPAR
(7,5),(5,3),-0.266911 # DEPENDENCYPART_GRANDPAR
(7,5),(5,4),-0.324126 # DEPENDENCYPART_GRANDPAR
(7,5),(5,6),-0.336037 # DEPENDENCYPART_GRANDPAR
(7,5),(5,7),-1.87504 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,5),(5,8),-0.460532 # DEPENDENCYPART_GRANDPAR
(7,5),(5,9),-0.865021 # DEPENDENCYPART_GRANDPAR
(7,5),(5,10),-0.830993 # DEPENDENCYPART_GRANDPAR
(7,5),(5,11),-1.00597 # DEPENDENCYPART_GRANDPAR
(7,5),(5,13),-1.11564 # DEPENDENCYPART_GRANDPAR
(7,5),(5,14),-0.633508 # DEPENDENCYPART_GRANDPAR
(7,5),(5,15),-0.992149 # DEPENDENCYPART_GRANDPAR
(7,5),(5,16),-1.11808 # DEPENDENCYPART_GRANDPAR
(7,5),(5,20),-1.30783 # DEPENDENCYPART_GRANDPAR
(7,5),(5,23),-1.75706 # DEPENDENCYPART_GRANDPAR
(8,3),(3,1),-0.698598 # DEPENDENCYPART_GRANDPAR
(8,3),(3,4),-0.146173 # DEPENDENCYPART_GRANDPAR
(8,3),(3,6),-0.621481 # DEPENDENCYPART_GRANDPAR
(8,4),(4,1),-0.654789 # DEPENDENCYPART_GRANDPAR
(8,4),(4,3),-0.314278 # DEPENDENCYPART_GRANDPAR
(8,4),(4,6),-0.581055 # DEPENDENCYPART_GRANDPAR
(8,5),(5,1),-0.671295 # DEPENDENCYPART_GRANDPAR
(8,5),(5,2),-0.34741 # DEPENDENCYPART_GRANDPAR
(8,5),(5,3),-0.249184 # DEPENDENCYPART_GRANDPAR
(8,5),(5,4),-0.194534 # DEPENDENCYPART_GRANDPAR
(8,5),(5,6),-0.590194 # DEPENDENCYPART_GRANDPAR
(8,5),(5,7),0.247468 # DEPENDENCYPART_GRANDPAR
(8,5),(5,8),-1.12726 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,5),(5,9),-0.60412 # DEPENDENCYPART_GRANDPAR
(8,5),(5,10),-0.760784 # DEPENDENCYPART_GRANDPAR
(8,5),(5,11),-0.72845 # DEPENDENCYPART_GRANDPAR
(8,5),(5,13),-0.572521 # DEPENDENCYPART_GRANDPAR
(8,5),(5,14),-0.763688 # DEPENDENCYPART_GRANDPAR
(8,5),(5,15),-0.83703 # DEPENDENCYPART_GRANDPAR
(8,5),(5,16),-0.842888 # DEPENDENCYPART_GRANDPAR
(8,5),(5,20),-1.61853 # DEPENDENCYPART_GRANDPAR
(8,5),(5,23),-1.26869 # DEPENDENCYPART_GRANDPAR
(8,7),(7,5),-0.271755 # DEPENDENCYPART_GRANDPAR
(8,7),(7,6),-0.481787 # DEPENDENCYPART_GRANDPAR
(8,9),(9,1),-1.03747 # DEPENDENCYPART_GRANDPAR
(8,9),(9,2),-1.1805 # DEPENDENCYPART_GRANDPAR
(8,9),(9,3),-0.733456 # DEPENDENCYPART_GRANDPAR
(8,9),(9,4),-0.664363 # DEPENDENCYPART_GRANDPAR
(8,9),(9,5),-0.723901 # DEPENDENCYPART_GRANDPAR
(8,9),(9,6),-1.06469 # DEPENDENCYPART_GRANDPAR
(8,9),(9,7),-0.546837 # DEPENDENCYPART_GRANDPAR
(8,9),(9,8),-0.398929 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,9),(9,10),0.0371347 # DEPENDENCYPART_GRANDPAR
(8,9),(9,11),-0.0712789 # DEPENDENCYPART_GRANDPAR
(8,9),(9,12),0.0646422 # DEPENDENCYPART_GRANDPAR
(8,9),(9,13),0.166232 # DEPENDENCYPART_GRANDPAR
(8,9),(9,14),0.0123916 # DEPENDENCYPART_GRANDPAR
(8,9),(9,15),-0.391854 # DEPENDENCYPART_GRANDPAR
(8,9),(9,16),-0.0212333 # DEPENDENCYPART_GRANDPAR
(8,9),(9,17),-0.18529 # DEPENDENCYPART_GRANDPAR
(8,9),(9,23),-0.833607 # DEPENDENCYPART_GRANDPAR
(8,10),(10,1),-1.15965 # DEPENDENCYPART_GRANDPAR
(8,10),(10,2),-1.11441 # DEPENDENCYPART_GRANDPAR
(8,10),(10,5),-0.800016 # DEPENDENCYPART_GRANDPAR
(8,10),(10,6),-1.14383 # DEPENDENCYPART_GRANDPAR
(8,10),(10,7),-0.551609 # DEPENDENCYPART_GRANDPAR
(8,10),(10,8),-0.435223 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,10),(10,9),0.0185726 # DEPENDENCYPART_GRANDPAR
(8,10),(10,11),-0.0776532 # DEPENDENCYPART_GRANDPAR
(8,10),(10,12),0.0374938 # DEPENDENCYPART_GRANDPAR
(8,10),(10,13),0.0655318 # DEPENDENCYPART_GRANDPAR
(8,10),(10,14),-0.0622794 # DEPENDENCYPART_GRANDPAR
(8,10),(10,15),-0.372447 # DEPENDENCYPART_GRANDPAR
(8,10),(10,16),-0.256158 # DEPENDENCYPART_GRANDPAR
(8,10),(10,17),-0.186609 # DEPENDENCYPART_GRANDPAR
(8,10),(10,18),0.0370977 # DEPENDENCYPART_GRANDPAR
(8,10),(10,19),-0.360308 # DEPENDENCYPART_GRANDPAR
(8,10),(10,20),-0.77869 # DEPENDENCYPART_GRANDPAR
(8,10),(10,22),-0.530362 # DEPENDENCYPART_GRANDPAR
(8,10),(10,23),-0.796541 # DEPENDENCYPART_GRANDPAR
(8,11),(11,2),-1.02544 # DEPENDENCYPART_GRANDPAR
(8,11),(11,8),-0.301654 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,11),(11,10),0.0468962 # DEPENDENCYPART_GRANDPAR
(8,11),(11,12),-0.0814865 # DEPENDENCYPART_GRANDPAR
(8,11),(11,13),0.24713 # DEPENDENCYPART_GRANDPAR
(8,11),(11,14),0.0908468 # DEPENDENCYPART_GRANDPAR
(8,11),(11,15),-0.119375 # DEPENDENCYPART_GRANDPAR
(8,11),(11,16),-0.142759 # DEPENDENCYPART_GRANDPAR
(8,11),(11,17),0.112173 # DEPENDENCYPART_GRANDPAR
(8,11),(11,19),-0.0361491 # DEPENDENCYPART_GRANDPAR
(8,11),(11,20),-0.560097 # DEPENDENCYPART_GRANDPAR
(8,11),(11,23),-0.686105 # DEPENDENCYPART_GRANDPAR
(8,13),(13,1),-1.12338 # DEPENDENCYPART_GRANDPAR
(8,13),(13,3),-0.745566 # DEPENDENCYPART_GRANDPAR
(8,13),(13,4),-0.763495 # DEPENDENCYPART_GRANDPAR
(8,13),(13,5),-0.841554 # DEPENDENCYPART_GRANDPAR
(8,13),(13,7),-0.702491 # DEPENDENCYPART_GRANDPAR
(8,13),(13,8),-0.410049 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,13),(13,9),0.0320436 # DEPENDENCYPART_GRANDPAR
(8,13),(13,10),-0.0528633 # DEPENDENCYPART_GRANDPAR
(8,13),(13,11),-0.158534 # DEPENDENCYPART_GRANDPAR
(8,13),(13,12),0.0536352 # DEPENDENCYPART_GRANDPAR
(8,13),(13,14),0.178709 # DEPENDENCYPART_GRANDPAR
(8,13),(13,15),-0.289754 # DEPENDENCYPART_GRANDPAR
(8,13),(13,16),-0.242915 # DEPENDENCYPART_GRANDPAR
(8,13),(13,17),-0.26068 # DEPENDENCYPART_GRANDPAR
(8,13),(13,19),-0.349182 # DEPENDENCYPART_GRANDPAR
(8,13),(13,20),-0.66998 # DEPENDENCYPART_GRANDPAR
(8,13),(13,22),-0.515059 # DEPENDENCYPART_GRANDPAR
(8,14),(14,13),-0.243045 # DEPENDENCYPART_GRANDPAR
(8,14),(14,15),-0.536822 # DEPENDENCYPART_GRANDPAR
(8,14),(14,16),-0.387102 # DEPENDENCYPART_GRANDPAR
(8,14),(14,17),-0.564271 # DEPENDENCYPART_GRANDPAR
(8,14),(14,18),-0.111425 # DEPENDENCYPART_GRANDPAR
(8,14),(14,19),0.0387788 # DEPENDENCYPART_GRANDPAR
(8,15),(15,1),-1.03747 # DEPENDENCYPART_GRANDPAR
(8,15),(15,2),-1.1805 # DEPENDENCYPART_GRANDPAR
(8,15),(15,5),-0.723901 # DEPENDENCYPART_GRANDPAR
(8,15),(15,6),-1.06469 # DEPENDENCYPART_GRANDPAR
(8,15),(15,8),-0.398929 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,15),(15,9),-0.0212627 # DEPENDENCYPART_GRANDPAR
(8,15),(15,11),-0.16655 # DEPENDENCYPART_GRANDPAR
(8,15),(15,12),-0.064606 # DEPENDENCYPART_GRANDPAR
(8,15),(15,13),-0.101621 # DEPENDENCYPART_GRANDPAR
(8,15),(15,14),-0.0465056 # DEPENDENCYPART_GRANDPAR
(8,15),(15,16),-0.0212333 # DEPENDENCYPART_GRANDPAR
(8,15),(15,17),-0.18529 # DEPENDENCYPART_GRANDPAR
(8,15),(15,18),-0.00800405 # DEPENDENCYPART_GRANDPAR
(8,15),(15,19),-0.352092 # DEPENDENCYPART_GRANDPAR
(8,15),(15,20),-0.859397 # DEPENDENCYPART_GRANDPAR
(8,15),(15,22),-0.429662 # DEPENDENCYPART_GRANDPAR
(8,15),(15,23),-0.833607 # DEPENDENCYPART_GRANDPAR
(8,16),(16,1),-1.15974 # DEPENDENCYPART_GRANDPAR
(8,16),(16,2),-1.11545 # DEPENDENCYPART_GRANDPAR
(8,16),(16,8),-0.431256 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,16),(16,9),0.0146897 # DEPENDENCYPART_GRANDPAR
(8,16),(16,11),-0.124662 # DEPENDENCYPART_GRANDPAR
(8,16),(16,12),-0.129776 # DEPENDENCYPART_GRANDPAR
(8,16),(16,13),0.00626362 # DEPENDENCYPART_GRANDPAR
(8,16),(16,15),-0.218221 # DEPENDENCYPART_GRANDPAR
(8,16),(16,17),-0.246758 # DEPENDENCYPART_GRANDPAR
(8,16),(16,18),0.0238734 # DEPENDENCYPART_GRANDPAR
(8,16),(16,19),-0.359775 # DEPENDENCYPART_GRANDPAR
(8,16),(16,20),-0.810564 # DEPENDENCYPART_GRANDPAR
(8,16),(16,22),-0.570812 # DEPENDENCYPART_GRANDPAR
(8,16),(16,23),-0.787592 # DEPENDENCYPART_GRANDPAR
(8,20),(20,21),0.0497494 # DEPENDENCYPART_GRANDPAR
(8,20),(20,22),-0.348537 # DEPENDENCYPART_GRANDPAR
(9,1),(1,2),-0.0405563 # DEPENDENCYPART_GRANDPAR
(9,1),(1,3),-0.0539357 # DEPENDENCYPART_GRANDPAR
(9,1),(1,4),-0.12321 # DEPENDENCYPART_GRANDPAR
(9,1),(1,5),-0.0397351 # DEPENDENCYPART_GRANDPAR
(9,1),(1,6),-0.285105 # DEPENDENCYPART_GRANDPAR
(9,1),(1,9),-1.04429 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,1),(1,14),-0.363563 # DEPENDENCYPART_GRANDPAR
(9,1),(1,23),-0.971245 # DEPENDENCYPART_GRANDPAR
(9,2),(2,1),0.00832919 # DEPENDENCYPART_GRANDPAR
(9,2),(2,3),0.0400249 # DEPENDENCYPART_GRANDPAR
(9,2),(2,4),-0.0884554 # DEPENDENCYPART_GRANDPAR
(9,2),(2,5),0.285665 # DEPENDENCYPART_GRANDPAR
(9,2),(2,6),-0.215697 # DEPENDENCYPART_GRANDPAR
(9,2),(2,8),0.317453 # DEPENDENCYPART_GRANDPAR
(9,2),(2,9),-1.22743 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,2),(2,10),-0.419005 # DEPENDENCYPART_GRANDPAR
(9,2),(2,11),-0.585665 # DEPENDENCYPART_GRANDPAR
(9,2),(2,14),-0.515441 # DEPENDENCYPART_GRANDPAR
(9,2),(2,23),-1.11796 # DEPENDENCYPART_GRANDPAR
(9,3),(3,1),-0.201344 # DEPENDENCYPART_GRANDPAR
(9,3),(3,4),-0.159569 # DEPENDENCYPART_GRANDPAR
(9,3),(3,6),-0.213862 # DEPENDENCYPART_GRANDPAR
(9,4),(4,1),-0.255698 # DEPENDENCYPART_GRANDPAR
(9,4),(4,3),-0.0556522 # DEPENDENCYPART_GRANDPAR
(9,4),(4,6),-0.235667 # DEPENDENCYPART_GRANDPAR
(9,5),(5,1),-0.280822 # DEPENDENCYPART_GRANDPAR
(9,5),(5,2),-0.279371 # DEPENDENCYPART_GRANDPAR
(9,5),(5,3),0.151985 # DEPENDENCYPART_GRANDPAR
(9,5),(5,4),-0.170362 # DEPENDENCYPART_GRANDPAR
(9,5),(5,6),0.0555058 # DEPENDENCYPART_GRANDPAR
(9,5),(5,7),0.745179 # DEPENDENCYPART_GRANDPAR
(9,5),(5,8),0.254002 # DEPENDENCYPART_GRANDPAR
(9,5),(5,9),-1.02941 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,5),(5,10),-0.268035 # DEPENDENCYPART_GRANDPAR
(9,5),(5,11),-0.44736 # DEPENDENCYPART_GRANDPAR
(9,5),(5,13),0.0219972 # DEPENDENCYPART_GRANDPAR
(9,5),(5,14),-0.417565 # DEPENDENCYPART_GRANDPAR
(9,5),(5,15),0.300555 # DEPENDENCYPART_GRANDPAR
(9,5),(5,16),-0.684608 # DEPENDENCYPART_GRANDPAR
(9,5),(5,20),-0.819918 # DEPENDENCYPART_GRANDPAR
(9,5),(5,23),-0.985724 # DEPENDENCYPART_GRANDPAR
(9,7),(7,5),-0.0800898 # DEPENDENCYPART_GRANDPAR
(9,7),(7,6),-0.254881 # DEPENDENCYPART_GRANDPAR
(9,8),(8,3),0.187477 # DEPENDENCYPART_GRANDPAR
(9,8),(8,4),-0.122071 # DEPENDENCYPART_GRANDPAR
(9,8),(8,5),0.0322402 # DEPENDENCYPART_GRANDPAR
(9,8),(8,6),-0.244184 # DEPENDENCYPART_GRANDPAR
(9,8),(8,7),0.732662 # DEPENDENCYPART_GRANDPAR
(9,8),(8,9),-1.03006 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,8),(8,10),-0.26869 # DEPENDENCYPART_GRANDPAR
(9,8),(8,11),-0.447757 # DEPENDENCYPART_GRANDPAR
(9,8),(8,13),0.0213648 # DEPENDENCYPART_GRANDPAR
(9,8),(8,14),-0.418216 # DEPENDENCYPART_GRANDPAR
(9,8),(8,15),0.2999 # DEPENDENCYPART_GRANDPAR
(9,8),(8,16),-0.685263 # DEPENDENCYPART_GRANDPAR
(9,8),(8,20),-0.821623 # DEPENDENCYPART_GRANDPAR
(9,10),(10,1),-0.408041 # DEPENDENCYPART_GRANDPAR
(9,10),(10,2),0.00240193 # DEPENDENCYPART_GRANDPAR
(9,10),(10,5),-0.187371 # DEPENDENCYPART_GRANDPAR
(9,10),(10,6),-0.54748 # DEPENDENCYPART_GRANDPAR
(9,10),(10,7),0.359016 # DEPENDENCYPART_GRANDPAR
(9,10),(10,8),-0.122577 # DEPENDENCYPART_GRANDPAR
(9,10),(10,9),-0.65952 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,10),(10,11),-0.048119 # DEPENDENCYPART_GRANDPAR
(9,10),(10,12),-0.0878259 # DEPENDENCYPART_GRANDPAR
(9,10),(10,13),0.805192 # DEPENDENCYPART_GRANDPAR
(9,10),(10,14),0.0355077 # DEPENDENCYPART_GRANDPAR
(9,10),(10,15),0.921517 # DEPENDENCYPART_GRANDPAR
(9,10),(10,16),0.0268604 # DEPENDENCYPART_GRANDPAR
(9,10),(10,17),0.00162742 # DEPENDENCYPART_GRANDPAR
(9,10),(10,18),0.0461251 # DEPENDENCYPART_GRANDPAR
(9,10),(10,19),-0.106401 # DEPENDENCYPART_GRANDPAR
(9,10),(10,20),-0.437391 # DEPENDENCYPART_GRANDPAR
(9,10),(10,22),0.455725 # DEPENDENCYPART_GRANDPAR
(9,10),(10,23),-0.638555 # DEPENDENCYPART_GRANDPAR
(9,11),(11,2),-0.225665 # DEPENDENCYPART_GRANDPAR
(9,11),(11,8),-0.375515 # DEPENDENCYPART_GRANDPAR
(9,11),(11,10),-0.000440352 # DEPENDENCYPART_GRANDPAR
(9,11),(11,12),-0.95224 # DEPENDENCYPART_GRANDPAR
(9,11),(11,13),0.0938238 # DEPENDENCYPART_GRANDPAR
(9,11),(11,14),-0.242723 # DEPENDENCYPART_GRANDPAR
(9,11),(11,15),0.676683 # DEPENDENCYPART_GRANDPAR
(9,11),(11,16),-0.505841 # DEPENDENCYPART_GRANDPAR
(9,11),(11,17),-0.289794 # DEPENDENCYPART_GRANDPAR
(9,11),(11,19),-0.714252 # DEPENDENCYPART_GRANDPAR
(9,11),(11,20),-0.66057 # DEPENDENCYPART_GRANDPAR
(9,11),(11,23),-1.08334 # DEPENDENCYPART_GRANDPAR
(9,12),(12,2),-0.299462 # DEPENDENCYPART_GRANDPAR
(9,12),(12,7),0.0263636 # DEPENDENCYPART_GRANDPAR
(9,12),(12,8),-0.409321 # DEPENDENCYPART_GRANDPAR
(9,12),(12,9),-0.479303 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,12),(12,10),0.0779596 # DEPENDENCYPART_GRANDPAR
(9,12),(12,11),0.176721 # DEPENDENCYPART_GRANDPAR
(9,12),(12,13),0.361797 # DEPENDENCYPART_GRANDPAR
(9,12),(12,14),0.00855458 # DEPENDENCYPART_GRANDPAR
(9,12),(12,15),0.848507 # DEPENDENCYPART_GRANDPAR
(9,13),(13,1),-0.611083 # DEPENDENCYPART_GRANDPAR
(9,13),(13,3),-0.468433 # DEPENDENCYPART_GRANDPAR
(9,13),(13,4),-0.751836 # DEPENDENCYPART_GRANDPAR
(9,13),(13,5),-0.518636 # DEPENDENCYPART_GRANDPAR
(9,13),(13,7),-0.127023 # DEPENDENCYPART_GRANDPAR
(9,13),(13,8),-0.453912 # DEPENDENCYPART_GRANDPAR
(9,13),(13,9),-0.499273 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,13),(13,10),0.104734 # DEPENDENCYPART_GRANDPAR
(9,13),(13,11),0.0510064 # DEPENDENCYPART_GRANDPAR
(9,13),(13,12),-0.173546 # DEPENDENCYPART_GRANDPAR
(9,13),(13,14),-0.00742461 # DEPENDENCYPART_GRANDPAR
(9,13),(13,15),0.798205 # DEPENDENCYPART_GRANDPAR
(9,13),(13,16),-0.223772 # DEPENDENCYPART_GRANDPAR
(9,13),(13,17),-0.0866833 # DEPENDENCYPART_GRANDPAR
(9,13),(13,19),-0.530552 # DEPENDENCYPART_GRANDPAR
(9,13),(13,20),-0.489166 # DEPENDENCYPART_GRANDPAR
(9,13),(13,22),0.0136563 # DEPENDENCYPART_GRANDPAR
(9,14),(14,13),-0.16721 # DEPENDENCYPART_GRANDPAR
(9,14),(14,15),1.98066 # DEPENDENCYPART_GRANDPAR
(9,14),(14,16),-0.140662 # DEPENDENCYPART_GRANDPAR
(9,14),(14,17),-0.254232 # DEPENDENCYPART_GRANDPAR
(9,14),(14,18),-0.154363 # DEPENDENCYPART_GRANDPAR
(9,14),(14,19),-0.696834 # DEPENDENCYPART_GRANDPAR
(9,15),(15,1),-0.487209 # DEPENDENCYPART_GRANDPAR
(9,15),(15,2),-0.435239 # DEPENDENCYPART_GRANDPAR
(9,15),(15,5),-0.359368 # DEPENDENCYPART_GRANDPAR
(9,15),(15,6),-0.685578 # DEPENDENCYPART_GRANDPAR
(9,15),(15,8),-0.294549 # DEPENDENCYPART_GRANDPAR
(9,15),(15,9),-0.738357 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,15),(15,11),-0.0856151 # DEPENDENCYPART_GRANDPAR
(9,15),(15,12),-0.365168 # DEPENDENCYPART_GRANDPAR
(9,15),(15,13),0.0998873 # DEPENDENCYPART_GRANDPAR
(9,15),(15,14),-0.16396 # DEPENDENCYPART_GRANDPAR
(9,15),(15,16),-0.0361539 # DEPENDENCYPART_GRANDPAR
(9,15),(15,17),-0.139368 # DEPENDENCYPART_GRANDPAR
(9,15),(15,18),-0.203472 # DEPENDENCYPART_GRANDPAR
(9,15),(15,19),-0.318908 # DEPENDENCYPART_GRANDPAR
(9,15),(15,20),-0.624813 # DEPENDENCYPART_GRANDPAR
(9,15),(15,22),0.20634 # DEPENDENCYPART_GRANDPAR
(9,15),(15,23),-0.843195 # DEPENDENCYPART_GRANDPAR
(9,16),(16,1),-0.391928 # DEPENDENCYPART_GRANDPAR
(9,16),(16,2),0.0170582 # DEPENDENCYPART_GRANDPAR
(9,16),(16,8),-0.106672 # DEPENDENCYPART_GRANDPAR
(9,16),(16,9),-0.670407 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,16),(16,11),-0.311487 # DEPENDENCYPART_GRANDPAR
(9,16),(16,12),-0.459506 # DEPENDENCYPART_GRANDPAR
(9,16),(16,13),0.17405 # DEPENDENCYPART_GRANDPAR
(9,16),(16,15),0.659554 # DEPENDENCYPART_GRANDPAR
(9,16),(16,17),0.0613673 # DEPENDENCYPART_GRANDPAR
(9,16),(16,18),0.146511 # DEPENDENCYPART_GRANDPAR
(9,16),(16,19),0.00850053 # DEPENDENCYPART_GRANDPAR
(9,16),(16,20),-0.322367 # DEPENDENCYPART_GRANDPAR
(9,16),(16,22),0.52366 # DEPENDENCYPART_GRANDPAR
(9,16),(16,23),-0.517013 # DEPENDENCYPART_GRANDPAR
(9,17),(17,13),0.222774 # DEPENDENCYPART_GRANDPAR
(9,17),(17,16),-0.36252 # DEPENDENCYPART_GRANDPAR
(9,17),(17,18),-0.0661973 # DEPENDENCYPART_GRANDPAR
(9,17),(17,19),-0.48006 # DEPENDENCYPART_GRANDPAR
(9,17),(17,20),-0.698848 # DEPENDENCYPART_GRANDPAR
