# _root_ `` Markets in this region are n't so geared to leveraged buy-outs , and their economies generally are in good shape , but there 's no doubt that Asia is still following America 's lead . ''
#goldHeads=6,6,2,5,3,0,6,9,6,9,12,10,6,6,16,18,18,14,18,21,19,18,18,25,23,27,25,27,30,28,30,30,35,33,32,6,6,
#predictedHeads=6,6,2,5,3,0,6,9,6,9,12,10,6,6,16,18,18,14,18,21,19,18,18,25,23,27,25,27,30,28,30,30,35,33,32,6,6,
(2,12),(2,13),-0.0179091 # DEPENDENCYPART_SIBL
(2,12),(2,14),-0.0581283 # DEPENDENCYPART_SIBL
(2,12),(2,18),-0.0243651 # DEPENDENCYPART_SIBL
(2,12),(2,22),-0.0179091 # DEPENDENCYPART_SIBL
(2,12),(2,36),-0.00347506 # DEPENDENCYPART_SIBL
(2,13),(2,14),0.455931 # DEPENDENCYPART_SIBL
(2,13),(2,18),0.816171 # DEPENDENCYPART_SIBL
(2,13),(2,22),0.112177 # DEPENDENCYPART_SIBL
(2,13),(2,36),0.0270219 # DEPENDENCYPART_SIBL
(2,14),(2,18),-0.103634 # DEPENDENCYPART_SIBL
(2,14),(2,22),-0.0942546 # DEPENDENCYPART_SIBL
(2,14),(2,36),-0.14822 # DEPENDENCYPART_SIBL
(2,18),(2,22),0.189162 # DEPENDENCYPART_SIBL
(2,18),(2,36),-0.02475 # DEPENDENCYPART_SIBL
(2,22),(2,36),0.0270219 # DEPENDENCYPART_SIBL
(3,1),(3,2),0.136517 # DEPENDENCYPART_SIBL
(3,1),(3,4),-0.0899387 # DEPENDENCYPART_SIBL
(3,1),(3,5),0.0997331 # DEPENDENCYPART_SIBL
(3,1),(3,6),-0.0778836 # DEPENDENCYPART_SIBL
(3,1),(3,7),-0.0305597 # DEPENDENCYPART_SIBL
(3,1),(3,9),-0.00241715 # DEPENDENCYPART_SIBL
(3,1),(3,12),-0.166721 # DEPENDENCYPART_SIBL
(3,1),(3,13),0.0395143 # DEPENDENCYPART_SIBL
(3,1),(3,14),-0.115643 # DEPENDENCYPART_SIBL
(3,1),(3,36),0.0320614 # DEPENDENCYPART_SIBL
(3,2),(3,4),-0.0460562 # DEPENDENCYPART_SIBL
(3,2),(3,5),0.0412422 # DEPENDENCYPART_SIBL
(3,2),(3,6),-0.0743279 # DEPENDENCYPART_SIBL
(3,2),(3,7),-0.0597043 # DEPENDENCYPART_SIBL
(3,2),(3,9),-0.0622759 # DEPENDENCYPART_SIBL
(3,2),(3,12),-0.184147 # DEPENDENCYPART_SIBL
(3,2),(3,13),-0.0135546 # DEPENDENCYPART_SIBL
(3,2),(3,14),-0.0178731 # DEPENDENCYPART_SIBL
(3,2),(3,36),-0.0205277 # DEPENDENCYPART_SIBL
(3,4),(3,5),-0.623659 # DEPENDENCYPART_SIBL
(3,4),(3,6),-0.47614 # DEPENDENCYPART_SIBL
(3,4),(3,7),-0.124397 # DEPENDENCYPART_SIBL
(3,4),(3,9),-0.214567 # DEPENDENCYPART_SIBL
(3,4),(3,12),-0.504281 # DEPENDENCYPART_SIBL
(3,4),(3,13),-0.082748 # DEPENDENCYPART_SIBL
(3,4),(3,14),-0.167578 # DEPENDENCYPART_SIBL
(3,4),(3,36),-0.0393926 # DEPENDENCYPART_SIBL
(3,5),(3,6),-0.523668 # DEPENDENCYPART_SIBL
(3,5),(3,7),-0.104084 # DEPENDENCYPART_SIBL
(3,5),(3,9),-0.313434 # DEPENDENCYPART_SIBL
(3,5),(3,12),-0.955296 # DEPENDENCYPART_SIBL
(3,5),(3,13),0.0564969 # DEPENDENCYPART_SIBL
(3,5),(3,14),0.0255803 # DEPENDENCYPART_SIBL
(3,5),(3,36),0.0904171 # DEPENDENCYPART_SIBL
(3,6),(3,7),-0.0430505 # DEPENDENCYPART_SIBL
(3,6),(3,9),-0.172779 # DEPENDENCYPART_SIBL
(3,6),(3,12),-0.48026 # DEPENDENCYPART_SIBL
(3,6),(3,13),0.106824 # DEPENDENCYPART_SIBL
(3,6),(3,14),0.0475368 # DEPENDENCYPART_SIBL
(3,6),(3,36),0.333704 # DEPENDENCYPART_SIBL
(3,7),(3,9),-0.082957 # DEPENDENCYPART_SIBL
(3,7),(3,12),-0.453841 # DEPENDENCYPART_SIBL
(3,7),(3,13),-0.0585503 # DEPENDENCYPART_SIBL
(3,7),(3,14),0.0772274 # DEPENDENCYPART_SIBL
(3,7),(3,36),0.0214374 # DEPENDENCYPART_SIBL
(3,9),(3,12),-0.532251 # DEPENDENCYPART_SIBL
(3,9),(3,13),0.0623218 # DEPENDENCYPART_SIBL
(3,9),(3,14),0.0173682 # DEPENDENCYPART_SIBL
(3,9),(3,36),0.146657 # DEPENDENCYPART_SIBL
(3,12),(3,13),0.0269506 # DEPENDENCYPART_SIBL
(3,12),(3,14),0.0300269 # DEPENDENCYPART_SIBL
(3,12),(3,36),0.0243607 # DEPENDENCYPART_SIBL
(3,13),(3,14),0.480329 # DEPENDENCYPART_SIBL
(3,13),(3,36),0.395117 # DEPENDENCYPART_SIBL
(3,14),(3,36),0.0687683 # DEPENDENCYPART_SIBL
(5,1),(5,2),0.204219 # DEPENDENCYPART_SIBL
(5,1),(5,3),-0.00712781 # DEPENDENCYPART_SIBL
(5,1),(5,4),-0.0127843 # DEPENDENCYPART_SIBL
(5,1),(5,6),-0.0299464 # DEPENDENCYPART_SIBL
(5,2),(5,3),0.0462691 # DEPENDENCYPART_SIBL
(5,2),(5,4),-0.260092 # DEPENDENCYPART_SIBL
(5,2),(5,6),-0.0618168 # DEPENDENCYPART_SIBL
(5,3),(5,4),-0.0769779 # DEPENDENCYPART_SIBL
(5,3),(5,6),-0.0565554 # DEPENDENCYPART_SIBL
(5,4),(5,6),-0.163875 # DEPENDENCYPART_SIBL
(6,1),(6,2),0.0203229 # DEPENDENCYPART_SIBL
(6,1),(6,3),-0.0652986 # DEPENDENCYPART_SIBL
(6,1),(6,4),0.00178147 # DEPENDENCYPART_SIBL
(6,1),(6,5),-0.0189708 # DEPENDENCYPART_SIBL
(6,1),(6,7),0.0317231 # DEPENDENCYPART_SIBL
(6,1),(6,8),-0.0251518 # DEPENDENCYPART_SIBL
(6,1),(6,9),0.0134841 # DEPENDENCYPART_SIBL
(6,1),(6,10),-0.066863 # DEPENDENCYPART_SIBL
(6,1),(6,11),0.0211094 # DEPENDENCYPART_SIBL
(6,1),(6,12),-0.0209728 # DEPENDENCYPART_SIBL
(6,1),(6,13),0.0434978 # DEPENDENCYPART_SIBL
(6,1),(6,14),-0.00592793 # DEPENDENCYPART_SIBL
(6,1),(6,15),-0.036373 # DEPENDENCYPART_SIBL
(6,1),(6,16),-0.021214 # DEPENDENCYPART_SIBL
(6,1),(6,17),-0.0463636 # DEPENDENCYPART_SIBL
(6,1),(6,18),0.0221463 # DEPENDENCYPART_SIBL
(6,1),(6,19),0.0365308 # DEPENDENCYPART_SIBL
(6,1),(6,20),-0.0469044 # DEPENDENCYPART_SIBL
(6,1),(6,21),-0.0262032 # DEPENDENCYPART_SIBL
(6,1),(6,22),0.0434978 # DEPENDENCYPART_SIBL
(6,1),(6,23),0.194902 # DEPENDENCYPART_SIBL
(6,1),(6,24),-0.124476 # DEPENDENCYPART_SIBL
(6,1),(6,25),0.00456003 # DEPENDENCYPART_SIBL
(6,1),(6,30),-0.136946 # DEPENDENCYPART_SIBL
(6,1),(6,31),0.0793078 # DEPENDENCYPART_SIBL
(6,1),(6,32),0.0234649 # DEPENDENCYPART_SIBL
(6,1),(6,36),0.195673 # DEPENDENCYPART_SIBL
(6,1),(6,37),0.467485 # DEPENDENCYPART_SIBL
(6,2),(6,3),-0.0492087 # DEPENDENCYPART_SIBL
(6,2),(6,4),-0.315289 # DEPENDENCYPART_SIBL
(6,2),(6,5),-0.416138 # DEPENDENCYPART_SIBL
(6,2),(6,7),0.115565 # DEPENDENCYPART_SIBL
(6,2),(6,8),-0.0370249 # DEPENDENCYPART_SIBL
(6,2),(6,9),-0.00854239 # DEPENDENCYPART_SIBL
(6,2),(6,10),-0.0442669 # DEPENDENCYPART_SIBL
(6,2),(6,11),0.000127292 # DEPENDENCYPART_SIBL
(6,2),(6,12),-0.0863821 # DEPENDENCYPART_SIBL
(6,2),(6,13),0.0533006 # DEPENDENCYPART_SIBL
(6,2),(6,14),0.0415131 # DEPENDENCYPART_SIBL
(6,2),(6,15),-0.0469915 # DEPENDENCYPART_SIBL
(6,2),(6,16),-0.0860706 # DEPENDENCYPART_SIBL
(6,2),(6,17),0.0315414 # DEPENDENCYPART_SIBL
(6,2),(6,18),-0.0190987 # DEPENDENCYPART_SIBL
(6,2),(6,19),0.0264583 # DEPENDENCYPART_SIBL
(6,2),(6,20),0.0726659 # DEPENDENCYPART_SIBL
(6,2),(6,21),0.0200278 # DEPENDENCYPART_SIBL
(6,2),(6,22),0.0533006 # DEPENDENCYPART_SIBL
(6,2),(6,23),0.0258876 # DEPENDENCYPART_SIBL
(6,2),(6,24),-0.0320971 # DEPENDENCYPART_SIBL
(6,2),(6,25),0.0024458 # DEPENDENCYPART_SIBL
(6,2),(6,30),-0.0331426 # DEPENDENCYPART_SIBL
(6,2),(6,31),0.0811944 # DEPENDENCYPART_SIBL
(6,2),(6,32),0.0425352 # DEPENDENCYPART_SIBL
(6,2),(6,36),0.0499151 # DEPENDENCYPART_SIBL
(6,2),(6,37),0.0385785 # DEPENDENCYPART_SIBL
(6,3),(6,4),0.0492111 # DEPENDENCYPART_SIBL
(6,3),(6,5),-0.0179885 # DEPENDENCYPART_SIBL
(6,3),(6,7),0.103885 # DEPENDENCYPART_SIBL
(6,3),(6,8),0.026656 # DEPENDENCYPART_SIBL
(6,3),(6,9),0.0111454 # DEPENDENCYPART_SIBL
(6,3),(6,10),-0.0603259 # DEPENDENCYPART_SIBL
(6,3),(6,11),0.0204942 # DEPENDENCYPART_SIBL
(6,3),(6,12),0.026638 # DEPENDENCYPART_SIBL
(6,3),(6,13),-0.0523448 # DEPENDENCYPART_SIBL
(6,3),(6,14),-0.00612665 # DEPENDENCYPART_SIBL
(6,3),(6,15),-0.0303321 # DEPENDENCYPART_SIBL
(6,3),(6,16),0.0313997 # DEPENDENCYPART_SIBL
(6,3),(6,17),0.0793633 # DEPENDENCYPART_SIBL
(6,3),(6,18),-0.00818855 # DEPENDENCYPART_SIBL
(6,3),(6,19),-0.0801609 # DEPENDENCYPART_SIBL
(6,3),(6,20),0.0285705 # DEPENDENCYPART_SIBL
(6,3),(6,21),-0.00365266 # DEPENDENCYPART_SIBL
(6,3),(6,22),-0.0523448 # DEPENDENCYPART_SIBL
(6,3),(6,23),-0.0519631 # DEPENDENCYPART_SIBL
(6,3),(6,24),-0.0314692 # DEPENDENCYPART_SIBL
(6,3),(6,25),-0.00178887 # DEPENDENCYPART_SIBL
(6,3),(6,30),-0.0413862 # DEPENDENCYPART_SIBL
(6,3),(6,31),0.109123 # DEPENDENCYPART_SIBL
(6,3),(6,32),0.0515862 # DEPENDENCYPART_SIBL
(6,3),(6,36),0.0338628 # DEPENDENCYPART_SIBL
(6,3),(6,37),0.00671717 # DEPENDENCYPART_SIBL
(6,4),(6,5),-0.361806 # DEPENDENCYPART_SIBL
(6,4),(6,7),-0.0554267 # DEPENDENCYPART_SIBL
(6,4),(6,8),-0.0659905 # DEPENDENCYPART_SIBL
(6,4),(6,9),-0.0836739 # DEPENDENCYPART_SIBL
(6,4),(6,10),-0.34675 # DEPENDENCYPART_SIBL
(6,4),(6,11),-0.0842069 # DEPENDENCYPART_SIBL
(6,4),(6,12),-0.0776376 # DEPENDENCYPART_SIBL
(6,4),(6,13),-0.0760325 # DEPENDENCYPART_SIBL
(6,4),(6,14),-0.121116 # DEPENDENCYPART_SIBL
(6,4),(6,15),-0.14142 # DEPENDENCYPART_SIBL
(6,4),(6,16),-0.0778782 # DEPENDENCYPART_SIBL
(6,4),(6,17),-0.119471 # DEPENDENCYPART_SIBL
(6,4),(6,18),-0.0854143 # DEPENDENCYPART_SIBL
(6,4),(6,19),-0.143167 # DEPENDENCYPART_SIBL
(6,4),(6,20),-0.111691 # DEPENDENCYPART_SIBL
(6,4),(6,21),-0.0781019 # DEPENDENCYPART_SIBL
(6,4),(6,22),-0.0760325 # DEPENDENCYPART_SIBL
(6,4),(6,23),-0.141905 # DEPENDENCYPART_SIBL
(6,4),(6,24),-0.124953 # DEPENDENCYPART_SIBL
(6,4),(6,25),-0.0295858 # DEPENDENCYPART_SIBL
(6,4),(6,30),-0.175099 # DEPENDENCYPART_SIBL
(6,4),(6,31),-0.0785445 # DEPENDENCYPART_SIBL
(6,4),(6,32),-0.1358 # DEPENDENCYPART_SIBL
(6,4),(6,36),-0.100633 # DEPENDENCYPART_SIBL
(6,4),(6,37),-0.0200578 # DEPENDENCYPART_SIBL
(6,5),(6,7),0.0878793 # DEPENDENCYPART_SIBL
(6,5),(6,8),-0.0228944 # DEPENDENCYPART_SIBL
(6,5),(6,9),0.0205916 # DEPENDENCYPART_SIBL
(6,5),(6,10),-0.0802086 # DEPENDENCYPART_SIBL
(6,5),(6,11),0.0287717 # DEPENDENCYPART_SIBL
(6,5),(6,12),-0.00137664 # DEPENDENCYPART_SIBL
(6,5),(6,13),-0.00597212 # DEPENDENCYPART_SIBL
(6,5),(6,14),-0.0106496 # DEPENDENCYPART_SIBL
(6,5),(6,15),-0.0543714 # DEPENDENCYPART_SIBL
(6,5),(6,16),-0.00166291 # DEPENDENCYPART_SIBL
(6,5),(6,17),-0.0326868 # DEPENDENCYPART_SIBL
(6,5),(6,18),-0.0428174 # DEPENDENCYPART_SIBL
(6,5),(6,19),-0.021606 # DEPENDENCYPART_SIBL
(6,5),(6,20),-0.0307354 # DEPENDENCYPART_SIBL
(6,5),(6,21),-0.0221823 # DEPENDENCYPART_SIBL
(6,5),(6,22),-0.00597212 # DEPENDENCYPART_SIBL
(6,5),(6,23),0.00610967 # DEPENDENCYPART_SIBL
(6,5),(6,24),-0.0100582 # DEPENDENCYPART_SIBL
(6,5),(6,25),-0.0299892 # DEPENDENCYPART_SIBL
(6,5),(6,30),-0.0829639 # DEPENDENCYPART_SIBL
(6,5),(6,31),0.0554213 # DEPENDENCYPART_SIBL
(6,5),(6,32),0.0421994 # DEPENDENCYPART_SIBL
(6,5),(6,36),-0.019999 # DEPENDENCYPART_SIBL
(6,5),(6,37),-0.0103719 # DEPENDENCYPART_SIBL
(6,7),(6,8),0.228623 # DEPENDENCYPART_SIBL
(6,7),(6,9),0.0973265 # DEPENDENCYPART_SIBL
(6,7),(6,10),-0.010159 # DEPENDENCYPART_SIBL
(6,7),(6,11),0.101317 # DEPENDENCYPART_SIBL
(6,7),(6,12),0.0245226 # DEPENDENCYPART_SIBL
(6,7),(6,13),-0.0576102 # DEPENDENCYPART_SIBL
(6,7),(6,14),0.221494 # DEPENDENCYPART_SIBL
(6,7),(6,15),0.0764543 # DEPENDENCYPART_SIBL
(6,7),(6,16),0.0219754 # DEPENDENCYPART_SIBL
(6,7),(6,17),0.13877 # DEPENDENCYPART_SIBL
(6,7),(6,18),0.0205623 # DEPENDENCYPART_SIBL
(6,7),(6,19),-0.0112452 # DEPENDENCYPART_SIBL
(6,7),(6,20),0.221522 # DEPENDENCYPART_SIBL
(6,7),(6,21),0.202155 # DEPENDENCYPART_SIBL
(6,7),(6,22),-0.0576102 # DEPENDENCYPART_SIBL
(6,7),(6,23),0.317563 # DEPENDENCYPART_SIBL
(6,7),(6,24),0.154472 # DEPENDENCYPART_SIBL
(6,7),(6,25),0.0675183 # DEPENDENCYPART_SIBL
(6,7),(6,30),0.0102861 # DEPENDENCYPART_SIBL
(6,7),(6,31),0.0837456 # DEPENDENCYPART_SIBL
(6,7),(6,32),0.0365694 # DEPENDENCYPART_SIBL
(6,7),(6,36),0.0747992 # DEPENDENCYPART_SIBL
(6,7),(6,37),-0.0356489 # DEPENDENCYPART_SIBL
(6,8),(6,9),-0.107618 # DEPENDENCYPART_SIBL
(6,8),(6,10),-0.0743904 # DEPENDENCYPART_SIBL
(6,8),(6,11),-0.103628 # DEPENDENCYPART_SIBL
(6,8),(6,12),-0.118336 # DEPENDENCYPART_SIBL
(6,8),(6,13),-0.0986145 # DEPENDENCYPART_SIBL
(6,8),(6,14),-0.0738121 # DEPENDENCYPART_SIBL
(6,8),(6,15),-0.0628618 # DEPENDENCYPART_SIBL
(6,8),(6,16),-0.120883 # DEPENDENCYPART_SIBL
(6,8),(6,17),-0.041527 # DEPENDENCYPART_SIBL
(6,8),(6,18),-0.00948928 # DEPENDENCYPART_SIBL
(6,8),(6,19),-0.10781 # DEPENDENCYPART_SIBL
(6,8),(6,20),-0.184654 # DEPENDENCYPART_SIBL
(6,8),(6,21),0.00259962 # DEPENDENCYPART_SIBL
(6,8),(6,22),-0.0986145 # DEPENDENCYPART_SIBL
(6,8),(6,23),-0.092381 # DEPENDENCYPART_SIBL
(6,8),(6,24),0.0146998 # DEPENDENCYPART_SIBL
(6,8),(6,25),-0.0788715 # DEPENDENCYPART_SIBL
(6,8),(6,30),-0.133073 # DEPENDENCYPART_SIBL
(6,8),(6,31),-0.0906048 # DEPENDENCYPART_SIBL
(6,8),(6,32),-0.0593068 # DEPENDENCYPART_SIBL
(6,8),(6,36),0.0162488 # DEPENDENCYPART_SIBL
(6,8),(6,37),-0.109896 # DEPENDENCYPART_SIBL
(6,9),(6,10),-0.372901 # DEPENDENCYPART_SIBL
(6,9),(6,11),-0.659817 # DEPENDENCYPART_SIBL
(6,9),(6,12),-0.418929 # DEPENDENCYPART_SIBL
(6,9),(6,13),-0.053437 # DEPENDENCYPART_SIBL
(6,9),(6,14),0.0854701 # DEPENDENCYPART_SIBL
(6,9),(6,15),-0.217717 # DEPENDENCYPART_SIBL
(6,9),(6,16),-0.419172 # DEPENDENCYPART_SIBL
(6,9),(6,17),-0.407632 # DEPENDENCYPART_SIBL
(6,9),(6,18),-0.143215 # DEPENDENCYPART_SIBL
(6,9),(6,19),-0.407987 # DEPENDENCYPART_SIBL
(6,9),(6,20),-0.355092 # DEPENDENCYPART_SIBL
(6,9),(6,21),-0.375003 # DEPENDENCYPART_SIBL
(6,9),(6,22),-0.053437 # DEPENDENCYPART_SIBL
(6,9),(6,23),-0.0464247 # DEPENDENCYPART_SIBL
(6,9),(6,24),-0.222922 # DEPENDENCYPART_SIBL
(6,9),(6,25),-0.159832 # DEPENDENCYPART_SIBL
(6,9),(6,30),-0.206696 # DEPENDENCYPART_SIBL
(6,9),(6,31),-0.429929 # DEPENDENCYPART_SIBL
(6,9),(6,32),-0.394658 # DEPENDENCYPART_SIBL
(6,9),(6,36),-0.00113305 # DEPENDENCYPART_SIBL
(6,9),(6,37),0.018127 # DEPENDENCYPART_SIBL
(6,10),(6,11),-0.200408 # DEPENDENCYPART_SIBL
(6,10),(6,12),-0.242923 # DEPENDENCYPART_SIBL
(6,10),(6,13),-0.0240898 # DEPENDENCYPART_SIBL
(6,10),(6,14),0.0769251 # DEPENDENCYPART_SIBL
(6,10),(6,15),-0.115526 # DEPENDENCYPART_SIBL
(6,10),(6,16),-0.243101 # DEPENDENCYPART_SIBL
(6,10),(6,17),-0.0532837 # DEPENDENCYPART_SIBL
(6,10),(6,18),-0.0736996 # DEPENDENCYPART_SIBL
(6,10),(6,19),-0.202731 # DEPENDENCYPART_SIBL
(6,10),(6,20),-0.201588 # DEPENDENCYPART_SIBL
(6,10),(6,21),-0.0713373 # DEPENDENCYPART_SIBL
(6,10),(6,22),-0.0240898 # DEPENDENCYPART_SIBL
(6,10),(6,23),-0.0745734 # DEPENDENCYPART_SIBL
(6,10),(6,24),-0.117387 # DEPENDENCYPART_SIBL
(6,10),(6,25),-0.176803 # DEPENDENCYPART_SIBL
(6,10),(6,30),-0.175994 # DEPENDENCYPART_SIBL
(6,10),(6,31),-0.0814582 # DEPENDENCYPART_SIBL
(6,10),(6,32),-0.16279 # DEPENDENCYPART_SIBL
(6,10),(6,36),-0.0431083 # DEPENDENCYPART_SIBL
(6,10),(6,37),0.0613636 # DEPENDENCYPART_SIBL
(6,11),(6,12),-0.418981 # DEPENDENCYPART_SIBL
(6,11),(6,13),-0.0552039 # DEPENDENCYPART_SIBL
(6,11),(6,14),0.0848154 # DEPENDENCYPART_SIBL
(6,11),(6,15),-0.217717 # DEPENDENCYPART_SIBL
(6,11),(6,16),-0.419198 # DEPENDENCYPART_SIBL
(6,11),(6,17),-0.410868 # DEPENDENCYPART_SIBL
(6,11),(6,18),-0.143901 # DEPENDENCYPART_SIBL
(6,11),(6,19),-0.407186 # DEPENDENCYPART_SIBL
(6,11),(6,20),-0.355096 # DEPENDENCYPART_SIBL
(6,11),(6,21),-0.375833 # DEPENDENCYPART_SIBL
(6,11),(6,22),-0.0552039 # DEPENDENCYPART_SIBL
(6,11),(6,23),-0.046757 # DEPENDENCYPART_SIBL
(6,11),(6,24),-0.222922 # DEPENDENCYPART_SIBL
(6,11),(6,25),-0.1607 # DEPENDENCYPART_SIBL
(6,11),(6,30),-0.207564 # DEPENDENCYPART_SIBL
(6,11),(6,31),-0.433165 # DEPENDENCYPART_SIBL
(6,11),(6,32),-0.397733 # DEPENDENCYPART_SIBL
(6,11),(6,36),-0.0112499 # DEPENDENCYPART_SIBL
(6,11),(6,37),0.0289201 # DEPENDENCYPART_SIBL
(6,12),(6,13),-0.0236604 # DEPENDENCYPART_SIBL
(6,12),(6,14),-0.0131578 # DEPENDENCYPART_SIBL
(6,12),(6,15),-0.0699439 # DEPENDENCYPART_SIBL
(6,12),(6,16),-0.460363 # DEPENDENCYPART_SIBL
(6,12),(6,17),-0.02195 # DEPENDENCYPART_SIBL
(6,12),(6,18),-0.0629752 # DEPENDENCYPART_SIBL
(6,12),(6,19),0.0419667 # DEPENDENCYPART_SIBL
(6,12),(6,20),-0.0376032 # DEPENDENCYPART_SIBL
(6,12),(6,21),-0.0975353 # DEPENDENCYPART_SIBL
(6,12),(6,22),-0.0236604 # DEPENDENCYPART_SIBL
(6,12),(6,23),-0.057082 # DEPENDENCYPART_SIBL
(6,12),(6,24),-0.0155177 # DEPENDENCYPART_SIBL
(6,12),(6,25),-0.0458873 # DEPENDENCYPART_SIBL
(6,12),(6,30),-0.0720988 # DEPENDENCYPART_SIBL
(6,12),(6,31),-0.0564831 # DEPENDENCYPART_SIBL
(6,12),(6,32),-0.0546023 # DEPENDENCYPART_SIBL
(6,12),(6,36),0.0138434 # DEPENDENCYPART_SIBL
(6,12),(6,37),-0.0208774 # DEPENDENCYPART_SIBL
(6,13),(6,14),0.588665 # DEPENDENCYPART_SIBL
(6,13),(6,15),0.01907 # DEPENDENCYPART_SIBL
(6,13),(6,16),0.0627919 # DEPENDENCYPART_SIBL
(6,13),(6,17),0.135046 # DEPENDENCYPART_SIBL
(6,13),(6,18),0.27607 # DEPENDENCYPART_SIBL
(6,13),(6,19),0.0937797 # DEPENDENCYPART_SIBL
(6,13),(6,20),0.175214 # DEPENDENCYPART_SIBL
(6,13),(6,21),0.174203 # DEPENDENCYPART_SIBL
(6,13),(6,22),-0.0293545 # DEPENDENCYPART_SIBL
(6,13),(6,23),0.715416 # DEPENDENCYPART_SIBL
(6,13),(6,24),-0.00233653 # DEPENDENCYPART_SIBL
(6,13),(6,25),0.20392 # DEPENDENCYPART_SIBL
(6,13),(6,30),0.312302 # DEPENDENCYPART_SIBL
(6,13),(6,31),0.118021 # DEPENDENCYPART_SIBL
(6,13),(6,32),0.412434 # DEPENDENCYPART_SIBL
(6,13),(6,36),0.00657194 # DEPENDENCYPART_SIBL
(6,13),(6,37),0.144486 # DEPENDENCYPART_SIBL
(6,14),(6,15),-0.0947315 # DEPENDENCYPART_SIBL
(6,14),(6,16),-0.0952796 # DEPENDENCYPART_SIBL
(6,14),(6,17),-0.000356844 # DEPENDENCYPART_SIBL
(6,14),(6,18),-0.124231 # DEPENDENCYPART_SIBL
(6,14),(6,19),-0.0733802 # DEPENDENCYPART_SIBL
(6,14),(6,20),-0.0561228 # DEPENDENCYPART_SIBL
(6,14),(6,21),-0.0312781 # DEPENDENCYPART_SIBL
(6,14),(6,22),-0.0815478 # DEPENDENCYPART_SIBL
(6,14),(6,23),-0.726977 # DEPENDENCYPART_SIBL
(6,14),(6,24),-0.0676106 # DEPENDENCYPART_SIBL
(6,14),(6,25),-0.0330192 # DEPENDENCYPART_SIBL
(6,14),(6,30),-0.0362069 # DEPENDENCYPART_SIBL
(6,14),(6,31),0.0056842 # DEPENDENCYPART_SIBL
(6,14),(6,32),-0.0994679 # DEPENDENCYPART_SIBL
(6,14),(6,36),0.011004 # DEPENDENCYPART_SIBL
(6,14),(6,37),0.0536064 # DEPENDENCYPART_SIBL
(6,15),(6,16),-0.146661 # DEPENDENCYPART_SIBL
(6,15),(6,17),-0.0894079 # DEPENDENCYPART_SIBL
(6,15),(6,18),0.00434505 # DEPENDENCYPART_SIBL
(6,15),(6,19),-0.166234 # DEPENDENCYPART_SIBL
(6,15),(6,20),-0.107256 # DEPENDENCYPART_SIBL
(6,15),(6,21),-0.0389232 # DEPENDENCYPART_SIBL
(6,15),(6,22),-0.104063 # DEPENDENCYPART_SIBL
(6,15),(6,23),-0.0764043 # DEPENDENCYPART_SIBL
(6,15),(6,24),-0.0420428 # DEPENDENCYPART_SIBL
(6,15),(6,25),-0.0269095 # DEPENDENCYPART_SIBL
(6,15),(6,30),-0.0505802 # DEPENDENCYPART_SIBL
(6,15),(6,31),-0.111176 # DEPENDENCYPART_SIBL
(6,15),(6,32),-0.100038 # DEPENDENCYPART_SIBL
(6,15),(6,36),-0.0996844 # DEPENDENCYPART_SIBL
(6,15),(6,37),-0.0250212 # DEPENDENCYPART_SIBL
(6,16),(6,17),-0.0201433 # DEPENDENCYPART_SIBL
(6,16),(6,18),-0.0631996 # DEPENDENCYPART_SIBL
(6,16),(6,19),0.0491195 # DEPENDENCYPART_SIBL
(6,16),(6,20),-0.0378269 # DEPENDENCYPART_SIBL
(6,16),(6,21),-0.0948374 # DEPENDENCYPART_SIBL
(6,16),(6,22),-0.0193261 # DEPENDENCYPART_SIBL
(6,16),(6,23),-0.0577227 # DEPENDENCYPART_SIBL
(6,16),(6,24),-0.0157415 # DEPENDENCYPART_SIBL
(6,16),(6,25),-0.0461037 # DEPENDENCYPART_SIBL
(6,16),(6,30),-0.0723154 # DEPENDENCYPART_SIBL
(6,16),(6,31),-0.0546764 # DEPENDENCYPART_SIBL
(6,16),(6,32),-0.0548434 # DEPENDENCYPART_SIBL
(6,16),(6,36),0.0130876 # DEPENDENCYPART_SIBL
(6,16),(6,37),-0.0211907 # DEPENDENCYPART_SIBL
(6,17),(6,18),-0.0322248 # DEPENDENCYPART_SIBL
(6,17),(6,19),-0.0478134 # DEPENDENCYPART_SIBL
(6,17),(6,20),-0.018429 # DEPENDENCYPART_SIBL
(6,17),(6,21),0.133839 # DEPENDENCYPART_SIBL
(6,17),(6,22),-0.0767105 # DEPENDENCYPART_SIBL
(6,17),(6,23),-0.00923472 # DEPENDENCYPART_SIBL
(6,17),(6,24),0.0839532 # DEPENDENCYPART_SIBL
(6,17),(6,25),-0.00020125 # DEPENDENCYPART_SIBL
(6,17),(6,30),-0.0476674 # DEPENDENCYPART_SIBL
(6,17),(6,31),-0.0200096 # DEPENDENCYPART_SIBL
(6,17),(6,32),0.0147459 # DEPENDENCYPART_SIBL
(6,17),(6,36),0.0368603 # DEPENDENCYPART_SIBL
(6,17),(6,37),-0.0390176 # DEPENDENCYPART_SIBL
(6,18),(6,19),-0.0798083 # DEPENDENCYPART_SIBL
(6,18),(6,20),-0.149739 # DEPENDENCYPART_SIBL
(6,18),(6,21),-0.0708908 # DEPENDENCYPART_SIBL
(6,18),(6,22),-0.020733 # DEPENDENCYPART_SIBL
(6,18),(6,23),-0.114999 # DEPENDENCYPART_SIBL
