# _root_ At Jefferies & Co. , J. Francis Palamara did n't reach the office until 5:30 a.m. , but then he had been up most of the night at home .
#goldHeads=9,1,2,3,9,8,8,9,0,9,9,13,11,11,16,14,9,9,18,21,19,21,22,22,24,27,25,22,28,9,
#predictedHeads=9,1,2,3,9,8,8,9,0,9,9,13,11,11,16,14,9,9,21,21,18,21,22,22,24,27,25,27,28,9,
(3,5),(3,6),0.244393 # DEPENDENCYPART_SIBL
(3,5),(3,7),0.254912 # DEPENDENCYPART_SIBL
(3,5),(3,8),0.259074 # DEPENDENCYPART_SIBL
(3,5),(3,9),0.149869 # DEPENDENCYPART_SIBL
(3,5),(3,10),0.251 # DEPENDENCYPART_SIBL
(3,5),(3,11),0.242148 # DEPENDENCYPART_SIBL
(3,5),(3,13),0.145353 # DEPENDENCYPART_SIBL
(3,5),(3,14),0.145451 # DEPENDENCYPART_SIBL
(3,5),(3,16),0.228104 # DEPENDENCYPART_SIBL
(3,5),(3,17),-0.0396592 # DEPENDENCYPART_SIBL
(3,5),(3,18),0.846649 # DEPENDENCYPART_SIBL
(3,5),(3,21),0.132458 # DEPENDENCYPART_SIBL
(3,6),(3,7),-0.679425 # DEPENDENCYPART_SIBL
(3,6),(3,8),-0.679425 # DEPENDENCYPART_SIBL
(3,6),(3,9),-0.666194 # DEPENDENCYPART_SIBL
(3,6),(3,10),-0.381481 # DEPENDENCYPART_SIBL
(3,6),(3,11),-0.409374 # DEPENDENCYPART_SIBL
(3,6),(3,13),-0.632924 # DEPENDENCYPART_SIBL
(3,6),(3,14),-0.402582 # DEPENDENCYPART_SIBL
(3,6),(3,16),-0.598896 # DEPENDENCYPART_SIBL
(3,6),(3,17),-0.570429 # DEPENDENCYPART_SIBL
(3,6),(3,18),-0.481576 # DEPENDENCYPART_SIBL
(3,6),(3,21),-0.689194 # DEPENDENCYPART_SIBL
(3,7),(3,8),-0.678598 # DEPENDENCYPART_SIBL
(3,7),(3,9),-0.665823 # DEPENDENCYPART_SIBL
(3,7),(3,10),-0.381112 # DEPENDENCYPART_SIBL
(3,7),(3,11),-0.408987 # DEPENDENCYPART_SIBL
(3,7),(3,13),-0.630841 # DEPENDENCYPART_SIBL
(3,7),(3,14),-0.401365 # DEPENDENCYPART_SIBL
(3,7),(3,16),-0.596812 # DEPENDENCYPART_SIBL
(3,7),(3,17),-0.570564 # DEPENDENCYPART_SIBL
(3,7),(3,18),-0.481178 # DEPENDENCYPART_SIBL
(3,7),(3,21),-0.688824 # DEPENDENCYPART_SIBL
(3,8),(3,9),-0.665823 # DEPENDENCYPART_SIBL
(3,8),(3,10),-0.381112 # DEPENDENCYPART_SIBL
(3,8),(3,11),-0.408987 # DEPENDENCYPART_SIBL
(3,8),(3,13),-0.63084 # DEPENDENCYPART_SIBL
(3,8),(3,14),-0.400766 # DEPENDENCYPART_SIBL
(3,8),(3,16),-0.596811 # DEPENDENCYPART_SIBL
(3,8),(3,17),-0.560192 # DEPENDENCYPART_SIBL
(3,8),(3,18),-0.481171 # DEPENDENCYPART_SIBL
(3,8),(3,21),-0.688824 # DEPENDENCYPART_SIBL
(3,9),(3,10),-0.168459 # DEPENDENCYPART_SIBL
(3,9),(3,11),-0.269613 # DEPENDENCYPART_SIBL
(3,9),(3,13),-0.38807 # DEPENDENCYPART_SIBL
(3,9),(3,14),-0.186464 # DEPENDENCYPART_SIBL
(3,9),(3,16),-0.360822 # DEPENDENCYPART_SIBL
(3,9),(3,17),-0.142907 # DEPENDENCYPART_SIBL
(3,9),(3,18),-0.146937 # DEPENDENCYPART_SIBL
(3,9),(3,21),-0.72714 # DEPENDENCYPART_SIBL
(3,10),(3,11),0.00516984 # DEPENDENCYPART_SIBL
(3,10),(3,13),-0.184254 # DEPENDENCYPART_SIBL
(3,10),(3,14),-0.0800032 # DEPENDENCYPART_SIBL
(3,10),(3,16),-0.151284 # DEPENDENCYPART_SIBL
(3,10),(3,17),-0.199188 # DEPENDENCYPART_SIBL
(3,10),(3,18),0.100621 # DEPENDENCYPART_SIBL
(3,10),(3,21),-0.282529 # DEPENDENCYPART_SIBL
(3,11),(3,13),-0.403526 # DEPENDENCYPART_SIBL
(3,11),(3,14),-0.136659 # DEPENDENCYPART_SIBL
(3,11),(3,16),-0.376282 # DEPENDENCYPART_SIBL
(3,11),(3,17),-0.162203 # DEPENDENCYPART_SIBL
(3,11),(3,18),-0.0820938 # DEPENDENCYPART_SIBL
(3,11),(3,21),-0.362204 # DEPENDENCYPART_SIBL
(3,13),(3,14),-0.0557661 # DEPENDENCYPART_SIBL
(3,13),(3,16),-0.417957 # DEPENDENCYPART_SIBL
(3,13),(3,17),-0.272646 # DEPENDENCYPART_SIBL
(3,13),(3,18),-0.165226 # DEPENDENCYPART_SIBL
(3,13),(3,21),-0.459335 # DEPENDENCYPART_SIBL
(3,14),(3,16),-0.17648 # DEPENDENCYPART_SIBL
(3,14),(3,17),-0.0677629 # DEPENDENCYPART_SIBL
(3,14),(3,18),-0.00780045 # DEPENDENCYPART_SIBL
(3,14),(3,21),-0.332514 # DEPENDENCYPART_SIBL
(3,16),(3,17),-0.228927 # DEPENDENCYPART_SIBL
(3,16),(3,18),-0.109103 # DEPENDENCYPART_SIBL
(3,16),(3,21),-0.437126 # DEPENDENCYPART_SIBL
(3,17),(3,18),0.846649 # DEPENDENCYPART_SIBL
(3,17),(3,21),0.132458 # DEPENDENCYPART_SIBL
(3,18),(3,21),-0.247014 # DEPENDENCYPART_SIBL
(4,2),(4,5),-0.00557102 # DEPENDENCYPART_SIBL
(4,2),(4,6),0.122736 # DEPENDENCYPART_SIBL
(4,2),(4,7),0.126623 # DEPENDENCYPART_SIBL
(4,2),(4,8),0.127493 # DEPENDENCYPART_SIBL
(4,2),(4,9),0.0633045 # DEPENDENCYPART_SIBL
(4,5),(4,6),0.592891 # DEPENDENCYPART_SIBL
(4,5),(4,7),0.604673 # DEPENDENCYPART_SIBL
(4,5),(4,8),0.608834 # DEPENDENCYPART_SIBL
(4,5),(4,9),0.282525 # DEPENDENCYPART_SIBL
(4,6),(4,7),-0.0253493 # DEPENDENCYPART_SIBL
(4,6),(4,8),-0.0253493 # DEPENDENCYPART_SIBL
(4,6),(4,9),-0.0586654 # DEPENDENCYPART_SIBL
(4,7),(4,8),-0.0239049 # DEPENDENCYPART_SIBL
(4,7),(4,9),-0.0578561 # DEPENDENCYPART_SIBL
(4,8),(4,9),-0.0578492 # DEPENDENCYPART_SIBL
(6,2),(6,4),-0.0362742 # DEPENDENCYPART_SIBL
(6,2),(6,5),0.452609 # DEPENDENCYPART_SIBL
(6,2),(6,7),-0.0192252 # DEPENDENCYPART_SIBL
(6,2),(6,8),-0.0183549 # DEPENDENCYPART_SIBL
(6,4),(6,5),0.33047 # DEPENDENCYPART_SIBL
(6,4),(6,7),-0.0888789 # DEPENDENCYPART_SIBL
(6,4),(6,8),-0.0880086 # DEPENDENCYPART_SIBL
(6,5),(6,7),-0.134219 # DEPENDENCYPART_SIBL
(6,5),(6,8),-0.134212 # DEPENDENCYPART_SIBL
(6,7),(6,8),-0.0653358 # DEPENDENCYPART_SIBL
(7,2),(7,4),-0.0389942 # DEPENDENCYPART_SIBL
(7,2),(7,5),0.45086 # DEPENDENCYPART_SIBL
(7,2),(7,6),0.233135 # DEPENDENCYPART_SIBL
(7,2),(7,8),0.0131154 # DEPENDENCYPART_SIBL
(7,2),(7,9),0.00239776 # DEPENDENCYPART_SIBL
(7,2),(7,10),0.0686404 # DEPENDENCYPART_SIBL
(7,2),(7,11),-0.0816477 # DEPENDENCYPART_SIBL
(7,2),(7,13),0.00458279 # DEPENDENCYPART_SIBL
(7,2),(7,16),0.0192553 # DEPENDENCYPART_SIBL
(7,4),(7,5),0.328721 # DEPENDENCYPART_SIBL
(7,4),(7,6),0.211954 # DEPENDENCYPART_SIBL
(7,4),(7,8),-0.0565382 # DEPENDENCYPART_SIBL
(7,4),(7,9),-0.0475099 # DEPENDENCYPART_SIBL
(7,4),(7,10),0.0466671 # DEPENDENCYPART_SIBL
(7,4),(7,11),-0.135672 # DEPENDENCYPART_SIBL
(7,4),(7,13),-0.0513508 # DEPENDENCYPART_SIBL
(7,4),(7,16),-0.0366778 # DEPENDENCYPART_SIBL
(7,5),(7,6),0.0840551 # DEPENDENCYPART_SIBL
(7,5),(7,8),-0.126204 # DEPENDENCYPART_SIBL
(7,5),(7,9),0.0925326 # DEPENDENCYPART_SIBL
(7,5),(7,10),-0.0513504 # DEPENDENCYPART_SIBL
(7,5),(7,11),-0.154569 # DEPENDENCYPART_SIBL
(7,5),(7,13),-0.149097 # DEPENDENCYPART_SIBL
(7,5),(7,16),-0.135119 # DEPENDENCYPART_SIBL
(7,6),(7,8),0.0610327 # DEPENDENCYPART_SIBL
(7,6),(7,9),0.0296478 # DEPENDENCYPART_SIBL
(7,6),(7,10),0.104233 # DEPENDENCYPART_SIBL
(7,6),(7,11),-0.0484639 # DEPENDENCYPART_SIBL
(7,6),(7,13),0.0386626 # DEPENDENCYPART_SIBL
(7,6),(7,16),0.0533351 # DEPENDENCYPART_SIBL
(7,8),(7,9),-0.0773131 # DEPENDENCYPART_SIBL
(7,8),(7,10),-0.0439872 # DEPENDENCYPART_SIBL
(7,8),(7,11),-0.00684869 # DEPENDENCYPART_SIBL
(7,8),(7,13),-0.0970714 # DEPENDENCYPART_SIBL
(7,8),(7,16),-0.0753526 # DEPENDENCYPART_SIBL
(7,9),(7,10),-0.0366719 # DEPENDENCYPART_SIBL
(7,9),(7,11),-0.0597714 # DEPENDENCYPART_SIBL
(7,9),(7,13),-0.135387 # DEPENDENCYPART_SIBL
(7,9),(7,16),-0.118334 # DEPENDENCYPART_SIBL
(7,10),(7,11),0.155177 # DEPENDENCYPART_SIBL
(7,10),(7,13),0.0621975 # DEPENDENCYPART_SIBL
(7,10),(7,16),0.0837528 # DEPENDENCYPART_SIBL
(7,11),(7,13),-0.181997 # DEPENDENCYPART_SIBL
(7,11),(7,16),-0.164949 # DEPENDENCYPART_SIBL
(7,13),(7,16),-0.321155 # DEPENDENCYPART_SIBL
(8,1),(8,2),-0.0448082 # DEPENDENCYPART_SIBL
(8,1),(8,3),-0.130118 # DEPENDENCYPART_SIBL
(8,1),(8,4),-0.111502 # DEPENDENCYPART_SIBL
(8,1),(8,5),0.202518 # DEPENDENCYPART_SIBL
(8,1),(8,6),0.00119746 # DEPENDENCYPART_SIBL
(8,1),(8,7),-0.0429868 # DEPENDENCYPART_SIBL
(8,1),(8,9),-0.00662397 # DEPENDENCYPART_SIBL
(8,1),(8,10),-0.0530728 # DEPENDENCYPART_SIBL
(8,1),(8,11),-0.106403 # DEPENDENCYPART_SIBL
(8,1),(8,13),-0.0524048 # DEPENDENCYPART_SIBL
(8,2),(8,3),0.0168879 # DEPENDENCYPART_SIBL
(8,2),(8,4),-0.027116 # DEPENDENCYPART_SIBL
(8,2),(8,5),0.454945 # DEPENDENCYPART_SIBL
(8,2),(8,6),0.245013 # DEPENDENCYPART_SIBL
(8,2),(8,7),0.113317 # DEPENDENCYPART_SIBL
(8,2),(8,9),0.0139254 # DEPENDENCYPART_SIBL
(8,2),(8,10),0.0822097 # DEPENDENCYPART_SIBL
(8,2),(8,11),-0.0680784 # DEPENDENCYPART_SIBL
(8,2),(8,13),0.0193343 # DEPENDENCYPART_SIBL
(8,3),(8,4),-0.0184793 # DEPENDENCYPART_SIBL
(8,3),(8,5),0.033225 # DEPENDENCYPART_SIBL
(8,3),(8,6),0.0830555 # DEPENDENCYPART_SIBL
(8,3),(8,7),0.0383395 # DEPENDENCYPART_SIBL
(8,3),(8,9),0.026005 # DEPENDENCYPART_SIBL
(8,3),(8,10),0.059991 # DEPENDENCYPART_SIBL
(8,3),(8,11),-0.0398226 # DEPENDENCYPART_SIBL
(8,3),(8,13),-0.0407221 # DEPENDENCYPART_SIBL
(8,4),(8,5),0.332806 # DEPENDENCYPART_SIBL
(8,4),(8,6),0.223832 # DEPENDENCYPART_SIBL
(8,4),(8,7),0.0921333 # DEPENDENCYPART_SIBL
(8,4),(8,9),-0.0359822 # DEPENDENCYPART_SIBL
(8,4),(8,10),0.0602364 # DEPENDENCYPART_SIBL
(8,4),(8,11),-0.122103 # DEPENDENCYPART_SIBL
(8,4),(8,13),-0.0365993 # DEPENDENCYPART_SIBL
(8,5),(8,6),0.0926229 # DEPENDENCYPART_SIBL
(8,5),(8,7),0.0497079 # DEPENDENCYPART_SIBL
(8,5),(8,9),0.0932157 # DEPENDENCYPART_SIBL
(8,5),(8,10),-0.0485326 # DEPENDENCYPART_SIBL
(8,5),(8,11),-0.151751 # DEPENDENCYPART_SIBL
(8,5),(8,13),-0.145655 # DEPENDENCYPART_SIBL
(8,6),(8,7),0.114584 # DEPENDENCYPART_SIBL
(8,6),(8,9),0.0411754 # DEPENDENCYPART_SIBL
(8,6),(8,10),0.117802 # DEPENDENCYPART_SIBL
(8,6),(8,11),-0.0348946 # DEPENDENCYPART_SIBL
(8,6),(8,13),0.0534142 # DEPENDENCYPART_SIBL
(8,7),(8,9),-0.0150973 # DEPENDENCYPART_SIBL
(8,7),(8,10),0.0634924 # DEPENDENCYPART_SIBL
(8,7),(8,11),-0.08805 # DEPENDENCYPART_SIBL
(8,7),(8,13),-0.0151783 # DEPENDENCYPART_SIBL
(8,9),(8,10),-0.0418363 # DEPENDENCYPART_SIBL
(8,9),(8,11),-0.0649364 # DEPENDENCYPART_SIBL
(8,9),(8,13),-0.140548 # DEPENDENCYPART_SIBL
(8,10),(8,11),0.155177 # DEPENDENCYPART_SIBL
(8,10),(8,13),0.0622008 # DEPENDENCYPART_SIBL
(8,11),(8,13),-0.181994 # DEPENDENCYPART_SIBL
(9,1),(9,2),0.0440332 # DEPENDENCYPART_SIBL
(9,1),(9,3),0.0201736 # DEPENDENCYPART_SIBL
(9,1),(9,4),-0.0144139 # DEPENDENCYPART_SIBL
(9,1),(9,5),0.412717 # DEPENDENCYPART_SIBL
(9,1),(9,6),0.0415518 # DEPENDENCYPART_SIBL
(9,1),(9,7),0.0439527 # DEPENDENCYPART_SIBL
(9,1),(9,8),0.0439568 # DEPENDENCYPART_SIBL
(9,1),(9,10),0.0705545 # DEPENDENCYPART_SIBL
(9,1),(9,11),0.133453 # DEPENDENCYPART_SIBL
(9,1),(9,12),0.0149571 # DEPENDENCYPART_SIBL
(9,1),(9,13),0.0292961 # DEPENDENCYPART_SIBL
(9,1),(9,14),0.0613557 # DEPENDENCYPART_SIBL
(9,1),(9,15),0.0828746 # DEPENDENCYPART_SIBL
(9,1),(9,16),0.0698435 # DEPENDENCYPART_SIBL
(9,1),(9,17),0.123448 # DEPENDENCYPART_SIBL
(9,1),(9,18),0.124157 # DEPENDENCYPART_SIBL
(9,1),(9,19),0.149036 # DEPENDENCYPART_SIBL
(9,1),(9,20),0.0360802 # DEPENDENCYPART_SIBL
(9,1),(9,21),0.188874 # DEPENDENCYPART_SIBL
(9,1),(9,22),0.000211152 # DEPENDENCYPART_SIBL
(9,1),(9,23),0.185958 # DEPENDENCYPART_SIBL
(9,1),(9,24),0.173581 # DEPENDENCYPART_SIBL
(9,1),(9,30),0.157858 # DEPENDENCYPART_SIBL
(9,2),(9,3),-0.205262 # DEPENDENCYPART_SIBL
(9,2),(9,4),-0.577148 # DEPENDENCYPART_SIBL
(9,2),(9,5),-0.0227876 # DEPENDENCYPART_SIBL
(9,2),(9,6),-0.458335 # DEPENDENCYPART_SIBL
(9,2),(9,7),-0.499442 # DEPENDENCYPART_SIBL
(9,2),(9,8),-0.4982 # DEPENDENCYPART_SIBL
(9,2),(9,10),0.137265 # DEPENDENCYPART_SIBL
(9,2),(9,11),0.0414799 # DEPENDENCYPART_SIBL
(9,2),(9,12),-0.0736059 # DEPENDENCYPART_SIBL
(9,2),(9,13),-0.0375095 # DEPENDENCYPART_SIBL
(9,2),(9,14),0.00573033 # DEPENDENCYPART_SIBL
(9,2),(9,15),-8.04226e-05 # DEPENDENCYPART_SIBL
(9,2),(9,16),-0.0138017 # DEPENDENCYPART_SIBL
(9,2),(9,17),-0.000999735 # DEPENDENCYPART_SIBL
(9,2),(9,18),0.000525742 # DEPENDENCYPART_SIBL
(9,2),(9,19),0.149677 # DEPENDENCYPART_SIBL
(9,2),(9,20),-0.082364 # DEPENDENCYPART_SIBL
(9,2),(9,21),-0.0231664 # DEPENDENCYPART_SIBL
(9,2),(9,22),-0.0924664 # DEPENDENCYPART_SIBL
(9,2),(9,23),0.0795313 # DEPENDENCYPART_SIBL
(9,2),(9,24),0.00512254 # DEPENDENCYPART_SIBL
(9,2),(9,30),-0.0220209 # DEPENDENCYPART_SIBL
(9,3),(9,4),-0.0336754 # DEPENDENCYPART_SIBL
(9,3),(9,5),0.246718 # DEPENDENCYPART_SIBL
(9,3),(9,6),0.00122467 # DEPENDENCYPART_SIBL
(9,3),(9,7),0.00263473 # DEPENDENCYPART_SIBL
(9,3),(9,8),0.00263825 # DEPENDENCYPART_SIBL
(9,3),(9,10),0.0954565 # DEPENDENCYPART_SIBL
(9,3),(9,11),0.0165182 # DEPENDENCYPART_SIBL
(9,3),(9,12),-0.125431 # DEPENDENCYPART_SIBL
(9,3),(9,13),-0.0343101 # DEPENDENCYPART_SIBL
(9,3),(9,14),-0.039441 # DEPENDENCYPART_SIBL
(9,3),(9,15),-0.064216 # DEPENDENCYPART_SIBL
(9,3),(9,16),-0.0049432 # DEPENDENCYPART_SIBL
(9,3),(9,17),-0.0617198 # DEPENDENCYPART_SIBL
(9,3),(9,18),0.0286884 # DEPENDENCYPART_SIBL
(9,3),(9,19),0.0486148 # DEPENDENCYPART_SIBL
(9,3),(9,20),-0.0559341 # DEPENDENCYPART_SIBL
(9,3),(9,21),-0.0491003 # DEPENDENCYPART_SIBL
(9,3),(9,22),-0.0953111 # DEPENDENCYPART_SIBL
(9,3),(9,23),-0.0089315 # DEPENDENCYPART_SIBL
(9,3),(9,24),0.0300312 # DEPENDENCYPART_SIBL
(9,3),(9,30),0.0351942 # DEPENDENCYPART_SIBL
(9,4),(9,5),-0.0545687 # DEPENDENCYPART_SIBL
(9,4),(9,6),-0.474166 # DEPENDENCYPART_SIBL
(9,4),(9,7),-0.515274 # DEPENDENCYPART_SIBL
(9,4),(9,8),-0.514031 # DEPENDENCYPART_SIBL
(9,4),(9,10),-0.0266605 # DEPENDENCYPART_SIBL
(9,4),(9,11),-0.15435 # DEPENDENCYPART_SIBL
(9,4),(9,12),-0.242222 # DEPENDENCYPART_SIBL
(9,4),(9,13),-0.240317 # DEPENDENCYPART_SIBL
(9,4),(9,14),-0.151004 # DEPENDENCYPART_SIBL
(9,4),(9,15),-0.170236 # DEPENDENCYPART_SIBL
(9,4),(9,16),-0.216609 # DEPENDENCYPART_SIBL
(9,4),(9,17),-0.221627 # DEPENDENCYPART_SIBL
(9,4),(9,18),-0.152395 # DEPENDENCYPART_SIBL
(9,4),(9,19),-0.0127206 # DEPENDENCYPART_SIBL
(9,4),(9,20),-0.248188 # DEPENDENCYPART_SIBL
(9,4),(9,21),-0.235879 # DEPENDENCYPART_SIBL
(9,4),(9,22),-0.302364 # DEPENDENCYPART_SIBL
(9,4),(9,23),-0.0833579 # DEPENDENCYPART_SIBL
(9,4),(9,24),-0.160281 # DEPENDENCYPART_SIBL
(9,4),(9,30),-0.485792 # DEPENDENCYPART_SIBL
(9,5),(9,6),0.00890621 # DEPENDENCYPART_SIBL
(9,5),(9,7),0.012872 # DEPENDENCYPART_SIBL
(9,5),(9,8),0.013571 # DEPENDENCYPART_SIBL
(9,5),(9,10),-0.0514872 # DEPENDENCYPART_SIBL
(9,5),(9,11),-0.0997606 # DEPENDENCYPART_SIBL
(9,5),(9,12),-0.0792207 # DEPENDENCYPART_SIBL
(9,5),(9,13),-0.071616 # DEPENDENCYPART_SIBL
(9,5),(9,14),-0.0759076 # DEPENDENCYPART_SIBL
(9,5),(9,15),-0.114943 # DEPENDENCYPART_SIBL
(9,5),(9,16),-0.0338706 # DEPENDENCYPART_SIBL
(9,5),(9,17),-0.101472 # DEPENDENCYPART_SIBL
(9,5),(9,18),-0.0504581 # DEPENDENCYPART_SIBL
(9,5),(9,19),0.0205046 # DEPENDENCYPART_SIBL
(9,5),(9,20),-0.17591 # DEPENDENCYPART_SIBL
(9,5),(9,21),-0.0571071 # DEPENDENCYPART_SIBL
(9,5),(9,22),-0.113188 # DEPENDENCYPART_SIBL
(9,5),(9,23),-0.0320658 # DEPENDENCYPART_SIBL
(9,5),(9,24),0.0638299 # DEPENDENCYPART_SIBL
(9,5),(9,30),0.0672807 # DEPENDENCYPART_SIBL
(9,6),(9,7),-0.492485 # DEPENDENCYPART_SIBL
(9,6),(9,8),-0.491243 # DEPENDENCYPART_SIBL
(9,6),(9,10),0.119679 # DEPENDENCYPART_SIBL
(9,6),(9,11),0.0221968 # DEPENDENCYPART_SIBL
(9,6),(9,12),-0.0911957 # DEPENDENCYPART_SIBL
(9,6),(9,13),-0.05686 # DEPENDENCYPART_SIBL
(9,6),(9,14),-0.0135113 # DEPENDENCYPART_SIBL
(9,6),(9,15),-0.0113692 # DEPENDENCYPART_SIBL
(9,6),(9,16),-0.0331521 # DEPENDENCYPART_SIBL
(9,6),(9,17),0.0327604 # DEPENDENCYPART_SIBL
(9,6),(9,18),-0.013986 # DEPENDENCYPART_SIBL
(9,6),(9,19),0.132141 # DEPENDENCYPART_SIBL
(9,6),(9,20),-0.0988791 # DEPENDENCYPART_SIBL
(9,6),(9,21),-0.0570054 # DEPENDENCYPART_SIBL
(9,6),(9,22),-0.117697 # DEPENDENCYPART_SIBL
(9,6),(9,23),0.0619795 # DEPENDENCYPART_SIBL
(9,6),(9,24),-0.0124066 # DEPENDENCYPART_SIBL
(9,6),(9,30),-0.0578035 # DEPENDENCYPART_SIBL
(9,7),(9,8),-0.491178 # DEPENDENCYPART_SIBL
(9,7),(9,10),0.131781 # DEPENDENCYPART_SIBL
(9,7),(9,11),0.0345083 # DEPENDENCYPART_SIBL
(9,7),(9,12),-0.0788872 # DEPENDENCYPART_SIBL
(9,7),(9,13),-0.050694 # DEPENDENCYPART_SIBL
(9,7),(9,14),0.00448778 # DEPENDENCYPART_SIBL
(9,7),(9,15),-0.00492202 # DEPENDENCYPART_SIBL
(9,7),(9,16),-0.0269861 # DEPENDENCYPART_SIBL
(9,7),(9,17),-0.0182311 # DEPENDENCYPART_SIBL
(9,7),(9,18),-0.00617005 # DEPENDENCYPART_SIBL
(9,7),(9,19),0.144209 # DEPENDENCYPART_SIBL
(9,7),(9,20),-0.0866313 # DEPENDENCYPART_SIBL
(9,7),(9,21),-0.0481605 # DEPENDENCYPART_SIBL
(9,7),(9,22),-0.0977252 # DEPENDENCYPART_SIBL
(9,7),(9,23),0.0740474 # DEPENDENCYPART_SIBL
(9,7),(9,24),-0.000158764 # DEPENDENCYPART_SIBL
(9,7),(9,30),-0.0424785 # DEPENDENCYPART_SIBL
(9,8),(9,10),0.138121 # DEPENDENCYPART_SIBL
(9,8),(9,11),0.0423146 # DEPENDENCYPART_SIBL
(9,8),(9,12),-0.0727712 # DEPENDENCYPART_SIBL
(9,8),(9,13),-0.0363161 # DEPENDENCYPART_SIBL
(9,8),(9,14),0.0109782 # DEPENDENCYPART_SIBL
(9,8),(9,15),0.000756164 # DEPENDENCYPART_SIBL
(9,8),(9,16),-0.0126083 # DEPENDENCYPART_SIBL
(9,8),(9,17),0.00603232 # DEPENDENCYPART_SIBL
(9,8),(9,18),0.00284867 # DEPENDENCYPART_SIBL
(9,8),(9,19),0.15055 # DEPENDENCYPART_SIBL
(9,8),(9,20),-0.0805153 # DEPENDENCYPART_SIBL
(9,8),(9,21),-0.0379419 # DEPENDENCYPART_SIBL
(9,8),(9,22),-0.0916088 # DEPENDENCYPART_SIBL
(9,8),(9,23),0.0803876 # DEPENDENCYPART_SIBL
(9,8),(9,24),0.00595724 # DEPENDENCYPART_SIBL
(9,8),(9,30),-0.024837 # DEPENDENCYPART_SIBL
(9,10),(9,11),0.422896 # DEPENDENCYPART_SIBL
(9,10),(9,12),-0.0502782 # DEPENDENCYPART_SIBL
(9,10),(9,13),0.00225243 # DEPENDENCYPART_SIBL
(9,10),(9,14),-0.216539 # DEPENDENCYPART_SIBL
(9,10),(9,15),-0.0984792 # DEPENDENCYPART_SIBL
(9,10),(9,16),0.0175172 # DEPENDENCYPART_SIBL
(9,10),(9,17),-0.0213809 # DEPENDENCYPART_SIBL
(9,10),(9,18),0.387738 # DEPENDENCYPART_SIBL
(9,10),(9,19),-0.0271897 # DEPENDENCYPART_SIBL
(9,10),(9,20),-0.157953 # DEPENDENCYPART_SIBL
(9,10),(9,21),0.0238664 # DEPENDENCYPART_SIBL
(9,10),(9,22),0.22047 # DEPENDENCYPART_SIBL
(9,10),(9,23),-0.162162 # DEPENDENCYPART_SIBL
(9,10),(9,24),-0.060662 # DEPENDENCYPART_SIBL
(9,10),(9,30),0.0404049 # DEPENDENCYPART_SIBL
(9,11),(9,12),-0.162372 # DEPENDENCYPART_SIBL
(9,11),(9,13),-0.366359 # DEPENDENCYPART_SIBL
(9,11),(9,14),-0.224935 # DEPENDENCYPART_SIBL
(9,11),(9,15),-0.214917 # DEPENDENCYPART_SIBL
(9,11),(9,16),-0.358877 # DEPENDENCYPART_SIBL
(9,11),(9,17),0.0380053 # DEPENDENCYPART_SIBL
(9,11),(9,18),0.0965016 # DEPENDENCYPART_SIBL
(9,11),(9,19),-0.108255 # DEPENDENCYPART_SIBL
(9,11),(9,20),-0.212721 # DEPENDENCYPART_SIBL
(9,11),(9,21),-0.0377015 # DEPENDENCYPART_SIBL
(9,11),(9,22),-0.179953 # DEPENDENCYPART_SIBL
(9,11),(9,23),-0.235334 # DEPENDENCYPART_SIBL
(9,11),(9,24),-0.133477 # DEPENDENCYPART_SIBL
(9,11),(9,30),0.067729 # DEPENDENCYPART_SIBL
(9,12),(9,13),-0.213863 # DEPENDENCYPART_SIBL
(9,12),(9,14),-0.152629 # DEPENDENCYPART_SIBL
(9,12),(9,15),-0.125173 # DEPENDENCYPART_SIBL
(9,12),(9,16),-0.206379 # DEPENDENCYPART_SIBL
(9,12),(9,17),-0.063039 # DEPENDENCYPART_SIBL
(9,12),(9,18),-0.0663163 # DEPENDENCYPART_SIBL
(9,12),(9,19),-0.0216196 # DEPENDENCYPART_SIBL
(9,12),(9,20),-0.114733 # DEPENDENCYPART_SIBL
(9,12),(9,21),-0.00892814 # DEPENDENCYPART_SIBL
(9,12),(9,22),-0.038375 # DEPENDENCYPART_SIBL
(9,12),(9,23),-0.108741 # DEPENDENCYPART_SIBL
(9,12),(9,24),-0.104995 # DEPENDENCYPART_SIBL
(9,12),(9,30),-0.172461 # DEPENDENCYPART_SIBL
(9,13),(9,14),-0.0824572 # DEPENDENCYPART_SIBL
(9,13),(9,15),-0.214624 # DEPENDENCYPART_SIBL
(9,13),(9,16),-0.236569 # DEPENDENCYPART_SIBL
(9,13),(9,17),-0.0797251 # DEPENDENCYPART_SIBL
(9,13),(9,18),-0.00788207 # DEPENDENCYPART_SIBL
(9,13),(9,19),-0.10428 # DEPENDENCYPART_SIBL
(9,13),(9,20),-0.18095 # DEPENDENCYPART_SIBL
(9,13),(9,21),-0.0551996 # DEPENDENCYPART_SIBL
(9,13),(9,22),-0.0843671 # DEPENDENCYPART_SIBL
(9,13),(9,23),-0.143481 # DEPENDENCYPART_SIBL
(9,13),(9,24),-0.127328 # DEPENDENCYPART_SIBL
(9,13),(9,30),-0.0640944 # DEPENDENCYPART_SIBL
(9,14),(9,15),-0.189826 # DEPENDENCYPART_SIBL
(9,14),(9,16),-0.219844 # DEPENDENCYPART_SIBL
(9,14),(9,17),-0.0560976 # DEPENDENCYPART_SIBL
