# _root_ In composite trading on the New York Stock Exchange , the company closed at $ 25.25 a share , down 25 cents .
#goldHeads=13,3,1,3,9,9,9,9,4,13,12,13,0,13,14,15,18,15,13,13,22,20,13,
#predictedHeads=13,3,1,3,9,9,9,9,4,13,12,13,0,13,14,15,18,15,13,13,22,20,13,
(13,4),(4,7),-0.00118368 # DEPENDENCYPART_GRANDPAR
(13,4),(4,8),0.0471408 # DEPENDENCYPART_GRANDPAR
(13,4),(4,9),-0.0922568 # DEPENDENCYPART_GRANDPAR
(13,4),(4,10),-0.451907 # DEPENDENCYPART_GRANDPAR
(13,4),(4,12),0.00430886 # DEPENDENCYPART_GRANDPAR
(13,4),(4,13),-1.3198 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,4),(4,23),-1.13131 # DEPENDENCYPART_GRANDPAR
(13,6),(6,5),-0.553686 # DEPENDENCYPART_GRANDPAR
(13,6),(6,7),-0.135092 # DEPENDENCYPART_GRANDPAR
(13,6),(6,10),-0.182866 # DEPENDENCYPART_GRANDPAR
(13,7),(7,5),-0.519938 # DEPENDENCYPART_GRANDPAR
(13,7),(7,6),-0.323797 # DEPENDENCYPART_GRANDPAR
(13,7),(7,8),-0.0206361 # DEPENDENCYPART_GRANDPAR
(13,7),(7,10),-0.253856 # DEPENDENCYPART_GRANDPAR
(13,7),(7,12),-0.0404207 # DEPENDENCYPART_GRANDPAR
(13,8),(8,5),-0.502891 # DEPENDENCYPART_GRANDPAR
(13,8),(8,6),-0.168023 # DEPENDENCYPART_GRANDPAR
(13,8),(8,7),-0.158542 # DEPENDENCYPART_GRANDPAR
(13,8),(8,9),-0.324277 # DEPENDENCYPART_GRANDPAR
(13,8),(8,10),-0.125751 # DEPENDENCYPART_GRANDPAR
(13,8),(8,12),0.00862568 # DEPENDENCYPART_GRANDPAR
(13,8),(8,18),-0.573651 # DEPENDENCYPART_GRANDPAR
(13,8),(8,19),-0.644417 # DEPENDENCYPART_GRANDPAR
(13,8),(8,23),-1.18707 # DEPENDENCYPART_GRANDPAR
(13,9),(9,1),-0.299726 # DEPENDENCYPART_GRANDPAR
(13,9),(9,2),-0.514089 # DEPENDENCYPART_GRANDPAR
(13,9),(9,3),-0.00723571 # DEPENDENCYPART_GRANDPAR
(13,9),(9,4),-0.548335 # DEPENDENCYPART_GRANDPAR
(13,9),(9,5),-0.495388 # DEPENDENCYPART_GRANDPAR
(13,9),(9,6),-0.253196 # DEPENDENCYPART_GRANDPAR
(13,9),(9,7),-0.248303 # DEPENDENCYPART_GRANDPAR
(13,9),(9,8),-0.20803 # DEPENDENCYPART_GRANDPAR
(13,9),(9,10),-0.189549 # DEPENDENCYPART_GRANDPAR
(13,9),(9,11),0.761392 # DEPENDENCYPART_GRANDPAR
(13,9),(9,12),-0.0244435 # DEPENDENCYPART_GRANDPAR
(13,9),(9,13),-1.32688 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,9),(9,14),0.0740019 # DEPENDENCYPART_GRANDPAR
(13,9),(9,15),-0.0558023 # DEPENDENCYPART_GRANDPAR
(13,9),(9,18),-0.574906 # DEPENDENCYPART_GRANDPAR
(13,9),(9,19),-0.64589 # DEPENDENCYPART_GRANDPAR
(13,9),(9,20),-0.535741 # DEPENDENCYPART_GRANDPAR
(13,9),(9,22),-0.649146 # DEPENDENCYPART_GRANDPAR
(13,9),(9,23),-1.18861 # DEPENDENCYPART_GRANDPAR
(13,11),(11,10),-0.393469 # DEPENDENCYPART_GRANDPAR
(13,12),(12,4),-0.627949 # DEPENDENCYPART_GRANDPAR
(13,12),(12,5),-0.178861 # DEPENDENCYPART_GRANDPAR
(13,12),(12,6),-0.112302 # DEPENDENCYPART_GRANDPAR
(13,12),(12,7),-0.256446 # DEPENDENCYPART_GRANDPAR
(13,12),(12,8),-0.111348 # DEPENDENCYPART_GRANDPAR
(13,12),(12,9),-0.441309 # DEPENDENCYPART_GRANDPAR
(13,12),(12,10),-0.400556 # DEPENDENCYPART_GRANDPAR
(13,12),(12,11),0.857012 # DEPENDENCYPART_GRANDPAR
(13,12),(12,13),-1.27571 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,12),(12,14),0.191091 # DEPENDENCYPART_GRANDPAR
(13,12),(12,15),-0.0339102 # DEPENDENCYPART_GRANDPAR
(13,12),(12,18),-0.534511 # DEPENDENCYPART_GRANDPAR
(13,12),(12,20),-0.505545 # DEPENDENCYPART_GRANDPAR
(13,12),(12,22),-0.573025 # DEPENDENCYPART_GRANDPAR
(13,14),(14,12),-0.745031 # DEPENDENCYPART_GRANDPAR
(13,14),(14,15),0.865265 # DEPENDENCYPART_GRANDPAR
(13,14),(14,16),0.234604 # DEPENDENCYPART_GRANDPAR
(13,14),(14,18),0.274152 # DEPENDENCYPART_GRANDPAR
(13,14),(14,19),0.167936 # DEPENDENCYPART_GRANDPAR
(13,14),(14,20),-0.0374755 # DEPENDENCYPART_GRANDPAR
(13,14),(14,22),0.0538247 # DEPENDENCYPART_GRANDPAR
(13,14),(14,23),-0.943535 # DEPENDENCYPART_GRANDPAR
(13,15),(15,1),-0.530805 # DEPENDENCYPART_GRANDPAR
(13,15),(15,4),-0.61239 # DEPENDENCYPART_GRANDPAR
(13,15),(15,12),-0.519708 # DEPENDENCYPART_GRANDPAR
(13,15),(15,14),0.340682 # DEPENDENCYPART_GRANDPAR
(13,15),(15,16),-0.0307044 # DEPENDENCYPART_GRANDPAR
(13,15),(15,17),-0.316309 # DEPENDENCYPART_GRANDPAR
(13,15),(15,18),-0.0631398 # DEPENDENCYPART_GRANDPAR
(13,15),(15,19),0.0990742 # DEPENDENCYPART_GRANDPAR
(13,15),(15,20),-0.202707 # DEPENDENCYPART_GRANDPAR
(13,15),(15,21),-0.268786 # DEPENDENCYPART_GRANDPAR
(13,15),(15,22),-0.117388 # DEPENDENCYPART_GRANDPAR
(13,15),(15,23),-0.976478 # DEPENDENCYPART_GRANDPAR
(13,16),(16,4),-0.615299 # DEPENDENCYPART_GRANDPAR
(13,16),(16,14),0.418419 # DEPENDENCYPART_GRANDPAR
(13,16),(16,18),-0.0573509 # DEPENDENCYPART_GRANDPAR
(13,16),(16,19),0.198975 # DEPENDENCYPART_GRANDPAR
(13,16),(16,20),-0.0125091 # DEPENDENCYPART_GRANDPAR
(13,18),(18,15),0.555644 # DEPENDENCYPART_GRANDPAR
(13,18),(18,16),-0.000771091 # DEPENDENCYPART_GRANDPAR
(13,18),(18,17),0.0870001 # DEPENDENCYPART_GRANDPAR
(13,18),(18,19),0.0739137 # DEPENDENCYPART_GRANDPAR
(13,18),(18,20),-0.117595 # DEPENDENCYPART_GRANDPAR
(13,18),(18,21),-0.301372 # DEPENDENCYPART_GRANDPAR
(13,18),(18,22),-0.0209459 # DEPENDENCYPART_GRANDPAR
(13,20),(20,18),0.204007 # DEPENDENCYPART_GRANDPAR
(13,20),(20,21),-0.182034 # DEPENDENCYPART_GRANDPAR
(13,20),(20,22),0.446587 # DEPENDENCYPART_GRANDPAR
(13,20),(20,23),-0.841817 # DEPENDENCYPART_GRANDPAR
(13,22),(22,1),-0.476598 # DEPENDENCYPART_GRANDPAR
(13,22),(22,4),-0.427843 # DEPENDENCYPART_GRANDPAR
(13,22),(22,12),-0.620236 # DEPENDENCYPART_GRANDPAR
(13,22),(22,14),0.480236 # DEPENDENCYPART_GRANDPAR
(13,22),(22,15),0.564181 # DEPENDENCYPART_GRANDPAR
(13,22),(22,16),-0.00127847 # DEPENDENCYPART_GRANDPAR
(13,22),(22,17),-0.280494 # DEPENDENCYPART_GRANDPAR
(13,22),(22,18),0.0765355 # DEPENDENCYPART_GRANDPAR
(13,22),(22,19),0.33671 # DEPENDENCYPART_GRANDPAR
(13,22),(22,20),-0.210119 # DEPENDENCYPART_GRANDPAR
(13,22),(22,21),-0.210627 # DEPENDENCYPART_GRANDPAR
(13,22),(22,23),-0.902948 # DEPENDENCYPART_GRANDPAR
(13,23),(23,22),-0.259489 # DEPENDENCYPART_GRANDPAR
(14,12),(12,4),-0.440163 # DEPENDENCYPART_GRANDPAR
(14,12),(12,5),-0.613552 # DEPENDENCYPART_GRANDPAR
(14,12),(12,6),-0.617232 # DEPENDENCYPART_GRANDPAR
(14,12),(12,7),-0.593777 # DEPENDENCYPART_GRANDPAR
(14,12),(12,8),-0.486481 # DEPENDENCYPART_GRANDPAR
(14,12),(12,9),-0.602097 # DEPENDENCYPART_GRANDPAR
(14,12),(12,10),-0.843141 # DEPENDENCYPART_GRANDPAR
(14,12),(12,11),-0.557403 # DEPENDENCYPART_GRANDPAR
(14,12),(12,13),-0.102154 # DEPENDENCYPART_GRANDPAR
(14,12),(12,14),-1.37976 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,12),(12,15),-0.177753 # DEPENDENCYPART_GRANDPAR
(14,12),(12,18),-0.752453 # DEPENDENCYPART_GRANDPAR
(14,12),(12,20),-0.949422 # DEPENDENCYPART_GRANDPAR
(14,12),(12,22),-1.17876 # DEPENDENCYPART_GRANDPAR
(14,15),(15,1),-1.00012 # DEPENDENCYPART_GRANDPAR
(14,15),(15,4),-0.976841 # DEPENDENCYPART_GRANDPAR
(14,15),(15,12),-1.23273 # DEPENDENCYPART_GRANDPAR
(14,15),(15,14),-0.621529 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,15),(15,16),0.788564 # DEPENDENCYPART_GRANDPAR
(14,15),(15,17),-0.0570617 # DEPENDENCYPART_GRANDPAR
(14,15),(15,18),0.57935 # DEPENDENCYPART_GRANDPAR
(14,15),(15,19),0.0906763 # DEPENDENCYPART_GRANDPAR
(14,15),(15,20),0.0870321 # DEPENDENCYPART_GRANDPAR
(14,15),(15,21),-0.399785 # DEPENDENCYPART_GRANDPAR
(14,15),(15,22),-0.335542 # DEPENDENCYPART_GRANDPAR
(14,15),(15,23),-0.879412 # DEPENDENCYPART_GRANDPAR
(14,16),(16,4),-0.966256 # DEPENDENCYPART_GRANDPAR
(14,16),(16,14),-0.668237 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,16),(16,18),0.206217 # DEPENDENCYPART_GRANDPAR
(14,16),(16,19),0.0384904 # DEPENDENCYPART_GRANDPAR
(14,16),(16,20),-0.0237492 # DEPENDENCYPART_GRANDPAR
(14,18),(18,15),0.455453 # DEPENDENCYPART_GRANDPAR
(14,18),(18,16),0.619032 # DEPENDENCYPART_GRANDPAR
(14,18),(18,17),-0.227077 # DEPENDENCYPART_GRANDPAR
(14,18),(18,19),-0.119439 # DEPENDENCYPART_GRANDPAR
(14,18),(18,20),-0.138592 # DEPENDENCYPART_GRANDPAR
(14,18),(18,21),-0.665304 # DEPENDENCYPART_GRANDPAR
(14,18),(18,22),-0.422957 # DEPENDENCYPART_GRANDPAR
(14,20),(20,18),0.241133 # DEPENDENCYPART_GRANDPAR
(14,20),(20,21),-0.83954 # DEPENDENCYPART_GRANDPAR
(14,20),(20,22),-0.47931 # DEPENDENCYPART_GRANDPAR
(14,20),(20,23),-1.20123 # DEPENDENCYPART_GRANDPAR
(14,22),(22,1),-1.12479 # DEPENDENCYPART_GRANDPAR
(14,22),(22,4),-0.999809 # DEPENDENCYPART_GRANDPAR
(14,22),(22,12),-1.44276 # DEPENDENCYPART_GRANDPAR
(14,22),(22,14),-0.678142 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,22),(22,15),0.701437 # DEPENDENCYPART_GRANDPAR
(14,22),(22,16),0.661084 # DEPENDENCYPART_GRANDPAR
(14,22),(22,17),-0.814707 # DEPENDENCYPART_GRANDPAR
(14,22),(22,18),0.294526 # DEPENDENCYPART_GRANDPAR
(14,22),(22,19),0.0880393 # DEPENDENCYPART_GRANDPAR
(14,22),(22,20),-0.502956 # DEPENDENCYPART_GRANDPAR
(14,22),(22,21),-0.461025 # DEPENDENCYPART_GRANDPAR
(14,22),(22,23),-0.953845 # DEPENDENCYPART_GRANDPAR
(14,23),(23,22),-0.564691 # DEPENDENCYPART_GRANDPAR
(15,1),(1,2),-0.332686 # DEPENDENCYPART_GRANDPAR
(15,1),(1,3),-0.522214 # DEPENDENCYPART_GRANDPAR
(15,1),(1,4),-0.503353 # DEPENDENCYPART_GRANDPAR
(15,1),(1,6),-0.684708 # DEPENDENCYPART_GRANDPAR
(15,1),(1,7),-0.636312 # DEPENDENCYPART_GRANDPAR
(15,1),(1,9),-0.604683 # DEPENDENCYPART_GRANDPAR
(15,1),(1,10),-0.710424 # DEPENDENCYPART_GRANDPAR
(15,1),(1,23),-0.90241 # DEPENDENCYPART_GRANDPAR
(15,4),(4,1),-0.633223 # DEPENDENCYPART_GRANDPAR
(15,4),(4,3),-0.781034 # DEPENDENCYPART_GRANDPAR
(15,4),(4,5),-0.622223 # DEPENDENCYPART_GRANDPAR
(15,4),(4,6),-0.598915 # DEPENDENCYPART_GRANDPAR
(15,4),(4,7),-0.559878 # DEPENDENCYPART_GRANDPAR
(15,4),(4,8),-0.590153 # DEPENDENCYPART_GRANDPAR
(15,4),(4,9),-0.474472 # DEPENDENCYPART_GRANDPAR
(15,4),(4,10),-0.69076 # DEPENDENCYPART_GRANDPAR
(15,4),(4,12),-0.428584 # DEPENDENCYPART_GRANDPAR
(15,4),(4,13),-0.381305 # DEPENDENCYPART_GRANDPAR
(15,4),(4,23),-0.914028 # DEPENDENCYPART_GRANDPAR
(15,12),(12,4),-0.787871 # DEPENDENCYPART_GRANDPAR
(15,12),(12,5),-0.613139 # DEPENDENCYPART_GRANDPAR
(15,12),(12,6),-0.814766 # DEPENDENCYPART_GRANDPAR
(15,12),(12,7),-0.848647 # DEPENDENCYPART_GRANDPAR
(15,12),(12,8),-0.752332 # DEPENDENCYPART_GRANDPAR
(15,12),(12,9),-0.823598 # DEPENDENCYPART_GRANDPAR
(15,12),(12,10),-0.792349 # DEPENDENCYPART_GRANDPAR
(15,12),(12,11),-0.559532 # DEPENDENCYPART_GRANDPAR
(15,12),(12,13),-0.397202 # DEPENDENCYPART_GRANDPAR
(15,12),(12,14),-0.341231 # DEPENDENCYPART_GRANDPAR
(15,12),(12,15),-1.37319 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,12),(12,18),-0.68734 # DEPENDENCYPART_GRANDPAR
(15,12),(12,20),-0.767184 # DEPENDENCYPART_GRANDPAR
(15,12),(12,22),-0.905026 # DEPENDENCYPART_GRANDPAR
(15,14),(14,12),-0.442755 # DEPENDENCYPART_GRANDPAR
(15,14),(14,15),-1.36333 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,14),(14,16),-0.475185 # DEPENDENCYPART_GRANDPAR
(15,14),(14,18),-0.699483 # DEPENDENCYPART_GRANDPAR
(15,14),(14,19),-0.765173 # DEPENDENCYPART_GRANDPAR
(15,14),(14,20),-0.751738 # DEPENDENCYPART_GRANDPAR
(15,14),(14,22),-0.986846 # DEPENDENCYPART_GRANDPAR
(15,14),(14,23),-0.910404 # DEPENDENCYPART_GRANDPAR
(15,16),(16,4),-0.986123 # DEPENDENCYPART_GRANDPAR
(15,16),(16,14),-0.8595 # DEPENDENCYPART_GRANDPAR
(15,16),(16,18),-0.478449 # DEPENDENCYPART_GRANDPAR
(15,16),(16,19),-0.521793 # DEPENDENCYPART_GRANDPAR
(15,16),(16,20),-0.650825 # DEPENDENCYPART_GRANDPAR
(15,17),(17,22),-0.319685 # DEPENDENCYPART_GRANDPAR
(15,18),(18,15),-0.872536 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,18),(18,16),-0.0080282 # DEPENDENCYPART_GRANDPAR
(15,18),(18,17),1.41759 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),-0.484903 # DEPENDENCYPART_GRANDPAR
(15,18),(18,20),-0.529347 # DEPENDENCYPART_GRANDPAR
(15,18),(18,21),-0.555348 # DEPENDENCYPART_GRANDPAR
(15,18),(18,22),-0.403366 # DEPENDENCYPART_GRANDPAR
(15,20),(20,18),-0.0425922 # DEPENDENCYPART_GRANDPAR
(15,20),(20,21),-0.328304 # DEPENDENCYPART_GRANDPAR
(15,20),(20,22),0.00759587 # DEPENDENCYPART_GRANDPAR
(15,20),(20,23),-0.350943 # DEPENDENCYPART_GRANDPAR
(15,21),(21,14),-0.8595 # DEPENDENCYPART_GRANDPAR
(15,21),(21,18),-0.0614825 # DEPENDENCYPART_GRANDPAR
(15,21),(21,19),-0.277384 # DEPENDENCYPART_GRANDPAR
(15,21),(21,20),-0.205807 # DEPENDENCYPART_GRANDPAR
(15,21),(21,22),-0.604084 # DEPENDENCYPART_GRANDPAR
(15,22),(22,1),-0.856683 # DEPENDENCYPART_GRANDPAR
(15,22),(22,4),-0.885845 # DEPENDENCYPART_GRANDPAR
(15,22),(22,12),-1.0314 # DEPENDENCYPART_GRANDPAR
(15,22),(22,14),-0.795119 # DEPENDENCYPART_GRANDPAR
(15,22),(22,15),-0.80227 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,22),(22,16),0.019486 # DEPENDENCYPART_GRANDPAR
(15,22),(22,17),0.644191 # DEPENDENCYPART_GRANDPAR
(15,22),(22,18),-0.136822 # DEPENDENCYPART_GRANDPAR
(15,22),(22,19),-0.265486 # DEPENDENCYPART_GRANDPAR
(15,22),(22,20),-0.323742 # DEPENDENCYPART_GRANDPAR
(15,22),(22,21),-0.43125 # DEPENDENCYPART_GRANDPAR
(15,22),(22,23),-0.428229 # DEPENDENCYPART_GRANDPAR
(15,23),(23,22),-0.518597 # DEPENDENCYPART_GRANDPAR
(16,4),(4,1),-0.501459 # DEPENDENCYPART_GRANDPAR
(16,4),(4,3),-0.442577 # DEPENDENCYPART_GRANDPAR
(16,4),(4,5),-0.441413 # DEPENDENCYPART_GRANDPAR
(16,4),(4,6),-0.266413 # DEPENDENCYPART_GRANDPAR
(16,4),(4,7),-0.290043 # DEPENDENCYPART_GRANDPAR
(16,4),(4,8),-0.306989 # DEPENDENCYPART_GRANDPAR
(16,4),(4,9),-0.236852 # DEPENDENCYPART_GRANDPAR
(16,4),(4,10),-0.621378 # DEPENDENCYPART_GRANDPAR
(16,4),(4,12),-0.468569 # DEPENDENCYPART_GRANDPAR
(16,4),(4,13),-0.233641 # DEPENDENCYPART_GRANDPAR
(16,4),(4,23),-0.953344 # DEPENDENCYPART_GRANDPAR
(16,14),(14,12),-0.361765 # DEPENDENCYPART_GRANDPAR
(16,14),(14,15),-0.255348 # DEPENDENCYPART_GRANDPAR
(16,14),(14,16),-1.48173 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,14),(14,18),-0.758555 # DEPENDENCYPART_GRANDPAR
(16,14),(14,19),-0.771022 # DEPENDENCYPART_GRANDPAR
(16,14),(14,20),-0.845706 # DEPENDENCYPART_GRANDPAR
(16,14),(14,22),-0.891841 # DEPENDENCYPART_GRANDPAR
(16,14),(14,23),-0.951114 # DEPENDENCYPART_GRANDPAR
(16,18),(18,15),-0.753073 # DEPENDENCYPART_GRANDPAR
(16,18),(18,16),-1.05054 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,18),(18,17),0.630644 # DEPENDENCYPART_GRANDPAR
(16,18),(18,19),-0.25805 # DEPENDENCYPART_GRANDPAR
(16,18),(18,20),-0.42547 # DEPENDENCYPART_GRANDPAR
(16,18),(18,21),-0.310361 # DEPENDENCYPART_GRANDPAR
(16,18),(18,22),-0.262784 # DEPENDENCYPART_GRANDPAR
(16,20),(20,18),-0.109558 # DEPENDENCYPART_GRANDPAR
(16,20),(20,21),-0.287975 # DEPENDENCYPART_GRANDPAR
(16,20),(20,22),-0.121382 # DEPENDENCYPART_GRANDPAR
(16,20),(20,23),-0.495397 # DEPENDENCYPART_GRANDPAR
(17,22),(22,1),-0.90168 # DEPENDENCYPART_GRANDPAR
(17,22),(22,4),-0.786062 # DEPENDENCYPART_GRANDPAR
(17,22),(22,12),-1.04248 # DEPENDENCYPART_GRANDPAR
(17,22),(22,14),-0.690896 # DEPENDENCYPART_GRANDPAR
(17,22),(22,15),-0.856015 # DEPENDENCYPART_GRANDPAR
(17,22),(22,16),-0.892863 # DEPENDENCYPART_GRANDPAR
(17,22),(22,17),-1.48747 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,22),(22,18),-0.0879595 # DEPENDENCYPART_GRANDPAR
(17,22),(22,19),-0.696954 # DEPENDENCYPART_GRANDPAR
(17,22),(22,20),-0.670666 # DEPENDENCYPART_GRANDPAR
(17,22),(22,21),-0.544569 # DEPENDENCYPART_GRANDPAR
(17,22),(22,23),-1.03276 # DEPENDENCYPART_GRANDPAR
(18,15),(15,1),-0.615959 # DEPENDENCYPART_GRANDPAR
(18,15),(15,4),-0.948758 # DEPENDENCYPART_GRANDPAR
(18,15),(15,12),-0.215144 # DEPENDENCYPART_GRANDPAR
(18,15),(15,14),-0.0878884 # DEPENDENCYPART_GRANDPAR
(18,15),(15,16),-0.0540581 # DEPENDENCYPART_GRANDPAR
(18,15),(15,17),-0.0077623 # DEPENDENCYPART_GRANDPAR
(18,15),(15,18),-1.55119 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,15),(15,19),-1.03301 # DEPENDENCYPART_GRANDPAR
(18,15),(15,20),-0.943135 # DEPENDENCYPART_GRANDPAR
(18,15),(15,21),-0.923322 # DEPENDENCYPART_GRANDPAR
(18,15),(15,22),-0.857869 # DEPENDENCYPART_GRANDPAR
(18,15),(15,23),-1.2245 # DEPENDENCYPART_GRANDPAR
(18,16),(16,4),-0.749994 # DEPENDENCYPART_GRANDPAR
(18,16),(16,14),0.118346 # DEPENDENCYPART_GRANDPAR
(18,16),(16,18),-1.53951 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,16),(16,19),-0.946468 # DEPENDENCYPART_GRANDPAR
(18,16),(16,20),-0.839339 # DEPENDENCYPART_GRANDPAR
(18,17),(17,22),-0.83602 # DEPENDENCYPART_GRANDPAR
(18,20),(20,18),-0.870468 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,20),(20,21),-0.338882 # DEPENDENCYPART_GRANDPAR
(18,20),(20,22),-0.0627435 # DEPENDENCYPART_GRANDPAR
(18,20),(20,23),-0.786289 # DEPENDENCYPART_GRANDPAR
(18,21),(21,14),-0.698331 # DEPENDENCYPART_GRANDPAR
(18,21),(21,18),-0.648208 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,21),(21,19),-0.28604 # DEPENDENCYPART_GRANDPAR
(18,21),(21,20),-0.218979 # DEPENDENCYPART_GRANDPAR
(18,21),(21,22),-0.252516 # DEPENDENCYPART_GRANDPAR
(18,22),(22,1),-1.29161 # DEPENDENCYPART_GRANDPAR
(18,22),(22,4),-1.38627 # DEPENDENCYPART_GRANDPAR
(18,22),(22,12),-0.79416 # DEPENDENCYPART_GRANDPAR
(18,22),(22,14),-0.665198 # DEPENDENCYPART_GRANDPAR
(18,22),(22,15),-0.537601 # DEPENDENCYPART_GRANDPAR
(18,22),(22,16),-0.966669 # DEPENDENCYPART_GRANDPAR
(18,22),(22,17),-0.68042 # DEPENDENCYPART_GRANDPAR
(18,22),(22,18),-0.917314 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,22),(22,19),-0.464302 # DEPENDENCYPART_GRANDPAR
(18,22),(22,20),-0.483234 # DEPENDENCYPART_GRANDPAR
(18,22),(22,21),-0.232752 # DEPENDENCYPART_GRANDPAR
(18,22),(22,23),-0.737487 # DEPENDENCYPART_GRANDPAR
(20,18),(18,15),-0.201295 # DEPENDENCYPART_GRANDPAR
(20,18),(18,16),-0.236268 # DEPENDENCYPART_GRANDPAR
(20,18),(18,17),0.143003 # DEPENDENCYPART_GRANDPAR
(20,18),(18,19),0.0220708 # DEPENDENCYPART_GRANDPAR
(20,18),(18,20),-1.35926 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,18),(18,21),0.344337 # DEPENDENCYPART_GRANDPAR
(20,18),(18,22),-0.2765 # DEPENDENCYPART_GRANDPAR
(20,21),(21,14),-0.454722 # DEPENDENCYPART_GRANDPAR
(20,21),(21,18),-0.705485 # DEPENDENCYPART_GRANDPAR
(20,21),(21,19),-0.620437 # DEPENDENCYPART_GRANDPAR
(20,21),(21,20),-0.877708 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,21),(21,22),0.0962048 # DEPENDENCYPART_GRANDPAR
(20,22),(22,1),-0.457119 # DEPENDENCYPART_GRANDPAR
(20,22),(22,4),-0.300392 # DEPENDENCYPART_GRANDPAR
(20,22),(22,12),-0.894942 # DEPENDENCYPART_GRANDPAR
(20,22),(22,14),-0.391767 # DEPENDENCYPART_GRANDPAR
(20,22),(22,15),-0.735799 # DEPENDENCYPART_GRANDPAR
(20,22),(22,16),-0.713309 # DEPENDENCYPART_GRANDPAR
(20,22),(22,17),-0.63925 # DEPENDENCYPART_GRANDPAR
(20,22),(22,18),-0.748259 # DEPENDENCYPART_GRANDPAR
(20,22),(22,19),-0.720475 # DEPENDENCYPART_GRANDPAR
(20,22),(22,20),-0.785806 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,22),(22,21),1.30183 # DEPENDENCYPART_GRANDPAR
(20,22),(22,23),-0.348163 # DEPENDENCYPART_GRANDPAR
(20,23),(23,22),0.143646 # DEPENDENCYPART_GRANDPAR
(21,14),(14,12),-0.531852 # DEPENDENCYPART_GRANDPAR
(21,14),(14,15),-0.567556 # DEPENDENCYPART_GRANDPAR
(21,14),(14,16),-0.848112 # DEPENDENCYPART_GRANDPAR
(21,14),(14,18),-0.488922 # DEPENDENCYPART_GRANDPAR
(21,14),(14,19),-0.623234 # DEPENDENCYPART_GRANDPAR
(21,14),(14,20),-0.314157 # DEPENDENCYPART_GRANDPAR
(21,14),(14,22),-0.688114 # DEPENDENCYPART_GRANDPAR
(21,14),(14,23),-1.08133 # DEPENDENCYPART_GRANDPAR
(21,18),(18,15),-0.503263 # DEPENDENCYPART_GRANDPAR
(21,18),(18,16),-0.605818 # DEPENDENCYPART_GRANDPAR
(21,18),(18,17),-0.501328 # DEPENDENCYPART_GRANDPAR
(21,18),(18,19),-0.525843 # DEPENDENCYPART_GRANDPAR
(21,18),(18,20),-0.396972 # DEPENDENCYPART_GRANDPAR
(21,18),(18,21),-1.58811 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,18),(18,22),-0.583923 # DEPENDENCYPART_GRANDPAR
(21,20),(20,18),-0.435465 # DEPENDENCYPART_GRANDPAR
(21,20),(20,21),-1.58677 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,20),(20,22),-0.600132 # DEPENDENCYPART_GRANDPAR
(21,20),(20,23),-1.04223 # DEPENDENCYPART_GRANDPAR
(21,22),(22,1),-0.950208 # DEPENDENCYPART_GRANDPAR
(21,22),(22,4),-0.723617 # DEPENDENCYPART_GRANDPAR
(21,22),(22,12),-1.15164 # DEPENDENCYPART_GRANDPAR
(21,22),(22,14),-0.871123 # DEPENDENCYPART_GRANDPAR
(21,22),(22,15),-1.04044 # DEPENDENCYPART_GRANDPAR
(21,22),(22,16),-1.22609 # DEPENDENCYPART_GRANDPAR
(21,22),(22,17),-1.11251 # DEPENDENCYPART_GRANDPAR
(21,22),(22,18),-1.05903 # DEPENDENCYPART_GRANDPAR
(21,22),(22,19),-1.06736 # DEPENDENCYPART_GRANDPAR
(21,22),(22,20),-0.789709 # DEPENDENCYPART_GRANDPAR
(21,22),(22,21),-1.14038 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,22),(22,23),-0.620981 # DEPENDENCYPART_GRANDPAR
(22,1),(1,2),-0.763765 # DEPENDENCYPART_GRANDPAR
