# _root_ West German Economics Minister Helmut Haussmann said , `` In my view , the stock market will stabilize relatively quickly .
#goldHeads=6,6,6,6,6,7,0,7,7,17,12,10,17,16,16,17,7,17,18,19,7,
#predictedHeads=2,6,6,6,6,7,0,7,7,17,12,10,17,16,16,17,7,17,18,19,7,
(7,5),(5,17),-0.20438 # DEPENDENCYPART_GRANDPAR
(7,6),(6,1),0.0116475 # DEPENDENCYPART_GRANDPAR
(7,6),(6,2),0.15191 # DEPENDENCYPART_GRANDPAR
(7,6),(6,3),0.111648 # DEPENDENCYPART_GRANDPAR
(7,6),(6,4),0.0925735 # DEPENDENCYPART_GRANDPAR
(7,6),(6,5),0.267268 # DEPENDENCYPART_GRANDPAR
(7,6),(6,7),-1.4921 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,6),(6,8),-1.01287 # DEPENDENCYPART_GRANDPAR
(7,6),(6,9),0.0751949 # DEPENDENCYPART_GRANDPAR
(7,6),(6,10),-0.314323 # DEPENDENCYPART_GRANDPAR
(7,6),(6,12),-0.715214 # DEPENDENCYPART_GRANDPAR
(7,6),(6,13),-0.681069 # DEPENDENCYPART_GRANDPAR
(7,6),(6,16),-1.08498 # DEPENDENCYPART_GRANDPAR
(7,6),(6,17),-0.20438 # DEPENDENCYPART_GRANDPAR
(7,8),(8,9),0.322275 # DEPENDENCYPART_GRANDPAR
(7,9),(9,6),-0.578028 # DEPENDENCYPART_GRANDPAR
(7,9),(9,7),-1.16869 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,9),(9,8),-0.344071 # DEPENDENCYPART_GRANDPAR
(7,9),(9,10),-0.0332844 # DEPENDENCYPART_GRANDPAR
(7,10),(10,6),-0.618618 # DEPENDENCYPART_GRANDPAR
(7,10),(10,7),-1.01523 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,10),(10,8),-0.432764 # DEPENDENCYPART_GRANDPAR
(7,10),(10,9),0.132865 # DEPENDENCYPART_GRANDPAR
(7,10),(10,11),-0.595339 # DEPENDENCYPART_GRANDPAR
(7,10),(10,12),-0.0742945 # DEPENDENCYPART_GRANDPAR
(7,10),(10,13),0.0144848 # DEPENDENCYPART_GRANDPAR
(7,10),(10,15),-0.486716 # DEPENDENCYPART_GRANDPAR
(7,10),(10,16),-0.360455 # DEPENDENCYPART_GRANDPAR
(7,10),(10,17),0.077801 # DEPENDENCYPART_GRANDPAR
(7,10),(10,18),0.222558 # DEPENDENCYPART_GRANDPAR
(7,10),(10,19),-0.233595 # DEPENDENCYPART_GRANDPAR
(7,10),(10,20),-0.428185 # DEPENDENCYPART_GRANDPAR
(7,10),(10,21),0.467196 # DEPENDENCYPART_GRANDPAR
(7,12),(12,1),-0.435486 # DEPENDENCYPART_GRANDPAR
(7,12),(12,2),-0.428613 # DEPENDENCYPART_GRANDPAR
(7,12),(12,3),-0.679559 # DEPENDENCYPART_GRANDPAR
(7,12),(12,6),-0.72805 # DEPENDENCYPART_GRANDPAR
(7,12),(12,7),-0.939734 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,12),(12,8),-0.061598 # DEPENDENCYPART_GRANDPAR
(7,12),(12,9),0.211309 # DEPENDENCYPART_GRANDPAR
(7,12),(12,11),-0.609379 # DEPENDENCYPART_GRANDPAR
(7,12),(12,13),0.0872927 # DEPENDENCYPART_GRANDPAR
(7,12),(12,15),-0.526638 # DEPENDENCYPART_GRANDPAR
(7,12),(12,16),-0.497748 # DEPENDENCYPART_GRANDPAR
(7,12),(12,17),0.424695 # DEPENDENCYPART_GRANDPAR
(7,12),(12,19),-0.177536 # DEPENDENCYPART_GRANDPAR
(7,12),(12,20),-0.357002 # DEPENDENCYPART_GRANDPAR
(7,12),(12,21),0.669081 # DEPENDENCYPART_GRANDPAR
(7,16),(16,1),-0.435513 # DEPENDENCYPART_GRANDPAR
(7,16),(16,2),-0.428641 # DEPENDENCYPART_GRANDPAR
(7,16),(16,7),-0.897957 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,16),(16,9),0.236588 # DEPENDENCYPART_GRANDPAR
(7,16),(16,10),0.11189 # DEPENDENCYPART_GRANDPAR
(7,16),(16,11),-0.584545 # DEPENDENCYPART_GRANDPAR
(7,16),(16,12),-0.0948469 # DEPENDENCYPART_GRANDPAR
(7,16),(16,13),0.29921 # DEPENDENCYPART_GRANDPAR
(7,16),(16,14),-0.708935 # DEPENDENCYPART_GRANDPAR
(7,16),(16,15),-0.503359 # DEPENDENCYPART_GRANDPAR
(7,16),(16,17),0.363712 # DEPENDENCYPART_GRANDPAR
(7,16),(16,19),-0.226365 # DEPENDENCYPART_GRANDPAR
(7,16),(16,20),-0.40583 # DEPENDENCYPART_GRANDPAR
(7,17),(17,1),-0.0630889 # DEPENDENCYPART_GRANDPAR
(7,17),(17,2),-0.0563659 # DEPENDENCYPART_GRANDPAR
(7,17),(17,3),-0.261838 # DEPENDENCYPART_GRANDPAR
(7,17),(17,4),-0.256531 # DEPENDENCYPART_GRANDPAR
(7,17),(17,5),-0.123777 # DEPENDENCYPART_GRANDPAR
(7,17),(17,6),-0.310329 # DEPENDENCYPART_GRANDPAR
(7,17),(17,7),-0.884648 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,17),(17,8),-0.0358663 # DEPENDENCYPART_GRANDPAR
(7,17),(17,9),0.344836 # DEPENDENCYPART_GRANDPAR
(7,17),(17,10),0.195321 # DEPENDENCYPART_GRANDPAR
(7,17),(17,11),-0.432257 # DEPENDENCYPART_GRANDPAR
(7,17),(17,12),0.07431 # DEPENDENCYPART_GRANDPAR
(7,17),(17,13),0.29594 # DEPENDENCYPART_GRANDPAR
(7,17),(17,14),-0.590666 # DEPENDENCYPART_GRANDPAR
(7,17),(17,15),-0.312951 # DEPENDENCYPART_GRANDPAR
(7,17),(17,16),-0.313746 # DEPENDENCYPART_GRANDPAR
(7,17),(17,18),0.782202 # DEPENDENCYPART_GRANDPAR
(7,17),(17,19),0.0121082 # DEPENDENCYPART_GRANDPAR
(7,17),(17,20),-0.209529 # DEPENDENCYPART_GRANDPAR
(7,17),(17,21),0.803931 # DEPENDENCYPART_GRANDPAR
(7,18),(18,2),-0.224145 # DEPENDENCYPART_GRANDPAR
(7,18),(18,7),-0.905828 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,18),(18,9),0.328795 # DEPENDENCYPART_GRANDPAR
(7,18),(18,10),0.0396216 # DEPENDENCYPART_GRANDPAR
(7,18),(18,12),-0.075057 # DEPENDENCYPART_GRANDPAR
(7,18),(18,13),0.270872 # DEPENDENCYPART_GRANDPAR
(7,18),(18,15),-0.471843 # DEPENDENCYPART_GRANDPAR
(7,18),(18,16),-0.47506 # DEPENDENCYPART_GRANDPAR
(7,18),(18,19),-0.0875651 # DEPENDENCYPART_GRANDPAR
(7,18),(18,20),-0.235713 # DEPENDENCYPART_GRANDPAR
(7,18),(18,21),0.713958 # DEPENDENCYPART_GRANDPAR
(7,19),(19,16),-0.405839 # DEPENDENCYPART_GRANDPAR
(7,19),(19,20),-0.323989 # DEPENDENCYPART_GRANDPAR
(7,19),(19,21),0.544081 # DEPENDENCYPART_GRANDPAR
(7,20),(20,7),-0.955995 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,20),(20,10),0.124833 # DEPENDENCYPART_GRANDPAR
(7,20),(20,16),-0.394974 # DEPENDENCYPART_GRANDPAR
(7,20),(20,19),-0.108284 # DEPENDENCYPART_GRANDPAR
(7,20),(20,21),0.526591 # DEPENDENCYPART_GRANDPAR
(7,21),(21,17),0.281622 # DEPENDENCYPART_GRANDPAR
(7,21),(21,19),-0.359282 # DEPENDENCYPART_GRANDPAR
(7,21),(21,20),-0.522682 # DEPENDENCYPART_GRANDPAR
(8,9),(9,6),-0.997307 # DEPENDENCYPART_GRANDPAR
(8,9),(9,7),-0.752021 # DEPENDENCYPART_GRANDPAR
(8,9),(9,8),-1.20942 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,9),(9,10),-0.303313 # DEPENDENCYPART_GRANDPAR
(9,6),(6,1),-0.246848 # DEPENDENCYPART_GRANDPAR
(9,6),(6,2),-0.209212 # DEPENDENCYPART_GRANDPAR
(9,6),(6,3),-0.176472 # DEPENDENCYPART_GRANDPAR
(9,6),(6,4),-0.193045 # DEPENDENCYPART_GRANDPAR
(9,6),(6,5),-0.171057 # DEPENDENCYPART_GRANDPAR
(9,6),(6,7),-0.051429 # DEPENDENCYPART_GRANDPAR
(9,6),(6,8),-0.0161292 # DEPENDENCYPART_GRANDPAR
(9,6),(6,9),-1.49059 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,6),(6,10),-0.492271 # DEPENDENCYPART_GRANDPAR
(9,6),(6,12),-0.627263 # DEPENDENCYPART_GRANDPAR
(9,6),(6,13),-0.740396 # DEPENDENCYPART_GRANDPAR
(9,6),(6,16),-0.743457 # DEPENDENCYPART_GRANDPAR
(9,6),(6,17),-0.628415 # DEPENDENCYPART_GRANDPAR
(9,7),(7,1),-0.159744 # DEPENDENCYPART_GRANDPAR
(9,7),(7,2),-0.160792 # DEPENDENCYPART_GRANDPAR
(9,7),(7,3),-0.340924 # DEPENDENCYPART_GRANDPAR
(9,7),(7,4),-0.367775 # DEPENDENCYPART_GRANDPAR
(9,7),(7,5),-0.33983 # DEPENDENCYPART_GRANDPAR
(9,7),(7,6),-0.307653 # DEPENDENCYPART_GRANDPAR
(9,7),(7,8),-0.235756 # DEPENDENCYPART_GRANDPAR
(9,7),(7,9),-1.45453 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,7),(7,10),-0.509964 # DEPENDENCYPART_GRANDPAR
(9,7),(7,12),-0.540128 # DEPENDENCYPART_GRANDPAR
(9,7),(7,13),-0.582702 # DEPENDENCYPART_GRANDPAR
(9,7),(7,16),-0.656344 # DEPENDENCYPART_GRANDPAR
(9,7),(7,17),-0.541299 # DEPENDENCYPART_GRANDPAR
(9,7),(7,18),-0.953124 # DEPENDENCYPART_GRANDPAR
(9,7),(7,19),-0.888231 # DEPENDENCYPART_GRANDPAR
(9,7),(7,20),-0.899022 # DEPENDENCYPART_GRANDPAR
(9,7),(7,21),-0.770843 # DEPENDENCYPART_GRANDPAR
(9,8),(8,9),-1.48084 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,10),(10,6),-0.690054 # DEPENDENCYPART_GRANDPAR
(9,10),(10,7),-0.611988 # DEPENDENCYPART_GRANDPAR
(9,10),(10,8),-0.577284 # DEPENDENCYPART_GRANDPAR
(9,10),(10,9),-1.0611 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,10),(10,11),-0.324245 # DEPENDENCYPART_GRANDPAR
(9,10),(10,12),-0.0258934 # DEPENDENCYPART_GRANDPAR
(9,10),(10,13),-0.131439 # DEPENDENCYPART_GRANDPAR
(9,10),(10,15),-0.0628941 # DEPENDENCYPART_GRANDPAR
(9,10),(10,16),-0.0514845 # DEPENDENCYPART_GRANDPAR
(9,10),(10,17),-0.335586 # DEPENDENCYPART_GRANDPAR
(9,10),(10,18),-0.57594 # DEPENDENCYPART_GRANDPAR
(9,10),(10,19),-0.504576 # DEPENDENCYPART_GRANDPAR
(9,10),(10,20),-0.529921 # DEPENDENCYPART_GRANDPAR
(9,10),(10,21),-0.473403 # DEPENDENCYPART_GRANDPAR
(10,6),(6,1),-0.0768266 # DEPENDENCYPART_GRANDPAR
(10,6),(6,2),-0.0373054 # DEPENDENCYPART_GRANDPAR
(10,6),(6,3),-0.381542 # DEPENDENCYPART_GRANDPAR
(10,6),(6,4),-0.344902 # DEPENDENCYPART_GRANDPAR
(10,6),(6,5),-0.350802 # DEPENDENCYPART_GRANDPAR
(10,6),(6,7),-0.0139024 # DEPENDENCYPART_GRANDPAR
(10,6),(6,8),-0.440589 # DEPENDENCYPART_GRANDPAR
(10,6),(6,9),-0.318587 # DEPENDENCYPART_GRANDPAR
(10,6),(6,10),-1.29348 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,6),(6,12),-0.0473989 # DEPENDENCYPART_GRANDPAR
(10,6),(6,13),-0.797064 # DEPENDENCYPART_GRANDPAR
(10,6),(6,16),-0.916374 # DEPENDENCYPART_GRANDPAR
(10,6),(6,17),-0.709387 # DEPENDENCYPART_GRANDPAR
(10,7),(7,1),0.111267 # DEPENDENCYPART_GRANDPAR
(10,7),(7,2),0.109179 # DEPENDENCYPART_GRANDPAR
(10,7),(7,3),-0.471067 # DEPENDENCYPART_GRANDPAR
(10,7),(7,4),-0.44579 # DEPENDENCYPART_GRANDPAR
(10,7),(7,5),-0.445047 # DEPENDENCYPART_GRANDPAR
(10,7),(7,6),-0.423286 # DEPENDENCYPART_GRANDPAR
(10,7),(7,8),-0.89333 # DEPENDENCYPART_GRANDPAR
(10,7),(7,9),-0.593187 # DEPENDENCYPART_GRANDPAR
(10,7),(7,10),-1.3497 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,7),(7,12),0.00156137 # DEPENDENCYPART_GRANDPAR
(10,7),(7,13),-0.689524 # DEPENDENCYPART_GRANDPAR
(10,7),(7,16),-0.867444 # DEPENDENCYPART_GRANDPAR
(10,7),(7,17),-0.65477 # DEPENDENCYPART_GRANDPAR
(10,7),(7,18),-0.661742 # DEPENDENCYPART_GRANDPAR
(10,7),(7,19),-0.825704 # DEPENDENCYPART_GRANDPAR
(10,7),(7,20),-0.697277 # DEPENDENCYPART_GRANDPAR
(10,7),(7,21),-1.38223 # DEPENDENCYPART_GRANDPAR
(10,8),(8,9),-0.453235 # DEPENDENCYPART_GRANDPAR
(10,9),(9,6),-0.410016 # DEPENDENCYPART_GRANDPAR
(10,9),(9,7),-0.205788 # DEPENDENCYPART_GRANDPAR
(10,9),(9,8),-0.551131 # DEPENDENCYPART_GRANDPAR
(10,9),(9,10),-1.27838 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,12),(12,1),-0.809328 # DEPENDENCYPART_GRANDPAR
(10,12),(12,2),-0.794376 # DEPENDENCYPART_GRANDPAR
(10,12),(12,3),-1.31077 # DEPENDENCYPART_GRANDPAR
(10,12),(12,6),-1.26384 # DEPENDENCYPART_GRANDPAR
(10,12),(12,7),-0.857012 # DEPENDENCYPART_GRANDPAR
(10,12),(12,8),-1.37643 # DEPENDENCYPART_GRANDPAR
(10,12),(12,9),-1.0575 # DEPENDENCYPART_GRANDPAR
(10,12),(12,11),0.723756 # DEPENDENCYPART_GRANDPAR
(10,12),(12,13),-0.277048 # DEPENDENCYPART_GRANDPAR
(10,12),(12,15),-0.103845 # DEPENDENCYPART_GRANDPAR
(10,12),(12,16),-0.191007 # DEPENDENCYPART_GRANDPAR
(10,12),(12,17),-0.225881 # DEPENDENCYPART_GRANDPAR
(10,12),(12,19),-0.365183 # DEPENDENCYPART_GRANDPAR
(10,12),(12,20),-0.240844 # DEPENDENCYPART_GRANDPAR
(10,12),(12,21),-1.02123 # DEPENDENCYPART_GRANDPAR
(10,15),(15,11),0.691095 # DEPENDENCYPART_GRANDPAR
(10,15),(15,14),-0.257499 # DEPENDENCYPART_GRANDPAR
(10,15),(15,16),-0.183037 # DEPENDENCYPART_GRANDPAR
(10,15),(15,19),-0.335474 # DEPENDENCYPART_GRANDPAR
(10,15),(15,20),-0.211134 # DEPENDENCYPART_GRANDPAR
(10,16),(16,1),-0.812112 # DEPENDENCYPART_GRANDPAR
(10,16),(16,2),-0.79716 # DEPENDENCYPART_GRANDPAR
(10,16),(16,7),-0.859788 # DEPENDENCYPART_GRANDPAR
(10,16),(16,9),-1.06028 # DEPENDENCYPART_GRANDPAR
(10,16),(16,10),-0.382343 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,16),(16,11),0.834917 # DEPENDENCYPART_GRANDPAR
(10,16),(16,12),1.24843 # DEPENDENCYPART_GRANDPAR
(10,16),(16,13),0.1845 # DEPENDENCYPART_GRANDPAR
(10,16),(16,14),-0.0299079 # DEPENDENCYPART_GRANDPAR
(10,16),(16,15),0.298228 # DEPENDENCYPART_GRANDPAR
(10,16),(16,17),-0.177944 # DEPENDENCYPART_GRANDPAR
(10,16),(16,19),-0.295261 # DEPENDENCYPART_GRANDPAR
(10,16),(16,20),-0.170921 # DEPENDENCYPART_GRANDPAR
(10,17),(17,1),-0.635955 # DEPENDENCYPART_GRANDPAR
(10,17),(17,2),-0.621247 # DEPENDENCYPART_GRANDPAR
(10,17),(17,3),-1.11025 # DEPENDENCYPART_GRANDPAR
(10,17),(17,4),-1.07338 # DEPENDENCYPART_GRANDPAR
(10,17),(17,5),-1.08518 # DEPENDENCYPART_GRANDPAR
(10,17),(17,6),-1.06331 # DEPENDENCYPART_GRANDPAR
(10,17),(17,7),-0.731905 # DEPENDENCYPART_GRANDPAR
(10,17),(17,8),-1.11125 # DEPENDENCYPART_GRANDPAR
(10,17),(17,9),-0.776357 # DEPENDENCYPART_GRANDPAR
(10,17),(17,10),-0.905856 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,17),(17,11),0.13257 # DEPENDENCYPART_GRANDPAR
(10,17),(17,12),0.382845 # DEPENDENCYPART_GRANDPAR
(10,17),(17,13),-0.514587 # DEPENDENCYPART_GRANDPAR
(10,17),(17,14),-0.936401 # DEPENDENCYPART_GRANDPAR
(10,17),(17,15),-0.491759 # DEPENDENCYPART_GRANDPAR
(10,17),(17,16),-0.382625 # DEPENDENCYPART_GRANDPAR
(10,17),(17,18),-0.0950419 # DEPENDENCYPART_GRANDPAR
(10,17),(17,19),-0.22304 # DEPENDENCYPART_GRANDPAR
(10,17),(17,20),-0.122927 # DEPENDENCYPART_GRANDPAR
(10,17),(17,21),-1.2338 # DEPENDENCYPART_GRANDPAR
(10,18),(18,2),-0.615885 # DEPENDENCYPART_GRANDPAR
(10,18),(18,7),-0.741556 # DEPENDENCYPART_GRANDPAR
(10,18),(18,9),-0.942746 # DEPENDENCYPART_GRANDPAR
(10,18),(18,10),-0.757727 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,18),(18,12),0.659604 # DEPENDENCYPART_GRANDPAR
(10,18),(18,13),-0.137122 # DEPENDENCYPART_GRANDPAR
(10,18),(18,15),-0.217036 # DEPENDENCYPART_GRANDPAR
(10,18),(18,16),-0.129261 # DEPENDENCYPART_GRANDPAR
(10,18),(18,19),-0.2881 # DEPENDENCYPART_GRANDPAR
(10,18),(18,20),-0.127266 # DEPENDENCYPART_GRANDPAR
(10,18),(18,21),-1.0955 # DEPENDENCYPART_GRANDPAR
(10,19),(19,16),-0.0554348 # DEPENDENCYPART_GRANDPAR
(10,19),(19,20),-0.129373 # DEPENDENCYPART_GRANDPAR
(10,19),(19,21),-1.20867 # DEPENDENCYPART_GRANDPAR
(10,20),(20,7),-0.823091 # DEPENDENCYPART_GRANDPAR
(10,20),(20,10),-0.639472 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,20),(20,16),-0.0502398 # DEPENDENCYPART_GRANDPAR
(10,20),(20,19),-0.130926 # DEPENDENCYPART_GRANDPAR
(10,20),(20,21),-1.20989 # DEPENDENCYPART_GRANDPAR
(10,21),(21,17),-0.254849 # DEPENDENCYPART_GRANDPAR
(10,21),(21,19),-0.416699 # DEPENDENCYPART_GRANDPAR
(10,21),(21,20),-0.303541 # DEPENDENCYPART_GRANDPAR
(12,1),(1,2),-0.631602 # DEPENDENCYPART_GRANDPAR
(12,1),(1,3),-0.727412 # DEPENDENCYPART_GRANDPAR
(12,1),(1,4),-0.791956 # DEPENDENCYPART_GRANDPAR
(12,1),(1,8),-0.431749 # DEPENDENCYPART_GRANDPAR
(12,1),(1,10),-0.229397 # DEPENDENCYPART_GRANDPAR
(12,1),(1,17),-0.694334 # DEPENDENCYPART_GRANDPAR
(12,2),(2,1),-0.335006 # DEPENDENCYPART_GRANDPAR
(12,2),(2,3),-0.734562 # DEPENDENCYPART_GRANDPAR
(12,2),(2,4),-0.799107 # DEPENDENCYPART_GRANDPAR
(12,2),(2,5),-0.762832 # DEPENDENCYPART_GRANDPAR
(12,2),(2,8),-0.433558 # DEPENDENCYPART_GRANDPAR
(12,2),(2,9),-0.510167 # DEPENDENCYPART_GRANDPAR
(12,2),(2,10),-0.220534 # DEPENDENCYPART_GRANDPAR
(12,2),(2,13),-0.753004 # DEPENDENCYPART_GRANDPAR
(12,2),(2,17),-0.694339 # DEPENDENCYPART_GRANDPAR
(12,3),(3,1),-0.818673 # DEPENDENCYPART_GRANDPAR
(12,3),(3,2),-0.698182 # DEPENDENCYPART_GRANDPAR
(12,3),(3,4),-0.653114 # DEPENDENCYPART_GRANDPAR
(12,3),(3,5),-0.603142 # DEPENDENCYPART_GRANDPAR
(12,3),(3,6),-0.541447 # DEPENDENCYPART_GRANDPAR
(12,6),(6,1),-0.814644 # DEPENDENCYPART_GRANDPAR
(12,6),(6,2),-0.694153 # DEPENDENCYPART_GRANDPAR
(12,6),(6,3),-0.580907 # DEPENDENCYPART_GRANDPAR
(12,6),(6,4),-0.644186 # DEPENDENCYPART_GRANDPAR
(12,6),(6,5),-0.601026 # DEPENDENCYPART_GRANDPAR
(12,6),(6,7),-0.244869 # DEPENDENCYPART_GRANDPAR
(12,6),(6,8),-0.333233 # DEPENDENCYPART_GRANDPAR
(12,6),(6,9),-0.519482 # DEPENDENCYPART_GRANDPAR
(12,6),(6,10),-0.18521 # DEPENDENCYPART_GRANDPAR
(12,6),(6,12),-1.38862 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,6),(6,13),-0.8773 # DEPENDENCYPART_GRANDPAR
(12,6),(6,16),-0.655604 # DEPENDENCYPART_GRANDPAR
(12,6),(6,17),-0.677204 # DEPENDENCYPART_GRANDPAR
(12,7),(7,1),-0.725201 # DEPENDENCYPART_GRANDPAR
(12,7),(7,2),-0.636958 # DEPENDENCYPART_GRANDPAR
(12,7),(7,3),-0.703477 # DEPENDENCYPART_GRANDPAR
(12,7),(7,4),-0.779292 # DEPENDENCYPART_GRANDPAR
(12,7),(7,5),-0.735043 # DEPENDENCYPART_GRANDPAR
(12,7),(7,6),-0.668398 # DEPENDENCYPART_GRANDPAR
(12,7),(7,8),-0.427507 # DEPENDENCYPART_GRANDPAR
(12,7),(7,9),-0.463616 # DEPENDENCYPART_GRANDPAR
(12,7),(7,10),-0.0283561 # DEPENDENCYPART_GRANDPAR
(12,7),(7,12),-1.28567 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,7),(7,13),-0.707556 # DEPENDENCYPART_GRANDPAR
(12,7),(7,16),-0.552675 # DEPENDENCYPART_GRANDPAR
(12,7),(7,17),-0.576594 # DEPENDENCYPART_GRANDPAR
(12,7),(7,18),-0.868206 # DEPENDENCYPART_GRANDPAR
(12,7),(7,19),-0.728791 # DEPENDENCYPART_GRANDPAR
(12,7),(7,20),-0.798578 # DEPENDENCYPART_GRANDPAR
(12,7),(7,21),-1.05718 # DEPENDENCYPART_GRANDPAR
(12,8),(8,9),-0.529468 # DEPENDENCYPART_GRANDPAR
(12,9),(9,6),-0.71183 # DEPENDENCYPART_GRANDPAR
(12,9),(9,7),-0.371327 # DEPENDENCYPART_GRANDPAR
(12,9),(9,8),-0.377891 # DEPENDENCYPART_GRANDPAR
(12,9),(9,10),-0.312333 # DEPENDENCYPART_GRANDPAR
(12,15),(15,11),-0.812689 # DEPENDENCYPART_GRANDPAR
(12,15),(15,14),-0.095605 # DEPENDENCYPART_GRANDPAR
(12,15),(15,16),-0.0772307 # DEPENDENCYPART_GRANDPAR
(12,15),(15,19),-0.414904 # DEPENDENCYPART_GRANDPAR
(12,15),(15,20),-0.493629 # DEPENDENCYPART_GRANDPAR
(12,16),(16,1),-1.36459 # DEPENDENCYPART_GRANDPAR
(12,16),(16,2),-1.26728 # DEPENDENCYPART_GRANDPAR
(12,16),(16,7),-0.907669 # DEPENDENCYPART_GRANDPAR
(12,16),(16,9),-1.0249 # DEPENDENCYPART_GRANDPAR
(12,16),(16,10),-0.954946 # DEPENDENCYPART_GRANDPAR
(12,16),(16,11),-0.812755 # DEPENDENCYPART_GRANDPAR
(12,16),(16,12),-0.639105 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,16),(16,13),-0.171046 # DEPENDENCYPART_GRANDPAR
(12,16),(16,14),0.0111154 # DEPENDENCYPART_GRANDPAR
(12,16),(16,15),-0.261112 # DEPENDENCYPART_GRANDPAR
(12,16),(16,17),-0.209436 # DEPENDENCYPART_GRANDPAR
(12,16),(16,19),-0.410102 # DEPENDENCYPART_GRANDPAR
(12,16),(16,20),-0.488827 # DEPENDENCYPART_GRANDPAR
(12,17),(17,1),-1.21442 # DEPENDENCYPART_GRANDPAR
(12,17),(17,2),-1.11728 # DEPENDENCYPART_GRANDPAR
(12,17),(17,3),-1.22001 # DEPENDENCYPART_GRANDPAR
(12,17),(17,4),-1.28348 # DEPENDENCYPART_GRANDPAR
(12,17),(17,5),-1.24848 # DEPENDENCYPART_GRANDPAR
(12,17),(17,6),-1.17948 # DEPENDENCYPART_GRANDPAR
(12,17),(17,7),-0.792343 # DEPENDENCYPART_GRANDPAR
(12,17),(17,8),-0.850731 # DEPENDENCYPART_GRANDPAR
(12,17),(17,9),-0.757911 # DEPENDENCYPART_GRANDPAR
(12,17),(17,10),-0.895092 # DEPENDENCYPART_GRANDPAR
(12,17),(17,11),-0.698554 # DEPENDENCYPART_GRANDPAR
(12,17),(17,12),-0.713256 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,17),(17,13),-0.182624 # DEPENDENCYPART_GRANDPAR
(12,17),(17,14),-0.142381 # DEPENDENCYPART_GRANDPAR
(12,17),(17,15),-0.302745 # DEPENDENCYPART_GRANDPAR
(12,17),(17,16),-0.00676573 # DEPENDENCYPART_GRANDPAR
(12,17),(17,18),-0.212101 # DEPENDENCYPART_GRANDPAR
(12,17),(17,19),-0.258329 # DEPENDENCYPART_GRANDPAR
(12,17),(17,20),-0.364236 # DEPENDENCYPART_GRANDPAR
(12,17),(17,21),-0.801284 # DEPENDENCYPART_GRANDPAR
(12,19),(19,16),0.06191 # DEPENDENCYPART_GRANDPAR
(12,19),(19,20),-0.159778 # DEPENDENCYPART_GRANDPAR
(12,19),(19,21),-0.758527 # DEPENDENCYPART_GRANDPAR
(12,20),(20,7),-0.807868 # DEPENDENCYPART_GRANDPAR
(12,20),(20,10),-0.864043 # DEPENDENCYPART_GRANDPAR
(12,20),(20,16),0.0641256 # DEPENDENCYPART_GRANDPAR
(12,20),(20,19),-0.129971 # DEPENDENCYPART_GRANDPAR
(12,20),(20,21),-0.755675 # DEPENDENCYPART_GRANDPAR
(12,21),(21,17),-0.13342 # DEPENDENCYPART_GRANDPAR
(12,21),(21,19),-0.355358 # DEPENDENCYPART_GRANDPAR
(12,21),(21,20),-0.422243 # DEPENDENCYPART_GRANDPAR
(15,16),(16,1),-1.41521 # DEPENDENCYPART_GRANDPAR
(15,16),(16,2),-1.42675 # DEPENDENCYPART_GRANDPAR
(15,16),(16,7),-1.3049 # DEPENDENCYPART_GRANDPAR
(15,16),(16,9),-1.35225 # DEPENDENCYPART_GRANDPAR
(15,16),(16,10),-1.17871 # DEPENDENCYPART_GRANDPAR
(15,16),(16,11),-1.03082 # DEPENDENCYPART_GRANDPAR
(15,16),(16,12),-1.2145 # DEPENDENCYPART_GRANDPAR
(15,16),(16,13),-1.54309 # DEPENDENCYPART_GRANDPAR
(15,16),(16,14),-1.1161 # DEPENDENCYPART_GRANDPAR
(15,16),(16,15),-1.17015 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
