# _root_ It also recommends better retirement and day-care benefits , and basing pay on education , experience and nurses ' demanding work schedules .
#goldHeads=3,3,0,5,3,5,8,6,8,8,10,11,11,13,14,14,16,22,18,22,22,17,3,
#predictedHeads=3,3,0,5,3,5,8,6,3,3,10,11,11,13,14,14,16,22,18,22,22,17,3,
(4,17),(17,21),-0.697086 # DEPENDENCYPART_GRANDPAR
(4,17),(17,22),-1.07506 # DEPENDENCYPART_GRANDPAR
(5,1),(1,2),-0.0670505 # DEPENDENCYPART_GRANDPAR
(5,1),(1,3),-0.204745 # DEPENDENCYPART_GRANDPAR
(5,1),(1,4),0.0491744 # DEPENDENCYPART_GRANDPAR
(5,1),(1,5),-1.28039 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,1),(1,6),-0.398883 # DEPENDENCYPART_GRANDPAR
(5,1),(1,9),-0.463121 # DEPENDENCYPART_GRANDPAR
(5,1),(1,10),-0.681094 # DEPENDENCYPART_GRANDPAR
(5,2),(2,1),-0.123998 # DEPENDENCYPART_GRANDPAR
(5,2),(2,3),-0.0505722 # DEPENDENCYPART_GRANDPAR
(5,2),(2,4),0.293236 # DEPENDENCYPART_GRANDPAR
(5,2),(2,5),-1.34855 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,2),(2,6),-0.386823 # DEPENDENCYPART_GRANDPAR
(5,2),(2,10),-0.669035 # DEPENDENCYPART_GRANDPAR
(5,2),(2,23),-1.50872 # DEPENDENCYPART_GRANDPAR
(5,3),(3,1),-0.0294846 # DEPENDENCYPART_GRANDPAR
(5,3),(3,2),0.0376027 # DEPENDENCYPART_GRANDPAR
(5,3),(3,4),0.190296 # DEPENDENCYPART_GRANDPAR
(5,3),(3,5),-1.27709 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,3),(3,6),-0.323711 # DEPENDENCYPART_GRANDPAR
(5,3),(3,7),-0.785853 # DEPENDENCYPART_GRANDPAR
(5,3),(3,8),-0.288966 # DEPENDENCYPART_GRANDPAR
(5,3),(3,9),-0.462103 # DEPENDENCYPART_GRANDPAR
(5,3),(3,10),-0.605922 # DEPENDENCYPART_GRANDPAR
(5,3),(3,11),-0.733618 # DEPENDENCYPART_GRANDPAR
(5,3),(3,12),-0.740969 # DEPENDENCYPART_GRANDPAR
(5,3),(3,13),-1.08525 # DEPENDENCYPART_GRANDPAR
(5,3),(3,15),-0.52094 # DEPENDENCYPART_GRANDPAR
(5,3),(3,17),-1.02308 # DEPENDENCYPART_GRANDPAR
(5,3),(3,22),-0.655574 # DEPENDENCYPART_GRANDPAR
(5,3),(3,23),-1.54431 # DEPENDENCYPART_GRANDPAR
(5,4),(4,1),-0.132129 # DEPENDENCYPART_GRANDPAR
(5,4),(4,2),0.0245604 # DEPENDENCYPART_GRANDPAR
(5,4),(4,3),-0.17536 # DEPENDENCYPART_GRANDPAR
(5,4),(4,5),-1.32285 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,4),(4,6),-0.364233 # DEPENDENCYPART_GRANDPAR
(5,4),(4,8),-0.261679 # DEPENDENCYPART_GRANDPAR
(5,4),(4,9),-0.466816 # DEPENDENCYPART_GRANDPAR
(5,4),(4,10),-0.646445 # DEPENDENCYPART_GRANDPAR
(5,4),(4,11),-0.725264 # DEPENDENCYPART_GRANDPAR
(5,4),(4,13),-1.01319 # DEPENDENCYPART_GRANDPAR
(5,4),(4,15),-0.525653 # DEPENDENCYPART_GRANDPAR
(5,4),(4,17),-1.0636 # DEPENDENCYPART_GRANDPAR
(5,6),(6,4),-0.431719 # DEPENDENCYPART_GRANDPAR
(5,6),(6,7),0.230178 # DEPENDENCYPART_GRANDPAR
(5,6),(6,8),0.500948 # DEPENDENCYPART_GRANDPAR
(5,6),(6,9),0.142511 # DEPENDENCYPART_GRANDPAR
(5,6),(6,10),-0.0128359 # DEPENDENCYPART_GRANDPAR
(5,6),(6,11),-0.322469 # DEPENDENCYPART_GRANDPAR
(5,6),(6,12),0.305419 # DEPENDENCYPART_GRANDPAR
(5,6),(6,13),-0.500296 # DEPENDENCYPART_GRANDPAR
(5,6),(6,14),0.41031 # DEPENDENCYPART_GRANDPAR
(5,6),(6,16),0.242207 # DEPENDENCYPART_GRANDPAR
(5,7),(7,4),-0.520095 # DEPENDENCYPART_GRANDPAR
(5,7),(7,8),0.294727 # DEPENDENCYPART_GRANDPAR
(5,7),(7,9),0.237775 # DEPENDENCYPART_GRANDPAR
(5,7),(7,10),0.138536 # DEPENDENCYPART_GRANDPAR
(5,7),(7,11),-0.229863 # DEPENDENCYPART_GRANDPAR
(5,8),(8,1),-0.6247 # DEPENDENCYPART_GRANDPAR
(5,8),(8,2),-0.547245 # DEPENDENCYPART_GRANDPAR
(5,8),(8,4),-0.464057 # DEPENDENCYPART_GRANDPAR
(5,8),(8,5),-0.737547 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,8),(8,6),0.247834 # DEPENDENCYPART_GRANDPAR
(5,8),(8,7),-0.243681 # DEPENDENCYPART_GRANDPAR
(5,8),(8,9),0.27984 # DEPENDENCYPART_GRANDPAR
(5,8),(8,10),0.0851106 # DEPENDENCYPART_GRANDPAR
(5,8),(8,11),-0.229498 # DEPENDENCYPART_GRANDPAR
(5,8),(8,12),-0.147889 # DEPENDENCYPART_GRANDPAR
(5,8),(8,13),-0.356079 # DEPENDENCYPART_GRANDPAR
(5,8),(8,14),-0.0344479 # DEPENDENCYPART_GRANDPAR
(5,8),(8,15),0.221003 # DEPENDENCYPART_GRANDPAR
(5,8),(8,16),-0.232793 # DEPENDENCYPART_GRANDPAR
(5,8),(8,17),-0.332044 # DEPENDENCYPART_GRANDPAR
(5,8),(8,19),-1.03604 # DEPENDENCYPART_GRANDPAR
(5,8),(8,23),-1.09265 # DEPENDENCYPART_GRANDPAR
(5,9),(9,8),0.149631 # DEPENDENCYPART_GRANDPAR
(5,9),(9,10),-0.226565 # DEPENDENCYPART_GRANDPAR
(5,10),(10,8),-0.0055236 # DEPENDENCYPART_GRANDPAR
(5,10),(10,9),-0.170636 # DEPENDENCYPART_GRANDPAR
(5,10),(10,11),-0.322469 # DEPENDENCYPART_GRANDPAR
(5,10),(10,12),0.305419 # DEPENDENCYPART_GRANDPAR
(5,10),(10,13),-0.500296 # DEPENDENCYPART_GRANDPAR
(5,10),(10,14),0.41031 # DEPENDENCYPART_GRANDPAR
(5,10),(10,15),0.0836746 # DEPENDENCYPART_GRANDPAR
(5,10),(10,16),0.242207 # DEPENDENCYPART_GRANDPAR
(5,10),(10,17),-0.42999 # DEPENDENCYPART_GRANDPAR
(5,10),(10,22),0.126212 # DEPENDENCYPART_GRANDPAR
(5,11),(11,5),-0.832991 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,11),(11,8),0.214342 # DEPENDENCYPART_GRANDPAR
(5,11),(11,12),-0.0497071 # DEPENDENCYPART_GRANDPAR
(5,11),(11,13),-0.305204 # DEPENDENCYPART_GRANDPAR
(5,11),(11,14),0.0529082 # DEPENDENCYPART_GRANDPAR
(5,11),(11,15),0.0470398 # DEPENDENCYPART_GRANDPAR
(5,11),(11,16),-0.142838 # DEPENDENCYPART_GRANDPAR
(5,11),(11,17),-0.576227 # DEPENDENCYPART_GRANDPAR
(5,11),(11,18),-0.229614 # DEPENDENCYPART_GRANDPAR
(5,11),(11,22),-0.0188361 # DEPENDENCYPART_GRANDPAR
(5,11),(11,23),-1.19417 # DEPENDENCYPART_GRANDPAR
(5,12),(12,4),-0.5201 # DEPENDENCYPART_GRANDPAR
(5,12),(12,5),-0.669156 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,12),(12,7),-0.179178 # DEPENDENCYPART_GRANDPAR
(5,12),(12,8),0.322018 # DEPENDENCYPART_GRANDPAR
(5,12),(12,9),0.0172208 # DEPENDENCYPART_GRANDPAR
(5,12),(12,10),0.14978 # DEPENDENCYPART_GRANDPAR
(5,12),(12,11),-0.165884 # DEPENDENCYPART_GRANDPAR
(5,12),(12,13),-0.281383 # DEPENDENCYPART_GRANDPAR
(5,12),(12,14),0.00654655 # DEPENDENCYPART_GRANDPAR
(5,12),(12,15),0.244476 # DEPENDENCYPART_GRANDPAR
(5,12),(12,16),-0.179185 # DEPENDENCYPART_GRANDPAR
(5,12),(12,17),-0.228579 # DEPENDENCYPART_GRANDPAR
(5,12),(12,18),-0.240607 # DEPENDENCYPART_GRANDPAR
(5,12),(12,19),-0.914574 # DEPENDENCYPART_GRANDPAR
(5,12),(12,22),-0.0313467 # DEPENDENCYPART_GRANDPAR
(5,12),(12,23),-1.02345 # DEPENDENCYPART_GRANDPAR
(5,13),(13,9),0.0636398 # DEPENDENCYPART_GRANDPAR
(5,13),(13,12),-0.30274 # DEPENDENCYPART_GRANDPAR
(5,13),(13,14),0.0622682 # DEPENDENCYPART_GRANDPAR
(5,13),(13,15),0.0517957 # DEPENDENCYPART_GRANDPAR
(5,13),(13,16),-0.175302 # DEPENDENCYPART_GRANDPAR
(5,13),(13,17),-0.613512 # DEPENDENCYPART_GRANDPAR
(5,13),(13,18),-0.163541 # DEPENDENCYPART_GRANDPAR
(5,13),(13,22),0.0410001 # DEPENDENCYPART_GRANDPAR
(5,14),(14,11),-0.167903 # DEPENDENCYPART_GRANDPAR
(5,14),(14,12),-0.1506 # DEPENDENCYPART_GRANDPAR
(5,14),(14,13),-0.31882 # DEPENDENCYPART_GRANDPAR
(5,14),(14,15),0.20156 # DEPENDENCYPART_GRANDPAR
(5,14),(14,16),-0.221174 # DEPENDENCYPART_GRANDPAR
(5,14),(14,17),-0.283463 # DEPENDENCYPART_GRANDPAR
(5,14),(14,18),-0.28542 # DEPENDENCYPART_GRANDPAR
(5,14),(14,19),-0.943877 # DEPENDENCYPART_GRANDPAR
(5,14),(14,22),-0.0761597 # DEPENDENCYPART_GRANDPAR
(5,14),(14,23),-1.06636 # DEPENDENCYPART_GRANDPAR
(5,16),(16,11),-0.172936 # DEPENDENCYPART_GRANDPAR
(5,16),(16,12),-0.145378 # DEPENDENCYPART_GRANDPAR
(5,16),(16,13),-0.313006 # DEPENDENCYPART_GRANDPAR
(5,16),(16,14),-0.0216621 # DEPENDENCYPART_GRANDPAR
(5,16),(16,15),-0.0267998 # DEPENDENCYPART_GRANDPAR
(5,16),(16,17),-0.281561 # DEPENDENCYPART_GRANDPAR
(5,16),(16,18),-0.28375 # DEPENDENCYPART_GRANDPAR
(5,16),(16,19),-0.942526 # DEPENDENCYPART_GRANDPAR
(5,16),(16,20),-0.415627 # DEPENDENCYPART_GRANDPAR
(5,16),(16,21),-0.206655 # DEPENDENCYPART_GRANDPAR
(5,16),(16,22),-0.0744892 # DEPENDENCYPART_GRANDPAR
(5,16),(16,23),-1.07033 # DEPENDENCYPART_GRANDPAR
(5,17),(17,18),-0.0827309 # DEPENDENCYPART_GRANDPAR
(5,17),(17,19),-0.901204 # DEPENDENCYPART_GRANDPAR
(5,17),(17,20),-0.238976 # DEPENDENCYPART_GRANDPAR
(5,17),(17,21),0.228851 # DEPENDENCYPART_GRANDPAR
(5,17),(17,22),0.126212 # DEPENDENCYPART_GRANDPAR
(5,19),(19,18),-0.375466 # DEPENDENCYPART_GRANDPAR
(5,19),(19,20),-0.29523 # DEPENDENCYPART_GRANDPAR
(5,19),(19,22),-0.0339382 # DEPENDENCYPART_GRANDPAR
(6,4),(4,1),-0.0360126 # DEPENDENCYPART_GRANDPAR
(6,4),(4,2),-0.351397 # DEPENDENCYPART_GRANDPAR
(6,4),(4,3),-0.209788 # DEPENDENCYPART_GRANDPAR
(6,4),(4,5),0.0796119 # DEPENDENCYPART_GRANDPAR
(6,4),(4,6),-1.18564 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,4),(4,8),0.344594 # DEPENDENCYPART_GRANDPAR
(6,4),(4,9),-0.361287 # DEPENDENCYPART_GRANDPAR
(6,4),(4,10),-0.431881 # DEPENDENCYPART_GRANDPAR
(6,4),(4,11),-0.463921 # DEPENDENCYPART_GRANDPAR
(6,4),(4,13),-0.82516 # DEPENDENCYPART_GRANDPAR
(6,4),(4,15),-0.772026 # DEPENDENCYPART_GRANDPAR
(6,4),(4,17),-0.84883 # DEPENDENCYPART_GRANDPAR
(6,7),(7,4),-0.872921 # DEPENDENCYPART_GRANDPAR
(6,7),(7,8),0.783409 # DEPENDENCYPART_GRANDPAR
(6,7),(7,9),0.0703373 # DEPENDENCYPART_GRANDPAR
(6,7),(7,10),0.0599757 # DEPENDENCYPART_GRANDPAR
(6,7),(7,11),-0.136384 # DEPENDENCYPART_GRANDPAR
(6,8),(8,1),-0.655993 # DEPENDENCYPART_GRANDPAR
(6,8),(8,2),-0.929171 # DEPENDENCYPART_GRANDPAR
(6,8),(8,4),-0.870505 # DEPENDENCYPART_GRANDPAR
(6,8),(8,5),-0.817635 # DEPENDENCYPART_GRANDPAR
(6,8),(8,6),-0.804556 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,8),(8,7),1.42143 # DEPENDENCYPART_GRANDPAR
(6,8),(8,9),-0.0359958 # DEPENDENCYPART_GRANDPAR
(6,8),(8,10),-0.0482788 # DEPENDENCYPART_GRANDPAR
(6,8),(8,11),-0.247842 # DEPENDENCYPART_GRANDPAR
(6,8),(8,12),-0.275058 # DEPENDENCYPART_GRANDPAR
(6,8),(8,13),-0.557264 # DEPENDENCYPART_GRANDPAR
(6,8),(8,14),-0.560912 # DEPENDENCYPART_GRANDPAR
(6,8),(8,15),-0.446735 # DEPENDENCYPART_GRANDPAR
(6,8),(8,16),-0.695372 # DEPENDENCYPART_GRANDPAR
(6,8),(8,17),-0.465228 # DEPENDENCYPART_GRANDPAR
(6,8),(8,19),-0.71149 # DEPENDENCYPART_GRANDPAR
(6,8),(8,23),-2.19088 # DEPENDENCYPART_GRANDPAR
(6,9),(9,8),0.911533 # DEPENDENCYPART_GRANDPAR
(6,9),(9,10),-0.0165873 # DEPENDENCYPART_GRANDPAR
(6,10),(10,8),1.9175 # DEPENDENCYPART_GRANDPAR
(6,10),(10,9),0.818776 # DEPENDENCYPART_GRANDPAR
(6,10),(10,11),0.0213913 # DEPENDENCYPART_GRANDPAR
(6,10),(10,12),-0.170567 # DEPENDENCYPART_GRANDPAR
(6,10),(10,13),-0.462253 # DEPENDENCYPART_GRANDPAR
(6,10),(10,14),-0.489123 # DEPENDENCYPART_GRANDPAR
(6,10),(10,15),-0.441888 # DEPENDENCYPART_GRANDPAR
(6,10),(10,16),-0.591523 # DEPENDENCYPART_GRANDPAR
(6,10),(10,17),-0.471543 # DEPENDENCYPART_GRANDPAR
(6,10),(10,22),-0.176617 # DEPENDENCYPART_GRANDPAR
(6,11),(11,5),-0.694997 # DEPENDENCYPART_GRANDPAR
(6,11),(11,8),1.05434 # DEPENDENCYPART_GRANDPAR
(6,11),(11,12),-0.165214 # DEPENDENCYPART_GRANDPAR
(6,11),(11,13),-0.197418 # DEPENDENCYPART_GRANDPAR
(6,11),(11,14),-0.463167 # DEPENDENCYPART_GRANDPAR
(6,11),(11,15),-0.329595 # DEPENDENCYPART_GRANDPAR
(6,11),(11,16),-0.594579 # DEPENDENCYPART_GRANDPAR
(6,11),(11,17),-0.343136 # DEPENDENCYPART_GRANDPAR
(6,11),(11,18),-0.605222 # DEPENDENCYPART_GRANDPAR
(6,11),(11,22),-0.316757 # DEPENDENCYPART_GRANDPAR
(6,11),(11,23),-2.13378 # DEPENDENCYPART_GRANDPAR
(6,12),(12,4),-0.872926 # DEPENDENCYPART_GRANDPAR
(6,12),(12,5),-0.845427 # DEPENDENCYPART_GRANDPAR
(6,12),(12,7),1.38617 # DEPENDENCYPART_GRANDPAR
(6,12),(12,8),1.12335 # DEPENDENCYPART_GRANDPAR
(6,12),(12,9),0.214984 # DEPENDENCYPART_GRANDPAR
(6,12),(12,10),0.0434421 # DEPENDENCYPART_GRANDPAR
(6,12),(12,11),0.214306 # DEPENDENCYPART_GRANDPAR
(6,12),(12,13),-0.311659 # DEPENDENCYPART_GRANDPAR
(6,12),(12,14),-0.467071 # DEPENDENCYPART_GRANDPAR
(6,12),(12,15),-0.292017 # DEPENDENCYPART_GRANDPAR
(6,12),(12,16),-0.588521 # DEPENDENCYPART_GRANDPAR
(6,12),(12,17),-0.306705 # DEPENDENCYPART_GRANDPAR
(6,12),(12,18),-0.580528 # DEPENDENCYPART_GRANDPAR
(6,12),(12,19),-0.432643 # DEPENDENCYPART_GRANDPAR
(6,12),(12,22),-0.297192 # DEPENDENCYPART_GRANDPAR
(6,12),(12,23),-1.91179 # DEPENDENCYPART_GRANDPAR
(6,13),(13,9),-0.207398 # DEPENDENCYPART_GRANDPAR
(6,13),(13,12),-0.100547 # DEPENDENCYPART_GRANDPAR
(6,13),(13,14),-0.328377 # DEPENDENCYPART_GRANDPAR
(6,13),(13,15),-0.660695 # DEPENDENCYPART_GRANDPAR
(6,13),(13,16),-0.481889 # DEPENDENCYPART_GRANDPAR
(6,13),(13,17),-0.474821 # DEPENDENCYPART_GRANDPAR
(6,13),(13,18),-0.597252 # DEPENDENCYPART_GRANDPAR
(6,13),(13,22),-0.313835 # DEPENDENCYPART_GRANDPAR
(6,14),(14,11),0.229615 # DEPENDENCYPART_GRANDPAR
(6,14),(14,12),0.0473696 # DEPENDENCYPART_GRANDPAR
(6,14),(14,13),-0.331892 # DEPENDENCYPART_GRANDPAR
(6,14),(14,15),-0.316266 # DEPENDENCYPART_GRANDPAR
(6,14),(14,16),-0.628601 # DEPENDENCYPART_GRANDPAR
(6,14),(14,17),-0.359771 # DEPENDENCYPART_GRANDPAR
(6,14),(14,18),-0.662715 # DEPENDENCYPART_GRANDPAR
(6,14),(14,19),-0.457548 # DEPENDENCYPART_GRANDPAR
(6,14),(14,22),-0.379378 # DEPENDENCYPART_GRANDPAR
(6,14),(14,23),-1.9503 # DEPENDENCYPART_GRANDPAR
(6,16),(16,11),0.224139 # DEPENDENCYPART_GRANDPAR
(6,16),(16,12),0.0521677 # DEPENDENCYPART_GRANDPAR
(6,16),(16,13),-0.326468 # DEPENDENCYPART_GRANDPAR
(6,16),(16,14),-0.213095 # DEPENDENCYPART_GRANDPAR
(6,16),(16,15),-0.164631 # DEPENDENCYPART_GRANDPAR
(6,16),(16,17),-0.360277 # DEPENDENCYPART_GRANDPAR
(6,16),(16,18),-0.663141 # DEPENDENCYPART_GRANDPAR
(6,16),(16,19),-0.458068 # DEPENDENCYPART_GRANDPAR
(6,16),(16,20),-0.412031 # DEPENDENCYPART_GRANDPAR
(6,16),(16,21),-0.283007 # DEPENDENCYPART_GRANDPAR
(6,16),(16,22),-0.379805 # DEPENDENCYPART_GRANDPAR
(6,16),(16,23),-1.95615 # DEPENDENCYPART_GRANDPAR
(7,4),(4,1),-1.14133 # DEPENDENCYPART_GRANDPAR
(7,4),(4,2),-1.12213 # DEPENDENCYPART_GRANDPAR
(7,4),(4,3),-1.07599 # DEPENDENCYPART_GRANDPAR
(7,4),(4,5),-1.10036 # DEPENDENCYPART_GRANDPAR
(7,4),(4,6),-0.921624 # DEPENDENCYPART_GRANDPAR
(7,4),(4,8),-0.678451 # DEPENDENCYPART_GRANDPAR
(7,4),(4,9),-1.21676 # DEPENDENCYPART_GRANDPAR
(7,4),(4,10),-1.02184 # DEPENDENCYPART_GRANDPAR
(7,4),(4,11),-1.00711 # DEPENDENCYPART_GRANDPAR
(7,4),(4,13),-1.26975 # DEPENDENCYPART_GRANDPAR
(7,4),(4,15),-1.06371 # DEPENDENCYPART_GRANDPAR
(7,4),(4,17),-1.50844 # DEPENDENCYPART_GRANDPAR
(7,8),(8,1),-1.63396 # DEPENDENCYPART_GRANDPAR
(7,8),(8,2),-1.69405 # DEPENDENCYPART_GRANDPAR
(7,8),(8,4),-1.55406 # DEPENDENCYPART_GRANDPAR
(7,8),(8,5),-1.70405 # DEPENDENCYPART_GRANDPAR
(7,8),(8,6),-1.84154 # DEPENDENCYPART_GRANDPAR
(7,8),(8,7),-1.21735 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,8),(8,9),-0.490662 # DEPENDENCYPART_GRANDPAR
(7,8),(8,10),-0.279284 # DEPENDENCYPART_GRANDPAR
(7,8),(8,11),-0.515743 # DEPENDENCYPART_GRANDPAR
(7,8),(8,12),-0.405786 # DEPENDENCYPART_GRANDPAR
(7,8),(8,13),-0.616457 # DEPENDENCYPART_GRANDPAR
(7,8),(8,14),-0.461533 # DEPENDENCYPART_GRANDPAR
(7,8),(8,15),-0.337608 # DEPENDENCYPART_GRANDPAR
(7,8),(8,16),-0.446837 # DEPENDENCYPART_GRANDPAR
(7,8),(8,17),-0.765882 # DEPENDENCYPART_GRANDPAR
(7,8),(8,19),-1.4045 # DEPENDENCYPART_GRANDPAR
(7,8),(8,23),-1.38665 # DEPENDENCYPART_GRANDPAR
(7,9),(9,8),-0.266562 # DEPENDENCYPART_GRANDPAR
(7,9),(9,10),-0.59405 # DEPENDENCYPART_GRANDPAR
(7,10),(10,8),-0.421716 # DEPENDENCYPART_GRANDPAR
(7,10),(10,9),-0.920464 # DEPENDENCYPART_GRANDPAR
(7,10),(10,11),-0.628428 # DEPENDENCYPART_GRANDPAR
(7,10),(10,12),-0.00381547 # DEPENDENCYPART_GRANDPAR
(7,10),(10,13),-0.780388 # DEPENDENCYPART_GRANDPAR
(7,10),(10,14),-0.0722609 # DEPENDENCYPART_GRANDPAR
(7,10),(10,15),-0.486523 # DEPENDENCYPART_GRANDPAR
(7,10),(10,16),-0.0231746 # DEPENDENCYPART_GRANDPAR
(7,10),(10,17),-0.891027 # DEPENDENCYPART_GRANDPAR
(7,10),(10,22),-0.587984 # DEPENDENCYPART_GRANDPAR
(7,11),(11,5),-1.74696 # DEPENDENCYPART_GRANDPAR
(7,11),(11,8),-0.201851 # DEPENDENCYPART_GRANDPAR
(7,11),(11,12),-0.303209 # DEPENDENCYPART_GRANDPAR
(7,11),(11,13),-0.561187 # DEPENDENCYPART_GRANDPAR
(7,11),(11,14),-0.369782 # DEPENDENCYPART_GRANDPAR
(7,11),(11,15),-0.49905 # DEPENDENCYPART_GRANDPAR
(7,11),(11,16),-0.352487 # DEPENDENCYPART_GRANDPAR
(7,11),(11,17),-1.01315 # DEPENDENCYPART_GRANDPAR
(7,11),(11,18),-0.765849 # DEPENDENCYPART_GRANDPAR
(7,11),(11,22),-0.716033 # DEPENDENCYPART_GRANDPAR
(7,11),(11,23),-1.48377 # DEPENDENCYPART_GRANDPAR
(8,1),(1,2),-0.357838 # DEPENDENCYPART_GRANDPAR
(8,1),(1,3),-0.0741835 # DEPENDENCYPART_GRANDPAR
(8,1),(1,4),0.00043936 # DEPENDENCYPART_GRANDPAR
(8,1),(1,5),-0.039883 # DEPENDENCYPART_GRANDPAR
(8,1),(1,6),0.235822 # DEPENDENCYPART_GRANDPAR
(8,1),(1,9),-0.788575 # DEPENDENCYPART_GRANDPAR
(8,1),(1,10),-0.850539 # DEPENDENCYPART_GRANDPAR
(8,2),(2,1),-0.180662 # DEPENDENCYPART_GRANDPAR
(8,2),(2,3),0.0597019 # DEPENDENCYPART_GRANDPAR
(8,2),(2,4),0.23827 # DEPENDENCYPART_GRANDPAR
(8,2),(2,5),0.0624855 # DEPENDENCYPART_GRANDPAR
(8,2),(2,6),-0.0106872 # DEPENDENCYPART_GRANDPAR
(8,2),(2,10),-0.83321 # DEPENDENCYPART_GRANDPAR
(8,2),(2,23),-1.27907 # DEPENDENCYPART_GRANDPAR
(8,4),(4,1),-0.179849 # DEPENDENCYPART_GRANDPAR
(8,4),(4,2),-0.375642 # DEPENDENCYPART_GRANDPAR
(8,4),(4,3),-0.0526372 # DEPENDENCYPART_GRANDPAR
(8,4),(4,5),0.0896261 # DEPENDENCYPART_GRANDPAR
(8,4),(4,6),0.198633 # DEPENDENCYPART_GRANDPAR
(8,4),(4,8),-1.22687 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,4),(4,9),-0.785656 # DEPENDENCYPART_GRANDPAR
(8,4),(4,10),-0.809845 # DEPENDENCYPART_GRANDPAR
(8,4),(4,11),-0.816635 # DEPENDENCYPART_GRANDPAR
(8,4),(4,13),-1.11439 # DEPENDENCYPART_GRANDPAR
(8,4),(4,15),-0.837567 # DEPENDENCYPART_GRANDPAR
(8,4),(4,17),-0.799098 # DEPENDENCYPART_GRANDPAR
(8,5),(5,1),-0.176187 # DEPENDENCYPART_GRANDPAR
(8,5),(5,2),-0.473557 # DEPENDENCYPART_GRANDPAR
(8,5),(5,3),-0.0384313 # DEPENDENCYPART_GRANDPAR
(8,5),(5,4),-0.0961167 # DEPENDENCYPART_GRANDPAR
(8,5),(5,6),0.0188064 # DEPENDENCYPART_GRANDPAR
(8,5),(5,7),-0.0816945 # DEPENDENCYPART_GRANDPAR
(8,5),(5,8),-1.31367 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,5),(5,9),-0.978656 # DEPENDENCYPART_GRANDPAR
(8,5),(5,10),-0.99722 # DEPENDENCYPART_GRANDPAR
(8,5),(5,11),-0.898094 # DEPENDENCYPART_GRANDPAR
(8,5),(5,12),-0.895836 # DEPENDENCYPART_GRANDPAR
(8,5),(5,13),-1.15899 # DEPENDENCYPART_GRANDPAR
(8,5),(5,14),-1.14021 # DEPENDENCYPART_GRANDPAR
(8,5),(5,15),-1.03057 # DEPENDENCYPART_GRANDPAR
(8,5),(5,16),-0.902413 # DEPENDENCYPART_GRANDPAR
(8,5),(5,17),-0.986473 # DEPENDENCYPART_GRANDPAR
(8,5),(5,19),-1.68183 # DEPENDENCYPART_GRANDPAR
(8,5),(5,23),-1.37902 # DEPENDENCYPART_GRANDPAR
(8,6),(6,4),-0.00904276 # DEPENDENCYPART_GRANDPAR
(8,6),(6,7),-0.260597 # DEPENDENCYPART_GRANDPAR
(8,6),(6,8),-1.24727 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,6),(6,9),-0.789595 # DEPENDENCYPART_GRANDPAR
(8,6),(6,10),-0.818781 # DEPENDENCYPART_GRANDPAR
(8,6),(6,11),-0.823864 # DEPENDENCYPART_GRANDPAR
(8,6),(6,12),-0.762181 # DEPENDENCYPART_GRANDPAR
(8,6),(6,13),-1.12476 # DEPENDENCYPART_GRANDPAR
(8,6),(6,14),-1.00655 # DEPENDENCYPART_GRANDPAR
(8,6),(6,16),-0.768752 # DEPENDENCYPART_GRANDPAR
(8,7),(7,4),-0.096023 # DEPENDENCYPART_GRANDPAR
(8,7),(7,8),-1.31367 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,7),(7,9),-0.978656 # DEPENDENCYPART_GRANDPAR
(8,7),(7,10),-0.99722 # DEPENDENCYPART_GRANDPAR
(8,7),(7,11),-0.898094 # DEPENDENCYPART_GRANDPAR
(8,9),(9,8),-0.842113 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,9),(9,10),-0.40888 # DEPENDENCYPART_GRANDPAR
(8,10),(10,8),-0.971322 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,10),(10,9),-0.473554 # DEPENDENCYPART_GRANDPAR
(8,10),(10,11),-0.444063 # DEPENDENCYPART_GRANDPAR
(8,10),(10,12),0.0767376 # DEPENDENCYPART_GRANDPAR
(8,10),(10,13),-0.670538 # DEPENDENCYPART_GRANDPAR
(8,10),(10,14),-0.205797 # DEPENDENCYPART_GRANDPAR
(8,10),(10,15),-0.292446 # DEPENDENCYPART_GRANDPAR
(8,10),(10,16),0.0719299 # DEPENDENCYPART_GRANDPAR
(8,10),(10,17),-0.35777 # DEPENDENCYPART_GRANDPAR
(8,10),(10,22),-0.147491 # DEPENDENCYPART_GRANDPAR
