# _root_ At its low , shortly before Wall Street opened , it was off more than 130 points .
#goldHeads=12,3,1,12,6,12,8,9,6,12,12,0,12,16,16,17,13,12,
#predictedHeads=12,3,1,12,6,12,8,9,6,12,12,0,12,16,16,17,13,12,
(6,1),(1,2),-0.532853 # DEPENDENCYPART_GRANDPAR
(6,1),(1,3),-0.282702 # DEPENDENCYPART_GRANDPAR
(6,1),(1,4),-0.544076 # DEPENDENCYPART_GRANDPAR
(6,1),(1,5),0.0904876 # DEPENDENCYPART_GRANDPAR
(6,1),(1,6),-1.16011 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,1),(1,8),0.312066 # DEPENDENCYPART_GRANDPAR
(6,1),(1,9),-0.415725 # DEPENDENCYPART_GRANDPAR
(6,1),(1,10),-1.02449 # DEPENDENCYPART_GRANDPAR
(6,1),(1,12),-0.548143 # DEPENDENCYPART_GRANDPAR
(6,1),(1,14),-0.863155 # DEPENDENCYPART_GRANDPAR
(6,1),(1,15),-1.06398 # DEPENDENCYPART_GRANDPAR
(6,1),(1,17),-1.15189 # DEPENDENCYPART_GRANDPAR
(6,1),(1,18),-1.50023 # DEPENDENCYPART_GRANDPAR
(6,2),(2,1),0.0286422 # DEPENDENCYPART_GRANDPAR
(6,2),(2,3),-0.225109 # DEPENDENCYPART_GRANDPAR
(6,2),(2,4),-0.516375 # DEPENDENCYPART_GRANDPAR
(6,2),(2,5),0.0580663 # DEPENDENCYPART_GRANDPAR
(6,3),(3,1),0.079392 # DEPENDENCYPART_GRANDPAR
(6,3),(3,2),-0.575175 # DEPENDENCYPART_GRANDPAR
(6,3),(3,4),-0.509703 # DEPENDENCYPART_GRANDPAR
(6,3),(3,5),0.215445 # DEPENDENCYPART_GRANDPAR
(6,3),(3,6),-1.22619 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,3),(3,8),0.327955 # DEPENDENCYPART_GRANDPAR
(6,3),(3,9),-0.36669 # DEPENDENCYPART_GRANDPAR
(6,3),(3,10),-1.01587 # DEPENDENCYPART_GRANDPAR
(6,3),(3,12),-0.493461 # DEPENDENCYPART_GRANDPAR
(6,3),(3,13),-1.05371 # DEPENDENCYPART_GRANDPAR
(6,3),(3,14),-0.863881 # DEPENDENCYPART_GRANDPAR
(6,3),(3,15),-1.12805 # DEPENDENCYPART_GRANDPAR
(6,3),(3,18),-1.48711 # DEPENDENCYPART_GRANDPAR
(6,4),(4,2),-0.503032 # DEPENDENCYPART_GRANDPAR
(6,4),(4,3),-0.153478 # DEPENDENCYPART_GRANDPAR
(6,5),(5,1),0.0696506 # DEPENDENCYPART_GRANDPAR
(6,5),(5,2),-0.639978 # DEPENDENCYPART_GRANDPAR
(6,5),(5,3),-0.187458 # DEPENDENCYPART_GRANDPAR
(6,5),(5,4),-0.588287 # DEPENDENCYPART_GRANDPAR
(6,5),(5,6),-1.25641 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,5),(5,7),-0.0023266 # DEPENDENCYPART_GRANDPAR
(6,5),(5,8),0.283768 # DEPENDENCYPART_GRANDPAR
(6,5),(5,9),-0.418925 # DEPENDENCYPART_GRANDPAR
(6,5),(5,10),-1.06832 # DEPENDENCYPART_GRANDPAR
(6,5),(5,12),-0.545302 # DEPENDENCYPART_GRANDPAR
(6,5),(5,13),-1.14905 # DEPENDENCYPART_GRANDPAR
(6,5),(5,14),-0.925781 # DEPENDENCYPART_GRANDPAR
(6,5),(5,15),-1.10351 # DEPENDENCYPART_GRANDPAR
(6,5),(5,16),-1.11848 # DEPENDENCYPART_GRANDPAR
(6,5),(5,17),-1.15397 # DEPENDENCYPART_GRANDPAR
(6,5),(5,18),-1.5426 # DEPENDENCYPART_GRANDPAR
(6,7),(7,2),-0.986486 # DEPENDENCYPART_GRANDPAR
(6,7),(7,3),-0.780223 # DEPENDENCYPART_GRANDPAR
(6,7),(7,5),-0.485204 # DEPENDENCYPART_GRANDPAR
(6,7),(7,6),-0.520635 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,7),(7,8),1.02582 # DEPENDENCYPART_GRANDPAR
(6,7),(7,9),0.160259 # DEPENDENCYPART_GRANDPAR
(6,7),(7,10),-0.420377 # DEPENDENCYPART_GRANDPAR
(6,7),(7,12),0.0153765 # DEPENDENCYPART_GRANDPAR
(6,7),(7,17),-0.39545 # DEPENDENCYPART_GRANDPAR
(6,8),(8,2),-0.986495 # DEPENDENCYPART_GRANDPAR
(6,8),(8,3),-0.780232 # DEPENDENCYPART_GRANDPAR
(6,8),(8,4),-1.2011 # DEPENDENCYPART_GRANDPAR
(6,8),(8,5),-0.485217 # DEPENDENCYPART_GRANDPAR
(6,8),(8,6),-0.505223 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,8),(8,7),0.896039 # DEPENDENCYPART_GRANDPAR
(6,8),(8,9),0.167536 # DEPENDENCYPART_GRANDPAR
(6,8),(8,10),-0.374002 # DEPENDENCYPART_GRANDPAR
(6,8),(8,12),0.0225535 # DEPENDENCYPART_GRANDPAR
(6,9),(9,1),-0.650921 # DEPENDENCYPART_GRANDPAR
(6,9),(9,2),-1.01279 # DEPENDENCYPART_GRANDPAR
(6,9),(9,3),-0.795014 # DEPENDENCYPART_GRANDPAR
(6,9),(9,4),-1.07955 # DEPENDENCYPART_GRANDPAR
(6,9),(9,5),-0.472605 # DEPENDENCYPART_GRANDPAR
(6,9),(9,6),-0.583689 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,9),(9,7),0.828726 # DEPENDENCYPART_GRANDPAR
(6,9),(9,8),1.14922 # DEPENDENCYPART_GRANDPAR
(6,9),(9,10),-0.393045 # DEPENDENCYPART_GRANDPAR
(6,9),(9,11),0.0254606 # DEPENDENCYPART_GRANDPAR
(6,9),(9,12),0.0524252 # DEPENDENCYPART_GRANDPAR
(6,9),(9,13),-0.11923 # DEPENDENCYPART_GRANDPAR
(6,9),(9,14),-0.203161 # DEPENDENCYPART_GRANDPAR
(6,9),(9,15),-0.415818 # DEPENDENCYPART_GRANDPAR
(6,9),(9,16),-0.215356 # DEPENDENCYPART_GRANDPAR
(6,9),(9,17),-0.0770691 # DEPENDENCYPART_GRANDPAR
(6,9),(9,18),-1.13787 # DEPENDENCYPART_GRANDPAR
(6,11),(11,10),-0.311304 # DEPENDENCYPART_GRANDPAR
(6,11),(11,13),-0.533837 # DEPENDENCYPART_GRANDPAR
(6,12),(12,1),-0.660523 # DEPENDENCYPART_GRANDPAR
(6,12),(12,2),-1.0182 # DEPENDENCYPART_GRANDPAR
(6,12),(12,3),-0.802549 # DEPENDENCYPART_GRANDPAR
(6,12),(12,4),-1.07039 # DEPENDENCYPART_GRANDPAR
(6,12),(12,5),-0.480958 # DEPENDENCYPART_GRANDPAR
(6,12),(12,6),-0.63806 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,12),(12,7),0.761282 # DEPENDENCYPART_GRANDPAR
(6,12),(12,8),1.07489 # DEPENDENCYPART_GRANDPAR
(6,12),(12,9),0.160428 # DEPENDENCYPART_GRANDPAR
(6,12),(12,10),-0.549395 # DEPENDENCYPART_GRANDPAR
(6,12),(12,11),-0.313229 # DEPENDENCYPART_GRANDPAR
(6,12),(12,13),-0.0129412 # DEPENDENCYPART_GRANDPAR
(6,12),(12,14),-0.304055 # DEPENDENCYPART_GRANDPAR
(6,12),(12,15),-0.518527 # DEPENDENCYPART_GRANDPAR
(6,12),(12,16),-0.246186 # DEPENDENCYPART_GRANDPAR
(6,12),(12,17),-0.209221 # DEPENDENCYPART_GRANDPAR
(6,12),(12,18),-1.14184 # DEPENDENCYPART_GRANDPAR
(6,13),(13,8),0.995703 # DEPENDENCYPART_GRANDPAR
(6,13),(13,11),-0.447062 # DEPENDENCYPART_GRANDPAR
(6,13),(13,12),0.177792 # DEPENDENCYPART_GRANDPAR
(6,13),(13,14),-0.413837 # DEPENDENCYPART_GRANDPAR
(6,13),(13,15),-0.437129 # DEPENDENCYPART_GRANDPAR
(6,13),(13,16),-0.453308 # DEPENDENCYPART_GRANDPAR
(6,13),(13,17),-0.293902 # DEPENDENCYPART_GRANDPAR
(6,13),(13,18),-1.14512 # DEPENDENCYPART_GRANDPAR
(6,14),(14,1),-0.543886 # DEPENDENCYPART_GRANDPAR
(6,14),(14,4),-1.04439 # DEPENDENCYPART_GRANDPAR
(6,14),(14,5),-0.465289 # DEPENDENCYPART_GRANDPAR
(6,14),(14,6),-0.628542 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,14),(14,8),0.95607 # DEPENDENCYPART_GRANDPAR
(6,14),(14,9),0.18835 # DEPENDENCYPART_GRANDPAR
(6,14),(14,10),-0.455334 # DEPENDENCYPART_GRANDPAR
(6,14),(14,11),-0.478671 # DEPENDENCYPART_GRANDPAR
(6,14),(14,12),0.071976 # DEPENDENCYPART_GRANDPAR
(6,14),(14,13),-0.352352 # DEPENDENCYPART_GRANDPAR
(6,14),(14,15),-0.560116 # DEPENDENCYPART_GRANDPAR
(6,14),(14,16),-0.492637 # DEPENDENCYPART_GRANDPAR
(6,14),(14,17),-0.506605 # DEPENDENCYPART_GRANDPAR
(6,14),(14,18),-1.23235 # DEPENDENCYPART_GRANDPAR
(6,15),(15,13),-0.606482 # DEPENDENCYPART_GRANDPAR
(6,15),(15,14),-0.567017 # DEPENDENCYPART_GRANDPAR
(6,15),(15,16),-0.463616 # DEPENDENCYPART_GRANDPAR
(6,15),(15,17),-0.470513 # DEPENDENCYPART_GRANDPAR
(6,15),(15,18),-1.25953 # DEPENDENCYPART_GRANDPAR
(6,17),(17,1),-0.635298 # DEPENDENCYPART_GRANDPAR
(6,17),(17,2),-1.10753 # DEPENDENCYPART_GRANDPAR
(6,17),(17,3),-0.964368 # DEPENDENCYPART_GRANDPAR
(6,17),(17,4),-1.27787 # DEPENDENCYPART_GRANDPAR
(6,17),(17,5),-0.615189 # DEPENDENCYPART_GRANDPAR
(6,17),(17,6),-0.78778 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,17),(17,8),0.965998 # DEPENDENCYPART_GRANDPAR
(6,17),(17,9),0.235603 # DEPENDENCYPART_GRANDPAR
(6,17),(17,13),-0.586108 # DEPENDENCYPART_GRANDPAR
(6,17),(17,14),-0.490997 # DEPENDENCYPART_GRANDPAR
(6,17),(17,15),-0.69603 # DEPENDENCYPART_GRANDPAR
(6,17),(17,16),-0.513548 # DEPENDENCYPART_GRANDPAR
(6,17),(17,18),-1.13146 # DEPENDENCYPART_GRANDPAR
(6,18),(18,17),-0.396183 # DEPENDENCYPART_GRANDPAR
(7,2),(2,1),-0.728105 # DEPENDENCYPART_GRANDPAR
(7,2),(2,3),-0.666117 # DEPENDENCYPART_GRANDPAR
(7,2),(2,4),-0.527779 # DEPENDENCYPART_GRANDPAR
(7,2),(2,5),-0.466343 # DEPENDENCYPART_GRANDPAR
(7,3),(3,1),-0.629695 # DEPENDENCYPART_GRANDPAR
(7,3),(3,2),-0.804435 # DEPENDENCYPART_GRANDPAR
(7,3),(3,4),-0.53619 # DEPENDENCYPART_GRANDPAR
(7,3),(3,5),-0.374419 # DEPENDENCYPART_GRANDPAR
(7,3),(3,6),-0.6298 # DEPENDENCYPART_GRANDPAR
(7,3),(3,8),-0.786805 # DEPENDENCYPART_GRANDPAR
(7,3),(3,9),-1.36027 # DEPENDENCYPART_GRANDPAR
(7,3),(3,10),-1.14062 # DEPENDENCYPART_GRANDPAR
(7,3),(3,12),-1.12571 # DEPENDENCYPART_GRANDPAR
(7,3),(3,13),-1.2598 # DEPENDENCYPART_GRANDPAR
(7,3),(3,14),-1.24192 # DEPENDENCYPART_GRANDPAR
(7,3),(3,15),-1.26781 # DEPENDENCYPART_GRANDPAR
(7,3),(3,18),-1.52175 # DEPENDENCYPART_GRANDPAR
(7,5),(5,1),-0.771355 # DEPENDENCYPART_GRANDPAR
(7,5),(5,2),-0.844189 # DEPENDENCYPART_GRANDPAR
(7,5),(5,3),-0.640184 # DEPENDENCYPART_GRANDPAR
(7,5),(5,4),-0.475507 # DEPENDENCYPART_GRANDPAR
(7,5),(5,6),-0.56297 # DEPENDENCYPART_GRANDPAR
(7,5),(5,7),-1.90244 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,5),(5,8),-0.774641 # DEPENDENCYPART_GRANDPAR
(7,5),(5,9),-1.35019 # DEPENDENCYPART_GRANDPAR
(7,5),(5,10),-1.13274 # DEPENDENCYPART_GRANDPAR
(7,5),(5,12),-1.11525 # DEPENDENCYPART_GRANDPAR
(7,5),(5,13),-1.28656 # DEPENDENCYPART_GRANDPAR
(7,5),(5,14),-1.24164 # DEPENDENCYPART_GRANDPAR
(7,5),(5,15),-1.18795 # DEPENDENCYPART_GRANDPAR
(7,5),(5,16),-1.41245 # DEPENDENCYPART_GRANDPAR
(7,5),(5,17),-1.26567 # DEPENDENCYPART_GRANDPAR
(7,5),(5,18),-1.51539 # DEPENDENCYPART_GRANDPAR
(7,6),(6,1),-0.836753 # DEPENDENCYPART_GRANDPAR
(7,6),(6,2),-0.907298 # DEPENDENCYPART_GRANDPAR
(7,6),(6,3),-0.672401 # DEPENDENCYPART_GRANDPAR
(7,6),(6,4),-0.540952 # DEPENDENCYPART_GRANDPAR
(7,6),(6,5),-0.539838 # DEPENDENCYPART_GRANDPAR
(7,6),(6,7),-1.92428 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,6),(6,8),-0.79648 # DEPENDENCYPART_GRANDPAR
(7,6),(6,9),-1.40598 # DEPENDENCYPART_GRANDPAR
(7,6),(6,10),-1.14556 # DEPENDENCYPART_GRANDPAR
(7,6),(6,11),-1.17239 # DEPENDENCYPART_GRANDPAR
(7,6),(6,12),-1.17844 # DEPENDENCYPART_GRANDPAR
(7,6),(6,13),-1.27859 # DEPENDENCYPART_GRANDPAR
(7,6),(6,14),-1.23581 # DEPENDENCYPART_GRANDPAR
(7,6),(6,15),-1.21827 # DEPENDENCYPART_GRANDPAR
(7,6),(6,17),-1.31645 # DEPENDENCYPART_GRANDPAR
(7,6),(6,18),-1.53003 # DEPENDENCYPART_GRANDPAR
(7,8),(8,2),-1.32752 # DEPENDENCYPART_GRANDPAR
(7,8),(8,3),-1.23239 # DEPENDENCYPART_GRANDPAR
(7,8),(8,4),-1.22641 # DEPENDENCYPART_GRANDPAR
(7,8),(8,5),-1.05599 # DEPENDENCYPART_GRANDPAR
(7,8),(8,6),-1.18378 # DEPENDENCYPART_GRANDPAR
(7,8),(8,7),-1.2729 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,8),(8,9),-0.948816 # DEPENDENCYPART_GRANDPAR
(7,8),(8,10),-0.514289 # DEPENDENCYPART_GRANDPAR
(7,8),(8,12),-0.721387 # DEPENDENCYPART_GRANDPAR
(7,9),(9,1),-1.23141 # DEPENDENCYPART_GRANDPAR
(7,9),(9,2),-1.25257 # DEPENDENCYPART_GRANDPAR
(7,9),(9,3),-1.14854 # DEPENDENCYPART_GRANDPAR
(7,9),(9,4),-0.980505 # DEPENDENCYPART_GRANDPAR
(7,9),(9,5),-0.942391 # DEPENDENCYPART_GRANDPAR
(7,9),(9,6),-1.11947 # DEPENDENCYPART_GRANDPAR
(7,9),(9,7),-1.44642 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,9),(9,8),-0.305864 # DEPENDENCYPART_GRANDPAR
(7,9),(9,10),-0.601025 # DEPENDENCYPART_GRANDPAR
(7,9),(9,11),-0.536088 # DEPENDENCYPART_GRANDPAR
(7,9),(9,12),-0.662789 # DEPENDENCYPART_GRANDPAR
(7,9),(9,13),-0.62946 # DEPENDENCYPART_GRANDPAR
(7,9),(9,14),-0.73356 # DEPENDENCYPART_GRANDPAR
(7,9),(9,15),-0.723561 # DEPENDENCYPART_GRANDPAR
(7,9),(9,16),-0.832924 # DEPENDENCYPART_GRANDPAR
(7,9),(9,17),-0.659068 # DEPENDENCYPART_GRANDPAR
(7,9),(9,18),-1.08223 # DEPENDENCYPART_GRANDPAR
(7,12),(12,1),-1.23659 # DEPENDENCYPART_GRANDPAR
(7,12),(12,2),-1.25309 # DEPENDENCYPART_GRANDPAR
(7,12),(12,3),-1.15123 # DEPENDENCYPART_GRANDPAR
(7,12),(12,4),-0.96652 # DEPENDENCYPART_GRANDPAR
(7,12),(12,5),-0.945899 # DEPENDENCYPART_GRANDPAR
(7,12),(12,6),-1.12078 # DEPENDENCYPART_GRANDPAR
(7,12),(12,7),-1.47896 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,12),(12,8),-0.343308 # DEPENDENCYPART_GRANDPAR
(7,12),(12,9),-0.898683 # DEPENDENCYPART_GRANDPAR
(7,12),(12,10),-0.762491 # DEPENDENCYPART_GRANDPAR
(7,12),(12,11),-0.56978 # DEPENDENCYPART_GRANDPAR
(7,12),(12,13),-0.524353 # DEPENDENCYPART_GRANDPAR
(7,12),(12,14),-0.792549 # DEPENDENCYPART_GRANDPAR
(7,12),(12,15),-0.788354 # DEPENDENCYPART_GRANDPAR
(7,12),(12,16),-0.833495 # DEPENDENCYPART_GRANDPAR
(7,12),(12,17),-0.744799 # DEPENDENCYPART_GRANDPAR
(7,12),(12,18),-1.05289 # DEPENDENCYPART_GRANDPAR
(7,17),(17,1),-1.11827 # DEPENDENCYPART_GRANDPAR
(7,17),(17,2),-1.25835 # DEPENDENCYPART_GRANDPAR
(7,17),(17,3),-1.22012 # DEPENDENCYPART_GRANDPAR
(7,17),(17,4),-1.1047 # DEPENDENCYPART_GRANDPAR
(7,17),(17,5),-0.981589 # DEPENDENCYPART_GRANDPAR
(7,17),(17,6),-1.02097 # DEPENDENCYPART_GRANDPAR
(7,17),(17,8),-0.322564 # DEPENDENCYPART_GRANDPAR
(7,17),(17,9),-0.745922 # DEPENDENCYPART_GRANDPAR
(7,17),(17,13),-0.76874 # DEPENDENCYPART_GRANDPAR
(7,17),(17,14),-0.746496 # DEPENDENCYPART_GRANDPAR
(7,17),(17,15),-0.810677 # DEPENDENCYPART_GRANDPAR
(7,17),(17,16),-0.790823 # DEPENDENCYPART_GRANDPAR
(7,17),(17,18),-0.899075 # DEPENDENCYPART_GRANDPAR
(8,2),(2,1),-0.489036 # DEPENDENCYPART_GRANDPAR
(8,2),(2,3),-0.422531 # DEPENDENCYPART_GRANDPAR
(8,2),(2,4),-0.327234 # DEPENDENCYPART_GRANDPAR
(8,2),(2,5),-0.137154 # DEPENDENCYPART_GRANDPAR
(8,3),(3,1),-0.395922 # DEPENDENCYPART_GRANDPAR
(8,3),(3,2),-0.624514 # DEPENDENCYPART_GRANDPAR
(8,3),(3,4),-0.339051 # DEPENDENCYPART_GRANDPAR
(8,3),(3,5),-0.048637 # DEPENDENCYPART_GRANDPAR
(8,3),(3,6),-0.386792 # DEPENDENCYPART_GRANDPAR
(8,3),(3,8),-1.51406 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,3),(3,9),-0.821099 # DEPENDENCYPART_GRANDPAR
(8,3),(3,10),-1.25601 # DEPENDENCYPART_GRANDPAR
(8,3),(3,12),-0.775979 # DEPENDENCYPART_GRANDPAR
(8,3),(3,13),-0.946197 # DEPENDENCYPART_GRANDPAR
(8,3),(3,14),-0.935344 # DEPENDENCYPART_GRANDPAR
(8,3),(3,15),-1.06294 # DEPENDENCYPART_GRANDPAR
(8,3),(3,18),-1.24231 # DEPENDENCYPART_GRANDPAR
(8,4),(4,2),-0.696754 # DEPENDENCYPART_GRANDPAR
(8,4),(4,3),-0.52545 # DEPENDENCYPART_GRANDPAR
(8,5),(5,1),-0.531485 # DEPENDENCYPART_GRANDPAR
(8,5),(5,2),-0.658193 # DEPENDENCYPART_GRANDPAR
(8,5),(5,3),-0.394748 # DEPENDENCYPART_GRANDPAR
(8,5),(5,4),-0.252932 # DEPENDENCYPART_GRANDPAR
(8,5),(5,6),-0.321405 # DEPENDENCYPART_GRANDPAR
(8,5),(5,7),-0.518368 # DEPENDENCYPART_GRANDPAR
(8,5),(5,8),-1.50189 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,5),(5,9),-0.811013 # DEPENDENCYPART_GRANDPAR
(8,5),(5,10),-1.24813 # DEPENDENCYPART_GRANDPAR
(8,5),(5,12),-0.765526 # DEPENDENCYPART_GRANDPAR
(8,5),(5,13),-0.972948 # DEPENDENCYPART_GRANDPAR
(8,5),(5,14),-0.935063 # DEPENDENCYPART_GRANDPAR
(8,5),(5,15),-0.983082 # DEPENDENCYPART_GRANDPAR
(8,5),(5,16),-1.10478 # DEPENDENCYPART_GRANDPAR
(8,5),(5,17),-1.00994 # DEPENDENCYPART_GRANDPAR
(8,5),(5,18),-1.23595 # DEPENDENCYPART_GRANDPAR
(8,6),(6,1),-0.612197 # DEPENDENCYPART_GRANDPAR
(8,6),(6,2),-0.73659 # DEPENDENCYPART_GRANDPAR
(8,6),(6,3),-0.434746 # DEPENDENCYPART_GRANDPAR
(8,6),(6,4),-0.333654 # DEPENDENCYPART_GRANDPAR
(8,6),(6,5),-0.21994 # DEPENDENCYPART_GRANDPAR
(8,6),(6,7),-0.489314 # DEPENDENCYPART_GRANDPAR
(8,6),(6,8),-1.52376 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,6),(6,9),-0.866833 # DEPENDENCYPART_GRANDPAR
(8,6),(6,10),-1.26098 # DEPENDENCYPART_GRANDPAR
(8,6),(6,11),-0.913025 # DEPENDENCYPART_GRANDPAR
(8,6),(6,12),-0.828738 # DEPENDENCYPART_GRANDPAR
(8,6),(6,13),-0.965006 # DEPENDENCYPART_GRANDPAR
(8,6),(6,14),-0.929255 # DEPENDENCYPART_GRANDPAR
(8,6),(6,15),-1.01343 # DEPENDENCYPART_GRANDPAR
(8,6),(6,17),-1.06075 # DEPENDENCYPART_GRANDPAR
(8,6),(6,18),-1.25061 # DEPENDENCYPART_GRANDPAR
(8,7),(7,2),-0.645548 # DEPENDENCYPART_GRANDPAR
(8,7),(7,3),-0.551228 # DEPENDENCYPART_GRANDPAR
(8,7),(7,5),-0.316791 # DEPENDENCYPART_GRANDPAR
(8,7),(7,6),-0.482043 # DEPENDENCYPART_GRANDPAR
(8,7),(7,8),-1.64654 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,7),(7,9),-0.90354 # DEPENDENCYPART_GRANDPAR
(8,7),(7,10),-1.47435 # DEPENDENCYPART_GRANDPAR
(8,7),(7,12),-0.859765 # DEPENDENCYPART_GRANDPAR
(8,7),(7,17),-1.08829 # DEPENDENCYPART_GRANDPAR
(8,9),(9,1),-0.988277 # DEPENDENCYPART_GRANDPAR
(8,9),(9,2),-1.06735 # DEPENDENCYPART_GRANDPAR
(8,9),(9,3),-0.90555 # DEPENDENCYPART_GRANDPAR
(8,9),(9,4),-0.753608 # DEPENDENCYPART_GRANDPAR
(8,9),(9,5),-0.613215 # DEPENDENCYPART_GRANDPAR
(8,9),(9,6),-0.869698 # DEPENDENCYPART_GRANDPAR
(8,9),(9,7),-0.933795 # DEPENDENCYPART_GRANDPAR
(8,9),(9,8),-1.0207 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,9),(9,10),-0.703471 # DEPENDENCYPART_GRANDPAR
(8,9),(9,11),-0.264528 # DEPENDENCYPART_GRANDPAR
(8,9),(9,12),-0.292 # DEPENDENCYPART_GRANDPAR
(8,9),(9,13),-0.299048 # DEPENDENCYPART_GRANDPAR
(8,9),(9,14),-0.411845 # DEPENDENCYPART_GRANDPAR
(8,9),(9,15),-0.505415 # DEPENDENCYPART_GRANDPAR
(8,9),(9,16),-0.510106 # DEPENDENCYPART_GRANDPAR
(8,9),(9,17),-0.40341 # DEPENDENCYPART_GRANDPAR
(8,9),(9,18),-0.787653 # DEPENDENCYPART_GRANDPAR
(8,12),(12,1),-0.993458 # DEPENDENCYPART_GRANDPAR
(8,12),(12,2),-1.06787 # DEPENDENCYPART_GRANDPAR
(8,12),(12,3),-0.90824 # DEPENDENCYPART_GRANDPAR
(8,12),(12,4),-0.739624 # DEPENDENCYPART_GRANDPAR
(8,12),(12,5),-0.616723 # DEPENDENCYPART_GRANDPAR
(8,12),(12,6),-0.871002 # DEPENDENCYPART_GRANDPAR
(8,12),(12,7),-0.923353 # DEPENDENCYPART_GRANDPAR
(8,12),(12,8),-1.0565 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,12),(12,9),-0.346396 # DEPENDENCYPART_GRANDPAR
(8,12),(12,10),-0.891116 # DEPENDENCYPART_GRANDPAR
(8,12),(12,11),-0.297356 # DEPENDENCYPART_GRANDPAR
(8,12),(12,13),-0.187437 # DEPENDENCYPART_GRANDPAR
(8,12),(12,14),-0.464331 # DEPENDENCYPART_GRANDPAR
(8,12),(12,15),-0.563705 # DEPENDENCYPART_GRANDPAR
(8,12),(12,16),-0.504174 # DEPENDENCYPART_GRANDPAR
(8,12),(12,17),-0.482637 # DEPENDENCYPART_GRANDPAR
(8,12),(12,18),-0.751811 # DEPENDENCYPART_GRANDPAR
(9,1),(1,2),0.134171 # DEPENDENCYPART_GRANDPAR
(9,1),(1,3),0.0911971 # DEPENDENCYPART_GRANDPAR
(9,1),(1,4),-0.100697 # DEPENDENCYPART_GRANDPAR
(9,1),(1,5),0.401731 # DEPENDENCYPART_GRANDPAR
(9,1),(1,6),-0.0376367 # DEPENDENCYPART_GRANDPAR
(9,1),(1,8),0.140648 # DEPENDENCYPART_GRANDPAR
(9,1),(1,9),-1.41544 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,1),(1,10),-0.888247 # DEPENDENCYPART_GRANDPAR
(9,1),(1,12),-0.304631 # DEPENDENCYPART_GRANDPAR
(9,1),(1,14),-0.636604 # DEPENDENCYPART_GRANDPAR
(9,1),(1,15),-0.387121 # DEPENDENCYPART_GRANDPAR
(9,1),(1,17),-0.962263 # DEPENDENCYPART_GRANDPAR
(9,1),(1,18),0.137087 # DEPENDENCYPART_GRANDPAR
(9,2),(2,1),0.276623 # DEPENDENCYPART_GRANDPAR
(9,2),(2,3),0.179501 # DEPENDENCYPART_GRANDPAR
(9,2),(2,4),0.113348 # DEPENDENCYPART_GRANDPAR
(9,2),(2,5),0.309636 # DEPENDENCYPART_GRANDPAR
(9,3),(3,1),0.261718 # DEPENDENCYPART_GRANDPAR
(9,3),(3,2),0.166557 # DEPENDENCYPART_GRANDPAR
(9,3),(3,4),0.0990767 # DEPENDENCYPART_GRANDPAR
(9,3),(3,5),0.365046 # DEPENDENCYPART_GRANDPAR
(9,3),(3,6),0.0914002 # DEPENDENCYPART_GRANDPAR
(9,3),(3,8),0.110546 # DEPENDENCYPART_GRANDPAR
(9,3),(3,9),-1.29746 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,3),(3,10),-0.830955 # DEPENDENCYPART_GRANDPAR
(9,3),(3,12),-0.175328 # DEPENDENCYPART_GRANDPAR
(9,3),(3,13),-0.466522 # DEPENDENCYPART_GRANDPAR
(9,3),(3,14),-0.592485 # DEPENDENCYPART_GRANDPAR
(9,3),(3,15),-0.401683 # DEPENDENCYPART_GRANDPAR
(9,3),(3,18),0.177994 # DEPENDENCYPART_GRANDPAR
(9,4),(4,2),0.28335 # DEPENDENCYPART_GRANDPAR
(9,4),(4,3),0.219312 # DEPENDENCYPART_GRANDPAR
(9,5),(5,1),0.260074 # DEPENDENCYPART_GRANDPAR
(9,5),(5,2),0.237534 # DEPENDENCYPART_GRANDPAR
(9,5),(5,3),0.292825 # DEPENDENCYPART_GRANDPAR
(9,5),(5,4),0.0371054 # DEPENDENCYPART_GRANDPAR
(9,5),(5,6),0.163258 # DEPENDENCYPART_GRANDPAR
