# _root_ I si a això hi sumem l' esgotament a què està arribant CiU , al costat dels conflictes interns que viu la formació , jo crec que de tot això n' ha de treure un benefici electoral ERC .
#goldHeads=26,6,6,3,6,26,8,6,12,9,12,8,12,15,6,15,16,17,18,21,18,23,21,6,26,0,34,34,30,28,34,34,34,26,36,34,36,34,26,
#predictedHeads=6,6,6,3,6,26,8,6,12,9,12,8,12,15,12,15,16,17,18,21,16,23,21,34,26,0,34,34,30,28,34,34,34,26,36,34,36,36,26,
(6,3),(6,19),-0.058671 # DEPENDENCYPART_SIBL
(6,3),(6,21),-0.0150408 # DEPENDENCYPART_SIBL
(6,3),(6,23),-0.0339527 # DEPENDENCYPART_SIBL
(6,3),(6,24),-0.0191634 # DEPENDENCYPART_SIBL
(6,3),(6,26),0.0188234 # DEPENDENCYPART_SIBL
(6,3),(6,30),-0.0204546 # DEPENDENCYPART_SIBL
(6,3),(6,32),0.00716874 # DEPENDENCYPART_SIBL
(6,3),(6,34),-0.00292464 # DEPENDENCYPART_SIBL
(6,3),(6,36),-0.0160694 # DEPENDENCYPART_SIBL
(6,3),(6,38),-0.0314672 # DEPENDENCYPART_SIBL
(6,3),(6,39),-0.000358473 # DEPENDENCYPART_SIBL
(6,4),(6,5),0.200412 # DEPENDENCYPART_SIBL
(6,4),(6,8),-0.0663008 # DEPENDENCYPART_SIBL
(6,4),(6,9),0.0678003 # DEPENDENCYPART_SIBL
(6,4),(6,11),0.0197119 # DEPENDENCYPART_SIBL
(6,4),(6,12),0.0229374 # DEPENDENCYPART_SIBL
(6,4),(6,13),-0.0499305 # DEPENDENCYPART_SIBL
(6,4),(6,14),0.103386 # DEPENDENCYPART_SIBL
(6,4),(6,15),0.0170428 # DEPENDENCYPART_SIBL
(6,4),(6,16),-0.0761661 # DEPENDENCYPART_SIBL
(6,4),(6,17),-0.0698081 # DEPENDENCYPART_SIBL
(6,4),(6,18),-0.076056 # DEPENDENCYPART_SIBL
(6,4),(6,19),-0.0713479 # DEPENDENCYPART_SIBL
(6,4),(6,21),0.0443527 # DEPENDENCYPART_SIBL
(6,4),(6,23),-0.0439358 # DEPENDENCYPART_SIBL
(6,4),(6,24),0.103386 # DEPENDENCYPART_SIBL
(6,4),(6,26),0.0514833 # DEPENDENCYPART_SIBL
(6,4),(6,30),-0.000490348 # DEPENDENCYPART_SIBL
(6,4),(6,32),-0.0154154 # DEPENDENCYPART_SIBL
(6,4),(6,34),0.00595289 # DEPENDENCYPART_SIBL
(6,4),(6,36),-0.0572812 # DEPENDENCYPART_SIBL
(6,4),(6,38),-0.0773152 # DEPENDENCYPART_SIBL
(6,4),(6,39),0.0415832 # DEPENDENCYPART_SIBL
(6,5),(6,8),0.0216779 # DEPENDENCYPART_SIBL
(6,5),(6,9),0.0336801 # DEPENDENCYPART_SIBL
(6,5),(6,11),-0.0169753 # DEPENDENCYPART_SIBL
(6,5),(6,12),-0.0171197 # DEPENDENCYPART_SIBL
(6,5),(6,13),0.0380482 # DEPENDENCYPART_SIBL
(6,5),(6,14),0.104698 # DEPENDENCYPART_SIBL
(6,5),(6,15),0.0121515 # DEPENDENCYPART_SIBL
(6,5),(6,16),0.0116039 # DEPENDENCYPART_SIBL
(6,5),(6,17),-0.0903972 # DEPENDENCYPART_SIBL
(6,5),(6,18),0.0119227 # DEPENDENCYPART_SIBL
(6,5),(6,19),-0.0574252 # DEPENDENCYPART_SIBL
(6,5),(6,21),0.00434441 # DEPENDENCYPART_SIBL
(6,5),(6,23),0.0444373 # DEPENDENCYPART_SIBL
(6,5),(6,24),0.104698 # DEPENDENCYPART_SIBL
(6,5),(6,26),0.0154803 # DEPENDENCYPART_SIBL
(6,5),(6,30),0.0520044 # DEPENDENCYPART_SIBL
(6,5),(6,32),-0.0278341 # DEPENDENCYPART_SIBL
(6,5),(6,34),-0.0341041 # DEPENDENCYPART_SIBL
(6,5),(6,36),0.0306975 # DEPENDENCYPART_SIBL
(6,5),(6,38),0.0106617 # DEPENDENCYPART_SIBL
(6,5),(6,39),0.121552 # DEPENDENCYPART_SIBL
(6,8),(6,9),0.0264189 # DEPENDENCYPART_SIBL
(6,8),(6,11),-0.0146916 # DEPENDENCYPART_SIBL
(6,8),(6,12),-0.023998 # DEPENDENCYPART_SIBL
(6,8),(6,13),-0.252795 # DEPENDENCYPART_SIBL
(6,8),(6,14),-0.0117536 # DEPENDENCYPART_SIBL
(6,8),(6,15),0.0772816 # DEPENDENCYPART_SIBL
(6,8),(6,16),-0.260856 # DEPENDENCYPART_SIBL
(6,8),(6,17),-0.13183 # DEPENDENCYPART_SIBL
(6,8),(6,18),-0.258883 # DEPENDENCYPART_SIBL
(6,8),(6,19),-0.0443084 # DEPENDENCYPART_SIBL
(6,8),(6,21),-0.0426943 # DEPENDENCYPART_SIBL
(6,8),(6,23),-0.256979 # DEPENDENCYPART_SIBL
(6,8),(6,24),-0.0117536 # DEPENDENCYPART_SIBL
(6,8),(6,26),-0.0233241 # DEPENDENCYPART_SIBL
(6,8),(6,30),-0.153299 # DEPENDENCYPART_SIBL
(6,8),(6,32),-0.047139 # DEPENDENCYPART_SIBL
(6,8),(6,34),-0.0143093 # DEPENDENCYPART_SIBL
(6,8),(6,36),-0.251608 # DEPENDENCYPART_SIBL
(6,8),(6,38),-0.240193 # DEPENDENCYPART_SIBL
(6,8),(6,39),-0.0265091 # DEPENDENCYPART_SIBL
(6,9),(6,11),0.0198345 # DEPENDENCYPART_SIBL
(6,9),(6,12),0.02172 # DEPENDENCYPART_SIBL
(6,9),(6,13),-0.00662981 # DEPENDENCYPART_SIBL
(6,9),(6,14),0.00757799 # DEPENDENCYPART_SIBL
(6,9),(6,15),0.0382616 # DEPENDENCYPART_SIBL
(6,9),(6,16),-0.0131419 # DEPENDENCYPART_SIBL
(6,9),(6,17),-0.118549 # DEPENDENCYPART_SIBL
(6,9),(6,18),0.00843936 # DEPENDENCYPART_SIBL
(6,9),(6,19),0.0657862 # DEPENDENCYPART_SIBL
(6,9),(6,21),0.00862947 # DEPENDENCYPART_SIBL
(6,9),(6,23),-0.00944723 # DEPENDENCYPART_SIBL
(6,9),(6,24),0.00757799 # DEPENDENCYPART_SIBL
(6,9),(6,26),0.0279762 # DEPENDENCYPART_SIBL
(6,9),(6,30),-0.00465157 # DEPENDENCYPART_SIBL
(6,9),(6,32),-0.0161519 # DEPENDENCYPART_SIBL
(6,9),(6,34),0.0529655 # DEPENDENCYPART_SIBL
(6,9),(6,36),0.00840568 # DEPENDENCYPART_SIBL
(6,9),(6,38),0.00276506 # DEPENDENCYPART_SIBL
(6,9),(6,39),0.0121579 # DEPENDENCYPART_SIBL
(6,11),(6,12),-0.0502744 # DEPENDENCYPART_SIBL
(6,11),(6,13),0.015512 # DEPENDENCYPART_SIBL
(6,11),(6,14),0.0178017 # DEPENDENCYPART_SIBL
(6,11),(6,15),-0.0472709 # DEPENDENCYPART_SIBL
(6,11),(6,16),0.00399078 # DEPENDENCYPART_SIBL
(6,11),(6,17),-0.0873728 # DEPENDENCYPART_SIBL
(6,11),(6,18),0.00827527 # DEPENDENCYPART_SIBL
(6,11),(6,19),-0.0292698 # DEPENDENCYPART_SIBL
(6,11),(6,21),-0.0653461 # DEPENDENCYPART_SIBL
(6,11),(6,23),0.0235249 # DEPENDENCYPART_SIBL
(6,11),(6,24),0.0178017 # DEPENDENCYPART_SIBL
(6,11),(6,26),-0.0362915 # DEPENDENCYPART_SIBL
(6,11),(6,30),-0.0200043 # DEPENDENCYPART_SIBL
(6,11),(6,32),-0.0745595 # DEPENDENCYPART_SIBL
(6,11),(6,34),-0.0459662 # DEPENDENCYPART_SIBL
(6,11),(6,36),0.0111876 # DEPENDENCYPART_SIBL
(6,11),(6,38),0.0327067 # DEPENDENCYPART_SIBL
(6,11),(6,39),-0.0274984 # DEPENDENCYPART_SIBL
(6,12),(6,13),0.0390219 # DEPENDENCYPART_SIBL
(6,12),(6,14),0.0523005 # DEPENDENCYPART_SIBL
(6,12),(6,15),0.00219233 # DEPENDENCYPART_SIBL
(6,12),(6,16),0.0275108 # DEPENDENCYPART_SIBL
(6,12),(6,17),-0.0393308 # DEPENDENCYPART_SIBL
(6,12),(6,18),0.0317851 # DEPENDENCYPART_SIBL
(6,12),(6,19),-0.00165801 # DEPENDENCYPART_SIBL
(6,12),(6,21),-0.0360564 # DEPENDENCYPART_SIBL
(6,12),(6,23),0.0470347 # DEPENDENCYPART_SIBL
(6,12),(6,24),0.0523005 # DEPENDENCYPART_SIBL
(6,12),(6,26),-0.00700187 # DEPENDENCYPART_SIBL
(6,12),(6,30),0.00389896 # DEPENDENCYPART_SIBL
(6,12),(6,32),-0.0452311 # DEPENDENCYPART_SIBL
(6,12),(6,34),-0.0166765 # DEPENDENCYPART_SIBL
(6,12),(6,36),0.0346975 # DEPENDENCYPART_SIBL
(6,12),(6,38),0.0562166 # DEPENDENCYPART_SIBL
(6,12),(6,39),0.0305692 # DEPENDENCYPART_SIBL
(6,13),(6,14),-0.0350823 # DEPENDENCYPART_SIBL
(6,13),(6,15),0.113217 # DEPENDENCYPART_SIBL
(6,13),(6,16),-0.258854 # DEPENDENCYPART_SIBL
(6,13),(6,17),-0.0990063 # DEPENDENCYPART_SIBL
(6,13),(6,18),-0.256881 # DEPENDENCYPART_SIBL
(6,13),(6,19),-0.0373489 # DEPENDENCYPART_SIBL
(6,13),(6,21),-0.0300094 # DEPENDENCYPART_SIBL
(6,13),(6,23),-0.254977 # DEPENDENCYPART_SIBL
(6,13),(6,24),-0.0350823 # DEPENDENCYPART_SIBL
(6,13),(6,26),-0.0106392 # DEPENDENCYPART_SIBL
(6,13),(6,30),-0.139725 # DEPENDENCYPART_SIBL
(6,13),(6,32),-0.0344877 # DEPENDENCYPART_SIBL
(6,13),(6,34),-0.00162435 # DEPENDENCYPART_SIBL
(6,13),(6,36),-0.249607 # DEPENDENCYPART_SIBL
(6,13),(6,38),-0.239592 # DEPENDENCYPART_SIBL
(6,13),(6,39),-0.0391 # DEPENDENCYPART_SIBL
(6,14),(6,15),-0.158137 # DEPENDENCYPART_SIBL
(6,14),(6,16),-0.04247 # DEPENDENCYPART_SIBL
(6,14),(6,17),-0.168558 # DEPENDENCYPART_SIBL
(6,14),(6,18),-0.034855 # DEPENDENCYPART_SIBL
(6,14),(6,19),-0.0114045 # DEPENDENCYPART_SIBL
(6,14),(6,21),0.0284965 # DEPENDENCYPART_SIBL
(6,14),(6,23),-0.0319876 # DEPENDENCYPART_SIBL
(6,14),(6,24),-0.089682 # DEPENDENCYPART_SIBL
(6,14),(6,26),0.0357238 # DEPENDENCYPART_SIBL
(6,14),(6,30),-0.032215 # DEPENDENCYPART_SIBL
(6,14),(6,32),-0.0114723 # DEPENDENCYPART_SIBL
(6,14),(6,34),0.0602031 # DEPENDENCYPART_SIBL
(6,14),(6,36),-0.0287712 # DEPENDENCYPART_SIBL
(6,14),(6,38),-0.0297321 # DEPENDENCYPART_SIBL
(6,14),(6,39),-0.0697811 # DEPENDENCYPART_SIBL
(6,15),(6,16),-0.0538637 # DEPENDENCYPART_SIBL
(6,15),(6,17),-0.153982 # DEPENDENCYPART_SIBL
(6,15),(6,18),-0.0315475 # DEPENDENCYPART_SIBL
(6,15),(6,19),-0.0388326 # DEPENDENCYPART_SIBL
(6,15),(6,21),0.00280804 # DEPENDENCYPART_SIBL
(6,15),(6,23),-0.0518046 # DEPENDENCYPART_SIBL
(6,15),(6,24),-0.009421 # DEPENDENCYPART_SIBL
(6,15),(6,26),0.0214566 # DEPENDENCYPART_SIBL
(6,15),(6,30),-0.041232 # DEPENDENCYPART_SIBL
(6,15),(6,32),-0.0385899 # DEPENDENCYPART_SIBL
(6,15),(6,34),0.0305818 # DEPENDENCYPART_SIBL
(6,15),(6,36),-0.0360805 # DEPENDENCYPART_SIBL
(6,15),(6,38),-0.0415958 # DEPENDENCYPART_SIBL
(6,15),(6,39),-0.00515409 # DEPENDENCYPART_SIBL
(6,16),(6,17),-0.14273 # DEPENDENCYPART_SIBL
(6,16),(6,18),-0.278378 # DEPENDENCYPART_SIBL
(6,16),(6,19),-0.0551219 # DEPENDENCYPART_SIBL
(6,16),(6,21),-0.0597681 # DEPENDENCYPART_SIBL
(6,16),(6,23),-0.276473 # DEPENDENCYPART_SIBL
(6,16),(6,24),0.00634315 # DEPENDENCYPART_SIBL
(6,16),(6,26),-0.0403979 # DEPENDENCYPART_SIBL
(6,16),(6,30),-0.164108 # DEPENDENCYPART_SIBL
(6,16),(6,32),-0.0642114 # DEPENDENCYPART_SIBL
(6,16),(6,34),-0.031383 # DEPENDENCYPART_SIBL
(6,16),(6,36),-0.271103 # DEPENDENCYPART_SIBL
(6,16),(6,38),-0.259688 # DEPENDENCYPART_SIBL
(6,16),(6,39),-0.0225487 # DEPENDENCYPART_SIBL
(6,17),(6,18),-0.050109 # DEPENDENCYPART_SIBL
(6,17),(6,19),-0.0959135 # DEPENDENCYPART_SIBL
(6,17),(6,21),-0.0420432 # DEPENDENCYPART_SIBL
(6,17),(6,23),-0.0676058 # DEPENDENCYPART_SIBL
(6,17),(6,24),-0.0904921 # DEPENDENCYPART_SIBL
(6,17),(6,26),-0.0249274 # DEPENDENCYPART_SIBL
(6,17),(6,30),-0.0858789 # DEPENDENCYPART_SIBL
(6,17),(6,32),-0.0841681 # DEPENDENCYPART_SIBL
(6,17),(6,34),-0.0109729 # DEPENDENCYPART_SIBL
(6,17),(6,36),-0.0519045 # DEPENDENCYPART_SIBL
(6,17),(6,38),-0.0535839 # DEPENDENCYPART_SIBL
(6,17),(6,39),-0.0826365 # DEPENDENCYPART_SIBL
(6,18),(6,19),-0.0410291 # DEPENDENCYPART_SIBL
(6,18),(6,21),-0.0391715 # DEPENDENCYPART_SIBL
(6,18),(6,23),-0.25079 # DEPENDENCYPART_SIBL
(6,18),(6,24),-0.0179544 # DEPENDENCYPART_SIBL
(6,18),(6,26),-0.0198013 # DEPENDENCYPART_SIBL
(6,18),(6,30),-0.149276 # DEPENDENCYPART_SIBL
(6,18),(6,32),-0.0436148 # DEPENDENCYPART_SIBL
(6,18),(6,34),-0.0107864 # DEPENDENCYPART_SIBL
(6,18),(6,36),-0.24542 # DEPENDENCYPART_SIBL
(6,18),(6,38),-0.234005 # DEPENDENCYPART_SIBL
(6,18),(6,39),-0.0319735 # DEPENDENCYPART_SIBL
(6,19),(6,21),-0.00428593 # DEPENDENCYPART_SIBL
(6,19),(6,23),-0.0537529 # DEPENDENCYPART_SIBL
(6,19),(6,24),-0.00931282 # DEPENDENCYPART_SIBL
(6,19),(6,26),0.00774778 # DEPENDENCYPART_SIBL
(6,19),(6,30),-0.0668409 # DEPENDENCYPART_SIBL
(6,19),(6,32),-0.0193269 # DEPENDENCYPART_SIBL
(6,19),(6,34),0.0146963 # DEPENDENCYPART_SIBL
(6,19),(6,36),-0.0515643 # DEPENDENCYPART_SIBL
(6,19),(6,38),-0.0366615 # DEPENDENCYPART_SIBL
(6,19),(6,39),0.00229035 # DEPENDENCYPART_SIBL
(6,21),(6,23),0.0345445 # DEPENDENCYPART_SIBL
(6,21),(6,24),-0.0173399 # DEPENDENCYPART_SIBL
(6,21),(6,26),-0.0257886 # DEPENDENCYPART_SIBL
(6,21),(6,30),-0.0121679 # DEPENDENCYPART_SIBL
(6,21),(6,32),-0.0640179 # DEPENDENCYPART_SIBL
(6,21),(6,34),-0.0354633 # DEPENDENCYPART_SIBL
(6,21),(6,36),0.0222072 # DEPENDENCYPART_SIBL
(6,21),(6,38),0.0437263 # DEPENDENCYPART_SIBL
(6,21),(6,39),-0.0303105 # DEPENDENCYPART_SIBL
(6,23),(6,24),-0.043015 # DEPENDENCYPART_SIBL
(6,23),(6,26),-0.0258258 # DEPENDENCYPART_SIBL
(6,23),(6,30),-0.150967 # DEPENDENCYPART_SIBL
(6,23),(6,32),-0.0500891 # DEPENDENCYPART_SIBL
(6,23),(6,34),-0.0168109 # DEPENDENCYPART_SIBL
(6,23),(6,36),-0.255501 # DEPENDENCYPART_SIBL
(6,23),(6,38),-0.244086 # DEPENDENCYPART_SIBL
(6,23),(6,39),-0.0518343 # DEPENDENCYPART_SIBL
(6,24),(6,26),0.0357238 # DEPENDENCYPART_SIBL
(6,24),(6,30),-0.032215 # DEPENDENCYPART_SIBL
(6,24),(6,32),-0.0114723 # DEPENDENCYPART_SIBL
(6,24),(6,34),0.0602031 # DEPENDENCYPART_SIBL
(6,24),(6,36),-0.0287712 # DEPENDENCYPART_SIBL
(6,24),(6,38),-0.0297321 # DEPENDENCYPART_SIBL
(6,24),(6,39),-0.0697811 # DEPENDENCYPART_SIBL
(6,26),(6,30),0.00502557 # DEPENDENCYPART_SIBL
(6,26),(6,32),-0.0541897 # DEPENDENCYPART_SIBL
(6,26),(6,34),-0.0256351 # DEPENDENCYPART_SIBL
(6,26),(6,36),0.0479044 # DEPENDENCYPART_SIBL
(6,26),(6,38),0.0694235 # DEPENDENCYPART_SIBL
(6,26),(6,39),0.0302645 # DEPENDENCYPART_SIBL
(6,30),(6,32),-0.055677 # DEPENDENCYPART_SIBL
(6,30),(6,34),-0.0146328 # DEPENDENCYPART_SIBL
(6,30),(6,36),0.00773855 # DEPENDENCYPART_SIBL
(6,30),(6,38),0.0198032 # DEPENDENCYPART_SIBL
(6,30),(6,39),0.00300973 # DEPENDENCYPART_SIBL
(6,32),(6,34),-0.0432434 # DEPENDENCYPART_SIBL
(6,32),(6,36),-0.00298129 # DEPENDENCYPART_SIBL
(6,32),(6,38),0.0185356 # DEPENDENCYPART_SIBL
(6,32),(6,39),-0.0125452 # DEPENDENCYPART_SIBL
(6,34),(6,36),0.0125522 # DEPENDENCYPART_SIBL
(6,34),(6,38),0.0340713 # DEPENDENCYPART_SIBL
(6,34),(6,39),0.0169691 # DEPENDENCYPART_SIBL
(6,36),(6,38),-0.232152 # DEPENDENCYPART_SIBL
(6,36),(6,39),-0.00632451 # DEPENDENCYPART_SIBL
(6,38),(6,39),-0.00241587 # DEPENDENCYPART_SIBL
(8,1),(8,2),0.0954059 # DEPENDENCYPART_SIBL
(8,1),(8,3),0.0402487 # DEPENDENCYPART_SIBL
(8,1),(8,5),0.0798535 # DEPENDENCYPART_SIBL
(8,1),(8,6),0.0956299 # DEPENDENCYPART_SIBL
(8,1),(8,7),0.0130543 # DEPENDENCYPART_SIBL
(8,1),(8,9),-0.0523479 # DEPENDENCYPART_SIBL
(8,1),(8,11),-0.0096248 # DEPENDENCYPART_SIBL
(8,1),(8,12),-0.00542145 # DEPENDENCYPART_SIBL
(8,1),(8,13),-0.0954734 # DEPENDENCYPART_SIBL
(8,1),(8,15),-0.118149 # DEPENDENCYPART_SIBL
(8,1),(8,17),-0.0370395 # DEPENDENCYPART_SIBL
(8,1),(8,19),-0.0647009 # DEPENDENCYPART_SIBL
(8,1),(8,21),0.00158353 # DEPENDENCYPART_SIBL
(8,1),(8,26),-0.00742823 # DEPENDENCYPART_SIBL
(8,1),(8,39),0.100879 # DEPENDENCYPART_SIBL
(8,2),(8,3),0.0303216 # DEPENDENCYPART_SIBL
(8,2),(8,5),0.159129 # DEPENDENCYPART_SIBL
(8,2),(8,6),0.115885 # DEPENDENCYPART_SIBL
(8,2),(8,7),-0.0349616 # DEPENDENCYPART_SIBL
(8,2),(8,9),-0.118878 # DEPENDENCYPART_SIBL
(8,2),(8,11),-0.0544674 # DEPENDENCYPART_SIBL
(8,2),(8,12),-0.0524299 # DEPENDENCYPART_SIBL
(8,2),(8,13),-0.0276441 # DEPENDENCYPART_SIBL
(8,2),(8,15),-0.195219 # DEPENDENCYPART_SIBL
(8,2),(8,17),-0.108976 # DEPENDENCYPART_SIBL
(8,2),(8,19),-0.0385161 # DEPENDENCYPART_SIBL
(8,2),(8,21),-0.0454247 # DEPENDENCYPART_SIBL
(8,2),(8,26),-0.0550598 # DEPENDENCYPART_SIBL
(8,2),(8,39),-0.109881 # DEPENDENCYPART_SIBL
(8,3),(8,5),0.163701 # DEPENDENCYPART_SIBL
(8,3),(8,6),0.00311548 # DEPENDENCYPART_SIBL
(8,3),(8,7),-0.109484 # DEPENDENCYPART_SIBL
(8,3),(8,9),-0.00338629 # DEPENDENCYPART_SIBL
(8,3),(8,11),-0.0552265 # DEPENDENCYPART_SIBL
(8,3),(8,12),-0.0263385 # DEPENDENCYPART_SIBL
(8,3),(8,13),-0.000914997 # DEPENDENCYPART_SIBL
(8,3),(8,15),-0.0784069 # DEPENDENCYPART_SIBL
(8,3),(8,17),-0.0776929 # DEPENDENCYPART_SIBL
(8,3),(8,19),-0.0117115 # DEPENDENCYPART_SIBL
(8,3),(8,21),-0.0249862 # DEPENDENCYPART_SIBL
(8,3),(8,26),-0.019092 # DEPENDENCYPART_SIBL
(8,3),(8,39),0.055582 # DEPENDENCYPART_SIBL
(8,5),(8,6),0.0723771 # DEPENDENCYPART_SIBL
(8,5),(8,7),-0.203755 # DEPENDENCYPART_SIBL
(8,5),(8,9),-0.0945014 # DEPENDENCYPART_SIBL
(8,5),(8,11),-0.0948595 # DEPENDENCYPART_SIBL
(8,5),(8,12),-0.0723796 # DEPENDENCYPART_SIBL
(8,5),(8,13),-0.066035 # DEPENDENCYPART_SIBL
(8,5),(8,15),-0.149118 # DEPENDENCYPART_SIBL
(8,5),(8,17),-0.123924 # DEPENDENCYPART_SIBL
(8,5),(8,19),-0.108309 # DEPENDENCYPART_SIBL
(8,5),(8,21),-0.0600411 # DEPENDENCYPART_SIBL
(8,5),(8,26),-0.0655108 # DEPENDENCYPART_SIBL
(8,5),(8,39),-0.0111714 # DEPENDENCYPART_SIBL
(8,6),(8,7),0.12444 # DEPENDENCYPART_SIBL
(8,6),(8,9),-0.0841772 # DEPENDENCYPART_SIBL
(8,6),(8,11),-0.11755 # DEPENDENCYPART_SIBL
(8,6),(8,12),-0.114608 # DEPENDENCYPART_SIBL
(8,6),(8,13),-0.0542839 # DEPENDENCYPART_SIBL
(8,6),(8,15),-0.117101 # DEPENDENCYPART_SIBL
(8,6),(8,17),-0.096407 # DEPENDENCYPART_SIBL
(8,6),(8,19),-0.12548 # DEPENDENCYPART_SIBL
(8,6),(8,21),-0.107328 # DEPENDENCYPART_SIBL
(8,6),(8,26),-0.0988669 # DEPENDENCYPART_SIBL
(8,6),(8,39),0.0261749 # DEPENDENCYPART_SIBL
(8,7),(8,9),0.146095 # DEPENDENCYPART_SIBL
(8,7),(8,11),-0.0320205 # DEPENDENCYPART_SIBL
(8,7),(8,12),0.0338231 # DEPENDENCYPART_SIBL
(8,7),(8,13),0.122131 # DEPENDENCYPART_SIBL
(8,7),(8,15),0.0575002 # DEPENDENCYPART_SIBL
(8,7),(8,17),0.196258 # DEPENDENCYPART_SIBL
(8,7),(8,19),0.0284287 # DEPENDENCYPART_SIBL
(8,7),(8,21),0.0476887 # DEPENDENCYPART_SIBL
(8,7),(8,26),0.042938 # DEPENDENCYPART_SIBL
(8,7),(8,39),0.0530694 # DEPENDENCYPART_SIBL
(8,9),(8,11),-0.0362591 # DEPENDENCYPART_SIBL
(8,9),(8,12),0.00427963 # DEPENDENCYPART_SIBL
(8,9),(8,13),0.0199805 # DEPENDENCYPART_SIBL
(8,9),(8,15),0.131058 # DEPENDENCYPART_SIBL
(8,9),(8,17),0.0785337 # DEPENDENCYPART_SIBL
(8,9),(8,19),0.0539861 # DEPENDENCYPART_SIBL
(8,9),(8,21),0.00604643 # DEPENDENCYPART_SIBL
(8,9),(8,26),0.00423716 # DEPENDENCYPART_SIBL
(8,9),(8,39),0.217506 # DEPENDENCYPART_SIBL
(8,11),(8,12),-0.0748655 # DEPENDENCYPART_SIBL
(8,11),(8,13),0.0014598 # DEPENDENCYPART_SIBL
(8,11),(8,15),0.0197627 # DEPENDENCYPART_SIBL
(8,11),(8,17),0.0272031 # DEPENDENCYPART_SIBL
(8,11),(8,19),0.00193496 # DEPENDENCYPART_SIBL
(8,11),(8,21),-0.0757945 # DEPENDENCYPART_SIBL
(8,11),(8,26),-0.0697318 # DEPENDENCYPART_SIBL
(8,11),(8,39),0.0423634 # DEPENDENCYPART_SIBL
(8,12),(8,13),0.0100245 # DEPENDENCYPART_SIBL
(8,12),(8,15),0.0454563 # DEPENDENCYPART_SIBL
(8,12),(8,17),0.0521171 # DEPENDENCYPART_SIBL
(8,12),(8,19),0.0109078 # DEPENDENCYPART_SIBL
(8,12),(8,21),-0.064868 # DEPENDENCYPART_SIBL
(8,12),(8,26),-0.0588052 # DEPENDENCYPART_SIBL
(8,12),(8,39),0.0503857 # DEPENDENCYPART_SIBL
(8,13),(8,15),-0.0315552 # DEPENDENCYPART_SIBL
(8,13),(8,17),0.00335717 # DEPENDENCYPART_SIBL
(8,13),(8,19),0.00567859 # DEPENDENCYPART_SIBL
(8,13),(8,21),-0.0126362 # DEPENDENCYPART_SIBL
(8,13),(8,26),-0.013931 # DEPENDENCYPART_SIBL
(8,13),(8,39),-0.0392558 # DEPENDENCYPART_SIBL
(8,15),(8,17),0.0535557 # DEPENDENCYPART_SIBL
(8,15),(8,19),0.0206842 # DEPENDENCYPART_SIBL
(8,15),(8,21),0.00026361 # DEPENDENCYPART_SIBL
(8,15),(8,26),-0.00197097 # DEPENDENCYPART_SIBL
(8,15),(8,39),0.15861 # DEPENDENCYPART_SIBL
(8,17),(8,19),-0.0294459 # DEPENDENCYPART_SIBL
(8,17),(8,21),-0.096137 # DEPENDENCYPART_SIBL
(8,17),(8,26),-0.0990706 # DEPENDENCYPART_SIBL
(8,17),(8,39),0.0242033 # DEPENDENCYPART_SIBL
(8,19),(8,21),0.0143316 # DEPENDENCYPART_SIBL
(8,19),(8,26),0.00635941 # DEPENDENCYPART_SIBL
(8,19),(8,39),-0.00781855 # DEPENDENCYPART_SIBL
(8,21),(8,26),-0.0652762 # DEPENDENCYPART_SIBL
(8,21),(8,39),0.017891 # DEPENDENCYPART_SIBL
(8,26),(8,39),0.0466565 # DEPENDENCYPART_SIBL
(9,7),(9,8),0.225039 # DEPENDENCYPART_SIBL
(9,7),(9,10),-0.111133 # DEPENDENCYPART_SIBL
(9,7),(9,11),-0.0584818 # DEPENDENCYPART_SIBL
(9,7),(9,12),-0.0344087 # DEPENDENCYPART_SIBL
(9,7),(9,13),-0.0511167 # DEPENDENCYPART_SIBL
(9,7),(9,15),0.0925376 # DEPENDENCYPART_SIBL
(9,8),(9,10),-0.166677 # DEPENDENCYPART_SIBL
(9,8),(9,11),-0.0369118 # DEPENDENCYPART_SIBL
(9,8),(9,12),-0.0346557 # DEPENDENCYPART_SIBL
(9,8),(9,13),-0.100685 # DEPENDENCYPART_SIBL
(9,8),(9,15),0.0119838 # DEPENDENCYPART_SIBL
(9,10),(9,11),-0.423323 # DEPENDENCYPART_SIBL
(9,10),(9,12),-0.429691 # DEPENDENCYPART_SIBL
(9,10),(9,13),-0.708648 # DEPENDENCYPART_SIBL
(9,10),(9,15),-0.154163 # DEPENDENCYPART_SIBL
(9,11),(9,12),-0.320565 # DEPENDENCYPART_SIBL
(9,11),(9,13),-0.298937 # DEPENDENCYPART_SIBL
(9,11),(9,15),0.059316 # DEPENDENCYPART_SIBL
(9,12),(9,13),-0.29512 # DEPENDENCYPART_SIBL
(9,12),(9,15),0.0786922 # DEPENDENCYPART_SIBL
(9,13),(9,15),-0.0138421 # DEPENDENCYPART_SIBL
(10,9),(10,11),-0.0144941 # DEPENDENCYPART_SIBL
(10,9),(10,12),-0.00189649 # DEPENDENCYPART_SIBL
(10,9),(10,15),0.0325887 # DEPENDENCYPART_SIBL
(10,11),(10,12),-0.12512 # DEPENDENCYPART_SIBL
(10,11),(10,15),-0.070923 # DEPENDENCYPART_SIBL
(10,12),(10,15),-0.0544479 # DEPENDENCYPART_SIBL
