# _root_ En xifres globals , a Catalunya han mort 240 persones durant els cinc primers mesos de l' any , la xifra més alta des_de 1994 segons dades de la Prefectura_de_Trànsit_de_Barcelona .
#goldHeads=8,1,2,1,8,5,8,0,10,8,8,15,12,15,11,15,18,16,21,21,10,23,21,23,24,8,26,27,30,28,8,
#predictedHeads=8,1,2,1,8,5,8,0,10,8,8,15,12,15,11,15,18,16,21,21,10,23,21,23,24,8,26,27,30,28,8,
(2,3),(3,4),0.0346504 # DEPENDENCYPART_GRANDPAR
(2,3),(3,5),0.173143 # DEPENDENCYPART_GRANDPAR
(2,3),(3,11),-0.0152348 # DEPENDENCYPART_GRANDPAR
(2,4),(4,3),0.0900228 # DEPENDENCYPART_GRANDPAR
(2,5),(5,1),-0.745561 # DEPENDENCYPART_GRANDPAR
(2,5),(5,3),0.117092 # DEPENDENCYPART_GRANDPAR
(2,5),(5,4),0.192546 # DEPENDENCYPART_GRANDPAR
(2,5),(5,6),-0.274116 # DEPENDENCYPART_GRANDPAR
(2,5),(5,7),-0.0521699 # DEPENDENCYPART_GRANDPAR
(2,5),(5,9),-0.321008 # DEPENDENCYPART_GRANDPAR
(2,5),(5,10),-0.115108 # DEPENDENCYPART_GRANDPAR
(2,5),(5,19),-0.551139 # DEPENDENCYPART_GRANDPAR
(2,6),(6,1),-0.585165 # DEPENDENCYPART_GRANDPAR
(2,6),(6,4),0.197552 # DEPENDENCYPART_GRANDPAR
(2,6),(6,5),-0.00279001 # DEPENDENCYPART_GRANDPAR
(2,6),(6,7),-0.191006 # DEPENDENCYPART_GRANDPAR
(2,7),(7,1),-0.835298 # DEPENDENCYPART_GRANDPAR
(2,7),(7,4),0.175966 # DEPENDENCYPART_GRANDPAR
(2,7),(7,5),0.124778 # DEPENDENCYPART_GRANDPAR
(2,7),(7,6),-0.241219 # DEPENDENCYPART_GRANDPAR
(2,7),(7,8),-0.0300571 # DEPENDENCYPART_GRANDPAR
(2,7),(7,9),-0.279273 # DEPENDENCYPART_GRANDPAR
(2,7),(7,10),-0.0960873 # DEPENDENCYPART_GRANDPAR
(2,7),(7,11),0.0370307 # DEPENDENCYPART_GRANDPAR
(2,7),(7,15),-0.35939 # DEPENDENCYPART_GRANDPAR
(2,7),(7,26),0.237301 # DEPENDENCYPART_GRANDPAR
(2,7),(7,31),-1.97031 # DEPENDENCYPART_GRANDPAR
(2,8),(8,1),-0.834456 # DEPENDENCYPART_GRANDPAR
(2,8),(8,2),-0.869359 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,8),(8,3),0.160259 # DEPENDENCYPART_GRANDPAR
(2,8),(8,4),0.242274 # DEPENDENCYPART_GRANDPAR
(2,8),(8,5),0.172456 # DEPENDENCYPART_GRANDPAR
(2,8),(8,6),-0.181782 # DEPENDENCYPART_GRANDPAR
(2,8),(8,7),0.26518 # DEPENDENCYPART_GRANDPAR
(2,8),(8,9),-0.26541 # DEPENDENCYPART_GRANDPAR
(2,8),(8,10),-0.0677797 # DEPENDENCYPART_GRANDPAR
(2,8),(8,11),0.0821915 # DEPENDENCYPART_GRANDPAR
(2,8),(8,14),-0.48337 # DEPENDENCYPART_GRANDPAR
(2,8),(8,15),-0.327277 # DEPENDENCYPART_GRANDPAR
(2,8),(8,16),-0.0183091 # DEPENDENCYPART_GRANDPAR
(2,8),(8,18),-0.169135 # DEPENDENCYPART_GRANDPAR
(2,8),(8,19),-0.403963 # DEPENDENCYPART_GRANDPAR
(2,8),(8,21),-0.272005 # DEPENDENCYPART_GRANDPAR
(2,8),(8,22),-0.620094 # DEPENDENCYPART_GRANDPAR
(2,8),(8,23),-0.399397 # DEPENDENCYPART_GRANDPAR
(2,8),(8,24),0.0716395 # DEPENDENCYPART_GRANDPAR
(2,8),(8,25),-0.363244 # DEPENDENCYPART_GRANDPAR
(2,8),(8,26),0.282736 # DEPENDENCYPART_GRANDPAR
(2,8),(8,27),-0.579243 # DEPENDENCYPART_GRANDPAR
(2,8),(8,28),-0.0247082 # DEPENDENCYPART_GRANDPAR
(2,8),(8,30),-0.596419 # DEPENDENCYPART_GRANDPAR
(2,8),(8,31),-1.95171 # DEPENDENCYPART_GRANDPAR
(2,9),(9,1),-0.66257 # DEPENDENCYPART_GRANDPAR
(2,9),(9,5),0.0450179 # DEPENDENCYPART_GRANDPAR
(2,9),(9,10),-0.253072 # DEPENDENCYPART_GRANDPAR
(2,9),(9,11),-0.0906617 # DEPENDENCYPART_GRANDPAR
(2,9),(9,15),-0.451403 # DEPENDENCYPART_GRANDPAR
(2,9),(9,16),-0.040421 # DEPENDENCYPART_GRANDPAR
(2,9),(9,21),-0.383708 # DEPENDENCYPART_GRANDPAR
(2,10),(10,1),-0.586212 # DEPENDENCYPART_GRANDPAR
(2,10),(10,3),0.120697 # DEPENDENCYPART_GRANDPAR
(2,10),(10,4),0.263966 # DEPENDENCYPART_GRANDPAR
(2,10),(10,5),-0.0181857 # DEPENDENCYPART_GRANDPAR
(2,10),(10,7),0.0416034 # DEPENDENCYPART_GRANDPAR
(2,10),(10,8),-0.0658478 # DEPENDENCYPART_GRANDPAR
(2,10),(10,9),-0.296387 # DEPENDENCYPART_GRANDPAR
(2,10),(10,11),-0.169519 # DEPENDENCYPART_GRANDPAR
(2,10),(10,14),-0.575546 # DEPENDENCYPART_GRANDPAR
(2,10),(10,15),-0.481753 # DEPENDENCYPART_GRANDPAR
(2,10),(10,16),-0.0795709 # DEPENDENCYPART_GRANDPAR
(2,10),(10,18),-0.312413 # DEPENDENCYPART_GRANDPAR
(2,10),(10,19),-0.407243 # DEPENDENCYPART_GRANDPAR
(2,10),(10,21),-0.416184 # DEPENDENCYPART_GRANDPAR
(2,10),(10,22),-0.49286 # DEPENDENCYPART_GRANDPAR
(2,10),(10,23),-0.510143 # DEPENDENCYPART_GRANDPAR
(2,10),(10,24),-0.149286 # DEPENDENCYPART_GRANDPAR
(2,10),(10,25),-0.538153 # DEPENDENCYPART_GRANDPAR
(2,10),(10,26),0.0571287 # DEPENDENCYPART_GRANDPAR
(2,10),(10,27),-0.742329 # DEPENDENCYPART_GRANDPAR
(2,10),(10,28),-0.08597 # DEPENDENCYPART_GRANDPAR
(2,10),(10,31),-1.91778 # DEPENDENCYPART_GRANDPAR
(2,11),(11,9),-0.430716 # DEPENDENCYPART_GRANDPAR
(2,11),(11,10),-0.112515 # DEPENDENCYPART_GRANDPAR
(2,11),(11,12),-1.25842 # DEPENDENCYPART_GRANDPAR
(2,11),(11,15),-0.44397 # DEPENDENCYPART_GRANDPAR
(2,11),(11,16),-0.161176 # DEPENDENCYPART_GRANDPAR
(2,11),(11,18),-0.267826 # DEPENDENCYPART_GRANDPAR
(2,11),(11,19),-0.64427 # DEPENDENCYPART_GRANDPAR
(2,11),(11,21),-0.391344 # DEPENDENCYPART_GRANDPAR
(2,11),(11,23),-0.650034 # DEPENDENCYPART_GRANDPAR
(2,15),(15,1),-0.589965 # DEPENDENCYPART_GRANDPAR
(2,15),(15,3),0.112174 # DEPENDENCYPART_GRANDPAR
(2,15),(15,4),0.226659 # DEPENDENCYPART_GRANDPAR
(2,15),(15,5),0.0152406 # DEPENDENCYPART_GRANDPAR
(2,15),(15,10),-0.263438 # DEPENDENCYPART_GRANDPAR
(2,15),(15,11),-0.0277021 # DEPENDENCYPART_GRANDPAR
(2,15),(15,12),-0.833959 # DEPENDENCYPART_GRANDPAR
(2,15),(15,13),-0.724715 # DEPENDENCYPART_GRANDPAR
(2,15),(15,14),-0.637918 # DEPENDENCYPART_GRANDPAR
(2,15),(15,16),-0.150271 # DEPENDENCYPART_GRANDPAR
(2,15),(15,18),-0.321206 # DEPENDENCYPART_GRANDPAR
(2,15),(15,19),-0.448151 # DEPENDENCYPART_GRANDPAR
(2,15),(15,21),-0.442745 # DEPENDENCYPART_GRANDPAR
(2,15),(15,22),-0.601416 # DEPENDENCYPART_GRANDPAR
(2,15),(15,23),-0.554712 # DEPENDENCYPART_GRANDPAR
(2,15),(15,24),-0.185266 # DEPENDENCYPART_GRANDPAR
(2,15),(15,25),-0.569713 # DEPENDENCYPART_GRANDPAR
(2,15),(15,26),0.02338 # DEPENDENCYPART_GRANDPAR
(2,15),(15,27),-0.764181 # DEPENDENCYPART_GRANDPAR
(2,15),(15,28),-0.15667 # DEPENDENCYPART_GRANDPAR
(2,15),(15,31),-1.95926 # DEPENDENCYPART_GRANDPAR
(2,16),(16,12),-0.84877 # DEPENDENCYPART_GRANDPAR
(2,16),(16,15),-0.317578 # DEPENDENCYPART_GRANDPAR
(2,16),(16,18),0.0421896 # DEPENDENCYPART_GRANDPAR
(2,16),(16,19),-0.489308 # DEPENDENCYPART_GRANDPAR
(2,16),(16,21),-0.115784 # DEPENDENCYPART_GRANDPAR
(2,16),(16,23),-0.472721 # DEPENDENCYPART_GRANDPAR
(2,21),(21,1),-0.581808 # DEPENDENCYPART_GRANDPAR
(2,21),(21,11),-0.00911156 # DEPENDENCYPART_GRANDPAR
(2,21),(21,16),-0.00496055 # DEPENDENCYPART_GRANDPAR
(2,21),(21,17),-0.260573 # DEPENDENCYPART_GRANDPAR
(2,21),(21,19),-0.227039 # DEPENDENCYPART_GRANDPAR
(2,21),(21,20),0.43844 # DEPENDENCYPART_GRANDPAR
(2,21),(21,22),-0.594448 # DEPENDENCYPART_GRANDPAR
(2,21),(21,23),-0.515571 # DEPENDENCYPART_GRANDPAR
(2,21),(21,24),-0.169944 # DEPENDENCYPART_GRANDPAR
(2,21),(21,25),-0.558713 # DEPENDENCYPART_GRANDPAR
(2,21),(21,26),0.0341798 # DEPENDENCYPART_GRANDPAR
(2,21),(21,27),-0.757455 # DEPENDENCYPART_GRANDPAR
(2,21),(21,28),-0.119343 # DEPENDENCYPART_GRANDPAR
(2,21),(21,30),-0.775682 # DEPENDENCYPART_GRANDPAR
(2,21),(21,31),-1.92049 # DEPENDENCYPART_GRANDPAR
(3,1),(1,2),0.107033 # DEPENDENCYPART_GRANDPAR
(3,1),(1,3),-1.49635 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,1),(1,4),-0.838519 # DEPENDENCYPART_GRANDPAR
(3,1),(1,5),-1.01258 # DEPENDENCYPART_GRANDPAR
(3,1),(1,6),-0.779443 # DEPENDENCYPART_GRANDPAR
(3,1),(1,19),-1.27018 # DEPENDENCYPART_GRANDPAR
(3,4),(4,3),-0.835582 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,5),(5,1),-0.94561 # DEPENDENCYPART_GRANDPAR
(3,5),(5,3),-0.831431 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,5),(5,4),0.0976825 # DEPENDENCYPART_GRANDPAR
(3,5),(5,6),0.0263024 # DEPENDENCYPART_GRANDPAR
(3,5),(5,7),0.149214 # DEPENDENCYPART_GRANDPAR
(3,5),(5,9),-0.324413 # DEPENDENCYPART_GRANDPAR
(3,5),(5,10),-0.295076 # DEPENDENCYPART_GRANDPAR
(3,5),(5,19),-0.616776 # DEPENDENCYPART_GRANDPAR
(3,11),(11,9),-0.451176 # DEPENDENCYPART_GRANDPAR
(3,11),(11,10),-0.236817 # DEPENDENCYPART_GRANDPAR
(3,11),(11,12),-0.700255 # DEPENDENCYPART_GRANDPAR
(3,11),(11,15),-0.231817 # DEPENDENCYPART_GRANDPAR
(3,11),(11,16),-0.734907 # DEPENDENCYPART_GRANDPAR
(3,11),(11,18),-0.746533 # DEPENDENCYPART_GRANDPAR
(3,11),(11,19),-0.621539 # DEPENDENCYPART_GRANDPAR
(3,11),(11,21),-0.595859 # DEPENDENCYPART_GRANDPAR
(3,11),(11,23),-0.490236 # DEPENDENCYPART_GRANDPAR
(4,3),(3,1),-0.414047 # DEPENDENCYPART_GRANDPAR
(4,3),(3,4),-1.79768 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,3),(3,5),-0.475931 # DEPENDENCYPART_GRANDPAR
(4,3),(3,11),-0.784495 # DEPENDENCYPART_GRANDPAR
(5,1),(1,2),0.00264437 # DEPENDENCYPART_GRANDPAR
(5,1),(1,3),-0.0912887 # DEPENDENCYPART_GRANDPAR
(5,1),(1,4),0.143017 # DEPENDENCYPART_GRANDPAR
(5,1),(1,5),-2.10799 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,1),(1,6),-0.759402 # DEPENDENCYPART_GRANDPAR
(5,1),(1,19),-1.21215 # DEPENDENCYPART_GRANDPAR
(5,3),(3,1),-0.105798 # DEPENDENCYPART_GRANDPAR
(5,3),(3,4),0.118888 # DEPENDENCYPART_GRANDPAR
(5,3),(3,5),-2.07336 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,3),(3,11),-1.05654 # DEPENDENCYPART_GRANDPAR
(5,4),(4,3),-0.320643 # DEPENDENCYPART_GRANDPAR
(5,6),(6,1),-0.749131 # DEPENDENCYPART_GRANDPAR
(5,6),(6,4),-0.845958 # DEPENDENCYPART_GRANDPAR
(5,6),(6,5),-1.30552 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,6),(6,7),-0.163377 # DEPENDENCYPART_GRANDPAR
(5,7),(7,1),-0.899126 # DEPENDENCYPART_GRANDPAR
(5,7),(7,4),-0.848118 # DEPENDENCYPART_GRANDPAR
(5,7),(7,5),-1.14661 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,7),(7,6),0.118641 # DEPENDENCYPART_GRANDPAR
(5,7),(7,8),0.0208812 # DEPENDENCYPART_GRANDPAR
(5,7),(7,9),-0.559248 # DEPENDENCYPART_GRANDPAR
(5,7),(7,10),-0.302837 # DEPENDENCYPART_GRANDPAR
(5,7),(7,11),-0.305727 # DEPENDENCYPART_GRANDPAR
(5,7),(7,15),-0.0459855 # DEPENDENCYPART_GRANDPAR
(5,7),(7,26),-1.34114 # DEPENDENCYPART_GRANDPAR
(5,7),(7,31),-1.89195 # DEPENDENCYPART_GRANDPAR
(5,9),(9,1),-0.739293 # DEPENDENCYPART_GRANDPAR
(5,9),(9,5),-1.32762 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,9),(9,10),-0.398486 # DEPENDENCYPART_GRANDPAR
(5,9),(9,11),-0.402968 # DEPENDENCYPART_GRANDPAR
(5,9),(9,15),-0.0886731 # DEPENDENCYPART_GRANDPAR
(5,9),(9,16),-0.506921 # DEPENDENCYPART_GRANDPAR
(5,9),(9,21),-0.764853 # DEPENDENCYPART_GRANDPAR
(5,10),(10,1),-0.750783 # DEPENDENCYPART_GRANDPAR
(5,10),(10,3),-1.03587 # DEPENDENCYPART_GRANDPAR
(5,10),(10,4),-0.847066 # DEPENDENCYPART_GRANDPAR
(5,10),(10,5),-1.31951 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,10),(10,7),-0.0945214 # DEPENDENCYPART_GRANDPAR
(5,10),(10,8),0.0255201 # DEPENDENCYPART_GRANDPAR
(5,10),(10,9),-0.619784 # DEPENDENCYPART_GRANDPAR
(5,10),(10,11),-0.48385 # DEPENDENCYPART_GRANDPAR
(5,10),(10,14),-0.832878 # DEPENDENCYPART_GRANDPAR
(5,10),(10,15),-0.390784 # DEPENDENCYPART_GRANDPAR
(5,10),(10,16),-0.345373 # DEPENDENCYPART_GRANDPAR
(5,10),(10,18),-0.708884 # DEPENDENCYPART_GRANDPAR
(5,10),(10,19),-0.466596 # DEPENDENCYPART_GRANDPAR
(5,10),(10,21),-1.12432 # DEPENDENCYPART_GRANDPAR
(5,10),(10,22),-1.13732 # DEPENDENCYPART_GRANDPAR
(5,10),(10,23),-0.341548 # DEPENDENCYPART_GRANDPAR
(5,10),(10,24),-0.72603 # DEPENDENCYPART_GRANDPAR
(5,10),(10,25),-0.532941 # DEPENDENCYPART_GRANDPAR
(5,10),(10,26),-1.52358 # DEPENDENCYPART_GRANDPAR
(5,10),(10,27),-0.653266 # DEPENDENCYPART_GRANDPAR
(5,10),(10,28),-0.638461 # DEPENDENCYPART_GRANDPAR
(5,10),(10,31),-1.9868 # DEPENDENCYPART_GRANDPAR
(6,1),(1,2),-0.200052 # DEPENDENCYPART_GRANDPAR
(6,1),(1,3),-0.482022 # DEPENDENCYPART_GRANDPAR
(6,1),(1,4),-0.0248373 # DEPENDENCYPART_GRANDPAR
(6,1),(1,5),0.00267318 # DEPENDENCYPART_GRANDPAR
(6,1),(1,6),-2.09015 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,1),(1,19),-1.16743 # DEPENDENCYPART_GRANDPAR
(6,4),(4,3),-0.433581 # DEPENDENCYPART_GRANDPAR
(6,5),(5,1),-0.398534 # DEPENDENCYPART_GRANDPAR
(6,5),(5,3),-0.481743 # DEPENDENCYPART_GRANDPAR
(6,5),(5,4),-0.132594 # DEPENDENCYPART_GRANDPAR
(6,5),(5,6),-2.09129 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,5),(5,7),-0.857715 # DEPENDENCYPART_GRANDPAR
(6,5),(5,9),-1.18742 # DEPENDENCYPART_GRANDPAR
(6,5),(5,10),-1.2345 # DEPENDENCYPART_GRANDPAR
(6,5),(5,19),-1.16499 # DEPENDENCYPART_GRANDPAR
(6,7),(7,1),-1.01021 # DEPENDENCYPART_GRANDPAR
(6,7),(7,4),-0.943577 # DEPENDENCYPART_GRANDPAR
(6,7),(7,5),-0.858986 # DEPENDENCYPART_GRANDPAR
(6,7),(7,6),-1.20836 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,7),(7,8),-0.371322 # DEPENDENCYPART_GRANDPAR
(6,7),(7,9),-0.3723 # DEPENDENCYPART_GRANDPAR
(6,7),(7,10),-0.270919 # DEPENDENCYPART_GRANDPAR
(6,7),(7,11),-0.289981 # DEPENDENCYPART_GRANDPAR
(6,7),(7,15),-0.516508 # DEPENDENCYPART_GRANDPAR
(6,7),(7,26),-0.42532 # DEPENDENCYPART_GRANDPAR
(6,7),(7,31),-1.72821 # DEPENDENCYPART_GRANDPAR
(7,1),(1,2),-0.372654 # DEPENDENCYPART_GRANDPAR
(7,1),(1,3),-0.666951 # DEPENDENCYPART_GRANDPAR
(7,1),(1,4),0.0437123 # DEPENDENCYPART_GRANDPAR
(7,1),(1,5),-0.393719 # DEPENDENCYPART_GRANDPAR
(7,1),(1,6),-0.299857 # DEPENDENCYPART_GRANDPAR
(7,1),(1,19),-1.67355 # DEPENDENCYPART_GRANDPAR
(7,4),(4,3),-0.609474 # DEPENDENCYPART_GRANDPAR
(7,5),(5,1),-0.525175 # DEPENDENCYPART_GRANDPAR
(7,5),(5,3),-0.511752 # DEPENDENCYPART_GRANDPAR
(7,5),(5,4),-0.323145 # DEPENDENCYPART_GRANDPAR
(7,5),(5,6),-0.332965 # DEPENDENCYPART_GRANDPAR
(7,5),(5,7),-1.80253 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,5),(5,9),-1.15762 # DEPENDENCYPART_GRANDPAR
(7,5),(5,10),-1.08002 # DEPENDENCYPART_GRANDPAR
(7,5),(5,19),-1.6833 # DEPENDENCYPART_GRANDPAR
(7,6),(6,1),-0.69946 # DEPENDENCYPART_GRANDPAR
(7,6),(6,4),-0.493378 # DEPENDENCYPART_GRANDPAR
(7,6),(6,5),-0.628569 # DEPENDENCYPART_GRANDPAR
(7,6),(6,7),-1.6739 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,8),(8,1),-1.21922 # DEPENDENCYPART_GRANDPAR
(7,8),(8,2),-1.52844 # DEPENDENCYPART_GRANDPAR
(7,8),(8,3),-1.52261 # DEPENDENCYPART_GRANDPAR
(7,8),(8,4),-1.42625 # DEPENDENCYPART_GRANDPAR
(7,8),(8,5),-1.16253 # DEPENDENCYPART_GRANDPAR
(7,8),(8,6),-1.4997 # DEPENDENCYPART_GRANDPAR
(7,8),(8,7),-0.772214 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,8),(8,9),-0.362633 # DEPENDENCYPART_GRANDPAR
(7,8),(8,10),-0.149758 # DEPENDENCYPART_GRANDPAR
(7,8),(8,11),-0.542597 # DEPENDENCYPART_GRANDPAR
(7,8),(8,14),-0.64424 # DEPENDENCYPART_GRANDPAR
(7,8),(8,15),-0.387839 # DEPENDENCYPART_GRANDPAR
(7,8),(8,16),-0.662468 # DEPENDENCYPART_GRANDPAR
(7,8),(8,18),-0.748299 # DEPENDENCYPART_GRANDPAR
(7,8),(8,19),-0.635452 # DEPENDENCYPART_GRANDPAR
(7,8),(8,21),-0.438883 # DEPENDENCYPART_GRANDPAR
(7,8),(8,22),-0.777726 # DEPENDENCYPART_GRANDPAR
(7,8),(8,23),-0.614318 # DEPENDENCYPART_GRANDPAR
(7,8),(8,24),-0.781746 # DEPENDENCYPART_GRANDPAR
(7,8),(8,25),-0.651106 # DEPENDENCYPART_GRANDPAR
(7,8),(8,26),-0.619565 # DEPENDENCYPART_GRANDPAR
(7,8),(8,27),-0.586441 # DEPENDENCYPART_GRANDPAR
(7,8),(8,28),-0.94462 # DEPENDENCYPART_GRANDPAR
(7,8),(8,30),-0.776047 # DEPENDENCYPART_GRANDPAR
(7,8),(8,31),-1.77476 # DEPENDENCYPART_GRANDPAR
(7,9),(9,1),-0.795123 # DEPENDENCYPART_GRANDPAR
(7,9),(9,5),-0.739814 # DEPENDENCYPART_GRANDPAR
(7,9),(9,10),-0.165915 # DEPENDENCYPART_GRANDPAR
(7,9),(9,11),-0.532187 # DEPENDENCYPART_GRANDPAR
(7,9),(9,15),-0.353963 # DEPENDENCYPART_GRANDPAR
(7,9),(9,16),-0.44027 # DEPENDENCYPART_GRANDPAR
(7,9),(9,21),-0.376593 # DEPENDENCYPART_GRANDPAR
(7,10),(10,1),-0.753274 # DEPENDENCYPART_GRANDPAR
(7,10),(10,3),-1.2607 # DEPENDENCYPART_GRANDPAR
(7,10),(10,4),-1.17834 # DEPENDENCYPART_GRANDPAR
(7,10),(10,5),-0.738638 # DEPENDENCYPART_GRANDPAR
(7,10),(10,7),-0.719013 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,10),(10,8),0.276855 # DEPENDENCYPART_GRANDPAR
(7,10),(10,9),-0.276657 # DEPENDENCYPART_GRANDPAR
(7,10),(10,11),-0.757548 # DEPENDENCYPART_GRANDPAR
(7,10),(10,14),-0.676138 # DEPENDENCYPART_GRANDPAR
(7,10),(10,15),-0.429595 # DEPENDENCYPART_GRANDPAR
(7,10),(10,16),-0.601681 # DEPENDENCYPART_GRANDPAR
(7,10),(10,18),-0.738118 # DEPENDENCYPART_GRANDPAR
(7,10),(10,19),-0.881468 # DEPENDENCYPART_GRANDPAR
(7,10),(10,21),-0.424099 # DEPENDENCYPART_GRANDPAR
(7,10),(10,22),-0.630207 # DEPENDENCYPART_GRANDPAR
(7,10),(10,23),-0.684233 # DEPENDENCYPART_GRANDPAR
(7,10),(10,24),-1.01112 # DEPENDENCYPART_GRANDPAR
(7,10),(10,25),-0.733345 # DEPENDENCYPART_GRANDPAR
(7,10),(10,26),-0.844677 # DEPENDENCYPART_GRANDPAR
(7,10),(10,27),-0.595298 # DEPENDENCYPART_GRANDPAR
(7,10),(10,28),-0.883833 # DEPENDENCYPART_GRANDPAR
(7,10),(10,31),-1.89149 # DEPENDENCYPART_GRANDPAR
(7,11),(11,9),-0.479234 # DEPENDENCYPART_GRANDPAR
(7,11),(11,10),-0.0368227 # DEPENDENCYPART_GRANDPAR
(7,11),(11,12),-1.05083 # DEPENDENCYPART_GRANDPAR
(7,11),(11,15),-0.130031 # DEPENDENCYPART_GRANDPAR
(7,11),(11,16),-0.622638 # DEPENDENCYPART_GRANDPAR
(7,11),(11,18),-0.55336 # DEPENDENCYPART_GRANDPAR
(7,11),(11,19),-0.682528 # DEPENDENCYPART_GRANDPAR
(7,11),(11,21),-0.260922 # DEPENDENCYPART_GRANDPAR
(7,11),(11,23),-0.610458 # DEPENDENCYPART_GRANDPAR
(7,15),(15,1),-0.772508 # DEPENDENCYPART_GRANDPAR
(7,15),(15,3),-1.27432 # DEPENDENCYPART_GRANDPAR
(7,15),(15,4),-1.19206 # DEPENDENCYPART_GRANDPAR
(7,15),(15,5),-0.757874 # DEPENDENCYPART_GRANDPAR
(7,15),(15,10),0.0810341 # DEPENDENCYPART_GRANDPAR
(7,15),(15,11),-0.302235 # DEPENDENCYPART_GRANDPAR
(7,15),(15,12),-0.814578 # DEPENDENCYPART_GRANDPAR
(7,15),(15,13),-0.779456 # DEPENDENCYPART_GRANDPAR
(7,15),(15,14),-0.664546 # DEPENDENCYPART_GRANDPAR
(7,15),(15,16),-0.56129 # DEPENDENCYPART_GRANDPAR
(7,15),(15,18),-0.775214 # DEPENDENCYPART_GRANDPAR
(7,15),(15,19),-0.886475 # DEPENDENCYPART_GRANDPAR
(7,15),(15,21),-0.48372 # DEPENDENCYPART_GRANDPAR
(7,15),(15,22),-0.710753 # DEPENDENCYPART_GRANDPAR
(7,15),(15,23),-0.703623 # DEPENDENCYPART_GRANDPAR
(7,15),(15,24),-0.981366 # DEPENDENCYPART_GRANDPAR
(7,15),(15,25),-0.754335 # DEPENDENCYPART_GRANDPAR
(7,15),(15,26),-0.812699 # DEPENDENCYPART_GRANDPAR
(7,15),(15,27),-0.64548 # DEPENDENCYPART_GRANDPAR
(7,15),(15,28),-0.843442 # DEPENDENCYPART_GRANDPAR
(7,15),(15,31),-1.90429 # DEPENDENCYPART_GRANDPAR
(7,26),(26,20),-0.845384 # DEPENDENCYPART_GRANDPAR
(7,26),(26,22),-0.976785 # DEPENDENCYPART_GRANDPAR
(7,26),(26,24),-0.704905 # DEPENDENCYPART_GRANDPAR
(7,26),(26,25),-0.542034 # DEPENDENCYPART_GRANDPAR
(7,26),(26,27),-0.46035 # DEPENDENCYPART_GRANDPAR
(7,26),(26,28),-0.916577 # DEPENDENCYPART_GRANDPAR
(8,1),(1,2),0.0620079 # DEPENDENCYPART_GRANDPAR
(8,1),(1,3),-0.0933666 # DEPENDENCYPART_GRANDPAR
(8,1),(1,4),0.498023 # DEPENDENCYPART_GRANDPAR
(8,1),(1,5),0.184779 # DEPENDENCYPART_GRANDPAR
(8,1),(1,6),0.141738 # DEPENDENCYPART_GRANDPAR
(8,1),(1,19),-1.10965 # DEPENDENCYPART_GRANDPAR
(8,2),(2,3),0.0550372 # DEPENDENCYPART_GRANDPAR
(8,2),(2,4),0.049625 # DEPENDENCYPART_GRANDPAR
(8,2),(2,5),0.286015 # DEPENDENCYPART_GRANDPAR
(8,2),(2,6),0.238709 # DEPENDENCYPART_GRANDPAR
(8,2),(2,7),-0.00569851 # DEPENDENCYPART_GRANDPAR
(8,2),(2,8),-1.28828 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,2),(2,9),-0.0932852 # DEPENDENCYPART_GRANDPAR
(8,2),(2,10),-0.377092 # DEPENDENCYPART_GRANDPAR
(8,2),(2,11),-0.411719 # DEPENDENCYPART_GRANDPAR
(8,2),(2,15),-0.416627 # DEPENDENCYPART_GRANDPAR
(8,2),(2,16),-0.487727 # DEPENDENCYPART_GRANDPAR
(8,2),(2,21),-0.411029 # DEPENDENCYPART_GRANDPAR
(8,2),(2,31),-2.08635 # DEPENDENCYPART_GRANDPAR
(8,3),(3,1),-0.102889 # DEPENDENCYPART_GRANDPAR
(8,3),(3,4),0.303045 # DEPENDENCYPART_GRANDPAR
(8,3),(3,5),0.290614 # DEPENDENCYPART_GRANDPAR
(8,3),(3,11),-0.523382 # DEPENDENCYPART_GRANDPAR
(8,4),(4,3),-0.0441141 # DEPENDENCYPART_GRANDPAR
(8,5),(5,1),-0.0527573 # DEPENDENCYPART_GRANDPAR
(8,5),(5,3),0.0659392 # DEPENDENCYPART_GRANDPAR
