# _root_ On hi ha varietat de flora , però , el Seneci_del_Cap és rebutjat tant pels animals de pastura com per les abelles .
#goldHeads=3,3,13,3,4,5,8,13,8,11,13,13,0,15,13,15,16,17,15,15,22,20,13,
#predictedHeads=3,3,0,3,4,5,8,3,8,11,13,13,0,15,13,15,16,17,15,15,22,20,13,
(8,15),(15,20),-0.255755 # DEPENDENCYPART_GRANDPAR
(8,15),(15,23),-0.489661 # DEPENDENCYPART_GRANDPAR
(10,8),(8,5),-0.634445 # DEPENDENCYPART_GRANDPAR
(10,8),(8,6),-0.762564 # DEPENDENCYPART_GRANDPAR
(10,8),(8,7),-0.53112 # DEPENDENCYPART_GRANDPAR
(10,8),(8,9),-0.348189 # DEPENDENCYPART_GRANDPAR
(10,8),(8,11),-1.02056 # DEPENDENCYPART_GRANDPAR
(10,8),(8,12),-1.13307 # DEPENDENCYPART_GRANDPAR
(10,8),(8,13),-1.17389 # DEPENDENCYPART_GRANDPAR
(10,8),(8,14),-1.30608 # DEPENDENCYPART_GRANDPAR
(10,8),(8,15),-1.42067 # DEPENDENCYPART_GRANDPAR
(10,8),(8,23),-1.4464 # DEPENDENCYPART_GRANDPAR
(10,11),(11,4),-1.44791 # DEPENDENCYPART_GRANDPAR
(10,11),(11,5),-1.27537 # DEPENDENCYPART_GRANDPAR
(10,11),(11,7),-1.32061 # DEPENDENCYPART_GRANDPAR
(10,11),(11,8),-1.16462 # DEPENDENCYPART_GRANDPAR
(10,11),(11,9),-1.19915 # DEPENDENCYPART_GRANDPAR
(10,11),(11,10),-1.32921 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,11),(11,12),-0.40333 # DEPENDENCYPART_GRANDPAR
(10,11),(11,13),-0.467204 # DEPENDENCYPART_GRANDPAR
(10,11),(11,14),-0.631514 # DEPENDENCYPART_GRANDPAR
(10,11),(11,15),-0.780548 # DEPENDENCYPART_GRANDPAR
(11,4),(4,1),-0.450388 # DEPENDENCYPART_GRANDPAR
(11,4),(4,2),-0.443621 # DEPENDENCYPART_GRANDPAR
(11,4),(4,3),-0.526141 # DEPENDENCYPART_GRANDPAR
(11,4),(4,5),-0.0504779 # DEPENDENCYPART_GRANDPAR
(11,4),(4,6),-0.546555 # DEPENDENCYPART_GRANDPAR
(11,4),(4,7),0.187281 # DEPENDENCYPART_GRANDPAR
(11,4),(4,8),-0.222778 # DEPENDENCYPART_GRANDPAR
(11,4),(4,9),0.365333 # DEPENDENCYPART_GRANDPAR
(11,4),(4,11),-1.63851 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,4),(4,12),-0.818591 # DEPENDENCYPART_GRANDPAR
(11,4),(4,13),-1.16562 # DEPENDENCYPART_GRANDPAR
(11,4),(4,14),-0.942132 # DEPENDENCYPART_GRANDPAR
(11,4),(4,15),-0.831201 # DEPENDENCYPART_GRANDPAR
(11,4),(4,17),-0.837648 # DEPENDENCYPART_GRANDPAR
(11,4),(4,20),-1.09267 # DEPENDENCYPART_GRANDPAR
(11,4),(4,23),-1.57149 # DEPENDENCYPART_GRANDPAR
(11,5),(5,6),-0.399354 # DEPENDENCYPART_GRANDPAR
(11,5),(5,7),-0.00217297 # DEPENDENCYPART_GRANDPAR
(11,5),(5,8),-0.243383 # DEPENDENCYPART_GRANDPAR
(11,5),(5,9),0.175878 # DEPENDENCYPART_GRANDPAR
(11,5),(5,11),-1.73061 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,5),(5,12),-0.871231 # DEPENDENCYPART_GRANDPAR
(11,5),(5,13),-1.20854 # DEPENDENCYPART_GRANDPAR
(11,5),(5,15),-0.975357 # DEPENDENCYPART_GRANDPAR
(11,5),(5,19),-0.877187 # DEPENDENCYPART_GRANDPAR
(11,8),(8,5),-0.0518038 # DEPENDENCYPART_GRANDPAR
(11,8),(8,6),-0.518153 # DEPENDENCYPART_GRANDPAR
(11,8),(8,7),-0.0880971 # DEPENDENCYPART_GRANDPAR
(11,8),(8,9),0.198655 # DEPENDENCYPART_GRANDPAR
(11,8),(8,11),-1.62448 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,8),(8,12),-0.832364 # DEPENDENCYPART_GRANDPAR
(11,8),(8,13),-1.16974 # DEPENDENCYPART_GRANDPAR
(11,8),(8,14),-0.95252 # DEPENDENCYPART_GRANDPAR
(11,8),(8,15),-0.915271 # DEPENDENCYPART_GRANDPAR
(11,8),(8,23),-1.53999 # DEPENDENCYPART_GRANDPAR
(11,9),(9,7),-0.100178 # DEPENDENCYPART_GRANDPAR
(11,10),(10,8),-0.318097 # DEPENDENCYPART_GRANDPAR
(11,10),(10,11),-1.66524 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,12),(12,1),-1.12512 # DEPENDENCYPART_GRANDPAR
(11,12),(12,2),-1.13472 # DEPENDENCYPART_GRANDPAR
(11,12),(12,3),-1.21417 # DEPENDENCYPART_GRANDPAR
(11,12),(12,4),-1.46223 # DEPENDENCYPART_GRANDPAR
(11,12),(12,7),-0.995715 # DEPENDENCYPART_GRANDPAR
(11,12),(12,8),-1.11686 # DEPENDENCYPART_GRANDPAR
(11,12),(12,9),-0.817664 # DEPENDENCYPART_GRANDPAR
(11,12),(12,10),-1.043 # DEPENDENCYPART_GRANDPAR
(11,12),(12,11),-0.802346 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,12),(12,13),-0.395063 # DEPENDENCYPART_GRANDPAR
(11,12),(12,14),-0.331606 # DEPENDENCYPART_GRANDPAR
(11,12),(12,15),-0.103148 # DEPENDENCYPART_GRANDPAR
(11,12),(12,16),-0.351578 # DEPENDENCYPART_GRANDPAR
(11,12),(12,17),-0.218224 # DEPENDENCYPART_GRANDPAR
(11,12),(12,19),0.000742064 # DEPENDENCYPART_GRANDPAR
(11,12),(12,20),-0.420623 # DEPENDENCYPART_GRANDPAR
(11,12),(12,23),-0.727055 # DEPENDENCYPART_GRANDPAR
(11,13),(13,1),-1.11924 # DEPENDENCYPART_GRANDPAR
(11,13),(13,2),-1.12884 # DEPENDENCYPART_GRANDPAR
(11,13),(13,3),-1.20889 # DEPENDENCYPART_GRANDPAR
(11,13),(13,4),-1.45612 # DEPENDENCYPART_GRANDPAR
(11,13),(13,5),-0.964888 # DEPENDENCYPART_GRANDPAR
(11,13),(13,6),-1.4675 # DEPENDENCYPART_GRANDPAR
(11,13),(13,7),-0.987384 # DEPENDENCYPART_GRANDPAR
(11,13),(13,8),-1.11215 # DEPENDENCYPART_GRANDPAR
(11,13),(13,9),-0.809333 # DEPENDENCYPART_GRANDPAR
(11,13),(13,10),-1.0397 # DEPENDENCYPART_GRANDPAR
(11,13),(13,11),-0.805661 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,13),(13,12),0.0260794 # DEPENDENCYPART_GRANDPAR
(11,13),(13,14),-0.288459 # DEPENDENCYPART_GRANDPAR
(11,13),(13,15),-0.0716929 # DEPENDENCYPART_GRANDPAR
(11,13),(13,16),-0.359234 # DEPENDENCYPART_GRANDPAR
(11,13),(13,17),-0.235735 # DEPENDENCYPART_GRANDPAR
(11,13),(13,18),-0.382824 # DEPENDENCYPART_GRANDPAR
(11,13),(13,19),-0.0262692 # DEPENDENCYPART_GRANDPAR
(11,13),(13,20),-0.374417 # DEPENDENCYPART_GRANDPAR
(11,13),(13,22),-0.444286 # DEPENDENCYPART_GRANDPAR
(11,13),(13,23),-0.80022 # DEPENDENCYPART_GRANDPAR
(11,14),(14,7),-0.84273 # DEPENDENCYPART_GRANDPAR
(11,14),(14,8),-1.02331 # DEPENDENCYPART_GRANDPAR
(11,14),(14,9),-0.664679 # DEPENDENCYPART_GRANDPAR
(11,14),(14,13),-0.393942 # DEPENDENCYPART_GRANDPAR
(11,14),(14,15),-0.214451 # DEPENDENCYPART_GRANDPAR
(11,14),(14,16),-0.466917 # DEPENDENCYPART_GRANDPAR
(11,14),(14,17),-0.255659 # DEPENDENCYPART_GRANDPAR
(11,14),(14,19),-0.247967 # DEPENDENCYPART_GRANDPAR
(11,14),(14,20),-0.541101 # DEPENDENCYPART_GRANDPAR
(11,15),(15,10),-0.978503 # DEPENDENCYPART_GRANDPAR
(11,15),(15,12),-0.0449128 # DEPENDENCYPART_GRANDPAR
(11,15),(15,13),-0.38747 # DEPENDENCYPART_GRANDPAR
(11,15),(15,14),-0.0868748 # DEPENDENCYPART_GRANDPAR
(11,15),(15,16),-0.469527 # DEPENDENCYPART_GRANDPAR
(11,15),(15,17),-0.313385 # DEPENDENCYPART_GRANDPAR
(11,15),(15,18),-0.481197 # DEPENDENCYPART_GRANDPAR
(11,15),(15,19),-0.211217 # DEPENDENCYPART_GRANDPAR
(11,15),(15,20),-0.572962 # DEPENDENCYPART_GRANDPAR
(11,15),(15,23),-0.903844 # DEPENDENCYPART_GRANDPAR
(12,1),(1,4),-0.104862 # DEPENDENCYPART_GRANDPAR
(12,1),(1,5),0.153411 # DEPENDENCYPART_GRANDPAR
(12,2),(2,4),-0.0779457 # DEPENDENCYPART_GRANDPAR
(12,2),(2,5),0.177611 # DEPENDENCYPART_GRANDPAR
(12,2),(2,9),0.47221 # DEPENDENCYPART_GRANDPAR
(12,3),(3,1),-0.644338 # DEPENDENCYPART_GRANDPAR
(12,3),(3,2),-0.301726 # DEPENDENCYPART_GRANDPAR
(12,3),(3,4),-0.0968443 # DEPENDENCYPART_GRANDPAR
(12,3),(3,5),-0.0300066 # DEPENDENCYPART_GRANDPAR
(12,3),(3,6),-0.163911 # DEPENDENCYPART_GRANDPAR
(12,3),(3,7),0.292586 # DEPENDENCYPART_GRANDPAR
(12,3),(3,8),-0.670203 # DEPENDENCYPART_GRANDPAR
(12,3),(3,9),0.799007 # DEPENDENCYPART_GRANDPAR
(12,3),(3,12),-2.02475 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,3),(3,13),-0.859755 # DEPENDENCYPART_GRANDPAR
(12,3),(3,15),-0.504766 # DEPENDENCYPART_GRANDPAR
(12,3),(3,20),-0.622238 # DEPENDENCYPART_GRANDPAR
(12,3),(3,23),-2.01924 # DEPENDENCYPART_GRANDPAR
(12,4),(4,1),-0.782551 # DEPENDENCYPART_GRANDPAR
(12,4),(4,2),-0.454642 # DEPENDENCYPART_GRANDPAR
(12,4),(4,3),0.250106 # DEPENDENCYPART_GRANDPAR
(12,4),(4,5),0.0409013 # DEPENDENCYPART_GRANDPAR
(12,4),(4,6),-0.145453 # DEPENDENCYPART_GRANDPAR
(12,4),(4,7),-0.222801 # DEPENDENCYPART_GRANDPAR
(12,4),(4,8),-0.642748 # DEPENDENCYPART_GRANDPAR
(12,4),(4,9),0.28362 # DEPENDENCYPART_GRANDPAR
(12,4),(4,11),0.0409357 # DEPENDENCYPART_GRANDPAR
(12,4),(4,12),-1.54979 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,4),(4,13),-0.41275 # DEPENDENCYPART_GRANDPAR
(12,4),(4,14),-0.530031 # DEPENDENCYPART_GRANDPAR
(12,4),(4,15),-0.0400516 # DEPENDENCYPART_GRANDPAR
(12,4),(4,17),-0.321021 # DEPENDENCYPART_GRANDPAR
(12,4),(4,20),-0.161336 # DEPENDENCYPART_GRANDPAR
(12,4),(4,23),-1.75077 # DEPENDENCYPART_GRANDPAR
(12,8),(8,5),0.00650942 # DEPENDENCYPART_GRANDPAR
(12,8),(8,6),-0.382442 # DEPENDENCYPART_GRANDPAR
(12,8),(8,7),0.0142683 # DEPENDENCYPART_GRANDPAR
(12,8),(8,9),0.764531 # DEPENDENCYPART_GRANDPAR
(12,8),(8,11),-0.118145 # DEPENDENCYPART_GRANDPAR
(12,8),(8,12),-1.58013 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,8),(8,13),-0.424655 # DEPENDENCYPART_GRANDPAR
(12,8),(8,14),-0.55734 # DEPENDENCYPART_GRANDPAR
(12,8),(8,15),-0.117835 # DEPENDENCYPART_GRANDPAR
(12,8),(8,23),-1.70375 # DEPENDENCYPART_GRANDPAR
(12,9),(9,7),-0.184386 # DEPENDENCYPART_GRANDPAR
(12,10),(10,8),-0.531494 # DEPENDENCYPART_GRANDPAR
(12,10),(10,11),-0.00691968 # DEPENDENCYPART_GRANDPAR
(12,11),(11,4),-0.384777 # DEPENDENCYPART_GRANDPAR
(12,11),(11,5),0.0751449 # DEPENDENCYPART_GRANDPAR
(12,11),(11,7),-0.3084 # DEPENDENCYPART_GRANDPAR
(12,11),(11,8),-0.563639 # DEPENDENCYPART_GRANDPAR
(12,11),(11,9),0.198021 # DEPENDENCYPART_GRANDPAR
(12,11),(11,10),1.26815 # DEPENDENCYPART_GRANDPAR
(12,11),(11,12),-1.54973 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,11),(11,13),-0.412687 # DEPENDENCYPART_GRANDPAR
(12,11),(11,14),-0.529968 # DEPENDENCYPART_GRANDPAR
(12,11),(11,15),-0.0399886 # DEPENDENCYPART_GRANDPAR
(12,13),(13,1),-1.45753 # DEPENDENCYPART_GRANDPAR
(12,13),(13,2),-1.1669 # DEPENDENCYPART_GRANDPAR
(12,13),(13,3),-0.830239 # DEPENDENCYPART_GRANDPAR
(12,13),(13,4),-1.27822 # DEPENDENCYPART_GRANDPAR
(12,13),(13,5),-0.740441 # DEPENDENCYPART_GRANDPAR
(12,13),(13,6),-1.35369 # DEPENDENCYPART_GRANDPAR
(12,13),(13,7),-1.29114 # DEPENDENCYPART_GRANDPAR
(12,13),(13,8),-1.38813 # DEPENDENCYPART_GRANDPAR
(12,13),(13,9),-0.784715 # DEPENDENCYPART_GRANDPAR
(12,13),(13,10),-0.159887 # DEPENDENCYPART_GRANDPAR
(12,13),(13,11),-1.16731 # DEPENDENCYPART_GRANDPAR
(12,13),(13,12),-0.727557 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,13),(13,14),0.236982 # DEPENDENCYPART_GRANDPAR
(12,13),(13,15),0.3241 # DEPENDENCYPART_GRANDPAR
(12,13),(13,16),0.0117868 # DEPENDENCYPART_GRANDPAR
(12,13),(13,17),-0.184495 # DEPENDENCYPART_GRANDPAR
(12,13),(13,18),-0.19122 # DEPENDENCYPART_GRANDPAR
(12,13),(13,19),-0.0335524 # DEPENDENCYPART_GRANDPAR
(12,13),(13,20),0.122789 # DEPENDENCYPART_GRANDPAR
(12,13),(13,22),-0.0541104 # DEPENDENCYPART_GRANDPAR
(12,13),(13,23),-0.818385 # DEPENDENCYPART_GRANDPAR
(12,14),(14,7),-0.966994 # DEPENDENCYPART_GRANDPAR
(12,14),(14,8),-1.11386 # DEPENDENCYPART_GRANDPAR
(12,14),(14,9),-0.460573 # DEPENDENCYPART_GRANDPAR
(12,14),(14,13),0.414912 # DEPENDENCYPART_GRANDPAR
(12,14),(14,15),0.180216 # DEPENDENCYPART_GRANDPAR
(12,14),(14,16),-0.105311 # DEPENDENCYPART_GRANDPAR
(12,14),(14,17),-0.0820235 # DEPENDENCYPART_GRANDPAR
(12,14),(14,19),-0.473448 # DEPENDENCYPART_GRANDPAR
(12,14),(14,20),-0.0192395 # DEPENDENCYPART_GRANDPAR
(12,15),(15,10),0.0307985 # DEPENDENCYPART_GRANDPAR
(12,15),(15,12),-0.674833 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,15),(15,13),0.495771 # DEPENDENCYPART_GRANDPAR
(12,15),(15,14),0.187195 # DEPENDENCYPART_GRANDPAR
(12,15),(15,16),-0.0336908 # DEPENDENCYPART_GRANDPAR
(12,15),(15,17),-0.216832 # DEPENDENCYPART_GRANDPAR
(12,15),(15,18),-0.243362 # DEPENDENCYPART_GRANDPAR
(12,15),(15,19),-0.386265 # DEPENDENCYPART_GRANDPAR
(12,15),(15,20),0.048828 # DEPENDENCYPART_GRANDPAR
(12,15),(15,23),-0.896339 # DEPENDENCYPART_GRANDPAR
(12,16),(16,14),0.107436 # DEPENDENCYPART_GRANDPAR
(12,16),(16,15),0.412075 # DEPENDENCYPART_GRANDPAR
(12,16),(16,17),-0.0225846 # DEPENDENCYPART_GRANDPAR
(12,16),(16,18),-0.42184 # DEPENDENCYPART_GRANDPAR
(12,16),(16,19),-0.36182 # DEPENDENCYPART_GRANDPAR
(12,16),(16,20),0.113552 # DEPENDENCYPART_GRANDPAR
(12,16),(16,22),-0.28473 # DEPENDENCYPART_GRANDPAR
(12,16),(16,23),-1.00757 # DEPENDENCYPART_GRANDPAR
(12,17),(17,14),0.096946 # DEPENDENCYPART_GRANDPAR
(12,17),(17,18),-0.261137 # DEPENDENCYPART_GRANDPAR
(12,17),(17,19),-0.396441 # DEPENDENCYPART_GRANDPAR
(12,17),(17,20),-0.0359195 # DEPENDENCYPART_GRANDPAR
(12,19),(19,20),0.267759 # DEPENDENCYPART_GRANDPAR
(12,19),(19,22),0.112168 # DEPENDENCYPART_GRANDPAR
(12,19),(19,23),-0.892629 # DEPENDENCYPART_GRANDPAR
(12,20),(20,17),-0.140402 # DEPENDENCYPART_GRANDPAR
(12,20),(20,19),-0.410154 # DEPENDENCYPART_GRANDPAR
(12,20),(20,21),-1.10562 # DEPENDENCYPART_GRANDPAR
(12,20),(20,22),-0.333305 # DEPENDENCYPART_GRANDPAR
(12,20),(20,23),-0.937466 # DEPENDENCYPART_GRANDPAR
(13,1),(1,4),-0.239992 # DEPENDENCYPART_GRANDPAR
(13,1),(1,5),-0.357271 # DEPENDENCYPART_GRANDPAR
(13,2),(2,4),-0.214427 # DEPENDENCYPART_GRANDPAR
(13,2),(2,5),-0.334103 # DEPENDENCYPART_GRANDPAR
(13,2),(2,9),0.178958 # DEPENDENCYPART_GRANDPAR
(13,3),(3,1),-0.696165 # DEPENDENCYPART_GRANDPAR
(13,3),(3,2),-0.500807 # DEPENDENCYPART_GRANDPAR
(13,3),(3,4),-0.290019 # DEPENDENCYPART_GRANDPAR
(13,3),(3,5),-0.472403 # DEPENDENCYPART_GRANDPAR
(13,3),(3,6),-0.502311 # DEPENDENCYPART_GRANDPAR
(13,3),(3,7),0.0183595 # DEPENDENCYPART_GRANDPAR
(13,3),(3,8),-0.63322 # DEPENDENCYPART_GRANDPAR
(13,3),(3,9),0.502277 # DEPENDENCYPART_GRANDPAR
(13,3),(3,12),-0.43437 # DEPENDENCYPART_GRANDPAR
(13,3),(3,13),-1.52064 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,3),(3,15),-0.370612 # DEPENDENCYPART_GRANDPAR
(13,3),(3,20),-0.213195 # DEPENDENCYPART_GRANDPAR
(13,3),(3,23),-1.50363 # DEPENDENCYPART_GRANDPAR
(13,4),(4,1),-0.736691 # DEPENDENCYPART_GRANDPAR
(13,4),(4,2),-0.552584 # DEPENDENCYPART_GRANDPAR
(13,4),(4,3),-0.350868 # DEPENDENCYPART_GRANDPAR
(13,4),(4,5),-0.297352 # DEPENDENCYPART_GRANDPAR
(13,4),(4,6),-0.253061 # DEPENDENCYPART_GRANDPAR
(13,4),(4,7),-0.432746 # DEPENDENCYPART_GRANDPAR
(13,4),(4,8),-0.543985 # DEPENDENCYPART_GRANDPAR
(13,4),(4,9),0.0511709 # DEPENDENCYPART_GRANDPAR
(13,4),(4,11),-0.0317267 # DEPENDENCYPART_GRANDPAR
(13,4),(4,12),-0.252869 # DEPENDENCYPART_GRANDPAR
(13,4),(4,13),-1.11367 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,4),(4,14),-0.393791 # DEPENDENCYPART_GRANDPAR
(13,4),(4,15),0.0533251 # DEPENDENCYPART_GRANDPAR
(13,4),(4,17),-0.000546534 # DEPENDENCYPART_GRANDPAR
(13,4),(4,20),0.206933 # DEPENDENCYPART_GRANDPAR
(13,4),(4,23),-1.26427 # DEPENDENCYPART_GRANDPAR
(13,5),(5,6),-0.633329 # DEPENDENCYPART_GRANDPAR
(13,5),(5,7),-0.249211 # DEPENDENCYPART_GRANDPAR
(13,5),(5,8),-0.621807 # DEPENDENCYPART_GRANDPAR
(13,5),(5,9),0.234707 # DEPENDENCYPART_GRANDPAR
(13,5),(5,11),-0.411995 # DEPENDENCYPART_GRANDPAR
(13,5),(5,12),-0.491499 # DEPENDENCYPART_GRANDPAR
(13,5),(5,13),-1.23528 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,5),(5,15),-0.181569 # DEPENDENCYPART_GRANDPAR
(13,5),(5,19),-0.702779 # DEPENDENCYPART_GRANDPAR
(13,6),(6,2),-0.55331 # DEPENDENCYPART_GRANDPAR
(13,6),(6,3),-0.360198 # DEPENDENCYPART_GRANDPAR
(13,6),(6,5),-0.398598 # DEPENDENCYPART_GRANDPAR
(13,6),(6,7),-0.434953 # DEPENDENCYPART_GRANDPAR
(13,6),(6,8),-0.540691 # DEPENDENCYPART_GRANDPAR
(13,6),(6,9),0.0489641 # DEPENDENCYPART_GRANDPAR
(13,6),(6,11),-0.0283326 # DEPENDENCYPART_GRANDPAR
(13,6),(6,12),-0.247612 # DEPENDENCYPART_GRANDPAR
(13,6),(6,13),-1.11364 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,8),(8,5),-0.305004 # DEPENDENCYPART_GRANDPAR
(13,8),(8,6),-0.462748 # DEPENDENCYPART_GRANDPAR
(13,8),(8,7),-0.13202 # DEPENDENCYPART_GRANDPAR
(13,8),(8,9),0.421135 # DEPENDENCYPART_GRANDPAR
(13,8),(8,11),-0.320514 # DEPENDENCYPART_GRANDPAR
(13,8),(8,12),-0.426962 # DEPENDENCYPART_GRANDPAR
(13,8),(8,13),-1.13539 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,8),(8,14),-0.432546 # DEPENDENCYPART_GRANDPAR
(13,8),(8,15),-0.0487297 # DEPENDENCYPART_GRANDPAR
(13,8),(8,23),-1.23071 # DEPENDENCYPART_GRANDPAR
(13,9),(9,7),-0.444556 # DEPENDENCYPART_GRANDPAR
(13,10),(10,8),-0.49695 # DEPENDENCYPART_GRANDPAR
(13,10),(10,11),-0.212417 # DEPENDENCYPART_GRANDPAR
(13,11),(11,4),-0.340535 # DEPENDENCYPART_GRANDPAR
(13,11),(11,5),-0.400765 # DEPENDENCYPART_GRANDPAR
(13,11),(11,7),-0.553659 # DEPENDENCYPART_GRANDPAR
(13,11),(11,8),-0.511326 # DEPENDENCYPART_GRANDPAR
(13,11),(11,9),-0.0697417 # DEPENDENCYPART_GRANDPAR
(13,11),(11,10),0.908514 # DEPENDENCYPART_GRANDPAR
(13,11),(11,12),-0.247607 # DEPENDENCYPART_GRANDPAR
(13,11),(11,13),-1.11364 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,11),(11,14),-0.39376 # DEPENDENCYPART_GRANDPAR
(13,11),(11,15),0.0533566 # DEPENDENCYPART_GRANDPAR
(13,12),(12,1),-0.55209 # DEPENDENCYPART_GRANDPAR
(13,12),(12,2),-0.367356 # DEPENDENCYPART_GRANDPAR
(13,12),(12,3),-0.463142 # DEPENDENCYPART_GRANDPAR
(13,12),(12,4),-0.272199 # DEPENDENCYPART_GRANDPAR
(13,12),(12,7),-0.274679 # DEPENDENCYPART_GRANDPAR
(13,12),(12,8),-0.555338 # DEPENDENCYPART_GRANDPAR
(13,12),(12,9),0.209239 # DEPENDENCYPART_GRANDPAR
(13,12),(12,10),0.759988 # DEPENDENCYPART_GRANDPAR
(13,12),(12,11),-0.261826 # DEPENDENCYPART_GRANDPAR
(13,12),(12,13),-1.51817 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,12),(12,14),-0.679224 # DEPENDENCYPART_GRANDPAR
(13,12),(12,15),-0.371074 # DEPENDENCYPART_GRANDPAR
(13,12),(12,16),-0.534355 # DEPENDENCYPART_GRANDPAR
(13,12),(12,17),-0.48583 # DEPENDENCYPART_GRANDPAR
(13,12),(12,19),-0.87211 # DEPENDENCYPART_GRANDPAR
(13,12),(12,20),-0.212844 # DEPENDENCYPART_GRANDPAR
(13,12),(12,23),-1.50986 # DEPENDENCYPART_GRANDPAR
(13,14),(14,7),-1.21846 # DEPENDENCYPART_GRANDPAR
(13,14),(14,8),-1.12947 # DEPENDENCYPART_GRANDPAR
(13,14),(14,9),-0.734546 # DEPENDENCYPART_GRANDPAR
(13,14),(14,13),-0.300896 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,14),(14,15),0.43811 # DEPENDENCYPART_GRANDPAR
(13,14),(14,16),0.614168 # DEPENDENCYPART_GRANDPAR
(13,14),(14,17),0.423817 # DEPENDENCYPART_GRANDPAR
(13,14),(14,19),0.14766 # DEPENDENCYPART_GRANDPAR
(13,14),(14,20),0.535162 # DEPENDENCYPART_GRANDPAR
(13,15),(15,10),-0.232856 # DEPENDENCYPART_GRANDPAR
(13,15),(15,12),-1.34037 # DEPENDENCYPART_GRANDPAR
(13,15),(15,13),-0.228804 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,15),(15,14),0.312313 # DEPENDENCYPART_GRANDPAR
(13,15),(15,16),0.617697 # DEPENDENCYPART_GRANDPAR
(13,15),(15,17),0.213706 # DEPENDENCYPART_GRANDPAR
(13,15),(15,18),0.181618 # DEPENDENCYPART_GRANDPAR
(13,15),(15,19),0.143217 # DEPENDENCYPART_GRANDPAR
(13,15),(15,20),0.527429 # DEPENDENCYPART_GRANDPAR
(13,15),(15,23),-0.449284 # DEPENDENCYPART_GRANDPAR
(13,16),(16,14),0.311029 # DEPENDENCYPART_GRANDPAR
(13,16),(16,15),0.576072 # DEPENDENCYPART_GRANDPAR
(13,16),(16,17),0.31885 # DEPENDENCYPART_GRANDPAR
(13,16),(16,18),0.0570528 # DEPENDENCYPART_GRANDPAR
(13,16),(16,19),0.167767 # DEPENDENCYPART_GRANDPAR
(13,16),(16,20),0.51532 # DEPENDENCYPART_GRANDPAR
(13,16),(16,22),0.0589194 # DEPENDENCYPART_GRANDPAR
(13,16),(16,23),-0.540759 # DEPENDENCYPART_GRANDPAR
(13,17),(17,14),0.16679 # DEPENDENCYPART_GRANDPAR
(13,17),(17,18),0.0772465 # DEPENDENCYPART_GRANDPAR
(13,17),(17,19),0.0687995 # DEPENDENCYPART_GRANDPAR
(13,17),(17,20),0.390222 # DEPENDENCYPART_GRANDPAR
(13,18),(18,8),-1.08814 # DEPENDENCYPART_GRANDPAR
(13,18),(18,14),0.311088 # DEPENDENCYPART_GRANDPAR
(13,18),(18,17),0.42437 # DEPENDENCYPART_GRANDPAR
(13,18),(18,19),0.179635 # DEPENDENCYPART_GRANDPAR
(13,18),(18,20),0.534794 # DEPENDENCYPART_GRANDPAR
(13,19),(19,20),0.740862 # DEPENDENCYPART_GRANDPAR
(13,19),(19,22),0.424308 # DEPENDENCYPART_GRANDPAR
(13,19),(19,23),-0.358274 # DEPENDENCYPART_GRANDPAR
(13,20),(20,17),0.237649 # DEPENDENCYPART_GRANDPAR
(13,20),(20,19),0.139523 # DEPENDENCYPART_GRANDPAR
(13,20),(20,21),-0.428491 # DEPENDENCYPART_GRANDPAR
(13,20),(20,22),-0.0108713 # DEPENDENCYPART_GRANDPAR
(13,20),(20,23),-0.458706 # DEPENDENCYPART_GRANDPAR
(13,22),(22,2),-0.809708 # DEPENDENCYPART_GRANDPAR
(13,22),(22,14),0.311088 # DEPENDENCYPART_GRANDPAR
(13,22),(22,15),0.576552 # DEPENDENCYPART_GRANDPAR
(13,22),(22,17),0.42437 # DEPENDENCYPART_GRANDPAR
(13,22),(22,19),0.398171 # DEPENDENCYPART_GRANDPAR
(13,22),(22,21),-0.135667 # DEPENDENCYPART_GRANDPAR
(13,22),(22,23),-0.534067 # DEPENDENCYPART_GRANDPAR
(14,8),(8,5),-0.187597 # DEPENDENCYPART_GRANDPAR
