# _root_ La velocitat màxima calculada és d' entre 30 i 60 quilòmetres per hora , de_forma_que el trajecte entre la frontera i Escaldes-Engordany podria fer -se entre 22 i 29 minuts , incloent -hi la durada de les parades .
#goldHeads=2,5,2,2,0,5,8,11,8,8,6,11,12,24,24,17,24,17,20,18,20,20,24,5,24,24,30,27,27,26,32,24,32,35,32,35,38,36,5,
#predictedHeads=2,5,2,2,0,5,8,11,8,8,6,11,12,5,5,17,24,17,20,18,20,20,24,5,24,24,30,27,27,26,32,24,32,35,32,35,38,36,5,
(5,1),(5,13),0.0421379 # DEPENDENCYPART_SIBL
(5,1),(5,14),-0.0122702 # DEPENDENCYPART_SIBL
(5,1),(5,15),-0.0798749 # DEPENDENCYPART_SIBL
(5,1),(5,17),0.0433182 # DEPENDENCYPART_SIBL
(5,1),(5,18),0.0218532 # DEPENDENCYPART_SIBL
(5,1),(5,20),0.0477168 # DEPENDENCYPART_SIBL
(5,1),(5,21),-0.0290319 # DEPENDENCYPART_SIBL
(5,1),(5,23),-0.0564191 # DEPENDENCYPART_SIBL
(5,1),(5,24),0.0181433 # DEPENDENCYPART_SIBL
(5,1),(5,27),-0.0122733 # DEPENDENCYPART_SIBL
(5,1),(5,28),-0.0290319 # DEPENDENCYPART_SIBL
(5,1),(5,29),-0.00396139 # DEPENDENCYPART_SIBL
(5,1),(5,31),-0.0122702 # DEPENDENCYPART_SIBL
(5,1),(5,32),-0.00195192 # DEPENDENCYPART_SIBL
(5,1),(5,39),-0.0125914 # DEPENDENCYPART_SIBL
(5,2),(5,3),-0.255399 # DEPENDENCYPART_SIBL
(5,2),(5,4),-0.253291 # DEPENDENCYPART_SIBL
(5,2),(5,6),-0.00750721 # DEPENDENCYPART_SIBL
(5,2),(5,7),-0.0689597 # DEPENDENCYPART_SIBL
(5,2),(5,8),-0.083074 # DEPENDENCYPART_SIBL
(5,2),(5,9),0.0193544 # DEPENDENCYPART_SIBL
(5,2),(5,10),-0.0862871 # DEPENDENCYPART_SIBL
(5,2),(5,11),-0.0600682 # DEPENDENCYPART_SIBL
(5,2),(5,12),0.0109939 # DEPENDENCYPART_SIBL
(5,2),(5,13),-0.042058 # DEPENDENCYPART_SIBL
(5,2),(5,14),-0.017489 # DEPENDENCYPART_SIBL
(5,2),(5,15),-0.0519381 # DEPENDENCYPART_SIBL
(5,2),(5,17),-0.0432707 # DEPENDENCYPART_SIBL
(5,2),(5,18),-0.0689597 # DEPENDENCYPART_SIBL
(5,2),(5,20),-0.0371633 # DEPENDENCYPART_SIBL
(5,2),(5,21),0.0193544 # DEPENDENCYPART_SIBL
(5,2),(5,23),-0.0263441 # DEPENDENCYPART_SIBL
(5,2),(5,24),-0.0200887 # DEPENDENCYPART_SIBL
(5,2),(5,27),-0.0845449 # DEPENDENCYPART_SIBL
(5,2),(5,28),0.0193544 # DEPENDENCYPART_SIBL
(5,2),(5,29),-0.0746332 # DEPENDENCYPART_SIBL
(5,2),(5,31),-0.017489 # DEPENDENCYPART_SIBL
(5,2),(5,32),-0.00270999 # DEPENDENCYPART_SIBL
(5,2),(5,39),0.0036101 # DEPENDENCYPART_SIBL
(5,3),(5,4),-0.0192648 # DEPENDENCYPART_SIBL
(5,3),(5,6),-0.142125 # DEPENDENCYPART_SIBL
(5,3),(5,7),-0.18845 # DEPENDENCYPART_SIBL
(5,3),(5,8),-0.0680244 # DEPENDENCYPART_SIBL
(5,3),(5,9),-0.0576815 # DEPENDENCYPART_SIBL
(5,3),(5,10),-0.0694166 # DEPENDENCYPART_SIBL
(5,3),(5,11),-0.0718537 # DEPENDENCYPART_SIBL
(5,3),(5,12),-0.0798182 # DEPENDENCYPART_SIBL
(5,3),(5,13),-0.0475932 # DEPENDENCYPART_SIBL
(5,3),(5,14),-0.0720817 # DEPENDENCYPART_SIBL
(5,3),(5,15),-0.0796489 # DEPENDENCYPART_SIBL
(5,3),(5,17),-0.0479395 # DEPENDENCYPART_SIBL
(5,3),(5,18),-0.18845 # DEPENDENCYPART_SIBL
(5,3),(5,20),-0.0452166 # DEPENDENCYPART_SIBL
(5,3),(5,21),-0.0576815 # DEPENDENCYPART_SIBL
(5,3),(5,23),-0.0532836 # DEPENDENCYPART_SIBL
(5,3),(5,24),-0.0289111 # DEPENDENCYPART_SIBL
(5,3),(5,27),-0.0682156 # DEPENDENCYPART_SIBL
(5,3),(5,28),-0.0576815 # DEPENDENCYPART_SIBL
(5,3),(5,29),-0.0613635 # DEPENDENCYPART_SIBL
(5,3),(5,31),-0.0720817 # DEPENDENCYPART_SIBL
(5,3),(5,32),-0.0255806 # DEPENDENCYPART_SIBL
(5,3),(5,39),-0.0548117 # DEPENDENCYPART_SIBL
(5,4),(5,6),-0.1296 # DEPENDENCYPART_SIBL
(5,4),(5,7),-0.175924 # DEPENDENCYPART_SIBL
(5,4),(5,8),-0.0599615 # DEPENDENCYPART_SIBL
(5,4),(5,9),-0.0496185 # DEPENDENCYPART_SIBL
(5,4),(5,10),-0.0613536 # DEPENDENCYPART_SIBL
(5,4),(5,11),-0.0661475 # DEPENDENCYPART_SIBL
(5,4),(5,12),-0.0672923 # DEPENDENCYPART_SIBL
(5,4),(5,13),-0.041887 # DEPENDENCYPART_SIBL
(5,4),(5,14),-0.0448555 # DEPENDENCYPART_SIBL
(5,4),(5,15),-0.0715859 # DEPENDENCYPART_SIBL
(5,4),(5,17),-0.0422334 # DEPENDENCYPART_SIBL
(5,4),(5,18),-0.175924 # DEPENDENCYPART_SIBL
(5,4),(5,20),-0.0395104 # DEPENDENCYPART_SIBL
(5,4),(5,21),-0.0496185 # DEPENDENCYPART_SIBL
(5,4),(5,23),-0.0446967 # DEPENDENCYPART_SIBL
(5,4),(5,24),-0.0203242 # DEPENDENCYPART_SIBL
(5,4),(5,27),-0.0601526 # DEPENDENCYPART_SIBL
(5,4),(5,28),-0.0496185 # DEPENDENCYPART_SIBL
(5,4),(5,29),-0.0533005 # DEPENDENCYPART_SIBL
(5,4),(5,31),-0.0448555 # DEPENDENCYPART_SIBL
(5,4),(5,32),-0.0169937 # DEPENDENCYPART_SIBL
(5,4),(5,39),-0.0312743 # DEPENDENCYPART_SIBL
(5,6),(5,7),-0.222768 # DEPENDENCYPART_SIBL
(5,6),(5,8),-0.109416 # DEPENDENCYPART_SIBL
(5,6),(5,9),-0.0173963 # DEPENDENCYPART_SIBL
(5,6),(5,10),-0.105518 # DEPENDENCYPART_SIBL
(5,6),(5,11),-0.0638003 # DEPENDENCYPART_SIBL
(5,6),(5,12),-0.194746 # DEPENDENCYPART_SIBL
(5,6),(5,13),-0.0810685 # DEPENDENCYPART_SIBL
(5,6),(5,14),-0.0867912 # DEPENDENCYPART_SIBL
(5,6),(5,15),-0.127226 # DEPENDENCYPART_SIBL
(5,6),(5,17),-0.0455749 # DEPENDENCYPART_SIBL
(5,6),(5,18),-0.222768 # DEPENDENCYPART_SIBL
(5,6),(5,20),-0.0453916 # DEPENDENCYPART_SIBL
(5,6),(5,21),-0.0173963 # DEPENDENCYPART_SIBL
(5,6),(5,23),-0.0779558 # DEPENDENCYPART_SIBL
(5,6),(5,24),-0.0612438 # DEPENDENCYPART_SIBL
(5,6),(5,27),-0.117161 # DEPENDENCYPART_SIBL
(5,6),(5,28),-0.0173963 # DEPENDENCYPART_SIBL
(5,6),(5,29),-0.112263 # DEPENDENCYPART_SIBL
(5,6),(5,31),-0.0867912 # DEPENDENCYPART_SIBL
(5,6),(5,32),-0.0378516 # DEPENDENCYPART_SIBL
(5,6),(5,39),-0.0308746 # DEPENDENCYPART_SIBL
(5,7),(5,8),-0.164208 # DEPENDENCYPART_SIBL
(5,7),(5,9),-0.22199 # DEPENDENCYPART_SIBL
(5,7),(5,10),-0.162387 # DEPENDENCYPART_SIBL
(5,7),(5,11),-0.111758 # DEPENDENCYPART_SIBL
(5,7),(5,12),-0.123623 # DEPENDENCYPART_SIBL
(5,7),(5,13),-0.133287 # DEPENDENCYPART_SIBL
(5,7),(5,14),-0.112768 # DEPENDENCYPART_SIBL
(5,7),(5,15),-0.231432 # DEPENDENCYPART_SIBL
(5,7),(5,17),-0.0944063 # DEPENDENCYPART_SIBL
(5,7),(5,18),-0.141997 # DEPENDENCYPART_SIBL
(5,7),(5,20),-0.094223 # DEPENDENCYPART_SIBL
(5,7),(5,21),-0.22199 # DEPENDENCYPART_SIBL
(5,7),(5,23),-0.15343 # DEPENDENCYPART_SIBL
(5,7),(5,24),-0.122527 # DEPENDENCYPART_SIBL
(5,7),(5,27),-0.17281 # DEPENDENCYPART_SIBL
(5,7),(5,28),-0.22199 # DEPENDENCYPART_SIBL
(5,7),(5,29),-0.167913 # DEPENDENCYPART_SIBL
(5,7),(5,31),-0.112768 # DEPENDENCYPART_SIBL
(5,7),(5,32),-0.113494 # DEPENDENCYPART_SIBL
(5,7),(5,39),-0.134111 # DEPENDENCYPART_SIBL
(5,8),(5,9),0.013408 # DEPENDENCYPART_SIBL
(5,8),(5,10),-0.0368669 # DEPENDENCYPART_SIBL
(5,8),(5,11),-0.0287164 # DEPENDENCYPART_SIBL
(5,8),(5,12),-0.0679985 # DEPENDENCYPART_SIBL
(5,8),(5,13),-0.0447643 # DEPENDENCYPART_SIBL
(5,8),(5,14),-0.0466968 # DEPENDENCYPART_SIBL
(5,8),(5,15),-0.0790769 # DEPENDENCYPART_SIBL
(5,8),(5,17),-0.024686 # DEPENDENCYPART_SIBL
(5,8),(5,18),-0.0667355 # DEPENDENCYPART_SIBL
(5,8),(5,20),-0.0245931 # DEPENDENCYPART_SIBL
(5,8),(5,21),0.013408 # DEPENDENCYPART_SIBL
(5,8),(5,23),-0.0576125 # DEPENDENCYPART_SIBL
(5,8),(5,24),-0.0414488 # DEPENDENCYPART_SIBL
(5,8),(5,27),-0.0412169 # DEPENDENCYPART_SIBL
(5,8),(5,28),0.013408 # DEPENDENCYPART_SIBL
(5,8),(5,29),-0.0358734 # DEPENDENCYPART_SIBL
(5,8),(5,31),-0.0466968 # DEPENDENCYPART_SIBL
(5,8),(5,32),-0.0449806 # DEPENDENCYPART_SIBL
(5,8),(5,39),-0.0540816 # DEPENDENCYPART_SIBL
(5,9),(5,10),0.316324 # DEPENDENCYPART_SIBL
(5,9),(5,11),0.272729 # DEPENDENCYPART_SIBL
(5,9),(5,12),-0.0764843 # DEPENDENCYPART_SIBL
(5,9),(5,13),0.257348 # DEPENDENCYPART_SIBL
(5,9),(5,14),-0.033017 # DEPENDENCYPART_SIBL
(5,9),(5,15),-0.222711 # DEPENDENCYPART_SIBL
(5,9),(5,17),0.273349 # DEPENDENCYPART_SIBL
(5,9),(5,18),-0.038728 # DEPENDENCYPART_SIBL
(5,9),(5,20),0.273489 # DEPENDENCYPART_SIBL
(5,9),(5,21),-0.396207 # DEPENDENCYPART_SIBL
(5,9),(5,23),0.638624 # DEPENDENCYPART_SIBL
(5,9),(5,24),0.576673 # DEPENDENCYPART_SIBL
(5,9),(5,27),0.31886 # DEPENDENCYPART_SIBL
(5,9),(5,28),-0.396207 # DEPENDENCYPART_SIBL
(5,9),(5,29),0.321752 # DEPENDENCYPART_SIBL
(5,9),(5,31),-0.033017 # DEPENDENCYPART_SIBL
(5,9),(5,32),0.656245 # DEPENDENCYPART_SIBL
(5,9),(5,39),0.00516027 # DEPENDENCYPART_SIBL
(5,10),(5,11),-0.0347713 # DEPENDENCYPART_SIBL
(5,10),(5,12),-0.0696063 # DEPENDENCYPART_SIBL
(5,10),(5,13),-0.0508193 # DEPENDENCYPART_SIBL
(5,10),(5,14),-0.0400374 # DEPENDENCYPART_SIBL
(5,10),(5,15),-0.0851668 # DEPENDENCYPART_SIBL
(5,10),(5,17),-0.030741 # DEPENDENCYPART_SIBL
(5,10),(5,18),-0.0676778 # DEPENDENCYPART_SIBL
(5,10),(5,20),-0.0306481 # DEPENDENCYPART_SIBL
(5,10),(5,21),0.00341116 # DEPENDENCYPART_SIBL
(5,10),(5,23),-0.0596656 # DEPENDENCYPART_SIBL
(5,10),(5,24),-0.0435019 # DEPENDENCYPART_SIBL
(5,10),(5,27),-0.0403555 # DEPENDENCYPART_SIBL
(5,10),(5,28),0.00341116 # DEPENDENCYPART_SIBL
(5,10),(5,29),-0.0350121 # DEPENDENCYPART_SIBL
(5,10),(5,31),-0.0400374 # DEPENDENCYPART_SIBL
(5,10),(5,32),-0.0470337 # DEPENDENCYPART_SIBL
(5,10),(5,39),-0.0511961 # DEPENDENCYPART_SIBL
(5,11),(5,12),-0.0160618 # DEPENDENCYPART_SIBL
(5,11),(5,13),-0.222701 # DEPENDENCYPART_SIBL
(5,11),(5,14),0.0164567 # DEPENDENCYPART_SIBL
(5,11),(5,15),-0.0862503 # DEPENDENCYPART_SIBL
(5,11),(5,17),-0.191929 # DEPENDENCYPART_SIBL
(5,11),(5,18),0.0345814 # DEPENDENCYPART_SIBL
(5,11),(5,20),-0.191696 # DEPENDENCYPART_SIBL
(5,11),(5,21),0.00844859 # DEPENDENCYPART_SIBL
(5,11),(5,23),-0.050019 # DEPENDENCYPART_SIBL
(5,11),(5,24),-0.0125267 # DEPENDENCYPART_SIBL
(5,11),(5,27),-0.041853 # DEPENDENCYPART_SIBL
(5,11),(5,28),0.00844859 # DEPENDENCYPART_SIBL
(5,11),(5,29),-0.0411137 # DEPENDENCYPART_SIBL
(5,11),(5,31),0.0164567 # DEPENDENCYPART_SIBL
(5,11),(5,32),-0.0478592 # DEPENDENCYPART_SIBL
(5,11),(5,39),0.00307377 # DEPENDENCYPART_SIBL
(5,12),(5,13),-0.0611269 # DEPENDENCYPART_SIBL
(5,12),(5,14),-0.000671132 # DEPENDENCYPART_SIBL
(5,12),(5,15),-0.0833821 # DEPENDENCYPART_SIBL
(5,12),(5,17),-0.0241872 # DEPENDENCYPART_SIBL
(5,12),(5,18),-0.197275 # DEPENDENCYPART_SIBL
(5,12),(5,20),-0.02397 # DEPENDENCYPART_SIBL
(5,12),(5,21),0.0132576 # DEPENDENCYPART_SIBL
(5,12),(5,23),-0.0683481 # DEPENDENCYPART_SIBL
(5,12),(5,24),-0.0477485 # DEPENDENCYPART_SIBL
(5,12),(5,27),-0.066103 # DEPENDENCYPART_SIBL
(5,12),(5,28),0.0132576 # DEPENDENCYPART_SIBL
(5,12),(5,29),-0.0612059 # DEPENDENCYPART_SIBL
(5,12),(5,31),-0.000671132 # DEPENDENCYPART_SIBL
(5,12),(5,32),-0.0263277 # DEPENDENCYPART_SIBL
(5,12),(5,39),-0.0104624 # DEPENDENCYPART_SIBL
(5,13),(5,14),0.0381683 # DEPENDENCYPART_SIBL
(5,13),(5,15),-0.114873 # DEPENDENCYPART_SIBL
(5,13),(5,17),-0.207173 # DEPENDENCYPART_SIBL
(5,13),(5,18),-0.000559525 # DEPENDENCYPART_SIBL
(5,13),(5,20),-0.20694 # DEPENDENCYPART_SIBL
(5,13),(5,21),-0.0377926 # DEPENDENCYPART_SIBL
(5,13),(5,23),-0.0636324 # DEPENDENCYPART_SIBL
(5,13),(5,24),-0.0263309 # DEPENDENCYPART_SIBL
(5,13),(5,27),-0.0524294 # DEPENDENCYPART_SIBL
(5,13),(5,28),-0.0377926 # DEPENDENCYPART_SIBL
(5,13),(5,29),-0.0516901 # DEPENDENCYPART_SIBL
(5,13),(5,31),0.0381683 # DEPENDENCYPART_SIBL
(5,13),(5,32),-0.0614726 # DEPENDENCYPART_SIBL
(5,13),(5,39),-0.00347953 # DEPENDENCYPART_SIBL
(5,14),(5,15),0.0283098 # DEPENDENCYPART_SIBL
(5,14),(5,17),-0.0242216 # DEPENDENCYPART_SIBL
(5,14),(5,18),-0.17841 # DEPENDENCYPART_SIBL
(5,14),(5,20),-0.0238065 # DEPENDENCYPART_SIBL
(5,14),(5,21),0.182876 # DEPENDENCYPART_SIBL
(5,14),(5,23),-0.00742761 # DEPENDENCYPART_SIBL
(5,14),(5,24),0.0788745 # DEPENDENCYPART_SIBL
(5,14),(5,27),0.123104 # DEPENDENCYPART_SIBL
(5,14),(5,28),0.182876 # DEPENDENCYPART_SIBL
(5,14),(5,29),0.124482 # DEPENDENCYPART_SIBL
(5,14),(5,31),-0.0549153 # DEPENDENCYPART_SIBL
(5,14),(5,32),-0.00306088 # DEPENDENCYPART_SIBL
(5,14),(5,39),-0.0707313 # DEPENDENCYPART_SIBL
(5,15),(5,17),0.13397 # DEPENDENCYPART_SIBL
(5,15),(5,18),-0.0087194 # DEPENDENCYPART_SIBL
(5,15),(5,20),0.134084 # DEPENDENCYPART_SIBL
(5,15),(5,21),-0.212254 # DEPENDENCYPART_SIBL
(5,15),(5,23),0.14442 # DEPENDENCYPART_SIBL
(5,15),(5,24),0.121348 # DEPENDENCYPART_SIBL
(5,15),(5,27),0.144987 # DEPENDENCYPART_SIBL
(5,15),(5,28),-0.212254 # DEPENDENCYPART_SIBL
(5,15),(5,29),0.14908 # DEPENDENCYPART_SIBL
(5,15),(5,31),-0.0487774 # DEPENDENCYPART_SIBL
(5,15),(5,32),0.159008 # DEPENDENCYPART_SIBL
(5,15),(5,39),-0.0473254 # DEPENDENCYPART_SIBL
(5,17),(5,18),0.00840134 # DEPENDENCYPART_SIBL
(5,17),(5,20),-0.190122 # DEPENDENCYPART_SIBL
(5,17),(5,21),0.0145558 # DEPENDENCYPART_SIBL
(5,17),(5,23),-0.0441432 # DEPENDENCYPART_SIBL
(5,17),(5,24),-0.00665086 # DEPENDENCYPART_SIBL
(5,17),(5,27),-0.0432384 # DEPENDENCYPART_SIBL
(5,17),(5,28),0.0145558 # DEPENDENCYPART_SIBL
(5,17),(5,29),-0.0424991 # DEPENDENCYPART_SIBL
(5,17),(5,31),0.0215038 # DEPENDENCYPART_SIBL
(5,17),(5,32),-0.0419834 # DEPENDENCYPART_SIBL
(5,17),(5,39),0.00371087 # DEPENDENCYPART_SIBL
(5,18),(5,20),-0.094223 # DEPENDENCYPART_SIBL
(5,18),(5,21),-0.22199 # DEPENDENCYPART_SIBL
(5,18),(5,23),-0.15343 # DEPENDENCYPART_SIBL
(5,18),(5,24),-0.122527 # DEPENDENCYPART_SIBL
(5,18),(5,27),-0.17281 # DEPENDENCYPART_SIBL
(5,18),(5,28),-0.22199 # DEPENDENCYPART_SIBL
(5,18),(5,29),-0.167913 # DEPENDENCYPART_SIBL
(5,18),(5,31),-0.112768 # DEPENDENCYPART_SIBL
(5,18),(5,32),-0.113494 # DEPENDENCYPART_SIBL
(5,18),(5,39),-0.134111 # DEPENDENCYPART_SIBL
(5,20),(5,21),-0.0323117 # DEPENDENCYPART_SIBL
(5,20),(5,23),-0.0846157 # DEPENDENCYPART_SIBL
(5,20),(5,24),-0.0471234 # DEPENDENCYPART_SIBL
(5,20),(5,27),-0.0632433 # DEPENDENCYPART_SIBL
(5,20),(5,28),-0.0323117 # DEPENDENCYPART_SIBL
(5,20),(5,29),-0.062504 # DEPENDENCYPART_SIBL
(5,20),(5,31),-0.019427 # DEPENDENCYPART_SIBL
(5,20),(5,32),-0.082456 # DEPENDENCYPART_SIBL
(5,20),(5,39),-0.0238638 # DEPENDENCYPART_SIBL
(5,21),(5,23),0.638624 # DEPENDENCYPART_SIBL
(5,21),(5,24),0.576673 # DEPENDENCYPART_SIBL
(5,21),(5,27),0.31886 # DEPENDENCYPART_SIBL
(5,21),(5,28),-0.396207 # DEPENDENCYPART_SIBL
(5,21),(5,29),0.321752 # DEPENDENCYPART_SIBL
(5,21),(5,31),-0.033017 # DEPENDENCYPART_SIBL
(5,21),(5,32),0.656245 # DEPENDENCYPART_SIBL
(5,21),(5,39),0.00516027 # DEPENDENCYPART_SIBL
(5,23),(5,24),-0.0259304 # DEPENDENCYPART_SIBL
(5,23),(5,27),-0.0318434 # DEPENDENCYPART_SIBL
(5,23),(5,28),-0.0137999 # DEPENDENCYPART_SIBL
(5,23),(5,29),-0.0265234 # DEPENDENCYPART_SIBL
(5,23),(5,31),0.00645243 # DEPENDENCYPART_SIBL
(5,23),(5,32),-0.0375389 # DEPENDENCYPART_SIBL
(5,23),(5,39),0.0120599 # DEPENDENCYPART_SIBL
(5,24),(5,27),-0.0309269 # DEPENDENCYPART_SIBL
(5,24),(5,28),-0.0139455 # DEPENDENCYPART_SIBL
(5,24),(5,29),-0.0256069 # DEPENDENCYPART_SIBL
(5,24),(5,31),0.0325842 # DEPENDENCYPART_SIBL
(5,24),(5,32),-0.0111136 # DEPENDENCYPART_SIBL
(5,24),(5,39),0.0381807 # DEPENDENCYPART_SIBL
(5,27),(5,28),0.0134721 # DEPENDENCYPART_SIBL
(5,27),(5,29),-0.0334188 # DEPENDENCYPART_SIBL
(5,27),(5,31),-0.0323272 # DEPENDENCYPART_SIBL
(5,27),(5,32),-0.0456933 # DEPENDENCYPART_SIBL
(5,27),(5,39),-0.0444553 # DEPENDENCYPART_SIBL
(5,28),(5,29),0.321752 # DEPENDENCYPART_SIBL
(5,28),(5,31),-0.033017 # DEPENDENCYPART_SIBL
(5,28),(5,32),0.656245 # DEPENDENCYPART_SIBL
(5,28),(5,39),0.00516027 # DEPENDENCYPART_SIBL
(5,29),(5,31),-0.0312226 # DEPENDENCYPART_SIBL
(5,29),(5,32),-0.0414483 # DEPENDENCYPART_SIBL
(5,29),(5,39),-0.0419034 # DEPENDENCYPART_SIBL
(5,31),(5,32),-0.00306088 # DEPENDENCYPART_SIBL
(5,31),(5,39),-0.0707313 # DEPENDENCYPART_SIBL
(5,32),(5,39),0.039897 # DEPENDENCYPART_SIBL
(6,4),(6,5),0.134802 # DEPENDENCYPART_SIBL
(6,4),(6,7),0.0808013 # DEPENDENCYPART_SIBL
(6,4),(6,8),0.154664 # DEPENDENCYPART_SIBL
(6,4),(6,9),0.106482 # DEPENDENCYPART_SIBL
(6,4),(6,10),0.156711 # DEPENDENCYPART_SIBL
(6,4),(6,11),0.105928 # DEPENDENCYPART_SIBL
(6,4),(6,12),0.128685 # DEPENDENCYPART_SIBL
(6,4),(6,14),0.0738576 # DEPENDENCYPART_SIBL
(6,4),(6,15),0.169813 # DEPENDENCYPART_SIBL
(6,4),(6,18),0.0808013 # DEPENDENCYPART_SIBL
(6,5),(6,7),0.142257 # DEPENDENCYPART_SIBL
(6,5),(6,8),0.136984 # DEPENDENCYPART_SIBL
(6,5),(6,9),0.0523859 # DEPENDENCYPART_SIBL
(6,5),(6,10),0.148163 # DEPENDENCYPART_SIBL
(6,5),(6,11),0.188693 # DEPENDENCYPART_SIBL
(6,5),(6,12),0.144906 # DEPENDENCYPART_SIBL
(6,5),(6,14),0.0396371 # DEPENDENCYPART_SIBL
(6,5),(6,15),0.112154 # DEPENDENCYPART_SIBL
(6,5),(6,18),0.142257 # DEPENDENCYPART_SIBL
(6,7),(6,8),-0.0769308 # DEPENDENCYPART_SIBL
(6,7),(6,9),0.0339264 # DEPENDENCYPART_SIBL
(6,7),(6,10),-0.118739 # DEPENDENCYPART_SIBL
(6,7),(6,11),-0.116208 # DEPENDENCYPART_SIBL
(6,7),(6,12),0.046323 # DEPENDENCYPART_SIBL
(6,7),(6,14),0.0452694 # DEPENDENCYPART_SIBL
(6,7),(6,15),0.0251328 # DEPENDENCYPART_SIBL
(6,7),(6,18),0.0597485 # DEPENDENCYPART_SIBL
(6,8),(6,9),-0.0637502 # DEPENDENCYPART_SIBL
(6,8),(6,10),-0.266386 # DEPENDENCYPART_SIBL
(6,8),(6,11),-0.417945 # DEPENDENCYPART_SIBL
(6,8),(6,12),-0.101881 # DEPENDENCYPART_SIBL
(6,8),(6,14),-0.133519 # DEPENDENCYPART_SIBL
(6,8),(6,15),-0.113955 # DEPENDENCYPART_SIBL
(6,8),(6,18),-0.0704147 # DEPENDENCYPART_SIBL
(6,9),(6,10),0.231438 # DEPENDENCYPART_SIBL
(6,9),(6,11),0.281783 # DEPENDENCYPART_SIBL
(6,9),(6,12),0.800931 # DEPENDENCYPART_SIBL
(6,9),(6,14),-0.0699215 # DEPENDENCYPART_SIBL
(6,9),(6,15),-0.0909217 # DEPENDENCYPART_SIBL
(6,9),(6,18),0.787371 # DEPENDENCYPART_SIBL
(6,10),(6,11),-0.43008 # DEPENDENCYPART_SIBL
(6,10),(6,12),-0.101731 # DEPENDENCYPART_SIBL
(6,10),(6,14),-0.116485 # DEPENDENCYPART_SIBL
(6,10),(6,15),-0.12251 # DEPENDENCYPART_SIBL
(6,10),(6,18),-0.0699319 # DEPENDENCYPART_SIBL
(6,11),(6,12),-0.116112 # DEPENDENCYPART_SIBL
(6,11),(6,14),0.0666401 # DEPENDENCYPART_SIBL
(6,11),(6,15),-0.115653 # DEPENDENCYPART_SIBL
(6,11),(6,18),-0.0197834 # DEPENDENCYPART_SIBL
(6,12),(6,14),0.0230159 # DEPENDENCYPART_SIBL
(6,12),(6,15),0.0388665 # DEPENDENCYPART_SIBL
(6,12),(6,18),-0.0733935 # DEPENDENCYPART_SIBL
(6,14),(6,15),0.164775 # DEPENDENCYPART_SIBL
(6,14),(6,18),0.450652 # DEPENDENCYPART_SIBL
(6,15),(6,18),0.40809 # DEPENDENCYPART_SIBL
(7,5),(7,6),0.198028 # DEPENDENCYPART_SIBL
(7,5),(7,8),0.0578128 # DEPENDENCYPART_SIBL
(7,5),(7,9),-0.0171893 # DEPENDENCYPART_SIBL
(7,5),(7,10),0.0690013 # DEPENDENCYPART_SIBL
(7,5),(7,11),0.0234161 # DEPENDENCYPART_SIBL
(7,5),(7,12),0.100359 # DEPENDENCYPART_SIBL
(7,5),(7,14),0.0318373 # DEPENDENCYPART_SIBL
(7,6),(7,8),-0.0110507 # DEPENDENCYPART_SIBL
(7,6),(7,9),-0.0450473 # DEPENDENCYPART_SIBL
(7,6),(7,10),0.00432739 # DEPENDENCYPART_SIBL
(7,6),(7,11),-0.0802598 # DEPENDENCYPART_SIBL
(7,6),(7,12),0.00580764 # DEPENDENCYPART_SIBL
(7,6),(7,14),-0.0659552 # DEPENDENCYPART_SIBL
(7,8),(7,9),0.0300837 # DEPENDENCYPART_SIBL
(7,8),(7,10),-0.225049 # DEPENDENCYPART_SIBL
(7,8),(7,11),-0.286518 # DEPENDENCYPART_SIBL
(7,8),(7,12),-0.072757 # DEPENDENCYPART_SIBL
(7,8),(7,14),0.0183972 # DEPENDENCYPART_SIBL
(7,9),(7,10),0.268562 # DEPENDENCYPART_SIBL
(7,9),(7,11),0.489506 # DEPENDENCYPART_SIBL
(7,9),(7,12),0.800478 # DEPENDENCYPART_SIBL
(7,9),(7,14),0.0330253 # DEPENDENCYPART_SIBL
(7,10),(7,11),-0.29737 # DEPENDENCYPART_SIBL
(7,10),(7,12),-0.0713236 # DEPENDENCYPART_SIBL
(7,10),(7,14),0.036488 # DEPENDENCYPART_SIBL
(7,11),(7,12),-0.112293 # DEPENDENCYPART_SIBL
(7,11),(7,14),0.190662 # DEPENDENCYPART_SIBL
(7,12),(7,14),0.129272 # DEPENDENCYPART_SIBL
(8,6),(8,7),0.0655543 # DEPENDENCYPART_SIBL
(8,6),(8,9),0.0433402 # DEPENDENCYPART_SIBL
(8,6),(8,10),0.0958163 # DEPENDENCYPART_SIBL
(8,6),(8,11),0.0232618 # DEPENDENCYPART_SIBL
(8,6),(8,12),-0.0457059 # DEPENDENCYPART_SIBL
(8,6),(8,13),0.0321889 # DEPENDENCYPART_SIBL
(8,6),(8,14),-0.044231 # DEPENDENCYPART_SIBL
(8,6),(8,17),0.0222508 # DEPENDENCYPART_SIBL
(8,6),(8,20),0.0242204 # DEPENDENCYPART_SIBL
(8,6),(8,21),0.0433402 # DEPENDENCYPART_SIBL
(8,6),(8,22),0.024228 # DEPENDENCYPART_SIBL
(8,6),(8,27),0.043101 # DEPENDENCYPART_SIBL
(8,6),(8,28),0.0433402 # DEPENDENCYPART_SIBL
(8,6),(8,29),0.0512922 # DEPENDENCYPART_SIBL
