# _root_ By the market 's close , volume on the New York exchange totaled more than 416 million , the fourth highest on record .
#goldHeads=13,3,5,3,1,13,13,7,12,12,12,8,0,17,17,17,13,17,20,17,20,20,22,13,
#predictedHeads=13,3,5,3,1,13,13,7,12,12,12,8,0,17,17,17,13,17,20,17,20,21,22,13,
(2,1),(1,8),-1.41135 # DEPENDENCYPART_GRANDPAR
(2,1),(1,13),-1.47841 # DEPENDENCYPART_GRANDPAR
(2,1),(1,15),-1.41809 # DEPENDENCYPART_GRANDPAR
(2,1),(1,24),-2.28764 # DEPENDENCYPART_GRANDPAR
(3,1),(1,2),-0.370835 # DEPENDENCYPART_GRANDPAR
(3,1),(1,3),-1.99218 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,1),(1,4),-1.49952 # DEPENDENCYPART_GRANDPAR
(3,1),(1,5),-0.911546 # DEPENDENCYPART_GRANDPAR
(3,1),(1,6),-1.04453 # DEPENDENCYPART_GRANDPAR
(3,1),(1,7),-0.924123 # DEPENDENCYPART_GRANDPAR
(3,1),(1,8),-1.45669 # DEPENDENCYPART_GRANDPAR
(3,1),(1,13),-1.24624 # DEPENDENCYPART_GRANDPAR
(3,1),(1,15),-1.52428 # DEPENDENCYPART_GRANDPAR
(3,1),(1,24),-2.12703 # DEPENDENCYPART_GRANDPAR
(3,2),(2,1),-0.545195 # DEPENDENCYPART_GRANDPAR
(3,4),(4,1),-1.18955 # DEPENDENCYPART_GRANDPAR
(3,4),(4,6),-0.39179 # DEPENDENCYPART_GRANDPAR
(3,4),(4,7),-0.141308 # DEPENDENCYPART_GRANDPAR
(3,5),(5,1),-1.25064 # DEPENDENCYPART_GRANDPAR
(3,5),(5,2),-1.07991 # DEPENDENCYPART_GRANDPAR
(3,5),(5,3),-1.21408 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,5),(5,4),-0.134954 # DEPENDENCYPART_GRANDPAR
(3,5),(5,6),-0.296693 # DEPENDENCYPART_GRANDPAR
(3,5),(5,7),-0.213502 # DEPENDENCYPART_GRANDPAR
(3,5),(5,8),-0.809093 # DEPENDENCYPART_GRANDPAR
(3,5),(5,10),-0.621255 # DEPENDENCYPART_GRANDPAR
(3,5),(5,11),-0.640158 # DEPENDENCYPART_GRANDPAR
(3,5),(5,12),-0.324945 # DEPENDENCYPART_GRANDPAR
(3,5),(5,13),-0.707837 # DEPENDENCYPART_GRANDPAR
(3,5),(5,14),-0.887217 # DEPENDENCYPART_GRANDPAR
(3,5),(5,15),-0.79341 # DEPENDENCYPART_GRANDPAR
(3,5),(5,16),-0.79941 # DEPENDENCYPART_GRANDPAR
(3,5),(5,18),-0.284163 # DEPENDENCYPART_GRANDPAR
(3,5),(5,20),-0.827733 # DEPENDENCYPART_GRANDPAR
(3,5),(5,21),-0.624442 # DEPENDENCYPART_GRANDPAR
(3,5),(5,22),-0.897126 # DEPENDENCYPART_GRANDPAR
(3,5),(5,23),-1.12966 # DEPENDENCYPART_GRANDPAR
(3,5),(5,24),-1.68698 # DEPENDENCYPART_GRANDPAR
(3,6),(6,7),-0.26139 # DEPENDENCYPART_GRANDPAR
(3,7),(7,1),-1.24332 # DEPENDENCYPART_GRANDPAR
(3,7),(7,2),-1.08037 # DEPENDENCYPART_GRANDPAR
(3,7),(7,3),-1.25813 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,7),(7,4),-0.178005 # DEPENDENCYPART_GRANDPAR
(3,7),(7,5),-0.11557 # DEPENDENCYPART_GRANDPAR
(3,7),(7,6),-0.37568 # DEPENDENCYPART_GRANDPAR
(3,7),(7,8),-0.932426 # DEPENDENCYPART_GRANDPAR
(3,7),(7,9),-1.07576 # DEPENDENCYPART_GRANDPAR
(3,7),(7,10),-0.65419 # DEPENDENCYPART_GRANDPAR
(3,7),(7,11),-0.673112 # DEPENDENCYPART_GRANDPAR
(3,7),(7,12),-0.330116 # DEPENDENCYPART_GRANDPAR
(3,7),(7,13),-0.737096 # DEPENDENCYPART_GRANDPAR
(3,7),(7,14),-0.920594 # DEPENDENCYPART_GRANDPAR
(3,7),(7,15),-0.837609 # DEPENDENCYPART_GRANDPAR
(3,7),(7,16),-0.844338 # DEPENDENCYPART_GRANDPAR
(3,7),(7,17),-0.78667 # DEPENDENCYPART_GRANDPAR
(3,7),(7,18),-0.370484 # DEPENDENCYPART_GRANDPAR
(3,7),(7,20),-0.832012 # DEPENDENCYPART_GRANDPAR
(3,7),(7,22),-1.02046 # DEPENDENCYPART_GRANDPAR
(3,7),(7,23),-1.13233 # DEPENDENCYPART_GRANDPAR
(3,7),(7,24),-1.69852 # DEPENDENCYPART_GRANDPAR
(3,8),(8,5),-0.372388 # DEPENDENCYPART_GRANDPAR
(3,8),(8,6),-0.467454 # DEPENDENCYPART_GRANDPAR
(3,8),(8,7),-0.357543 # DEPENDENCYPART_GRANDPAR
(3,8),(8,9),-0.904988 # DEPENDENCYPART_GRANDPAR
(3,8),(8,10),-0.466385 # DEPENDENCYPART_GRANDPAR
(3,8),(8,11),-0.315046 # DEPENDENCYPART_GRANDPAR
(3,8),(8,12),-0.130264 # DEPENDENCYPART_GRANDPAR
(3,8),(8,13),-0.849664 # DEPENDENCYPART_GRANDPAR
(3,8),(8,14),-0.846854 # DEPENDENCYPART_GRANDPAR
(3,8),(8,15),-0.910662 # DEPENDENCYPART_GRANDPAR
(3,8),(8,16),-0.428261 # DEPENDENCYPART_GRANDPAR
(3,8),(8,17),-0.30898 # DEPENDENCYPART_GRANDPAR
(3,8),(8,18),-0.409873 # DEPENDENCYPART_GRANDPAR
(3,8),(8,21),-0.570073 # DEPENDENCYPART_GRANDPAR
(3,8),(8,24),-1.79579 # DEPENDENCYPART_GRANDPAR
(3,13),(13,1),-1.20422 # DEPENDENCYPART_GRANDPAR
(3,13),(13,3),-1.32756 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,13),(13,4),-0.698996 # DEPENDENCYPART_GRANDPAR
(3,13),(13,5),-0.259357 # DEPENDENCYPART_GRANDPAR
(3,13),(13,6),-0.47509 # DEPENDENCYPART_GRANDPAR
(3,13),(13,7),-0.213224 # DEPENDENCYPART_GRANDPAR
(3,13),(13,8),-0.732191 # DEPENDENCYPART_GRANDPAR
(3,13),(13,9),-0.90029 # DEPENDENCYPART_GRANDPAR
(3,13),(13,10),-0.580005 # DEPENDENCYPART_GRANDPAR
(3,13),(13,11),-0.576107 # DEPENDENCYPART_GRANDPAR
(3,13),(13,12),-0.314608 # DEPENDENCYPART_GRANDPAR
(3,13),(13,14),-0.853004 # DEPENDENCYPART_GRANDPAR
(3,13),(13,15),-0.879014 # DEPENDENCYPART_GRANDPAR
(3,13),(13,16),-0.512333 # DEPENDENCYPART_GRANDPAR
(3,13),(13,17),-0.387937 # DEPENDENCYPART_GRANDPAR
(3,13),(13,18),-0.469342 # DEPENDENCYPART_GRANDPAR
(3,13),(13,19),-0.354873 # DEPENDENCYPART_GRANDPAR
(3,13),(13,20),-0.712858 # DEPENDENCYPART_GRANDPAR
(3,13),(13,21),-0.504216 # DEPENDENCYPART_GRANDPAR
(3,13),(13,22),-0.832387 # DEPENDENCYPART_GRANDPAR
(3,13),(13,23),-1.02814 # DEPENDENCYPART_GRANDPAR
(3,13),(13,24),-1.81641 # DEPENDENCYPART_GRANDPAR
(4,1),(1,2),-0.217047 # DEPENDENCYPART_GRANDPAR
(4,1),(1,3),-0.0386328 # DEPENDENCYPART_GRANDPAR
(4,1),(1,4),-1.76267 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,1),(1,5),-0.337468 # DEPENDENCYPART_GRANDPAR
(4,1),(1,6),-0.805951 # DEPENDENCYPART_GRANDPAR
(4,1),(1,7),-0.783174 # DEPENDENCYPART_GRANDPAR
(4,1),(1,8),-0.722005 # DEPENDENCYPART_GRANDPAR
(4,1),(1,13),-0.703206 # DEPENDENCYPART_GRANDPAR
(4,1),(1,15),-0.778145 # DEPENDENCYPART_GRANDPAR
(4,1),(1,24),-1.35493 # DEPENDENCYPART_GRANDPAR
(4,6),(6,7),-0.251783 # DEPENDENCYPART_GRANDPAR
(4,7),(7,1),-0.374032 # DEPENDENCYPART_GRANDPAR
(4,7),(7,2),-0.95071 # DEPENDENCYPART_GRANDPAR
(4,7),(7,3),-0.730296 # DEPENDENCYPART_GRANDPAR
(4,7),(7,4),-1.06792 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,7),(7,5),0.293299 # DEPENDENCYPART_GRANDPAR
(4,7),(7,6),-0.315408 # DEPENDENCYPART_GRANDPAR
(4,7),(7,8),-0.416557 # DEPENDENCYPART_GRANDPAR
(4,7),(7,9),-0.514681 # DEPENDENCYPART_GRANDPAR
(4,7),(7,10),-0.294089 # DEPENDENCYPART_GRANDPAR
(4,7),(7,11),-0.392994 # DEPENDENCYPART_GRANDPAR
(4,7),(7,12),-0.474398 # DEPENDENCYPART_GRANDPAR
(4,7),(7,13),-0.269102 # DEPENDENCYPART_GRANDPAR
(4,7),(7,14),-0.384738 # DEPENDENCYPART_GRANDPAR
(4,7),(7,15),-0.396444 # DEPENDENCYPART_GRANDPAR
(4,7),(7,16),-0.793374 # DEPENDENCYPART_GRANDPAR
(4,7),(7,17),-0.854559 # DEPENDENCYPART_GRANDPAR
(4,7),(7,18),-0.397131 # DEPENDENCYPART_GRANDPAR
(4,7),(7,20),-0.654312 # DEPENDENCYPART_GRANDPAR
(4,7),(7,22),-0.541376 # DEPENDENCYPART_GRANDPAR
(4,7),(7,23),-0.515638 # DEPENDENCYPART_GRANDPAR
(4,7),(7,24),-0.873261 # DEPENDENCYPART_GRANDPAR
(5,1),(1,2),0.415014 # DEPENDENCYPART_GRANDPAR
(5,1),(1,3),-0.110629 # DEPENDENCYPART_GRANDPAR
(5,1),(1,4),0.789434 # DEPENDENCYPART_GRANDPAR
(5,1),(1,5),-1.26395 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,1),(1,6),-0.671437 # DEPENDENCYPART_GRANDPAR
(5,1),(1,7),-0.28838 # DEPENDENCYPART_GRANDPAR
(5,1),(1,8),-0.828502 # DEPENDENCYPART_GRANDPAR
(5,1),(1,13),-0.638707 # DEPENDENCYPART_GRANDPAR
(5,1),(1,15),-0.912914 # DEPENDENCYPART_GRANDPAR
(5,1),(1,24),-1.78055 # DEPENDENCYPART_GRANDPAR
(5,2),(2,1),-0.423785 # DEPENDENCYPART_GRANDPAR
(5,3),(3,1),-0.456162 # DEPENDENCYPART_GRANDPAR
(5,3),(3,2),0.283379 # DEPENDENCYPART_GRANDPAR
(5,3),(3,4),1.48621 # DEPENDENCYPART_GRANDPAR
(5,3),(3,5),-1.34172 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,3),(3,6),-0.840996 # DEPENDENCYPART_GRANDPAR
(5,3),(3,7),-0.36602 # DEPENDENCYPART_GRANDPAR
(5,3),(3,8),-0.910741 # DEPENDENCYPART_GRANDPAR
(5,3),(3,13),-0.684251 # DEPENDENCYPART_GRANDPAR
(5,3),(3,24),-1.8654 # DEPENDENCYPART_GRANDPAR
(5,4),(4,1),-0.344144 # DEPENDENCYPART_GRANDPAR
(5,4),(4,6),-0.660169 # DEPENDENCYPART_GRANDPAR
(5,4),(4,7),-0.19606 # DEPENDENCYPART_GRANDPAR
(5,6),(6,7),0.409971 # DEPENDENCYPART_GRANDPAR
(5,7),(7,1),-1.10604 # DEPENDENCYPART_GRANDPAR
(5,7),(7,2),-0.30598 # DEPENDENCYPART_GRANDPAR
(5,7),(7,3),-0.796349 # DEPENDENCYPART_GRANDPAR
(5,7),(7,4),-0.0333148 # DEPENDENCYPART_GRANDPAR
(5,7),(7,5),-0.472742 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,7),(7,6),-0.0930759 # DEPENDENCYPART_GRANDPAR
(5,7),(7,8),-0.274268 # DEPENDENCYPART_GRANDPAR
(5,7),(7,9),-0.570149 # DEPENDENCYPART_GRANDPAR
(5,7),(7,10),-0.2125 # DEPENDENCYPART_GRANDPAR
(5,7),(7,11),-0.340139 # DEPENDENCYPART_GRANDPAR
(5,7),(7,12),0.0916181 # DEPENDENCYPART_GRANDPAR
(5,7),(7,13),-0.0898866 # DEPENDENCYPART_GRANDPAR
(5,7),(7,14),-0.418319 # DEPENDENCYPART_GRANDPAR
(5,7),(7,15),-0.204307 # DEPENDENCYPART_GRANDPAR
(5,7),(7,16),-0.613398 # DEPENDENCYPART_GRANDPAR
(5,7),(7,17),-0.529168 # DEPENDENCYPART_GRANDPAR
(5,7),(7,18),-0.305475 # DEPENDENCYPART_GRANDPAR
(5,7),(7,20),-0.138601 # DEPENDENCYPART_GRANDPAR
(5,7),(7,22),-0.396808 # DEPENDENCYPART_GRANDPAR
(5,7),(7,23),-0.652912 # DEPENDENCYPART_GRANDPAR
(5,7),(7,24),-1.34102 # DEPENDENCYPART_GRANDPAR
(5,8),(8,5),-0.730411 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,8),(8,6),-0.140047 # DEPENDENCYPART_GRANDPAR
(5,8),(8,7),0.272543 # DEPENDENCYPART_GRANDPAR
(5,8),(8,9),-0.358757 # DEPENDENCYPART_GRANDPAR
(5,8),(8,10),-0.0338272 # DEPENDENCYPART_GRANDPAR
(5,8),(8,11),-0.000621847 # DEPENDENCYPART_GRANDPAR
(5,8),(8,12),0.315313 # DEPENDENCYPART_GRANDPAR
(5,8),(8,13),-0.186685 # DEPENDENCYPART_GRANDPAR
(5,8),(8,14),-0.336347 # DEPENDENCYPART_GRANDPAR
(5,8),(8,15),-0.282531 # DEPENDENCYPART_GRANDPAR
(5,8),(8,16),-0.180686 # DEPENDENCYPART_GRANDPAR
(5,8),(8,17),-0.034844 # DEPENDENCYPART_GRANDPAR
(5,8),(8,18),-0.330467 # DEPENDENCYPART_GRANDPAR
(5,8),(8,21),-0.202616 # DEPENDENCYPART_GRANDPAR
(5,8),(8,24),-1.41564 # DEPENDENCYPART_GRANDPAR
(5,10),(10,9),-0.180912 # DEPENDENCYPART_GRANDPAR
(5,10),(10,11),-0.147588 # DEPENDENCYPART_GRANDPAR
(5,11),(11,9),-0.182509 # DEPENDENCYPART_GRANDPAR
(5,11),(11,10),0.0346322 # DEPENDENCYPART_GRANDPAR
(5,11),(11,13),-0.15525 # DEPENDENCYPART_GRANDPAR
(5,11),(11,14),-0.4515 # DEPENDENCYPART_GRANDPAR
(5,12),(12,3),-0.796081 # DEPENDENCYPART_GRANDPAR
(5,12),(12,5),-0.499499 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,12),(12,6),-0.180945 # DEPENDENCYPART_GRANDPAR
(5,12),(12,7),0.426845 # DEPENDENCYPART_GRANDPAR
(5,12),(12,8),-0.174202 # DEPENDENCYPART_GRANDPAR
(5,12),(12,9),-0.282586 # DEPENDENCYPART_GRANDPAR
(5,12),(12,10),-0.10706 # DEPENDENCYPART_GRANDPAR
(5,12),(12,11),-0.178175 # DEPENDENCYPART_GRANDPAR
(5,12),(12,13),-0.0843064 # DEPENDENCYPART_GRANDPAR
(5,12),(12,14),-0.423529 # DEPENDENCYPART_GRANDPAR
(5,12),(12,15),-0.155543 # DEPENDENCYPART_GRANDPAR
(5,12),(12,16),-0.613652 # DEPENDENCYPART_GRANDPAR
(5,12),(12,22),-0.330847 # DEPENDENCYPART_GRANDPAR
(5,13),(13,1),-1.06687 # DEPENDENCYPART_GRANDPAR
(5,13),(13,3),-0.597875 # DEPENDENCYPART_GRANDPAR
(5,13),(13,4),0.0419741 # DEPENDENCYPART_GRANDPAR
(5,13),(13,5),-0.640258 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,13),(13,6),-0.152712 # DEPENDENCYPART_GRANDPAR
(5,13),(13,7),0.394114 # DEPENDENCYPART_GRANDPAR
(5,13),(13,8),-0.119728 # DEPENDENCYPART_GRANDPAR
(5,13),(13,9),-0.40804 # DEPENDENCYPART_GRANDPAR
(5,13),(13,10),-0.147861 # DEPENDENCYPART_GRANDPAR
(5,13),(13,11),-0.248535 # DEPENDENCYPART_GRANDPAR
(5,13),(13,12),0.0231391 # DEPENDENCYPART_GRANDPAR
(5,13),(13,14),-0.387591 # DEPENDENCYPART_GRANDPAR
(5,13),(13,15),-0.283039 # DEPENDENCYPART_GRANDPAR
(5,13),(13,16),-0.326032 # DEPENDENCYPART_GRANDPAR
(5,13),(13,17),-0.175075 # DEPENDENCYPART_GRANDPAR
(5,13),(13,18),-0.436275 # DEPENDENCYPART_GRANDPAR
(5,13),(13,19),0.182447 # DEPENDENCYPART_GRANDPAR
(5,13),(13,20),-0.059686 # DEPENDENCYPART_GRANDPAR
(5,13),(13,21),-0.195128 # DEPENDENCYPART_GRANDPAR
(5,13),(13,22),-0.237033 # DEPENDENCYPART_GRANDPAR
(5,13),(13,23),-0.585808 # DEPENDENCYPART_GRANDPAR
(5,13),(13,24),-1.49462 # DEPENDENCYPART_GRANDPAR
(5,14),(14,1),-1.05132 # DEPENDENCYPART_GRANDPAR
(5,14),(14,5),-0.671771 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,14),(14,6),-0.175394 # DEPENDENCYPART_GRANDPAR
(5,14),(14,7),0.31536 # DEPENDENCYPART_GRANDPAR
(5,14),(14,8),-0.351352 # DEPENDENCYPART_GRANDPAR
(5,14),(14,11),-0.276592 # DEPENDENCYPART_GRANDPAR
(5,14),(14,12),-0.0116717 # DEPENDENCYPART_GRANDPAR
(5,14),(14,13),-0.0926094 # DEPENDENCYPART_GRANDPAR
(5,14),(14,15),-0.0724035 # DEPENDENCYPART_GRANDPAR
(5,14),(14,16),-0.335725 # DEPENDENCYPART_GRANDPAR
(5,14),(14,17),-0.196158 # DEPENDENCYPART_GRANDPAR
(5,14),(14,18),-0.303096 # DEPENDENCYPART_GRANDPAR
(5,14),(14,19),0.419595 # DEPENDENCYPART_GRANDPAR
(5,14),(14,20),-0.0291664 # DEPENDENCYPART_GRANDPAR
(5,14),(14,21),-0.183293 # DEPENDENCYPART_GRANDPAR
(5,14),(14,22),-0.381025 # DEPENDENCYPART_GRANDPAR
(5,14),(14,23),-0.59897 # DEPENDENCYPART_GRANDPAR
(5,14),(14,24),-1.40464 # DEPENDENCYPART_GRANDPAR
(5,15),(15,14),-0.484776 # DEPENDENCYPART_GRANDPAR
(5,15),(15,16),-0.226378 # DEPENDENCYPART_GRANDPAR
(5,15),(15,17),-0.0797676 # DEPENDENCYPART_GRANDPAR
(5,15),(15,18),-0.231363 # DEPENDENCYPART_GRANDPAR
(5,15),(15,19),0.329561 # DEPENDENCYPART_GRANDPAR
(5,15),(15,20),0.093672 # DEPENDENCYPART_GRANDPAR
(5,15),(15,21),-0.168228 # DEPENDENCYPART_GRANDPAR
(5,15),(15,22),-0.294389 # DEPENDENCYPART_GRANDPAR
(5,15),(15,23),-0.603361 # DEPENDENCYPART_GRANDPAR
(5,16),(16,8),-0.292671 # DEPENDENCYPART_GRANDPAR
(5,16),(16,14),-0.18816 # DEPENDENCYPART_GRANDPAR
(5,16),(16,15),-0.327574 # DEPENDENCYPART_GRANDPAR
(5,16),(16,17),-0.126141 # DEPENDENCYPART_GRANDPAR
(5,16),(16,18),-0.365759 # DEPENDENCYPART_GRANDPAR
(5,16),(16,19),0.174218 # DEPENDENCYPART_GRANDPAR
(5,16),(16,20),-0.153471 # DEPENDENCYPART_GRANDPAR
(5,16),(16,21),-0.153904 # DEPENDENCYPART_GRANDPAR
(5,16),(16,22),-0.32004 # DEPENDENCYPART_GRANDPAR
(5,16),(16,23),-0.722422 # DEPENDENCYPART_GRANDPAR
(5,18),(18,17),-0.355979 # DEPENDENCYPART_GRANDPAR
(5,18),(18,19),0.0884259 # DEPENDENCYPART_GRANDPAR
(5,20),(20,16),-0.307352 # DEPENDENCYPART_GRANDPAR
(5,20),(20,17),-0.0909088 # DEPENDENCYPART_GRANDPAR
(5,20),(20,18),-0.407364 # DEPENDENCYPART_GRANDPAR
(5,20),(20,19),0.418727 # DEPENDENCYPART_GRANDPAR
(5,20),(20,21),-0.150256 # DEPENDENCYPART_GRANDPAR
(5,20),(20,22),-0.189112 # DEPENDENCYPART_GRANDPAR
(5,20),(20,23),-0.615132 # DEPENDENCYPART_GRANDPAR
(5,21),(21,1),-1.04937 # DEPENDENCYPART_GRANDPAR
(5,21),(21,8),-0.28882 # DEPENDENCYPART_GRANDPAR
(5,21),(21,14),-0.31311 # DEPENDENCYPART_GRANDPAR
(5,21),(21,15),-0.362276 # DEPENDENCYPART_GRANDPAR
(5,21),(21,16),-0.477111 # DEPENDENCYPART_GRANDPAR
(5,21),(21,17),-0.275886 # DEPENDENCYPART_GRANDPAR
(5,21),(21,18),-0.357597 # DEPENDENCYPART_GRANDPAR
(5,21),(21,19),0.429756 # DEPENDENCYPART_GRANDPAR
(5,21),(21,20),-0.0682973 # DEPENDENCYPART_GRANDPAR
(5,21),(21,22),-0.363827 # DEPENDENCYPART_GRANDPAR
(5,21),(21,23),-0.670319 # DEPENDENCYPART_GRANDPAR
(5,21),(21,24),-1.42114 # DEPENDENCYPART_GRANDPAR
(5,22),(22,19),0.195801 # DEPENDENCYPART_GRANDPAR
(5,22),(22,20),-0.154568 # DEPENDENCYPART_GRANDPAR
(5,22),(22,21),-0.0939807 # DEPENDENCYPART_GRANDPAR
(5,22),(22,23),-0.518534 # DEPENDENCYPART_GRANDPAR
(5,22),(22,24),-1.41564 # DEPENDENCYPART_GRANDPAR
(5,23),(23,19),0.347765 # DEPENDENCYPART_GRANDPAR
(5,23),(23,20),0.00316819 # DEPENDENCYPART_GRANDPAR
(5,23),(23,21),0.0675195 # DEPENDENCYPART_GRANDPAR
(5,23),(23,22),-0.277377 # DEPENDENCYPART_GRANDPAR
(5,23),(23,24),-1.36094 # DEPENDENCYPART_GRANDPAR
(6,7),(7,1),-0.0646749 # DEPENDENCYPART_GRANDPAR
(6,7),(7,2),-1.03409 # DEPENDENCYPART_GRANDPAR
(6,7),(7,3),-0.705879 # DEPENDENCYPART_GRANDPAR
(6,7),(7,4),-0.664497 # DEPENDENCYPART_GRANDPAR
(6,7),(7,5),-0.640561 # DEPENDENCYPART_GRANDPAR
(6,7),(7,6),-1.6275 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,7),(7,8),-0.843877 # DEPENDENCYPART_GRANDPAR
(6,7),(7,9),-0.851375 # DEPENDENCYPART_GRANDPAR
(6,7),(7,10),-0.789221 # DEPENDENCYPART_GRANDPAR
(6,7),(7,11),-0.886342 # DEPENDENCYPART_GRANDPAR
(6,7),(7,12),-0.853924 # DEPENDENCYPART_GRANDPAR
(6,7),(7,13),-0.682571 # DEPENDENCYPART_GRANDPAR
(6,7),(7,14),-0.745351 # DEPENDENCYPART_GRANDPAR
(6,7),(7,15),-0.919151 # DEPENDENCYPART_GRANDPAR
(6,7),(7,16),-0.847289 # DEPENDENCYPART_GRANDPAR
(6,7),(7,17),-0.934506 # DEPENDENCYPART_GRANDPAR
(6,7),(7,18),-0.888286 # DEPENDENCYPART_GRANDPAR
(6,7),(7,20),-1.13431 # DEPENDENCYPART_GRANDPAR
(6,7),(7,22),-1.1635 # DEPENDENCYPART_GRANDPAR
(6,7),(7,23),-1.09599 # DEPENDENCYPART_GRANDPAR
(6,7),(7,24),-0.908807 # DEPENDENCYPART_GRANDPAR
(7,1),(1,2),0.244998 # DEPENDENCYPART_GRANDPAR
(7,1),(1,3),-0.170405 # DEPENDENCYPART_GRANDPAR
(7,1),(1,4),0.693129 # DEPENDENCYPART_GRANDPAR
(7,1),(1,5),-0.123412 # DEPENDENCYPART_GRANDPAR
(7,1),(1,6),0.0328475 # DEPENDENCYPART_GRANDPAR
(7,1),(1,7),-1.14312 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,1),(1,8),-0.504849 # DEPENDENCYPART_GRANDPAR
(7,1),(1,13),-0.658841 # DEPENDENCYPART_GRANDPAR
(7,1),(1,15),-0.99946 # DEPENDENCYPART_GRANDPAR
(7,1),(1,24),-1.40088 # DEPENDENCYPART_GRANDPAR
(7,2),(2,1),-0.477753 # DEPENDENCYPART_GRANDPAR
(7,3),(3,1),-0.507584 # DEPENDENCYPART_GRANDPAR
(7,3),(3,2),0.131929 # DEPENDENCYPART_GRANDPAR
(7,3),(3,4),1.33843 # DEPENDENCYPART_GRANDPAR
(7,3),(3,5),0.0233946 # DEPENDENCYPART_GRANDPAR
(7,3),(3,6),-0.0929088 # DEPENDENCYPART_GRANDPAR
(7,3),(3,7),-1.22113 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,3),(3,8),-0.588474 # DEPENDENCYPART_GRANDPAR
(7,3),(3,13),-0.704753 # DEPENDENCYPART_GRANDPAR
(7,3),(3,24),-1.4861 # DEPENDENCYPART_GRANDPAR
(7,4),(4,1),-0.397226 # DEPENDENCYPART_GRANDPAR
(7,4),(4,6),-0.190247 # DEPENDENCYPART_GRANDPAR
(7,4),(4,7),-1.0508 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,5),(5,1),-0.398264 # DEPENDENCYPART_GRANDPAR
(7,5),(5,2),0.116853 # DEPENDENCYPART_GRANDPAR
(7,5),(5,3),-0.134047 # DEPENDENCYPART_GRANDPAR
(7,5),(5,4),0.170942 # DEPENDENCYPART_GRANDPAR
(7,5),(5,6),-0.126021 # DEPENDENCYPART_GRANDPAR
(7,5),(5,7),-1.21952 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,5),(5,8),-0.594657 # DEPENDENCYPART_GRANDPAR
(7,5),(5,10),-0.955302 # DEPENDENCYPART_GRANDPAR
(7,5),(5,11),-0.846501 # DEPENDENCYPART_GRANDPAR
(7,5),(5,12),-0.602244 # DEPENDENCYPART_GRANDPAR
(7,5),(5,13),-0.704053 # DEPENDENCYPART_GRANDPAR
(7,5),(5,14),-0.93638 # DEPENDENCYPART_GRANDPAR
(7,5),(5,15),-1.09345 # DEPENDENCYPART_GRANDPAR
(7,5),(5,16),-0.987533 # DEPENDENCYPART_GRANDPAR
(7,5),(5,18),-0.891432 # DEPENDENCYPART_GRANDPAR
(7,5),(5,20),-0.832809 # DEPENDENCYPART_GRANDPAR
(7,5),(5,21),-0.611837 # DEPENDENCYPART_GRANDPAR
(7,5),(5,22),-1.08853 # DEPENDENCYPART_GRANDPAR
(7,5),(5,23),-1.56087 # DEPENDENCYPART_GRANDPAR
(7,5),(5,24),-1.4854 # DEPENDENCYPART_GRANDPAR
(7,6),(6,7),-1.03819 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,8),(8,5),-0.782196 # DEPENDENCYPART_GRANDPAR
(7,8),(8,6),-0.620944 # DEPENDENCYPART_GRANDPAR
(7,8),(8,7),-0.56577 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,8),(8,9),-0.570523 # DEPENDENCYPART_GRANDPAR
(7,8),(8,10),-0.160873 # DEPENDENCYPART_GRANDPAR
(7,8),(8,11),0.0759038 # DEPENDENCYPART_GRANDPAR
(7,8),(8,12),0.360057 # DEPENDENCYPART_GRANDPAR
(7,8),(8,13),-0.216659 # DEPENDENCYPART_GRANDPAR
(7,8),(8,14),-0.345661 # DEPENDENCYPART_GRANDPAR
(7,8),(8,15),-0.345083 # DEPENDENCYPART_GRANDPAR
(7,8),(8,16),-0.07869 # DEPENDENCYPART_GRANDPAR
(7,8),(8,17),0.129706 # DEPENDENCYPART_GRANDPAR
(7,8),(8,18),-0.0739726 # DEPENDENCYPART_GRANDPAR
(7,8),(8,21),-0.106736 # DEPENDENCYPART_GRANDPAR
(7,8),(8,24),-1.04768 # DEPENDENCYPART_GRANDPAR
