# _root_ Telephone service has been improved for customers trying to reach their brokers , and specialists -- who I believe should stay , despite the urgings of some post-crash critics -- have larger capital positions .
#goldHeads=2,3,0,3,4,2,6,7,8,9,12,10,3,3,31,15,20,19,15,19,20,19,19,25,23,25,29,29,26,15,14,34,34,31,3,
#predictedHeads=2,3,0,3,4,5,6,7,8,9,12,10,3,3,14,19,19,19,15,19,20,21,21,25,23,25,29,29,26,19,21,34,34,31,3,
(4,1),(4,12),0.0341386 # DEPENDENCYPART_SIBL
(4,1),(4,13),0.0959207 # DEPENDENCYPART_SIBL
(4,1),(4,14),0.0523416 # DEPENDENCYPART_SIBL
(4,2),(4,3),0.120112 # DEPENDENCYPART_SIBL
(4,2),(4,5),0.0122249 # DEPENDENCYPART_SIBL
(4,2),(4,6),0.00968683 # DEPENDENCYPART_SIBL
(4,2),(4,7),0.0315295 # DEPENDENCYPART_SIBL
(4,2),(4,8),-0.0731741 # DEPENDENCYPART_SIBL
(4,2),(4,9),0.0869895 # DEPENDENCYPART_SIBL
(4,2),(4,12),0.0245589 # DEPENDENCYPART_SIBL
(4,2),(4,13),0.0157514 # DEPENDENCYPART_SIBL
(4,2),(4,14),0.0378143 # DEPENDENCYPART_SIBL
(4,3),(4,5),0.0832797 # DEPENDENCYPART_SIBL
(4,3),(4,6),0.0692789 # DEPENDENCYPART_SIBL
(4,3),(4,7),0.00227385 # DEPENDENCYPART_SIBL
(4,3),(4,8),-0.00639581 # DEPENDENCYPART_SIBL
(4,3),(4,9),-0.0744197 # DEPENDENCYPART_SIBL
(4,3),(4,12),0.0056037 # DEPENDENCYPART_SIBL
(4,3),(4,13),0.00318055 # DEPENDENCYPART_SIBL
(4,3),(4,14),-0.00439309 # DEPENDENCYPART_SIBL
(4,5),(4,6),-0.211766 # DEPENDENCYPART_SIBL
(4,5),(4,7),-0.422646 # DEPENDENCYPART_SIBL
(4,5),(4,8),-0.377479 # DEPENDENCYPART_SIBL
(4,5),(4,9),-0.347009 # DEPENDENCYPART_SIBL
(4,5),(4,12),-0.422146 # DEPENDENCYPART_SIBL
(4,5),(4,13),-0.273892 # DEPENDENCYPART_SIBL
(4,5),(4,14),-0.243642 # DEPENDENCYPART_SIBL
(4,6),(4,7),-0.200355 # DEPENDENCYPART_SIBL
(4,6),(4,8),-0.111551 # DEPENDENCYPART_SIBL
(4,6),(4,9),-0.240592 # DEPENDENCYPART_SIBL
(4,6),(4,12),-0.188399 # DEPENDENCYPART_SIBL
(4,6),(4,13),-0.0185795 # DEPENDENCYPART_SIBL
(4,6),(4,14),-0.0316361 # DEPENDENCYPART_SIBL
(4,7),(4,8),-0.032887 # DEPENDENCYPART_SIBL
(4,7),(4,9),0.0660934 # DEPENDENCYPART_SIBL
(4,7),(4,12),-0.345617 # DEPENDENCYPART_SIBL
(4,7),(4,13),0.00581949 # DEPENDENCYPART_SIBL
(4,7),(4,14),-0.0312093 # DEPENDENCYPART_SIBL
(4,8),(4,9),-0.236061 # DEPENDENCYPART_SIBL
(4,8),(4,12),-0.381029 # DEPENDENCYPART_SIBL
(4,8),(4,13),-0.203688 # DEPENDENCYPART_SIBL
(4,8),(4,14),-0.226097 # DEPENDENCYPART_SIBL
(4,9),(4,12),-0.232169 # DEPENDENCYPART_SIBL
(4,9),(4,13),-0.0672992 # DEPENDENCYPART_SIBL
(4,9),(4,14),-0.028121 # DEPENDENCYPART_SIBL
(4,12),(4,13),0.00672514 # DEPENDENCYPART_SIBL
(4,12),(4,14),-0.0586635 # DEPENDENCYPART_SIBL
(4,13),(4,14),0.320452 # DEPENDENCYPART_SIBL
(5,1),(5,2),-0.120092 # DEPENDENCYPART_SIBL
(5,1),(5,3),0.0587739 # DEPENDENCYPART_SIBL
(5,1),(5,4),-0.00839663 # DEPENDENCYPART_SIBL
(5,1),(5,6),-0.00367209 # DEPENDENCYPART_SIBL
(5,1),(5,7),0.0431982 # DEPENDENCYPART_SIBL
(5,1),(5,8),-0.0303354 # DEPENDENCYPART_SIBL
(5,1),(5,9),0.047069 # DEPENDENCYPART_SIBL
(5,1),(5,10),-0.0299496 # DEPENDENCYPART_SIBL
(5,1),(5,12),0.0362178 # DEPENDENCYPART_SIBL
(5,1),(5,13),0.107995 # DEPENDENCYPART_SIBL
(5,1),(5,14),0.0619194 # DEPENDENCYPART_SIBL
(5,1),(5,16),-0.0702979 # DEPENDENCYPART_SIBL
(5,1),(5,22),0.107995 # DEPENDENCYPART_SIBL
(5,1),(5,23),-0.00983557 # DEPENDENCYPART_SIBL
(5,1),(5,35),0.170697 # DEPENDENCYPART_SIBL
(5,2),(5,3),0.0585652 # DEPENDENCYPART_SIBL
(5,2),(5,4),-0.00857242 # DEPENDENCYPART_SIBL
(5,2),(5,6),-0.0372723 # DEPENDENCYPART_SIBL
(5,2),(5,7),0.0336261 # DEPENDENCYPART_SIBL
(5,2),(5,8),-0.0297624 # DEPENDENCYPART_SIBL
(5,2),(5,9),0.0624723 # DEPENDENCYPART_SIBL
(5,2),(5,10),-0.0407359 # DEPENDENCYPART_SIBL
(5,2),(5,12),0.0266456 # DEPENDENCYPART_SIBL
(5,2),(5,13),0.0278329 # DEPENDENCYPART_SIBL
(5,2),(5,14),0.0473995 # DEPENDENCYPART_SIBL
(5,2),(5,16),-0.0919732 # DEPENDENCYPART_SIBL
(5,2),(5,22),0.0278329 # DEPENDENCYPART_SIBL
(5,2),(5,23),-0.0429774 # DEPENDENCYPART_SIBL
(5,2),(5,35),0.143622 # DEPENDENCYPART_SIBL
(5,3),(5,4),-0.00250792 # DEPENDENCYPART_SIBL
(5,3),(5,6),-0.0337756 # DEPENDENCYPART_SIBL
(5,3),(5,7),-0.0423245 # DEPENDENCYPART_SIBL
(5,3),(5,8),-0.0273798 # DEPENDENCYPART_SIBL
(5,3),(5,9),-0.149016 # DEPENDENCYPART_SIBL
(5,3),(5,10),-0.0747856 # DEPENDENCYPART_SIBL
(5,3),(5,12),-0.0390047 # DEPENDENCYPART_SIBL
(5,3),(5,13),-0.0394934 # DEPENDENCYPART_SIBL
(5,3),(5,14),-0.043174 # DEPENDENCYPART_SIBL
(5,3),(5,16),-0.109486 # DEPENDENCYPART_SIBL
(5,3),(5,22),-0.0394934 # DEPENDENCYPART_SIBL
(5,3),(5,23),-0.0488463 # DEPENDENCYPART_SIBL
(5,3),(5,35),0.07971 # DEPENDENCYPART_SIBL
(5,4),(5,6),-0.0210022 # DEPENDENCYPART_SIBL
(5,4),(5,7),-0.00655233 # DEPENDENCYPART_SIBL
(5,4),(5,8),-0.0367055 # DEPENDENCYPART_SIBL
(5,4),(5,9),-0.0545125 # DEPENDENCYPART_SIBL
(5,4),(5,10),-0.102917 # DEPENDENCYPART_SIBL
(5,4),(5,12),-0.00160667 # DEPENDENCYPART_SIBL
(5,4),(5,13),-0.0436143 # DEPENDENCYPART_SIBL
(5,4),(5,14),-0.0346002 # DEPENDENCYPART_SIBL
(5,4),(5,16),-0.115792 # DEPENDENCYPART_SIBL
(5,4),(5,22),-0.0436143 # DEPENDENCYPART_SIBL
(5,4),(5,23),-0.0658272 # DEPENDENCYPART_SIBL
(5,4),(5,35),0.0139089 # DEPENDENCYPART_SIBL
(5,6),(5,7),-0.238878 # DEPENDENCYPART_SIBL
(5,6),(5,8),-0.112958 # DEPENDENCYPART_SIBL
(5,6),(5,9),-0.244622 # DEPENDENCYPART_SIBL
(5,6),(5,10),-0.130588 # DEPENDENCYPART_SIBL
(5,6),(5,12),-0.226922 # DEPENDENCYPART_SIBL
(5,6),(5,13),-0.0284468 # DEPENDENCYPART_SIBL
(5,6),(5,14),0.0119146 # DEPENDENCYPART_SIBL
(5,6),(5,16),-0.124959 # DEPENDENCYPART_SIBL
(5,6),(5,22),-0.0284468 # DEPENDENCYPART_SIBL
(5,6),(5,23),-0.163892 # DEPENDENCYPART_SIBL
(5,6),(5,35),-0.00534435 # DEPENDENCYPART_SIBL
(5,7),(5,8),0.0424566 # DEPENDENCYPART_SIBL
(5,7),(5,9),0.138736 # DEPENDENCYPART_SIBL
(5,7),(5,10),0.0872554 # DEPENDENCYPART_SIBL
(5,7),(5,12),-0.30511 # DEPENDENCYPART_SIBL
(5,7),(5,13),0.0696251 # DEPENDENCYPART_SIBL
(5,7),(5,14),0.0483358 # DEPENDENCYPART_SIBL
(5,7),(5,16),0.0226887 # DEPENDENCYPART_SIBL
(5,7),(5,22),0.0696251 # DEPENDENCYPART_SIBL
(5,7),(5,23),0.101789 # DEPENDENCYPART_SIBL
(5,7),(5,35),0.085616 # DEPENDENCYPART_SIBL
(5,8),(5,9),-0.100131 # DEPENDENCYPART_SIBL
(5,8),(5,10),-0.108769 # DEPENDENCYPART_SIBL
(5,8),(5,12),-0.261907 # DEPENDENCYPART_SIBL
(5,8),(5,13),-0.0376414 # DEPENDENCYPART_SIBL
(5,8),(5,14),-0.0713723 # DEPENDENCYPART_SIBL
(5,8),(5,16),-0.00680994 # DEPENDENCYPART_SIBL
(5,8),(5,22),-0.0376414 # DEPENDENCYPART_SIBL
(5,8),(5,23),-0.10521 # DEPENDENCYPART_SIBL
(5,8),(5,35),0.0413525 # DEPENDENCYPART_SIBL
(5,9),(5,10),-0.108262 # DEPENDENCYPART_SIBL
(5,9),(5,12),-0.180246 # DEPENDENCYPART_SIBL
(5,9),(5,13),0.00987243 # DEPENDENCYPART_SIBL
(5,9),(5,14),0.0472704 # DEPENDENCYPART_SIBL
(5,9),(5,16),0.0287236 # DEPENDENCYPART_SIBL
(5,9),(5,22),0.00987243 # DEPENDENCYPART_SIBL
(5,9),(5,23),0.156031 # DEPENDENCYPART_SIBL
(5,9),(5,35),0.051951 # DEPENDENCYPART_SIBL
(5,10),(5,12),-0.184668 # DEPENDENCYPART_SIBL
(5,10),(5,13),0.012852 # DEPENDENCYPART_SIBL
(5,10),(5,14),0.0139032 # DEPENDENCYPART_SIBL
(5,10),(5,16),0.00628853 # DEPENDENCYPART_SIBL
(5,10),(5,22),0.012852 # DEPENDENCYPART_SIBL
(5,10),(5,23),-0.0329665 # DEPENDENCYPART_SIBL
(5,10),(5,35),0.00242599 # DEPENDENCYPART_SIBL
(5,12),(5,13),0.0705293 # DEPENDENCYPART_SIBL
(5,12),(5,14),0.0208802 # DEPENDENCYPART_SIBL
(5,12),(5,16),0.0104586 # DEPENDENCYPART_SIBL
(5,12),(5,22),0.0705293 # DEPENDENCYPART_SIBL
(5,12),(5,23),0.0584565 # DEPENDENCYPART_SIBL
(5,12),(5,35),0.123354 # DEPENDENCYPART_SIBL
(5,13),(5,14),0.387147 # DEPENDENCYPART_SIBL
(5,13),(5,16),-0.0465354 # DEPENDENCYPART_SIBL
(5,13),(5,22),-0.0132803 # DEPENDENCYPART_SIBL
(5,13),(5,23),0.527384 # DEPENDENCYPART_SIBL
(5,13),(5,35),0.0855954 # DEPENDENCYPART_SIBL
(5,14),(5,16),0.0315105 # DEPENDENCYPART_SIBL
(5,14),(5,22),-0.0198987 # DEPENDENCYPART_SIBL
(5,14),(5,23),-0.0387594 # DEPENDENCYPART_SIBL
(5,14),(5,35),0.0263716 # DEPENDENCYPART_SIBL
(5,16),(5,22),-0.0548417 # DEPENDENCYPART_SIBL
(5,16),(5,23),0.214244 # DEPENDENCYPART_SIBL
(5,16),(5,35),0.0338449 # DEPENDENCYPART_SIBL
(5,22),(5,23),0.527384 # DEPENDENCYPART_SIBL
(5,22),(5,35),0.0855954 # DEPENDENCYPART_SIBL
(5,23),(5,35),0.0422585 # DEPENDENCYPART_SIBL
(6,7),(6,8),-0.606579 # DEPENDENCYPART_SIBL
(6,7),(6,9),-1.08055 # DEPENDENCYPART_SIBL
(6,7),(6,10),-0.384962 # DEPENDENCYPART_SIBL
(6,7),(6,12),-0.969294 # DEPENDENCYPART_SIBL
(6,7),(6,14),-0.049316 # DEPENDENCYPART_SIBL
(6,7),(6,19),-0.587602 # DEPENDENCYPART_SIBL
(6,7),(6,35),-0.0635086 # DEPENDENCYPART_SIBL
(6,8),(6,9),-0.804475 # DEPENDENCYPART_SIBL
(6,8),(6,10),-0.305902 # DEPENDENCYPART_SIBL
(6,8),(6,12),-0.583583 # DEPENDENCYPART_SIBL
(6,8),(6,14),0.0972829 # DEPENDENCYPART_SIBL
(6,8),(6,19),-0.425934 # DEPENDENCYPART_SIBL
(6,8),(6,35),0.0935716 # DEPENDENCYPART_SIBL
(6,9),(6,10),-0.279422 # DEPENDENCYPART_SIBL
(6,9),(6,12),-0.401956 # DEPENDENCYPART_SIBL
(6,9),(6,14),0.189274 # DEPENDENCYPART_SIBL
(6,9),(6,19),-0.37353 # DEPENDENCYPART_SIBL
(6,9),(6,35),0.0117229 # DEPENDENCYPART_SIBL
(6,10),(6,12),-0.357849 # DEPENDENCYPART_SIBL
(6,10),(6,14),0.140046 # DEPENDENCYPART_SIBL
(6,10),(6,19),-0.302587 # DEPENDENCYPART_SIBL
(6,10),(6,35),0.118455 # DEPENDENCYPART_SIBL
(6,12),(6,14),-0.0769197 # DEPENDENCYPART_SIBL
(6,12),(6,19),-0.581862 # DEPENDENCYPART_SIBL
(6,12),(6,35),-0.0169835 # DEPENDENCYPART_SIBL
(6,14),(6,19),-0.192051 # DEPENDENCYPART_SIBL
(6,14),(6,35),0.00139664 # DEPENDENCYPART_SIBL
(6,19),(6,35),0.209908 # DEPENDENCYPART_SIBL
(7,5),(7,8),-0.0189457 # DEPENDENCYPART_SIBL
(7,5),(7,9),-0.0426942 # DEPENDENCYPART_SIBL
(7,5),(7,10),-0.00555294 # DEPENDENCYPART_SIBL
(7,5),(7,12),0.0991206 # DEPENDENCYPART_SIBL
(7,5),(7,13),0.0488657 # DEPENDENCYPART_SIBL
(7,5),(7,14),0.0186804 # DEPENDENCYPART_SIBL
(7,5),(7,16),0.156927 # DEPENDENCYPART_SIBL
(7,5),(7,19),0.0510408 # DEPENDENCYPART_SIBL
(7,5),(7,20),0.0142659 # DEPENDENCYPART_SIBL
(7,8),(7,9),-0.0312875 # DEPENDENCYPART_SIBL
(7,8),(7,10),-0.00221791 # DEPENDENCYPART_SIBL
(7,8),(7,12),-0.0302661 # DEPENDENCYPART_SIBL
(7,8),(7,13),0.147131 # DEPENDENCYPART_SIBL
(7,8),(7,14),0.0709351 # DEPENDENCYPART_SIBL
(7,8),(7,16),0.139073 # DEPENDENCYPART_SIBL
(7,8),(7,19),-0.0371902 # DEPENDENCYPART_SIBL
(7,8),(7,20),-0.0515586 # DEPENDENCYPART_SIBL
(7,9),(7,10),-0.00724294 # DEPENDENCYPART_SIBL
(7,9),(7,12),0.135467 # DEPENDENCYPART_SIBL
(7,9),(7,13),0.0234637 # DEPENDENCYPART_SIBL
(7,9),(7,14),0.141466 # DEPENDENCYPART_SIBL
(7,9),(7,16),-0.00601727 # DEPENDENCYPART_SIBL
(7,9),(7,19),-0.040793 # DEPENDENCYPART_SIBL
(7,9),(7,20),-0.0388637 # DEPENDENCYPART_SIBL
(7,10),(7,12),0.013528 # DEPENDENCYPART_SIBL
(7,10),(7,13),0.130606 # DEPENDENCYPART_SIBL
(7,10),(7,14),0.0350769 # DEPENDENCYPART_SIBL
(7,10),(7,16),0.0773571 # DEPENDENCYPART_SIBL
(7,10),(7,19),-0.0490609 # DEPENDENCYPART_SIBL
(7,10),(7,20),-0.0294324 # DEPENDENCYPART_SIBL
(7,12),(7,13),0.0155056 # DEPENDENCYPART_SIBL
(7,12),(7,14),-0.0412698 # DEPENDENCYPART_SIBL
(7,12),(7,16),0.0193792 # DEPENDENCYPART_SIBL
(7,12),(7,19),-0.0567564 # DEPENDENCYPART_SIBL
(7,12),(7,20),-0.0856692 # DEPENDENCYPART_SIBL
(7,13),(7,14),0.483025 # DEPENDENCYPART_SIBL
(7,13),(7,16),0.0152572 # DEPENDENCYPART_SIBL
(7,13),(7,19),0.573881 # DEPENDENCYPART_SIBL
(7,13),(7,20),0.426772 # DEPENDENCYPART_SIBL
(7,14),(7,16),0.0143828 # DEPENDENCYPART_SIBL
(7,14),(7,19),-0.0124729 # DEPENDENCYPART_SIBL
(7,14),(7,20),-0.0339465 # DEPENDENCYPART_SIBL
(7,16),(7,19),0.173274 # DEPENDENCYPART_SIBL
(7,16),(7,20),0.212194 # DEPENDENCYPART_SIBL
(7,19),(7,20),-0.127787 # DEPENDENCYPART_SIBL
(8,1),(8,2),-0.184304 # DEPENDENCYPART_SIBL
(8,1),(8,3),0.0195146 # DEPENDENCYPART_SIBL
(8,1),(8,5),-0.0161772 # DEPENDENCYPART_SIBL
(8,1),(8,6),0.0682857 # DEPENDENCYPART_SIBL
(8,1),(8,7),-0.183453 # DEPENDENCYPART_SIBL
(8,1),(8,9),-0.0785391 # DEPENDENCYPART_SIBL
(8,1),(8,10),-0.0372281 # DEPENDENCYPART_SIBL
(8,1),(8,12),0.00631085 # DEPENDENCYPART_SIBL
(8,1),(8,13),0.0617535 # DEPENDENCYPART_SIBL
(8,1),(8,14),0.136968 # DEPENDENCYPART_SIBL
(8,1),(8,15),0.00862146 # DEPENDENCYPART_SIBL
(8,1),(8,16),0.00727349 # DEPENDENCYPART_SIBL
(8,1),(8,18),-0.0490282 # DEPENDENCYPART_SIBL
(8,1),(8,19),-0.0215897 # DEPENDENCYPART_SIBL
(8,1),(8,20),-0.0461303 # DEPENDENCYPART_SIBL
(8,1),(8,23),-0.0230489 # DEPENDENCYPART_SIBL
(8,2),(8,3),0.0192854 # DEPENDENCYPART_SIBL
(8,2),(8,5),-0.0163863 # DEPENDENCYPART_SIBL
(8,2),(8,6),0.0540452 # DEPENDENCYPART_SIBL
(8,2),(8,7),-0.182386 # DEPENDENCYPART_SIBL
(8,2),(8,9),-0.0627456 # DEPENDENCYPART_SIBL
(8,2),(8,10),-0.0476738 # DEPENDENCYPART_SIBL
(8,2),(8,12),-0.00336818 # DEPENDENCYPART_SIBL
(8,2),(8,13),-0.0180978 # DEPENDENCYPART_SIBL
(8,2),(8,14),0.119527 # DEPENDENCYPART_SIBL
(8,2),(8,15),-0.00105758 # DEPENDENCYPART_SIBL
(8,2),(8,16),-0.0140611 # DEPENDENCYPART_SIBL
(8,2),(8,18),-0.0545555 # DEPENDENCYPART_SIBL
(8,2),(8,19),-0.0249788 # DEPENDENCYPART_SIBL
(8,2),(8,20),-0.038193 # DEPENDENCYPART_SIBL
(8,2),(8,23),-0.0554499 # DEPENDENCYPART_SIBL
(8,3),(8,5),-0.0121508 # DEPENDENCYPART_SIBL
(8,3),(8,6),-0.0779238 # DEPENDENCYPART_SIBL
(8,3),(8,7),0.0201682 # DEPENDENCYPART_SIBL
(8,3),(8,9),-0.137047 # DEPENDENCYPART_SIBL
(8,3),(8,10),-0.0483693 # DEPENDENCYPART_SIBL
(8,3),(8,12),-0.0251187 # DEPENDENCYPART_SIBL
(8,3),(8,13),-0.0287049 # DEPENDENCYPART_SIBL
(8,3),(8,14),0.00401692 # DEPENDENCYPART_SIBL
(8,3),(8,15),-0.0246393 # DEPENDENCYPART_SIBL
(8,3),(8,16),-0.00215642 # DEPENDENCYPART_SIBL
(8,3),(8,18),-0.0407704 # DEPENDENCYPART_SIBL
(8,3),(8,19),-0.0595098 # DEPENDENCYPART_SIBL
(8,3),(8,20),-0.100418 # DEPENDENCYPART_SIBL
(8,3),(8,23),-0.054474 # DEPENDENCYPART_SIBL
(8,5),(8,6),-0.0784669 # DEPENDENCYPART_SIBL
(8,5),(8,7),-0.00445378 # DEPENDENCYPART_SIBL
(8,5),(8,9),-0.0407126 # DEPENDENCYPART_SIBL
(8,5),(8,10),-0.0634708 # DEPENDENCYPART_SIBL
(8,5),(8,12),0.0228063 # DEPENDENCYPART_SIBL
(8,5),(8,13),0.00724263 # DEPENDENCYPART_SIBL
(8,5),(8,14),0.0149944 # DEPENDENCYPART_SIBL
(8,5),(8,15),0.0233141 # DEPENDENCYPART_SIBL
(8,5),(8,16),0.00481835 # DEPENDENCYPART_SIBL
(8,5),(8,18),-0.0214418 # DEPENDENCYPART_SIBL
(8,5),(8,19),-0.0021648 # DEPENDENCYPART_SIBL
(8,5),(8,20),-0.0254317 # DEPENDENCYPART_SIBL
(8,5),(8,23),0.0510141 # DEPENDENCYPART_SIBL
(8,6),(8,7),-0.0536641 # DEPENDENCYPART_SIBL
(8,6),(8,9),0.00125747 # DEPENDENCYPART_SIBL
(8,6),(8,10),-0.0793566 # DEPENDENCYPART_SIBL
(8,6),(8,12),-0.0848358 # DEPENDENCYPART_SIBL
(8,6),(8,13),-0.0983644 # DEPENDENCYPART_SIBL
(8,6),(8,14),-0.106584 # DEPENDENCYPART_SIBL
(8,6),(8,15),-0.0824563 # DEPENDENCYPART_SIBL
(8,6),(8,16),-0.0114263 # DEPENDENCYPART_SIBL
(8,6),(8,18),-0.0351882 # DEPENDENCYPART_SIBL
(8,6),(8,19),-0.0606626 # DEPENDENCYPART_SIBL
(8,6),(8,20),-0.0523196 # DEPENDENCYPART_SIBL
(8,6),(8,23),-0.0804077 # DEPENDENCYPART_SIBL
(8,7),(8,9),-0.0271135 # DEPENDENCYPART_SIBL
(8,7),(8,10),0.0265201 # DEPENDENCYPART_SIBL
(8,7),(8,12),0.0194789 # DEPENDENCYPART_SIBL
(8,7),(8,13),0.00816722 # DEPENDENCYPART_SIBL
(8,7),(8,14),0.130591 # DEPENDENCYPART_SIBL
(8,7),(8,15),0.010334 # DEPENDENCYPART_SIBL
(8,7),(8,16),0.0255343 # DEPENDENCYPART_SIBL
(8,7),(8,18),0.00745024 # DEPENDENCYPART_SIBL
(8,7),(8,19),0.0256144 # DEPENDENCYPART_SIBL
(8,7),(8,20),-0.00184268 # DEPENDENCYPART_SIBL
(8,7),(8,23),0.012422 # DEPENDENCYPART_SIBL
(8,9),(8,10),-0.161001 # DEPENDENCYPART_SIBL
(8,9),(8,12),-0.273091 # DEPENDENCYPART_SIBL
(8,9),(8,13),-0.0105678 # DEPENDENCYPART_SIBL
(8,9),(8,14),0.114927 # DEPENDENCYPART_SIBL
(8,9),(8,15),-0.275319 # DEPENDENCYPART_SIBL
(8,9),(8,16),-0.0505154 # DEPENDENCYPART_SIBL
(8,9),(8,18),-0.182979 # DEPENDENCYPART_SIBL
(8,9),(8,19),-0.127611 # DEPENDENCYPART_SIBL
(8,9),(8,20),-0.252469 # DEPENDENCYPART_SIBL
(8,9),(8,23),0.0786934 # DEPENDENCYPART_SIBL
(8,10),(8,12),-0.16539 # DEPENDENCYPART_SIBL
(8,10),(8,13),0.0289631 # DEPENDENCYPART_SIBL
(8,10),(8,14),0.0710315 # DEPENDENCYPART_SIBL
(8,10),(8,15),-0.165386 # DEPENDENCYPART_SIBL
(8,10),(8,16),0.0362624 # DEPENDENCYPART_SIBL
(8,10),(8,18),-0.0862188 # DEPENDENCYPART_SIBL
(8,10),(8,19),-0.0481862 # DEPENDENCYPART_SIBL
(8,10),(8,20),-0.103971 # DEPENDENCYPART_SIBL
(8,10),(8,23),0.0359608 # DEPENDENCYPART_SIBL
(8,12),(8,13),0.0363852 # DEPENDENCYPART_SIBL
(8,12),(8,14),0.097811 # DEPENDENCYPART_SIBL
(8,12),(8,15),-0.322591 # DEPENDENCYPART_SIBL
(8,12),(8,16),0.0443358 # DEPENDENCYPART_SIBL
(8,12),(8,18),-0.0229614 # DEPENDENCYPART_SIBL
(8,12),(8,19),-0.0237177 # DEPENDENCYPART_SIBL
(8,12),(8,20),-0.107691 # DEPENDENCYPART_SIBL
(8,12),(8,23),0.0918475 # DEPENDENCYPART_SIBL
(8,13),(8,14),0.417349 # DEPENDENCYPART_SIBL
(8,13),(8,15),0.0886765 # DEPENDENCYPART_SIBL
(8,13),(8,16),-0.0276699 # DEPENDENCYPART_SIBL
(8,13),(8,18),0.00918023 # DEPENDENCYPART_SIBL
(8,13),(8,19),0.282838 # DEPENDENCYPART_SIBL
(8,13),(8,20),0.209993 # DEPENDENCYPART_SIBL
(8,13),(8,23),0.473041 # DEPENDENCYPART_SIBL
(8,14),(8,15),0.00651652 # DEPENDENCYPART_SIBL
(8,14),(8,16),0.0437355 # DEPENDENCYPART_SIBL
(8,14),(8,18),0.0527763 # DEPENDENCYPART_SIBL
(8,14),(8,19),-0.0238714 # DEPENDENCYPART_SIBL
(8,14),(8,20),-0.148217 # DEPENDENCYPART_SIBL
(8,14),(8,23),-0.0334265 # DEPENDENCYPART_SIBL
(8,15),(8,16),0.0417399 # DEPENDENCYPART_SIBL
(8,15),(8,18),-0.0257534 # DEPENDENCYPART_SIBL
(8,15),(8,19),-0.0261581 # DEPENDENCYPART_SIBL
(8,15),(8,20),-0.110483 # DEPENDENCYPART_SIBL
(8,15),(8,23),0.0828319 # DEPENDENCYPART_SIBL
(8,16),(8,18),-0.0321659 # DEPENDENCYPART_SIBL
(8,16),(8,19),0.189385 # DEPENDENCYPART_SIBL
(8,16),(8,20),0.0669158 # DEPENDENCYPART_SIBL
(8,16),(8,23),0.173354 # DEPENDENCYPART_SIBL
(8,18),(8,19),-0.00874566 # DEPENDENCYPART_SIBL
(8,18),(8,20),-0.0870742 # DEPENDENCYPART_SIBL
(8,18),(8,23),0.0290321 # DEPENDENCYPART_SIBL
(8,19),(8,20),-0.230585 # DEPENDENCYPART_SIBL
(8,19),(8,23),-0.0295546 # DEPENDENCYPART_SIBL
(8,20),(8,23),0.0580898 # DEPENDENCYPART_SIBL
(9,7),(9,8),-0.022236 # DEPENDENCYPART_SIBL
(9,7),(9,10),0.200761 # DEPENDENCYPART_SIBL
(9,7),(9,12),-0.0135057 # DEPENDENCYPART_SIBL
(9,7),(9,13),-0.0165607 # DEPENDENCYPART_SIBL
(9,7),(9,14),0.16235 # DEPENDENCYPART_SIBL
(9,7),(9,15),-0.0231422 # DEPENDENCYPART_SIBL
(9,7),(9,21),0.174718 # DEPENDENCYPART_SIBL
(9,8),(9,10),-0.0201215 # DEPENDENCYPART_SIBL
(9,8),(9,12),-0.0497788 # DEPENDENCYPART_SIBL
(9,8),(9,13),-0.106137 # DEPENDENCYPART_SIBL
(9,8),(9,14),0.00308064 # DEPENDENCYPART_SIBL
(9,8),(9,15),-0.0516392 # DEPENDENCYPART_SIBL
(9,8),(9,21),-0.0372989 # DEPENDENCYPART_SIBL
(9,10),(9,12),-0.660424 # DEPENDENCYPART_SIBL
(9,10),(9,13),0.208455 # DEPENDENCYPART_SIBL
(9,10),(9,14),0.177643 # DEPENDENCYPART_SIBL
(9,10),(9,15),-0.663405 # DEPENDENCYPART_SIBL
(9,10),(9,21),-0.788807 # DEPENDENCYPART_SIBL
(9,12),(9,13),0.0181668 # DEPENDENCYPART_SIBL
(9,12),(9,14),-0.00709679 # DEPENDENCYPART_SIBL
(9,12),(9,15),-0.723697 # DEPENDENCYPART_SIBL
(9,12),(9,21),-0.198368 # DEPENDENCYPART_SIBL
(9,13),(9,14),0.816092 # DEPENDENCYPART_SIBL
(9,13),(9,15),0.0238629 # DEPENDENCYPART_SIBL
(9,13),(9,21),0.175989 # DEPENDENCYPART_SIBL
(9,14),(9,15),-0.106486 # DEPENDENCYPART_SIBL
(9,14),(9,21),-0.0781498 # DEPENDENCYPART_SIBL
(9,15),(9,21),-0.188558 # DEPENDENCYPART_SIBL
(10,2),(10,6),0.047405 # DEPENDENCYPART_SIBL
(10,2),(10,7),-0.110084 # DEPENDENCYPART_SIBL
(10,2),(10,11),-0.0510374 # DEPENDENCYPART_SIBL
(10,2),(10,12),-0.0597354 # DEPENDENCYPART_SIBL
(10,2),(10,13),-0.0733693 # DEPENDENCYPART_SIBL
(10,2),(10,14),0.0189846 # DEPENDENCYPART_SIBL
(10,2),(10,15),-0.0645839 # DEPENDENCYPART_SIBL
(10,2),(10,16),-0.0722647 # DEPENDENCYPART_SIBL
(10,2),(10,17),-0.0585302 # DEPENDENCYPART_SIBL
