# _root_ Commodities : Dow Jones futures index 129.63 , up 0.25 ; spot index 129.84 , off 0.25 .
#goldHeads=0,1,6,6,6,1,6,6,6,9,1,13,1,13,13,13,16,1,
#predictedHeads=0,1,6,6,6,1,6,7,7,9,6,13,6,13,14,14,16,1,
(5,1),(5,10),-0.0616246 # DEPENDENCYPART_SIBL
(5,1),(5,11),-0.0439574 # DEPENDENCYPART_SIBL
(5,1),(5,13),0.0134928 # DEPENDENCYPART_SIBL
(5,1),(5,14),-0.061113 # DEPENDENCYPART_SIBL
(5,1),(5,15),0.0206532 # DEPENDENCYPART_SIBL
(5,1),(5,16),-0.00769731 # DEPENDENCYPART_SIBL
(5,1),(5,18),-0.000694856 # DEPENDENCYPART_SIBL
(5,2),(5,3),-0.0133184 # DEPENDENCYPART_SIBL
(5,2),(5,4),-0.0124351 # DEPENDENCYPART_SIBL
(5,2),(5,6),0.00833434 # DEPENDENCYPART_SIBL
(5,2),(5,7),-0.0377229 # DEPENDENCYPART_SIBL
(5,2),(5,8),0.038011 # DEPENDENCYPART_SIBL
(5,2),(5,9),0.00154623 # DEPENDENCYPART_SIBL
(5,2),(5,10),-0.0382346 # DEPENDENCYPART_SIBL
(5,2),(5,11),0.276631 # DEPENDENCYPART_SIBL
(5,2),(5,13),0.00833434 # DEPENDENCYPART_SIBL
(5,2),(5,14),-0.0377229 # DEPENDENCYPART_SIBL
(5,2),(5,15),0.038011 # DEPENDENCYPART_SIBL
(5,2),(5,16),0.0875122 # DEPENDENCYPART_SIBL
(5,2),(5,18),0.117178 # DEPENDENCYPART_SIBL
(5,3),(5,4),0.0765781 # DEPENDENCYPART_SIBL
(5,3),(5,6),0.00983393 # DEPENDENCYPART_SIBL
(5,3),(5,7),-0.075673 # DEPENDENCYPART_SIBL
(5,3),(5,8),-0.0527225 # DEPENDENCYPART_SIBL
(5,3),(5,9),-0.0253726 # DEPENDENCYPART_SIBL
(5,3),(5,10),-0.0761846 # DEPENDENCYPART_SIBL
(5,3),(5,11),-0.0387348 # DEPENDENCYPART_SIBL
(5,3),(5,13),0.00983393 # DEPENDENCYPART_SIBL
(5,3),(5,14),-0.075673 # DEPENDENCYPART_SIBL
(5,3),(5,15),-0.0527225 # DEPENDENCYPART_SIBL
(5,3),(5,16),-0.0430037 # DEPENDENCYPART_SIBL
(5,3),(5,18),-0.0187855 # DEPENDENCYPART_SIBL
(5,4),(5,6),0.0162368 # DEPENDENCYPART_SIBL
(5,4),(5,7),-0.068361 # DEPENDENCYPART_SIBL
(5,4),(5,8),-0.023204 # DEPENDENCYPART_SIBL
(5,4),(5,9),-0.0188228 # DEPENDENCYPART_SIBL
(5,4),(5,10),-0.0688726 # DEPENDENCYPART_SIBL
(5,4),(5,11),-0.03247 # DEPENDENCYPART_SIBL
(5,4),(5,13),0.0162368 # DEPENDENCYPART_SIBL
(5,4),(5,14),-0.068361 # DEPENDENCYPART_SIBL
(5,4),(5,15),-0.023204 # DEPENDENCYPART_SIBL
(5,4),(5,16),-0.0363313 # DEPENDENCYPART_SIBL
(5,4),(5,18),-0.00162136 # DEPENDENCYPART_SIBL
(5,6),(5,7),-0.00249263 # DEPENDENCYPART_SIBL
(5,6),(5,8),0.0199427 # DEPENDENCYPART_SIBL
(5,6),(5,9),0.0163171 # DEPENDENCYPART_SIBL
(5,6),(5,10),-0.0030066 # DEPENDENCYPART_SIBL
(5,6),(5,11),0.0206176 # DEPENDENCYPART_SIBL
(5,6),(5,13),-0.0287026 # DEPENDENCYPART_SIBL
(5,6),(5,14),-0.00249263 # DEPENDENCYPART_SIBL
(5,6),(5,15),0.0199427 # DEPENDENCYPART_SIBL
(5,6),(5,16),-0.0240138 # DEPENDENCYPART_SIBL
(5,6),(5,18),0.0114136 # DEPENDENCYPART_SIBL
(5,7),(5,8),0.00655534 # DEPENDENCYPART_SIBL
(5,7),(5,9),0.0187403 # DEPENDENCYPART_SIBL
(5,7),(5,10),-0.0103986 # DEPENDENCYPART_SIBL
(5,7),(5,11),-0.0160409 # DEPENDENCYPART_SIBL
(5,7),(5,13),-0.024866 # DEPENDENCYPART_SIBL
(5,7),(5,14),-0.00988441 # DEPENDENCYPART_SIBL
(5,7),(5,15),0.00655534 # DEPENDENCYPART_SIBL
(5,7),(5,16),-0.0563589 # DEPENDENCYPART_SIBL
(5,7),(5,18),0.0125829 # DEPENDENCYPART_SIBL
(5,8),(5,9),0.000442151 # DEPENDENCYPART_SIBL
(5,8),(5,10),0.0399573 # DEPENDENCYPART_SIBL
(5,8),(5,11),0.0192344 # DEPENDENCYPART_SIBL
(5,8),(5,13),0.010238 # DEPENDENCYPART_SIBL
(5,8),(5,14),0.0425251 # DEPENDENCYPART_SIBL
(5,8),(5,15),0.0026734 # DEPENDENCYPART_SIBL
(5,8),(5,16),-0.0267846 # DEPENDENCYPART_SIBL
(5,8),(5,18),-0.0157784 # DEPENDENCYPART_SIBL
(5,9),(5,10),-0.00681906 # DEPENDENCYPART_SIBL
(5,9),(5,11),0.0506643 # DEPENDENCYPART_SIBL
(5,9),(5,13),0.0265293 # DEPENDENCYPART_SIBL
(5,9),(5,14),-0.00630508 # DEPENDENCYPART_SIBL
(5,9),(5,15),-0.0143826 # DEPENDENCYPART_SIBL
(5,9),(5,16),-0.0397159 # DEPENDENCYPART_SIBL
(5,9),(5,18),0.00441198 # DEPENDENCYPART_SIBL
(5,10),(5,11),-0.0200341 # DEPENDENCYPART_SIBL
(5,10),(5,13),-0.0276552 # DEPENDENCYPART_SIBL
(5,10),(5,14),-0.0118367 # DEPENDENCYPART_SIBL
(5,10),(5,15),0.0045393 # DEPENDENCYPART_SIBL
(5,10),(5,16),-0.0593341 # DEPENDENCYPART_SIBL
(5,10),(5,18),0.00858443 # DEPENDENCYPART_SIBL
(5,11),(5,13),0.0970109 # DEPENDENCYPART_SIBL
(5,11),(5,14),0.0931657 # DEPENDENCYPART_SIBL
(5,11),(5,15),-0.0387127 # DEPENDENCYPART_SIBL
(5,11),(5,16),-0.0151867 # DEPENDENCYPART_SIBL
(5,11),(5,18),0.29412 # DEPENDENCYPART_SIBL
(5,13),(5,14),-0.00249263 # DEPENDENCYPART_SIBL
(5,13),(5,15),0.0199427 # DEPENDENCYPART_SIBL
(5,13),(5,16),-0.0240138 # DEPENDENCYPART_SIBL
(5,13),(5,18),0.0114136 # DEPENDENCYPART_SIBL
(5,14),(5,15),0.00655534 # DEPENDENCYPART_SIBL
(5,14),(5,16),-0.0563589 # DEPENDENCYPART_SIBL
(5,14),(5,18),0.0125829 # DEPENDENCYPART_SIBL
(5,15),(5,16),-0.0267846 # DEPENDENCYPART_SIBL
(5,15),(5,18),-0.0157784 # DEPENDENCYPART_SIBL
(5,16),(5,18),0.0243551 # DEPENDENCYPART_SIBL
(6,1),(6,2),-0.0121968 # DEPENDENCYPART_SIBL
(6,1),(6,3),0.0986186 # DEPENDENCYPART_SIBL
(6,1),(6,4),0.107321 # DEPENDENCYPART_SIBL
(6,1),(6,5),0.119495 # DEPENDENCYPART_SIBL
(6,1),(6,7),-0.0884319 # DEPENDENCYPART_SIBL
(6,1),(6,8),0.0281673 # DEPENDENCYPART_SIBL
(6,1),(6,9),0.0256148 # DEPENDENCYPART_SIBL
(6,1),(6,10),-0.0889436 # DEPENDENCYPART_SIBL
(6,1),(6,11),-0.0137417 # DEPENDENCYPART_SIBL
(6,1),(6,12),-0.00438519 # DEPENDENCYPART_SIBL
(6,1),(6,13),0.0259155 # DEPENDENCYPART_SIBL
(6,1),(6,14),-0.0884319 # DEPENDENCYPART_SIBL
(6,1),(6,15),0.0281673 # DEPENDENCYPART_SIBL
(6,1),(6,16),-0.0145113 # DEPENDENCYPART_SIBL
(6,1),(6,17),-0.0889436 # DEPENDENCYPART_SIBL
(6,1),(6,18),-0.0163603 # DEPENDENCYPART_SIBL
(6,2),(6,3),0.0265107 # DEPENDENCYPART_SIBL
(6,2),(6,4),0.0312212 # DEPENDENCYPART_SIBL
(6,2),(6,5),0.039185 # DEPENDENCYPART_SIBL
(6,2),(6,7),-0.0538988 # DEPENDENCYPART_SIBL
(6,2),(6,8),0.058782 # DEPENDENCYPART_SIBL
(6,2),(6,9),0.0189006 # DEPENDENCYPART_SIBL
(6,2),(6,10),-0.0544104 # DEPENDENCYPART_SIBL
(6,2),(6,11),0.288608 # DEPENDENCYPART_SIBL
(6,2),(6,12),-0.00078768 # DEPENDENCYPART_SIBL
(6,2),(6,13),0.00904641 # DEPENDENCYPART_SIBL
(6,2),(6,14),-0.0538988 # DEPENDENCYPART_SIBL
(6,2),(6,15),0.058782 # DEPENDENCYPART_SIBL
(6,2),(6,16),0.0846347 # DEPENDENCYPART_SIBL
(6,2),(6,17),-0.0544104 # DEPENDENCYPART_SIBL
(6,2),(6,18),0.105686 # DEPENDENCYPART_SIBL
(6,3),(6,4),0.204415 # DEPENDENCYPART_SIBL
(6,3),(6,5),0.207732 # DEPENDENCYPART_SIBL
(6,3),(6,7),-0.103339 # DEPENDENCYPART_SIBL
(6,3),(6,8),-0.0492233 # DEPENDENCYPART_SIBL
(6,3),(6,9),-0.00224588 # DEPENDENCYPART_SIBL
(6,3),(6,10),-0.103851 # DEPENDENCYPART_SIBL
(6,3),(6,11),-0.00561375 # DEPENDENCYPART_SIBL
(6,3),(6,12),-0.0115543 # DEPENDENCYPART_SIBL
(6,3),(6,13),0.0251643 # DEPENDENCYPART_SIBL
(6,3),(6,14),-0.103339 # DEPENDENCYPART_SIBL
(6,3),(6,15),-0.0492233 # DEPENDENCYPART_SIBL
(6,3),(6,16),-0.0537009 # DEPENDENCYPART_SIBL
(6,3),(6,17),-0.103851 # DEPENDENCYPART_SIBL
(6,3),(6,18),-0.0345838 # DEPENDENCYPART_SIBL
(6,4),(6,5),0.147987 # DEPENDENCYPART_SIBL
(6,4),(6,7),-0.0969239 # DEPENDENCYPART_SIBL
(6,4),(6,8),-0.0207645 # DEPENDENCYPART_SIBL
(6,4),(6,9),0.00332557 # DEPENDENCYPART_SIBL
(6,4),(6,10),-0.0974355 # DEPENDENCYPART_SIBL
(6,4),(6,11),-0.000188644 # DEPENDENCYPART_SIBL
(6,4),(6,12),-0.00627037 # DEPENDENCYPART_SIBL
(6,4),(6,13),0.0305364 # DEPENDENCYPART_SIBL
(6,4),(6,14),-0.0969239 # DEPENDENCYPART_SIBL
(6,4),(6,15),-0.0207645 # DEPENDENCYPART_SIBL
(6,4),(6,16),-0.0480068 # DEPENDENCYPART_SIBL
(6,4),(6,17),-0.0974355 # DEPENDENCYPART_SIBL
(6,4),(6,18),-0.0184898 # DEPENDENCYPART_SIBL
(6,5),(6,7),-0.100133 # DEPENDENCYPART_SIBL
(6,5),(6,8),0.00313081 # DEPENDENCYPART_SIBL
(6,5),(6,9),-0.00821888 # DEPENDENCYPART_SIBL
(6,5),(6,10),-0.100645 # DEPENDENCYPART_SIBL
(6,5),(6,11),-0.0145059 # DEPENDENCYPART_SIBL
(6,5),(6,12),-0.00715967 # DEPENDENCYPART_SIBL
(6,5),(6,13),0.0295244 # DEPENDENCYPART_SIBL
(6,5),(6,14),-0.100133 # DEPENDENCYPART_SIBL
(6,5),(6,15),0.00313081 # DEPENDENCYPART_SIBL
(6,5),(6,16),-0.0404349 # DEPENDENCYPART_SIBL
(6,5),(6,17),-0.100645 # DEPENDENCYPART_SIBL
(6,5),(6,18),-0.0253164 # DEPENDENCYPART_SIBL
(6,7),(6,8),-0.00865179 # DEPENDENCYPART_SIBL
(6,7),(6,9),0.00628418 # DEPENDENCYPART_SIBL
(6,7),(6,10),-0.0208721 # DEPENDENCYPART_SIBL
(6,7),(6,11),-0.0183135 # DEPENDENCYPART_SIBL
(6,7),(6,12),-0.0365651 # DEPENDENCYPART_SIBL
(6,7),(6,13),-0.0262888 # DEPENDENCYPART_SIBL
(6,7),(6,14),-0.0203579 # DEPENDENCYPART_SIBL
(6,7),(6,15),-0.00865179 # DEPENDENCYPART_SIBL
(6,7),(6,16),-0.0799337 # DEPENDENCYPART_SIBL
(6,7),(6,17),-0.0208721 # DEPENDENCYPART_SIBL
(6,7),(6,18),-0.00286713 # DEPENDENCYPART_SIBL
(6,8),(6,9),0.0314947 # DEPENDENCYPART_SIBL
(6,8),(6,10),0.0520949 # DEPENDENCYPART_SIBL
(6,8),(6,11),0.0312364 # DEPENDENCYPART_SIBL
(6,8),(6,12),0.0259479 # DEPENDENCYPART_SIBL
(6,8),(6,13),0.0203898 # DEPENDENCYPART_SIBL
(6,8),(6,14),0.0546626 # DEPENDENCYPART_SIBL
(6,8),(6,15),0.0384005 # DEPENDENCYPART_SIBL
(6,8),(6,16),-0.0134558 # DEPENDENCYPART_SIBL
(6,8),(6,17),0.0520949 # DEPENDENCYPART_SIBL
(6,8),(6,18),-0.00723375 # DEPENDENCYPART_SIBL
(6,9),(6,10),-0.00665619 # DEPENDENCYPART_SIBL
(6,9),(6,11),0.0487517 # DEPENDENCYPART_SIBL
(6,9),(6,12),0.0284641 # DEPENDENCYPART_SIBL
(6,9),(6,13),0.0251832 # DEPENDENCYPART_SIBL
(6,9),(6,14),-0.00614222 # DEPENDENCYPART_SIBL
(6,9),(6,15),0.00660311 # DEPENDENCYPART_SIBL
(6,9),(6,16),-0.0449372 # DEPENDENCYPART_SIBL
(6,9),(6,17),-0.00665619 # DEPENDENCYPART_SIBL
(6,9),(6,18),-0.00146861 # DEPENDENCYPART_SIBL
(6,10),(6,11),-0.0223067 # DEPENDENCYPART_SIBL
(6,10),(6,12),-0.0393543 # DEPENDENCYPART_SIBL
(6,10),(6,13),-0.029078 # DEPENDENCYPART_SIBL
(6,10),(6,14),-0.0223102 # DEPENDENCYPART_SIBL
(6,10),(6,15),-0.0106678 # DEPENDENCYPART_SIBL
(6,10),(6,16),-0.082909 # DEPENDENCYPART_SIBL
(6,10),(6,17),-0.0228244 # DEPENDENCYPART_SIBL
(6,10),(6,18),-0.00686558 # DEPENDENCYPART_SIBL
(6,11),(6,12),0.0936228 # DEPENDENCYPART_SIBL
(6,11),(6,13),0.107977 # DEPENDENCYPART_SIBL
(6,11),(6,14),0.0932036 # DEPENDENCYPART_SIBL
(6,11),(6,15),-0.03159 # DEPENDENCYPART_SIBL
(6,11),(6,16),-0.0212989 # DEPENDENCYPART_SIBL
(6,11),(6,17),0.0926896 # DEPENDENCYPART_SIBL
(6,11),(6,18),0.288723 # DEPENDENCYPART_SIBL
(6,12),(6,13),-0.0321052 # DEPENDENCYPART_SIBL
(6,12),(6,14),-0.0221369 # DEPENDENCYPART_SIBL
(6,12),(6,15),-0.0156035 # DEPENDENCYPART_SIBL
(6,12),(6,16),-0.0511514 # DEPENDENCYPART_SIBL
(6,12),(6,17),-0.0226509 # DEPENDENCYPART_SIBL
(6,12),(6,18),0.0042428 # DEPENDENCYPART_SIBL
(6,13),(6,14),-0.0158169 # DEPENDENCYPART_SIBL
(6,13),(6,15),0.00182235 # DEPENDENCYPART_SIBL
(6,13),(6,16),-0.0436848 # DEPENDENCYPART_SIBL
(6,13),(6,17),-0.0163309 # DEPENDENCYPART_SIBL
(6,13),(6,18),-0.00670795 # DEPENDENCYPART_SIBL
(6,14),(6,15),-0.00865179 # DEPENDENCYPART_SIBL
(6,14),(6,16),-0.0799337 # DEPENDENCYPART_SIBL
(6,14),(6,17),-0.0208721 # DEPENDENCYPART_SIBL
(6,14),(6,18),-0.00286713 # DEPENDENCYPART_SIBL
(6,15),(6,16),-0.0134558 # DEPENDENCYPART_SIBL
(6,15),(6,17),0.0520949 # DEPENDENCYPART_SIBL
(6,15),(6,18),-0.00723375 # DEPENDENCYPART_SIBL
(6,16),(6,17),-0.019779 # DEPENDENCYPART_SIBL
(6,16),(6,18),0.0176235 # DEPENDENCYPART_SIBL
(6,17),(6,18),-0.00686558 # DEPENDENCYPART_SIBL
(7,4),(7,6),0.00398403 # DEPENDENCYPART_SIBL
(7,4),(7,8),-0.0147204 # DEPENDENCYPART_SIBL
(7,4),(7,9),0.0430835 # DEPENDENCYPART_SIBL
(7,4),(7,10),-0.0116713 # DEPENDENCYPART_SIBL
(7,4),(7,11),0.0183598 # DEPENDENCYPART_SIBL
(7,4),(7,12),0.0826599 # DEPENDENCYPART_SIBL
(7,4),(7,14),-0.0116703 # DEPENDENCYPART_SIBL
(7,4),(7,15),-0.0147204 # DEPENDENCYPART_SIBL
(7,4),(7,17),-0.0116713 # DEPENDENCYPART_SIBL
(7,4),(7,18),0.0159561 # DEPENDENCYPART_SIBL
(7,6),(7,8),0.0461634 # DEPENDENCYPART_SIBL
(7,6),(7,9),0.0825494 # DEPENDENCYPART_SIBL
(7,6),(7,10),0.0186353 # DEPENDENCYPART_SIBL
(7,6),(7,11),0.0334643 # DEPENDENCYPART_SIBL
(7,6),(7,12),0.0872663 # DEPENDENCYPART_SIBL
(7,6),(7,14),0.0186363 # DEPENDENCYPART_SIBL
(7,6),(7,15),0.0461634 # DEPENDENCYPART_SIBL
(7,6),(7,17),0.0186353 # DEPENDENCYPART_SIBL
(7,6),(7,18),0.0484966 # DEPENDENCYPART_SIBL
(7,8),(7,9),0.0529991 # DEPENDENCYPART_SIBL
(7,8),(7,10),0.0664204 # DEPENDENCYPART_SIBL
(7,8),(7,11),0.125985 # DEPENDENCYPART_SIBL
(7,8),(7,12),0.0737608 # DEPENDENCYPART_SIBL
(7,8),(7,14),0.0674477 # DEPENDENCYPART_SIBL
(7,8),(7,15),0.155457 # DEPENDENCYPART_SIBL
(7,8),(7,17),0.0664204 # DEPENDENCYPART_SIBL
(7,8),(7,18),0.0179054 # DEPENDENCYPART_SIBL
(7,9),(7,10),-0.00284105 # DEPENDENCYPART_SIBL
(7,9),(7,11),0.0351407 # DEPENDENCYPART_SIBL
(7,9),(7,12),-0.00123016 # DEPENDENCYPART_SIBL
(7,9),(7,14),-0.00284095 # DEPENDENCYPART_SIBL
(7,9),(7,15),-0.0224164 # DEPENDENCYPART_SIBL
(7,9),(7,17),-0.00284105 # DEPENDENCYPART_SIBL
(7,9),(7,18),-0.0251823 # DEPENDENCYPART_SIBL
(7,10),(7,11),0.0393135 # DEPENDENCYPART_SIBL
(7,10),(7,12),-0.00648548 # DEPENDENCYPART_SIBL
(7,10),(7,14),0.0271991 # DEPENDENCYPART_SIBL
(7,10),(7,15),0.0250671 # DEPENDENCYPART_SIBL
(7,10),(7,17),0.0271989 # DEPENDENCYPART_SIBL
(7,10),(7,18),-0.00438502 # DEPENDENCYPART_SIBL
(7,11),(7,12),0.04394 # DEPENDENCYPART_SIBL
(7,11),(7,14),0.111703 # DEPENDENCYPART_SIBL
(7,11),(7,15),0.000699321 # DEPENDENCYPART_SIBL
(7,11),(7,17),0.111703 # DEPENDENCYPART_SIBL
(7,11),(7,18),0.230204 # DEPENDENCYPART_SIBL
(7,12),(7,14),0.0222387 # DEPENDENCYPART_SIBL
(7,12),(7,15),0.00704868 # DEPENDENCYPART_SIBL
(7,12),(7,17),0.0222386 # DEPENDENCYPART_SIBL
(7,12),(7,18),-0.0124118 # DEPENDENCYPART_SIBL
(7,14),(7,15),0.0251295 # DEPENDENCYPART_SIBL
(7,14),(7,17),0.0271989 # DEPENDENCYPART_SIBL
(7,14),(7,18),-0.00336195 # DEPENDENCYPART_SIBL
(7,15),(7,17),0.0664204 # DEPENDENCYPART_SIBL
(7,15),(7,18),0.0179054 # DEPENDENCYPART_SIBL
(7,17),(7,18),-0.00438502 # DEPENDENCYPART_SIBL
(9,1),(9,3),-0.0450659 # DEPENDENCYPART_SIBL
(9,1),(9,4),-0.0465975 # DEPENDENCYPART_SIBL
(9,1),(9,5),-0.0442847 # DEPENDENCYPART_SIBL
(9,1),(9,6),-0.0312026 # DEPENDENCYPART_SIBL
(9,1),(9,8),0.0620853 # DEPENDENCYPART_SIBL
(9,1),(9,10),-0.00270357 # DEPENDENCYPART_SIBL
(9,1),(9,11),-0.00526087 # DEPENDENCYPART_SIBL
(9,1),(9,12),0.161148 # DEPENDENCYPART_SIBL
(9,1),(9,13),0.169669 # DEPENDENCYPART_SIBL
(9,1),(9,14),-0.00270357 # DEPENDENCYPART_SIBL
(9,1),(9,15),0.0438428 # DEPENDENCYPART_SIBL
(9,1),(9,16),-0.041027 # DEPENDENCYPART_SIBL
(9,1),(9,18),-0.0243951 # DEPENDENCYPART_SIBL
(9,3),(9,4),-0.0226426 # DEPENDENCYPART_SIBL
(9,3),(9,5),-0.0226044 # DEPENDENCYPART_SIBL
(9,3),(9,6),-0.0117776 # DEPENDENCYPART_SIBL
(9,3),(9,8),0.0606376 # DEPENDENCYPART_SIBL
(9,3),(9,10),-0.0027369 # DEPENDENCYPART_SIBL
(9,3),(9,11),0.00460326 # DEPENDENCYPART_SIBL
(9,3),(9,12),0.160392 # DEPENDENCYPART_SIBL
(9,3),(9,13),0.172113 # DEPENDENCYPART_SIBL
(9,3),(9,14),-0.0027369 # DEPENDENCYPART_SIBL
(9,3),(9,15),0.0145179 # DEPENDENCYPART_SIBL
(9,3),(9,16),-0.0513802 # DEPENDENCYPART_SIBL
(9,3),(9,18),-0.027416 # DEPENDENCYPART_SIBL
(9,4),(9,5),-0.0375026 # DEPENDENCYPART_SIBL
(9,4),(9,6),-0.0266281 # DEPENDENCYPART_SIBL
(9,4),(9,8),0.0618905 # DEPENDENCYPART_SIBL
(9,4),(9,10),-0.00236244 # DEPENDENCYPART_SIBL
(9,4),(9,11),0.00393254 # DEPENDENCYPART_SIBL
(9,4),(9,12),0.161219 # DEPENDENCYPART_SIBL
(9,4),(9,13),0.172976 # DEPENDENCYPART_SIBL
(9,4),(9,14),-0.00236244 # DEPENDENCYPART_SIBL
(9,4),(9,15),0.025458 # DEPENDENCYPART_SIBL
(9,4),(9,16),-0.0518283 # DEPENDENCYPART_SIBL
(9,4),(9,18),-0.018485 # DEPENDENCYPART_SIBL
(9,5),(9,6),-0.0322951 # DEPENDENCYPART_SIBL
(9,5),(9,8),0.0645325 # DEPENDENCYPART_SIBL
(9,5),(9,10),-0.0031413 # DEPENDENCYPART_SIBL
(9,5),(9,11),-0.00466882 # DEPENDENCYPART_SIBL
(9,5),(9,12),0.165912 # DEPENDENCYPART_SIBL
(9,5),(9,13),0.177624 # DEPENDENCYPART_SIBL
(9,5),(9,14),-0.0031413 # DEPENDENCYPART_SIBL
(9,5),(9,15),0.0437988 # DEPENDENCYPART_SIBL
(9,5),(9,16),-0.0479603 # DEPENDENCYPART_SIBL
(9,5),(9,18),-0.022644 # DEPENDENCYPART_SIBL
(9,6),(9,8),0.0509344 # DEPENDENCYPART_SIBL
(9,6),(9,10),0.00517187 # DEPENDENCYPART_SIBL
(9,6),(9,11),-0.00777718 # DEPENDENCYPART_SIBL
(9,6),(9,12),0.14297 # DEPENDENCYPART_SIBL
(9,6),(9,13),0.154518 # DEPENDENCYPART_SIBL
(9,6),(9,14),0.00517187 # DEPENDENCYPART_SIBL
(9,6),(9,15),0.0560466 # DEPENDENCYPART_SIBL
(9,6),(9,16),-0.0317689 # DEPENDENCYPART_SIBL
(9,6),(9,18),-0.00623466 # DEPENDENCYPART_SIBL
(9,8),(9,10),-0.0348573 # DEPENDENCYPART_SIBL
(9,8),(9,11),0.00841865 # DEPENDENCYPART_SIBL
(9,8),(9,12),0.139131 # DEPENDENCYPART_SIBL
(9,8),(9,13),0.131668 # DEPENDENCYPART_SIBL
(9,8),(9,14),-0.0347859 # DEPENDENCYPART_SIBL
(9,8),(9,15),0.485745 # DEPENDENCYPART_SIBL
(9,8),(9,16),-0.0764219 # DEPENDENCYPART_SIBL
(9,8),(9,18),-0.0348167 # DEPENDENCYPART_SIBL
(9,10),(9,11),-0.0391355 # DEPENDENCYPART_SIBL
(9,10),(9,12),-0.0668848 # DEPENDENCYPART_SIBL
(9,10),(9,13),-0.0664701 # DEPENDENCYPART_SIBL
(9,10),(9,14),0.0167724 # DEPENDENCYPART_SIBL
(9,10),(9,15),-0.0590635 # DEPENDENCYPART_SIBL
(9,10),(9,16),-0.0542447 # DEPENDENCYPART_SIBL
(9,10),(9,18),-0.00935174 # DEPENDENCYPART_SIBL
(9,11),(9,12),-0.051905 # DEPENDENCYPART_SIBL
(9,11),(9,13),-0.0494271 # DEPENDENCYPART_SIBL
(9,11),(9,14),0.0461388 # DEPENDENCYPART_SIBL
(9,11),(9,15),-0.100688 # DEPENDENCYPART_SIBL
(9,11),(9,16),-0.0675015 # DEPENDENCYPART_SIBL
(9,11),(9,18),0.177694 # DEPENDENCYPART_SIBL
(9,12),(9,13),-0.0523267 # DEPENDENCYPART_SIBL
(9,12),(9,14),0.0154977 # DEPENDENCYPART_SIBL
(9,12),(9,15),-0.0109916 # DEPENDENCYPART_SIBL
(9,12),(9,16),-0.0245674 # DEPENDENCYPART_SIBL
(9,12),(9,18),-0.0078309 # DEPENDENCYPART_SIBL
(9,13),(9,14),0.0180277 # DEPENDENCYPART_SIBL
(9,13),(9,15),0.00151727 # DEPENDENCYPART_SIBL
(9,13),(9,16),-0.0185601 # DEPENDENCYPART_SIBL
(9,13),(9,18),-0.0161274 # DEPENDENCYPART_SIBL
(9,14),(9,15),-0.0590011 # DEPENDENCYPART_SIBL
(9,14),(9,16),-0.0537331 # DEPENDENCYPART_SIBL
(9,14),(9,18),-0.00832859 # DEPENDENCYPART_SIBL
(9,15),(9,16),-0.00174976 # DEPENDENCYPART_SIBL
(9,15),(9,18),0.0423906 # DEPENDENCYPART_SIBL
(9,16),(9,18),0.0595075 # DEPENDENCYPART_SIBL
(10,6),(10,7),0.00570622 # DEPENDENCYPART_SIBL
(10,6),(10,9),0.0427579 # DEPENDENCYPART_SIBL
(10,6),(10,11),0.0334643 # DEPENDENCYPART_SIBL
(10,6),(10,12),0.087263 # DEPENDENCYPART_SIBL
(10,6),(10,13),0.0940388 # DEPENDENCYPART_SIBL
(10,6),(10,14),0.0186363 # DEPENDENCYPART_SIBL
(10,6),(10,16),0.0789347 # DEPENDENCYPART_SIBL
(10,6),(10,17),0.0186353 # DEPENDENCYPART_SIBL
(10,7),(10,9),0.00401634 # DEPENDENCYPART_SIBL
(10,7),(10,11),0.0785426 # DEPENDENCYPART_SIBL
(10,7),(10,12),0.194531 # DEPENDENCYPART_SIBL
(10,7),(10,13),0.193024 # DEPENDENCYPART_SIBL
(10,7),(10,14),0.147671 # DEPENDENCYPART_SIBL
(10,7),(10,16),0.0782671 # DEPENDENCYPART_SIBL
(10,7),(10,17),0.147122 # DEPENDENCYPART_SIBL
(10,9),(10,11),-0.00483036 # DEPENDENCYPART_SIBL
(10,9),(10,12),0.0532228 # DEPENDENCYPART_SIBL
(10,9),(10,13),0.0472245 # DEPENDENCYPART_SIBL
(10,9),(10,14),0.0202001 # DEPENDENCYPART_SIBL
(10,9),(10,16),0.0539174 # DEPENDENCYPART_SIBL
(10,9),(10,17),0.0201991 # DEPENDENCYPART_SIBL
(10,11),(10,12),0.0439397 # DEPENDENCYPART_SIBL
(10,11),(10,13),0.0470044 # DEPENDENCYPART_SIBL
(10,11),(10,14),0.111703 # DEPENDENCYPART_SIBL
(10,11),(10,16),0.0265255 # DEPENDENCYPART_SIBL
(10,11),(10,17),0.111703 # DEPENDENCYPART_SIBL
(10,12),(10,13),-0.0216613 # DEPENDENCYPART_SIBL
(10,12),(10,14),0.0222372 # DEPENDENCYPART_SIBL
(10,12),(10,16),0.0161975 # DEPENDENCYPART_SIBL
(10,12),(10,17),0.0222371 # DEPENDENCYPART_SIBL
(10,13),(10,14),0.0253029 # DEPENDENCYPART_SIBL
(10,13),(10,16),0.0226349 # DEPENDENCYPART_SIBL
(10,13),(10,17),0.0253028 # DEPENDENCYPART_SIBL
(10,14),(10,16),0.0198065 # DEPENDENCYPART_SIBL
(10,14),(10,17),0.0271989 # DEPENDENCYPART_SIBL
