# _root_ The approval also ends any hope that Banque Nationale de Paris , another state-sector bank , might have had about taking Credit Lyonnais 's place in the accord .
#goldHeads=2,4,4,0,6,4,19,11,11,11,17,11,15,15,11,11,6,17,18,19,20,23,25,23,21,25,28,26,4,
#predictedHeads=2,4,4,0,6,4,17,9,17,9,10,9,15,15,9,9,6,17,18,19,20,23,25,23,21,21,28,26,4,
(4,7),(4,29),-0.0806655 # DEPENDENCYPART_SIBL
(4,8),(4,9),-0.0277378 # DEPENDENCYPART_SIBL
(4,8),(4,10),-0.0355092 # DEPENDENCYPART_SIBL
(4,8),(4,11),-0.0305916 # DEPENDENCYPART_SIBL
(4,8),(4,12),0.00624098 # DEPENDENCYPART_SIBL
(4,8),(4,14),-0.0319716 # DEPENDENCYPART_SIBL
(4,8),(4,15),-0.0325853 # DEPENDENCYPART_SIBL
(4,8),(4,16),0.00624098 # DEPENDENCYPART_SIBL
(4,8),(4,17),-0.0396717 # DEPENDENCYPART_SIBL
(4,8),(4,18),-0.0295766 # DEPENDENCYPART_SIBL
(4,8),(4,19),-0.0288128 # DEPENDENCYPART_SIBL
(4,8),(4,20),-0.0083457 # DEPENDENCYPART_SIBL
(4,8),(4,21),0.00332133 # DEPENDENCYPART_SIBL
(4,8),(4,26),0.0209427 # DEPENDENCYPART_SIBL
(4,8),(4,29),-0.0102923 # DEPENDENCYPART_SIBL
(4,9),(4,10),-0.0355075 # DEPENDENCYPART_SIBL
(4,9),(4,11),-0.0286918 # DEPENDENCYPART_SIBL
(4,9),(4,12),0.00624262 # DEPENDENCYPART_SIBL
(4,9),(4,14),-0.0319699 # DEPENDENCYPART_SIBL
(4,9),(4,15),-0.0316323 # DEPENDENCYPART_SIBL
(4,9),(4,16),0.00624262 # DEPENDENCYPART_SIBL
(4,9),(4,17),-0.0396701 # DEPENDENCYPART_SIBL
(4,9),(4,18),-0.0295749 # DEPENDENCYPART_SIBL
(4,9),(4,19),-0.0288111 # DEPENDENCYPART_SIBL
(4,9),(4,20),-0.00834407 # DEPENDENCYPART_SIBL
(4,9),(4,21),0.00332297 # DEPENDENCYPART_SIBL
(4,9),(4,26),0.020274 # DEPENDENCYPART_SIBL
(4,9),(4,29),-0.0102892 # DEPENDENCYPART_SIBL
(4,10),(4,11),-0.0188127 # DEPENDENCYPART_SIBL
(4,10),(4,12),-0.00509079 # DEPENDENCYPART_SIBL
(4,10),(4,14),-0.0315918 # DEPENDENCYPART_SIBL
(4,10),(4,15),-0.0242067 # DEPENDENCYPART_SIBL
(4,10),(4,16),-0.00509079 # DEPENDENCYPART_SIBL
(4,10),(4,17),-0.0221297 # DEPENDENCYPART_SIBL
(4,10),(4,18),-0.011159 # DEPENDENCYPART_SIBL
(4,10),(4,19),-0.0378028 # DEPENDENCYPART_SIBL
(4,10),(4,20),-0.0822918 # DEPENDENCYPART_SIBL
(4,10),(4,21),0.00163131 # DEPENDENCYPART_SIBL
(4,10),(4,26),-0.0194905 # DEPENDENCYPART_SIBL
(4,10),(4,29),-0.0461744 # DEPENDENCYPART_SIBL
(4,11),(4,12),0.00621923 # DEPENDENCYPART_SIBL
(4,11),(4,14),-0.0319863 # DEPENDENCYPART_SIBL
(4,11),(4,15),-0.0316545 # DEPENDENCYPART_SIBL
(4,11),(4,16),0.00621923 # DEPENDENCYPART_SIBL
(4,11),(4,17),-0.0396863 # DEPENDENCYPART_SIBL
(4,11),(4,18),-0.0295974 # DEPENDENCYPART_SIBL
(4,11),(4,19),-0.0288336 # DEPENDENCYPART_SIBL
(4,11),(4,20),-0.00836499 # DEPENDENCYPART_SIBL
(4,11),(4,21),0.00330052 # DEPENDENCYPART_SIBL
(4,11),(4,26),0.0202528 # DEPENDENCYPART_SIBL
(4,11),(4,29),-0.0103144 # DEPENDENCYPART_SIBL
(4,12),(4,14),0.00865359 # DEPENDENCYPART_SIBL
(4,12),(4,15),-0.000145347 # DEPENDENCYPART_SIBL
(4,12),(4,16),0.0297776 # DEPENDENCYPART_SIBL
(4,12),(4,17),0.0200956 # DEPENDENCYPART_SIBL
(4,12),(4,18),0.0695036 # DEPENDENCYPART_SIBL
(4,12),(4,19),0.0100439 # DEPENDENCYPART_SIBL
(4,12),(4,20),0.00790086 # DEPENDENCYPART_SIBL
(4,12),(4,21),0.0766654 # DEPENDENCYPART_SIBL
(4,12),(4,26),0.00976127 # DEPENDENCYPART_SIBL
(4,12),(4,29),0.00335145 # DEPENDENCYPART_SIBL
(4,14),(4,15),-0.0218223 # DEPENDENCYPART_SIBL
(4,14),(4,16),0.0202187 # DEPENDENCYPART_SIBL
(4,14),(4,17),-0.0204486 # DEPENDENCYPART_SIBL
(4,14),(4,18),-0.017054 # DEPENDENCYPART_SIBL
(4,14),(4,19),-0.00253214 # DEPENDENCYPART_SIBL
(4,14),(4,20),-0.0394436 # DEPENDENCYPART_SIBL
(4,14),(4,21),0.0103983 # DEPENDENCYPART_SIBL
(4,14),(4,26),0.0233211 # DEPENDENCYPART_SIBL
(4,14),(4,29),-0.0107697 # DEPENDENCYPART_SIBL
(4,15),(4,16),-0.00769619 # DEPENDENCYPART_SIBL
(4,15),(4,17),-0.0540413 # DEPENDENCYPART_SIBL
(4,15),(4,18),-0.0424672 # DEPENDENCYPART_SIBL
(4,15),(4,19),-0.0417865 # DEPENDENCYPART_SIBL
(4,15),(4,20),-0.0349869 # DEPENDENCYPART_SIBL
(4,15),(4,21),-0.00956924 # DEPENDENCYPART_SIBL
(4,15),(4,26),-0.0127731 # DEPENDENCYPART_SIBL
(4,15),(4,29),-0.0475783 # DEPENDENCYPART_SIBL
(4,16),(4,17),0.0200956 # DEPENDENCYPART_SIBL
(4,16),(4,18),0.0695036 # DEPENDENCYPART_SIBL
(4,16),(4,19),0.0100439 # DEPENDENCYPART_SIBL
(4,16),(4,20),0.00790086 # DEPENDENCYPART_SIBL
(4,16),(4,21),0.0766654 # DEPENDENCYPART_SIBL
(4,16),(4,26),0.00976127 # DEPENDENCYPART_SIBL
(4,16),(4,29),0.00335145 # DEPENDENCYPART_SIBL
(4,17),(4,18),-0.012814 # DEPENDENCYPART_SIBL
(4,17),(4,19),-0.0171453 # DEPENDENCYPART_SIBL
(4,17),(4,20),-0.076156 # DEPENDENCYPART_SIBL
(4,17),(4,21),0.00401615 # DEPENDENCYPART_SIBL
(4,17),(4,26),-0.0625551 # DEPENDENCYPART_SIBL
(4,17),(4,29),-0.0342209 # DEPENDENCYPART_SIBL
(4,18),(4,19),-0.021137 # DEPENDENCYPART_SIBL
(4,18),(4,20),-0.0141009 # DEPENDENCYPART_SIBL
(4,18),(4,21),0.00423765 # DEPENDENCYPART_SIBL
(4,18),(4,26),0.0229539 # DEPENDENCYPART_SIBL
(4,18),(4,29),-0.00506957 # DEPENDENCYPART_SIBL
(4,19),(4,20),-0.0456552 # DEPENDENCYPART_SIBL
(4,19),(4,21),-0.0113531 # DEPENDENCYPART_SIBL
(4,19),(4,26),-0.0111835 # DEPENDENCYPART_SIBL
(4,19),(4,29),0.0265799 # DEPENDENCYPART_SIBL
(4,20),(4,21),-0.0246 # DEPENDENCYPART_SIBL
(4,20),(4,26),-0.028452 # DEPENDENCYPART_SIBL
(4,20),(4,29),-0.0583629 # DEPENDENCYPART_SIBL
(4,21),(4,26),0.00325811 # DEPENDENCYPART_SIBL
(4,21),(4,29),0.00455073 # DEPENDENCYPART_SIBL
(4,26),(4,29),-0.024424 # DEPENDENCYPART_SIBL
(6,1),(6,2),0.0260539 # DEPENDENCYPART_SIBL
(6,1),(6,3),0.00245066 # DEPENDENCYPART_SIBL
(6,1),(6,4),0.105196 # DEPENDENCYPART_SIBL
(6,1),(6,5),-0.229273 # DEPENDENCYPART_SIBL
(6,1),(6,7),-0.191281 # DEPENDENCYPART_SIBL
(6,1),(6,8),-0.0338079 # DEPENDENCYPART_SIBL
(6,1),(6,9),-0.0338073 # DEPENDENCYPART_SIBL
(6,1),(6,10),-0.126979 # DEPENDENCYPART_SIBL
(6,1),(6,11),-0.0338189 # DEPENDENCYPART_SIBL
(6,1),(6,12),-0.0162654 # DEPENDENCYPART_SIBL
(6,1),(6,13),-0.106613 # DEPENDENCYPART_SIBL
(6,1),(6,14),-0.105493 # DEPENDENCYPART_SIBL
(6,1),(6,15),-0.0369151 # DEPENDENCYPART_SIBL
(6,1),(6,16),-0.0162654 # DEPENDENCYPART_SIBL
(6,1),(6,17),0.0100206 # DEPENDENCYPART_SIBL
(6,1),(6,18),0.111145 # DEPENDENCYPART_SIBL
(6,1),(6,19),0.150086 # DEPENDENCYPART_SIBL
(6,1),(6,20),-0.141093 # DEPENDENCYPART_SIBL
(6,1),(6,21),0.117762 # DEPENDENCYPART_SIBL
(6,1),(6,26),-0.0535453 # DEPENDENCYPART_SIBL
(6,1),(6,29),-0.131951 # DEPENDENCYPART_SIBL
(6,2),(6,3),0.0208022 # DEPENDENCYPART_SIBL
(6,2),(6,4),0.0320672 # DEPENDENCYPART_SIBL
(6,2),(6,5),-0.0748504 # DEPENDENCYPART_SIBL
(6,2),(6,7),-0.0760748 # DEPENDENCYPART_SIBL
(6,2),(6,8),0.0330002 # DEPENDENCYPART_SIBL
(6,2),(6,9),0.0323746 # DEPENDENCYPART_SIBL
(6,2),(6,10),-0.0717279 # DEPENDENCYPART_SIBL
(6,2),(6,11),0.0318439 # DEPENDENCYPART_SIBL
(6,2),(6,12),0.0713222 # DEPENDENCYPART_SIBL
(6,2),(6,13),-0.0503887 # DEPENDENCYPART_SIBL
(6,2),(6,14),0.0140479 # DEPENDENCYPART_SIBL
(6,2),(6,15),0.0425447 # DEPENDENCYPART_SIBL
(6,2),(6,16),0.0713222 # DEPENDENCYPART_SIBL
(6,2),(6,17),0.0488371 # DEPENDENCYPART_SIBL
(6,2),(6,18),0.056931 # DEPENDENCYPART_SIBL
(6,2),(6,19),0.00697422 # DEPENDENCYPART_SIBL
(6,2),(6,20),-0.0532477 # DEPENDENCYPART_SIBL
(6,2),(6,21),0.0587878 # DEPENDENCYPART_SIBL
(6,2),(6,26),0.00763251 # DEPENDENCYPART_SIBL
(6,2),(6,29),0.0557118 # DEPENDENCYPART_SIBL
(6,3),(6,4),-0.005382 # DEPENDENCYPART_SIBL
(6,3),(6,5),0.00109739 # DEPENDENCYPART_SIBL
(6,3),(6,7),-0.0787602 # DEPENDENCYPART_SIBL
(6,3),(6,8),-0.0194061 # DEPENDENCYPART_SIBL
(6,3),(6,9),-0.019406 # DEPENDENCYPART_SIBL
(6,3),(6,10),-0.0670578 # DEPENDENCYPART_SIBL
(6,3),(6,11),-0.0194176 # DEPENDENCYPART_SIBL
(6,3),(6,12),-0.048241 # DEPENDENCYPART_SIBL
(6,3),(6,13),-0.0611346 # DEPENDENCYPART_SIBL
(6,3),(6,14),-0.0394642 # DEPENDENCYPART_SIBL
(6,3),(6,15),-0.0310067 # DEPENDENCYPART_SIBL
(6,3),(6,16),-0.048241 # DEPENDENCYPART_SIBL
(6,3),(6,17),0.00337944 # DEPENDENCYPART_SIBL
(6,3),(6,18),0.00454059 # DEPENDENCYPART_SIBL
(6,3),(6,19),-0.0147015 # DEPENDENCYPART_SIBL
(6,3),(6,20),-0.0742878 # DEPENDENCYPART_SIBL
(6,3),(6,21),0.0145353 # DEPENDENCYPART_SIBL
(6,3),(6,26),-0.0475505 # DEPENDENCYPART_SIBL
(6,3),(6,29),0.112018 # DEPENDENCYPART_SIBL
(6,4),(6,5),0.0155599 # DEPENDENCYPART_SIBL
(6,4),(6,7),-0.0679846 # DEPENDENCYPART_SIBL
(6,4),(6,8),-0.0193749 # DEPENDENCYPART_SIBL
(6,4),(6,9),-0.0193748 # DEPENDENCYPART_SIBL
(6,4),(6,10),-0.0547444 # DEPENDENCYPART_SIBL
(6,4),(6,11),-0.0199108 # DEPENDENCYPART_SIBL
(6,4),(6,12),-0.0187266 # DEPENDENCYPART_SIBL
(6,4),(6,13),-0.0622513 # DEPENDENCYPART_SIBL
(6,4),(6,14),-0.0521037 # DEPENDENCYPART_SIBL
(6,4),(6,15),-0.0159838 # DEPENDENCYPART_SIBL
(6,4),(6,16),-0.0187266 # DEPENDENCYPART_SIBL
(6,4),(6,17),-0.000577289 # DEPENDENCYPART_SIBL
(6,4),(6,18),-0.0170772 # DEPENDENCYPART_SIBL
(6,4),(6,19),-0.0486543 # DEPENDENCYPART_SIBL
(6,4),(6,20),-0.0639345 # DEPENDENCYPART_SIBL
(6,4),(6,21),-0.0133473 # DEPENDENCYPART_SIBL
(6,4),(6,26),0.0117861 # DEPENDENCYPART_SIBL
(6,4),(6,29),0.0581715 # DEPENDENCYPART_SIBL
(6,5),(6,7),-0.11305 # DEPENDENCYPART_SIBL
(6,5),(6,8),-0.0260546 # DEPENDENCYPART_SIBL
(6,5),(6,9),-0.026054 # DEPENDENCYPART_SIBL
(6,5),(6,10),-0.0685674 # DEPENDENCYPART_SIBL
(6,5),(6,11),-0.0260656 # DEPENDENCYPART_SIBL
(6,5),(6,12),-0.0821943 # DEPENDENCYPART_SIBL
(6,5),(6,13),-0.0402124 # DEPENDENCYPART_SIBL
(6,5),(6,14),-0.0355153 # DEPENDENCYPART_SIBL
(6,5),(6,15),-0.0272241 # DEPENDENCYPART_SIBL
(6,5),(6,16),-0.0821943 # DEPENDENCYPART_SIBL
(6,5),(6,17),0.0736237 # DEPENDENCYPART_SIBL
(6,5),(6,18),0.11922 # DEPENDENCYPART_SIBL
(6,5),(6,19),0.141807 # DEPENDENCYPART_SIBL
(6,5),(6,20),-0.0784293 # DEPENDENCYPART_SIBL
(6,5),(6,21),0.137542 # DEPENDENCYPART_SIBL
(6,5),(6,26),-0.0155526 # DEPENDENCYPART_SIBL
(6,5),(6,29),-0.0206234 # DEPENDENCYPART_SIBL
(6,7),(6,8),-0.0140926 # DEPENDENCYPART_SIBL
(6,7),(6,9),-0.0140887 # DEPENDENCYPART_SIBL
(6,7),(6,10),-0.0318131 # DEPENDENCYPART_SIBL
(6,7),(6,11),-0.0146702 # DEPENDENCYPART_SIBL
(6,7),(6,12),-0.0168822 # DEPENDENCYPART_SIBL
(6,7),(6,13),-0.0348659 # DEPENDENCYPART_SIBL
(6,7),(6,14),0.0117137 # DEPENDENCYPART_SIBL
(6,7),(6,15),-0.0216112 # DEPENDENCYPART_SIBL
(6,7),(6,16),-0.0168822 # DEPENDENCYPART_SIBL
(6,7),(6,17),-0.0222988 # DEPENDENCYPART_SIBL
(6,7),(6,18),-0.0139511 # DEPENDENCYPART_SIBL
(6,7),(6,19),-0.0195133 # DEPENDENCYPART_SIBL
(6,7),(6,20),-0.00558979 # DEPENDENCYPART_SIBL
(6,7),(6,21),-0.0119788 # DEPENDENCYPART_SIBL
(6,7),(6,26),-0.0231094 # DEPENDENCYPART_SIBL
(6,7),(6,29),0.0385376 # DEPENDENCYPART_SIBL
(6,8),(6,9),-0.0141923 # DEPENDENCYPART_SIBL
(6,8),(6,10),-0.0477455 # DEPENDENCYPART_SIBL
(6,8),(6,11),-0.0176176 # DEPENDENCYPART_SIBL
(6,8),(6,12),0.00504181 # DEPENDENCYPART_SIBL
(6,8),(6,13),0.00928498 # DEPENDENCYPART_SIBL
(6,8),(6,14),0.00572541 # DEPENDENCYPART_SIBL
(6,8),(6,15),-0.0176055 # DEPENDENCYPART_SIBL
(6,8),(6,16),0.00504181 # DEPENDENCYPART_SIBL
(6,8),(6,17),-0.0227037 # DEPENDENCYPART_SIBL
(6,8),(6,18),-0.00700491 # DEPENDENCYPART_SIBL
(6,8),(6,19),0.000499904 # DEPENDENCYPART_SIBL
(6,8),(6,20),-0.00200649 # DEPENDENCYPART_SIBL
(6,8),(6,21),-0.007429 # DEPENDENCYPART_SIBL
(6,8),(6,26),-0.0529583 # DEPENDENCYPART_SIBL
(6,8),(6,29),0.0346864 # DEPENDENCYPART_SIBL
(6,9),(6,10),-0.0477455 # DEPENDENCYPART_SIBL
(6,9),(6,11),-0.0157207 # DEPENDENCYPART_SIBL
(6,9),(6,12),0.00504183 # DEPENDENCYPART_SIBL
(6,9),(6,13),0.00928501 # DEPENDENCYPART_SIBL
(6,9),(6,14),0.00572543 # DEPENDENCYPART_SIBL
(6,9),(6,15),-0.0166559 # DEPENDENCYPART_SIBL
(6,9),(6,16),0.00504183 # DEPENDENCYPART_SIBL
(6,9),(6,17),-0.0227037 # DEPENDENCYPART_SIBL
(6,9),(6,18),-0.00700489 # DEPENDENCYPART_SIBL
(6,9),(6,19),0.00049993 # DEPENDENCYPART_SIBL
(6,9),(6,20),-0.00200647 # DEPENDENCYPART_SIBL
(6,9),(6,21),-0.00742898 # DEPENDENCYPART_SIBL
(6,9),(6,26),-0.0536286 # DEPENDENCYPART_SIBL
(6,9),(6,29),0.0346873 # DEPENDENCYPART_SIBL
(6,10),(6,11),-0.0202111 # DEPENDENCYPART_SIBL
(6,10),(6,12),-0.0191192 # DEPENDENCYPART_SIBL
(6,10),(6,13),-0.0440111 # DEPENDENCYPART_SIBL
(6,10),(6,14),0.00484978 # DEPENDENCYPART_SIBL
(6,10),(6,15),-0.0269795 # DEPENDENCYPART_SIBL
(6,10),(6,16),-0.0191192 # DEPENDENCYPART_SIBL
(6,10),(6,17),-0.0306128 # DEPENDENCYPART_SIBL
(6,10),(6,18),-0.0186291 # DEPENDENCYPART_SIBL
(6,10),(6,19),-0.0247421 # DEPENDENCYPART_SIBL
(6,10),(6,20),-0.0142249 # DEPENDENCYPART_SIBL
(6,10),(6,21),-0.0172169 # DEPENDENCYPART_SIBL
(6,10),(6,26),-0.0281474 # DEPENDENCYPART_SIBL
(6,10),(6,29),0.0144322 # DEPENDENCYPART_SIBL
(6,11),(6,12),0.00503042 # DEPENDENCYPART_SIBL
(6,11),(6,13),0.00928299 # DEPENDENCYPART_SIBL
(6,11),(6,14),0.00572336 # DEPENDENCYPART_SIBL
(6,11),(6,15),-0.0166609 # DEPENDENCYPART_SIBL
(6,11),(6,16),0.00503042 # DEPENDENCYPART_SIBL
(6,11),(6,17),-0.0227057 # DEPENDENCYPART_SIBL
(6,11),(6,18),-0.00701002 # DEPENDENCYPART_SIBL
(6,11),(6,19),0.000494799 # DEPENDENCYPART_SIBL
(6,11),(6,20),-0.00201098 # DEPENDENCYPART_SIBL
(6,11),(6,21),-0.00743411 # DEPENDENCYPART_SIBL
(6,11),(6,26),-0.0536335 # DEPENDENCYPART_SIBL
(6,11),(6,29),0.0346805 # DEPENDENCYPART_SIBL
(6,12),(6,13),0.00142748 # DEPENDENCYPART_SIBL
(6,12),(6,14),0.0395981 # DEPENDENCYPART_SIBL
(6,12),(6,15),0.0477616 # DEPENDENCYPART_SIBL
(6,12),(6,16),0.0245888 # DEPENDENCYPART_SIBL
(6,12),(6,17),0.00234936 # DEPENDENCYPART_SIBL
(6,12),(6,18),0.0995583 # DEPENDENCYPART_SIBL
(6,12),(6,19),0.0388421 # DEPENDENCYPART_SIBL
(6,12),(6,20),0.0382675 # DEPENDENCYPART_SIBL
(6,12),(6,21),0.0406473 # DEPENDENCYPART_SIBL
(6,12),(6,26),-0.0292916 # DEPENDENCYPART_SIBL
(6,12),(6,29),0.0126957 # DEPENDENCYPART_SIBL
(6,13),(6,14),-0.00210737 # DEPENDENCYPART_SIBL
(6,13),(6,15),-0.015743 # DEPENDENCYPART_SIBL
(6,13),(6,16),-0.0372203 # DEPENDENCYPART_SIBL
(6,13),(6,17),-0.0182044 # DEPENDENCYPART_SIBL
(6,13),(6,18),-0.0177867 # DEPENDENCYPART_SIBL
(6,13),(6,19),-0.0170914 # DEPENDENCYPART_SIBL
(6,13),(6,20),-0.0200899 # DEPENDENCYPART_SIBL
(6,13),(6,21),-0.0221872 # DEPENDENCYPART_SIBL
(6,13),(6,26),-0.0726505 # DEPENDENCYPART_SIBL
(6,13),(6,29),0.0295833 # DEPENDENCYPART_SIBL
(6,14),(6,15),-0.0109396 # DEPENDENCYPART_SIBL
(6,14),(6,16),0.00886265 # DEPENDENCYPART_SIBL
(6,14),(6,17),-0.0180675 # DEPENDENCYPART_SIBL
(6,14),(6,18),0.0039073 # DEPENDENCYPART_SIBL
(6,14),(6,19),0.0150656 # DEPENDENCYPART_SIBL
(6,14),(6,20),-0.00961495 # DEPENDENCYPART_SIBL
(6,14),(6,21),0.00759044 # DEPENDENCYPART_SIBL
(6,14),(6,26),-0.0209392 # DEPENDENCYPART_SIBL
(6,14),(6,29),0.0161609 # DEPENDENCYPART_SIBL
(6,15),(6,16),0.014993 # DEPENDENCYPART_SIBL
(6,15),(6,17),-0.0246789 # DEPENDENCYPART_SIBL
(6,15),(6,18),-0.00861334 # DEPENDENCYPART_SIBL
(6,15),(6,19),-0.00127469 # DEPENDENCYPART_SIBL
(6,15),(6,20),-0.0123833 # DEPENDENCYPART_SIBL
(6,15),(6,21),-0.00903732 # DEPENDENCYPART_SIBL
(6,15),(6,26),-0.0688396 # DEPENDENCYPART_SIBL
(6,15),(6,29),0.014782 # DEPENDENCYPART_SIBL
(6,16),(6,17),0.00234936 # DEPENDENCYPART_SIBL
(6,16),(6,18),0.0995583 # DEPENDENCYPART_SIBL
(6,16),(6,19),0.0388421 # DEPENDENCYPART_SIBL
(6,16),(6,20),0.0382675 # DEPENDENCYPART_SIBL
(6,16),(6,21),0.0406473 # DEPENDENCYPART_SIBL
(6,16),(6,26),-0.0292916 # DEPENDENCYPART_SIBL
(6,16),(6,29),0.0126957 # DEPENDENCYPART_SIBL
(6,17),(6,18),0.00349961 # DEPENDENCYPART_SIBL
(6,17),(6,19),0.0151613 # DEPENDENCYPART_SIBL
(6,17),(6,20),-0.00665647 # DEPENDENCYPART_SIBL
(6,17),(6,21),-0.000245222 # DEPENDENCYPART_SIBL
(6,17),(6,26),-0.0561774 # DEPENDENCYPART_SIBL
(6,17),(6,29),0.0577318 # DEPENDENCYPART_SIBL
(6,18),(6,19),0.0279293 # DEPENDENCYPART_SIBL
(6,18),(6,20),0.0467454 # DEPENDENCYPART_SIBL
(6,18),(6,21),0.0206686 # DEPENDENCYPART_SIBL
(6,18),(6,26),0.0184399 # DEPENDENCYPART_SIBL
(6,18),(6,29),0.0418604 # DEPENDENCYPART_SIBL
(6,19),(6,20),0.018771 # DEPENDENCYPART_SIBL
(6,19),(6,21),0.0132635 # DEPENDENCYPART_SIBL
(6,19),(6,26),-0.00473284 # DEPENDENCYPART_SIBL
(6,19),(6,29),0.0510727 # DEPENDENCYPART_SIBL
(6,20),(6,21),-0.00422776 # DEPENDENCYPART_SIBL
(6,20),(6,26),-0.014023 # DEPENDENCYPART_SIBL
(6,20),(6,29),0.0428954 # DEPENDENCYPART_SIBL
(6,21),(6,26),-0.000178389 # DEPENDENCYPART_SIBL
(6,21),(6,29),0.0339532 # DEPENDENCYPART_SIBL
(6,26),(6,29),0.0516512 # DEPENDENCYPART_SIBL
(7,2),(7,5),-0.0110862 # DEPENDENCYPART_SIBL
(7,2),(7,6),-0.00284195 # DEPENDENCYPART_SIBL
(7,2),(7,8),0.00137035 # DEPENDENCYPART_SIBL
(7,2),(7,9),0.000744581 # DEPENDENCYPART_SIBL
(7,2),(7,11),0.000145563 # DEPENDENCYPART_SIBL
(7,5),(7,6),0.035276 # DEPENDENCYPART_SIBL
(7,5),(7,8),-0.0463512 # DEPENDENCYPART_SIBL
(7,5),(7,9),-0.0463507 # DEPENDENCYPART_SIBL
(7,5),(7,11),-0.0463926 # DEPENDENCYPART_SIBL
(7,6),(7,8),0.0105194 # DEPENDENCYPART_SIBL
(7,6),(7,9),0.00989368 # DEPENDENCYPART_SIBL
(7,6),(7,11),0.00929466 # DEPENDENCYPART_SIBL
(7,8),(7,9),-0.078651 # DEPENDENCYPART_SIBL
(7,8),(7,11),-0.0814992 # DEPENDENCYPART_SIBL
(7,9),(7,11),-0.0796023 # DEPENDENCYPART_SIBL
(8,9),(8,10),-0.0331169 # DEPENDENCYPART_SIBL
(8,9),(8,11),-0.0139721 # DEPENDENCYPART_SIBL
(8,9),(8,15),-0.0149073 # DEPENDENCYPART_SIBL
(8,9),(8,16),0.0155455 # DEPENDENCYPART_SIBL
(8,9),(8,17),-0.0210559 # DEPENDENCYPART_SIBL
(8,10),(8,11),-0.0190807 # DEPENDENCYPART_SIBL
(8,10),(8,15),-0.0258491 # DEPENDENCYPART_SIBL
(8,10),(8,16),-0.00992692 # DEPENDENCYPART_SIBL
(8,10),(8,17),-0.0295826 # DEPENDENCYPART_SIBL
(8,11),(8,15),-0.0149123 # DEPENDENCYPART_SIBL
(8,11),(8,16),0.015534 # DEPENDENCYPART_SIBL
(8,11),(8,17),-0.0210579 # DEPENDENCYPART_SIBL
(8,15),(8,16),0.0254967 # DEPENDENCYPART_SIBL
(8,15),(8,17),-0.0230311 # DEPENDENCYPART_SIBL
(8,16),(8,17),0.00708964 # DEPENDENCYPART_SIBL
(9,1),(9,2),0.0463763 # DEPENDENCYPART_SIBL
(9,1),(9,5),-0.219712 # DEPENDENCYPART_SIBL
(9,1),(9,6),0.0436965 # DEPENDENCYPART_SIBL
(9,1),(9,7),0.0028011 # DEPENDENCYPART_SIBL
(9,1),(9,8),0.0465509 # DEPENDENCYPART_SIBL
(9,1),(9,10),-0.0813091 # DEPENDENCYPART_SIBL
(9,1),(9,11),-0.0096225 # DEPENDENCYPART_SIBL
(9,1),(9,12),0.00872017 # DEPENDENCYPART_SIBL
(9,1),(9,15),-0.0127187 # DEPENDENCYPART_SIBL
(9,1),(9,16),0.00872017 # DEPENDENCYPART_SIBL
(9,1),(9,17),0.0168833 # DEPENDENCYPART_SIBL
(9,1),(9,19),0.162518 # DEPENDENCYPART_SIBL
(9,2),(9,5),-0.0723022 # DEPENDENCYPART_SIBL
(9,2),(9,6),0.00611276 # DEPENDENCYPART_SIBL
(9,2),(9,7),0.0173888 # DEPENDENCYPART_SIBL
(9,2),(9,8),0.0107643 # DEPENDENCYPART_SIBL
(9,2),(9,10),-0.0780566 # DEPENDENCYPART_SIBL
(9,2),(9,11),0.0167349 # DEPENDENCYPART_SIBL
(9,2),(9,12),0.0519496 # DEPENDENCYPART_SIBL
(9,2),(9,15),0.0274357 # DEPENDENCYPART_SIBL
(9,2),(9,16),0.0519496 # DEPENDENCYPART_SIBL
(9,2),(9,17),3.25768e-05 # DEPENDENCYPART_SIBL
(9,2),(9,19),-0.0307177 # DEPENDENCYPART_SIBL
(9,5),(9,6),-0.00502229 # DEPENDENCYPART_SIBL
(9,5),(9,7),-0.0229129 # DEPENDENCYPART_SIBL
(9,5),(9,8),-0.00221916 # DEPENDENCYPART_SIBL
(9,5),(9,10),-0.0380965 # DEPENDENCYPART_SIBL
(9,5),(9,11),-0.012572 # DEPENDENCYPART_SIBL
(9,5),(9,12),-0.0679243 # DEPENDENCYPART_SIBL
(9,5),(9,15),-0.0137306 # DEPENDENCYPART_SIBL
(9,5),(9,16),-0.0679243 # DEPENDENCYPART_SIBL
(9,5),(9,17),0.0697845 # DEPENDENCYPART_SIBL
(9,5),(9,19),0.140452 # DEPENDENCYPART_SIBL
(9,6),(9,7),0.0227254 # DEPENDENCYPART_SIBL
(9,6),(9,8),0.0114715 # DEPENDENCYPART_SIBL
(9,6),(9,10),-0.0814257 # DEPENDENCYPART_SIBL
(9,6),(9,11),0.0247484 # DEPENDENCYPART_SIBL
(9,6),(9,12),0.0566636 # DEPENDENCYPART_SIBL
(9,6),(9,15),0.0354491 # DEPENDENCYPART_SIBL
(9,6),(9,16),0.0566636 # DEPENDENCYPART_SIBL
(9,6),(9,17),-0.000253859 # DEPENDENCYPART_SIBL
(9,6),(9,19),-0.0317401 # DEPENDENCYPART_SIBL
(9,7),(9,8),-0.0498299 # DEPENDENCYPART_SIBL
(9,7),(9,10),-0.116803 # DEPENDENCYPART_SIBL
(9,7),(9,11),-0.0899772 # DEPENDENCYPART_SIBL
