# _root_ `` They 've been laggard , '' he says , `` but they 'll have to become more aggressive . ''
#goldHeads=3,3,9,3,4,3,3,9,0,3,3,3,14,12,14,15,16,19,17,3,3,
#predictedHeads=3,3,9,3,4,9,9,9,0,9,14,14,14,9,14,15,16,19,17,14,14,
(4,12),(12,16),-0.257611 # DEPENDENCYPART_GRANDPAR
(4,12),(12,17),-0.342174 # DEPENDENCYPART_GRANDPAR
(4,12),(12,18),0.107914 # DEPENDENCYPART_GRANDPAR
(4,12),(12,19),0.0911813 # DEPENDENCYPART_GRANDPAR
(4,13),(13,15),-0.420422 # DEPENDENCYPART_GRANDPAR
(4,13),(13,16),-0.369121 # DEPENDENCYPART_GRANDPAR
(4,14),(14,1),-0.599693 # DEPENDENCYPART_GRANDPAR
(4,14),(14,2),-0.674971 # DEPENDENCYPART_GRANDPAR
(4,14),(14,3),-0.660613 # DEPENDENCYPART_GRANDPAR
(4,14),(14,4),-0.839409 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,14),(14,5),0.554378 # DEPENDENCYPART_GRANDPAR
(4,14),(14,6),-0.331813 # DEPENDENCYPART_GRANDPAR
(4,14),(14,7),-0.0570131 # DEPENDENCYPART_GRANDPAR
(4,14),(14,8),-0.0972955 # DEPENDENCYPART_GRANDPAR
(4,14),(14,9),-0.40688 # DEPENDENCYPART_GRANDPAR
(4,14),(14,10),-0.125989 # DEPENDENCYPART_GRANDPAR
(4,14),(14,11),-0.197317 # DEPENDENCYPART_GRANDPAR
(4,14),(14,12),-0.267122 # DEPENDENCYPART_GRANDPAR
(4,14),(14,13),-0.164185 # DEPENDENCYPART_GRANDPAR
(4,14),(14,15),-0.179171 # DEPENDENCYPART_GRANDPAR
(4,14),(14,16),-0.300358 # DEPENDENCYPART_GRANDPAR
(4,14),(14,17),-0.273944 # DEPENDENCYPART_GRANDPAR
(4,14),(14,18),0.0383792 # DEPENDENCYPART_GRANDPAR
(4,14),(14,19),-0.235909 # DEPENDENCYPART_GRANDPAR
(4,14),(14,20),-0.75113 # DEPENDENCYPART_GRANDPAR
(4,14),(14,21),-0.453013 # DEPENDENCYPART_GRANDPAR
(4,15),(15,1),-0.755051 # DEPENDENCYPART_GRANDPAR
(4,15),(15,3),-0.675603 # DEPENDENCYPART_GRANDPAR
(4,15),(15,5),0.538491 # DEPENDENCYPART_GRANDPAR
(4,15),(15,6),-0.336813 # DEPENDENCYPART_GRANDPAR
(4,15),(15,7),-0.0597823 # DEPENDENCYPART_GRANDPAR
(4,15),(15,8),-0.189901 # DEPENDENCYPART_GRANDPAR
(4,15),(15,9),-0.393318 # DEPENDENCYPART_GRANDPAR
(4,15),(15,10),-0.130989 # DEPENDENCYPART_GRANDPAR
(4,15),(15,11),-0.194686 # DEPENDENCYPART_GRANDPAR
(4,15),(15,12),-0.175956 # DEPENDENCYPART_GRANDPAR
(4,15),(15,13),-0.278351 # DEPENDENCYPART_GRANDPAR
(4,15),(15,14),-0.203187 # DEPENDENCYPART_GRANDPAR
(4,15),(15,16),-0.36032 # DEPENDENCYPART_GRANDPAR
(4,15),(15,17),-0.470346 # DEPENDENCYPART_GRANDPAR
(4,15),(15,18),-0.0766558 # DEPENDENCYPART_GRANDPAR
(4,15),(15,19),-0.293117 # DEPENDENCYPART_GRANDPAR
(4,15),(15,20),-0.739365 # DEPENDENCYPART_GRANDPAR
(4,15),(15,21),-0.510617 # DEPENDENCYPART_GRANDPAR
(4,16),(16,11),-0.15132 # DEPENDENCYPART_GRANDPAR
(4,16),(16,13),-0.376975 # DEPENDENCYPART_GRANDPAR
(4,16),(16,17),-0.303094 # DEPENDENCYPART_GRANDPAR
(4,16),(16,18),-0.0518553 # DEPENDENCYPART_GRANDPAR
(4,16),(16,19),-0.190198 # DEPENDENCYPART_GRANDPAR
(4,16),(16,20),-0.821394 # DEPENDENCYPART_GRANDPAR
(4,16),(16,21),-0.299783 # DEPENDENCYPART_GRANDPAR
(4,18),(18,19),-0.246104 # DEPENDENCYPART_GRANDPAR
(4,18),(18,20),-0.785468 # DEPENDENCYPART_GRANDPAR
(4,18),(18,21),-0.378763 # DEPENDENCYPART_GRANDPAR
(4,19),(19,1),-0.707971 # DEPENDENCYPART_GRANDPAR
(4,19),(19,3),-0.648372 # DEPENDENCYPART_GRANDPAR
(4,19),(19,5),0.522561 # DEPENDENCYPART_GRANDPAR
(4,19),(19,6),-0.222809 # DEPENDENCYPART_GRANDPAR
(4,19),(19,9),-0.367593 # DEPENDENCYPART_GRANDPAR
(4,19),(19,11),-0.241792 # DEPENDENCYPART_GRANDPAR
(4,19),(19,14),-0.188344 # DEPENDENCYPART_GRANDPAR
(4,19),(19,16),-0.486518 # DEPENDENCYPART_GRANDPAR
(4,19),(19,17),-0.438405 # DEPENDENCYPART_GRANDPAR
(4,19),(19,18),0.0793433 # DEPENDENCYPART_GRANDPAR
(4,19),(19,20),-0.757739 # DEPENDENCYPART_GRANDPAR
(4,19),(19,21),-0.41588 # DEPENDENCYPART_GRANDPAR
(4,20),(20,18),-0.00350614 # DEPENDENCYPART_GRANDPAR
(4,20),(20,19),-0.310301 # DEPENDENCYPART_GRANDPAR
(4,20),(20,21),-0.450239 # DEPENDENCYPART_GRANDPAR
(4,21),(21,19),-0.305508 # DEPENDENCYPART_GRANDPAR
(4,21),(21,20),-0.752219 # DEPENDENCYPART_GRANDPAR
(5,1),(1,2),-0.211634 # DEPENDENCYPART_GRANDPAR
(5,1),(1,3),-0.255309 # DEPENDENCYPART_GRANDPAR
(5,2),(2,1),-0.290527 # DEPENDENCYPART_GRANDPAR
(5,2),(2,4),-0.150238 # DEPENDENCYPART_GRANDPAR
(5,2),(2,5),-1.18863 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,2),(2,6),-0.535925 # DEPENDENCYPART_GRANDPAR
(5,2),(2,7),-0.69699 # DEPENDENCYPART_GRANDPAR
(5,2),(2,9),-0.73769 # DEPENDENCYPART_GRANDPAR
(5,2),(2,10),-0.614851 # DEPENDENCYPART_GRANDPAR
(5,2),(2,12),-0.470616 # DEPENDENCYPART_GRANDPAR
(5,3),(3,1),-0.290105 # DEPENDENCYPART_GRANDPAR
(5,3),(3,2),-0.202121 # DEPENDENCYPART_GRANDPAR
(5,3),(3,4),-0.136565 # DEPENDENCYPART_GRANDPAR
(5,3),(3,5),-1.2011 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,3),(3,6),-0.528316 # DEPENDENCYPART_GRANDPAR
(5,3),(3,7),-0.609186 # DEPENDENCYPART_GRANDPAR
(5,3),(3,8),-0.647668 # DEPENDENCYPART_GRANDPAR
(5,3),(3,9),-0.747173 # DEPENDENCYPART_GRANDPAR
(5,3),(3,10),-0.607241 # DEPENDENCYPART_GRANDPAR
(5,3),(3,11),-0.673722 # DEPENDENCYPART_GRANDPAR
(5,3),(3,12),-0.457214 # DEPENDENCYPART_GRANDPAR
(5,3),(3,14),-0.743048 # DEPENDENCYPART_GRANDPAR
(5,3),(3,15),-0.768651 # DEPENDENCYPART_GRANDPAR
(5,3),(3,16),-1.05132 # DEPENDENCYPART_GRANDPAR
(5,3),(3,20),-0.767502 # DEPENDENCYPART_GRANDPAR
(5,3),(3,21),-0.789696 # DEPENDENCYPART_GRANDPAR
(5,4),(4,1),-0.17365 # DEPENDENCYPART_GRANDPAR
(5,4),(4,2),-0.251686 # DEPENDENCYPART_GRANDPAR
(5,4),(4,5),-1.16612 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,4),(4,6),-0.550415 # DEPENDENCYPART_GRANDPAR
(5,4),(4,7),-0.703614 # DEPENDENCYPART_GRANDPAR
(5,4),(4,8),-0.628719 # DEPENDENCYPART_GRANDPAR
(5,4),(4,9),-0.742491 # DEPENDENCYPART_GRANDPAR
(5,4),(4,10),-0.629341 # DEPENDENCYPART_GRANDPAR
(5,4),(4,11),-0.801184 # DEPENDENCYPART_GRANDPAR
(5,4),(4,12),-0.451455 # DEPENDENCYPART_GRANDPAR
(5,4),(4,13),-0.794431 # DEPENDENCYPART_GRANDPAR
(5,4),(4,14),-0.724367 # DEPENDENCYPART_GRANDPAR
(5,4),(4,15),-0.773666 # DEPENDENCYPART_GRANDPAR
(5,4),(4,16),-0.996021 # DEPENDENCYPART_GRANDPAR
(5,4),(4,18),-0.727403 # DEPENDENCYPART_GRANDPAR
(5,4),(4,19),-0.724621 # DEPENDENCYPART_GRANDPAR
(5,4),(4,20),-0.838234 # DEPENDENCYPART_GRANDPAR
(5,4),(4,21),-0.884123 # DEPENDENCYPART_GRANDPAR
(5,6),(6,5),-0.843996 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,6),(6,7),-0.19973 # DEPENDENCYPART_GRANDPAR
(5,7),(7,3),-0.711415 # DEPENDENCYPART_GRANDPAR
(5,7),(7,5),-0.845469 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,7),(7,6),-0.106183 # DEPENDENCYPART_GRANDPAR
(5,7),(7,8),-0.218579 # DEPENDENCYPART_GRANDPAR
(5,7),(7,9),-0.341666 # DEPENDENCYPART_GRANDPAR
(5,7),(7,10),-0.103187 # DEPENDENCYPART_GRANDPAR
(5,7),(7,12),-0.0513493 # DEPENDENCYPART_GRANDPAR
(5,7),(7,14),-0.304848 # DEPENDENCYPART_GRANDPAR
(5,8),(8,1),-0.752288 # DEPENDENCYPART_GRANDPAR
(5,8),(8,3),-0.711449 # DEPENDENCYPART_GRANDPAR
(5,8),(8,4),-0.601619 # DEPENDENCYPART_GRANDPAR
(5,8),(8,5),-0.79882 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,8),(8,6),0.111116 # DEPENDENCYPART_GRANDPAR
(5,8),(8,7),-0.268513 # DEPENDENCYPART_GRANDPAR
(5,8),(8,10),-0.0331689 # DEPENDENCYPART_GRANDPAR
(5,8),(8,12),-0.0897193 # DEPENDENCYPART_GRANDPAR
(5,8),(8,14),-0.301267 # DEPENDENCYPART_GRANDPAR
(5,9),(9,1),-0.65356 # DEPENDENCYPART_GRANDPAR
(5,9),(9,2),-0.687447 # DEPENDENCYPART_GRANDPAR
(5,9),(9,3),-0.708697 # DEPENDENCYPART_GRANDPAR
(5,9),(9,4),-0.584197 # DEPENDENCYPART_GRANDPAR
(5,9),(9,5),-0.831242 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,9),(9,6),-0.273023 # DEPENDENCYPART_GRANDPAR
(5,9),(9,7),-0.370616 # DEPENDENCYPART_GRANDPAR
(5,9),(9,8),-0.0447733 # DEPENDENCYPART_GRANDPAR
(5,9),(9,10),-0.043651 # DEPENDENCYPART_GRANDPAR
(5,9),(9,11),-0.291368 # DEPENDENCYPART_GRANDPAR
(5,9),(9,12),-0.109195 # DEPENDENCYPART_GRANDPAR
(5,9),(9,13),-0.309444 # DEPENDENCYPART_GRANDPAR
(5,9),(9,14),-0.213122 # DEPENDENCYPART_GRANDPAR
(5,9),(9,15),-0.33261 # DEPENDENCYPART_GRANDPAR
(5,9),(9,16),-0.558161 # DEPENDENCYPART_GRANDPAR
(5,9),(9,18),-0.292309 # DEPENDENCYPART_GRANDPAR
(5,9),(9,19),-0.15934 # DEPENDENCYPART_GRANDPAR
(5,9),(9,20),-0.37938 # DEPENDENCYPART_GRANDPAR
(5,9),(9,21),-0.463183 # DEPENDENCYPART_GRANDPAR
(5,11),(11,9),-0.292811 # DEPENDENCYPART_GRANDPAR
(5,11),(11,10),-0.203847 # DEPENDENCYPART_GRANDPAR
(5,11),(11,12),-0.0258125 # DEPENDENCYPART_GRANDPAR
(5,12),(12,11),-0.466459 # DEPENDENCYPART_GRANDPAR
(5,12),(12,13),-0.244105 # DEPENDENCYPART_GRANDPAR
(5,12),(12,14),-0.209685 # DEPENDENCYPART_GRANDPAR
(5,12),(12,15),-0.259424 # DEPENDENCYPART_GRANDPAR
(5,12),(12,16),-0.547162 # DEPENDENCYPART_GRANDPAR
(5,12),(12,17),-0.264897 # DEPENDENCYPART_GRANDPAR
(5,12),(12,18),-0.195458 # DEPENDENCYPART_GRANDPAR
(5,12),(12,19),0.3922 # DEPENDENCYPART_GRANDPAR
(5,14),(14,1),-0.616114 # DEPENDENCYPART_GRANDPAR
(5,14),(14,2),-0.676959 # DEPENDENCYPART_GRANDPAR
(5,14),(14,3),-0.696873 # DEPENDENCYPART_GRANDPAR
(5,14),(14,4),-0.588608 # DEPENDENCYPART_GRANDPAR
(5,14),(14,5),-0.845149 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,14),(14,6),-0.240073 # DEPENDENCYPART_GRANDPAR
(5,14),(14,7),-0.307947 # DEPENDENCYPART_GRANDPAR
(5,14),(14,8),0.00870771 # DEPENDENCYPART_GRANDPAR
(5,14),(14,9),-0.315249 # DEPENDENCYPART_GRANDPAR
(5,14),(14,10),-0.318998 # DEPENDENCYPART_GRANDPAR
(5,14),(14,11),-0.45025 # DEPENDENCYPART_GRANDPAR
(5,14),(14,12),0.0119466 # DEPENDENCYPART_GRANDPAR
(5,14),(14,13),-0.0999973 # DEPENDENCYPART_GRANDPAR
(5,14),(14,15),-0.0939486 # DEPENDENCYPART_GRANDPAR
(5,14),(14,16),-0.570015 # DEPENDENCYPART_GRANDPAR
(5,14),(14,17),-0.107877 # DEPENDENCYPART_GRANDPAR
(5,14),(14,18),-0.28108 # DEPENDENCYPART_GRANDPAR
(5,14),(14,19),-0.18149 # DEPENDENCYPART_GRANDPAR
(5,14),(14,20),-0.339344 # DEPENDENCYPART_GRANDPAR
(5,14),(14,21),-0.434952 # DEPENDENCYPART_GRANDPAR
(5,16),(16,11),-0.492328 # DEPENDENCYPART_GRANDPAR
(5,16),(16,13),-0.387286 # DEPENDENCYPART_GRANDPAR
(5,16),(16,17),-0.0813474 # DEPENDENCYPART_GRANDPAR
(5,16),(16,18),-0.340306 # DEPENDENCYPART_GRANDPAR
(5,16),(16,19),-0.125293 # DEPENDENCYPART_GRANDPAR
(5,16),(16,20),-0.437563 # DEPENDENCYPART_GRANDPAR
(5,16),(16,21),-0.337639 # DEPENDENCYPART_GRANDPAR
(6,5),(5,1),-0.380885 # DEPENDENCYPART_GRANDPAR
(6,5),(5,2),-0.270588 # DEPENDENCYPART_GRANDPAR
(6,5),(5,3),-0.0829076 # DEPENDENCYPART_GRANDPAR
(6,5),(5,4),-0.302485 # DEPENDENCYPART_GRANDPAR
(6,5),(5,6),-1.83672 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,5),(5,7),-0.583734 # DEPENDENCYPART_GRANDPAR
(6,5),(5,8),-0.745541 # DEPENDENCYPART_GRANDPAR
(6,5),(5,9),-0.533812 # DEPENDENCYPART_GRANDPAR
(6,5),(5,10),-0.825781 # DEPENDENCYPART_GRANDPAR
(6,5),(5,11),-0.947698 # DEPENDENCYPART_GRANDPAR
(6,5),(5,12),-0.838829 # DEPENDENCYPART_GRANDPAR
(6,5),(5,14),-0.804799 # DEPENDENCYPART_GRANDPAR
(6,5),(5,16),-0.891659 # DEPENDENCYPART_GRANDPAR
(6,7),(7,3),-0.576828 # DEPENDENCYPART_GRANDPAR
(6,7),(7,5),-0.75208 # DEPENDENCYPART_GRANDPAR
(6,7),(7,6),-1.33278 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,7),(7,8),-0.322879 # DEPENDENCYPART_GRANDPAR
(6,7),(7,9),-0.0458197 # DEPENDENCYPART_GRANDPAR
(6,7),(7,10),-0.396245 # DEPENDENCYPART_GRANDPAR
(6,7),(7,12),-0.381362 # DEPENDENCYPART_GRANDPAR
(6,7),(7,14),-0.358882 # DEPENDENCYPART_GRANDPAR
(7,3),(3,1),-0.247696 # DEPENDENCYPART_GRANDPAR
(7,3),(3,2),0.0183283 # DEPENDENCYPART_GRANDPAR
(7,3),(3,4),-0.0289969 # DEPENDENCYPART_GRANDPAR
(7,3),(3,5),-0.308791 # DEPENDENCYPART_GRANDPAR
(7,3),(3,6),-0.0652178 # DEPENDENCYPART_GRANDPAR
(7,3),(3,7),-1.55126 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,3),(3,8),-0.485196 # DEPENDENCYPART_GRANDPAR
(7,3),(3,9),-0.73671 # DEPENDENCYPART_GRANDPAR
(7,3),(3,10),-0.664945 # DEPENDENCYPART_GRANDPAR
(7,3),(3,11),-0.609153 # DEPENDENCYPART_GRANDPAR
(7,3),(3,12),-0.731979 # DEPENDENCYPART_GRANDPAR
(7,3),(3,14),-0.714522 # DEPENDENCYPART_GRANDPAR
(7,3),(3,15),-0.90619 # DEPENDENCYPART_GRANDPAR
(7,3),(3,16),-0.935079 # DEPENDENCYPART_GRANDPAR
(7,3),(3,20),-0.866163 # DEPENDENCYPART_GRANDPAR
(7,3),(3,21),-0.849497 # DEPENDENCYPART_GRANDPAR
(7,5),(5,1),-0.242634 # DEPENDENCYPART_GRANDPAR
(7,5),(5,2),-0.0679899 # DEPENDENCYPART_GRANDPAR
(7,5),(5,3),-0.038736 # DEPENDENCYPART_GRANDPAR
(7,5),(5,4),-0.0801019 # DEPENDENCYPART_GRANDPAR
(7,5),(5,6),-0.0852973 # DEPENDENCYPART_GRANDPAR
(7,5),(5,7),-1.64994 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,5),(5,8),-0.4684 # DEPENDENCYPART_GRANDPAR
(7,5),(5,9),-0.747244 # DEPENDENCYPART_GRANDPAR
(7,5),(5,10),-0.683807 # DEPENDENCYPART_GRANDPAR
(7,5),(5,11),-0.736853 # DEPENDENCYPART_GRANDPAR
(7,5),(5,12),-0.77345 # DEPENDENCYPART_GRANDPAR
(7,5),(5,14),-0.711008 # DEPENDENCYPART_GRANDPAR
(7,5),(5,16),-0.880309 # DEPENDENCYPART_GRANDPAR
(7,6),(6,5),-0.361819 # DEPENDENCYPART_GRANDPAR
(7,6),(6,7),-1.64893 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,8),(8,1),-0.674727 # DEPENDENCYPART_GRANDPAR
(7,8),(8,3),-0.49727 # DEPENDENCYPART_GRANDPAR
(7,8),(8,4),-0.491955 # DEPENDENCYPART_GRANDPAR
(7,8),(8,5),-0.740237 # DEPENDENCYPART_GRANDPAR
(7,8),(8,6),-0.507373 # DEPENDENCYPART_GRANDPAR
(7,8),(8,7),-1.17884 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,8),(8,10),-0.138 # DEPENDENCYPART_GRANDPAR
(7,8),(8,12),-0.367842 # DEPENDENCYPART_GRANDPAR
(7,8),(8,14),-0.269527 # DEPENDENCYPART_GRANDPAR
(7,9),(9,1),-0.582845 # DEPENDENCYPART_GRANDPAR
(7,9),(9,2),-0.500901 # DEPENDENCYPART_GRANDPAR
(7,9),(9,3),-0.501364 # DEPENDENCYPART_GRANDPAR
(7,9),(9,4),-0.481381 # DEPENDENCYPART_GRANDPAR
(7,9),(9,5),-0.721706 # DEPENDENCYPART_GRANDPAR
(7,9),(9,6),-0.446785 # DEPENDENCYPART_GRANDPAR
(7,9),(9,7),-1.24763 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,9),(9,8),0.120486 # DEPENDENCYPART_GRANDPAR
(7,9),(9,10),-0.0322103 # DEPENDENCYPART_GRANDPAR
(7,9),(9,11),-0.214842 # DEPENDENCYPART_GRANDPAR
(7,9),(9,12),-0.30737 # DEPENDENCYPART_GRANDPAR
(7,9),(9,13),-0.409554 # DEPENDENCYPART_GRANDPAR
(7,9),(9,14),-0.124518 # DEPENDENCYPART_GRANDPAR
(7,9),(9,15),-0.379602 # DEPENDENCYPART_GRANDPAR
(7,9),(9,16),-0.353384 # DEPENDENCYPART_GRANDPAR
(7,9),(9,18),-0.367617 # DEPENDENCYPART_GRANDPAR
(7,9),(9,19),-0.617066 # DEPENDENCYPART_GRANDPAR
(7,9),(9,20),-0.415805 # DEPENDENCYPART_GRANDPAR
(7,9),(9,21),-0.48058 # DEPENDENCYPART_GRANDPAR
(7,12),(12,11),-0.337871 # DEPENDENCYPART_GRANDPAR
(7,12),(12,13),-0.488146 # DEPENDENCYPART_GRANDPAR
(7,12),(12,14),-0.203706 # DEPENDENCYPART_GRANDPAR
(7,12),(12,15),-0.407715 # DEPENDENCYPART_GRANDPAR
(7,12),(12,16),-0.487567 # DEPENDENCYPART_GRANDPAR
(7,12),(12,17),-0.50699 # DEPENDENCYPART_GRANDPAR
(7,12),(12,18),-0.419722 # DEPENDENCYPART_GRANDPAR
(7,12),(12,19),-0.539855 # DEPENDENCYPART_GRANDPAR
(7,14),(14,1),-0.552322 # DEPENDENCYPART_GRANDPAR
(7,14),(14,2),-0.497522 # DEPENDENCYPART_GRANDPAR
(7,14),(14,3),-0.496463 # DEPENDENCYPART_GRANDPAR
(7,14),(14,4),-0.492713 # DEPENDENCYPART_GRANDPAR
(7,14),(14,5),-0.732128 # DEPENDENCYPART_GRANDPAR
(7,14),(14,6),-0.43536 # DEPENDENCYPART_GRANDPAR
(7,14),(14,7),-1.17974 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,14),(14,8),0.181109 # DEPENDENCYPART_GRANDPAR
(7,14),(14,9),-0.269603 # DEPENDENCYPART_GRANDPAR
(7,14),(14,10),-0.273293 # DEPENDENCYPART_GRANDPAR
(7,14),(14,11),-0.296534 # DEPENDENCYPART_GRANDPAR
(7,14),(14,12),-0.3177 # DEPENDENCYPART_GRANDPAR
(7,14),(14,13),-0.25646 # DEPENDENCYPART_GRANDPAR
(7,14),(14,15),-0.263571 # DEPENDENCYPART_GRANDPAR
(7,14),(14,16),-0.488253 # DEPENDENCYPART_GRANDPAR
(7,14),(14,17),-0.350375 # DEPENDENCYPART_GRANDPAR
(7,14),(14,18),-0.456211 # DEPENDENCYPART_GRANDPAR
(7,14),(14,19),-0.740844 # DEPENDENCYPART_GRANDPAR
(7,14),(14,20),-0.47596 # DEPENDENCYPART_GRANDPAR
(7,14),(14,21),-0.561067 # DEPENDENCYPART_GRANDPAR
(8,1),(1,2),-0.276206 # DEPENDENCYPART_GRANDPAR
(8,1),(1,3),-0.246578 # DEPENDENCYPART_GRANDPAR
(8,3),(3,1),-0.426702 # DEPENDENCYPART_GRANDPAR
(8,3),(3,2),-0.160659 # DEPENDENCYPART_GRANDPAR
(8,3),(3,4),-0.242905 # DEPENDENCYPART_GRANDPAR
(8,3),(3,5),-0.386135 # DEPENDENCYPART_GRANDPAR
(8,3),(3,6),-0.401417 # DEPENDENCYPART_GRANDPAR
(8,3),(3,7),-0.31108 # DEPENDENCYPART_GRANDPAR
(8,3),(3,8),-1.19763 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,3),(3,9),-0.398747 # DEPENDENCYPART_GRANDPAR
(8,3),(3,10),-0.852735 # DEPENDENCYPART_GRANDPAR
(8,3),(3,11),-0.472559 # DEPENDENCYPART_GRANDPAR
(8,3),(3,12),-0.504581 # DEPENDENCYPART_GRANDPAR
(8,3),(3,14),-0.429279 # DEPENDENCYPART_GRANDPAR
(8,3),(3,15),-0.518845 # DEPENDENCYPART_GRANDPAR
(8,3),(3,16),-0.735042 # DEPENDENCYPART_GRANDPAR
(8,3),(3,20),-0.598968 # DEPENDENCYPART_GRANDPAR
(8,3),(3,21),-0.626193 # DEPENDENCYPART_GRANDPAR
(8,4),(4,1),-0.326562 # DEPENDENCYPART_GRANDPAR
(8,4),(4,2),-0.223907 # DEPENDENCYPART_GRANDPAR
(8,4),(4,5),-0.414405 # DEPENDENCYPART_GRANDPAR
(8,4),(4,6),-0.44304 # DEPENDENCYPART_GRANDPAR
(8,4),(4,7),-0.326791 # DEPENDENCYPART_GRANDPAR
(8,4),(4,8),-1.18864 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,4),(4,9),-0.40271 # DEPENDENCYPART_GRANDPAR
(8,4),(4,10),-0.884183 # DEPENDENCYPART_GRANDPAR
(8,4),(4,11),-0.608659 # DEPENDENCYPART_GRANDPAR
(8,4),(4,12),-0.511462 # DEPENDENCYPART_GRANDPAR
(8,4),(4,13),-0.390637 # DEPENDENCYPART_GRANDPAR
(8,4),(4,14),-0.419236 # DEPENDENCYPART_GRANDPAR
(8,4),(4,15),-0.532499 # DEPENDENCYPART_GRANDPAR
(8,4),(4,16),-0.684749 # DEPENDENCYPART_GRANDPAR
(8,4),(4,18),-0.681283 # DEPENDENCYPART_GRANDPAR
(8,4),(4,19),-0.941594 # DEPENDENCYPART_GRANDPAR
(8,4),(4,20),-0.679771 # DEPENDENCYPART_GRANDPAR
(8,4),(4,21),-0.729259 # DEPENDENCYPART_GRANDPAR
(8,5),(5,1),-0.377381 # DEPENDENCYPART_GRANDPAR
(8,5),(5,2),-0.198635 # DEPENDENCYPART_GRANDPAR
(8,5),(5,3),-0.23199 # DEPENDENCYPART_GRANDPAR
(8,5),(5,4),-0.289243 # DEPENDENCYPART_GRANDPAR
(8,5),(5,6),-0.426597 # DEPENDENCYPART_GRANDPAR
(8,5),(5,7),-0.282846 # DEPENDENCYPART_GRANDPAR
(8,5),(5,8),-1.18041 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,5),(5,9),-0.408854 # DEPENDENCYPART_GRANDPAR
(8,5),(5,10),-0.871086 # DEPENDENCYPART_GRANDPAR
(8,5),(5,11),-0.599832 # DEPENDENCYPART_GRANDPAR
(8,5),(5,12),-0.545583 # DEPENDENCYPART_GRANDPAR
(8,5),(5,14),-0.425338 # DEPENDENCYPART_GRANDPAR
(8,5),(5,16),-0.679844 # DEPENDENCYPART_GRANDPAR
(8,6),(6,5),-0.45543 # DEPENDENCYPART_GRANDPAR
(8,6),(6,7),-0.278753 # DEPENDENCYPART_GRANDPAR
(8,7),(7,3),-0.244405 # DEPENDENCYPART_GRANDPAR
(8,7),(7,5),-0.420275 # DEPENDENCYPART_GRANDPAR
(8,7),(7,6),-0.426466 # DEPENDENCYPART_GRANDPAR
(8,7),(7,8),-1.18344 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,7),(7,9),-0.40848 # DEPENDENCYPART_GRANDPAR
(8,7),(7,10),-0.863627 # DEPENDENCYPART_GRANDPAR
(8,7),(7,12),-0.503915 # DEPENDENCYPART_GRANDPAR
(8,7),(7,14),-0.423573 # DEPENDENCYPART_GRANDPAR
(8,12),(12,11),-0.213036 # DEPENDENCYPART_GRANDPAR
(8,12),(12,13),0.265415 # DEPENDENCYPART_GRANDPAR
(8,12),(12,14),0.0959239 # DEPENDENCYPART_GRANDPAR
(8,12),(12,15),0.00598176 # DEPENDENCYPART_GRANDPAR
(8,12),(12,16),-0.255325 # DEPENDENCYPART_GRANDPAR
(8,12),(12,17),-0.206328 # DEPENDENCYPART_GRANDPAR
(8,12),(12,18),-0.165728 # DEPENDENCYPART_GRANDPAR
(8,12),(12,19),-0.35133 # DEPENDENCYPART_GRANDPAR
(8,14),(14,1),-0.697194 # DEPENDENCYPART_GRANDPAR
(8,14),(14,2),-0.698607 # DEPENDENCYPART_GRANDPAR
(8,14),(14,3),-0.695712 # DEPENDENCYPART_GRANDPAR
(8,14),(14,4),-0.705609 # DEPENDENCYPART_GRANDPAR
(8,14),(14,5),-0.817415 # DEPENDENCYPART_GRANDPAR
(8,14),(14,6),-0.77469 # DEPENDENCYPART_GRANDPAR
(8,14),(14,7),-0.682077 # DEPENDENCYPART_GRANDPAR
(8,14),(14,8),-0.627352 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,14),(14,9),0.0149058 # DEPENDENCYPART_GRANDPAR
(8,14),(14,10),-0.505765 # DEPENDENCYPART_GRANDPAR
(8,14),(14,11),-0.218358 # DEPENDENCYPART_GRANDPAR
