# _root_ In New York Stock Exchange composite trading yesterday , Di Giorgio closed at $ 31.50 a share , down $ 1.75 .
#goldHeads=12,7,7,7,7,7,1,12,12,11,12,0,12,13,14,17,14,12,12,19,20,12,
#predictedHeads=12,7,7,7,7,7,1,12,12,11,12,0,12,13,14,17,14,12,12,19,20,12,
(8,14),(14,11),-0.243538 # DEPENDENCYPART_GRANDPAR
(8,14),(14,13),-0.424152 # DEPENDENCYPART_GRANDPAR
(8,14),(14,15),-0.411636 # DEPENDENCYPART_GRANDPAR
(8,14),(14,16),-0.669731 # DEPENDENCYPART_GRANDPAR
(8,14),(14,17),-0.826634 # DEPENDENCYPART_GRANDPAR
(8,14),(14,18),-0.484064 # DEPENDENCYPART_GRANDPAR
(8,14),(14,19),-0.549238 # DEPENDENCYPART_GRANDPAR
(8,14),(14,20),-0.606765 # DEPENDENCYPART_GRANDPAR
(8,14),(14,21),-0.454242 # DEPENDENCYPART_GRANDPAR
(8,14),(14,22),-0.942204 # DEPENDENCYPART_GRANDPAR
(8,17),(17,14),-0.38522 # DEPENDENCYPART_GRANDPAR
(8,17),(17,15),-0.437988 # DEPENDENCYPART_GRANDPAR
(8,17),(17,16),-0.0693612 # DEPENDENCYPART_GRANDPAR
(8,17),(17,18),-0.441058 # DEPENDENCYPART_GRANDPAR
(8,17),(17,19),-0.654979 # DEPENDENCYPART_GRANDPAR
(8,17),(17,20),-0.631654 # DEPENDENCYPART_GRANDPAR
(8,18),(18,19),-0.603792 # DEPENDENCYPART_GRANDPAR
(8,19),(19,17),-0.686713 # DEPENDENCYPART_GRANDPAR
(8,19),(19,18),-0.472769 # DEPENDENCYPART_GRANDPAR
(8,19),(19,20),-0.472447 # DEPENDENCYPART_GRANDPAR
(8,19),(19,21),-0.577891 # DEPENDENCYPART_GRANDPAR
(8,19),(19,22),-0.922028 # DEPENDENCYPART_GRANDPAR
(8,20),(20,1),-1.39307 # DEPENDENCYPART_GRANDPAR
(8,20),(20,13),-0.424152 # DEPENDENCYPART_GRANDPAR
(8,20),(20,14),-0.0247855 # DEPENDENCYPART_GRANDPAR
(8,20),(20,16),-0.626445 # DEPENDENCYPART_GRANDPAR
(8,20),(20,17),-0.673644 # DEPENDENCYPART_GRANDPAR
(8,20),(20,18),-0.414429 # DEPENDENCYPART_GRANDPAR
(8,20),(20,19),-0.272492 # DEPENDENCYPART_GRANDPAR
(8,20),(20,21),-0.454242 # DEPENDENCYPART_GRANDPAR
(8,20),(20,22),-0.942204 # DEPENDENCYPART_GRANDPAR
(8,22),(22,20),-0.661038 # DEPENDENCYPART_GRANDPAR
(10,5),(5,1),-0.680182 # DEPENDENCYPART_GRANDPAR
(10,5),(5,2),-0.472374 # DEPENDENCYPART_GRANDPAR
(10,5),(5,3),-0.560985 # DEPENDENCYPART_GRANDPAR
(10,5),(5,4),-0.631911 # DEPENDENCYPART_GRANDPAR
(10,5),(5,6),-0.514582 # DEPENDENCYPART_GRANDPAR
(10,5),(5,7),-0.507647 # DEPENDENCYPART_GRANDPAR
(10,5),(5,8),-0.439669 # DEPENDENCYPART_GRANDPAR
(10,5),(5,9),-0.401585 # DEPENDENCYPART_GRANDPAR
(10,5),(5,11),-0.717367 # DEPENDENCYPART_GRANDPAR
(10,6),(6,1),-0.687624 # DEPENDENCYPART_GRANDPAR
(10,6),(6,2),-0.521114 # DEPENDENCYPART_GRANDPAR
(10,6),(6,3),-0.717298 # DEPENDENCYPART_GRANDPAR
(10,6),(6,4),-0.710995 # DEPENDENCYPART_GRANDPAR
(10,6),(6,5),-0.604107 # DEPENDENCYPART_GRANDPAR
(10,6),(6,7),-0.232135 # DEPENDENCYPART_GRANDPAR
(10,6),(6,8),-0.126941 # DEPENDENCYPART_GRANDPAR
(10,6),(6,9),-0.268694 # DEPENDENCYPART_GRANDPAR
(10,6),(6,11),-0.676159 # DEPENDENCYPART_GRANDPAR
(10,7),(7,1),-0.757563 # DEPENDENCYPART_GRANDPAR
(10,7),(7,2),-0.525033 # DEPENDENCYPART_GRANDPAR
(10,7),(7,3),-0.720609 # DEPENDENCYPART_GRANDPAR
(10,7),(7,4),-0.701988 # DEPENDENCYPART_GRANDPAR
(10,7),(7,5),-0.606486 # DEPENDENCYPART_GRANDPAR
(10,7),(7,6),-0.546313 # DEPENDENCYPART_GRANDPAR
(10,7),(7,8),-0.10985 # DEPENDENCYPART_GRANDPAR
(10,7),(7,11),-0.676974 # DEPENDENCYPART_GRANDPAR
(10,7),(7,17),-1.20281 # DEPENDENCYPART_GRANDPAR
(10,8),(8,1),-0.777735 # DEPENDENCYPART_GRANDPAR
(10,8),(8,2),-0.604133 # DEPENDENCYPART_GRANDPAR
(10,8),(8,3),-0.799762 # DEPENDENCYPART_GRANDPAR
(10,8),(8,4),-0.790372 # DEPENDENCYPART_GRANDPAR
(10,8),(8,5),-0.68199 # DEPENDENCYPART_GRANDPAR
(10,8),(8,6),-0.560201 # DEPENDENCYPART_GRANDPAR
(10,8),(8,7),-0.538317 # DEPENDENCYPART_GRANDPAR
(10,8),(8,9),-0.346432 # DEPENDENCYPART_GRANDPAR
(10,8),(8,10),-1.73583 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,8),(8,11),-0.676192 # DEPENDENCYPART_GRANDPAR
(10,8),(8,12),-1.3065 # DEPENDENCYPART_GRANDPAR
(10,8),(8,13),-0.974433 # DEPENDENCYPART_GRANDPAR
(10,8),(8,14),-1.02849 # DEPENDENCYPART_GRANDPAR
(10,8),(8,17),-1.20257 # DEPENDENCYPART_GRANDPAR
(10,8),(8,18),-1.36996 # DEPENDENCYPART_GRANDPAR
(10,8),(8,19),-1.14988 # DEPENDENCYPART_GRANDPAR
(10,8),(8,20),-1.29664 # DEPENDENCYPART_GRANDPAR
(10,8),(8,22),-1.57399 # DEPENDENCYPART_GRANDPAR
(10,11),(11,2),-1.14943 # DEPENDENCYPART_GRANDPAR
(10,11),(11,3),-1.34989 # DEPENDENCYPART_GRANDPAR
(10,11),(11,4),-1.38575 # DEPENDENCYPART_GRANDPAR
(10,11),(11,5),-1.24438 # DEPENDENCYPART_GRANDPAR
(10,11),(11,6),-1.19954 # DEPENDENCYPART_GRANDPAR
(10,11),(11,7),-1.1706 # DEPENDENCYPART_GRANDPAR
(10,11),(11,8),-1.11518 # DEPENDENCYPART_GRANDPAR
(10,11),(11,9),-1.05584 # DEPENDENCYPART_GRANDPAR
(10,11),(11,10),-0.949827 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,11),(11,13),-0.598833 # DEPENDENCYPART_GRANDPAR
(10,11),(11,14),-0.505644 # DEPENDENCYPART_GRANDPAR
(10,11),(11,17),-0.737229 # DEPENDENCYPART_GRANDPAR
(10,11),(11,18),-0.618257 # DEPENDENCYPART_GRANDPAR
(10,11),(11,22),-0.801365 # DEPENDENCYPART_GRANDPAR
(10,14),(14,1),-1.12668 # DEPENDENCYPART_GRANDPAR
(10,14),(14,8),-0.928828 # DEPENDENCYPART_GRANDPAR
(10,14),(14,11),-0.175447 # DEPENDENCYPART_GRANDPAR
(10,14),(14,13),-0.428259 # DEPENDENCYPART_GRANDPAR
(10,14),(14,15),-0.612081 # DEPENDENCYPART_GRANDPAR
(10,14),(14,16),-0.964594 # DEPENDENCYPART_GRANDPAR
(10,14),(14,17),-0.568987 # DEPENDENCYPART_GRANDPAR
(10,14),(14,18),-0.5889 # DEPENDENCYPART_GRANDPAR
(10,14),(14,19),-0.612017 # DEPENDENCYPART_GRANDPAR
(10,14),(14,20),-0.727211 # DEPENDENCYPART_GRANDPAR
(10,14),(14,21),-0.898094 # DEPENDENCYPART_GRANDPAR
(10,14),(14,22),-0.95435 # DEPENDENCYPART_GRANDPAR
(10,18),(18,19),-0.766299 # DEPENDENCYPART_GRANDPAR
(10,22),(22,20),-0.838419 # DEPENDENCYPART_GRANDPAR
(11,2),(2,3),-0.336016 # DEPENDENCYPART_GRANDPAR
(11,2),(2,4),-0.396209 # DEPENDENCYPART_GRANDPAR
(11,2),(2,5),-0.301663 # DEPENDENCYPART_GRANDPAR
(11,2),(2,9),-0.30099 # DEPENDENCYPART_GRANDPAR
(11,3),(3,1),-0.455333 # DEPENDENCYPART_GRANDPAR
(11,3),(3,2),-0.325747 # DEPENDENCYPART_GRANDPAR
(11,3),(3,4),-0.305628 # DEPENDENCYPART_GRANDPAR
(11,3),(3,5),-0.211322 # DEPENDENCYPART_GRANDPAR
(11,3),(3,6),-0.368361 # DEPENDENCYPART_GRANDPAR
(11,3),(3,8),-0.242991 # DEPENDENCYPART_GRANDPAR
(11,3),(3,9),-0.300572 # DEPENDENCYPART_GRANDPAR
(11,4),(4,1),-0.49498 # DEPENDENCYPART_GRANDPAR
(11,4),(4,2),-0.31279 # DEPENDENCYPART_GRANDPAR
(11,4),(4,3),-0.314937 # DEPENDENCYPART_GRANDPAR
(11,4),(4,5),-0.255032 # DEPENDENCYPART_GRANDPAR
(11,4),(4,6),-0.359417 # DEPENDENCYPART_GRANDPAR
(11,4),(4,7),-0.395111 # DEPENDENCYPART_GRANDPAR
(11,4),(4,8),-0.234733 # DEPENDENCYPART_GRANDPAR
(11,4),(4,9),-0.254509 # DEPENDENCYPART_GRANDPAR
(11,4),(4,11),-1.5273 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,5),(5,1),-0.447316 # DEPENDENCYPART_GRANDPAR
(11,5),(5,2),-0.326079 # DEPENDENCYPART_GRANDPAR
(11,5),(5,3),-0.33336 # DEPENDENCYPART_GRANDPAR
(11,5),(5,4),-0.443519 # DEPENDENCYPART_GRANDPAR
(11,5),(5,6),-0.386201 # DEPENDENCYPART_GRANDPAR
(11,5),(5,7),-0.40982 # DEPENDENCYPART_GRANDPAR
(11,5),(5,8),-0.260862 # DEPENDENCYPART_GRANDPAR
(11,5),(5,9),-0.286414 # DEPENDENCYPART_GRANDPAR
(11,5),(5,11),-1.52743 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,6),(6,1),-0.454073 # DEPENDENCYPART_GRANDPAR
(11,6),(6,2),-0.374313 # DEPENDENCYPART_GRANDPAR
(11,6),(6,3),-0.489168 # DEPENDENCYPART_GRANDPAR
(11,6),(6,4),-0.522097 # DEPENDENCYPART_GRANDPAR
(11,6),(6,5),-0.436633 # DEPENDENCYPART_GRANDPAR
(11,6),(6,7),-0.133167 # DEPENDENCYPART_GRANDPAR
(11,6),(6,8),0.0530076 # DEPENDENCYPART_GRANDPAR
(11,6),(6,9),-0.152749 # DEPENDENCYPART_GRANDPAR
(11,6),(6,11),-1.48622 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,7),(7,1),-0.524013 # DEPENDENCYPART_GRANDPAR
(11,7),(7,2),-0.378232 # DEPENDENCYPART_GRANDPAR
(11,7),(7,3),-0.492478 # DEPENDENCYPART_GRANDPAR
(11,7),(7,4),-0.51309 # DEPENDENCYPART_GRANDPAR
(11,7),(7,5),-0.439012 # DEPENDENCYPART_GRANDPAR
(11,7),(7,6),-0.417998 # DEPENDENCYPART_GRANDPAR
(11,7),(7,8),0.0700986 # DEPENDENCYPART_GRANDPAR
(11,7),(7,11),-1.48703 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,7),(7,17),-0.897232 # DEPENDENCYPART_GRANDPAR
(11,8),(8,1),-0.544184 # DEPENDENCYPART_GRANDPAR
(11,8),(8,2),-0.457333 # DEPENDENCYPART_GRANDPAR
(11,8),(8,3),-0.571632 # DEPENDENCYPART_GRANDPAR
(11,8),(8,4),-0.601474 # DEPENDENCYPART_GRANDPAR
(11,8),(8,5),-0.514516 # DEPENDENCYPART_GRANDPAR
(11,8),(8,6),-0.431886 # DEPENDENCYPART_GRANDPAR
(11,8),(8,7),-0.440556 # DEPENDENCYPART_GRANDPAR
(11,8),(8,9),-0.230487 # DEPENDENCYPART_GRANDPAR
(11,8),(8,10),-0.47772 # DEPENDENCYPART_GRANDPAR
(11,8),(8,11),-1.48625 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,8),(8,12),-0.734742 # DEPENDENCYPART_GRANDPAR
(11,8),(8,13),-0.944322 # DEPENDENCYPART_GRANDPAR
(11,8),(8,14),-0.6866 # DEPENDENCYPART_GRANDPAR
(11,8),(8,17),-0.896985 # DEPENDENCYPART_GRANDPAR
(11,8),(8,18),-0.960816 # DEPENDENCYPART_GRANDPAR
(11,8),(8,19),-0.776777 # DEPENDENCYPART_GRANDPAR
(11,8),(8,20),-1.01414 # DEPENDENCYPART_GRANDPAR
(11,8),(8,22),-1.25124 # DEPENDENCYPART_GRANDPAR
(11,10),(10,5),-0.315256 # DEPENDENCYPART_GRANDPAR
(11,10),(10,6),-0.556217 # DEPENDENCYPART_GRANDPAR
(11,10),(10,7),-0.549257 # DEPENDENCYPART_GRANDPAR
(11,10),(10,8),-0.46607 # DEPENDENCYPART_GRANDPAR
(11,10),(10,9),-0.0926086 # DEPENDENCYPART_GRANDPAR
(11,10),(10,11),-1.52728 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,10),(10,14),-0.714616 # DEPENDENCYPART_GRANDPAR
(11,10),(10,18),-1.05812 # DEPENDENCYPART_GRANDPAR
(11,10),(10,22),-1.2847 # DEPENDENCYPART_GRANDPAR
(11,13),(13,14),-0.0224512 # DEPENDENCYPART_GRANDPAR
(11,13),(13,15),-0.274515 # DEPENDENCYPART_GRANDPAR
(11,13),(13,17),-0.31614 # DEPENDENCYPART_GRANDPAR
(11,13),(13,18),-0.349739 # DEPENDENCYPART_GRANDPAR
(11,13),(13,19),-0.374039 # DEPENDENCYPART_GRANDPAR
(11,13),(13,20),-0.349988 # DEPENDENCYPART_GRANDPAR
(11,13),(13,22),-0.815329 # DEPENDENCYPART_GRANDPAR
(11,14),(14,1),-0.894241 # DEPENDENCYPART_GRANDPAR
(11,14),(14,8),-0.750388 # DEPENDENCYPART_GRANDPAR
(11,14),(14,11),-0.985483 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,14),(14,13),-0.398147 # DEPENDENCYPART_GRANDPAR
(11,14),(14,15),-0.269563 # DEPENDENCYPART_GRANDPAR
(11,14),(14,16),-0.679212 # DEPENDENCYPART_GRANDPAR
(11,14),(14,17),-0.263675 # DEPENDENCYPART_GRANDPAR
(11,14),(14,18),-0.179674 # DEPENDENCYPART_GRANDPAR
(11,14),(14,19),-0.238915 # DEPENDENCYPART_GRANDPAR
(11,14),(14,20),-0.444708 # DEPENDENCYPART_GRANDPAR
(11,14),(14,21),-0.502402 # DEPENDENCYPART_GRANDPAR
(11,14),(14,22),-0.631599 # DEPENDENCYPART_GRANDPAR
(11,17),(17,14),-0.178917 # DEPENDENCYPART_GRANDPAR
(11,17),(17,15),-0.211118 # DEPENDENCYPART_GRANDPAR
(11,17),(17,16),0.00475788 # DEPENDENCYPART_GRANDPAR
(11,17),(17,18),-0.419872 # DEPENDENCYPART_GRANDPAR
(11,17),(17,19),-0.276719 # DEPENDENCYPART_GRANDPAR
(11,17),(17,20),-0.39251 # DEPENDENCYPART_GRANDPAR
(11,18),(18,19),-0.393198 # DEPENDENCYPART_GRANDPAR
(11,22),(22,20),-0.555917 # DEPENDENCYPART_GRANDPAR
(12,1),(1,2),-0.379391 # DEPENDENCYPART_GRANDPAR
(12,1),(1,3),-0.273723 # DEPENDENCYPART_GRANDPAR
(12,1),(1,4),-0.0957186 # DEPENDENCYPART_GRANDPAR
(12,1),(1,5),-0.300334 # DEPENDENCYPART_GRANDPAR
(12,1),(1,6),0.0841656 # DEPENDENCYPART_GRANDPAR
(12,1),(1,7),0.439848 # DEPENDENCYPART_GRANDPAR
(12,1),(1,8),-0.201739 # DEPENDENCYPART_GRANDPAR
(12,1),(1,9),-0.39122 # DEPENDENCYPART_GRANDPAR
(12,1),(1,11),-0.0498221 # DEPENDENCYPART_GRANDPAR
(12,1),(1,22),-0.899828 # DEPENDENCYPART_GRANDPAR
(12,2),(2,3),-0.206351 # DEPENDENCYPART_GRANDPAR
(12,2),(2,4),0.020503 # DEPENDENCYPART_GRANDPAR
(12,2),(2,5),-0.255138 # DEPENDENCYPART_GRANDPAR
(12,2),(2,9),-0.0121282 # DEPENDENCYPART_GRANDPAR
(12,3),(3,1),-0.173124 # DEPENDENCYPART_GRANDPAR
(12,3),(3,2),-0.53586 # DEPENDENCYPART_GRANDPAR
(12,3),(3,4),0.0424403 # DEPENDENCYPART_GRANDPAR
(12,3),(3,5),-0.233317 # DEPENDENCYPART_GRANDPAR
(12,3),(3,6),0.0452678 # DEPENDENCYPART_GRANDPAR
(12,3),(3,8),-0.122275 # DEPENDENCYPART_GRANDPAR
(12,3),(3,9),-0.0831181 # DEPENDENCYPART_GRANDPAR
(12,4),(4,1),-0.146625 # DEPENDENCYPART_GRANDPAR
(12,4),(4,2),-0.380086 # DEPENDENCYPART_GRANDPAR
(12,4),(4,3),-0.229801 # DEPENDENCYPART_GRANDPAR
(12,4),(4,5),-0.226924 # DEPENDENCYPART_GRANDPAR
(12,4),(4,6),0.089559 # DEPENDENCYPART_GRANDPAR
(12,4),(4,7),0.253058 # DEPENDENCYPART_GRANDPAR
(12,4),(4,8),-0.079283 # DEPENDENCYPART_GRANDPAR
(12,4),(4,9),0.0449867 # DEPENDENCYPART_GRANDPAR
(12,4),(4,11),0.0272974 # DEPENDENCYPART_GRANDPAR
(12,5),(5,1),-0.135803 # DEPENDENCYPART_GRANDPAR
(12,5),(5,2),-0.465259 # DEPENDENCYPART_GRANDPAR
(12,5),(5,3),-0.319562 # DEPENDENCYPART_GRANDPAR
(12,5),(5,4),-0.144953 # DEPENDENCYPART_GRANDPAR
(12,5),(5,6),0.060206 # DEPENDENCYPART_GRANDPAR
(12,5),(5,7),0.234952 # DEPENDENCYPART_GRANDPAR
(12,5),(5,8),-0.106749 # DEPENDENCYPART_GRANDPAR
(12,5),(5,9),-0.0188115 # DEPENDENCYPART_GRANDPAR
(12,5),(5,11),0.0771937 # DEPENDENCYPART_GRANDPAR
(12,6),(6,1),-0.155398 # DEPENDENCYPART_GRANDPAR
(12,6),(6,2),-0.313497 # DEPENDENCYPART_GRANDPAR
(12,6),(6,3),-0.312743 # DEPENDENCYPART_GRANDPAR
(12,6),(6,4),-0.0230857 # DEPENDENCYPART_GRANDPAR
(12,6),(6,5),-0.320734 # DEPENDENCYPART_GRANDPAR
(12,6),(6,7),0.254657 # DEPENDENCYPART_GRANDPAR
(12,6),(6,8),-0.0147054 # DEPENDENCYPART_GRANDPAR
(12,6),(6,9),0.0834532 # DEPENDENCYPART_GRANDPAR
(12,6),(6,11),0.0459434 # DEPENDENCYPART_GRANDPAR
(12,7),(7,1),-0.209387 # DEPENDENCYPART_GRANDPAR
(12,7),(7,2),-0.339465 # DEPENDENCYPART_GRANDPAR
(12,7),(7,3),-0.337474 # DEPENDENCYPART_GRANDPAR
(12,7),(7,4),-0.0348248 # DEPENDENCYPART_GRANDPAR
(12,7),(7,5),-0.343404 # DEPENDENCYPART_GRANDPAR
(12,7),(7,6),-0.0906218 # DEPENDENCYPART_GRANDPAR
(12,7),(7,8),-0.00528212 # DEPENDENCYPART_GRANDPAR
(12,7),(7,11),0.0344009 # DEPENDENCYPART_GRANDPAR
(12,7),(7,17),-0.59552 # DEPENDENCYPART_GRANDPAR
(12,8),(8,1),-0.449898 # DEPENDENCYPART_GRANDPAR
(12,8),(8,2),-0.635434 # DEPENDENCYPART_GRANDPAR
(12,8),(8,3),-0.633559 # DEPENDENCYPART_GRANDPAR
(12,8),(8,4),-0.337834 # DEPENDENCYPART_GRANDPAR
(12,8),(8,5),-0.633575 # DEPENDENCYPART_GRANDPAR
(12,8),(8,6),-0.286942 # DEPENDENCYPART_GRANDPAR
(12,8),(8,7),-0.0513926 # DEPENDENCYPART_GRANDPAR
(12,8),(8,9),-0.221394 # DEPENDENCYPART_GRANDPAR
(12,8),(8,10),0.0432366 # DEPENDENCYPART_GRANDPAR
(12,8),(8,11),-0.277915 # DEPENDENCYPART_GRANDPAR
(12,8),(8,12),-1.16436 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,8),(8,13),0.142249 # DEPENDENCYPART_GRANDPAR
(12,8),(8,14),-0.146741 # DEPENDENCYPART_GRANDPAR
(12,8),(8,17),-0.612928 # DEPENDENCYPART_GRANDPAR
(12,8),(8,18),-0.571027 # DEPENDENCYPART_GRANDPAR
(12,8),(8,19),-0.382188 # DEPENDENCYPART_GRANDPAR
(12,8),(8,20),-0.418121 # DEPENDENCYPART_GRANDPAR
(12,8),(8,22),-0.974524 # DEPENDENCYPART_GRANDPAR
(12,10),(10,5),-0.374691 # DEPENDENCYPART_GRANDPAR
(12,10),(10,6),-0.136103 # DEPENDENCYPART_GRANDPAR
(12,10),(10,7),0.117009 # DEPENDENCYPART_GRANDPAR
(12,10),(10,8),-0.363228 # DEPENDENCYPART_GRANDPAR
(12,10),(10,9),-0.326903 # DEPENDENCYPART_GRANDPAR
(12,10),(10,11),0.0228122 # DEPENDENCYPART_GRANDPAR
(12,10),(10,14),-0.172504 # DEPENDENCYPART_GRANDPAR
(12,10),(10,18),-0.700868 # DEPENDENCYPART_GRANDPAR
(12,10),(10,22),-0.994316 # DEPENDENCYPART_GRANDPAR
(12,11),(11,2),-0.429805 # DEPENDENCYPART_GRANDPAR
(12,11),(11,3),-0.280234 # DEPENDENCYPART_GRANDPAR
(12,11),(11,4),-0.110664 # DEPENDENCYPART_GRANDPAR
(12,11),(11,5),-0.372545 # DEPENDENCYPART_GRANDPAR
(12,11),(11,6),-0.136089 # DEPENDENCYPART_GRANDPAR
(12,11),(11,7),0.117023 # DEPENDENCYPART_GRANDPAR
(12,11),(11,8),-0.363214 # DEPENDENCYPART_GRANDPAR
(12,11),(11,9),-0.326824 # DEPENDENCYPART_GRANDPAR
(12,11),(11,10),0.237486 # DEPENDENCYPART_GRANDPAR
(12,11),(11,13),0.0243609 # DEPENDENCYPART_GRANDPAR
(12,11),(11,14),-0.172504 # DEPENDENCYPART_GRANDPAR
(12,11),(11,17),-0.658041 # DEPENDENCYPART_GRANDPAR
(12,11),(11,18),-0.700869 # DEPENDENCYPART_GRANDPAR
(12,11),(11,22),-0.994316 # DEPENDENCYPART_GRANDPAR
(12,13),(13,14),0.74696 # DEPENDENCYPART_GRANDPAR
(12,13),(13,15),0.242509 # DEPENDENCYPART_GRANDPAR
(12,13),(13,17),0.189414 # DEPENDENCYPART_GRANDPAR
(12,13),(13,18),0.111355 # DEPENDENCYPART_GRANDPAR
(12,13),(13,19),0.0799409 # DEPENDENCYPART_GRANDPAR
(12,13),(13,20),0.475581 # DEPENDENCYPART_GRANDPAR
(12,13),(13,22),-0.750846 # DEPENDENCYPART_GRANDPAR
(12,14),(14,1),-0.366882 # DEPENDENCYPART_GRANDPAR
(12,14),(14,8),-0.574546 # DEPENDENCYPART_GRANDPAR
(12,14),(14,11),-0.64584 # DEPENDENCYPART_GRANDPAR
(12,14),(14,13),0.284657 # DEPENDENCYPART_GRANDPAR
(12,14),(14,15),-0.0227895 # DEPENDENCYPART_GRANDPAR
(12,14),(14,16),-0.38333 # DEPENDENCYPART_GRANDPAR
(12,14),(14,17),-0.147878 # DEPENDENCYPART_GRANDPAR
(12,14),(14,18),0.042493 # DEPENDENCYPART_GRANDPAR
(12,14),(14,19),-0.0852905 # DEPENDENCYPART_GRANDPAR
(12,14),(14,20),0.0176461 # DEPENDENCYPART_GRANDPAR
(12,14),(14,21),-0.102275 # DEPENDENCYPART_GRANDPAR
(12,14),(14,22),-0.783788 # DEPENDENCYPART_GRANDPAR
(12,15),(15,11),-0.659519 # DEPENDENCYPART_GRANDPAR
(12,15),(15,13),0.362394 # DEPENDENCYPART_GRANDPAR
(12,15),(15,17),-0.142089 # DEPENDENCYPART_GRANDPAR
(12,15),(15,18),0.142394 # DEPENDENCYPART_GRANDPAR
(12,15),(15,19),0.104907 # DEPENDENCYPART_GRANDPAR
(12,15),(15,20),0.2073 # DEPENDENCYPART_GRANDPAR
(12,17),(17,14),0.437339 # DEPENDENCYPART_GRANDPAR
(12,17),(17,15),0.00713108 # DEPENDENCYPART_GRANDPAR
(12,17),(17,16),0.0199793 # DEPENDENCYPART_GRANDPAR
(12,17),(17,18),0.0173324 # DEPENDENCYPART_GRANDPAR
(12,17),(17,19),-0.000178251 # DEPENDENCYPART_GRANDPAR
(12,17),(17,20),0.215839 # DEPENDENCYPART_GRANDPAR
(12,18),(18,19),-0.00180851 # DEPENDENCYPART_GRANDPAR
(12,19),(19,17),0.119269 # DEPENDENCYPART_GRANDPAR
(12,19),(19,18),0.257319 # DEPENDENCYPART_GRANDPAR
(12,19),(19,20),0.534011 # DEPENDENCYPART_GRANDPAR
(12,19),(19,21),-0.0355378 # DEPENDENCYPART_GRANDPAR
(12,19),(19,22),-0.649127 # DEPENDENCYPART_GRANDPAR
(12,20),(20,1),-0.366882 # DEPENDENCYPART_GRANDPAR
(12,20),(20,13),0.284657 # DEPENDENCYPART_GRANDPAR
(12,20),(20,14),0.433808 # DEPENDENCYPART_GRANDPAR
(12,20),(20,16),-0.582567 # DEPENDENCYPART_GRANDPAR
(12,20),(20,17),-0.137131 # DEPENDENCYPART_GRANDPAR
(12,20),(20,18),0.0824595 # DEPENDENCYPART_GRANDPAR
(12,20),(20,19),0.00922695 # DEPENDENCYPART_GRANDPAR
(12,20),(20,21),-0.102275 # DEPENDENCYPART_GRANDPAR
(12,20),(20,22),-0.783788 # DEPENDENCYPART_GRANDPAR
(12,22),(22,20),0.0051959 # DEPENDENCYPART_GRANDPAR
(13,14),(14,1),-1.0665 # DEPENDENCYPART_GRANDPAR
(13,14),(14,8),-1.32857 # DEPENDENCYPART_GRANDPAR
(13,14),(14,11),-1.21452 # DEPENDENCYPART_GRANDPAR
(13,14),(14,13),-0.642648 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,14),(14,15),0.767448 # DEPENDENCYPART_GRANDPAR
(13,14),(14,16),-0.0781812 # DEPENDENCYPART_GRANDPAR
(13,14),(14,17),0.558231 # DEPENDENCYPART_GRANDPAR
(13,14),(14,18),0.0695568 # DEPENDENCYPART_GRANDPAR
(13,14),(14,19),0.135484 # DEPENDENCYPART_GRANDPAR
(13,14),(14,20),0.0687604 # DEPENDENCYPART_GRANDPAR
(13,14),(14,21),-0.267445 # DEPENDENCYPART_GRANDPAR
(13,14),(14,22),-0.805482 # DEPENDENCYPART_GRANDPAR
(13,15),(15,11),-1.20153 # DEPENDENCYPART_GRANDPAR
(13,15),(15,13),-0.689356 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,15),(15,17),0.185097 # DEPENDENCYPART_GRANDPAR
(13,15),(15,18),0.017371 # DEPENDENCYPART_GRANDPAR
(13,15),(15,19),0.0247028 # DEPENDENCYPART_GRANDPAR
(13,15),(15,20),-0.186149 # DEPENDENCYPART_GRANDPAR
(13,17),(17,14),0.434334 # DEPENDENCYPART_GRANDPAR
(13,17),(17,15),0.597913 # DEPENDENCYPART_GRANDPAR
(13,17),(17,16),-0.248197 # DEPENDENCYPART_GRANDPAR
(13,17),(17,18),-0.140558 # DEPENDENCYPART_GRANDPAR
(13,17),(17,19),-0.0901396 # DEPENDENCYPART_GRANDPAR
(13,17),(17,20),-0.0370997 # DEPENDENCYPART_GRANDPAR
(13,18),(18,19),-0.114626 # DEPENDENCYPART_GRANDPAR
(13,19),(19,17),0.220013 # DEPENDENCYPART_GRANDPAR
(13,19),(19,18),-0.115321 # DEPENDENCYPART_GRANDPAR
(13,19),(19,20),-0.197597 # DEPENDENCYPART_GRANDPAR
(13,19),(19,21),-0.722163 # DEPENDENCYPART_GRANDPAR
