# _root_ Church 's Fried Chicken Inc. and Popeye 's Famous Fried Chicken Inc. , which have merged , are still troubled by overlapping restaurant locations .
#goldHeads=4,1,4,18,4,4,11,7,11,11,6,11,4,15,4,15,4,0,18,18,20,24,24,21,18,
#predictedHeads=4,1,4,18,4,4,11,7,11,11,6,11,4,15,4,15,4,0,18,18,20,24,24,21,18,
(18,10),(18,25),-0.0218812 # DEPENDENCYPART_SIBL
(18,11),(18,12),-0.370933 # DEPENDENCYPART_SIBL
(18,11),(18,13),-0.0978495 # DEPENDENCYPART_SIBL
(18,11),(18,14),-0.312486 # DEPENDENCYPART_SIBL
(18,11),(18,15),-0.176885 # DEPENDENCYPART_SIBL
(18,11),(18,16),-0.117675 # DEPENDENCYPART_SIBL
(18,11),(18,17),-0.0978495 # DEPENDENCYPART_SIBL
(18,11),(18,19),0.094989 # DEPENDENCYPART_SIBL
(18,11),(18,20),-0.000286197 # DEPENDENCYPART_SIBL
(18,11),(18,21),-0.150692 # DEPENDENCYPART_SIBL
(18,11),(18,22),0.00387889 # DEPENDENCYPART_SIBL
(18,11),(18,23),-0.00306143 # DEPENDENCYPART_SIBL
(18,11),(18,24),0.00505722 # DEPENDENCYPART_SIBL
(18,11),(18,25),-0.0253924 # DEPENDENCYPART_SIBL
(18,12),(18,13),-0.18548 # DEPENDENCYPART_SIBL
(18,12),(18,14),-0.313982 # DEPENDENCYPART_SIBL
(18,12),(18,15),-0.178238 # DEPENDENCYPART_SIBL
(18,12),(18,16),-0.11917 # DEPENDENCYPART_SIBL
(18,12),(18,17),-0.18548 # DEPENDENCYPART_SIBL
(18,12),(18,19),0.0813777 # DEPENDENCYPART_SIBL
(18,12),(18,20),-0.0363352 # DEPENDENCYPART_SIBL
(18,12),(18,21),-0.183187 # DEPENDENCYPART_SIBL
(18,12),(18,22),-0.00850797 # DEPENDENCYPART_SIBL
(18,12),(18,23),-0.0359 # DEPENDENCYPART_SIBL
(18,12),(18,24),-0.0116103 # DEPENDENCYPART_SIBL
(18,12),(18,25),-0.212994 # DEPENDENCYPART_SIBL
(18,13),(18,14),-0.217421 # DEPENDENCYPART_SIBL
(18,13),(18,15),0.0231 # DEPENDENCYPART_SIBL
(18,13),(18,16),0.114653 # DEPENDENCYPART_SIBL
(18,13),(18,17),-0.00749562 # DEPENDENCYPART_SIBL
(18,13),(18,19),0.0917949 # DEPENDENCYPART_SIBL
(18,13),(18,20),0.0198573 # DEPENDENCYPART_SIBL
(18,13),(18,21),-0.0910939 # DEPENDENCYPART_SIBL
(18,13),(18,22),0.0171921 # DEPENDENCYPART_SIBL
(18,13),(18,23),-0.0169429 # DEPENDENCYPART_SIBL
(18,13),(18,24),-0.0546184 # DEPENDENCYPART_SIBL
(18,13),(18,25),0.0905751 # DEPENDENCYPART_SIBL
(18,14),(18,15),0.00812344 # DEPENDENCYPART_SIBL
(18,14),(18,16),0.00986059 # DEPENDENCYPART_SIBL
(18,14),(18,17),0.279325 # DEPENDENCYPART_SIBL
(18,14),(18,19),0.264301 # DEPENDENCYPART_SIBL
(18,14),(18,20),-0.0237834 # DEPENDENCYPART_SIBL
(18,14),(18,21),-0.0506699 # DEPENDENCYPART_SIBL
(18,14),(18,22),0.16337 # DEPENDENCYPART_SIBL
(18,14),(18,23),0.165275 # DEPENDENCYPART_SIBL
(18,14),(18,24),0.158969 # DEPENDENCYPART_SIBL
(18,14),(18,25),-0.350047 # DEPENDENCYPART_SIBL
(18,15),(18,16),-0.0676074 # DEPENDENCYPART_SIBL
(18,15),(18,17),0.0618482 # DEPENDENCYPART_SIBL
(18,15),(18,19),0.00676483 # DEPENDENCYPART_SIBL
(18,15),(18,20),-0.0315919 # DEPENDENCYPART_SIBL
(18,15),(18,21),-0.163204 # DEPENDENCYPART_SIBL
(18,15),(18,22),-0.0620181 # DEPENDENCYPART_SIBL
(18,15),(18,23),-0.0315736 # DEPENDENCYPART_SIBL
(18,15),(18,24),-0.0416215 # DEPENDENCYPART_SIBL
(18,15),(18,25),0.0056636 # DEPENDENCYPART_SIBL
(18,16),(18,17),0.341387 # DEPENDENCYPART_SIBL
(18,16),(18,19),0.0260887 # DEPENDENCYPART_SIBL
(18,16),(18,20),-0.032118 # DEPENDENCYPART_SIBL
(18,16),(18,21),-0.0794742 # DEPENDENCYPART_SIBL
(18,16),(18,22),-0.0299051 # DEPENDENCYPART_SIBL
(18,16),(18,23),-0.0588213 # DEPENDENCYPART_SIBL
(18,16),(18,24),0.00902212 # DEPENDENCYPART_SIBL
(18,16),(18,25),0.0260685 # DEPENDENCYPART_SIBL
(18,17),(18,19),0.0917949 # DEPENDENCYPART_SIBL
(18,17),(18,20),0.0198573 # DEPENDENCYPART_SIBL
(18,17),(18,21),-0.0910939 # DEPENDENCYPART_SIBL
(18,17),(18,22),0.0171921 # DEPENDENCYPART_SIBL
(18,17),(18,23),-0.0169429 # DEPENDENCYPART_SIBL
(18,17),(18,24),-0.0546184 # DEPENDENCYPART_SIBL
(18,17),(18,25),0.0905751 # DEPENDENCYPART_SIBL
(18,19),(18,20),0.0915438 # DEPENDENCYPART_SIBL
(18,19),(18,21),0.176616 # DEPENDENCYPART_SIBL
(18,19),(18,22),0.216361 # DEPENDENCYPART_SIBL
(18,19),(18,23),0.196009 # DEPENDENCYPART_SIBL
(18,19),(18,24),0.0808995 # DEPENDENCYPART_SIBL
(18,19),(18,25),0.143781 # DEPENDENCYPART_SIBL
(18,20),(18,21),-0.373758 # DEPENDENCYPART_SIBL
(18,20),(18,22),-0.337127 # DEPENDENCYPART_SIBL
(18,20),(18,23),-0.376749 # DEPENDENCYPART_SIBL
(18,20),(18,24),-0.414898 # DEPENDENCYPART_SIBL
(18,20),(18,25),0.0151942 # DEPENDENCYPART_SIBL
(18,21),(18,22),-0.15089 # DEPENDENCYPART_SIBL
(18,21),(18,23),-0.071579 # DEPENDENCYPART_SIBL
(18,21),(18,24),-0.279526 # DEPENDENCYPART_SIBL
(18,21),(18,25),-0.155992 # DEPENDENCYPART_SIBL
(18,22),(18,23),-0.073609 # DEPENDENCYPART_SIBL
(18,22),(18,24),-0.207197 # DEPENDENCYPART_SIBL
(18,22),(18,25),0.0213782 # DEPENDENCYPART_SIBL
(18,23),(18,24),-0.316182 # DEPENDENCYPART_SIBL
(18,23),(18,25),-0.00376021 # DEPENDENCYPART_SIBL
(18,24),(18,25),0.0145083 # DEPENDENCYPART_SIBL
(19,14),(19,20),-0.0918471 # DEPENDENCYPART_SIBL
(19,14),(19,21),0.00368309 # DEPENDENCYPART_SIBL
(19,14),(19,24),-0.00583284 # DEPENDENCYPART_SIBL
(19,20),(19,21),0.0228764 # DEPENDENCYPART_SIBL
(19,20),(19,24),-0.0538269 # DEPENDENCYPART_SIBL
(19,21),(19,24),0.0277245 # DEPENDENCYPART_SIBL
(20,4),(20,5),-0.133956 # DEPENDENCYPART_SIBL
(20,4),(20,6),-0.0681773 # DEPENDENCYPART_SIBL
(20,4),(20,11),-0.10049 # DEPENDENCYPART_SIBL
(20,4),(20,12),-0.133956 # DEPENDENCYPART_SIBL
(20,4),(20,14),-0.0826928 # DEPENDENCYPART_SIBL
(20,4),(20,15),-0.0138647 # DEPENDENCYPART_SIBL
(20,4),(20,16),0.0235299 # DEPENDENCYPART_SIBL
(20,4),(20,17),0.0418929 # DEPENDENCYPART_SIBL
(20,4),(20,18),-0.0195879 # DEPENDENCYPART_SIBL
(20,4),(20,19),0.0178217 # DEPENDENCYPART_SIBL
(20,4),(20,21),-0.159511 # DEPENDENCYPART_SIBL
(20,4),(20,22),-0.048383 # DEPENDENCYPART_SIBL
(20,4),(20,23),0.0139859 # DEPENDENCYPART_SIBL
(20,4),(20,24),0.0433819 # DEPENDENCYPART_SIBL
(20,4),(20,25),0.170349 # DEPENDENCYPART_SIBL
(20,5),(20,6),-0.0696107 # DEPENDENCYPART_SIBL
(20,5),(20,11),-0.0958821 # DEPENDENCYPART_SIBL
(20,5),(20,12),-0.130278 # DEPENDENCYPART_SIBL
(20,5),(20,14),-0.0830986 # DEPENDENCYPART_SIBL
(20,5),(20,15),-0.014127 # DEPENDENCYPART_SIBL
(20,5),(20,16),0.0231251 # DEPENDENCYPART_SIBL
(20,5),(20,17),-0.0447365 # DEPENDENCYPART_SIBL
(20,5),(20,18),-0.0198483 # DEPENDENCYPART_SIBL
(20,5),(20,19),0.00904552 # DEPENDENCYPART_SIBL
(20,5),(20,21),-0.18628 # DEPENDENCYPART_SIBL
(20,5),(20,22),-0.0545303 # DEPENDENCYPART_SIBL
(20,5),(20,23),-0.0126199 # DEPENDENCYPART_SIBL
(20,5),(20,24),0.0338298 # DEPENDENCYPART_SIBL
(20,5),(20,25),-0.00914698 # DEPENDENCYPART_SIBL
(20,6),(20,11),-0.021331 # DEPENDENCYPART_SIBL
(20,6),(20,12),-0.0220142 # DEPENDENCYPART_SIBL
(20,6),(20,14),-0.0764516 # DEPENDENCYPART_SIBL
(20,6),(20,15),-0.0338024 # DEPENDENCYPART_SIBL
(20,6),(20,16),-0.0630159 # DEPENDENCYPART_SIBL
(20,6),(20,17),0.0456549 # DEPENDENCYPART_SIBL
(20,6),(20,18),-0.0292678 # DEPENDENCYPART_SIBL
(20,6),(20,19),-0.0732741 # DEPENDENCYPART_SIBL
(20,6),(20,21),-0.106475 # DEPENDENCYPART_SIBL
(20,6),(20,22),-0.0816649 # DEPENDENCYPART_SIBL
(20,6),(20,23),-0.105243 # DEPENDENCYPART_SIBL
(20,6),(20,24),-0.0315928 # DEPENDENCYPART_SIBL
(20,6),(20,25),-0.00044784 # DEPENDENCYPART_SIBL
(20,11),(20,12),-0.133956 # DEPENDENCYPART_SIBL
(20,11),(20,14),-0.0826928 # DEPENDENCYPART_SIBL
(20,11),(20,15),-0.0138647 # DEPENDENCYPART_SIBL
(20,11),(20,16),0.0235299 # DEPENDENCYPART_SIBL
(20,11),(20,17),0.0418929 # DEPENDENCYPART_SIBL
(20,11),(20,18),-0.0195879 # DEPENDENCYPART_SIBL
(20,11),(20,19),0.0178217 # DEPENDENCYPART_SIBL
(20,11),(20,21),-0.159511 # DEPENDENCYPART_SIBL
(20,11),(20,22),-0.048383 # DEPENDENCYPART_SIBL
(20,11),(20,23),0.0139859 # DEPENDENCYPART_SIBL
(20,11),(20,24),0.0433819 # DEPENDENCYPART_SIBL
(20,11),(20,25),0.170349 # DEPENDENCYPART_SIBL
(20,12),(20,14),-0.0830986 # DEPENDENCYPART_SIBL
(20,12),(20,15),-0.014127 # DEPENDENCYPART_SIBL
(20,12),(20,16),0.0231251 # DEPENDENCYPART_SIBL
(20,12),(20,17),-0.0447365 # DEPENDENCYPART_SIBL
(20,12),(20,18),-0.0198483 # DEPENDENCYPART_SIBL
(20,12),(20,19),0.00904552 # DEPENDENCYPART_SIBL
(20,12),(20,21),-0.18628 # DEPENDENCYPART_SIBL
(20,12),(20,22),-0.0545303 # DEPENDENCYPART_SIBL
(20,12),(20,23),-0.0126199 # DEPENDENCYPART_SIBL
(20,12),(20,24),0.0338298 # DEPENDENCYPART_SIBL
(20,12),(20,25),-0.00914698 # DEPENDENCYPART_SIBL
(20,14),(20,15),0.0029196 # DEPENDENCYPART_SIBL
(20,14),(20,16),-0.0164299 # DEPENDENCYPART_SIBL
(20,14),(20,17),0.0985026 # DEPENDENCYPART_SIBL
(20,14),(20,18),-0.00352761 # DEPENDENCYPART_SIBL
(20,14),(20,19),0.00202206 # DEPENDENCYPART_SIBL
(20,14),(20,21),-0.15654 # DEPENDENCYPART_SIBL
(20,14),(20,22),-0.0329682 # DEPENDENCYPART_SIBL
(20,14),(20,23),0.00696031 # DEPENDENCYPART_SIBL
(20,14),(20,24),0.0133303 # DEPENDENCYPART_SIBL
(20,14),(20,25),-0.3757 # DEPENDENCYPART_SIBL
(20,15),(20,16),0.00674686 # DEPENDENCYPART_SIBL
(20,15),(20,17),0.135753 # DEPENDENCYPART_SIBL
(20,15),(20,18),-0.108119 # DEPENDENCYPART_SIBL
(20,15),(20,19),0.00623967 # DEPENDENCYPART_SIBL
(20,15),(20,21),-0.143584 # DEPENDENCYPART_SIBL
(20,15),(20,22),-0.0859197 # DEPENDENCYPART_SIBL
(20,15),(20,23),-0.00975171 # DEPENDENCYPART_SIBL
(20,15),(20,24),-0.022067 # DEPENDENCYPART_SIBL
(20,15),(20,25),0.0500632 # DEPENDENCYPART_SIBL
(20,16),(20,17),0.209043 # DEPENDENCYPART_SIBL
(20,16),(20,18),-0.00175754 # DEPENDENCYPART_SIBL
(20,16),(20,19),-0.070941 # DEPENDENCYPART_SIBL
(20,16),(20,21),-0.0983403 # DEPENDENCYPART_SIBL
(20,16),(20,22),-0.0820729 # DEPENDENCYPART_SIBL
(20,16),(20,23),-0.0492177 # DEPENDENCYPART_SIBL
(20,16),(20,24),0.0115187 # DEPENDENCYPART_SIBL
(20,16),(20,25),0.0322887 # DEPENDENCYPART_SIBL
(20,17),(20,18),0.00843182 # DEPENDENCYPART_SIBL
(20,17),(20,19),0.00360244 # DEPENDENCYPART_SIBL
(20,17),(20,21),-0.062866 # DEPENDENCYPART_SIBL
(20,17),(20,22),-0.0572859 # DEPENDENCYPART_SIBL
(20,17),(20,23),0.00288999 # DEPENDENCYPART_SIBL
(20,17),(20,24),0.0327174 # DEPENDENCYPART_SIBL
(20,17),(20,25),0.142125 # DEPENDENCYPART_SIBL
(20,18),(20,19),0.142838 # DEPENDENCYPART_SIBL
(20,18),(20,21),-0.128772 # DEPENDENCYPART_SIBL
(20,18),(20,22),-0.0922069 # DEPENDENCYPART_SIBL
(20,18),(20,23),-0.038468 # DEPENDENCYPART_SIBL
(20,18),(20,24),-0.025096 # DEPENDENCYPART_SIBL
(20,18),(20,25),0.0143269 # DEPENDENCYPART_SIBL
(20,19),(20,21),0.0011554 # DEPENDENCYPART_SIBL
(20,19),(20,22),-0.0947859 # DEPENDENCYPART_SIBL
(20,19),(20,23),-0.0214152 # DEPENDENCYPART_SIBL
(20,19),(20,24),-0.0168952 # DEPENDENCYPART_SIBL
(20,19),(20,25),0.133848 # DEPENDENCYPART_SIBL
(20,21),(20,22),-0.0671626 # DEPENDENCYPART_SIBL
(20,21),(20,23),0.0607713 # DEPENDENCYPART_SIBL
(20,21),(20,24),-0.210927 # DEPENDENCYPART_SIBL
(20,21),(20,25),-0.0653446 # DEPENDENCYPART_SIBL
(20,22),(20,23),-0.162917 # DEPENDENCYPART_SIBL
(20,22),(20,24),-0.170979 # DEPENDENCYPART_SIBL
(20,22),(20,25),-0.0252024 # DEPENDENCYPART_SIBL
(20,23),(20,24),-0.291544 # DEPENDENCYPART_SIBL
(20,23),(20,25),0.0463384 # DEPENDENCYPART_SIBL
(20,24),(20,25),0.119816 # DEPENDENCYPART_SIBL
(21,19),(21,22),-0.0610036 # DEPENDENCYPART_SIBL
(21,19),(21,23),-0.0359891 # DEPENDENCYPART_SIBL
(21,19),(21,24),-0.011334 # DEPENDENCYPART_SIBL
(21,19),(21,25),0.15068 # DEPENDENCYPART_SIBL
(21,22),(21,23),-0.498584 # DEPENDENCYPART_SIBL
(21,22),(21,24),-0.487459 # DEPENDENCYPART_SIBL
(21,22),(21,25),-0.115476 # DEPENDENCYPART_SIBL
(21,23),(21,24),-0.940751 # DEPENDENCYPART_SIBL
(21,23),(21,25),-0.14385 # DEPENDENCYPART_SIBL
(21,24),(21,25),-0.0801881 # DEPENDENCYPART_SIBL
(22,19),(22,23),-0.100726 # DEPENDENCYPART_SIBL
(23,19),(23,22),0.0102383 # DEPENDENCYPART_SIBL
(24,1),(24,3),0.0135467 # DEPENDENCYPART_SIBL
(24,1),(24,4),0.0135697 # DEPENDENCYPART_SIBL
(24,1),(24,5),-0.0219195 # DEPENDENCYPART_SIBL
(24,1),(24,7),0.01219 # DEPENDENCYPART_SIBL
(24,1),(24,9),0.0142371 # DEPENDENCYPART_SIBL
(24,1),(24,11),0.0135697 # DEPENDENCYPART_SIBL
(24,1),(24,14),-0.0581337 # DEPENDENCYPART_SIBL
(24,1),(24,16),0.0827979 # DEPENDENCYPART_SIBL
(24,1),(24,19),0.0442125 # DEPENDENCYPART_SIBL
(24,1),(24,20),0.079383 # DEPENDENCYPART_SIBL
(24,1),(24,21),0.0791515 # DEPENDENCYPART_SIBL
(24,1),(24,22),-0.02012 # DEPENDENCYPART_SIBL
(24,1),(24,23),0.0467447 # DEPENDENCYPART_SIBL
(24,1),(24,25),-0.0239754 # DEPENDENCYPART_SIBL
(24,3),(24,4),0.0170047 # DEPENDENCYPART_SIBL
(24,3),(24,5),-0.0184877 # DEPENDENCYPART_SIBL
(24,3),(24,7),0.0156219 # DEPENDENCYPART_SIBL
(24,3),(24,9),0.017669 # DEPENDENCYPART_SIBL
(24,3),(24,11),0.0170047 # DEPENDENCYPART_SIBL
(24,3),(24,14),-0.0602645 # DEPENDENCYPART_SIBL
(24,3),(24,16),0.080667 # DEPENDENCYPART_SIBL
(24,3),(24,19),0.0457688 # DEPENDENCYPART_SIBL
(24,3),(24,20),0.0772522 # DEPENDENCYPART_SIBL
(24,3),(24,21),0.0770189 # DEPENDENCYPART_SIBL
(24,3),(24,22),-0.0235169 # DEPENDENCYPART_SIBL
(24,3),(24,23),0.0412899 # DEPENDENCYPART_SIBL
(24,3),(24,25),-0.0038272 # DEPENDENCYPART_SIBL
(24,4),(24,5),-0.0174547 # DEPENDENCYPART_SIBL
(24,4),(24,7),0.0166548 # DEPENDENCYPART_SIBL
(24,4),(24,9),0.0187019 # DEPENDENCYPART_SIBL
(24,4),(24,11),0.0180345 # DEPENDENCYPART_SIBL
(24,4),(24,14),-0.0602647 # DEPENDENCYPART_SIBL
(24,4),(24,16),0.0806668 # DEPENDENCYPART_SIBL
(24,4),(24,19),0.0457686 # DEPENDENCYPART_SIBL
(24,4),(24,20),0.077252 # DEPENDENCYPART_SIBL
(24,4),(24,21),0.0770189 # DEPENDENCYPART_SIBL
(24,4),(24,22),-0.023522 # DEPENDENCYPART_SIBL
(24,4),(24,23),0.0412844 # DEPENDENCYPART_SIBL
(24,4),(24,25),-0.0073328 # DEPENDENCYPART_SIBL
(24,5),(24,7),-0.00066863 # DEPENDENCYPART_SIBL
(24,5),(24,9),0.00137846 # DEPENDENCYPART_SIBL
(24,5),(24,11),0.000711085 # DEPENDENCYPART_SIBL
(24,5),(24,14),-0.0794441 # DEPENDENCYPART_SIBL
(24,5),(24,16),0.061635 # DEPENDENCYPART_SIBL
(24,5),(24,19),0.0182914 # DEPENDENCYPART_SIBL
(24,5),(24,20),0.0582186 # DEPENDENCYPART_SIBL
(24,5),(24,21),0.0539703 # DEPENDENCYPART_SIBL
(24,5),(24,22),-0.0320375 # DEPENDENCYPART_SIBL
(24,5),(24,23),0.000215629 # DEPENDENCYPART_SIBL
(24,5),(24,25),-0.189486 # DEPENDENCYPART_SIBL
(24,7),(24,9),0.0187022 # DEPENDENCYPART_SIBL
(24,7),(24,11),0.0180348 # DEPENDENCYPART_SIBL
(24,7),(24,14),-0.0602644 # DEPENDENCYPART_SIBL
(24,7),(24,16),0.0806671 # DEPENDENCYPART_SIBL
(24,7),(24,19),0.0457689 # DEPENDENCYPART_SIBL
(24,7),(24,20),0.0772522 # DEPENDENCYPART_SIBL
(24,7),(24,21),0.0770216 # DEPENDENCYPART_SIBL
(24,7),(24,22),-0.0235168 # DEPENDENCYPART_SIBL
(24,7),(24,23),0.04129 # DEPENDENCYPART_SIBL
(24,7),(24,25),-0.00321426 # DEPENDENCYPART_SIBL
(24,9),(24,11),0.0199682 # DEPENDENCYPART_SIBL
(24,9),(24,14),-0.0602664 # DEPENDENCYPART_SIBL
(24,9),(24,16),0.0806651 # DEPENDENCYPART_SIBL
(24,9),(24,19),0.0457368 # DEPENDENCYPART_SIBL
(24,9),(24,20),0.0772502 # DEPENDENCYPART_SIBL
(24,9),(24,21),0.0770172 # DEPENDENCYPART_SIBL
(24,9),(24,22),-0.0223373 # DEPENDENCYPART_SIBL
(24,9),(24,23),0.0454782 # DEPENDENCYPART_SIBL
(24,9),(24,25),-0.0107728 # DEPENDENCYPART_SIBL
(24,11),(24,14),-0.0602647 # DEPENDENCYPART_SIBL
(24,11),(24,16),0.0806668 # DEPENDENCYPART_SIBL
(24,11),(24,19),0.0457686 # DEPENDENCYPART_SIBL
(24,11),(24,20),0.077252 # DEPENDENCYPART_SIBL
(24,11),(24,21),0.0770189 # DEPENDENCYPART_SIBL
(24,11),(24,22),-0.023522 # DEPENDENCYPART_SIBL
(24,11),(24,23),0.0412844 # DEPENDENCYPART_SIBL
(24,11),(24,25),-0.0073328 # DEPENDENCYPART_SIBL
(24,14),(24,16),-0.0693722 # DEPENDENCYPART_SIBL
(24,14),(24,19),-0.0396073 # DEPENDENCYPART_SIBL
(24,14),(24,20),-0.0727985 # DEPENDENCYPART_SIBL
(24,14),(24,21),0.201042 # DEPENDENCYPART_SIBL
(24,14),(24,22),-0.129596 # DEPENDENCYPART_SIBL
(24,14),(24,23),-0.113459 # DEPENDENCYPART_SIBL
(24,14),(24,25),-0.393653 # DEPENDENCYPART_SIBL
(24,16),(24,19),-0.0589789 # DEPENDENCYPART_SIBL
(24,16),(24,20),-0.00530726 # DEPENDENCYPART_SIBL
(24,16),(24,21),-0.0350499 # DEPENDENCYPART_SIBL
(24,16),(24,22),-0.0300731 # DEPENDENCYPART_SIBL
(24,16),(24,23),0.0875462 # DEPENDENCYPART_SIBL
(24,16),(24,25),0.00879737 # DEPENDENCYPART_SIBL
(24,19),(24,20),-0.0128092 # DEPENDENCYPART_SIBL
(24,19),(24,21),0.0684246 # DEPENDENCYPART_SIBL
(24,19),(24,22),-0.0178674 # DEPENDENCYPART_SIBL
(24,19),(24,23),0.0768308 # DEPENDENCYPART_SIBL
(24,19),(24,25),0.120158 # DEPENDENCYPART_SIBL
(24,20),(24,21),-0.0398468 # DEPENDENCYPART_SIBL
(24,20),(24,22),-0.0315594 # DEPENDENCYPART_SIBL
(24,20),(24,23),0.086843 # DEPENDENCYPART_SIBL
(24,20),(24,25),0.00107525 # DEPENDENCYPART_SIBL
(24,21),(24,22),-0.0313569 # DEPENDENCYPART_SIBL
(24,21),(24,23),-0.0484765 # DEPENDENCYPART_SIBL
(24,21),(24,25),0.0793996 # DEPENDENCYPART_SIBL
(24,22),(24,23),0.0374329 # DEPENDENCYPART_SIBL
(24,22),(24,25),-0.123198 # DEPENDENCYPART_SIBL
(24,23),(24,25),-0.0194967 # DEPENDENCYPART_SIBL
(0,1),(1,2),-0.301462 # DEPENDENCYPART_GRANDPAR
(0,1),(1,3),0.14409 # DEPENDENCYPART_GRANDPAR
(0,1),(1,4),0.383065 # DEPENDENCYPART_GRANDPAR
(0,1),(1,5),-0.228842 # DEPENDENCYPART_GRANDPAR
(0,1),(1,6),-0.114113 # DEPENDENCYPART_GRANDPAR
(0,1),(1,8),-1.56507 # DEPENDENCYPART_GRANDPAR
(0,1),(1,13),-0.442453 # DEPENDENCYPART_GRANDPAR
(0,1),(1,15),0.263022 # DEPENDENCYPART_GRANDPAR
(0,1),(1,17),-0.439806 # DEPENDENCYPART_GRANDPAR
(0,1),(1,18),0.121817 # DEPENDENCYPART_GRANDPAR
(0,1),(1,25),1.86599 # DEPENDENCYPART_GRANDPAR
(0,4),(4,1),0.595078 # DEPENDENCYPART_GRANDPAR
(0,4),(4,2),0.15899 # DEPENDENCYPART_GRANDPAR
(0,4),(4,3),0.00718822 # DEPENDENCYPART_GRANDPAR
(0,4),(4,5),-0.220567 # DEPENDENCYPART_GRANDPAR
(0,4),(4,6),-0.126072 # DEPENDENCYPART_GRANDPAR
(0,4),(4,7),-0.527666 # DEPENDENCYPART_GRANDPAR
(0,4),(4,8),-1.56397 # DEPENDENCYPART_GRANDPAR
(0,4),(4,9),-0.320179 # DEPENDENCYPART_GRANDPAR
(0,4),(4,10),-0.103852 # DEPENDENCYPART_GRANDPAR
(0,4),(4,11),-0.138559 # DEPENDENCYPART_GRANDPAR
(0,4),(4,12),-1.61966 # DEPENDENCYPART_GRANDPAR
(0,4),(4,13),-0.456168 # DEPENDENCYPART_GRANDPAR
(0,4),(4,14),-2.24799 # DEPENDENCYPART_GRANDPAR
(0,4),(4,15),0.26302 # DEPENDENCYPART_GRANDPAR
(0,4),(4,16),-0.0144366 # DEPENDENCYPART_GRANDPAR
(0,4),(4,17),-0.453521 # DEPENDENCYPART_GRANDPAR
(0,4),(4,18),0.121813 # DEPENDENCYPART_GRANDPAR
(0,4),(4,20),-0.102482 # DEPENDENCYPART_GRANDPAR
(0,4),(4,24),0.195588 # DEPENDENCYPART_GRANDPAR
(0,4),(4,25),1.86599 # DEPENDENCYPART_GRANDPAR
(0,6),(6,7),-0.93655 # DEPENDENCYPART_GRANDPAR
(0,6),(6,8),-1.64275 # DEPENDENCYPART_GRANDPAR
(0,6),(6,9),-0.721693 # DEPENDENCYPART_GRANDPAR
(0,6),(6,10),-0.497351 # DEPENDENCYPART_GRANDPAR
(0,6),(6,11),-0.54745 # DEPENDENCYPART_GRANDPAR
(0,6),(6,12),-2.30467 # DEPENDENCYPART_GRANDPAR
(0,6),(6,14),-2.46688 # DEPENDENCYPART_GRANDPAR
(0,6),(6,15),0.0719486 # DEPENDENCYPART_GRANDPAR
(0,6),(6,16),-0.139637 # DEPENDENCYPART_GRANDPAR
(0,6),(6,18),-0.0496677 # DEPENDENCYPART_GRANDPAR
(0,6),(6,20),-0.234161 # DEPENDENCYPART_GRANDPAR
(0,6),(6,24),-0.185039 # DEPENDENCYPART_GRANDPAR
(0,15),(15,1),0.489777 # DEPENDENCYPART_GRANDPAR
(0,15),(15,3),-0.0917683 # DEPENDENCYPART_GRANDPAR
(0,15),(15,4),0.137865 # DEPENDENCYPART_GRANDPAR
(0,15),(15,5),-0.905762 # DEPENDENCYPART_GRANDPAR
(0,15),(15,6),-0.562324 # DEPENDENCYPART_GRANDPAR
(0,15),(15,7),-0.780722 # DEPENDENCYPART_GRANDPAR
(0,15),(15,9),-0.566493 # DEPENDENCYPART_GRANDPAR
(0,15),(15,10),-0.347588 # DEPENDENCYPART_GRANDPAR
(0,15),(15,11),-0.392034 # DEPENDENCYPART_GRANDPAR
(0,15),(15,12),-2.30485 # DEPENDENCYPART_GRANDPAR
(0,15),(15,13),-0.415386 # DEPENDENCYPART_GRANDPAR
(0,15),(15,14),-2.20968 # DEPENDENCYPART_GRANDPAR
(0,15),(15,16),0.45774 # DEPENDENCYPART_GRANDPAR
(0,15),(15,17),-0.502446 # DEPENDENCYPART_GRANDPAR
(0,15),(15,18),0.0982998 # DEPENDENCYPART_GRANDPAR
(0,15),(15,19),-0.0457947 # DEPENDENCYPART_GRANDPAR
(0,15),(15,20),0.373415 # DEPENDENCYPART_GRANDPAR
(0,15),(15,21),-0.578414 # DEPENDENCYPART_GRANDPAR
(0,15),(15,24),0.188853 # DEPENDENCYPART_GRANDPAR
(0,15),(15,25),2.52054 # DEPENDENCYPART_GRANDPAR
(0,16),(16,4),0.298279 # DEPENDENCYPART_GRANDPAR
(0,16),(16,5),-0.742229 # DEPENDENCYPART_GRANDPAR
(0,16),(16,6),-0.304446 # DEPENDENCYPART_GRANDPAR
(0,16),(16,10),-0.187197 # DEPENDENCYPART_GRANDPAR
(0,16),(16,11),-0.23162 # DEPENDENCYPART_GRANDPAR
(0,16),(16,12),-2.14132 # DEPENDENCYPART_GRANDPAR
(0,16),(16,13),-0.255505 # DEPENDENCYPART_GRANDPAR
(0,16),(16,14),-2.2858 # DEPENDENCYPART_GRANDPAR
(0,16),(16,15),0.215901 # DEPENDENCYPART_GRANDPAR
(0,16),(16,17),-0.476698 # DEPENDENCYPART_GRANDPAR
(0,16),(16,18),0.147581 # DEPENDENCYPART_GRANDPAR
