# _root_ In New York Stock Exchange composite trading yesterday , Bear Stearns shares closed at $ 13.625 , down 25 cents .
#goldHeads=13,7,7,7,7,7,1,13,13,12,12,13,0,13,14,15,13,13,20,18,13,
#predictedHeads=13,7,7,7,7,7,1,13,13,12,12,13,0,13,14,15,13,13,20,18,13,
(8,10),(10,21),-0.784299 # DEPENDENCYPART_GRANDPAR
(8,11),(11,2),-1.24057 # DEPENDENCYPART_GRANDPAR
(8,11),(11,3),-1.23066 # DEPENDENCYPART_GRANDPAR
(8,11),(11,4),-1.19146 # DEPENDENCYPART_GRANDPAR
(8,11),(11,5),-1.25388 # DEPENDENCYPART_GRANDPAR
(8,11),(11,6),-1.11626 # DEPENDENCYPART_GRANDPAR
(8,11),(11,7),-1.01682 # DEPENDENCYPART_GRANDPAR
(8,11),(11,8),-1.01439 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,11),(11,9),-0.365892 # DEPENDENCYPART_GRANDPAR
(8,11),(11,10),0.0405754 # DEPENDENCYPART_GRANDPAR
(8,11),(11,12),-0.00322346 # DEPENDENCYPART_GRANDPAR
(8,11),(11,14),-0.472837 # DEPENDENCYPART_GRANDPAR
(8,11),(11,15),-0.396338 # DEPENDENCYPART_GRANDPAR
(8,11),(11,17),-0.330839 # DEPENDENCYPART_GRANDPAR
(8,11),(11,18),-0.729288 # DEPENDENCYPART_GRANDPAR
(8,11),(11,20),-0.661492 # DEPENDENCYPART_GRANDPAR
(8,11),(11,21),-0.787028 # DEPENDENCYPART_GRANDPAR
(8,12),(12,1),-1.34268 # DEPENDENCYPART_GRANDPAR
(8,12),(12,2),-1.22833 # DEPENDENCYPART_GRANDPAR
(8,12),(12,3),-1.221 # DEPENDENCYPART_GRANDPAR
(8,12),(12,4),-1.17891 # DEPENDENCYPART_GRANDPAR
(8,12),(12,5),-1.24151 # DEPENDENCYPART_GRANDPAR
(8,12),(12,6),-1.11273 # DEPENDENCYPART_GRANDPAR
(8,12),(12,7),-1.01392 # DEPENDENCYPART_GRANDPAR
(8,12),(12,8),-0.926813 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,12),(12,9),-0.492395 # DEPENDENCYPART_GRANDPAR
(8,12),(12,10),-0.136877 # DEPENDENCYPART_GRANDPAR
(8,12),(12,11),-0.262211 # DEPENDENCYPART_GRANDPAR
(8,12),(12,13),-0.429193 # DEPENDENCYPART_GRANDPAR
(8,12),(12,14),-0.56719 # DEPENDENCYPART_GRANDPAR
(8,12),(12,15),-0.310851 # DEPENDENCYPART_GRANDPAR
(8,12),(12,17),-0.367368 # DEPENDENCYPART_GRANDPAR
(8,12),(12,18),-0.660404 # DEPENDENCYPART_GRANDPAR
(8,12),(12,20),-0.601339 # DEPENDENCYPART_GRANDPAR
(8,12),(12,21),-0.929512 # DEPENDENCYPART_GRANDPAR
(8,13),(13,1),-1.37806 # DEPENDENCYPART_GRANDPAR
(8,13),(13,2),-1.1667 # DEPENDENCYPART_GRANDPAR
(8,13),(13,3),-1.15662 # DEPENDENCYPART_GRANDPAR
(8,13),(13,4),-1.11824 # DEPENDENCYPART_GRANDPAR
(8,13),(13,5),-1.17999 # DEPENDENCYPART_GRANDPAR
(8,13),(13,6),-1.00966 # DEPENDENCYPART_GRANDPAR
(8,13),(13,7),-0.910222 # DEPENDENCYPART_GRANDPAR
(8,13),(13,8),-0.858762 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,13),(13,9),-0.446992 # DEPENDENCYPART_GRANDPAR
(8,13),(13,10),-0.0857928 # DEPENDENCYPART_GRANDPAR
(8,13),(13,11),-0.191998 # DEPENDENCYPART_GRANDPAR
(8,13),(13,12),0.118351 # DEPENDENCYPART_GRANDPAR
(8,13),(13,14),-0.194783 # DEPENDENCYPART_GRANDPAR
(8,13),(13,15),-0.354511 # DEPENDENCYPART_GRANDPAR
(8,13),(13,16),-0.297039 # DEPENDENCYPART_GRANDPAR
(8,13),(13,17),-0.413448 # DEPENDENCYPART_GRANDPAR
(8,13),(13,18),-0.428684 # DEPENDENCYPART_GRANDPAR
(8,13),(13,19),-0.452809 # DEPENDENCYPART_GRANDPAR
(8,13),(13,20),-0.599088 # DEPENDENCYPART_GRANDPAR
(8,13),(13,21),-1.01252 # DEPENDENCYPART_GRANDPAR
(8,14),(14,12),0.116742 # DEPENDENCYPART_GRANDPAR
(8,14),(14,15),-0.569911 # DEPENDENCYPART_GRANDPAR
(8,14),(14,16),-0.322249 # DEPENDENCYPART_GRANDPAR
(8,14),(14,17),-0.574159 # DEPENDENCYPART_GRANDPAR
(8,14),(14,18),-0.75375 # DEPENDENCYPART_GRANDPAR
(8,14),(14,19),-0.488825 # DEPENDENCYPART_GRANDPAR
(8,14),(14,20),-0.656279 # DEPENDENCYPART_GRANDPAR
(8,14),(14,21),-1.06936 # DEPENDENCYPART_GRANDPAR
(8,15),(15,1),-1.39307 # DEPENDENCYPART_GRANDPAR
(8,15),(15,12),0.0792776 # DEPENDENCYPART_GRANDPAR
(8,15),(15,14),-0.469907 # DEPENDENCYPART_GRANDPAR
(8,15),(15,16),-0.305184 # DEPENDENCYPART_GRANDPAR
(8,15),(15,17),-0.447561 # DEPENDENCYPART_GRANDPAR
(8,15),(15,18),-0.6196 # DEPENDENCYPART_GRANDPAR
(8,15),(15,19),-0.467676 # DEPENDENCYPART_GRANDPAR
(8,15),(15,20),-0.618968 # DEPENDENCYPART_GRANDPAR
(8,15),(15,21),-0.886258 # DEPENDENCYPART_GRANDPAR
(8,17),(17,18),-0.674154 # DEPENDENCYPART_GRANDPAR
(8,18),(18,15),-0.333723 # DEPENDENCYPART_GRANDPAR
(8,18),(18,17),-0.436266 # DEPENDENCYPART_GRANDPAR
(8,18),(18,19),-0.57025 # DEPENDENCYPART_GRANDPAR
(8,18),(18,20),-0.399096 # DEPENDENCYPART_GRANDPAR
(8,18),(18,21),-0.866082 # DEPENDENCYPART_GRANDPAR
(8,20),(20,1),-1.36066 # DEPENDENCYPART_GRANDPAR
(8,20),(20,12),0.0336538 # DEPENDENCYPART_GRANDPAR
(8,20),(20,14),-0.386318 # DEPENDENCYPART_GRANDPAR
(8,20),(20,15),-0.266625 # DEPENDENCYPART_GRANDPAR
(8,20),(20,16),-0.228564 # DEPENDENCYPART_GRANDPAR
(8,20),(20,17),-0.549368 # DEPENDENCYPART_GRANDPAR
(8,20),(20,18),-0.657594 # DEPENDENCYPART_GRANDPAR
(8,20),(20,19),-0.395839 # DEPENDENCYPART_GRANDPAR
(8,20),(20,21),-0.852542 # DEPENDENCYPART_GRANDPAR
(8,21),(21,20),-0.702296 # DEPENDENCYPART_GRANDPAR
(10,5),(5,1),-0.762769 # DEPENDENCYPART_GRANDPAR
(10,5),(5,2),-0.532757 # DEPENDENCYPART_GRANDPAR
(10,5),(5,3),-0.612033 # DEPENDENCYPART_GRANDPAR
(10,5),(5,4),-0.688414 # DEPENDENCYPART_GRANDPAR
(10,5),(5,6),-0.547067 # DEPENDENCYPART_GRANDPAR
(10,5),(5,7),-0.540131 # DEPENDENCYPART_GRANDPAR
(10,5),(5,8),-0.472154 # DEPENDENCYPART_GRANDPAR
(10,5),(5,9),-0.433445 # DEPENDENCYPART_GRANDPAR
(10,6),(6,1),-0.792323 # DEPENDENCYPART_GRANDPAR
(10,6),(6,2),-0.58258 # DEPENDENCYPART_GRANDPAR
(10,6),(6,3),-0.769421 # DEPENDENCYPART_GRANDPAR
(10,6),(6,4),-0.76858 # DEPENDENCYPART_GRANDPAR
(10,6),(6,5),-0.665573 # DEPENDENCYPART_GRANDPAR
(10,6),(6,7),-0.263076 # DEPENDENCYPART_GRANDPAR
(10,6),(6,8),-0.157881 # DEPENDENCYPART_GRANDPAR
(10,6),(6,9),-0.299628 # DEPENDENCYPART_GRANDPAR
(10,7),(7,1),-0.862262 # DEPENDENCYPART_GRANDPAR
(10,7),(7,2),-0.586499 # DEPENDENCYPART_GRANDPAR
(10,7),(7,3),-0.772732 # DEPENDENCYPART_GRANDPAR
(10,7),(7,4),-0.759573 # DEPENDENCYPART_GRANDPAR
(10,7),(7,5),-0.667952 # DEPENDENCYPART_GRANDPAR
(10,7),(7,6),-0.587799 # DEPENDENCYPART_GRANDPAR
(10,7),(7,8),-0.14079 # DEPENDENCYPART_GRANDPAR
(10,7),(7,12),-0.798334 # DEPENDENCYPART_GRANDPAR
(10,8),(8,1),-0.882433 # DEPENDENCYPART_GRANDPAR
(10,8),(8,2),-0.6656 # DEPENDENCYPART_GRANDPAR
(10,8),(8,3),-0.851885 # DEPENDENCYPART_GRANDPAR
(10,8),(8,4),-0.847958 # DEPENDENCYPART_GRANDPAR
(10,8),(8,5),-0.743456 # DEPENDENCYPART_GRANDPAR
(10,8),(8,6),-0.601687 # DEPENDENCYPART_GRANDPAR
(10,8),(8,7),-0.579802 # DEPENDENCYPART_GRANDPAR
(10,8),(8,9),-0.377366 # DEPENDENCYPART_GRANDPAR
(10,8),(8,10),-1.66745 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,8),(8,11),-0.65272 # DEPENDENCYPART_GRANDPAR
(10,8),(8,12),-0.798112 # DEPENDENCYPART_GRANDPAR
(10,8),(8,13),-0.988974 # DEPENDENCYPART_GRANDPAR
(10,8),(8,14),-0.89599 # DEPENDENCYPART_GRANDPAR
(10,8),(8,15),-0.937375 # DEPENDENCYPART_GRANDPAR
(10,8),(8,17),-1.16788 # DEPENDENCYPART_GRANDPAR
(10,8),(8,18),-0.942893 # DEPENDENCYPART_GRANDPAR
(10,8),(8,20),-1.13168 # DEPENDENCYPART_GRANDPAR
(10,8),(8,21),-1.31915 # DEPENDENCYPART_GRANDPAR
(10,11),(11,2),-1.17644 # DEPENDENCYPART_GRANDPAR
(10,11),(11,3),-1.37689 # DEPENDENCYPART_GRANDPAR
(10,11),(11,4),-1.41275 # DEPENDENCYPART_GRANDPAR
(10,11),(11,5),-1.27139 # DEPENDENCYPART_GRANDPAR
(10,11),(11,6),-1.22631 # DEPENDENCYPART_GRANDPAR
(10,11),(11,7),-1.19737 # DEPENDENCYPART_GRANDPAR
(10,11),(11,8),-1.14195 # DEPENDENCYPART_GRANDPAR
(10,11),(11,9),-1.08261 # DEPENDENCYPART_GRANDPAR
(10,11),(11,10),-0.831146 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,11),(11,12),-0.318709 # DEPENDENCYPART_GRANDPAR
(10,11),(11,14),-0.569857 # DEPENDENCYPART_GRANDPAR
(10,11),(11,15),-0.415605 # DEPENDENCYPART_GRANDPAR
(10,11),(11,17),-0.427466 # DEPENDENCYPART_GRANDPAR
(10,11),(11,18),-0.541013 # DEPENDENCYPART_GRANDPAR
(10,11),(11,20),-0.675077 # DEPENDENCYPART_GRANDPAR
(10,11),(11,21),-0.547726 # DEPENDENCYPART_GRANDPAR
(10,21),(21,20),-0.677633 # DEPENDENCYPART_GRANDPAR
(11,2),(2,3),-0.367601 # DEPENDENCYPART_GRANDPAR
(11,2),(2,4),-0.427653 # DEPENDENCYPART_GRANDPAR
(11,3),(3,1),-0.475763 # DEPENDENCYPART_GRANDPAR
(11,3),(3,2),-0.334018 # DEPENDENCYPART_GRANDPAR
(11,3),(3,4),-0.337072 # DEPENDENCYPART_GRANDPAR
(11,3),(3,5),-0.255263 # DEPENDENCYPART_GRANDPAR
(11,3),(3,6),-0.36704 # DEPENDENCYPART_GRANDPAR
(11,3),(3,8),-0.245768 # DEPENDENCYPART_GRANDPAR
(11,3),(3,9),-0.372414 # DEPENDENCYPART_GRANDPAR
(11,4),(4,1),-0.51541 # DEPENDENCYPART_GRANDPAR
(11,4),(4,2),-0.321061 # DEPENDENCYPART_GRANDPAR
(11,4),(4,3),-0.363006 # DEPENDENCYPART_GRANDPAR
(11,4),(4,5),-0.298974 # DEPENDENCYPART_GRANDPAR
(11,4),(4,6),-0.358098 # DEPENDENCYPART_GRANDPAR
(11,4),(4,7),-0.391895 # DEPENDENCYPART_GRANDPAR
(11,4),(4,8),-0.237511 # DEPENDENCYPART_GRANDPAR
(11,4),(4,9),-0.326352 # DEPENDENCYPART_GRANDPAR
(11,4),(4,12),-0.586303 # DEPENDENCYPART_GRANDPAR
(11,5),(5,1),-0.467746 # DEPENDENCYPART_GRANDPAR
(11,5),(5,2),-0.33435 # DEPENDENCYPART_GRANDPAR
(11,5),(5,3),-0.381429 # DEPENDENCYPART_GRANDPAR
(11,5),(5,4),-0.488345 # DEPENDENCYPART_GRANDPAR
(11,5),(5,6),-0.384881 # DEPENDENCYPART_GRANDPAR
(11,5),(5,7),-0.406602 # DEPENDENCYPART_GRANDPAR
(11,5),(5,8),-0.263638 # DEPENDENCYPART_GRANDPAR
(11,5),(5,9),-0.358256 # DEPENDENCYPART_GRANDPAR
(11,6),(6,1),-0.476319 # DEPENDENCYPART_GRANDPAR
(11,6),(6,2),-0.38433 # DEPENDENCYPART_GRANDPAR
(11,6),(6,3),-0.538984 # DEPENDENCYPART_GRANDPAR
(11,6),(6,4),-0.568669 # DEPENDENCYPART_GRANDPAR
(11,6),(6,5),-0.49314 # DEPENDENCYPART_GRANDPAR
(11,6),(6,7),-0.13132 # DEPENDENCYPART_GRANDPAR
(11,6),(6,8),0.0488608 # DEPENDENCYPART_GRANDPAR
(11,6),(6,9),-0.226517 # DEPENDENCYPART_GRANDPAR
(11,7),(7,1),-0.546259 # DEPENDENCYPART_GRANDPAR
(11,7),(7,2),-0.388249 # DEPENDENCYPART_GRANDPAR
(11,7),(7,3),-0.542294 # DEPENDENCYPART_GRANDPAR
(11,7),(7,4),-0.559662 # DEPENDENCYPART_GRANDPAR
(11,7),(7,5),-0.495519 # DEPENDENCYPART_GRANDPAR
(11,7),(7,6),-0.420899 # DEPENDENCYPART_GRANDPAR
(11,7),(7,8),0.0659517 # DEPENDENCYPART_GRANDPAR
(11,7),(7,12),-0.508173 # DEPENDENCYPART_GRANDPAR
(11,8),(8,1),-0.56643 # DEPENDENCYPART_GRANDPAR
(11,8),(8,2),-0.46735 # DEPENDENCYPART_GRANDPAR
(11,8),(8,3),-0.621447 # DEPENDENCYPART_GRANDPAR
(11,8),(8,4),-0.648047 # DEPENDENCYPART_GRANDPAR
(11,8),(8,5),-0.571024 # DEPENDENCYPART_GRANDPAR
(11,8),(8,6),-0.434787 # DEPENDENCYPART_GRANDPAR
(11,8),(8,7),-0.44156 # DEPENDENCYPART_GRANDPAR
(11,8),(8,9),-0.304255 # DEPENDENCYPART_GRANDPAR
(11,8),(8,10),-0.472777 # DEPENDENCYPART_GRANDPAR
(11,8),(8,11),-1.67474 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,8),(8,12),-0.507951 # DEPENDENCYPART_GRANDPAR
(11,8),(8,13),-1.13972 # DEPENDENCYPART_GRANDPAR
(11,8),(8,14),-0.692767 # DEPENDENCYPART_GRANDPAR
(11,8),(8,15),-0.90145 # DEPENDENCYPART_GRANDPAR
(11,8),(8,17),-1.20581 # DEPENDENCYPART_GRANDPAR
(11,8),(8,18),-0.945703 # DEPENDENCYPART_GRANDPAR
(11,8),(8,20),-1.04023 # DEPENDENCYPART_GRANDPAR
(11,8),(8,21),-1.20408 # DEPENDENCYPART_GRANDPAR
(11,10),(10,5),-0.376766 # DEPENDENCYPART_GRANDPAR
(11,10),(10,6),-0.561047 # DEPENDENCYPART_GRANDPAR
(11,10),(10,7),-0.55219 # DEPENDENCYPART_GRANDPAR
(11,10),(10,8),-0.474997 # DEPENDENCYPART_GRANDPAR
(11,10),(10,9),-0.18749 # DEPENDENCYPART_GRANDPAR
(11,10),(10,11),-1.71599 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,10),(10,21),-1.23755 # DEPENDENCYPART_GRANDPAR
(11,12),(12,1),-0.896155 # DEPENDENCYPART_GRANDPAR
(11,12),(12,2),-0.898605 # DEPENDENCYPART_GRANDPAR
(11,12),(12,3),-1.05441 # DEPENDENCYPART_GRANDPAR
(11,12),(12,4),-1.12651 # DEPENDENCYPART_GRANDPAR
(11,12),(12,5),-1.01921 # DEPENDENCYPART_GRANDPAR
(11,12),(12,6),-0.975639 # DEPENDENCYPART_GRANDPAR
(11,12),(12,7),-0.975999 # DEPENDENCYPART_GRANDPAR
(11,12),(12,8),-0.84584 # DEPENDENCYPART_GRANDPAR
(11,12),(12,9),-0.893583 # DEPENDENCYPART_GRANDPAR
(11,12),(12,10),-0.998548 # DEPENDENCYPART_GRANDPAR
(11,12),(12,11),-1.10161 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,12),(12,13),-0.564058 # DEPENDENCYPART_GRANDPAR
(11,12),(12,14),-0.259056 # DEPENDENCYPART_GRANDPAR
(11,12),(12,15),-0.184259 # DEPENDENCYPART_GRANDPAR
(11,12),(12,17),-0.461599 # DEPENDENCYPART_GRANDPAR
(11,12),(12,18),-0.410375 # DEPENDENCYPART_GRANDPAR
(11,12),(12,20),-0.484414 # DEPENDENCYPART_GRANDPAR
(11,12),(12,21),-0.587556 # DEPENDENCYPART_GRANDPAR
(11,14),(14,12),0.13012 # DEPENDENCYPART_GRANDPAR
(11,14),(14,15),-0.249251 # DEPENDENCYPART_GRANDPAR
(11,14),(14,16),-0.509406 # DEPENDENCYPART_GRANDPAR
(11,14),(14,17),-0.63013 # DEPENDENCYPART_GRANDPAR
(11,14),(14,18),-0.554916 # DEPENDENCYPART_GRANDPAR
(11,14),(14,19),-0.667128 # DEPENDENCYPART_GRANDPAR
(11,14),(14,20),-0.609855 # DEPENDENCYPART_GRANDPAR
(11,14),(14,21),-0.780121 # DEPENDENCYPART_GRANDPAR
(11,15),(15,1),-0.90595 # DEPENDENCYPART_GRANDPAR
(11,15),(15,12),0.00384843 # DEPENDENCYPART_GRANDPAR
(11,15),(15,14),-0.147153 # DEPENDENCYPART_GRANDPAR
(11,15),(15,16),-0.492286 # DEPENDENCYPART_GRANDPAR
(11,15),(15,17),-0.448115 # DEPENDENCYPART_GRANDPAR
(11,15),(15,18),-0.407842 # DEPENDENCYPART_GRANDPAR
(11,15),(15,19),-0.656717 # DEPENDENCYPART_GRANDPAR
(11,15),(15,20),-0.552054 # DEPENDENCYPART_GRANDPAR
(11,15),(15,21),-0.584441 # DEPENDENCYPART_GRANDPAR
(11,17),(17,18),-0.562124 # DEPENDENCYPART_GRANDPAR
(11,18),(18,15),-0.420628 # DEPENDENCYPART_GRANDPAR
(11,18),(18,17),-0.643985 # DEPENDENCYPART_GRANDPAR
(11,18),(18,19),-0.82871 # DEPENDENCYPART_GRANDPAR
(11,18),(18,20),-0.44723 # DEPENDENCYPART_GRANDPAR
(11,18),(18,21),-0.684602 # DEPENDENCYPART_GRANDPAR
(11,20),(20,1),-0.913546 # DEPENDENCYPART_GRANDPAR
(11,20),(20,12),0.070659 # DEPENDENCYPART_GRANDPAR
(11,20),(20,14),-0.11093 # DEPENDENCYPART_GRANDPAR
(11,20),(20,15),-0.315324 # DEPENDENCYPART_GRANDPAR
(11,20),(20,16),-0.375485 # DEPENDENCYPART_GRANDPAR
(11,20),(20,17),-0.598413 # DEPENDENCYPART_GRANDPAR
(11,20),(20,18),-0.474814 # DEPENDENCYPART_GRANDPAR
(11,20),(20,19),-0.49929 # DEPENDENCYPART_GRANDPAR
(11,20),(20,21),-0.51811 # DEPENDENCYPART_GRANDPAR
(11,21),(21,20),-0.584391 # DEPENDENCYPART_GRANDPAR
(12,1),(1,2),-0.35701 # DEPENDENCYPART_GRANDPAR
(12,1),(1,3),-0.649663 # DEPENDENCYPART_GRANDPAR
(12,1),(1,4),-0.670283 # DEPENDENCYPART_GRANDPAR
(12,1),(1,5),-0.563123 # DEPENDENCYPART_GRANDPAR
(12,1),(1,6),-0.605164 # DEPENDENCYPART_GRANDPAR
(12,1),(1,7),-0.299161 # DEPENDENCYPART_GRANDPAR
(12,1),(1,8),-0.272667 # DEPENDENCYPART_GRANDPAR
(12,1),(1,9),-0.20551 # DEPENDENCYPART_GRANDPAR
(12,1),(1,21),-0.99058 # DEPENDENCYPART_GRANDPAR
(12,2),(2,3),-0.491337 # DEPENDENCYPART_GRANDPAR
(12,2),(2,4),-0.461182 # DEPENDENCYPART_GRANDPAR
(12,3),(3,1),-0.4066 # DEPENDENCYPART_GRANDPAR
(12,3),(3,2),-0.41056 # DEPENDENCYPART_GRANDPAR
(12,3),(3,4),-0.440151 # DEPENDENCYPART_GRANDPAR
(12,3),(3,5),-0.389361 # DEPENDENCYPART_GRANDPAR
(12,3),(3,6),-0.593929 # DEPENDENCYPART_GRANDPAR
(12,3),(3,8),-0.207474 # DEPENDENCYPART_GRANDPAR
(12,3),(3,9),-0.0843933 # DEPENDENCYPART_GRANDPAR
(12,4),(4,1),-0.399499 # DEPENDENCYPART_GRANDPAR
(12,4),(4,2),-0.297583 # DEPENDENCYPART_GRANDPAR
(12,4),(4,3),-0.456094 # DEPENDENCYPART_GRANDPAR
(12,4),(4,5),-0.399122 # DEPENDENCYPART_GRANDPAR
(12,4),(4,6),-0.555505 # DEPENDENCYPART_GRANDPAR
(12,4),(4,7),-0.335845 # DEPENDENCYPART_GRANDPAR
(12,4),(4,8),-0.169738 # DEPENDENCYPART_GRANDPAR
(12,4),(4,9),-0.0148729 # DEPENDENCYPART_GRANDPAR
(12,4),(4,12),-1.27437 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,5),(5,1),-0.34806 # DEPENDENCYPART_GRANDPAR
(12,5),(5,2),-0.311269 # DEPENDENCYPART_GRANDPAR
(12,5),(5,3),-0.474834 # DEPENDENCYPART_GRANDPAR
(12,5),(5,4),-0.439195 # DEPENDENCYPART_GRANDPAR
(12,5),(5,6),-0.58963 # DEPENDENCYPART_GRANDPAR
(12,5),(5,7),-0.357903 # DEPENDENCYPART_GRANDPAR
(12,5),(5,8),-0.203205 # DEPENDENCYPART_GRANDPAR
(12,5),(5,9),-0.0539646 # DEPENDENCYPART_GRANDPAR
(12,6),(6,1),-0.519281 # DEPENDENCYPART_GRANDPAR
(12,6),(6,2),-0.359622 # DEPENDENCYPART_GRANDPAR
(12,6),(6,3),-0.667519 # DEPENDENCYPART_GRANDPAR
(12,6),(6,4),-0.539523 # DEPENDENCYPART_GRANDPAR
(12,6),(6,5),-0.588053 # DEPENDENCYPART_GRANDPAR
(12,6),(6,7),-0.279759 # DEPENDENCYPART_GRANDPAR
(12,6),(6,8),-0.0864178 # DEPENDENCYPART_GRANDPAR
(12,6),(6,9),-0.0605305 # DEPENDENCYPART_GRANDPAR
(12,7),(7,1),-0.65758 # DEPENDENCYPART_GRANDPAR
(12,7),(7,2),-0.390696 # DEPENDENCYPART_GRANDPAR
(12,7),(7,3),-0.697984 # DEPENDENCYPART_GRANDPAR
(12,7),(7,4),-0.557671 # DEPENDENCYPART_GRANDPAR
(12,7),(7,5),-0.617587 # DEPENDENCYPART_GRANDPAR
(12,7),(7,6),-0.659593 # DEPENDENCYPART_GRANDPAR
(12,7),(7,8),-0.106454 # DEPENDENCYPART_GRANDPAR
(12,7),(7,12),-1.33618 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,8),(8,1),-0.583984 # DEPENDENCYPART_GRANDPAR
(12,8),(8,2),-0.417547 # DEPENDENCYPART_GRANDPAR
(12,8),(8,3),-0.724888 # DEPENDENCYPART_GRANDPAR
(12,8),(8,4),-0.593806 # DEPENDENCYPART_GRANDPAR
(12,8),(8,5),-0.640842 # DEPENDENCYPART_GRANDPAR
(12,8),(8,6),-0.614068 # DEPENDENCYPART_GRANDPAR
(12,8),(8,7),-0.376856 # DEPENDENCYPART_GRANDPAR
(12,8),(8,9),-0.17235 # DEPENDENCYPART_GRANDPAR
(12,8),(8,10),-0.361199 # DEPENDENCYPART_GRANDPAR
(12,8),(8,11),-0.360414 # DEPENDENCYPART_GRANDPAR
(12,8),(8,12),-1.3351 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,8),(8,13),-0.776894 # DEPENDENCYPART_GRANDPAR
(12,8),(8,14),-1.07254 # DEPENDENCYPART_GRANDPAR
(12,8),(8,15),-0.797416 # DEPENDENCYPART_GRANDPAR
(12,8),(8,17),-0.649376 # DEPENDENCYPART_GRANDPAR
(12,8),(8,18),-0.695561 # DEPENDENCYPART_GRANDPAR
(12,8),(8,20),-0.916384 # DEPENDENCYPART_GRANDPAR
(12,8),(8,21),-1.07844 # DEPENDENCYPART_GRANDPAR
(12,10),(10,5),-0.441101 # DEPENDENCYPART_GRANDPAR
(12,10),(10,6),-0.574775 # DEPENDENCYPART_GRANDPAR
(12,10),(10,7),-0.332133 # DEPENDENCYPART_GRANDPAR
(12,10),(10,8),-0.195446 # DEPENDENCYPART_GRANDPAR
(12,10),(10,9),0.104902 # DEPENDENCYPART_GRANDPAR
(12,10),(10,11),-0.208198 # DEPENDENCYPART_GRANDPAR
(12,10),(10,21),-0.981011 # DEPENDENCYPART_GRANDPAR
(12,11),(11,2),-0.290612 # DEPENDENCYPART_GRANDPAR
(12,11),(11,3),-0.450438 # DEPENDENCYPART_GRANDPAR
(12,11),(11,4),-0.414353 # DEPENDENCYPART_GRANDPAR
(12,11),(11,5),-0.425089 # DEPENDENCYPART_GRANDPAR
(12,11),(11,6),-0.57654 # DEPENDENCYPART_GRANDPAR
(12,11),(11,7),-0.333898 # DEPENDENCYPART_GRANDPAR
(12,11),(11,8),-0.197211 # DEPENDENCYPART_GRANDPAR
(12,11),(11,9),0.107283 # DEPENDENCYPART_GRANDPAR
(12,11),(11,10),-0.162491 # DEPENDENCYPART_GRANDPAR
(12,11),(11,12),-1.27412 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,11),(11,14),-1.00168 # DEPENDENCYPART_GRANDPAR
(12,11),(11,15),-0.691299 # DEPENDENCYPART_GRANDPAR
(12,11),(11,17),-0.606653 # DEPENDENCYPART_GRANDPAR
(12,11),(11,18),-0.58861 # DEPENDENCYPART_GRANDPAR
(12,11),(11,20),-0.852271 # DEPENDENCYPART_GRANDPAR
(12,11),(11,21),-0.980999 # DEPENDENCYPART_GRANDPAR
(12,13),(13,1),-1.22474 # DEPENDENCYPART_GRANDPAR
(12,13),(13,2),-0.785086 # DEPENDENCYPART_GRANDPAR
(12,13),(13,3),-1.06304 # DEPENDENCYPART_GRANDPAR
(12,13),(13,4),-1.04677 # DEPENDENCYPART_GRANDPAR
(12,13),(13,5),-0.983406 # DEPENDENCYPART_GRANDPAR
(12,13),(13,6),-1.05027 # DEPENDENCYPART_GRANDPAR
(12,13),(13,7),-0.800971 # DEPENDENCYPART_GRANDPAR
(12,13),(13,8),-0.661896 # DEPENDENCYPART_GRANDPAR
(12,13),(13,9),-0.591027 # DEPENDENCYPART_GRANDPAR
(12,13),(13,10),-0.788502 # DEPENDENCYPART_GRANDPAR
(12,13),(13,11),-0.782916 # DEPENDENCYPART_GRANDPAR
(12,13),(13,12),-0.801425 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,13),(13,14),-0.105527 # DEPENDENCYPART_GRANDPAR
(12,13),(13,15),-0.243579 # DEPENDENCYPART_GRANDPAR
(12,13),(13,16),-0.180859 # DEPENDENCYPART_GRANDPAR
(12,13),(13,17),0.109685 # DEPENDENCYPART_GRANDPAR
(12,13),(13,18),0.0491016 # DEPENDENCYPART_GRANDPAR
(12,13),(13,19),-0.238747 # DEPENDENCYPART_GRANDPAR
(12,13),(13,20),-0.238372 # DEPENDENCYPART_GRANDPAR
(12,13),(13,21),-0.734406 # DEPENDENCYPART_GRANDPAR
(12,14),(14,12),-0.695133 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,14),(14,15),-0.206607 # DEPENDENCYPART_GRANDPAR
(12,14),(14,16),-0.204313 # DEPENDENCYPART_GRANDPAR
