# _root_ `` When I want to buy , they run from you -- they keep changing their prices , '' Mr. Smith said .
#goldHeads=22,6,4,9,4,5,9,9,22,9,10,9,14,9,14,17,15,22,22,21,22,0,22,
#predictedHeads=22,6,4,22,4,5,9,9,22,9,10,9,14,9,14,17,15,22,22,21,22,0,22,
(3,2),(2,3),-1.34934 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,2),(2,4),-0.5651 # DEPENDENCYPART_GRANDPAR
(3,2),(2,5),-0.785174 # DEPENDENCYPART_GRANDPAR
(3,2),(2,7),-0.818497 # DEPENDENCYPART_GRANDPAR
(3,2),(2,9),-0.669788 # DEPENDENCYPART_GRANDPAR
(3,2),(2,10),-0.745391 # DEPENDENCYPART_GRANDPAR
(3,2),(2,14),-0.784275 # DEPENDENCYPART_GRANDPAR
(3,4),(4,1),-0.764308 # DEPENDENCYPART_GRANDPAR
(3,4),(4,2),-0.689522 # DEPENDENCYPART_GRANDPAR
(3,4),(4,3),-0.720714 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,4),(4,5),-0.248371 # DEPENDENCYPART_GRANDPAR
(3,4),(4,6),-0.309493 # DEPENDENCYPART_GRANDPAR
(3,4),(4,7),-0.431743 # DEPENDENCYPART_GRANDPAR
(3,4),(4,8),-0.196792 # DEPENDENCYPART_GRANDPAR
(3,4),(4,9),-0.289531 # DEPENDENCYPART_GRANDPAR
(3,4),(4,10),-0.309496 # DEPENDENCYPART_GRANDPAR
(3,4),(4,11),-0.196721 # DEPENDENCYPART_GRANDPAR
(3,4),(4,12),-0.242475 # DEPENDENCYPART_GRANDPAR
(3,4),(4,13),-0.222861 # DEPENDENCYPART_GRANDPAR
(3,4),(4,14),-0.400857 # DEPENDENCYPART_GRANDPAR
(3,4),(4,15),-0.515852 # DEPENDENCYPART_GRANDPAR
(3,4),(4,17),-0.264984 # DEPENDENCYPART_GRANDPAR
(3,4),(4,18),-0.625417 # DEPENDENCYPART_GRANDPAR
(3,4),(4,19),-0.591982 # DEPENDENCYPART_GRANDPAR
(3,4),(4,21),-0.597917 # DEPENDENCYPART_GRANDPAR
(3,4),(4,22),-0.585686 # DEPENDENCYPART_GRANDPAR
(3,4),(4,23),-0.687716 # DEPENDENCYPART_GRANDPAR
(3,5),(5,1),-0.911705 # DEPENDENCYPART_GRANDPAR
(3,5),(5,2),-0.614084 # DEPENDENCYPART_GRANDPAR
(3,5),(5,3),-0.91388 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,5),(5,4),-0.0741653 # DEPENDENCYPART_GRANDPAR
(3,5),(5,6),-0.0568803 # DEPENDENCYPART_GRANDPAR
(3,5),(5,7),-0.39142 # DEPENDENCYPART_GRANDPAR
(3,5),(5,8),-0.134878 # DEPENDENCYPART_GRANDPAR
(3,5),(5,9),-0.285899 # DEPENDENCYPART_GRANDPAR
(3,5),(5,10),-0.357093 # DEPENDENCYPART_GRANDPAR
(3,5),(5,11),-0.141569 # DEPENDENCYPART_GRANDPAR
(3,5),(5,12),-0.16279 # DEPENDENCYPART_GRANDPAR
(3,5),(5,14),-0.372032 # DEPENDENCYPART_GRANDPAR
(3,7),(7,9),-0.235093 # DEPENDENCYPART_GRANDPAR
(4,1),(1,2),0.181602 # DEPENDENCYPART_GRANDPAR
(4,1),(1,4),-1.34674 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,2),(2,1),-0.483023 # DEPENDENCYPART_GRANDPAR
(4,2),(2,3),-0.179046 # DEPENDENCYPART_GRANDPAR
(4,2),(2,4),-1.34676 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,2),(2,5),-0.142251 # DEPENDENCYPART_GRANDPAR
(4,2),(2,7),-0.766175 # DEPENDENCYPART_GRANDPAR
(4,2),(2,9),-0.581047 # DEPENDENCYPART_GRANDPAR
(4,2),(2,10),-0.71317 # DEPENDENCYPART_GRANDPAR
(4,2),(2,14),-0.896589 # DEPENDENCYPART_GRANDPAR
(4,3),(3,2),0.0585531 # DEPENDENCYPART_GRANDPAR
(4,3),(3,4),-1.32395 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,3),(3,5),-0.0218846 # DEPENDENCYPART_GRANDPAR
(4,3),(3,7),-0.750637 # DEPENDENCYPART_GRANDPAR
(4,5),(5,1),-0.817662 # DEPENDENCYPART_GRANDPAR
(4,5),(5,2),-0.14701 # DEPENDENCYPART_GRANDPAR
(4,5),(5,3),-0.503636 # DEPENDENCYPART_GRANDPAR
(4,5),(5,4),-0.858905 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,5),(5,6),0.36517 # DEPENDENCYPART_GRANDPAR
(4,5),(5,7),-0.349431 # DEPENDENCYPART_GRANDPAR
(4,5),(5,8),-0.130031 # DEPENDENCYPART_GRANDPAR
(4,5),(5,9),-0.0320727 # DEPENDENCYPART_GRANDPAR
(4,5),(5,10),-0.51061 # DEPENDENCYPART_GRANDPAR
(4,5),(5,11),-0.0379388 # DEPENDENCYPART_GRANDPAR
(4,5),(5,12),-0.0853704 # DEPENDENCYPART_GRANDPAR
(4,5),(5,14),-0.347347 # DEPENDENCYPART_GRANDPAR
(4,6),(6,1),-0.772405 # DEPENDENCYPART_GRANDPAR
(4,6),(6,2),0.0764094 # DEPENDENCYPART_GRANDPAR
(4,6),(6,3),-0.442178 # DEPENDENCYPART_GRANDPAR
(4,6),(6,4),-0.879601 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,6),(6,5),0.122143 # DEPENDENCYPART_GRANDPAR
(4,6),(6,7),-0.278384 # DEPENDENCYPART_GRANDPAR
(4,6),(6,8),-0.26847 # DEPENDENCYPART_GRANDPAR
(4,6),(6,9),-0.0560128 # DEPENDENCYPART_GRANDPAR
(4,6),(6,10),-0.421553 # DEPENDENCYPART_GRANDPAR
(4,6),(6,11),-0.10976 # DEPENDENCYPART_GRANDPAR
(4,6),(6,12),-0.122737 # DEPENDENCYPART_GRANDPAR
(4,6),(6,13),-0.134406 # DEPENDENCYPART_GRANDPAR
(4,6),(6,14),-0.3949 # DEPENDENCYPART_GRANDPAR
(4,6),(6,15),-0.288691 # DEPENDENCYPART_GRANDPAR
(4,6),(6,17),-0.486126 # DEPENDENCYPART_GRANDPAR
(4,6),(6,18),-0.188946 # DEPENDENCYPART_GRANDPAR
(4,6),(6,19),-0.577071 # DEPENDENCYPART_GRANDPAR
(4,6),(6,21),-0.761295 # DEPENDENCYPART_GRANDPAR
(4,7),(7,9),-0.0268127 # DEPENDENCYPART_GRANDPAR
(4,8),(8,7),0.0289041 # DEPENDENCYPART_GRANDPAR
(4,8),(8,10),-0.655934 # DEPENDENCYPART_GRANDPAR
(4,9),(9,1),-0.679526 # DEPENDENCYPART_GRANDPAR
(4,9),(9,2),-0.204249 # DEPENDENCYPART_GRANDPAR
(4,9),(9,3),-0.495666 # DEPENDENCYPART_GRANDPAR
(4,9),(9,4),-0.89149 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,9),(9,5),0.141675 # DEPENDENCYPART_GRANDPAR
(4,9),(9,6),-0.0117894 # DEPENDENCYPART_GRANDPAR
(4,9),(9,7),-0.541948 # DEPENDENCYPART_GRANDPAR
(4,9),(9,8),-0.0964214 # DEPENDENCYPART_GRANDPAR
(4,9),(9,10),-0.351341 # DEPENDENCYPART_GRANDPAR
(4,9),(9,11),-0.0103767 # DEPENDENCYPART_GRANDPAR
(4,9),(9,12),-0.0851739 # DEPENDENCYPART_GRANDPAR
(4,9),(9,13),0.053855 # DEPENDENCYPART_GRANDPAR
(4,9),(9,14),-0.310415 # DEPENDENCYPART_GRANDPAR
(4,9),(9,15),-0.241018 # DEPENDENCYPART_GRANDPAR
(4,9),(9,17),-0.356205 # DEPENDENCYPART_GRANDPAR
(4,9),(9,18),-0.204269 # DEPENDENCYPART_GRANDPAR
(4,9),(9,19),-0.552816 # DEPENDENCYPART_GRANDPAR
(4,9),(9,21),-0.693803 # DEPENDENCYPART_GRANDPAR
(4,9),(9,22),-0.283883 # DEPENDENCYPART_GRANDPAR
(4,9),(9,23),-0.587784 # DEPENDENCYPART_GRANDPAR
(4,10),(10,2),-0.0456766 # DEPENDENCYPART_GRANDPAR
(4,10),(10,7),-0.543374 # DEPENDENCYPART_GRANDPAR
(4,10),(10,9),0.0437229 # DEPENDENCYPART_GRANDPAR
(4,10),(10,11),-0.187772 # DEPENDENCYPART_GRANDPAR
(4,10),(10,12),-0.210824 # DEPENDENCYPART_GRANDPAR
(4,10),(10,13),-0.187971 # DEPENDENCYPART_GRANDPAR
(4,10),(10,14),-0.465067 # DEPENDENCYPART_GRANDPAR
(4,10),(10,15),-0.294726 # DEPENDENCYPART_GRANDPAR
(4,10),(10,17),-0.412248 # DEPENDENCYPART_GRANDPAR
(4,10),(10,18),-0.401722 # DEPENDENCYPART_GRANDPAR
(4,10),(10,19),-0.530283 # DEPENDENCYPART_GRANDPAR
(4,10),(10,21),-0.690741 # DEPENDENCYPART_GRANDPAR
(4,10),(10,22),-0.4357 # DEPENDENCYPART_GRANDPAR
(4,11),(11,12),-0.185897 # DEPENDENCYPART_GRANDPAR
(4,11),(11,13),-0.259842 # DEPENDENCYPART_GRANDPAR
(4,11),(11,14),-0.430117 # DEPENDENCYPART_GRANDPAR
(4,12),(12,10),-0.455224 # DEPENDENCYPART_GRANDPAR
(4,12),(12,11),-0.330375 # DEPENDENCYPART_GRANDPAR
(4,12),(12,13),-0.148824 # DEPENDENCYPART_GRANDPAR
(4,12),(12,14),-0.330319 # DEPENDENCYPART_GRANDPAR
(4,13),(13,11),-0.118552 # DEPENDENCYPART_GRANDPAR
(4,13),(13,12),-0.129335 # DEPENDENCYPART_GRANDPAR
(4,13),(13,15),-0.438723 # DEPENDENCYPART_GRANDPAR
(4,13),(13,17),-0.689368 # DEPENDENCYPART_GRANDPAR
(4,14),(14,1),-0.67952 # DEPENDENCYPART_GRANDPAR
(4,14),(14,2),-0.190464 # DEPENDENCYPART_GRANDPAR
(4,14),(14,3),-0.495675 # DEPENDENCYPART_GRANDPAR
(4,14),(14,4),-0.885941 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,14),(14,5),0.133733 # DEPENDENCYPART_GRANDPAR
(4,14),(14,7),-0.515038 # DEPENDENCYPART_GRANDPAR
(4,14),(14,8),-0.0881953 # DEPENDENCYPART_GRANDPAR
(4,14),(14,9),-0.150793 # DEPENDENCYPART_GRANDPAR
(4,14),(14,10),-0.536774 # DEPENDENCYPART_GRANDPAR
(4,14),(14,11),-0.105081 # DEPENDENCYPART_GRANDPAR
(4,14),(14,12),-0.318421 # DEPENDENCYPART_GRANDPAR
(4,14),(14,13),0.0458683 # DEPENDENCYPART_GRANDPAR
(4,14),(14,15),-0.212655 # DEPENDENCYPART_GRANDPAR
(4,14),(14,16),-0.751096 # DEPENDENCYPART_GRANDPAR
(4,14),(14,17),-0.394707 # DEPENDENCYPART_GRANDPAR
(4,14),(14,18),-0.214205 # DEPENDENCYPART_GRANDPAR
(4,14),(14,19),-0.60124 # DEPENDENCYPART_GRANDPAR
(4,14),(14,21),-0.725553 # DEPENDENCYPART_GRANDPAR
(4,14),(14,22),-0.298847 # DEPENDENCYPART_GRANDPAR
(4,14),(14,23),-0.620096 # DEPENDENCYPART_GRANDPAR
(4,15),(15,2),0.181882 # DEPENDENCYPART_GRANDPAR
(4,15),(15,4),-0.893979 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,15),(15,9),-0.146274 # DEPENDENCYPART_GRANDPAR
(4,15),(15,10),-0.524966 # DEPENDENCYPART_GRANDPAR
(4,15),(15,11),-0.389255 # DEPENDENCYPART_GRANDPAR
(4,15),(15,12),-0.333183 # DEPENDENCYPART_GRANDPAR
(4,15),(15,13),-0.346636 # DEPENDENCYPART_GRANDPAR
(4,15),(15,14),-0.45257 # DEPENDENCYPART_GRANDPAR
(4,15),(15,16),-0.727194 # DEPENDENCYPART_GRANDPAR
(4,15),(15,17),-0.491464 # DEPENDENCYPART_GRANDPAR
(4,15),(15,18),-0.152043 # DEPENDENCYPART_GRANDPAR
(4,15),(15,19),-0.521614 # DEPENDENCYPART_GRANDPAR
(4,15),(15,20),-0.865485 # DEPENDENCYPART_GRANDPAR
(4,15),(15,21),-0.723933 # DEPENDENCYPART_GRANDPAR
(4,15),(15,22),-0.280161 # DEPENDENCYPART_GRANDPAR
(4,17),(17,13),-0.262737 # DEPENDENCYPART_GRANDPAR
(4,17),(17,15),-0.211904 # DEPENDENCYPART_GRANDPAR
(4,17),(17,16),-0.489337 # DEPENDENCYPART_GRANDPAR
(4,17),(17,18),-0.392555 # DEPENDENCYPART_GRANDPAR
(4,17),(17,19),-0.706526 # DEPENDENCYPART_GRANDPAR
(4,17),(17,21),-0.891659 # DEPENDENCYPART_GRANDPAR
(4,17),(17,22),-0.419957 # DEPENDENCYPART_GRANDPAR
(4,19),(19,21),-0.847706 # DEPENDENCYPART_GRANDPAR
(4,21),(21,16),-0.628864 # DEPENDENCYPART_GRANDPAR
(4,21),(21,17),-0.487679 # DEPENDENCYPART_GRANDPAR
(4,21),(21,18),0.0113814 # DEPENDENCYPART_GRANDPAR
(4,21),(21,19),-0.528967 # DEPENDENCYPART_GRANDPAR
(4,21),(21,20),-0.764642 # DEPENDENCYPART_GRANDPAR
(4,22),(22,1),-0.68751 # DEPENDENCYPART_GRANDPAR
(4,22),(22,2),-0.177203 # DEPENDENCYPART_GRANDPAR
(4,22),(22,3),-0.426757 # DEPENDENCYPART_GRANDPAR
(4,22),(22,4),-0.848318 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,22),(22,5),0.126192 # DEPENDENCYPART_GRANDPAR
(4,22),(22,6),-0.032549 # DEPENDENCYPART_GRANDPAR
(4,22),(22,7),-0.503586 # DEPENDENCYPART_GRANDPAR
(4,22),(22,8),-0.322411 # DEPENDENCYPART_GRANDPAR
(4,22),(22,9),-0.106231 # DEPENDENCYPART_GRANDPAR
(4,22),(22,10),-0.489424 # DEPENDENCYPART_GRANDPAR
(4,22),(22,11),-0.307346 # DEPENDENCYPART_GRANDPAR
(4,22),(22,12),-0.30891 # DEPENDENCYPART_GRANDPAR
(4,22),(22,13),-0.188347 # DEPENDENCYPART_GRANDPAR
(4,22),(22,14),-0.413412 # DEPENDENCYPART_GRANDPAR
(4,22),(22,15),-0.494792 # DEPENDENCYPART_GRANDPAR
(4,22),(22,16),-0.822121 # DEPENDENCYPART_GRANDPAR
(4,22),(22,17),-0.685737 # DEPENDENCYPART_GRANDPAR
(4,22),(22,18),-0.414147 # DEPENDENCYPART_GRANDPAR
(4,22),(22,19),-0.810756 # DEPENDENCYPART_GRANDPAR
(4,22),(22,20),-1.01787 # DEPENDENCYPART_GRANDPAR
(4,22),(22,21),-0.761576 # DEPENDENCYPART_GRANDPAR
(4,22),(22,23),-0.697132 # DEPENDENCYPART_GRANDPAR
(5,1),(1,2),0.216089 # DEPENDENCYPART_GRANDPAR
(5,1),(1,4),0.0188345 # DEPENDENCYPART_GRANDPAR
(5,2),(2,1),-0.186223 # DEPENDENCYPART_GRANDPAR
(5,2),(2,3),-0.0942965 # DEPENDENCYPART_GRANDPAR
(5,2),(2,4),0.080008 # DEPENDENCYPART_GRANDPAR
(5,2),(2,5),-1.07291 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,2),(2,7),-0.629593 # DEPENDENCYPART_GRANDPAR
(5,2),(2,9),-0.580405 # DEPENDENCYPART_GRANDPAR
(5,2),(2,10),-0.779314 # DEPENDENCYPART_GRANDPAR
(5,2),(2,14),-0.684969 # DEPENDENCYPART_GRANDPAR
(5,3),(3,2),0.114041 # DEPENDENCYPART_GRANDPAR
(5,3),(3,4),0.013186 # DEPENDENCYPART_GRANDPAR
(5,3),(3,5),-0.975264 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,3),(3,7),-0.636298 # DEPENDENCYPART_GRANDPAR
(5,4),(4,1),-0.312111 # DEPENDENCYPART_GRANDPAR
(5,4),(4,2),0.181506 # DEPENDENCYPART_GRANDPAR
(5,4),(4,3),-0.229637 # DEPENDENCYPART_GRANDPAR
(5,4),(4,5),-1.10598 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,4),(4,6),0.0102938 # DEPENDENCYPART_GRANDPAR
(5,4),(4,7),-0.617012 # DEPENDENCYPART_GRANDPAR
(5,4),(4,8),-0.660312 # DEPENDENCYPART_GRANDPAR
(5,4),(4,9),-0.580772 # DEPENDENCYPART_GRANDPAR
(5,4),(4,10),-0.803788 # DEPENDENCYPART_GRANDPAR
(5,4),(4,11),-0.778483 # DEPENDENCYPART_GRANDPAR
(5,4),(4,12),-0.540819 # DEPENDENCYPART_GRANDPAR
(5,4),(4,13),-0.871109 # DEPENDENCYPART_GRANDPAR
(5,4),(4,14),-0.685334 # DEPENDENCYPART_GRANDPAR
(5,4),(4,15),-0.577142 # DEPENDENCYPART_GRANDPAR
(5,4),(4,17),-1.14121 # DEPENDENCYPART_GRANDPAR
(5,4),(4,18),-1.19226 # DEPENDENCYPART_GRANDPAR
(5,4),(4,19),-0.851645 # DEPENDENCYPART_GRANDPAR
(5,4),(4,21),-1.61185 # DEPENDENCYPART_GRANDPAR
(5,4),(4,22),-0.62711 # DEPENDENCYPART_GRANDPAR
(5,4),(4,23),-1.16861 # DEPENDENCYPART_GRANDPAR
(5,6),(6,1),-0.387552 # DEPENDENCYPART_GRANDPAR
(5,6),(6,2),0.260036 # DEPENDENCYPART_GRANDPAR
(5,6),(6,3),-0.271136 # DEPENDENCYPART_GRANDPAR
(5,6),(6,4),-0.0949282 # DEPENDENCYPART_GRANDPAR
(5,6),(6,5),-0.802547 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,6),(6,7),-0.201945 # DEPENDENCYPART_GRANDPAR
(5,6),(6,8),-0.0790499 # DEPENDENCYPART_GRANDPAR
(5,6),(6,9),-0.0043275 # DEPENDENCYPART_GRANDPAR
(5,6),(6,10),0.115031 # DEPENDENCYPART_GRANDPAR
(5,6),(6,11),-0.0689788 # DEPENDENCYPART_GRANDPAR
(5,6),(6,12),-0.00086702 # DEPENDENCYPART_GRANDPAR
(5,6),(6,13),-0.289847 # DEPENDENCYPART_GRANDPAR
(5,6),(6,14),-0.128411 # DEPENDENCYPART_GRANDPAR
(5,6),(6,15),0.0080831 # DEPENDENCYPART_GRANDPAR
(5,6),(6,17),-0.335803 # DEPENDENCYPART_GRANDPAR
(5,6),(6,18),-0.77719 # DEPENDENCYPART_GRANDPAR
(5,6),(6,19),-0.298067 # DEPENDENCYPART_GRANDPAR
(5,6),(6,21),-0.773436 # DEPENDENCYPART_GRANDPAR
(5,7),(7,9),-0.105866 # DEPENDENCYPART_GRANDPAR
(5,8),(8,7),-0.000244935 # DEPENDENCYPART_GRANDPAR
(5,8),(8,10),-0.447039 # DEPENDENCYPART_GRANDPAR
(5,9),(9,1),-0.566822 # DEPENDENCYPART_GRANDPAR
(5,9),(9,2),-0.268881 # DEPENDENCYPART_GRANDPAR
(5,9),(9,3),-0.611096 # DEPENDENCYPART_GRANDPAR
(5,9),(9,4),-0.442782 # DEPENDENCYPART_GRANDPAR
(5,9),(9,5),-0.749834 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,9),(9,6),0.530583 # DEPENDENCYPART_GRANDPAR
(5,9),(9,7),-0.359035 # DEPENDENCYPART_GRANDPAR
(5,9),(9,8),0.0136324 # DEPENDENCYPART_GRANDPAR
(5,9),(9,10),-0.534332 # DEPENDENCYPART_GRANDPAR
(5,9),(9,11),-0.385732 # DEPENDENCYPART_GRANDPAR
(5,9),(9,12),-0.244589 # DEPENDENCYPART_GRANDPAR
(5,9),(9,13),-0.524752 # DEPENDENCYPART_GRANDPAR
(5,9),(9,14),-0.387893 # DEPENDENCYPART_GRANDPAR
(5,9),(9,15),-0.26617 # DEPENDENCYPART_GRANDPAR
(5,9),(9,17),-0.736681 # DEPENDENCYPART_GRANDPAR
(5,9),(9,18),-0.989935 # DEPENDENCYPART_GRANDPAR
(5,9),(9,19),-0.654773 # DEPENDENCYPART_GRANDPAR
(5,9),(9,21),-1.19332 # DEPENDENCYPART_GRANDPAR
(5,9),(9,22),-0.35466 # DEPENDENCYPART_GRANDPAR
(5,9),(9,23),-1.09213 # DEPENDENCYPART_GRANDPAR
(5,10),(10,2),-0.111983 # DEPENDENCYPART_GRANDPAR
(5,10),(10,7),-0.256719 # DEPENDENCYPART_GRANDPAR
(5,10),(10,9),-0.063713 # DEPENDENCYPART_GRANDPAR
(5,10),(10,11),-0.335813 # DEPENDENCYPART_GRANDPAR
(5,10),(10,12),-0.136609 # DEPENDENCYPART_GRANDPAR
(5,10),(10,13),-0.521834 # DEPENDENCYPART_GRANDPAR
(5,10),(10,14),-0.327028 # DEPENDENCYPART_GRANDPAR
(5,10),(10,15),-0.195681 # DEPENDENCYPART_GRANDPAR
(5,10),(10,17),-0.644289 # DEPENDENCYPART_GRANDPAR
(5,10),(10,18),-0.880234 # DEPENDENCYPART_GRANDPAR
(5,10),(10,19),-0.485162 # DEPENDENCYPART_GRANDPAR
(5,10),(10,21),-1.04498 # DEPENDENCYPART_GRANDPAR
(5,10),(10,22),-0.321796 # DEPENDENCYPART_GRANDPAR
(5,11),(11,12),-0.0261469 # DEPENDENCYPART_GRANDPAR
(5,11),(11,13),-0.439784 # DEPENDENCYPART_GRANDPAR
(5,11),(11,14),-0.20783 # DEPENDENCYPART_GRANDPAR
(5,12),(12,10),-0.487337 # DEPENDENCYPART_GRANDPAR
(5,12),(12,11),-0.366061 # DEPENDENCYPART_GRANDPAR
(5,12),(12,13),-0.254345 # DEPENDENCYPART_GRANDPAR
(5,12),(12,14),-0.0335524 # DEPENDENCYPART_GRANDPAR
(5,14),(14,1),-0.545613 # DEPENDENCYPART_GRANDPAR
(5,14),(14,2),-0.231123 # DEPENDENCYPART_GRANDPAR
(5,14),(14,3),-0.589903 # DEPENDENCYPART_GRANDPAR
(5,14),(14,4),-0.421571 # DEPENDENCYPART_GRANDPAR
(5,14),(14,5),-0.759986 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,14),(14,7),-0.334367 # DEPENDENCYPART_GRANDPAR
(5,14),(14,8),0.0200443 # DEPENDENCYPART_GRANDPAR
(5,14),(14,9),-0.195215 # DEPENDENCYPART_GRANDPAR
(5,14),(14,10),-0.548481 # DEPENDENCYPART_GRANDPAR
(5,14),(14,11),-0.216292 # DEPENDENCYPART_GRANDPAR
(5,14),(14,12),-0.129265 # DEPENDENCYPART_GRANDPAR
(5,14),(14,13),-0.190753 # DEPENDENCYPART_GRANDPAR
(5,14),(14,15),-0.112518 # DEPENDENCYPART_GRANDPAR
(5,14),(14,16),-0.726033 # DEPENDENCYPART_GRANDPAR
(5,14),(14,17),-0.73326 # DEPENDENCYPART_GRANDPAR
(5,14),(14,18),-0.955932 # DEPENDENCYPART_GRANDPAR
(5,14),(14,19),-0.6404 # DEPENDENCYPART_GRANDPAR
(5,14),(14,21),-1.18225 # DEPENDENCYPART_GRANDPAR
(5,14),(14,22),-0.313841 # DEPENDENCYPART_GRANDPAR
(5,14),(14,23),-1.0612 # DEPENDENCYPART_GRANDPAR
(6,1),(1,2),0.40696 # DEPENDENCYPART_GRANDPAR
(6,1),(1,4),-0.352487 # DEPENDENCYPART_GRANDPAR
(6,2),(2,1),-0.474999 # DEPENDENCYPART_GRANDPAR
(6,2),(2,3),-0.443964 # DEPENDENCYPART_GRANDPAR
(6,2),(2,4),-0.295804 # DEPENDENCYPART_GRANDPAR
(6,2),(2,5),-0.215056 # DEPENDENCYPART_GRANDPAR
(6,2),(2,7),-0.460678 # DEPENDENCYPART_GRANDPAR
(6,2),(2,9),-0.407665 # DEPENDENCYPART_GRANDPAR
(6,2),(2,10),-0.48109 # DEPENDENCYPART_GRANDPAR
(6,2),(2,14),-0.599073 # DEPENDENCYPART_GRANDPAR
(6,3),(3,2),0.178555 # DEPENDENCYPART_GRANDPAR
(6,3),(3,4),-0.351051 # DEPENDENCYPART_GRANDPAR
(6,3),(3,5),-0.239611 # DEPENDENCYPART_GRANDPAR
(6,3),(3,7),-0.466331 # DEPENDENCYPART_GRANDPAR
(6,4),(4,1),-0.566677 # DEPENDENCYPART_GRANDPAR
(6,4),(4,2),0.341454 # DEPENDENCYPART_GRANDPAR
(6,4),(4,3),-0.507886 # DEPENDENCYPART_GRANDPAR
(6,4),(4,5),-0.222828 # DEPENDENCYPART_GRANDPAR
(6,4),(4,6),-1.27039 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,4),(4,7),-0.457721 # DEPENDENCYPART_GRANDPAR
(6,4),(4,8),-0.351841 # DEPENDENCYPART_GRANDPAR
(6,4),(4,9),-0.416866 # DEPENDENCYPART_GRANDPAR
(6,4),(4,10),-0.516654 # DEPENDENCYPART_GRANDPAR
(6,4),(4,11),-0.573683 # DEPENDENCYPART_GRANDPAR
(6,4),(4,12),-0.409369 # DEPENDENCYPART_GRANDPAR
(6,4),(4,13),-0.798346 # DEPENDENCYPART_GRANDPAR
(6,4),(4,14),-0.608274 # DEPENDENCYPART_GRANDPAR
(6,4),(4,15),-0.533902 # DEPENDENCYPART_GRANDPAR
(6,4),(4,17),-0.55041 # DEPENDENCYPART_GRANDPAR
(6,4),(4,18),-0.859247 # DEPENDENCYPART_GRANDPAR
(6,4),(4,19),-0.47902 # DEPENDENCYPART_GRANDPAR
(6,4),(4,21),-0.857262 # DEPENDENCYPART_GRANDPAR
(6,4),(4,22),-1.32587 # DEPENDENCYPART_GRANDPAR
(6,4),(4,23),-1.10043 # DEPENDENCYPART_GRANDPAR
(6,5),(5,1),-0.38907 # DEPENDENCYPART_GRANDPAR
(6,5),(5,2),0.225427 # DEPENDENCYPART_GRANDPAR
(6,5),(5,3),-0.35562 # DEPENDENCYPART_GRANDPAR
(6,5),(5,4),-0.342049 # DEPENDENCYPART_GRANDPAR
(6,5),(5,6),-1.28654 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,5),(5,7),-0.473145 # DEPENDENCYPART_GRANDPAR
(6,5),(5,8),-0.337292 # DEPENDENCYPART_GRANDPAR
(6,5),(5,9),-0.416074 # DEPENDENCYPART_GRANDPAR
(6,5),(5,10),-0.484887 # DEPENDENCYPART_GRANDPAR
(6,5),(5,11),-0.560955 # DEPENDENCYPART_GRANDPAR
(6,5),(5,12),-0.401406 # DEPENDENCYPART_GRANDPAR
(6,5),(5,14),-0.607526 # DEPENDENCYPART_GRANDPAR
(6,7),(7,9),0.0664874 # DEPENDENCYPART_GRANDPAR
(6,8),(8,7),0.12298 # DEPENDENCYPART_GRANDPAR
(6,8),(8,10),-0.269101 # DEPENDENCYPART_GRANDPAR
(6,9),(9,1),-0.772463 # DEPENDENCYPART_GRANDPAR
(6,9),(9,2),-0.187151 # DEPENDENCYPART_GRANDPAR
(6,9),(9,3),-0.957967 # DEPENDENCYPART_GRANDPAR
(6,9),(9,4),-0.799316 # DEPENDENCYPART_GRANDPAR
(6,9),(9,5),-0.702363 # DEPENDENCYPART_GRANDPAR
(6,9),(9,6),-0.903057 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,9),(9,7),-0.214753 # DEPENDENCYPART_GRANDPAR
(6,9),(9,8),0.30555 # DEPENDENCYPART_GRANDPAR
(6,9),(9,10),-0.203953 # DEPENDENCYPART_GRANDPAR
(6,9),(9,11),-0.082684 # DEPENDENCYPART_GRANDPAR
(6,9),(9,12),-0.0307233 # DEPENDENCYPART_GRANDPAR
(6,9),(9,13),-0.340507 # DEPENDENCYPART_GRANDPAR
