# _root_ Sales climbed to an estimated $ 245 million in fiscal 1989 , ended Aug. 31 , from $ 99.9 million in fiscal 1985 .
#goldHeads=2,0,2,6,6,3,6,6,3,11,9,11,11,13,14,11,2,17,18,18,17,23,21,2,
#predictedHeads=2,0,2,6,6,3,6,6,6,11,9,2,11,13,14,6,2,17,18,18,18,23,21,2,
(3,5),(5,14),-0.447038 # DEPENDENCYPART_GRANDPAR
(3,5),(5,16),0.107086 # DEPENDENCYPART_GRANDPAR
(3,5),(5,17),-0.722759 # DEPENDENCYPART_GRANDPAR
(3,5),(5,18),-0.489961 # DEPENDENCYPART_GRANDPAR
(3,5),(5,21),-0.295082 # DEPENDENCYPART_GRANDPAR
(3,5),(5,24),-1.01736 # DEPENDENCYPART_GRANDPAR
(3,6),(6,1),-0.790848 # DEPENDENCYPART_GRANDPAR
(3,6),(6,2),-0.808873 # DEPENDENCYPART_GRANDPAR
(3,6),(6,3),-0.214355 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,6),(6,4),1.11044 # DEPENDENCYPART_GRANDPAR
(3,6),(6,5),0.759893 # DEPENDENCYPART_GRANDPAR
(3,6),(6,7),0.238064 # DEPENDENCYPART_GRANDPAR
(3,6),(6,8),0.206001 # DEPENDENCYPART_GRANDPAR
(3,6),(6,9),-0.0336001 # DEPENDENCYPART_GRANDPAR
(3,6),(6,10),-0.0622883 # DEPENDENCYPART_GRANDPAR
(3,6),(6,11),0.00526292 # DEPENDENCYPART_GRANDPAR
(3,6),(6,12),0.297809 # DEPENDENCYPART_GRANDPAR
(3,6),(6,13),-0.0322715 # DEPENDENCYPART_GRANDPAR
(3,6),(6,14),-0.325165 # DEPENDENCYPART_GRANDPAR
(3,6),(6,15),-0.308502 # DEPENDENCYPART_GRANDPAR
(3,6),(6,16),0.407232 # DEPENDENCYPART_GRANDPAR
(3,6),(6,17),-0.753054 # DEPENDENCYPART_GRANDPAR
(3,6),(6,18),-0.346542 # DEPENDENCYPART_GRANDPAR
(3,6),(6,20),-0.74879 # DEPENDENCYPART_GRANDPAR
(3,6),(6,21),-0.365266 # DEPENDENCYPART_GRANDPAR
(3,6),(6,22),-0.30078 # DEPENDENCYPART_GRANDPAR
(3,6),(6,24),-0.845774 # DEPENDENCYPART_GRANDPAR
(3,8),(8,4),0.935253 # DEPENDENCYPART_GRANDPAR
(3,8),(8,5),0.694213 # DEPENDENCYPART_GRANDPAR
(3,8),(8,7),0.116719 # DEPENDENCYPART_GRANDPAR
(3,8),(8,9),0.0835834 # DEPENDENCYPART_GRANDPAR
(3,8),(8,10),-0.22062 # DEPENDENCYPART_GRANDPAR
(3,8),(8,11),-0.231761 # DEPENDENCYPART_GRANDPAR
(3,9),(9,4),0.721375 # DEPENDENCYPART_GRANDPAR
(3,9),(9,5),0.573084 # DEPENDENCYPART_GRANDPAR
(3,9),(9,6),0.130504 # DEPENDENCYPART_GRANDPAR
(3,9),(9,8),0.00569529 # DEPENDENCYPART_GRANDPAR
(3,9),(9,10),-0.116172 # DEPENDENCYPART_GRANDPAR
(3,9),(9,11),0.0803517 # DEPENDENCYPART_GRANDPAR
(3,9),(9,12),0.133078 # DEPENDENCYPART_GRANDPAR
(3,9),(9,13),-0.27018 # DEPENDENCYPART_GRANDPAR
(3,9),(9,14),-0.200296 # DEPENDENCYPART_GRANDPAR
(3,9),(9,15),-0.320163 # DEPENDENCYPART_GRANDPAR
(3,9),(9,16),0.242501 # DEPENDENCYPART_GRANDPAR
(3,9),(9,17),-0.616117 # DEPENDENCYPART_GRANDPAR
(3,9),(9,18),-0.314361 # DEPENDENCYPART_GRANDPAR
(3,9),(9,23),-0.655871 # DEPENDENCYPART_GRANDPAR
(3,10),(10,9),0.000552417 # DEPENDENCYPART_GRANDPAR
(3,10),(10,11),-0.311073 # DEPENDENCYPART_GRANDPAR
(3,10),(10,12),0.121993 # DEPENDENCYPART_GRANDPAR
(3,10),(10,13),-0.157937 # DEPENDENCYPART_GRANDPAR
(3,10),(10,14),-0.295031 # DEPENDENCYPART_GRANDPAR
(3,10),(10,15),-0.613737 # DEPENDENCYPART_GRANDPAR
(3,10),(10,16),0.231416 # DEPENDENCYPART_GRANDPAR
(3,10),(10,17),-0.568787 # DEPENDENCYPART_GRANDPAR
(3,11),(11,4),1.01483 # DEPENDENCYPART_GRANDPAR
(3,11),(11,5),0.74109 # DEPENDENCYPART_GRANDPAR
(3,11),(11,6),0.315474 # DEPENDENCYPART_GRANDPAR
(3,11),(11,8),0.154362 # DEPENDENCYPART_GRANDPAR
(3,11),(11,9),0.164927 # DEPENDENCYPART_GRANDPAR
(3,11),(11,10),0.323656 # DEPENDENCYPART_GRANDPAR
(3,11),(11,12),0.196801 # DEPENDENCYPART_GRANDPAR
(3,11),(11,13),-0.161497 # DEPENDENCYPART_GRANDPAR
(3,11),(11,14),-0.388326 # DEPENDENCYPART_GRANDPAR
(3,11),(11,15),-0.512272 # DEPENDENCYPART_GRANDPAR
(3,11),(11,18),-0.479309 # DEPENDENCYPART_GRANDPAR
(3,12),(12,13),-0.177073 # DEPENDENCYPART_GRANDPAR
(3,13),(13,2),-0.789218 # DEPENDENCYPART_GRANDPAR
(3,13),(13,6),0.103902 # DEPENDENCYPART_GRANDPAR
(3,13),(13,9),0.0572248 # DEPENDENCYPART_GRANDPAR
(3,13),(13,10),-0.119047 # DEPENDENCYPART_GRANDPAR
(3,13),(13,11),-0.331708 # DEPENDENCYPART_GRANDPAR
(3,13),(13,12),0.0533027 # DEPENDENCYPART_GRANDPAR
(3,13),(13,14),-0.380183 # DEPENDENCYPART_GRANDPAR
(3,13),(13,15),-0.651163 # DEPENDENCYPART_GRANDPAR
(3,13),(13,16),0.103884 # DEPENDENCYPART_GRANDPAR
(3,13),(13,17),-0.769818 # DEPENDENCYPART_GRANDPAR
(3,13),(13,18),-0.504462 # DEPENDENCYPART_GRANDPAR
(3,13),(13,21),-0.320747 # DEPENDENCYPART_GRANDPAR
(3,13),(13,22),-0.45505 # DEPENDENCYPART_GRANDPAR
(3,13),(13,24),-1.02877 # DEPENDENCYPART_GRANDPAR
(3,14),(14,6),0.251114 # DEPENDENCYPART_GRANDPAR
(3,14),(14,10),0.167562 # DEPENDENCYPART_GRANDPAR
(3,14),(14,11),-0.126586 # DEPENDENCYPART_GRANDPAR
(3,14),(14,12),0.306755 # DEPENDENCYPART_GRANDPAR
(3,14),(14,13),0.0974363 # DEPENDENCYPART_GRANDPAR
(3,14),(14,15),-0.383976 # DEPENDENCYPART_GRANDPAR
(3,14),(14,16),0.292155 # DEPENDENCYPART_GRANDPAR
(3,14),(14,17),-0.7813 # DEPENDENCYPART_GRANDPAR
(3,14),(14,18),-0.381821 # DEPENDENCYPART_GRANDPAR
(3,14),(14,20),-0.873572 # DEPENDENCYPART_GRANDPAR
(3,14),(14,21),-0.280761 # DEPENDENCYPART_GRANDPAR
(3,14),(14,22),-0.43536 # DEPENDENCYPART_GRANDPAR
(3,14),(14,23),-0.803163 # DEPENDENCYPART_GRANDPAR
(3,14),(14,24),-0.863847 # DEPENDENCYPART_GRANDPAR
(3,15),(15,10),0.305989 # DEPENDENCYPART_GRANDPAR
(3,15),(15,11),-0.059469 # DEPENDENCYPART_GRANDPAR
(3,15),(15,14),-0.320097 # DEPENDENCYPART_GRANDPAR
(3,15),(15,16),0.326518 # DEPENDENCYPART_GRANDPAR
(3,15),(15,17),-0.730854 # DEPENDENCYPART_GRANDPAR
(3,15),(15,18),-0.479251 # DEPENDENCYPART_GRANDPAR
(3,17),(17,16),0.166429 # DEPENDENCYPART_GRANDPAR
(3,17),(17,18),-0.182497 # DEPENDENCYPART_GRANDPAR
(3,17),(17,19),-0.677307 # DEPENDENCYPART_GRANDPAR
(3,17),(17,20),-0.932704 # DEPENDENCYPART_GRANDPAR
(3,17),(17,21),-0.219385 # DEPENDENCYPART_GRANDPAR
(3,17),(17,22),-0.366359 # DEPENDENCYPART_GRANDPAR
(3,17),(17,23),-0.869857 # DEPENDENCYPART_GRANDPAR
(3,17),(17,24),-1.02399 # DEPENDENCYPART_GRANDPAR
(3,18),(18,4),1.11044 # DEPENDENCYPART_GRANDPAR
(3,18),(18,6),0.445835 # DEPENDENCYPART_GRANDPAR
(3,18),(18,13),0.141896 # DEPENDENCYPART_GRANDPAR
(3,18),(18,14),-0.30277 # DEPENDENCYPART_GRANDPAR
(3,18),(18,15),-0.200244 # DEPENDENCYPART_GRANDPAR
(3,18),(18,17),-0.406011 # DEPENDENCYPART_GRANDPAR
(3,18),(18,19),-0.496603 # DEPENDENCYPART_GRANDPAR
(3,18),(18,20),-0.74879 # DEPENDENCYPART_GRANDPAR
(3,18),(18,21),-0.365266 # DEPENDENCYPART_GRANDPAR
(3,18),(18,22),-0.30078 # DEPENDENCYPART_GRANDPAR
(3,18),(18,23),-0.708624 # DEPENDENCYPART_GRANDPAR
(3,18),(18,24),-0.845774 # DEPENDENCYPART_GRANDPAR
(3,21),(21,18),-0.521898 # DEPENDENCYPART_GRANDPAR
(3,21),(21,20),-0.949095 # DEPENDENCYPART_GRANDPAR
(3,21),(21,22),-0.354664 # DEPENDENCYPART_GRANDPAR
(3,21),(21,23),-0.655871 # DEPENDENCYPART_GRANDPAR
(3,21),(21,24),-0.985659 # DEPENDENCYPART_GRANDPAR
(3,23),(23,15),-0.359576 # DEPENDENCYPART_GRANDPAR
(3,23),(23,20),-0.8132 # DEPENDENCYPART_GRANDPAR
(3,23),(23,21),-0.155995 # DEPENDENCYPART_GRANDPAR
(3,23),(23,22),0.0719143 # DEPENDENCYPART_GRANDPAR
(3,23),(23,24),-1.00282 # DEPENDENCYPART_GRANDPAR
(4,5),(5,1),-0.964486 # DEPENDENCYPART_GRANDPAR
(4,5),(5,2),-0.897573 # DEPENDENCYPART_GRANDPAR
(4,5),(5,3),-0.762836 # DEPENDENCYPART_GRANDPAR
(4,5),(5,4),-1.22781 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,5),(5,6),-0.172407 # DEPENDENCYPART_GRANDPAR
(4,5),(5,7),-0.428873 # DEPENDENCYPART_GRANDPAR
(4,5),(5,8),-0.509426 # DEPENDENCYPART_GRANDPAR
(4,5),(5,9),-0.182368 # DEPENDENCYPART_GRANDPAR
(4,5),(5,10),-0.52185 # DEPENDENCYPART_GRANDPAR
(4,5),(5,11),-0.62925 # DEPENDENCYPART_GRANDPAR
(4,5),(5,12),-0.615889 # DEPENDENCYPART_GRANDPAR
(4,5),(5,13),-0.71372 # DEPENDENCYPART_GRANDPAR
(4,5),(5,14),-0.692747 # DEPENDENCYPART_GRANDPAR
(4,5),(5,16),-0.813806 # DEPENDENCYPART_GRANDPAR
(4,5),(5,17),-0.824308 # DEPENDENCYPART_GRANDPAR
(4,5),(5,18),-0.632401 # DEPENDENCYPART_GRANDPAR
(4,5),(5,21),-0.638194 # DEPENDENCYPART_GRANDPAR
(4,5),(5,24),-1.36907 # DEPENDENCYPART_GRANDPAR
(4,6),(6,1),-0.948762 # DEPENDENCYPART_GRANDPAR
(4,6),(6,2),-0.909449 # DEPENDENCYPART_GRANDPAR
(4,6),(6,3),-0.800378 # DEPENDENCYPART_GRANDPAR
(4,6),(6,4),-1.11536 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,6),(6,5),-0.0674509 # DEPENDENCYPART_GRANDPAR
(4,6),(6,7),-0.457566 # DEPENDENCYPART_GRANDPAR
(4,6),(6,8),-0.489289 # DEPENDENCYPART_GRANDPAR
(4,6),(6,9),-0.344121 # DEPENDENCYPART_GRANDPAR
(4,6),(6,10),-0.613096 # DEPENDENCYPART_GRANDPAR
(4,6),(6,11),-0.653736 # DEPENDENCYPART_GRANDPAR
(4,6),(6,12),-0.658281 # DEPENDENCYPART_GRANDPAR
(4,6),(6,13),-0.771199 # DEPENDENCYPART_GRANDPAR
(4,6),(6,14),-0.776213 # DEPENDENCYPART_GRANDPAR
(4,6),(6,15),-0.879527 # DEPENDENCYPART_GRANDPAR
(4,6),(6,16),-0.856197 # DEPENDENCYPART_GRANDPAR
(4,6),(6,17),-0.943317 # DEPENDENCYPART_GRANDPAR
(4,6),(6,18),-0.647645 # DEPENDENCYPART_GRANDPAR
(4,6),(6,20),-1.07617 # DEPENDENCYPART_GRANDPAR
(4,6),(6,21),-0.799947 # DEPENDENCYPART_GRANDPAR
(4,6),(6,22),-0.890092 # DEPENDENCYPART_GRANDPAR
(4,6),(6,24),-1.41393 # DEPENDENCYPART_GRANDPAR
(5,1),(1,2),-0.0156022 # DEPENDENCYPART_GRANDPAR
(5,1),(1,3),-0.186384 # DEPENDENCYPART_GRANDPAR
(5,1),(1,4),-0.141234 # DEPENDENCYPART_GRANDPAR
(5,1),(1,5),-1.35571 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,1),(1,6),-0.290479 # DEPENDENCYPART_GRANDPAR
(5,1),(1,9),-0.385964 # DEPENDENCYPART_GRANDPAR
(5,1),(1,12),-0.979553 # DEPENDENCYPART_GRANDPAR
(5,1),(1,24),-1.23214 # DEPENDENCYPART_GRANDPAR
(5,2),(2,1),-0.0544273 # DEPENDENCYPART_GRANDPAR
(5,2),(2,3),-0.11303 # DEPENDENCYPART_GRANDPAR
(5,2),(2,4),-0.0688416 # DEPENDENCYPART_GRANDPAR
(5,2),(2,5),-1.29394 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,2),(2,6),-0.25242 # DEPENDENCYPART_GRANDPAR
(5,2),(2,9),-0.385412 # DEPENDENCYPART_GRANDPAR
(5,2),(2,10),-0.840793 # DEPENDENCYPART_GRANDPAR
(5,2),(2,11),-0.943628 # DEPENDENCYPART_GRANDPAR
(5,2),(2,12),-0.828533 # DEPENDENCYPART_GRANDPAR
(5,2),(2,13),-0.843195 # DEPENDENCYPART_GRANDPAR
(5,2),(2,14),-0.944525 # DEPENDENCYPART_GRANDPAR
(5,2),(2,16),-0.862968 # DEPENDENCYPART_GRANDPAR
(5,2),(2,17),-0.0293493 # DEPENDENCYPART_GRANDPAR
(5,2),(2,21),-0.464029 # DEPENDENCYPART_GRANDPAR
(5,2),(2,22),-1.19145 # DEPENDENCYPART_GRANDPAR
(5,2),(2,24),-1.12306 # DEPENDENCYPART_GRANDPAR
(5,3),(3,1),0.0454956 # DEPENDENCYPART_GRANDPAR
(5,3),(3,4),-0.170846 # DEPENDENCYPART_GRANDPAR
(5,3),(3,5),-1.30475 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,3),(3,6),-0.248916 # DEPENDENCYPART_GRANDPAR
(5,3),(3,8),-0.741866 # DEPENDENCYPART_GRANDPAR
(5,3),(3,9),-0.384479 # DEPENDENCYPART_GRANDPAR
(5,3),(3,10),-0.835926 # DEPENDENCYPART_GRANDPAR
(5,3),(3,11),-0.953814 # DEPENDENCYPART_GRANDPAR
(5,3),(3,12),-0.852531 # DEPENDENCYPART_GRANDPAR
(5,3),(3,13),-0.854032 # DEPENDENCYPART_GRANDPAR
(5,3),(3,14),-0.953679 # DEPENDENCYPART_GRANDPAR
(5,3),(3,15),-1.03365 # DEPENDENCYPART_GRANDPAR
(5,3),(3,16),-0.886967 # DEPENDENCYPART_GRANDPAR
(5,3),(3,17),-0.00828107 # DEPENDENCYPART_GRANDPAR
(5,3),(3,18),-0.755276 # DEPENDENCYPART_GRANDPAR
(5,3),(3,21),-0.463096 # DEPENDENCYPART_GRANDPAR
(5,3),(3,23),-1.55567 # DEPENDENCYPART_GRANDPAR
(5,4),(4,5),-1.30537 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,4),(4,6),-0.249467 # DEPENDENCYPART_GRANDPAR
(5,6),(6,1),-0.613788 # DEPENDENCYPART_GRANDPAR
(5,6),(6,2),-0.527903 # DEPENDENCYPART_GRANDPAR
(5,6),(6,3),-0.620318 # DEPENDENCYPART_GRANDPAR
(5,6),(6,4),-0.602112 # DEPENDENCYPART_GRANDPAR
(5,6),(6,5),-0.762831 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,6),(6,7),0.000193627 # DEPENDENCYPART_GRANDPAR
(5,6),(6,8),0.0935693 # DEPENDENCYPART_GRANDPAR
(5,6),(6,9),-0.0231282 # DEPENDENCYPART_GRANDPAR
(5,6),(6,10),-0.276606 # DEPENDENCYPART_GRANDPAR
(5,6),(6,11),-0.223473 # DEPENDENCYPART_GRANDPAR
(5,6),(6,12),-0.313159 # DEPENDENCYPART_GRANDPAR
(5,6),(6,13),-0.294725 # DEPENDENCYPART_GRANDPAR
(5,6),(6,14),-0.4522 # DEPENDENCYPART_GRANDPAR
(5,6),(6,15),-0.285637 # DEPENDENCYPART_GRANDPAR
(5,6),(6,16),-0.347595 # DEPENDENCYPART_GRANDPAR
(5,6),(6,17),0.271378 # DEPENDENCYPART_GRANDPAR
(5,6),(6,18),-0.226768 # DEPENDENCYPART_GRANDPAR
(5,6),(6,20),-0.436769 # DEPENDENCYPART_GRANDPAR
(5,6),(6,21),-0.101746 # DEPENDENCYPART_GRANDPAR
(5,6),(6,22),-0.627265 # DEPENDENCYPART_GRANDPAR
(5,6),(6,24),-0.690899 # DEPENDENCYPART_GRANDPAR
(5,7),(7,4),-0.591535 # DEPENDENCYPART_GRANDPAR
(5,7),(7,5),-0.817813 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,7),(7,8),-0.0573778 # DEPENDENCYPART_GRANDPAR
(5,7),(7,9),-0.0224892 # DEPENDENCYPART_GRANDPAR
(5,8),(8,4),-0.591565 # DEPENDENCYPART_GRANDPAR
(5,8),(8,5),-0.82927 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,8),(8,7),-0.341883 # DEPENDENCYPART_GRANDPAR
(5,8),(8,9),-0.0482334 # DEPENDENCYPART_GRANDPAR
(5,8),(8,10),-0.342652 # DEPENDENCYPART_GRANDPAR
(5,8),(8,11),-0.359188 # DEPENDENCYPART_GRANDPAR
(5,9),(9,4),-0.477665 # DEPENDENCYPART_GRANDPAR
(5,9),(9,5),-0.840549 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,9),(9,6),0.181704 # DEPENDENCYPART_GRANDPAR
(5,9),(9,8),-0.365969 # DEPENDENCYPART_GRANDPAR
(5,9),(9,10),-0.196391 # DEPENDENCYPART_GRANDPAR
(5,9),(9,11),0.0106011 # DEPENDENCYPART_GRANDPAR
(5,9),(9,12),-0.264591 # DEPENDENCYPART_GRANDPAR
(5,9),(9,13),-0.350398 # DEPENDENCYPART_GRANDPAR
(5,9),(9,14),-0.191935 # DEPENDENCYPART_GRANDPAR
(5,9),(9,15),-0.141862 # DEPENDENCYPART_GRANDPAR
(5,9),(9,16),-0.299027 # DEPENDENCYPART_GRANDPAR
(5,9),(9,17),0.393781 # DEPENDENCYPART_GRANDPAR
(5,9),(9,18),-0.0858391 # DEPENDENCYPART_GRANDPAR
(5,9),(9,23),-0.612441 # DEPENDENCYPART_GRANDPAR
(5,10),(10,9),-0.062506 # DEPENDENCYPART_GRANDPAR
(5,10),(10,11),-0.534539 # DEPENDENCYPART_GRANDPAR
(5,10),(10,12),-0.395472 # DEPENDENCYPART_GRANDPAR
(5,10),(10,13),-0.325872 # DEPENDENCYPART_GRANDPAR
(5,10),(10,14),-0.411541 # DEPENDENCYPART_GRANDPAR
(5,10),(10,15),-0.585525 # DEPENDENCYPART_GRANDPAR
(5,10),(10,16),-0.429908 # DEPENDENCYPART_GRANDPAR
(5,10),(10,17),0.347657 # DEPENDENCYPART_GRANDPAR
(5,11),(11,4),-0.591541 # DEPENDENCYPART_GRANDPAR
(5,11),(11,5),-0.818388 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,11),(11,6),0.268385 # DEPENDENCYPART_GRANDPAR
(5,11),(11,8),-0.348901 # DEPENDENCYPART_GRANDPAR
(5,11),(11,9),-0.061583 # DEPENDENCYPART_GRANDPAR
(5,11),(11,10),-0.202867 # DEPENDENCYPART_GRANDPAR
(5,11),(11,12),-0.328854 # DEPENDENCYPART_GRANDPAR
(5,11),(11,13),-0.250414 # DEPENDENCYPART_GRANDPAR
(5,11),(11,14),-0.431668 # DEPENDENCYPART_GRANDPAR
(5,11),(11,15),-0.368456 # DEPENDENCYPART_GRANDPAR
(5,11),(11,18),-0.291966 # DEPENDENCYPART_GRANDPAR
(5,12),(12,13),-0.337223 # DEPENDENCYPART_GRANDPAR
(5,13),(13,2),-0.479729 # DEPENDENCYPART_GRANDPAR
(5,13),(13,6),0.102548 # DEPENDENCYPART_GRANDPAR
(5,13),(13,9),-0.0998875 # DEPENDENCYPART_GRANDPAR
(5,13),(13,10),-0.531059 # DEPENDENCYPART_GRANDPAR
(5,13),(13,11),-0.680862 # DEPENDENCYPART_GRANDPAR
(5,13),(13,12),-0.568489 # DEPENDENCYPART_GRANDPAR
(5,13),(13,14),-0.359791 # DEPENDENCYPART_GRANDPAR
(5,13),(13,15),-0.482056 # DEPENDENCYPART_GRANDPAR
(5,13),(13,16),-0.352675 # DEPENDENCYPART_GRANDPAR
(5,13),(13,17),0.287985 # DEPENDENCYPART_GRANDPAR
(5,13),(13,18),-0.271042 # DEPENDENCYPART_GRANDPAR
(5,13),(13,21),-0.0943458 # DEPENDENCYPART_GRANDPAR
(5,13),(13,22),-0.603256 # DEPENDENCYPART_GRANDPAR
(5,13),(13,24),-0.718553 # DEPENDENCYPART_GRANDPAR
(5,14),(14,6),0.310688 # DEPENDENCYPART_GRANDPAR
(5,14),(14,10),-0.168796 # DEPENDENCYPART_GRANDPAR
(5,14),(14,11),-0.42965 # DEPENDENCYPART_GRANDPAR
(5,14),(14,12),-0.150375 # DEPENDENCYPART_GRANDPAR
(5,14),(14,13),-0.29439 # DEPENDENCYPART_GRANDPAR
(5,14),(14,15),-0.339988 # DEPENDENCYPART_GRANDPAR
(5,14),(14,16),-0.504792 # DEPENDENCYPART_GRANDPAR
(5,14),(14,17),0.134731 # DEPENDENCYPART_GRANDPAR
(5,14),(14,18),-0.290554 # DEPENDENCYPART_GRANDPAR
(5,14),(14,20),-0.623798 # DEPENDENCYPART_GRANDPAR
(5,14),(14,21),-0.211157 # DEPENDENCYPART_GRANDPAR
(5,14),(14,22),-0.728711 # DEPENDENCYPART_GRANDPAR
(5,14),(14,23),-0.905376 # DEPENDENCYPART_GRANDPAR
(5,14),(14,24),-0.667195 # DEPENDENCYPART_GRANDPAR
(5,17),(17,16),-0.484434 # DEPENDENCYPART_GRANDPAR
(5,17),(17,18),0.0926283 # DEPENDENCYPART_GRANDPAR
(5,17),(17,19),-0.594914 # DEPENDENCYPART_GRANDPAR
(5,17),(17,20),-0.507478 # DEPENDENCYPART_GRANDPAR
(5,17),(17,21),0.123795 # DEPENDENCYPART_GRANDPAR
(5,17),(17,22),-0.535017 # DEPENDENCYPART_GRANDPAR
(5,17),(17,23),-0.793846 # DEPENDENCYPART_GRANDPAR
(5,17),(17,24),-0.695935 # DEPENDENCYPART_GRANDPAR
(5,18),(18,4),-0.602112 # DEPENDENCYPART_GRANDPAR
(5,18),(18,6),0.393286 # DEPENDENCYPART_GRANDPAR
(5,18),(18,13),-0.343999 # DEPENDENCYPART_GRANDPAR
(5,18),(18,14),-0.504966 # DEPENDENCYPART_GRANDPAR
(5,18),(18,15),-0.42669 # DEPENDENCYPART_GRANDPAR
(5,18),(18,17),0.476453 # DEPENDENCYPART_GRANDPAR
(5,18),(18,19),-0.600967 # DEPENDENCYPART_GRANDPAR
(5,18),(18,20),-0.436769 # DEPENDENCYPART_GRANDPAR
(5,18),(18,21),-0.101746 # DEPENDENCYPART_GRANDPAR
(5,18),(18,22),-0.627265 # DEPENDENCYPART_GRANDPAR
(5,18),(18,23),-0.822305 # DEPENDENCYPART_GRANDPAR
(5,18),(18,24),-0.690899 # DEPENDENCYPART_GRANDPAR
(5,21),(21,18),-0.324656 # DEPENDENCYPART_GRANDPAR
(5,21),(21,20),-0.896307 # DEPENDENCYPART_GRANDPAR
(5,21),(21,22),-0.54705 # DEPENDENCYPART_GRANDPAR
(5,21),(21,23),-0.612441 # DEPENDENCYPART_GRANDPAR
(5,21),(21,24),-0.69823 # DEPENDENCYPART_GRANDPAR
(5,24),(24,23),-1.18014 # DEPENDENCYPART_GRANDPAR
(6,1),(1,2),-0.128266 # DEPENDENCYPART_GRANDPAR
(6,1),(1,3),-0.166255 # DEPENDENCYPART_GRANDPAR
(6,1),(1,4),-0.161154 # DEPENDENCYPART_GRANDPAR
(6,1),(1,5),0.00646299 # DEPENDENCYPART_GRANDPAR
(6,1),(1,6),-1.15609 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,1),(1,9),-0.651439 # DEPENDENCYPART_GRANDPAR
(6,1),(1,12),-0.961223 # DEPENDENCYPART_GRANDPAR
(6,1),(1,24),-1.00255 # DEPENDENCYPART_GRANDPAR
(6,2),(2,1),-0.116664 # DEPENDENCYPART_GRANDPAR
(6,2),(2,3),-0.119107 # DEPENDENCYPART_GRANDPAR
(6,2),(2,4),-0.112122 # DEPENDENCYPART_GRANDPAR
(6,2),(2,5),-0.110139 # DEPENDENCYPART_GRANDPAR
(6,2),(2,6),-1.14251 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,2),(2,9),-0.689899 # DEPENDENCYPART_GRANDPAR
(6,2),(2,10),-0.677803 # DEPENDENCYPART_GRANDPAR
(6,2),(2,11),-0.851522 # DEPENDENCYPART_GRANDPAR
(6,2),(2,12),-0.833511 # DEPENDENCYPART_GRANDPAR
(6,2),(2,13),-0.723503 # DEPENDENCYPART_GRANDPAR
(6,2),(2,14),-0.877381 # DEPENDENCYPART_GRANDPAR
(6,2),(2,16),-0.899398 # DEPENDENCYPART_GRANDPAR
(6,2),(2,17),-0.438355 # DEPENDENCYPART_GRANDPAR
(6,2),(2,21),-0.634692 # DEPENDENCYPART_GRANDPAR
(6,2),(2,22),-0.688996 # DEPENDENCYPART_GRANDPAR
(6,2),(2,24),-0.914866 # DEPENDENCYPART_GRANDPAR
(6,3),(3,1),-0.391371 # DEPENDENCYPART_GRANDPAR
(6,3),(3,4),-0.240054 # DEPENDENCYPART_GRANDPAR
(6,3),(3,5),-0.229009 # DEPENDENCYPART_GRANDPAR
(6,3),(3,6),-1.14513 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,3),(3,8),-0.430788 # DEPENDENCYPART_GRANDPAR
(6,3),(3,9),-0.688002 # DEPENDENCYPART_GRANDPAR
(6,3),(3,10),-0.680398 # DEPENDENCYPART_GRANDPAR
(6,3),(3,11),-0.867986 # DEPENDENCYPART_GRANDPAR
(6,3),(3,12),-0.865452 # DEPENDENCYPART_GRANDPAR
(6,3),(3,13),-0.742372 # DEPENDENCYPART_GRANDPAR
(6,3),(3,14),-0.892853 # DEPENDENCYPART_GRANDPAR
(6,3),(3,15),-0.982123 # DEPENDENCYPART_GRANDPAR
(6,3),(3,16),-0.931338 # DEPENDENCYPART_GRANDPAR
(6,3),(3,17),-0.420872 # DEPENDENCYPART_GRANDPAR
(6,3),(3,18),-0.479375 # DEPENDENCYPART_GRANDPAR
(6,3),(3,21),-0.632795 # DEPENDENCYPART_GRANDPAR
(6,3),(3,23),-1.27476 # DEPENDENCYPART_GRANDPAR
(6,4),(4,5),-0.195361 # DEPENDENCYPART_GRANDPAR
(6,4),(4,6),-1.13688 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,5),(5,1),-0.18791 # DEPENDENCYPART_GRANDPAR
(6,5),(5,2),-0.241264 # DEPENDENCYPART_GRANDPAR
(6,5),(5,3),-0.047779 # DEPENDENCYPART_GRANDPAR
(6,5),(5,4),-0.315979 # DEPENDENCYPART_GRANDPAR
