# _root_ But then it suddenly burst upward 7.5 as Goldman , Sachs & Co. stepped in and bought almost every share offer , traders said .
#goldHeads=5,5,5,5,24,5,5,5,14,9,9,11,12,8,14,14,16,21,21,21,17,24,24,0,24,
#predictedHeads=5,5,5,5,24,5,6,5,8,9,9,11,12,8,14,14,16,17,21,21,17,24,24,0,24,
(5,9),(5,17),-0.0648393 # DEPENDENCYPART_SIBL
(5,9),(5,18),-0.0330515 # DEPENDENCYPART_SIBL
(5,9),(5,21),-0.115161 # DEPENDENCYPART_SIBL
(5,9),(5,22),-0.030747 # DEPENDENCYPART_SIBL
(5,9),(5,25),0.00907935 # DEPENDENCYPART_SIBL
(5,10),(5,11),-0.0420823 # DEPENDENCYPART_SIBL
(5,10),(5,12),0.359154 # DEPENDENCYPART_SIBL
(5,10),(5,14),0.357089 # DEPENDENCYPART_SIBL
(5,10),(5,15),-0.00814598 # DEPENDENCYPART_SIBL
(5,10),(5,16),0.523418 # DEPENDENCYPART_SIBL
(5,10),(5,17),0.322707 # DEPENDENCYPART_SIBL
(5,10),(5,18),0.106583 # DEPENDENCYPART_SIBL
(5,10),(5,21),0.0708054 # DEPENDENCYPART_SIBL
(5,10),(5,22),-0.147116 # DEPENDENCYPART_SIBL
(5,10),(5,25),0.0177381 # DEPENDENCYPART_SIBL
(5,11),(5,12),-0.166617 # DEPENDENCYPART_SIBL
(5,11),(5,14),-0.0694679 # DEPENDENCYPART_SIBL
(5,11),(5,15),-0.0488326 # DEPENDENCYPART_SIBL
(5,11),(5,16),-0.0498325 # DEPENDENCYPART_SIBL
(5,11),(5,17),-0.0859897 # DEPENDENCYPART_SIBL
(5,11),(5,18),-0.045074 # DEPENDENCYPART_SIBL
(5,11),(5,21),-0.133983 # DEPENDENCYPART_SIBL
(5,11),(5,22),-0.0448506 # DEPENDENCYPART_SIBL
(5,11),(5,25),-0.0325859 # DEPENDENCYPART_SIBL
(5,12),(5,14),-0.0950625 # DEPENDENCYPART_SIBL
(5,12),(5,15),0.000444347 # DEPENDENCYPART_SIBL
(5,12),(5,16),-0.824769 # DEPENDENCYPART_SIBL
(5,12),(5,17),-0.107134 # DEPENDENCYPART_SIBL
(5,12),(5,18),-0.0769313 # DEPENDENCYPART_SIBL
(5,12),(5,21),-0.121073 # DEPENDENCYPART_SIBL
(5,12),(5,22),-0.0362294 # DEPENDENCYPART_SIBL
(5,12),(5,25),-0.162711 # DEPENDENCYPART_SIBL
(5,14),(5,15),-0.109014 # DEPENDENCYPART_SIBL
(5,14),(5,16),-0.0179032 # DEPENDENCYPART_SIBL
(5,14),(5,17),-0.399892 # DEPENDENCYPART_SIBL
(5,14),(5,18),-0.122008 # DEPENDENCYPART_SIBL
(5,14),(5,21),-0.236031 # DEPENDENCYPART_SIBL
(5,14),(5,22),-0.0450879 # DEPENDENCYPART_SIBL
(5,14),(5,25),0.0109187 # DEPENDENCYPART_SIBL
(5,15),(5,16),0.0552818 # DEPENDENCYPART_SIBL
(5,15),(5,17),-0.00588602 # DEPENDENCYPART_SIBL
(5,15),(5,18),0.0105337 # DEPENDENCYPART_SIBL
(5,15),(5,21),0.0151042 # DEPENDENCYPART_SIBL
(5,15),(5,22),0.048767 # DEPENDENCYPART_SIBL
(5,15),(5,25),-0.0570712 # DEPENDENCYPART_SIBL
(5,16),(5,17),-0.100418 # DEPENDENCYPART_SIBL
(5,16),(5,18),-0.0462759 # DEPENDENCYPART_SIBL
(5,16),(5,21),-0.111511 # DEPENDENCYPART_SIBL
(5,16),(5,22),-0.0801201 # DEPENDENCYPART_SIBL
(5,16),(5,25),0.0134377 # DEPENDENCYPART_SIBL
(5,17),(5,18),-0.135244 # DEPENDENCYPART_SIBL
(5,17),(5,21),-0.250958 # DEPENDENCYPART_SIBL
(5,17),(5,22),-0.086373 # DEPENDENCYPART_SIBL
(5,17),(5,25),-0.0344054 # DEPENDENCYPART_SIBL
(5,18),(5,21),-0.19245 # DEPENDENCYPART_SIBL
(5,18),(5,22),-0.0454877 # DEPENDENCYPART_SIBL
(5,18),(5,25),-0.107888 # DEPENDENCYPART_SIBL
(5,21),(5,22),-0.0193508 # DEPENDENCYPART_SIBL
(5,21),(5,25),-0.0132811 # DEPENDENCYPART_SIBL
(5,22),(5,25),0.0177381 # DEPENDENCYPART_SIBL
(6,1),(6,2),0.270677 # DEPENDENCYPART_SIBL
(6,1),(6,4),0.203549 # DEPENDENCYPART_SIBL
(6,1),(6,5),0.0453094 # DEPENDENCYPART_SIBL
(6,1),(6,7),-0.0078295 # DEPENDENCYPART_SIBL
(6,1),(6,8),0.0653244 # DEPENDENCYPART_SIBL
(6,1),(6,9),-0.0268149 # DEPENDENCYPART_SIBL
(6,1),(6,10),0.167991 # DEPENDENCYPART_SIBL
(6,1),(6,11),-0.0268154 # DEPENDENCYPART_SIBL
(6,1),(6,12),0.0411384 # DEPENDENCYPART_SIBL
(6,1),(6,14),0.0323611 # DEPENDENCYPART_SIBL
(6,1),(6,15),-0.0115415 # DEPENDENCYPART_SIBL
(6,1),(6,16),0.0299907 # DEPENDENCYPART_SIBL
(6,2),(6,4),0.148722 # DEPENDENCYPART_SIBL
(6,2),(6,5),0.10982 # DEPENDENCYPART_SIBL
(6,2),(6,7),0.213321 # DEPENDENCYPART_SIBL
(6,2),(6,8),0.156706 # DEPENDENCYPART_SIBL
(6,2),(6,9),0.0642331 # DEPENDENCYPART_SIBL
(6,2),(6,10),0.202158 # DEPENDENCYPART_SIBL
(6,2),(6,11),0.0594593 # DEPENDENCYPART_SIBL
(6,2),(6,12),0.0818194 # DEPENDENCYPART_SIBL
(6,2),(6,14),0.061164 # DEPENDENCYPART_SIBL
(6,2),(6,15),0.028111 # DEPENDENCYPART_SIBL
(6,2),(6,16),0.103337 # DEPENDENCYPART_SIBL
(6,4),(6,5),0.109836 # DEPENDENCYPART_SIBL
(6,4),(6,7),0.214791 # DEPENDENCYPART_SIBL
(6,4),(6,8),0.22101 # DEPENDENCYPART_SIBL
(6,4),(6,9),0.0610347 # DEPENDENCYPART_SIBL
(6,4),(6,10),0.153367 # DEPENDENCYPART_SIBL
(6,4),(6,11),0.0562609 # DEPENDENCYPART_SIBL
(6,4),(6,12),0.119815 # DEPENDENCYPART_SIBL
(6,4),(6,14),0.0753383 # DEPENDENCYPART_SIBL
(6,4),(6,15),0.0669939 # DEPENDENCYPART_SIBL
(6,4),(6,16),0.147397 # DEPENDENCYPART_SIBL
(6,5),(6,7),0.001912 # DEPENDENCYPART_SIBL
(6,5),(6,8),-0.0178222 # DEPENDENCYPART_SIBL
(6,5),(6,9),0.028853 # DEPENDENCYPART_SIBL
(6,5),(6,10),0.110862 # DEPENDENCYPART_SIBL
(6,5),(6,11),0.0290056 # DEPENDENCYPART_SIBL
(6,5),(6,12),-0.0333522 # DEPENDENCYPART_SIBL
(6,5),(6,14),-0.0249464 # DEPENDENCYPART_SIBL
(6,5),(6,15),-0.0313007 # DEPENDENCYPART_SIBL
(6,5),(6,16),-0.0434126 # DEPENDENCYPART_SIBL
(6,7),(6,8),-0.0582226 # DEPENDENCYPART_SIBL
(6,7),(6,9),-0.0722107 # DEPENDENCYPART_SIBL
(6,7),(6,10),-0.0355061 # DEPENDENCYPART_SIBL
(6,7),(6,11),-0.0717336 # DEPENDENCYPART_SIBL
(6,7),(6,12),-0.0419332 # DEPENDENCYPART_SIBL
(6,7),(6,14),-0.056344 # DEPENDENCYPART_SIBL
(6,7),(6,15),0.0128853 # DEPENDENCYPART_SIBL
(6,7),(6,16),-0.0293727 # DEPENDENCYPART_SIBL
(6,8),(6,9),0.0874114 # DEPENDENCYPART_SIBL
(6,8),(6,10),0.0306885 # DEPENDENCYPART_SIBL
(6,8),(6,11),0.0878434 # DEPENDENCYPART_SIBL
(6,8),(6,12),0.0979368 # DEPENDENCYPART_SIBL
(6,8),(6,14),-0.0391806 # DEPENDENCYPART_SIBL
(6,8),(6,15),0.141993 # DEPENDENCYPART_SIBL
(6,8),(6,16),0.167821 # DEPENDENCYPART_SIBL
(6,9),(6,10),-0.0351761 # DEPENDENCYPART_SIBL
(6,9),(6,11),-0.17891 # DEPENDENCYPART_SIBL
(6,9),(6,12),-0.0711617 # DEPENDENCYPART_SIBL
(6,9),(6,14),-0.0927936 # DEPENDENCYPART_SIBL
(6,9),(6,15),-0.047448 # DEPENDENCYPART_SIBL
(6,9),(6,16),-0.0120588 # DEPENDENCYPART_SIBL
(6,10),(6,11),0.231896 # DEPENDENCYPART_SIBL
(6,10),(6,12),0.527696 # DEPENDENCYPART_SIBL
(6,10),(6,14),0.399858 # DEPENDENCYPART_SIBL
(6,10),(6,15),0.210985 # DEPENDENCYPART_SIBL
(6,10),(6,16),0.549089 # DEPENDENCYPART_SIBL
(6,11),(6,12),-0.0825345 # DEPENDENCYPART_SIBL
(6,11),(6,14),-0.0980347 # DEPENDENCYPART_SIBL
(6,11),(6,15),-0.0423429 # DEPENDENCYPART_SIBL
(6,11),(6,16),-0.0291362 # DEPENDENCYPART_SIBL
(6,12),(6,14),-0.0227464 # DEPENDENCYPART_SIBL
(6,12),(6,15),0.0785765 # DEPENDENCYPART_SIBL
(6,12),(6,16),-0.604521 # DEPENDENCYPART_SIBL
(6,14),(6,15),0.0358037 # DEPENDENCYPART_SIBL
(6,14),(6,16),0.100385 # DEPENDENCYPART_SIBL
(6,15),(6,16),-0.0282368 # DEPENDENCYPART_SIBL
(7,1),(7,2),0.0663617 # DEPENDENCYPART_SIBL
(7,1),(7,3),0.0714599 # DEPENDENCYPART_SIBL
(7,1),(7,4),0.0266458 # DEPENDENCYPART_SIBL
(7,1),(7,5),-0.0163765 # DEPENDENCYPART_SIBL
(7,1),(7,6),0.0248839 # DEPENDENCYPART_SIBL
(7,1),(7,8),0.059177 # DEPENDENCYPART_SIBL
(7,1),(7,9),-0.0784776 # DEPENDENCYPART_SIBL
(7,1),(7,10),0.050365 # DEPENDENCYPART_SIBL
(7,1),(7,11),-0.0784781 # DEPENDENCYPART_SIBL
(7,1),(7,12),-0.0168221 # DEPENDENCYPART_SIBL
(7,1),(7,14),-0.0218898 # DEPENDENCYPART_SIBL
(7,2),(7,3),0.253599 # DEPENDENCYPART_SIBL
(7,2),(7,4),0.0536375 # DEPENDENCYPART_SIBL
(7,2),(7,5),0.07248 # DEPENDENCYPART_SIBL
(7,2),(7,6),0.0219402 # DEPENDENCYPART_SIBL
(7,2),(7,8),0.0832225 # DEPENDENCYPART_SIBL
(7,2),(7,9),-0.0207625 # DEPENDENCYPART_SIBL
(7,2),(7,10),0.0997138 # DEPENDENCYPART_SIBL
(7,2),(7,11),-0.0255363 # DEPENDENCYPART_SIBL
(7,2),(7,12),-0.0360127 # DEPENDENCYPART_SIBL
(7,2),(7,14),-0.0215839 # DEPENDENCYPART_SIBL
(7,3),(7,4),0.119884 # DEPENDENCYPART_SIBL
(7,3),(7,5),0.00945715 # DEPENDENCYPART_SIBL
(7,3),(7,6),0.119982 # DEPENDENCYPART_SIBL
(7,3),(7,8),0.0299782 # DEPENDENCYPART_SIBL
(7,3),(7,9),-0.0684475 # DEPENDENCYPART_SIBL
(7,3),(7,10),-0.00731416 # DEPENDENCYPART_SIBL
(7,3),(7,11),-0.0684461 # DEPENDENCYPART_SIBL
(7,3),(7,12),-0.11059 # DEPENDENCYPART_SIBL
(7,3),(7,14),-0.0279838 # DEPENDENCYPART_SIBL
(7,4),(7,5),0.0718977 # DEPENDENCYPART_SIBL
(7,4),(7,6),-0.000123442 # DEPENDENCYPART_SIBL
(7,4),(7,8),0.143461 # DEPENDENCYPART_SIBL
(7,4),(7,9),-0.027934 # DEPENDENCYPART_SIBL
(7,4),(7,10),0.0466057 # DEPENDENCYPART_SIBL
(7,4),(7,11),-0.0327079 # DEPENDENCYPART_SIBL
(7,4),(7,12),-0.00199504 # DEPENDENCYPART_SIBL
(7,4),(7,14),-0.0114239 # DEPENDENCYPART_SIBL
(7,5),(7,6),-0.0645722 # DEPENDENCYPART_SIBL
(7,5),(7,8),0.00472649 # DEPENDENCYPART_SIBL
(7,5),(7,9),0.000760603 # DEPENDENCYPART_SIBL
(7,5),(7,10),0.0176669 # DEPENDENCYPART_SIBL
(7,5),(7,11),0.000913236 # DEPENDENCYPART_SIBL
(7,5),(7,12),-0.0458342 # DEPENDENCYPART_SIBL
(7,5),(7,14),-0.0549327 # DEPENDENCYPART_SIBL
(7,6),(7,8),0.103548 # DEPENDENCYPART_SIBL
(7,6),(7,9),-0.0276043 # DEPENDENCYPART_SIBL
(7,6),(7,10),0.0679221 # DEPENDENCYPART_SIBL
(7,6),(7,11),-0.0323781 # DEPENDENCYPART_SIBL
(7,6),(7,12),-0.0229142 # DEPENDENCYPART_SIBL
(7,6),(7,14),-0.0114125 # DEPENDENCYPART_SIBL
(7,8),(7,9),0.0488125 # DEPENDENCYPART_SIBL
(7,8),(7,10),0.0643124 # DEPENDENCYPART_SIBL
(7,8),(7,11),0.0492444 # DEPENDENCYPART_SIBL
(7,8),(7,12),0.0157362 # DEPENDENCYPART_SIBL
(7,8),(7,14),-0.0484973 # DEPENDENCYPART_SIBL
(7,9),(7,10),0.0450996 # DEPENDENCYPART_SIBL
(7,9),(7,11),-0.125014 # DEPENDENCYPART_SIBL
(7,9),(7,12),-0.0694567 # DEPENDENCYPART_SIBL
(7,9),(7,14),-0.0697764 # DEPENDENCYPART_SIBL
(7,10),(7,11),0.468312 # DEPENDENCYPART_SIBL
(7,10),(7,12),0.529489 # DEPENDENCYPART_SIBL
(7,10),(7,14),0.51299 # DEPENDENCYPART_SIBL
(7,11),(7,12),-0.0808296 # DEPENDENCYPART_SIBL
(7,11),(7,14),-0.0750174 # DEPENDENCYPART_SIBL
(7,12),(7,14),-0.0195591 # DEPENDENCYPART_SIBL
(8,1),(8,2),0.387398 # DEPENDENCYPART_SIBL
(8,1),(8,4),0.340174 # DEPENDENCYPART_SIBL
(8,1),(8,6),0.33841 # DEPENDENCYPART_SIBL
(8,1),(8,7),0.0677545 # DEPENDENCYPART_SIBL
(8,1),(8,9),-0.0152103 # DEPENDENCYPART_SIBL
(8,1),(8,10),0.118183 # DEPENDENCYPART_SIBL
(8,1),(8,11),-0.0150616 # DEPENDENCYPART_SIBL
(8,1),(8,12),-0.0611216 # DEPENDENCYPART_SIBL
(8,1),(8,14),0.022931 # DEPENDENCYPART_SIBL
(8,1),(8,16),-0.0592225 # DEPENDENCYPART_SIBL
(8,1),(8,17),0.0139799 # DEPENDENCYPART_SIBL
(8,2),(8,4),0.196058 # DEPENDENCYPART_SIBL
(8,2),(8,6),0.164355 # DEPENDENCYPART_SIBL
(8,2),(8,7),0.0410307 # DEPENDENCYPART_SIBL
(8,2),(8,9),-0.0148927 # DEPENDENCYPART_SIBL
(8,2),(8,10),0.0694704 # DEPENDENCYPART_SIBL
(8,2),(8,11),-0.0195172 # DEPENDENCYPART_SIBL
(8,2),(8,12),-0.167616 # DEPENDENCYPART_SIBL
(8,2),(8,14),-0.0180804 # DEPENDENCYPART_SIBL
(8,2),(8,16),-0.128499 # DEPENDENCYPART_SIBL
(8,2),(8,17),-0.0299676 # DEPENDENCYPART_SIBL
(8,4),(8,6),0.144349 # DEPENDENCYPART_SIBL
(8,4),(8,7),0.0517545 # DEPENDENCYPART_SIBL
(8,4),(8,9),-0.0168601 # DEPENDENCYPART_SIBL
(8,4),(8,10),0.0201703 # DEPENDENCYPART_SIBL
(8,4),(8,11),-0.0214846 # DEPENDENCYPART_SIBL
(8,4),(8,12),-0.122502 # DEPENDENCYPART_SIBL
(8,4),(8,14),0.00869048 # DEPENDENCYPART_SIBL
(8,4),(8,16),-0.0776347 # DEPENDENCYPART_SIBL
(8,4),(8,17),-0.00319669 # DEPENDENCYPART_SIBL
(8,6),(8,7),0.0525598 # DEPENDENCYPART_SIBL
(8,6),(8,9),-0.0184345 # DEPENDENCYPART_SIBL
(8,6),(8,10),0.0412392 # DEPENDENCYPART_SIBL
(8,6),(8,11),-0.023059 # DEPENDENCYPART_SIBL
(8,6),(8,12),-0.144537 # DEPENDENCYPART_SIBL
(8,6),(8,14),0.00680039 # DEPENDENCYPART_SIBL
(8,6),(8,16),-0.119798 # DEPENDENCYPART_SIBL
(8,6),(8,17),-0.00508678 # DEPENDENCYPART_SIBL
(8,7),(8,9),0.0357053 # DEPENDENCYPART_SIBL
(8,7),(8,10),0.0696994 # DEPENDENCYPART_SIBL
(8,7),(8,11),0.0357867 # DEPENDENCYPART_SIBL
(8,7),(8,12),-0.0453033 # DEPENDENCYPART_SIBL
(8,7),(8,14),-0.00677989 # DEPENDENCYPART_SIBL
(8,7),(8,16),-0.0771596 # DEPENDENCYPART_SIBL
(8,7),(8,17),-0.0131826 # DEPENDENCYPART_SIBL
(8,9),(8,10),-0.105416 # DEPENDENCYPART_SIBL
(8,9),(8,11),-0.646104 # DEPENDENCYPART_SIBL
(8,9),(8,12),-0.22886 # DEPENDENCYPART_SIBL
(8,9),(8,14),-0.713071 # DEPENDENCYPART_SIBL
(8,9),(8,16),-0.108857 # DEPENDENCYPART_SIBL
(8,9),(8,17),-0.737993 # DEPENDENCYPART_SIBL
(8,10),(8,11),0.0109905 # DEPENDENCYPART_SIBL
(8,10),(8,12),0.334775 # DEPENDENCYPART_SIBL
(8,10),(8,14),-0.0406029 # DEPENDENCYPART_SIBL
(8,10),(8,16),0.361538 # DEPENDENCYPART_SIBL
(8,10),(8,17),-0.0856755 # DEPENDENCYPART_SIBL
(8,11),(8,12),-0.239999 # DEPENDENCYPART_SIBL
(8,11),(8,14),-0.718083 # DEPENDENCYPART_SIBL
(8,11),(8,16),-0.125696 # DEPENDENCYPART_SIBL
(8,11),(8,17),-0.743005 # DEPENDENCYPART_SIBL
(8,12),(8,14),-0.387997 # DEPENDENCYPART_SIBL
(8,12),(8,16),-0.56489 # DEPENDENCYPART_SIBL
(8,12),(8,17),-0.401924 # DEPENDENCYPART_SIBL
(8,14),(8,16),0.148896 # DEPENDENCYPART_SIBL
(8,14),(8,17),-0.801088 # DEPENDENCYPART_SIBL
(8,16),(8,17),-0.352399 # DEPENDENCYPART_SIBL
(9,6),(9,7),0.0881005 # DEPENDENCYPART_SIBL
(9,6),(9,8),0.134439 # DEPENDENCYPART_SIBL
(9,6),(9,10),-0.0388841 # DEPENDENCYPART_SIBL
(9,6),(9,11),0.0192009 # DEPENDENCYPART_SIBL
(9,6),(9,12),0.046309 # DEPENDENCYPART_SIBL
(9,6),(9,13),0.0955676 # DEPENDENCYPART_SIBL
(9,6),(9,14),0.0154786 # DEPENDENCYPART_SIBL
(9,6),(9,15),0.0256191 # DEPENDENCYPART_SIBL
(9,6),(9,16),0.00300158 # DEPENDENCYPART_SIBL
(9,6),(9,17),0.0160842 # DEPENDENCYPART_SIBL
(9,6),(9,21),-0.021885 # DEPENDENCYPART_SIBL
(9,6),(9,22),-0.0388841 # DEPENDENCYPART_SIBL
(9,6),(9,23),0.00307178 # DEPENDENCYPART_SIBL
(9,6),(9,24),0.0443202 # DEPENDENCYPART_SIBL
(9,7),(9,8),0.0147952 # DEPENDENCYPART_SIBL
(9,7),(9,10),0.0125319 # DEPENDENCYPART_SIBL
(9,7),(9,11),0.0214184 # DEPENDENCYPART_SIBL
(9,7),(9,12),0.171534 # DEPENDENCYPART_SIBL
(9,7),(9,13),0.0773639 # DEPENDENCYPART_SIBL
(9,7),(9,14),0.0402849 # DEPENDENCYPART_SIBL
(9,7),(9,15),0.0210838 # DEPENDENCYPART_SIBL
(9,7),(9,16),0.0689109 # DEPENDENCYPART_SIBL
(9,7),(9,17),0.0442205 # DEPENDENCYPART_SIBL
(9,7),(9,21),0.0454883 # DEPENDENCYPART_SIBL
(9,7),(9,22),0.0125319 # DEPENDENCYPART_SIBL
(9,7),(9,23),0.0185907 # DEPENDENCYPART_SIBL
(9,7),(9,24),0.07301 # DEPENDENCYPART_SIBL
(9,8),(9,10),-0.119903 # DEPENDENCYPART_SIBL
(9,8),(9,11),-0.0980234 # DEPENDENCYPART_SIBL
(9,8),(9,12),-0.0501058 # DEPENDENCYPART_SIBL
(9,8),(9,13),-0.0416441 # DEPENDENCYPART_SIBL
(9,8),(9,14),-0.030363 # DEPENDENCYPART_SIBL
(9,8),(9,15),0.0140887 # DEPENDENCYPART_SIBL
(9,8),(9,16),-0.084278 # DEPENDENCYPART_SIBL
(9,8),(9,17),-0.028949 # DEPENDENCYPART_SIBL
(9,8),(9,21),-0.0852318 # DEPENDENCYPART_SIBL
(9,8),(9,22),-0.119903 # DEPENDENCYPART_SIBL
(9,8),(9,23),-0.0457619 # DEPENDENCYPART_SIBL
(9,8),(9,24),-0.00712342 # DEPENDENCYPART_SIBL
(9,10),(9,11),0.666418 # DEPENDENCYPART_SIBL
(9,10),(9,12),0.487531 # DEPENDENCYPART_SIBL
(9,10),(9,13),0.472517 # DEPENDENCYPART_SIBL
(9,10),(9,14),0.468992 # DEPENDENCYPART_SIBL
(9,10),(9,15),0.258637 # DEPENDENCYPART_SIBL
(9,10),(9,16),0.485929 # DEPENDENCYPART_SIBL
(9,10),(9,17),0.454509 # DEPENDENCYPART_SIBL
(9,10),(9,21),0.634784 # DEPENDENCYPART_SIBL
(9,10),(9,22),0.0487095 # DEPENDENCYPART_SIBL
(9,10),(9,23),0.417937 # DEPENDENCYPART_SIBL
(9,10),(9,24),0.296206 # DEPENDENCYPART_SIBL
(9,11),(9,12),-0.209939 # DEPENDENCYPART_SIBL
(9,11),(9,13),-0.191811 # DEPENDENCYPART_SIBL
(9,11),(9,14),-0.112823 # DEPENDENCYPART_SIBL
(9,11),(9,15),-0.0526886 # DEPENDENCYPART_SIBL
(9,11),(9,16),-0.0655146 # DEPENDENCYPART_SIBL
(9,11),(9,17),-0.115062 # DEPENDENCYPART_SIBL
(9,11),(9,21),-0.100714 # DEPENDENCYPART_SIBL
(9,11),(9,22),-0.063904 # DEPENDENCYPART_SIBL
(9,11),(9,23),-0.0305984 # DEPENDENCYPART_SIBL
(9,11),(9,24),-0.113086 # DEPENDENCYPART_SIBL
(9,12),(9,13),-0.319611 # DEPENDENCYPART_SIBL
(9,12),(9,14),-0.0496632 # DEPENDENCYPART_SIBL
(9,12),(9,15),0.0748963 # DEPENDENCYPART_SIBL
(9,12),(9,16),-0.858138 # DEPENDENCYPART_SIBL
(9,12),(9,17),-0.0455832 # DEPENDENCYPART_SIBL
(9,12),(9,21),-0.0183593 # DEPENDENCYPART_SIBL
(9,12),(9,22),0.0177793 # DEPENDENCYPART_SIBL
(9,12),(9,23),0.0824932 # DEPENDENCYPART_SIBL
(9,12),(9,24),-0.0462817 # DEPENDENCYPART_SIBL
(9,13),(9,14),-0.0383576 # DEPENDENCYPART_SIBL
(9,13),(9,15),-0.0246472 # DEPENDENCYPART_SIBL
(9,13),(9,16),0.156928 # DEPENDENCYPART_SIBL
(9,13),(9,17),-0.0413078 # DEPENDENCYPART_SIBL
(9,13),(9,21),-0.0520147 # DEPENDENCYPART_SIBL
(9,13),(9,22),-0.0185427 # DEPENDENCYPART_SIBL
(9,13),(9,23),-0.00470543 # DEPENDENCYPART_SIBL
(9,13),(9,24),-0.0373558 # DEPENDENCYPART_SIBL
(9,14),(9,15),0.00470776 # DEPENDENCYPART_SIBL
(9,14),(9,16),0.101675 # DEPENDENCYPART_SIBL
(9,14),(9,17),-0.269804 # DEPENDENCYPART_SIBL
(9,14),(9,21),-0.113431 # DEPENDENCYPART_SIBL
(9,14),(9,22),0.43198 # DEPENDENCYPART_SIBL
(9,14),(9,23),-0.00437603 # DEPENDENCYPART_SIBL
(9,14),(9,24),-0.34516 # DEPENDENCYPART_SIBL
(9,15),(9,16),0.0339193 # DEPENDENCYPART_SIBL
(9,15),(9,17),-0.0134622 # DEPENDENCYPART_SIBL
(9,15),(9,21),0.0688169 # DEPENDENCYPART_SIBL
(9,15),(9,22),-0.0429972 # DEPENDENCYPART_SIBL
(9,15),(9,23),0.102091 # DEPENDENCYPART_SIBL
(9,15),(9,24),-0.0318821 # DEPENDENCYPART_SIBL
(9,16),(9,17),0.017167 # DEPENDENCYPART_SIBL
(9,16),(9,21),-0.0758666 # DEPENDENCYPART_SIBL
(9,16),(9,22),-0.101252 # DEPENDENCYPART_SIBL
(9,16),(9,23),0.165673 # DEPENDENCYPART_SIBL
(9,16),(9,24),0.00505816 # DEPENDENCYPART_SIBL
(9,17),(9,21),-0.115358 # DEPENDENCYPART_SIBL
(9,17),(9,22),0.409973 # DEPENDENCYPART_SIBL
(9,17),(9,23),-0.00539921 # DEPENDENCYPART_SIBL
(9,17),(9,24),-0.349078 # DEPENDENCYPART_SIBL
(9,21),(9,22),0.18722 # DEPENDENCYPART_SIBL
(9,21),(9,23),-0.0974136 # DEPENDENCYPART_SIBL
(9,21),(9,24),-0.0972938 # DEPENDENCYPART_SIBL
(9,22),(9,23),0.417937 # DEPENDENCYPART_SIBL
(9,22),(9,24),0.296206 # DEPENDENCYPART_SIBL
(9,23),(9,24),-0.0912 # DEPENDENCYPART_SIBL
(11,3),(11,6),0.160959 # DEPENDENCYPART_SIBL
(11,3),(11,7),0.0816243 # DEPENDENCYPART_SIBL
(11,3),(11,8),0.0129259 # DEPENDENCYPART_SIBL
(11,3),(11,9),-0.00246786 # DEPENDENCYPART_SIBL
(11,3),(11,10),-0.0284989 # DEPENDENCYPART_SIBL
(11,3),(11,12),-0.0375685 # DEPENDENCYPART_SIBL
(11,3),(11,13),0.0326548 # DEPENDENCYPART_SIBL
(11,3),(11,14),0.0285372 # DEPENDENCYPART_SIBL
(11,3),(11,15),0.0342768 # DEPENDENCYPART_SIBL
(11,3),(11,16),-0.0675647 # DEPENDENCYPART_SIBL
(11,3),(11,17),0.0459644 # DEPENDENCYPART_SIBL
(11,3),(11,21),0.0388525 # DEPENDENCYPART_SIBL
(11,3),(11,22),-0.05532 # DEPENDENCYPART_SIBL
(11,3),(11,23),-0.045793 # DEPENDENCYPART_SIBL
(11,3),(11,24),0.0200606 # DEPENDENCYPART_SIBL
(11,6),(11,7),0.0881005 # DEPENDENCYPART_SIBL
(11,6),(11,8),0.134448 # DEPENDENCYPART_SIBL
(11,6),(11,9),0.0859745 # DEPENDENCYPART_SIBL
(11,6),(11,10),0.0512677 # DEPENDENCYPART_SIBL
(11,6),(11,12),0.0316101 # DEPENDENCYPART_SIBL
(11,6),(11,13),0.0830252 # DEPENDENCYPART_SIBL
(11,6),(11,14),0.0131354 # DEPENDENCYPART_SIBL
(11,6),(11,15),0.0193242 # DEPENDENCYPART_SIBL
(11,6),(11,16),-0.00947083 # DEPENDENCYPART_SIBL
(11,6),(11,17),0.013741 # DEPENDENCYPART_SIBL
(11,6),(11,21),-0.0206246 # DEPENDENCYPART_SIBL
(11,6),(11,22),-0.0705014 # DEPENDENCYPART_SIBL
(11,6),(11,23),0.00250306 # DEPENDENCYPART_SIBL
(11,6),(11,24),0.041977 # DEPENDENCYPART_SIBL
(11,7),(11,8),0.0148049 # DEPENDENCYPART_SIBL
(11,7),(11,9),0.12453 # DEPENDENCYPART_SIBL
(11,7),(11,10),-0.00226475 # DEPENDENCYPART_SIBL
(11,7),(11,12),0.156929 # DEPENDENCYPART_SIBL
(11,7),(11,13),0.0649179 # DEPENDENCYPART_SIBL
(11,7),(11,14),0.0380024 # DEPENDENCYPART_SIBL
(11,7),(11,15),0.0148495 # DEPENDENCYPART_SIBL
(11,7),(11,16),0.0565155 # DEPENDENCYPART_SIBL
(11,7),(11,17),0.041938 # DEPENDENCYPART_SIBL
(11,7),(11,21),0.0468109 # DEPENDENCYPART_SIBL
(11,7),(11,22),-0.0189921 # DEPENDENCYPART_SIBL
(11,7),(11,23),0.0180826 # DEPENDENCYPART_SIBL
(11,7),(11,24),0.0707274 # DEPENDENCYPART_SIBL
